
[00:00:00.000 --> 00:00:08.000]  我女兒讀高中的時候,我們就不再請費用了。
[00:02:27.000 --> 00:02:44.000]  你說有嗎?詩篇139篇,正正就是詩人和上帝的對話,裡面他看到上帝怎樣讓他生命裡面找到他,找到上帝給他的生命手冊。
[00:02:44.000 --> 00:03:07.000]  接下來,燈光開始暗了,開始有個QR Code出來了,大家用一點時間拿出你的電話來拍攝,裡面有一些經文的分段,有些原文的意思,有詩人的心情,有詩人的回應。
[00:03:07.000 --> 00:03:26.000]  而且一起去解答這條問題,我們怎樣用上帝給我們的使用手冊呢?
[00:03:26.000 --> 00:03:43.000]  我們今天也會透過詩歌,透過經文,透過禱告,透過安靜,我們一起去經歷詩人怎樣跟上帝的對話。
[00:03:43.000 --> 00:04:03.000]  你可以看著這個QR Code給你的經文,或者你不看,只聽,一會兒有詩歌,我們一起去唱,我們有禱告,你就心裡面有禱告。
[00:04:03.000 --> 00:04:08.000]  我們看看第一段經文,第一至六節。
[00:04:08.000 --> 00:04:20.000]  耶和華,你已經監察我,認識我,我坐下,我起來,你都曉得。
[00:04:20.000 --> 00:04:34.000]  你從遠處知道我的意念,我行路,我躺臥,你都細察,你深知我一切所行。
[00:04:34.000 --> 00:04:57.000]  耶和華,我舌頭上的話你沒有一句不知道,你前後環繞我,按手在我身上,這樣的知識奇妙,是我不能夠尋求,至高都是我不能夠及。
[00:04:57.000 --> 00:05:18.000]  在這段經文,我們看到認識這個字出現了三次,但你發現在原文翻譯有不同的,其實代表著三個層面,神在三個層面去認識詩人。
[00:05:18.000 --> 00:05:34.000]  接下來我們就一路去看詩人和神的對話,你可以閉上眼一路聽都可以,看著經文,看著powerpoint,也可以。
[00:05:34.000 --> 00:05:45.000]  詩人心裡的表達是這樣的,我的外表,我的內臟,我的特徵,神你都很清楚。
[00:05:45.000 --> 00:06:09.000]  就好像一個工程師,他要做一個深入仔細的勘察,去看地底的泥土,石頭的結構,就好像醫生一樣,在手術之前要詳細檢查,檢查我身體各部分的狀況,我內臟,我每樣器官的狀況,適不適合做手術。
[00:06:09.000 --> 00:06:22.000]  神啊,我的成長,我的變化,甚至我的衰退,你都掌管。
[00:06:22.000 --> 00:06:47.000]  說到起居飲食,無論我是一個健康生活的人,很早睡,很早起床,我很注重飲食,又或者我是沒有節制的生活,經常都很遲睡,隨隨便便就一餐,都不理自己的身體,無論怎樣都好,原來你都很熟悉我的情況。
[00:06:47.000 --> 00:07:11.000]  無論我是努力去追求,拼命去做事,希望有一個穩定的收入,希望有一個穩定的生活,又或者我躺平,過一天就一天,不用想明天,反正我都沒有什麼人生目標,沒有什麼要做的。
[00:07:11.000 --> 00:07:29.000]  無論怎樣都好,原來你都熟悉我的感受,我生活上每一個細節,你都用放大鏡留心去觀察,而且用筆和紙寫下來,小心去記錄我每一個生活的細節。
[00:07:29.000 --> 00:07:56.000]  甚至我講話傷害人,又或者我講話造就人,有時講一些很好的詞語,但背後其實是想抬高自己,又或者講一些白色的謊話,好像沒什麼所謂,但其實我還在傷別人,你都知道。
[00:07:56.000 --> 00:08:16.000]  甚至我還沒講出口,你一早就知道,甚至在腦袋裡有一刻飄過這個想法,其實你馬上就知道,原來我所有東西都被你看穿了。
[00:08:16.000 --> 00:08:29.000]  你從我裡面到外面你都認識我,從頭到腳你都清楚認識我。
[00:08:29.000 --> 00:08:45.000]  我的出生是怎樣,你都了解,我的成長的每一個片段,我經歷的每一個困難,你都清楚,你甚至清楚每一個細節,每一個發生的境況。
[00:08:45.000 --> 00:08:58.000]  有時我想想,你比我自己更加清楚,有時我想努力一點,有時想偷懶,其實你所有都知道。
[00:08:58.000 --> 00:09:09.000]  我的喜好,我的壞習慣,我的夢想,我的人生目標,你全部都知道。
[00:09:09.000 --> 00:09:25.000]  回到我心裡,我對人的苦毒,嫉妒,我對神不滿,對神有很多埋怨,其實你一早就明白了。
[00:09:25.000 --> 00:09:47.000]  在人面前,我通常都表現得很正義,很有善,恆常回到團契,回到崇拜,好像很熟練,但其實你已經洞悉了我心裡的動機,我心裡真正在想什麼,你知道。
[00:09:47.000 --> 00:10:05.000]  突然間我打開眼睛,看清楚周圍,原來你就在我上下,左右,前後,你的手就是這樣環抱著我,你一直在我身邊陪伴我,保護我,祝福我。
[00:10:05.000 --> 00:10:14.000]  這件事我真的沒辦法理解,神你創造我,你認識我,實在太奇妙了。
[00:10:14.000 --> 00:10:38.000]  雖然你現在在四面緊緊環抱著我,但我總覺得你實在太遙遠了,你實在太偉大了,我只能讚嘆,神啊你真是偉大,實在太偉大了,我不明白,但我願意去降服你。
[00:10:38.000 --> 00:11:00.000]  詩人在這裡讚嘆,神在他生命的滲透,在他生命的每一個時間,在他每一個情景滲透,神的滲透,神比詩人自己更加了解自己。
[00:11:00.000 --> 00:11:25.000]  你現在就去禱告吧,你認真想想,有哪一樣東西神是不知道的?你做的每一件事,你講的每一句話,你心裡想的每一個意念,有哪一樣東西神是不知道的?
[00:11:25.000 --> 00:11:53.000]  有沒有?沒有啊!神完完全全的滲透我們的生命,完完全全的滲透我們裡面外面,從頭到腳,神都很清楚。
[00:11:53.000 --> 00:12:17.000]  我很喜歡一首詩歌,它說到一生一世被主的恩仇捉緊,我從睡覺到起床,你的恩典,你的愛都沒有離開過,即使在黑暗裡面,你仍然和我們在一起。
[00:12:17.000 --> 00:12:46.000]  一年一年過去,一個月一個月過去,一天一天過去,你是我的父,你是我的知己,你讓我的生命經歷你的恩典,經歷你的愛,你的信實沒有變過,你一直都對我這麼好,所以讓我們今天仍然有生命氣息,我們可以呼吸,我們就去歌唱吧!
[00:12:46.000 --> 00:12:56.000]  我愛的主
[00:12:57.000 --> 00:13:01.000]  我愛的主
[00:13:01.000 --> 00:13:24.000]  連晚一天不改不變,一生一世被你恩仇捉緊,從睡眼睜大清醒,和東門馬鞍走,和刀過牆,
[00:13:25.000 --> 00:13:54.000]  你的恩典與我,過往裡,過往裡,你的信實依然,到永遠,到永遠,對我你仍最好,如果一刻,這呼吸依然,和刀過牆,
[00:13:55.000 --> 00:14:20.000]  你的恩典與我,我需要你的聲音,安寧聲響,陪我觸開火裡煙雲,即使黑暗,誰急點會這麼近,
[00:14:21.000 --> 00:14:50.000]  而月光的是我護,和座在我自己,這生中苦,你的恩典與我,過往裡,過往裡,你的信實依然,到永遠,到永遠,對我你仍最好,
[00:14:50.000 --> 00:15:07.000]  如果一刻,這呼吸依然,和刀過牆,你的恩典與我,
[00:15:08.000 --> 00:15:28.000]  我們禱告,主你就是我們每個人的主,你愛我們每一個,你讓我們從晚上睡到第二天起,你的恩典沒有被離開過我們,
[00:15:29.000 --> 00:15:47.000]  在黑暗裡,困難裡,火裡,我們要經過的時候,你很近很近和我們經過,一年一年過去,一個月一個月過去,一日一日過去,你是我的父,你是我的自己,
[00:15:48.000 --> 00:15:54.000]  所以讓我們這一生充滿你的恩典與愛。
[00:15:55.000 --> 00:16:13.000]  我愛的主,憐憫恩典不改不變,一生一世,被你恩手足夠,
[00:16:14.000 --> 00:16:28.000]  誰因真大清算,黃土會萬惡災,和刀過牆,你的恩典與我,
[00:16:29.000 --> 00:16:45.000]  過往裡的信實意義,都永遠,對我你仍最好,
[00:16:46.000 --> 00:17:00.000]  願我一刻這苦甲一天,和刀過牆,你的恩典與我,
[00:17:01.000 --> 00:17:12.000]  我愛的主,憐憫恩典不改不變,一生一世,被你恩典與我,
[00:17:12.000 --> 00:17:23.000]  過往裡的信實意義,都永遠,對我你仍最好,
[00:17:24.000 --> 00:17:36.000]  願我一刻這苦甲一天,和刀過牆,你的恩典與我,
[00:17:36.000 --> 00:17:52.000]  過往裡的信實意義,都永遠,對我你仍最好,
[00:17:53.000 --> 00:18:07.000]  願我一刻這苦甲一天,和刀過牆,你的恩典與我,
[00:18:08.000 --> 00:18:22.000]  過往裡的信實意義,都永遠,對我你仍最好,
[00:18:22.000 --> 00:18:37.000]  願我一刻這苦甲一天,和刀過牆,你的恩典與我,
[00:18:38.000 --> 00:18:53.000]  過往裡的信實意義,都永遠,對我你仍最好,
[00:18:54.000 --> 00:19:11.000]  願我一刻這苦甲一天,和刀過牆,你的恩典與我,
[00:19:12.000 --> 00:19:18.000]  願我這一刻我仍然有呼吸,我就要他這樣歌唱,
[00:19:18.000 --> 00:19:22.000]  因為你愛我,你的恩典永遠常伴我,
[00:19:22.000 --> 00:19:25.000]  還要感謝你,禱告奉主耶穌命求,
[00:19:25.000 --> 00:19:35.000]  第七到十二節,詩人這樣說,
[00:19:36.000 --> 00:19:44.000]  我往哪裡去,多給你的靈,我往哪裡去逃,多給你的念,
[00:19:44.000 --> 00:19:52.000]  我若升到天上,你在那裡,我若躺在陰間,你也在那裡,
[00:19:52.000 --> 00:19:57.000]  我若展開青城的翅膀,飛到海極居住,
[00:19:57.000 --> 00:20:04.000]  就是在那裡,你的手必引導我,你的右手必扶持我,
[00:20:05.000 --> 00:20:12.000]  如果我說,黑暗必定壓碎我,我周圍的亮光必變成黑夜,
[00:20:12.000 --> 00:20:20.000]  黑暗對你不再是黑暗,黑夜就像白晝般的泛亮,
[00:20:20.000 --> 00:20:27.000]  黑暗和光明在你看來都是一樣。
[00:20:27.000 --> 00:20:33.000]  詩人突然轉了風向,他剛才對神很多讚嘆的時候,
[00:20:34.000 --> 00:20:41.000]  突然間他想逃避神,我們從詩篇裡看到他從三個層面逃難,
[00:20:41.000 --> 00:20:47.000]  我們看看,三個層面,由上至下,他想逃避神,
[00:20:47.000 --> 00:20:51.000]  由東到西,他想逃避神,
[00:20:51.000 --> 00:20:56.000]  由日到夜,日出到日落,他也想逃避神,
[00:20:56.000 --> 00:21:02.000]  還有,他去到哪裡,他也遇到神,
[00:21:03.000 --> 00:21:09.000]  我們看到詩篇不斷出現,在那裡,在那裡,在那裡,在那裡,
[00:21:09.000 --> 00:21:14.000]  詩人發現神是無處不在。
[00:21:14.000 --> 00:21:24.000]  詩人內心有很多掙扎,他這樣對神說,
[00:21:24.000 --> 00:21:29.000]  神在四面緊緊環抱著我,令我呼吸不力,
[00:21:30.000 --> 00:21:34.000]  我感覺很大壓力,神啊,你放過我吧,
[00:21:34.000 --> 00:21:39.000]  我已經故意繞路走另一條路避開你,
[00:21:39.000 --> 00:21:43.000]  誰知道我轉個彎又看到你。
[00:21:43.000 --> 00:21:53.000]  我在舊團契,跟團契的目者,跟團友,跟組長搞得很不開心,
[00:21:54.000 --> 00:22:00.000]  唯有暫時離開,想著因福那麼多團契,我隨便轉一個團契避一避,
[00:22:00.000 --> 00:22:04.000]  誰知道神你又在那個團契出現,
[00:22:04.000 --> 00:22:09.000]  你又在那個團契,叫不同的人繼續提醒我,
[00:22:09.000 --> 00:22:17.000]  我就好像聽到神說,你不用轉團契了,我一定找到你,
[00:22:17.000 --> 00:22:23.000]  你面對自己黑暗面,你不要逃避了,面對吧,
[00:22:24.000 --> 00:22:29.000]  神啊,為什麼你緊緊跟著我,我也不想面對,
[00:22:29.000 --> 00:22:35.000]  我有時刻意轉個彎,走人,你也不放過我,
[00:22:35.000 --> 00:22:43.000]  我刻意不再接觸教會的人,平時只是網上崇拜就算了,
[00:22:43.000 --> 00:22:50.000]  誰知道那次在網上崇拜,你又透過那次的試過,那次的訊息,
[00:22:51.000 --> 00:22:59.000]  像爸爸那樣掩蓋我,叫我要正視自己的罪,得罪神,得罪人,
[00:22:59.000 --> 00:23:08.000]  我想起其實神也給了我很多次機會,我也轉了很多次團契,
[00:23:08.000 --> 00:23:14.000]  原來我也沒有改過,神就是這樣繼續提醒我,
[00:23:18.000 --> 00:23:26.000]  有時我已經去到不想再想了,我以為我搬去地獄居住,在那裡定居就可以避開你,
[00:23:26.000 --> 00:23:34.000]  真的猜不到,我躲在地獄裡,你的手也伸過來,緊緊抓住我,
[00:23:34.000 --> 00:23:44.000]  我再想想,原來神從來沒有離開過我,你就是用這隻伸到地獄裡的有能力的手,
[00:23:45.000 --> 00:23:54.000]  來引導我,就像當日你用雲彩,用火光來引領以色列人,
[00:23:54.000 --> 00:24:03.000]  神啊,原來你從來沒有離線,你一直都在電話的另一邊等我回應,
[00:24:03.000 --> 00:24:09.000]  我已經很多次cut你線,你還在等我回應,
[00:24:13.000 --> 00:24:17.000]  就算我被黑暗包圍著,被這些困難重重的壓著,
[00:24:17.000 --> 00:24:22.000]  但我看到你親自走過來安慰我,
[00:24:22.000 --> 00:24:31.000]  有時我以為可以躲在黑暗裡,你就看不到我,原來你看到我,
[00:24:36.000 --> 00:24:44.000]  突然間我明白了,無論黑暗光明,你都和我同在,在你裡面根本就沒有黑暗,
[00:24:44.000 --> 00:24:53.000]  神啊,求你赦免我無知,我以為自己躲起來,放任自己在黑暗裡,就不會見到你的臉,
[00:24:53.000 --> 00:25:02.000]  但我真的很慚愧,在我最黑暗的時候,你的手一直都抓緊我,
[00:25:04.000 --> 00:25:15.000]  神啊,你是多麼愛我,神啊,你是多麼明白我,原來我不是孤單,你看錯我了,
[00:25:15.000 --> 00:25:28.000]  在這段時間裡,私人感受到神給他的安慰,雖然他想逃避,
[00:25:29.000 --> 00:25:40.000]  但原來發覺神沒有離開他,神緊緊的抓住他,無論他去到哪裡,神都和他同在,
[00:25:40.000 --> 00:25:57.000]  於是私人他就唱出這首詩歌,他說你能明白我,拆裂我的內心,
[00:25:58.000 --> 00:26:06.000]  我睡覺,我前行,神你都知道我的心,你輔助,你導引我,
[00:26:06.000 --> 00:26:24.000]  這個心不能測透的愛,就是主你的恩典,我們試試用這首歌來回應神吧,
[00:26:25.000 --> 00:26:37.000]  你能明白我,拆裂我的內心,我睡覺,我前行,神你都知道我的心,
[00:26:37.000 --> 00:26:50.000]  你輔助,你導引我,你導引我,
[00:26:51.000 --> 00:26:59.000]  你輔助,你導引我,你輔助,你導引我,
[00:26:59.000 --> 00:27:16.000]  來為我唱夜戰光愛,不能識透的心愛,
[00:27:17.000 --> 00:27:31.000]  每時刻忍住永在我靈和心,藏在主恩慰永恆愛內。
[00:27:38.000 --> 00:27:50.000]  我邀請你繼續用這首詩歌成為你的禱告,神明白你,神保守你,在你最黑暗的時候,神的手仍然扶緊你,拖住你,引導你。
[00:27:54.000 --> 00:28:11.000]  你能明白我,拆裂我的內心,我睡覺,我前行,神知識我心,
[00:28:12.000 --> 00:28:24.000]  你輔助,你導引我,你輔助,你導引我,你輔助,你導引我,
[00:28:24.000 --> 00:28:37.000]  來為我唱夜戰光愛,不能識透的心愛,
[00:28:38.000 --> 00:28:53.000]  每時刻忍住永在我靈和心,藏在主恩慰永恆愛內。
[00:28:54.000 --> 00:29:04.000]  我們去禱告吧,主恩,你就是這樣愛我們每一個,主恩,你就是這樣引導我們每一個,
[00:29:04.000 --> 00:29:15.000]  主恩,我們感謝你,因為我們最不聽話,在我們最黑暗的時候,
[00:29:16.000 --> 00:29:26.000]  我最不想見到你的時候,你仍然在我們身邊,在我們最慚愧,最沒有面目見神的時候,
[00:29:26.000 --> 00:29:43.000]  你等著我們的回應,主恩,多謝你,因為你明白我,你知道我的軟弱,你知道我的困難,
[00:29:44.000 --> 00:29:54.000]  雖然我不想見到你,但你就是站著等著我,主赦免我,赦免我這些罪,
[00:29:54.000 --> 00:30:01.000]  主恩,多謝你,祈禱奉主耶穌名口,阿門。
[00:30:06.000 --> 00:30:24.000]  十三節至十八節,我的肺腑是你所做的,我在母腹裡你已經遍植我,我要稱謝你,因我受創造奇妙,
[00:30:25.000 --> 00:30:43.000]  你的作為奇妙,這是我深深知道的,我在暗中受造,在地的深處被塑造,那時候我的形體並不向你隱藏,
[00:30:44.000 --> 00:30:56.000]  我被成形的體質,你的眼早已看見,你所定的日子,我尚未到一天,你都已經寫在你的冊子上,
[00:30:56.000 --> 00:31:09.000]  上帝,你的意念向我是何等寶貴,其數是何等眾多,如果我真的要去數點,比凱撒更多,
[00:31:10.000 --> 00:31:17.000]  我睡醒的時候,要和你同在。
[00:31:17.000 --> 00:31:29.000]  這個時候,斯人很實在,很真實地感受到神的偉大,但反過來,他就很看見自己的渺小,
[00:31:30.000 --> 00:31:44.000]  但神從來不稀罕,不稀罕每一個微小的人,神從來不稀罕每一個獨立的個體,因為每一個獨立個體都是神的創造,
[00:31:45.000 --> 00:32:02.000]  所以斯人知道不斷重複創造,所造,編織,塑造,塑造,斯人發現他雖然微小,但原來神細心創造他,
[00:32:03.000 --> 00:32:25.000]  所以斯人心服口服地說,在神創造的宇宙裡,我只是一粒微塵,在世人眼中,我微不足道,相信你和我都是微不足道,
[00:32:26.000 --> 00:32:40.000]  但原來在你的眼中,我,原來我是你其中一件珍藏品,就好像近期賣的限量版模型一樣,
[00:32:40.000 --> 00:32:53.000]  你細心地將這些組件一件一件黏好,一件一件砌好,使我成為一個令人讚嘆的模型。
[00:32:54.000 --> 00:33:13.000]  在我身上,你將不同功用的器官,不同的肢體,不同的手指,腳趾,皮膚,肌肉,耳朵,眼睛,你就是這樣細心地黏起來,連結起來,使我成為舉世矚目的製成品。
[00:33:14.000 --> 00:33:25.000]  神啊,我要稱讚你,因為你是那位奇妙的創造者,因為你創造了我,一個不可思議的被造物。
[00:33:25.000 --> 00:33:34.000]  我雖然未逝,但原來在你裡面,是一件珍藏品,是不可思議的珍藏品。
[00:33:35.000 --> 00:33:51.000]  神啊,原來我還在媽媽的肚子裡的時候,你已經將那些錯綜複雜的血管,那些神經連繫在一起,你早就已經有計劃,早就已經有這個設計圖。
[00:33:52.000 --> 00:34:09.000]  我的樣子,我長多高,多帥,我頭髮什麼顏色,我的性格,我的喜好,我的情緒,我的弱點,神你早就已經計算好了。
[00:34:09.000 --> 00:34:19.000]  我怎樣成長,我整條成長的路,你早就已經編寫好了,我是I人,我是E人,你早就已經寫好了。
[00:34:20.000 --> 00:34:41.000]  我還在胚胎的時候,你已經為我,接下來每一個時期會遭遇的事,包括童年的事,青少的事,我成長,我結婚,我生孩子,我有病,你早就已經計劃好了。
[00:34:42.000 --> 00:34:58.000]  我一生的路線圖,你已經定好了,你已經為我這個這麼微小的人,這麼微小的一顆塵,你為我已經寫好了這個計劃,不單止寫好了,你必定按著來實施。
[00:34:59.000 --> 00:35:19.000]  我每一粒的細胞,都是你仔細去計劃,每一粒的細胞都是你仔細去塑造,所以在我身上的每一個構造都顯出了你無限的智慧,在我身上已經顯出了你心思細密的這些意念。
[00:35:20.000 --> 00:35:40.000]  神啊,你的智慧,你的意念,我無法去理解,我無法去明白,當我回望人生的每一個階段,就是這樣不斷呈現著你這幅設計圖,我經歷的每一件事,就是呈現著你的計劃。
[00:35:41.000 --> 00:35:52.000]  所以我相信不是偶然發生的,每一件事不是偶然發生,是按著你的路線圖,按著你的計劃,按著你給我的獨特的計劃來出現。
[00:35:52.000 --> 00:36:06.000]  所以我相信,我一生就是要這樣來活在你的計劃裡面,到復活的時候,我仍然是你那件珍藏品。
[00:36:07.000 --> 00:36:29.000]  私人回望的時候,他發現他就是神最精彩的創造物,他看到神的計劃,由媽媽的土道復活,他知道神已經為他寫好了一切。
[00:36:30.000 --> 00:36:59.000]  所以我相信,你也去禱告吧,你回望一下,你回想一下你從小從無福開始經歷的每一件事,你的家庭,你的人生,你的學業,你的事業,你的婚姻,你的家庭,你的父母,是不是在神的計劃裡面?
[00:36:59.000 --> 00:37:12.000]  你看不看到神已經為你寫好了一切?我知道你可能有些不滿意,但這就是神為你寫的。
[00:37:13.000 --> 00:37:30.000]  你,你是他的珍藏品,你是他獨一無二的珍藏品,你是那個不可思議的被造物。
[00:37:31.000 --> 00:37:54.000]  所以私人發現,神就是這樣四處環繞著他,他發現神是如此的認識他。
[00:37:55.000 --> 00:38:01.000]  我們向神感恩,私人就是這樣去感恩,他對神這樣說的。
[00:38:02.000 --> 00:38:16.000]  誰將你如此認識我,在我四周全球環繞我。
[00:38:17.000 --> 00:38:29.000]  我奔跑,我躺臥,我坐下,我起來,全部你也細察清楚。
[00:38:29.000 --> 00:38:37.000]  一年一年這樣過去,你沒有離開過我。
[00:38:38.000 --> 00:38:45.000]  但你的心從未離開過。
[00:38:45.000 --> 00:39:00.000]  看春花,看天陽,看諾奇,看冰河,你右手中有月符似著墨。
[00:39:01.000 --> 00:39:14.000]  我在你上一日,你已經訴說過,你心裡的熱烈,不可以灑那麼多。
[00:39:14.000 --> 00:39:30.000]  我在你幾天,還仍舊看著著我,這高深的愛,可察覺透霧。
[00:39:30.000 --> 00:39:46.000]  明天將來,雖彼不過,但我有主,痛在能操碰。
[00:39:47.000 --> 00:40:04.000]  有不慌,有巨囊,有和煩,有艱難,我藏身這任下昂然復活。
[00:40:04.000 --> 00:40:06.000]  感謝主。
[00:40:06.000 --> 00:40:14.000]  19-24節,詩人這樣說:
[00:40:14.000 --> 00:40:23.000]  上帝啊,唯願祢殺戮惡人,你們好流人血的,離開我去吧。
[00:40:23.000 --> 00:40:28.000]  他們說惡人頂從你,你的仇敵枉稱你的名。
[00:40:29.000 --> 00:40:36.000]  耶和華,恨惡你的,我豈不恨惡他們嗎?攻擊你的,我豈不恨惡他們嗎?
[00:40:36.000 --> 00:40:42.000]  我恨惡他們到極點,以他們為我的仇敵。
[00:40:42.000 --> 00:40:56.000]  上帝啊,求祢監察我,知道我的心思,試煉我,知道我的意念。
[00:40:57.000 --> 00:41:05.000]  看我裡面有什麼惡行,引導我走永生的道路。
[00:41:05.000 --> 00:41:17.000]  詩人面對神前後左右上下擁抱他,他知道神在他自己身上有一個美好的計劃,
[00:41:18.000 --> 00:41:27.000]  但他仍然覺得很難抵擋被那個惡者攻擊,被自己的救我不斷引誘。
[00:41:27.000 --> 00:41:37.000]  這裡呈現了很多惡人,好流人血,全部是那個惡者,那個救我來攻擊他。
[00:41:37.000 --> 00:41:43.000]  所以詩人心裡面有很多憤怒,很多掙扎。
[00:41:44.000 --> 00:41:55.000]  所以詩人在這裡真誠地向神禱告,他開始說我將主權交給你,神啊,你是聖潔的神,
[00:41:55.000 --> 00:42:00.000]  你恨惡那些不潔的人,那些刻意傷害人的人,心裡面邪惡的人,
[00:42:00.000 --> 00:42:09.000]  習慣說謊的人,鼓吹仇恨的人,喜歡搞小圈子的人,不放神在眼內的人,扭曲你說話的人。
[00:42:10.000 --> 00:42:23.000]  神啊,我要學習你的聖潔,所以我要遠離這些人,免得我被逼同流合污,免得我不知不覺得罪了你。
[00:42:23.000 --> 00:42:33.000]  神啊,求你幫助我,在我的社交圈子裡面,在家庭,在公司,甚至在教會,
[00:42:34.000 --> 00:42:44.000]  神啊,我也很難避免會接觸到這些人,但是神啊,我求你,我懇切地求你幫助我在他們面前作見證。
[00:42:44.000 --> 00:43:01.000]  神啊,求你繼續幫助我,對付我的舊我,我裡面的驕傲,無緣無故的嫉妒,對人的嫉妒,那些自我中心,
[00:43:02.000 --> 00:43:13.000]  眼目,情慾,對我的攻擊,對我的引誘。神啊,我將我的主權交給你。
[00:43:13.000 --> 00:43:21.000]  神啊,求你幫助我,堅守你的聖潔。
[00:43:22.000 --> 00:43:33.000]  神啊,靠我自己搞不定,所以求你時時刻刻提醒我,因為你知道我心裡面的計劃,
[00:43:33.000 --> 00:43:46.000]  叫我遠離那些你不喜悅的想法,求你安慰我,因為你看會我的憂慮,我的憂愁,我的掙扎,你也體會。
[00:43:47.000 --> 00:44:03.000]  叫我時時刻刻能夠貼緊你的腳步,還有,求你突擊測驗我,因為你明白我的弱點,你突擊測驗我,讓我時時刻刻保持警覺。
[00:44:03.000 --> 00:44:16.000]  神啊,我極度需要你,我極度需要你,求你就是這樣來探測我思想裡面的污穢,免得我得罪你。
[00:44:16.000 --> 00:44:25.000]  神啊,你是我人生的設計師,所以我求你帶領我面對每一天的挑戰。
[00:44:25.000 --> 00:44:39.000]  你是我的設計師,所以求你幫助我,就是這樣走在你為我度身訂做這條人生的路,幫助我按著你的使用手冊來生活。
[00:44:40.000 --> 00:44:54.000]  來到這裡,私人就看到他人生的計劃,他腦裡想的東西,他心裡的憂慮,憂愁,神都明白。
[00:44:54.000 --> 00:45:02.000]  所以他願意跟足神給他的使用手冊來生活。
[00:45:03.000 --> 00:45:19.000]  他向神求,求神幫助他離開罪惡,求神的公義彰顯,求神去試煉他,更新他,引導他在這條永生路繼續走,成為他喜悅的兒女。
[00:45:22.000 --> 00:45:34.000]  我們繼續用認識這首詩歌成為我們的禱告,因為神的同在,神的創造,神的赦免,神的思念,神的保守。
[00:45:35.000 --> 00:45:41.000]  《神的創造》 詞曲:陳昇
[00:46:01.000 --> 00:46:20.000]  滅僕在念的,滿廟裡灶安,念念不可猜透,神計劃完備,
[00:46:21.000 --> 00:46:43.000]  使罪正罪惡,公義彼見證,試煉我更新我,帶動我能在永生路繼續走,成為他喜悅的兒女。
[00:46:44.000 --> 00:46:52.000]  你何等寶貴而言,你曾經去騙去言,
[00:46:52.000 --> 00:47:03.000]  性命在心,能讓主光照此下何時。
[00:47:05.000 --> 00:47:15.000]  我們求主,就像私人一樣,求主幫助我們,引導我們走在永生路,試煉我們,更新我們,拆滅我們,
[00:47:15.000 --> 00:47:20.000]  讓我們在祂面前,手結心清。
[00:47:20.000 --> 00:47:25.000]  我們帶著信心,帶著禱告的心來唱吧。
[00:47:26.000 --> 00:47:43.000]  滅僕在念的,滿廟裡灶安,念念不可猜透,神計劃完備,
[00:47:44.000 --> 00:48:04.000]  使罪正罪惡,公義彼見證,試煉我更新我,帶動我能在永生路繼續走,成為他喜悅的兒女。
[00:48:05.000 --> 00:48:14.000]  你何等寶貴而言,你曾經去騙去言,
[00:48:14.000 --> 00:48:27.000]  性命在心,能讓主光照此下何時。
[00:48:28.000 --> 00:48:35.000]  我們禱告吧。主,祢就是那位賜美善的主,祢就是那位賜平安的主,
[00:48:35.000 --> 00:48:40.000]  祢就是那位在黑暗裡仍然保守我們的主。
