
[00:00:00.000 --> 00:00:04.000]  我們見證上帝你如何和我們同行
[00:07:00.000 --> 00:07:02.400]  物產很豐富的
[00:07:02.400 --> 00:07:06.800]  所以這個窺探的結果證明
[00:07:06.800 --> 00:07:10.000]  那裡正如上帝所說是一個什麼地呢?
[00:07:10.000 --> 00:07:12.200]  是一個流奶與物之地
[00:07:12.200 --> 00:07:14.800]  物產豐富的一個地方
[00:07:14.800 --> 00:07:19.000]  按道理面對一個這麼好的窺探結果
[00:07:19.000 --> 00:07:20.600]  大家應該覺得怎樣呢?
[00:07:20.600 --> 00:07:22.000]  當然很開心
[00:07:22.000 --> 00:07:23.600]  心情一定是很興奮
[00:07:23.600 --> 00:07:24.600]  很期待
[00:07:24.600 --> 00:07:26.600]  應該是這樣才對
[00:07:26.600 --> 00:07:30.000]  而當時其中兩個探子
[00:07:30.000 --> 00:07:32.000]  就是迦勒和約書亞
[00:07:32.000 --> 00:07:33.600]  他們的心情更加興奮
[00:07:33.600 --> 00:07:34.600]  他們說什麼呢?
[00:07:34.600 --> 00:07:37.800]  在十三章三十節裏面
[00:07:37.800 --> 00:07:40.400]  他們鼓勵百姓當時是怎樣呢?
[00:07:40.400 --> 00:07:42.000]  立即就要上去了
[00:07:42.000 --> 00:07:45.600]  我們必定能夠征服那個地方
[00:07:45.600 --> 00:07:47.400]  很奇怪
[00:07:47.400 --> 00:07:48.800]  十二個探子裏面
[00:07:48.800 --> 00:07:51.200]  只有迦勒和約書亞
[00:07:51.200 --> 00:07:54.000]  表達這種興奮和期待
[00:07:54.000 --> 00:07:57.200]  但其他的十個探子又怎樣呢?
[00:07:59.400 --> 00:08:05.000]  其餘十個探子就作出另一種演繹
[00:08:05.000 --> 00:08:10.000]  他們不認同迦勒和約書亞的說法
[00:08:10.000 --> 00:08:11.800]  他們在這裏說
[00:08:11.800 --> 00:08:14.400]  我們不能夠上去
[00:08:14.400 --> 00:08:17.200]  因為他們比我們強大
[00:08:17.200 --> 00:08:22.400]  他們這種看法究竟有多客觀和真實呢?
[00:08:22.400 --> 00:08:24.400]  這個不知道
[00:08:24.400 --> 00:08:26.400]  可能真是他們當地的人
[00:08:26.400 --> 00:08:29.000]  與以色列人之間的比較下
[00:08:29.000 --> 00:08:31.000]  他們可能會強大一點
[00:08:31.000 --> 00:08:33.800]  但問題在於第三十二節
[00:08:33.800 --> 00:08:36.000]  他們這十個探子
[00:08:36.000 --> 00:08:41.400]  他們不單沒有客觀將一個窺探的結果匯報
[00:08:41.400 --> 00:08:45.800]  並且在以色列人中間散佈一些謠言
[00:08:45.800 --> 00:08:50.400]  謠言的意思是當中的內容不是一些真實的內容
[00:08:50.400 --> 00:08:52.400]  不是真實的客觀的資料
[00:08:52.400 --> 00:08:54.800]  他們在當中散佈謠言
[00:08:54.800 --> 00:08:58.800]  他們窺探的地方的人
[00:08:58.800 --> 00:09:04.200]  是我們所見過的百姓中身材高大的
[00:09:04.200 --> 00:09:07.200]  甚至用巨人去形容他們
[00:09:07.200 --> 00:09:09.200]  用一個巨人去形容
[00:09:09.200 --> 00:09:10.600]  是否真的如此巨型呢?
[00:09:10.600 --> 00:09:15.400]  這是他們謠言中一個很重要的地方
[00:09:15.400 --> 00:09:17.400]  巨人中的亞納族
[00:09:17.400 --> 00:09:21.400]  他們說在他們眼中看自己就像蚱蜢一樣
[00:09:22.000 --> 00:09:27.000]  這個謠言在以色列人中間就這樣散佈出去
[00:09:27.000 --> 00:09:30.000]  在經文裏面其實沒有交代
[00:09:30.000 --> 00:09:33.000]  為何這十個探子的匯報
[00:09:33.000 --> 00:09:36.000]  和迦勒和約書亞有這麼大的分別
[00:09:36.000 --> 00:09:41.400]  但似乎這十個探子在以色列人中間散佈的謠言
[00:09:41.400 --> 00:09:43.400]  並不是真實的
[00:09:43.400 --> 00:09:45.400]  並不是客觀
[00:09:45.400 --> 00:09:49.000]  亦可能是事實的只是一個很細的部分
[00:09:49.000 --> 00:09:53.000]  但這個謠言在以色列人中間散佈出去的時候
[00:09:53.000 --> 00:09:56.000]  帶來的後果就相當嚴重
[00:09:56.000 --> 00:10:00.000]  這就是我們今天看的第十四章的經文裏面
[00:10:00.000 --> 00:10:02.000]  我們一起會再看看
[00:10:02.000 --> 00:10:04.000]  這班人聽到這些謠言之後
[00:10:04.000 --> 00:10:06.000]  他們有甚麼反應
[00:10:06.000 --> 00:10:10.000]  第一個部分就是我們見到人靠自己的力量去尋找出路
[00:10:10.000 --> 00:10:13.000]  這段經文我想和大家一起看
[00:10:13.000 --> 00:10:16.000]  就是第十四章的第一到第十節
[00:10:16.000 --> 00:10:17.000]  我們一起讀
[00:10:17.000 --> 00:10:20.000]  傳會眾大聲喧揚
[00:10:20.000 --> 00:10:22.000]  那夜百姓哭號
[00:10:22.000 --> 00:10:26.000]  以色列眾人向摩西和阿倫發怨言
[00:10:26.000 --> 00:10:29.000]  傳會眾對他們說
[00:10:29.000 --> 00:10:32.000]  我們寧願死在埃及地
[00:10:32.000 --> 00:10:34.000]  寧願死在這曠野
[00:10:34.000 --> 00:10:38.000]  耶和華為甚麼要把我們領到那地
[00:10:38.000 --> 00:10:41.000]  讓我們倒在刀下呢
[00:10:41.000 --> 00:10:45.000]  我們的妻子和孩子必成為老物
[00:10:45.000 --> 00:10:48.000]  我們回埃及去豈不更好嗎
[00:10:48.000 --> 00:10:50.000]  他們彼此說
[00:10:50.000 --> 00:10:54.000]  我們不如選一個領袖回埃及去吧
[00:10:54.000 --> 00:11:00.000]  摩西和阿倫在以色列傳會眾面前面服於地
[00:11:00.000 --> 00:11:02.000]  窺探那地的人中
[00:11:02.000 --> 00:11:08.000]  亂的兒子約書亞和耶夫尼的兒子迦勒撕裂衣服
[00:11:08.000 --> 00:11:11.000]  對以色列傳會眾說
[00:11:11.000 --> 00:11:16.000]  我們所走過所窺探之地是極美之地
[00:11:16.000 --> 00:11:18.000]  耶和華若喜愛我們
[00:11:18.000 --> 00:11:21.000]  就必須令我們進入那地
[00:11:21.000 --> 00:11:25.000]  把這流奶與蜜之地賜給我們
[00:11:25.000 --> 00:11:28.000]  但你們不可背叛耶和華
[00:11:28.000 --> 00:11:31.000]  也不要怕那地的百姓
[00:11:31.000 --> 00:11:34.000]  因為他們是我們的食物
[00:11:34.000 --> 00:11:37.000]  保護他們的已經離開他們
[00:11:37.000 --> 00:11:40.000]  耶和華卻與我們同在
[00:11:40.000 --> 00:11:42.000]  不要怕他們
[00:11:42.000 --> 00:11:47.000]  當傳會眾正說著要拿石頭打死他們的時候
[00:11:47.000 --> 00:11:50.000]  耶和華的榮光在會幕中
[00:11:50.000 --> 00:11:53.000]  向以色列眾人顯現
[00:11:53.000 --> 00:11:56.000]  我們看到這段經文描述
[00:11:56.000 --> 00:12:00.000]  當時百姓的反應是出乎意料之外
[00:12:00.000 --> 00:12:02.000]  我們看到這群以色列人
[00:12:02.000 --> 00:12:05.000]  根本就好像一群不信的人一樣
[00:12:05.000 --> 00:12:11.000]  他們對上帝似乎好像一個完全不認識的上帝一樣
[00:12:11.000 --> 00:12:14.000]  當身邊發生一些事情
[00:12:14.000 --> 00:12:16.000]  或者聽到一些謠言
[00:12:16.000 --> 00:12:18.000]  觸動了他們的神經
[00:12:18.000 --> 00:12:21.000]  就接連出現了一些不同的反應
[00:12:21.000 --> 00:12:24.000]  而這些反應令上帝非常憤怒
[00:12:24.000 --> 00:12:26.000]  他們第一個反應是什麼呢?
[00:12:26.000 --> 00:12:32.000]  他們大聲喧嚷和哭號
[00:12:32.000 --> 00:12:41.000]  他們第一個收到的反應是
[00:12:41.000 --> 00:12:43.000]  很害怕、很擔心
[00:12:43.000 --> 00:12:46.000]  因為那些謠言說我們看自己好像裝模作樣
[00:12:46.000 --> 00:12:48.000]  他們去到這些巨人
[00:12:48.000 --> 00:12:50.000]  亞納族人的時候
[00:12:50.000 --> 00:12:52.000]  他們好像死路一條
[00:12:52.000 --> 00:12:54.000]  他們不單止哭
[00:12:54.000 --> 00:12:58.000]  然後他們將上帝帶領他們脫離
[00:12:58.000 --> 00:13:00.000]  以及向埃及人拯救這件事
[00:13:00.000 --> 00:13:02.000]  扭曲為什麼呢?
[00:13:02.000 --> 00:13:05.000]  是上帝將他們帶到這個地方
[00:13:05.000 --> 00:13:08.000]  去到受死的一個咒詛
[00:13:08.000 --> 00:13:13.000]  然後他們就向摩西和亞倫發出一個怨言
[00:13:13.000 --> 00:13:16.000]  他們說他們自己寧願死在埃及
[00:13:16.000 --> 00:13:18.000]  或者是曠野
[00:13:18.000 --> 00:13:20.000]  之後他們更加要什麼呢?
[00:13:20.000 --> 00:13:23.000]  就是要求換那個領袖
[00:13:23.000 --> 00:13:26.000]  我們不再要摩西和亞倫帶領我們了
[00:13:26.000 --> 00:13:28.000]  我們換一個領袖
[00:13:28.000 --> 00:13:30.000]  換一個領袖帶他們去哪裡呢?
[00:13:30.000 --> 00:13:32.000]  就是回到埃及
[00:13:32.000 --> 00:13:36.000]  我們看到這群以色列人出現這種反應
[00:13:36.000 --> 00:13:40.000]  實在是非常令人匪夷所思
[00:13:40.000 --> 00:13:42.000]  我們看到他們聽到謠言之後
[00:13:42.000 --> 00:13:44.000]  就出現這種反應
[00:13:44.000 --> 00:13:51.000]  有一本書叫做Tipping Point
[00:13:51.000 --> 00:13:53.000]  不知道大家有沒有看過
[00:13:53.000 --> 00:13:55.000]  Tom Gladwell這個作家
[00:13:55.000 --> 00:13:57.000]  是加拿大一位作家
[00:13:57.000 --> 00:14:00.000]  他寫過不少的書都很暢銷
[00:14:00.000 --> 00:14:02.000]  這本是其中一本
[00:14:02.000 --> 00:14:04.000]  這本書其實是說一件事
[00:14:04.000 --> 00:14:07.000]  就是在小題目裏面說過
[00:14:07.000 --> 00:14:11.000]  就是How Little Things Can Make A Big Difference
[00:14:11.000 --> 00:14:13.000]  就是說一件很小的東西
[00:14:13.000 --> 00:14:16.000]  帶來一個很大的不同或者分別
[00:14:16.000 --> 00:14:19.000]  這本書的作者裏面提到一件事
[00:14:19.000 --> 00:14:20.000]  Tipping Point
[00:14:20.000 --> 00:14:21.000]  就是引發點
[00:14:21.000 --> 00:14:24.000]  有三個不同的特徵
[00:14:24.000 --> 00:14:27.000]  他在書裏面其實是要表達一個意思
[00:14:27.000 --> 00:14:29.000]  就是一個很小的意念
[00:14:29.000 --> 00:14:33.000]  或者在社會上出現一個很小的潮流
[00:14:33.000 --> 00:14:34.000]  一個行為
[00:14:34.000 --> 00:14:38.000]  當出現的時候帶來一個很大的影響
[00:14:38.000 --> 00:14:41.000]  這個引發點的三個特徵是什麼呢?
[00:14:41.000 --> 00:14:46.000]  第一就是這個會帶來一種傳染性
[00:14:46.000 --> 00:14:49.000]  第二就是這個微小的起因
[00:14:49.000 --> 00:14:52.000]  可以引發一個很大的影響
[00:14:52.000 --> 00:14:55.000]  第三這個引發點
[00:14:55.000 --> 00:14:59.000]  它帶來的改變並不是循序漸進
[00:14:59.000 --> 00:15:03.000]  而是傾乞之間突然間發生
[00:15:03.000 --> 00:15:05.000]  他在書裏面舉了一些例子
[00:15:05.000 --> 00:15:07.000]  就好像麻疹
[00:15:07.000 --> 00:15:10.000]  如何透過一個小朋友
[00:15:10.000 --> 00:15:15.000]  去傳遍給一個小學整個教室的學生
[00:15:15.000 --> 00:15:19.000]  又或者是每年冬天流行性感冒
[00:15:19.000 --> 00:15:24.000]  侵襲的時候帶來的傳染性和影響
[00:15:24.000 --> 00:15:28.000]  而他特別提到這三個特徵裏面
[00:15:28.000 --> 00:15:30.000]  第三個是最重要的
[00:15:30.000 --> 00:15:32.000]  因為這個改變是突然間發生
[00:15:32.000 --> 00:15:34.000]  當這個改變發生的時候
[00:15:34.000 --> 00:15:39.000]  就帶來一種傳染性的影響和廣泛性的影響
[00:15:39.000 --> 00:15:43.000]  我們看到這個在以色列人中間的謠言
[00:15:43.000 --> 00:15:45.000]  這十個探測的謠言
[00:15:45.000 --> 00:15:49.000]  就好像這本書裏面所說的引發點
[00:15:49.000 --> 00:15:52.000]  這個引發點帶來一種傳染性
[00:15:52.000 --> 00:15:54.000]  帶來一種廣泛的影響
[00:15:54.000 --> 00:15:57.000]  但這個影響是負面的
[00:15:57.000 --> 00:16:00.000]  是引發到這班以色列人
[00:16:00.000 --> 00:16:05.000]  其實心裏面那種對神的活躍和不信
[00:16:05.000 --> 00:16:08.000]  繼而他們想透過自己的方法
[00:16:08.000 --> 00:16:11.000]  去找自己的出路
[00:16:11.000 --> 00:16:13.000]  這種引發點的出現
[00:16:13.000 --> 00:16:15.000]  特別帶來大的影響
[00:16:15.000 --> 00:16:19.000]  就是當一些特別的事情發生的時候
[00:16:19.000 --> 00:16:24.000]  而牽涉到人的安危或者利益的時候
[00:16:24.000 --> 00:16:27.000]  那個時候的影響是特別大
[00:16:27.000 --> 00:16:29.000]  不知道大家還記不記得
[00:16:29.000 --> 00:16:33.000]  過去幾年疫情期間發生的事
[00:16:33.000 --> 00:16:35.000]  如果大家有印象
[00:16:35.000 --> 00:16:37.000]  在疫情期間
[00:16:37.000 --> 00:16:39.000]  大家看到一些新聞
[00:16:39.000 --> 00:16:41.000]  講到當時的人怎樣搶口罩
[00:16:41.000 --> 00:16:44.000]  怎樣通宵排口罩
[00:16:44.000 --> 00:16:48.000]  怎樣為了拿口罩而發生爭執
[00:16:48.000 --> 00:16:50.000]  甚至是打架
[00:16:50.000 --> 00:16:53.000]  有一段時間在疫情期間
[00:16:53.000 --> 00:16:57.000]  很多人去超市搶糧食
[00:16:57.000 --> 00:16:58.000]  我不知道大家還記得
[00:16:58.000 --> 00:17:00.000]  有一段時間去到超市
[00:17:00.000 --> 00:17:03.000]  米架上沒有米
[00:17:03.000 --> 00:17:06.000]  大家都記得這些畫面
[00:17:06.000 --> 00:17:08.000]  大家記得這些畫面
[00:17:08.000 --> 00:17:11.000]  這些事情為何會發生呢?
[00:17:11.000 --> 00:17:14.000]  就是一些引發點觸發了
[00:17:14.000 --> 00:17:17.000]  大家當時覺得那件事
[00:17:17.000 --> 00:17:23.000]  引來對自身一些很大的利益的危機
[00:17:23.000 --> 00:17:25.000]  而發生一些這樣的事
[00:17:25.000 --> 00:17:29.000]  這個引發點
[00:17:29.000 --> 00:17:33.000]  其實可以造成一個很大的影響
[00:17:33.000 --> 00:17:36.000]  而我們看到在以色列人中間
[00:17:36.000 --> 00:17:39.000]  就帶來一個很大的影響
[00:17:39.000 --> 00:17:45.000]  而引發到這班人對神的不信和活躍
[00:17:45.000 --> 00:17:48.000]  我們看到摩西和亞倫
[00:17:48.000 --> 00:17:51.000]  當時面對他們的反應是怎樣呢?
[00:17:51.000 --> 00:17:55.000]  摩西和亞倫即時臉伏於地
[00:17:55.000 --> 00:17:58.000]  這個動作有什麼意思呢?
[00:17:58.000 --> 00:18:02.000]  就是他們知道上帝見到的時候
[00:18:02.000 --> 00:18:04.000]  一定是很不開心
[00:18:04.000 --> 00:18:08.000]  會向這班不信的子民發怒
[00:18:08.000 --> 00:18:09.000]  而另一方面
[00:18:09.000 --> 00:18:11.000]  這個面伏於地的一個動作
[00:18:11.000 --> 00:18:14.000]  就是表達他們謙卑在神的面前
[00:18:14.000 --> 00:18:18.000]  為人向神求饒恕
[00:18:18.000 --> 00:18:21.000]  而迦勒和約書亞的反應就更加大了
[00:18:21.000 --> 00:18:23.000]  他們兩個反應是怎樣呢?
[00:18:23.000 --> 00:18:24.000]  是撕裂衣服
[00:18:24.000 --> 00:18:29.000]  是表達他們心裏對這班以色列人的反應
[00:18:29.000 --> 00:18:32.000]  那種極大的悲哀和憤怒
[00:18:32.000 --> 00:18:38.000]  當時迦勒和約書亞再一次大聲疾呼
[00:18:38.000 --> 00:18:41.000]  提醒當時的以色列人
[00:18:41.000 --> 00:18:44.000]  你們要知道上帝是和你們同在
[00:18:44.000 --> 00:18:46.000]  不需要懼怕那裏的百姓
[00:18:46.000 --> 00:18:51.000]  但當時的以色列人沒有因為迦勒和約書亞的
[00:18:51.000 --> 00:18:56.000]  很用力的歇斯底里的呼籲而有什麼改變
[00:18:56.000 --> 00:18:59.000]  反而他們的行為是更加激烈
[00:18:59.000 --> 00:19:02.000]  他們要用石頭打死他們
[00:19:02.000 --> 00:19:07.000]  嘗試去掃除阻礙他們這個計劃的因素
[00:19:07.000 --> 00:19:09.000]  但上帝就在這一刻出手
[00:19:09.000 --> 00:19:13.000]  經文說耶和華的榮光就在回眸中間
[00:19:13.000 --> 00:19:16.000]  向以色列眾人顯現
[00:19:16.000 --> 00:19:20.000]  我們看到當這班以色列人面對一些謠言
[00:19:20.000 --> 00:19:24.000]  或者是一些他們認為的危機的時候
[00:19:24.000 --> 00:19:27.000]  那種反應凸顯了這班人
[00:19:27.000 --> 00:19:33.000]  他們的心並不是全心信靠和專心去跟隨神
[00:19:33.000 --> 00:19:35.000]  而是很容易因為環境
[00:19:35.000 --> 00:19:40.000]  或者因為一些未必是證明真實客觀的資訊
[00:19:40.000 --> 00:19:43.000]  令到他們措手不及
[00:19:43.000 --> 00:19:48.000]  甚至是做出一些我們理解不到的反應
[00:19:48.000 --> 00:19:53.000]  就好像經文裏所描述
[00:19:53.000 --> 00:19:55.000]  我們看經文的第二個部分
[00:19:55.000 --> 00:19:58.000]  就是第十一到二十五節
[00:19:58.000 --> 00:20:03.000]  當中的亂局是如何收尾呢?
[00:20:03.000 --> 00:20:08.000]  我們看到裏面是上帝和摩西的一段對話
[00:20:08.000 --> 00:20:11.000]  以下經文我想這樣讀
[00:20:11.000 --> 00:20:16.000]  就是頭三章的經文的PPT請弟兄讀
[00:20:16.000 --> 00:20:19.000]  就是由第十一到十八節
[00:20:19.000 --> 00:20:22.000]  最後的兩章的PPT就是由姐妹讀
[00:20:22.000 --> 00:20:25.000]  就是第十九到二十五節
[00:20:25.000 --> 00:20:28.000]  我們先請弟兄
[00:20:29.000 --> 00:20:31.000]  耶和華對摩西說
[00:20:31.000 --> 00:20:34.000]  這百姓藐視我要倒楣的幾時呢?
[00:20:34.000 --> 00:20:38.000]  我在他們中間行了這一切神蹟
