
[00:00:00.000 --> 00:00:05.000]  一開始的時候想問大家一個問題
[00:03:57.000 --> 00:04:01.000]  事間上,在第一節,知道在如月節之前
[00:04:01.000 --> 00:04:06.000]  並且是主耶穌要離世歸附的時候近
[00:04:06.000 --> 00:04:13.000]  有學者認為,這就是主與門徒的如節最後晚餐
[00:04:13.000 --> 00:04:16.000]  但也有學者認為不能肯定
[00:04:16.000 --> 00:04:20.000]  我們今天的重點不是討論這頓到底是否最後晚餐
[00:04:20.000 --> 00:04:24.000]  而是在這頓晚餐之前,主有一個很特別的行動
[00:04:24.000 --> 00:04:28.000]  和主與門徒之間的互動和對話
[00:04:28.000 --> 00:04:31.000]  第三至第五節,耶穌知道
[00:04:31.000 --> 00:04:37.000]  剛才讀了,就是知道祂要離開,要回到父那裡
[00:04:37.000 --> 00:04:39.000]  就離席起來
[00:04:39.000 --> 00:04:44.000]  讀這三節經文,會感受到主耶穌離席
[00:04:44.000 --> 00:04:47.000]  開始幫門徒洗腳,是有祂的目的
[00:04:47.000 --> 00:04:52.000]  不過由第三節到第四節,會令人有點不解
[00:04:52.000 --> 00:04:55.000]  主快要回到父那裡
[00:04:55.000 --> 00:04:58.000]  但與門徒洗腳有什麼關係呢?
[00:04:58.000 --> 00:05:02.000]  我們來看看主與彼得的對話,或是有些答案
[00:05:02.000 --> 00:05:06.000]  第六節中,彼得對主說:主啊,你洗我的腳嗎?
[00:05:06.000 --> 00:05:10.000]  第八節,彼得又說:你絕對不可以洗我的腳
[00:05:10.000 --> 00:05:14.000]  我們感覺到彼得覺得這件事不太合宜
[00:05:14.000 --> 00:05:17.000]  為什麼彼得會有這樣的反應呢?
[00:05:17.000 --> 00:05:23.000]  其實在當時的猶太文化裡,洗腳是一個比較低下的服事
[00:05:23.000 --> 00:05:28.000]  甚至乎是奴僕,幫主人或客人做的事情
[00:05:28.000 --> 00:05:32.000]  所以彼得覺得他受不起主這樣的服事
[00:05:32.000 --> 00:05:35.000]  他不敢當,主耶穌如何回應他呢?
[00:05:35.000 --> 00:05:40.000]  第七節,耶穌回答他:我所做的你現在不知道,但以後你會明白
[00:05:40.000 --> 00:05:44.000]  第八節,我若不洗你,你就與我無分了
[00:05:44.000 --> 00:05:47.000]  在Message日本裡,這樣翻譯:
[00:05:47.000 --> 00:05:52.000]  If I don't wash you, you can't be part of what I am doing
[00:05:52.000 --> 00:05:57.000]  是指主所做的一部分
[00:05:57.000 --> 00:06:01.000]  是與主有沒有分的問題
[00:06:01.000 --> 00:06:08.000]  分這個字在七十世日本的舊約裡指向了
[00:06:08.000 --> 00:06:13.000]  入迦南的時候神賜給以色列十二支派的地圖
[00:06:13.000 --> 00:06:18.000]  所以神學上分也是有與神同在的意思
[00:06:18.000 --> 00:06:21.000]  入迦南的時候地圖代表神的同在
[00:06:21.000 --> 00:06:26.000]  現在主耶穌就是神的同在
[00:06:26.000 --> 00:06:28.000]  主耶穌這一刻是在預演
[00:06:28.000 --> 00:06:31.000]  人是要被祂洗淨才能夠潔淨
[00:06:31.000 --> 00:06:34.000]  這一刻用的是水洗腳
[00:06:34.000 --> 00:06:37.000]  但即將要用的是主的補血
[00:06:37.000 --> 00:06:43.000]  所以洗腳、洗淨這一刻其實是指向了主即將在十誡上流血、死身
[00:06:43.000 --> 00:06:46.000]  並且要令罪人不淑
[00:06:46.000 --> 00:06:51.000]  當然這一刻彼得和門徒都還沒有明白
[00:06:51.000 --> 00:06:54.000]  不過就算還沒有完全明白
[00:06:54.000 --> 00:06:58.000]  其實彼得的回應也是很願意緊緊跟隨主的吩咐
[00:06:58.000 --> 00:07:00.000]  很想讓主洗腳
[00:07:00.000 --> 00:07:04.000]  甚至連手和腳都要洗
[00:07:04.000 --> 00:07:05.000]  第十節耶穌對他說
[00:07:05.000 --> 00:07:07.000]  凡洗過躁的人不需要再洗
[00:07:07.000 --> 00:07:10.000]  只要把腳洗了就全身乾淨
[00:07:10.000 --> 00:07:13.000]  是什麼意思呢
[00:07:13.000 --> 00:07:16.000]  其實當時猶太文化裡
[00:07:16.000 --> 00:07:19.000]  赴宴的時候會先在家裡洗完澡
[00:07:19.000 --> 00:07:22.000]  然後出發到主人的家裡
[00:07:22.000 --> 00:07:27.000]  只需要洗掉腳在路上沾染的塵埃就乾淨了
[00:07:27.000 --> 00:07:30.000]  不過主為什麼會說你們是乾淨的
[00:07:30.000 --> 00:07:34.000]  然而不是每個人都洗腳了嗎
[00:07:34.000 --> 00:07:42.000]  主這句話是指向了內心的乾淨
[00:07:42.000 --> 00:07:43.000]  在日本的信息中說
[00:07:43.000 --> 00:07:47.000]  My concern you understand is holiness not hygiene
[00:07:47.000 --> 00:07:51.000]  So now you are clean but not every one of you
[00:07:51.000 --> 00:07:53.000]  所以主不是在說衛生
[00:07:53.000 --> 00:07:56.000]  是在說一個聖潔
[00:07:56.000 --> 00:07:58.000]  不都是乾淨的指向誰
[00:07:58.000 --> 00:07:59.000]  當然是猶太
[00:07:59.000 --> 00:08:02.000]  因為他即將要出賣主
[00:08:02.000 --> 00:08:04.000]  猶太看似是門徒的一部分
[00:08:04.000 --> 00:08:09.000]  但是他的心已經被魔鬼入侵了
[00:08:09.000 --> 00:08:11.000]  主耶穌很想在即將離開之前
[00:08:11.000 --> 00:08:13.000]  讓門徒明白
[00:08:13.000 --> 00:08:15.000]  主捨棄自己的生命
[00:08:15.000 --> 00:08:19.000]  是令人生命得拯救得潔淨的
[00:08:19.000 --> 00:08:21.000]  他為門徒洗腳是一個預表
[00:08:21.000 --> 00:08:23.000]  人的生命的污穢要被洗淨
[00:08:23.000 --> 00:08:26.000]  才能夠與聖潔的主有份
[00:08:26.000 --> 00:08:29.000]  才能得著生命得著永生
[00:08:29.000 --> 00:08:32.000]  等姐妹我們的身份是什麼
[00:08:32.000 --> 00:08:34.000]  是世間屬主的人
[00:08:34.000 --> 00:08:36.000]  是被主的寶血洗淨的人
[00:08:36.000 --> 00:08:38.000]  在如虎奇的時間裡
[00:08:38.000 --> 00:08:41.000]  願我們去紀念主
[00:08:41.000 --> 00:08:43.000]  為我們十價的犧牲
[00:08:43.000 --> 00:08:45.000]  為我們洗去污穢
[00:08:45.000 --> 00:08:49.000]  亦願我們珍惜被主洗腳的恩典
[00:08:49.000 --> 00:08:53.000]  去持守與主有份的身份
[00:08:53.000 --> 00:08:56.000]  彼得是一個門徒的好例子
[00:08:56.000 --> 00:08:58.000]  他知道主洗腳的寶貴
[00:08:58.000 --> 00:09:00.000]  即使他這一刻不知道是甚麼
[00:09:00.000 --> 00:09:01.000]  但是他很甘心樂意
[00:09:01.000 --> 00:09:03.000]  很迫切很依賴
[00:09:03.000 --> 00:09:05.000]  去被主洗腳洗淨
[00:09:05.000 --> 00:09:09.000]  我最近看過一條有趣的狗狗短片
[00:09:09.000 --> 00:09:13.000]  裡面有一隻可愛的狗狗叫做Bonnie
[00:09:13.000 --> 00:09:15.000]  我們可以看下去
[00:09:15.000 --> 00:09:19.000]  一晚主人帶著Bonnie去散步
[00:09:19.000 --> 00:09:20.000]  回家的時候
[00:09:20.000 --> 00:09:24.000]  故意裝作忘記幫她洗腳
[00:09:24.000 --> 00:09:25.000]  就放了她在門口
[00:09:25.000 --> 00:09:27.000]  看她有甚麼反應
[00:09:27.000 --> 00:09:29.000]  Bonnie有點困惑
[00:09:29.000 --> 00:09:32.000]  為何媽媽直接進了家
[00:09:32.000 --> 00:09:34.000]  沒有幫她洗腳呢
[00:09:34.000 --> 00:09:38.000]  但Bonnie知道要洗腳才可以進屋
[00:09:38.000 --> 00:09:39.000]  所以她不敢進屋
[00:09:39.000 --> 00:09:40.000]  等了一會兒
[00:09:40.000 --> 00:09:42.000]  媽媽終於回來了
[00:09:42.000 --> 00:09:43.000]  把她帶進屋
[00:09:43.000 --> 00:09:45.000]  但還是不幫她洗腳
[00:09:45.000 --> 00:09:47.000]  結果她又站在門口
[00:09:47.000 --> 00:09:49.000]  很乖不敢動
[00:09:49.000 --> 00:09:50.000]  站到酸了
[00:09:50.000 --> 00:09:54.000]  她就坐在原地繼續等
[00:09:54.000 --> 00:09:56.000]  下一張就看到最後
[00:09:56.000 --> 00:09:59.000]  媽媽終於帶著毛巾回來了
[00:09:59.000 --> 00:10:01.000]  幫Bonnie洗乾淨腳
[00:10:01.000 --> 00:10:02.000]  她就自由了
[00:10:02.000 --> 00:10:05.000]  這樣才跳進屋裡
[00:10:05.000 --> 00:10:09.000]  我看這段影片的時候覺得很感動
[00:10:09.000 --> 00:10:10.000]  我會思想
[00:10:10.000 --> 00:10:12.000]  我自己或弟兄姊妹
[00:10:12.000 --> 00:10:14.000]  有沒有Bonnie這麼乖
[00:10:14.000 --> 00:10:15.000]  這麼忠心
[00:10:15.000 --> 00:10:18.000]  完全跟著主人的心意呢
[00:10:18.000 --> 00:10:21.000]  Bonnie她知道主人的心意
[00:10:21.000 --> 00:10:23.000]  進主人的家裡的時候
[00:10:23.000 --> 00:10:26.000]  要先被潔淨
[00:10:26.000 --> 00:10:28.000]  同樣主耶穌的心意
[00:10:28.000 --> 00:10:30.000]  也是要我們的生命被潔淨
[00:10:30.000 --> 00:10:33.000]  我們有沒有像彼得這樣的心
[00:10:33.000 --> 00:10:35.000]  很願意被主洗淨呢
[00:10:35.000 --> 00:10:38.000]  還是我們只是跟一點不跟一點
[00:10:38.000 --> 00:10:39.000]  甚至有時候
[00:10:39.000 --> 00:10:41.000]  心裡已經有些東西
[00:10:41.000 --> 00:10:45.000]  想了不跟了
[00:10:45.000 --> 00:10:46.000]  這樣的話
[00:10:46.000 --> 00:10:48.000]  就算在主人的家裡
[00:10:48.000 --> 00:10:52.000]  到底是真的門徒還是假的門徒呢
[00:10:52.000 --> 00:10:53.000]  第二方面
[00:10:53.000 --> 00:10:57.000]  我們原本已經因為主的補血被潔淨
[00:10:57.000 --> 00:11:00.000]  我們只是僅僅得救還是有得勝的生命呢
[00:11:00.000 --> 00:11:03.000]  當我們在世界裡打滾
[00:11:03.000 --> 00:11:05.000]  會不會我們又沾染了塵埃
[00:11:05.000 --> 00:11:09.000]  或者又滾進泥漿裡呢
[00:11:09.000 --> 00:11:11.000]  當我們醒察自己的時候
[00:11:11.000 --> 00:11:12.000]  我們的行為
[00:11:12.000 --> 00:11:13.000]  我們的心思意念
[00:11:13.000 --> 00:11:15.000]  有沒有像猶大那樣被魔鬼
[00:11:15.000 --> 00:11:18.000]  被撒旦入了心呢
[00:11:18.000 --> 00:11:21.000]  彼得前書五章八字提醒我們
[00:11:21.000 --> 00:11:22.000]  不要謹慎
[00:11:22.000 --> 00:11:23.000]  要警醒
[00:11:23.000 --> 00:11:24.000]  因為你們的仇敵魔鬼
[00:11:24.000 --> 00:11:27.000]  如同咆哮的獅子走來走去
[00:11:27.000 --> 00:11:29.000]  尋找可吞吃的人
[00:11:29.000 --> 00:11:31.000]  這是我們在世界裡的困難
[00:11:31.000 --> 00:11:33.000]  我們要防備撒旦
[00:11:33.000 --> 00:11:34.000]  世界的價值
[00:11:34.000 --> 00:11:36.000]  也可能會迷惑我們
[00:11:36.000 --> 00:11:38.000]  去吞吃我們
[00:11:38.000 --> 00:11:41.000]  我們怎樣去提醒自己呢
[00:11:41.000 --> 00:11:45.000]  首先我們要謹記我們屬神的身份
[00:11:45.000 --> 00:11:47.000]  也要去問自己
[00:11:47.000 --> 00:11:48.000]  我們的心思意念
[00:11:48.000 --> 00:11:52.000]  是來自世界還是來自神呢
[00:11:52.000 --> 00:11:55.000]  我們也可以經常去問自己
[00:11:55.000 --> 00:11:58.000]  最近當主看著我們的時候
[00:11:58.000 --> 00:12:01.000]  是會笑還是會皺眉頭
[00:12:01.000 --> 00:12:05.000]  還是甚至是傷心呢
[00:12:05.000 --> 00:12:08.000]  我們有沒有一些不潔的行為
[00:12:08.000 --> 00:12:09.000]  或者是心思意念
[00:12:09.000 --> 00:12:12.000]  是跟屬神的身份不相稱的呢
[00:12:12.000 --> 00:12:16.000]  如果有請你記下來
[00:12:16.000 --> 00:12:17.000]  求主去潔淨
[00:12:17.000 --> 00:12:22.000]  也可以成為自己的提醒
[00:12:22.000 --> 00:12:24.000]  其實還有第三個難處
[00:12:24.000 --> 00:12:26.000]  就是我們有時不是想做
[00:12:26.000 --> 00:12:27.000]  不想做好
[00:12:27.000 --> 00:12:29.000]  但是有一些盲點
[00:12:29.000 --> 00:12:30.000]  我們不是沒有反省
[00:12:30.000 --> 00:12:32.000]  但是反省之後
[00:12:32.000 --> 00:12:34.000]  都覺得沒有問題
[00:12:34.000 --> 00:12:35.000]  這個都會發生的
[00:12:35.000 --> 00:12:37.000]  有一些我們自己的驕傲
[00:12:37.000 --> 00:12:39.000]  或者一些義氣
[00:12:39.000 --> 00:12:41.000]  我們未必很容易察覺到
[00:12:41.000 --> 00:12:44.000]  所以我們很需要聖靈的光照
[00:12:44.000 --> 00:12:49.000]  我很喜歡詩篇139篇23至24節
[00:12:49.000 --> 00:12:53.000]  是可以成為我們自省的時候的禱告
[00:12:53.000 --> 00:12:54.000]  他這樣說
[00:12:54.000 --> 00:12:56.000]  神啊 求你監察我
[00:12:56.000 --> 00:12:57.000]  知道我的心思
[00:12:57.000 --> 00:12:58.000]  思念我
[00:12:58.000 --> 00:12:59.000]  知道我的意念
[00:12:59.000 --> 00:13:01.000]  看著我裡面有什麼惡行沒有
[00:13:01.000 --> 00:13:04.000]  引導我走永生的道路
[00:13:04.000 --> 00:13:05.000]  丙姐妹
[00:13:05.000 --> 00:13:07.000]  跟你身邊的人說
[00:13:07.000 --> 00:13:10.000]  你是被主洗淨的門徒
[00:13:11.000 --> 00:13:18.000]  好 這個洗腳的事蹟還沒說完
[00:13:18.000 --> 00:13:22.000]  我們一起繼續讀13章12至24
[00:13:22.000 --> 00:13:24.000]  耶穌洗完了他們的腳
[00:13:24.000 --> 00:13:25.000]  就穿上衣服
[00:13:25.000 --> 00:13:28.000]  又坐下對他們說
[00:13:28.000 --> 00:13:29.000]  我為你們所做的
[00:13:29.000 --> 00:13:30.000]  你們明白嗎
[00:13:30.000 --> 00:13:32.000]  你們稱呼我老師
[00:13:32.000 --> 00:13:33.000]  稱呼我主
[00:13:33.000 --> 00:13:35.000]  你們說的不錯
[00:13:35.000 --> 00:13:36.000]  我本來就是
[00:13:36.000 --> 00:13:37.000]  我是你們的主
[00:13:37.000 --> 00:13:39.000]  你們的老師
[00:13:39.000 --> 00:13:40.000]  尚且洗你們的腳
[00:13:40.000 --> 00:13:43.000]  你們也當彼此洗腳
[00:13:43.000 --> 00:13:58.000]  你們既知道這些事
[00:13:58.000 --> 00:14:00.000]  若是去實行就有福了
[00:14:00.000 --> 00:14:03.000]  我不時指著你們眾人說的
[00:14:03.000 --> 00:14:05.000]  我知道我所揀選的是誰
[00:14:05.000 --> 00:14:07.000]  但是要應驗經常的話
[00:14:07.000 --> 00:14:09.000]  吃我飯的人用腳踢我
[00:14:09.000 --> 00:14:11.000]  事情還沒有發生
[00:14:11.000 --> 00:14:13.000]  我現在先告訴你們
[00:14:13.000 --> 00:14:15.000]  讓你們到事情發生的時候
[00:14:15.000 --> 00:14:17.000]  好信我就是那位
[00:14:17.000 --> 00:14:19.000]  我實實在在地告訴你們
[00:14:19.000 --> 00:14:22.000]  接納我所差遣的就是接納我
[00:14:22.000 --> 00:14:25.000]  接納我的就是接納差遣我的那位
[00:14:25.000 --> 00:14:27.000]  在前面1至11節
[00:14:27.000 --> 00:14:30.000]  是指向了主對門徒
[00:14:30.000 --> 00:14:34.000]  對世界至高的愛和捨棄自己
[00:14:34.000 --> 00:14:36.000]  主也對門徒說
[00:14:36.000 --> 00:14:38.000]  這不是你們現在可以明白的
[00:14:38.000 --> 00:14:39.000]  但是將來會明白
[00:14:39.000 --> 00:14:41.000]  但是到了12節
[00:14:41.000 --> 00:14:44.000]  主為什麼要問你們明白嗎?
[00:14:44.000 --> 00:14:46.000]  其實這句問句是指向了
[00:14:46.000 --> 00:14:48.000]  12至20節
[00:14:48.000 --> 00:14:50.000]  另一個洗腳的意義和目的
[00:14:50.000 --> 00:14:52.000]  我們繼續看下去
[00:14:52.000 --> 00:14:53.000]  13至14節裡
[00:14:53.000 --> 00:14:56.000]  重複了主耶穌的兩個身份
[00:14:56.000 --> 00:14:57.000]  是哪兩個身份?
[00:14:57.000 --> 00:14:59.000]  第一是老師
[00:14:59.000 --> 00:15:01.000]  老師的角色是什麼?
[00:15:01.000 --> 00:15:02.000]  就是教導
[00:15:02.000 --> 00:15:05.000]  第二是門徒生命的主人
[00:15:05.000 --> 00:15:07.000]  而不是僕人
[00:15:07.000 --> 00:15:08.000]  剛才說過
[00:15:08.000 --> 00:15:11.000]  在當時為人洗腳是低下的工作
[00:15:11.000 --> 00:15:14.000]  可以想像身體要彎腰
[00:15:14.000 --> 00:15:15.000]  要跪下
[00:15:15.000 --> 00:15:16.000]  但是作為老師
[00:15:16.000 --> 00:15:17.000]  作為尊貴的主人
[00:15:17.000 --> 00:15:21.000]  主耶穌示範了為門徒洗腳
[00:15:21.000 --> 00:15:23.000]  並且告訴門徒
[00:15:23.000 --> 00:15:25.000]  我給你們作了榜樣
[00:15:25.000 --> 00:15:29.000]  為要你們照著我為你們所做的去做
[00:15:29.000 --> 00:15:31.000]  為要
[00:15:31.000 --> 00:15:33.000]  原文裡是Hina
[00:15:33.000 --> 00:15:34.000]  表示一個目的
[00:15:34.000 --> 00:15:35.000]  目標也就是說
[00:15:35.000 --> 00:15:37.000]  主設立榜樣
[00:15:37.000 --> 00:15:39.000]  謙卑洗腳的榜樣
[00:15:39.000 --> 00:15:42.000]  不是要門徒看完就算
[00:15:42.000 --> 00:15:44.000]  而是要門徒按著他所立的榜樣
[00:15:44.000 --> 00:15:45.000]  要走出來
[00:15:45.000 --> 00:15:49.000]  要照著我為你們所做的去做
[00:15:49.000 --> 00:15:50.000]  主耶穌是師父
[00:15:50.000 --> 00:15:52.000]  更加是基督
[00:15:52.000 --> 00:15:55.000]  可以看到那種身份的懸殊
[00:15:55.000 --> 00:15:59.000]  但是這裡也更加看到主那種苦咒的愛
[00:15:59.000 --> 00:16:01.000]  和極致的謙卑
[00:16:01.000 --> 00:16:04.000]  在菲勒比書2章5-8字裡
[00:16:04.000 --> 00:16:07.000]  你們當以基督耶穌的心為心
[00:16:07.000 --> 00:16:08.000]  他本有神的形象
[00:16:08.000 --> 00:16:10.000]  卻不堅持自己與神同等
[00:16:10.000 --> 00:16:12.000]  反倒虛偈
[00:16:12.000 --> 00:16:14.000]  取了奴僕的形象成為人的樣式
[00:16:14.000 --> 00:16:17.000]  既有人的樣子就謙卑自己
[00:16:17.000 --> 00:16:18.000]  全心信服
[00:16:18.000 --> 00:16:19.000]  以至於死
[00:16:19.000 --> 00:16:21.000]  且死在十字架上
[00:16:21.000 --> 00:16:22.000]  主活出了
[00:16:22.000 --> 00:16:26.000]  示範了一個甘心作僕人的生命
[00:16:26.000 --> 00:16:30.000]  並且他要我們學校他的榜樣
[00:16:31.000 --> 00:16:32.000]  頂姐妹
[00:16:32.000 --> 00:16:34.000]  謙卑自己為人洗腳
[00:16:34.000 --> 00:16:36.000]  容易嗎?
[00:16:36.000 --> 00:16:39.000]  聽起來好像不太難
[00:16:39.000 --> 00:16:42.000]  但實踐起來一點也不容易
[00:16:42.000 --> 00:16:44.000]  有很多挑戰
[00:16:44.000 --> 00:16:48.000]  主耶穌當然知道這個功課對人不容易
[00:16:48.000 --> 00:16:52.000]  在路加福音22章24-27節
[00:16:52.000 --> 00:16:53.000]  最後晚餐之後
[00:16:53.000 --> 00:16:58.000]  記載了門徒之間誰為大的爭論
[00:16:58.000 --> 00:17:02.000]  可以看到跟隨主耶穌三年的門徒
[00:17:02.000 --> 00:17:06.000]  他仍然帶著一些未洗淨的軟弱
[00:17:06.000 --> 00:17:11.000]  放下驕傲出謙卑確實是一生的功課
[00:17:11.000 --> 00:17:13.000]  包括對我自己也是
[00:17:13.000 --> 00:17:15.000]  在座的不少人
[00:17:15.000 --> 00:17:18.000]  或許是我們很多弟兄姊妹
[00:17:18.000 --> 00:17:22.000]  無論曾經有光輝的歷史
[00:17:22.000 --> 00:17:23.000]  很亮麗的履歷書
[00:17:23.000 --> 00:17:26.000]  或許沒有這些人
[00:17:26.000 --> 00:17:30.000]  但也有些東西會成為我們驕傲的原因
[00:17:30.000 --> 00:17:31.000]  未必合理
[00:17:31.000 --> 00:17:33.000]  但我們也會有這樣的驕傲
[00:17:33.000 --> 00:17:38.000]  我覺得自己大部分時間都是謙卑的
[00:17:38.000 --> 00:17:40.000]  但有些時候
[00:17:40.000 --> 00:17:44.000]  骨子裡的驕傲也會不經意地走出來
[00:17:44.000 --> 00:17:50.000]  那些時候讓我發現了自己殘留的軟弱和不潔
[00:17:50.000 --> 00:17:54.000]  驕傲會成為我們愛人的障礙
[00:17:54.000 --> 00:17:56.000]  有一句說話說得很好
[00:17:56.000 --> 00:18:00.000]  就是謙卑乃是愛的另一種形式表現
[00:18:00.000 --> 00:18:01.000]  驕傲的人愛自己
[00:18:01.000 --> 00:18:04.000]  唯有謙卑的人能愛別人
[00:18:04.000 --> 00:18:07.000]  人若愛自己太多就不能愛別人
[00:18:07.000 --> 00:18:10.000]  所以服侍人的其中一個難度
[00:18:10.000 --> 00:18:13.000]  就是有時我們會覺得自己比別人高一點
[00:18:13.000 --> 00:18:15.000]  我不知道你有沒有曾經這樣想過
[00:18:15.000 --> 00:18:17.000]  我資質好像比你高
[00:18:17.000 --> 00:18:19.000]  我好像比你成功
[00:18:19.000 --> 00:18:21.000]  我在職場的職位好像比你高
[00:18:21.000 --> 00:18:24.000]  要我服侍你真的有點不舒服
[00:18:24.000 --> 00:18:26.000]  或者會不會想
[00:18:26.000 --> 00:18:29.000]  這些細微不起眼的事
[00:18:29.000 --> 00:18:31.000]  平時是我下屬做的
[00:18:31.000 --> 00:18:33.000]  現在要我做嗎
[00:18:33.000 --> 00:18:37.000]  所以當人願意為人洗腳的時候
[00:18:37.000 --> 00:18:38.000]  其實洗了什麼呢
[00:18:38.000 --> 00:18:40.000]  除了洗別人
[00:18:40.000 --> 00:18:44.000]  其實也是洗去自己的驕傲和自我中心
[00:18:44.000 --> 00:18:46.000]  我們更加不要忘記
[00:18:46.000 --> 00:18:50.000]  神對我們的苦咒比我們懸殊很多
[00:18:50.000 --> 00:18:53.000]  在詩篇八篇四節說
[00:18:53.000 --> 00:18:55.000]  人算什麼理竟顧念他
