
[00:00:00.000 --> 00:00:04.000]  多謝競拜隊帶我們一起去競拜
[00:01:32.000 --> 00:01:35.000]  但因為4月28日我已經出了糧
[00:01:35.000 --> 00:01:37.000]  所以已經當5月了
[00:01:37.000 --> 00:01:42.000]  所以你發覺今天講到主題的井後
[00:01:42.000 --> 00:01:44.000]  跟過去4月的不一樣
[00:01:44.000 --> 00:01:46.000]  這個是5月的主題
[00:01:46.000 --> 00:01:48.000]  叫做「擁抱別人生命的能力」
[00:01:48.000 --> 00:01:50.000]  「擁抱別人生命的能力」
[00:01:50.000 --> 00:01:52.000]  為什麼我會講「搖樹功課」呢?
[00:01:52.000 --> 00:01:54.000]  我們這個月的主題叫做
[00:01:54.000 --> 00:01:56.000]  「擁抱別人生命的能力」
[00:01:56.000 --> 00:01:59.000]  究竟這次是擁抱哪一個人呢?
[00:01:59.000 --> 00:02:02.000]  那邊擁抱哪一個人需要搖樹呢?
[00:02:02.000 --> 00:02:04.000]  問大家一個問題
[00:02:04.000 --> 00:02:05.000]  下一個powerpoint
[00:02:05.000 --> 00:02:07.000]  我想問你心裡
[00:02:07.000 --> 00:02:09.000]  你看到這三個字的時候
[00:02:09.000 --> 00:02:10.000]  那個不是簡不字
[00:02:10.000 --> 00:02:11.000]  那個是繁體字
[00:02:11.000 --> 00:02:12.000]  那個叫「克字」
[00:02:12.000 --> 00:02:15.000]  我想問你心目中有沒有一個人
[00:02:15.000 --> 00:02:16.000]  你覺得有沒有「D」人
[00:02:16.000 --> 00:02:19.000]  有沒有「D」人你覺得他很「克」人憎呢?
[00:02:19.000 --> 00:02:20.000]  你不要指人家
[00:02:20.000 --> 00:02:21.000]  你不要說別人的名字
[00:02:21.000 --> 00:02:22.000]  你不要看他
[00:02:22.000 --> 00:02:25.000]  有沒有人你覺得他很「克」人憎呢?
[00:02:25.000 --> 00:02:29.000]  因為大家這裡不是每個人都這樣
[00:02:29.000 --> 00:02:30.000]  譬如英文厲害
[00:02:30.000 --> 00:02:32.000]  我嘗試將這個字翻譯
[00:02:32.000 --> 00:02:33.000]  可能這幾個字深一點
[00:02:33.000 --> 00:02:35.000]  我嘗試將這個翻譯
[00:02:35.000 --> 00:02:36.000]  這個字我翻譯成英文
[00:02:36.000 --> 00:02:38.000]  是用「君君」translate(翻譯)的
[00:02:38.000 --> 00:02:39.000]  就是用我自己翻譯的
[00:02:39.000 --> 00:02:40.000]  所以我不敢打出來
[00:02:40.000 --> 00:02:41.000]  我告訴你
[00:02:41.000 --> 00:02:42.000]  我這裡有打
[00:02:42.000 --> 00:02:43.000]  我不敢在這裡打出來
[00:02:43.000 --> 00:02:44.000]  因為錯了你捉我
[00:02:44.000 --> 00:02:45.000]  叫做
[00:02:45.000 --> 00:02:46.000]  對不起
[00:02:46.000 --> 00:02:48.000]  B-E-G 怎麼讀?
[00:02:48.000 --> 00:02:51.000]  B-King People Dislike(人們討厭)
[00:02:51.000 --> 00:02:52.000]  我想問
[00:02:52.000 --> 00:02:56.000]  有沒有人在你心目中是B-King People Dislike(人們討厭)
[00:02:56.000 --> 00:03:00.000]  令到人很「克」求別人的討厭
[00:03:00.000 --> 00:03:01.000]  有些人這樣說
[00:03:01.000 --> 00:03:03.000]  「克」人憎是怎樣的呢?
[00:03:03.000 --> 00:03:05.000]  就是看上網
[00:03:05.000 --> 00:03:06.000]  我就說
[00:03:06.000 --> 00:03:07.000]  「克」人憎那些人是怎樣的呢?
[00:03:07.000 --> 00:03:10.000]  那些人在十大排名之首
[00:03:10.000 --> 00:03:14.000]  就是在語言上
[00:03:14.000 --> 00:03:15.000]  或者行動上
[00:03:15.000 --> 00:03:16.000]  欺凌同學
[00:03:16.000 --> 00:03:19.000]  上面還有些搞小圈子的
[00:03:19.000 --> 00:03:20.000]  杯葛別人
[00:03:20.000 --> 00:03:23.000]  說那些做project(項目)永遠都不會幫手
[00:03:23.000 --> 00:03:25.000]  那些我們說自由騎士
[00:03:25.000 --> 00:03:26.000]  free rider(自由騎士)
[00:03:26.000 --> 00:03:28.000]  做完都走了
[00:03:28.000 --> 00:03:32.000]  有些人說人前人後兩個樣子裝模作樣
[00:03:32.000 --> 00:03:34.000]  我們有些大一點的
[00:03:34.000 --> 00:03:36.000]  不是在學校
[00:03:36.000 --> 00:03:37.000]  公司似乎也有些
[00:03:37.000 --> 00:03:39.000]  大隻說得比說自己的
[00:03:39.000 --> 00:03:40.000]  不做
[00:03:40.000 --> 00:03:41.000]  因為搞小圈子
[00:03:41.000 --> 00:03:43.000]  原來都是其中一部分
[00:03:43.000 --> 00:03:44.000]  那些也是
[00:03:44.000 --> 00:03:47.000]  做不做事永遠都沒有建設
[00:03:47.000 --> 00:03:48.000]  又是類似那些
[00:03:48.000 --> 00:03:50.000]  說完又不做
[00:03:50.000 --> 00:03:52.000]  嘩!都背脊的
[00:03:52.000 --> 00:03:55.000]  原來這些人普遍都覺得被人克人憎
[00:03:55.000 --> 00:03:57.000]  那我又想問你
[00:03:57.000 --> 00:03:58.000]  我剛才問你一個問題
[00:03:58.000 --> 00:04:01.000]  你們身邊有沒有克人憎的人呢?
[00:04:01.000 --> 00:04:04.000]  我不會叫你舉手指他出來
[00:04:04.000 --> 00:04:05.000]  不過我想問
[00:04:05.000 --> 00:04:09.000]  這裡有沒有人身邊一個克人憎的人都沒有呢?
[00:04:09.000 --> 00:04:11.000]  嘩!你們身邊的人
[00:04:11.000 --> 00:04:14.000]  似乎全部都是有克人憎的人
[00:04:14.000 --> 00:04:15.000]  那就太好了
[00:04:15.000 --> 00:04:18.000]  其實今天我們說擁抱別人的生命
[00:04:18.000 --> 00:04:19.000]  什麼人呢?
[00:04:19.000 --> 00:04:21.000]  我們其實問一個問題
[00:04:21.000 --> 00:04:25.000]  如果我們身邊都有這個群體老是常出現的話
[00:04:25.000 --> 00:04:31.000]  我們應該可以怎樣面對這個克人憎的群體呢?
[00:04:31.000 --> 00:04:33.000]  我們今天看的經文
[00:04:33.000 --> 00:04:35.000]  在馬太福音18章
[00:04:35.000 --> 00:04:38.000]  是21至35字的經文
[00:04:38.000 --> 00:04:41.000]  我會一起分開去看
[00:04:41.000 --> 00:04:42.000]  我們先去學習
[00:04:42.000 --> 00:04:44.000]  我們今天學習的是饒恕的功課
[00:04:44.000 --> 00:04:48.000]  我們先去看我今天分段的第一個分題
[00:04:48.000 --> 00:04:51.000]  叫誰需要你的饒恕呢?
[00:04:51.000 --> 00:04:53.000]  21至22節請你幫我讀
[00:04:53.000 --> 00:04:54.000]  1、2、3
[00:04:54.000 --> 00:04:55.000]  劉一時
[00:04:55.000 --> 00:05:01.000]  我弟兄得罪我
[00:05:01.000 --> 00:05:03.000]  我當饒恕他幾次
[00:05:03.000 --> 00:05:05.000]  到七次教媽
[00:05:05.000 --> 00:05:06.000]  耶穌說
[00:05:06.000 --> 00:05:08.000]  我告訴你
[00:05:08.000 --> 00:05:09.000]  不是到七次
[00:05:09.000 --> 00:05:11.000]  而是到七十個七次
[00:05:11.000 --> 00:05:15.000]  今天第一個分題是問誰需要你的饒恕呢?
[00:05:15.000 --> 00:05:17.000]  經文一開始的時候
[00:05:17.000 --> 00:05:20.000]  就出現今天要學習的主題
[00:05:20.000 --> 00:05:21.000]  叫饒恕
[00:05:21.000 --> 00:05:23.000]  我相信一說饒恕這個字
[00:05:23.000 --> 00:05:24.000]  你都會想到
[00:05:24.000 --> 00:05:26.000]  饒恕是一份很難的功課
[00:05:26.000 --> 00:05:27.000]  不知道你同不同意
[00:05:27.000 --> 00:05:29.000]  不過當你先看的時候
[00:05:29.000 --> 00:05:31.000]  21節他就說了
[00:05:31.000 --> 00:05:32.000]  給你錢就進前
[00:05:32.000 --> 00:05:35.000]  突然就說起饒恕這個問題
[00:05:35.000 --> 00:05:36.000]  有時候我想
[00:05:36.000 --> 00:05:37.000]  彼得你別說那麼多
[00:05:37.000 --> 00:05:38.000]  你不用說
[00:05:38.000 --> 00:05:40.000]  這麼難的東西就不用學
[00:05:40.000 --> 00:05:43.000]  不過為什麼彼得會在這個時候
[00:05:43.000 --> 00:05:45.000]  突然間會說到饒恕的問題呢?
[00:05:45.000 --> 00:05:46.000]  要回答這個問題
[00:05:46.000 --> 00:05:47.000]  首先要看看
[00:05:47.000 --> 00:05:49.000]  其實之前我在說什麼呢?
[00:05:49.000 --> 00:05:50.000]  今天是十八章
[00:05:50.000 --> 00:05:53.000]  十八章前面究竟是說什麼呢?
[00:05:53.000 --> 00:05:54.000]  這個段落我們今天看
[00:05:54.000 --> 00:05:55.000]  是十八章的
[00:05:55.000 --> 00:05:57.000]  其實是最後的一個段落
[00:05:57.000 --> 00:05:59.000]  在十八章裡面的前面
[00:05:59.000 --> 00:06:00.000]  21節之前
[00:06:00.000 --> 00:06:01.000]  其實一直都是在說
[00:06:01.000 --> 00:06:04.000]  耶穌和門徒的一些故事
[00:06:04.000 --> 00:06:06.000]  在教導門徒的一些東西
[00:06:06.000 --> 00:06:07.000]  然後我們一起去看
[00:06:07.000 --> 00:06:09.000]  很快很快地去看
[00:06:09.000 --> 00:06:11.000]  十八章的開始究竟說的是什麼
[00:06:11.000 --> 00:06:12.000]  當我們看的時候
[00:06:12.000 --> 00:06:13.000]  我們會發覺一個
[00:06:13.000 --> 00:06:15.000]  十八章一個共同的主題
[00:06:15.000 --> 00:06:16.000]  是小子
[00:06:16.000 --> 00:06:18.000]  小孩子小子
[00:06:18.000 --> 00:06:19.000]  然後我們一起立下
[00:06:19.000 --> 00:06:20.000]  一起看一下十八章
[00:06:20.000 --> 00:06:22.000]  開頭是說什麼
[00:06:22.000 --> 00:06:23.000]  十八章開頭的時候
[00:06:23.000 --> 00:06:24.000]  一說就是說到
[00:06:24.000 --> 00:06:25.000]  大家應該很熟悉這段經文
[00:06:25.000 --> 00:06:27.000]  說耶穌帶一個小孩子來這裡
[00:06:27.000 --> 00:06:30.000]  然後叫我們學像一個小孩子
[00:06:30.000 --> 00:06:32.000]  小孩子在當時的社會裡面
[00:06:32.000 --> 00:06:34.000]  是一個什麼人來的
[00:06:34.000 --> 00:06:35.000]  什麼身份來的
[00:06:35.000 --> 00:06:36.000]  小孩子在當時
[00:06:36.000 --> 00:06:39.000]  其實是一些沒有生產力的人
[00:06:39.000 --> 00:06:41.000]  在當時的價值觀來說
[00:06:41.000 --> 00:06:42.000]  這個人是沒有價值的
[00:06:42.000 --> 00:06:44.000]  基本上他們是沒有地位的
[00:06:44.000 --> 00:06:46.000]  小孩子在當時的家庭來說
[00:06:46.000 --> 00:06:49.000]  基本上就是一件物品
[00:06:49.000 --> 00:06:51.000]  就是你是屬於誰家
[00:06:51.000 --> 00:06:53.000]  小孩子在當時的社會裡面
[00:06:53.000 --> 00:06:54.000]  是沒有生產力
[00:06:54.000 --> 00:06:56.000]  沒有價值 沒有地位
[00:06:56.000 --> 00:06:57.000]  我們再看
[00:06:57.000 --> 00:06:59.000]  再下去就是六字九字
[00:06:59.000 --> 00:07:00.000]  這裡的段落
[00:07:00.000 --> 00:07:03.000]  耶穌教我們不要讓小子跌倒
[00:07:03.000 --> 00:07:05.000]  剛才的小孩子現在是小子
[00:07:05.000 --> 00:07:07.000]  不過我們看到這個小子
[00:07:07.000 --> 00:07:08.000]  不同了
[00:07:08.000 --> 00:07:09.000]  小子的時候
[00:07:09.000 --> 00:07:10.000]  我們看到他有一個特質
[00:07:10.000 --> 00:07:13.000]  耶穌叫你們全部不要讓小子跌倒
[00:07:13.000 --> 00:07:14.000]  反過來其實說
[00:07:14.000 --> 00:07:17.000]  這個小子好像很容易跌倒
[00:07:17.000 --> 00:07:18.000]  繼續再下去
[00:07:18.000 --> 00:07:19.000]  就是「迷羊」的故事
[00:07:19.000 --> 00:07:22.000]  「迷羊」故事裡面原來是這樣說的
[00:07:22.000 --> 00:07:23.000]  他開頭就說
[00:07:23.000 --> 00:07:25.000]  你不要看輕這個小子
[00:07:25.000 --> 00:07:26.000]  他講完這個故事之後
[00:07:26.000 --> 00:07:31.000]  他就說神天父都不願意失去任何一個小子
[00:07:31.000 --> 00:07:34.000]  小子?小孩子?又是小子?
[00:07:34.000 --> 00:07:36.000]  到後來之後他又說
[00:07:36.000 --> 00:07:39.000]  他再說的時候
[00:07:39.000 --> 00:07:41.000]  他就說怎樣去挽回一個小子
[00:07:41.000 --> 00:07:43.000]  再下去一個段落
[00:07:43.000 --> 00:07:45.000]  就是說如果有得罪你的弟兄
[00:07:45.000 --> 00:07:48.000]  你就要找兩個人三個人去挽回他
[00:07:48.000 --> 00:07:52.000]  如果不行先讓他走吧
[00:07:52.000 --> 00:07:55.000]  然後整個段落就去到今天那一段
[00:07:55.000 --> 00:08:00.000]  但是耶穌在前面一直都教我們學障小孩子
[00:08:00.000 --> 00:08:01.000]  要看重小子
[00:08:01.000 --> 00:08:02.000]  要尋找小子
[00:08:02.000 --> 00:08:04.000]  要挽回小子
[00:08:04.000 --> 00:08:07.000]  不過我問小子其實是什麼人呢?
[00:08:07.000 --> 00:08:10.000]  今天誰是我們的小子呢?
[00:08:10.000 --> 00:08:13.000]  如果總結我們剛剛很快看的第十八章
[00:08:13.000 --> 00:08:15.000]  小子就是誰?
[00:08:15.000 --> 00:08:17.000]  小子就是沒有生產力
[00:08:17.000 --> 00:08:18.000]  沒有價值的
[00:08:18.000 --> 00:08:19.000]  沒有地位的
[00:08:19.000 --> 00:08:20.000]  很差的
[00:08:20.000 --> 00:08:21.000]  不做事的
[00:08:21.000 --> 00:08:22.000]  那些小子是什麼?
[00:08:22.000 --> 00:08:23.000]  很容易跌倒的
[00:08:23.000 --> 00:08:24.000]  軟弱無力的
[00:08:24.000 --> 00:08:25.000]  你幫他啊
[00:08:25.000 --> 00:08:26.000]  讓他不要跌倒
[00:08:26.000 --> 00:08:28.000]  那些小子是會迷失的
[00:08:28.000 --> 00:08:29.000]  什麼意思呢?
[00:08:29.000 --> 00:08:31.000]  那些不跟隨大隊的
[00:08:31.000 --> 00:08:32.000]  經常都離群的
[00:08:32.000 --> 00:08:34.000]  自己跑去各個家裡
[00:08:34.000 --> 00:08:36.000]  那些得罪人的人
[00:08:36.000 --> 00:08:39.000]  那些經常開口夾著你
[00:08:39.000 --> 00:08:41.000]  經常都串串共
[00:08:41.000 --> 00:08:42.000]  搞亂當
[00:08:42.000 --> 00:08:43.000]  那些
[00:08:43.000 --> 00:08:46.000]  這些小子原來看起來
[00:08:46.000 --> 00:08:48.000]  並不是我們覺得很可愛的
[00:08:48.000 --> 00:08:49.000]  看那些BB片的
[00:08:49.000 --> 00:08:50.000]  很可愛的
[00:08:50.000 --> 00:08:52.000]  原來這個小子
[00:08:52.000 --> 00:08:54.000]  就是那些不是很可愛
[00:08:54.000 --> 00:08:57.000]  不是太討你歡心
[00:08:57.000 --> 00:08:58.000]  甚至有時候
[00:08:58.000 --> 00:09:00.000]  如果一個人經常都是這樣
[00:09:00.000 --> 00:09:02.000]  都會有點討厭
[00:09:02.000 --> 00:09:05.000]  不過似乎剛才聽我們說的時候
[00:09:05.000 --> 00:09:08.000]  又發覺總有一個在我們附近
[00:09:08.000 --> 00:09:11.000]  有時候可能我也是你的小子
[00:09:11.000 --> 00:09:12.000]  不知道你覺不覺
[00:09:12.000 --> 00:09:13.000]  問姐姐
[00:09:13.000 --> 00:09:15.000]  串傷你的時候
[00:09:15.000 --> 00:09:18.000]  不過我們回顧今天要看的部分
[00:09:18.000 --> 00:09:21.000]  所以故事來到這裡的時候
[00:09:21.000 --> 00:09:24.000]  耶穌不斷的小子小子小子
[00:09:24.000 --> 00:09:26.000]  相信彼得心裡面
[00:09:26.000 --> 00:09:29.000]  亦都浮現他自己心目中的小子
[00:09:29.000 --> 00:09:31.000]  想到這個小子
[00:09:31.000 --> 00:09:33.000]  彼得就提出這個問題
[00:09:33.000 --> 00:09:36.000]  他就知道自己需要的是學習寬恕
[00:09:36.000 --> 00:09:38.000]  彼得問了這個問題
[00:09:38.000 --> 00:09:39.000]  他說主呀
[00:09:39.000 --> 00:09:41.000]  我弟兄得罪了我
[00:09:41.000 --> 00:09:43.000]  我當饒恕他多少次呢
[00:09:43.000 --> 00:09:45.000]  到七次夠不夠呀
[00:09:45.000 --> 00:09:47.000]  七次是一個什麼概念
[00:09:47.000 --> 00:09:50.000]  原來按當時的猶太的拉比
[00:09:50.000 --> 00:09:52.000]  拉比是什麼呢
[00:09:52.000 --> 00:09:53.000]  就是律法的教師
[00:09:53.000 --> 00:09:55.000]  就是教他們道理
[00:09:55.000 --> 00:09:57.000]  教他們律法的那個老師
[00:09:57.000 --> 00:09:59.000]  教到他們有一個原則
[00:09:59.000 --> 00:10:01.000]  是讓他們在寬恕裡面要學習的
[00:10:01.000 --> 00:10:02.000]  跟人關要學習
[00:10:02.000 --> 00:10:03.000]  那個原則就是
[00:10:03.000 --> 00:10:05.000]  如果有人得罪你
[00:10:05.000 --> 00:10:07.000]  你一次要寬恕他
[00:10:07.000 --> 00:10:08.000]  兩次要寬恕他
[00:10:08.000 --> 00:10:10.000]  到第三次你都還要寬恕
[00:10:10.000 --> 00:10:11.000]  到第四次
[00:10:11.000 --> 00:10:13.000]  OK 你可以不寬恕
[00:10:13.000 --> 00:10:16.000]  原來當時有一個這樣的原則要遵守
[00:10:16.000 --> 00:10:18.000]  雖然在這樣的裡面
[00:10:18.000 --> 00:10:21.000]  彼得在這裡為什麼會提出七次呢
[00:10:21.000 --> 00:10:22.000]  或者他知道
[00:10:22.000 --> 00:10:25.000]  耶穌的價值標準是更加高
[00:10:25.000 --> 00:10:28.000]  所以他將三次加一
[00:10:28.000 --> 00:10:30.000]  這樣七次
[00:10:30.000 --> 00:10:32.000]  就是比律法多一倍
[00:10:32.000 --> 00:10:33.000]  再多一點
[00:10:33.000 --> 00:10:34.000]  就是說OK
[00:10:34.000 --> 00:10:35.000]  我饒恕七次
[00:10:35.000 --> 00:10:36.000]  應該夠了吧
[00:10:36.000 --> 00:10:39.000]  彼得想這樣問應該安全吧
[00:10:39.000 --> 00:10:41.000]  不過耶穌回答說
[00:10:41.000 --> 00:10:43.000]  我告訴你
[00:10:43.000 --> 00:10:44.000]  不是到七次
[00:10:44.000 --> 00:10:46.000]  而是到七十個七次
[00:10:46.000 --> 00:10:47.000]  七次是很多
[00:10:47.000 --> 00:10:48.000]  不過還不夠
[00:10:48.000 --> 00:10:50.000]  要到七十個七次
[00:10:50.000 --> 00:10:52.000]  就是超級非常多次
[00:10:52.000 --> 00:10:54.000]  而且看真一點這句話
[00:10:54.000 --> 00:10:56.000]  到七十個七次夠了嗎
[00:10:56.000 --> 00:10:58.000]  耶穌也沒有說夠
[00:10:58.000 --> 00:11:01.000]  就是說到超級非常多次
[00:11:01.000 --> 00:11:03.000]  耶穌也沒有說夠
[00:11:03.000 --> 00:11:05.000]  其實耶穌很嚴苛
[00:11:05.000 --> 00:11:07.000]  在這個對話裡面
[00:11:07.000 --> 00:11:10.000]  彼得問的是搖樹的次數
[00:11:10.000 --> 00:11:13.000]  究竟要搖樹多少次才夠呢
[00:11:13.000 --> 00:11:14.000]  耶穌回答
[00:11:14.000 --> 00:11:15.000]  搖樹多少次都不夠
[00:11:15.000 --> 00:11:20.000]  原來寬樹搖樹是沒有上限的
[00:11:20.000 --> 00:11:23.000]  耶穌的回答帶我們去看清楚
[00:11:23.000 --> 00:11:25.000]  彼得的問題的核心
[00:11:25.000 --> 00:11:27.000]  你有沒有問這些問題
[00:11:27.000 --> 00:11:29.000]  彼得問搖樹有多少次才夠呢
[00:11:29.000 --> 00:11:30.000]  其實他在問
[00:11:30.000 --> 00:11:33.000]  我要多少次上限才到
[00:11:33.000 --> 00:11:34.000]  他在問
[00:11:34.000 --> 00:11:37.000]  我何時才可以不要再對著它
[00:11:37.000 --> 00:11:38.000]  我搖樹它七次之後
[00:11:38.000 --> 00:11:40.000]  你可不可以讓我不要再對著它
[00:11:40.000 --> 00:11:42.000]  我不需要再搖樹它
[00:11:42.000 --> 00:11:44.000]  他希望的是搖樹夠了
[00:11:44.000 --> 00:11:47.000]  他就可以合情合理合法地
[00:11:47.000 --> 00:11:52.000]  跟他心裡非常超級多次得罪他的弟兄
[00:11:52.000 --> 00:11:53.000]  斷絕關係
[00:11:53.000 --> 00:11:56.000]  他不需要再被他得罪
[00:11:56.000 --> 00:11:58.000]  你不要過來
[00:11:58.000 --> 00:12:00.000]  鄧姐妹你有沒有這樣的經歷
[00:12:00.000 --> 00:12:02.000]  你有沒有這樣的問題呢
[00:12:02.000 --> 00:12:05.000]  有時候我們學校回去做功課
[00:12:05.000 --> 00:12:07.000]  剛才也說過free rider
[00:12:07.000 --> 00:12:08.000]  你就會說
[00:12:08.000 --> 00:12:10.000]  我當然不想跟他一組
[00:12:10.000 --> 00:12:13.000]  你以為中學大學裡面有free rider
[00:12:13.000 --> 00:12:15.000]  沒有,不止
[00:12:15.000 --> 00:12:17.000]  其實我之前讀神學院
[00:12:17.000 --> 00:12:20.000]  神學院裡面也有free rider的同學
[00:12:20.000 --> 00:12:24.000]  我們試過有一次到我們還小的時候
[00:12:24.000 --> 00:12:25.000]  year 1, year 2
[00:12:25.000 --> 00:12:27.000]  我讀四年
[00:12:27.000 --> 00:12:28.000]  我們都不知道
[00:12:28.000 --> 00:12:29.000]  跟同學一組
[00:12:29.000 --> 00:12:31.000]  到第三、四年的時候
[00:12:31.000 --> 00:12:32.000]  我們就會做一個舉動
[00:12:32.000 --> 00:12:35.000]  就是在課堂開始之前
[00:12:35.000 --> 00:12:36.000]  你知道看到那些
[00:12:36.000 --> 00:12:37.000]  糟了,要做good project
[00:12:37.000 --> 00:12:38.000]  你會怎樣
[00:12:38.000 --> 00:12:41.000]  找你工作的同學一組
[00:12:41.000 --> 00:12:44.000]  現在也很想不跟他一組避開
[00:12:44.000 --> 00:12:47.000]  我們不想再跟他有關係
[00:12:47.000 --> 00:12:49.000]  鄧姐妹你們有沒有這樣的經歷呢
[00:12:49.000 --> 00:12:52.000]  或者我們也好像是這樣
[00:12:52.000 --> 00:12:54.000]  我們也很希望知道
[00:12:54.000 --> 00:12:58.000]  多少次之後我們可以不再饒恕呢
[00:12:58.000 --> 00:13:01.000]  鄧姐妹問你一個問題
[00:13:01.000 --> 00:13:03.000]  如果有一本簿
[00:13:03.000 --> 00:13:06.000]  它寫著一大堆中文字
[00:13:06.000 --> 00:13:07.000]  要求你copy很多次要寫
[00:13:07.000 --> 00:13:10.000]  那這一科是在什麼功課呢
[00:13:10.000 --> 00:13:12.000]  這一科是什麼功課
[00:13:12.000 --> 00:13:13.000]  應該是中文科的功課
[00:13:13.000 --> 00:13:15.000]  寫寫寫寫寫寫中文字
[00:13:15.000 --> 00:13:17.000]  如果有一個功課是這樣的
[00:13:17.000 --> 00:13:18.000]  是有一條數給你計算
[00:13:18.000 --> 00:13:19.000]  你計算完之後交的
[00:13:19.000 --> 00:13:21.000]  那這一科是什麼功課呢
[00:13:21.000 --> 00:13:22.000]  數學吧
[00:13:22.000 --> 00:13:24.000]  太侮辱你們的智慧了
[00:13:24.000 --> 00:13:26.000]  不過我想問的是
[00:13:26.000 --> 00:13:30.000]  遙樹是哪一科的功課呢
[00:13:30.000 --> 00:13:34.000]  我會看遙樹是關係的功課
[00:13:34.000 --> 00:13:38.000]  遙樹是繼續容忍關係保留
[00:13:38.000 --> 00:13:43.000]  相反遙樹的結束就是關係的斷絕
[00:13:43.000 --> 00:13:44.000]  耶穌教導的是
[00:13:44.000 --> 00:13:47.000]  無論那個人有多少次得罪你
[00:13:47.000 --> 00:13:50.000]  無論那個人的樣子擺在你面前
[00:13:50.000 --> 00:13:51.000]  是多麼克利增的
[00:13:51.000 --> 00:13:54.000]  無論那個人是多麼討厭你
[00:13:54.000 --> 00:13:58.000]  你都要持續地去寬恕、遙樹他
[00:13:58.000 --> 00:13:59.000]  遙樹是什麼呢
[00:13:59.000 --> 00:14:02.000]  保持在關係的裡面
[00:14:02.000 --> 00:14:05.000]  鄧姐妹,誰需要你的遙樹呢
[00:14:05.000 --> 00:14:07.000]  需要你的遙樹
[00:14:07.000 --> 00:14:09.000]  未必只是你最好的朋友
[00:14:09.000 --> 00:14:11.000]  他有一次不小心遲到了
[00:14:11.000 --> 00:14:13.000]  我遙樹你吧
[00:14:13.000 --> 00:14:15.000]  不用的,自然你會遙樹他
[00:14:15.000 --> 00:14:17.000]  遙樹也不是那個
[00:14:17.000 --> 00:14:19.000]  借功課給你抄襲那個人
[00:14:19.000 --> 00:14:21.000]  然後這次淚淚得A減
[00:14:21.000 --> 00:14:23.000]  那個你都不需要遙樹
[00:14:23.000 --> 00:14:24.000]  因為他給你A減
[00:14:24.000 --> 00:14:28.000]  需要你遙樹的往往都是那些非常不可愛
[00:14:28.000 --> 00:14:30.000]  其實他沒什麼價值,很阻礙
[00:14:30.000 --> 00:14:33.000]  那些克利增討厭你的人
[00:14:33.000 --> 00:14:35.000]  那些人不知道是樣子的問題
[00:14:35.000 --> 00:14:37.000]  還是性格不合的問題
[00:14:37.000 --> 00:14:40.000]  他總是擺在你面前一次一次地得罪你
[00:14:40.000 --> 00:14:42.000]  一次一次地冒犯你
[00:14:42.000 --> 00:14:44.000]  鄧姐妹,你身邊有沒有這些人
[00:14:44.000 --> 00:14:46.000]  讓你不時都不想
[00:14:46.000 --> 00:14:48.000]  經常都想,我不想再跟他有關係
