
[00:00:00.000 --> 00:00:03.000]  鄧姐妹們 和你旁邊的那個
[00:03:40.000 --> 00:03:43.000]  所以我真的去過印度,去過德蘭修女的西
[00:03:43.000 --> 00:03:44.000]  很想去認識一下這個人
[00:03:44.000 --> 00:03:47.000]  當然她已經死在墳墓上
[00:03:47.000 --> 00:03:51.000]  她的墳墓是在她的死者之家的其中一個site
[00:03:51.000 --> 00:03:53.000]  整個墳墓都放在那裡
[00:03:53.000 --> 00:03:55.000]  德蘭修女在生命裏面
[00:03:55.000 --> 00:03:58.000]  有很多值得我們去學習的地方
[00:03:58.000 --> 00:04:01.000]  這本書來作我的歌
[00:04:01.000 --> 00:04:03.000]  其中有一句說話她這樣形容過
[00:04:03.000 --> 00:04:05.000]  她那句說話說的是
[00:04:05.000 --> 00:04:09.000]  做一個印度人,跟他們一起生活
[00:04:09.000 --> 00:04:11.000]  這句說話是誰說的呢?
[00:04:11.000 --> 00:04:16.000]  這句說話是上帝呼召,呼喚德蘭修女
[00:04:16.000 --> 00:04:20.000]  叫她去印度,跟印度一起生活
[00:04:20.000 --> 00:04:21.000]  成為印度人
[00:04:21.000 --> 00:04:24.000]  你知道德蘭修女是什麼國籍的人嗎?
[00:04:24.000 --> 00:04:27.000]  德蘭修女是什麼國籍的人呢?
[00:04:27.000 --> 00:04:29.000]  你們不知道嗎?
[00:04:29.000 --> 00:04:31.000]  哇,光正真是
[00:04:31.000 --> 00:04:33.000]  給她一點掌聲好不好?
[00:04:33.000 --> 00:04:34.000]  她有點特別的
[00:04:34.000 --> 00:04:36.000]  她會記得一些我們不記得的東西
[00:04:36.000 --> 00:04:37.000]  但我大部分人都記得的
[00:04:37.000 --> 00:04:38.000]  她都不記得的,不要緊
[00:04:38.000 --> 00:04:39.000]  不過她是很特別的
[00:04:39.000 --> 00:04:41.000]  我都很喜歡她
[00:04:41.000 --> 00:04:42.000]  說到哪裏?
[00:04:42.000 --> 00:04:46.000]  德蘭修女出生的地方是希臘上一點
[00:04:46.000 --> 00:04:48.000]  現在叫馬其頓的地方
[00:04:48.000 --> 00:04:51.000]  她在那個地方裏面生活
[00:04:51.000 --> 00:04:55.000]  在一個成長,簡單說是一個歐洲人
[00:04:55.000 --> 00:04:57.000]  她不是一個印度人
[00:04:57.000 --> 00:04:59.000]  這本書說,上帝跟她說
[00:04:59.000 --> 00:05:03.000]  你要去印度生活,你要去印度成為印度人
[00:05:03.000 --> 00:05:04.000]  這個說法的目的
[00:05:04.000 --> 00:05:08.000]  上帝為什麼要呼召德蘭修女去做這件事呢?
[00:05:08.000 --> 00:05:09.000]  她背後因為
[00:05:09.000 --> 00:05:12.000]  很想德蘭修女去到印度和印度人生活
[00:05:12.000 --> 00:05:13.000]  成為印度人
[00:05:13.000 --> 00:05:16.000]  為要的是得著印度人的心
[00:05:16.000 --> 00:05:19.000]  德蘭修女很清楚這個呼召是來自上帝
[00:05:19.000 --> 00:05:21.000]  她都明確知道
[00:05:21.000 --> 00:05:24.000]  她要去印度的原因就是要得著印度人的心
[00:05:24.000 --> 00:05:27.000]  當然,得著印度人的心背後其實是說
[00:05:27.000 --> 00:05:31.000]  很想讓印度人,特別是最貧窮的印度人
[00:05:31.000 --> 00:05:33.000]  在當時最貧窮的印度人
[00:05:33.000 --> 00:05:35.000]  能夠因為遇到德蘭修女
[00:05:35.000 --> 00:05:37.000]  或者德蘭修女的關懷
[00:05:37.000 --> 00:05:41.000]  看見上帝,看見耶穌
[00:05:41.000 --> 00:05:44.000]  在印度這個地方出現
[00:05:44.000 --> 00:05:45.000]  這個很重要
[00:05:45.000 --> 00:05:47.000]  當上帝呼召一個人的時候
[00:05:47.000 --> 00:05:51.000]  確實他會要我們去一些我們不願意去的地方
[00:05:51.000 --> 00:05:53.000]  要我們去接觸一些有需要的人
[00:05:53.000 --> 00:05:56.000]  甚至乎要我們去一個很陌生
[00:05:56.000 --> 00:05:58.000]  想像都沒有想像的地方
[00:05:58.000 --> 00:06:00.000]  當然,現代你跟我搭過飛機就去到了
[00:06:00.000 --> 00:06:04.000]  在當時的德蘭修女我想說的是幾十年前
[00:06:04.000 --> 00:06:07.000]  她要去攀山越嶺,跨越不同的羊
[00:06:07.000 --> 00:06:11.000]  去到印度,去跟印度人一起生活
[00:06:11.000 --> 00:06:15.000]  我在問,今日的我,包括你
[00:06:15.000 --> 00:06:20.000]  究竟跟隨神的人又怎可以做到這件事呢?
[00:06:20.000 --> 00:06:23.000]  怎可以因為上帝的呼召
[00:06:23.000 --> 00:06:26.000]  差我們去一個接觸我們不認識的地方
[00:06:26.000 --> 00:06:29.000]  去接觸那些有需要和貧窮的人,受苦的人
[00:06:29.000 --> 00:06:31.000]  我怎可以做到呢?
[00:06:31.000 --> 00:06:35.000]  是不是心裏面有感動,主啊,剛才那個敬拜很好啊
[00:06:35.000 --> 00:06:37.000]  15分鐘我在前面,好享受啊
[00:06:37.000 --> 00:06:39.000]  是不是?主席說的,是不是?
[00:06:39.000 --> 00:06:42.000]  哇,我們很想停留在主的同在底下
[00:06:42.000 --> 00:06:44.000]  那我們是不是就有這種感動
[00:06:44.000 --> 00:06:48.000]  就可以實踐到我們和受苦者同行這個過程呢?
[00:06:48.000 --> 00:06:50.000]  是不是就是這樣呢?信仰是不是就是這樣呢?
[00:06:50.000 --> 00:06:52.000]  基督教信仰是不是就是我們在這個過程底下
[00:06:52.000 --> 00:06:54.000]  體會上帝和我們是同在
[00:06:54.000 --> 00:06:58.000]  我們就能夠去展現,心裏面所說的呢?
[00:06:58.000 --> 00:07:01.000]  當然,單人修女不會只是一個人有感動
[00:07:01.000 --> 00:07:03.000]  她是能夠成事的
[00:07:03.000 --> 00:07:05.000]  今天,和大家一起看一段聖經
[00:07:05.000 --> 00:07:09.000]  這段聖經呢,很想教導我,也很想教導你
[00:07:09.000 --> 00:07:12.000]  和我們一起教導整個清少年部的群體
[00:07:12.000 --> 00:07:15.000]  去明白,特別在香港這個時勢
[00:07:15.000 --> 00:07:17.000]  如何與受苦者同行
[00:07:17.000 --> 00:07:19.000]  或者你可能是受苦的人
[00:07:19.000 --> 00:07:21.000]  我也盼望今天的說話,今天的神的說話
[00:07:21.000 --> 00:07:24.000]  能夠鼓勵你,能夠離開痛苦
[00:07:24.000 --> 00:07:26.000]  真的要學習的
[00:07:26.000 --> 00:07:28.000]  離開痛苦有時候真的要出手了
[00:07:28.000 --> 00:07:31.000]  感動了你,呼召了你,但是要決定的
[00:07:31.000 --> 00:07:32.000]  這個很重要
[00:07:32.000 --> 00:07:34.000]  我們一起讀一讀今天的經文,好嗎?
[00:07:34.000 --> 00:07:36.000]  在這裡嗎?
[00:07:36.000 --> 00:07:40.000]  《史度行傳》,八章26至40節
[00:07:40.000 --> 00:07:42.000]  後面看在這裡嗎?OK的吧?
[00:07:42.000 --> 00:07:44.000]  好,不如我們一起讀,好嗎?
[00:07:44.000 --> 00:07:46.000]  好,來,一次過讀完,兩個專頁
[00:07:46.000 --> 00:07:47.000]  一、二、三,請
[00:07:47.000 --> 00:07:49.000]  (法輪功課)
[00:07:49.000 --> 00:07:51.000]  (法輪功課)
[00:07:51.000 --> 00:07:53.000]  (法輪功課)
[00:07:53.000 --> 00:07:55.000]  (法輪功課)
[00:07:55.000 --> 00:07:57.000]  (法輪功課)
[00:07:57.000 --> 00:07:59.000]  (法輪功課)
[00:07:59.000 --> 00:08:01.000]  (法輪功課)
[00:08:01.000 --> 00:08:03.000]  (法輪功課)
[00:08:03.000 --> 00:08:05.000]  (法輪功課)
[00:08:05.000 --> 00:08:07.000]  (法輪功課)
[00:08:07.000 --> 00:08:09.000]  (法輪功課)
[00:08:09.000 --> 00:08:11.000]  (法輪功課)
[00:08:11.000 --> 00:08:13.000]  (法輪功課)
[00:08:13.000 --> 00:08:15.000]  (法輪功課)
[00:08:15.000 --> 00:08:17.000]  (法輪功課)
[00:08:17.000 --> 00:08:19.000]  (法輪功課)
[00:08:19.000 --> 00:08:21.000]  (法輪功課)
[00:08:21.000 --> 00:08:23.000]  (法輪功課)
[00:08:23.000 --> 00:08:25.000]  (法輪功課)
[00:08:25.000 --> 00:08:27.000]  (法輪功課)
[00:08:27.000 --> 00:08:29.000]  (法輪功課)
[00:08:29.000 --> 00:08:31.000]  (法輪功課)
[00:08:31.000 --> 00:08:33.000]  (法輪功課)
[00:08:33.000 --> 00:08:35.000]  (法輪功課)
[00:08:35.000 --> 00:08:37.000]  (法輪功課)
[00:08:37.000 --> 00:08:39.000]  (法輪功課)
[00:08:39.000 --> 00:08:41.000]  (法輪功課)
[00:08:41.000 --> 00:08:43.000]  (法輪功課)
[00:08:43.000 --> 00:08:45.000]  (法輪功課)
[00:08:45.000 --> 00:08:47.000]  (法輪功課)
[00:08:47.000 --> 00:08:49.000]  (法輪功課)
[00:08:49.000 --> 00:08:51.000]  (法輪功課)
[00:08:51.000 --> 00:08:53.000]  (法輪功課)
[00:08:53.000 --> 00:08:55.000]  (法輪功課)
[00:08:55.000 --> 00:08:57.000]  (法輪功課)
[00:08:57.000 --> 00:08:59.000]  (法輪功課)
[00:08:59.000 --> 00:09:01.000]  (法輪功課)
[00:09:01.000 --> 00:09:03.000]  (法輪功課)
[00:09:03.000 --> 00:09:05.000]  (法輪功課)
[00:09:05.000 --> 00:09:07.000]  (法輪功課)
[00:09:07.000 --> 00:09:09.000]  (法輪功課)
[00:09:09.000 --> 00:09:11.000]  (法輪功課)
[00:09:11.000 --> 00:09:13.000]  (法輪功課)
[00:09:13.000 --> 00:09:15.000]  (法輪功課)
[00:09:15.000 --> 00:09:17.000]  (法輪功課)
[00:09:17.000 --> 00:09:19.000]  (法輪功課)
[00:09:19.000 --> 00:09:21.000]  (法輪功課)
[00:09:21.000 --> 00:09:23.000]  (法輪功課)
[00:09:23.000 --> 00:09:25.000]  (法輪功課)
[00:09:25.000 --> 00:09:27.000]  (法輪功課)
[00:09:27.000 --> 00:09:29.000]  (法輪功課)
[00:09:29.000 --> 00:09:31.000]  (法輪功課)
[00:09:31.000 --> 00:09:33.000]  (法輪功課)
[00:09:33.000 --> 00:09:35.000]  (法輪功課)
[00:09:35.000 --> 00:09:37.000]  (法輪功課)
[00:09:37.000 --> 00:09:39.000]  (法輪功課)
[00:09:39.000 --> 00:09:41.000]  (法輪功課)
[00:09:41.000 --> 00:09:43.000]  (法輪功課)
[00:09:43.000 --> 00:09:45.000]  (法輪功課)
[00:09:45.000 --> 00:09:47.000]  (法輪功課)
[00:09:47.000 --> 00:09:49.000]  (法輪功課)
[00:09:49.000 --> 00:09:51.000]  (法輪功課)
[00:09:51.000 --> 00:09:53.000]  (法輪功課)
[00:09:53.000 --> 00:09:55.000]  (法輪功課)
[00:09:55.000 --> 00:09:57.000]  (法輪功課)
[00:09:57.000 --> 00:09:59.000]  (法輪功課)
[00:09:59.000 --> 00:10:01.000]  (法輪功課)
[00:10:01.000 --> 00:10:03.000]  好 一起祈禱好不好
[00:10:03.000 --> 00:10:05.000]  七個聖靈幫助我們
[00:10:05.000 --> 00:10:07.000]  今日我們很需要你 在我們中間引導你明白真理
[00:10:07.000 --> 00:10:09.000]  並引導你的心
[00:10:09.000 --> 00:10:11.000]  可以去馴服歸你
[00:10:11.000 --> 00:10:13.000]  
[00:10:13.000 --> 00:10:15.000]  有不少聖經學者都形容
[00:10:15.000 --> 00:10:17.000]  史諾行傳與路教福音
[00:10:17.000 --> 00:10:19.000]  是很多關聯
[00:10:19.000 --> 00:10:21.000]  當你有聖經或看得多聖經時
[00:10:21.000 --> 00:10:23.000]  你就會發現
[00:10:23.000 --> 00:10:25.000]  原來這兩卷書在研究上
[00:10:25.000 --> 00:10:27.000]  是出自同一個人的手筆
[00:10:27.000 --> 00:10:29.000]  因為有很多詞語、用語、內容
[00:10:29.000 --> 00:10:31.000]  當你看通兩卷書時
[00:10:31.000 --> 00:10:33.000]  就發現原來是同一個人
[00:10:33.000 --> 00:10:35.000]  出自同一個人的
[00:10:35.000 --> 00:10:37.000]  路教醫生
[00:10:37.000 --> 00:10:39.000]  有甚麼地方特別相似
[00:10:39.000 --> 00:10:41.000]  我先告訴你
[00:10:41.000 --> 00:10:43.000]  原來這段經文與路教福音
[00:10:43.000 --> 00:10:45.000]  和耶穌所做過的事都有點相似
[00:10:45.000 --> 00:10:47.000]  但我想和大家認識這段經文
[00:10:47.000 --> 00:10:49.000]  究竟背後有甚麼特別的地方
[00:10:49.000 --> 00:10:51.000]  我們先知道
[00:10:51.000 --> 00:10:53.000]  第一 這兩卷書的收信人
[00:10:53.000 --> 00:10:55.000]  都是提雅菲羅大人
[00:10:55.000 --> 00:10:57.000]  簡單說這兩卷書路教福音寫的時候
[00:10:57.000 --> 00:10:59.000]  無論路教福音也好
[00:10:59.000 --> 00:11:01.000]  史諾行傳也好
[00:11:01.000 --> 00:11:03.000]  都是想讓提雅菲羅大人知道和明白一些事情
[00:11:03.000 --> 00:11:05.000]  讓他在信仰上
[00:11:05.000 --> 00:11:07.000]  這個提雅菲羅大人不是猶太人
[00:11:07.000 --> 00:11:09.000]  他是外邦人
[00:11:09.000 --> 00:11:11.000]  不過很想透過這卷書
[00:11:11.000 --> 00:11:13.000]  很想他認識這個福音是一回事
[00:11:13.000 --> 00:11:15.000]  這是非常重要的
[00:11:15.000 --> 00:11:17.000]  不單是這樣
[00:11:17.000 --> 00:11:19.000]  當你研究得多的時候
[00:11:19.000 --> 00:11:21.000]  原來路教福音用聖靈這個字
[00:11:21.000 --> 00:11:23.000]  Penuma這個字
[00:11:23.000 --> 00:11:25.000]  原來在四方裡面是最多的
[00:11:25.000 --> 00:11:27.000]  又不單這樣
[00:11:27.000 --> 00:11:29.000]  原來史諾行傳用聖靈這個字
[00:11:29.000 --> 00:11:31.000]  也是多過整個四福音加起來的Penuma這個字
[00:11:31.000 --> 00:11:33.000]  所以對於史諾行傳來說
[00:11:33.000 --> 00:11:35.000]  我們要認識聖靈的工作
[00:11:35.000 --> 00:11:37.000]  馴服聖靈的工作
[00:11:37.000 --> 00:11:39.000]  甚至乎我們願意去為神
[00:11:39.000 --> 00:11:41.000]  去到受苦的人身邊
[00:11:41.000 --> 00:11:43.000]  其實依靠聖靈去認識聖靈
[00:11:43.000 --> 00:11:45.000]  是一件非常重要的事
[00:11:45.000 --> 00:11:47.000]  不單這樣
[00:11:47.000 --> 00:11:49.000]  原來路教福音和史諾行傳裡面
[00:11:49.000 --> 00:11:51.000]  有兩個人物很相似的系列遭遇
[00:11:51.000 --> 00:11:53.000]  第一個耶穌
[00:11:53.000 --> 00:11:55.000]  有什麼遭遇很相似
[00:11:55.000 --> 00:11:57.000]  如果聖經裡面告訴我們知道
[00:11:57.000 --> 00:11:59.000]  其實耶穌如果你看科音書就知道
[00:11:59.000 --> 00:12:01.000]  他曾經上過耶路撒冷
[00:12:01.000 --> 00:12:03.000]  他有四次被審
[00:12:03.000 --> 00:12:05.000]  不單這樣
[00:12:05.000 --> 00:12:07.000]  在過程下如果世風告訴你
[00:12:07.000 --> 00:12:09.000]  他得到那些白膚症
[00:12:09.000 --> 00:12:11.000]  清斬
[00:12:11.000 --> 00:12:13.000]  很奇怪原來史諾行傳的保羅
[00:12:13.000 --> 00:12:15.000]  同樣有一樣的經歷
[00:12:15.000 --> 00:12:17.000]  他一樣也是
[00:12:17.000 --> 00:12:19.000]  在史諾行傳裡面他有四次被捉住了
[00:12:19.000 --> 00:12:21.000]  有三次判他無罪
[00:12:21.000 --> 00:12:23.000]  不單這樣
[00:12:23.000 --> 00:12:25.000]  有很多白膚症因為這個原因
[00:12:25.000 --> 00:12:27.000]  在史諾行傳裡面去清斬過保羅
[00:12:27.000 --> 00:12:29.000]  所以史諾行傳和路教福音
[00:12:29.000 --> 00:12:31.000]  兩卷是非常相似
[00:12:31.000 --> 00:12:33.000]  而且裡面有很多元素
[00:12:33.000 --> 00:12:35.000]  我們可以去認識和明白一卷書
[00:12:35.000 --> 00:12:37.000]  今天有一段旅程
[00:12:37.000 --> 00:12:39.000]  剛才讀了的十字經文
[00:12:39.000 --> 00:12:41.000]  這段旅程很有趣
[00:12:41.000 --> 00:12:43.000]  原來在路教福音和史諾行傳裡面
[00:12:43.000 --> 00:12:45.000]  都有一個
[00:12:45.000 --> 00:12:47.000]  都有一些相似的旅程
[00:12:47.000 --> 00:12:49.000]  出現的
[00:12:49.000 --> 00:12:51.000]  如果你記得的話有沒有印象
[00:12:51.000 --> 00:12:53.000]  路教福音裡面有一段旅程
[00:12:53.000 --> 00:12:55.000]  其實是在差不多最後結尾的時候
[00:12:55.000 --> 00:12:57.000]  那段旅程
[00:12:57.000 --> 00:12:59.000]  有沒有人印象是什麼
[00:12:59.000 --> 00:13:01.000]  沒錯,二馬五絲路上的一段旅程
[00:13:01.000 --> 00:13:03.000]  這段旅程和今天的經文
[00:13:03.000 --> 00:13:05.000]  就是在剛才讀的經文裡面
[00:13:05.000 --> 00:13:07.000]  例如這段經文裡面
[00:13:07.000 --> 00:13:09.000]  是很相似
[00:13:09.000 --> 00:13:11.000]  而路教福音的作者,即是史諾行傳的作者
[00:13:11.000 --> 00:13:13.000]  路教醫生他同樣地用了一個
[00:13:13.000 --> 00:13:15.000]  很重要的字
[00:13:15.000 --> 00:13:17.000]  Hordos這個字去將整卷書
[00:13:17.000 --> 00:13:19.000]  貫穿了
[00:13:19.000 --> 00:13:21.000]  今天我會和大家進入史諾行傳
[00:13:21.000 --> 00:13:23.000]  這卷書的裡面
[00:13:23.000 --> 00:13:25.000]  史諾行傳八章26至40節
[00:13:25.000 --> 00:13:27.000]  這段旅程
[00:13:27.000 --> 00:13:29.000]  和路教福音24章二馬五絲的旅程
[00:13:29.000 --> 00:13:31.000]  有三個很相似的地方
[00:13:31.000 --> 00:13:33.000]  我們可以認識一下
[00:13:33.000 --> 00:13:35.000]  先讓你知道一下
[00:13:35.000 --> 00:13:37.000]  第一,這個旅程上面
[00:13:37.000 --> 00:13:39.000]  當然有一個主角
[00:13:39.000 --> 00:13:41.000]  在旅程上面
[00:13:41.000 --> 00:13:43.000]  感覺到信仰有點迷惑
[00:13:43.000 --> 00:13:45.000]  路教福音記得有兩個門徒
[00:13:45.000 --> 00:13:47.000]  今天有段經文就是那個太監
[00:13:47.000 --> 00:13:49.000]  在車上
[00:13:49.000 --> 00:13:51.000]  他正在下車回家
[00:13:51.000 --> 00:13:53.000]  在信仰的路上
[00:13:53.000 --> 00:13:55.000]  在擴音路上對信仰產生了疑惑
[00:13:55.000 --> 00:13:57.000]  但同樣地
[00:13:57.000 --> 00:13:59.000]  這個旅程突然之間有個人出現了
[00:13:59.000 --> 00:14:01.000]  當然,二馬五絲路上走的是誰?
[00:14:01.000 --> 00:14:03.000]  就是耶穌
[00:14:03.000 --> 00:14:05.000]  今天的經文就是肥力
[00:14:05.000 --> 00:14:07.000]  他會出現,然後幫信仰有疑惑的人
[00:14:07.000 --> 00:14:09.000]  去解決問題
[00:14:09.000 --> 00:14:11.000]  結果就是到最後
[00:14:11.000 --> 00:14:13.000]  那個有疑惑的人能夠得到答案
[00:14:13.000 --> 00:14:15.000]  並且他的心就開了
[00:14:15.000 --> 00:14:17.000]  所以從這些經文裡面
[00:14:17.000 --> 00:14:19.000]  或者從這些背景裡面
[00:14:19.000 --> 00:14:21.000]  讓我們知道,今天這個旅程
[00:14:21.000 --> 00:14:23.000]  彷彿,其實我想告訴你
[00:14:23.000 --> 00:14:25.000]  就好像在座坐在背景一樣
[00:14:25.000 --> 00:14:27.000]  我不知道在你的人生,在你的侍奉
[00:14:27.000 --> 00:14:29.000]  或者在你自己的信仰路上
[00:14:29.000 --> 00:14:31.000]  你是一個什麼處境?總會覺得
[00:14:31.000 --> 00:14:33.000]  有一天,你是一個在侍奉路
[00:14:33.000 --> 00:14:35.000]  或者在信仰路上感到迷惑的人
[00:14:35.000 --> 00:14:37.000]  但同樣地,可能
[00:14:37.000 --> 00:14:39.000]  這個過程之下,我們都很需要人幫助我們
[00:14:39.000 --> 00:14:41.000]  引導我們
[00:14:41.000 --> 00:14:43.000]  讓我們能夠走出這個迷惑
[00:14:43.000 --> 00:14:45.000]  走出這個困局
[00:14:45.000 --> 00:14:47.000]  甚或,當我們說要去
[00:14:47.000 --> 00:14:49.000]  服侍有需要的人,進到受苦者身邊的時候
[00:14:49.000 --> 00:14:51.000]  今天,我都挑戰你
[00:14:51.000 --> 00:14:53.000]  我們可以怎樣去成為
[00:14:53.000 --> 00:14:55.000]  那個去幫助人的人呢?
[00:14:55.000 --> 00:14:57.000]  有什麼因素?是不是因為神的感動
[00:14:57.000 --> 00:14:59.000]  是不是因為,就像德蘭修女所說
[00:14:59.000 --> 00:15:01.000]  神感動了他,這個感動就是
[00:15:01.000 --> 00:15:03.000]  帶給他一個很大的動力
[00:15:03.000 --> 00:15:05.000]  可以繼續再走上這條
[00:15:05.000 --> 00:15:07.000]  侍奉的路呢?今天
[00:15:07.000 --> 00:15:09.000]  我就和大家一起進入這個過程裡面
