
[00:00:00.000 --> 00:00:03.000]  由我們聽到之先跟祂禱告
[00:06:41.000 --> 00:06:43.000]  直到找到
[00:06:43.000 --> 00:06:45.000]  這兩個是反問
[00:06:45.000 --> 00:06:47.000]  是要讓當時在場的人
[00:06:47.000 --> 00:06:51.000]  包括稅吏、罪人、法利賽人、民事門徒
[00:06:51.000 --> 00:06:53.000]  還有讀者包括你和我
[00:06:53.000 --> 00:06:55.000]  去反省
[00:06:55.000 --> 00:06:57.000]  今天我們不見錢包
[00:06:57.000 --> 00:06:58.000]  有沒有試過?
[00:06:58.000 --> 00:07:00.000]  不見電話?很大件事
[00:07:00.000 --> 00:07:02.000]  甚至子女
[00:07:02.000 --> 00:07:04.000]  有沒有試過不見?
[00:07:04.000 --> 00:07:05.000]  真的很害怕
[00:07:05.000 --> 00:07:06.000]  我也試過不見
[00:07:06.000 --> 00:07:07.000]  子女
[00:07:07.000 --> 00:07:08.000]  不見了女兒
[00:07:08.000 --> 00:07:10.000]  很徬徨
[00:07:10.000 --> 00:07:12.000]  失而復得
[00:07:12.000 --> 00:07:13.000]  是不是很開心?
[00:07:13.000 --> 00:07:14.000]  是不是很興奮?
[00:07:14.000 --> 00:07:17.000]  是不是很歡樂?
[00:07:17.000 --> 00:07:19.000]  就好像這幾個星期
[00:07:19.000 --> 00:07:24.000]  全城都圍著南拔的曾同學
[00:07:24.000 --> 00:07:26.000]  的失蹤
[00:07:26.000 --> 00:07:27.000]  感到很擔心
[00:07:27.000 --> 00:07:28.000]  一天又一天
[00:07:28.000 --> 00:07:29.000]  一天又一天
[00:07:29.000 --> 00:07:31.000]  我自己也很擔心
[00:07:31.000 --> 00:07:33.000]  我也有親人認識這個同學
[00:07:33.000 --> 00:07:36.000]  所以也有出去幫忙找
[00:07:36.000 --> 00:07:37.000]  在這裡
[00:07:37.000 --> 00:07:40.000]  搜救隊、家長
[00:07:40.000 --> 00:07:42.000]  很多人都一起去找
[00:07:42.000 --> 00:07:43.000]  找了八天
[00:07:43.000 --> 00:07:45.000]  終於找到了
[00:07:45.000 --> 00:07:47.000]  全校都鼓舞
[00:07:47.000 --> 00:07:48.000]  都很歡樂
[00:07:48.000 --> 00:07:50.000]  這就是失而復得
[00:07:50.000 --> 00:07:54.000]  那種很大的歡喜
[00:07:54.000 --> 00:07:56.000]  耶穌說完這兩個故事
[00:07:56.000 --> 00:07:58.000]  說到第三個
[00:07:58.000 --> 00:08:01.000]  就是失子的故事
[00:08:01.000 --> 00:08:02.000]  同樣的
[00:08:02.000 --> 00:08:03.000]  失子的故事也是說
[00:08:03.000 --> 00:08:05.000]  失而復得之後很開心
[00:08:05.000 --> 00:08:08.000]  就像剛才那個曾同學的父母
[00:08:08.000 --> 00:08:11.000]  耶穌還說
[00:08:11.000 --> 00:08:16.000]  當時的人要請朋友一起慶祝
[00:08:16.000 --> 00:08:17.000]  但不同的地方
[00:08:17.000 --> 00:08:21.000]  這個故事是很詳細地說了
[00:08:21.000 --> 00:08:22.000]  失子的回應
[00:08:22.000 --> 00:08:25.000]  補充了錢和羊
[00:08:25.000 --> 00:08:28.000]  因為他不懂得回家
[00:08:28.000 --> 00:08:33.000]  正正就是來表達三合一比喻的高潮
[00:08:33.000 --> 00:08:36.000]  在失子身上
[00:08:36.000 --> 00:08:41.000]  這個呼喚其實是呼喚我們
[00:08:41.000 --> 00:08:43.000]  這三個故事都是呼喚我們
[00:08:43.000 --> 00:08:45.000]  要和這個失主
[00:08:45.000 --> 00:08:46.000]  即是天父
[00:08:46.000 --> 00:08:48.000]  來回應他
[00:08:48.000 --> 00:08:51.000]  回應他那份失落的心
[00:08:51.000 --> 00:08:53.000]  和找到的心
[00:08:53.000 --> 00:08:56.000]  我們先讀第一段小兒子的經文
[00:08:56.000 --> 00:08:58.000]  我們試試這次讀的時候
[00:08:58.000 --> 00:09:00.000]  去代入一下爸爸
[00:09:00.000 --> 00:09:02.000]  即是失主的心情
[00:09:02.000 --> 00:09:03.000]  我們用啟認的方式
[00:09:03.000 --> 00:09:04.000]  我先讀
[00:09:04.000 --> 00:09:06.000]  大家輪流讀
[00:09:06.000 --> 00:09:07.000]  耶穌又說
[00:09:07.000 --> 00:09:09.000]  一個人有兩個兒子
[00:09:09.000 --> 00:09:19.000]  (耶穌說)
[00:09:19.000 --> 00:09:20.000]  過了不多幾天
[00:09:20.000 --> 00:09:23.000]  小兒子把他一切所有的都收拾起來
[00:09:23.000 --> 00:09:25.000]  往遠方去了
[00:09:25.000 --> 00:09:27.000]  在那裡他任意放蕩
[00:09:27.000 --> 00:09:29.000]  浪費錢財
[00:09:29.000 --> 00:09:37.000]  (耶穌說)
[00:09:37.000 --> 00:09:40.000]  於是他去投靠當地的一個居民
[00:09:40.000 --> 00:09:43.000]  那人打發他到田裡去放豬
[00:09:43.000 --> 00:09:50.000]  (耶穌說)
[00:09:50.000 --> 00:09:51.000]  他醒悟過來
[00:09:51.000 --> 00:09:54.000]  就算我父親有多少故宮
[00:09:54.000 --> 00:09:55.000]  糧食有餘
[00:09:55.000 --> 00:09:57.000]  我倒在這裡餓死嗎
[00:09:57.000 --> 00:10:05.000]  (耶穌說)
[00:10:05.000 --> 00:10:08.000]  從今以後我不配稱為你的兒子
[00:10:08.000 --> 00:10:10.000]  把我當作一個故宮吧
[00:10:10.000 --> 00:10:13.000]  (耶穌說)
[00:10:13.000 --> 00:10:15.000]  於是他起來
[00:10:15.000 --> 00:10:17.000]  往他父親那裡去
[00:10:17.000 --> 00:10:19.000]  相離還遠
[00:10:19.000 --> 00:10:22.000]  他父親看見就動了慈心
[00:10:22.000 --> 00:10:24.000]  跑去擁抱著他
[00:10:24.000 --> 00:10:25.000]  連連親他
[00:10:25.000 --> 00:10:26.000]  兒子對他說
[00:10:26.000 --> 00:10:29.000]  父親我得罪了天又得罪了你
[00:10:29.000 --> 00:10:32.000]  從今以後我不配稱為你的兒子
[00:10:32.000 --> 00:10:35.000]  父親卻吩咐僕人
[00:10:35.000 --> 00:10:39.000]  快把那上好的袍子拿出來給他穿
[00:10:39.000 --> 00:10:41.000]  把戒指戴在他指頭上
[00:10:41.000 --> 00:10:44.000]  把鞋穿在他腳上
[00:10:44.000 --> 00:10:48.000]  把那肥油毒牽來宰了我們吃喝慶祝
[00:10:48.000 --> 00:10:51.000]  因為這個兒子是死而復活
[00:10:51.000 --> 00:10:52.000]  失而復得的
[00:10:52.000 --> 00:10:55.000]  他們就開始慶祝
[00:10:55.000 --> 00:10:58.000]  是呀 父親只有兩個兒子
[00:10:58.000 --> 00:11:00.000]  失去了一個就只剩下一個
[00:11:00.000 --> 00:11:04.000]  相比失去了一百分之一群羊
[00:11:04.000 --> 00:11:06.000]  十分之一代的錢
[00:11:06.000 --> 00:11:08.000]  所失的其實是更大
[00:11:08.000 --> 00:11:11.000]  所以耶穌刻意鋪排
[00:11:11.000 --> 00:11:15.000]  失子的故事作為整個比喻的高潮
[00:11:15.000 --> 00:11:16.000]  我們來看看
[00:11:16.000 --> 00:11:22.000]  耶穌如何細緻地描述這位父親的失去
[00:11:22.000 --> 00:11:24.000]  首先十二節
[00:11:24.000 --> 00:11:30.000]  小兒子在父親還在生的時候就要求分家產
[00:11:30.000 --> 00:11:32.000]  按摩西的律例
[00:11:32.000 --> 00:11:37.000]  長子承受家業比次子雙倍
[00:11:37.000 --> 00:11:42.000]  即是小兒子得到的是父親三分之一的財產
[00:11:42.000 --> 00:11:44.000]  這種分家產的行為
[00:11:44.000 --> 00:11:47.000]  大家覺得如何
[00:11:47.000 --> 00:11:49.000]  無論在當時或今日
[00:11:49.000 --> 00:11:51.000]  如果你的孩子跟你一樣
[00:11:51.000 --> 00:11:52.000]  要你分家產
[00:11:52.000 --> 00:11:55.000]  是否等同就坐你去死
[00:11:55.000 --> 00:11:58.000]  亦等同與父親斷絕關係
[00:11:58.000 --> 00:12:00.000]  這種行為在當時來說
[00:12:00.000 --> 00:12:05.000]  亦是表達與整個家族斷絕關係
[00:12:05.000 --> 00:12:06.000]  你是父親
[00:12:06.000 --> 00:12:07.000]  你是一代人
[00:12:07.000 --> 00:12:08.000]  你是爸爸
[00:12:08.000 --> 00:12:10.000]  你的心情如何
[00:12:10.000 --> 00:12:12.000]  接著
[00:12:12.000 --> 00:12:13.000]  不單止這樣
[00:12:13.000 --> 00:12:14.000]  過了不久
[00:12:14.000 --> 00:12:17.000]  小兒子收拾一切所有
[00:12:17.000 --> 00:12:19.000]  往遠方去了
[00:12:19.000 --> 00:12:23.000]  收拾的意思是指變賣所有
[00:12:23.000 --> 00:12:25.000]  可能你家有三層樓
[00:12:25.000 --> 00:12:27.000]  你給了一層給兒子
[00:12:27.000 --> 00:12:30.000]  誰知他直接賣掉
[00:12:30.000 --> 00:12:32.000]  層樓都沒有賣
[00:12:32.000 --> 00:12:35.000]  雖然在猶太人的法律來說
[00:12:35.000 --> 00:12:37.000]  他們有用益權
[00:12:37.000 --> 00:12:41.000]  即是買家要等父親死後才能拿到層樓
[00:12:41.000 --> 00:12:43.000]  但無論如何
[00:12:43.000 --> 00:12:47.000]  其實都很傷父親的心
[00:12:47.000 --> 00:12:48.000]  不單止這樣
[00:12:48.000 --> 00:12:50.000]  小兒子往遠方去
[00:12:50.000 --> 00:12:52.000]  有多遠呢
[00:12:52.000 --> 00:12:55.000]  十五節說他去放豬
[00:12:55.000 --> 00:12:59.000]  就知道他去了外邦人的地方
[00:12:59.000 --> 00:13:02.000]  因為猶太人不會吃豬
[00:13:02.000 --> 00:13:04.000]  亦不會摸豬
[00:13:04.000 --> 00:13:05.000]  真的很遠
[00:13:05.000 --> 00:13:06.000]  移民了
[00:13:06.000 --> 00:13:09.000]  去了一個很遠的地方
[00:13:09.000 --> 00:13:11.000]  當時沒有zoom
[00:13:11.000 --> 00:13:12.000]  沒有whatsapp
[00:13:12.000 --> 00:13:13.000]  沒有skype
[00:13:13.000 --> 00:13:15.000]  沒有video call
[00:13:15.000 --> 00:13:18.000]  從此音訊全無
[00:13:18.000 --> 00:13:19.000]  經文再說
[00:13:19.000 --> 00:13:21.000]  他任意放蕩
[00:13:21.000 --> 00:13:22.000]  即是
[00:13:22.000 --> 00:13:23.000]  任意放蕩這個字
[00:13:23.000 --> 00:13:26.000]  是活在沒有救恩的當中
[00:13:26.000 --> 00:13:28.000]  沒有救恩的當中
[00:13:28.000 --> 00:13:31.000]  即是你的孩子連信仰都沒有了
[00:13:31.000 --> 00:13:33.000]  你的心有多痛呢
[00:13:33.000 --> 00:13:35.000]  第十三節
[00:13:35.000 --> 00:13:38.000]  小兒子浪費錢財
[00:13:38.000 --> 00:13:40.000]  還浪費錢財
[00:13:40.000 --> 00:13:42.000]  在路家的筆下這個字
[00:13:42.000 --> 00:13:45.000]  其實是來描述罪人
[00:13:45.000 --> 00:13:49.000]  所以你正正就是一個浪費錢財的人
[00:13:49.000 --> 00:13:51.000]  在金錢上不忠
[00:13:51.000 --> 00:13:53.000]  所以其實這裡所說的
[00:13:53.000 --> 00:13:56.000]  小兒子是沒有品格
[00:13:56.000 --> 00:13:59.000]  你的兒子沒有品格
[00:13:59.000 --> 00:14:01.000]  你會怎樣呢
[00:14:01.000 --> 00:14:03.000]  最後他淪落到
[00:14:03.000 --> 00:14:05.000]  恨不得拿豬所吃的豆夾充饑
[00:14:05.000 --> 00:14:08.000]  過去我們可能聽到以為
[00:14:08.000 --> 00:14:09.000]  他真的拿豬的食物
[00:14:09.000 --> 00:14:11.000]  其實這段經文的意思是說
[00:14:11.000 --> 00:14:15.000]  他幾乎想拿豬所吃的豆夾充饑
[00:14:15.000 --> 00:14:17.000]  都吞不下
[00:14:17.000 --> 00:14:20.000]  也沒有人給他其他的食物
[00:14:20.000 --> 00:14:23.000]  經文這麼詳細去描述
[00:14:23.000 --> 00:14:27.000]  他的小兒子淪落到一個這樣的地步
[00:14:27.000 --> 00:14:28.000]  沒有信仰
[00:14:28.000 --> 00:14:29.000]  沒有健康
[00:14:29.000 --> 00:14:32.000]  什麼都沒有
[00:14:32.000 --> 00:14:35.000]  品格和錢全部賣掉
[00:14:35.000 --> 00:14:37.000]  浪費了錢
[00:14:37.000 --> 00:14:39.000]  這麼詳細去描述
[00:14:39.000 --> 00:14:42.000]  其實就是要我們去感受一下
[00:14:42.000 --> 00:14:45.000]  爸爸這種失落
[00:14:45.000 --> 00:14:46.000]  完全失去
[00:14:46.000 --> 00:14:50.000]  好像兒子死了一樣的傷痛
[00:14:50.000 --> 00:14:52.000]  就好像剛才那個曾同學
[00:14:52.000 --> 00:14:54.000]  一天又一天
[00:14:54.000 --> 00:14:57.000]  時間越長
[00:14:57.000 --> 00:15:00.000]  那個希望就越少
[00:15:00.000 --> 00:15:02.000]  找回的機會越少
[00:15:02.000 --> 00:15:06.000]  那種失落真的很大
[00:15:06.000 --> 00:15:08.000]  所以當時小兒子
[00:15:08.000 --> 00:15:10.000]  他從豬欄回來
[00:15:10.000 --> 00:15:11.000]  他醒悟了
[00:15:11.000 --> 00:15:13.000]  因為他沒有東西吃
[00:15:13.000 --> 00:15:14.000]  我在爸爸家做故宮
[00:15:14.000 --> 00:15:16.000]  總比在這裡餓死好
[00:15:16.000 --> 00:15:18.000]  他就踏上回家的路
[00:15:18.000 --> 00:15:19.000]  經文說
[00:15:19.000 --> 00:15:22.000]  爸爸相離還遠
[00:15:22.000 --> 00:15:25.000]  爸爸就已經見到他
[00:15:25.000 --> 00:15:28.000]  即是爸爸在這裡日等夜等
[00:15:28.000 --> 00:15:30.000]  望著門口外
[00:15:30.000 --> 00:15:32.000]  等小兒子回家
[00:15:32.000 --> 00:15:34.000]  當爸爸見到小兒子回家的時候
[00:15:34.000 --> 00:15:36.000]  他就動了慈心
[00:15:36.000 --> 00:15:38.000]  這個字是指憐憫的意思
[00:15:38.000 --> 00:15:40.000]  爸爸見到的
[00:15:40.000 --> 00:15:42.000]  不是對方多骯髒
[00:15:42.000 --> 00:15:43.000]  多不孝
[00:15:43.000 --> 00:15:44.000]  多活逆
[00:15:44.000 --> 00:15:45.000]  多敗家
[00:15:45.000 --> 00:15:47.000]  見到的是什麼
[00:15:47.000 --> 00:15:49.000]  多可憐
[00:15:49.000 --> 00:15:52.000]  今天我們如果見到一些罪人
[00:15:52.000 --> 00:15:54.000]  我們換一換眼光
[00:15:54.000 --> 00:15:56.000]  可能會容易一點接納
[00:15:56.000 --> 00:15:58.000]  爸爸就是這樣
[00:15:58.000 --> 00:16:01.000]  就是因為他見到他那麼可憐
[00:16:01.000 --> 00:16:03.000]  他就不理當時的習俗
[00:16:03.000 --> 00:16:07.000]  他馬上跑出去擁抱小兒子
[00:16:07.000 --> 00:16:09.000]  連連親他
[00:16:09.000 --> 00:16:12.000]  即是很熱切地去親他
[00:16:12.000 --> 00:16:14.000]  爸爸不怕那些豬的味道
[00:16:14.000 --> 00:16:16.000]  不怕他的骯髒
[00:16:16.000 --> 00:16:20.000]  這個擁抱其實是帶來一個很大的威力
[00:16:20.000 --> 00:16:23.000]  大家有沒有試過被人擁抱過
[00:16:23.000 --> 00:16:26.000]  擁抱是勝於千言萬語
[00:16:26.000 --> 00:16:28.000]  我想大家留意的是
[00:16:28.000 --> 00:16:31.000]  爸爸擁抱小兒子的時候
[00:16:31.000 --> 00:16:35.000]  小兒子說了認錯的那段話沒有
[00:16:35.000 --> 00:16:37.000]  小兒子不是說了
[00:16:37.000 --> 00:16:39.000]  大家應該很熟悉
[00:16:39.000 --> 00:16:42.000]  小兒子原本想說一段話
[00:16:42.000 --> 00:16:44.000]  他沒有說
[00:16:44.000 --> 00:16:46.000]  是不是沒有說
[00:16:46.000 --> 00:16:51.000]  耶穌在這個比喻上刻意重覆了兩次
[00:16:51.000 --> 00:16:54.000]  兩次認錯的說話
[00:16:54.000 --> 00:16:56.000]  一次是他自己想的
[00:16:56.000 --> 00:17:00.000]  另一次是他親口跟爸爸說
[00:17:00.000 --> 00:17:04.000]  大家有沒有留意這兩次有什麼不同
[00:17:04.000 --> 00:17:07.000]  父親我得罪了天又得罪了你
[00:17:07.000 --> 00:17:10.000]  從今以後我不配稱為你的兒子
[00:17:10.000 --> 00:17:13.000]  把我當作一個故宮吧
[00:17:13.000 --> 00:17:16.000]  有什麼不同
[00:17:16.000 --> 00:17:18.000]  紅色那個
[00:17:18.000 --> 00:17:20.000]  他第一次就想說
[00:17:20.000 --> 00:17:22.000]  把我當作一個故宮
[00:17:22.000 --> 00:17:25.000]  第二次就沒有說了
[00:17:25.000 --> 00:17:29.000]  大家有沒有聽過過去的解釋
[00:17:29.000 --> 00:17:30.000]  沒有嗎
[00:17:30.000 --> 00:17:32.000]  我過去通常聽到的就是
[00:17:32.000 --> 00:17:35.000]  當然了他不說了
[00:17:35.000 --> 00:17:37.000]  因為爸爸不給他機會說
[00:17:37.000 --> 00:17:40.000]  因為他說完這句話之後
[00:17:40.000 --> 00:17:41.000]  爸爸就馬上說
[00:17:41.000 --> 00:17:43.000]  拿個袍拿個戒指拿些鞋子
[00:17:43.000 --> 00:17:46.000]  快點快點給他穿
[00:17:46.000 --> 00:17:47.000]  他沒有機會說
[00:17:47.000 --> 00:17:49.000]  所以他就不說了
[00:17:49.000 --> 00:17:51.000]  是不是這樣呢
[00:17:51.000 --> 00:17:55.000]  最近我看了另一個解釋
