
[00:00:00.000 --> 00:00:04.800]  (主持人:謝謝敬拜隊帶我們去敬拜)
[00:03:17.600 --> 00:03:19.600]  (雖然右下角的APP都不一樣)
[00:03:19.600 --> 00:03:22.600]  (但每部電話都有些很普遍的地方)
[00:03:22.600 --> 00:03:25.600]  (就是每個人的鎖屏面)
[00:03:25.600 --> 00:03:28.600]  (不要看 都應該有個鐘)
[00:03:28.600 --> 00:03:30.600]  (就算你鎖上了)
[00:03:30.600 --> 00:03:33.600]  (右上角或左上角都會有個鐘)
[00:03:33.600 --> 00:03:34.600]  (對嗎 對嗎 對嗎)
[00:03:34.600 --> 00:03:36.600]  (如無意外 剛剛你最少)
[00:03:36.600 --> 00:03:38.600]  (應該看了三次那個鐘)
[00:03:38.600 --> 00:03:40.600]  (我想問一下有沒有人告訴我)
[00:03:40.600 --> 00:03:42.600]  (現在是幾點 幾分 準確)
[00:03:42.600 --> 00:03:44.600]  (沒有吧 是吧)
[00:03:44.600 --> 00:03:46.600]  (這個我們叫做Focus)
[00:03:46.600 --> 00:03:48.600]  (你看到的 你看到的)
[00:03:48.600 --> 00:03:49.600]  (你一定看了)
[00:03:49.600 --> 00:03:51.600]  (你不能避開那個鐘)
[00:03:51.600 --> 00:03:52.600]  (樂宴 是吧)
[00:03:52.600 --> 00:03:55.600]  (但你看了 但為甚麼你講不到)
[00:03:55.600 --> 00:03:56.600]  (就是因為有些東西)
[00:03:56.600 --> 00:04:00.600]  (我們不是Focus去找那個焦點的時候)
[00:04:00.600 --> 00:04:03.600]  (你就會迷路 你就會無視了它)
[00:04:03.600 --> 00:04:06.600]  (在信仰上 我想大家在信仰生命的經歷)
[00:04:06.600 --> 00:04:08.600]  (在教會生活中一樣)
[00:04:08.600 --> 00:04:10.600]  (當你記得甚麼 當你Focus甚麼)
[00:04:10.600 --> 00:04:12.600]  (當你在找甚麼的時候)
[00:04:12.600 --> 00:04:15.600]  (它就會影響你成為一個怎樣的基督徒)
[00:04:15.600 --> 00:04:17.600]  (甚至乎是你自己告訴自己)
[00:04:17.600 --> 00:04:19.600]  (我是一個怎樣的基督徒)
[00:04:19.600 --> 00:04:22.600]  (那麼今天的講題是)
[00:04:22.600 --> 00:04:24.600]  (詛咒之下 律法之上)
[00:04:24.600 --> 00:04:27.600]  (經文是出自迦拉太書三章十節)
[00:04:27.600 --> 00:04:29.600]  (我們一起讀一次經文)
[00:04:29.600 --> 00:04:32.600]  (紅色紙在那裏 預備 1 2 3)
[00:04:32.600 --> 00:04:36.600]  ((( 反對於律法的行為 都自首的行為 ))
[00:04:36.600 --> 00:04:40.600]  (( 用來引起政治的輿論 反對自首的行為 ))
[00:04:40.600 --> 00:04:45.600]  (( 以一切意味的行為 都自首的行為 ))
[00:04:45.600 --> 00:04:48.600]  聽到這裏 我想有些弟兄姐妹很開心
[00:04:48.600 --> 00:04:50.600]  終於讓我找到一段經文
[00:04:50.600 --> 00:04:52.600]  是說不用守規矩的
[00:04:52.600 --> 00:04:55.600]  所以待會WhatsApp status
[00:04:55.600 --> 00:04:58.600]  IG threads的Bio都轉為這段經文
[00:04:58.600 --> 00:04:59.600]  就不用守規矩
[00:04:59.600 --> 00:05:01.600]  所以在開始之前
[00:05:01.600 --> 00:05:03.600]  我必須要跟大家說
[00:05:03.600 --> 00:05:05.600]  基督徒是要守律法的
[00:05:05.600 --> 00:05:08.600]  我待會就跟大家分享這段經文的原因
[00:05:08.600 --> 00:05:10.600]  首先基督徒是要守律法
[00:05:10.600 --> 00:05:12.600]  至於保羅為甚麼會說這句說話
[00:05:12.600 --> 00:05:14.600]  其實要從迦拉太書開始說起
[00:05:14.600 --> 00:05:16.600]  迦拉太書總共有六章
[00:05:16.600 --> 00:05:21.600]  但我會說迦拉太書是保羅一封氣死的書信
[00:05:21.600 --> 00:05:22.600]  為甚麼氣死呢
[00:05:22.600 --> 00:05:25.600]  我們一起看看
[00:05:25.600 --> 00:05:27.600]  由第一章 保羅已經說
[00:05:27.600 --> 00:05:29.600]  我稀奇你們這麼快就離開了
[00:05:29.600 --> 00:05:31.600]  我傳給你的福音
[00:05:31.600 --> 00:05:33.600]  然後到第二章
[00:05:33.600 --> 00:05:35.600]  他就說 彼得來到安泰柯
[00:05:35.600 --> 00:05:37.600]  他做得不好 我都罵他
[00:05:37.600 --> 00:05:40.600]  即是他做得不好 保羅都照罵
[00:05:40.600 --> 00:05:42.600]  到第三章 你見到很近
[00:05:42.600 --> 00:05:46.600]  第一和第三節 連續兩節都說迦拉太人無知
[00:05:46.600 --> 00:05:48.600]  然後到第四章
[00:05:48.600 --> 00:05:52.600]  你們認識神 為甚麼要回去那些沒用的小學
[00:05:52.600 --> 00:05:53.600]  作勞瀑呢
[00:05:53.600 --> 00:05:56.600]  然後就恐怕我在這裡浪費心機
[00:05:56.600 --> 00:05:58.600]  然後到第五章 等等
[00:05:58.600 --> 00:06:01.600]  四章尾 保羅就說了這段說話
[00:06:01.600 --> 00:06:02.600]  你們看著這段經文
[00:06:02.600 --> 00:06:04.600]  我會覺得是甚麼呢
[00:06:04.600 --> 00:06:07.600]  就好像他罵了三章
[00:06:07.600 --> 00:06:10.600]  到第四章 其實保羅好像罵得有點累
[00:06:10.600 --> 00:06:12.600]  就好像媽媽罵到你差不多
[00:06:12.600 --> 00:06:14.600]  就會有點嘔吐的語氣
[00:06:14.600 --> 00:06:16.600]  你看著這段經文
[00:06:16.600 --> 00:06:18.600]  我嘗試用媽媽的角度演繹一次這段經文
[00:06:18.600 --> 00:06:20.600]  是怎樣呢
[00:06:20.600 --> 00:06:22.600]  以前你們做得這麼好
[00:06:22.600 --> 00:06:23.600]  我是很開心的
[00:06:23.600 --> 00:06:26.600]  那時候你們說為了做得好
[00:06:26.600 --> 00:06:29.600]  好的程度好到我可以連眼睛都畫出來給你
[00:06:29.600 --> 00:06:30.600]  其實我不知道為甚麼要這樣
[00:06:30.600 --> 00:06:31.600]  但好像很嚴重
[00:06:31.600 --> 00:06:35.600]  但今天我和你們說甚麼是對的時候
[00:06:35.600 --> 00:06:36.600]  為甚麼我們會吵架
[00:06:36.600 --> 00:06:38.600]  然後你見到紅色字是甚麼
[00:06:38.600 --> 00:06:40.600]  心待你卻不是好意
[00:06:40.600 --> 00:06:42.600]  即是你身邊的朋友
[00:06:42.600 --> 00:06:44.600]  說些說話很中聽的
[00:06:44.600 --> 00:06:46.600]  你不要以為他們是幫你的
[00:06:46.600 --> 00:06:47.600]  你不要以為他們是有益的
[00:06:47.600 --> 00:06:48.600]  他們是害你的
[00:06:48.600 --> 00:06:51.600]  他們是不好的朋友
[00:06:51.600 --> 00:06:53.600]  是不是好像一個媽媽
[00:06:53.600 --> 00:06:55.600]  在跟小朋友說給他們聽
[00:06:55.600 --> 00:06:57.600]  應該要做好一點
[00:06:57.600 --> 00:06:59.600]  然後到第五章
[00:06:59.600 --> 00:07:00.600]  保羅再重申
[00:07:00.600 --> 00:07:03.600]  基督是來為我們得自由
[00:07:03.600 --> 00:07:05.600]  我們要用愛心服侍
[00:07:05.600 --> 00:07:08.600]  然後到第六章就像警告警示一樣
[00:07:08.600 --> 00:07:11.600]  親手寫給你的字是何等大
[00:07:11.600 --> 00:07:13.600]  字體大小不知是否80
[00:07:13.600 --> 00:07:16.600]  然後「人都不要搞擾我」
[00:07:16.600 --> 00:07:18.600]  你可以見到保羅
[00:07:18.600 --> 00:07:20.600]  整個加拉太書
[00:07:20.600 --> 00:07:23.600]  其實保羅都是帶著少少生氣
[00:07:23.600 --> 00:07:26.600]  但又痛心加拉太人
[00:07:26.600 --> 00:07:29.600]  他會跌倒的狀況
[00:07:29.600 --> 00:07:31.600]  然後為甚麼會這樣呢
[00:07:31.600 --> 00:07:34.600]  因為《靈風傳道》在六月第一個主日
[00:07:34.600 --> 00:07:36.600]  其實已經跟我們分享過
[00:07:36.600 --> 00:07:39.600]  加拉太人為甚麼會被保羅說
[00:07:39.600 --> 00:07:41.600]  就是因為他們當初得著福音
[00:07:41.600 --> 00:07:42.600]  信而受洗
[00:07:42.600 --> 00:07:44.600]  因信稱義之後
[00:07:44.600 --> 00:07:47.600]  但被一些猶太教律法主義的人告訴他們
[00:07:47.600 --> 00:07:48.600]  你純粹信是不夠的
[00:07:48.600 --> 00:07:49.600]  受洗是不夠的
[00:07:49.600 --> 00:07:50.600]  你不會得救的
[00:07:50.600 --> 00:07:52.600]  你要行國禮的
[00:07:52.600 --> 00:07:54.600]  所以在加拉太書四章
[00:07:54.600 --> 00:07:57.600]  他說「你們警守日子月份節期年份」
[00:07:57.600 --> 00:07:59.600]  所以說的不是單單行國禮
[00:07:59.600 --> 00:08:03.600]  他說受猶太律法主義的影響
[00:08:03.600 --> 00:08:05.600]  加拉太人明明得著福音
[00:08:05.600 --> 00:08:09.600]  但又回去持守舊約的律法
[00:08:09.600 --> 00:08:12.600]  這個就是保羅為甚麼會說出
[00:08:12.600 --> 00:08:14.600]  今日主題經文說
[00:08:14.600 --> 00:08:16.600]  凡出自律法行為都是受咒詛
[00:08:16.600 --> 00:08:18.600]  為甚麼會放在《生命記》呢
[00:08:18.600 --> 00:08:20.600]  因為他說經上記著說
[00:08:20.600 --> 00:08:21.600]  那個經上記著說
[00:08:21.600 --> 00:08:24.600]  其實就是在說《生命記》第27章的內容
[00:08:24.600 --> 00:08:26.600]  你會發覺
[00:08:26.600 --> 00:08:27.600]  保羅說的那段經文
[00:08:27.600 --> 00:08:28.600]  即是加拉太書的經文
[00:08:28.600 --> 00:08:31.600]  差不多有一半都是來自於《生命記》
[00:08:31.600 --> 00:08:34.600]  即是說其實有一堆的內容
[00:08:34.600 --> 00:08:36.600]  都是舊約的律法書
[00:08:36.600 --> 00:08:39.600]  你會發現保羅引《生命記》
[00:08:39.600 --> 00:08:42.600]  說不守律法會受咒詛
[00:08:42.600 --> 00:08:43.600]  但保羅自己又說
[00:08:43.600 --> 00:08:45.600]  守律法的會受咒詛
[00:08:45.600 --> 00:08:47.600]  嘩 厲害了
[00:08:47.600 --> 00:08:48.600]  保羅是不是推翻舊約
[00:08:48.600 --> 00:08:51.600]  保羅是不是叫大家不用守規矩
[00:08:51.600 --> 00:08:52.600]  我們推翻舊約
[00:08:52.600 --> 00:08:53.600]  我們不要守那些
[00:08:53.600 --> 00:08:54.600]  我們順著就可以了
[00:08:54.600 --> 00:08:55.600]  我們喜歡怎樣就怎樣
[00:08:55.600 --> 00:08:56.600]  是不是這樣
[00:08:56.600 --> 00:08:58.600]  大家是不是聽到這些很juicy的東西
[00:08:58.600 --> 00:08:59.600]  想著有花生吃
[00:08:59.600 --> 00:09:01.600]  當然是並沒有
[00:09:01.600 --> 00:09:04.600]  所以今天和大家分享一下
[00:09:04.600 --> 00:09:06.600]  第一部分我們會說
[00:09:06.600 --> 00:09:08.600]  關於助咒之下的概念
[00:09:08.600 --> 00:09:10.600]  究竟是甚麼來的
[00:09:10.600 --> 00:09:11.600]  我們一起看看吧
[00:09:11.600 --> 00:09:14.600]  保羅一開始說
[00:09:14.600 --> 00:09:16.600]  凡出於律法的行為
[00:09:16.600 --> 00:09:17.600]  出於律法的行為
[00:09:17.600 --> 00:09:20.600]  那個行為的字原文是ergon
[00:09:20.600 --> 00:09:22.600]  它可以翻譯為工作、成就、功德
[00:09:22.600 --> 00:09:23.600]  好像很複雜
[00:09:23.600 --> 00:09:26.600]  有學者將它翻譯成另一句
[00:09:26.600 --> 00:09:28.600]  現在highlight黃色下面那句
[00:09:28.600 --> 00:09:31.600]  就是遵行律法作為引導
[00:09:31.600 --> 00:09:33.600]  他們生命原則的人都是受咒咒
[00:09:33.600 --> 00:09:35.600]  即是說甚麼呢
[00:09:35.600 --> 00:09:39.600]  即是說那些以為可以靠著律法得救的人
[00:09:39.600 --> 00:09:40.600]  是受咒咒
[00:09:40.600 --> 00:09:43.600]  因為他們不能夠守到
[00:09:43.600 --> 00:09:45.600]  律法所說的一切
[00:09:45.600 --> 00:09:47.600]  這個就是重點
[00:09:47.600 --> 00:09:49.600]  然後你會看到
[00:09:49.600 --> 00:09:50.600]  為甚麼我highlight了一切呢
[00:09:50.600 --> 00:09:53.600]  因為一切是保羅加上去的
[00:09:53.600 --> 00:09:54.600]  剛才看生命記的時候
[00:09:54.600 --> 00:09:56.600]  是沒有一切的字
[00:09:56.600 --> 00:09:59.600]  為甚麼保羅會說那些人
[00:09:59.600 --> 00:10:01.600]  是守不到律法的一切呢
[00:10:01.600 --> 00:10:05.600]  有趣的是
[00:10:05.600 --> 00:10:08.600]  大家在《恩福清少部》這麼熟悉的弟兄姊妹
[00:10:08.600 --> 00:10:10.600]  你們一定知道保羅是法理賽人
[00:10:10.600 --> 00:10:12.600]  保羅是法理賽人
[00:10:12.600 --> 00:10:14.600]  他沒有理由自己是全息律法的人
[00:10:14.600 --> 00:10:16.600]  但不守律法
[00:10:16.600 --> 00:10:18.600]  為甚麼他會這樣說
[00:10:18.600 --> 00:10:21.600]  反而說不能夠守到律法的一切
[00:10:21.600 --> 00:10:24.600]  接著在11節保羅就已經說
[00:10:24.600 --> 00:10:26.600]  沒有人是可以靠律法清義的
[00:10:26.600 --> 00:10:29.600]  然後保羅在第五章有說原因的
[00:10:29.600 --> 00:10:31.600]  他說因為聖靈和肉體相爭
[00:10:31.600 --> 00:10:34.600]  使我們做一些我們不願意做的事
[00:10:34.600 --> 00:10:36.600]  《羅馬書》也有類似的記載
[00:10:36.600 --> 00:10:38.600]  就是說我心裡有另一個律
[00:10:38.600 --> 00:10:40.600]  將我的腦子去犯罪
[00:10:40.600 --> 00:10:41.600]  就是說我們是不願意
[00:10:41.600 --> 00:10:44.600]  但是因為我們的軟弱
[00:10:44.600 --> 00:10:47.600]  使我們不能夠遵守神的律法
[00:10:47.600 --> 00:10:49.600]  而大家這麼熟讀聖經都很清楚
[00:10:49.600 --> 00:10:50.600]  耶利米蘇有說甚麼
[00:10:50.600 --> 00:10:52.600]  人心比萬物都要詭詐
[00:10:52.600 --> 00:10:53.600]  壞到極處
[00:10:54.600 --> 00:10:56.600]  這一點就是說
[00:10:56.600 --> 00:10:57.600]  因為我們的軟弱
[00:10:57.600 --> 00:10:59.600]  保羅認為我們的軟弱
[00:10:59.600 --> 00:11:00.600]  我們不能夠遵守律法
[00:11:00.600 --> 00:11:03.600]  但是關於律法的一切是甚麼呢
[00:11:03.600 --> 00:11:05.600]  律法的一切其實和
[00:11:05.600 --> 00:11:07.600]  《馬太福音》五章是有關係的
[00:11:07.600 --> 00:11:09.600]  《馬太福音》五章是說耶穌
[00:11:09.600 --> 00:11:11.600]  在登山補訓之後有一個教導
[00:11:11.600 --> 00:11:13.600]  就是說如果你法奴
[00:11:13.600 --> 00:11:15.600]  就等於你殺了人
[00:11:15.600 --> 00:11:18.600]  耶穌將律法的標準再提升
[00:11:18.600 --> 00:11:20.600]  你看到婦女動淫念
[00:11:20.600 --> 00:11:21.600]  你就是犯奸淫
[00:11:21.600 --> 00:11:23.600]  所以不單單是你有沒有做出來
[00:11:23.600 --> 00:11:25.600]  是你有這個想法
[00:11:25.600 --> 00:11:28.600]  在上帝面前已經不是有遵守律法
[00:11:28.600 --> 00:11:30.600]  所以保羅說基於我們的軟弱
[00:11:30.600 --> 00:11:31.600]  並且耶穌
[00:11:31.600 --> 00:11:35.600]  即是上帝將律法的標準提升到一個點
[00:11:35.600 --> 00:11:39.600]  是根本我們是沒有辦法靠我們自己
[00:11:39.600 --> 00:11:40.600]  去遵行這一切
[00:11:40.600 --> 00:11:43.600]  所以我們以為靠著律法可以得救的人
[00:11:43.600 --> 00:11:44.600]  就是受咒咒
[00:11:44.600 --> 00:11:46.600]  因為你就是剛剛掉進生命記講
[00:11:46.600 --> 00:11:47.600]  你不遵守律法
[00:11:47.600 --> 00:11:49.600]  因為根本沒有辦法遵守
[00:11:49.600 --> 00:11:54.600]  當我們知道為什麼保羅說
[00:11:54.600 --> 00:11:56.600]  人是沒有辦法遵守一切律法的時候
[00:11:56.600 --> 00:11:58.600]  我有問題問下弟兄姊妹
[00:11:58.600 --> 00:12:01.600]  究竟在教會平時生活當中
[00:12:01.600 --> 00:12:02.600]  你們問導師
[00:12:02.600 --> 00:12:04.600]  你們問傳道人的時候
[00:12:04.600 --> 00:12:05.600]  你們問什麼問題
[00:12:05.600 --> 00:12:07.600]  我聽到比較多
[00:12:07.600 --> 00:12:09.600]  無論在哪一間教會都是
[00:12:09.600 --> 00:12:11.600]  就是基督徒可不可以什麼什麼
[00:12:11.600 --> 00:12:13.600]  基督徒可不可以喝酒
[00:12:13.600 --> 00:12:14.600]  可不可以打牌
[00:12:14.600 --> 00:12:15.600]  可不可以紋身
[00:12:15.600 --> 00:12:17.600]  可不可以戴水晶
[00:12:17.600 --> 00:12:18.600]  可不可以
[00:12:18.600 --> 00:12:19.600]  很多可不可以的
[00:12:19.600 --> 00:12:21.600]  這些基督徒可不可以的問題
[00:12:21.600 --> 00:12:23.600]  其實你在問什麼問題呢
[00:12:23.600 --> 00:12:24.600]  其實你就是在問
[00:12:24.600 --> 00:12:27.600]  究竟上帝的律法是否允許
[00:12:27.600 --> 00:12:29.600]  當我們在問這個問題的時候
[00:12:29.600 --> 00:12:31.600]  正正就是掉進去
[00:12:31.600 --> 00:12:33.600]  皆太人中了那個陷阱
[00:12:33.600 --> 00:12:36.600]  就是我們以為滿足了上帝的律法
[00:12:36.600 --> 00:12:37.600]  上帝就會開心
[00:12:37.600 --> 00:12:39.600]  上帝就會閱立我
[00:12:39.600 --> 00:12:42.600]  上帝就會覺得我是一個好的人
[00:12:42.600 --> 00:12:45.600]  我們正正就是掉進了這個陷阱裡
[00:12:45.600 --> 00:12:47.600]  雖然保羅就已經說了
[00:12:47.600 --> 00:12:50.600]  靠著我們自己沒有辦法去遵守律法
[00:12:50.600 --> 00:12:52.600]  然後我們想著行律法
[00:12:52.600 --> 00:12:53.600]  得到上帝的稱讚
[00:12:53.600 --> 00:12:55.600]  我們就會受奏助
[00:12:55.600 --> 00:12:56.600]  這一點是很清晰的
[00:12:56.600 --> 00:12:58.600]  但是我想再說多一點
[00:12:58.600 --> 00:13:01.600]  就是究竟如果我們定精在律法上
[00:13:01.600 --> 00:13:03.600]  會有什麼問題
[00:13:03.600 --> 00:13:05.600]  當我們的信仰焦點
[00:13:05.600 --> 00:13:09.600]  只是專注在我們有沒有守到律法
[00:13:09.600 --> 00:13:10.600]  我們可不可以這樣做
[00:13:10.600 --> 00:13:12.600]  可以或者不可以
[00:13:12.600 --> 00:13:16.600]  去審判其他人的時候
[00:13:16.600 --> 00:13:18.600]  就好像猶太人去審判加拉太人
[00:13:18.600 --> 00:13:20.600]  就是說你信是不夠的
[00:13:20.600 --> 00:13:21.600]  你還要走過來
[00:13:21.600 --> 00:13:22.600]  你還要守節旗
[00:13:22.600 --> 00:13:23.600]  你還要這樣
[00:13:23.600 --> 00:13:24.600]  你還要這樣
[00:13:24.600 --> 00:13:27.600]  當我們去這樣審判別人的時候
[00:13:27.600 --> 00:13:28.600]  就好像什麼
[00:13:28.600 --> 00:13:32.600]  就好像當我們知道一個好的基督徒的標準之後
[00:13:32.600 --> 00:13:33.600]  我們就會說
[00:13:33.600 --> 00:13:34.600]  有沒有搞錯
[00:13:34.600 --> 00:13:35.600]  回崇拜祠道
[00:13:35.600 --> 00:13:36.600]  有沒有搞錯
[00:13:36.600 --> 00:13:38.600]  查經按手機
[00:13:38.600 --> 00:13:39.600]  有沒有搞錯
[00:13:39.600 --> 00:13:41.600]  清少主侍奉穿短褲劉俊熙
[00:13:41.600 --> 00:13:44.600]  我們合作的
[00:13:44.600 --> 00:13:45.600]  我們合作的
[00:13:45.600 --> 00:13:46.600]  OK的
[00:13:46.600 --> 00:13:47.600]  是不是
[00:13:47.600 --> 00:13:51.600]  當我們專注在律法上的時候
[00:13:51.600 --> 00:13:53.600]  我們就會這樣去審判其他人
[00:13:53.600 --> 00:13:55.600]  但是首先
[00:13:55.600 --> 00:13:57.600]  我都要再說第二次
[00:13:57.600 --> 00:13:58.600]  很重要
[00:13:58.600 --> 00:13:59.600]  基督徒是要守什麼
[00:13:59.600 --> 00:14:02.600]  基督徒要守什麼
[00:14:02.600 --> 00:14:03.600]  律法
[00:14:03.600 --> 00:14:04.600]  對了OK了
[00:14:04.600 --> 00:14:07.600]  但是律法就不是讓我們去審判其他人
[00:14:07.600 --> 00:14:10.600]  也不是令我們得救的關鍵
[00:14:10.600 --> 00:14:12.600]  那律法是什麼呢
[00:14:12.600 --> 00:14:13.600]  首先第一
[00:14:13.600 --> 00:14:15.600]  守律法我想是義務
[00:14:15.600 --> 00:14:18.600]  假設你將來見上帝的時候
[00:14:18.600 --> 00:14:20.600]  就好像你去面試
[00:14:20.600 --> 00:14:21.600]  有些大專
[00:14:21.600 --> 00:14:23.600]  就是year 4準備去grad
[00:14:23.600 --> 00:14:24.600]  甚至可能你們會intern
[00:14:24.600 --> 00:14:26.600]  或者你們有exchange program去面試
[00:14:26.600 --> 00:14:27.600]  那面試的時候
[00:14:27.600 --> 00:14:29.600]  別人說介紹一下你自己
[00:14:29.600 --> 00:14:30.600]  你會不會說
[00:14:30.600 --> 00:14:33.600]  我是一個守香港基本法的人
[00:14:33.600 --> 00:14:35.600]  我守法律
[00:14:35.600 --> 00:14:37.600]  我是守法的公民
[00:14:37.600 --> 00:14:39.600]  你不會這樣介紹自己的
[00:14:39.600 --> 00:14:40.600]  因為不犯法
[00:14:40.600 --> 00:14:43.600]  我想假設就是你不犯法
[00:14:43.600 --> 00:14:44.600]  你面試的時候
[00:14:44.600 --> 00:14:45.600]  你不會告訴你
[00:14:45.600 --> 00:14:46.600]  其實我是一個犯法的人
[00:14:46.600 --> 00:14:47.600]  你不會這樣做
[00:14:47.600 --> 00:14:49.600]  所以律法是告訴你
[00:14:49.600 --> 00:14:51.600]  那些是一個很基本的條件
[00:14:51.600 --> 00:14:54.600]  並不是用來讓你去審判別人
[00:14:54.600 --> 00:14:56.600]  或者以為這樣
