
[00:00:00.000 --> 00:00:04.400]  大家有花的,先看一下
[00:02:28.000 --> 00:02:32.000]  就覺得身上好像有一個無形的枷鎖
[00:02:32.000 --> 00:02:36.000]  要同時兼顧家庭和工作
[00:02:36.000 --> 00:02:39.000]  那些壓力就令到我好像呼吸不了
[00:02:39.000 --> 00:02:42.000]  身心都很疲累
[00:02:42.000 --> 00:02:44.000]  直到大兒子十歲那年
[00:02:44.000 --> 00:02:48.000]  我們的家庭經濟出現了問題
[00:02:48.000 --> 00:02:50.000]  而我的婚姻同時也出現了問題
[00:02:50.000 --> 00:02:57.000]  因為任性,我就很想自由自在地過我的日子
[00:02:57.000 --> 00:03:01.000]  我就決定離開子女和我丈夫
[00:03:01.000 --> 00:03:04.000]  但當我搬走之後
[00:03:04.000 --> 00:03:06.000]  我的心跡很難過
[00:03:06.000 --> 00:03:08.000]  很傷心,我很想念他們兩個
[00:03:08.000 --> 00:03:11.000]  眼淚不停地流
[00:03:11.000 --> 00:03:14.000]  原來子女已經成為我的一部份
[00:03:14.000 --> 00:03:16.000]  他們對我很重要
[00:03:16.000 --> 00:03:19.000]  我跟自己說我不可以放棄他們
[00:03:19.000 --> 00:03:22.000]  再艱難也好,我要跟他們一起住
[00:03:22.000 --> 00:03:25.000]  就是這樣我就成為了單親媽媽
[00:03:25.000 --> 00:03:29.000]  回想起那時真的很混亂和艱難
[00:03:29.000 --> 00:03:32.000]  因為還沒有適應單親的生活
[00:03:32.000 --> 00:03:35.000]  特別是管教子女
[00:03:35.000 --> 00:03:39.000]  面對教養子女和工作,經濟又緊
[00:03:39.000 --> 00:03:42.000]  日子變得很枯燥
[00:03:42.000 --> 00:03:45.000]  因為自尊心,我沒有主動去找人幫忙
[00:03:45.000 --> 00:03:49.000]  獨力去承擔,有苦自己知
[00:03:49.000 --> 00:03:52.000]  當時真的好像沒有路可走
[00:03:52.000 --> 00:03:54.000]  不知道怎樣可以走下去
[00:03:54.000 --> 00:03:59.000]  後來我在一次的教會聚會裏
[00:03:59.000 --> 00:04:01.000]  聽到一位姐妹的見證分享
[00:04:01.000 --> 00:04:03.000]  原來什麼困難都有出路
[00:04:03.000 --> 00:04:06.000]  我看到神的愛和拯救
[00:04:06.000 --> 00:04:09.000]  於是我就決志相信耶穌
[00:04:09.000 --> 00:04:11.000]  很感謝神
[00:04:11.000 --> 00:04:15.000]  原來只要我願意邀請耶穌進入我心裏
[00:04:15.000 --> 00:04:18.000]  祂就會帶領和幫助我
[00:04:18.000 --> 00:04:21.000]  好像我最頭痛的管教問題
[00:04:21.000 --> 00:04:24.000]  我在青少年期時經常不回家
[00:04:24.000 --> 00:04:28.000]  有一次因為醉酒和人衝突
[00:04:28.000 --> 00:04:30.000]  被人爆樽
[00:04:30.000 --> 00:04:33.000]  還要入院縫了幾針
[00:04:33.000 --> 00:04:36.000]  當我看到她衣服有這麼多血
[00:04:36.000 --> 00:04:38.000]  我真的很害怕,嚇了一跳
[00:04:38.000 --> 00:04:41.000]  心很痛,很難過
[00:04:41.000 --> 00:04:43.000]  看到兒子這樣
[00:04:43.000 --> 00:04:45.000]  但現在回想起來
[00:04:45.000 --> 00:04:48.000]  原來如果沒有神的保守
[00:04:48.000 --> 00:04:51.000]  我兒子連命都沒有
[00:04:51.000 --> 00:04:56.000]  有一次牽涉到一件很嚴重的事
[00:04:56.000 --> 00:05:00.000]  我很擔心他會前途盡毀
[00:05:00.000 --> 00:05:03.000]  腦袋很亂,什麼都想不到
[00:05:03.000 --> 00:05:06.000]  我唯有向團體的牧者求助
[00:05:06.000 --> 00:05:09.000]  因此最後安然渡過
[00:05:09.000 --> 00:05:15.000]  神再一次讓我和兒子經歷祂的看顧和保護
[00:05:15.000 --> 00:05:19.000]  至於女兒,或許是父母的離異影響到她
[00:05:19.000 --> 00:05:24.000]  她的青少年時期對我來說是一個折磨
[00:05:24.000 --> 00:05:26.000]  她喜歡挑戰我的底線
[00:05:26.000 --> 00:05:28.000]  也和我有很多的爭執
[00:05:28.000 --> 00:05:32.000]  可能大家會覺得一般青少年都是這樣的
[00:05:32.000 --> 00:05:34.000]  但對於我這個單親媽媽
[00:05:34.000 --> 00:05:37.000]  我要獨力去承擔是不容易的
[00:05:37.000 --> 00:05:43.000]  記得當年她突然帶著小狗一起搬走了
[00:05:43.000 --> 00:05:46.000]  當我回家看到那個情景的時候
[00:05:46.000 --> 00:05:48.000]  我真的崩潰了
[00:05:48.000 --> 00:05:51.000]  我一直在爆哭,為什麼會這樣
[00:05:51.000 --> 00:05:54.000]  我覺得自己是一個很失敗的媽媽
[00:05:54.000 --> 00:05:57.000]  第二天我下班坐車回家的時候
[00:05:57.000 --> 00:05:59.000]  我想起這件事,我又再哭
[00:05:59.000 --> 00:06:03.000]  我很傷心,但竟然被我遇到團體牧者
[00:06:03.000 --> 00:06:06.000]  他即時為我禱告,我很感動
[00:06:06.000 --> 00:06:09.000]  因為我知道不是這麼巧
[00:06:09.000 --> 00:06:12.000]  是神知道我的需要,他親自安慰我
[00:06:12.000 --> 00:06:18.000]  單親媽媽另一樣要面對的就是孤軍作戰
[00:06:18.000 --> 00:06:22.000]  我的個性是愛玩好動,也喜歡熱鬧
[00:06:22.000 --> 00:06:24.000]  所以當我孤單一人的時候
[00:06:24.000 --> 00:06:29.000]  我工作時很容易氣餒,也沒有動力
[00:06:29.000 --> 00:06:33.000]  神知道我的軟弱,為我預備了同路人
[00:06:33.000 --> 00:06:37.000]  在多家團體裡面,我認識了一群好姐妹
[00:06:37.000 --> 00:06:42.000]  彼此扶持,一同度過很多孤單無助的日子
[00:06:42.000 --> 00:06:46.000]  但每逢大時大節,我都要自己一個人去過
[00:06:46.000 --> 00:06:51.000]  我有跟神相親,但相親後還是孤單
[00:06:51.000 --> 00:06:55.000]  但慢慢我就多了經歷神的同在
[00:06:55.000 --> 00:07:00.000]  是由頭腦知道神在,到我真的感受到他與我同在
[00:07:00.000 --> 00:07:03.000]  很感恩,今天回望的時候
[00:07:03.000 --> 00:07:07.000]  原來我已經不再怕獨處,甚至享受獨處
[00:07:07.000 --> 00:07:10.000]  不過過程一點也不容易
[00:07:10.000 --> 00:07:13.000]  我又想分享有關愛
[00:07:13.000 --> 00:07:16.000]  其實我不是很懂得表達愛
[00:07:16.000 --> 00:07:19.000]  但信主之後,我知道神是愛
[00:07:19.000 --> 00:07:23.000]  我就慢慢學,對我來說是有點困難
[00:07:23.000 --> 00:07:28.000]  不過最重要的是,我能夠經驗到神的愛
[00:07:28.000 --> 00:07:31.000]  他明白我,他重視我
[00:07:31.000 --> 00:07:36.000]  就是神這份大愛,鼓勵我去愛我的子女
[00:07:36.000 --> 00:07:39.000]  就算有時他們真的很不可愛
[00:07:39.000 --> 00:07:44.000]  而在一些書和講座裏
[00:07:44.000 --> 00:07:48.000]  我知道原來對子女的愛是要直接去表達的
[00:07:48.000 --> 00:07:51.000]  因為這樣,小朋友才感受到
[00:07:51.000 --> 00:07:54.000]  例如我愛你,我擔心你
[00:07:54.000 --> 00:07:59.000]  子女成年後,我可以客觀地去表達自己的看法
[00:07:59.000 --> 00:08:04.000]  感謝神將我根深改變,除去我的頑瘩和驕傲
[00:08:04.000 --> 00:08:06.000]  改變的過程是痛的
[00:08:06.000 --> 00:08:10.000]  不過現在心裏多了一份柔和和愛
[00:08:10.000 --> 00:08:13.000]  神就是這樣叫我成長
[00:08:13.000 --> 00:08:16.000]  在這次預備分享的時候
[00:08:16.000 --> 00:08:19.000]  我回想起子女小時候的時候
[00:08:19.000 --> 00:08:24.000]  我對他們的打打鬧鬧
[00:08:24.000 --> 00:08:28.000]  我心裏覺得很難過和很傷痛
[00:08:28.000 --> 00:08:32.000]  我是曾經不能夠原諒自己的
[00:08:32.000 --> 00:08:36.000]  我祈求神去饒恕我
[00:08:36.000 --> 00:08:40.000]  很感恩,今天兒子已經成為一家之主
[00:08:40.000 --> 00:08:44.000]  他負責任和努力地為家庭付出
[00:08:44.000 --> 00:08:47.000]  還有他女兒和我修復了關係
[00:08:47.000 --> 00:08:50.000]  我讓他看我的見證分享的時候
[00:08:50.000 --> 00:08:52.000]  他即時WhatsApp回應我
[00:08:52.000 --> 00:08:54.000]  他說我苦盡甘來
[00:08:54.000 --> 00:08:56.000]  又和我說我愛你
[00:08:56.000 --> 00:08:58.000]  做了一個心心emoji
[00:08:58.000 --> 00:09:01.000]  我真的很感動
[00:09:01.000 --> 00:09:06.000]  今天,我許我兩個子女在面對困難和挑戰的時候
[00:09:06.000 --> 00:09:08.000]  我仍然會擔心
[00:09:08.000 --> 00:09:10.000]  但我確信
[00:09:10.000 --> 00:09:12.000]  神比我更加愛我的子女
[00:09:12.000 --> 00:09:15.000]  我可以放心交給他們
[00:09:15.000 --> 00:09:17.000]  將他們交給神
[00:09:17.000 --> 00:09:20.000]  同時感謝神一直對我不離不棄
[00:09:20.000 --> 00:09:23.000]  陪我走過單親歲月
[00:09:23.000 --> 00:09:25.000]  今天我能夠安穩和輕鬆
[00:09:25.000 --> 00:09:27.000]  靠主得平安
[00:09:27.000 --> 00:09:29.000]  原來神就是我的出路
[00:09:29.000 --> 00:09:33.000]  最後,我想用兩節經文結束今天的見證
[00:09:33.000 --> 00:09:36.000]  在肥勒比書4章6至7節
[00:09:36.000 --> 00:09:38.000]  應當一無掛慮
[00:09:38.000 --> 00:09:41.000]  只要凡事藉著禱告、祈求和感謝
[00:09:41.000 --> 00:09:44.000]  將你們所要的告訴神
[00:09:44.000 --> 00:09:47.000]  神所賜出人意外的平安
[00:09:47.000 --> 00:09:51.000]  必在基督耶穌裡保守你們的心懷意念
[00:09:51.000 --> 00:09:54.000]  願將一切榮耀、重讚歸給天上的父
[00:09:54.000 --> 00:09:56.000]  謝謝
[00:09:56.000 --> 00:10:01.000]  (掌聲)
[00:10:01.000 --> 00:10:05.000]  很感謝Forence給我們很坦誠的分享
[00:10:05.000 --> 00:10:07.000]  其實真的很不容易
[00:10:07.000 --> 00:10:09.000]  作為單親母親
[00:10:09.000 --> 00:10:11.000]  要面對的困難其實很大
[00:10:11.000 --> 00:10:13.000]  信了耶穌
[00:10:13.000 --> 00:10:15.000]  感恩其實剛才用了六分鐘
[00:10:15.000 --> 00:10:17.000]  說了他三十年
[00:10:17.000 --> 00:10:21.000]  幾十年的困難
[00:10:21.000 --> 00:10:23.000]  信了耶穌
[00:10:23.000 --> 00:10:25.000]  有沒有問題得到立即解決呢
[00:10:25.000 --> 00:10:27.000]  似乎沒有
[00:10:27.000 --> 00:10:29.000]  不過多一次Forence分享
[00:10:29.000 --> 00:10:32.000]  他經歷了那份愛和平安
[00:10:32.000 --> 00:10:35.000]  可以在孤單中經歷到那種陪伴
[00:10:35.000 --> 00:10:37.000]  由不懂愛到懂得愛
[00:10:37.000 --> 00:10:39.000]  今天他是我的好拍檔
[00:10:39.000 --> 00:10:41.000]  是我的好姊妹
[00:10:41.000 --> 00:10:44.000]  他現在在多家新朋友組裡
[00:10:44.000 --> 00:10:46.000]  是我的好拍檔
[00:10:46.000 --> 00:10:48.000]  為了有他的陪伴
[00:10:48.000 --> 00:10:50.000]  我獻上感恩
[00:10:50.000 --> 00:10:53.000]  究竟Forence這麼大的改變
[00:10:53.000 --> 00:10:55.000]  他的神是一個怎樣的神呢
[00:10:55.000 --> 00:10:57.000]  我們今天回到聖經裡
[00:10:57.000 --> 00:10:59.000]  我們今天正道經文是
[00:10:59.000 --> 00:11:03.000]  《馬可福音》五章25-34節
[00:11:03.000 --> 00:11:06.000]  是有關血流婦人的醫治經歷
[00:11:06.000 --> 00:11:08.000]  當中記載這個女人
[00:11:08.000 --> 00:11:10.000]  如何和耶穌相遇
[00:11:10.000 --> 00:11:12.000]  同樣相遇了
[00:11:12.000 --> 00:11:13.000]  認識了主
[00:11:13.000 --> 00:11:16.000]  這個女人的生命也不再一樣
[00:11:16.000 --> 00:11:19.000]  我們一起進入經文
[00:11:19.000 --> 00:11:25.000]  慢慢讀出25-34節
[00:11:26.000 --> 00:11:27.000]  1 2 3
[00:11:27.000 --> 00:11:33.000]  有一個女人患了經血不止的病有十二年
[00:11:33.000 --> 00:11:37.000]  有許多醫生手裡受了許多的苦
[00:11:37.000 --> 00:11:39.000]  又花盡了她所有的
[00:11:39.000 --> 00:11:41.000]  一點也不見好
[00:11:41.000 --> 00:11:43.000]  反而更重了
[00:11:43.000 --> 00:11:46.000]  她聽見耶穌的事
[00:11:46.000 --> 00:11:48.000]  就夾在眾人中間
[00:11:48.000 --> 00:11:51.000]  從後面來摸耶穌的衣裳
[00:11:51.000 --> 00:11:53.000]  因她想
[00:11:53.000 --> 00:11:55.000]  我只要摸到他的衣裳
[00:11:55.000 --> 00:11:57.000]  就會痊癒
[00:11:57.000 --> 00:12:01.000]  於是她的流血立停
[00:12:01.000 --> 00:12:05.000]  她覺得身上的疾病好了
[00:12:05.000 --> 00:12:08.000]  耶穌頓時心裡覺得有能力
[00:12:08.000 --> 00:12:10.000]  從自己身上出去
[00:12:10.000 --> 00:12:14.000]  就在眾人中間轉過來說
[00:12:14.000 --> 00:12:16.000]  誰摸我的衣裳
[00:12:16.000 --> 00:12:18.000]  門徒對她說
[00:12:18.000 --> 00:12:21.000]  你看眾人擁憎著你
[00:12:21.000 --> 00:12:24.000]  還說誰摸我呢
[00:12:24.000 --> 00:12:26.000]  耶穌周圍觀看
[00:12:26.000 --> 00:12:29.000]  要見做這事的女人
[00:12:29.000 --> 00:12:33.000]  那女人知道自己身上所成的事
[00:12:33.000 --> 00:12:35.000]  就恐懼戰勁
[00:12:35.000 --> 00:12:38.000]  來俯伏在耶穌跟前
[00:12:38.000 --> 00:12:41.000]  將實情傳告訴她
[00:12:41.000 --> 00:12:43.000]  耶穌對她說
[00:12:43.000 --> 00:12:45.000]  女兒你的信救了你
[00:12:45.000 --> 00:12:47.000]  平安地回去吧
[00:12:47.000 --> 00:12:50.000]  你的疾病痊癒了
[00:12:51.000 --> 00:12:55.000]  這是我們信主內的一個比較熟悉的故事
[00:12:55.000 --> 00:12:57.000]  在這段經文中
[00:12:57.000 --> 00:12:59.000]  記錄一個沒有名字的女人
[00:12:59.000 --> 00:13:01.000]  而記錄她的
[00:13:01.000 --> 00:13:04.000]  只是描述她患了經血不止的病
[00:13:04.000 --> 00:13:06.000]  有12年
[00:13:06.000 --> 00:13:07.000]  經血不止
[00:13:07.000 --> 00:13:09.000]  有些聖經翻譯文雅一點
[00:13:09.000 --> 00:13:11.000]  血漏病
[00:13:11.000 --> 00:13:12.000]  多久呢
[00:13:12.000 --> 00:13:14.000]  這個血漏病12年
[00:13:14.000 --> 00:13:16.000]  她是一個長期病患者
[00:13:16.000 --> 00:13:19.000]  不過她沒有畏疾忌醫
[00:13:19.000 --> 00:13:21.000]  她很努力地去找醫生
[00:13:21.000 --> 00:13:22.000]  但結果呢
[00:13:22.000 --> 00:13:25.000]  在醫生手裏受到很多苦
[00:13:25.000 --> 00:13:28.000]  花盡了她所有的錢
[00:13:28.000 --> 00:13:31.000]  但病情沒有因為這樣好
[00:13:31.000 --> 00:13:33.000]  反而更重
[00:13:33.000 --> 00:13:35.000]  其實是非常沮喪
[00:13:35.000 --> 00:13:37.000]  讓人很絕望
[00:13:37.000 --> 00:13:39.000]  這個女人患的病
[00:13:39.000 --> 00:13:41.000]  是經血不止
[00:13:41.000 --> 00:13:42.000]  是血漏
[00:13:42.000 --> 00:13:44.000]  血的流失
[00:13:44.000 --> 00:13:46.000]  也就是說生命的流失
[00:13:46.000 --> 00:13:49.000]  這個女人是非常虛弱
[00:13:49.000 --> 00:13:50.000]  而更重要的
[00:13:50.000 --> 00:13:53.000]  血漏病不只是單單身體的病
[00:13:53.000 --> 00:13:54.000]  在那個年代
[00:13:54.000 --> 00:13:56.000]  其實在心靈上
[00:13:56.000 --> 00:13:58.000]  她要經歷很大很大的折磨
[00:13:58.000 --> 00:14:00.000]  因為按摩西律法
[00:14:00.000 --> 00:14:02.000]  血漏的婦人是甚麼
[00:14:02.000 --> 00:14:04.000]  是不潔的
[00:14:04.000 --> 00:14:06.000]  是需要被隔離的
[00:14:06.000 --> 00:14:09.000]  以當事人對這類不潔病的理解
[00:14:09.000 --> 00:14:10.000]  就是這個女人有問題
[00:14:10.000 --> 00:14:11.000]  她不吉利
[00:14:11.000 --> 00:14:13.000]  又或者她犯了罪
[00:14:13.000 --> 00:14:17.000]  會令當事人覺得很羞恥
[00:14:17.000 --> 00:14:20.000]  而舊約對患這些病的人
[00:14:20.000 --> 00:14:22.000]  是怎樣處理的呢
[00:14:22.000 --> 00:14:25.000]  在利未記十五章是這樣說的
[00:14:25.000 --> 00:14:29.000]  女人若在經期以外仍然流血多日
[00:14:29.000 --> 00:14:31.000]  或是經期過長
[00:14:31.000 --> 00:14:34.000]  她在流血的日子都不潔淨
[00:14:34.000 --> 00:14:37.000]  和她在經期日子不潔淨一樣
[00:14:37.000 --> 00:14:38.000]  在流血的日子
[00:14:38.000 --> 00:14:39.000]  她所躺的床
[00:14:39.000 --> 00:14:43.000]  所坐的任何東西都不潔淨
[00:14:43.000 --> 00:14:47.000]  和在月經期間不潔淨一樣
[00:14:47.000 --> 00:14:50.000]  凡摸著的東西都不潔淨
[00:14:50.000 --> 00:14:51.000]  她要洗衣服
[00:14:51.000 --> 00:14:53.000]  用水洗澡
[00:14:53.000 --> 00:14:55.000]  必不潔淨到晚上
[00:14:55.000 --> 00:14:58.000]  很多個不潔淨不潔淨
[00:14:58.000 --> 00:15:00.000]  其實是怎樣的呢
[00:15:00.000 --> 00:15:01.000]  即是她不潔淨
[00:15:01.000 --> 00:15:02.000]  她摸過的東西不潔淨
[00:15:02.000 --> 00:15:07.000]  所有人碰過她摸過的東西都不潔淨
[00:15:07.000 --> 00:15:09.000]  其實是很大的一件事
[00:15:09.000 --> 00:15:11.000]  即是想像一下
[00:15:11.000 --> 00:15:12.000]  如果你患了這個病
[00:15:12.000 --> 00:15:15.000]  你覺得自己很不潔淨
[00:15:15.000 --> 00:15:17.000]  渾身骯髒
[00:15:17.000 --> 00:15:19.000]  和你經常都要小心一點
[00:15:19.000 --> 00:15:20.000]  不要害怕街坊
[00:15:20.000 --> 00:15:23.000]  你要和人保持一個距離
[00:15:23.000 --> 00:15:25.000]  說起保持距離
[00:15:25.000 --> 00:15:27.000]  就令我們想起這一兩年前的事
[00:15:27.000 --> 00:15:28.000]  疫情期間
[00:15:28.000 --> 00:15:31.000]  大家有沒有和人吃飯
[00:15:31.000 --> 00:15:32.000]  有沒有那種恐懼
[00:15:32.000 --> 00:15:35.000]  會不會自己中招呢
[00:15:35.000 --> 00:15:38.000]  或者會不會自己原來是中招了
[00:15:38.000 --> 00:15:39.000]  不知道
[00:15:39.000 --> 00:15:41.000]  然後你害街坊和人吃完飯
[00:15:41.000 --> 00:15:43.000]  令到別人中招
[00:15:43.000 --> 00:15:46.000]  要知道其實別人家裡可能有亂
[00:15:46.000 --> 00:15:48.000]  有惡有亂
[00:15:48.000 --> 00:15:51.000]  所以其實當時那種感覺
[00:15:51.000 --> 00:15:54.000]  其實是要大家都很小心
[00:15:54.000 --> 00:15:57.000]  你記住當時是很多人一起地很小心
[00:15:57.000 --> 00:15:58.000]  但再想想
[00:15:58.000 --> 00:15:59.000]  如果中招了
[00:15:59.000 --> 00:16:01.000]  要去隔離營
[00:16:01.000 --> 00:16:03.000]  或者我在家中自己自我隔離
[00:16:03.000 --> 00:16:05.000]  在家中我都試過要躲起來
[00:16:05.000 --> 00:16:08.000]  不要和女兒碰面
[00:16:08.000 --> 00:16:10.000]  大家還記不記得這些情景
[00:16:10.000 --> 00:16:12.000]  大家有沒有試過這樣自我隔離
[00:16:12.000 --> 00:16:13.000]  舉手
[00:16:13.000 --> 00:16:14.000]  這麼少嗎
[00:16:14.000 --> 00:16:16.000]  你們沒有中招過的
[00:16:16.000 --> 00:16:18.000]  有些人是不會中招的
[00:16:18.000 --> 00:16:21.000]  或者不需要這樣隔離
[00:16:21.000 --> 00:16:24.000]  疫情那三年左右的時間
[00:16:24.000 --> 00:16:26.000]  若然我們認真回望
[00:16:26.000 --> 00:16:28.000]  其實是很恐怖的
[00:16:28.000 --> 00:16:29.000]  而這個女人
[00:16:29.000 --> 00:16:31.000]  她是12年
[00:16:31.000 --> 00:16:34.000]  12年她長期被隔離
[00:16:34.000 --> 00:16:35.000]  沒有社交生活
[00:16:35.000 --> 00:16:36.000]  沒有朋友
[00:16:36.000 --> 00:16:38.000]  沒有人會歡迎自己
[00:16:38.000 --> 00:16:41.000]  12年身體的病
[00:16:41.000 --> 00:16:44.000]  令到自己很弱的痛苦
[00:16:44.000 --> 00:16:45.000]  心靈的孤單
[00:16:45.000 --> 00:16:46.000]  被拒絕
[00:16:46.000 --> 00:16:47.000]  被排斥
[00:16:47.000 --> 00:16:51.000]  她就活在這種不潔和羞恥當中
[00:16:51.000 --> 00:16:54.000]  其實人生沒有多過12年
[00:16:54.000 --> 00:16:56.000]  有沒有想過12年前的你是怎樣的
[00:16:56.000 --> 00:16:58.000]  由那天開始到現在
[00:16:58.000 --> 00:17:01.000]  你不停在病中困住自己
[00:17:01.000 --> 00:17:03.000]  其實是很可怕的
[00:17:03.000 --> 00:17:07.000]  接著這個女人她是怎樣做的呢
[00:17:07.000 --> 00:17:08.000]  到了27節
[00:17:08.000 --> 00:17:10.000]  她聽見耶穌的事
[00:17:10.000 --> 00:17:12.000]  她就夾在眾人中間
[00:17:12.000 --> 00:17:15.000]  從後面摸一下耶穌的衣服
[00:17:15.000 --> 00:17:16.000]  因為她想到
[00:17:16.000 --> 00:17:19.000]  只要摸到她的耶穌
[00:17:19.000 --> 00:17:23.000]  耶穌的衣裳就會痊癒
[00:17:23.000 --> 00:17:25.000]  摸耶穌的衣服就會痊癒
[00:17:25.000 --> 00:17:26.000]  你們會不會摸一下
[00:17:26.000 --> 00:17:29.000]  家喬牧師的衣服就會痊癒
[00:17:29.000 --> 00:17:30.000]  不要這樣
[00:17:30.000 --> 00:17:31.000]  不可以的
[00:17:31.000 --> 00:17:34.000]  所以我們怎樣理解這個行動呢
[00:17:34.000 --> 00:17:39.000]  首先我們會覺得很迷信神學觀念
[00:17:39.000 --> 00:17:41.000]  不過大家要了解
[00:17:41.000 --> 00:17:43.000]  在初期教會裏面
[00:17:43.000 --> 00:17:45.000]  的確他們會有這樣理解
[00:17:45.000 --> 00:17:48.000]  一個人如果穿那個衣服
[00:17:48.000 --> 00:17:51.000]  有聖潔的人
[00:17:51.000 --> 00:17:52.000]  他穿那個衣服
[00:17:52.000 --> 00:17:55.000]  都可以傳遞到那些衣服上
[00:17:55.000 --> 00:17:57.000]  在《馬可福音》六章裏面
[00:17:57.000 --> 00:17:59.000]  說到那些人會求耶穌
[00:17:59.000 --> 00:18:04.000]  讓他們摸摸那衣服的繩子
[00:18:04.000 --> 00:18:06.000]  這樣就已經得到醫治了
[00:18:06.000 --> 00:18:08.000]  或者在《使徒行傳》十九章裏面
[00:18:08.000 --> 00:18:11.000]  也說到那些人會從保羅身上
[00:18:11.000 --> 00:18:13.000]  拿走手巾或圍裙
[00:18:13.000 --> 00:18:15.000]  放在病人身上
[00:18:15.000 --> 00:18:17.000]  這樣就痊癒了
[00:18:17.000 --> 00:18:18.000]  所以這個女人
[00:18:18.000 --> 00:18:22.000]  都是按照當時的敘事角度
[00:18:22.000 --> 00:18:24.000]  去摸耶穌的衣服
[00:18:24.000 --> 00:18:26.000]  去上不道醫治
[00:18:26.000 --> 00:18:28.000]  而這個女人是怎樣摸的呢?
[00:18:28.000 --> 00:18:30.000]  是否光明正大地摸呢?
[00:18:30.000 --> 00:18:33.000]  是靜靜地、偷偷地
[00:18:33.000 --> 00:18:35.000]  神不知,鬼不覺
[00:18:35.000 --> 00:18:37.000]  為什麼呢?
[00:18:37.000 --> 00:18:39.000]  要血漏的
[00:18:39.000 --> 00:18:40.000]  因為她知道自己是不潔
[00:18:40.000 --> 00:18:42.000]  所以人們不喜歡自己
[00:18:42.000 --> 00:18:44.000]  所以她只可以遮住自己
[00:18:44.000 --> 00:18:45.000]  當時沒有口罩
[00:18:45.000 --> 00:18:46.000]  但圍住
[00:18:46.000 --> 00:18:48.000]  總之應該不要被人認出
[00:18:48.000 --> 00:18:51.000]  這樣才可以去到去碰耶穌
[00:18:51.000 --> 00:18:53.000]  其實這個舉動很危險
[00:18:53.000 --> 00:18:55.000]  因為你很冒犯耶穌
[00:18:55.000 --> 00:18:57.000]  很沒禮貌
[00:18:57.000 --> 00:19:00.000]  而這個女人真的很有決心
[00:19:00.000 --> 00:19:01.000]  很勇敢地
[00:19:01.000 --> 00:19:03.000]  她就帶著軟弱的軀體
[00:19:03.000 --> 00:19:06.000]  逼到人群裏面去找耶穌
[00:19:06.000 --> 00:19:08.000]  也真的找到
