
[00:00:00.000 --> 00:00:07.000]  大堅姐妹平安!剛才唱的那首詩歌叫什麼名字?
[00:02:19.000 --> 00:02:23.000]  等了太久,遲遲都不下山,不如我們做一個金牛獨
[00:02:23.000 --> 00:02:28.000]  然後這個帶領我們出埃及的神人,帶領我們走前面的路
[00:02:28.000 --> 00:02:33.000]  就是上次Portia傳道說的拜金牛獨事件
[00:02:33.000 --> 00:02:36.000]  摩西很生氣,打碎了法板
[00:02:36.000 --> 00:02:40.000]  但是神仍然很愛他的子民,重新再納約
[00:02:40.000 --> 00:02:46.000]  再肯定這個約就是和他的永恆關係,和他的子民重新再納約
[00:02:46.000 --> 00:02:52.000]  今天就講到35-40章,就是他們建造會幕
[00:02:52.000 --> 00:02:55.000]  之前是領受指示怎樣去做
[00:02:55.000 --> 00:02:59.000]  這次用了六章的經文去講建造會幕
[00:02:59.000 --> 00:03:03.000]  這個會幕重要嗎?如果用這麼多篇幅
[00:03:03.000 --> 00:03:08.000]  基本上是用三分一的經文去講這個會幕
[00:03:08.000 --> 00:03:14.000]  我們仔細看看35章,我們不逐一讀經文,因為讀完已經是時間
[00:03:14.000 --> 00:03:17.000]  我們看一些大規模的,看舊約也是這樣
[00:03:17.000 --> 00:03:22.000]  看一些大規模的,究竟作者想強調甚麼呢?
[00:03:22.000 --> 00:03:29.000]  35章就是建造會幕有技工,有考手
[00:03:29.000 --> 00:03:34.000]  36章就是人民奉獻大量的禮物,有材料才可以建造會幕
[00:03:34.000 --> 00:03:39.000]  做聖幕、幕牆、萬象,即是萬紙
[00:03:39.000 --> 00:03:42.000]  然後有門簾、有柱
[00:03:42.000 --> 00:03:50.000]  37章是做法櫃、桌子、燈台、香壇、聖膏、抹油和聖香
[00:03:50.000 --> 00:03:57.000]  38章就是製壇、銅盤和納了一個丸子
[00:03:57.000 --> 00:03:59.000]  即是在聖所外面有一個丸子
[00:03:59.000 --> 00:04:06.000]  然後39章為祭司做聖衣、哈爾弗德、胸袋、外袍、內袍、冠面
[00:04:06.000 --> 00:04:12.000]  這些都很仔細地講解如何做這些會幕
[00:04:12.000 --> 00:04:15.000]  最後就是工程完成了
[00:04:15.000 --> 00:04:22.000]  藍色的字代表初一及二之前的25章、26章、28章和31章
[00:04:22.000 --> 00:04:27.000]  其實已經講過如何做會幕
[00:04:27.000 --> 00:04:35.000]  但為何摩西要在這裡重覆講述做會幕的細節呢?
[00:04:35.000 --> 00:04:37.000]  為何這麼長又這麼長呢?
[00:04:37.000 --> 00:04:42.000]  三分一的經卷都是講述會幕的
[00:04:42.000 --> 00:04:49.000]  其中一個原因就是上次說是拜金牛毒
[00:04:49.000 --> 00:04:52.000]  是一個很嚴重的罪
[00:04:52.000 --> 00:04:56.000]  你拜偶像,神救你出來你還拜偶像
[00:04:56.000 --> 00:04:59.000]  這麼嚴重的罪,現在摩西再重覆說
[00:04:59.000 --> 00:05:01.000]  我們現在真的要聽神話
[00:05:01.000 --> 00:05:03.000]  我們真的要遵照神的話語
[00:05:03.000 --> 00:05:05.000]  每一個細節都要照著去做
[00:05:05.000 --> 00:05:07.000]  然後遵行神的吩咐
[00:05:07.000 --> 00:05:09.000]  我們現在要聽話了,做會幕了
[00:05:09.000 --> 00:05:12.000]  我們看最後那幾章
[00:05:12.000 --> 00:05:17.000]  39章就是做祭司的聖衣
[00:05:17.000 --> 00:05:21.000]  這裡紅色字很重要
[00:05:21.000 --> 00:05:25.000]  就是「照耶和華吩咐摩西那樣」
[00:05:25.000 --> 00:05:27.000]  做了這個聖衣
[00:05:27.000 --> 00:05:29.000]  然後有多少次紅色字呢?
[00:05:29.000 --> 00:05:31.000]  不知道能不能數到
[00:05:31.000 --> 00:05:33.000]  有多少次?
[00:05:33.000 --> 00:05:35.000]  嘩!很厲害
[00:05:36.000 --> 00:05:38.000]  39章有七次
[00:05:38.000 --> 00:05:40.000]  照耶和華吩咐摩西那樣
[00:05:40.000 --> 00:05:43.000]  在猶太人的文化,七代表什麼?
[00:05:43.000 --> 00:05:45.000]  完全代表完美
[00:05:45.000 --> 00:05:49.000]  就是說,神啊我們現在完全順服你
[00:05:49.000 --> 00:05:52.000]  完全按照你的吩咐去做
[00:05:52.000 --> 00:05:55.000]  祭司的聖衣
[00:05:55.000 --> 00:05:58.000]  我請大家一起讀43節
[00:05:58.000 --> 00:05:59.000]  不知道你們能不能看得到
[00:05:59.000 --> 00:06:00.000]  看得到就一起讀了
[00:06:00.000 --> 00:06:01.000]  預備起
[00:06:01.000 --> 00:06:04.000]  摩西參與聖衣的聖衣工作
[00:06:04.000 --> 00:06:06.000]  向摩西祝福你
[00:06:06.000 --> 00:06:08.000]  以摩西的吩咐
[00:06:08.000 --> 00:06:10.000]  向摩西的吩咐
[00:06:10.000 --> 00:06:13.000]  摩西就向你祝福
[00:06:13.000 --> 00:06:16.000]  他們真的按照神的吩咐去做
[00:06:16.000 --> 00:06:17.000]  那得到什麼呢?
[00:06:17.000 --> 00:06:19.000]  得到神的祝福
[00:06:19.000 --> 00:06:20.000]  摩西願意給祝福
[00:06:20.000 --> 00:06:22.000]  代表神去祝福他們
[00:06:22.000 --> 00:06:24.000]  所以我們學到一個功課
[00:06:24.000 --> 00:06:26.000]  如果你想得到祝福
[00:06:26.000 --> 00:06:29.000]  你要聽神的話
[00:06:29.000 --> 00:06:32.000]  就要有完全的順服
[00:06:32.000 --> 00:06:34.000]  所以我們看舊約的時候
[00:06:34.000 --> 00:06:36.000]  不要只看他們有多壞
[00:06:36.000 --> 00:06:38.000]  我們也可能有過犯
[00:06:38.000 --> 00:06:40.000]  但我們也要去神那裡
[00:06:40.000 --> 00:06:41.000]  聽神的話
[00:06:41.000 --> 00:06:44.000]  完全根據祂的吩咐
[00:06:44.000 --> 00:06:47.000]  最後一章40章
[00:06:47.000 --> 00:06:49.000]  向摩西說
[00:06:49.000 --> 00:06:52.000]  你要給阿倫穿上聖衣
[00:06:52.000 --> 00:06:54.000]  然後高納他
[00:06:54.000 --> 00:06:55.000]  分別為聖
[00:06:55.000 --> 00:06:56.000]  做我的祭司
[00:06:56.000 --> 00:06:59.000]  做好聖衣就可以去服侍神
[00:06:59.000 --> 00:07:03.000]  第40章都是說樹立會幕
[00:07:03.000 --> 00:07:05.000]  因為會幕已經做好了
[00:07:05.000 --> 00:07:07.000]  第19節就說到
[00:07:07.000 --> 00:07:11.000]  摩西在聖幕上鋪橡木
[00:07:11.000 --> 00:07:15.000]  在橡木上放好橡木的蓋子
[00:07:15.000 --> 00:07:18.000]  照耶和華吩咐摩西的那樣
[00:07:18.000 --> 00:07:20.000]  這裡我們開始留意那個字
[00:07:20.000 --> 00:07:22.000]  聖幕 會幕
[00:07:22.000 --> 00:07:24.000]  其實在初一及二
[00:07:24.000 --> 00:07:26.000]  交替出現
[00:07:26.000 --> 00:07:28.000]  其實都是指同一樣東西
[00:07:28.000 --> 00:07:31.000]  待會會給大家看會幕是怎樣
[00:07:31.000 --> 00:07:33.000]  英文就是Tabernacle
[00:07:33.000 --> 00:07:35.000]  這個很重要
[00:07:35.000 --> 00:07:36.000]  試試讀
[00:07:36.000 --> 00:07:37.000]  Tabernacle
[00:07:37.000 --> 00:07:41.000]  因為由我整個講到
[00:07:41.000 --> 00:07:43.000]  其實都是說舊約Tabernacle
[00:07:43.000 --> 00:07:45.000]  新約Tabernacle
[00:07:45.000 --> 00:07:46.000]  今天的Tabernacle
[00:07:46.000 --> 00:07:47.000]  會幕是怎樣
[00:07:47.000 --> 00:07:49.000]  聖幕是怎樣
[00:07:50.000 --> 00:07:54.000]  然後又出現了多少次呢
[00:07:54.000 --> 00:07:55.000]  你看都不用看
[00:07:55.000 --> 00:07:56.000]  猜到了
[00:07:56.000 --> 00:07:57.000]  出現了多少次呢?在第40章
[00:07:57.000 --> 00:07:58.000]  七次
[00:07:58.000 --> 00:08:04.000]  又是七次強調按照神的吩咐
[00:08:04.000 --> 00:08:07.000]  去做會幕
[00:08:07.000 --> 00:08:08.000]  去樹立會幕
[00:08:08.000 --> 00:08:10.000]  即是又代表又強調一次
[00:08:10.000 --> 00:08:12.000]  我們這次真的乖了
[00:08:12.000 --> 00:08:13.000]  我不會再頑皮了
[00:08:13.000 --> 00:08:14.000]  我不會再霸偶像了
[00:08:14.000 --> 00:08:17.000]  我們要聽神的話去做
[00:08:17.000 --> 00:08:21.000]  那麼神怎樣對待他們呢
[00:08:21.000 --> 00:08:23.000]  我們繼續看
[00:08:23.000 --> 00:08:25.000]  神的像膜在人間
[00:08:25.000 --> 00:08:26.000]  就是這樣
[00:08:26.000 --> 00:08:28.000]  有一個會幕
[00:08:28.000 --> 00:08:31.000]  然後神的子民在外面敬拜
[00:08:31.000 --> 00:08:32.000]  去獻祭
[00:08:32.000 --> 00:08:35.000]  為什麼要立這個會幕呢
[00:08:35.000 --> 00:08:37.000]  是有目的的
[00:08:37.000 --> 00:08:39.000]  因為之前25章
[00:08:39.000 --> 00:08:42.000]  耶和華吩咐摩西
[00:08:42.000 --> 00:08:45.000]  他們以色列民要為我做一座聖所
[00:08:45.000 --> 00:08:48.000]  讓我住在他們中間
[00:08:48.000 --> 00:08:49.000]  Dwell in the midst
[00:08:49.000 --> 00:08:50.000]  住在他們中間
[00:08:50.000 --> 00:08:52.000]  不只是在天上高高在上
[00:08:52.000 --> 00:08:54.000]  而是住在他們中間
[00:08:54.000 --> 00:08:57.000]  然後我要在那裡和你相會
[00:08:57.000 --> 00:08:58.000]  I will meet with you
[00:08:58.000 --> 00:09:00.000]  和摩西你相會
[00:09:00.000 --> 00:09:02.000]  從法季上的私人座上
[00:09:02.000 --> 00:09:03.000]  兩個基督伯
[00:09:03.000 --> 00:09:04.000]  兩個天使之間
[00:09:04.000 --> 00:09:05.000]  和你講說話
[00:09:05.000 --> 00:09:06.000]  I will speak with you
[00:09:06.000 --> 00:09:09.000]  所以這個像膜重要嗎
[00:09:09.000 --> 00:09:10.000]  代表神的同座
[00:09:10.000 --> 00:09:14.000]  然後神就和人在那裡相會
[00:09:14.000 --> 00:09:16.000]  和他們講說話
[00:09:16.000 --> 00:09:19.000]  所以這個是做會幕的目的
[00:09:19.000 --> 00:09:21.000]  我們看看這個會幕
[00:09:21.000 --> 00:09:24.000]  主要有三個部分
[00:09:24.000 --> 00:09:26.000]  有外院
[00:09:26.000 --> 00:09:27.000]  在外面
[00:09:27.000 --> 00:09:30.000]  然後有聖所
[00:09:30.000 --> 00:09:31.000]  再走近一點
[00:09:31.000 --> 00:09:33.000]  就有致聖所
[00:09:33.000 --> 00:09:35.000]  裡面有神的藥櫃
[00:09:35.000 --> 00:09:36.000]  代表神的同在
[00:09:36.000 --> 00:09:39.000]  想不想進去聖所看看
[00:09:39.000 --> 00:09:41.000]  好啊 我們進去看看
[00:09:41.000 --> 00:09:45.000]  嘩 只是翻版
[00:09:45.000 --> 00:09:47.000]  這個聖所你看到什麼呢
[00:09:47.000 --> 00:09:49.000]  你看到有兩個人
[00:09:49.000 --> 00:09:53.000]  最遠的穿聖衣的就是祭司
[00:09:53.000 --> 00:09:55.000]  然後其實有一塊布
[00:09:55.000 --> 00:09:57.000]  那個布是什麼呢
[00:09:57.000 --> 00:09:59.000]  就是分隔開這個聖所
[00:09:59.000 --> 00:10:02.000]  和前面那個致聖所
[00:10:02.000 --> 00:10:04.000]  你要經過這個脈子
[00:10:04.000 --> 00:10:05.000]  脹脈
[00:10:05.000 --> 00:10:08.000]  你才可以進去致聖所
[00:10:08.000 --> 00:10:10.000]  想不想進去致聖所
[00:10:10.000 --> 00:10:12.000]  但你知不知道舊約
[00:10:12.000 --> 00:10:14.000]  什麼人才可以進去致聖所
[00:10:14.000 --> 00:10:17.000]  大祭司還要一年進去多少次
[00:10:17.000 --> 00:10:19.000]  一年進去一次
[00:10:19.000 --> 00:10:21.000]  所以你想進去
[00:10:21.000 --> 00:10:23.000]  今天你才看到
[00:10:23.000 --> 00:10:25.000]  當時是不可能的
[00:10:25.000 --> 00:10:27.000]  致聖所是怎樣呢
[00:10:27.000 --> 00:10:29.000]  嘩 有神的藥櫃在那裡
[00:10:29.000 --> 00:10:32.000]  神的藥櫃是代表神的同在
[00:10:32.000 --> 00:10:34.000]  不是只有神住在裡面
[00:10:34.000 --> 00:10:36.000]  因為神是無處不在的
[00:10:36.000 --> 00:10:38.000]  神是大到不可能
[00:10:38.000 --> 00:10:40.000]  因為神是塞在藥櫃裡
[00:10:40.000 --> 00:10:42.000]  所以祂是代表神的同在
[00:10:42.000 --> 00:10:44.000]  神是零 你看不到的
[00:10:44.000 --> 00:10:46.000]  但是這個藥櫃就代表
[00:10:46.000 --> 00:10:48.000]  神是與以色列人同在
[00:10:48.000 --> 00:10:49.000]  還有
[00:10:49.000 --> 00:10:52.000]  為什麼你看到聖所和致聖所
[00:10:52.000 --> 00:10:54.000]  用了什麼物料
[00:10:54.000 --> 00:10:56.000]  金 對了 閃亮的
[00:10:56.000 --> 00:10:58.000]  為什麼要用這麼多金呢
[00:10:58.000 --> 00:11:00.000]  有沒有想過
[00:11:00.000 --> 00:11:03.000]  一進去 嘩 這麼刺眼
[00:11:03.000 --> 00:11:05.000]  為什麼要用金呢
[00:11:05.000 --> 00:11:08.000]  我們如果看啟示錄
[00:11:08.000 --> 00:11:10.000]  給我們一些提示
[00:11:10.000 --> 00:11:12.000]  啟示錄15章 約翰這樣說
[00:11:12.000 --> 00:11:16.000]  我觀看在天上的聖所
[00:11:16.000 --> 00:11:17.000]  就是會幕
[00:11:17.000 --> 00:11:19.000]  這是真的聖所
[00:11:19.000 --> 00:11:20.000]  真的會幕
[00:11:20.000 --> 00:11:22.000]  打開了 讓約翰看到
[00:11:22.000 --> 00:11:23.000]  然後他說
[00:11:23.000 --> 00:11:25.000]  因為有神的榮耀和權能
[00:11:25.000 --> 00:11:27.000]  聖所裡充滿煙
[00:11:27.000 --> 00:11:30.000]  沒有人能夠進去聖所裡
[00:11:30.000 --> 00:11:33.000]  所以這個地上的會幕
[00:11:33.000 --> 00:11:35.000]  去織這個象棚
[00:11:35.000 --> 00:11:40.000]  其實是模仿天上真正的聖所
[00:11:40.000 --> 00:11:41.000]  那個會幕
[00:11:41.000 --> 00:11:43.000]  那個會幕有神的榮耀
[00:11:43.000 --> 00:11:44.000]  神的權能
[00:11:44.000 --> 00:11:49.000]  是叮叮 是很有榮耀的
[00:11:49.000 --> 00:11:51.000]  所以在地上 雖然這是翻版
[00:11:51.000 --> 00:11:54.000]  但是還是用精金去做
[00:11:54.000 --> 00:11:57.000]  以致可以模仿天上
[00:11:57.000 --> 00:11:59.000]  但是你覺得能不能模仿呢
[00:11:59.000 --> 00:12:01.000]  其實我想可能1%都沒有
[00:12:01.000 --> 00:12:03.000]  但也不要緊
[00:12:03.000 --> 00:12:06.000]  總之是代表上面的榮耀
[00:12:06.000 --> 00:12:10.000]  所以原來那個年代已經出現翻版的東西
[00:12:10.000 --> 00:12:12.000]  不是今天才有
[00:12:12.000 --> 00:12:18.000]  我們看完這麼漂亮的聖所和織聖所
[00:12:18.000 --> 00:12:20.000]  我們再看40章
[00:12:20.000 --> 00:12:21.000]  最後有幾節
[00:12:21.000 --> 00:12:23.000]  做好聖所 怎樣呢
[00:12:23.000 --> 00:12:24.000]  34節
[00:12:24.000 --> 00:12:28.000]  那時候雲遮蓋著會幕
[00:12:28.000 --> 00:12:30.000]  英文是Tent of Meeting
[00:12:30.000 --> 00:12:32.000]  因為這是一個象幕
[00:12:32.000 --> 00:12:37.000]  然後神在那裡與人相遇
[00:12:37.000 --> 00:12:38.000]  所以Tent of Meeting
[00:12:38.000 --> 00:12:42.000]  然後耶和華的榮耀充滿著這個會幕
[00:12:42.000 --> 00:12:44.000]  英文是Tabernacle
[00:12:44.000 --> 00:12:45.000]  或者是Dwelling Place
[00:12:45.000 --> 00:12:48.000]  如果是和合本就譯為象幕
[00:12:48.000 --> 00:12:50.000]  我今天就用的是環球聖經譯本
[00:12:50.000 --> 00:12:53.000]  是一個更加最新的譯本
[00:12:53.000 --> 00:12:55.000]  所以你看到會幕 聖幕
[00:12:55.000 --> 00:12:56.000]  Tent of Meeting
[00:12:56.000 --> 00:12:57.000]  Tabernacle
[00:12:57.000 --> 00:12:59.000]  是交替地出現
[00:12:59.000 --> 00:13:00.000]  35節
[00:13:00.000 --> 00:13:03.000]  摩西不能進入會幕
[00:13:03.000 --> 00:13:06.000]  因為雲處在會幕上
[00:13:06.000 --> 00:13:09.000]  耶和華的榮耀充滿了會幕
[00:13:09.000 --> 00:13:13.000]  會防雲從會幕上被收上去
[00:13:13.000 --> 00:13:15.000]  以色列人就起程了
[00:13:15.000 --> 00:13:17.000]  如果雲沒有收上去
[00:13:17.000 --> 00:13:19.000]  還是在會幕上
[00:13:19.000 --> 00:13:20.000]  以色列人就不起程
[00:13:20.000 --> 00:13:21.000]  很簡單
[00:13:21.000 --> 00:13:23.000]  雲走
[00:13:23.000 --> 00:13:25.000]  一動你就動
[00:13:25.000 --> 00:13:27.000]  如果雲停留在那裡
[00:13:27.000 --> 00:13:29.000]  你就停留在那裡
[00:13:29.000 --> 00:13:30.000]  38節
[00:13:30.000 --> 00:13:33.000]  日間耶和華的雲就在聖幕的上方
[00:13:33.000 --> 00:13:36.000]  但是晚上雲是看不到的
[00:13:36.000 --> 00:13:37.000]  很黑
[00:13:37.000 --> 00:13:39.000]  所以雲中是有火的
[00:13:39.000 --> 00:13:42.000]  要以色列全家都看得清清楚楚
[00:13:42.000 --> 00:13:45.000]  在整個旅程裡
[00:13:45.000 --> 00:13:47.000]  都要讓他們看清楚
[00:13:47.000 --> 00:13:50.000]  神是確確實實與他們同在
[00:13:50.000 --> 00:13:52.000]  日間與他們同在
[00:13:52.000 --> 00:13:54.000]  夜間與他們同在
[00:13:55.000 --> 00:13:58.000]  我們看到初一及二最後一章
[00:13:58.000 --> 00:14:00.000]  看到神的榮耀充滿著會幕
[00:14:00.000 --> 00:14:03.000]  你覺得有沒有盼望?
[00:14:03.000 --> 00:14:05.000]  好像很有盼望
[00:14:05.000 --> 00:14:07.000]  我們要起行了
[00:14:07.000 --> 00:14:10.000]  所以作者寫初一及二最後
[00:14:10.000 --> 00:14:12.000]  都是這樣告訴我們
[00:14:12.000 --> 00:14:13.000]  很有盼望
[00:14:13.000 --> 00:14:17.000]  還有我們基督徒看初一及二有沒有盼望?
[00:14:17.000 --> 00:14:19.000]  如果我們好像以色列人
[00:14:19.000 --> 00:14:20.000]  拜過偶像
[00:14:20.000 --> 00:14:21.000]  犯過罪
[00:14:21.000 --> 00:14:23.000]  很嚴重的罪
[00:14:23.000 --> 00:14:25.000]  我們認罪悔改
[00:14:25.000 --> 00:14:26.000]  去回轉
[00:14:26.000 --> 00:14:29.000]  去按照神的話去行
[00:14:29.000 --> 00:14:30.000]  去聽祂的話
[00:14:30.000 --> 00:14:32.000]  不再哀哀的時候
[00:14:32.000 --> 00:14:34.000]  神的榮耀會臨到
[00:14:34.000 --> 00:14:36.000]  神會與我們同在
[00:14:36.000 --> 00:14:38.000]  還會帶領我們走前面的路
[00:14:38.000 --> 00:14:40.000]  雖然你不知道會去哪裡
[00:14:40.000 --> 00:14:42.000]  以色列人都不知道會去哪裡
[00:14:42.000 --> 00:14:43.000]  但不要緊
[00:14:43.000 --> 00:14:46.000]  神會日夜拖帶著你
[00:14:46.000 --> 00:14:49.000]  你只要回轉去歸向祂就OK了
[00:14:49.000 --> 00:14:52.000]  所以非常有盼望
[00:14:52.000 --> 00:14:55.000]  我們總結一下這四十章
[00:14:55.000 --> 00:14:58.000]  看到神拯救他們
[00:14:58.000 --> 00:15:00.000]  然後紫色字下納藥
[00:15:00.000 --> 00:15:02.000]  就算他們爆脹也好
[00:15:02.000 --> 00:15:05.000]  重新再訂立這個盟約
[00:15:05.000 --> 00:15:08.000]  然後很大的篇幅去講回望
[00:15:08.000 --> 00:15:10.000]  我們看到
[00:15:10.000 --> 00:15:14.000]  其實神拯救人最終的心意是什麼呢?
[00:15:14.000 --> 00:15:16.000]  米謝救你出埃及
[00:15:16.000 --> 00:15:18.000]  幫你消災解難
[00:15:18.000 --> 00:15:20.000]  讓你平平安安健健
[00:15:20.000 --> 00:15:22.000]  健康安於食無憂
[00:15:22.000 --> 00:15:24.000]  是不是就這樣完結了?
[00:15:24.000 --> 00:15:26.000]  不是的 神最終的目的是什麼呢?
[00:15:26.000 --> 00:15:30.000]  要他們與神一起同住
[00:15:30.000 --> 00:15:34.000]  會目就是神住在他們當中的地方
[00:15:34.000 --> 00:15:36.000]  所以神拯救人的目的是
[00:15:36.000 --> 00:15:38.000]  要與他的子民同住
[00:15:38.000 --> 00:15:40.000]  而且住代表什麼呢?
[00:15:40.000 --> 00:15:42.000]  你會不會隨便跟別人住?
[00:15:42.000 --> 00:15:44.000]  不熟也不會吧?
[00:15:44.000 --> 00:15:46.000]  你不喜歡他也不會跟他一起住
[00:15:46.000 --> 00:15:48.000]  搬開來住
[00:15:48.000 --> 00:15:50.000]  所以要有親密的關係
[00:15:50.000 --> 00:15:52.000]  愛的關係
[00:15:52.000 --> 00:15:56.000]  納藥的共同合約不是合約
[00:15:56.000 --> 00:15:58.000]  是永恆的
[00:15:58.000 --> 00:16:00.000]  是永遠的一個關係
[00:16:00.000 --> 00:16:04.000]  所以我們不要只看拯救
[00:16:04.000 --> 00:16:06.000]  我們很重視救我救我
[00:16:06.000 --> 00:16:08.000]  救完就做自己的事
[00:16:08.000 --> 00:16:12.000]  不是的 救完神要與我們同住
[00:16:12.000 --> 00:16:14.000]  建立一個親密的關係
[00:16:14.000 --> 00:16:16.000]  所以我們這個宗教
[00:16:16.000 --> 00:16:18.000]  不是宗教
[00:16:18.000 --> 00:16:20.000]  是一個關係
[00:16:20.000 --> 00:16:24.000]  與神人建立一個親密的關係
[00:16:24.000 --> 00:16:28.000]  我們看完舊約的會目
[00:16:28.000 --> 00:16:30.000]  好像與我們沒有什麼關係
[00:16:30.000 --> 00:16:32.000]  我們要看新約了
[00:16:32.000 --> 00:16:34.000]  因為舊約的會目很短暫
[00:16:34.000 --> 00:16:36.000]  去到所羅門興建聖殿
[00:16:36.000 --> 00:16:38.000]  這個帳篷不需要了
[00:16:38.000 --> 00:16:40.000]  因為裡面有聖鎖
[00:16:40.000 --> 00:16:42.000]  有致聖鎖
[00:16:42.000 --> 00:16:44.000]  所以舊約剛才我們看到的會目
[00:16:44.000 --> 00:16:46.000]  已經有兩百多年
[00:16:46.000 --> 00:16:48.000]  不再需要了
[00:16:48.000 --> 00:16:52.000]  但會目是預表一些更加有永恆價值的東西
[00:16:52.000 --> 00:16:54.000]  永遠長存的東西
[00:16:54.000 --> 00:16:56.000]  究竟會目是預表什麼呢?
[00:16:56.000 --> 00:17:00.000]  我請大家讀《約翰福音》一章一節
[00:17:00.000 --> 00:17:02.000]  預備起
[00:17:02.000 --> 00:17:06.000]  (大愛愛好 愛好愛好 愛好愛好 愛好愛好)
[00:17:06.000 --> 00:17:08.000]  這一節熟悉嗎?
[00:17:08.000 --> 00:17:12.000]  這一度出現了三次
[00:17:12.000 --> 00:17:14.000]  如果是希臘文
[00:17:14.000 --> 00:17:16.000]  Logos
[00:17:16.000 --> 00:17:18.000]  就是道的說話
[00:17:18.000 --> 00:17:20.000]  是神
[00:17:20.000 --> 00:17:22.000]  這個道是誰呢?
[00:17:22.000 --> 00:17:24.000]  十四節說到道成了肉身
[00:17:24.000 --> 00:17:26.000]  本來是神
[00:17:26.000 --> 00:17:28.000]  與父神一起
[00:17:28.000 --> 00:17:30.000]  但是道成肉身是什麼意思呢?
[00:17:30.000 --> 00:17:32.000]  The word became flesh
[00:17:32.000 --> 00:17:34.000]  是一個肉體
[00:17:34.000 --> 00:17:36.000]  Human being 成為一個人的樣式
[00:17:36.000 --> 00:17:40.000]  然後Tabernacle的字出現了
[00:17:40.000 --> 00:17:44.000]  是住在我們中間
[00:17:44.000 --> 00:17:48.000]  Tabernacle是一個名詞
[00:17:48.000 --> 00:17:50.000]  但是成為了動詞
[00:17:50.000 --> 00:17:54.000]  所以是The Tabernacle Among Us
[00:17:54.000 --> 00:17:56.000]  或者英文會譯Dwell Among Us
[00:17:56.000 --> 00:17:58.000]  住在我們當中
[00:17:58.000 --> 00:18:02.000]  然後約翰說我們門徒都見過他的榮光
[00:18:02.000 --> 00:18:06.000]  正是從神而來的獨一的愛子
[00:18:06.000 --> 00:18:08.000]  獨一的神的兒子的榮耀
[00:18:08.000 --> 00:18:12.000]  充滿恩典和真理
[00:18:12.000 --> 00:18:16.000]  這張圖是讓我們想起什麼節日呢?
[00:18:16.000 --> 00:18:18.000]  是呀!聖誕節
[00:18:18.000 --> 00:18:20.000]  下個月就是紀念聖誕節
[00:18:20.000 --> 00:18:22.000]  耶穌降生
[00:18:22.000 --> 00:18:24.000]  所以耶穌降生
[00:18:24.000 --> 00:18:26.000]  祂本身是道
[00:18:26.000 --> 00:18:28.000]  本身在天上是神的兒子
[00:18:28.000 --> 00:18:30.000]  祂拿了人的肉身
[00:18:30.000 --> 00:18:32.000]  以致可以住在我們當中
[00:18:32.000 --> 00:18:34.000]  以致我們見到祂
[00:18:34.000 --> 00:18:36.000]  摸到祂
[00:18:36.000 --> 00:18:38.000]  和祂一起生活
[00:18:38.000 --> 00:18:40.000]  如果是第一世紀的人
[00:18:40.000 --> 00:18:42.000]  如果看舊約
[00:18:42.000 --> 00:18:44.000]  還有希臘文的舊約
