
[00:00:00.000 --> 00:00:08.000]  感謝敬拜隊以詩歌引領我們誠實清潔的心進入敬拜當中
[00:03:29.000 --> 00:03:32.000]  罪人必歸順祢
[00:03:32.000 --> 00:03:35.000]  神啊,祢是拯救我的神
[00:03:35.000 --> 00:03:39.000]  求祢救我脫離流人血的罪
[00:03:39.000 --> 00:03:43.000]  我的舌頭就高唱祢的公義
[00:03:43.000 --> 00:03:47.000]  主啊,求祢使我嘴唇張開
[00:03:47.000 --> 00:03:51.000]  我的口就全揚讚美祢的話
[00:03:51.000 --> 00:03:54.000]  祢本不起愛祭物
[00:03:54.000 --> 00:03:57.000]  若喜愛我就獻上
[00:03:57.000 --> 00:04:00.000]  凡祭祢也不起悅
[00:04:00.000 --> 00:04:04.000]  神所要的祭祀就是憂傷的靈
[00:04:04.000 --> 00:04:07.000]  神啊,憂傷痛悔的心
[00:04:07.000 --> 00:04:09.000]  祢必不寒慶
[00:04:09.000 --> 00:04:13.000]  求祢除你的美意,禪代錫安
[00:04:13.000 --> 00:04:16.000]  建造耶路撒冷的城牆
[00:04:16.000 --> 00:04:21.000]  那時祢必喜愛公義的祭和凡祭
[00:04:21.000 --> 00:04:23.000]  全生的凡祭
[00:04:23.000 --> 00:04:28.000]  那時人必將公牛獻在禮壇上
[00:04:28.000 --> 00:04:29.000]  聖經獨筆
[00:04:29.000 --> 00:04:31.000]  我們一起低頭有個禱告
[00:04:34.000 --> 00:04:39.000]  創天造地,掌管萬遊,慈愛憐憫的天父上帝
[00:04:39.000 --> 00:04:41.000]  我們感謝祢,讚美祢
[00:04:41.000 --> 00:04:44.000]  感謝祢默默地一直恩待我們
[00:04:44.000 --> 00:04:49.000]  使得我們仍然有生命氣息去敬拜,讚頌祢
[00:04:49.000 --> 00:04:51.000]  聽祢話語的教導
[00:04:51.000 --> 00:04:54.000]  親自向我們每一個生命說話
[00:04:54.000 --> 00:04:57.000]  我們知道這一切都不是必然
[00:04:57.000 --> 00:05:00.000]  願聖靈親自在我們中間運行
[00:05:00.000 --> 00:05:03.000]  綱滿祢僕人的口,成為祢合用的器皿
[00:05:03.000 --> 00:05:05.000]  流通的管子
[00:05:05.000 --> 00:05:09.000]  使得我們清楚明白聽留祢的話語
[00:05:09.000 --> 00:05:12.000]  亦求聖靈親自打開每一位會眾的心
[00:05:12.000 --> 00:05:16.000]  使得我們每一位都能領受祢話語的教導
[00:05:16.000 --> 00:05:18.000]  記在心中
[00:05:18.000 --> 00:05:22.000]  使得我們在生命,以至於在我們整個信仰
[00:05:22.000 --> 00:05:24.000]  跟隨主旨意的路上
[00:05:24.000 --> 00:05:26.000]  堅定在基督裡
[00:05:26.000 --> 00:05:29.000]  以生命去持守,見證
[00:05:29.000 --> 00:05:31.000]  一生與祢有份
[00:05:31.000 --> 00:05:35.000]  以上的禱告乃奉靠我主耶穌基督得勝的名字而求
[00:05:35.000 --> 00:05:37.000]  阿們
[00:05:37.000 --> 00:05:40.000]  頂姐妹
[00:05:40.000 --> 00:05:42.000]  不知道大家是否覺得
[00:05:42.000 --> 00:05:45.000]  伴隨著人年紀越來越大
[00:05:45.000 --> 00:05:47.000]  在不知不覺間
[00:05:47.000 --> 00:05:52.000]  人的臉皮就變得越來越薄
[00:05:52.000 --> 00:05:55.000]  有時還要變得比紙更薄
[00:05:55.000 --> 00:05:57.000]  不單止越來越不能說
[00:05:57.000 --> 00:05:59.000]  覺得不合心意的事
[00:05:59.000 --> 00:06:02.000]  就當然是借了老陳的耳
[00:06:02.000 --> 00:06:05.000]  自動篩選、過濾
[00:06:05.000 --> 00:06:10.000]  有時還要當時運高聽不到
[00:06:10.000 --> 00:06:13.000]  又或者可能是時移世易
[00:06:13.000 --> 00:06:15.000]  今時不同了往日
[00:06:15.000 --> 00:06:18.000]  不論身份地位都貴了
[00:06:18.000 --> 00:06:23.000]  無論在職場、家庭、朋輩當中
[00:06:23.000 --> 00:06:27.000]  以至在教會的侍奉、團契小組的相交
[00:06:27.000 --> 00:06:32.000]  就總是會以「食鹽多過你食米」
[00:06:32.000 --> 00:06:35.000]  「你知道什麼」的心態
[00:06:35.000 --> 00:06:37.000]  無時無刻地帶著一瓶鹽
[00:06:37.000 --> 00:06:39.000]  死守都握在手上
[00:06:39.000 --> 00:06:41.000]  緊緊地放不下
[00:06:41.000 --> 00:06:44.000]  甚或更是像小學生一樣
[00:06:44.000 --> 00:06:46.000]  每人都帶著一本小氣堡
[00:06:46.000 --> 00:06:51.000]  不單止不容易去面對自己的閃失、過犯
[00:06:51.000 --> 00:06:56.000]  甚或要認真去認識或者承認自己的過犯、犯錯
[00:06:56.000 --> 00:06:58.000]  謙卑地放下身段
[00:06:58.000 --> 00:07:00.000]  低低地地逛一舖
[00:07:00.000 --> 00:07:02.000]  就一點都不容易
[00:07:02.000 --> 00:07:08.000]  但正所謂「真的假不了,假的真不了」
[00:07:08.000 --> 00:07:10.000]  以語言、藝術、方言
[00:07:10.000 --> 00:07:15.000]  不斷地去搬龍門、去粉飾太平
[00:07:15.000 --> 00:07:17.000]  不停地去推卸責任
[00:07:17.000 --> 00:07:22.000]  甚或更偷換概念地將人不斷地物化利用
[00:07:22.000 --> 00:07:25.000]  不斷地去虧待奴役
[00:07:25.000 --> 00:07:29.000]  最終也只會淪為「欠奴忌窮」
[00:07:29.000 --> 00:07:31.000]  「欲蓋彌彰」
[00:07:31.000 --> 00:07:33.000]  「失盡民心」的下場
[00:07:33.000 --> 00:07:35.000]  回想小弟
[00:07:35.000 --> 00:07:39.000]  不經不覺在教會的侍奉已經四年有多
[00:07:39.000 --> 00:07:41.000]  在侍奉的過程當中
[00:07:41.000 --> 00:07:44.000]  都留意到一個頗特別的現象
[00:07:44.000 --> 00:07:46.000]  弟兄姊妹之間
[00:07:46.000 --> 00:07:48.000]  我也想問問大家知不知道
[00:07:48.000 --> 00:07:52.000]  你會不會去找傳道人或牧師祈禱?
[00:07:52.000 --> 00:07:55.000]  想問問大家有沒有試過找傳道人或牧師祈禱?
[00:07:55.000 --> 00:07:58.000]  有的話可以舉手
[00:07:58.000 --> 00:08:02.000]  咦?看來也不少
[00:08:02.000 --> 00:08:04.000]  又很想問問大家
[00:08:04.000 --> 00:08:09.000]  你每次去祈禱的內容又是甚麼來的呢?
[00:08:09.000 --> 00:08:13.000]  好像也是不外乎自己
[00:08:13.000 --> 00:08:16.000]  為家人感恩祈求
[00:08:16.000 --> 00:08:20.000]  甚或為工作、家人的身體
[00:08:20.000 --> 00:08:24.000]  相關等等的事情去祈禱代求
[00:08:24.000 --> 00:08:29.000]  彷彿傳道人的祈禱就好像特別靈一樣
[00:08:29.000 --> 00:08:31.000]  特別得到神的關照
[00:08:31.000 --> 00:08:33.000]  題外插一句話
[00:08:33.000 --> 00:08:36.000]  其實每個人只要心靈誠實地禱告
[00:08:36.000 --> 00:08:38.000]  憑信心的交託
[00:08:38.000 --> 00:08:41.000]  都是蒙神去閱立的
[00:08:41.000 --> 00:08:43.000]  按我粗疏的觀察
[00:08:43.000 --> 00:08:45.000]  好像少之又少
[00:08:45.000 --> 00:08:48.000]  甚或是絕無僅有地
[00:08:48.000 --> 00:08:51.000]  會為自己的犯罪得罪神
[00:08:51.000 --> 00:08:54.000]  坦誠地去找傳道人、牧師
[00:08:54.000 --> 00:08:56.000]  一同去到神的面前
[00:08:56.000 --> 00:08:59.000]  懺悔悔罪的禱告
[00:08:59.000 --> 00:09:02.000]  去呼求神的憐憫和赦免
[00:09:02.000 --> 00:09:04.000]  大家放心吧
[00:09:04.000 --> 00:09:06.000]  這麼尷尬的問題
[00:09:06.000 --> 00:09:09.000]  我是不會叫大家舉手去表態的
[00:09:09.000 --> 00:09:13.000]  這個現象有時我們都會不其然
[00:09:13.000 --> 00:09:16.000]  在心裡都有一個疑問
[00:09:16.000 --> 00:09:20.000]  難道弟兄姊妹是永遠都不會得罪神的嗎?
[00:09:20.000 --> 00:09:24.000]  是永遠都不需要去到神的面前
[00:09:24.000 --> 00:09:28.000]  悔罪和呼求神的寬恕和憐恤?
[00:09:28.000 --> 00:09:33.000]  甚或是神無盡、無底線的慈愛、恩典
[00:09:33.000 --> 00:09:36.000]  就好像我們刷了信用卡要去結帳
[00:09:36.000 --> 00:09:39.000]  都會自動過戶?
[00:09:39.000 --> 00:09:44.000]  將一切不義對我們自己偏行幾路的管教
[00:09:44.000 --> 00:09:47.000]  都會自動一筆勾銷?
[00:09:47.000 --> 00:09:49.000]  我們難道就可以自欺欺人地
[00:09:49.000 --> 00:09:51.000]  So much go on
[00:09:51.000 --> 00:09:55.000]  就當一切的事從來都沒有發生過
[00:09:55.000 --> 00:09:59.000]  繼續活在我在這裏珍好的當中?
[00:09:59.000 --> 00:10:01.000]  身為你們的牧者
[00:10:01.000 --> 00:10:03.000]  我所關注的是
[00:10:03.000 --> 00:10:06.000]  這種抱起不抱憂的賴以為生
[00:10:06.000 --> 00:10:09.000]  習以為常的習慣
[00:10:09.000 --> 00:10:12.000]  不單止忽略了你自己真實的需要
[00:10:12.000 --> 00:10:15.000]  以至你自己真正的感受
[00:10:15.000 --> 00:10:19.000]  久而久之甚或我們連自己都欺騙
[00:10:19.000 --> 00:10:23.000]  被罪的同溫層不斷稀釋和同化
[00:10:23.000 --> 00:10:26.000]  將你道德的底線降到越來越低
[00:10:26.000 --> 00:10:29.000]  真是低處未算低
[00:10:29.000 --> 00:10:32.000]  所謂沒有最低
[00:10:32.000 --> 00:10:35.000]  沒錯只有更低
[00:10:35.000 --> 00:10:38.000]  大家都很聰明
[00:10:38.000 --> 00:10:42.000]  更因而漸漸失去了對罪試探的敏感
[00:10:42.000 --> 00:10:45.000]  以至對罪誘惑的抵抗力
[00:10:45.000 --> 00:10:46.000]  頂姐妹
[00:10:46.000 --> 00:10:50.000]  真實的我們此刻究竟又身處在什麼生命的光景?
[00:10:50.000 --> 00:10:54.000]  經歷著什麼信仰屬靈上的掙扎?
[00:10:54.000 --> 00:10:58.000]  甚或我們又是否正在犯一些
[00:10:58.000 --> 00:11:00.000]  仍然未見的罪
[00:11:00.000 --> 00:11:01.000]  正在得罪神
[00:11:01.000 --> 00:11:05.000]  而一步一步地遠離神呢?
[00:11:05.000 --> 00:11:09.000]  今天宣講的經文是詩篇五十一篇
[00:11:09.000 --> 00:11:12.000]  是屬於詩篇中的一首哀歌
[00:11:12.000 --> 00:11:16.000]  一方面詩篇中不單止有我們熟悉
[00:11:16.000 --> 00:11:19.000]  感恩讚美上帝恩典的拯救
[00:11:19.000 --> 00:11:23.000]  看顧保守德性的愷歌
[00:11:23.000 --> 00:11:25.000]  另一方面也包含了有少數
[00:11:25.000 --> 00:11:28.000]  呼求上帝施恩憐憫
[00:11:28.000 --> 00:11:34.000]  赦罪悔改個人以至群體的哀告詩篇
[00:11:34.000 --> 00:11:38.000]  而詩篇五十一篇更是我們很少接觸
[00:11:38.000 --> 00:11:42.000]  在哀告詩篇之中少之為數少之又少
[00:11:42.000 --> 00:11:44.000]  只得七篇的悔罪
[00:11:44.000 --> 00:11:48.000]  懺悔詩篇中的其中之一
[00:11:48.000 --> 00:11:50.000]  而這首詩篇的背景
[00:11:50.000 --> 00:11:55.000]  就正如詩人在開首提綱所講的聖經所說
[00:11:55.000 --> 00:11:58.000]  大衛與拔士巴同房以後
[00:11:58.000 --> 00:12:01.000]  那丹先知來見他
[00:12:01.000 --> 00:12:05.000]  他作者詩交給聖榮團長
[00:12:05.000 --> 00:12:07.000]  短短二十幾個字
[00:12:07.000 --> 00:12:10.000]  已經斬釘截鐵清楚地交代出
[00:12:10.000 --> 00:12:12.000]  詩篇五十一篇的寫作背景
[00:12:12.000 --> 00:12:15.000]  相關的事情也同時記述在
[00:12:15.000 --> 00:12:21.000]  《撒慕爾記》下十一章到十二章的經文當中
[00:12:21.000 --> 00:12:25.000]  大家有時間的可以回去詳細去看一看
[00:12:25.000 --> 00:12:29.000]  其實大家可能此刻心中都有一個疑問
[00:12:29.000 --> 00:12:31.000]  究竟發生了什麼事
[00:12:31.000 --> 00:12:35.000]  使得大衛身為耶和華揀選的受高者
[00:12:35.000 --> 00:12:40.000]  據為統治百姓君王尊貴的身份
[00:12:40.000 --> 00:12:44.000]  正所謂翻首為雲覆首為雨的當下
[00:12:44.000 --> 00:12:47.000]  正處於他仕途的高峰
[00:12:47.000 --> 00:12:50.000]  甚或正達至他人生的巔峰
[00:12:50.000 --> 00:12:53.000]  究竟為什麼大衛此時此刻要向神
[00:12:53.000 --> 00:12:57.000]  如此深切的懺悔和自省呢?
[00:12:57.000 --> 00:13:02.000]  迫在眉睫地去呼求神的寬恕和賢敏呢?
[00:13:02.000 --> 00:13:05.000]  究竟大衛又做了什麼事
[00:13:05.000 --> 00:13:09.000]  做了什麼錯事去得罪了神呢?
[00:13:09.000 --> 00:13:11.000]  我們就不得不回帶
[00:13:11.000 --> 00:13:16.000]  回到《撒姆爾記》下十一章到十二章的經文當中
[00:13:16.000 --> 00:13:20.000]  簡略地看看大衛究竟發生了什麼事
[00:13:20.000 --> 00:13:23.000]  話說大衛前半生經歷完
[00:13:23.000 --> 00:13:28.000]  或者逃避完掃羅不斷的追殺、逼白
[00:13:28.000 --> 00:13:30.000]  直至大局的初定
[00:13:30.000 --> 00:13:34.000]  大衛剛好以為可以鬆一口氣
[00:13:34.000 --> 00:13:36.000]  統一全國在望
[00:13:36.000 --> 00:13:39.000]  指日可待的當下
[00:13:39.000 --> 00:13:44.000]  鏡頭一轉,有一天大衛就睡到黃昭白眼
[00:13:44.000 --> 00:13:47.000]  一起床就百無聊賴地無所事事
[00:13:47.000 --> 00:13:50.000]  就走去裝人洗澡
[00:13:50.000 --> 00:13:53.000]  大衛不但沒有非禮勿視
[00:13:53.000 --> 00:13:57.000]  更飽滿私淫慾,饑寒喜悼心肝
[00:13:57.000 --> 00:14:00.000]  被罪去引誘試探
[00:14:00.000 --> 00:14:03.000]  凍起了貪念和淫心
[00:14:03.000 --> 00:14:07.000]  及後更與拔士巴去同房行淫
[00:14:07.000 --> 00:14:10.000]  但紙始終包不住火
[00:14:10.000 --> 00:14:14.000]  大衛為了掩飾這件有損他威望的醜事
[00:14:14.000 --> 00:14:18.000]  更想誣衊烏利亞吃了那隻死貓
[00:14:18.000 --> 00:14:23.000]  但就是不知為何誣衊來誣衊去都誣衊不到
[00:14:23.000 --> 00:14:28.000]  最後為免東窗事發,繼而殺人滅口
[00:14:28.000 --> 00:14:30.000]  使滿腔赤誠
[00:14:30.000 --> 00:14:36.000]  勇士嚇人烏利亞在戰爭中被箭死沙場
[00:14:36.000 --> 00:14:38.000]  大家看見嗎?
[00:14:38.000 --> 00:14:42.000]  大衛一步一步陷入罪的網羅當中
[00:14:42.000 --> 00:14:45.000]  而危足心陷,不能自拔
[00:14:45.000 --> 00:14:48.000]  正如昔日長輩的教導所說
[00:14:48.000 --> 00:14:58.000]  正所謂「小時偷針,大時偷襟」
[00:14:58.000 --> 00:15:02.000]  早被有人最初只是上網看色情片
[00:15:02.000 --> 00:15:05.000]  只為了滿足一時眼目情慾的放縱
[00:15:05.000 --> 00:15:08.000]  但久而久之膽子就大了
[00:15:08.000 --> 00:15:12.000]  更利欲分心更需貪心地侵佔
[00:15:12.000 --> 00:15:15.000]  強奪一些原本不屬於他自己的東西
[00:15:15.000 --> 00:15:18.000]  最後更為了遮遮掩掩自己的惡行
[00:15:18.000 --> 00:15:21.000]  作假見證去屈往正直
[00:15:21.000 --> 00:15:23.000]  繼而動起殺機
[00:15:23.000 --> 00:15:25.000]  最後更得罪了神
[00:15:25.000 --> 00:15:28.000]  落入萬劫不復的地步
[00:15:28.000 --> 00:15:32.000]  正當大衛自以為神不知人不覺的當下
[00:15:32.000 --> 00:15:35.000]  以為沒有人敢直擊其非的當下
[00:15:35.000 --> 00:15:38.000]  神的話就臨到那一刀先知
[00:15:38.000 --> 00:15:40.000]  並且沒有任何轉彎抹角
[00:15:40.000 --> 00:15:43.000]  意正詞嚴地去清晰地指出
[00:15:43.000 --> 00:15:45.000]  大衛偏行己路
[00:15:45.000 --> 00:15:48.000]  得罪神的私慾和罪行
[00:15:48.000 --> 00:15:54.000]  頂姐妹,帕望今天嘗試透過詩篇51篇
[00:15:54.000 --> 00:15:58.000]  讓我們去思想領受神話語的教導
[00:15:58.000 --> 00:16:00.000]  嘗試開放我們的心靈
[00:16:00.000 --> 00:16:04.000]  有則改之,無則加冕
[00:16:04.000 --> 00:16:08.000]  細心聆聽神親自用祂的話語
[00:16:08.000 --> 00:16:10.000]  教導我們的心靈
[00:16:10.000 --> 00:16:12.000]  引領我們的生命
[00:16:12.000 --> 00:16:16.000]  去經歷尋找屬於我們每個人獨特的出路
[00:16:16.000 --> 00:16:21.000]  頂姐妹,今次有別於過往的宣講
[00:16:21.000 --> 00:16:24.000]  為保持詩篇題材的獨特
[00:16:24.000 --> 00:16:26.000]  以至整篇詩篇
[00:16:26.000 --> 00:16:31.000]  詩人所要表達的行文和意境的完整性
[00:16:31.000 --> 00:16:36.000]  今次的宣講不會硬性去作設角色的分段
[00:16:36.000 --> 00:16:41.000]  今次嘗試由認罪由禱告開始
[00:16:41.000 --> 00:16:44.000]  潔淨由聖靈引領
[00:16:44.000 --> 00:16:47.000]  復興由恩典根深
[00:16:47.000 --> 00:16:50.000]  以三個不同的進路和向導
[00:16:50.000 --> 00:16:53.000]  貫穿穿插整首詩篇51篇
[00:16:53.000 --> 00:16:56.000]  並作出以下的宣講
[00:16:56.000 --> 00:17:00.000]  但在宣講之先,今天先說悔罪
[00:17:00.000 --> 00:17:04.000]  我首先向大家悔罪和悔改
[00:17:04.000 --> 00:17:06.000]  在預備這篇講章的時候
[00:17:06.000 --> 00:17:08.000]  自己有點心酸
[00:17:08.000 --> 00:17:12.000]  其實想一次過講完整篇51篇
[00:17:12.000 --> 00:17:14.000]  但在準備的過程中
[00:17:14.000 --> 00:17:16.000]  聖靈提醒
[00:17:16.000 --> 00:17:18.000]  發現原來51篇的內容
[00:17:18.000 --> 00:17:21.000]  遠比我們想像的豐富
[00:17:21.000 --> 00:17:23.000]  經過安靜和禱告後
[00:17:23.000 --> 00:17:25.000]  決定為著大家的益處
[00:17:25.000 --> 00:17:28.000]  也放過我自己
[00:17:28.000 --> 00:17:31.000]  我會將詩篇51篇
[00:17:31.000 --> 00:17:35.000]  分為上、中、下三次的宣講
[00:17:35.000 --> 00:17:38.000]  因為重要的事要講三次
[00:17:38.000 --> 00:17:41.000]  所以我會分三次和大家
[00:17:41.000 --> 00:17:44.000]  從不同的向導去宣講詩篇51篇
[00:17:44.000 --> 00:17:47.000]  弟兄姊妹,我想先問一問大家
[00:17:47.000 --> 00:17:50.000]  按你剛才讀出詩篇51篇的經文
[00:17:50.000 --> 00:17:52.000]  按你的觀察
[00:17:52.000 --> 00:17:55.000]  發現出現最多的是什麼字詞?
[00:17:55.000 --> 00:18:00.000]  我看到大家口口聲聲
[00:18:00.000 --> 00:18:04.000]  也聽到這邊有弟兄姊妹說
[00:18:04.000 --> 00:18:07.000]  沒錯,就是「求彌」
[00:18:07.000 --> 00:18:10.000]  當然這個哀求的主角的「彌」
[00:18:10.000 --> 00:18:12.000]  大家一點也不會陌生吧?
[00:18:12.000 --> 00:18:15.000]  都知道是指向耶和華神
[00:18:15.000 --> 00:18:17.000]  短短十九節的經文
[00:18:17.000 --> 00:18:20.000]  總共出現了十二次的「求彌」
[00:18:20.000 --> 00:18:23.000]  可想而知詩人有多迫切地
[00:18:23.000 --> 00:18:27.000]  呼求神的寬恕和賄罪
[00:18:27.000 --> 00:18:29.000]  再想考考大家
[00:18:29.000 --> 00:18:32.000]  同樣是按你剛才的觀察
[00:18:32.000 --> 00:18:37.000]  發現出現第二多的字詞是什麼字?
[00:18:37.000 --> 00:18:42.000]  沒錯,我都聽到了
[00:18:42.000 --> 00:18:45.000]  就是對罪的描述
[00:18:45.000 --> 00:18:58.000]  過犯、罪孽、犯罪、得罪、罪孽屢生、有了罪、罪等等
[00:18:58.000 --> 00:19:02.000]  詩人不單止對罪有不同面向的描述
[00:19:02.000 --> 00:19:07.000]  而在描述當中更是有關聯性和指向性
[00:19:07.000 --> 00:19:11.000]  一切的罪都和詩人有關係
[00:19:11.000 --> 00:19:14.000]  詩人責無旁貸
[00:19:14.000 --> 00:19:18.000]  我的過犯、我的罪孽
[00:19:18.000 --> 00:19:20.000]  在罪孽屢生
[00:19:20.000 --> 00:19:22.000]  就有了罪
[00:19:22.000 --> 00:19:24.000]  一切的罪孽
[00:19:24.000 --> 00:19:27.000]  而在犯罪的結果
[00:19:27.000 --> 00:19:30.000]  最終的指向在哪裡?
[00:19:30.000 --> 00:19:33.000]  得罪了神
[00:19:33.000 --> 00:19:35.000]  向祢犯罪
[00:19:35.000 --> 00:19:37.000]  得罪了祢
[00:19:37.000 --> 00:19:39.000]  不要看我的罪
[00:19:39.000 --> 00:19:42.000]  經文一開始聖經這樣說
[00:19:42.000 --> 00:19:46.000]  「神啊,求祢按祢的慈愛恩待我
[00:19:46.000 --> 00:19:48.000]  按祢豐盛的憐憫
[00:19:48.000 --> 00:19:51.000]  逃去我的過犯」
[00:19:51.000 --> 00:19:56.000]  經文讓我們清晰感受到和看到一件事
[00:19:56.000 --> 00:20:00.000]  詩人大衛迫切地向神呼求、禱告
[00:20:00.000 --> 00:20:05.000]  並不是因為他覺得他自我感覺良好
[00:20:05.000 --> 00:20:09.000]  深覺自己過往有什麼豐功偉績
[00:20:09.000 --> 00:20:11.000]  有什麼 bargaining power
[00:20:11.000 --> 00:20:15.000]  值得功過相抵地向神講訴
[00:20:15.000 --> 00:20:18.000]  換取神的寬恕
[00:20:18.000 --> 00:20:21.000]  就像我們有時自以為很厲害
[00:20:21.000 --> 00:20:22.000]  去撩交打
[00:20:22.000 --> 00:20:23.000]  得罪了人
[00:20:23.000 --> 00:20:25.000]  而要去道歉
[00:20:25.000 --> 00:20:28.000]  要去承認自己的過失
[00:20:28.000 --> 00:20:30.000]  此刻的當下
[00:20:30.000 --> 00:20:34.000]  我們並不是要盤算厲害的得失計算
[00:20:34.000 --> 00:20:36.000]  又或者站在道德高地
[00:20:36.000 --> 00:20:39.000]  博取旁人的美名和讚賞
[00:20:39.000 --> 00:20:41.000]  勉為其難地拋出一句
[00:20:41.000 --> 00:20:46.000]  心不甘情不願的「對不起」
[00:20:46.000 --> 00:20:50.000]  弟兄姊妹都聽得出來吧
[00:20:50.000 --> 00:20:53.000]  分辨得到這些是否出於真心誠意
[00:20:53.000 --> 00:20:58.000]  真摯地請求別人的原諒和寬恕呢?
[00:20:58.000 --> 00:21:00.000]  正如神的寬恕
[00:21:00.000 --> 00:21:03.000]  一切都是因著神自己的屬性
[00:21:03.000 --> 00:21:07.000]  一切的主權都在神那裡
[00:21:07.000 --> 00:21:09.000]  神可以寬恕
[00:21:09.000 --> 00:21:10.000]  可以不寬恕
[00:21:10.000 --> 00:21:12.000]  但神對我們的寬恕
[00:21:12.000 --> 00:21:16.000]  一切都因著神信實守約的慈愛
[00:21:16.000 --> 00:21:18.000]  施恩的憐憫
[00:21:18.000 --> 00:21:21.000]  以至祂廣大豐盛的慈悲
[00:21:21.000 --> 00:21:27.000]  去塗抹拆去我們一切對神的背叛
[00:21:27.000 --> 00:21:29.000]  更不禁使我們聯想起
[00:21:29.000 --> 00:21:34.000]  《出拉俠記》的三十四章六節的經文當中
