
[00:00:00.000 --> 00:00:04.000]  頂姐妹,今天我們繼續是今年我們中堂崇拜講道系列
[00:01:09.000 --> 00:01:13.000]  非常好,我問一下,考考大家
[00:01:13.000 --> 00:01:17.000]  宋牧師在新生命新生活記不記得這一段
[00:01:17.000 --> 00:01:20.000]  這一段牧師這麼說
[00:01:20.000 --> 00:01:24.000]  重新得救的確據是和接納自己有密切的關係
[00:01:24.000 --> 00:01:28.000]  我們越清楚自己是重生就越能夠接納自己
[00:01:28.000 --> 00:01:32.000]  因為我們知道基督已經接納了我們,拯救了我們
[00:01:32.000 --> 00:01:33.000]  就好像保羅所說
[00:01:33.000 --> 00:01:37.000]  已經沒有任何人叫我們與基督的愛隔絕了
[00:01:37.000 --> 00:01:39.000]  從另一個角度來說
[00:01:39.000 --> 00:01:44.000]  重生的確據也可能被某些人利用為放縱情慾的機會
[00:01:44.000 --> 00:01:48.000]  這些人在頭腦上很有信心自己是已經重生得救
[00:01:48.000 --> 00:01:53.000]  但是他生活的表現完全不像一個已經重生的人
[00:01:53.000 --> 00:01:55.000]  那麼這個人是否已經重生得救呢
[00:01:55.000 --> 00:01:59.000]  這個問題的答案在於他們是否已經重生得救
[00:01:59.000 --> 00:02:01.000]  還是什麼
[00:02:01.000 --> 00:02:04.000]  自己欺騙自己,沒錯
[00:02:04.000 --> 00:02:06.000]  即是自欺欺人
[00:02:06.000 --> 00:02:09.000]  我相信我們很多人坐在這裡
[00:02:09.000 --> 00:02:12.000]  我們都知道自己是重生的
[00:02:12.000 --> 00:02:16.000]  宋牧師說出自稱信了主重生得救的人
[00:02:16.000 --> 00:02:19.000]  怎樣在生活能夠表現到呢
[00:02:19.000 --> 00:02:22.000]  其實很重要的就是我們不是一信主
[00:02:22.000 --> 00:02:24.000]  我們就立刻變成聖人
[00:02:24.000 --> 00:02:25.000]  所有惡習都沒有了
[00:02:25.000 --> 00:02:26.000]  其實就像長跑一樣
[00:02:26.000 --> 00:02:29.000]  不是一開跑就到起點或終點
[00:02:29.000 --> 00:02:32.000]  而是可能我們跑了幾十年
[00:02:32.000 --> 00:02:33.000]  我不知道大家有沒有發覺
[00:02:33.000 --> 00:02:35.000]  你跑啊跑啊跑啊
[00:02:35.000 --> 00:02:36.000]  就好像我現在這樣
[00:02:36.000 --> 00:02:37.000]  即是什麼
[00:02:37.000 --> 00:02:39.000]  原地踏步
[00:02:39.000 --> 00:02:41.000]  即是別人跑到那裡
[00:02:41.000 --> 00:02:42.000]  你呢就,咦,為什麼
[00:02:42.000 --> 00:02:45.000]  甚至有些是跑前兩步
[00:02:45.000 --> 00:02:49.000]  就退後三步
[00:02:49.000 --> 00:02:50.000]  有沒有發現
[00:02:50.000 --> 00:02:51.000]  你有沒有發現
[00:02:51.000 --> 00:02:52.000]  你在小組的電影節目
[00:02:52.000 --> 00:02:54.000]  他很讀經啊
[00:02:54.000 --> 00:02:55.000]  他的靈修啊
[00:02:55.000 --> 00:02:56.000]  他大人信主啊
[00:02:56.000 --> 00:02:58.000]  但你好像越跑越後
[00:02:58.000 --> 00:03:00.000]  宋牧師帶出我們就是
[00:03:00.000 --> 00:03:02.000]  有時生活我們的表現
[00:03:02.000 --> 00:03:04.000]  是不是好像不是一個重生的人
[00:03:04.000 --> 00:03:06.000]  甚至可能是自己欺騙自己
[00:03:06.000 --> 00:03:07.000]  自欺欺人
[00:03:07.000 --> 00:03:09.000]  所以我今天的命題就是
[00:03:09.000 --> 00:03:12.000]  新生命,舊生活
[00:03:12.000 --> 00:03:15.000]  即你不是過著一個新的生活
[00:03:15.000 --> 00:03:17.000]  沒錯,我們都是一個蒙恩得救的罪人
[00:03:17.000 --> 00:03:19.000]  但是有了主次給我們的新生命
[00:03:19.000 --> 00:03:21.000]  但是我們好像還是活在罪當中
[00:03:21.000 --> 00:03:23.000]  我們的救我或者我們的本性
[00:03:23.000 --> 00:03:26.000]  好像仍然帶我們活出一個舊生活
[00:03:26.000 --> 00:03:28.000]  這個也是彼得提醒
[00:03:28.000 --> 00:03:30.000]  當時散居在
[00:03:30.000 --> 00:03:32.000]  寄居在不同地方的猶太信徒
[00:03:32.000 --> 00:03:34.000]  他們已經是信了耶穌了
[00:03:34.000 --> 00:03:35.000]  重生了
[00:03:35.000 --> 00:03:37.000]  但是他們好像還過著
[00:03:37.000 --> 00:03:39.000]  以前猶太教一些律法主義
[00:03:39.000 --> 00:03:41.000]  或者可能都受到當時
[00:03:41.000 --> 00:03:43.000]  希臘文化的一些影響
[00:03:43.000 --> 00:03:46.000]  先後我們說到說要分別為聖
[00:03:46.000 --> 00:03:48.000]  要活出一個重生
[00:03:48.000 --> 00:03:50.000]  一個結果子的生命
[00:03:50.000 --> 00:03:51.000]  所以今天求主引導我們
[00:03:51.000 --> 00:03:54.000]  透過彼得前書再次讓我們
[00:03:54.000 --> 00:03:55.000]  過一個新的生活
[00:03:55.000 --> 00:03:57.000]  讓我們同心的禱告
[00:03:57.000 --> 00:03:59.000]  親愛的主耶穌基督感謝你
[00:03:59.000 --> 00:04:01.000]  你已經拯救了我們
[00:04:01.000 --> 00:04:03.000]  因著你在十誡上的寫生
[00:04:03.000 --> 00:04:05.000]  今天我們已經是一個得救的人
[00:04:05.000 --> 00:04:07.000]  但主啊光照我們
[00:04:07.000 --> 00:04:09.000]  讓我們看到我們的生活
[00:04:09.000 --> 00:04:10.000]  我們的行為
[00:04:10.000 --> 00:04:12.000]  是不是與我們蒙召的恩相稱呢
[00:04:12.000 --> 00:04:14.000]  幫助我們直著彼得的提醒
[00:04:14.000 --> 00:04:17.000]  讓我們真的過一個新的生活
[00:04:17.000 --> 00:04:19.000]  主啊光照我們
[00:04:19.000 --> 00:04:20.000]  開我們的眼睛
[00:04:20.000 --> 00:04:21.000]  聽我們的祈禱
[00:04:21.000 --> 00:04:23.000]  奉主耶穌基督的聖名祈求
[00:04:23.000 --> 00:04:24.000]  阿們
[00:04:24.000 --> 00:04:25.000]  好了
[00:04:25.000 --> 00:04:26.000]  今天講題正如先前所說
[00:04:26.000 --> 00:04:29.000]  就是一個新生命舊生活
[00:04:29.000 --> 00:04:31.000]  我們一起看看第一段經文
[00:04:31.000 --> 00:04:33.000]  彼得前書一章22-23節
[00:04:33.000 --> 00:04:34.000]  準備123
[00:04:34.000 --> 00:04:37.000]  既然你們因信從真理
[00:04:37.000 --> 00:04:39.000]  已潔淨了自己的心靈
[00:04:39.000 --> 00:04:42.000]  能真誠愛弟兄
[00:04:42.000 --> 00:04:46.000]  就該以清潔的心彼此切實相愛
[00:04:46.000 --> 00:04:48.000]  你們夢了重生
[00:04:48.000 --> 00:04:51.000]  不是由於會扭壞的種子
[00:04:51.000 --> 00:04:54.000]  而是由於不會扭壞的種子
[00:04:54.000 --> 00:04:57.000]  自藉著神永活常存的道
[00:04:57.000 --> 00:04:59.000]  今天經文不是很長
[00:04:59.000 --> 00:05:01.000]  第一點是聖潔信服
[00:05:01.000 --> 00:05:03.000]  彼此相愛
[00:05:03.000 --> 00:05:05.000]  這裡可以說到
[00:05:05.000 --> 00:05:07.000]  彼得在22節提醒我們
[00:05:07.000 --> 00:05:10.000]  他說我們已經因著真理
[00:05:10.000 --> 00:05:12.000]  而什麼
[00:05:12.000 --> 00:05:13.000]  潔淨了
[00:05:13.000 --> 00:05:14.000]  潔淨這個字
[00:05:14.000 --> 00:05:16.000]  原文是一個完成的事態
[00:05:16.000 --> 00:05:18.000]  即是我們已經被潔淨
[00:05:18.000 --> 00:05:21.000]  並且繼續處於潔淨的狀態
[00:05:21.000 --> 00:05:23.000]  這個潔淨是因為神是聖潔的
[00:05:23.000 --> 00:05:25.000]  15-16節的經文
[00:05:25.000 --> 00:05:27.000]  其實在彼得前書已經一早說了
[00:05:27.000 --> 00:05:29.000]  但那照你們既是聖潔
[00:05:29.000 --> 00:05:31.000]  你們在一切所行的事上也要聖潔
[00:05:31.000 --> 00:05:33.000]  因為經上記著
[00:05:33.000 --> 00:05:34.000]  你們要成為聖
[00:05:34.000 --> 00:05:36.000]  因為我是神聖
[00:05:36.000 --> 00:05:39.000]  聖潔是上帝的一個很重要的屬性
[00:05:39.000 --> 00:05:41.000]  我們都知道我們要分別出來
[00:05:41.000 --> 00:05:43.000]  潔淨對於當時的猶太人來說
[00:05:43.000 --> 00:05:44.000]  一點也不陌生
[00:05:44.000 --> 00:05:45.000]  你看看你們的記憶
[00:05:45.000 --> 00:05:46.000]  你看看他們的教導
[00:05:46.000 --> 00:05:47.000]  有很多的
[00:05:47.000 --> 00:05:48.000]  在生活上
[00:05:48.000 --> 00:05:49.000]  潔淨和不潔淨
[00:05:49.000 --> 00:05:50.000]  很清楚
[00:05:50.000 --> 00:05:52.000]  我猜我們經歷過SARS
[00:05:52.000 --> 00:05:53.000]  或者新冠
[00:05:53.000 --> 00:05:54.000]  你也知道
[00:05:54.000 --> 00:05:55.000]  從小學習
[00:05:55.000 --> 00:05:56.000]  吃飯前要什麼
[00:05:56.000 --> 00:05:57.000]  洗手
[00:05:57.000 --> 00:05:59.000]  但我猜我們在疫情當中
[00:05:59.000 --> 00:06:01.000]  也不知道洗了多少次手
[00:06:01.000 --> 00:06:02.000]  搭公共交通工具
[00:06:02.000 --> 00:06:03.000]  你碰過電梯
[00:06:03.000 --> 00:06:05.000]  碰過任何你懷疑有病毒的人
[00:06:05.000 --> 00:06:06.000]  你也可以洗手
[00:06:06.000 --> 00:06:07.000]  洗了很多次
[00:06:07.000 --> 00:06:09.000]  不過隨著
[00:06:09.000 --> 00:06:10.000]  可能疫情過去了
[00:06:10.000 --> 00:06:12.000]  我們似乎對潔淨
[00:06:12.000 --> 00:06:14.000]  或者對衛生
[00:06:14.000 --> 00:06:16.000]  可能警覺性會變少
[00:06:16.000 --> 00:06:17.000]  你想想
[00:06:17.000 --> 00:06:18.000]  在你的崇禮生命上
[00:06:18.000 --> 00:06:19.000]  也是
[00:06:19.000 --> 00:06:20.000]  信主的時候
[00:06:20.000 --> 00:06:22.000]  你會比較對罪
[00:06:22.000 --> 00:06:23.000]  會比較敏感
[00:06:23.000 --> 00:06:24.000]  我信了耶穌
[00:06:24.000 --> 00:06:26.000]  我可不可以裝香呢
[00:06:26.000 --> 00:06:27.000]  可不可以吃燒豬呢
[00:06:27.000 --> 00:06:29.000]  或者同事夾六合彩
[00:06:29.000 --> 00:06:30.000]  我可不可以買呢
[00:06:30.000 --> 00:06:31.000]  你會留意多一點
[00:06:31.000 --> 00:06:32.000]  在你的生活上
[00:06:32.000 --> 00:06:33.000]  究竟有沒有一些細節
[00:06:33.000 --> 00:06:34.000]  是影響你
[00:06:34.000 --> 00:06:35.000]  有些惡習
[00:06:35.000 --> 00:06:38.000]  你需要求主幫你潔淨
[00:06:38.000 --> 00:06:40.000]  但信主久了
[00:06:40.000 --> 00:06:42.000]  你會發覺你對罪的警惕性
[00:06:42.000 --> 00:06:44.000]  好像沒有以前那麼高
[00:06:44.000 --> 00:06:46.000]  甚至比這個世界有些同化
[00:06:46.000 --> 00:06:48.000]  忘記了我們已經是聖潔
[00:06:48.000 --> 00:06:49.000]  我們有一個很獨特的身份
[00:06:49.000 --> 00:06:52.000]  相信彼得帶出潔淨
[00:06:52.000 --> 00:06:53.000]  不單止是舊約
[00:06:53.000 --> 00:06:56.000]  其實看回整本彼得前書
[00:06:56.000 --> 00:06:58.000]  你會看到很多耶穌基督的教導
[00:06:58.000 --> 00:07:00.000]  彼得是將很多耶穌的教導
[00:07:00.000 --> 00:07:02.000]  包括我們很熟悉的
[00:07:02.000 --> 00:07:04.000]  約翰福音十五章一到三節
[00:07:04.000 --> 00:07:06.000]  他說我就是葡萄樹
[00:07:06.000 --> 00:07:08.000]  我父是栽培的人
[00:07:08.000 --> 00:07:10.000]  凡屬我不潔果子的之子
[00:07:10.000 --> 00:07:11.000]  他就剪掉
[00:07:11.000 --> 00:07:12.000]  一起讀
[00:07:12.000 --> 00:07:14.000]  凡潔果子的
[00:07:14.000 --> 00:07:17.000]  他就修剪乾淨
[00:07:17.000 --> 00:07:20.000]  使之子潔果子更多
[00:07:20.000 --> 00:07:23.000]  現在你們因我講給你們的道
[00:07:23.000 --> 00:07:26.000]  已經潔淨了
[00:07:26.000 --> 00:07:28.000]  彼得回想耶穌所說的
[00:07:28.000 --> 00:07:29.000]  我們是潔淨了
[00:07:29.000 --> 00:07:31.000]  我們要潔果子
[00:07:31.000 --> 00:07:33.000]  潔淨是因為上帝的道
[00:07:33.000 --> 00:07:35.000]  已經和我們講解了
[00:07:35.000 --> 00:07:39.000]  我們被潔淨是因為上帝的道
[00:07:39.000 --> 00:07:41.000]  因為真理
[00:07:41.000 --> 00:07:42.000]  就好像彼得前書所說
[00:07:42.000 --> 00:07:44.000]  既然你們因什麼
[00:07:44.000 --> 00:07:46.000]  順從真理
[00:07:46.000 --> 00:07:48.000]  是因為我們順從真理
[00:07:48.000 --> 00:07:50.000]  所以我們被潔淨
[00:07:50.000 --> 00:07:51.000]  我們的標準
[00:07:51.000 --> 00:07:53.000]  我們的守則是來自真理
[00:07:53.000 --> 00:07:55.000]  是來自聖經的教導
[00:07:55.000 --> 00:07:56.000]  而順從這個字
[00:07:56.000 --> 00:07:57.000]  其實在彼得前書也有講
[00:07:57.000 --> 00:07:58.000]  一章十四節
[00:07:58.000 --> 00:08:02.000]  他說作為一個信服的兒女
[00:08:02.000 --> 00:08:05.000]  我們要順從跟從聖經的真理
[00:08:05.000 --> 00:08:07.000]  不要效法從前
[00:08:07.000 --> 00:08:09.000]  蒙昧無知的時候
[00:08:09.000 --> 00:08:11.000]  就放縱私慾的樣子
[00:08:11.000 --> 00:08:13.000]  所以這裡說的是聖經的教導
[00:08:13.000 --> 00:08:15.000]  我們要放下以前
[00:08:15.000 --> 00:08:16.000]  所有我們的私慾
[00:08:16.000 --> 00:08:17.000]  我行我素
[00:08:17.000 --> 00:08:18.000]  自私自利
[00:08:18.000 --> 00:08:20.000]  自把自為
[00:08:20.000 --> 00:08:21.000]  其實神的道就好像
[00:08:21.000 --> 00:08:23.000]  現在有時我們那些吸塵機
[00:08:23.000 --> 00:08:24.000]  你按個按鈕
[00:08:24.000 --> 00:08:26.000]  然後自己在屋裡
[00:08:26.000 --> 00:08:28.000]  自己清洗自己吸塵
[00:08:28.000 --> 00:08:29.000]  這樣多好
[00:08:29.000 --> 00:08:31.000]  我們是一個被潔淨的狀態
[00:08:31.000 --> 00:08:34.000]  而神的話就像那個吸塵機一樣
[00:08:34.000 --> 00:08:35.000]  幫你去潔淨
[00:08:35.000 --> 00:08:37.000]  每一天都幫你潔淨
[00:08:37.000 --> 00:08:38.000]  Eugene Peterson
[00:08:38.000 --> 00:08:39.000]  他有一本書叫
[00:08:39.000 --> 00:08:41.000]  《活出神聖的想像力》
[00:08:41.000 --> 00:08:43.000]  他在講什麼叫聖潔
[00:08:43.000 --> 00:08:44.000]  什麼叫潔淨
[00:08:44.000 --> 00:08:46.000]  我們怎樣活出聖潔的生命
[00:08:46.000 --> 00:08:49.000]  他說聖潔是內在的火焰
[00:08:49.000 --> 00:08:50.000]  是住在上帝裡面
[00:08:50.000 --> 00:08:53.000]  是為上帝而活的熱情
[00:08:53.000 --> 00:08:54.000]  是在上帝面前
[00:08:54.000 --> 00:08:56.000]  充滿活力的動能
[00:08:56.000 --> 00:08:58.000]  在我們內心深處和我們周圍
[00:08:58.000 --> 00:09:00.000]  都有著聖潔的活水
[00:09:00.000 --> 00:09:02.000]  我們可以飲用並歌頌上帝
[00:09:02.000 --> 00:09:03.000]  好美麗啊
[00:09:03.000 --> 00:09:05.000]  聖潔就像火焰一樣
[00:09:05.000 --> 00:09:06.000]  潔淨我們
[00:09:06.000 --> 00:09:08.000]  但是我們這個火
[00:09:08.000 --> 00:09:10.000]  好像越信主得久
[00:09:10.000 --> 00:09:11.000]  你會發覺好像熄了
[00:09:11.000 --> 00:09:12.000]  冷卻了
[00:09:12.000 --> 00:09:15.000]  我們的生命裡面好像欠缺了
[00:09:15.000 --> 00:09:16.000]  縱然我們經常聽神的話
[00:09:16.000 --> 00:09:18.000]  但是我們是不是真的過一個
[00:09:18.000 --> 00:09:20.000]  新生命和新生活呢
[00:09:20.000 --> 00:09:22.000]  所以彼得做了一個
[00:09:22.000 --> 00:09:23.000]  很簡單的快速測試
[00:09:23.000 --> 00:09:25.000]  你一查就查到了
[00:09:25.000 --> 00:09:27.000]  先頭Vicky師母都有跟他說過
[00:09:27.000 --> 00:09:28.000]  怎樣大掃除
[00:09:28.000 --> 00:09:29.000]  我們一會試一下做
[00:09:29.000 --> 00:09:31.000]  在十二節的經文裡說到
[00:09:31.000 --> 00:09:33.000]  這個測試
[00:09:33.000 --> 00:09:35.000]  你一看就知道了
[00:09:35.000 --> 00:09:36.000]  二十二節我們一起讀
[00:09:36.000 --> 00:09:39.000]  既然你們因信從真理
[00:09:39.000 --> 00:09:42.000]  已潔淨了自己的心靈
[00:09:42.000 --> 00:09:44.000]  能真誠愛弟兄
[00:09:44.000 --> 00:09:46.000]  就該以清潔的心
[00:09:46.000 --> 00:09:49.000]  彼此切實相愛
[00:09:49.000 --> 00:09:50.000]  沒錯了
[00:09:50.000 --> 00:09:51.000]  今天經文不是很長
[00:09:51.000 --> 00:09:52.000]  很簡單
[00:09:52.000 --> 00:09:54.000]  不過越簡單是越難的
[00:09:54.000 --> 00:09:56.000]  這裡說真誠愛弟兄
[00:09:56.000 --> 00:09:58.000]  愛弟兄這個字原文
[00:09:58.000 --> 00:10:02.000]  Philadelphia就是我們美國費城的名字
[00:10:02.000 --> 00:10:03.000]  說的是什麼呢
[00:10:03.000 --> 00:10:04.000]  不單是弟兄
[00:10:04.000 --> 00:10:05.000]  姐妹也包括
[00:10:05.000 --> 00:10:08.000]  就是彼此情同手足的相愛
[00:10:08.000 --> 00:10:10.000]  這是一個真正
[00:10:10.000 --> 00:10:13.000]  聖潔屬神群體的標記
[00:10:13.000 --> 00:10:15.000]  彼此相愛
[00:10:15.000 --> 00:10:17.000]  最重要的是真誠
[00:10:17.000 --> 00:10:18.000]  什麼叫真誠呢
[00:10:18.000 --> 00:10:20.000]  就是不虛假
[00:10:20.000 --> 00:10:21.000]  你看著隔壁的人
[00:10:21.000 --> 00:10:22.000]  你稱讚一下他
[00:10:22.000 --> 00:10:23.000]  你真是好
[00:10:23.000 --> 00:10:24.000]  但是反過來
[00:10:24.000 --> 00:10:25.000]  你跟隔壁的人說
[00:10:25.000 --> 00:10:27.000]  他其實很壞
[00:10:27.000 --> 00:10:29.000]  這就是虛假
[00:10:29.000 --> 00:10:32.000]  我發現其實在教會
[00:10:32.000 --> 00:10:34.000]  更加會多出現
[00:10:34.000 --> 00:10:35.000]  比你在辦公室
[00:10:35.000 --> 00:10:36.000]  因為你上司
[00:10:36.000 --> 00:10:38.000]  他不會跟你說這些
[00:10:38.000 --> 00:10:39.000]  你不適合他會怎樣
[00:10:39.000 --> 00:10:40.000]  就罵你
[00:10:40.000 --> 00:10:42.000]  他不會說你真是很好
[00:10:42.000 --> 00:10:43.000]  不會的
[00:10:43.000 --> 00:10:44.000]  反而在教會有時我們會
[00:10:44.000 --> 00:10:46.000]  我們會怕傷害人
[00:10:46.000 --> 00:10:48.000]  所以這裡說了一些說話
[00:10:48.000 --> 00:10:50.000]  那裡可能又說另外一些說話
[00:10:50.000 --> 00:10:52.000]  不夠真誠和虛假
[00:10:52.000 --> 00:10:54.000]  而彼得還要提醒我們
[00:10:54.000 --> 00:10:55.000]  不單要真誠
[00:10:55.000 --> 00:10:57.000]  還要有一個什麼心
[00:10:57.000 --> 00:10:59.000]  清潔的心
[00:10:59.000 --> 00:11:01.000]  還要切實相愛
[00:11:01.000 --> 00:11:03.000]  清潔的心即是你是真心的
[00:11:03.000 --> 00:11:04.000]  如果你不是真的讚那個人
[00:11:04.000 --> 00:11:06.000]  你就不要讚他
[00:11:06.000 --> 00:11:07.000]  放在心裡
[00:11:07.000 --> 00:11:08.000]  為他祈禱
[00:11:08.000 --> 00:11:09.000]  還要切實
[00:11:09.000 --> 00:11:10.000]  這裡就是說
[00:11:10.000 --> 00:11:11.000]  易切的
[00:11:11.000 --> 00:11:13.000]  是不斷的
[00:11:13.000 --> 00:11:14.000]  不是一時三刻的
[00:11:14.000 --> 00:11:16.000]  是不停的愛
[00:11:16.000 --> 00:11:18.000]  正如這裡所說
[00:11:18.000 --> 00:11:20.000]  彼得其實就是在用
[00:11:20.000 --> 00:11:21.000]  耶穌基督的教導
[00:11:21.000 --> 00:11:22.000]  彼此相愛
[00:11:22.000 --> 00:11:23.000]  大家很熟的
[00:11:23.000 --> 00:11:27.000]  在約翰福音13章34到35節
[00:11:27.000 --> 00:11:28.000]  耶穌說
[00:11:28.000 --> 00:11:30.000]  我賜給你們一條生命令
[00:11:30.000 --> 00:11:32.000]  乃是叫你們彼此相愛
[00:11:32.000 --> 00:11:33.000]  我怎樣愛你們
[00:11:33.000 --> 00:11:34.000]  你們也要怎樣
[00:11:34.000 --> 00:11:36.000]  彼此相愛
[00:11:36.000 --> 00:11:38.000]  你們若彼此相愛
[00:11:38.000 --> 00:11:39.000]  眾人因此就認出
[00:11:39.000 --> 00:11:41.000]  你們是我的門徒了
[00:11:41.000 --> 00:11:43.000]  所以是一個印記
[00:11:43.000 --> 00:11:44.000]  不過正如他所說
[00:11:44.000 --> 00:11:47.000]  越容易是越難
[00:11:47.000 --> 00:11:48.000]  而彼此相愛
[00:11:48.000 --> 00:11:49.000]  如果你看回約翰福音
[00:11:49.000 --> 00:11:51.000]  有一個很特別的
[00:11:51.000 --> 00:11:54.000]  在之前14到15節也有說
[00:11:54.000 --> 00:11:55.000]  我是你們的主
[00:11:55.000 --> 00:11:56.000]  這是耶穌說的
[00:11:56.000 --> 00:11:59.000]  你們的老師尚且洗你們的腳
[00:11:59.000 --> 00:12:01.000]  你們也應當怎樣
[00:12:01.000 --> 00:12:03.000]  彼此洗腳
[00:12:03.000 --> 00:12:05.000]  這個很難
[00:12:05.000 --> 00:12:07.000]  耶穌說我給你們作了榜樣
[00:12:07.000 --> 00:12:11.000]  為要你們照著我為你們所做的去做
[00:12:11.000 --> 00:12:12.000]  我記得很多年前
[00:12:12.000 --> 00:12:14.000]  我去過一個童工的退休營
[00:12:14.000 --> 00:12:17.000]  我想你們可能去過一些團契的營會也試過
[00:12:17.000 --> 00:12:19.000]  有沒有人試過彼此洗腳
[00:12:19.000 --> 00:12:21.000]  有沒有試過這個操練
[00:12:21.000 --> 00:12:22.000]  有些人有
[00:12:22.000 --> 00:12:23.000]  那次我們分組
[00:12:23.000 --> 00:12:26.000]  你們知道分了誰幫我洗腳嗎
[00:12:26.000 --> 00:12:29.000]  蘇牧師
[00:12:29.000 --> 00:12:32.000]  我記得我旁邊的童工
[00:12:32.000 --> 00:12:34.000]  當蘇牧師說幫他洗腳的時候
[00:12:34.000 --> 00:12:36.000]  他馬上哭了
[00:12:36.000 --> 00:12:38.000]  我猜你和我的感覺一樣
[00:12:38.000 --> 00:12:40.000]  我是誰
[00:12:40.000 --> 00:12:42.000]  蘇牧師幫我洗腳
[00:12:42.000 --> 00:12:43.000]  我猜我當時的反應也是
[00:12:43.000 --> 00:12:45.000]  好像彼得一樣
[00:12:45.000 --> 00:12:47.000]  你記得彼得當耶穌說
[00:12:47.000 --> 00:12:49.000]  你要信主
[00:12:49.000 --> 00:12:50.000]  我要幫你洗腳的時候
[00:12:50.000 --> 00:12:51.000]  彼得也是說
[00:12:51.000 --> 00:12:53.000]  不要啊 你絕對不要洗我的腳
[00:12:53.000 --> 00:12:56.000]  我記得當時蘇牧師很溫柔的眼神
[00:12:56.000 --> 00:12:57.000]  來吧 Frank
[00:12:57.000 --> 00:12:59.000]  把腳伸出來
[00:12:59.000 --> 00:13:00.000]  很溫柔
[00:13:00.000 --> 00:13:02.000]  弟兄姊妹彼此相愛
[00:13:02.000 --> 00:13:04.000]  彼此洗腳
[00:13:04.000 --> 00:13:05.000]  很難的
[00:13:05.000 --> 00:13:07.000]  但正如我們這裡所說
[00:13:07.000 --> 00:13:08.000]  有三個元素我們剛剛看了
[00:13:08.000 --> 00:13:09.000]  潔淨
[00:13:09.000 --> 00:13:12.000]  我們舊約的時候或者新約的時候也是
[00:13:12.000 --> 00:13:14.000]  你一進門口
[00:13:14.000 --> 00:13:16.000]  屋主就幫你洗腳
[00:13:16.000 --> 00:13:17.000]  我們要潔淨
[00:13:17.000 --> 00:13:19.000]  我們要過一個聖夜生活
[00:13:19.000 --> 00:13:21.000]  今天我們要分別為聖
[00:13:21.000 --> 00:13:23.000]  我們要和這個世界分開
[00:13:23.000 --> 00:13:24.000]  第二是信服
[00:13:24.000 --> 00:13:27.000]  我相信是蘇牧師他信從聖經的真理
[00:13:27.000 --> 00:13:30.000]  所以無論這個是不是你的喜好
[00:13:30.000 --> 00:13:32.000]  無論這個對你自己有沒有虧損
[00:13:32.000 --> 00:13:33.000]  他都跟從
[00:13:33.000 --> 00:13:35.000]  所以信從聖經的說話很重要
[00:13:35.000 --> 00:13:37.000]  而第三就是我們之後所說的
[00:13:37.000 --> 00:13:38.000]  相愛
[00:13:38.000 --> 00:13:39.000]  你要真誠
[00:13:39.000 --> 00:13:41.000]  你不要虛假
[00:13:41.000 --> 00:13:42.000]  不是為自己的
[00:13:42.000 --> 00:13:43.000]  要持續的
[00:13:43.000 --> 00:13:45.000]  不是一瞬間的
[00:13:45.000 --> 00:13:47.000]  所以今天我們看到
[00:13:47.000 --> 00:13:48.000]  我們要過這個生活
[00:13:48.000 --> 00:13:50.000]  但是發現信了主越久
[00:13:50.000 --> 00:13:52.000]  我們發覺要信服
[00:13:52.000 --> 00:13:53.000]  要警醒
[00:13:53.000 --> 00:13:54.000]  要相愛
[00:13:54.000 --> 00:13:56.000]  要過這個新的生命
