
[00:00:00.000 --> 00:00:02.000]  各位丹尖會主早安
[00:01:36.760 --> 00:01:38.480]  在春天的時候
[00:01:38.480 --> 00:01:41.600]  我們就要好好為那一年的計劃
[00:01:41.600 --> 00:01:44.160]  做好準備
[00:01:44.160 --> 00:01:46.680]  而我們信了主的弟兄姊妹
[00:01:46.680 --> 00:01:48.480]  成為神的兒女
[00:01:48.480 --> 00:01:49.880]  基督徒
[00:01:49.880 --> 00:01:55.760]  我們有沒有為自己的屬靈生命的成長
[00:01:55.760 --> 00:01:58.040]  去做一些計劃呢?
[00:01:58.040 --> 00:01:59.920]  在我們生命當中
[00:01:59.920 --> 00:02:02.920]  我們有沒有積極去認識神
[00:02:02.920 --> 00:02:05.200]  去經歷神更多呢?
[00:02:05.200 --> 00:02:07.120]  今天我們看看
[00:02:07.120 --> 00:02:10.600]  舊約的其中一個重要的人物
[00:02:10.600 --> 00:02:12.000]  尼西米
[00:02:12.000 --> 00:02:14.680]  他的生命經歷是怎樣的呢?
[00:02:14.680 --> 00:02:16.560]  我們在看經文之前
[00:02:16.560 --> 00:02:18.160]  我們先祈禱
[00:02:18.160 --> 00:02:20.800]  我們一起低頭祈禱
[00:02:20.800 --> 00:02:22.720]  「借手求你親自去帶領
[00:02:22.720 --> 00:02:25.640]  讓聖靈你親自開我們的心
[00:02:25.640 --> 00:02:26.920]  開我們的眼
[00:02:26.920 --> 00:02:28.840]  讓我們看得見
[00:02:28.840 --> 00:02:30.040]  也聽得見
[00:02:30.040 --> 00:02:33.080]  神的自己的話語的提醒
[00:02:33.080 --> 00:02:35.800]  讓我們在生命當中
[00:02:35.800 --> 00:02:39.320]  有著神的自己的話語提醒和滋潤的時候
[00:02:39.320 --> 00:02:42.440]  我們可以怎樣在我們生命裡
[00:02:42.440 --> 00:02:44.520]  去計劃、去成長
[00:02:44.520 --> 00:02:45.920]  求主親自帶領
[00:02:45.920 --> 00:02:47.640]  保守以下的時間
[00:02:47.640 --> 00:02:49.120]  多謝主你聽我們禱告
[00:02:49.120 --> 00:02:51.320]  奉主耶穌基督的名
[00:02:51.320 --> 00:02:52.320]  阿門
[00:02:53.400 --> 00:02:55.640]  首先我們了解一下
[00:02:55.640 --> 00:02:58.440]  當時的一些歷史背景
[00:02:58.440 --> 00:03:00.760]  在尼西米記
[00:03:00.760 --> 00:03:02.360]  尼西米記是一卷
[00:03:02.360 --> 00:03:05.120]  被老歸回的歷史書信
[00:03:05.120 --> 00:03:08.640]  這卷書在希伯來文的聖經當中
[00:03:08.640 --> 00:03:12.240]  其實是和以斯拉記同一卷書
[00:03:12.240 --> 00:03:15.760]  而在書中有很多經文
[00:03:15.760 --> 00:03:19.240]  都是尼西米以第一人稱
[00:03:19.240 --> 00:03:21.520]  來記錄一些事件
[00:03:21.720 --> 00:03:24.480]  因此這卷書也可以叫做
[00:03:24.480 --> 00:03:27.320]  是一個尼西米的回憶錄
[00:03:27.320 --> 00:03:32.040]  因為當時猶大國的人民犯了罪
[00:03:32.040 --> 00:03:36.160]  所以他們在主前586年
[00:03:36.160 --> 00:03:38.840]  被擄到巴比倫去
[00:03:38.840 --> 00:03:43.600]  過了大概八四年左右
[00:03:43.600 --> 00:03:47.360]  直到主前444年
[00:03:47.480 --> 00:03:51.680]  當時正值波斯王朝的年代
[00:03:51.680 --> 00:03:55.360]  是亞達舍西王統治的時期
[00:03:55.360 --> 00:03:57.040]  猶大的百姓
[00:03:57.040 --> 00:04:00.480]  其實他們仍然過著很悲慘的生活
[00:04:00.480 --> 00:04:03.160]  遭受很多患難
[00:04:03.160 --> 00:04:07.560]  亦被當時的一些統治的人
[00:04:07.560 --> 00:04:08.760]  來去凌辱
[00:04:08.760 --> 00:04:11.880]  情況十分淒涼
[00:04:11.880 --> 00:04:15.280]  而耶路撒冷城和猶大人
[00:04:15.280 --> 00:04:17.280]  的悲慘情況
[00:04:17.280 --> 00:04:19.720]  在尼西米第一章說到
[00:04:19.720 --> 00:04:21.440]  透過一位弟兄
[00:04:21.440 --> 00:04:23.760]  叫做哈拿尼的陳述
[00:04:23.760 --> 00:04:26.200]  告訴了尼西米
[00:04:26.200 --> 00:04:28.200]  尼西米知道之後
[00:04:28.200 --> 00:04:32.600]  他雖然身處在愛邦王朝的高位上
[00:04:32.600 --> 00:04:34.680]  但他仍然沒有忘記
[00:04:34.680 --> 00:04:39.320]  自己民族猶大人的需要
[00:04:39.320 --> 00:04:43.400]  他知道猶大人的情況之後
[00:04:43.400 --> 00:04:46.360]  他心裡非常悲哀
[00:04:46.360 --> 00:04:51.400]  謙卑地在神的面前禁食禱告
[00:04:51.400 --> 00:04:54.360]  為著民族的罪
[00:04:54.360 --> 00:04:56.360]  向神認罪
[00:04:56.360 --> 00:05:00.200]  亦求神憐憫和寬恕
[00:05:00.200 --> 00:05:04.080]  並且他回想神對摩西的應許
[00:05:04.080 --> 00:05:08.320]  倘若人民向神悔改認錯的時候
[00:05:08.320 --> 00:05:10.480]  神必然來看顧人
[00:05:10.720 --> 00:05:13.200]  他就是這樣拿著這份應許
[00:05:13.200 --> 00:05:15.200]  向神祈求
[00:05:15.200 --> 00:05:17.840]  而就在這個情況之下
[00:05:17.840 --> 00:05:21.960]  尼西米計劃重返耶路撒冷城
[00:05:21.960 --> 00:05:24.200]  很想親自去看看
[00:05:24.200 --> 00:05:27.120]  耶路撒冷城當時的情況
[00:05:27.120 --> 00:05:30.040]  我們一起看今天的經文
[00:05:30.040 --> 00:05:32.920]  我們看尼西米第二章
[00:05:32.920 --> 00:05:34.720]  一至二十節
[00:05:34.720 --> 00:05:37.560]  我們首先看一至八節
[00:05:37.560 --> 00:05:39.160]  我們看八節的經文
[00:05:39.160 --> 00:05:41.400]  我們一起讀出
[00:05:42.240 --> 00:05:45.600]  「阿達洩西王二十年彌散月
[00:05:45.600 --> 00:05:48.000]  在王面前擺酒
[00:05:48.000 --> 00:05:50.800]  我拿起酒來奉給王
[00:05:50.800 --> 00:05:54.440]  我素來在王面前沒有愁容
[00:05:54.440 --> 00:05:56.160]  王對我說
[00:05:56.160 --> 00:05:57.680]  你既沒有病
[00:05:57.680 --> 00:06:00.440]  為什麼面帶愁容呢?
[00:06:00.440 --> 00:06:02.120]  這不是別的
[00:06:02.120 --> 00:06:08.080]  必是你心中受煩
[00:06:08.080 --> 00:06:10.120]  於是我甚懼怕」
[00:06:10.120 --> 00:06:11.680]  繼續第三節
[00:06:11.680 --> 00:06:13.240]  「我對王說
[00:06:13.240 --> 00:06:14.960]  願王萬歲
[00:06:14.960 --> 00:06:19.000]  我列祖墳墓所在的那城荒涼
[00:06:19.000 --> 00:06:21.520]  城門被火焚燒
[00:06:21.520 --> 00:06:24.520]  我豈能面無愁容嗎?
[00:06:24.520 --> 00:06:26.240]  王問我說
[00:06:26.240 --> 00:06:28.120]  你要求什麼?
[00:06:28.120 --> 00:06:31.120]  於是我密討天上的神
[00:06:31.120 --> 00:06:32.600]  我對王說
[00:06:32.600 --> 00:06:35.640]  僕人若在王眼前蒙恩
[00:06:35.640 --> 00:06:37.480]  王若喜歡
[00:06:37.480 --> 00:06:40.520]  求王差遣我往猶大
[00:06:40.520 --> 00:06:44.440]  到我列祖墳墓所在的那城去
[00:06:44.440 --> 00:06:47.160]  我好從見到
[00:06:47.160 --> 00:06:51.160]  那時王后坐在王的旁邊
[00:06:51.160 --> 00:06:52.840]  王問我說
[00:06:52.840 --> 00:06:55.240]  你去要多少日子?
[00:06:55.240 --> 00:06:56.760]  幾時回來?
[00:06:56.760 --> 00:06:58.760]  我就定了日期
[00:06:58.760 --> 00:07:02.120]  於是王喜歡差遣我去
[00:07:02.120 --> 00:07:04.080]  我又對王說
[00:07:04.080 --> 00:07:05.680]  王若喜歡
[00:07:05.680 --> 00:07:08.120]  求王賜我詔書
[00:07:08.120 --> 00:07:10.680]  通知大河西的省長
[00:07:10.680 --> 00:07:12.200]  准我經過
[00:07:12.200 --> 00:07:13.880]  直到猶大
[00:07:13.880 --> 00:07:15.480]  又賜詔書
[00:07:15.480 --> 00:07:18.840]  通知管理王元林的衙紗
[00:07:18.840 --> 00:07:21.280]  使他給我木料
[00:07:21.280 --> 00:07:25.680]  造屬殿迎樓之門的橫樑和城牆
[00:07:25.680 --> 00:07:28.680]  與我自己房屋使用的
[00:07:28.680 --> 00:07:30.680]  王就允准我
[00:07:30.680 --> 00:07:34.680]  因我神施恩的手幫助我」
[00:07:34.680 --> 00:07:36.880]  在第一節說到
[00:07:36.880 --> 00:07:40.000]  阿達舍西王二十年的彌撒月
[00:07:40.000 --> 00:07:43.520]  是當時波斯年曆的一月
[00:07:43.520 --> 00:07:47.560]  與《一章一節》的比較
[00:07:47.560 --> 00:07:49.560]  記載到是基斯留月
[00:07:49.560 --> 00:07:51.560]  也就是當時的九月
[00:07:51.560 --> 00:07:53.080]  九月到一月
[00:07:53.080 --> 00:07:55.880]  大概四個月左右
[00:07:55.880 --> 00:07:59.920]  利欽米知道這個消息
[00:07:59.920 --> 00:08:02.280]  大約已經有四個月了
[00:08:02.280 --> 00:08:05.080]  他在這段時間
[00:08:05.080 --> 00:08:07.080]  一方面很悲哀
[00:08:07.080 --> 00:08:09.680]  剛才說到他向神認罪
[00:08:09.680 --> 00:08:13.080]  另一方面他也想辦法籌備
[00:08:13.080 --> 00:08:16.080]  看看如何回到耶路撒冷
[00:08:16.080 --> 00:08:18.880]  利欽米的工作是什麼呢?
[00:08:18.880 --> 00:08:22.480]  在前文第一章十一節
[00:08:22.480 --> 00:08:24.480]  他是一個酒政
[00:08:24.480 --> 00:08:28.880]  酒政就是為王斟酒和試酒
[00:08:28.880 --> 00:08:31.880]  然後給王飲用
[00:08:31.880 --> 00:08:33.880]  他就一如既往的
[00:08:33.880 --> 00:08:36.880]  在阿達舍西王面前試酒
[00:08:36.880 --> 00:08:43.880]  因此王很容易看到他的面容和情緒
[00:08:43.880 --> 00:08:46.080]  利欽米可能因為
[00:08:46.080 --> 00:08:49.080]  畏著耶路撒冷的情況
[00:08:49.080 --> 00:08:50.480]  而憂心忡忡
[00:08:50.480 --> 00:08:54.880]  因而難掩他愁水的面容
[00:08:54.880 --> 00:08:56.480]  就是這樣
[00:08:56.480 --> 00:09:00.280]  他憂愁的情緒被王發現了
[00:09:00.280 --> 00:09:02.280]  於是在經文稿所說
[00:09:02.280 --> 00:09:04.280]  王問利欽米
[00:09:04.280 --> 00:09:09.880]  你有什麼事使你面帶愁容呢?
[00:09:09.880 --> 00:09:11.880]  愁容這個字
[00:09:11.880 --> 00:09:16.680]  原文其實是顯露惡樣
[00:09:16.680 --> 00:09:18.680]  總之是黑面的
[00:09:18.680 --> 00:09:21.280]  就是樣子不好
[00:09:21.280 --> 00:09:24.880]  表露了這個樣子
[00:09:24.880 --> 00:09:28.280]  王就問他為何面帶愁容
[00:09:28.280 --> 00:09:29.880]  利欽米的反應是怎樣呢?
[00:09:29.880 --> 00:09:31.480]  在第二節所說
[00:09:31.480 --> 00:09:33.480]  我甚懼怕
[00:09:33.480 --> 00:09:39.480]  為何利欽米會這麼害怕呢?
[00:09:39.480 --> 00:09:45.480]  原因是利欽米在王的面前顯露惡樣
[00:09:45.480 --> 00:09:49.480]  意味著可能會對王不敬
[00:09:49.480 --> 00:09:53.480]  甚至可能被王懷疑
[00:09:53.480 --> 00:09:55.880]  他會否有叛變的企圖
[00:09:55.880 --> 00:09:57.880]  而惹禍上身
[00:09:57.880 --> 00:10:01.480]  因此他心裡很害怕
[00:10:01.480 --> 00:10:03.480]  雖然他很害怕
[00:10:03.480 --> 00:10:07.880]  但他仍然坦白向王訴說自己
[00:10:07.880 --> 00:10:10.480]  顯露惡樣的恩由
[00:10:10.480 --> 00:10:13.280]  在經文第三節繼續說
[00:10:13.280 --> 00:10:14.680]  利欽米表示
[00:10:14.680 --> 00:10:20.480]  他的列祖的墳墓的城和城門都荒廢了
[00:10:20.480 --> 00:10:23.480]  因而面帶愁容
[00:10:23.480 --> 00:10:25.480]  在這裡利欽米很好
[00:10:25.480 --> 00:10:26.680]  他很聰明
[00:10:26.680 --> 00:10:30.280]  他故意不提及耶路撒冷城的名稱
[00:10:30.280 --> 00:10:33.480]  只是提及列祖的墳墓
[00:10:33.480 --> 00:10:37.080]  一方面用了古近東的文化
[00:10:37.080 --> 00:10:40.080]  對祖先墳墓尊敬的態度
[00:10:40.080 --> 00:10:42.680]  來與王作出回應
[00:10:42.680 --> 00:10:48.680]  這也是貴族和王族極其重視的態度
[00:10:48.680 --> 00:10:49.680]  另一方面
[00:10:49.680 --> 00:10:51.680]  利欽米很希望
[00:10:51.680 --> 00:10:56.280]  王念在他思鄉和對先祖之情
[00:10:56.280 --> 00:11:01.480]  希望能獲得王的體諒和同情
[00:11:01.480 --> 00:11:05.280]  允許他回到耶路撒冷看看
[00:11:05.280 --> 00:11:08.480]  我們相信當時的利欽米
[00:11:08.480 --> 00:11:10.480]  他在朝廷當中的服侍
[00:11:10.480 --> 00:11:11.880]  他的工作表現
[00:11:11.880 --> 00:11:13.880]  和他與王的關係
[00:11:13.880 --> 00:11:15.480]  都應該很好
[00:11:15.480 --> 00:11:20.880]  意義是王十分同情利欽米的處境
[00:11:20.880 --> 00:11:25.680]  王之後主動關心利欽米的需要
[00:11:25.680 --> 00:11:27.080]  在第四節
[00:11:27.080 --> 00:11:28.880]  王問利欽米
[00:11:28.880 --> 00:11:31.280]  你要什麼?
[00:11:31.280 --> 00:11:33.480]  就是問你需要什麼?
[00:11:33.480 --> 00:11:35.880]  有什麼可以幫到你?
[00:11:35.880 --> 00:11:37.680]  試想像一下
[00:11:37.680 --> 00:11:39.280]  如果我們頂轉位
[00:11:39.280 --> 00:11:42.680]  如果有一個很有錢、有地位、有權勢的人
[00:11:42.680 --> 00:11:44.880]  問你想要什麼
[00:11:44.880 --> 00:11:46.480]  你想要什麼?
[00:11:46.480 --> 00:11:49.080]  錢的舉手
[00:11:49.080 --> 00:11:50.480]  有,不過很少
[00:11:50.480 --> 00:11:51.880]  大家不喜歡錢
[00:11:51.880 --> 00:11:54.680]  OK,樓的舉手
[00:11:54.680 --> 00:11:56.480]  有多一點
[00:11:56.480 --> 00:11:59.280]  錢和樓都想要
[00:11:59.280 --> 00:12:02.480]  可能你列一張清單給他
[00:12:02.480 --> 00:12:03.880]  你想要什麼
[00:12:03.880 --> 00:12:05.880]  想要這個,想要那個
[00:12:05.880 --> 00:12:06.480]  就給他
[00:12:06.480 --> 00:12:10.280]  希望他能夠達成你的願望
[00:12:10.280 --> 00:12:11.680]  在經文當中
[00:12:11.680 --> 00:12:14.080]  利欽米的反應是怎樣呢?
[00:12:14.080 --> 00:12:17.280]  在第四節下半節說
[00:12:17.280 --> 00:12:21.080]  他物土天神的神
[00:12:21.080 --> 00:12:22.880]  利欽米深知
[00:12:22.880 --> 00:12:25.480]  這是神給他的大好機會
[00:12:25.480 --> 00:12:29.080]  能夠在王的面前回覆
[00:12:29.080 --> 00:12:33.080]  他想返耶路撒冷的心願
[00:12:33.080 --> 00:12:36.080]  他先來祈禱
[00:12:36.080 --> 00:12:38.480]  尋求神的指引
[00:12:38.480 --> 00:12:39.880]  在這裡我們可以看到
[00:12:39.880 --> 00:12:43.080]  利欽米是一個經常依靠神
[00:12:43.080 --> 00:12:46.480]  常常與神溝通、對話
[00:12:46.480 --> 00:12:50.280]  依靠神的恩手帶領他做事
[00:12:50.280 --> 00:12:51.880]  祈禱之後
[00:12:51.880 --> 00:12:54.480]  利欽米就帶著那份信心
[00:12:54.480 --> 00:12:58.280]  向王表達自己的想法
[00:12:58.280 --> 00:13:02.080]  第五節繼續說
[00:13:02.080 --> 00:13:04.280]  「僕人若在眼前蒙恩
[00:13:04.280 --> 00:13:06.080]  王若喜歡
[00:13:06.080 --> 00:13:08.880]  求王差遣」
[00:13:08.880 --> 00:13:11.880]  在這裡利欽米以謙遜的態度
[00:13:11.880 --> 00:13:13.080]  有智慧的
[00:13:13.080 --> 00:13:17.680]  願意求王批准他前往耶路撒冷
[00:13:17.680 --> 00:13:20.280]  進行重建的工程
[00:13:20.280 --> 00:13:23.880]  利欽米一方面討王的歡心
[00:13:23.880 --> 00:13:26.680]  探望得到王的允准
[00:13:26.680 --> 00:13:30.280]  另一方面求王差遣
[00:13:30.280 --> 00:13:32.680]  求王的差遣很特別
[00:13:32.680 --> 00:13:33.880]  為什麼要這樣說呢?
[00:13:33.880 --> 00:13:36.480]  其實就是利欽米很想將
[00:13:36.480 --> 00:13:38.680]  返耶路撒冷這個行動
[00:13:38.680 --> 00:13:41.080]  變成一個官方式
[00:13:41.080 --> 00:13:43.880]  希望能夠繼續
[00:13:43.880 --> 00:13:48.280]  得到王各樣的支援
[00:13:48.280 --> 00:13:50.880]  而在第六節、第八節
[00:13:50.880 --> 00:13:54.680]  利欽米就擬定了出發日期
[00:13:54.680 --> 00:13:59.080]  以及求王簽發的詔書
[00:13:59.080 --> 00:14:03.280]  希望能夠去到約旦河西的地方
[00:14:03.280 --> 00:14:05.280]  能夠順利通關
[00:14:05.280 --> 00:14:07.080]  順利進入
[00:14:07.080 --> 00:14:13.080]  並且通知當時王院裡的管理人員
[00:14:13.080 --> 00:14:15.680]  阿薩準備一些木料
[00:14:15.680 --> 00:14:20.080]  來重建城牆和他的房屋
[00:14:20.080 --> 00:14:22.680]  在這裡我們可以看到
[00:14:22.680 --> 00:14:27.480]  利欽米有一個很周詳的計劃和考慮
[00:14:27.480 --> 00:14:31.680]  來安排他這次返耶路撒冷的旅程
[00:14:31.680 --> 00:14:33.080]  而更重要的就是
[00:14:33.080 --> 00:14:36.280]  他得到王一切的允准
[00:14:36.280 --> 00:14:38.280]  其實背後有什麼呢?
[00:14:38.280 --> 00:14:42.080]  背後有神施恩的手來幫助他
[00:14:42.080 --> 00:14:46.280]  讓他經歷到神的看顧和帶領
[00:14:46.280 --> 00:14:49.280]  早前看過一位偉大的宣教士
[00:14:49.280 --> 00:14:52.080]  達德辛的傳記的經歷
[00:14:52.080 --> 00:14:55.480]  如果你看過他的傳記可能都知道
[00:14:55.480 --> 00:15:00.880]  達德辛在1853年來到中國上海
[00:15:00.880 --> 00:15:04.480]  展開宣教工作
[00:15:04.480 --> 00:15:07.480]  而宣教工作通常面對一個困難
[00:15:07.480 --> 00:15:10.680]  就是什麼呢?大家能否猜到?
[00:15:10.680 --> 00:15:14.480]  就是資金不足
[00:15:14.480 --> 00:15:18.280]  很多時候都不夠錢用
[00:15:18.280 --> 00:15:25.080]  達德辛每當他遇到工作不夠錢的時候
[00:15:25.080 --> 00:15:26.680]  他都堅持一件事
[00:15:26.680 --> 00:15:29.280]  就是不向人募捐
[00:15:29.280 --> 00:15:34.080]  或者是收集一些款項的要求
[00:15:34.080 --> 00:15:37.080]  只是一心來仰望神的公認
[00:15:37.080 --> 00:15:44.080]  信得過神會預備在他宣教上很多工作的進行
[00:15:44.080 --> 00:15:45.480]  其中有一次
[00:15:45.480 --> 00:15:49.480]  達德辛接管了寧波醫院的侍工
[00:15:49.480 --> 00:15:54.080]  而當時的醫院正正出現了經濟的困難
[00:15:54.080 --> 00:15:58.880]  當時有一些醫院的職員請辭了
[00:15:58.880 --> 00:16:01.280]  因為經濟不好
[00:16:01.280 --> 00:16:05.280]  就這樣走了很多人
[00:16:05.280 --> 00:16:10.480]  但感謝主在達德辛的母親中
[00:16:10.480 --> 00:16:14.280]  他們知道醫院需要人手幫忙的時候
[00:16:14.280 --> 00:16:20.080]  就自願做一個義工來醫院幫忙
[00:16:20.080 --> 00:16:26.880]  雖然醫院人手暫時足夠管理行政的事情
[00:16:26.880 --> 00:16:31.880]  但經濟上的問題仍然未得到解決
[00:16:31.880 --> 00:16:33.680]  過了一段日子
[00:16:33.680 --> 00:16:37.080]  達德辛的同工巴格爾醫生
[00:16:37.080 --> 00:16:42.080]  和達德辛自己的職員都差不多用完了
[00:16:42.080 --> 00:16:44.680]  眾人都繼續為醫院的經費
[00:16:44.680 --> 00:16:47.080]  不斷地來祈禱
[00:16:47.080 --> 00:16:54.680]  達德辛也知道這是醫院存亡的關鍵時期
[00:16:54.680 --> 00:16:57.880]  但日子一天一天地過去
[00:16:57.880 --> 00:17:02.480]  他們的祈禱仍然未得到應允
[00:17:02.480 --> 00:17:10.280]  之後醫院廚房的工人告訴達德辛
[00:17:10.280 --> 00:17:13.480]  醫院的糧食到了最後一包米了
[00:17:13.480 --> 00:17:15.480]  如果再沒有錢買米的時候
[00:17:15.480 --> 00:17:19.480]  醫院可能就要關門了
[00:17:19.480 --> 00:17:23.480]  他們都很緊張
[00:17:23.480 --> 00:17:29.880]  但在最後一包米還沒吃完之前
[00:17:29.880 --> 00:17:33.880]  達德辛收到一封由英國寄來的信
[00:17:33.880 --> 00:17:40.880]  信裡夾著一張50英鎊的匯票
[00:17:40.880 --> 00:17:44.680]  寄信的人就是達德辛在英國的一個好朋友
[00:17:44.680 --> 00:17:46.680]  叫做布加先生
[00:17:46.680 --> 00:17:49.680]  他分享的時候
[00:17:49.680 --> 00:17:52.880]  他說只是他心裡有感動
[00:17:52.880 --> 00:17:55.880]  這樣寄出那張支票
[00:17:55.880 --> 00:18:00.080]  他既不知道醫院正面臨生死存亡的時刻
[00:18:00.080 --> 00:18:04.880]  更加不知道他們窮到只剩下一包米
[00:18:04.880 --> 00:18:09.880]  布加先生只是按感動關心醫院的需要
[00:18:09.880 --> 00:18:12.880]  他當時在信上問達德辛
[00:18:12.880 --> 00:18:17.880]  我需要奉獻更多的錢給你嗎?
[00:18:17.880 --> 00:18:23.880]  當時達德辛心裡非常感恩和有驚喜
[00:18:23.880 --> 00:18:27.880]  因為神來應允他的禱告
[00:18:27.880 --> 00:18:29.880]  在最關鍵的時候
[00:18:29.880 --> 00:18:34.880]  神充充足足來供應他們的需要
[00:18:34.880 --> 00:18:36.880]  弟兄姊妹
[00:18:36.880 --> 00:18:39.880]  我們未必像達德辛般刺激
[00:18:39.880 --> 00:18:41.880]  可能到最後一包米
[00:18:41.880 --> 00:18:44.880]  或者家裡只剩下一個蛋糕
[00:18:44.880 --> 00:18:46.880]  就沒東西吃,沒錢
[00:18:46.880 --> 00:18:48.880]  但我都很鼓勵你
[00:18:48.880 --> 00:18:50.880]  當你在不同的
[00:18:50.880 --> 00:18:52.880]  特別是在我們生活不同的處境
[00:18:52.880 --> 00:18:54.880]  不同的困難當中
[00:18:54.880 --> 00:18:57.880]  我們都來不住禱告
[00:18:57.880 --> 00:19:00.880]  就好像你這樣
[00:19:00.880 --> 00:19:02.880]  立刻來向神禱告
[00:19:02.880 --> 00:19:06.880]  或者達德辛也繼續來祈禱
[00:19:06.880 --> 00:19:08.880]  讓我們一起來學習
[00:19:08.880 --> 00:19:11.880]  信靠神的恩手,祂會帶領
[00:19:11.880 --> 00:19:13.880]  也都深信神會保守我們
[00:19:13.880 --> 00:19:15.880]  在我們最困難的當中
[00:19:15.880 --> 00:19:18.880]  給我們適切的需要
[00:19:18.880 --> 00:19:20.880]  接下來我們繼續看經文
[00:19:20.880 --> 00:19:23.880]  第九至十六節
[00:19:23.880 --> 00:19:25.880]  我們一起讀出
[00:19:25.880 --> 00:19:29.880]  王派了軍長和馬兵護送我
[00:19:29.880 --> 00:19:32.880]  我到了河西的省長那裡
[00:19:32.880 --> 00:19:35.880]  將王的詔書交給他們
[00:19:35.880 --> 00:19:37.880]  和倫人參巴拉
[00:19:37.880 --> 00:19:40.880]  並圍爐的阿滿人多比亞
[00:19:40.880 --> 00:19:44.880]  聽見有人來為以色列人求好處
[00:19:44.880 --> 00:19:46.880]  就甚擾我
[00:19:46.880 --> 00:19:49.880]  我到了耶路撒冷
[00:19:49.880 --> 00:19:52.880]  在那裡住了三天
[00:19:52.880 --> 00:19:53.880]  我夜間起來
[00:19:53.880 --> 00:19:56.880]  有幾個人也一同起來
[00:19:56.880 --> 00:20:01.880]  但神使我心裡要為耶路撒冷做什麼事
[00:20:01.880 --> 00:20:04.880]  我並沒有告訴人
[00:20:04.880 --> 00:20:07.880]  除了我騎的牲口以外
[00:20:07.880 --> 00:20:10.880]  有沒有別的牲口在我那裡
[00:20:10.880 --> 00:20:13.880]  當夜出了谷門
[00:20:13.880 --> 00:20:15.880]  往野狗井去
[00:20:15.880 --> 00:20:17.880]  到了糞廠門
[00:20:17.880 --> 00:20:20.880]  察看耶路撒冷的城牆
[00:20:20.880 --> 00:20:22.880]  見城牆拆毀
[00:20:22.880 --> 00:20:24.880]  城門被火焚燒
[00:20:24.880 --> 00:20:26.880]  我又往前
[00:20:26.880 --> 00:20:28.880]  到了廚門和王祠
[00:20:28.880 --> 00:20:32.880]  但所騎的牲口沒有地方過去
[00:20:32.880 --> 00:20:35.880]  於是夜間原溪而上
[00:20:35.880 --> 00:20:37.880]  察看城牆
[00:20:37.880 --> 00:20:39.880]  又轉身進入谷門
[00:20:39.880 --> 00:20:41.880]  就回來了
[00:20:41.880 --> 00:20:43.880]  我往那裡去
[00:20:43.880 --> 00:20:45.880]  我做什麼事
