
[00:00:00.000 --> 00:00:03.000]  (主持人:好,大家晚安了)
[00:05:50.200 --> 00:05:55.200]  (主持人:這是一個很多時間去深層的認識)
[00:05:55.200 --> 00:06:02.200]  (主持人:當然放在聖經裡,我們看對神、天父、耶穌基督的認識)
[00:06:02.200 --> 00:06:07.200]  (主持人:這個約翰一書是在使徒約翰晚年的時候寫的)
[00:06:07.200 --> 00:06:12.200]  (主持人:一般推斷是他九十幾歲的時候寫的)
[00:06:12.200 --> 00:06:16.200]  (主持人:基本上他和同期信耶穌的人都離開了世界)
[00:06:16.200 --> 00:06:22.200]  (主持人:我想他都是一個人去面對,但是我相信他的心不會覺得孤單)
[00:06:22.200 --> 00:06:26.200]  (主持人:他在這個時候寫信給主裡面的弟兄姊妹)
[00:06:26.200 --> 00:06:32.200]  (主持人:約翰一書有一個定位,我們可以叫做家書)
[00:06:32.200 --> 00:06:38.200]  (主持人:他寫給家裡面的人,這本書也是約翰寫給他親愛的家人)
[00:06:38.200 --> 00:06:43.200]  (主持人:包括所有跟隨基督的信徒,即是我們每一個)
[00:06:43.200 --> 00:06:48.200]  (主持人:第一樣想去看,去校正我們的焦點)
[00:06:48.200 --> 00:06:52.200]  (主持人:就是去看我們家裡的家人是怎樣的)
[00:06:52.200 --> 00:06:57.200]  (主持人:這裡很清楚,約翰雖然在剛才的一至四節裡面)
[00:06:57.200 --> 00:07:01.200]  (主持人:他是一層一層又一層地說明出)
[00:07:01.200 --> 00:07:05.200]  (主持人:告訴我們耶穌有不同的面貌)
[00:07:05.200 --> 00:07:10.200]  (主持人:雖然我們認識耶穌很久,但是有不同的面貌)
[00:07:10.200 --> 00:07:15.200]  (主持人:我們一起去看看,究竟有什麼樣的面貌)
[00:07:15.200 --> 00:07:21.200]  (主持人:在第一節裡,告訴我們起初原有的生命之道)
[00:07:21.200 --> 00:07:27.200]  (主持人:就是在說耶穌的本質)
[00:07:27.200 --> 00:07:33.200]  (主持人:我們所追求的不只是停留在肉體上,在肉身上)
[00:07:33.200 --> 00:07:37.200]  (主持人:雖然這個世界,這個社會,傳媒,各方面,商業都告訴我們)
[00:07:37.200 --> 00:07:43.200]  (主持人:我們要吃好一點,住好一點,睡好一點,玩好一點,穿好一點)
[00:07:43.200 --> 00:07:50.200]  (主持人:全部都是圍繞著我們的肉身來活著)
[00:07:50.200 --> 00:07:53.200]  (主持人:但是在這裡告訴我們,他回想起來的時候)
[00:07:53.200 --> 00:07:58.200]  (主持人:原有的生命之道,是告訴我們本質)
[00:07:58.200 --> 00:08:01.200]  (主持人:人是一個屬靈的Being)
[00:08:01.200 --> 00:08:06.200]  (主持人:當神去做我們的時候,我們都知道人是神的傑作)
[00:08:06.200 --> 00:08:09.200]  (主持人:是神創造的高峰)
[00:08:09.200 --> 00:08:11.200]  (主持人:因為我們每一個都有神的形象)
[00:08:11.200 --> 00:08:15.200]  (主持人:並且是一個有靈性生命的活人)
[00:08:15.200 --> 00:08:19.200]  (主持人:因此約翰在這裡,你再想像一下,他九十多歲)
[00:08:19.200 --> 00:08:24.200]  (主持人:跟隨耶穌很多年,是一個老牧者,一個使徒)
[00:08:24.200 --> 00:08:30.200]  (主持人:他在這裡再一次告訴我們,他回到最重要最核心的,最基本的東西)
[00:08:30.200 --> 00:08:34.200]  (主持人:他回到源頭,去思索一下生命的本質)
[00:08:34.200 --> 00:08:39.200]  (主持人:帶我們去思考,我們會問,這個生命之道是誰?)
[00:08:39.200 --> 00:08:41.200]  (主持人:生命之道是誰?)
[00:08:41.200 --> 00:08:45.200]  (主持人:就是那位道成肉身的主基督)
[00:08:45.200 --> 00:08:49.200]  (主持人:我們因著信,都成為了神家裡面的人)
[00:08:49.200 --> 00:08:55.200]  (主持人:但是日子越過,我們對神的認識,對耶穌的認識)
[00:08:55.200 --> 00:08:58.200]  (主持人:是否一定是按照比例增加的呢?)
[00:08:58.200 --> 00:09:02.200]  (主持人:其實未必,不一定)
[00:09:02.200 --> 00:09:07.200]  (主持人:那個認識有時可以說出來,有時好像說不出來)
[00:09:07.200 --> 00:09:14.200]  (主持人:但又不只是心照那種,好像說出來,可能有人問,有些抽象)
[00:09:14.200 --> 00:09:17.200]  (主持人:可能確實有些抽象)
[00:09:17.200 --> 00:09:23.200]  (主持人:但是神給我們的認識,有地上屬世的知識,有屬靈的知識)
[00:09:23.200 --> 00:09:30.200]  (主持人:耶穌是藉著眼見的物質世界,給我們看到屬靈的事實)
[00:09:30.200 --> 00:09:35.200]  (主持人:譬如說,神透過家庭,我們的血緣的家庭)
[00:09:35.200 --> 00:09:41.200]  (主持人:有爸爸,有媽媽,有手足,有兄弟,有姐妹,有哥哥,有姐姐,有弟妹)
[00:09:41.200 --> 00:09:48.200]  (主持人:是給我們認識,本身在這個場所認識愛是什麼)
[00:09:48.200 --> 00:09:54.200]  (主持人:就是一個很具體的環境,去領受認識愛是看不到的)
[00:09:54.200 --> 00:09:57.200]  (主持人:好像看不到,但感受到,可能體驗得到的)
[00:09:57.200 --> 00:10:02.200]  (主持人:但是我們又看到另一個真相,就是)
[00:10:02.200 --> 00:10:08.200]  (主持人:原來整個世界在神的面前是敗壞的)
[00:10:08.200 --> 00:10:10.200]  (主持人:是人性墮落的)
[00:10:10.200 --> 00:10:12.200]  (主持人:既然是這樣,那怎麼辦呢?)
[00:10:12.200 --> 00:10:16.200]  (主持人:在哪裡去能夠認識到愛呢?)
[00:10:16.200 --> 00:10:22.200]  (主持人:在約翰一書裏面,約翰在後面不斷解釋如何認識,何謂愛?)
[00:10:22.200 --> 00:10:29.200]  (主持人:但我們在這裏能否看得很清楚,就是神有一個目的,有一個心意)
[00:10:29.200 --> 00:10:36.200]  (主持人:很願意人成為祂的兒女,而這個家的觀念是從神而來的)
[00:10:36.200 --> 00:10:40.200]  (主持人:可能我們身為中國人聽過很多很多,但原來這個家的觀念)
[00:10:40.200 --> 00:10:46.200]  (主持人:是神原先有的,是起初原有的,祂想賜給我們)
[00:10:46.200 --> 00:10:50.200]  (主持人:我記得在我自己初信的日子)
[00:10:50.200 --> 00:10:57.200]  (主持人:有一次讀聖經,讀到詩篇六十八篇第五第六節)
[00:10:57.200 --> 00:11:04.200]  (主持人:那裡這樣說,神在他聖所作孤兒的父,作寡婦的新冤者)
[00:11:04.200 --> 00:11:09.200]  (主持人:神使孤獨的有家,使被囚的出來享福)
[00:11:09.200 --> 00:11:14.200]  (主持人:我記得那時第一次讀的時候,不知為何讀到這裏)
[00:11:14.200 --> 00:11:17.200]  (主持人:眼淚就不期然地流下來)
[00:11:17.200 --> 00:11:20.200]  (主持人:我又想,我又不是沒有家庭)
[00:11:20.200 --> 00:11:25.200]  (主持人:在當時我的認知裏面,有一位愛我的爸爸)
[00:11:25.200 --> 00:11:29.200]  (主持人:理性上我知道我不是孤兒,我也有家)
[00:11:29.200 --> 00:11:32.200]  (主持人:但為何會這麼感觸呢?)
[00:11:32.200 --> 00:11:35.200]  (主持人:去到不同的日子裏面,慢慢去感受)
[00:11:35.200 --> 00:11:41.200]  (主持人:不是眼去見到,不是物質的世界去吃好些,穿好些,住好些)
[00:11:41.200 --> 00:11:45.200]  (主持人:是裏面原來有一種嚮往,嚮往一個家)
[00:11:45.200 --> 00:11:48.200]  (主持人:而這是一個深層的需要)
[00:11:48.200 --> 00:11:53.200]  (主持人:我們相信是神能夠滿足到這個深層的需要)
[00:11:53.200 --> 00:11:57.200]  (主持人:除了看到耶穌基督,我們認識家人的時候)
[00:11:57.200 --> 00:11:59.200]  (主持人:認識祂有祂的本質)
[00:11:59.200 --> 00:12:06.200]  (主持人:亦認識到祂的本質在約翰的表達裏面是這樣說)
[00:12:06.200 --> 00:12:09.200]  (主持人:「願與父同在,那永遠的生命」)
[00:12:09.200 --> 00:12:14.200]  (主持人:開頭只聽到是「道」,看不清楚)
[00:12:14.200 --> 00:12:16.200]  (主持人:只說「Logos」)
[00:12:16.200 --> 00:12:19.200]  (主持人:到這裏,這位道是怎樣的呢?)
[00:12:19.200 --> 00:12:22.200]  (主持人:原來祂與父神同在)
[00:12:22.200 --> 00:12:27.200]  (主持人:亦即是告訴我們,原來這生命是有位格的本質)
[00:12:27.200 --> 00:12:32.200]  (主持人:是有位格的,祂是與父同在的永遠的生命)
[00:12:32.200 --> 00:12:36.200]  (主持人:在本質上,耶穌與父都是同等的)
[00:12:36.200 --> 00:12:40.200]  (主持人:在起初、太初的時候,人都未被造)
[00:12:40.200 --> 00:12:42.200]  (主持人:或者這樣說,地上一個家庭都未有)
[00:12:42.200 --> 00:12:47.200]  (主持人:沒有任何受造之物之前,父與主已經存在)
[00:12:47.200 --> 00:12:50.200]  (主持人:並且享受著永生的關係)
[00:12:50.200 --> 00:12:53.200]  (主持人:享受著永生愛的團契)
[00:12:53.200 --> 00:12:58.200]  (主持人:神就很樂意與人分享祂的愛,分享祂的團契)
[00:12:58.200 --> 00:13:02.200]  (主持人:因為神是根據祂的本性或屬性)
[00:13:02.200 --> 00:13:05.200]  (主持人:來開始祂永恆的心意)
[00:13:05.200 --> 00:13:09.200]  (主持人:約翰在這裏告訴我們,神就是光)
[00:13:09.200 --> 00:13:12.200]  (主持人:在後面的經文告訴我們,神就是愛)
[00:13:12.200 --> 00:13:15.200]  (主持人:神是光,神是愛這個本質)
[00:13:15.200 --> 00:13:18.200]  (主持人:就開始了神在人類當中的歷史)
[00:13:18.200 --> 00:13:20.200]  (主持人:人就開始來到這個世界)
[00:13:20.200 --> 00:13:25.200]  (主持人:而我們如今有份,竟然可以在神的心意裏面)
[00:13:25.200 --> 00:13:30.200]  (主持人:成為神國的一份子,成為神家裏的人)
[00:13:30.200 --> 00:13:35.200]  (主持人:你真的要想一想,我用約翰的表達)
[00:13:35.200 --> 00:13:38.200]  (主持人:你看一下,這是何等的慈愛)
[00:13:38.200 --> 00:13:41.200]  (主持人:這是何等的榮耀,何等的驚訝)
[00:13:41.200 --> 00:13:45.200]  (主持人:我們可以稱祂為萬王之王,萬主之主)
[00:13:45.200 --> 00:13:48.200]  (主持人:從起初原有的生命之道)
[00:13:48.200 --> 00:13:51.200]  (主持人:就是那位獨一的主宰)
[00:13:51.200 --> 00:13:54.200]  (主持人:竟然我們稱祂為父神,稱祂為父親)
[00:13:54.200 --> 00:13:57.200]  (主持人:亦稱主基督為我們的大哥)
[00:13:57.200 --> 00:13:59.200]  (主持人:有這份關係)
[00:13:59.200 --> 00:14:03.200]  (主持人:我相信這個福音仍然要繼續傳開)
[00:14:03.200 --> 00:14:04.200]  (主持人:這是好消息)
[00:14:04.200 --> 00:14:07.200]  (主持人:使人的心能夠回轉)
[00:14:07.200 --> 00:14:10.200]  (主持人:能夠回到家庭裏面)
[00:14:10.200 --> 00:14:15.200]  (主持人:回看香港,基督徒畢竟是少數)
[00:14:15.200 --> 00:14:18.200]  (主持人:可以說是非主流)
[00:14:18.200 --> 00:14:21.200]  (主持人:近來我正在讀一個關於基督信仰)
[00:14:21.200 --> 00:14:23.200]  (主持人:如何看家庭的課程)
[00:14:23.200 --> 00:14:27.200]  (主持人:當中有一些家庭的必備元素)
[00:14:27.200 --> 00:14:29.200]  (主持人:是合乎聖經的說法)
[00:14:29.200 --> 00:14:32.200]  (主持人:這四個是怎樣的呢?)
[00:14:32.200 --> 00:14:34.200]  (主持人:聽起來是非常完美的)
[00:14:34.200 --> 00:14:36.200]  (主持人:我相信只有神才有)
[00:14:36.200 --> 00:14:39.200]  (主持人:第一點是無條件的愛和維生)
[00:14:39.200 --> 00:14:42.200]  (主持人:我們希望在一個家庭裏面)
[00:14:42.200 --> 00:14:45.200]  (主持人:父母一定要無條件的愛和維生)
[00:14:45.200 --> 00:14:47.200]  (主持人:因為嬰兒是不會照顧自己的)
[00:14:47.200 --> 00:14:50.200]  (主持人:他只能夠有訴求和要求)
[00:14:50.200 --> 00:14:52.200]  (主持人:而父母見到的時候)
[00:14:52.200 --> 00:14:54.200]  (主持人:他要滿足他的訴求和要求)
[00:14:54.200 --> 00:14:57.200]  (主持人:是從家裏開始)
[00:14:57.200 --> 00:15:01.200]  (主持人:有一份無條件的維生)
[00:15:01.200 --> 00:15:04.200]  (主持人:另外,如果我們在家裏面)
[00:15:04.200 --> 00:15:06.200]  (主持人:有一種氣氛)
[00:15:06.200 --> 00:15:08.200]  (主持人:這個氣氛能夠使人)
[00:15:08.200 --> 00:15:10.200]  (主持人:呼吸出一個)
[00:15:10.200 --> 00:15:12.200]  (主持人:你會感到釋懷的恩典)
[00:15:12.200 --> 00:15:14.200]  (主持人:做錯事不用怕)
[00:15:14.200 --> 00:15:17.200]  (主持人:做錯事,認錯,有人會來搖樹你)
[00:15:17.200 --> 00:15:20.200]  (主持人:不需要一個大話蓋一個大話)
[00:15:20.200 --> 00:15:21.200]  (主持人:再蓋另一個大話)
[00:15:21.200 --> 00:15:23.200]  (主持人:我們去坦然去承認)
[00:15:23.200 --> 00:15:26.200]  (主持人:在一個美好的家庭裏面)
[00:15:26.200 --> 00:15:31.200]  (主持人:第三,就是使人感到有自主的允許)
[00:15:31.200 --> 00:15:33.200]  (主持人:即是我可以做回自己)
[00:15:33.200 --> 00:15:35.200]  (主持人:去發展我們的專長)
[00:15:35.200 --> 00:15:39.200]  (主持人:承認我們的限制,我們的強弱項等等)
[00:15:39.200 --> 00:15:41.200]  (主持人:第四,就是帶來一種)
[00:15:41.200 --> 00:15:43.200]  (主持人:最後一個目標)
[00:15:43.200 --> 00:15:46.200]  (主持人:帶來一種互動)
[00:15:46.200 --> 00:15:49.200]  (主持人:互相真實的親密感)
[00:15:49.200 --> 00:15:51.200]  (主持人:我心中有你,你心中有我)
[00:15:51.200 --> 00:15:53.200]  (主持人:我明白你,你也認識我)
[00:15:53.200 --> 00:15:56.200]  (主持人:是一個深層的認識,了解)
[00:15:56.200 --> 00:15:58.200]  (主持人:或者叫做intimacy)
[00:15:58.200 --> 00:16:00.200]  (主持人:我相信,如果有的話)
[00:16:00.200 --> 00:16:02.200]  (主持人:這幅圖畫真的很美麗)
[00:16:02.200 --> 00:16:06.200]  (主持人:但我們要想想)
[00:16:06.200 --> 00:16:08.200]  (主持人:在你家裡是不是這樣?)
[00:16:08.200 --> 00:16:11.200]  (主持人:其實是相反的)
[00:16:11.200 --> 00:16:13.200]  (主持人:我們是從這個社會)
[00:16:13.200 --> 00:16:17.200]  (主持人:把這個世界人性的墮落)
[00:16:17.200 --> 00:16:20.200]  (主持人:世界的軟弱黑暗拯救出來的時候)
[00:16:20.200 --> 00:16:21.200]  (主持人:就剛剛和這裡相反)
[00:16:21.200 --> 00:16:24.200]  (主持人:我們不是在說文藥)
[00:16:24.200 --> 00:16:25.200]  (主持人:不是在說衛生)
[00:16:25.200 --> 00:16:26.200]  (主持人:是在說有條件)
[00:16:26.200 --> 00:16:27.200]  (主持人:剛才說了有條件)
[00:16:27.200 --> 00:16:29.200]  (主持人:是在說contract)
[00:16:29.200 --> 00:16:31.200]  (主持人:不是在說那個covenant)
[00:16:31.200 --> 00:16:33.200]  (主持人:第二,我們不是在說恩典)
[00:16:33.200 --> 00:16:34.200]  (主持人:我們是在說律法)
[00:16:34.200 --> 00:16:35.200]  (主持人:在說policy)
[00:16:35.200 --> 00:16:37.200]  (主持人:要守住這個,要守住那個)
[00:16:37.200 --> 00:16:39.200]  (主持人:饒恕的,只是用來說的)
[00:16:39.200 --> 00:16:40.200]  (主持人:不是做的)
[00:16:40.200 --> 00:16:43.200]  (主持人:第三,是在說夫妻間)
[00:16:43.200 --> 00:16:47.200]  (主持人:子女間有權力的struggle)
[00:16:47.200 --> 00:16:51.200]  (主持人:這個和剛才的相反)
[00:16:51.200 --> 00:16:54.200]  (主持人:第四,大家帶來的是一種距離感)
[00:16:54.200 --> 00:16:56.200]  (主持人:而非一個intimacy)
[00:16:56.200 --> 00:16:58.200]  (主持人:但是明明神本身有一個)
[00:16:58.200 --> 00:17:00.200]  (主持人:美善的計劃,有一個美善的夢)
[00:17:00.200 --> 00:17:02.200]  (主持人:有一個家的觀念)
[00:17:02.200 --> 00:17:05.200]  (主持人:祂也想我們進入到這份愛裡面)
[00:17:05.200 --> 00:17:08.200]  (主持人:因此開始了這個計劃)
[00:17:08.200 --> 00:17:10.200]  (主持人:就是耶穌基督來到這個世上)
[00:17:10.200 --> 00:17:14.200]  (主持人:而正正是我相信是帶著這些元素)
[00:17:14.200 --> 00:17:17.200]  (主持人:如果我們能夠彼此相愛)
[00:17:17.200 --> 00:17:18.200]  (主持人:耶穌也說了)
[00:17:18.200 --> 00:17:20.200]  (主持人:眾人因此就認出我們是主的門徒)
[00:17:20.200 --> 00:17:22.200]  (主持人:哇,這群人很特別的)
[00:17:22.200 --> 00:17:24.200]  (主持人:是有一些元素的)
[00:17:24.200 --> 00:17:28.200]  (主持人:而父神就是要帶我們去到這個家裡面)
[00:17:28.200 --> 00:17:32.200]  (主持人:第三樣我們再去思想一下)
[00:17:32.200 --> 00:17:36.200]  (主持人:有一層約翰帶我們去看)
[00:17:36.200 --> 00:17:38.200]  (主持人:這個是生命之道,本質)
[00:17:38.200 --> 00:17:43.200]  (主持人:祂和父永遠同在,祂有位格)
[00:17:43.200 --> 00:17:50.200]  (主持人:第三就是祂與祂、兒子耶穌基督所共有的團契)
[00:17:50.200 --> 00:17:57.200]  (主持人:原來給了一個位分、名銜給了耶穌)
[00:17:57.200 --> 00:18:00.200]  (主持人:是耶穌帶著使命去主基督)
[00:18:00.200 --> 00:18:04.200]  (主持人:道成肉身的子神)
[00:18:04.200 --> 00:18:09.200]  (主持人:這個帶我們去到另一個面貌)
[00:18:09.200 --> 00:18:14.200]  (主持人:就是看到原來耶穌就是這樣來到世間)
[00:18:14.200 --> 00:18:17.200]  (主持人:做了神與人之間唯一的中補)
[00:18:17.200 --> 00:18:19.200]  (主持人:就是那條路)
[00:18:19.200 --> 00:18:21.200]  (主持人:帶我們去到神的面前)
[00:18:21.200 --> 00:18:25.200]  (主持人:唯一我們真的要做的就是回轉、悔改)
[00:18:25.200 --> 00:18:29.200]  (主持人:去接受神給我們的恩典)
[00:18:29.200 --> 00:18:35.200]  (主持人:然後約翰在這裡用了一些用語來表達)
[00:18:35.200 --> 00:18:38.200]  (主持人:他講了很多次)
[00:18:38.200 --> 00:18:41.200]  (主持人:剛才的一至四節很多次講到「見」)
[00:18:41.200 --> 00:18:43.200]  (主持人:中文譯了「見」)
[00:18:43.200 --> 00:18:45.200]  (主持人:是「看見」或者是「親眼看過」)
[00:18:45.200 --> 00:18:47.200]  (主持人:「看見了」)
[00:18:47.200 --> 00:18:51.200]  (主持人:他在愚文裏面「看見」是講了三次)
[00:18:51.200 --> 00:18:55.200]  (主持人:「親眼看過」是另一個字)
[00:18:55.200 --> 00:18:58.200]  (主持人:但也在講一件事給我們聽)
[00:18:58.200 --> 00:19:00.200]  (主持人:剛才說過不要忘記)
[00:19:00.200 --> 00:19:04.200]  (主持人:約翰到那時九十多歲)
[00:19:04.200 --> 00:19:08.200]  (主持人:你問他七十年前發生的事)
[00:19:08.200 --> 00:19:10.200]  (主持人:七十年前發生甚麼事?)
[00:19:10.200 --> 00:19:12.200]  (主持人:七十年前?)
[00:19:12.200 --> 00:19:14.200]  (主持人:七天前我們都忘記了)
[00:19:14.200 --> 00:19:16.200]  (主持人:他說七十年前)
[00:19:16.200 --> 00:19:19.200]  (主持人:但對他來說我們有時會很羨慕)
[00:19:19.200 --> 00:19:21.200]  (主持人:史陶宇漢當然見過)
[00:19:21.200 --> 00:19:23.200]  (主持人:他真的摸過耶穌)
[00:19:23.200 --> 00:19:24.200]  (主持人:見過耶穌)
[00:19:24.200 --> 00:19:26.200]  (主持人:跟過耶穌)
[00:19:26.200 --> 00:19:28.200]  (主持人:但我想說他不能只靠)
[00:19:28.200 --> 00:19:31.200]  (主持人:他十七歲跟耶穌到二十歲)
[00:19:31.200 --> 00:19:32.200]  (主持人:那三年的經歷)
[00:19:32.200 --> 00:19:36.200]  (主持人:去幫他走過那七十多年的日子)
[00:19:36.200 --> 00:19:37.200]  (主持人:在往後的日子)
[00:19:37.200 --> 00:19:39.200]  (主持人:我相信他繼續不斷地)
[00:19:39.200 --> 00:19:43.200]  (主持人:在神面前有第一身的經歷)
[00:19:43.200 --> 00:19:48.200]  (主持人:讓我們看到這是一個活潑的信仰)
[00:19:48.200 --> 00:19:50.200]  (主持人:他看見了)
[00:19:50.200 --> 00:19:51.200]  (主持人:他不只是知道)
[00:19:51.200 --> 00:19:53.200]  (主持人:我們信義代很多時候都知道)
[00:19:53.200 --> 00:19:54.200]  (主持人:甚麼都知道)
[00:19:54.200 --> 00:19:55.200]  (主持人:聖經故事我都知道)
[00:19:55.200 --> 00:19:57.200]  (主持人:創世記的解釋你有甚麼沒聽過)
[00:19:57.200 --> 00:19:58.200]  (主持人:不是的)
[00:19:58.200 --> 00:20:01.200]  (主持人:有時你知是不夠,是看見)
[00:20:01.200 --> 00:20:03.200]  (主持人:約翰說出來好像已經是歷歷在目)
[00:20:03.200 --> 00:20:06.200]  (主持人:現在是在他面前再一次發生一樣)
[00:20:06.200 --> 00:20:08.200]  (主持人:我記得近來)
