
[00:00:00.000 --> 00:00:04.400]  今天我們中堂會繼續我們的主題經文《創世記》
[00:02:23.600 --> 00:02:26.000]  是說這個男人究竟是自殺
[00:02:26.000 --> 00:02:28.000]  還是他被他妻子所殺害
[00:02:28.000 --> 00:02:29.600]  或者有其他原因
[00:02:29.600 --> 00:02:33.600]  其實整部電影沒有什麼荷里活式的大型製作或者特技
[00:02:33.600 --> 00:02:35.800]  它只是不斷去探究
[00:02:35.800 --> 00:02:39.600]  究竟這一家三口夫妻之間他們複雜的關係
[00:02:39.600 --> 00:02:42.800]  他們和兒子之間的對話和生活片段
[00:02:42.800 --> 00:02:44.400]  整部電影不斷發展的時候
[00:02:44.400 --> 00:02:48.600]  你會發現原來只不過是一個家庭的倫常慘劇
[00:02:48.600 --> 00:02:50.200]  但當你一直看下去的時候
[00:02:50.200 --> 00:02:53.200]  你會發現原來不只是一個男人意外的墮下
[00:02:53.200 --> 00:02:54.200]  Fall
[00:02:54.200 --> 00:02:57.000]  而是一個家庭甚至是一個社會的縮影
[00:02:57.000 --> 00:03:00.400]  是一個人類面對罪惡的墮落
[00:03:00.400 --> 00:03:02.000]  The Fall
[00:03:02.000 --> 00:03:04.000]  可以說在這部電影裏面我看到的就是
[00:03:04.000 --> 00:03:08.400]  很坦蕩蕩地將人性之間裏面的邪情、私慾
[00:03:08.400 --> 00:03:10.400]  好像Cinderella唱首了的詩歌裏面
[00:03:10.400 --> 00:03:14.200]  所有的事情都好像發生在我們面前
[00:03:14.200 --> 00:03:15.800]  自我的忠心
[00:03:15.800 --> 00:03:17.400]  或者可能是自我的犧牲
[00:03:17.400 --> 00:03:19.800]  或者是家庭關係如何解體
[00:03:19.800 --> 00:03:21.400]  表露無遺
[00:03:21.400 --> 00:03:23.800]  其實你不需要進去戲院裏看
[00:03:23.800 --> 00:03:25.200]  為什麼呢?
[00:03:25.200 --> 00:03:29.200]  你試試將錄影機放在你家裏
[00:03:29.200 --> 00:03:31.400]  今天在禮堂播放出來
[00:03:31.400 --> 00:03:33.400]  其實就是那些東西
[00:03:33.400 --> 00:03:35.000]  是很普通的東西
[00:03:35.000 --> 00:03:38.600]  但原來當那些在我們家裏日常發生的
[00:03:38.600 --> 00:03:40.200]  可能是你和太太吵架
[00:03:40.200 --> 00:03:42.800]  或者是你和子女聊天的片段
[00:03:42.800 --> 00:03:44.200]  當播放出來的時候
[00:03:44.200 --> 00:03:46.000]  原來就是這麼震撼
[00:03:46.000 --> 00:03:47.600]  所以不需要有任何添加
[00:03:47.600 --> 00:03:49.800]  因為今天我們都活在一個罪惡的世代
[00:03:49.800 --> 00:03:52.200]  而世人的罪惡可以說追溯到
[00:03:52.200 --> 00:03:56.000]  昔日世人興建巴別塔的年代
[00:03:56.000 --> 00:03:58.600]  所以今天的講題就是叫做
[00:03:58.600 --> 00:04:00.400]  墮落的對症
[00:04:00.400 --> 00:04:01.600]  不是墮下的對症
[00:04:01.600 --> 00:04:04.600]  反而我們會了解一下人類墮落的原因
[00:04:04.600 --> 00:04:06.600]  以此為鑑和一個對症
[00:04:06.600 --> 00:04:08.800]  反思我們今天如何靠著耶穌基督
[00:04:08.800 --> 00:04:13.000]  我們可以在罪惡當中的捆綁裏面釋放出來
[00:04:13.000 --> 00:04:16.200]  讓我們同心討告
[00:04:16.200 --> 00:04:18.200]  主一求祢光照我們
[00:04:18.200 --> 00:04:21.400]  讓我們看到我們心裏面有多少邪惡
[00:04:21.400 --> 00:04:23.800]  今天可能我們都是嘴唇不潔的人
[00:04:23.800 --> 00:04:26.400]  我們活在嘴唇不潔的民當中
[00:04:26.400 --> 00:04:27.400]  求祢潔淨我們
[00:04:27.400 --> 00:04:30.400]  透過祢的聖道光照引領
[00:04:30.400 --> 00:04:32.000]  讓我們不單止聽道
[00:04:32.000 --> 00:04:33.400]  又是行道
[00:04:33.400 --> 00:04:34.800]  求主臨在我們當中
[00:04:34.800 --> 00:04:35.600]  聽我們的祈禱
[00:04:35.600 --> 00:04:37.200]  奉主耶穌基督的聖名祈求
[00:04:37.200 --> 00:04:38.200]  阿們
[00:04:38.200 --> 00:04:40.400]  就如我們今天先讀第一點
[00:04:40.400 --> 00:04:42.000]  人性的墮落
[00:04:42.000 --> 00:04:44.200]  《創世記》十一章一至四節
[00:04:44.200 --> 00:04:45.400]  準備 1 2 3
[00:04:45.400 --> 00:04:48.600]  那時全地只有一種語言
[00:04:48.600 --> 00:04:50.200]  都說一樣的話
[00:04:50.200 --> 00:04:52.600]  他們向東遷移的時候
[00:04:52.600 --> 00:04:55.600]  再次拿地找到一片平原
[00:04:55.600 --> 00:04:57.800]  就住在那裏
[00:04:57.800 --> 00:05:00.000]  他們彼此商量說
[00:05:00.000 --> 00:05:02.800]  來 讓我們來造磚
[00:05:02.800 --> 00:05:04.600]  把磚燒透了
[00:05:04.600 --> 00:05:07.200]  他們就拿磚當石頭
[00:05:07.200 --> 00:05:09.800]  又拿柏油當泥漿
[00:05:09.800 --> 00:05:10.600]  他們說
[00:05:10.600 --> 00:05:14.600]  來 讓我們建造一座城和一座塔
[00:05:14.600 --> 00:05:16.400]  塔頂通天
[00:05:16.400 --> 00:05:18.400]  我們要為自己立名
[00:05:18.400 --> 00:05:22.200]  免得我們分散在全地面上
[00:05:22.200 --> 00:05:25.000]  由昔日羅亞開始建方舟
[00:05:25.000 --> 00:05:26.600]  到後來洪水滅世
[00:05:26.600 --> 00:05:28.000]  到了《創世記》十章
[00:05:28.000 --> 00:05:29.400]  我們今天剛剛看十一章
[00:05:29.400 --> 00:05:33.000]  之前第十章就開始記載羅亞的三個兒子
[00:05:33.000 --> 00:05:33.800]  你可能都很熟悉
[00:05:33.800 --> 00:05:36.200]  就是閃、含和瓦忽
[00:05:36.200 --> 00:05:39.200]  然後說到他們的後代怎樣發展
[00:05:39.200 --> 00:05:41.200]  在《創世記》十章五節
[00:05:41.200 --> 00:05:43.000]  即是上一章那裏其實已經說到
[00:05:43.000 --> 00:05:47.000]  「從這些人中有沿海國家的人」
[00:05:47.000 --> 00:05:47.800]  甚麼?
[00:05:47.800 --> 00:05:49.600]  「散居各處」
[00:05:49.600 --> 00:05:50.000]  對了
[00:05:50.000 --> 00:05:51.000]  「有自己的土地」
[00:05:51.000 --> 00:05:56.000]  「各有各的語言、宗族和國家」
[00:05:56.000 --> 00:05:58.400]  第十章如果你有時間回去看
[00:05:58.400 --> 00:05:59.800]  你會發覺有很多名字出現
[00:05:59.800 --> 00:06:03.000]  當中可能其實跟現在很多國家和民族都有關
[00:06:03.000 --> 00:06:06.400]  而第十章最後的一句可以說
[00:06:06.400 --> 00:06:09.000]  就總括了整個第十章說甚麼呢?
[00:06:09.000 --> 00:06:10.200]  我們一起讀吧
[00:06:10.200 --> 00:06:13.200]  「這些是羅亞兒子的宗族」
[00:06:13.200 --> 00:06:17.200]  「按著他們的後代立國」
[00:06:17.200 --> 00:06:18.000]  我讀給大家聽
[00:06:18.000 --> 00:06:18.600]  再讀
[00:06:18.600 --> 00:06:20.000]  「洪水以後」
[00:06:20.000 --> 00:06:24.000]  「邦國就從他們散佈在地上」
[00:06:24.000 --> 00:06:24.400]  對了
[00:06:24.400 --> 00:06:25.600]  最重要是最後一句
[00:06:25.600 --> 00:06:27.400]  「散佈在地上」
[00:06:27.400 --> 00:06:29.200]  整個第十章有很多名字
[00:06:29.200 --> 00:06:32.600]  就是說到後來所有的不同
[00:06:32.600 --> 00:06:33.600]  羅亞的三個兒子
[00:06:33.600 --> 00:06:36.200]  所有其他的人都分散了
[00:06:36.200 --> 00:06:37.000]  而最重要的就是
[00:06:37.000 --> 00:06:40.200]  這個其實是活回上帝創造世界
[00:06:40.200 --> 00:06:41.200]  或者做人的意思
[00:06:41.200 --> 00:06:42.400]  就是生養眾多
[00:06:42.400 --> 00:06:43.400]  遍滿地面
[00:06:43.400 --> 00:06:44.600]  所以我們先前讀的就是
[00:06:44.600 --> 00:06:45.600]  「散居」
[00:06:45.600 --> 00:06:47.000]  「散佈在地上」
[00:06:47.000 --> 00:06:49.600]  不過到了我們剛才讀的第十一章
[00:06:49.600 --> 00:06:51.600]  事情就有些轉變了
[00:06:51.600 --> 00:06:53.000]  在第十一章一節
[00:06:53.000 --> 00:06:54.000]  我們剛剛讀的
[00:06:54.000 --> 00:06:58.000]  「那時全地只有一種語言」
[00:06:58.000 --> 00:07:00.400]  「都說一樣的話」
[00:07:00.400 --> 00:07:02.200]  不同的性學者有不同的詮釋
[00:07:02.200 --> 00:07:03.600]  有些就說到
[00:07:03.600 --> 00:07:04.600]  剛才先前不是說
[00:07:04.600 --> 00:07:06.800]  他們已經有不同國家、不同語言嗎?
[00:07:06.800 --> 00:07:08.000]  我們今天也是
[00:07:08.000 --> 00:07:10.000]  但是正如我們在座
[00:07:10.000 --> 00:07:11.800]  有沒有人會說英文的?
[00:07:11.800 --> 00:07:12.600]  也有吧
[00:07:12.600 --> 00:07:14.000]  有沒有人會說普通話?
[00:07:14.000 --> 00:07:14.600]  也有吧
[00:07:14.600 --> 00:07:17.200]  所以我們也有些共同的語言
[00:07:17.200 --> 00:07:17.800]  中、原
[00:07:17.800 --> 00:07:19.000]  好像有不同國家
[00:07:19.000 --> 00:07:20.600]  但是也有些共同的語言
[00:07:20.600 --> 00:07:21.600]  又或者
[00:07:21.600 --> 00:07:22.600]  很多簡家說
[00:07:22.600 --> 00:07:25.200]  其實他們都是羅亞的三個兒子
[00:07:25.200 --> 00:07:26.000]  衍生出來的
[00:07:26.000 --> 00:07:28.200]  所以有共同的一種語言
[00:07:28.200 --> 00:07:29.000]  沒問題
[00:07:29.000 --> 00:07:30.800]  不過這個「同一」
[00:07:30.800 --> 00:07:31.600]  「一種語言」
[00:07:31.600 --> 00:07:32.400]  「一樣的話」
[00:07:32.400 --> 00:07:34.000]  就是剛剛跟我們先前說的
[00:07:34.000 --> 00:07:36.000]  明明是「散居」的
[00:07:36.000 --> 00:07:37.800]  現在他們要說「同一」
[00:07:37.800 --> 00:07:40.200]  可以說是一個相反
[00:07:40.200 --> 00:07:42.600]  所以第二節的時候
[00:07:42.600 --> 00:07:44.800]  這批有「同一語言」
[00:07:44.800 --> 00:07:46.600]  同一個可以說
[00:07:46.600 --> 00:07:50.000]  大家是一個共同語言的群體
[00:07:50.000 --> 00:07:50.800]  他們是怎樣的呢?
[00:07:50.800 --> 00:07:52.200]  他們就向東遷移了
[00:07:52.200 --> 00:07:53.000]  他們就向東
[00:07:53.000 --> 00:07:54.200]  然後去到士拿的
[00:07:54.200 --> 00:07:55.600]  找到一個平原
[00:07:55.600 --> 00:07:57.200]  就住在那裡了
[00:07:57.200 --> 00:08:00.200]  東在《創世記》經常出現的
[00:08:00.200 --> 00:08:04.000]  東面可以說很多時候都跟罪惡有關
[00:08:04.000 --> 00:08:06.200]  我們重溫一下歷史
[00:08:06.200 --> 00:08:07.800]  在《創世記》的時候
[00:08:07.800 --> 00:08:09.800]  始祖亞當和夏娃犯罪之後
[00:08:09.800 --> 00:08:10.800]  發生什麼事呢?
[00:08:10.800 --> 00:08:12.800]  耶和華神就將他們趕出去
[00:08:12.800 --> 00:08:14.600]  就在伊甸園的那裡
[00:08:14.600 --> 00:08:16.800]  東面就是安徹基魯柏
[00:08:16.800 --> 00:08:19.600]  和發出火焰轉動的劍
[00:08:19.600 --> 00:08:21.400]  守護著生命樹的道路
[00:08:21.400 --> 00:08:23.000]  所以一開始
[00:08:23.000 --> 00:08:24.600]  亞當和夏娃犯罪之後
[00:08:24.600 --> 00:08:26.800]  他們在東面就有這個地方
[00:08:26.800 --> 00:08:29.200]  然後接著又有第二件案件發生
[00:08:29.200 --> 00:08:31.600]  就是該人殺了他們兄弟阿爸之後
[00:08:31.600 --> 00:08:32.600]  接著又怎樣呢?
[00:08:32.600 --> 00:08:34.000]  在《創世記》四章十六節
[00:08:34.000 --> 00:08:36.200]  於是該人離開了耶和華的面
[00:08:36.200 --> 00:08:38.800]  去住在伊甸園的東面
[00:08:38.800 --> 00:08:40.800]  所以有些眼尖的就說
[00:08:40.800 --> 00:08:44.800]  東面似乎也跟罪惡很有關係
[00:08:44.800 --> 00:08:46.400]  他們就在士拿地
[00:08:46.400 --> 00:08:47.600]  我們剛才說的那個地方
[00:08:47.600 --> 00:08:51.200]  在伊拉克巴格達的附近
[00:08:51.200 --> 00:08:53.200]  又或者我們今天很熟悉
[00:08:53.200 --> 00:08:54.800]  或者在《聖經》後面所說的
[00:08:54.800 --> 00:08:58.200]  巴比倫罪惡之城的位置
[00:08:58.200 --> 00:09:00.000]  待會我們會再多說一點
[00:09:00.000 --> 00:09:01.000]  在第九節會說
[00:09:01.000 --> 00:09:04.200]  巴別塔和巴比倫有什麼關係
[00:09:04.200 --> 00:09:05.200]  但我們先了解一下
[00:09:05.200 --> 00:09:06.400]  究竟巴比倫的背景
[00:09:06.400 --> 00:09:07.600]  你會更加明白
[00:09:07.600 --> 00:09:10.400]  為什麼巴別塔有這麼多問題呢?
[00:09:10.400 --> 00:09:12.000]  《聖經》的學者艾倫羅斯
[00:09:12.000 --> 00:09:14.400]  他在《創造與祝福》一本書裡面所說
[00:09:14.400 --> 00:09:17.200]  他說巴比倫在異教的世界當中
[00:09:17.200 --> 00:09:19.000]  是美倫美奐的帝國
[00:09:19.000 --> 00:09:21.000]  每一個巴比倫重要的城市
[00:09:21.000 --> 00:09:24.000]  都有一個叫梯式的高塔
[00:09:24.000 --> 00:09:26.000]  一層一層的建上去
[00:09:26.000 --> 00:09:29.000]  稱為通天塔
[00:09:29.000 --> 00:09:30.800]  在尼泊爾尼撒年代
[00:09:30.800 --> 00:09:36.000]  有賈神馬道克稱以撒雅伊拉的聖所地區
[00:09:36.000 --> 00:09:37.200]  有一座很有名的
[00:09:37.200 --> 00:09:40.200]  叫伊泰門安克的七層巨塔
[00:09:40.200 --> 00:09:40.800]  很厲害的
[00:09:40.800 --> 00:09:42.200]  頂層是廟宇
[00:09:42.200 --> 00:09:44.600]  這個建築物長闊高過九十呎
[00:09:44.600 --> 00:09:46.600]  是當時的世界奇觀
[00:09:46.600 --> 00:09:49.400]  而這座塔可以說是巴比倫文化的象徵
[00:09:49.400 --> 00:09:51.200]  受它影響的文化當中
[00:09:51.200 --> 00:09:53.600]  扮演了一個很重要的角色
[00:09:53.600 --> 00:09:55.400]  所以當時來說
[00:09:55.400 --> 00:09:58.800]  所謂這些階梯式的高塔或者通天塔
[00:09:58.800 --> 00:10:02.000]  是有一個很特別的拜祭異國
[00:10:02.000 --> 00:10:04.600]  和異國神明的意義
[00:10:04.600 --> 00:10:06.000]  今天我們也會建高樓大廈
[00:10:06.000 --> 00:10:07.600]  建高樓大廈並不是一個問題
[00:10:07.600 --> 00:10:08.800]  但對於當時來說
[00:10:08.800 --> 00:10:10.800]  建造這些高塔
[00:10:10.800 --> 00:10:13.400]  是和宗教很有關係的
[00:10:13.400 --> 00:10:15.000]  我們再看一段經文
[00:10:15.000 --> 00:10:17.200]  說他們建塔的時候發生了什麼事
[00:10:17.200 --> 00:10:18.400]  我們一起再讀吧
[00:10:18.400 --> 00:10:20.400]  「他們彼此商量說
[00:10:20.400 --> 00:10:22.800]  來,讓我們來造磚
[00:10:22.800 --> 00:10:24.600]  把磚燒透了
[00:10:24.600 --> 00:10:27.000]  他們就拿磚當石頭
[00:10:27.000 --> 00:10:29.800]  又拿柏油當泥漿
[00:10:29.800 --> 00:10:34.800]  他們說:來,讓我們建造一座城和一座塔
[00:10:34.800 --> 00:10:36.800]  塔頂通天
[00:10:36.800 --> 00:10:39.200]  我們要為自己立名
[00:10:39.200 --> 00:10:42.600]  免得我們分散在全地面上」
[00:10:42.600 --> 00:10:43.200]  對了
[00:10:43.200 --> 00:10:45.000]  三和四節說的是什麼呢?
[00:10:45.000 --> 00:10:47.200]  第三節是說建塔的過程
[00:10:47.200 --> 00:10:48.000]  可以說是
[00:10:48.000 --> 00:10:49.600]  哇,我們現在多厲害
[00:10:49.600 --> 00:10:51.600]  用柏油做泥漿
[00:10:51.600 --> 00:10:54.200]  可以說是當時的科技突破
[00:10:54.200 --> 00:10:55.600]  但最重要的其實是第四節
[00:10:55.600 --> 00:10:59.400]  我們剛剛才讀到有人類可以說有三宗罪
[00:10:59.400 --> 00:11:01.000]  第一宗罪是什麼呢?
[00:11:01.000 --> 00:11:04.800]  他說:他們來,讓我們建造一座城和一座塔
[00:11:04.800 --> 00:11:05.600]  什麼呢?
[00:11:05.600 --> 00:11:08.000]  塔頂通天
[00:11:08.000 --> 00:11:08.600]  對了
[00:11:08.600 --> 00:11:09.600]  天是代表什麼呢?
[00:11:09.600 --> 00:11:11.000]  通天是代表了
[00:11:11.000 --> 00:11:12.400]  他們很渴望
[00:11:12.400 --> 00:11:14.400]  好像有神一樣
[00:11:14.400 --> 00:11:17.000]  這是代表當時的一種驕傲
[00:11:17.000 --> 00:11:17.800]  如果你想一下
[00:11:17.800 --> 00:11:21.000]  其實有點像夏娃被柚吃禁果的時候
[00:11:21.000 --> 00:11:24.000]  創世記三章四至五節
[00:11:24.000 --> 00:11:25.600]  蛇對女人都是這麼說的
[00:11:25.600 --> 00:11:29.000]  「你們不一定死,因為神知道」
[00:11:29.000 --> 00:11:32.400]  「你們吃的日子,眼睛就開了」
[00:11:32.400 --> 00:11:33.600]  然後你們什麼呢?
[00:11:33.600 --> 00:11:37.400]  「就像神一樣知道善惡」
[00:11:37.400 --> 00:11:40.400]  人都是很想像神一樣
[00:11:40.400 --> 00:11:41.600]  夏娃也是被柚
[00:11:41.600 --> 00:11:43.600]  你吃了就好像跟神一樣
[00:11:43.600 --> 00:11:45.200]  能夠分辨善惡
[00:11:45.200 --> 00:11:49.200]  其實天或者人好像都想登天
[00:11:49.200 --> 00:11:50.000]  達到天
[00:11:50.000 --> 00:11:51.800]  或者好像神一樣
[00:11:51.800 --> 00:11:55.200]  在《耶利米蘇》51章52至53節都有說
[00:11:55.200 --> 00:11:56.600]  都是跟巴比倫有關
[00:11:56.600 --> 00:11:58.600]  「所以看,日子將到」
[00:11:58.600 --> 00:12:01.600]  「我必懲罰巴比倫雕刻的偶像」
[00:12:01.600 --> 00:12:05.400]  「在全境內,到處都有刺傷人的人在身淫」
[00:12:05.400 --> 00:12:07.400]  「這是耶和華說的」
[00:12:07.400 --> 00:12:08.600]  然後巴比倫
[00:12:08.600 --> 00:12:10.400]  「雖升到天上」
[00:12:10.400 --> 00:12:12.200]  好像升到天上一樣
[00:12:12.200 --> 00:12:14.800]  「雖使他堅固,是高處更堅固」
[00:12:14.800 --> 00:12:18.200]  「我也要猜,毀滅的使者到他那裡」
[00:12:18.200 --> 00:12:21.000]  「這是耶和華說的」
[00:12:21.000 --> 00:12:24.200]  所以天可以說是人渴望
[00:12:24.200 --> 00:12:27.000]  希望好像神的同等
[00:12:27.000 --> 00:12:29.400]  人都是喜歡用自己的能力
[00:12:29.400 --> 00:12:31.800]  成就、財富、知識
[00:12:31.800 --> 00:12:34.800]  來誇耀我們自己的價值
[00:12:34.800 --> 00:12:35.800]  頸線妹
[00:12:35.800 --> 00:12:39.200]  今天你有沒有一些東西覺得是可誇的呢?
[00:12:39.200 --> 00:12:41.400]  或者有些什麼東西你是抓住
[00:12:41.400 --> 00:12:43.000]  放不下手的呢?
[00:12:43.000 --> 00:12:45.000]  今年我們男人事公就
[00:12:45.000 --> 00:12:46.200]  帶少了一個主題
[00:12:46.200 --> 00:12:49.600]  就是從抓住到放手的男人
[00:12:49.600 --> 00:12:51.200]  男人都很喜歡抓住
[00:12:51.200 --> 00:12:54.200]  我們就用《創世記》《雅各》的生命
[00:12:54.200 --> 00:12:55.000]  《雅各》也是的
[00:12:55.000 --> 00:12:56.800]  你看到他一生都是抓住
[00:12:56.800 --> 00:12:58.800]  但是你看到他有一刻
[00:12:58.800 --> 00:13:00.600]  當他在巴特里的時候
[00:13:00.600 --> 00:13:01.800]  他做夢
[00:13:01.800 --> 00:13:04.400]  也是跟天有關的
[00:13:04.400 --> 00:13:07.200]  你還記得他夢見了一個天梯
[00:13:07.200 --> 00:13:09.600]  在《創世記》28章12節中
[00:13:09.600 --> 00:13:12.400]  他說「頭頂著天的一個天梯」
[00:13:12.400 --> 00:13:15.000]  這個情況其實有點像巴別塔
[00:13:15.000 --> 00:13:18.400]  不過巴別塔是人用自己的能力
[00:13:18.400 --> 00:13:21.600]  希望建造一座塔可以到天
[00:13:21.600 --> 00:13:23.600]  而《雅各》其實他在那裡
[00:13:23.600 --> 00:13:27.600]  他沒有想過是神親自向他顯現
[00:13:27.600 --> 00:13:30.600]  而那一刻當他做夢見到天梯的時候
[00:13:30.600 --> 00:13:34.000]  他就有反思他要放手
[00:13:34.000 --> 00:13:36.600]  所以鄺炳超博士有這樣的詮釋
[00:13:36.600 --> 00:13:39.000]  他說「梯子」
[00:13:39.000 --> 00:13:41.000]  「頭頂著天」
[00:13:41.000 --> 00:13:44.000]  這個是《雅各》他想到天梯
[00:13:44.000 --> 00:13:47.800]  令人想起巴別塔也是「塔頂通天」
[00:13:47.800 --> 00:13:50.600]  不過梯子是夢中所見,不是實體
[00:13:50.600 --> 00:13:54.200]  也不是好像巴別塔是人所見
[00:13:54.200 --> 00:13:59.400]  而這個天梯其實是上帝親自向《雅各》顯現
[00:13:59.400 --> 00:14:04.000]  所以天梯不是我們能夠見的
[00:14:04.000 --> 00:14:07.200]  或者我們有時好像很想去到神一樣
[00:14:07.200 --> 00:14:09.600]  或者我們為了一些東西而抓住
[00:14:09.600 --> 00:14:11.200]  你覺得那件事很驕傲
[00:14:11.200 --> 00:14:13.400]  你覺得有了那件事就最重要了
[00:14:13.400 --> 00:14:16.400]  這個就是人的第一樣罪,驕傲
[00:14:16.400 --> 00:14:19.000]  我們很熟悉的一段經文,十六章十八節
[00:14:19.000 --> 00:14:23.400]  他說「驕傲在敗壞之先,內心高傲在跌倒之前」
[00:14:23.400 --> 00:14:25.400]  所以當時的人第一樣的罪就是
[00:14:25.400 --> 00:14:28.400]  他很想起一座塔,「塔頂通天」
[00:14:28.400 --> 00:14:29.400]  好像神一樣
[00:14:29.400 --> 00:14:31.800]  而第二的罪就是
[00:14:31.800 --> 00:14:33.200]  他說他們要怎樣呢?
[00:14:33.200 --> 00:14:34.600]  在《創世記》十一章四節
[00:14:34.600 --> 00:14:38.600]  我們要什麼?為自己立名
[00:14:38.600 --> 00:14:42.200]  第二個罪就是他們很想為自己立名
[00:14:42.200 --> 00:14:43.800]  天是代表著神
[00:14:43.800 --> 00:14:48.800]  名同樣在舊約裏面只有神配得稱重
[00:14:48.800 --> 00:14:50.200]  同樣在舊約裏面
[00:14:50.200 --> 00:14:53.000]  《耳塞》書六十三章十二節裏說
[00:14:53.000 --> 00:14:55.600]  「以榮耀的傍臂在摩西遊邊行動」
[00:14:55.600 --> 00:14:57.800]  「在百姓面前將水分開」
[00:14:57.800 --> 00:15:01.000]  「為要建立自己永遠的名」
[00:15:01.000 --> 00:15:03.400]  只有神可以建立他自己永遠的名
[00:15:03.400 --> 00:15:05.400]  「他猶如生畜下渡山谷」
[00:15:05.400 --> 00:15:07.000]  「夜話的靈使貪門得安」
[00:15:07.000 --> 00:15:09.400]  「食照樣你也引渡你的百姓」
[00:15:09.400 --> 00:15:12.600]  「為要建立自己榮耀的名」
[00:15:12.600 --> 00:15:16.600]  只有神可以配得人的讚頌
[00:15:16.600 --> 00:15:20.200]  只有神可以配得去稱謝一切的榮耀
[00:15:20.200 --> 00:15:23.800]  但是人往往喜歡揚名立萬
[00:15:23.800 --> 00:15:26.800]  希望自己的名能夠流芳百世
[00:15:26.800 --> 00:15:29.000]  不過當人目中無神的時候
[00:15:29.000 --> 00:15:31.000]  其實我們就會好像當時的人一樣
[00:15:31.000 --> 00:15:33.200]  我們很想建立自己的名聲
[00:15:33.200 --> 00:15:37.600]  虛榮心往往都是成功的副產品
[00:15:37.600 --> 00:15:39.800]  我不知道你有沒有覺得自己是一個成功的人
[00:15:39.800 --> 00:15:40.800]  如果你覺得你是一個成功的人
