
[00:00:00.000 --> 00:00:03.000]  在這裡再次祝大家
[00:03:20.000 --> 00:03:24.000]  我們也看看經文的前文是說什麼
[00:03:24.000 --> 00:03:27.000]  讓我們先有一個了解
[00:03:27.000 --> 00:03:36.000]  在《路加福音》十二章十三到二十一節裡
[00:03:36.000 --> 00:03:43.000]  記載了有一次主耶穌出現在一大群人聚集裡
[00:03:43.000 --> 00:03:46.000]  當中有一個人來到耶穌的根前
[00:03:46.000 --> 00:03:51.000]  請求耶穌為他和他的兄弟分家產
[00:03:51.000 --> 00:03:55.000]  主耶穌在這個時間拒絕了他的請求
[00:03:55.000 --> 00:03:58.000]  也說了一個財主的比喻
[00:03:58.000 --> 00:04:00.000]  在這個比喻裡
[00:04:00.000 --> 00:04:07.000]  他講述了有一個財主計劃建造一個更大的倉庫
[00:04:07.000 --> 00:04:13.000]  用來儲存他一切的糧食和財物
[00:04:13.000 --> 00:04:18.000]  然後讓他的餘生可以安享餘生
[00:04:18.000 --> 00:04:20.000]  但是神卻是怎麼樣呢?
[00:04:20.000 --> 00:04:25.000]  在當晚讓他的生命結束
[00:04:25.000 --> 00:04:29.000]  結果他所為自己預備的一切
[00:04:29.000 --> 00:04:32.000]  他都不能夠享受得到
[00:04:32.000 --> 00:04:39.000]  主耶穌也都藉此指出
[00:04:39.000 --> 00:04:41.000]  凡是為自己積財的
[00:04:41.000 --> 00:04:44.000]  但是在神的面前還是不富足
[00:04:44.000 --> 00:04:46.000]  他的結局是怎麼樣呢?
[00:04:46.000 --> 00:04:48.000]  如果他是天上的話
[00:04:48.000 --> 00:04:50.000]  他就是天上的窮光蛋
[00:04:50.000 --> 00:04:54.000]  接著我們再看看經文
[00:04:54.000 --> 00:05:01.000]  就是路加福音十二章二十二到三十二節
[00:05:01.000 --> 00:05:03.000]  在這段經文裡
[00:05:03.000 --> 00:05:10.000]  主耶穌教導門徒不要為生活上物質的需要去憂慮
[00:05:10.000 --> 00:05:15.000]  還勸他們要追求神的國
[00:05:15.000 --> 00:05:23.000]  這樣的話,神也會供應他們生活上的需要
[00:05:23.000 --> 00:05:31.000]  接著到今天的經文
[00:05:31.000 --> 00:05:36.000]  就是路加福音十二章三十三到三十四節
[00:05:36.000 --> 00:05:39.000]  主耶穌在這段經文裡
[00:05:39.000 --> 00:05:44.000]  教導了門徒要積蓄財寶在天上
[00:05:44.000 --> 00:05:49.000]  這個教導正好是回應了前面兩段經文所提到的
[00:05:49.000 --> 00:05:52.000]  要在神的面前富足
[00:05:52.000 --> 00:05:55.000]  還要追求神的國的教導
[00:05:55.000 --> 00:06:01.000]  接著我們就直接看看經文裡的解釋
[00:06:01.000 --> 00:06:08.000]  我們看看這三十三節
[00:06:08.000 --> 00:06:11.000]  第三十三節的上半節
[00:06:11.000 --> 00:06:17.000]  主耶穌命令門徒要變賣財產
[00:06:17.000 --> 00:06:21.000]  這個命令也可以說是一個吩咐
[00:06:21.000 --> 00:06:24.000]  耶穌吩咐門徒要變賣財產
[00:06:24.000 --> 00:06:30.000]  然後將所拿到的金錢拿來去周祭人
[00:06:30.000 --> 00:06:32.000]  在耶穌的時代
[00:06:32.000 --> 00:06:36.000]  一個人的財產可以有很多種形式
[00:06:36.000 --> 00:06:38.000]  今天我們也有很多
[00:06:38.000 --> 00:06:40.000]  而當時的時代
[00:06:40.000 --> 00:06:42.000]  財產除了金錢外
[00:06:42.000 --> 00:06:51.000]  也會包括一些銀器、金器、房屋、田地、穀物、果實
[00:06:51.000 --> 00:06:54.000]  或者貴重的衣裳
[00:06:54.000 --> 00:07:00.000]  主耶穌在這裡要求門徒將這些財產變賣
[00:07:00.000 --> 00:07:03.000]  然後換成金錢
[00:07:03.000 --> 00:07:07.000]  然後將這些金錢拿去周祭人
[00:07:07.000 --> 00:07:10.000]  周祭人的意思是什麼呢?
[00:07:10.000 --> 00:07:13.000]  就是向有缺乏的人
[00:07:13.000 --> 00:07:18.000]  或者貧窮的人作出施捨的行動
[00:07:18.000 --> 00:07:19.000]  主耶穌告訴我們
[00:07:19.000 --> 00:07:21.000]  如果我們這樣做的時候
[00:07:21.000 --> 00:07:28.000]  我們在天上就會有一個錢袋預備給我們
[00:07:28.000 --> 00:07:31.000]  如果我們是周祭人的時候
[00:07:31.000 --> 00:07:35.000]  在天上就會有一個錢袋預備給我們
[00:07:35.000 --> 00:07:38.000]  當你有這個錢袋之後
[00:07:38.000 --> 00:07:43.000]  也會有財寶存入這個錢袋裡
[00:07:43.000 --> 00:07:46.000]  就好像我們有些環保機構
[00:07:46.000 --> 00:07:48.000]  或者社會服務的機構
[00:07:48.000 --> 00:07:50.000]  我們有些財務機構
[00:07:50.000 --> 00:07:52.000]  我們有些財務機構
[00:07:52.000 --> 00:07:54.000]  我們有些財務機構
[00:07:54.000 --> 00:07:56.000]  我們有些環保機構
[00:07:56.000 --> 00:07:58.000]  或者社會服務的機構
[00:07:58.000 --> 00:08:04.000]  當有人願意將一些物品捐贈到這個機構的時候
[00:08:04.000 --> 00:08:07.000]  機構就會開一個賬戶給他
[00:08:07.000 --> 00:08:14.000]  然後按他所捐贈的物品的種類和數量
[00:08:14.000 --> 00:08:17.000]  然後給一個積量的分數給他
[00:08:17.000 --> 00:08:18.000]  這些積分
[00:08:18.000 --> 00:08:22.000]  當他慢慢積存到一個數量的時候
[00:08:22.000 --> 00:08:27.000]  他就可以用這些積分去換取金錢或者物品
[00:08:27.000 --> 00:08:30.000]  而今天我們在地上去周祭人的時候
[00:08:30.000 --> 00:08:32.000]  去幫助人的時候
[00:08:32.000 --> 00:08:34.000]  我們這些做的行動
[00:08:34.000 --> 00:08:41.000]  我們就會在天上轉化成天上的財寶
[00:08:41.000 --> 00:08:44.000]  接著我們再看看
[00:08:44.000 --> 00:08:47.000]  神在天上給我們的錢袋是怎樣的
[00:08:47.000 --> 00:08:50.000]  那些財寶又是怎樣的呢
[00:08:50.000 --> 00:08:57.000]  主耶穌告訴我們
[00:08:57.000 --> 00:09:02.000]  這個錢袋是一個永遠不會壞的錢袋
[00:09:02.000 --> 00:09:05.000]  什麼叫做不會壞的錢袋呢
[00:09:05.000 --> 00:09:07.000]  就是不會變舊的
[00:09:07.000 --> 00:09:09.000]  也不會破爛的
[00:09:09.000 --> 00:09:12.000]  今天我們的錢袋或者銀包
[00:09:12.000 --> 00:09:17.000]  都會破舊和破爛的
[00:09:17.000 --> 00:09:21.000]  如果我們的錢包舊了或者爛了的時候
[00:09:21.000 --> 00:09:24.000]  會有什麼後果呢
[00:09:24.000 --> 00:09:26.000]  大家有沒有試過
[00:09:26.000 --> 00:09:29.000]  袋子穿了洞會怎樣呢
[00:09:29.000 --> 00:09:30.000]  是的
[00:09:30.000 --> 00:09:34.000]  那些錢就會在破口那裡掉了出來
[00:09:34.000 --> 00:09:37.000]  但是我們天上的錢袋是怎樣呢
[00:09:37.000 --> 00:09:38.000]  是不會變舊的
[00:09:38.000 --> 00:09:40.000]  不會爛了的
[00:09:40.000 --> 00:09:43.000]  我們的天上的錢袋因此不會有破口
[00:09:43.000 --> 00:09:45.000]  那在錢袋裡的財寶
[00:09:45.000 --> 00:09:48.000]  也不會因為這樣的緣故掉了出來
[00:09:48.000 --> 00:09:51.000]  是不會失去的
[00:09:51.000 --> 00:09:57.000]  另外我們天上的財寶
[00:09:57.000 --> 00:10:00.000]  是受到絕對的保護的
[00:10:00.000 --> 00:10:01.000]  我們地上的財寶
[00:10:01.000 --> 00:10:05.000]  無論你有多嚴密的保護
[00:10:05.000 --> 00:10:08.000]  都可能會被賊偷得到
[00:10:08.000 --> 00:10:11.000]  都可能會被蟲鑄到的
[00:10:11.000 --> 00:10:15.000]  為什麼蟲會鑄到這些財寶呢
[00:10:15.000 --> 00:10:16.000]  我們之前也提過
[00:10:16.000 --> 00:10:20.000]  在耶穌的時代那些財富是包括什麼呢
[00:10:20.000 --> 00:10:25.000]  包括一些穀物或者是一些衣服
[00:10:25.000 --> 00:10:29.000]  或者就算那些都是金錢
[00:10:29.000 --> 00:10:32.000]  但是那些金錢放在錢袋裡
[00:10:32.000 --> 00:10:36.000]  那個錢袋也有機會被蟲鑄爛了
[00:10:36.000 --> 00:10:38.000]  當它鑄壞了的時候
[00:10:38.000 --> 00:10:43.000]  那些財寶也都可以說是被蟲所鑄壞
[00:10:43.000 --> 00:10:45.000]  在我們這個時代又會怎樣呢
[00:10:45.000 --> 00:10:50.000]  我們的金錢的保護足不足夠呢
[00:10:50.000 --> 00:10:53.000]  在我們現今的時代裡
[00:10:53.000 --> 00:10:56.000]  銀行的保安都是很嚴密的
[00:10:56.000 --> 00:10:59.000]  但是仍然有很多的罪犯
[00:10:59.000 --> 00:11:03.000]  他會用不同的方式去偷取我們的財富
[00:11:03.000 --> 00:11:07.000]  去年香港的詐騙案增加了
[00:11:07.000 --> 00:11:13.000]  其中有七成是涉及網上的騙案
[00:11:13.000 --> 00:11:17.000]  涉及詐騙的款項超過多少億呢
[00:11:17.000 --> 00:11:20.000]  90億
[00:11:20.000 --> 00:11:23.000]  但是我們在天上的財寶
[00:11:23.000 --> 00:11:27.000]  它卻是有著絕對的保護
[00:11:27.000 --> 00:11:31.000]  那裡沒有賊可以拿到
[00:11:31.000 --> 00:11:35.000]  那裡也不會有蛀蟲
[00:11:35.000 --> 00:11:44.000]  因此在天上的財富是絕對不會失去的
[00:11:44.000 --> 00:11:46.000]  最後主耶穌也告訴我們
[00:11:46.000 --> 00:11:48.000]  我們在天上的財寶是怎樣呢
[00:11:48.000 --> 00:11:51.000]  是用之不盡的
[00:11:51.000 --> 00:11:54.000]  它比我們的海水更加多
[00:11:54.000 --> 00:12:00.000]  在地上的財富都會越用越少
[00:12:00.000 --> 00:12:02.000]  香港不少退休的人士
[00:12:02.000 --> 00:12:04.000]  在退休之後
[00:12:04.000 --> 00:12:10.000]  都擔心手上的退休金能不能夠用得過世
[00:12:10.000 --> 00:12:12.000]  在座當中有沒有退休的人士呢
[00:12:12.000 --> 00:12:15.000]  舉手來看看
[00:12:15.000 --> 00:12:18.000]  哦 都有不少
[00:12:18.000 --> 00:12:23.000]  你們會不會擔心退休之後不夠錢用呢
[00:12:23.000 --> 00:12:26.000]  如果你不擔心我們為你感謝神
[00:12:26.000 --> 00:12:32.000]  有人會考慮怎樣才能夠用錢過世呢
[00:12:32.000 --> 00:12:36.000]  他會考慮買一些終身年金
[00:12:36.000 --> 00:12:41.000]  就是一次過給一筆錢年金的機構
[00:12:41.000 --> 00:12:43.000]  然後每一個月
[00:12:43.000 --> 00:12:46.000]  你會收到一筆定額的錢
[00:12:46.000 --> 00:12:48.000]  一直到離世
[00:12:48.000 --> 00:12:54.000]  這樣你就不需要擔心離世之前沒有收入
[00:12:54.000 --> 00:12:59.000]  這樣夠不夠保障呢
[00:12:59.000 --> 00:13:02.000]  有保障不過未必足夠
[00:13:02.000 --> 00:13:06.000]  因為即使你可以拿到的錢
[00:13:06.000 --> 00:13:08.000]  其實都是很有限的
[00:13:08.000 --> 00:13:12.000]  因為這個年金是由60歲開始可以拿到的
[00:13:12.000 --> 00:13:14.000]  如果你活到120歲
[00:13:14.000 --> 00:13:17.000]  你最多都可以拿多少年呢
[00:13:17.000 --> 00:13:19.000]  拿60年而已
[00:13:19.000 --> 00:13:22.000]  還有另外一個問題是什麼呢
[00:13:22.000 --> 00:13:25.000]  就是通貨膨脹的問題
[00:13:25.000 --> 00:13:29.000]  同一筆錢今天可以救你過生活
[00:13:29.000 --> 00:13:33.000]  但是因為有通貨膨脹的緣故
[00:13:33.000 --> 00:13:37.000]  多年之後購買力就會下降
[00:13:37.000 --> 00:13:42.000]  多年之後同一筆錢其實就已經不夠用了
[00:13:42.000 --> 00:13:44.000]  但是聖經告訴我們
[00:13:44.000 --> 00:13:47.000]  我們在天上的財寶卻是怎樣的呢
[00:13:47.000 --> 00:13:50.000]  永遠都用不盡的
[00:13:50.000 --> 00:13:54.000]  但是在天上也不會有通貨膨脹的問題
[00:13:54.000 --> 00:13:56.000]  減少了它的價值
[00:13:56.000 --> 00:13:58.000]  綜合來說
[00:13:58.000 --> 00:14:02.000]  我們積蓄財寶在天上
[00:14:02.000 --> 00:14:07.000]  這個財寶是不會被遺失的
[00:14:07.000 --> 00:14:09.000]  也不會被盜取
[00:14:09.000 --> 00:14:13.000]  也不會有蟲去駐壞了它們
[00:14:13.000 --> 00:14:19.000]  而且我們天上的財寶也會是用之不盡
[00:14:19.000 --> 00:14:25.000]  所以我們天上的財寶是最有保護
[00:14:25.000 --> 00:14:27.000]  或者可以說是絕對的保護
[00:14:27.000 --> 00:14:31.000]  和有絕對保障的財寶
[00:14:31.000 --> 00:14:38.000]  接著我們看34節
[00:14:38.000 --> 00:14:42.000]  在34節裏面
[00:14:42.000 --> 00:14:45.000]  主耶穌告訴門徒
[00:14:45.000 --> 00:14:48.000]  為什麼呢
[00:14:48.000 --> 00:14:53.000]  祂要他們將財富轉去周濟人
[00:14:53.000 --> 00:14:55.000]  原因是什麼呢
[00:14:55.000 --> 00:14:58.000]  就是我們的財寶放在哪裡
[00:14:58.000 --> 00:15:01.000]  我們的心也會放在哪裡
[00:15:01.000 --> 00:15:03.000]  我們的心放在哪裡的意思
[00:15:03.000 --> 00:15:06.000]  就是我們的關注放在哪裡
[00:15:06.000 --> 00:15:10.000]  這個其實就是人之常情
[00:15:10.000 --> 00:15:12.000]  一個人如果追求財富
[00:15:12.000 --> 00:15:16.000]  他的心也會專注著怎樣賺錢
[00:15:16.000 --> 00:15:18.000]  怎樣去存錢
[00:15:18.000 --> 00:15:22.000]  因此他會花很多時間和精力
[00:15:22.000 --> 00:15:26.000]  去想怎樣賺錢和怎樣存錢
[00:15:26.000 --> 00:15:28.000]  但在另一方面
[00:15:28.000 --> 00:15:31.000]  他就會用在追求神的事情上
[00:15:31.000 --> 00:15:35.000]  他就會減少了他的時間和精力
[00:15:35.000 --> 00:15:39.000]  主耶穌曾經說過
[00:15:39.000 --> 00:15:44.000]  在馬太福音第六章的24節裏說過
[00:15:44.000 --> 00:15:47.000]  人是不能夠侍奉馬門
[00:15:47.000 --> 00:15:50.000]  這個馬門的意思就是金錢
[00:15:50.000 --> 00:15:52.000]  我們不能夠侍奉馬門
[00:15:52.000 --> 00:15:55.000]  而又同時去侍奉神
[00:15:55.000 --> 00:16:02.000]  因此當我們如果要追求地上財富的時候
[00:16:02.000 --> 00:16:07.000]  我們追求神的時間就會減少了
[00:16:07.000 --> 00:16:12.000]  所以我們要追求積蓄財寶在天上
[00:16:12.000 --> 00:16:15.000]  我們的心就會去追求天上的事
[00:16:15.000 --> 00:16:18.000]  和追求侍奉神
[00:16:18.000 --> 00:16:29.000]  當我們說了為何主耶穌要求我們
[00:16:29.000 --> 00:16:31.000]  積蓄財寶在天上之後
[00:16:31.000 --> 00:16:35.000]  我們想一想我們怎樣去實踐這個命令
[00:16:35.000 --> 00:16:38.000]  我有以下兩方面的建議
[00:16:38.000 --> 00:16:42.000]  第一方面我們就是
[00:16:42.000 --> 00:16:48.000]  用物質的財富去幫助有缺乏的人
[00:16:48.000 --> 00:16:54.000]  物質的財富也包括了兩方面
[00:16:54.000 --> 00:16:58.000]  包括了一些金錢或者一些物資
[00:16:58.000 --> 00:17:01.000]  在金錢方面我們可以怎樣做呢
[00:17:01.000 --> 00:17:05.000]  我們可以定期的、常規的
[00:17:05.000 --> 00:17:10.000]  把金錢捐贈給一些有需要的人或者機構
[00:17:10.000 --> 00:17:17.000]  例如我們可以在每年的個人預算支出裏
[00:17:17.000 --> 00:17:24.000]  我們預算怎樣去捐贈金錢給有需要的人或者機構
[00:17:24.000 --> 00:17:29.000]  譬如可以幫助我們身邊有需要的家人
[00:17:29.000 --> 00:17:33.000]  或者教會的弟兄姊妹或者一些朋友
[00:17:33.000 --> 00:17:40.000]  第二方面我們也可以去捐助教會的慈惠基金
[00:17:40.000 --> 00:17:46.000]  我們教會有慈惠基金給有需要的弟兄姊妹
[00:17:46.000 --> 00:17:51.000]  第三方面我們也可以捐助我們的神學院
[00:17:51.000 --> 00:17:54.000]  我們可以捐給恩福的神學院
[00:17:54.000 --> 00:17:57.000]  也可以捐給其他的神學院
[00:17:57.000 --> 00:18:02.000]  因為其實神學院每年的經費都是不足夠的
[00:18:02.000 --> 00:18:10.000]  因為他們要有很多老師的支出和學生的支出
[00:18:10.000 --> 00:18:12.000]  他們都需要付出
[00:18:12.000 --> 00:18:14.000]  他們需要很多的資助
[00:18:14.000 --> 00:18:20.000]  另外也可以資助一些神學生他們的學費
[00:18:20.000 --> 00:18:25.000]  我們知道很多神學生都是放下他們的工作
[00:18:25.000 --> 00:18:28.000]  他們的收入不再有收入
[00:18:28.000 --> 00:18:30.000]  而是用他們之前的積蓄
[00:18:30.000 --> 00:18:33.000]  所以他們也有這個需要
[00:18:33.000 --> 00:18:36.000]  所以我們可以資助一些神學生他們的學費
[00:18:36.000 --> 00:18:38.000]  或者他們的生活費
[00:18:38.000 --> 00:18:43.000]  另外我們也可以捐助一些福音的機構
[00:18:43.000 --> 00:18:48.000]  譬如是播道的差會和諧事工
[00:18:48.000 --> 00:18:53.000]  或者基督教的雜誌
[00:18:53.000 --> 00:18:55.000]  或者影音的機構
[00:18:55.000 --> 00:18:58.000]  這些福音的機構
[00:18:58.000 --> 00:19:02.000]  其實他們的經費都是很不足夠的
[00:19:02.000 --> 00:19:05.000]  在我認識的一個福音機構裏面
[00:19:05.000 --> 00:19:10.000]  那些員工他們在疫情之後
[00:19:10.000 --> 00:19:14.000]  他們需要八折去支薪
[00:19:14.000 --> 00:19:17.000]  所以我們都需要關心他們的需要
[00:19:17.000 --> 00:19:22.000]  另外我們也可以把金錢捐助一些慈善機構
[00:19:22.000 --> 00:19:25.000]  一些助學或者助養的機構
[00:19:25.000 --> 00:19:32.000]  譬如是樂施會、救世軍、說明會
[00:19:32.000 --> 00:19:35.000]  還有是播道會兒童之家
[00:19:35.000 --> 00:19:38.000]  我自己都有月捐的習慣
[00:19:38.000 --> 00:19:40.000]  除了月捐之外
[00:19:40.000 --> 00:19:43.000]  我都會定額去支持一些神學院
[00:19:43.000 --> 00:19:47.000]  一些慈善機構和福音的機構
[00:19:47.000 --> 00:19:51.000]  所以大家可以在你們每年的支出裏面
[00:19:51.000 --> 00:19:58.000]  可以預算把錢捐給一些有需要的人或者機構
[00:19:58.000 --> 00:20:05.000]  除了我們有一些常規性的捐助之外
[00:20:05.000 --> 00:20:11.000]  我們也可以考慮在一些有額外收入的時間去做一些捐助
[00:20:11.000 --> 00:20:14.000]  譬如在新年的時候
[00:20:14.000 --> 00:20:19.000]  你會收到一些紅包或者利是錢
[00:20:19.000 --> 00:20:23.000]  也很可能在新年的時候
[00:20:23.000 --> 00:20:26.000]  你會收到一些年終的花紅
[00:20:26.000 --> 00:20:28.000]  一些額外的獎金
[00:20:28.000 --> 00:20:32.000]  又或者有時候在一年裏面
[00:20:32.000 --> 00:20:34.000]  今年不知道會不會有
[00:20:34.000 --> 00:20:36.000]  就是消費券
[00:20:36.000 --> 00:20:40.000]  有時候也很可能你會抽到一些超市券
[00:20:40.000 --> 00:20:43.000]  如果我們有這些額外收入的時間
[00:20:43.000 --> 00:20:47.000]  我們可以考慮在這些額外收入裏面
[00:20:47.000 --> 00:20:49.000]  是撥一部分
[00:20:49.000 --> 00:20:50.000]  不一定是全部
[00:20:50.000 --> 00:20:56.000]  但是你可以考慮把一部分捐贈給有需要的人或者機構
[00:20:56.000 --> 00:21:00.000]  除了金錢之外
[00:21:00.000 --> 00:21:05.000]  我們也可以考慮把一些物資送給有需要的人
[00:21:06.000 --> 00:21:08.000]  記得十多年前
[00:21:08.000 --> 00:21:13.000]  我是搬進去天水圍的現在的居所的時間
[00:21:13.000 --> 00:21:15.000]  搬進去的時間
[00:21:15.000 --> 00:21:18.000]  那個煤氣爐是很舊的
[00:21:18.000 --> 00:21:21.000]  其實是很需要即時換一個新的
[00:21:21.000 --> 00:21:22.000]  那個時間
[00:21:22.000 --> 00:21:25.000]  在我的團契裏面
[00:21:25.000 --> 00:21:26.000]  就有一位弟兄
[00:21:26.000 --> 00:21:29.000]  他做室內設計的
[00:21:29.000 --> 00:21:32.000]  他知道我剛剛搬了家
[00:21:32.000 --> 00:21:33.000]  他就告訴我
[00:21:33.000 --> 00:21:37.000]  他剛剛為一個客戶做了裝修
[00:21:37.000 --> 00:21:42.000]  就幫他換了一個新的煤氣爐
[00:21:42.000 --> 00:21:44.000]  他拆下來的煤氣爐
[00:21:44.000 --> 00:21:47.000]  也有七百成新的
[00:21:47.000 --> 00:21:49.000]  他問我需不需要用
[00:21:49.000 --> 00:21:52.000]  那時候我就接受了他的轉贈
[00:21:52.000 --> 00:21:55.000]  這位弟兄非常之好
[00:21:55.000 --> 00:21:59.000]  不單止把這個煤氣爐送到我家
[00:21:59.000 --> 00:22:04.000]  還找了一個師傅幫我免費安裝
[00:22:04.000 --> 00:22:06.000]  到現在我還在用
[00:22:06.000 --> 00:22:08.000]  所以其實也很不錯
[00:22:08.000 --> 00:22:13.000]  因此我們也可以留意一下
[00:22:13.000 --> 00:22:17.000]  在你家裏面有沒有一些物資
[00:22:17.000 --> 00:22:20.000]  其實你可以送給其他有需要的人
[00:22:20.000 --> 00:22:24.000]  你家裏有沒有一些多了出來的物品
[00:22:24.000 --> 00:22:26.000]  多了出來
[00:22:26.000 --> 00:22:29.000]  你會發覺可能在短時間裏面
[00:22:29.000 --> 00:22:31.000]  都不能使用的時間
[00:22:31.000 --> 00:22:35.000]  你可以考慮送給有需要的人或機構
[00:22:35.000 --> 00:22:39.000]  或者有些物件物資
[00:22:39.000 --> 00:22:41.000]  你已經不懂得使用
[00:22:41.000 --> 00:22:42.000]  可能你裝修過
[00:22:42.000 --> 00:22:44.000]  或者你買了一些新的
[00:22:44.000 --> 00:22:46.000]  舊的不再懂得使用
[00:22:46.000 --> 00:22:50.000]  你也可以送贈給有需要的人
[00:22:50.000 --> 00:22:54.000]  有些物資可以送給人的呢
[00:22:54.000 --> 00:22:59.000]  你自己就想有以下的物資可以送給人的
[00:22:59.000 --> 00:23:02.000]  譬如是節期收到的食品
[00:23:02.000 --> 00:23:05.000]  大家是否收到很多年糕呢
[00:23:05.000 --> 00:23:06.000]  或者很多年糕卷呢
[00:23:06.000 --> 00:23:08.000]  當然已經拿了
[00:23:08.000 --> 00:23:11.000]  或者已經收到很多糖果
[00:23:11.000 --> 00:23:16.000]  這些食物你可以送給有需要的人
[00:23:16.000 --> 00:23:18.000]  或者和其他人分享
[00:23:18.000 --> 00:23:20.000]  或者在其他的節期裏面
[00:23:20.000 --> 00:23:25.000]  你收到一些食物的食品卷
[00:23:25.000 --> 00:23:29.000]  你也可以和其他弟兄姊妹分享
[00:23:29.000 --> 00:23:32.000]  或者你家裏有些傢俬
[00:23:32.000 --> 00:23:33.000]  或者你可能要搬了
[00:23:33.000 --> 00:23:35.000]  有些傢俬你覺得不合用了
[00:23:35.000 --> 00:23:37.000]  或者有些家庭電器
[00:23:37.000 --> 00:23:38.000]  你已經不能使用了
[00:23:38.000 --> 00:23:41.000]  你也可以送給人
[00:23:41.000 --> 00:23:43.000]  又或者你有一些衣服、衣物
[00:23:43.000 --> 00:23:46.000]  你已經發覺不合身了
[00:23:46.000 --> 00:23:50.000]  可能這麼多年已經飽滿了
[00:23:50.000 --> 00:23:54.000]  你發覺可以送出去給有需要的人
[00:23:54.000 --> 00:23:57.000]  又或者你的小朋友長大了
[00:23:57.000 --> 00:24:00.000]  他們的玩具已經不合用了
[00:24:00.000 --> 00:24:05.000]  那些玩具也可以送給有需要的小朋友
[00:24:05.000 --> 00:24:09.000]  又或者有些書籍、教材
[00:24:09.000 --> 00:24:11.000]  你已經看過、用過
[00:24:11.000 --> 00:24:15.000]  你也可以考慮送給有需要的人
[00:24:15.000 --> 00:24:20.000]  又或者有些長者的用品
[00:24:20.000 --> 00:24:24.000]  長者可能已經不在了
[00:24:24.000 --> 00:24:28.000]  那些用品你放在家裏也不會再用了
[00:24:28.000 --> 00:24:31.000]  你也可以考慮送給有需要的人
[00:24:31.000 --> 00:24:39.000]  可能是一些輪椅、床或者拐杖等等
