
[00:00:00.000 --> 00:00:04.000]  大英姐妹,大家好
[00:02:28.000 --> 00:02:31.000]  所以我希望你們會明白我呼籲你們
[00:02:31.000 --> 00:02:34.000]  我保佑你們明白我和大家的認識
[00:02:34.000 --> 00:02:37.000]  所以我希望你們會明白我呼籲你們
[00:02:37.000 --> 00:02:40.000]  我保佑你們明白我和大家的認識
[00:02:40.000 --> 00:02:43.000]  所以我希望你們會明白我呼籲你們
[00:02:43.000 --> 00:02:46.000]  我保佑你們明白我呼籲你們
[00:02:46.000 --> 00:02:49.000]  我保佑你們明白我呼籲你們
[00:02:49.000 --> 00:02:52.000]  我保佑你們明白我呼籲你們
[00:02:52.000 --> 00:02:55.000]  所以我希望你們會明白我呼籲你們
[00:02:55.000 --> 00:02:58.000]  我保佑你們明白我呼籲你們
[00:02:58.000 --> 00:03:01.000]  所以我希望你們會明白我呼籲你們
[00:03:01.000 --> 00:03:04.000]  我保佑你們明白我呼籲你們
[00:03:04.000 --> 00:03:07.000]  所以我希望你們會明白我呼籲你們
[00:03:07.000 --> 00:03:10.000]  我保佑你們明白我呼籲你們
[00:03:10.000 --> 00:03:13.000]  所以我希望你們會明白我呼籲你們
[00:03:13.000 --> 00:03:16.000]  我保佑你們明白我呼籲你們
[00:03:16.000 --> 00:03:19.000]  我保佑你們明白我呼籲你們
[00:03:19.000 --> 00:03:22.000]  所以我希望你們會明白我呼籲你們
[00:03:23.000 --> 00:03:27.000]  但那日子,那時晨,沒有人知道
[00:03:27.000 --> 00:03:30.000]  連天上的天使也不知道
[00:03:30.000 --> 00:03:33.000]  子也不知道,唯有父知道
[00:03:33.000 --> 00:03:36.000]  你們要謹慎,要警醒
[00:03:36.000 --> 00:03:41.000]  因為你們不知道那時刻,幾時來到
[00:03:41.000 --> 00:03:44.000]  這是正如一人離家遠行
[00:03:44.000 --> 00:03:48.000]  授權給僕人們分派各人的工作
[00:03:48.000 --> 00:03:51.000]  又吩咐看門的警醒
[00:03:51.000 --> 00:03:54.000]  所以你們要警醒
[00:03:54.000 --> 00:03:58.000]  因為你們不知道這家的主人甚麼時候來
[00:03:58.000 --> 00:04:03.000]  是晚上或半夜或雞叫時或早晨
[00:04:03.000 --> 00:04:07.000]  免得他忽然來到,看見你們睡著了
[00:04:07.000 --> 00:04:12.000]  我對你們所說的話,也是對眾人說的
[00:04:12.000 --> 00:04:13.000]  要警醒
[00:04:13.000 --> 00:04:15.000]  我們同心投稿
[00:04:20.000 --> 00:04:23.000]  七天的天父,心願提醒我們
[00:04:23.000 --> 00:04:25.000]  要專心仰賴你
[00:04:25.000 --> 00:04:28.000]  不可依靠自己的聰明
[00:04:28.000 --> 00:04:31.000]  今晚我們聚集在你的面前
[00:04:31.000 --> 00:04:33.000]  求真理的聖靈引導我們
[00:04:33.000 --> 00:04:37.000]  將你的話放在我們的心上
[00:04:37.000 --> 00:04:40.000]  賜給我們勇氣去面對自己的情況
[00:04:40.000 --> 00:04:44.000]  願意給神的說話重建我們的生命
[00:04:44.000 --> 00:04:47.000]  奉主耶穌基督得勝的名字祈求
[00:04:47.000 --> 00:04:54.000]  頂姐妹,不知道大家有沒有試過滑倒
[00:04:54.000 --> 00:04:56.000]  滑倒的慘痛經驗
[00:04:56.000 --> 00:04:58.000]  知道甚麼是滑倒吧
[00:04:58.000 --> 00:05:00.000]  有沒有人試過滑倒
[00:05:00.000 --> 00:05:04.000]  嘩,原來真的有很多人滑倒
[00:05:04.000 --> 00:05:07.000]  真的很痛,滑倒
[00:05:07.000 --> 00:05:11.000]  滑倒是你沒有猜過的
[00:05:11.000 --> 00:05:13.000]  會發生在自己身上
[00:05:13.000 --> 00:05:17.000]  我會跟媽媽說
[00:05:17.000 --> 00:05:19.000]  你小心滑倒
[00:05:19.000 --> 00:05:21.000]  其實最多時都是我滑倒
[00:05:21.000 --> 00:05:23.000]  我還記得很久之前
[00:05:23.000 --> 00:05:28.000]  有一次去沙田購物
[00:05:28.000 --> 00:05:30.000]  不知道大家知不知道
[00:05:30.000 --> 00:05:34.000]  每年十一月有一個星期
[00:05:34.000 --> 00:05:37.000]  某一間超級市場
[00:05:37.000 --> 00:05:41.000]  會有一年一度大減價
[00:05:41.000 --> 00:05:43.000]  很多糧油食品
[00:05:43.000 --> 00:05:45.000]  家庭電器
[00:05:45.000 --> 00:05:46.000]  廚房用具
[00:05:46.000 --> 00:05:48.000]  美顏化妝
[00:05:48.000 --> 00:05:51.000]  最重要的是行李箱
[00:05:51.000 --> 00:05:54.000]  連環大批價
[00:05:54.000 --> 00:05:56.000]  有些比一節還便宜
[00:05:56.000 --> 00:05:59.000]  十年前網購還未流行
[00:05:59.000 --> 00:06:01.000]  這是一件盛事
[00:06:01.000 --> 00:06:04.000]  不知道大家有沒有參與
[00:06:04.000 --> 00:06:07.000]  大部分都是實體去買東西
[00:06:07.000 --> 00:06:11.000]  香港人一看到連環大批價
[00:06:11.000 --> 00:06:12.000]  尤其是行李箱
[00:06:12.000 --> 00:06:14.000]  不知道為什麼都心動
[00:06:14.000 --> 00:06:15.000]  雖然家裡有行李箱
[00:06:15.000 --> 00:06:16.000]  都想多買一個
[00:06:16.000 --> 00:06:18.000]  以備不時之需
[00:06:18.000 --> 00:06:21.000]  我這個主婦當然不執輸
[00:06:21.000 --> 00:06:23.000]  於是一早就去拿定價
[00:06:23.000 --> 00:06:26.000]  吃了茶餐廳大早餐
[00:06:26.000 --> 00:06:29.000]  想著有充足的體力去血拼
[00:06:29.000 --> 00:06:31.000]  我都做足了功課
[00:06:31.000 --> 00:06:36.000]  拿著那張大減價清單
[00:06:36.000 --> 00:06:38.000]  記下我想買的東西
[00:06:38.000 --> 00:06:39.000]  二極鍋
[00:06:39.000 --> 00:06:40.000]  日本水果
[00:06:40.000 --> 00:06:41.000]  糧油食品
[00:06:41.000 --> 00:06:43.000]  務求一步到位
[00:06:43.000 --> 00:06:46.000]  一次過買到我的心頭好
[00:06:46.000 --> 00:06:49.000]  當我去到這間日式超市入口
[00:06:49.000 --> 00:06:51.000]  說時遲那時快
[00:06:51.000 --> 00:06:57.000]  我的目光被一排排又漂亮的士多啤梨吸引
[00:06:57.000 --> 00:07:00.000]  當我加速去拿士多啤梨的時候
[00:07:00.000 --> 00:07:03.000]  手都未碰到士多啤梨
[00:07:03.000 --> 00:07:06.000]  發生什麼事
[00:07:06.000 --> 00:07:07.000]  我就滑倒了
[00:07:07.000 --> 00:07:08.000]  好像冬瓜一樣
[00:07:08.000 --> 00:07:11.000]  直趴向地
[00:07:11.000 --> 00:07:13.000]  一趴到地上才發現
[00:07:13.000 --> 00:07:15.000]  有個什麼牌
[00:07:15.000 --> 00:07:18.000]  小心地滑的警告
[00:07:18.000 --> 00:07:20.000]  由於兩個膝蓋實在太痛
[00:07:20.000 --> 00:07:21.000]  又紅又腫
[00:07:21.000 --> 00:07:24.000]  馬上急急腳踏的士回家
[00:07:24.000 --> 00:07:25.000]  結果怎樣
[00:07:25.000 --> 00:07:26.000]  只有一個吉
[00:07:26.000 --> 00:07:28.000]  什麼都買不到
[00:07:28.000 --> 00:07:30.000]  之後那兩個膝蓋
[00:07:30.000 --> 00:07:33.000]  整個月之後才散了雨
[00:07:33.000 --> 00:07:35.000]  丙姐妹原來有些時候
[00:07:35.000 --> 00:07:40.000]  人會很容易被一些眼前的事物吸引
[00:07:40.000 --> 00:07:43.000]  將焦點全部放在那裡的時候
[00:07:43.000 --> 00:07:46.000]  殊不知就錯過了一些要留心
[00:07:46.000 --> 00:07:48.000]  要緊要的事情
[00:07:48.000 --> 00:07:50.000]  今晚我們要思考的經文
[00:07:50.000 --> 00:07:53.000]  《馬可福音》第十三章
[00:07:53.000 --> 00:07:56.000]  女頭的門徒也有相似的情況
[00:07:56.000 --> 00:08:01.000]  她們被眼前的聖殿宏偉的建築所吸引
[00:08:01.000 --> 00:08:03.000]  十三章一節
[00:08:03.000 --> 00:08:06.000]  這裡有個門徒說
[00:08:06.000 --> 00:08:08.000]  老師老師
[00:08:08.000 --> 00:08:09.000]  你看看
[00:08:09.000 --> 00:08:11.000]  這是多麼了不起的石頭
[00:08:11.000 --> 00:08:14.000]  多麼了不起的建築
[00:08:14.000 --> 00:08:17.000]  原來自從所羅門建造的第一聖殿
[00:08:17.000 --> 00:08:20.000]  被巴比倫徹底摧毀之後
[00:08:20.000 --> 00:08:23.000]  到了大希律統治的時期
[00:08:23.000 --> 00:08:25.000]  基於政治的考量
[00:08:25.000 --> 00:08:27.000]  也好猶太人
[00:08:27.000 --> 00:08:28.000]  在耶穌出生之前
[00:08:28.000 --> 00:08:31.000]  就已經進行了擴建的工程
[00:08:31.000 --> 00:08:36.000]  重修由所羅巴伯興建的第二聖殿
[00:08:36.000 --> 00:08:40.000]  大希律保留了所羅巴伯傳流的第二聖殿
[00:08:40.000 --> 00:08:43.000]  他訓練了一千名的祭司
[00:08:43.000 --> 00:08:46.000]  去做建殿的石像
[00:08:46.000 --> 00:08:49.000]  還請了一萬名的熟練工匠
[00:08:49.000 --> 00:08:52.000]  依照當時的希臘式建築設計
[00:08:52.000 --> 00:08:55.000]  將它們全部翻新
[00:08:55.000 --> 00:08:58.000]  擴建了聖殿所立的平台
[00:08:58.000 --> 00:09:00.000]  成為原有的兩倍
[00:09:00.000 --> 00:09:02.000]  大家若果細心留意
[00:09:02.000 --> 00:09:03.000]  在圖裡
[00:09:03.000 --> 00:09:07.000]  你會看到聖殿有金色的編造裝飾
[00:09:07.000 --> 00:09:10.000]  猶太史學家約瑟夫記載說
[00:09:10.000 --> 00:09:12.000]  這個重建的工程
[00:09:12.000 --> 00:09:17.000]  聖殿不單止由堅硬的白色石頭製造
[00:09:17.000 --> 00:09:23.000]  大理石旁邊圍繞著發光的金紙作為點綴
[00:09:23.000 --> 00:09:26.000]  按照約瑟夫的記載
[00:09:26.000 --> 00:09:29.000]  看到聖殿所用的白石
[00:09:29.000 --> 00:09:32.000]  每一塊都長13尺
[00:09:32.000 --> 00:09:33.000]  高4尺
[00:09:33.000 --> 00:09:34.000]  闊6尺
[00:09:34.000 --> 00:09:37.000]  每塊都重10噸
[00:09:37.000 --> 00:09:42.000]  有些地基的石頭甚至有100噸
[00:09:42.000 --> 00:09:45.000]  聖殿的護牆極高
[00:09:45.000 --> 00:09:49.000]  距離地面有15樓高
[00:09:49.000 --> 00:09:53.000]  而整座的聖殿和相連的外院
[00:09:53.000 --> 00:09:54.000]  陽台
[00:09:54.000 --> 00:09:55.000]  附屬的建築物
[00:09:55.000 --> 00:09:59.000]  總共是舊耶路撒冷城的六分之一
[00:09:59.000 --> 00:10:00.000]  是非常之大
[00:10:00.000 --> 00:10:01.000]  耶穌時期
[00:10:01.000 --> 00:10:05.000]  聖殿的工程原來已經進行了46年
[00:10:05.000 --> 00:10:06.000]  而整個聖殿
[00:10:06.000 --> 00:10:10.000]  直到公元的64年才完成
[00:10:10.000 --> 00:10:13.000]  重修過的聖殿非常之美麗
[00:10:13.000 --> 00:10:14.000]  壯觀
[00:10:14.000 --> 00:10:19.000]  曾經被列為古代建築的世界奇觀之一
[00:10:19.000 --> 00:10:21.000]  難怪當時的拉比說
[00:10:21.000 --> 00:10:23.000]  未見過希律的聖殿
[00:10:23.000 --> 00:10:28.000]  你根本就不知道什麼叫做美麗的建築
[00:10:28.000 --> 00:10:31.000]  這座聖殿除了宏偉美麗之外
[00:10:31.000 --> 00:10:33.000]  更加重要的是
[00:10:33.000 --> 00:10:37.000]  它是猶太人社群的權力象徵
[00:10:37.000 --> 00:10:38.000]  眼前所見的榮耀
[00:10:38.000 --> 00:10:42.000]  也是耶穌門徒一直所渴望
[00:10:42.000 --> 00:10:46.000]  或者眼前這個聖殿實在太勁太宏偉
[00:10:46.000 --> 00:10:48.000]  太過吸引
[00:10:48.000 --> 00:10:49.000]  跟隨耶穌的門徒
[00:10:49.000 --> 00:10:52.000]  可能已經忘記了之前的事
[00:10:52.000 --> 00:10:55.000]  只不過在母來
[00:10:55.000 --> 00:10:57.000]  馬克福音11章提過
[00:10:57.000 --> 00:11:00.000]  耶穌進入這個聖殿
[00:11:00.000 --> 00:11:03.000]  看見當中的貪婪腐敗
[00:11:03.000 --> 00:11:05.000]  耶穌曾經斥責說
[00:11:05.000 --> 00:11:08.000]  我的殿必稱為萬國土的殿
[00:11:08.000 --> 00:11:09.000]  你們倒洗
[00:11:09.000 --> 00:11:11.000]  它成為賊窩
[00:11:11.000 --> 00:11:16.000]  聖殿不僅沒有成為人敬拜上帝的地方
[00:11:16.000 --> 00:11:18.000]  更加可悲的是
[00:11:18.000 --> 00:11:20.000]  變成以宗教之名
[00:11:20.000 --> 00:11:22.000]  去買賣圖利的地方
[00:11:22.000 --> 00:11:24.000]  沒有上帝同在的地方
[00:11:24.000 --> 00:11:26.000]  即使外表再金碧輝煌
[00:11:26.000 --> 00:11:28.000]  宏偉壯觀也好
[00:11:28.000 --> 00:11:30.000]  其實都是陶嫣
[00:11:30.000 --> 00:11:33.000]  在馬克福音12章
[00:11:33.000 --> 00:11:35.000]  一班聖殿的領袖
[00:11:35.000 --> 00:11:36.000]  問事
[00:11:36.000 --> 00:11:37.000]  花里塞人
[00:11:37.000 --> 00:11:39.000]  向耶穌挑戰
[00:11:39.000 --> 00:11:41.000]  看見他們的狠眼
[00:11:41.000 --> 00:11:42.000]  硬心
[00:11:42.000 --> 00:11:43.000]  偽善
[00:11:43.000 --> 00:11:45.000]  當門徒叫著耶穌
[00:11:45.000 --> 00:11:46.000]  拉著他說
[00:11:46.000 --> 00:11:48.000]  老師老師你看看
[00:11:48.000 --> 00:11:51.000]  這個聖殿真的很厲害很威風
[00:11:51.000 --> 00:11:52.000]  第二節
[00:11:52.000 --> 00:11:54.000]  耶穌看穿門徒的心
[00:11:54.000 --> 00:11:57.000]  他們對聖殿的讚嘆
[00:11:57.000 --> 00:11:58.000]  欣賞
[00:11:58.000 --> 00:12:01.000]  反映他們當時門徒所記掛的
[00:12:01.000 --> 00:12:02.000]  留戀的
[00:12:02.000 --> 00:12:03.000]  體重的
[00:12:03.000 --> 00:12:07.000]  都是聖殿所賦予榮耀所吸引
[00:12:07.000 --> 00:12:09.000]  於是耶穌說
[00:12:09.000 --> 00:12:12.000]  你看見這宏偉的建築嗎
[00:12:12.000 --> 00:12:15.000]  這裡將會有一塊石頭
[00:12:15.000 --> 00:12:17.000]  會留在另一塊石頭上
[00:12:17.000 --> 00:12:19.000]  而不被拆毀
[00:12:19.000 --> 00:12:21.000]  耶穌宣告說
[00:12:21.000 --> 00:12:24.000]  聖殿即將會被拆毀
[00:12:24.000 --> 00:12:26.000]  根據耶穌的描述
[00:12:26.000 --> 00:12:27.000]  所涉及的範圍
[00:12:27.000 --> 00:12:30.000]  不單止是聖殿這一座的建築物
[00:12:30.000 --> 00:12:33.000]  而是聖殿整個的範圍
[00:12:33.000 --> 00:12:37.000]  意味著聖殿將受到很嚴重的破壞
[00:12:37.000 --> 00:12:39.000]  破壞到很徹底
[00:12:39.000 --> 00:12:40.000]  果然
[00:12:40.000 --> 00:12:44.000]  耶穌預言在公元七十年應驗了
[00:12:44.000 --> 00:12:47.000]  在這一番令人震驚的預言之後
[00:12:47.000 --> 00:12:51.000]  故事的背景就轉到第三節
[00:12:51.000 --> 00:12:54.000]  「監覽山上面對著聖殿
[00:12:54.000 --> 00:12:56.000]  而聽眾的人數
[00:12:56.000 --> 00:13:00.000]  亦減至僅限於跟隨耶穌的四位門徒
[00:13:00.000 --> 00:13:04.000]  彼得、雅各、約翰和安德烈
[00:13:04.000 --> 00:13:07.000]  從聖殿山到監覽山的途中
[00:13:07.000 --> 00:13:09.000]  究竟他們討論過什麼
[00:13:09.000 --> 00:13:11.000]  經文沒有交代
[00:13:11.000 --> 00:13:14.000]  但這個背景轉變
[00:13:14.000 --> 00:13:18.000]  很清楚地將討論的範圍擴大
[00:13:18.000 --> 00:13:21.000]  從聖殿被毀擴闊到末日
[00:13:21.000 --> 00:13:23.000]  即將臨近」
[00:13:23.000 --> 00:13:26.000]  留意門徒在這裡的提問
[00:13:26.000 --> 00:13:28.000]  第四節這裡說
[00:13:28.000 --> 00:13:30.000]  「請告訴我們
[00:13:30.000 --> 00:13:33.000]  什麼時候有這些事
[00:13:33.000 --> 00:13:36.000]  這一切的事將成的時候
[00:13:36.000 --> 00:13:38.000]  有什麼預兆?」
[00:13:38.000 --> 00:13:40.000]  門徒在問這些事
[00:13:40.000 --> 00:13:43.000]  原文是用複數去表達
[00:13:43.000 --> 00:13:44.000]  意思是
[00:13:44.000 --> 00:13:46.000]  什麼時候會發生這些事
[00:13:46.000 --> 00:13:48.000]  這些一切的事
[00:13:48.000 --> 00:13:51.000]  會有什麼的預兆呢?
[00:13:51.000 --> 00:13:52.000]  門徒問
[00:13:52.000 --> 00:13:53.000]  這些事
[00:13:53.000 --> 00:13:55.000]  這些一切的事
[00:13:55.000 --> 00:13:57.000]  指的是聖殿被毀這件事
[00:13:57.000 --> 00:13:59.000]  在什麼時候
[00:13:59.000 --> 00:14:01.000]  和有什麼的預兆
[00:14:01.000 --> 00:14:03.000]  聖經學者去說
[00:14:03.000 --> 00:14:06.000]  門徒其實當時是完全不明白
[00:14:06.000 --> 00:14:08.000]  接著發生是什麼事
[00:14:08.000 --> 00:14:11.000]  馬可福音說到耶穌
[00:14:11.000 --> 00:14:13.000]  在第八、第九、第十章
[00:14:13.000 --> 00:14:18.000]  曾經三次預告自己將會受死
[00:14:18.000 --> 00:14:19.000]  復活和再來
[00:14:19.000 --> 00:14:24.000]  但是這班門徒還是懵然不知
[00:14:24.000 --> 00:14:27.000]  門徒所嚮往的是人子的榮耀
[00:14:27.000 --> 00:14:30.000]  事實上如果我們看前一點
[00:14:30.000 --> 00:14:32.000]  其中三位入室的弟子
[00:14:32.000 --> 00:14:35.000]  彼得、雅各、約翰
[00:14:35.000 --> 00:14:38.000]  之前曾經在耶穌登山變相
[00:14:38.000 --> 00:14:41.000]  見過耶穌那種榮耀
[00:14:41.000 --> 00:14:43.000]  但是他們忘記了
[00:14:43.000 --> 00:14:45.000]  耶穌所說
[00:14:45.000 --> 00:14:47.000]  人子得榮耀以先
[00:14:47.000 --> 00:14:50.000]  必先受苦的教導
[00:14:50.000 --> 00:14:51.000]  當時一般的猶太人
[00:14:51.000 --> 00:14:53.000]  對於末世的觀念的理解
[00:14:53.000 --> 00:14:56.000]  就是現今的世界一到盡頭
[00:14:56.000 --> 00:14:58.000]  彌賽亞的時候就馬上來到
[00:14:58.000 --> 00:15:00.000]  所以當門徒去問
[00:15:00.000 --> 00:15:03.000]  什麼時候有這些事呢
[00:15:03.000 --> 00:15:05.000]  就等於問現今的時候
[00:15:05.000 --> 00:15:07.000]  什麼時候去到盡頭
[00:15:07.000 --> 00:15:11.000]  彌賽亞什麼時候會馬上到呢
[00:15:11.000 --> 00:15:13.000]  門徒向他們的老師
[00:15:13.000 --> 00:15:16.000]  其實就問了兩條問題
[00:15:16.000 --> 00:15:20.000]  第一有關主在來的時間
[00:15:20.000 --> 00:15:24.000]  第二主在來的時候的預兆
[00:15:24.000 --> 00:15:26.000]  如果我們一路去看經文
[00:15:26.000 --> 00:15:29.000]  我們發現耶穌首先回答了
[00:15:29.000 --> 00:15:31.000]  第二條的問題
[00:15:31.000 --> 00:15:36.000]  這一切事將成的時候有什麼預兆
[00:15:36.000 --> 00:15:39.000]  馬克福音五至八節
[00:15:39.000 --> 00:15:45.000]  耶穌指出四個有關主在來的預兆
[00:15:45.000 --> 00:15:47.000]  第一在第六節說
[00:15:47.000 --> 00:15:50.000]  耶穌說有好些人會冒他的名
[00:15:50.000 --> 00:15:52.000]  說自己是基督
[00:15:52.000 --> 00:15:55.000]  並且要迷惑很多人
[00:15:55.000 --> 00:15:58.000]  第二第七節說
[00:15:58.000 --> 00:16:00.000]  會有打仗的風聲
[00:16:00.000 --> 00:16:01.000]  只不過耶穌說
[00:16:01.000 --> 00:16:03.000]  這些事是必須有的
[00:16:03.000 --> 00:16:06.000]  只是末期還沒有到
[00:16:06.000 --> 00:16:09.000]  而這個末期是指到主在來
[00:16:09.000 --> 00:16:13.000]  也是門徒所期待的彌賽亞時代
[00:16:13.000 --> 00:16:15.000]  第三在第八節
[00:16:15.000 --> 00:16:17.000]  上半節提到
[00:16:17.000 --> 00:16:19.000]  民要攻打民
[00:16:19.000 --> 00:16:21.000]  國要攻打國
[00:16:21.000 --> 00:16:23.000]  在聖經裡頭民要攻打民
[00:16:23.000 --> 00:16:25.000]  是指到國家的內戰
[00:16:25.000 --> 00:16:28.000]  好像二賽亞書十九章提到
[00:16:28.000 --> 00:16:31.000]  耶和華說我必激動埃及人
[00:16:31.000 --> 00:16:32.000]  攻擊埃及人
[00:16:32.000 --> 00:16:34.000]  而國要攻打國
[00:16:34.000 --> 00:16:38.000]  就是指到國家之間的戰爭
[00:16:38.000 --> 00:16:41.000]  第四第八節下半節提到
[00:16:41.000 --> 00:16:45.000]  多處必有地震、饑荒
[00:16:45.000 --> 00:16:46.000]  但耶穌說
[00:16:46.000 --> 00:16:50.000]  這只不過是災難的起頭
[00:16:50.000 --> 00:16:52.000]  災難這個字原文的意思
[00:16:52.000 --> 00:16:55.000]  就是生產之痛
[00:16:55.000 --> 00:16:58.000]  這裡所說的
[00:16:58.000 --> 00:17:01.000]  不是一般苦人生產之痛
[00:17:01.000 --> 00:17:04.000]  而是用來比喻主在來之前
[00:17:04.000 --> 00:17:08.000]  所出現各種極度艱難痛苦的情況
[00:17:08.000 --> 00:17:09.000]  簡單來說
[00:17:09.000 --> 00:17:12.000]  當以上四個預兆出現的時候
[00:17:12.000 --> 00:17:16.000]  就開展了主在來的前奏曲
[00:17:16.000 --> 00:17:18.000]  第八節說
[00:17:18.000 --> 00:17:19.000]  耶穌說
[00:17:19.000 --> 00:17:22.000]  這都是災難的起頭
[00:17:22.000 --> 00:17:26.000]  即使出現了這四個預兆也好
[00:17:26.000 --> 00:17:28.000]  這個距離主在來
[00:17:28.000 --> 00:17:30.000]  仍然有一段時間
[00:17:30.000 --> 00:17:33.000]  而在這段時間裡頭
[00:17:33.000 --> 00:17:35.000]  必定有很多的苦難
[00:17:35.000 --> 00:17:38.000]  之後在第九至十三節
[00:17:38.000 --> 00:17:44.000]  滿圖知道他們將要面對的事情
[00:17:44.000 --> 00:17:47.000]  有三個不同很重要的場景
[00:17:47.000 --> 00:17:49.000]  耶穌告訴他們
[00:17:49.000 --> 00:17:50.000]  第一
[00:17:50.000 --> 00:17:52.000]  在公會的場景
[00:17:52.000 --> 00:17:56.000]  人要把滿圖交給猶太的議會
[00:17:56.000 --> 00:17:59.000]  並且在會堂裡受鞭打
[00:17:59.000 --> 00:18:00.000]  第二
[00:18:00.000 --> 00:18:04.000]  在在上位前面的場景
[00:18:04.000 --> 00:18:06.000]  滿圖要為耶穌的緣故
[00:18:06.000 --> 00:18:10.000]  站立在諸皇和君王面前
[00:18:10.000 --> 00:18:12.000]  剛剛說這兩個場景
[00:18:12.000 --> 00:18:13.000]  在公會
[00:18:13.000 --> 00:18:14.000]  在在上位
[00:18:14.000 --> 00:18:19.000]  都是耶穌即將要面對的地方
[00:18:19.000 --> 00:18:21.000]  馬福音十四十五章說到
[00:18:21.000 --> 00:18:23.000]  耶穌被交給公會
[00:18:23.000 --> 00:18:25.000]  耶穌被鞭打
[00:18:25.000 --> 00:18:29.000]  耶穌站在諸侯和君王面前
[00:18:29.000 --> 00:18:33.000]  耶穌要滿圖做好準備
[00:18:33.000 --> 00:18:37.000]  準備他們自己要報耶穌的後塵
[00:18:37.000 --> 00:18:40.000]  而當滿圖為耶穌的名受逼迫
[00:18:40.000 --> 00:18:44.000]  福音就藉此傳給萬民聽
[00:18:44.000 --> 00:18:47.000]  面對嚴重的審問
[00:18:47.000 --> 00:18:51.000]  滿圖懼怕其實都人之常情
[00:18:51.000 --> 00:18:52.000]  耶穌安慰他們
[00:18:52.000 --> 00:18:57.000]  不需要事先擔心說些什麼
[00:18:57.000 --> 00:19:01.000]  當人將他們交給官府的時候
[00:19:01.000 --> 00:19:05.000]  聖靈會將當說的話賜給他們
[00:19:05.000 --> 00:19:09.000]  在家庭和身邊的社群這個場景
[00:19:09.000 --> 00:19:12.000]  耶穌預告他們
[00:19:12.000 --> 00:19:13.000]  會因為信仰
[00:19:13.000 --> 00:19:15.000]  會被家人
[00:19:15.000 --> 00:19:17.000]  身邊的人去唾棄
[00:19:17.000 --> 00:19:18.000]  去恨惡
[00:19:18.000 --> 00:19:20.000]  甚至逼迫致死
[00:19:20.000 --> 00:19:22.000]  第九至第十節所說的
[00:19:22.000 --> 00:19:25.000]  全方位艱難的事
[00:19:25.000 --> 00:19:29.000]  可以說是滿圖將會經歷一段
[00:19:29.000 --> 00:19:33.000]  在第一世紀發生的慘痛歷史
