
[00:00:00.000 --> 00:00:02.000]  他們也會拍手的
[00:02:38.000 --> 00:02:41.000]  不要說先前的日子強過如今的日子
[00:02:41.000 --> 00:02:43.000]  是什麼緣故呢
[00:02:43.000 --> 00:02:46.000]  你這樣問不是出於智慧
[00:02:46.000 --> 00:02:48.000]  智慧和產業並好
[00:02:48.000 --> 00:02:53.000]  而且見天日的人得智慧更為有益
[00:02:53.000 --> 00:02:57.000]  因為智慧被護人好像銀錢護臂人一樣
[00:02:57.000 --> 00:03:00.000]  唯獨智慧能保存智慧人的生命
[00:03:00.000 --> 00:03:03.000]  這就是知識的好益處
[00:03:03.000 --> 00:03:05.000]  你要察看上帝的作為
[00:03:05.000 --> 00:03:09.000]  因為上帝使為曲的誰能變為直呢
[00:03:09.000 --> 00:03:11.000]  如坑通的日子你當喜樂
[00:03:11.000 --> 00:03:13.000]  遭患難的日子你當思想
[00:03:13.000 --> 00:03:16.000]  因為上帝使這兩樣並列
[00:03:16.000 --> 00:03:20.000]  為的是叫人查不出身後有什麼事
[00:03:20.000 --> 00:03:23.000]  有義人行義反自滅亡
[00:03:23.000 --> 00:03:25.000]  有惡人行惡倒享長壽
[00:03:25.000 --> 00:03:29.000]  這都是我在虛度的之日當中所見過的
[00:03:29.000 --> 00:03:33.000]  不要行義過分也不要過於自請自為
[00:03:33.000 --> 00:03:35.000]  何必自取滅亡呢
[00:03:35.000 --> 00:03:38.000]  不要行惡過分也不要為人愚昧
[00:03:38.000 --> 00:03:40.000]  何必不到其死呢
[00:03:40.000 --> 00:03:42.000]  你持守這個唯美
[00:03:42.000 --> 00:03:44.000]  那個也不要鬆手
[00:03:44.000 --> 00:03:46.000]  因為敬畏上帝的人
[00:03:46.000 --> 00:03:48.000]  必從這兩樣出來
[00:03:48.000 --> 00:03:50.000]  我們一起祈禱
[00:03:50.000 --> 00:03:52.000]  天父上帝我們在此聚集
[00:03:52.000 --> 00:03:55.000]  我們唱詩向你禱告
[00:03:55.000 --> 00:03:58.000]  我們思考你藉著所羅門
[00:03:58.000 --> 00:04:00.000]  讓我們流傳下來
[00:04:00.000 --> 00:04:02.000]  你自己智慧的華語
[00:04:02.000 --> 00:04:04.000]  我們所做的一切
[00:04:04.000 --> 00:04:08.000]  我們自己在此神思明辨
[00:04:08.000 --> 00:04:10.000]  在此聽在此思考
[00:04:10.000 --> 00:04:11.000]  在此唱詩
[00:04:11.000 --> 00:04:13.000]  向你禱告的時候
[00:04:13.000 --> 00:04:14.000]  求你願立
[00:04:14.000 --> 00:04:16.000]  願意你自己心滿意足
[00:04:16.000 --> 00:04:20.000]  也讓我們在此讀你自己的華語的時候
[00:04:20.000 --> 00:04:22.000]  能夠得著益處
[00:04:22.000 --> 00:04:23.000]  願我們同在
[00:04:23.000 --> 00:04:24.000]  奉主耶穌基督明求
[00:04:24.000 --> 00:04:25.000]  阿門
[00:04:25.000 --> 00:04:32.000]  舊約有幾卷智慧書
[00:04:32.000 --> 00:04:34.000]  大家說也說得出來
[00:04:34.000 --> 00:04:35.000]  有哪幾卷是智慧書
[00:04:35.000 --> 00:04:37.000]  所謂我們一般稱之為智慧書
[00:04:37.000 --> 00:04:38.000]  智慧文學的
[00:04:39.000 --> 00:04:40.000]  《真言》
[00:04:40.000 --> 00:04:41.000]  《傳道書》
[00:04:41.000 --> 00:04:43.000]  《約伯記》
[00:04:43.000 --> 00:04:47.000]  當然智慧的說話內容
[00:04:47.000 --> 00:04:49.000]  不限於這三卷書
[00:04:49.000 --> 00:04:51.000]  詩篇裡面有
[00:04:51.000 --> 00:04:53.000]  《先知書》裡面
[00:04:53.000 --> 00:04:54.000]  《先知》裡面
[00:04:54.000 --> 00:04:57.000]  內不內有些是智慧的內容
[00:04:57.000 --> 00:05:00.000]  連《五經》裡面也有
[00:05:00.000 --> 00:05:02.000]  在教導上
[00:05:02.000 --> 00:05:05.000]  在某些人的對話上
[00:05:05.000 --> 00:05:09.000]  偶然就會出現某些智慧的言語
[00:05:09.000 --> 00:05:15.000]  到底智慧是什麼東西呢?
[00:05:15.000 --> 00:05:17.000]  我覺得智慧有兩個層面
[00:05:17.000 --> 00:05:19.000]  大綱也列出了
[00:05:19.000 --> 00:05:25.000]  智慧包含集體文化和個人經驗的沉積
[00:05:25.000 --> 00:05:28.000]  為人生導航主利己
[00:05:28.000 --> 00:05:30.000]  智慧一定是利己的
[00:05:30.000 --> 00:05:33.000]  利己主義是前提
[00:05:33.000 --> 00:05:37.000]  個人有自己的個人
[00:05:37.000 --> 00:05:40.000]  我們說小孩子沒有什麼智慧
[00:05:40.000 --> 00:05:41.000]  小孩子沒有智慧
[00:05:41.000 --> 00:05:45.000]  因為他經驗沉積不足
[00:05:45.000 --> 00:05:46.000]  當然我們還說
[00:05:46.000 --> 00:05:47.000]  老榫還沒生完
[00:05:47.000 --> 00:05:48.000]  不懂得自己反省
[00:05:48.000 --> 00:05:49.000]  你告訴他
[00:05:49.000 --> 00:05:50.000]  他這段說完
[00:05:50.000 --> 00:05:51.000]  那段就忘記了
[00:05:51.000 --> 00:05:56.000]  他純粹是被自己的感官身體需要所主導
[00:05:56.000 --> 00:05:58.000]  嬰兒肚餓就哭
[00:05:58.000 --> 00:06:00.000]  小朋友的尿液濕了
[00:06:00.000 --> 00:06:01.000]  後來又哭
[00:06:01.000 --> 00:06:04.000]  因為身體的需要主導他一切的行為
[00:06:04.000 --> 00:06:05.000]  反應的
[00:06:05.000 --> 00:06:06.000]  不能反省的
[00:06:06.000 --> 00:06:08.000]  慢慢成長的時候
[00:06:08.000 --> 00:06:11.000]  人生有越來越多
[00:06:11.000 --> 00:06:13.000]  當然就會碰釘
[00:06:13.000 --> 00:06:15.000]  會做錯事
[00:06:15.000 --> 00:06:19.000]  我應該是小學的時候
[00:06:19.000 --> 00:06:21.000]  小學的時候
[00:06:21.000 --> 00:06:23.000]  家裡不知道為什麼
[00:06:23.000 --> 00:06:25.000]  有個溫度計
[00:06:25.000 --> 00:06:27.000]  有個溫度計
[00:06:27.000 --> 00:06:29.000]  你知道溫度計
[00:06:29.000 --> 00:06:30.000]  裡面是紅色的
[00:06:30.000 --> 00:06:31.000]  不是水銀
[00:06:31.000 --> 00:06:32.000]  是火酒
[00:06:32.000 --> 00:06:34.000]  上上下下紅色
[00:06:34.000 --> 00:06:36.000]  應該是初中
[00:06:36.000 --> 00:06:37.000]  不是高小
[00:06:37.000 --> 00:06:41.000]  那時候在讀科學
[00:06:41.000 --> 00:06:43.000]  知道有溫度
[00:06:43.000 --> 00:06:48.000]  這回事跟熱度是相關的
[00:06:48.000 --> 00:06:49.000]  天氣越熱
[00:06:49.000 --> 00:06:50.000]  升高一點
[00:06:50.000 --> 00:06:53.000]  其實媽媽也不看那溫度計
[00:06:53.000 --> 00:06:54.000]  但廚房放在那裡
[00:06:54.000 --> 00:06:55.000]  不知道為什麼
[00:06:55.000 --> 00:06:57.000]  有一天媽媽在煮東西
[00:06:57.000 --> 00:06:59.000]  我想一下
[00:06:59.000 --> 00:07:00.000]  有溫度計
[00:07:00.000 --> 00:07:02.000]  放進去試試
[00:07:02.000 --> 00:07:03.000]  看看怎樣
[00:07:03.000 --> 00:07:04.000]  你知道
[00:07:04.000 --> 00:07:07.000]  氣溫的溫度計不會去到100度
[00:07:07.000 --> 00:07:09.000]  放進去
[00:07:09.000 --> 00:07:11.000]  看著真的升
[00:07:11.000 --> 00:07:12.000]  很可愛
[00:07:12.000 --> 00:07:13.000]  小朋友在那裡
[00:07:13.000 --> 00:07:14.000]  升到頂
[00:07:14.000 --> 00:07:16.000]  沒想過後果
[00:07:16.000 --> 00:07:17.000]  升到頂
[00:07:17.000 --> 00:07:19.000]  因為你煮在滾
[00:07:19.000 --> 00:07:20.000]  砰 爆了
[00:07:20.000 --> 00:07:21.000]  頂爆了
[00:07:21.000 --> 00:07:23.000]  有些東西進了眼睛
[00:07:23.000 --> 00:07:24.000]  那次很感恩
[00:07:24.000 --> 00:07:27.000]  眼白那裡還有一點
[00:07:27.000 --> 00:07:29.000]  應該是那次流下來
[00:07:29.000 --> 00:07:30.000]  其中一隻眼
[00:07:30.000 --> 00:07:31.000]  眼白那裡
[00:07:31.000 --> 00:07:33.000]  馬上受傷
[00:07:33.000 --> 00:07:35.000]  不過我又不知道死
[00:07:35.000 --> 00:07:37.000]  自己用水沖很痛
[00:07:37.000 --> 00:07:38.000]  用水沖就算了
[00:07:38.000 --> 00:07:41.000]  沒有玻璃蝨那些爆出來的
[00:07:41.000 --> 00:07:42.000]  可能是火酒之類
[00:07:42.000 --> 00:07:46.000]  也沒有為我眼睛造成永久傷害
[00:07:46.000 --> 00:07:47.000]  那次知道了
[00:07:47.000 --> 00:07:49.000]  煮的東西不要碰
[00:07:49.000 --> 00:07:50.000]  千萬不要碰
[00:07:50.000 --> 00:07:52.000]  也不要放任何東西進去
[00:07:52.000 --> 00:07:54.000]  不要做科學實驗
[00:07:54.000 --> 00:07:57.000]  做科學實驗
[00:07:57.000 --> 00:07:59.000]  當然是找自己笨
[00:07:59.000 --> 00:08:00.000]  那時候媽媽不在
[00:08:00.000 --> 00:08:01.000]  自己貪玩
[00:08:01.000 --> 00:08:02.000]  做這些東西
[00:08:02.000 --> 00:08:04.000]  學乖了
[00:08:04.000 --> 00:08:09.000]  有些人生時間多越力夠
[00:08:09.000 --> 00:08:13.000]  泰山一個人在森林裡生活
[00:08:13.000 --> 00:08:15.000]  他也需要智慧
[00:08:15.000 --> 00:08:16.000]  因為他需要知道
[00:08:16.000 --> 00:08:17.000]  這些是浮沙
[00:08:17.000 --> 00:08:19.000]  你不要一腳踩進去
[00:08:19.000 --> 00:08:20.000]  你也要知道
[00:08:20.000 --> 00:08:21.000]  這些東西可以吃的
[00:08:21.000 --> 00:08:23.000]  是毒蝨
[00:08:23.000 --> 00:08:24.000]  不要碰一碰
[00:08:24.000 --> 00:08:25.000]  全身生風爛
[00:08:25.000 --> 00:08:27.000]  就有很大問題
[00:08:27.000 --> 00:08:31.000]  這些都是智慧的一種
[00:08:31.000 --> 00:08:33.000]  但是人是會群居的
[00:08:33.000 --> 00:08:35.000]  這個世界上沒有幾個人
[00:08:35.000 --> 00:08:37.000]  是自己單獨居住
[00:08:37.000 --> 00:08:41.000]  群居又需要群居的集體智慧
[00:08:41.000 --> 00:08:44.000]  是和個人成長的智慧類似
[00:08:44.000 --> 00:08:47.000]  但是因由和…
[00:08:47.000 --> 00:08:48.000]  都是很不同的
[00:08:48.000 --> 00:08:49.000]  為了利己
[00:08:49.000 --> 00:08:51.000]  兩家都是為了利己
[00:08:51.000 --> 00:08:55.000]  當泰山認識了阿珍之後
[00:08:55.000 --> 00:08:59.000]  發覺阿珍還有一大堆文明人
[00:08:59.000 --> 00:09:01.000]  白人走過來
[00:09:01.000 --> 00:09:05.000]  你發覺他要自己過得開心
[00:09:05.000 --> 00:09:07.000]  他就要讓阿珍也過得開心
[00:09:07.000 --> 00:09:09.000]  阿珍開心他才開心
[00:09:09.000 --> 00:09:13.000]  就建立另外一堆的智慧
[00:09:13.000 --> 00:09:15.000]  所以每個文化
[00:09:15.000 --> 00:09:16.000]  民族裡面的
[00:09:16.000 --> 00:09:17.000]  族群裡面的文化
[00:09:17.000 --> 00:09:18.000]  或者個人
[00:09:18.000 --> 00:09:21.000]  我們個人一定有一些在有名
[00:09:21.000 --> 00:09:25.000]  我們人生的格言之類
[00:09:25.000 --> 00:09:27.000]  文化裡面有一大堆
[00:09:27.000 --> 00:09:29.000]  撿雪行頭慘過敗家
[00:09:29.000 --> 00:09:31.000]  香港的典型的智慧
[00:09:31.000 --> 00:09:33.000]  我們父母有小孩
[00:09:33.000 --> 00:09:36.000]  從小到大都教小孩
[00:09:36.000 --> 00:09:39.000]  就算有些不教也好
[00:09:39.000 --> 00:09:41.000]  行為小孩慢慢都以言目語
[00:09:41.000 --> 00:09:43.000]  剛才我坐地鐵過來的時候
[00:09:43.000 --> 00:09:44.000]  今早馬拉松
[00:09:44.000 --> 00:09:47.000]  地鐵上也有很多不同的
[00:09:47.000 --> 00:09:49.000]  剛跑完的人在這裡
[00:09:49.000 --> 00:09:51.000]  我沒有坐位
[00:09:51.000 --> 00:09:52.000]  站在門邊
[00:09:52.000 --> 00:09:55.000]  有媽媽和小孩進來
[00:09:55.000 --> 00:09:57.000]  我就咳嗽了一聲
[00:09:57.000 --> 00:09:59.000]  媽媽馬上帶著小孩走遠
[00:09:59.000 --> 00:10:00.000]  去另一個車廂
[00:10:00.000 --> 00:10:02.000]  她一直都站在那裡
[00:10:02.000 --> 00:10:03.000]  跟小孩說話
[00:10:03.000 --> 00:10:05.000]  我咳嗽一聲馬上走了
[00:10:05.000 --> 00:10:06.000]  這就是智慧
[00:10:06.000 --> 00:10:10.000]  現在經過SARS和COVID之後
[00:10:10.000 --> 00:10:11.000]  一咳嗽
[00:10:11.000 --> 00:10:12.000]  他又不戴口罩
[00:10:12.000 --> 00:10:13.000]  你又沒有戴口罩
[00:10:13.000 --> 00:10:14.000]  他又沒有戴口罩
[00:10:14.000 --> 00:10:15.000]  沒辦法了
[00:10:15.000 --> 00:10:16.000]  就走了
[00:10:16.000 --> 00:10:19.000]  不過其實可能已經太遲了
[00:10:19.000 --> 00:10:22.000]  你聽到有人咳嗽才走也太遲了
[00:10:22.000 --> 00:10:25.000]  這些就是智慧
[00:10:25.000 --> 00:10:27.000]  執書行頭慘過敗家
[00:10:27.000 --> 00:10:29.000]  但智慧一般都不是鋪天蓋地
[00:10:29.000 --> 00:10:33.000]  我們不會當智慧言語是通例
[00:10:33.000 --> 00:10:35.000]  但不絕對的
[00:10:35.000 --> 00:10:37.000]  你說執書行頭慘過敗家
[00:10:37.000 --> 00:10:38.000]  但香港人喜歡排隊
[00:10:38.000 --> 00:10:39.000]  內地人來
[00:10:39.000 --> 00:10:40.000]  剛開始來的時候
[00:10:40.000 --> 00:10:42.000]  他們說為什麼你們香港人
[00:10:42.000 --> 00:10:43.000]  喜歡排隊
[00:10:43.000 --> 00:10:44.000]  我跟他們解釋
[00:10:44.000 --> 00:10:45.000]  我們都喜歡排隊
[00:10:45.000 --> 00:10:47.000]  沒人喜歡排隊
[00:10:47.000 --> 00:10:49.000]  但我們願意排隊
[00:10:49.000 --> 00:10:53.000]  因為這樣也是利己的一種行為
[00:10:53.000 --> 00:10:54.000]  而且排隊不是通例
[00:10:54.000 --> 00:10:56.000]  我們會讓位的
[00:10:56.000 --> 00:10:58.000]  我們會別人打架
[00:10:58.000 --> 00:10:59.000]  我們會罵他
[00:10:59.000 --> 00:11:01.000]  又會指出他打架不對
[00:11:01.000 --> 00:11:04.000]  但同時又會有某些人
[00:11:04.000 --> 00:11:05.000]  我們會讓他
[00:11:05.000 --> 00:11:06.000]  你先走你先走
[00:11:06.000 --> 00:11:08.000]  這些是很矛盾的東西
[00:11:08.000 --> 00:11:09.000]  智慧其實充滿矛盾的
[00:11:09.000 --> 00:11:12.000]  如果你想想的話
[00:11:12.000 --> 00:11:15.000]  我們的行為
[00:11:15.000 --> 00:11:17.000]  怎樣量度在某些時候
[00:11:17.000 --> 00:11:19.000]  應該做些什麼
[00:11:19.000 --> 00:11:22.000]  都是有些矛盾
[00:11:22.000 --> 00:11:25.000]  但我們會分辨那些矛盾
[00:11:25.000 --> 00:11:26.000]  是真正的矛盾
[00:11:26.000 --> 00:11:28.000]  還是假的矛盾
[00:11:28.000 --> 00:11:32.000]  因為你這麼多條智慧的語言
[00:11:32.000 --> 00:11:33.000]  格言
[00:11:33.000 --> 00:11:34.000]  是浸言在一起
[00:11:34.000 --> 00:11:37.000]  你有時會給這條優先
[00:11:37.000 --> 00:11:39.000]  有時是那一條優先
[00:11:39.000 --> 00:11:41.000]  無論如何
[00:11:41.000 --> 00:11:45.000]  群居得出來的智慧
[00:11:45.000 --> 00:11:47.000]  都是利己的
[00:11:47.000 --> 00:11:49.000]  棒打出頭鳥
[00:11:49.000 --> 00:11:51.000]  你父母教你
[00:11:51.000 --> 00:11:53.000]  你做人不要這麼出位
[00:11:53.000 --> 00:11:55.000]  出位會被人打
[00:11:55.000 --> 00:11:59.000]  跟著有很多跟鳥有關的
[00:11:59.000 --> 00:12:01.000]  浸言格言
[00:12:01.000 --> 00:12:04.000]  早起的鳥兒有蟲食
[00:12:04.000 --> 00:12:07.000]  這是西方的諺語
[00:12:07.000 --> 00:12:09.000]  但我們香港人就多加一句
[00:12:09.000 --> 00:12:11.000]  早起的蟲兒
[00:12:11.000 --> 00:12:13.000]  就給鳥食
[00:12:13.000 --> 00:12:17.000]  所以就多了一條智慧
[00:12:17.000 --> 00:12:20.000]  問題是你是鳥還是蟲
[00:12:20.000 --> 00:12:22.000]  你是做鳥還是做蟲
[00:12:22.000 --> 00:12:25.000]  做鳥就最好早點起床
[00:12:25.000 --> 00:12:27.000]  早上捐出來的蟲仔
[00:12:27.000 --> 00:12:28.000]  就吃掉
[00:12:28.000 --> 00:12:29.000]  但如果做蟲
[00:12:29.000 --> 00:12:30.000]  你還是睡晚一點
[00:12:30.000 --> 00:12:31.000]  不要這麼早起床
[00:12:31.000 --> 00:12:33.000]  太早出來
[00:12:33.000 --> 00:12:35.000]  就給鳥吃掉
[00:12:35.000 --> 00:12:37.000]  這裡又多了一條智慧
[00:12:37.000 --> 00:12:39.000]  很多東西
[00:12:39.000 --> 00:12:41.000]  是公欲善其事
[00:12:41.000 --> 00:12:43.000]  必先利其器
[00:12:43.000 --> 00:12:45.000]  現在不是磨刀
[00:12:45.000 --> 00:12:47.000]  我們的器具都不是刀
[00:12:47.000 --> 00:12:51.000]  但意思仍然是延伸下去
[00:12:51.000 --> 00:12:53.000]  我們明白的意思
[00:12:53.000 --> 00:12:55.000]  你做事
[00:12:55.000 --> 00:12:57.000]  好像我聽陳思琳老師說
[00:12:57.000 --> 00:12:59.000]  三月就過去
[00:12:59.000 --> 00:13:01.000]  不去了
[00:13:01.000 --> 00:13:02.000]  今天有異象
[00:13:02.000 --> 00:13:04.000]  明天我就過去
[00:13:04.000 --> 00:13:06.000]  要預備
[00:13:06.000 --> 00:13:07.000]  要組織
[00:13:07.000 --> 00:13:08.000]  要預備
[00:13:08.000 --> 00:13:09.000]  要安排
[00:13:09.000 --> 00:13:10.000]  利其器
[00:13:10.000 --> 00:13:13.000]  去到那裡也未必一觸即就
[00:13:13.000 --> 00:13:15.000]  一直是長期的發展
[00:13:15.000 --> 00:13:18.000]  所有的東西都幫助我們
[00:13:18.000 --> 00:13:20.000]  在做事情的時候
[00:13:20.000 --> 00:13:22.000]  前人有過這樣的經驗
[00:13:22.000 --> 00:13:24.000]  累積沉積了一些說法
[00:13:24.000 --> 00:13:27.000]  就變成我們某些指路明燈
[00:13:27.000 --> 00:13:29.000]  我們可以不聽
[00:13:29.000 --> 00:13:30.000]  不聽可能會吃虧
[00:13:30.000 --> 00:13:32.000]  可能未必吃虧
[00:13:32.000 --> 00:13:34.000]  但無論如何都讓我們
[00:13:34.000 --> 00:13:37.000]  有一些指引
[00:13:37.000 --> 00:13:39.000]  有一些說法
[00:13:39.000 --> 00:13:42.000]  剛才所讀的第五至第十節
[00:13:42.000 --> 00:13:44.000]  就是在傳道書裡面的一些例子
[00:13:44.000 --> 00:13:46.000]  聽智慧人的雜鼻
[00:13:46.000 --> 00:13:49.000]  強如聽愚昧人的歌唱
[00:13:49.000 --> 00:13:52.000]  這些典型的真言
[00:13:52.000 --> 00:13:54.000]  裡面一句一句的說法
[00:13:54.000 --> 00:13:56.000]  有一個對比的說法
[00:13:56.000 --> 00:13:59.000]  十一、十二節就說明
[00:13:59.000 --> 00:14:01.000]  這些智慧語言其實都是利己
[00:14:01.000 --> 00:14:03.000]  利己不是我說的
[00:14:03.000 --> 00:14:05.000]  是聖經裡面說的
[00:14:05.000 --> 00:14:07.000]  智慧和產業都好
[00:14:07.000 --> 00:14:09.000]  有錢都好
[00:14:09.000 --> 00:14:11.000]  有智慧也好
[00:14:11.000 --> 00:14:13.000]  但是活著的人
[00:14:13.000 --> 00:14:14.000]  死了
[00:14:14.000 --> 00:14:15.000]  我也不知道為什麼
[00:14:15.000 --> 00:14:16.000]  他說見天日的人做什麼
[00:14:16.000 --> 00:14:18.000]  死了的人產業對他也沒有用
[00:14:18.000 --> 00:14:20.000]  但是活著的人
[00:14:20.000 --> 00:14:23.000]  得智慧就更加有益
[00:14:23.000 --> 00:14:26.000]  比有很多財產更加有好處
[00:14:26.000 --> 00:14:28.000]  因為你有智慧的
[00:14:28.000 --> 00:14:29.000]  沒有財產有智慧
[00:14:29.000 --> 00:14:31.000]  也可以幫助你累積財產
[00:14:31.000 --> 00:14:33.000]  你倒過來有財產
[00:14:33.000 --> 00:14:34.000]  沒有智慧
[00:14:34.000 --> 00:14:35.000]  然後就
[00:14:35.000 --> 00:14:37.000]  富不過三代
[00:14:37.000 --> 00:14:39.000]  就沒有了
[00:14:39.000 --> 00:14:42.000]  所以這個也有意思
[00:14:42.000 --> 00:14:43.000]  因為智慧庇護人
[00:14:43.000 --> 00:14:45.000]  好像銀錢庇護人一樣
[00:14:45.000 --> 00:14:48.000]  錢能夠保護我們
[00:14:48.000 --> 00:14:52.000]  所以其實所羅門也很實際
[00:14:52.000 --> 00:14:55.000]  智慧又能夠保護我們
[00:14:55.000 --> 00:14:59.000]  唯獨智慧能保存智慧人的生命
[00:14:59.000 --> 00:15:01.000]  這個就是智慧的益處
[00:15:01.000 --> 00:15:04.000]  所以由利己的角度出發
[00:15:04.000 --> 00:15:05.000]  利他
[00:15:05.000 --> 00:15:07.000]  我們讓
[00:15:07.000 --> 00:15:09.000]  我們是
[00:15:09.000 --> 00:15:11.000]  執水人頭慘過敗家的前提下
[00:15:11.000 --> 00:15:13.000]  但是我們又會讓人
[00:15:13.000 --> 00:15:14.000]  即使利他
[00:15:14.000 --> 00:15:16.000]  也是在利己的前提下
[00:15:16.000 --> 00:15:18.000]  這樣做對大家都好
[00:15:18.000 --> 00:15:20.000]  你讓人家
[00:15:20.000 --> 00:15:22.000]  你對人家好
[00:15:22.000 --> 00:15:23.000]  與人有益
[00:15:23.000 --> 00:15:24.000]  自己也有益的
[00:15:24.000 --> 00:15:27.000]  方便他人就方便自己
[00:15:27.000 --> 00:15:31.000]  都是以一個利己的前提做出發點
[00:15:31.000 --> 00:15:33.000]  這個是智慧特徵
[00:15:33.000 --> 00:15:35.000]  所有文化都是這樣
[00:15:35.000 --> 00:15:36.000]  你說
[00:15:36.000 --> 00:15:38.000]  智慧的出發點就真的很自私
[00:15:38.000 --> 00:15:40.000]  利己人一定自私
[00:15:40.000 --> 00:15:43.000]  但是就有第十三第十四節
[00:15:43.000 --> 00:15:45.000]  猶太人的智慧
[00:15:45.000 --> 00:15:47.000]  與其他民族文化的智慧
[00:15:47.000 --> 00:15:49.000]  最大不同的地方
[00:15:49.000 --> 00:15:51.000]  就是有第十三第十四節
[00:15:51.000 --> 00:15:53.000]  如果我們讀過《針研》
[00:15:53.000 --> 00:15:55.000]  大家查經
[00:15:55.000 --> 00:15:57.000]  或者自己讀聖經讀過《針研》
[00:15:57.000 --> 00:15:59.000]  《針研》有前提的
[00:15:59.000 --> 00:16:01.000]  在講智慧有前提的
[00:16:01.000 --> 00:16:02.000]  第一章和第九章
[00:16:02.000 --> 00:16:05.000]  《針研》的一至九章是第一個主要範疇
[00:16:05.000 --> 00:16:08.000]  第一章和第九章都有句說話包著
[00:16:08.000 --> 00:16:10.000]  是什麼說話?
[00:16:10.000 --> 00:16:11.000]  敬畏耶和華
[00:16:11.000 --> 00:16:13.000]  就是智慧的開端
[00:16:13.000 --> 00:16:14.000]  可能有下一句
[00:16:14.000 --> 00:16:15.000]  可能沒有下一句
