
[00:00:00.000 --> 00:00:04.000]  今天我想介紹一下書籍,我們有書室
[00:04:02.000 --> 00:04:07.000]  但這些事終必成為你們作見證的機會
[00:04:07.000 --> 00:04:15.000]  所以你們要立定心意,不要預先考慮怎樣申辯
[00:04:15.000 --> 00:04:19.000]  因為我必賜你們口才和智慧
[00:04:19.000 --> 00:04:24.000]  是你們一切敵人所敵不住、搏不倒的
[00:04:24.000 --> 00:04:32.000]  連你們的父母、兄弟、親族、朋友也要把你們交給官府
[00:04:32.000 --> 00:04:37.000]  你們中間也將有被他們害死的
[00:04:37.000 --> 00:04:41.000]  你們要為我的名被眾人憎恨
[00:04:41.000 --> 00:04:46.000]  然而你們連一根頭髮也不會損失
[00:04:46.000 --> 00:04:51.000]  你們憑著堅忍,就必保存性命
[00:04:51.000 --> 00:04:56.000]  我們在復活節的時候,用忍耐到底作為主題
[00:04:56.000 --> 00:04:59.000]  因為我們覺得過去幾年忍耐了很辛苦
[00:04:59.000 --> 00:05:02.000]  有些人忍不住就說要移民
[00:05:02.000 --> 00:05:06.000]  但我們留在香港的,可能也在忍耐其他事
[00:05:06.000 --> 00:05:10.000]  可能我看到有很多很好的朋友
[00:05:10.000 --> 00:05:13.000]  一起玩的小朋友,突然說要移民
[00:05:13.000 --> 00:05:16.000]  又要忍受這些分離
[00:05:16.000 --> 00:05:20.000]  我在猛山教會,很多孩子的父母也移民
[00:05:20.000 --> 00:05:24.000]  我們小時候玩的孩子,突然要分離
[00:05:24.000 --> 00:05:26.000]  其實也是很艱難的
[00:05:26.000 --> 00:05:33.000]  我們早前忍過身邊有很多很好的親人、長者
[00:05:33.000 --> 00:05:36.000]  突然間說要離開,進了醫院
[00:05:36.000 --> 00:05:39.000]  我們也覺得很艱難,又要忍耐
[00:05:39.000 --> 00:05:41.000]  那種忍耐還是傷痛的
[00:05:41.000 --> 00:05:44.000]  特別在國內,我聽到很多弟兄姊妹、朋友
[00:05:44.000 --> 00:05:47.000]  他們在疫症的時候,親人很快離世,又探不到
[00:05:47.000 --> 00:05:50.000]  現在重新開關,我們也很想將安慰帶給他們
[00:05:50.000 --> 00:05:53.000]  但他們當時也有很多忍耐
[00:05:53.000 --> 00:05:57.000]  我們在社會事件的時候,可能忍耐在小組裡
[00:05:57.000 --> 00:06:00.000]  我們不同的看法,突然間變為陌路人
[00:06:00.000 --> 00:06:03.000]  那些日子忍得七七八八,我估計現在就可能沒那麼厲害
[00:06:03.000 --> 00:06:07.000]  但說起來,可能心裡也有一定的傷痛
[00:06:07.000 --> 00:06:12.000]  很多時候,我們很多忍耐,我們說要忍到什麼時候呢?
[00:06:12.000 --> 00:06:15.000]  特別我看到有些長者,自己的孩子移民
[00:06:15.000 --> 00:06:18.000]  忍耐著自己一個人留在香港
[00:06:18.000 --> 00:06:21.000]  那種忍耐也是很孤單、很難受
[00:06:21.000 --> 00:06:24.000]  這些忍耐也在我們當中發生
[00:06:24.000 --> 00:06:28.000]  雖然很難去評估一個情況,但這些也是很艱難的
[00:06:28.000 --> 00:06:31.000]  甚至我這一刻看到很多的…
[00:06:31.000 --> 00:06:33.000]  我們也要重新思想
[00:06:33.000 --> 00:06:36.000]  有些朋友已經在外國回流,在香港工作了
[00:06:36.000 --> 00:06:41.000]  過了幾年之後,又要忍耐著他們的妻子、孩子在另外一邊
[00:06:41.000 --> 00:06:44.000]  重新出現九七年那個太空人的情況
[00:06:44.000 --> 00:06:46.000]  我們又要如何重整我們的家庭
[00:06:46.000 --> 00:06:48.000]  以致我們能夠捉緊家庭的價值
[00:06:48.000 --> 00:06:50.000]  以及彼此一起的重要性呢?
[00:06:50.000 --> 00:06:54.000]  這些就好像同時在這一刻過了幾年之後
[00:06:54.000 --> 00:06:57.000]  我們又要重新面對的情況
[00:06:57.000 --> 00:07:00.000]  在受苦者的聚會,我聽見梅士牧師的忍耐
[00:07:00.000 --> 00:07:01.000]  剛剛出了一條新的短片
[00:07:01.000 --> 00:07:04.000]  大家可以上Facebook或是在網站看
[00:07:04.000 --> 00:07:07.000]  他如何四代承傳那個信仰
[00:07:07.000 --> 00:07:11.000]  不過在他的分享裡,他說到他忍耐身體的痛苦
[00:07:11.000 --> 00:07:14.000]  大住疼痛,每天回來都要侍奉
[00:07:14.000 --> 00:07:16.000]  其實我覺得他身體的痛苦都不是他最大的忍耐
[00:07:16.000 --> 00:07:20.000]  我認識梅士牧師,在他為教會各樣的擔心裡
[00:07:20.000 --> 00:07:23.000]  他有一個很強很強的忍耐力
[00:07:23.000 --> 00:07:25.000]  這是我最欣賞他的地方
[00:07:25.000 --> 00:07:29.000]  很多時候他有很多的擔心,但未能夠完全即時解決
[00:07:29.000 --> 00:07:33.000]  作為教會裡一個很主要的領袖的忍耐
[00:07:33.000 --> 00:07:35.000]  成為我自己的榜樣
[00:07:37.000 --> 00:07:42.000]  在今天,耶穌基督剛才跟門徒分享的經文
[00:07:42.000 --> 00:07:47.000]  我們又看看到底最艱難的時候,或是最難忍的時候
[00:07:47.000 --> 00:07:51.000]  有幾條支柱支撐我們,越忍越有力
[00:07:51.000 --> 00:07:52.000]  我們來看看
[00:07:52.000 --> 00:07:55.000]  在第21章第5節開始說
[00:07:55.000 --> 00:08:00.000]  「有人談論聖殿是用美、錫和貢物裝飾的」
[00:08:00.000 --> 00:08:02.000]  當人在一個很難忍的時候
[00:08:02.000 --> 00:08:06.000]  他會看世上有的資源,讓自己有能力忍下去
[00:08:06.000 --> 00:08:09.000]  「不要緊,銀行戶口還有大概三、四千萬」
[00:08:09.000 --> 00:08:11.000]  「那我馬上忍下去吧」
[00:08:11.000 --> 00:08:14.000]  「我那層樓還在,或者還在收租」
[00:08:14.000 --> 00:08:16.000]  「那就忍下去吧,多艱難都忍下去」
[00:08:16.000 --> 00:08:20.000]  看著一些現有的資源是我們忍耐的一個很大的動力
[00:08:20.000 --> 00:08:21.000]  門徒一樣
[00:08:21.000 --> 00:08:25.000]  「這裡有很漂亮的石頭,還有很漂亮的貢物裝飾」
[00:08:25.000 --> 00:08:28.000]  「大石大概是二十多米乘六米深四米」
[00:08:28.000 --> 00:08:30.000]  「有這個桌子那麼大的一塊石頭」
[00:08:30.000 --> 00:08:33.000]  「是砌成一個一塊一塊的石頭」
[00:08:33.000 --> 00:08:36.000]  「完成了當時希律用了四十六年建造的聖殿」
[00:08:36.000 --> 00:08:39.000]  「你看見這個聖殿的時候」
[00:08:39.000 --> 00:08:42.000]  「你覺得這個聖殿當時比所羅門的聖殿」
[00:08:42.000 --> 00:08:46.000]  「在重新興建的時候比所羅門的聖殿大三至四倍」
[00:08:46.000 --> 00:08:49.000]  「甚至高過所羅門的聖殿幾倍」
[00:08:49.000 --> 00:08:51.000]  「一個五十年一個很大的工程」
[00:08:51.000 --> 00:08:53.000]  「對猶太人來說是一個信心的基礎」
[00:08:53.000 --> 00:08:54.000]  「大家看頭影片就看到了」
[00:08:54.000 --> 00:08:56.000]  「小的那個就是所羅門的聖殿」
[00:08:56.000 --> 00:08:58.000]  「大的那個就是希律所建造的聖殿」
[00:08:58.000 --> 00:09:03.000]  「那個聖殿帶來了當時被猶太人面對很多艱難的時候」
[00:09:03.000 --> 00:09:04.000]  「一個忍耐的基礎」
[00:09:04.000 --> 00:09:08.000]  「我早前就去大阪城」
[00:09:08.000 --> 00:09:11.000]  「那是一座不知道大家有多久去過」
[00:09:11.000 --> 00:09:15.000]  「一座依何而建宏偉的城堡帶來的安全感」
[00:09:15.000 --> 00:09:17.000]  「當我走進去看那段歷史的時候」
[00:09:17.000 --> 00:09:20.000]  「這座城堡保護不了封神秀吉的一家」
[00:09:20.000 --> 00:09:22.000]  「甚至他的兒子都保護不了」
[00:09:22.000 --> 00:09:24.000]  「是一座很漂亮的城堡」
[00:09:24.000 --> 00:09:28.000]  「孫家康可能用來成為他的堅固的堡壘」
[00:09:28.000 --> 00:09:30.000]  「但也只是二百年的歷史」
[00:09:30.000 --> 00:09:33.000]  「整個家族就灰飛煙滅」
[00:09:33.000 --> 00:09:35.000]  「正如我們在以色列書所一直聽到的」
[00:09:35.000 --> 00:09:40.000]  「神的保護從來不在堅固的城堡和石頭裡面」
[00:09:40.000 --> 00:09:43.000]  「如果人將他的信心放在這些上面的時候」
[00:09:43.000 --> 00:09:46.000]  「最終帶來更大的黑暗和更大的殺戮」
[00:09:46.000 --> 00:09:48.000]  「信徒的忍耐又在哪裡呢?」
[00:09:48.000 --> 00:09:49.000]  「當人轉眼仰望聖殿的時候」
[00:09:49.000 --> 00:09:51.000]  「耶穌即時說話了」
[00:09:51.000 --> 00:09:55.000]  「聖殿裡的回應從沒有間隔點」
[00:09:55.000 --> 00:09:57.000]  「耶穌立刻回應說」
[00:09:57.000 --> 00:10:01.000]  「其實你看到這些石頭和尾殿」
[00:10:01.000 --> 00:10:03.000]  「其實是不能夠幫助你的」
[00:10:03.000 --> 00:10:06.000]  「如果你用你的信心」
[00:10:06.000 --> 00:10:08.000]  「放在所有人間的資源裡面」
[00:10:08.000 --> 00:10:11.000]  「正是你忍耐的黑暗源頭」
[00:10:11.000 --> 00:10:13.000]  「你想想為什麼耶穌這麼快回應」
[00:10:13.000 --> 00:10:14.000]  「上文是大家很熟悉的」
[00:10:14.000 --> 00:10:17.000]  「就是寡婦將她一生所有的投入在聖殿裡面」
[00:10:17.000 --> 00:10:21.000]  「這是我們經常聽到的奉獻的榜樣」
[00:10:21.000 --> 00:10:23.000]  「因為他將所有的東西都放在主面前」
[00:10:23.000 --> 00:10:26.000]  「但同樣在同一段經文裡面」
[00:10:26.000 --> 00:10:30.000]  「耶穌在控告民事侵吞寡婦的財產」
[00:10:30.000 --> 00:10:32.000]  「假意作很長的禱告」
[00:10:32.000 --> 00:10:34.000]  「大家看看」
[00:10:34.000 --> 00:10:37.000]  「這段經文出現在聖殿被毀之前」
[00:10:37.000 --> 00:10:38.000]  「在說什麼呢?」
[00:10:38.000 --> 00:10:41.000]  「信仰的虛偽和寡婦傳言的擺上」
[00:10:41.000 --> 00:10:44.000]  「在聖殿面前作出一個鮮明的對比」
[00:10:44.000 --> 00:10:48.000]  「聖殿原來應該是人完全依靠神的地方」
[00:10:48.000 --> 00:10:53.000]  「但是在當中卻是有虛偽的民事」
[00:10:53.000 --> 00:10:56.000]  「侵吞了寡婦一生獻上的財產」
[00:10:56.000 --> 00:10:58.000]  「這是耶穌的控告」
[00:10:58.000 --> 00:11:00.000]  「這正是猶太人重蹈覆轍」
[00:11:00.000 --> 00:11:02.000]  「以世傑當年的警方」
[00:11:02.000 --> 00:11:03.000]  「他們有一座聖殿」
[00:11:03.000 --> 00:11:07.000]  「但是裡面卻是完全沒有敬拜神的實質」
[00:11:07.000 --> 00:11:09.000]  「所以我們看到希律這座聖殿很特別」
[00:11:09.000 --> 00:11:11.000]  「當他辛辛苦苦建好之後」
[00:11:11.000 --> 00:11:13.000]  「用了多少年大家知道嗎?」
[00:11:13.000 --> 00:11:16.000]  「用了五十多年、六十多年、七十年建造」
[00:11:16.000 --> 00:11:17.000]  「用了多少年?」
[00:11:17.000 --> 00:11:18.000]  「用了七年」
[00:11:18.000 --> 00:11:19.000]  「比恩福堂還要短」
[00:11:19.000 --> 00:11:21.000]  「就被人拆掉了」
[00:11:21.000 --> 00:11:24.000]  「用了七年就被羅馬人拆掉了」
[00:11:24.000 --> 00:11:27.000]  「剩下我們今天看到的一道哭牆」
[00:11:27.000 --> 00:11:29.000]  「耶穌就是在這裡帶我們去看信仰」
[00:11:29.000 --> 00:11:31.000]  「第一個的忍耐之處」
[00:11:31.000 --> 00:11:32.000]  「就是在黑暗的時代」
[00:11:32.000 --> 00:11:33.000]  「往往是最黑暗的時代」
[00:11:33.000 --> 00:11:36.000]  「我們看到世上最明亮的光」
[00:11:36.000 --> 00:11:39.000]  「猶太人當時是面對宗教上的黑暗」
[00:11:39.000 --> 00:11:40.000]  「和政治上的無望」
[00:11:40.000 --> 00:11:42.000]  「因為如果他們展望前景」
[00:11:42.000 --> 00:11:45.000]  「無奈羅馬人就會將他們全然毀滅」
[00:11:45.000 --> 00:11:47.000]  「從西人的眼光來看」
[00:11:47.000 --> 00:11:49.000]  「這條路只會是當時」
[00:11:49.000 --> 00:11:50.000]  「如果當時的猶太人」
[00:11:50.000 --> 00:11:53.000]  「甚至好像早期的香港」
[00:11:53.000 --> 00:11:55.000]  「我們覺得越走越黑暗」
[00:11:55.000 --> 00:11:58.000]  「但是這一刻滿途被耶穌引導」
[00:11:58.000 --> 00:12:01.000]  「展望看見主的光」
[00:12:01.000 --> 00:12:03.000]  「耶穌在第六節開始說」
[00:12:03.000 --> 00:12:04.000]  「你們所看見的這一切」
[00:12:04.000 --> 00:12:06.000]  「日子將到沒有一塊石頭」
[00:12:06.000 --> 00:12:08.000]  「會留在另一塊石頭之上」
[00:12:08.000 --> 00:12:10.000]  「這段聖經我們很熟悉」
[00:12:10.000 --> 00:12:12.000]  「這是主耶穌對聖殿」
[00:12:12.000 --> 00:12:14.000]  「將會在幾十年後被毀的預言」
[00:12:14.000 --> 00:12:17.000]  「將在主耶穌復活後35年完全實現」
[00:12:17.000 --> 00:12:19.000]  「但主耶穌當時的說話」
[00:12:19.000 --> 00:12:22.000]  「其實不是他的原創」
[00:12:22.000 --> 00:12:23.000]  「從某個角度來說」
[00:12:23.000 --> 00:12:27.000]  「是耶穌引述哈該書的一段說話」
[00:12:27.000 --> 00:12:29.000]  「哈該是主耶穌出生前」
[00:12:29.000 --> 00:12:31.000]  「520年前的先知」
[00:12:31.000 --> 00:12:32.000]  「當時很特別的」
[00:12:32.000 --> 00:12:35.000]  「他是呼召猶太人重建聖殿」
[00:12:35.000 --> 00:12:37.000]  「重建所羅門聖殿」
[00:12:37.000 --> 00:12:39.000]  「他甚至警告猶太人」
[00:12:39.000 --> 00:12:41.000]  「如果你不願意重建聖殿」
[00:12:41.000 --> 00:12:43.000]  「就坐將會跟隨猶太人」
[00:12:43.000 --> 00:12:46.000]  「所以聖殿本身不是一件壞事」
[00:12:46.000 --> 00:12:48.000]  「建築物本身不是一件壞事」
[00:12:48.000 --> 00:12:50.000]  「哈該書2章15-17節」
[00:12:50.000 --> 00:12:53.000]  「哈該說現在你們心裡要想一想」
[00:12:53.000 --> 00:12:54.000]  「從今天起耶華的殿」
[00:12:54.000 --> 00:12:57.000]  「還沒有一塊石頭放在石頭上的情況」
[00:12:57.000 --> 00:12:59.000]  「那時你們怎麼了」
[00:12:59.000 --> 00:13:01.000]  「有人來到二十斗的谷堆那裡」
[00:13:01.000 --> 00:13:02.000]  「卻只得了十斗」
[00:13:02.000 --> 00:13:03.000]  「有人來到酒池那裡」
[00:13:03.000 --> 00:13:04.000]  「要取五十桶」
[00:13:04.000 --> 00:13:06.000]  「卻只得了二十桶」
[00:13:06.000 --> 00:13:09.000]  「以焚風、煤爛、冰雹攻擊你們」
[00:13:09.000 --> 00:13:11.000]  「說你們手上的各樣工作」
[00:13:11.000 --> 00:13:12.000]  「你們迎不歸向我」
[00:13:12.000 --> 00:13:13.000]  「這是耶華說的」
[00:13:13.000 --> 00:13:15.000]  當你不願意興起聖殿的時候
[00:13:15.000 --> 00:13:17.000]  沒有一塊石頭放在另一塊石頭上的時候
[00:13:17.000 --> 00:13:19.000]  神正在就坐以色列人
[00:13:19.000 --> 00:13:22.000]  以色列人是活在神的就坐之下
[00:13:22.000 --> 00:13:25.000]  因為當時聖殿沒有一塊石頭放在另一塊石頭上
[00:13:25.000 --> 00:13:27.000]  但哈該說
[00:13:27.000 --> 00:13:30.000]  「我今天叫你重建一個小的聖殿」
[00:13:30.000 --> 00:13:31.000]  但哈該的眼目
[00:13:31.000 --> 00:13:32.000]  如果大家看哈該書
[00:13:32.000 --> 00:13:35.000]  他不是專注在地上的聖殿
[00:13:35.000 --> 00:13:39.000]  他說神最後會再一次震動天地萬國
[00:13:39.000 --> 00:13:41.000]  建立永恆的國度
[00:13:41.000 --> 00:13:42.000]  哈該說的是
[00:13:42.000 --> 00:13:44.000]  你建立一個小的聖殿
[00:13:44.000 --> 00:13:47.000]  預示著神將會有一個最榮耀的來臨
[00:13:47.000 --> 00:13:48.000]  就是當時他再一次
[00:13:48.000 --> 00:13:50.000]  整個世界、整個萬國都會震動
[00:13:50.000 --> 00:13:52.000]  整個世界都會崩潰的時候
[00:13:52.000 --> 00:13:54.000]  神會再一次來審判的訊息
[00:13:54.000 --> 00:13:55.000]  今天
[00:13:55.000 --> 00:13:57.000]  如果當時耶穌那一天
[00:13:57.000 --> 00:13:58.000]  猶太人無論從屬靈的角度
[00:13:58.000 --> 00:14:00.000]  或者從政治發展的角度
[00:14:00.000 --> 00:14:01.000]  從信仰生活的角度
[00:14:01.000 --> 00:14:04.000]  其實都是漆黑一片
[00:14:04.000 --> 00:14:06.000]  但在這個巨大的漆黑的深淵裡
[00:14:06.000 --> 00:14:08.000]  耶穌用哈該書說
[00:14:08.000 --> 00:14:10.000]  今天聖殿將會再一次如哈該一樣
[00:14:10.000 --> 00:14:13.000]  沒有一塊石頭會留在另一塊石頭之上
[00:14:13.000 --> 00:14:14.000]  不過
[00:14:14.000 --> 00:14:15.000]  如果你熟悉哈該書
[00:14:15.000 --> 00:14:17.000]  就是神震動列國的時候
[00:14:17.000 --> 00:14:19.000]  將會由此出現
[00:14:19.000 --> 00:14:21.000]  所以門徒聽得明白耶穌說什麼
[00:14:21.000 --> 00:14:23.000]  門徒在第七節就問
[00:14:23.000 --> 00:14:24.000]  他們問他
[00:14:24.000 --> 00:14:27.000]  老師,什麼時候有這些事呢?
[00:14:27.000 --> 00:14:28.000]  這些事將臨到的時候
[00:14:28.000 --> 00:14:29.000]  有什麼預兆呢?
[00:14:29.000 --> 00:14:32.000]  他們不是問耶穌什麼時候有這些事
[00:14:32.000 --> 00:14:34.000]  不是問什麼時候有聖殿被毀
[00:14:34.000 --> 00:14:37.000]  而是問什麼時候有這些事呢?
[00:14:37.000 --> 00:14:38.000]  這些事將臨到的時候
[00:14:38.000 --> 00:14:39.000]  有什麼預兆呢?
[00:14:39.000 --> 00:14:40.000]  因為他們知道
[00:14:40.000 --> 00:14:42.000]  如果聖殿再沒有一塊石頭
[00:14:42.000 --> 00:14:44.000]  留在另一塊石頭上面的時候
[00:14:44.000 --> 00:14:47.000]  就是萬國都要被震動的時候
[00:14:47.000 --> 00:14:48.000]  所以他們明白
[00:14:48.000 --> 00:14:49.000]  聖殿不是折射
[00:14:49.000 --> 00:14:51.000]  聖殿被毀不是折射單一事件
[00:14:51.000 --> 00:14:53.000]  而是伴隨審判的來到
[00:14:53.000 --> 00:14:57.000]  他們首先問這些事的時間和先兆
[00:14:57.000 --> 00:14:59.000]  神的審判的來到
[00:14:59.000 --> 00:15:01.000]  是另一個黑夜
[00:15:01.000 --> 00:15:03.000]  還是黎明呢?
[00:15:03.000 --> 00:15:04.000]  我不知道大家怎麼會覺得
[00:15:04.000 --> 00:15:06.000]  如果神的審判臨到的時候
[00:15:06.000 --> 00:15:08.000]  是一個黑夜還是一個黎明呢?
[00:15:08.000 --> 00:15:09.000]  大家覺得是一個黑夜的話
[00:15:09.000 --> 00:15:10.000]  就舉手吧
[00:15:10.000 --> 00:15:11.000]  神的審判來到
[00:15:11.000 --> 00:15:13.000]  哇!真的很黑暗
[00:15:13.000 --> 00:15:14.000]  沒什麼人舉手
[00:15:14.000 --> 00:15:15.000]  是黎明來的
[00:15:15.000 --> 00:15:17.000]  哇!大家都覺得很好
[00:15:17.000 --> 00:15:20.000]  神的審判是黑夜還是黎明呢?
[00:15:20.000 --> 00:15:22.000]  視乎你站在哪一個屬靈的山頭上
[00:15:22.000 --> 00:15:23.000]  在滅亡的山頭上
[00:15:23.000 --> 00:15:25.000]  神的審判是無盡的黑夜
[00:15:25.000 --> 00:15:26.000]  在屬神的山頭上
[00:15:26.000 --> 00:15:28.000]  神的審判是黎明的開始
[00:15:28.000 --> 00:15:29.000]  所以耶穌基督在後面
[00:15:29.000 --> 00:15:31.000]  繼續說到黎明的曙光
[00:15:31.000 --> 00:15:32.000]  耶穌說你們要謹慎
[00:15:32.000 --> 00:15:33.000]  不要被迷惑
[00:15:33.000 --> 00:15:34.000]  因為將有好些人
[00:15:34.000 --> 00:15:35.000]  冒我的名來說
[00:15:35.000 --> 00:15:36.000]  我是基督
[00:15:36.000 --> 00:15:37.000]  有說時候近了
[00:15:37.000 --> 00:15:39.000]  你們不要跟從他們
[00:15:39.000 --> 00:15:41.000]  當你們聽見打仗和動亂的事
[00:15:41.000 --> 00:15:42.000]  不要驚慌
[00:15:42.000 --> 00:15:44.000]  因為這些事必須先發生
[00:15:44.000 --> 00:15:46.000]  但終結不會立刻就到
[00:15:46.000 --> 00:15:47.000]  於是耶穌對他們說
[00:15:47.000 --> 00:15:48.000]  民要攻打民
[00:15:48.000 --> 00:15:49.000]  國要攻打國
[00:15:49.000 --> 00:15:50.000]  將有大地震
[00:15:50.000 --> 00:15:52.000]  多處必有饑荒瘟疫
[00:15:52.000 --> 00:15:53.000]  又有可怕的異象
[00:15:53.000 --> 00:15:56.000]  和大神即從天上顯現
[00:15:56.000 --> 00:15:58.000]  我們思想一下這段經文
[00:15:58.000 --> 00:16:00.000]  或許大家也很熟悉這段經文
[00:16:00.000 --> 00:16:03.000]  耶穌的教導和歷史的吻合
[00:16:03.000 --> 00:16:05.000]  原文是很多人冒基督的名
[00:16:05.000 --> 00:16:06.000]  來說我是
[00:16:06.000 --> 00:16:08.000]  無論哪一本方音書
[00:16:08.000 --> 00:16:09.000]  也不是說我是
[00:16:09.000 --> 00:16:10.000]  基督也說我是
[00:16:10.000 --> 00:16:11.000]  Ego Ami
[00:16:11.000 --> 00:16:13.000]  Ego Ami 是一個什麼名呢?
[00:16:13.000 --> 00:16:15.000]  我們聽蘇牧師說了很多次
[00:16:15.000 --> 00:16:16.000]  這是誰的名字?
[00:16:16.000 --> 00:16:18.000]  是神的名字
[00:16:18.000 --> 00:16:19.000]  很多人來說
[00:16:19.000 --> 00:16:20.000]  我就是神
[00:16:20.000 --> 00:16:22.000]  他說我能夠解決這個問題
[00:16:22.000 --> 00:16:23.000]  我就是救主
[00:16:23.000 --> 00:16:25.000]  我就是救星
[00:16:25.000 --> 00:16:29.000]  救世主和神的定義
[00:16:29.000 --> 00:16:30.000]  更廣的定義
[00:16:30.000 --> 00:16:31.000]  就是這些人出現的時候
[00:16:31.000 --> 00:16:33.000]  宣稱他的學說和思想
[00:16:33.000 --> 00:16:35.000]  能夠解決人世間所有的問題
[00:16:35.000 --> 00:16:37.000]  你只要跟著這些學說或思想走
[00:16:37.000 --> 00:16:40.000]  就會帶來一個全新的人類世界
[00:16:40.000 --> 00:16:42.000]  人用神的姿態出現
[00:16:42.000 --> 00:16:44.000]  他們總是跟你說
[00:16:44.000 --> 00:16:45.000]  時候近了
[00:16:45.000 --> 00:16:46.000]  你要跟著我走
[00:16:46.000 --> 00:16:47.000]  原文是
[00:16:47.000 --> 00:16:48.000]  This is the time
[00:16:48.000 --> 00:16:49.000]  This is the right time
[00:16:49.000 --> 00:16:50.000]  你跟著我走吧
[00:16:50.000 --> 00:16:52.000]  當要人跟著他走的時候
[00:16:52.000 --> 00:16:54.000]  甚至門徒也被迷惑
[00:16:54.000 --> 00:16:55.000]  會跟著他們走
[00:16:55.000 --> 00:16:58.000]  所以耶穌說你們不要跟從他們
[00:16:58.000 --> 00:17:01.000]  當人用神或救主
[00:17:01.000 --> 00:17:02.000]  或他所說的一切
[00:17:02.000 --> 00:17:03.000]  能夠改變這個世界
[00:17:03.000 --> 00:17:05.000]  帶來一個新人類的時候
[00:17:05.000 --> 00:17:07.000]  自稱是強人的救星出現的時候
[00:17:07.000 --> 00:17:08.000]  聖經說
[00:17:08.000 --> 00:17:10.000]  打仗和動亂的事必須發生
[00:17:10.000 --> 00:17:12.000]  是不是在歷史上?
[00:17:12.000 --> 00:17:14.000]  基本上歷史上都是這樣發生
