
[00:00:00.000 --> 00:00:04.000]  我今日的講題是心耕心田
[00:09:17.000 --> 00:09:20.000]  但也不能急於一時壓苗再長
[00:09:20.000 --> 00:09:26.000]  天國道理的確有令人歡喜領受的吸引力
[00:09:26.000 --> 00:09:29.000]  但是誤導者的心發苗很快
[00:09:29.000 --> 00:09:32.000]  但他只是追求外在
[00:09:32.000 --> 00:09:35.000]  在表面層面上
[00:09:35.000 --> 00:09:38.000]  例如追求成功神學
[00:09:38.000 --> 00:09:41.000]  追求高峰經歷
[00:09:41.000 --> 00:09:45.000]  甚至乎祈禱不蒙英文就不行
[00:09:45.000 --> 00:09:51.000]  那些缺乏內在情理兼被追求信仰的心
[00:09:51.000 --> 00:09:56.000]  結果就是落在土踐石頭上的種子
[00:09:56.000 --> 00:10:01.000]  經不起患難逼迫就失腳了
[00:10:01.000 --> 00:10:05.000]  第三點就是在荊棘裡的種子
[00:10:05.000 --> 00:10:11.000]  在荊棘裡長大
[00:10:11.000 --> 00:10:17.000]  雖然有很長的時間可以長時間成長
[00:10:17.000 --> 00:10:19.000]  但是沒有空間
[00:10:19.000 --> 00:10:22.000]  例如種菜蓋著它
[00:10:22.000 --> 00:10:25.000]  它能否再向上去生長呢
[00:10:25.000 --> 00:10:26.000]  不可以了
[00:10:26.000 --> 00:10:27.000]  因為蓋著了
[00:10:27.000 --> 00:10:31.000]  蓋著在原文的意思就是洗其窒息
[00:10:31.000 --> 00:10:33.000]  即是氣都不能呼吸
[00:10:33.000 --> 00:10:37.000]  不能繼續結出果實
[00:10:37.000 --> 00:10:40.000]  所以有了循序漸進追求成長的心
[00:10:40.000 --> 00:10:44.000]  荊棘這個殺種的比喻提醒我們
[00:10:44.000 --> 00:10:47.000]  其實信仰生命是需要預留一些時間
[00:10:47.000 --> 00:10:49.000]  預留一些空間
[00:10:49.000 --> 00:10:52.000]  神在裡面去動工
[00:10:52.000 --> 00:10:57.000]  我們心靈的空間太容易被什麼呢
[00:10:57.000 --> 00:11:00.000]  世上的思慮纏繞著我們
[00:11:00.000 --> 00:11:04.000]  也被世上的錢財迷惑我們
[00:11:04.000 --> 00:11:08.000]  所以導致什麼呢
[00:11:08.000 --> 00:11:10.000]  被壓著了
[00:11:10.000 --> 00:11:12.000]  不能結果實
[00:11:12.000 --> 00:11:14.000]  所以往往令人感到意外
[00:11:14.000 --> 00:11:16.000]  其實有時候我們想想
[00:11:16.000 --> 00:11:21.000]  空間往往不是有或沒有多少個問題
[00:11:21.000 --> 00:11:25.000]  現在我們稍後再說先後緩急的問題
[00:11:25.000 --> 00:11:29.000]  最後就是好肚子
[00:11:29.000 --> 00:11:35.000]  結出果實好肚子和硬肚子是一個很大的對比
[00:11:35.000 --> 00:11:37.000]  好肚子其實不硬
[00:11:37.000 --> 00:11:38.000]  有養分
[00:11:38.000 --> 00:11:42.000]  沒有經濟去阻礙
[00:11:42.000 --> 00:11:44.000]  有空間讓它成長
[00:11:44.000 --> 00:11:47.000]  種子可以向下紮根
[00:11:47.000 --> 00:11:49.000]  還有向上生長
[00:11:49.000 --> 00:11:52.000]  所以它發芽向上生長的時候
[00:11:52.000 --> 00:11:58.000]  它就能夠有100倍60倍30倍的果子
[00:11:58.000 --> 00:12:00.000]  因此我說了這麼久
[00:12:00.000 --> 00:12:02.000]  其實說的是什麼呢
[00:12:02.000 --> 00:12:04.000]  其實我們要具備一些條件
[00:12:04.000 --> 00:12:07.000]  就是我們要追求信仰的心
[00:12:07.000 --> 00:12:11.000]  我們要有循序漸進成長的心
[00:12:11.000 --> 00:12:13.000]  還有我們要有什麼呢
[00:12:13.000 --> 00:12:17.000]  預留給神施恩動功的心
[00:12:17.000 --> 00:12:21.000]  這個關係是有追求
[00:12:21.000 --> 00:12:22.000]  有成長
[00:12:22.000 --> 00:12:23.000]  有空間
[00:12:23.000 --> 00:12:28.000]  所以信仰生命就能夠開花
[00:12:28.000 --> 00:12:29.000]  能夠發芽
[00:12:29.000 --> 00:12:31.000]  能夠結果子
[00:12:31.000 --> 00:12:35.000]  所以才能夠經歷100倍60倍30倍
[00:12:35.000 --> 00:12:38.000]  那種豐盛的人生
[00:12:38.000 --> 00:12:40.000]  所以其實除了有空間
[00:12:40.000 --> 00:12:44.000]  我們還要說說有優先次序
[00:12:44.000 --> 00:12:49.000]  我講一個哲學堂的例子
[00:12:49.000 --> 00:12:52.000]  大家應該聽過這個例子
[00:12:52.000 --> 00:12:53.000]  應該很多人都聽過
[00:12:53.000 --> 00:12:55.000]  在哲學堂上有一個哲學教授
[00:12:55.000 --> 00:12:57.000]  他就拿一個罐出來
[00:12:57.000 --> 00:12:59.000]  那個罐裡什麼都沒有
[00:12:59.000 --> 00:13:02.000]  首先要裝什麼進去呢
[00:13:02.000 --> 00:13:03.000]  看圖你就知道了
[00:13:03.000 --> 00:13:05.000]  裝了什麼進去呢
[00:13:05.000 --> 00:13:06.000]  蓋爾夫球
[00:13:06.000 --> 00:13:08.000]  裝了進去濕濕濕到很悶
[00:13:08.000 --> 00:13:10.000]  然後直到裝不下
[00:13:10.000 --> 00:13:12.000]  然後還可以放什麼呢
[00:13:12.000 --> 00:13:14.000]  小石子
[00:13:14.000 --> 00:13:15.000]  小小粒的
[00:13:15.000 --> 00:13:17.000]  濕濕濕濕濕到悶為止
[00:13:17.000 --> 00:13:19.000]  還可以再放什麼呢
[00:13:19.000 --> 00:13:20.000]  沙
[00:13:20.000 --> 00:13:21.000]  應該大家都聽過
[00:13:21.000 --> 00:13:22.000]  放些沙
[00:13:22.000 --> 00:13:23.000]  濕濕濕濕
[00:13:23.000 --> 00:13:26.000]  其實也有些零件可以滲進去
[00:13:26.000 --> 00:13:27.000]  還可以放什麼呢
[00:13:27.000 --> 00:13:29.000]  大家知不知道
[00:13:29.000 --> 00:13:31.000]  大家很聰明
[00:13:31.000 --> 00:13:34.000]  教授就放了啤酒進去
[00:13:34.000 --> 00:13:37.000]  放啤酒進去
[00:13:37.000 --> 00:13:39.000]  然後再滲下去
[00:13:39.000 --> 00:13:42.000]  其實都仍然可以裝進去
[00:13:42.000 --> 00:13:45.000]  其實背後這個哲學教授
[00:13:45.000 --> 00:13:47.000]  其實他想說什麼呢
[00:13:47.000 --> 00:13:50.000]  玻璃瓶如果代表我們人的一生
[00:13:50.000 --> 00:13:51.000]  其實就是什麼呢
[00:13:51.000 --> 00:13:53.000]  生命其實很有限制
[00:13:53.000 --> 00:13:55.000]  要有優先次序
[00:13:55.000 --> 00:13:57.000]  假如你把啤酒倒進去之後
[00:13:57.000 --> 00:14:00.000]  你會裝到什麼呢
[00:14:00.000 --> 00:14:02.000]  什麼都裝不到
[00:14:02.000 --> 00:14:03.000]  寫了出來
[00:14:03.000 --> 00:14:06.000]  有時候人家說啤酒代表什麼呢
[00:14:06.000 --> 00:14:08.000]  其實是娛樂很開心的東西
[00:14:08.000 --> 00:14:10.000]  如果你把這些東西都裝進去
[00:14:10.000 --> 00:14:14.000]  其實你還能裝到神的道嗎
[00:14:14.000 --> 00:14:15.000]  原來倒過來
[00:14:15.000 --> 00:14:18.000]  大家都知道什麼都裝不到
[00:14:18.000 --> 00:14:21.000]  所以如果次要瑣碎的事情
[00:14:21.000 --> 00:14:24.000]  你先放進生命裡
[00:14:24.000 --> 00:14:29.000]  其實你就已經沒有容納任何事情的空間
[00:14:29.000 --> 00:14:33.000]  所以人往往常常說將神放在什麼
[00:14:33.000 --> 00:14:34.000]  首位
[00:14:34.000 --> 00:14:35.000]  第一位
[00:14:35.000 --> 00:14:38.000]  但是做起事情上來
[00:14:38.000 --> 00:14:41.000]  你問問你自己是怎麼樣的
[00:14:41.000 --> 00:14:45.000]  我供完房子了嗎
[00:14:45.000 --> 00:14:46.000]  我家裡怎麼樣
[00:14:46.000 --> 00:14:48.000]  我的兒子學業怎麼樣
[00:14:48.000 --> 00:14:49.000]  我的健康怎麼樣
[00:14:49.000 --> 00:14:52.000]  買什麼食品好呢
[00:14:52.000 --> 00:14:56.000]  究竟我的事業金錢各樣是怎麼樣
[00:14:56.000 --> 00:14:58.000]  我去哪裡旅行好呢
[00:14:58.000 --> 00:15:02.000]  其實這些永遠都是將我們滿滿的塞滿
[00:15:02.000 --> 00:15:07.000]  剛才說到香港是很壓迫的
[00:15:07.000 --> 00:15:10.000]  其實我們都排到自己很悶
[00:15:10.000 --> 00:15:14.000]  我先生的那張文件在辦公室的時候
[00:15:14.000 --> 00:15:16.000]  就放了這張東西
[00:15:16.000 --> 00:15:18.000]  其實我都看了很久
[00:15:18.000 --> 00:15:20.000]  坐在那裡想了很久
[00:15:20.000 --> 00:15:22.000]  原來都很有意思的
[00:15:22.000 --> 00:15:23.000]  想跟大家分享
[00:15:23.000 --> 00:15:27.000]  他說對人生感到沒有意義
[00:15:27.000 --> 00:15:29.000]  有時候不是事情做得夠不夠多
[00:15:29.000 --> 00:15:34.000]  而是不做事情的時間不夠多
[00:15:34.000 --> 00:15:37.000]  不知道你聽不聽得懂
[00:15:37.000 --> 00:15:38.000]  很失望吧
[00:15:38.000 --> 00:15:39.000]  我再說多一次
[00:15:39.000 --> 00:15:45.000]  有時候不是我們做的事情不夠多
[00:15:45.000 --> 00:15:50.000]  是我們不做事的時間不夠多
[00:15:50.000 --> 00:15:52.000]  就是說你沒什麼時間停下來
[00:15:52.000 --> 00:15:55.000]  去想想究竟我們的生命
[00:15:55.000 --> 00:15:57.000]  我們的生命次序的優先次序
[00:15:57.000 --> 00:15:59.000]  換來究竟你怎樣拜
[00:15:59.000 --> 00:16:01.000]  難怪耶穌經常說
[00:16:01.000 --> 00:16:03.000]  有耳聽的就怎樣
[00:16:03.000 --> 00:16:05.000]  認當聽
[00:16:05.000 --> 00:16:06.000]  很熟悉吧
[00:16:06.000 --> 00:16:07.000]  第二點我想跟大家分享
[00:16:07.000 --> 00:16:09.000]  墨子和拜子的比喻
[00:16:09.000 --> 00:16:12.000]  第二點的題目是
[00:16:12.000 --> 00:16:14.000]  耐心等候的時間
[00:16:14.000 --> 00:16:17.000]  我們都安靜聽我讀一讀
[00:16:17.000 --> 00:16:19.000]  這幾節的經文
[00:16:19.000 --> 00:16:22.000]  聽我讀一讀
[00:16:22.000 --> 00:16:25.000]  耶穌有一次的比喻對他們說
[00:16:25.000 --> 00:16:28.000]  天國好比人殺好種在田裡
[00:16:28.000 --> 00:16:31.000]  在人睡覺的時候
[00:16:31.000 --> 00:16:35.000]  他的仇敵內把雜草殺在墨子裡
[00:16:35.000 --> 00:16:36.000]  就走了
[00:16:36.000 --> 00:16:41.000]  到了掌廟套睡的時候
[00:16:41.000 --> 00:16:43.000]  雜草就顯出來
[00:16:43.000 --> 00:16:46.000]  地主的僕人進前來對他說
[00:16:46.000 --> 00:16:50.000]  主人你不是殺好種在田裡嗎
[00:16:50.000 --> 00:16:52.000]  那裡有雜草呢
[00:16:52.000 --> 00:16:54.000]  主人回答他們說
[00:16:54.000 --> 00:16:56.000]  這是仇敵做的
[00:16:56.000 --> 00:16:58.000]  僕人對他說
[00:16:58.000 --> 00:17:01.000]  你要我們拔掉嗎
[00:17:01.000 --> 00:17:02.000]  主人說
[00:17:02.000 --> 00:17:03.000]  拔別
[00:17:03.000 --> 00:17:08.000]  恐怕拔雜草把墨子連根拔起
[00:17:08.000 --> 00:17:10.000]  讓這兩樣一起掌
[00:17:10.000 --> 00:17:11.000]  等到收割
[00:17:11.000 --> 00:17:13.000]  當收割的時候
[00:17:13.000 --> 00:17:15.000]  我會對收割的人說
[00:17:15.000 --> 00:17:17.000]  先把雜草拔出來
[00:17:17.000 --> 00:17:19.000]  菌成菌流著消
[00:17:19.000 --> 00:17:22.000]  把墨子收在我的倉裡
[00:17:22.000 --> 00:17:24.000]  這個很熟
[00:17:24.000 --> 00:17:26.000]  大家都很熟
[00:17:26.000 --> 00:17:28.000]  和修就用了雜草
[00:17:28.000 --> 00:17:31.000]  我就讀開和合
[00:17:31.000 --> 00:17:33.000]  用什麼
[00:17:33.000 --> 00:17:34.000]  拜子
[00:17:34.000 --> 00:17:36.000]  如果我們剛才說
[00:17:36.000 --> 00:17:38.000]  殺種的比喻的焦點
[00:17:38.000 --> 00:17:42.000]  是在相同殺種人殺在不同的泥土
[00:17:42.000 --> 00:17:46.000]  而這個墨子和拜子的比喻的焦點
[00:17:46.000 --> 00:17:51.000]  則是在不同殺種人殺在相同的泥土上
[00:17:51.000 --> 00:17:54.000]  天國就好像殺種在田裡
[00:17:54.000 --> 00:17:56.000]  直到有人睡了
[00:17:56.000 --> 00:17:58.000]  有仇敵離
[00:17:58.000 --> 00:18:01.000]  就把拜子殺在那裡
[00:18:01.000 --> 00:18:03.000]  這裡補充了
[00:18:03.000 --> 00:18:06.000]  原來殺種人所殺的是什麼
[00:18:06.000 --> 00:18:07.000]  墨子
[00:18:07.000 --> 00:18:10.000]  殺種人是殺墨子
[00:18:10.000 --> 00:18:13.000]  墨子在巴勒斯坦地區一帶
[00:18:13.000 --> 00:18:15.000]  其實很出名
[00:18:15.000 --> 00:18:16.000]  時至今日
[00:18:16.000 --> 00:18:20.000]  墨子是世界三大
[00:18:20.000 --> 00:18:22.000]  主要食糧之一
[00:18:22.000 --> 00:18:24.000]  他做什麼的
[00:18:24.000 --> 00:18:28.000]  麵包和麵條
[00:18:28.000 --> 00:18:30.000]  墨子的產量很高
[00:18:30.000 --> 00:18:33.000]  但長期以來都有一個競爭對手
[00:18:33.000 --> 00:18:35.000]  就是拜子
[00:18:35.000 --> 00:18:42.000]  拜子初初長出來的時候
[00:18:42.000 --> 00:18:48.000]  其實他的樣子和墨子很相似
[00:18:48.000 --> 00:18:52.000]  但他們所結的果子就不同了
[00:18:52.000 --> 00:18:56.000]  拜子的果粒是有毒的
[00:18:56.000 --> 00:19:07.000]  他們的雜草和墨子會糾纏一起生長
[00:19:07.000 --> 00:19:10.000]  開始的時候
[00:19:10.000 --> 00:19:16.000]  我們會否把他拉出來
[00:19:16.000 --> 00:19:18.000]  其實不可以的
[00:19:18.000 --> 00:19:21.000]  會傷害墨子的
[00:19:21.000 --> 00:19:26.000]  不過到了什麼時候
[00:19:26.000 --> 00:19:30.000]  修改的時候他會怎樣
[00:19:30.000 --> 00:19:33.000]  在外觀上很容易
[00:19:33.000 --> 00:19:36.000]  打個powerpoint
[00:19:36.000 --> 00:19:43.000]  在外觀上很容易分得出他的不同
[00:19:43.000 --> 00:19:48.000]  拜子比墨子高
[00:19:48.000 --> 00:19:53.000]  而且人們用手
[00:19:53.000 --> 00:19:57.000]  一手就能把拜子拿走
[00:19:57.000 --> 00:20:01.000]  剩下的就是墨子
[00:20:01.000 --> 00:20:03.000]  把拜子拿出來
[00:20:03.000 --> 00:20:05.000]  和合本的hold出來
[00:20:05.000 --> 00:20:07.000]  菌成菌流著銷
[00:20:07.000 --> 00:20:12.000]  剩下的墨子就能收入倉庫
[00:20:12.000 --> 00:20:15.000]  這個比喻很值得我們注意的地方
[00:20:15.000 --> 00:20:19.000]  拜子是否自然生長
[00:20:19.000 --> 00:20:21.000]  開初的時候
[00:20:21.000 --> 00:20:22.000]  很像
[00:20:22.000 --> 00:20:23.000]  看看powerpoint
[00:20:23.000 --> 00:20:26.000]  開初的時候的貌是很相似的
[00:20:26.000 --> 00:20:31.000]  他剛修改的時候
[00:20:31.000 --> 00:20:33.000]  樣子很相似
[00:20:33.000 --> 00:20:35.000]  當修改的時候
[00:20:35.000 --> 00:20:37.000]  你就會知道分得很清
[00:20:37.000 --> 00:20:39.000]  他是高出來的
[00:20:39.000 --> 00:20:41.000]  比較容易拉出來
[00:20:41.000 --> 00:20:43.000]  這個比喻
[00:20:43.000 --> 00:20:46.000]  要我們注意的地方是什麼
[00:20:46.000 --> 00:20:48.000]  拜子是否自然生長
[00:20:48.000 --> 00:20:49.000]  經文說得很清楚
[00:20:49.000 --> 00:20:53.000]  拜子是受敵放進去的
[00:20:53.000 --> 00:20:57.000]  當時羅馬的刑事法
[00:20:57.000 --> 00:20:59.000]  如果有人在墨田裡
[00:20:59.000 --> 00:21:02.000]  偷偷地殺了墨子
[00:21:02.000 --> 00:21:07.000]  其實是屬於刑事毀壞的罪
[00:21:07.000 --> 00:21:10.000]  再一次印證耶穌說比喻的時候
[00:21:10.000 --> 00:21:14.000]  其實和我們日常生活很有共鳴
[00:21:14.000 --> 00:21:16.000]  原來耶穌早就說清楚
