
[00:00:00.000 --> 00:00:02.000]  我哋齊同心祈禱
[00:02:50.000 --> 00:02:52.000]  我識得一啲弟兄姊妹
[00:02:52.000 --> 00:02:54.000]  佢哋係由國內落嚟香港嘅
[00:02:54.000 --> 00:02:56.000]  咁佢哋就細說當年
[00:02:56.000 --> 00:02:58.000]  佢哋嚟咗之後晚年信主嘅
[00:02:58.000 --> 00:03:00.000]  咁佢就會訴說返
[00:03:00.000 --> 00:03:02.000]  當年神點樣帶領佢
[00:03:02.000 --> 00:03:04.000]  即係佢哋自己會
[00:03:04.000 --> 00:03:06.000]  嚟去詮釋佢哋一生
[00:03:06.000 --> 00:03:08.000]  喺未信主嘅時候神點樣帶領佢哋
[00:03:08.000 --> 00:03:10.000]  我哋學習上帝嘅故事
[00:03:10.000 --> 00:03:12.000]  係需要點樣呢
[00:03:12.000 --> 00:03:14.000]  突破一啲嘅關口
[00:03:14.000 --> 00:03:16.000]  我哋點解要知道自己咁多嘢
[00:03:16.000 --> 00:03:18.000]  即係話有啲嘢我想進步
[00:03:18.000 --> 00:03:20.000]  唔係嘅話我哋對上帝嘅
[00:03:20.000 --> 00:03:22.000]  故事嘅理解
[00:03:22.000 --> 00:03:24.000]  就單單係局限喺我哋
[00:03:24.000 --> 00:03:26.000]  自己嘅經驗世界裏面
[00:03:26.000 --> 00:03:28.000]  我就冇辦法睇到上帝
[00:03:28.000 --> 00:03:30.000]  係永恆嘅上帝
[00:03:30.000 --> 00:03:32.000]  係普世嘅上帝
[00:03:32.000 --> 00:03:34.000]  所以當我哋去諗呢啲嘢嘅時候
[00:03:34.000 --> 00:03:36.000]  都令我哋諗到啲新嘅觀點出嚟
[00:03:36.000 --> 00:03:38.000]  有啲信徒信主之後
[00:03:38.000 --> 00:03:40.000]  就有保持教會生活嘅習慣
[00:03:40.000 --> 00:03:42.000]  但係就好少去諗
[00:03:42.000 --> 00:03:44.000]  信仰嘅課題
[00:03:44.000 --> 00:03:46.000]  即係離聚會
[00:03:46.000 --> 00:03:48.000]  come and go
[00:03:48.000 --> 00:03:50.000]  離咗走人
[00:03:50.000 --> 00:03:52.000]  生活就分為教會生活
[00:03:52.000 --> 00:03:54.000]  同埋非教會生活
[00:03:54.000 --> 00:03:56.000]  即係話返工就返工
[00:03:56.000 --> 00:03:58.000]  返教會就返教會
[00:03:58.000 --> 00:04:00.000]  首先整個生活呢佢哋係會分割嘅
[00:04:00.000 --> 00:04:02.000]  即係你會覺得
[00:04:02.000 --> 00:04:04.000]  今日嘅基督徒都可以係好分割嘅
[00:04:04.000 --> 00:04:06.000]  係唔連接嘅
[00:04:06.000 --> 00:04:08.000]  即係乜嘢
[00:04:08.000 --> 00:04:10.000]  係唔connect
[00:04:10.000 --> 00:04:12.000]  佢自己嘅人生都唔connect
[00:04:12.000 --> 00:04:14.000]  但係都好多信徒佢感覺
[00:04:14.000 --> 00:04:16.000]  人生係不斷重複嘅
[00:04:16.000 --> 00:04:18.000]  有啲佢話
[00:04:18.000 --> 00:04:20.000]  我已經進入咗懷疑人生嘅狀態
[00:04:20.000 --> 00:04:22.000]  有啲佢
[00:04:22.000 --> 00:04:24.000]  我覺得心靈感到疲倦
[00:04:24.000 --> 00:04:26.000]  我記得我後生嘅時候
[00:04:26.000 --> 00:04:28.000]  我喺間中學裏面做聖經科嘅老師
[00:04:28.000 --> 00:04:30.000]  我問個同事
[00:04:30.000 --> 00:04:32.000]  你喺度做咗幾多年
[00:04:32.000 --> 00:04:34.000]  你教書教咗幾多年
[00:04:34.000 --> 00:04:36.000]  佢話16年
[00:04:36.000 --> 00:04:38.000]  好犀利喎
[00:04:38.000 --> 00:04:40.000]  跟住佢講咗句
[00:04:40.000 --> 00:04:42.000]  其實我係將一年重複咗15次
[00:04:42.000 --> 00:04:46.000]  咁你咁樣講又唔係錯嘅
[00:04:46.000 --> 00:04:48.000]  學期嘅運作係咁
[00:04:48.000 --> 00:04:50.000]  係咪我哋嘅人生
[00:04:50.000 --> 00:04:52.000]  如果將呢樣嘢
[00:04:52.000 --> 00:04:54.000]  我活咗幾十年
[00:04:54.000 --> 00:04:56.000]  不過我都係將一年嘅嘢重複咗幾十次
[00:04:56.000 --> 00:04:58.000]  咁係咪咁嘅呢
[00:04:58.000 --> 00:05:00.000]  冇新嘢機械式
[00:05:00.000 --> 00:05:02.000]  定點呢
[00:05:02.000 --> 00:05:04.000]  我哋就
[00:05:04.000 --> 00:05:06.000]  有時唔會諗去處理
[00:05:06.000 --> 00:05:08.000]  我哋內心嘅問題
[00:05:08.000 --> 00:05:10.000]  我哋內心有好多好多問題
[00:05:10.000 --> 00:05:12.000]  但係外面
[00:05:12.000 --> 00:05:14.000]  有不斷加落嚟嘅責任
[00:05:14.000 --> 00:05:16.000]  我哋都應付唔嚟
[00:05:16.000 --> 00:05:18.000]  我哋淨係處理嗰啲嘢
[00:05:18.000 --> 00:05:20.000]  我都唔得閒理我自己嘅嘢
[00:05:20.000 --> 00:05:22.000]  我哋好多時候都感覺
[00:05:22.000 --> 00:05:24.000]  需要退收
[00:05:24.000 --> 00:05:26.000]  搵淑齡嘅導師
[00:05:26.000 --> 00:05:28.000]  佢嘅目標係咩呢
[00:05:28.000 --> 00:05:30.000]  搵返真正嘅自己
[00:05:30.000 --> 00:05:32.000]  呢句話係咪好得意
[00:05:32.000 --> 00:05:34.000]  唔通我而家呢個我唔係真正嘅我
[00:05:34.000 --> 00:05:36.000]  有啲人佢覺得
[00:05:36.000 --> 00:05:38.000]  我真正嘅我
[00:05:38.000 --> 00:05:40.000]  搵唔到我自己原本嘅我
[00:05:40.000 --> 00:05:42.000]  我喺人生裏面
[00:05:42.000 --> 00:05:44.000]  我喺個故事裏面
[00:05:44.000 --> 00:05:46.000]  我要搵返上帝嘅痕跡
[00:05:46.000 --> 00:05:48.000]  呢個唔係你聽完道理
[00:05:48.000 --> 00:05:50.000]  你感覺到你嘅人生
[00:05:50.000 --> 00:05:52.000]  你嘅內心係有啲咁嘅需要
[00:05:52.000 --> 00:05:54.000]  當我哋回顧自己嘅歷史
[00:05:54.000 --> 00:05:56.000]  我哋發現
[00:05:56.000 --> 00:05:58.000]  有一個道理就係上帝不離不棄
[00:05:58.000 --> 00:06:00.000]  真係對我哋不離不棄
[00:06:00.000 --> 00:06:02.000]  我哋先會
[00:06:02.000 --> 00:06:04.000]  有動力對上帝
[00:06:04.000 --> 00:06:06.000]  以愛還愛
[00:06:06.000 --> 00:06:08.000]  呢個係我哋嘅體會
[00:06:08.000 --> 00:06:10.000]  好似沙灘上一雙竹印嘅故事
[00:06:10.000 --> 00:06:12.000]  我哋平順嘅時候
[00:06:12.000 --> 00:06:14.000]  就感覺上帝同我哋同行
[00:06:14.000 --> 00:06:16.000]  但係當我哋
[00:06:16.000 --> 00:06:18.000]  喺極度痛苦艱難嘅環境
[00:06:18.000 --> 00:06:20.000]  我哋就覺得
[00:06:20.000 --> 00:06:22.000]  自己係孤單嘅獨行
[00:06:22.000 --> 00:06:24.000]  沙灘上剩低嘅
[00:06:24.000 --> 00:06:26.000]  只係一雙竹印
[00:06:26.000 --> 00:06:28.000]  沙灘上只係一雙竹印
[00:06:28.000 --> 00:06:30.000]  可能係我嘅竹印
[00:06:30.000 --> 00:06:32.000]  亦都可能係我象徵地
[00:06:32.000 --> 00:06:34.000]  被上帝抱起嘅時候
[00:06:34.000 --> 00:06:36.000]  留低嘅
[00:06:36.000 --> 00:06:38.000]  上帝嘅竹印
[00:06:38.000 --> 00:06:40.000]  當然上帝嘅竹印呢個係
[00:06:40.000 --> 00:06:42.000]  擬人化嘅描述
[00:06:42.000 --> 00:06:44.000]  投入上帝改變歷史嘅
[00:06:44.000 --> 00:06:46.000]  大故事之前
[00:06:46.000 --> 00:06:48.000]  其實要有好多預備嘅功夫
[00:06:48.000 --> 00:06:50.000]  首先我哋要
[00:06:50.000 --> 00:06:52.000]  好深嘅體會到上帝
[00:06:52.000 --> 00:06:54.000]  喺我人生嘅故事裏面
[00:06:54.000 --> 00:06:56.000]  即係覺得我人生有上帝先得
[00:06:56.000 --> 00:06:58.000]  如果你係冇呢個諗法
[00:06:58.000 --> 00:07:00.000]  你根本唔可能投入到
[00:07:00.000 --> 00:07:02.000]  上帝計劃中嘅偉大嘅故事
[00:07:02.000 --> 00:07:04.000]  我哋其實冇呢個眼光
[00:07:04.000 --> 00:07:06.000]  索靈嘅經驗
[00:07:06.000 --> 00:07:08.000]  出現唔一定循序漸進
[00:07:08.000 --> 00:07:10.000]  有啲人可能
[00:07:10.000 --> 00:07:12.000]  信主好短
[00:07:12.000 --> 00:07:14.000]  但係佢人生危機嘅過程裏面
[00:07:14.000 --> 00:07:16.000]  經驗上帝好深
[00:07:16.000 --> 00:07:18.000]  走出幽谷之後佢感覺上帝呼召佢
[00:07:18.000 --> 00:07:20.000]  咁佢就跳出人生嘅
[00:07:20.000 --> 00:07:22.000]  按書區一生嘅侍奉上帝
[00:07:22.000 --> 00:07:24.000]  頭先同陳健亮牧師
[00:07:24.000 --> 00:07:26.000]  黎素科牧師傾偈嘅時候
[00:07:26.000 --> 00:07:28.000]  其實佢哋嚟北區
[00:07:28.000 --> 00:07:30.000]  做直堂
[00:07:30.000 --> 00:07:32.000]  都係跳出咗佢哋人生嘅按書區
[00:07:32.000 --> 00:07:34.000]  因為幾十年喺恩福堂
[00:07:34.000 --> 00:07:36.000]  長洲長沙灣嗰度
[00:07:36.000 --> 00:07:38.000]  我係長洲我嚟自長洲
[00:07:38.000 --> 00:07:40.000]  所以慣咗
[00:07:40.000 --> 00:07:42.000]  熟習咗個運作
[00:07:42.000 --> 00:07:44.000]  其實好有把握
[00:07:44.000 --> 00:07:46.000]  好有安全感
[00:07:46.000 --> 00:07:48.000]  其實犯不著要搵自己
[00:07:48.000 --> 00:07:50.000]  搞咁多樣嘢
[00:07:50.000 --> 00:07:52.000]  我認識咗佢哋幾十年
[00:07:52.000 --> 00:07:54.000]  佢哋都唔係啲紅心萬象
[00:07:54.000 --> 00:07:56.000]  紅心萬象野心勃勃
[00:07:56.000 --> 00:07:58.000]  佢唔係
[00:07:58.000 --> 00:08:00.000]  佢哋好踏實
[00:08:00.000 --> 00:08:02.000]  佢哋要承擔
[00:08:02.000 --> 00:08:04.000]  一個咁重嘅責任
[00:08:04.000 --> 00:08:06.000]  好明顯係經過好多
[00:08:06.000 --> 00:08:08.000]  熟齡嘅掙扎
[00:08:08.000 --> 00:08:10.000]  可以唔使就唔使
[00:08:10.000 --> 00:08:12.000]  點解要搞咁多嘢
[00:08:12.000 --> 00:08:14.000]  呢個正正就係話
[00:08:14.000 --> 00:08:16.000]  我哋跳出咗個按書區
[00:08:16.000 --> 00:08:18.000]  其實好多嘢你係冇把握
[00:08:18.000 --> 00:08:20.000]  你係唔知道後面係點
[00:08:20.000 --> 00:08:22.000]  我好希望
[00:08:22.000 --> 00:08:24.000]  今日嘅講道
[00:08:24.000 --> 00:08:26.000]  可以去開始諗下你人生嘅故事
[00:08:26.000 --> 00:08:28.000]  即係你嘅回應
[00:08:28.000 --> 00:08:30.000]  唔一定基於環境嘅氣氛
[00:08:30.000 --> 00:08:32.000]  唔係基於講完嘅
[00:08:32.000 --> 00:08:34.000]  善情嘅說話
[00:08:34.000 --> 00:08:36.000]  或者你一時嘅衝動
[00:08:36.000 --> 00:08:38.000]  而係你對上帝人生裏面嘅故事
[00:08:38.000 --> 00:08:40.000]  反省嘅結果
[00:08:40.000 --> 00:08:42.000]  所以我期望你崇拜完
[00:08:42.000 --> 00:08:44.000]  你自己返去慢慢諗下
[00:08:44.000 --> 00:08:46.000]  特別夜闌人靜嘅時候
[00:08:46.000 --> 00:08:48.000]  父親節嘅晚上都可以諗
[00:08:48.000 --> 00:08:50.000]  無論開心唔開心
[00:08:50.000 --> 00:08:52.000]  呢啲都係一件
[00:08:52.000 --> 00:08:54.000]  你可以去諗好多嘢
[00:08:54.000 --> 00:08:56.000]  咁今日講到嘅題目就係
[00:08:56.000 --> 00:08:58.000]  上帝改變歷史嘅大故事
[00:08:58.000 --> 00:09:00.000]  我嘅經文就係引用
[00:09:00.000 --> 00:09:02.000]  小圖行傳二章一到廿四節
[00:09:02.000 --> 00:09:04.000]  對我嚟講都冇辦法諗到點解會揀呢段經文
[00:09:04.000 --> 00:09:06.000]  講道嘅內容
[00:09:06.000 --> 00:09:08.000]  有三個部分第一就係聖靈降臨
[00:09:08.000 --> 00:09:10.000]  第二就係方言講道
[00:09:10.000 --> 00:09:12.000]  第三就係普世宣教
[00:09:12.000 --> 00:09:14.000]  即係你都冇諗過
[00:09:14.000 --> 00:09:16.000]  宣教主人嚟㗎嘛唔係
[00:09:16.000 --> 00:09:18.000]  其實呢都係有佢嘅意義
[00:09:18.000 --> 00:09:20.000]  首先去睇下
[00:09:20.000 --> 00:09:22.000]  聖靈降臨嘅時候
[00:09:22.000 --> 00:09:24.000]  我唔會讀哂咁多嘅經文
[00:09:24.000 --> 00:09:26.000]  聖經叫做五旬節
[00:09:26.000 --> 00:09:28.000]  就係叫七七節
[00:09:28.000 --> 00:09:30.000]  Feast of Weeks
[00:09:30.000 --> 00:09:32.000]  或者係收割節
[00:09:32.000 --> 00:09:34.000]  喺主後七十年以前
[00:09:34.000 --> 00:09:36.000]  法理賽人係由
[00:09:36.000 --> 00:09:38.000]  如月節嘅第一日開始計
[00:09:38.000 --> 00:09:40.000]  計五十日
[00:09:40.000 --> 00:09:42.000]  咁就叫做嗰五十日後
[00:09:42.000 --> 00:09:44.000]  嗰日歷史叫五旬節
[00:09:44.000 --> 00:09:46.000]  史圖行傳第二章第二節
[00:09:46.000 --> 00:09:48.000]  記載話有從天上
[00:09:48.000 --> 00:09:50.000]  來嘅響聲
[00:09:50.000 --> 00:09:52.000]  有一陣嘅大風
[00:09:52.000 --> 00:09:54.000]  喺舊聖經裏面有記載上帝嘅工作
[00:09:54.000 --> 00:09:56.000]  好似風同埋火
[00:09:56.000 --> 00:09:58.000]  詩篇一百零四篇四篇話
[00:09:58.000 --> 00:10:00.000]  上帝以風為使者
[00:10:00.000 --> 00:10:02.000]  以火焰為僕役
[00:10:02.000 --> 00:10:04.000]  史圖行傳二章三節
[00:10:04.000 --> 00:10:06.000]  佢形容聖靈好似舌頭
[00:10:06.000 --> 00:10:08.000]  咁樣經文裏面嘅舌頭
[00:10:08.000 --> 00:10:10.000]  係眾數
[00:10:10.000 --> 00:10:12.000]  係講緊係人嘅語言
[00:10:12.000 --> 00:10:14.000]  史圖行傳二章四節
[00:10:14.000 --> 00:10:16.000]  就話佢哋都被聖靈充滿
[00:10:16.000 --> 00:10:18.000]  就按住聖靈所賜嘅口才
[00:10:18.000 --> 00:10:20.000]  說起別國的話
[00:10:20.000 --> 00:10:24.000]  即係喺耶路撒冷周邊嘅國家
[00:10:24.000 --> 00:10:26.000]  嗰啲中東嘅話
[00:10:26.000 --> 00:10:28.000]  聖靈充滿嘅表現
[00:10:28.000 --> 00:10:30.000]  就係講其他國家嘅話
[00:10:30.000 --> 00:10:32.000]  為乜嘢呢班門徒
[00:10:32.000 --> 00:10:34.000]  會講其他國家嘅話呢
[00:10:34.000 --> 00:10:36.000]  史圖行傳第二章
[00:10:36.000 --> 00:10:38.000]  第五節記載
[00:10:38.000 --> 00:10:40.000]  嗰時候有從天下各國
[00:10:40.000 --> 00:10:42.000]  來嘅虔誠嘅猶太人
[00:10:42.000 --> 00:10:44.000]  住喺耶路撒冷
[00:10:44.000 --> 00:10:46.000]  即係話呢班猶太人
[00:10:46.000 --> 00:10:48.000]  係散居喺耶路撒冷
[00:10:48.000 --> 00:10:50.000]  周邊唔同嘅國家
[00:10:50.000 --> 00:10:52.000]  而佢哋講佢哋
[00:10:52.000 --> 00:10:54.000]  嗰啲話即係話佢由細
[00:10:54.000 --> 00:10:56.000]  成長就喺嗰啲地方
[00:10:56.000 --> 00:10:58.000]  即係埃及
[00:10:58.000 --> 00:11:00.000]  敘利亞或者係黎巴嫩
[00:11:00.000 --> 00:11:02.000]  嗰啲地方
[00:11:02.000 --> 00:11:04.000]  然後呢班人就
[00:11:04.000 --> 00:11:06.000]  嚟到耶路撒冷過節去虔誠嘅人
[00:11:06.000 --> 00:11:08.000]  虔誠嘅猶太人
[00:11:08.000 --> 00:11:10.000]  一年三次上耶路撒冷
[00:11:10.000 --> 00:11:12.000]  原來當時呢一批從其他地方
[00:11:12.000 --> 00:11:14.000]  回歸耶路撒冷
[00:11:14.000 --> 00:11:16.000]  甚至定居嘅虔誠猶太人
[00:11:16.000 --> 00:11:18.000]  佢哋係應該識得聽
[00:11:18.000 --> 00:11:20.000]  阿蘭文同埋希伯來文
[00:11:20.000 --> 00:11:22.000]  即係理論上你
[00:11:22.000 --> 00:11:24.000]  你可能喺美國長大
[00:11:24.000 --> 00:11:26.000]  你嚟香港你都慢慢
[00:11:26.000 --> 00:11:28.000]  搞得掂啲廣東話
[00:11:28.000 --> 00:11:30.000]  為乜嘢上帝賜呢班門徒
[00:11:30.000 --> 00:11:32.000]  聖靈充滿嚟講出別國嘅話呢
[00:11:32.000 --> 00:11:34.000]  從經文嘅上下文
[00:11:34.000 --> 00:11:36.000]  嚟睇就引出
[00:11:36.000 --> 00:11:38.000]  彼得嘅講道
[00:11:38.000 --> 00:11:40.000]  即係講咗咁多嘢之後到到彼得嘅講道
[00:11:40.000 --> 00:11:42.000]  然後就帶出咗
[00:11:42.000 --> 00:11:44.000]  係普世宣教嘅意象
[00:11:44.000 --> 00:11:46.000]  其實呢個我以前都睇唔到嘅
[00:11:46.000 --> 00:11:48.000]  首先讓我哋睇下啲聽眾嘅反應先
[00:11:48.000 --> 00:11:51.000]  小良傳第二章第六節就話
[00:11:51.000 --> 00:11:53.000]  各人就因聽見門徒
[00:11:53.000 --> 00:11:55.000]  用佢哋各自嘅
[00:11:55.000 --> 00:11:57.000]  鄉談說話就甚納悶
[00:11:57.000 --> 00:11:59.000]  鄉談即係咩呀
[00:11:59.000 --> 00:12:01.000]  終於我哋華人嚟講
[00:12:01.000 --> 00:12:03.000]  上海話
[00:12:03.000 --> 00:12:05.000]  潮州話
[00:12:05.000 --> 00:12:07.000]  佢識講我嘅話
[00:12:07.000 --> 00:12:09.000]  就甚納悶呢個字呢
[00:12:09.000 --> 00:12:13.000]  佢有倒埋一堆
[00:12:13.000 --> 00:12:15.000]  好迷惘好混亂
[00:12:15.000 --> 00:12:17.000]  好莫名奇妙
[00:12:17.000 --> 00:12:19.000]  好不知所措嘅意思
[00:12:19.000 --> 00:12:21.000]  為乜嘢佢哋會感到莫名奇妙呢
[00:12:21.000 --> 00:12:23.000]  原來有個
[00:12:23.000 --> 00:12:25.000]  好關鍵嘅因素就係
[00:12:25.000 --> 00:12:27.000]  加利利人呢
[00:12:27.000 --> 00:12:29.000]  出曬名啲外語能力
[00:12:29.000 --> 00:12:31.000]  係好低嘅
[00:12:31.000 --> 00:12:33.000]  咁點樣佢哋班咁嘅人
[00:12:33.000 --> 00:12:35.000]  講得到我哋嘅鄉下話呢
[00:12:35.000 --> 00:12:37.000]  所以呢個就係話
[00:12:37.000 --> 00:12:39.000]  你睇到第七節就話
[00:12:39.000 --> 00:12:41.000]  都詫異驚奇說
[00:12:41.000 --> 00:12:43.000]  看那些說話的
[00:12:43.000 --> 00:12:45.000]  不都係加利利人嗎
[00:12:45.000 --> 00:12:47.000]  原來個背景就係話呢班人
[00:12:47.000 --> 00:12:49.000]  唔係好識講外語嘅
[00:12:49.000 --> 00:12:51.000]  史唐遼二章七節講咗呢樣嘢
[00:12:51.000 --> 00:12:53.000]  係呢班人眼中加利利人
[00:12:53.000 --> 00:12:55.000]  應該唔識咁樣講嘅
[00:12:55.000 --> 00:12:57.000]  即係耶穌嘅門徒係加利利人為主
[00:12:57.000 --> 00:12:59.000]  點識講我哋嘅鄉下話
[00:12:59.000 --> 00:13:01.000]  到第八節
[00:13:01.000 --> 00:13:03.000]  我哋每個人點樣聽得見
[00:13:03.000 --> 00:13:05.000]  佢哋講我哋生來
[00:13:05.000 --> 00:13:07.000]  搞唔明
[00:13:07.000 --> 00:13:09.000]  點解佢哋識講我由細到大
[00:13:09.000 --> 00:13:11.000]  嘅鄉下話呢
[00:13:11.000 --> 00:13:13.000]  門徒講外語引起呢班群眾
[00:13:13.000 --> 00:13:15.000]  從外地
[00:13:15.000 --> 00:13:17.000]  回歸耶路撒冷的虔誠人嘅注意
[00:13:17.000 --> 00:13:19.000]  即係有時我哋搞咁多嘢
[00:13:19.000 --> 00:13:21.000]  都係想人注意
[00:13:21.000 --> 00:13:23.000]  然後史唐遼第二章
[00:13:23.000 --> 00:13:25.000]  九到十一節我唔同你哋讀
[00:13:25.000 --> 00:13:27.000]  記載咗
[00:13:27.000 --> 00:13:29.000]  十五個地方
[00:13:29.000 --> 00:13:31.000]  係呢班人嘅原居地
[00:13:31.000 --> 00:13:33.000]  得唔得
[00:13:33.000 --> 00:13:35.000]  好多人讀經係唔注意呢啲嘢
[00:13:35.000 --> 00:13:37.000]  門徒用外語講
[00:13:37.000 --> 00:13:39.000]  乜嘢嘢個內容係乜嘢
[00:13:39.000 --> 00:13:41.000]  二章十一節記載
[00:13:41.000 --> 00:13:43.000]  如果聽見佢哋用我哋嘅鄉談
[00:13:43.000 --> 00:13:45.000]  講
[00:13:45.000 --> 00:13:47.000]  講論上帝嘅大作為
[00:13:47.000 --> 00:13:49.000]  即係話佢講緊上帝
[00:13:49.000 --> 00:13:51.000]  唔係淨係講鄉下話好似做廣告
[00:13:51.000 --> 00:13:53.000]  門徒用外語
[00:13:53.000 --> 00:13:55.000]  嚟講論上帝嘅
[00:13:55.000 --> 00:13:57.000]  大作為
[00:13:57.000 --> 00:13:59.000]  門徒用外語講論上帝嘅大作為
[00:13:59.000 --> 00:14:01.000]  帶嚟嘅結果就係
[00:14:01.000 --> 00:14:03.000]  聽眾有唔同嘅反應
[00:14:03.000 --> 00:14:05.000]  二章十二節
[00:14:05.000 --> 00:14:07.000]  眾人都驚奇困惑
[00:14:07.000 --> 00:14:09.000]  翻譯好有趣
[00:14:09.000 --> 00:14:11.000]  一陣解比你哋聽
[00:14:11.000 --> 00:14:13.000]  比茲話呢個係咩意思
[00:14:13.000 --> 00:14:15.000]  究竟發生咩事
[00:14:15.000 --> 00:14:17.000]  驚奇困惑
