
[00:00:00.000 --> 00:00:07.000]  在此特別想向每一位父親致意
[00:04:03.240 --> 00:04:09.560]  從五章十三到十五節
[00:04:09.560 --> 00:04:14.360]  就是耶穌希望我們成為甚麼呢?
[00:04:14.360 --> 00:04:16.360]  是地上的炎
[00:04:16.360 --> 00:04:19.160]  是世上的光
[00:04:19.160 --> 00:04:23.800]  這個是耶穌盼望我們能夠做到的
[00:04:23.800 --> 00:04:26.440]  在十三到十五節裏面
[00:04:26.440 --> 00:04:29.840]  耶穌在這個短短的三節裏面
[00:04:29.840 --> 00:04:32.440]  祂用了三個比喻
[00:04:32.440 --> 00:04:39.040]  來講出祂希望門徒能夠活出的使命人生
[00:04:39.040 --> 00:04:41.040]  在第十三節裏面
[00:04:41.040 --> 00:04:47.040]  耶穌希望門徒能夠成為炎
[00:04:47.040 --> 00:04:49.280]  在第十四、十五節裏面
[00:04:49.280 --> 00:04:56.120]  耶穌希望門徒能夠成為光
[00:04:56.120 --> 00:04:59.280]  今天我們就逐一來思想
[00:04:59.280 --> 00:05:04.640]  耶穌希望我們帶著甚麼使命
[00:05:04.640 --> 00:05:08.720]  去活出一個天國子民的人生
[00:05:08.720 --> 00:05:16.920]  我們先來看你們是地上的炎
[00:05:16.920 --> 00:05:21.120]  我們在這裏思想炎的時候
[00:05:21.120 --> 00:05:22.520]  在原文裏面
[00:05:22.520 --> 00:05:27.920]  耶穌是說你們是地上的炎
[00:05:27.920 --> 00:05:31.320]  但是如果你去讀《和合本聖經》的時候
[00:05:31.320 --> 00:05:33.320]  和合本的翻譯就說
[00:05:33.320 --> 00:05:36.320]  你們是世上的炎
[00:05:36.320 --> 00:05:38.120]  這個可能是翻譯的人
[00:05:38.120 --> 00:05:42.320]  他想將上下文能夠文理一致
[00:05:42.320 --> 00:05:44.120]  以致他翻譯的時候
[00:05:44.120 --> 00:05:50.920]  他用了第十四節的世上
[00:05:50.920 --> 00:05:53.720]  但是如果我們看回原文的時候
[00:05:53.720 --> 00:05:57.320]  第十三節的字不是指世界
[00:05:57.320 --> 00:05:59.520]  也不是指世上
[00:05:59.520 --> 00:06:02.320]  而是指地上
[00:06:02.320 --> 00:06:04.720]  對我們來說
[00:06:04.720 --> 00:06:07.120]  地上是指甚麼呢?
[00:06:07.120 --> 00:06:10.320]  而且在地上之前
[00:06:10.320 --> 00:06:12.520]  是有一個定貫詞的
[00:06:12.520 --> 00:06:14.520]  就是指這個
[00:06:14.520 --> 00:06:16.120]  意思就是說
[00:06:16.120 --> 00:06:18.720]  主是希望聽的人
[00:06:18.720 --> 00:06:22.520]  能夠在他們所在的地方
[00:06:22.520 --> 00:06:25.320]  去活出好像炎一樣
[00:06:25.320 --> 00:06:28.320]  去造炎
[00:06:28.320 --> 00:06:29.720]  弟兄姊妹
[00:06:29.720 --> 00:06:31.320]  我們經常都聽到
[00:06:31.320 --> 00:06:32.320]  牧者也好
[00:06:32.320 --> 00:06:34.920]  或者一些屬靈的長輩
[00:06:34.920 --> 00:06:36.120]  經常提醒我們
[00:06:36.120 --> 00:06:39.920]  說我們要造炎造光
[00:06:39.920 --> 00:06:45.320]  究竟我們要怎樣造炎造光呢?
[00:06:45.320 --> 00:06:48.120]  昨天我們去想的時候
[00:06:48.120 --> 00:06:50.920]  我們會想怎樣做
[00:06:50.920 --> 00:06:52.920]  但是我們很忽略了
[00:06:52.920 --> 00:06:54.720]  在哪裡做
[00:06:54.720 --> 00:06:57.920]  耶穌很清楚讓我們看到
[00:06:57.920 --> 00:06:58.920]  是甚麼?
[00:06:58.920 --> 00:07:01.920]  是地上的炎
[00:07:01.920 --> 00:07:03.720]  世上的光
[00:07:03.720 --> 00:07:07.320]  所以這個是我們一定要去想
[00:07:07.320 --> 00:07:10.120]  我們從哪裡開始
[00:07:10.120 --> 00:07:11.520]  在上個星期
[00:07:11.520 --> 00:07:13.920]  我去了一個營會
[00:07:13.920 --> 00:07:14.720]  在營會裏面
[00:07:14.720 --> 00:07:16.920]  我和一班弟兄在那裏聊天
[00:07:16.920 --> 00:07:19.120]  我們在那裏分享一個問題
[00:07:19.120 --> 00:07:19.920]  就是說
[00:07:19.920 --> 00:07:22.120]  這班弟兄在那裏面對一個很大的困惑
[00:07:22.120 --> 00:07:26.120]  就是他們當他們面對一些子女慢慢成長
[00:07:26.120 --> 00:07:30.520]  開始對性有疑惑的時候
[00:07:30.520 --> 00:07:32.120]  他們很多都說
[00:07:32.120 --> 00:07:34.520]  不知道怎樣去表達
[00:07:34.520 --> 00:07:37.920]  不知道怎樣去和自己的兒子
[00:07:37.920 --> 00:07:41.120]  自己的女兒去談這件事情
[00:07:41.120 --> 00:07:43.720]  因為他們覺得很尷尬
[00:07:43.720 --> 00:07:44.520]  是不是?
[00:07:44.520 --> 00:07:47.120]  要和兒子去談性的問題
[00:07:47.120 --> 00:07:48.120]  很尷尬
[00:07:48.120 --> 00:07:50.720]  特別是在他們上一代裏面
[00:07:50.720 --> 00:07:51.720]  他們根本
[00:07:51.720 --> 00:07:54.320]  父母都不會和他們談這些問題
[00:07:54.320 --> 00:07:55.520]  所以到他們這一代的時候
[00:07:55.520 --> 00:07:59.920]  他們覺得我們都不應該談
[00:07:59.920 --> 00:08:02.720]  但是我問你一個問題
[00:08:02.720 --> 00:08:05.120]  我說如果你不談
[00:08:05.120 --> 00:08:08.320]  誰會和他們談?
[00:08:08.320 --> 00:08:11.720]  今天這個世界
[00:08:11.720 --> 00:08:14.320]  那種性氾濫
[00:08:14.320 --> 00:08:16.920]  那種性開放
[00:08:16.920 --> 00:08:20.320]  而且在很多的大眾傳媒
[00:08:20.320 --> 00:08:23.120]  甚至到網上的媒體裏面
[00:08:23.120 --> 00:08:25.920]  不斷會向他們灌輸一些
[00:08:25.920 --> 00:08:30.320]  今天世界所看的性觀念
[00:08:30.320 --> 00:08:34.720]  我說如果你們都不去用聖經的角度
[00:08:34.720 --> 00:08:40.120]  給你們的兒女一個清晰神點看這件事的話
[00:08:40.120 --> 00:08:46.520]  當你們的兒女被這個世界的性觀念洗腦
[00:08:46.520 --> 00:08:48.320]  他們就覺得原來這是對的
[00:08:48.320 --> 00:08:49.320]  是這樣的
[00:08:49.320 --> 00:08:52.920]  男女之間不需要有什麼界線
[00:08:52.920 --> 00:08:54.720]  喜歡就可以了
[00:08:54.720 --> 00:08:56.320]  我說到將來
[00:08:56.320 --> 00:08:59.120]  你想去改變他的時候
[00:08:59.120 --> 00:09:01.120]  會很困難
[00:09:01.120 --> 00:09:03.520]  你要花很多的力量
[00:09:03.520 --> 00:09:08.720]  今天我們作為基督徒的父母
[00:09:08.720 --> 00:09:11.120]  其實我們就有這個責任
[00:09:11.120 --> 00:09:13.320]  我們就要在我們的家裏面
[00:09:13.320 --> 00:09:16.920]  我們就要開始去造炎
[00:09:16.920 --> 00:09:18.320]  去造光
[00:09:18.320 --> 00:09:21.120]  去引導我們的下一代
[00:09:21.120 --> 00:09:22.520]  如果不是的話
[00:09:22.520 --> 00:09:26.120]  我們的下一代他們走失了
[00:09:26.120 --> 00:09:31.720]  我們很難去挽回他們的心
[00:09:31.720 --> 00:09:35.920]  在這裏我們真的要很小心
[00:09:35.920 --> 00:09:40.120]  因為這個是神給我們的責任
[00:09:40.120 --> 00:09:41.320]  我們經常都說
[00:09:41.320 --> 00:09:45.520]  兒女是天父給我們的產業
[00:09:45.520 --> 00:09:46.920]  我們是一個管家
[00:09:46.920 --> 00:09:49.920]  我們要很好的去管理
[00:09:49.920 --> 00:09:54.120]  讓他能夠按著神的心意來成長
[00:09:54.120 --> 00:09:58.720]  所以當我們去說
[00:09:58.720 --> 00:10:02.120]  我們要造炎造光的時候
[00:10:02.120 --> 00:10:05.320]  耶穌一開始就說什麼
[00:10:05.320 --> 00:10:06.520]  地上
[00:10:06.520 --> 00:10:08.120]  這地上
[00:10:08.120 --> 00:10:11.120]  就是從我們最近的地方開始
[00:10:11.120 --> 00:10:12.920]  可能是我們的家
[00:10:12.920 --> 00:10:14.720]  可能是我們的學校
[00:10:14.720 --> 00:10:16.520]  可能是我們的職場
[00:10:16.520 --> 00:10:20.120]  也都是我們生活的社區
[00:10:20.120 --> 00:10:25.120]  甚至是我們的社會
[00:10:25.120 --> 00:10:26.520]  在當我講到這件事的時候
[00:10:26.520 --> 00:10:29.120]  我們也都和大英姐妹分享一個問題
[00:10:29.120 --> 00:10:30.120]  就是說
[00:10:30.120 --> 00:10:32.920]  我一直覺得我們今天的教育制度
[00:10:32.920 --> 00:10:34.720]  都有問題
[00:10:34.720 --> 00:10:35.920]  因為我們的教育制度
[00:10:35.920 --> 00:10:39.520]  都只是很著重知識的傳遞
[00:10:39.520 --> 00:10:42.320]  道德和靈性的培育
[00:10:42.320 --> 00:10:45.120]  就只是擺在公民教育
[00:10:45.120 --> 00:10:48.120]  或者放在中國語文科
[00:10:48.120 --> 00:10:49.720]  或者一些語文科裏面
[00:10:49.720 --> 00:10:52.720]  一小部分的時間
[00:10:52.720 --> 00:10:54.720]  學校教育裏面
[00:10:54.720 --> 00:10:59.120]  從來沒有去教導我們的年青一代
[00:10:59.120 --> 00:11:01.120]  你怎樣做一個男孩
[00:11:01.120 --> 00:11:03.920]  你將來怎樣做一個男性
[00:11:03.920 --> 00:11:05.920]  將來你怎樣去做爸爸
[00:11:05.920 --> 00:11:08.320]  同樣也都不會教一個女孩
[00:11:08.320 --> 00:11:10.320]  你將來怎樣去做一個女性
[00:11:10.320 --> 00:11:12.720]  你將來怎樣去成為一個妻子
[00:11:12.720 --> 00:11:16.720]  你將來怎樣去成為一個媽媽
[00:11:16.720 --> 00:11:22.120]  如果我們作為基督徒的父母
[00:11:22.120 --> 00:11:23.720]  我們在家裏面
[00:11:23.720 --> 00:11:27.320]  我們都沒有這樣去教育我們的下一代
[00:11:27.320 --> 00:11:28.720]  可能我們的想法就是說
[00:11:28.720 --> 00:11:31.120]  行了,他慢慢長大的時候
[00:11:31.120 --> 00:11:34.520]  他就懂得了
[00:11:34.520 --> 00:11:36.320]  但最大的問題
[00:11:36.320 --> 00:11:39.520]  就是在他們成長的過程裏面
[00:11:39.520 --> 00:11:41.720]  如果我們不去引導他們
[00:11:41.720 --> 00:11:44.520]  我們不去教導他們的時候
[00:11:44.520 --> 00:11:50.120]  他們已經被這個世界的價值
[00:11:50.120 --> 00:11:55.720]  這個世界的觀念洗腦荼毒
[00:11:55.720 --> 00:12:00.920]  到他真的要去教他的時候
[00:12:00.920 --> 00:12:03.320]  你耗費很大的力量
[00:12:03.320 --> 00:12:05.520]  都未必可以
[00:12:05.520 --> 00:12:07.720]  我見過這樣的情況
[00:12:07.720 --> 00:12:12.120]  兒子讀完大學
[00:12:12.120 --> 00:12:13.520]  甚麼都不做
[00:12:13.520 --> 00:12:15.320]  每天就在家裏
[00:12:15.320 --> 00:12:17.320]  睡在那裏打遊戲機
[00:12:17.320 --> 00:12:20.920]  爸爸媽媽叫都沒有用
[00:12:20.920 --> 00:12:22.920]  找我去談一下
[00:12:22.920 --> 00:12:24.720]  牧師你可不可以來見一下我兒子
[00:12:24.720 --> 00:12:27.120]  或者和他談一下
[00:12:27.120 --> 00:12:29.120]  我說你先問他
[00:12:29.120 --> 00:12:31.520]  我說如果我去了你家裏和他談的話
[00:12:31.520 --> 00:12:33.920]  他未必肯
[00:12:33.920 --> 00:12:36.320]  當他的父母真的要和他兒子談的時候
[00:12:36.320 --> 00:12:38.920]  他兒子說我甚麼人都不見
[00:12:38.920 --> 00:12:40.320]  所以其實我們想一下
[00:12:40.320 --> 00:12:44.320]  如果我們在開始的時候
[00:12:44.320 --> 00:12:48.520]  我們自己不能夠以身作則
[00:12:48.520 --> 00:12:53.120]  我們不能夠發揮做鹽做光的效用的時候
[00:12:53.120 --> 00:12:56.520]  到我們想去改變它的時候
[00:12:56.520 --> 00:12:59.720]  就是很難
[00:12:59.720 --> 00:13:03.120]  而在今天的世代來說
[00:13:03.120 --> 00:13:04.520]  可能我們覺得
[00:13:04.520 --> 00:13:07.320]  鹽只是作於調味之用
[00:13:07.320 --> 00:13:09.320]  但是在耶穌的時代
[00:13:09.320 --> 00:13:14.520]  當時的物質很貧乏
[00:13:14.520 --> 00:13:17.720]  有時候當一家人
[00:13:17.720 --> 00:13:21.920]  他們要宰一頭生畜來吃的時候
[00:13:21.920 --> 00:13:25.920]  他們一定吃不完整隻的生畜
[00:13:25.920 --> 00:13:28.120]  當時也沒有雪櫃
[00:13:28.120 --> 00:13:31.520]  也不能夠將這些吃不完的肉
[00:13:31.520 --> 00:13:34.120]  或者這些生畜來擺
[00:13:34.120 --> 00:13:36.320]  怎樣來處理呢
[00:13:36.320 --> 00:13:40.320]  鹽就是其中一個非常好的方法
[00:13:40.320 --> 00:13:44.920]  將那些肉用鹽醃了
[00:13:44.920 --> 00:13:47.920]  然後掛起來風乾
[00:13:47.920 --> 00:13:50.920]  這樣那個食物就不會浪費
[00:13:50.920 --> 00:13:55.320]  而且可以保存得久一點
[00:13:55.320 --> 00:14:00.520]  防止腐爛都是鹽的一個責任
[00:14:00.520 --> 00:14:06.120]  而且今天我們作為一個基督徒的時候
[00:14:06.120 --> 00:14:08.920]  我們要做的一件事
[00:14:08.920 --> 00:14:14.720]  今天這個世代越來越敗壞
[00:14:14.720 --> 00:14:16.320]  如果我們作為一個基督徒
[00:14:16.320 --> 00:14:18.920]  我們不能夠在今天的世代裏面
[00:14:18.920 --> 00:14:21.120]  我們去見證我們的信仰
[00:14:21.120 --> 00:14:25.520]  我們去改變這個世界的那種歪風的時候
[00:14:25.520 --> 00:14:30.320]  我們的社會會變得越來越差
[00:14:30.320 --> 00:14:35.520]  我就以兩岸三地的婚姻為例
[00:14:35.520 --> 00:14:37.720]  在2019年的時候
[00:14:37.720 --> 00:14:40.920]  全中國上半年
[00:14:40.920 --> 00:14:45.720]  2019年的上半年全中國離婚的人口
[00:14:45.720 --> 00:14:50.920]  竟然達到203萬9千對的夫婦
[00:14:50.920 --> 00:15:00.320]  這個是2018年全中國結婚的人口裏面
[00:15:00.320 --> 00:15:05.520]  佔了53.6%
[00:15:05.520 --> 00:15:07.120]  我們可以見到
[00:15:07.120 --> 00:15:11.320]  今天這個世代開始對婚姻越來越沒有信心
[00:15:11.320 --> 00:15:14.120]  同樣在兩岸三地的台灣
[00:15:14.120 --> 00:15:16.320]  在2019年裏面
[00:15:16.320 --> 00:15:25.720]  他們總共全年有13萬4千523對夫婦結婚
[00:15:25.720 --> 00:15:33.320]  在當年離婚的夫婦是54472對
[00:15:33.320 --> 00:15:35.320]  我們所住的香港
[00:15:35.320 --> 00:15:41.920]  2019年總共有44247對結婚
[00:15:41.920 --> 00:15:48.120]  離婚的數目是21157對
[00:15:48.120 --> 00:15:53.120]  離婚率達到47.8%
[00:15:53.120 --> 00:15:59.120]  這個是不是表示婚姻制度已經不再適用在今天呢
[00:15:59.120 --> 00:16:04.720]  是不是今天這個由神所創立的婚姻制度
[00:16:04.720 --> 00:16:07.720]  已經過時了 落伍了
[00:16:07.720 --> 00:16:09.320]  所以有些人覺得
[00:16:09.320 --> 00:16:12.520]  一男一女 一生一世
[00:16:12.520 --> 00:16:17.520]  這些婚姻制度不合時宜了
[00:16:17.520 --> 00:16:19.920]  作為基督徒的我們
[00:16:19.920 --> 00:16:28.920]  我們有沒有想過我們怎樣去防止這個情況繼續發生
[00:16:28.920 --> 00:16:31.120]  當我們未進入婚姻的時候
[00:16:31.120 --> 00:16:34.720]  我們跟我們的女朋友 跟我們的男朋友
[00:16:34.720 --> 00:16:38.120]  我們會不會想清楚我們怎樣進入婚姻
[00:16:38.120 --> 00:16:40.320]  我們要做好準備
[00:16:40.320 --> 00:16:43.320]  同樣當我們進入了婚姻之後
[00:16:43.320 --> 00:16:47.120]  我們亦都會不會好好去把守住
[00:16:47.120 --> 00:16:49.720]  我們夫婦之間的關係
[00:16:49.720 --> 00:16:55.320]  以致我們能夠在我們的兒女
[00:16:55.320 --> 00:16:58.720]  在我們的親朋戚友的面前
[00:16:58.720 --> 00:17:02.920]  我們讓他們看到婚姻是好的
[00:17:02.920 --> 00:17:06.120]  但今天很多時候我都發覺一個情況
[00:17:06.120 --> 00:17:09.720]  有些弟兄他們覺得結婚就是一個project
[00:17:09.720 --> 00:17:13.120]  結婚之後就是coastline
[00:17:13.120 --> 00:17:17.120]  他們覺得可能看了童話故事太多
[00:17:17.120 --> 00:17:19.120]  公主和王子結婚之後
[00:17:19.120 --> 00:17:22.120]  他們就快快樂樂地過生活
[00:17:22.120 --> 00:17:27.720]  但是婚姻的幸福快樂並不是自然的
[00:17:27.720 --> 00:17:32.120]  是需要兩個人一同的努力去灌溉
[00:17:32.120 --> 00:17:36.720]  一同的去營造
[00:17:36.720 --> 00:17:38.520]  我們今天怎樣呢
[00:17:38.520 --> 00:17:42.320]  姐妹們可能當你有了嬰兒有了小孩之後
[00:17:42.320 --> 00:17:46.120]  你的焦點已經不再在你丈夫身上
[00:17:46.120 --> 00:17:48.920]  你已經擺在一個小朋友裏面
[00:17:48.920 --> 00:17:50.920]  你每天都看著那個小朋友
[00:17:50.920 --> 00:17:52.720]  很緊張他的事
[00:17:52.720 --> 00:17:58.120]  以致你們夫婦之間的關係越來越淡
[00:17:58.120 --> 00:18:01.320]  兩個人就好像一家人一樣
[00:18:01.320 --> 00:18:04.720]  但是被人感覺不到你們是夫婦
[00:18:04.720 --> 00:18:06.520]  這樣你叫我們的下一代
[00:18:06.520 --> 00:18:10.920]  他們怎樣看婚姻
[00:18:10.920 --> 00:18:14.920]  所以已經結婚的弟兄姐妹
[00:18:14.920 --> 00:18:17.320]  我們真的要好好做榜樣
[00:18:17.320 --> 00:18:19.520]  我們要讓我們的兒女
[00:18:19.520 --> 00:18:22.920]  讓我們身邊的每一個親朋戚友看到
[00:18:22.920 --> 00:18:27.720]  在神的裏面的婚姻是幸福的
[00:18:27.720 --> 00:18:29.120]  是快樂的
[00:18:29.120 --> 00:18:30.720]  是可信的
[00:18:30.720 --> 00:18:33.520]  如果我們做到這些的時候
[00:18:33.520 --> 00:18:36.720]  我們下一代他們才會對婚姻制度
[00:18:36.720 --> 00:18:39.320]  有所認識
[00:18:39.320 --> 00:18:41.520]  有所信靠
[00:18:41.520 --> 00:18:43.720]  如果不是的話
[00:18:43.720 --> 00:18:48.120]  他們就會懷疑這個婚姻制度
[00:18:48.120 --> 00:18:52.120]  其實神所為我們創立的婚姻
[00:18:52.120 --> 00:18:53.920]  其實是好的
[00:18:53.920 --> 00:18:57.520]  只不過人今天以自己為中心
[00:18:57.520 --> 00:19:01.320]  我們常常只是想著自己
[00:19:01.320 --> 00:19:03.720]  而且再加上人的貪婪
[00:19:03.720 --> 00:19:05.320]  縱慾
[00:19:05.320 --> 00:19:10.320]  以致婚姻出現了很多的問題
[00:19:10.320 --> 00:19:14.120]  我們有沒有想過婚姻是要毀身
[00:19:14.120 --> 00:19:17.520]  是要終正
[00:19:17.520 --> 00:19:20.520]  所以作為基督徒的我們
[00:19:20.520 --> 00:19:23.720]  我們要成為炎
[00:19:23.720 --> 00:19:29.120]  我們要防止這個世界再這樣下去
[00:19:29.120 --> 00:19:32.320]  因為這是神給我們的責任
[00:19:32.320 --> 00:19:36.920]  除了我們能夠去防止腐化
[00:19:36.920 --> 00:19:38.720]  腐敗之外
[00:19:38.720 --> 00:19:40.120]  耶穌也告訴我們
[00:19:40.120 --> 00:19:42.120]  炎是可以調味的
[00:19:42.120 --> 00:19:45.320]  讓食物可以發揮出它的美味
[00:19:45.320 --> 00:19:49.920]  所以用炎來應用在基督徒的生命的時候
[00:19:49.920 --> 00:19:54.320]  我們可以在家人、朋友、同事之間
[00:19:54.320 --> 00:19:55.920]  好像炎一樣
[00:19:55.920 --> 00:20:00.720]  發揮炎那種調味的作用
[00:20:00.720 --> 00:20:02.720]  舉一個很簡單的例子
[00:20:02.720 --> 00:20:04.720]  在家庭裏面
[00:20:04.720 --> 00:20:07.120]  衝突是常有發生的
[00:20:07.120 --> 00:20:12.320]  特別是當子女讀到中學初階的時候
[00:20:12.320 --> 00:20:16.320]  爸爸媽媽很多時候都會為子女的學業、功課
[00:20:16.320 --> 00:20:18.720]  而經常發牢騷
[00:20:18.720 --> 00:20:20.520]  特別如果是相職的媽媽
[00:20:20.520 --> 00:20:21.720]  除了工作之外
[00:20:21.720 --> 00:20:24.720]  回來家裏還要跟進兒女的功課
[00:20:24.720 --> 00:20:30.920]  上上之間就會發生很多的摩擦
[00:20:30.920 --> 00:20:33.120]  作為父親的
[00:20:33.120 --> 00:20:35.120]  你怎麼看呢
[00:20:35.120 --> 00:20:36.720]  你是不是每天回到家裏的時候
[00:20:36.720 --> 00:20:37.920]  事不關己
[00:20:37.920 --> 00:20:38.920]  我不勞心
[00:20:38.920 --> 00:20:40.320]  我只是對著電視
[00:20:40.320 --> 00:20:42.920]  這些事太太搞定
[00:20:42.920 --> 00:20:44.720]  因為我們作為父親的
[00:20:44.720 --> 00:20:47.320]  我們都知道太太辛苦
[00:20:47.320 --> 00:20:50.120]  我們都願意來分擔她
[00:20:50.120 --> 00:20:52.920]  去教養兒女、幫助兒女
[00:20:52.920 --> 00:20:57.520]  特別當家裏面發生衝突的時候
[00:20:57.520 --> 00:20:58.920]  你有沒有想過
[00:20:58.920 --> 00:21:02.320]  你第一件事要做什麼
[00:21:02.320 --> 00:21:04.120]  保持冷靜
[00:21:04.120 --> 00:21:06.720]  你不要跟著扯火
[00:21:06.720 --> 00:21:08.120]  如果這樣的時候
[00:21:08.120 --> 00:21:11.120]  這個家庭就好像一個熱廚房一樣
[00:21:11.120 --> 00:21:12.520]  會很辛苦的
[00:21:12.520 --> 00:21:13.920]  你要保持冷靜
[00:21:13.920 --> 00:21:20.120]  要在子女和太太之間成為和事佬
[00:21:20.120 --> 00:21:22.920]  當他們能夠安靜的時候
[00:21:22.920 --> 00:21:26.120]  你就幫他們去處理問題
[00:21:26.120 --> 00:21:28.120]  當他們不能夠安靜的時候
[00:21:28.120 --> 00:21:31.120]  你就叫他們大家分開冷靜一段時間
[00:21:31.120 --> 00:21:34.120]  等大家事過境遷之後
[00:21:34.120 --> 00:21:38.320]  我們再坐過來再談再去處理
[00:21:38.320 --> 00:21:42.520]  這個是我們可以做的事情
[00:21:42.520 --> 00:21:50.120]  所以當我們要成為調味的鹽的時候
[00:21:50.120 --> 00:21:51.520]  我們要清楚
[00:21:51.520 --> 00:21:53.920]  同樣在職場裏面
[00:21:53.920 --> 00:21:55.520]  我們都可以調味
[00:21:55.520 --> 00:21:56.520]  同時之間
[00:21:56.520 --> 00:21:58.320]  有時候會有一些事情
[00:21:58.320 --> 00:21:59.920]  會有誤會
[00:21:59.920 --> 00:22:01.720]  會有爭吵
