
[00:00:00.000 --> 00:00:04.420]  新命記就是神拯救了以色列民
[00:07:41.260 --> 00:07:44.260]  就是雨節和七七沙和節
[00:07:44.260 --> 00:07:46.260]  每逢這三個大節日
[00:07:46.260 --> 00:07:49.660]  以色列人都必須到神所指定的地方
[00:07:49.660 --> 00:07:51.060]  去朝見神
[00:07:51.060 --> 00:07:52.660]  那在哪裡呢?
[00:07:52.660 --> 00:07:54.860]  相信當聖殿未有之前
[00:07:54.860 --> 00:07:57.660]  神所指定的地方就是會墨
[00:07:57.660 --> 00:08:00.660]  當在耶路撒冷的聖殿建成之後
[00:08:00.660 --> 00:08:03.460]  神所指定的地方就是聖殿
[00:08:03.460 --> 00:08:06.260]  摩西叫祭司和長老
[00:08:06.260 --> 00:08:08.860]  要在勉濟連的駐彭節
[00:08:08.860 --> 00:08:11.860]  在敬拜神的特定地點
[00:08:11.860 --> 00:08:14.460]  在全部以色列人的面前
[00:08:14.460 --> 00:08:16.060]  在他們的耳中
[00:08:16.060 --> 00:08:17.860]  即是要很肯定
[00:08:17.860 --> 00:08:21.860]  所有以色列民都必須要聽到的情況之下
[00:08:21.860 --> 00:08:25.460]  就去宣讀神透過摩西所寫的律法
[00:08:25.460 --> 00:08:26.460]  即是甚麼?
[00:08:26.460 --> 00:08:27.260]  即是說
[00:08:27.260 --> 00:08:29.060]  含巴蘭的屬靈領袖
[00:08:29.060 --> 00:08:31.460]  要將神含巴蘭的說話
[00:08:31.460 --> 00:08:34.460]  向含巴蘭的以色列人宣講
[00:08:34.460 --> 00:08:36.460]  含巴蘭的以色列人
[00:08:36.460 --> 00:08:39.460]  都必須要聽到神含巴蘭的說話
[00:08:39.460 --> 00:08:40.660]  大家都很熟悉
[00:08:40.660 --> 00:08:43.260]  含巴蘭是蘇胡斯很喜歡說的說話
[00:08:43.260 --> 00:08:46.060]  即是說全部、所有
[00:08:46.060 --> 00:08:49.660]  即是包括所有的說話是甚麼呢?
[00:08:49.660 --> 00:08:54.260]  即是包括神提及過的祝福與奏坐
[00:08:54.260 --> 00:08:56.860]  無論人喜歡聽、不喜歡聽
[00:08:56.860 --> 00:08:58.460]  合聽、不合聽
[00:08:58.460 --> 00:09:01.060]  全部都要去宣講
[00:09:01.060 --> 00:09:04.260]  為甚麼要在債務清零
[00:09:04.260 --> 00:09:05.660]  豐收度日
[00:09:05.660 --> 00:09:07.860]  得享自由和豐盛
[00:09:07.860 --> 00:09:10.260]  高興快樂的日子裏
[00:09:10.260 --> 00:09:13.260]  要去做一件這麼嚴肅的事呢?
[00:09:13.260 --> 00:09:16.660]  可能就是想在人興高采烈之際
[00:09:16.660 --> 00:09:18.260]  要他們記起
[00:09:18.260 --> 00:09:20.060]  現在所享用的一切
[00:09:20.060 --> 00:09:23.460]  其實全部都是來自於神的拯救
[00:09:23.460 --> 00:09:25.060]  神的供應
[00:09:25.060 --> 00:09:28.460]  叫人不要忘記了神的恩典
[00:09:28.460 --> 00:09:31.060]  特別是由這一代開始
[00:09:31.060 --> 00:09:33.060]  他們從來都沒有經歷過
[00:09:33.060 --> 00:09:34.860]  在埃及的十災
[00:09:34.860 --> 00:09:37.260]  出埃及過紅海的時候
[00:09:37.260 --> 00:09:42.660]  行乾地、禁牛毒、管教等等的事件
[00:09:42.660 --> 00:09:43.860]  而這一代之後
[00:09:43.860 --> 00:09:45.660]  即是進了迦南地
[00:09:45.660 --> 00:09:47.660]  才出世的下一代
[00:09:47.660 --> 00:09:49.260]  他們更加沒有試過
[00:09:49.260 --> 00:09:50.460]  在曠野裏面
[00:09:50.460 --> 00:09:53.060]  可以喝到盆舍所出的水
[00:09:53.060 --> 00:09:55.660]  食從天而降的瑪拿
[00:09:55.660 --> 00:09:58.060]  如果不聽神的吩咐
[00:09:58.060 --> 00:10:02.460]  律例、典章、教導、指引、分灰
[00:10:02.460 --> 00:10:04.260]  很可能他們會以為
[00:10:04.260 --> 00:10:07.660]  守節只是傳統的禮儀
[00:10:07.660 --> 00:10:09.460]  民間的習俗
[00:10:09.460 --> 00:10:10.860]  他們所享受的
[00:10:10.860 --> 00:10:12.660]  可能都是他們會以為
[00:10:12.660 --> 00:10:15.460]  是來自於人的智慧文明
[00:10:15.460 --> 00:10:17.660]  人的才幹努力
[00:10:17.660 --> 00:10:20.860]  所以摩西就要祭司和長老
[00:10:20.860 --> 00:10:22.860]  定時、定候
[00:10:22.860 --> 00:10:25.060]  要在全以色列民面前
[00:10:25.060 --> 00:10:26.660]  在他們的耳中
[00:10:26.660 --> 00:10:29.060]  去宣讀神的律法
[00:10:29.060 --> 00:10:30.460]  要他們記得
[00:10:30.460 --> 00:10:32.460]  是神拯救他們的
[00:10:32.460 --> 00:10:35.260]  令到他們才能得享自由
[00:10:35.260 --> 00:10:36.460]  也要他們記得
[00:10:36.460 --> 00:10:38.260]  是神供應他們的
[00:10:38.260 --> 00:10:41.460]  令到他們才能得享豐盛
[00:10:41.460 --> 00:10:45.060]  這些全部都是出於神的恩典
[00:10:45.060 --> 00:10:47.260]  這也是我們今天
[00:10:47.260 --> 00:10:48.660]  可以從這段經文
[00:10:48.660 --> 00:10:51.460]  學到的第一個屬靈原則
[00:10:51.460 --> 00:10:54.460]  這個屬靈原則是什麼呢?
[00:10:54.460 --> 00:10:58.460]  就是「恆常讀經,銘記主因
[00:10:58.460 --> 00:11:02.260]  自由豐盛,為在主裡」
[00:11:02.260 --> 00:11:03.060]  是的
[00:11:03.060 --> 00:11:06.660]  我們要「恆常讀經,銘記主因」
[00:11:06.660 --> 00:11:11.260]  只有神才能賜人真正的自由和豐盛
[00:11:11.260 --> 00:11:12.260]  我們要記得
[00:11:12.260 --> 00:11:13.860]  自由和豐盛
[00:11:13.860 --> 00:11:16.860]  完完全全都是出於主的恩典
[00:11:16.860 --> 00:11:18.860]  要記起主因
[00:11:18.860 --> 00:11:21.460]  我們就必須要常常讀聖經
[00:11:21.460 --> 00:11:23.060]  聽神的話
[00:11:23.060 --> 00:11:24.260]  靠著神的話
[00:11:24.260 --> 00:11:26.260]  我們才能夠認知
[00:11:26.260 --> 00:11:27.860]  我們所享受的一切
[00:11:27.860 --> 00:11:29.460]  並不是必然的
[00:11:29.460 --> 00:11:32.660]  也不是能夠靠自己的聰明智慧
[00:11:32.660 --> 00:11:34.460]  努力才幹而得
[00:11:34.460 --> 00:11:36.060]  所以我們真的要
[00:11:36.060 --> 00:11:39.660]  「恆常讀經,銘記主因」
[00:11:39.660 --> 00:11:41.660]  其實我們真的很蒙福
[00:11:41.660 --> 00:11:43.660]  不用像昔日的以色列人
[00:11:43.660 --> 00:11:46.660]  要等七年才有一次機會
[00:11:46.660 --> 00:11:49.660]  聚集一起聽神的話
[00:11:49.660 --> 00:11:51.260]  我們每七天
[00:11:51.260 --> 00:11:53.060]  就可以有一次機會
[00:11:53.060 --> 00:11:55.860]  可以回來一起集體敬拜
[00:11:55.860 --> 00:11:56.860]  敬拜神
[00:11:56.860 --> 00:11:58.260]  聽神的話語
[00:11:58.260 --> 00:11:59.660]  好像今天主日
[00:11:59.660 --> 00:12:02.460]  其實我們也會一起回來崇拜
[00:12:02.460 --> 00:12:03.660]  回主日學
[00:12:03.660 --> 00:12:05.660]  聽牧者孫講神的話
[00:12:05.660 --> 00:12:06.660]  而主日
[00:12:06.660 --> 00:12:09.060]  其實是用來紀念主耶穌
[00:12:09.060 --> 00:12:10.860]  為救贖世人的罪
[00:12:10.860 --> 00:12:12.660]  被釘在十字架上
[00:12:12.660 --> 00:12:14.260]  第三天復活
[00:12:14.260 --> 00:12:16.260]  凡相信主耶穌的信徒
[00:12:16.260 --> 00:12:19.060]  所有的罪債都被赦免了
[00:12:19.060 --> 00:12:21.460]  藉著耶穌的真理
[00:12:21.460 --> 00:12:23.460]  我們可以得享自由
[00:12:23.460 --> 00:12:25.460]  而耶穌不單止將人
[00:12:25.460 --> 00:12:27.860]  從罪中拯救了出來
[00:12:27.860 --> 00:12:30.060]  耶穌更親自應許
[00:12:30.060 --> 00:12:31.860]  祂要人得生命
[00:12:31.860 --> 00:12:34.260]  並且得得更豐盛
[00:12:34.260 --> 00:12:35.460]  所以我們信徒
[00:12:35.460 --> 00:12:37.460]  和昔日的以色列人一樣
[00:12:37.460 --> 00:12:39.460]  都是在罪債清零
[00:12:39.460 --> 00:12:42.060]  得享豐盛生命的日子
[00:12:42.060 --> 00:12:44.860]  回到集體敬拜主
[00:12:44.860 --> 00:12:46.860]  敬聽神的話
[00:12:46.860 --> 00:12:48.260]  特別是我們當中
[00:12:48.260 --> 00:12:49.660]  包括我自己在內
[00:12:49.660 --> 00:12:50.860]  我們有些弟兄姊妹
[00:12:50.860 --> 00:12:52.660]  是未曾經歷過
[00:12:52.660 --> 00:12:55.460]  因福加以前要招降萬賊
[00:12:55.460 --> 00:12:57.460]  租借不同的地點
[00:12:57.460 --> 00:12:59.260]  去聚會這些日子
[00:12:59.260 --> 00:13:00.460]  我們也沒有經歷過
[00:13:00.460 --> 00:13:02.060]  興建因福中心
[00:13:02.060 --> 00:13:05.060]  在過程中種種的神蹟奇事
[00:13:05.060 --> 00:13:06.860]  我們可以現在
[00:13:06.860 --> 00:13:08.660]  很舒服地享用
[00:13:08.660 --> 00:13:10.660]  我們當中的一切
[00:13:10.660 --> 00:13:12.460]  所以我們真的要記住
[00:13:12.460 --> 00:13:14.860]  這些全部都是出於神的恩典
[00:13:14.860 --> 00:13:18.260]  我們都需要帶著一份感謝的心
[00:13:18.260 --> 00:13:21.460]  感謝神拯救我們的罪
[00:13:21.460 --> 00:13:23.460]  還有神豐富供應
[00:13:23.460 --> 00:13:26.460]  讓我們能夠這樣去領受
[00:13:26.460 --> 00:13:27.860]  不僅如此
[00:13:27.860 --> 00:13:29.060]  實在我們今天
[00:13:29.060 --> 00:13:31.660]  比昔日的以色列人更加蒙福
[00:13:31.660 --> 00:13:33.060]  不用等七年
[00:13:33.060 --> 00:13:35.860]  不用等特定指派的人員去宣讀
[00:13:35.860 --> 00:13:37.860]  才可以聽到神的話
[00:13:37.860 --> 00:13:40.660]  我們現在是可以很方便
[00:13:40.660 --> 00:13:44.260]  隨時隨地都能夠接觸到整本聖經
[00:13:44.260 --> 00:13:45.860]  無論是實體版
[00:13:45.860 --> 00:13:47.460]  還是電子版
[00:13:47.460 --> 00:13:48.260]  文字版
[00:13:48.260 --> 00:13:49.660]  還是語音版
[00:13:49.660 --> 00:13:51.460]  只要肯聽
[00:13:51.460 --> 00:13:52.260]  肯讀
[00:13:52.260 --> 00:13:55.060]  就一定聽到讀到
[00:13:55.060 --> 00:13:56.660]  問題只是在乎於
[00:13:56.660 --> 00:13:59.060]  我們自己願不願意去讀聖經
[00:13:59.060 --> 00:14:00.860]  去聽聖經
[00:14:00.860 --> 00:14:03.060]  我有一些資料
[00:14:03.060 --> 00:14:05.060]  參考美國聖經協會
[00:14:05.060 --> 00:14:09.860]  2023年12月出版的聖經狀況報告
[00:14:09.860 --> 00:14:14.460]  在美國大約有39%的成年人
[00:14:14.460 --> 00:14:18.060]  每年都會使用聖經三次或以上
[00:14:18.060 --> 00:14:18.860]  只是三次
[00:14:18.860 --> 00:14:19.660]  每年吧
[00:14:19.660 --> 00:14:21.860]  每年三次或以上
[00:14:21.860 --> 00:14:25.060]  這個數字和去年都是一樣
[00:14:25.060 --> 00:14:27.260]  但是我們從圖表都看到
[00:14:27.260 --> 00:14:29.460]  略略都看到雖然細小一點
[00:14:29.460 --> 00:14:32.860]  相較2011至2022
[00:14:32.860 --> 00:14:36.260]  這11年所維持的
[00:14:36.260 --> 00:14:39.460]  大約50%的使用率
[00:14:39.460 --> 00:14:42.460]  很明顯這個幅度是大跌的
[00:14:42.460 --> 00:14:44.660]  是跌了10%
[00:14:44.660 --> 00:14:47.660]  而報告裏面的資料亦都顯示
[00:14:47.660 --> 00:14:53.260]  最多人選擇令到他不能夠自己自行讀經的原因
[00:14:53.260 --> 00:14:56.660]  是因為沒有足夠時間
[00:14:56.660 --> 00:15:00.860]  而最多人選擇閱讀聖經的動機
[00:15:00.860 --> 00:15:04.860]  就是聖經帶我更親近神
[00:15:04.860 --> 00:15:08.660]  這些數字和資料都是作參考
[00:15:08.660 --> 00:15:11.260]  我相信我們大家應該會好一點
[00:15:11.260 --> 00:15:14.260]  但是我也很想從這些資料
[00:15:14.260 --> 00:15:16.860]  去作出一些自我反省
[00:15:16.860 --> 00:15:19.860]  我們除了每個星期回來崇拜
[00:15:19.860 --> 00:15:22.060]  團契、主日學之外
[00:15:22.060 --> 00:15:23.460]  在日常生活裏
[00:15:23.460 --> 00:15:29.260]  我們有多少這個聖經的使用率呢?
[00:15:29.260 --> 00:15:34.460]  我們會多頻密地自己去看聖經呢?
[00:15:34.460 --> 00:15:38.460]  有什麼原因會影響到我們自己去讀經呢?
[00:15:38.460 --> 00:15:41.660]  而我們讀經的動機又是什麼呢?
[00:15:41.660 --> 00:15:44.460]  我記得今年的1月1日
[00:15:44.460 --> 00:15:46.060]  神土會裏面
[00:15:46.060 --> 00:15:48.860]  以及最新一期牧師家書
[00:15:48.860 --> 00:15:51.060]  堂主任阿加喬牧師
[00:15:51.060 --> 00:15:55.060]  都鼓勵我們要每天去讀經、去靈修
[00:15:55.060 --> 00:15:59.460]  更加可以約上弟兄姊妹一起去分享操練
[00:15:59.460 --> 00:16:01.860]  而我的同行姊妹送了一個
[00:16:01.860 --> 00:16:04.460]  很令人鼓舞的分享給我
[00:16:04.460 --> 00:16:06.860]  她說在疫情期間
[00:16:06.860 --> 00:16:11.460]  因為她要陪伴年老的媽媽去看韓劇
[00:16:11.460 --> 00:16:14.260]  因為她媽媽有些病患
[00:16:14.260 --> 00:16:16.660]  不是很方便到處去
[00:16:16.660 --> 00:16:20.460]  漸漸看韓劇都成為了我為姊妹
[00:16:20.460 --> 00:16:23.660]  這個用來減壓的嗜好
[00:16:23.660 --> 00:16:25.860]  而為了方便跟媽媽溝通
[00:16:25.860 --> 00:16:29.860]  她就記下每次看過的一套韓劇的劇名
[00:16:29.860 --> 00:16:31.660]  所以她就有些記錄了
[00:16:31.660 --> 00:16:35.660]  她突然發現原來在這兩三年裏面
[00:16:35.660 --> 00:16:39.660]  她不知不覺看了你猜多少套?
[00:16:39.660 --> 00:16:44.460]  我聽到是十十十的樣子
[00:16:44.460 --> 00:16:46.460]  不是,是一百套
[00:16:46.460 --> 00:16:49.260]  是不是很可怕?
[00:16:49.260 --> 00:16:51.260]  我也覺得很害怕
[00:16:51.260 --> 00:16:53.460]  三年,兩或者三年而已
[00:16:53.460 --> 00:16:56.060]  她說她自己也覺得很害怕
[00:16:56.060 --> 00:16:57.660]  所以她就在想
[00:16:57.660 --> 00:17:01.260]  這些記錄有什麼值得她驕傲呢?
[00:17:01.260 --> 00:17:03.060]  時間真的用了
[00:17:03.060 --> 00:17:06.660]  那壓力又真的減少了多少呢?
[00:17:06.660 --> 00:17:09.660]  於是她就在新年的時候就立志
[00:17:09.660 --> 00:17:11.860]  她很聽牧師話
[00:17:11.860 --> 00:17:13.060]  她立志
[00:17:13.060 --> 00:17:15.060]  不如就用煲劇的時間
[00:17:15.060 --> 00:17:17.460]  拿來讀聖經
[00:17:17.460 --> 00:17:19.460]  至少她自己立志
[00:17:19.460 --> 00:17:22.460]  那天她不讀過聖經也不煲劇
[00:17:23.460 --> 00:17:26.460]  (笑)
[00:17:26.460 --> 00:17:28.460]  於是她就投誠賜給他
[00:17:28.460 --> 00:17:30.460]  有學牧真理的熱心
[00:17:30.460 --> 00:17:32.460]  要有大大的胃口
[00:17:32.460 --> 00:17:36.860]  同時她也分享給她兩個兒子聽
[00:17:36.860 --> 00:17:40.460]  讓他們都能夠成為了她的鞭策力
[00:17:40.460 --> 00:17:43.460]  讓這個成為她讀經的動力
[00:17:43.460 --> 00:17:46.460]  她不單止是讀聖經
[00:17:46.460 --> 00:17:47.860]  她也聽
[00:17:47.860 --> 00:17:50.860]  她在坐車的時候就會聽
[00:17:50.860 --> 00:17:53.860]  總之她就爭分奪秒地聽
[00:17:53.860 --> 00:17:56.860]  於是她就由一月開始
[00:17:56.860 --> 00:17:58.860]  到三月第一個星期
[00:17:58.860 --> 00:18:01.860]  已經從創世記一直讀到
[00:18:01.860 --> 00:18:03.860]  你猜猜是哪一本書呢?
[00:18:03.860 --> 00:18:09.860]  我也是猜她出埃及記的
[00:18:09.860 --> 00:18:11.860]  原來不是
[00:18:11.860 --> 00:18:12.860]  嚇死我了
[00:18:12.860 --> 00:18:14.860]  是以賽亞書
[00:18:14.860 --> 00:18:16.860]  是不是很厲害?
[00:18:16.860 --> 00:18:18.860]  我也嚇死了
[00:18:18.860 --> 00:18:19.860]  她自己也嚇死了
[00:18:19.860 --> 00:18:21.860]  她也覺得很詫異
[00:18:21.860 --> 00:18:23.860]  她說雖然是速讀
[00:18:23.860 --> 00:18:26.860]  但她從來沒有想過會有這樣的速度
[00:18:26.860 --> 00:18:27.860]  不單止這樣
[00:18:27.860 --> 00:18:30.860]  神的話語就一天到晚
[00:18:30.860 --> 00:18:33.860]  都迴響在她自己的心裡
[00:18:33.860 --> 00:18:35.860]  弟兄姊妹
[00:18:35.860 --> 00:18:37.860]  原來只要願意去聽
[00:18:37.860 --> 00:18:39.860]  願意去讀聖經
[00:18:39.860 --> 00:18:41.860]  神就會喜悅
[00:18:41.860 --> 00:18:43.860]  祂一定會幫助我們
[00:18:43.860 --> 00:18:45.860]  因為神也很想我們能夠
[00:18:45.860 --> 00:18:47.860]  恆常讀經
