
[00:00:00.000 --> 00:00:06.000]  很感恩能夠在這裏見到大家 一起敬拜上帝
[00:01:59.000 --> 00:02:01.000]  那就辛苦了前面那兩行那些
[00:02:01.000 --> 00:02:02.000]  見到樣子就比較大一點
[00:02:02.000 --> 00:02:04.000]  辛苦一點 不要緊
[00:02:04.000 --> 00:02:07.000]  我們期望我們有一個更美的地方
[00:02:07.000 --> 00:02:10.000]  能夠敬拜主 能夠崇拜主
[00:02:10.000 --> 00:02:12.000]  所以大家 我們這麼多
[00:02:12.000 --> 00:02:13.000]  我其實上個早兩天來
[00:02:13.000 --> 00:02:15.000]  這裡就是疊了棚架 清了所有椅子
[00:02:15.000 --> 00:02:17.000]  我自己都很擔心
[00:02:17.000 --> 00:02:18.000]  所以大家要怎樣
[00:02:18.000 --> 00:02:20.000]  每個禮拜要為誰祈禱
[00:02:20.000 --> 00:02:23.000]  要為恩福堂祈禱
[00:02:23.000 --> 00:02:26.000]  因為二十幾年我們有很多工程要做
[00:02:26.000 --> 00:02:27.000]  你在家裡二十幾年都要裝修
[00:02:27.000 --> 00:02:28.000]  所以大家要怎樣
[00:02:28.000 --> 00:02:31.000]  要為恩福堂要怎樣
[00:02:31.000 --> 00:02:35.000]  我感受到祈禱不是很足夠
[00:02:35.000 --> 00:02:37.000]  大家將恩福堂在你的心裡面
[00:02:37.000 --> 00:02:39.000]  你不斷為這個家去禱告
[00:02:39.000 --> 00:02:42.000]  我們有很多的人與事要發生
[00:02:42.000 --> 00:02:45.000]  你的禱告是會令到這個地方改變的
[00:02:45.000 --> 00:02:46.000]  你不是單單回來聚會
[00:02:46.000 --> 00:02:49.000]  你的禱告會令到這個地方改變
[00:02:49.000 --> 00:02:52.000]  好不好
[00:02:52.000 --> 00:02:56.000]  這樣我們才有信心再走下去
[00:02:56.000 --> 00:02:59.000]  今天就講到七教會的第二教會
[00:02:59.000 --> 00:03:00.000]  是美那教會
[00:03:00.000 --> 00:03:02.000]  我們一起讀了這段經文
[00:03:02.000 --> 00:03:03.000]  一起讀出來
[00:03:03.000 --> 00:03:04.000]  1 2 3
[00:03:04.000 --> 00:03:09.000]  你要寫信給是美那教會的使者說
[00:03:09.000 --> 00:03:15.000]  那首先的 末後的 死過又活了的這樣說
[00:03:15.000 --> 00:03:18.000]  我知道你的患難和貧窮
[00:03:18.000 --> 00:03:21.000]  其實你卻是富足的
[00:03:21.000 --> 00:03:27.000]  也知道那自稱是猶太人的所說誹謗的話
[00:03:27.000 --> 00:03:30.000]  其實他們不是猶太人
[00:03:30.000 --> 00:03:33.000]  而是撒旦會堂的人
[00:03:33.000 --> 00:03:37.000]  你將要受的苦 你不用怕
[00:03:37.000 --> 00:03:44.000]  看啊 魔鬼要把你們中間幾個人下在牢裡
[00:03:44.000 --> 00:03:46.000]  使你們受考驗
[00:03:46.000 --> 00:03:50.000]  你們要遭受苦難十天
[00:03:50.000 --> 00:03:53.000]  你不要致死忠心
[00:03:53.000 --> 00:03:57.000]  我就賜給你那生命的冠冕
[00:03:57.000 --> 00:04:04.000]  凡有耳朵的都應當聽聖靈向眾教會所說的話
[00:04:04.000 --> 00:04:09.000]  得聖的必不受第二次的損害
[00:04:09.000 --> 00:04:11.000]  今天我們講到第二間教會
[00:04:11.000 --> 00:04:12.000]  是美那教會
[00:04:12.000 --> 00:04:14.000]  如果你沒聽過第一間教會
[00:04:14.000 --> 00:04:16.000]  你可以上網聽
[00:04:16.000 --> 00:04:18.000]  很重要的 影片也是
[00:04:18.000 --> 00:04:22.000]  我想用另一個引子開始
[00:04:22.000 --> 00:04:27.000]  我想問大家有沒有看過特朗普早前公開的UFO影片
[00:04:27.000 --> 00:04:29.000]  有多少人看過
[00:04:29.000 --> 00:04:31.000]  哇 中間那麼多人看
[00:04:31.000 --> 00:04:32.000]  好多人看過
[00:04:32.000 --> 00:04:37.000]  那些影片現在就不叫UFO
[00:04:37.000 --> 00:04:40.000]  現在叫Unidentified Anomalous Phenomena
[00:04:40.000 --> 00:04:42.000]  叫UAP
[00:04:42.000 --> 00:04:44.000]  就是不明異常現象
[00:04:44.000 --> 00:04:46.000]  這些叫不明異常現象
[00:04:46.000 --> 00:04:48.000]  引起轟動
[00:04:48.000 --> 00:04:50.000]  對世人來說很震驚
[00:04:50.000 --> 00:04:51.000]  會不會有外星生物
[00:04:51.000 --> 00:04:52.000]  我記得小時候看這個
[00:04:52.000 --> 00:04:53.000]  今天看真一點
[00:04:53.000 --> 00:04:54.000]  記不記得
[00:04:54.000 --> 00:04:55.000]  解剖再解剖
[00:04:55.000 --> 00:04:56.000]  解剖了幾個禮拜
[00:04:56.000 --> 00:04:58.000]  記不記得那個外星人
[00:04:58.000 --> 00:04:59.000]  不知道是不是
[00:04:59.000 --> 00:05:00.000]  我想問有多少人說
[00:05:00.000 --> 00:05:01.000]  我不相信
[00:05:01.000 --> 00:05:02.000]  這些假的
[00:05:02.000 --> 00:05:04.000]  有多少人覺得假的
[00:05:04.000 --> 00:05:06.000]  一隻手而已
[00:05:06.000 --> 00:05:11.000]  有多少人說我不知道
[00:05:11.000 --> 00:05:12.000]  很多人不知道
[00:05:12.000 --> 00:05:14.000]  我們在這裡這樣
[00:05:14.000 --> 00:05:16.000]  有多少人說我相信的
[00:05:16.000 --> 00:05:17.000]  我都見過的
[00:05:17.000 --> 00:05:18.000]  都大概知道的
[00:05:18.000 --> 00:05:20.000]  有 都有
[00:05:20.000 --> 00:05:21.000]  都有一點
[00:05:21.000 --> 00:05:25.000]  有多少人說都動搖了我對聖經的信心
[00:05:25.000 --> 00:05:26.000]  有沒有
[00:05:26.000 --> 00:05:28.000]  沒有
[00:05:28.000 --> 00:05:31.000]  有多少人說都不動搖我對聖經的信心
[00:05:31.000 --> 00:05:32.000]  很好 非常好
[00:05:32.000 --> 00:05:34.000]  給自己掌聲
[00:05:34.000 --> 00:05:37.000]  我想跟這個開始去說
[00:05:37.000 --> 00:05:39.000]  過去二百多年
[00:05:39.000 --> 00:05:41.000]  科學發展讓我們覺得我們知道了一切
[00:05:41.000 --> 00:05:44.000]  特朗普在某一刻發表了某些言論
[00:05:44.000 --> 00:05:47.000]  可能動搖我們對這個世界的認知
[00:05:47.000 --> 00:05:51.000]  啟示錄同樣是一篇書信
[00:05:51.000 --> 00:05:55.000]  很多人用來把它當作對未來的預測
[00:05:55.000 --> 00:05:57.000]  我們人很想知道對未來的掌控
[00:05:57.000 --> 00:05:58.000]  七間教會
[00:05:58.000 --> 00:06:02.000]  有人會認為它是對時代的七個時期的代表
[00:06:02.000 --> 00:06:04.000]  他們說的時候會這樣說
[00:06:04.000 --> 00:06:09.000]  以弗所教會代表了初期的教會有事公無愛心
[00:06:09.000 --> 00:06:11.000]  善會那就是第一間被主稱讚的教會
[00:06:11.000 --> 00:06:14.000]  代表了在初期之後被逼迫的教會
[00:06:14.000 --> 00:06:18.000]  別加摩教會代表了和羅馬帝國聯合的天主教會
[00:06:18.000 --> 00:06:20.000]  成為了政教合一腐敗的開始
[00:06:20.000 --> 00:06:25.000]  推亞特拉教會代表了教會進入了敬拜偶像的黑暗中世紀
[00:06:25.000 --> 00:06:28.000]  撒迪教會代表了十六世紀宗教改革之後
[00:06:28.000 --> 00:06:29.000]  教會開始恢復
[00:06:29.000 --> 00:06:32.000]  菲拉鐵菲第二間只是被稱讚的教會
[00:06:32.000 --> 00:06:34.000]  代表了那些脫離國教
[00:06:34.000 --> 00:06:36.000]  我們好像播道會那樣
[00:06:36.000 --> 00:06:38.000]  我們叫Evangelical Free Church
[00:06:38.000 --> 00:06:41.000]  Free就是代表我們和政治是分開的
[00:06:41.000 --> 00:06:43.000]  那個的宗派就是菲拉鐵菲
[00:06:43.000 --> 00:06:47.000]  而魯迪加教會代表了現在世人不冷不熱的時代
[00:06:47.000 --> 00:06:49.000]  聽起來好像似曾曾
[00:06:49.000 --> 00:06:51.000]  不過實際上七個教會出現的問題
[00:06:51.000 --> 00:06:54.000]  每個世代都會出現的
[00:06:54.000 --> 00:06:56.000]  不是單單那一個世代的問題
[00:06:56.000 --> 00:06:57.000]  也都是耶穌的時代
[00:06:57.000 --> 00:06:58.000]  這七間教會都出現
[00:06:58.000 --> 00:06:59.000]  七個問題都出現
[00:06:59.000 --> 00:07:01.000]  耶穌的預言按著字面的解釋
[00:07:01.000 --> 00:07:05.000]  是當時祂對著真正存在七間的教會所說的
[00:07:05.000 --> 00:07:06.000]  祂沒有預言
[00:07:06.000 --> 00:07:07.000]  我說的是七個世代
[00:07:07.000 --> 00:07:08.000]  反之然
[00:07:08.000 --> 00:07:13.000]  七間教會其實表明了耶穌對所有教會的要求
[00:07:13.000 --> 00:07:15.000]  所以在地圖上如果有個投影片
[00:07:15.000 --> 00:07:17.000]  就是祂形成一個圈
[00:07:17.000 --> 00:07:20.000]  這七個教會形成一個完美的祝福
[00:07:20.000 --> 00:07:23.000]  是聖靈向每一間教會都所說的
[00:07:23.000 --> 00:07:24.000]  有沒有出來
[00:07:24.000 --> 00:07:26.000]  就是那個圈
[00:07:26.000 --> 00:07:28.000]  還沒有我們都在跳
[00:07:28.000 --> 00:07:31.000]  沒錯這張是麻煩後面
[00:07:31.000 --> 00:07:32.000]  七個圈
[00:07:32.000 --> 00:07:34.000]  一個圈七間教會
[00:07:34.000 --> 00:07:36.000]  說的是無論哪個時代
[00:07:36.000 --> 00:07:39.000]  聖靈向每一間教會所說的
[00:07:39.000 --> 00:07:41.000]  他說凡有耳聽的
[00:07:41.000 --> 00:07:43.000]  無論哪個時代都應當聽
[00:07:43.000 --> 00:07:44.000]  所以說到
[00:07:44.000 --> 00:07:46.000]  我一會兒都會回應特朗普的UAP的影片
[00:07:46.000 --> 00:07:47.000]  我們應該怎麼看
[00:07:47.000 --> 00:07:49.000]  不過我想今天說
[00:07:49.000 --> 00:07:51.000]  這一間我們去到第二間
[00:07:51.000 --> 00:07:52.000]  士美娜教會
[00:07:52.000 --> 00:07:55.000]  一間只有稱讚沒有責備的教會
[00:07:55.000 --> 00:07:57.000]  我們想不想做一間這樣的教會
[00:07:57.000 --> 00:07:59.000]  大家真的很少為恩福堂祈禱
[00:07:59.000 --> 00:08:01.000]  我們想不想做一間這樣的教會
[00:08:01.000 --> 00:08:03.000]  我們想不想做一個這樣的小組
[00:08:03.000 --> 00:08:05.000]  想不想做一個這樣的團契
[00:08:05.000 --> 00:08:07.000]  我們真的很想做一間
[00:08:07.000 --> 00:08:09.000]  只給神稱讚的教會
[00:08:09.000 --> 00:08:11.000]  不是一間被祂責備的教會
[00:08:11.000 --> 00:08:13.000]  我想說說這間教會
[00:08:13.000 --> 00:08:16.000]  這間教會士美娜是沒虐的意思
[00:08:16.000 --> 00:08:17.000]  在以前
[00:08:17.000 --> 00:08:20.000]  所有的地方都有一個城邦政治
[00:08:20.000 --> 00:08:22.000]  因為他們沒有互聯網沒有電話
[00:08:22.000 --> 00:08:23.000]  所以每個城市
[00:08:23.000 --> 00:08:25.000]  他們自己有一個政治體系
[00:08:25.000 --> 00:08:27.000]  是他們自己的政治取向
[00:08:27.000 --> 00:08:29.000]  士美娜教會是一間很特別的教會
[00:08:29.000 --> 00:08:31.000]  當羅馬未興起的時候
[00:08:31.000 --> 00:08:35.000]  他首先覺得羅馬帝國值得信靠
[00:08:35.000 --> 00:08:38.000]  他在亞洲的時候已經投靠了羅馬帝國
[00:08:38.000 --> 00:08:41.000]  當時羅馬還和迦太基爭奪地中海的控制權
[00:08:41.000 --> 00:08:44.000]  士美娜已經投靠了羅馬人
[00:08:44.000 --> 00:08:46.000]  所以這個地方有一個很特別的地方
[00:08:46.000 --> 00:08:48.000]  就是很早羅馬人將他的神像
[00:08:48.000 --> 00:08:49.000]  那些不是神像
[00:08:49.000 --> 00:08:51.000]  羅馬皇帝像放在那裡
[00:08:51.000 --> 00:08:54.000]  比起士美娜教會要強大的皇帝像
[00:08:54.000 --> 00:08:57.000]  所以那裡有一個很強的羅馬皇帝敬拜的系統
[00:08:57.000 --> 00:09:01.000]  兼且在這個地城市裡面有很多猶太人定居
[00:09:01.000 --> 00:09:05.000]  這兩個群體都是很反對基督徒的
[00:09:05.000 --> 00:09:07.000]  所以如果你在這間城市
[00:09:07.000 --> 00:09:10.000]  要建立一個教會的時候
[00:09:10.000 --> 00:09:12.000]  你就面對著很大的壓力
[00:09:12.000 --> 00:09:14.000]  一方面有羅馬人的敬拜
[00:09:14.000 --> 00:09:16.000]  他逼你要敬拜羅馬的皇帝
[00:09:16.000 --> 00:09:18.000]  另一方面有你自己的人
[00:09:18.000 --> 00:09:19.000]  那些猶太人信舊約的
[00:09:19.000 --> 00:09:22.000]  他永遠都不想你信耶穌基督
[00:09:22.000 --> 00:09:26.000]  所以是一間很難建立立足的教會
[00:09:26.000 --> 00:09:28.000]  這個是那個教會的本質
[00:09:28.000 --> 00:09:31.000]  往往在最困難的地方
[00:09:31.000 --> 00:09:33.000]  教會是會怎樣?
[00:09:33.000 --> 00:09:34.000]  最增長的地方
[00:09:34.000 --> 00:09:36.000]  我們上個星期是不是聽到
[00:09:36.000 --> 00:09:38.000]  Kelvin和Rainbow說
[00:09:38.000 --> 00:09:42.000]  在柬埔寨幾百幾百個小朋友信耶穌
[00:09:42.000 --> 00:09:45.000]  你看到那個在一片沙漠裡清了地雷
[00:09:45.000 --> 00:09:47.000]  逼人去住的地方
[00:09:47.000 --> 00:09:50.000]  居然是能夠幾百幾百人信耶穌
[00:09:50.000 --> 00:09:52.000]  我們在搞VBS
[00:09:52.000 --> 00:09:53.000]  大家以為恩福怎樣?
[00:09:53.000 --> 00:09:55.000]  祈禱
[00:09:55.000 --> 00:09:57.000]  我們在搞很多暑期活動
[00:09:57.000 --> 00:10:00.000]  我們都期望幾百幾百個孩子來信耶穌
[00:10:00.000 --> 00:10:01.000]  但我們見到在柬埔寨
[00:10:01.000 --> 00:10:03.000]  在一個荒木最困難的地方
[00:10:03.000 --> 00:10:04.000]  最困難的土壤
[00:10:04.000 --> 00:10:06.000]  往往是有最有力的信徒群體
[00:10:06.000 --> 00:10:09.000]  和最有力的牧者
[00:10:09.000 --> 00:10:10.000]  在剛才這幅圖裡面
[00:10:10.000 --> 00:10:12.000]  七個圈的裡面
[00:10:12.000 --> 00:10:14.000]  耶穌對每個教會
[00:10:14.000 --> 00:10:17.000]  五間教會都有指責
[00:10:17.000 --> 00:10:21.000]  以弗所教會在知識和事工裡面沒有了愛心
[00:10:21.000 --> 00:10:22.000]  這是第一個提醒
[00:10:22.000 --> 00:10:24.000]  別加摩和推亞推拉教會
[00:10:24.000 --> 00:10:26.000]  在假教道裡面
[00:10:26.000 --> 00:10:28.000]  他們拜偶像、犯奸淫
[00:10:28.000 --> 00:10:31.000]  可能對別的神都有容忍
[00:10:31.000 --> 00:10:33.000]  撒迪教會更壞
[00:10:33.000 --> 00:10:35.000]  耶穌說他名存實亡
[00:10:35.000 --> 00:10:37.000]  行為無一完全
[00:10:37.000 --> 00:10:38.000]  奴隸家教會
[00:10:38.000 --> 00:10:40.000]  很有錢的教會
[00:10:40.000 --> 00:10:41.000]  很有錢他就怎樣?
[00:10:41.000 --> 00:10:42.000]  不冷不熱
[00:10:42.000 --> 00:10:44.000]  因為他靠著什麼?
[00:10:44.000 --> 00:10:45.000]  靠著錢
[00:10:45.000 --> 00:10:47.000]  這五間教會都是主所責備的
[00:10:47.000 --> 00:10:49.000]  但是比主稱讚只有兩間
[00:10:49.000 --> 00:10:52.000]  紅色那兩間就是善美娜和飛拉鐵飛
[00:10:52.000 --> 00:10:53.000]  所以我們的教會
[00:10:53.000 --> 00:10:54.000]  我們的團契
[00:10:54.000 --> 00:10:55.000]  我們的小組
[00:10:55.000 --> 00:10:57.000]  要得到主稱讚
[00:10:57.000 --> 00:11:00.000]  我們要看看善美娜教會所經歷
[00:11:00.000 --> 00:11:02.000]  一間被稱讚的教會
[00:11:02.000 --> 00:11:03.000]  在這裡看見
[00:11:03.000 --> 00:11:05.000]  是一間被苦困
[00:11:05.000 --> 00:11:07.000]  狠狠的綁著的教會
[00:11:07.000 --> 00:11:09.000]  我和大家看他五重的苦難
[00:11:09.000 --> 00:11:10.000]  九至十節
[00:11:10.000 --> 00:11:11.000]  首先我們看頭兩重
[00:11:11.000 --> 00:11:13.000]  他說我知道你的患難和貧窮
[00:11:13.000 --> 00:11:15.000]  接著主說其實你是富足的
[00:11:15.000 --> 00:11:17.000]  也知道那自稱是猶太人的
[00:11:17.000 --> 00:11:19.000]  所說誹謗的話
[00:11:19.000 --> 00:11:20.000]  其實他們不是猶太人
[00:11:20.000 --> 00:11:22.000]  而是撒旦會堂的人
[00:11:22.000 --> 00:11:24.000]  你終要受的苦你不用怕
[00:11:24.000 --> 00:11:27.000]  看啊撒旦要把你們中間幾個人下在監裡
[00:11:27.000 --> 00:11:29.000]  使你們受考驗
[00:11:29.000 --> 00:11:31.000]  你們要遭受苦難十天
[00:11:31.000 --> 00:11:33.000]  你無要自死忠心
[00:11:33.000 --> 00:11:35.000]  我就賜給你那生命的冠冕
[00:11:35.000 --> 00:11:38.000]  我在一個上個禮拜寫這篇道的時候
[00:11:38.000 --> 00:11:40.000]  都有很多的挑戰
[00:11:40.000 --> 00:11:44.000]  但這個挑戰正正幫助我去認識這段聖經
[00:11:44.000 --> 00:11:45.000]  更加的深刻
[00:11:45.000 --> 00:11:47.000]  這裡有五重的患難
[00:11:47.000 --> 00:11:48.000]  第一個五重的苦困
[00:11:48.000 --> 00:11:50.000]  第一個苦困就是患難
[00:11:50.000 --> 00:11:51.000]  患難這個字是重擔
[00:11:51.000 --> 00:11:53.000]  我們心裡面有時候都會被一些東西壓住
[00:11:53.000 --> 00:11:54.000]  我們是一個重擔
[00:11:54.000 --> 00:11:56.000]  他不是普通的頭暈身氣不舒適
[00:11:56.000 --> 00:11:59.000]  而是一個很難承受的重擔
[00:11:59.000 --> 00:12:01.000]  可能我們試過失去了我們的工作崗位
[00:12:01.000 --> 00:12:03.000]  這個我們日後的生活怎麼辦
[00:12:03.000 --> 00:12:04.000]  這個是一個重擔
[00:12:04.000 --> 00:12:06.000]  又或者可能你們不是失去工作崗位
[00:12:06.000 --> 00:12:08.000]  可能這一刻的工作已經是一個重擔
[00:12:08.000 --> 00:12:11.000]  工作的壓力工作上的人際關係壓住我們
[00:12:11.000 --> 00:12:12.000]  很想離開
[00:12:12.000 --> 00:12:15.000]  我昨天看過YouTube
[00:12:15.000 --> 00:12:17.000]  他講到中國有幾間公司
[00:12:17.000 --> 00:12:19.000]  他影片都做了都不怕開問
[00:12:19.000 --> 00:12:21.000]  拼多多小紅書
[00:12:21.000 --> 00:12:24.000]  這些公司原來上班時間很長
[00:12:24.000 --> 00:12:27.000]  在那個榜首說上班時段最長
[00:12:27.000 --> 00:12:29.000]  他說這些公司是什麼公司呢
[00:12:29.000 --> 00:12:31.000]  叫ICU預備組
[00:12:31.000 --> 00:12:33.000]  即是你這些公司上班
[00:12:33.000 --> 00:12:35.000]  你隨時預備自己入ICU
[00:12:35.000 --> 00:12:37.000]  所以叫ICU預備組
[00:12:37.000 --> 00:12:38.000]  我覺得很特別
[00:12:38.000 --> 00:12:40.000]  原來有些工作在裡面上班
[00:12:40.000 --> 00:12:43.000]  都是會令你很大的壓力
[00:12:43.000 --> 00:12:45.000]  不過可能有時未必是上班
[00:12:45.000 --> 00:12:47.000]  我看見香港的就業數據很特別
[00:12:47.000 --> 00:12:49.000]  香港只有三百多萬人工作
[00:12:49.000 --> 00:12:50.000]  即是勞動人口
[00:12:50.000 --> 00:12:52.000]  即是兩個有一個就不用做
[00:12:52.000 --> 00:12:56.000]  可能你的重擔未必是工作
[00:12:56.000 --> 00:12:58.000]  反而是重病
[00:12:58.000 --> 00:12:59.000]  可能你的婚姻
[00:12:59.000 --> 00:13:00.000]  甚至離婚
[00:13:00.000 --> 00:13:02.000]  更多時候可能是你侍奉的壓力
[00:13:02.000 --> 00:13:04.000]  在這一刻侍奉真的不容易不簡單
[00:13:04.000 --> 00:13:06.000]  在恩福的侍奉容易嗎
[00:13:06.000 --> 00:13:08.000]  不容易
[00:13:08.000 --> 00:13:09.000]  搖曬頭
[00:13:09.000 --> 00:13:10.000]  不容易
[00:13:10.000 --> 00:13:12.000]  所以我們要為恩福怎樣
[00:13:12.000 --> 00:13:16.000]  我們希望無論如何都要為這間教會禱告
[00:13:16.000 --> 00:13:17.000]  要為恩福去禱告
[00:13:17.000 --> 00:13:18.000]  不容易的
[00:13:18.000 --> 00:13:19.000]  很多時候壓力
[00:13:19.000 --> 00:13:21.000]  我們都想放棄這個服侍
[00:13:21.000 --> 00:13:22.000]  不侍奉多好
[00:13:22.000 --> 00:13:23.000]  現在兩個一個不工作
[00:13:23.000 --> 00:13:24.000]  我都不工作
[00:13:24.000 --> 00:13:25.000]  我休息一下
[00:13:25.000 --> 00:13:27.000]  善妹娜第一個面對的
[00:13:27.000 --> 00:13:30.000]  就是她這種重重的壓力
[00:13:30.000 --> 00:13:31.000]  或許是侍奉
[00:13:31.000 --> 00:13:32.000]  或許是她的買賣
[00:13:32.000 --> 00:13:33.000]  或許是她的工作
[00:13:33.000 --> 00:13:35.000]  善妹娜面對的第二個苦難
[00:13:35.000 --> 00:13:37.000]  就是貧窮
[00:13:37.000 --> 00:13:39.000]  有時候你單單患難
[00:13:39.000 --> 00:13:40.000]  又重擔
[00:13:40.000 --> 00:13:41.000]  不過你有錢
[00:13:41.000 --> 00:13:43.000]  是不是OK
[00:13:43.000 --> 00:13:44.000]  是不是可以
[00:13:44.000 --> 00:13:45.000]  可以很容易面對
[00:13:45.000 --> 00:13:46.000]  我病了
[00:13:46.000 --> 00:13:47.000]  不過還有幾千萬
[00:13:47.000 --> 00:13:49.000]  還有一個大的instrument可以醫
[00:13:49.000 --> 00:13:51.000]  可能你都覺得容易面對
[00:13:51.000 --> 00:13:53.000]  可以容易去醫治
[00:13:53.000 --> 00:13:55.000]  但是這裡她是面對著患難
[00:13:55.000 --> 00:13:56.000]  兼且貧窮
[00:13:56.000 --> 00:13:58.000]  貧窮不是相對貧窮那個字
[00:13:58.000 --> 00:14:00.000]  不是我沒有李嘉誠那麼有錢
[00:14:00.000 --> 00:14:02.000]  不是這個相對貧窮
[00:14:02.000 --> 00:14:03.000]  貧窮這個字
[00:14:03.000 --> 00:14:05.000]  是很少用在聖經裡說的赤貧
[00:14:05.000 --> 00:14:07.000]  就是你一無所有那種貧窮
[00:14:07.000 --> 00:14:09.000]  絕對的貧窮
[00:14:09.000 --> 00:14:11.000]  單單患難
[00:14:11.000 --> 00:14:12.000]  不貧窮
[00:14:12.000 --> 00:14:15.000]  我們應付到我們生命很多資源上的需要
[00:14:15.000 --> 00:14:16.000]  單單貧窮
[00:14:16.000 --> 00:14:18.000]  沒有患難可以嗎
[00:14:18.000 --> 00:14:19.000]  可以嗎
[00:14:19.000 --> 00:14:21.000]  都OK的
[00:14:21.000 --> 00:14:22.000]  我記得小時候
[00:14:22.000 --> 00:14:23.000]  單單貧窮沒有患難
[00:14:23.000 --> 00:14:24.000]  是不是很多時候
[00:14:24.000 --> 00:14:25.000]  我們可能什麼都沒有
[00:14:25.000 --> 00:14:27.000]  家裡什麼都不能玩
[00:14:27.000 --> 00:14:29.000]  不過仍然很開心
[00:14:29.000 --> 00:14:30.000]  我們都很捨意
[00:14:30.000 --> 00:14:32.000]  我們不用照顧家人
[00:14:32.000 --> 00:14:33.000]  有時候是爸爸擔心
[00:14:33.000 --> 00:14:35.000]  我們不擔心
[00:14:35.000 --> 00:14:38.000]  但是患難加上赤貧是怎樣
[00:14:38.000 --> 00:14:40.000]  是一個絕望的組合
[00:14:40.000 --> 00:14:41.000]  中國人很多格言
[00:14:41.000 --> 00:14:42.000]  不是真理
[00:14:42.000 --> 00:14:43.000]  不過是格言
[00:14:43.000 --> 00:14:44.000]  都可以明白的
[00:14:44.000 --> 00:14:46.000]  有一個格言說狗病床前怎樣
[00:14:46.000 --> 00:14:47.000]  是囉
[00:14:47.000 --> 00:14:48.000]  是不是
[00:14:48.000 --> 00:14:49.000]  你患難是很痛苦的
[00:14:49.000 --> 00:14:51.000]  不要對你的兒子要求那麼高
[00:14:51.000 --> 00:14:52.000]  這個都對我一個很大的
[00:14:52.000 --> 00:14:54.000]  小小的提醒
[00:14:54.000 --> 00:14:56.000]  這個不是真理
[00:14:56.000 --> 00:14:57.000]  不過是一個格言
[00:14:57.000 --> 00:14:58.000]  唐詩一句話
[00:14:58.000 --> 00:15:00.000]  貧賤夫妻怎樣
[00:15:00.000 --> 00:15:02.000]  這個又是格言
