
[00:00:00.000 --> 00:00:04.000]  最近我們教會有不少教睦同工
[00:02:38.000 --> 00:02:40.000]  親主我們同心仰望你
[00:02:40.000 --> 00:02:44.000]  在這個混亂的世局裏面
[00:02:44.000 --> 00:02:46.000]  我們經歷到生活很不容易
[00:02:46.000 --> 00:02:49.000]  很多張力、很多擔子
[00:02:49.000 --> 00:02:54.000]  每個家庭、每個弟弟姊妹都承受著不同的重擔
[00:02:54.000 --> 00:02:57.000]  亦都是每個香港市民正在承受著
[00:02:57.000 --> 00:03:01.000]  我們很感恩我們有主耶穌基督在我們生命裏面
[00:03:01.000 --> 00:03:03.000]  有聖靈的幫助
[00:03:03.000 --> 00:03:07.000]  但願當我們面對這些困局的時候
[00:03:07.000 --> 00:03:13.000]  我們能夠懂得怎樣把握神是給我們的英雄
[00:03:13.000 --> 00:03:16.000]  給我們的信息、經文
[00:03:16.000 --> 00:03:23.000]  成為我們在艱難的路上的出路、答案
[00:03:23.000 --> 00:03:25.000]  我們特別求主幫助我們
[00:03:25.000 --> 00:03:28.000]  透過今晚以色列的信息
[00:03:28.000 --> 00:03:30.000]  讓我們找到透過這個人物
[00:03:30.000 --> 00:03:32.000]  以色列人物的見證
[00:03:32.000 --> 00:03:36.000]  成為我們的啟發、幫助
[00:03:36.000 --> 00:03:40.000]  帶領我們以下思想和話語的時間
[00:03:40.000 --> 00:03:44.000]  奉靠我主耶穌基督的名圖告,阿們
[00:03:44.000 --> 00:03:49.000]  今晚的講題是「神的手施恩幫助」
[00:03:49.000 --> 00:03:53.000]  經文是以色列第七章十一到二十八節
[00:03:53.000 --> 00:03:55.000]  我先重溫一點
[00:03:55.000 --> 00:03:59.000]  上一次丹尼爾牧師跟我們分享的十節
[00:03:59.000 --> 00:04:01.000]  其中有幾個重點
[00:04:01.000 --> 00:04:03.000]  就是有關以色列出場的時候
[00:04:03.000 --> 00:04:06.000]  有幾個重點
[00:04:06.000 --> 00:04:09.000]  第一點,他是文士
[00:04:09.000 --> 00:04:12.000]  文士是當時在波斯政府的職位
[00:04:12.000 --> 00:04:16.000]  也是祭司,祭司是他的猶太人身份
[00:04:16.000 --> 00:04:18.000]  他是精通律法
[00:04:18.000 --> 00:04:23.000]  即是說他是很熟悉律法的一個人
[00:04:23.000 --> 00:04:30.000]  第二點,當時波斯王允許他一切所求
[00:04:30.000 --> 00:04:33.000]  因為神的手幫助他
[00:04:34.000 --> 00:04:39.000]  他帶領第二批的猶太人
[00:04:39.000 --> 00:04:41.000]  包括祭司,利美人
[00:04:41.000 --> 00:04:43.000]  來到回歸耶路撒冷
[00:04:43.000 --> 00:04:46.000]  記不記得第一批是哪一位領袖帶領?
[00:04:46.000 --> 00:04:48.000]  記不記得?
[00:04:48.000 --> 00:04:50.000]  索羅伯伯
[00:04:50.000 --> 00:04:52.000]  有沒有印象?
[00:04:52.000 --> 00:04:53.000]  有,OK
[00:04:53.000 --> 00:04:55.000]  第四點
[00:04:55.000 --> 00:04:59.000]  以色列他立志考究遵行律法
[00:04:59.000 --> 00:05:02.000]  他將律例典章教導以色列民
[00:05:02.000 --> 00:05:10.000]  剛才我提到第一次帶領回歸的領袖是索羅伯伯
[00:05:10.000 --> 00:05:13.000]  他完成了重建聖殿
[00:05:13.000 --> 00:05:17.000]  到現在,到這段經文那一刻
[00:05:17.000 --> 00:05:20.000]  是經歷了,經過了五十多年
[00:05:20.000 --> 00:05:25.000]  神的指紋是恢復了他們的敬拜生活
[00:05:25.000 --> 00:05:27.000]  有聖殿
[00:05:27.000 --> 00:05:30.000]  他們的屬靈生命是不是應該挺好的?
[00:05:30.000 --> 00:05:32.000]  是不是這樣?
[00:05:32.000 --> 00:05:34.000]  應該有些提升
[00:05:34.000 --> 00:05:36.000]  不過事實不是這樣
[00:05:36.000 --> 00:05:39.000]  譬如到經文第九章
[00:05:39.000 --> 00:05:41.000]  記載他們回歸之後
[00:05:41.000 --> 00:05:45.000]  竟然和異族的人通婚
[00:05:45.000 --> 00:05:48.000]  他們將外邦人的宗教信仰和生活習慣
[00:05:48.000 --> 00:05:51.000]  引進到他們的生活裏面
[00:05:51.000 --> 00:05:54.000]  他們竟然重蹈覆轍
[00:05:54.000 --> 00:05:59.000]  忘記了他們曾經因為拜偶像
[00:05:59.000 --> 00:06:02.000]  而招致神很嚴厲的懲罰
[00:06:02.000 --> 00:06:05.000]  耶路撒冷聖城聖殿被毀
[00:06:05.000 --> 00:06:08.000]  百姓被老道巴比略
[00:06:08.000 --> 00:06:13.000]  他們回歸之後竟然再次忘記神的恩典
[00:06:13.000 --> 00:06:15.000]  他們再次離棄神
[00:06:15.000 --> 00:06:22.000]  英國有一位很出名的神學家
[00:06:22.000 --> 00:06:26.000]  和聖經學者叫做Mr. Williamson
[00:06:26.000 --> 00:06:29.000]  他用了一個詞彙去形容
[00:06:29.000 --> 00:06:32.000]  猶太人他們回歸的狀態
[00:06:32.000 --> 00:06:35.000]  這個詞彙英文是Now and Not Yet
[00:06:35.000 --> 00:06:37.000]  也不知道是說什麼的
[00:06:37.000 --> 00:06:39.000]  如果翻譯成中文
[00:06:39.000 --> 00:06:42.000]  即、濟、未濟也不知道是說什麼的
[00:06:42.000 --> 00:06:46.000]  是什麼意思呢?
[00:06:46.000 --> 00:06:48.000]  他說猶太人回歸了
[00:06:48.000 --> 00:06:50.000]  不過還沒有回歸
[00:06:50.000 --> 00:06:53.000]  因為他們心裡沒有真正向神回歸
[00:06:53.000 --> 00:06:56.000]  他們仍然過著素體的生活
[00:06:56.000 --> 00:06:58.000]  他們仍然是被老的
[00:06:58.000 --> 00:07:00.000]  他們等著一個心靈的回歸
[00:07:00.000 --> 00:07:02.000]  他這樣解釋就清楚很多
[00:07:02.000 --> 00:07:06.000]  因為神的恩慈、憐憫
[00:07:06.000 --> 00:07:09.000]  神再次給予猶太人機會
[00:07:09.000 --> 00:07:11.000]  所以他猜怕以色列
[00:07:11.000 --> 00:07:17.000]  引領他們指紋回轉,歸向神
[00:07:18.000 --> 00:07:21.000]  所以以色列是帶著神給他的照明
[00:07:21.000 --> 00:07:23.000]  他招敘其他人
[00:07:23.000 --> 00:07:25.000]  其他同胞,這次大約有五千人
[00:07:25.000 --> 00:07:27.000]  同心回到耶路撒冷
[00:07:27.000 --> 00:07:31.000]  我先和大家重溫一節
[00:07:31.000 --> 00:07:34.000]  第十節的經文,也很重要
[00:07:34.000 --> 00:07:37.000]  請大家讀一讀
[00:07:37.000 --> 00:07:42.000]  以色列定治、考究、遵行耶和華的律法
[00:07:42.000 --> 00:07:46.000]  有章律例、典章、教訓以色列人
[00:07:47.000 --> 00:07:49.000]  我很欣賞以色列
[00:07:49.000 --> 00:07:51.000]  他們熟悉神的律法
[00:07:51.000 --> 00:07:56.000]  第一,他們更加願意遵行神的律法
[00:07:56.000 --> 00:07:59.000]  這一點更加重要,同不同意
[00:07:59.000 --> 00:08:02.000]  熟悉,他又遵行
[00:08:02.000 --> 00:08:06.000]  又向同胞教導神的律法
[00:08:06.000 --> 00:08:09.000]  這樣的質素的祭司很少有
[00:08:09.000 --> 00:08:13.000]  當他們上書,被波及人教導
[00:08:13.000 --> 00:08:17.000]  當他們上書,被波斯王
[00:08:17.000 --> 00:08:19.000]  亞達舍西當時的王
[00:08:19.000 --> 00:08:21.000]  表達他們回歸的心願
[00:08:21.000 --> 00:08:23.000]  神就感動了這位王的心
[00:08:23.000 --> 00:08:25.000]  所以看今天的經文
[00:08:25.000 --> 00:08:29.000]  第一個分題是神透過王的委任
[00:08:29.000 --> 00:08:31.000]  十一到十四節
[00:08:31.000 --> 00:08:34.000]  這四節我想請大家幫我讀出來
[00:08:34.000 --> 00:08:36.000]  預備,一二三
[00:08:36.000 --> 00:08:45.000]  (主席在演講中)
[00:08:45.000 --> 00:08:47.000]  抄本如下
[00:08:47.000 --> 00:08:50.000]  諸王之王亞達舍西
[00:08:50.000 --> 00:08:53.000]  達於精通天上之神律法的
[00:08:53.000 --> 00:08:56.000]  以色列祭司文士等等
[00:08:56.000 --> 00:09:00.000]  現在住在我國中的以色列百姓
[00:09:00.000 --> 00:09:02.000]  祭司利美人
[00:09:02.000 --> 00:09:05.000]  凡願意上耶路撒冷去的
[00:09:05.000 --> 00:09:08.000]  我降旨准他們與你同去
[00:09:08.000 --> 00:09:12.000]  既然王與七個謀事派你去
[00:09:12.000 --> 00:09:14.000]  神的律法
[00:09:14.000 --> 00:09:18.000]  是冊猶大和耶路撒冷的境況
[00:09:18.000 --> 00:09:20.000]  這四節先
[00:09:20.000 --> 00:09:24.000]  現在我們看回第十一節
[00:09:24.000 --> 00:09:27.000]  亞達舍西王
[00:09:27.000 --> 00:09:32.000]  他讓以色列和其他人回歸
[00:09:32.000 --> 00:09:33.000]  出了一個「與」字
[00:09:33.000 --> 00:09:37.000]  「與」字即是一封由王頒發的公函
[00:09:37.000 --> 00:09:41.000]  王描述的意思是精通
[00:09:41.000 --> 00:09:42.000]  剛才也提及過
[00:09:42.000 --> 00:09:45.000]  即是很熟悉神的誡命和律法
[00:09:45.000 --> 00:09:46.000]  第十二節
[00:09:46.000 --> 00:09:49.000]  「與」字的上半
[00:09:49.000 --> 00:09:52.000]  王自稱自己做甚麼?
[00:09:52.000 --> 00:09:53.000]  諸王之王
[00:09:53.000 --> 00:09:55.000]  即是萬王之王
[00:09:55.000 --> 00:10:01.000]  可想而知波斯王的高傲的姿態
[00:10:02.000 --> 00:10:03.000]  十三節
[00:10:03.000 --> 00:10:09.000]  王批准凡願意
[00:10:09.000 --> 00:10:11.000]  其實是甘心樂意的願意
[00:10:11.000 --> 00:10:15.000]  回歸的包括以色列百姓、
[00:10:15.000 --> 00:10:18.000]  祭司、利美人回到耶路撒冷
[00:10:18.000 --> 00:10:19.000]  第十四節
[00:10:19.000 --> 00:10:25.000]  王提到有七個謀事派他們去
[00:10:28.000 --> 00:10:31.000]  這個謀事是說宮廷的大臣
[00:10:31.000 --> 00:10:35.000]  即是今日的參謀人或顧問
[00:10:35.000 --> 00:10:38.000]  這八個人即是王家的七個謀事
[00:10:38.000 --> 00:10:43.000]  就差派以色列帶領神的子民回歸
[00:10:43.000 --> 00:10:45.000]  按照神的律法
[00:10:45.000 --> 00:10:46.000]  最後一句是甚麼?
[00:10:46.000 --> 00:10:50.000]  「視察猶大和耶路撒冷的景況」
[00:10:50.000 --> 00:10:51.000]  意思是說
[00:10:51.000 --> 00:10:56.000]  王差派以色列按照神的律法
[00:10:56.000 --> 00:11:00.000]  去查問猶太人的信仰生活
[00:11:00.000 --> 00:11:06.000]  當神的子民的心離棄了神
[00:11:06.000 --> 00:11:09.000]  其實最終只有神的話語
[00:11:09.000 --> 00:11:14.000]  神自己才可以正確地引導他們回轉
[00:11:14.000 --> 00:11:15.000]  很奇妙的是
[00:11:15.000 --> 00:11:17.000]  神透過一位外邦的王
[00:11:17.000 --> 00:11:20.000]  去差派這位領袖
[00:11:20.000 --> 00:11:24.000]  透過神的話去教導子民
[00:11:24.000 --> 00:11:26.000]  是很奇妙的事
[00:11:26.000 --> 00:11:30.000]  以色列收到這個吩咐
[00:11:30.000 --> 00:11:35.000]  準備去履行這個詔命
[00:11:35.000 --> 00:11:38.000]  如果從以色列的角度來看
[00:11:38.000 --> 00:11:42.000]  巴比倫是在異邦成長的
[00:11:42.000 --> 00:11:44.000]  他也是祭司的身份
[00:11:44.000 --> 00:11:48.000]  所以他在同胞的身份地位都頗尊貴
[00:11:48.000 --> 00:11:52.000]  我想他的生活都應該頗安定和順利
[00:11:52.000 --> 00:11:56.000]  但是因為他對神的回應
[00:11:56.000 --> 00:11:57.000]  神給他的吩咐
[00:11:57.000 --> 00:12:01.000]  他是願意離開異鄉的安屬區
[00:12:01.000 --> 00:12:04.000]  他用了幾個月很崎嶇的路程
[00:12:04.000 --> 00:12:05.000]  回到故土
[00:12:05.000 --> 00:12:08.000]  他面對不可預計到的困難
[00:12:08.000 --> 00:12:11.000]  其實是在反映以色列的生命
[00:12:11.000 --> 00:12:14.000]  他是在說他對神的忠心、馴服
[00:12:14.000 --> 00:12:17.000]  以及信心和勇氣
[00:12:17.000 --> 00:12:21.000]  昔日猶太人第一次回歸
[00:12:21.000 --> 00:12:24.000]  聖殿重建了
[00:12:24.000 --> 00:12:28.000]  但最終只是一座建築物
[00:12:28.000 --> 00:12:30.000]  都是一個硬件
[00:12:30.000 --> 00:12:33.000]  所以重點不是建築物建得如何
[00:12:33.000 --> 00:12:36.000]  不是有多華麗、多宏偉
[00:12:36.000 --> 00:12:37.000]  不是這件事
[00:12:37.000 --> 00:12:40.000]  而是聖殿裏面那群神的子民
[00:12:40.000 --> 00:12:43.000]  是否有一顆敬拜神的心呢?
[00:12:43.000 --> 00:12:45.000]  他們的生命是怎樣的呢?
[00:12:45.000 --> 00:12:47.000]  所以以斯拉比神呼召
[00:12:47.000 --> 00:12:50.000]  就是要重建這群子民的屬靈生命
[00:12:50.000 --> 00:12:55.000]  我大約在五年前看過一本書
[00:12:55.000 --> 00:12:56.000]  叫《照明》
[00:12:56.000 --> 00:12:59.000]  當時這本書也挺熱門的
[00:12:59.000 --> 00:13:01.000]  我記得很多大型節目都看過
[00:13:01.000 --> 00:13:02.000]  你們有沒有看過?
[00:13:02.000 --> 00:13:05.000]  作者是楊碩昌牧師
[00:13:05.000 --> 00:13:07.000]  而這個題目
[00:13:07.000 --> 00:13:13.000]  過去這幾年常常在我的腦海裏浮現出來
[00:13:13.000 --> 00:13:16.000]  我經常都會警惕自己
[00:13:16.000 --> 00:13:19.000]  不要跌入一個所謂的安書區的試探
[00:13:19.000 --> 00:13:24.000]  我預備自己隨時開放給神帶靈
[00:13:24.000 --> 00:13:26.000]  包括我和我師母
[00:13:26.000 --> 00:13:30.000]  就正如舊約阿比斯的土局有一句說話
[00:13:30.000 --> 00:13:34.000]  我求神去擴張我侍奉的境界
[00:13:34.000 --> 00:13:39.000]  我學習去回應神在我身上的帶靈
[00:13:39.000 --> 00:13:40.000]  其實很不容易
[00:13:40.000 --> 00:13:44.000]  我不知道大家有沒有去尋求神
[00:13:44.000 --> 00:13:46.000]  在你生命裏面的帶靈呢?
[00:13:46.000 --> 00:13:49.000]  或者照明呢?
[00:13:49.000 --> 00:13:52.000]  我鼓勵大家去尋求
[00:13:52.000 --> 00:13:56.000]  可能在你生活裏面有不同的身份
[00:13:56.000 --> 00:13:59.000]  譬如你是做父母的
[00:13:59.000 --> 00:14:01.000]  或者做哥哥姐姐的
[00:14:01.000 --> 00:14:03.000]  其實你都是被神去委任
[00:14:03.000 --> 00:14:05.000]  受這個托付
[00:14:05.000 --> 00:14:08.000]  好好地管理和照顧你們的兒女
[00:14:08.000 --> 00:14:10.000]  或者你們的弟弟妹妹
[00:14:10.000 --> 00:14:12.000]  這個都是神給我們的照明
[00:14:12.000 --> 00:14:14.000]  還有如果你是職場工作
[00:14:14.000 --> 00:14:16.000]  你是被神委任
[00:14:16.000 --> 00:14:18.000]  在工作裏面都是盡忠
[00:14:18.000 --> 00:14:19.000]  都是要榮耀神
[00:14:19.000 --> 00:14:21.000]  都是祝福你的同事
[00:14:21.000 --> 00:14:24.000]  或者你是一個主管的角色
[00:14:24.000 --> 00:14:26.000]  老闆授權你去管理下屬
[00:14:26.000 --> 00:14:29.000]  又或者你根本就是老闆
[00:14:29.000 --> 00:14:33.000]  都是神委任你去管理工作和管理人事
[00:14:33.000 --> 00:14:36.000]  那我們是不是都可以公公平平地
[00:14:36.000 --> 00:14:38.000]  去為神作供呢?
[00:14:38.000 --> 00:14:40.000]  去對待下屬呢?
[00:14:40.000 --> 00:14:43.000]  或者你在教會裏面侍奉
[00:14:43.000 --> 00:14:46.000]  我相信很多弟兄姐妹都有參與不同的崗位
[00:14:46.000 --> 00:14:48.000]  會不會好像以色列那樣
[00:14:48.000 --> 00:14:51.000]  忠主所託呢?
[00:14:51.000 --> 00:14:53.000]  憑信心
[00:14:53.000 --> 00:14:55.000]  有時真的要憑信心踏出一步
[00:14:55.000 --> 00:14:59.000]  然後繼續尋求
[00:14:59.000 --> 00:15:00.000]  繼續尋求
[00:15:00.000 --> 00:15:02.000]  不是說你定了崗位
[00:15:02.000 --> 00:15:04.000]  就一定是一生一世在崗位侍奉
[00:15:04.000 --> 00:15:06.000]  繼續去尋求神
[00:15:06.000 --> 00:15:08.000]  在你身上任何帶領
[00:15:08.000 --> 00:15:11.000]  大家會不會這樣去想呢?
[00:15:11.000 --> 00:15:14.000]  我們看第二個分題
[00:15:14.000 --> 00:15:17.000]  神透過王的供應
[00:15:17.000 --> 00:15:19.000]  這段比較長一點
[00:15:19.000 --> 00:15:21.000]  十五節到廿四節
[00:15:21.000 --> 00:15:22.000]  一共十節是經文
[00:15:22.000 --> 00:15:25.000]  所以我想請大家
[00:15:25.000 --> 00:15:27.000]  不如輪流讀這十節
[00:15:27.000 --> 00:15:28.000]  請弟兄先讀十五節
[00:15:28.000 --> 00:15:29.000]  然後到姐妹
[00:15:29.000 --> 00:15:31.000]  請弟兄
[00:15:31.000 --> 00:15:33.000]  你又戴著王和茂氏
[00:15:33.000 --> 00:15:36.000]  樂以獻給主耶路撒冷
[00:15:36.000 --> 00:15:38.000]  以色列神的金銀
[00:15:38.000 --> 00:15:41.000]  和以獻給主耶路撒冷
[00:15:41.000 --> 00:15:43.000]  所有的神殿的銀子
[00:15:43.000 --> 00:15:45.000]  以色列神的金銀
[00:15:45.000 --> 00:15:46.000]  以色列神的金銀
[00:15:46.000 --> 00:15:48.000]  及耶路撒冷
[00:15:48.000 --> 00:15:50.000]  及神殿的銀子
[00:15:50.000 --> 00:15:52.000]  那麼你就當用這銀子
[00:15:52.000 --> 00:15:54.000]  急速買公牛
[00:15:54.000 --> 00:15:55.000]  公綿羊
[00:15:55.000 --> 00:15:56.000]  小綿羊
[00:15:56.000 --> 00:15:58.000]  和銅獻的數掣
[00:15:58.000 --> 00:15:59.000]  囂電掣
[00:15:59.000 --> 00:16:01.000]  獻在耶路撒冷
[00:16:01.000 --> 00:16:04.000]  你們神殿的壇上
[00:16:04.000 --> 00:16:06.000]  承考的金銀
[00:16:06.000 --> 00:16:07.000]  你和你的弟兄
[00:16:07.000 --> 00:16:09.000]  和神的牛和
[00:16:09.000 --> 00:16:10.000]  和神的牛和
[00:16:10.000 --> 00:16:12.000]  但要以最尊敬的
[00:16:12.000 --> 00:16:14.000]  神聖的旨意
[00:16:14.000 --> 00:16:17.000]  你要戴著交托給你
[00:16:17.000 --> 00:16:18.000]  在神殿中
[00:16:18.000 --> 00:16:20.000]  侍奉用的器皿
[00:16:20.000 --> 00:16:23.000]  到耶路撒冷神面前
[00:16:23.000 --> 00:16:27.000]  你的神殿裡的所有的商用的器材
[00:16:27.000 --> 00:16:29.000]  使你擔保免疫
[00:16:29.000 --> 00:16:33.000]  可以同步的保護類之取
[00:16:33.000 --> 00:16:35.000]  我阿達舍西王
[00:16:35.000 --> 00:16:36.000]  又降旨
[00:16:36.000 --> 00:16:39.000]  達於河西所有的師父
[00:16:39.000 --> 00:16:41.000]  精通天上之神律法的
[00:16:41.000 --> 00:16:44.000]  以斯拉濟斯文士
[00:16:44.000 --> 00:16:46.000]  無論向你們要什麼
[00:16:46.000 --> 00:16:49.000]  你們要速速辦理
[00:17:01.000 --> 00:17:03.000]  按天上之神所吩咐的
[00:17:03.000 --> 00:17:07.000]  當為天上之神的殿切實辦理
[00:17:07.000 --> 00:17:09.000]  何必使憤怒臨到
[00:17:09.000 --> 00:17:12.000]  皇和皇眾子的國呢?
[00:17:12.000 --> 00:17:14.000]  何在吩咐你們
[00:17:14.000 --> 00:17:16.000]  只要任何祭司
[00:17:16.000 --> 00:17:17.000]  你們的人
[00:17:17.000 --> 00:17:18.000]  歌唱的
[00:17:18.000 --> 00:17:21.000]  門口的守衛和義勇
[00:17:21.000 --> 00:17:23.000]  以下所有神的旨意
[00:17:23.000 --> 00:17:24.000]  是好的人
[00:17:24.000 --> 00:17:27.000]  不可要求他們盡我
[00:17:27.000 --> 00:17:29.000]  大量的儉瑣
[00:17:30.000 --> 00:17:33.000]  我們看回第十五和第十六節
[00:17:33.000 --> 00:17:40.000]  以斯拉被波斯王賦予很大的權力
[00:17:40.000 --> 00:17:42.000]  他可以拿取很多的金銀
[00:17:42.000 --> 00:17:44.000]  即經濟上的支援
[00:17:44.000 --> 00:17:47.000]  包括王和謀士所奉獻的金銀
[00:17:47.000 --> 00:17:49.000]  另外還有神的指紋
[00:17:49.000 --> 00:17:51.000]  金心獻上的禮物
[00:17:51.000 --> 00:17:52.000]  這些金銀
[00:17:52.000 --> 00:17:55.000]  這些經濟財物可以讓他用作
[00:17:55.000 --> 00:17:58.000]  購買獻祭用的祭身
[00:17:58.000 --> 00:18:01.000]  或日後在聖殿裡的營運資金
[00:18:01.000 --> 00:18:06.000]  第十七和十八節
[00:18:06.000 --> 00:18:09.000]  波斯王在此指出
[00:18:09.000 --> 00:18:12.000]  猶太人的獻祭所需要的物資
[00:18:12.000 --> 00:18:14.000]  他吩咐以斯拉
[00:18:14.000 --> 00:18:17.000]  可以採購有關的祭物
[00:18:17.000 --> 00:18:21.000]  例如公牛、公綿羊、小綿羊等等
[00:18:21.000 --> 00:18:23.000]  以及購買其他用品
[00:18:23.000 --> 00:18:24.000]  到了十八節
[00:18:24.000 --> 00:18:31.000]  王又授權以斯拉按需要動用剩下的金銀
[00:18:31.000 --> 00:18:33.000]  最後他說
[00:18:33.000 --> 00:18:38.000]  「看你和你的弟兄看怎樣好就怎樣用」
[00:18:38.000 --> 00:18:42.000]  可見王不單只信任以斯拉
[00:18:42.000 --> 00:18:45.000]  到了十八節尾那句
[00:18:45.000 --> 00:18:49.000]  「但總要遵照你們神的旨意」
[00:18:49.000 --> 00:18:50.000]  利路蘭容
[00:18:50.000 --> 00:18:52.000]  是否很奇妙?
[00:18:52.000 --> 00:18:55.000]  一個外邦的王這樣說
[00:18:55.000 --> 00:18:57.000]  所以我覺得讀到這些經文
[00:18:57.000 --> 00:19:00.000]  真的很神奇
[00:19:00.000 --> 00:19:05.000]  也很驚訝神怎樣去掌管人類的歷史
[00:19:05.000 --> 00:19:08.000]  祂怎樣去介入一個外邦的人
[00:19:08.000 --> 00:19:09.000]  外邦的王
[00:19:09.000 --> 00:19:10.000]  來行事
[00:19:10.000 --> 00:19:14.000]  來實行祂在祂子民身上的計劃
[00:19:14.000 --> 00:19:18.000]  所以神確實是全能的神
[00:19:18.000 --> 00:19:20.000]  是榮耀的君王
[00:19:20.000 --> 00:19:23.000]  祂才是萬王之王
[00:19:23.000 --> 00:19:26.000]  第十九二十節
[00:19:26.000 --> 00:19:29.000]  王又吩咐以斯拉
[00:19:29.000 --> 00:19:35.000]  和眾人將神殿需要的器皿帶回耶聖
[00:19:35.000 --> 00:19:37.000]  這些器皿應該不是昔日
[00:19:37.000 --> 00:19:42.000]  當時被巴比利王在聖殿裏所擄掠的器皿
[00:19:42.000 --> 00:19:43.000]  應該不是那些
[00:19:43.000 --> 00:19:48.000]  因為首批器皿回歸者已經帶回聖殿
[00:19:48.000 --> 00:19:51.000]  而這些器皿應該是指猶太人在被擄後
[00:19:51.000 --> 00:19:54.000]  他們重新打造的器皿
[00:19:54.000 --> 00:19:56.000]  二十節尾大家留意一下
[00:19:56.000 --> 00:20:00.000]  王又批准有關聖殿其餘的費用支出
[00:20:00.000 --> 00:20:07.000]  以斯拉也可以從王的庫房支出
[00:20:07.000 --> 00:20:10.000]  去到二十一節
[00:20:10.000 --> 00:20:14.000]  王的御治同時頒給河西那邊的副官
[00:20:14.000 --> 00:20:17.000]  讓他們可以善待以斯拉
[00:20:17.000 --> 00:20:18.000]  以斯拉有什麼所求呢?
[00:20:18.000 --> 00:20:19.000]  他們要什麼?
[00:20:19.000 --> 00:20:21.000]  速速辦理
[00:20:21.000 --> 00:20:23.000]  第二十一節尾那裏
[00:20:23.000 --> 00:20:25.000]  速速辦理
[00:20:25.000 --> 00:20:28.000]  而到了二十二節
[00:20:28.000 --> 00:20:33.000]  記錄了以斯拉可以支取的物品數量有上限
[00:20:33.000 --> 00:20:35.000]  不過也不簡單
[00:20:35.000 --> 00:20:37.000]  譬如一百泰連登銀子
[00:20:37.000 --> 00:20:39.000]  知道等於多少嗎?
[00:20:39.000 --> 00:20:43.000]  等於三千四百公斤的銀
[00:20:43.000 --> 00:20:46.000]  大家想像一下有多少
[00:20:46.000 --> 00:20:50.000]  如果說一百的阿爾密茲
[00:20:50.000 --> 00:20:54.000]  是等於二萬二千公斤
[00:20:54.000 --> 00:20:58.000]  譬如一百百達的酒或者油
[00:20:58.000 --> 00:21:01.000]  是相等於二百二十公升
[00:21:01.000 --> 00:21:05.000]  而到了鹽就更加沒有上限
[00:21:05.000 --> 00:21:09.000]  我們看到這位神
[00:21:09.000 --> 00:21:10.000]  我們天上的神
[00:21:10.000 --> 00:21:13.000]  祂伸出無形的手
