
[00:00:00.000 --> 00:00:03.080]  很開心見到大家在這裡一起來晚堂
[00:01:57.960 --> 00:02:02.160]  出院之後,她一直保持著祈禱的習慣
[00:02:02.160 --> 00:02:03.880]  不斷地祈禱
[00:02:03.880 --> 00:02:07.840]  就因為這樣,她有機會
[00:02:07.840 --> 00:02:09.160]  有人跟她傳呼音
[00:02:09.160 --> 00:02:11.000]  她決志回到團契
[00:02:11.000 --> 00:02:12.000]  又回到我團契
[00:02:12.000 --> 00:02:15.200]  慢慢地,她現在還成為團契的職員
[00:02:15.200 --> 00:02:18.800]  當然,她現在四肢活動正常了
[00:02:18.800 --> 00:02:22.200]  不過她的視力就沒辦法再看得回來了
[00:02:22.200 --> 00:02:25.000]  她的生命有很大的改變
[00:02:26.560 --> 00:02:27.880]  今天能夠做職員
[00:02:27.880 --> 00:02:30.680]  還帶了很多視障人士回到我團契
[00:02:30.680 --> 00:02:34.200]  我在想,當日那個姑娘
[00:02:34.200 --> 00:02:37.040]  她知不知道她這樣為她祈禱
[00:02:37.040 --> 00:02:38.160]  改變了她的一生嗎?
[00:02:38.160 --> 00:02:41.280]  那個姑娘不知道是不是在這裡
[00:02:41.280 --> 00:02:43.640]  我真的很想幫她找回這位姑娘
[00:02:43.640 --> 00:02:46.560]  當日她的祈禱
[00:02:46.560 --> 00:02:47.840]  就帶出這份能力
[00:02:47.840 --> 00:02:49.200]  改變了她的一生
[00:02:49.200 --> 00:02:54.360]  你有沒有想過會發生在你身上?
[00:02:54.360 --> 00:02:56.360]  我沒有想過會發生在我身上
[00:02:56.360 --> 00:02:58.360]  我沒有想過會發生在我身上
[00:02:58.360 --> 00:03:00.360]  我沒有想過會發生在我身上
[00:03:00.360 --> 00:03:02.360]  我沒有想過會發生在我身上
[00:03:02.360 --> 00:03:04.360]  我沒有想過會發生在我身上
[00:03:04.360 --> 00:03:06.360]  我沒有想過會發生在我身上
[00:03:06.360 --> 00:03:08.360]  我沒有想過會發生在我身上
[00:03:08.360 --> 00:03:10.360]  我沒有想過會發生在我身上
[00:03:10.360 --> 00:03:12.360]  我沒有想過會發生在我身上
[00:03:12.360 --> 00:03:14.360]  我沒有想過會發生在我身上
[00:03:14.360 --> 00:03:16.360]  我沒有想過會發生在我身上
[00:03:16.360 --> 00:03:18.360]  我沒有想過會發生在我身上
[00:03:18.360 --> 00:03:20.360]  我沒有想過會發生在我身上
[00:03:20.360 --> 00:03:22.360]  我沒有想過會發生在我身上
[00:03:22.360 --> 00:03:24.360]  我沒有想過會發生在我身上
[00:03:24.360 --> 00:03:26.360]  我沒有想過會發生在我身上
[00:03:26.360 --> 00:03:28.360]  我沒有想過會發生在我身上
[00:03:28.360 --> 00:03:30.360]  我沒有想過會發生在我身上
[00:03:30.360 --> 00:03:32.360]  我沒有想過會發生在我身上
[00:03:32.360 --> 00:03:34.360]  我沒有想過會發生在我身上
[00:03:34.360 --> 00:03:36.360]  我沒有想過會發生在我身上
[00:03:36.360 --> 00:03:38.360]  我沒有想過會發生在我身上
[00:03:38.360 --> 00:03:40.360]  我沒有想過會發生在我身上
[00:03:40.360 --> 00:03:42.360]  我沒有想過會發生在我身上
[00:03:42.360 --> 00:03:44.360]  我沒有想過會發生在我身上
[00:03:44.360 --> 00:03:46.360]  我沒有想過會發生在我身上
[00:03:46.360 --> 00:03:48.360]  我沒有想過會發生在我身上
[00:03:48.360 --> 00:03:50.360]  我沒有想過會發生在我身上
[00:03:50.360 --> 00:03:52.360]  我沒有想過會發生在我身上
[00:03:52.360 --> 00:03:54.360]  我沒有想過會發生在我身上
[00:03:54.360 --> 00:03:56.360]  我沒有想過會發生在我身上
[00:03:56.360 --> 00:03:58.360]  我沒有想過會發生在我身上
[00:03:58.360 --> 00:04:00.360]  我沒有想過會發生在我身上
[00:04:00.360 --> 00:04:02.360]  我沒有想過會發生在我身上
[00:04:02.360 --> 00:04:04.360]  我沒有想過會發生在我身上
[00:04:04.360 --> 00:04:06.360]  我沒有想過會發生在我身上
[00:04:06.360 --> 00:04:08.360]  我沒有想過會發生在我身上
[00:04:08.360 --> 00:04:10.360]  我沒有想過會發生在我身上
[00:04:10.360 --> 00:04:12.360]  我沒有想過會發生在我身上
[00:04:12.360 --> 00:04:14.360]  我沒有想過會發生在我身上
[00:04:14.360 --> 00:04:16.360]  我沒有想過會發生在我身上
[00:04:16.360 --> 00:04:18.360]  我沒有想過會發生在我身上
[00:04:18.360 --> 00:04:20.360]  我沒有想過會發生在我身上
[00:04:20.360 --> 00:04:22.360]  我沒有想過會發生在我身上
[00:04:22.360 --> 00:04:24.360]  我沒有想過會發生在我身上
[00:04:24.360 --> 00:04:26.360]  我沒有想過會發生在我身上
[00:04:26.360 --> 00:04:28.360]  我沒有想過會發生在我身上
[00:04:28.360 --> 00:04:30.360]  我沒有想過會發生在我身上
[00:04:30.360 --> 00:04:32.360]  我沒有想過會發生在我身上
[00:04:32.360 --> 00:04:34.360]  我沒有想過會發生在我身上
[00:04:34.360 --> 00:04:36.360]  我沒有想過會發生在我身上
[00:04:36.360 --> 00:04:38.360]  我沒有想過會發生在我身上
[00:04:38.360 --> 00:04:40.360]  我沒有想過會發生在我身上
[00:04:40.360 --> 00:04:42.360]  我沒有想過會發生在我身上
[00:04:42.360 --> 00:04:44.360]  我沒有想過會發生在我身上
[00:04:44.360 --> 00:04:46.360]  我沒有想過會發生在我身上
[00:04:46.360 --> 00:04:48.360]  我沒有想過會發生在我身上
[00:04:48.360 --> 00:04:50.360]  我沒有想過會發生在我身上
[00:04:50.360 --> 00:04:52.360]  我沒有想過會發生在我身上
[00:04:52.360 --> 00:04:54.360]  我沒有想過會發生在我身上
[00:04:54.360 --> 00:04:56.360]  我沒有想過會發生在我身上
[00:04:56.360 --> 00:04:58.360]  我沒有想過會發生在我身上
[00:04:58.360 --> 00:05:00.360]  我沒有想過會發生在我身上
[00:05:00.360 --> 00:05:02.360]  我沒有想過會發生在我身上
[00:05:02.360 --> 00:05:04.360]  我沒有想過會發生在我身上
[00:05:04.360 --> 00:05:06.360]  我沒有想過會發生在我身上
[00:05:06.360 --> 00:05:08.360]  我沒有想過會發生在我身上
[00:05:08.360 --> 00:05:10.360]  我沒有想過會發生在我身上
[00:05:10.360 --> 00:05:12.360]  我沒有想過會發生在我身上
[00:05:12.360 --> 00:05:14.360]  我沒有想過會發生在我身上
[00:05:14.360 --> 00:05:16.360]  我沒有想過會發生在我身上
[00:05:16.360 --> 00:05:18.360]  我沒有想過會發生在我身上
[00:05:18.360 --> 00:05:20.360]  我沒有想過會發生在我身上
[00:05:20.360 --> 00:05:22.360]  我沒有想過會發生在我身上
[00:05:22.360 --> 00:05:24.360]  我沒有想過會發生在我身上
[00:05:24.360 --> 00:05:26.360]  我沒有想過會發生在我身上
[00:05:26.360 --> 00:05:28.360]  我沒有想過會發生在我身上
[00:05:28.360 --> 00:05:30.360]  我沒有想過會發生在我身上
[00:05:30.360 --> 00:05:32.360]  我沒有想過會發生在我身上
[00:05:32.360 --> 00:05:34.360]  我沒有想過會發生在我身上
[00:05:34.360 --> 00:05:36.360]  我沒有想過會發生在我身上
[00:05:36.360 --> 00:05:38.360]  我沒有想過會發生在我身上
[00:05:38.360 --> 00:05:40.360]  我沒有想過會發生在我身上
[00:05:40.360 --> 00:05:42.360]  我沒有想過會發生在我身上
[00:05:42.360 --> 00:05:44.360]  信徒又建立了很深厚的感情
[00:05:44.360 --> 00:05:46.360]  你看到他們三年之久
[00:05:46.360 --> 00:05:48.360]  不斷流淚勸誡他們
[00:05:48.360 --> 00:05:54.360]  當保羅知道他要去耶路撒冷受苦的時候
[00:05:54.360 --> 00:05:56.360]  可能沒有機會再回來伊弗所的時候
[00:05:56.360 --> 00:05:59.360]  他就叫了伊弗所的長老一起來去辭別
[00:05:59.360 --> 00:06:02.360]  在辭別的過程中我們可以看到他們的感情有多好
[00:06:02.360 --> 00:06:05.360]  抱頭痛哭難捨難離
[00:06:05.360 --> 00:06:07.360]  還有那句他們說
[00:06:07.360 --> 00:06:09.360]  我們聽到保羅說的那句真的很傷心
[00:06:09.360 --> 00:06:12.360]  他說以後我都不會再來見到你們了
[00:06:12.360 --> 00:06:18.360]  當保羅去到耶路撒冷被捕
[00:06:18.360 --> 00:06:19.360]  就帶了去羅馬受審
[00:06:19.360 --> 00:06:21.360]  在那裡被軟禁了
[00:06:21.360 --> 00:06:25.360]  他就從其他人的口中聽到伊弗所的情況
[00:06:25.360 --> 00:06:27.360]  於是他在獄中寫信給他們
[00:06:27.360 --> 00:06:29.360]  由種種這些我們可以看到
[00:06:29.360 --> 00:06:31.360]  保羅是很掛念他們
[00:06:31.360 --> 00:06:33.360]  他們感情很好
[00:06:33.360 --> 00:06:38.360]  他就說他在獄中聽到的消息都是正面的
[00:06:38.360 --> 00:06:40.360]  那裡寫了對主耶穌有信心
[00:06:40.360 --> 00:06:42.360]  對眾聖徒有愛心
[00:06:42.360 --> 00:06:45.360]  就是說他們對人對神
[00:06:45.360 --> 00:06:47.360]  他們明白聆聽神的話
[00:06:47.360 --> 00:06:49.360]  明白神的教導
[00:06:49.360 --> 00:06:51.360]  對人他們又有行動回應
[00:06:51.360 --> 00:06:53.360]  去愛聖徒
[00:06:53.360 --> 00:06:56.360]  所以保羅就說他不住的來禱告
[00:06:56.360 --> 00:06:58.360]  不住的意思就是沒有停過
[00:06:58.360 --> 00:07:00.360]  不斷地沒有放棄
[00:07:00.360 --> 00:07:03.360]  堅持地為他們去感謝
[00:07:03.360 --> 00:07:05.360]  更準確的翻譯保羅就說
[00:07:05.360 --> 00:07:07.360]  當我在禱告中紀念你們的時候
[00:07:07.360 --> 00:07:10.360]  就不停地為你們去感謝神
[00:07:10.360 --> 00:07:14.360]  你想想一個人能夠為一個教會的弟兄姊妹
[00:07:14.360 --> 00:07:16.360]  不斷地禱告去感謝
[00:07:16.360 --> 00:07:17.360]  是不是很好啊
[00:07:17.360 --> 00:07:19.360]  是很美好的
[00:07:19.360 --> 00:07:21.360]  保羅對他們十分關心
[00:07:21.360 --> 00:07:23.360]  經常為他們禱告
[00:07:23.360 --> 00:07:25.360]  很掛念他們
[00:07:25.360 --> 00:07:27.360]  雖然他們分開了很遠
[00:07:27.360 --> 00:07:30.360]  當時他們在獄中差不多兩年時間
[00:07:30.360 --> 00:07:32.360]  分離了很久
[00:07:32.360 --> 00:07:36.360]  保羅這段禱告
[00:07:36.360 --> 00:07:38.360]  又令我想起
[00:07:38.360 --> 00:07:40.360]  我還沒讀神學之前
[00:07:40.360 --> 00:07:43.360]  在音樂學校教書的十幾年的時間
[00:07:43.360 --> 00:07:46.360]  當神父召我要離開
[00:07:46.360 --> 00:07:49.360]  我要讀神學要離開
[00:07:49.360 --> 00:07:51.360]  真的很不捨得這班同事
[00:07:51.360 --> 00:07:53.360]  十幾年
[00:07:53.360 --> 00:07:55.360]  你知道我最沒精打采的
[00:07:55.360 --> 00:07:57.360]  最厲害就是寫歌給人
[00:07:57.360 --> 00:08:00.360]  所以我就寫了一首歌給他們
[00:08:00.360 --> 00:08:02.360]  當現在每一次我遇到
[00:08:02.360 --> 00:08:04.360]  學校的老師同學
[00:08:04.360 --> 00:08:06.360]  我都會問他們現在情況如何
[00:08:06.360 --> 00:08:07.360]  很感恩
[00:08:07.360 --> 00:08:09.360]  因為他們仍然堅守著
[00:08:09.360 --> 00:08:11.360]  普及音樂化
[00:08:11.360 --> 00:08:13.360]  音樂普及化
[00:08:13.360 --> 00:08:16.360]  透過音樂傳福音
[00:08:16.360 --> 00:08:18.360]  他們每年都有福音雙週
[00:08:18.360 --> 00:08:20.360]  大些同學去信
[00:08:20.360 --> 00:08:22.360]  又建立了音樂中小學
[00:08:22.360 --> 00:08:24.360]  培養了很多熟齡的年青人
[00:08:24.360 --> 00:08:27.360]  有一些今天已經在香港音樂界
[00:08:27.360 --> 00:08:30.360]  寫很多詩歌的人
[00:08:30.360 --> 00:08:33.360]  我知道也有很多恩福敬拜的人
[00:08:33.360 --> 00:08:35.360]  都是在那裡讀書的
[00:08:35.360 --> 00:08:37.360]  所以當我道別的時候
[00:08:37.360 --> 00:08:39.360]  我就寫了一首歌送給同事
[00:08:39.360 --> 00:08:41.360]  送給我的舊同事
[00:08:41.360 --> 00:08:43.360]  有機會再看的時候
[00:08:43.360 --> 00:08:45.360]  其實好像在說保羅的心聲
[00:08:45.360 --> 00:08:48.360]  當保羅和他們建立了教會
[00:08:48.360 --> 00:08:50.360]  和他們很好的感情要離開他們
[00:08:50.360 --> 00:08:53.360]  很多的回想很多的祝福
[00:08:53.360 --> 00:08:55.360]  我們不如試試用這首歌
[00:08:55.360 --> 00:08:58.360]  來表達一下保羅的心情好不好
[00:09:01.360 --> 00:09:05.360]  我創作了幾段回望過去是怎樣的
[00:09:05.360 --> 00:09:15.360]  回望過 一起踏過風雨
[00:09:15.360 --> 00:09:22.360]  上帝的恩典充斥歡笑聲
[00:09:22.360 --> 00:09:29.360]  曾遇見 可笑渡過風雨
[00:09:29.360 --> 00:09:36.360]  像事與困難亦無懼假初
[00:09:36.360 --> 00:09:43.360]  曾忘記 高高垂低英雲
[00:09:43.360 --> 00:09:50.360]  上帝是恩教對自然前路
[00:09:50.360 --> 00:09:57.360]  曾遇上 跨星渡過黑暗
[00:09:57.360 --> 00:10:04.360]  無限的支持自然亮信心
[00:10:04.360 --> 00:10:11.360]  神賜信心經歷生命改變
[00:10:11.360 --> 00:10:18.360]  朋友互愛珍惜回向關心盡顯出
[00:10:18.360 --> 00:10:25.360]  神到一方愛 愛結碎變
[00:10:25.360 --> 00:10:32.360]  齊奉獻立志去傳宗教恩
[00:10:32.360 --> 00:10:38.360]  曾夢見 充滿合一福氣
[00:10:38.360 --> 00:10:45.360]  讓救主太顯像因此發揮
[00:10:45.360 --> 00:10:52.360]  曾畫過 心裡願意奉獻
[00:10:52.360 --> 00:10:58.360]  明日面對挑戰頑強
[00:10:58.360 --> 00:11:07.360]  齊跟亞主的應許經過
[00:11:08.360 --> 00:11:12.360]  是 講述保羅如何與他們經歷很多困難
[00:11:12.360 --> 00:11:17.360]  經過很多跨星 經過多少禱告
[00:11:17.360 --> 00:11:21.360]  保羅就是這樣為已忽所教會獻上感恩
[00:11:21.360 --> 00:11:23.360]  因為他們仍然堅守信仰
[00:11:23.360 --> 00:11:27.360]  仍然實踐信仰生活
[00:11:27.360 --> 00:11:30.360]  所以保羅除了為他們感恩之外
[00:11:30.360 --> 00:11:33.360]  第二段第十七節就說他為他們禱告
[00:11:33.360 --> 00:11:35.360]  祈求什麼呢
[00:11:35.360 --> 00:11:40.360]  這裡說把那賜人智慧和啟示的靈賜給他們
[00:11:40.360 --> 00:11:44.360]  意思是求聖靈光照他們
[00:11:44.360 --> 00:11:48.360]  讓他們有屬靈的智慧和悟性去真正認識神
[00:11:48.360 --> 00:11:53.360]  因為只有聖靈才能讓人明白神的事
[00:11:53.360 --> 00:11:54.360]  所以保羅就是這樣去求
[00:11:54.360 --> 00:11:57.360]  求屬靈的智慧讓他們明白神的啟示
[00:11:57.360 --> 00:11:59.360]  真正去認識神
[00:11:59.360 --> 00:12:00.360]  這個認識很特別
[00:12:00.360 --> 00:12:02.360]  他寫真正認識神
[00:12:02.360 --> 00:12:05.360]  保羅用了一個比較深層次的字
[00:12:05.360 --> 00:12:09.360]  是講到有生命上的連結 有經歷
[00:12:09.360 --> 00:12:11.360]  不單止只是頭腦的知識
[00:12:11.360 --> 00:12:14.360]  是真正認識神 真正了解神
[00:12:14.360 --> 00:12:16.360]  真正明白神
[00:12:16.360 --> 00:12:19.360]  就好像彼得後書這裡這樣說
[00:12:19.360 --> 00:12:22.360]  他說除了有信心 要有德行
[00:12:22.360 --> 00:12:26.360]  又要有知識 又要有節制 又要忍耐
[00:12:26.360 --> 00:12:29.360]  又要健經
[00:12:29.360 --> 00:12:33.360]  加上愛弟兄的心 愛眾人的心
[00:12:33.360 --> 00:12:36.360]  這樣你就能夠在認識我們主耶穌基督
[00:12:36.360 --> 00:12:38.360]  越做越好了
[00:12:38.360 --> 00:12:40.360]  原來認識有過程的
[00:12:40.360 --> 00:12:42.360]  是信服神的教導
[00:12:42.360 --> 00:12:45.360]  身體力行去經歷信仰
[00:12:45.360 --> 00:12:49.360]  換來才是真正明白 真正認識
[00:12:49.360 --> 00:12:51.360]  真正信服神
[00:12:51.360 --> 00:12:55.360]  保羅就在說這種不是頭腦上的認識
[00:12:55.360 --> 00:12:59.360]  而是真正在生命裡經歷神
[00:12:59.360 --> 00:13:01.360]  所以這裡更好的翻譯就是
[00:13:01.360 --> 00:13:02.360]  保羅這樣說
[00:13:02.360 --> 00:13:05.360]  讓你們去領受了次智慧的聖靈
[00:13:05.360 --> 00:13:07.360]  明白聖經的啟示
[00:13:07.360 --> 00:13:10.360]  以致你們能夠更加認識神
[00:13:10.360 --> 00:13:14.360]  使你們在生命裡經歷神
[00:13:14.360 --> 00:13:16.360]  就好像馬大一樣
[00:13:16.360 --> 00:13:19.360]  當他弟弟拉弟弟死了的時候
[00:13:19.360 --> 00:13:21.360]  耶穌去跟他說 你弟弟會復活的
[00:13:21.360 --> 00:13:24.360]  他說我知道 每天他都會復活的
[00:13:24.360 --> 00:13:26.360]  在頭腦上他知道會復活
[00:13:26.360 --> 00:13:29.360]  但他不知道耶穌是告訴他
[00:13:29.360 --> 00:13:31.360]  你今天就要經歷復活
[00:13:31.360 --> 00:13:33.360]  你弟弟就要復活
[00:13:33.360 --> 00:13:35.360]  就是這樣
[00:13:35.360 --> 00:13:39.360]  我猜他當他弟弟站起來的時候
[00:13:39.360 --> 00:13:41.360]  他就知道了
[00:13:41.360 --> 00:13:43.360]  不是頭腦上的知識
[00:13:43.360 --> 00:13:45.360]  是真正的經歷
[00:13:45.360 --> 00:13:47.360]  所以保羅就是在說這件事
[00:13:47.360 --> 00:13:50.360]  他想以弗所教的每一個信徒
[00:13:50.360 --> 00:13:52.360]  不單止是頭腦去認識
[00:13:52.360 --> 00:13:55.360]  在生命裡經歷神
[00:13:55.360 --> 00:14:00.360]  很多人都是上了教會很久
[00:14:00.360 --> 00:14:02.360]  我聽到很多的見證
[00:14:02.360 --> 00:14:05.360]  都是說我小時候上基督教小學
[00:14:05.360 --> 00:14:07.360]  上基督教中學
[00:14:07.360 --> 00:14:09.360]  所以我就相信了
[00:14:09.360 --> 00:14:11.360]  有人帶我上教會
[00:14:11.360 --> 00:14:13.360]  我就繼續上班 結婚 生孩子
[00:14:13.360 --> 00:14:15.360]  一路就幾十年了
[00:14:15.360 --> 00:14:18.360]  但你再問他有沒有經歷過神的什麼
[00:14:18.360 --> 00:14:20.360]  就叫他說一下
[00:14:20.360 --> 00:14:22.360]  我們發覺多數都沒有
[00:14:22.360 --> 00:14:24.360]  對呀 神很愛我
[00:14:24.360 --> 00:14:26.360]  有沒有聽過
[00:14:26.360 --> 00:14:29.360]  聖經裡面很標準的答案
[00:14:29.360 --> 00:14:31.360]  標準答案他一定會回答
[00:14:31.360 --> 00:14:33.360]  上了幾十年教會
[00:14:33.360 --> 00:14:36.360]  所有的標準答案 神學問題很深的他都會
[00:14:36.360 --> 00:14:38.360]  因為他全部都懂得頭腦上的知識
[00:14:38.360 --> 00:14:41.360]  但生命上好像沒有經歷過
[00:14:41.360 --> 00:14:43.360]  我又聽到一些
[00:14:43.360 --> 00:14:46.360]  我小學上基督教中學
[00:14:46.360 --> 00:14:48.360]  不過到大學就沒有再上
[00:14:48.360 --> 00:14:50.360]  出來工作就只做過掛名的基督徒
[00:14:50.360 --> 00:14:52.360]  吃飯都沒有祈禱
[00:14:52.360 --> 00:14:55.360]  何況我上了教會 慢慢離開了神
[00:14:55.360 --> 00:14:58.360]  但很多時候這些人去到人生某個階段
[00:14:58.360 --> 00:15:00.360]  就遇到很多困難
[00:15:00.360 --> 00:15:04.360]  差點想自殺 不知道該怎麼辦
[00:15:04.360 --> 00:15:07.360]  這個時候通常在他身邊就有一些
[00:15:07.360 --> 00:15:09.360]  不知道從哪裡來的基督徒出現了
[00:15:09.360 --> 00:15:11.360]  有沒有留意
[00:15:11.360 --> 00:15:13.360]  那個可能是你
[00:15:13.360 --> 00:15:15.360]  就是這樣帶了他上教會
[00:15:15.360 --> 00:15:19.360]  他重新一次再回到神的身邊
[00:15:19.360 --> 00:15:24.360]  再一次經歷神
[00:15:24.360 --> 00:15:26.360]  很不同吧
[00:15:26.360 --> 00:15:30.360]  我自己也是在牧師的家庭長大
[00:15:30.360 --> 00:15:31.360]  所以我很搞笑
[00:15:31.360 --> 00:15:33.360]  小時候以為全世界
[00:15:33.360 --> 00:15:35.360]  總之爸爸是牧師你就會信主
[00:15:35.360 --> 00:15:37.360]  你就是基督徒
[00:15:37.360 --> 00:15:38.360]  直至到去夏令會
[00:15:38.360 --> 00:15:40.360]  中一中二去夏令會的時候
[00:15:40.360 --> 00:15:43.360]  被一個導師敲醒了我
[00:15:43.360 --> 00:15:46.360]  你知不知道你信什麼
[00:15:46.360 --> 00:15:49.360]  你小時候在牧師家長大就知道
[00:15:49.360 --> 00:15:50.360]  你知不知道信什麼
[00:15:50.360 --> 00:15:54.360]  不斷被他問 被他挑戰
[00:15:54.360 --> 00:15:57.360]  就是這樣我就開始尋求信仰
[00:15:57.360 --> 00:15:59.360]  開始去經歷神
[00:15:59.360 --> 00:16:02.360]  感謝主 我雖然很頑皮
[00:16:02.360 --> 00:16:07.360]  始終沒有離開過教會 沒離開過神
[00:16:07.360 --> 00:16:10.360]  經歷神 保羅就是在說
[00:16:10.360 --> 00:16:12.360]  你們要去經歷神
[00:16:12.360 --> 00:16:13.360]  不要只是頭腦上認識
[00:16:13.360 --> 00:16:17.360]  生命中去經歷
[00:16:17.360 --> 00:16:19.360]  保羅就用了一大段
[00:16:19.360 --> 00:16:21.360]  18節到23節就說
[00:16:21.360 --> 00:16:22.360]  你要經歷什麼
[00:16:22.360 --> 00:16:25.360]  這才是戲肉
[00:16:25.360 --> 00:16:27.360]  要經歷什麼
[00:16:27.360 --> 00:16:29.360]  我們一路看下去
[00:16:29.360 --> 00:16:32.360]  保羅這裡就是求聖靈來光照他們
[00:16:32.360 --> 00:16:34.360]  去明白神的計劃
[00:16:34.360 --> 00:16:37.360]  18節和19節說了三件事
[00:16:37.360 --> 00:16:39.360]  我們看看PowerPoint
[00:16:39.360 --> 00:16:41.360]  有三件事
[00:16:41.360 --> 00:16:43.360]  呼召的指望
[00:16:43.360 --> 00:16:45.360]  榮耀的基業
[00:16:45.360 --> 00:16:46.360]  和能力
[00:16:46.360 --> 00:16:47.360]  就是這三件事
[00:16:47.360 --> 00:16:49.360]  我們簡單看的時候
[00:16:49.360 --> 00:16:53.360]  就是攀望 基業 能力
[00:16:53.360 --> 00:16:55.360]  很有趣 在英文會看得清楚一點
[00:16:55.360 --> 00:17:00.360]  保羅用讚嘆詞或感嘆詞來強調
[00:17:00.360 --> 00:17:02.360]  有多厲害
[00:17:02.360 --> 00:17:04.360]  何等什麼
[00:17:04.360 --> 00:17:07.360]  What is
[00:17:07.360 --> 00:17:08.360]  是何等的攀望
[00:17:08.360 --> 00:17:09.360]  何等的基業
[00:17:09.360 --> 00:17:11.360]  是何等的能力
[00:17:11.360 --> 00:17:13.360]  多厲害
[00:17:13.360 --> 00:17:16.360]  這三件事原來都是在神的計劃裡
[00:17:16.360 --> 00:17:19.360]  呼召帶來的攀望
[00:17:19.360 --> 00:17:22.360]  將來會得到的基業的榮耀
[00:17:22.360 --> 00:17:26.360]  和現在超然的能力
[00:17:26.360 --> 00:17:28.360]  保羅說過去是什麼
[00:17:28.360 --> 00:17:30.360]  每一個信徒去信主的經歷
[00:17:30.360 --> 00:17:32.360]  你想想
[00:17:32.360 --> 00:17:34.360]  你本來配不配信主
[00:17:34.360 --> 00:17:37.360]  耶穌配不配救你
[00:17:37.360 --> 00:17:39.360]  應該反過來說
[00:17:39.360 --> 00:17:41.360]  你配不配得耶穌去救你
[00:17:41.360 --> 00:17:44.360]  你配不配得耶穌去救你
[00:17:44.360 --> 00:17:46.360]  不配 我們沒有一個人配
[00:17:46.360 --> 00:17:48.360]  如果他真的要追究我們的罪
[00:17:48.360 --> 00:17:51.360]  我們沒有一個人是配的
[00:17:51.360 --> 00:17:54.360]  這個救恩是白白的
[00:17:54.360 --> 00:17:55.360]  也不是我們自己選擇
[00:17:55.360 --> 00:17:57.360]  我要得救
[00:17:57.360 --> 00:17:59.360]  是神選擇我們
[00:17:59.360 --> 00:18:00.360]  神的恩典
