
[00:00:00.000 --> 00:00:02.000]  勇敢走出去
[00:01:56.000 --> 00:01:58.000]  這條可能不太熟悉
[00:01:58.000 --> 00:02:00.000]  你聽聽
[00:02:00.000 --> 00:02:02.000]  在美國住過
[00:02:02.000 --> 00:02:04.000]  在美國讀過書
[00:02:04.000 --> 00:02:06.000]  都會知道
[00:02:06.000 --> 00:02:08.000]  有些知道有些不知道
[00:02:08.000 --> 00:02:10.000]  其實類似百萬富翁
[00:02:10.000 --> 00:02:12.000]  他問很多問題
[00:02:12.000 --> 00:02:14.000]  你可以選擇什麼類型的問題
[00:02:14.000 --> 00:02:16.000]  你就答
[00:02:16.000 --> 00:02:18.000]  都是累積
[00:02:18.000 --> 00:02:20.000]  一直答到最後
[00:02:20.000 --> 00:02:22.000]  那麼
[00:02:22.000 --> 00:02:24.000]  這麼多年來一直都有
[00:02:24.000 --> 00:02:26.000]  在我去美國讀書
[00:02:26.000 --> 00:02:28.000]  三十多年前
[00:02:28.000 --> 00:02:30.000]  到今天仍然有
[00:02:30.000 --> 00:02:32.000]  網上去看
[00:02:32.000 --> 00:02:34.000]  原來很多地方開課程教你怎樣玩
[00:02:34.000 --> 00:02:36.000]  你可以怎樣準備
[00:02:36.000 --> 00:02:38.000]  怎樣認識多一點
[00:02:38.000 --> 00:02:40.000]  有機會拿到獎金
[00:02:40.000 --> 00:02:42.000]  剛才三個
[00:02:42.000 --> 00:02:44.000]  不同的音樂
[00:02:44.000 --> 00:02:46.000]  都帶出了一個共通點
[00:02:46.000 --> 00:02:48.000]  賺錢
[00:02:48.000 --> 00:02:50.000]  不過有些
[00:02:50.000 --> 00:02:52.000]  兩元碰碰運氣
[00:02:52.000 --> 00:02:54.000]  有些五十五十
[00:02:54.000 --> 00:02:56.000]  有些真的可以上課
[00:02:56.000 --> 00:02:58.000]  讀書
[00:02:58.000 --> 00:03:00.000]  令到自己可以拿到獎金
[00:03:00.000 --> 00:03:02.000]  但是
[00:03:02.000 --> 00:03:04.000]  我們基督徒會不會
[00:03:04.000 --> 00:03:06.000]  不會
[00:03:06.000 --> 00:03:08.000]  我們踏踏實實
[00:03:08.000 --> 00:03:10.000]  或者你做生意可以賺多一點錢
[00:03:10.000 --> 00:03:12.000]  變了我們就會做足很多
[00:03:12.000 --> 00:03:14.000]  資料搜集
[00:03:14.000 --> 00:03:16.000]  風險管理
[00:03:16.000 --> 00:03:18.000]  金利是時機不要投資
[00:03:18.000 --> 00:03:20.000]  我們會用多一點智慧
[00:03:20.000 --> 00:03:22.000]  但是其實神
[00:03:22.000 --> 00:03:24.000]  是不是想這樣
[00:03:24.000 --> 00:03:26.000]  你去投資你去做生意
[00:03:26.000 --> 00:03:28.000]  或者找份工作
[00:03:28.000 --> 00:03:30.000]  總之每個月有薪金就行了
[00:03:30.000 --> 00:03:32.000]  究竟神是想你怎樣
[00:03:32.000 --> 00:03:34.000]  我們一起看看雅各書
[00:03:34.000 --> 00:03:36.000]  今天神是怎樣教我們
[00:03:36.000 --> 00:03:38.000]  在賺錢上
[00:03:38.000 --> 00:03:40.000]  你究竟應該怎樣
[00:03:40.000 --> 00:03:42.000]  我們究竟怎樣去看
[00:03:42.000 --> 00:03:44.000]  我們一起去看雅各書
[00:03:44.000 --> 00:03:46.000]  有經文在這裡
[00:03:46.000 --> 00:03:48.000]  或者你看程序表都可以
[00:03:48.000 --> 00:03:50.000]  程序表就加了很多
[00:03:50.000 --> 00:03:52.000]  注釋解釋在這裡
[00:03:52.000 --> 00:03:54.000]  你可以一邊看一邊去明白多一點
[00:03:54.000 --> 00:03:56.000]  你看這裡都可以
[00:03:56.000 --> 00:03:58.000]  聽我讀好不好
[00:03:58.000 --> 00:04:00.000]  雅各書第四章十三節
[00:04:00.000 --> 00:04:02.000]  注意是有人這樣說
[00:04:02.000 --> 00:04:04.000]  今天或者明天我們就去某城
[00:04:04.000 --> 00:04:06.000]  在那裡住一年做買賣賺錢
[00:04:06.000 --> 00:04:08.000]  但其實明天是怎樣
[00:04:08.000 --> 00:04:10.000]  你們都不知道
[00:04:10.000 --> 00:04:12.000]  你的生命是什麼
[00:04:12.000 --> 00:04:14.000]  原來你們都是一片的雲彩
[00:04:14.000 --> 00:04:16.000]  出現一會就不見了
[00:04:16.000 --> 00:04:18.000]  你們應該這樣說
[00:04:18.000 --> 00:04:20.000]  主若願意
[00:04:20.000 --> 00:04:22.000]  我就能夠活著
[00:04:22.000 --> 00:04:24.000]  可以做這件事又可以做那件事
[00:04:24.000 --> 00:04:26.000]  現在你們竟然
[00:04:26.000 --> 00:04:28.000]  狂怒自誇
[00:04:28.000 --> 00:04:30.000]  凡是這樣自誇的都是邪惡的
[00:04:30.000 --> 00:04:32.000]  第十七節
[00:04:32.000 --> 00:04:34.000]  所以如果人若知道
[00:04:34.000 --> 00:04:36.000]  應該行善又不去行的
[00:04:36.000 --> 00:04:38.000]  這個就是他的罪
[00:04:38.000 --> 00:04:40.000]  我們看看
[00:04:40.000 --> 00:04:42.000]  讀者的一個挑戰
[00:04:42.000 --> 00:04:44.000]  這裡
[00:04:44.000 --> 00:04:46.000]  擺了一個人的計劃
[00:04:46.000 --> 00:04:48.000]  我們有拍檔
[00:04:48.000 --> 00:04:50.000]  有日期地點年期
[00:04:50.000 --> 00:04:52.000]  還有目標就是
[00:04:52.000 --> 00:04:54.000]  賺錢
[00:04:54.000 --> 00:04:56.000]  你看到整件事都是自我中心
[00:04:56.000 --> 00:04:58.000]  因為他說我們
[00:04:58.000 --> 00:05:00.000]  靠我們將神排除了
[00:05:00.000 --> 00:05:02.000]  不用神的參與
[00:05:02.000 --> 00:05:04.000]  靠我自己的智慧去賺錢
[00:05:04.000 --> 00:05:06.000]  靠我自己的能力去計劃
[00:05:06.000 --> 00:05:08.000]  完全顯出了
[00:05:08.000 --> 00:05:10.000]  很多人的驕傲
[00:05:10.000 --> 00:05:12.000]  以自己為中心
[00:05:12.000 --> 00:05:14.000]  完全沒有神在
[00:05:14.000 --> 00:05:16.000]  第十六節更厲害
[00:05:16.000 --> 00:05:18.000]  他說狂怒自誇
[00:05:18.000 --> 00:05:20.000]  原文
[00:05:20.000 --> 00:05:22.000]  是這樣去演繹
[00:05:22.000 --> 00:05:24.000]  狂怒自誇原文
[00:05:24.000 --> 00:05:26.000]  你去炫耀自己的傲慢
[00:05:26.000 --> 00:05:28.000]  去吹噓自己的驕傲
[00:05:28.000 --> 00:05:30.000]  誇大自己的
[00:05:30.000 --> 00:05:32.000]  自命不凡
[00:05:32.000 --> 00:05:34.000]  是不是很誇張
[00:05:34.000 --> 00:05:36.000]  原來你不放神在計劃裏面
[00:05:36.000 --> 00:05:38.000]  就是這些狂怒自誇的人
[00:05:38.000 --> 00:05:40.000]  然後作者
[00:05:40.000 --> 00:05:42.000]  馬上又弄了兩條問題
[00:05:42.000 --> 00:05:44.000]  問題是
[00:05:44.000 --> 00:05:46.000]  你知道明天會怎樣嗎
[00:05:46.000 --> 00:05:48.000]  你知道明天會怎樣嗎
[00:05:48.000 --> 00:05:50.000]  你知不知道你的生命的終結
[00:05:50.000 --> 00:05:52.000]  最後會怎樣
[00:05:52.000 --> 00:05:54.000]  其實沒有人知道
[00:05:54.000 --> 00:05:56.000]  所以他在那裏說
[00:05:56.000 --> 00:05:58.000]  你們的生命其實就是一片雲霧
[00:05:58.000 --> 00:06:00.000]  雲霧的特色是甚麼
[00:06:00.000 --> 00:06:02.000]  很快就消散
[00:06:02.000 --> 00:06:04.000]  很快就消散
[00:06:04.000 --> 00:06:06.000]  你捉摸不到
[00:06:06.000 --> 00:06:08.000]  保留不到
[00:06:08.000 --> 00:06:10.000]  還有這兩個字很重要
[00:06:10.000 --> 00:06:12.000]  出現和不見
[00:06:12.000 --> 00:06:14.000]  原來都是被動詞
[00:06:14.000 --> 00:06:16.000]  是讓人看見出現的時候
[00:06:16.000 --> 00:06:18.000]  原來是神讓人的生命出現
[00:06:18.000 --> 00:06:20.000]  讓人的生命開始
[00:06:20.000 --> 00:06:22.000]  不見也是一個被動詞
[00:06:22.000 --> 00:06:24.000]  是神讓人的生命結束
[00:06:24.000 --> 00:06:26.000]  神讓人的生命
[00:06:26.000 --> 00:06:28.000]  消失
[00:06:28.000 --> 00:06:30.000]  所以作者告訴我們
[00:06:30.000 --> 00:06:32.000]  是神的主權
[00:06:32.000 --> 00:06:34.000]  是讓人的生命掌握在神的手裏
[00:06:34.000 --> 00:06:36.000]  這裏很諷刺
[00:06:36.000 --> 00:06:38.000]  他剛才說那個人
[00:06:38.000 --> 00:06:40.000]  他計劃
[00:06:40.000 --> 00:06:42.000]  計劃一年後的事
[00:06:42.000 --> 00:06:44.000]  一年後我就賺錢
[00:06:44.000 --> 00:06:46.000]  但作者笑他
[00:06:46.000 --> 00:06:48.000]  諷刺他
[00:06:48.000 --> 00:06:50.000]  你連明天是怎樣你都不知道
[00:06:50.000 --> 00:06:52.000]  你夠膽去計劃一年的事
[00:06:52.000 --> 00:06:54.000]  所以作者在第十五節就說
[00:06:54.000 --> 00:06:56.000]  你們應該這樣說
[00:06:56.000 --> 00:06:58.000]  那個字很重要
[00:06:58.000 --> 00:07:00.000]  主若願意
[00:07:00.000 --> 00:07:02.000]  原來是保羅的口頭禪
[00:07:02.000 --> 00:07:04.000]  我看在前面
[00:07:04.000 --> 00:07:06.000]  保羅怎樣說這件事
[00:07:06.000 --> 00:07:08.000]  前面十六章裏
[00:07:08.000 --> 00:07:10.000]  保羅說我想穿越去馬其頓
[00:07:10.000 --> 00:07:12.000]  經過馬其頓的時候就到你們那裏
[00:07:12.000 --> 00:07:14.000]  可能會和你們住一起
[00:07:14.000 --> 00:07:16.000]  甚至和你們一起過冬
[00:07:16.000 --> 00:07:18.000]  無論我去那裏都好
[00:07:18.000 --> 00:07:20.000]  你們就可以送我
[00:07:20.000 --> 00:07:22.000]  我現在都不太願意路過的時候
[00:07:22.000 --> 00:07:24.000]  見到你們
[00:07:24.000 --> 00:07:26.000]  但主若允許的話
[00:07:26.000 --> 00:07:28.000]  我就只望能夠和你們一起
[00:07:28.000 --> 00:07:30.000]  你看到保羅
[00:07:30.000 --> 00:07:32.000]  他有沒有計劃
[00:07:32.000 --> 00:07:34.000]  他計劃好
[00:07:34.000 --> 00:07:36.000]  我想這樣就最好了
[00:07:36.000 --> 00:07:38.000]  但他立即再加一句
[00:07:38.000 --> 00:07:40.000]  主若允許
[00:07:40.000 --> 00:07:42.000]  他不是堅持自己的想法
[00:07:42.000 --> 00:07:44.000]  反而是跟隨神的心意
[00:07:44.000 --> 00:07:46.000]  他有計劃
[00:07:46.000 --> 00:07:48.000]  但主若你願意
[00:07:48.000 --> 00:07:50.000]  我就跟著去做
[00:07:50.000 --> 00:07:52.000]  這兩件事你會否覺得很對立
[00:07:52.000 --> 00:07:56.000]  你要計劃其實是相信自己
[00:07:56.000 --> 00:07:58.000]  你說主若願意
[00:07:58.000 --> 00:08:00.000]  其實你是順服主權
[00:08:00.000 --> 00:08:04.000]  這兩件事是可以怎樣
[00:08:04.000 --> 00:08:06.000]  我們看下一章
[00:08:06.000 --> 00:08:08.000]  這兩件事好像很對立
[00:08:08.000 --> 00:08:10.000]  但其實一點都不對立
[00:08:10.000 --> 00:08:12.000]  一個是你相信自己
[00:08:12.000 --> 00:08:14.000]  你有計劃
[00:08:14.000 --> 00:08:16.000]  一個是你順服主權
[00:08:16.000 --> 00:08:18.000]  這幅圖就告訴我們
[00:08:18.000 --> 00:08:20.000]  究竟這件事是怎樣去配合
[00:08:20.000 --> 00:08:22.000]  其實是補足了
[00:08:22.000 --> 00:08:24.000]  這個就是我們看到的東西
[00:08:24.000 --> 00:08:26.000]  我們有計劃
[00:08:26.000 --> 00:08:28.000]  我們想著這樣
[00:08:28.000 --> 00:08:30.000]  但神是怎樣
[00:08:30.000 --> 00:08:34.000]  神的意念是高於我們
[00:08:34.000 --> 00:08:36.000]  神的計劃是高於我們
[00:08:36.000 --> 00:08:40.000]  我們的視野是很有限
[00:08:40.000 --> 00:08:42.000]  但神的視野是怎樣
[00:08:42.000 --> 00:08:44.000]  是無限很大的
[00:08:44.000 --> 00:08:48.000]  所以作者說你計劃好
[00:08:48.000 --> 00:08:50.000]  你就在你的限制裏計劃
[00:08:50.000 --> 00:08:52.000]  但你給神
[00:08:52.000 --> 00:08:54.000]  你給的東西比你大很多
[00:08:54.000 --> 00:08:56.000]  你就不要怪我有計劃
[00:08:56.000 --> 00:08:58.000]  我跟著做
[00:08:58.000 --> 00:09:00.000]  但神說不是
[00:09:00.000 --> 00:09:02.000]  你看那幅大圖
[00:09:02.000 --> 00:09:04.000]  其實你不是這樣做的
[00:09:04.000 --> 00:09:06.000]  所以作者說
[00:09:06.000 --> 00:09:08.000]  主若願意
[00:09:08.000 --> 00:09:10.000]  我就去做
[00:09:10.000 --> 00:09:12.000]  可以做這件事
[00:09:12.000 --> 00:09:14.000]  可以做那件事
[00:09:14.000 --> 00:09:16.000]  人生有很多追求
[00:09:16.000 --> 00:09:18.000]  結婚生子
[00:09:18.000 --> 00:09:20.000]  生幾多年生一個
[00:09:20.000 --> 00:09:22.000]  你讀理華治
[00:09:22.000 --> 00:09:24.000]  沒有
[00:09:24.000 --> 00:09:26.000]  不想生的
[00:09:26.000 --> 00:09:28.000]  不知道做什麼就生了幾件
[00:09:28.000 --> 00:09:30.000]  想生的就一件都生不到
[00:09:30.000 --> 00:09:32.000]  不讀理華治
[00:09:32.000 --> 00:09:34.000]  升學了
[00:09:34.000 --> 00:09:36.000]  又報這間又報那間
[00:09:36.000 --> 00:09:38.000]  這陣子好像很多
[00:09:38.000 --> 00:09:40.000]  報幼稚園
[00:09:40.000 --> 00:09:42.000]  N班現在都要上
[00:09:42.000 --> 00:09:44.000]  面試班
[00:09:44.000 --> 00:09:46.000]  你有很多計劃
[00:09:46.000 --> 00:09:48.000]  你很想他讀某間
[00:09:48.000 --> 00:09:50.000]  一定收你的嗎
[00:09:50.000 --> 00:09:52.000]  你讀完那間補習班
[00:09:52.000 --> 00:09:54.000]  一定收你的嗎
[00:09:54.000 --> 00:09:56.000]  不一定
[00:09:56.000 --> 00:09:58.000]  你做生意
[00:09:58.000 --> 00:10:00.000]  你可以包補不虧錢嗎
[00:10:00.000 --> 00:10:02.000]  你有計劃去移民
[00:10:02.000 --> 00:10:04.000]  你知道哪裏好些嗎
[00:10:04.000 --> 00:10:06.000]  我們什麼都不知道
[00:10:06.000 --> 00:10:08.000]  剛才說了那麼多
[00:10:08.000 --> 00:10:10.000]  都是我們今生的一些追求
[00:10:10.000 --> 00:10:12.000]  生理原因
[00:10:12.000 --> 00:10:14.000]  我們有很多追求
[00:10:14.000 --> 00:10:16.000]  但我們沒有追求
[00:10:16.000 --> 00:10:18.000]  生命完結
[00:10:18.000 --> 00:10:20.000]  這些全部都沒有
[00:10:20.000 --> 00:10:22.000]  所以其實我們要讓神
[00:10:22.000 --> 00:10:24.000]  來參與
[00:10:24.000 --> 00:10:26.000]  因為生命的主權在神手裏
[00:10:26.000 --> 00:10:28.000]  我們只管活出
[00:10:28.000 --> 00:10:30.000]  每一天精彩的活出每一天
[00:10:30.000 --> 00:10:32.000]  讓神參與在我們的生命裏
[00:10:32.000 --> 00:10:34.000]  我套用保羅那句
[00:10:34.000 --> 00:10:36.000]  我能夠做這件事
[00:10:36.000 --> 00:10:38.000]  是因為神
[00:10:38.000 --> 00:10:40.000]  我有這個計劃
[00:10:40.000 --> 00:10:42.000]  是因為神
[00:10:42.000 --> 00:10:44.000]  是因為神
[00:10:44.000 --> 00:10:48.000]  那裏說主若願意
[00:10:48.000 --> 00:10:50.000]  我就有生命
[00:10:50.000 --> 00:10:52.000]  我就可以做這件事
[00:10:52.000 --> 00:10:54.000]  可以做那件事
[00:10:54.000 --> 00:10:56.000]  意思是甚麼
[00:10:56.000 --> 00:10:58.000]  就是你很想做的事
[00:10:58.000 --> 00:11:00.000]  你就計劃
[00:11:00.000 --> 00:11:02.000]  神容許的你就做
[00:11:02.000 --> 00:11:04.000]  有些你不想做的事
[00:11:04.000 --> 00:11:06.000]  你不想做,你很怕做
[00:11:06.000 --> 00:11:08.000]  但神又很想你做
[00:11:08.000 --> 00:11:10.000]  那怎麼辦
[00:11:10.000 --> 00:11:12.000]  你都要做
[00:11:12.000 --> 00:11:14.000]  這就是亞覺在說
[00:11:14.000 --> 00:11:16.000]  我有我的計劃
[00:11:16.000 --> 00:11:18.000]  人有人的計劃
[00:11:18.000 --> 00:11:20.000]  但神有他的計劃
[00:11:20.000 --> 00:11:22.000]  我們只管順服跟隨
[00:11:22.000 --> 00:11:26.000]  我不知道你現在在想
[00:11:26.000 --> 00:11:28.000]  有沒有人生夢想
[00:11:28.000 --> 00:11:30.000]  有沒有
[00:11:30.000 --> 00:11:32.000]  有沒有人有些夢想
[00:11:32.000 --> 00:11:36.000]  我講一下我的
[00:11:36.000 --> 00:11:38.000]  我和我的女兒很少聊天
[00:11:38.000 --> 00:11:40.000]  大家知道我喜歡玩音樂
[00:11:40.000 --> 00:11:42.000]  我又喜歡沖咖啡喝
[00:11:42.000 --> 00:11:44.000]  我又喜歡玩單車
[00:11:44.000 --> 00:11:46.000]  所以我女兒幫我想了
[00:11:46.000 --> 00:11:48.000]  她說日後退休
[00:11:48.000 --> 00:11:50.000]  你就開一間咖啡店
[00:11:50.000 --> 00:11:52.000]  裏面有個琴
[00:11:52.000 --> 00:11:54.000]  你就可以彈琴,有音樂
[00:11:54.000 --> 00:11:56.000]  有人來喝咖啡,後面就弄單車
[00:11:56.000 --> 00:12:00.000]  都不錯
[00:12:00.000 --> 00:12:02.000]  好像不錯
[00:12:02.000 --> 00:12:04.000]  不過不知道
[00:12:04.000 --> 00:12:06.000]  主若願意,我就開這間
[00:12:06.000 --> 00:12:08.000]  每個人都有夢想
[00:12:08.000 --> 00:12:10.000]  每個人都有自己的計劃
[00:12:10.000 --> 00:12:14.000]  但是不是這樣走
[00:12:14.000 --> 00:12:16.000]  我們不知道
[00:12:16.000 --> 00:12:18.000]  這首歌
[00:12:18.000 --> 00:12:20.000]  我很想和大家分享
[00:12:20.000 --> 00:12:22.000]  是很好的一首歌
[00:12:22.000 --> 00:12:24.000]  第一段
[00:12:24.000 --> 00:12:26.000]  很詩意
[00:12:26.000 --> 00:12:28.000]  字比較深
[00:12:28.000 --> 00:12:30.000]  中文差,未必明白
[00:12:30.000 --> 00:12:32.000]  不過大概講一下
[00:12:32.000 --> 00:12:34.000]  你就知道
[00:12:34.000 --> 00:12:36.000]  由出生到水禮
[00:12:36.000 --> 00:12:38.000]  稍後你會留意到
[00:12:38.000 --> 00:12:40.000]  由孩童到成長
[00:12:40.000 --> 00:12:42.000]  你可以計劃到自己的生命嗎
[00:12:42.000 --> 00:12:44.000]  他在問很多問題
[00:12:44.000 --> 00:12:46.000]  他在問你
[00:12:46.000 --> 00:12:48.000]  第二段
[00:12:48.000 --> 00:12:50.000]  從罪惡到跟隨主
[00:12:50.000 --> 00:12:52.000]  從孤單到結良伴
[00:12:52.000 --> 00:12:54.000]  你的信仰能夠堅持嗎
[00:12:54.000 --> 00:12:56.000]  你的婚盟能夠長久嗎
[00:12:56.000 --> 00:12:58.000]  第三段
[00:12:58.000 --> 00:13:00.000]  生命是不是只有勞碌經營
[00:13:02.000 --> 00:13:04.000]  你能不能計算到自己的仇恨
[00:13:04.000 --> 00:13:08.000]  生命終結的時候
[00:13:08.000 --> 00:13:10.000]  你又無盼望
[00:13:10.000 --> 00:13:12.000]  最後一段
[00:13:12.000 --> 00:13:14.000]  重覆第一段
[00:13:14.000 --> 00:13:16.000]  由出生到水禮
[00:13:16.000 --> 00:13:18.000]  由孩童到成長
[00:13:18.000 --> 00:13:20.000]  你可以計劃到自己的生命嗎
[00:13:20.000 --> 00:13:24.000]  等下有很多很多的問題
[00:13:24.000 --> 00:13:26.000]  很想你留心聽
[00:13:26.000 --> 00:13:28.000]  看看今天怎樣問你
[00:13:28.000 --> 00:13:30.000]  請你留意到最後一段
[00:13:30.000 --> 00:13:32.000]  請你留意到最後一段
[00:13:32.000 --> 00:13:42.000]  《 生命終結的時候 》 詞:陳家麗 曲:陳家麗
[00:14:00.000 --> 00:14:06.000]  誰在意這 年末的初生
[00:14:06.000 --> 00:14:13.000]  回望到那朝思暮光的
[00:14:13.000 --> 00:14:19.000]  誰在看見 愛會記憶變
[00:14:19.000 --> 00:14:25.000]  日後變成 死後變成生
[00:14:25.000 --> 00:14:31.000]  一記無聲的 文書的字
[00:14:31.000 --> 00:14:37.000]  靜靜的 彼此傳送來的
[00:14:37.000 --> 00:14:42.000]  回憶的 未來的一場夢
[00:14:42.000 --> 00:14:49.000]  有你我平生 未來的一天
[00:14:51.000 --> 00:14:57.000]  誰沒淚 看一眼就淚盡
[00:14:57.000 --> 00:15:03.000]  誰記憶 曾留給父母的心
[00:15:03.000 --> 00:15:08.000]  心中寂靜 伴我思緒
[00:15:08.000 --> 00:15:14.000]  誰問你 生日是什麼來節
[00:15:14.000 --> 00:15:20.000]  當我看不到那太陽的圖
[00:15:20.000 --> 00:15:25.000]  如夢都散散 白鷺鷺飛
[00:15:25.000 --> 00:15:31.000]  誰傳授 風雪的 美麗歌曲
[00:15:31.000 --> 00:15:37.000]  一路過 又何妨照我前路
[00:15:37.000 --> 00:15:47.000]  【倫桑原創】Lun Sang 倫桑原創
[00:15:47.000 --> 00:15:57.000]  【倫桑原創】Lun Sang 倫桑原創
[00:15:57.000 --> 00:16:13.000]  一路遍山 一路返航
[00:16:13.000 --> 00:16:19.000]  無奈每天 孤獨的你等
[00:16:19.000 --> 00:16:26.000]  誰理念 誰做你初心
[00:16:26.000 --> 00:16:32.000]  長夜中揮霍 四面望
[00:16:32.000 --> 00:16:38.000]  一天看花 一天睡去
[00:16:38.000 --> 00:16:43.000]  一天想你 想你 想你
[00:16:43.000 --> 00:16:48.000]  誰知你 想你 想你
[00:16:48.000 --> 00:16:55.000]  想你 想你 想你 想你
[00:16:55.000 --> 00:17:04.000]  誰做你 真 面孔 面上山
[00:17:04.000 --> 00:17:10.000]  回眸的花 幾歲又花
[00:17:10.000 --> 00:17:16.000]  誰做你 愛的美麗
[00:17:16.000 --> 00:17:23.000]  願好你 成歲生生 當作一生
[00:17:23.000 --> 00:17:32.000]  願好你 成歲生生 當作一生
[00:17:32.000 --> 00:17:42.000]  【倫桑原創】Lun Sang 倫桑原創
[00:17:42.000 --> 00:17:47.000]  是不是很多問題?
[00:17:47.000 --> 00:17:55.000]  所以我們人生的規劃,要讓神去參與
[00:17:55.000 --> 00:17:59.000]  無論發生什麼事,無論是否按你的計劃
[00:17:59.000 --> 00:18:01.000]  讓神去參與
[00:18:01.000 --> 00:18:03.000]  所以神是在每一個信徒的起源
[00:18:03.000 --> 00:18:06.000]  我們用我們的智慧去計劃我們的生命
[00:18:06.000 --> 00:18:08.000]  做我們的人生規劃
[00:18:08.000 --> 00:18:11.000]  但是讓神參與當中
[00:18:11.000 --> 00:18:17.000]  然後雅各在第二段
[00:18:17.000 --> 00:18:19.000]  他又有注意這個字
[00:18:19.000 --> 00:18:21.000]  去到第五章一至六節
[00:18:21.000 --> 00:18:24.000]  他一轉就轉了第二個話題
[00:18:24.000 --> 00:18:26.000]  我們看他說什麼
[00:18:26.000 --> 00:18:29.000]  你可以看程序表
[00:18:29.000 --> 00:18:31.000]  第五章第一到第六節
[00:18:31.000 --> 00:18:32.000]  他就這樣說
[00:18:32.000 --> 00:18:34.000]  注意你們這些富足的人
[00:18:34.000 --> 00:18:37.000]  將要臨到你們身上的災難
[00:18:37.000 --> 00:18:39.000]  哭泣、糊塗
[00:18:39.000 --> 00:18:42.000]  你們的財物腐爛
[00:18:42.000 --> 00:18:44.000]  你們的衣物被重鑄
[00:18:44.000 --> 00:18:46.000]  你們的金銀都生鏽
[00:18:46.000 --> 00:18:48.000]  這些鏽要證明你們的不是
[00:18:48.000 --> 00:18:51.000]  又要像火一樣吞吃你們的肉
[00:18:51.000 --> 00:18:56.000]  你們在這個末世只知道積蓄錢財
[00:18:56.000 --> 00:18:58.000]  工人被你們收割、裝甲
[00:18:58.000 --> 00:19:01.000]  你們剋扣他們的工資
[00:19:01.000 --> 00:19:03.000]  這些工錢在這裡喊冤
[00:19:03.000 --> 00:19:05.000]  而且收割工人的冤聲
[00:19:05.000 --> 00:19:08.000]  已經進入萬鈞之夜和華的耳朵
[00:19:08.000 --> 00:19:13.000]  你們在地上像車環片落
[00:19:13.000 --> 00:19:14.000]  把自己養肥了
[00:19:14.000 --> 00:19:16.000]  等候宰殺的日子
[00:19:16.000 --> 00:19:17.000]  第六節
[00:19:17.000 --> 00:19:19.000]  你們定了二人的罪
[00:19:19.000 --> 00:19:21.000]  將他們殺死
[00:19:21.000 --> 00:19:23.000]  他們沒有抵抗你們
