
[00:00:00.000 --> 00:00:16.000]   大家好,我是陳慧琼,今天是教會的總主題,馬可福音第四講,破繭蛻變。
[00:05:19.000 --> 00:05:41.000]   就好像我們剛才讀出來的經文,描述人見到耶穌,都是帶給人不同的結果。關鍵是什麼?就是我們怎樣去回應耶穌,以至帶來的究竟是驚喜還是驚嚇?
[00:05:41.000 --> 00:06:01.000]   我們從馬可福音第四章尾知道,耶穌平靜風浪之後,就問門徒,為什麼你們還膽怯?還沒有信心嗎?門徒卻大大懼怕,這個究竟是誰?
[00:06:01.000 --> 00:06:22.000]   第五章就說到耶穌和門徒到了格拉森,在第六節,耶穌一落船,有一個人從遠處見到耶穌,就立刻連忙奔跑過來,跪在拜祂。
[00:06:22.000 --> 00:06:45.000]   這個拜祭是指那些人見到君王願意俯伏在他的腳前,甚至趴在地上,來表達什麼呢?是表達完全的神伏,尊敬,歡迎他。
[00:06:45.000 --> 00:07:08.000]   但是奇怪的是,一個又跪又拜的人,為什麼他會發出又尖又大聲的喊叫?我們從他發出的聲音中,顯示出他是被鬼伏的,他根本就是產生一個瘋癲的狀態。
[00:07:08.000 --> 00:07:24.000]   他甚至說什麼呢?他說:至高神的兒子耶穌,在剛才讀出的經文中,或者我在簡述中,門徒正在問一個什麼問題?
[00:07:24.000 --> 00:07:40.000]   門徒正在問:這到底是誰?現在由誰回答?是污鬼。是污鬼啊,頂姐妹。
[00:07:40.000 --> 00:08:03.000]   可能我們會問,至高神的兒子的名字,到底有什麼意思呢?其實在早期多神論的背景,愛邦人稱呼以色列的耶和華為至高神,來表達對上帝至高的權能,高過所有其他的神明。
[00:08:03.000 --> 00:08:25.000]   當污鬼說出耶穌是至高神的兒子之後,他就很不客氣地對他說:我和你有什麼關係?你為什麼干擾我?你為什麼干擾我?可能我們會奇怪,干擾他什麼呢?
[00:08:25.000 --> 00:08:53.000]   我們一起看看第八節就知道了,原來耶穌之前已經是重覆,吩咐,甚至命令污鬼從這個人身上出來。相信你和我都知道,耶穌從來只說一句話,就可以命令污鬼從這個人身上走出來,也可以令人完全得到醫治。
[00:08:53.000 --> 00:09:12.000]   但這次為什麼這麼特別呢?在過程當中,污鬼竟然有很多懇求,正正是因為這些懇求,就產生了一些言誤拖延,並且展開了以下的對話:
[00:09:12.000 --> 00:09:37.000]  究竟污鬼想怎樣?他們希望藉著叫耶穌的名字和身份,來掌控整個局面,目的是什麼?左右耶穌。既然硬功不行,那怎麼辦?用軟功吧。軟功是什麼?就是用懇求。
[00:09:37.000 --> 00:09:51.000]  他竟然指著上帝發誓,他懇求耶穌的恩典,放過他們,叫他們不要受苦受折磨。
[00:09:51.000 --> 00:10:07.000]  弟兄姊妹,可不可笑?一個要折磨人,要人受苦的污鬼,現在在求恩典,我覺得很諷刺。
[00:10:07.000 --> 00:10:26.000]  於是耶穌在第九節就問他,你叫什麼名字?他就說我叫群,因為我們數目眾多的緣故。群這個字是來自拉丁文的,一個群大約有三千至六千人左右的兵團。
[00:10:26.000 --> 00:10:41.000]  我相信作者刻意告訴我們,耶穌所對付的不是一隻鬼,而是一群鬼。他和一群鬼角力。
[00:10:41.000 --> 00:11:01.000]  所以我們知道耶穌一定會得勝,但是這個污鬼卻是死纏爛打,他就展開第二次的懇求,他不停哀求耶穌,懇切地求耶穌不要叫我們離開這個地方,不要讓我們受苦。
[00:11:01.000 --> 00:11:17.000]  根據其他福音書的記載,被趕出來的鬼通常會被他們送去一些很遠的地方,是沒有人居住的,令他們不能夠再害人。
[00:11:17.000 --> 00:11:28.000]  而在猶太人的觀念裡面,污鬼是有地區性的,如果他離開了那個地方,他就不能夠施展他的能力。
[00:11:28.000 --> 00:11:40.000]  話說回來,那些污鬼就指著山坡上,那裡有一群豬,不如你讓我們去那群豬那裡吧。
[00:11:40.000 --> 00:11:49.000]  有趣的地方,為什麼會有一群豬呢?弟兄姊妹有沒有留意到為什麼會有一群豬在那裡?
[00:11:49.000 --> 00:12:01.000]  豬對猶太人來說是不潔的,而那群豬在那裡出現,就會顯示羅馬已經佔據了帝加波利。
[00:12:01.000 --> 00:12:19.000]  也說到那地方其實已經被異教徒佔領了,住不單可以買賣賺錢,最重要的是可以供給羅馬兵團軍隊的需要。
[00:12:19.000 --> 00:12:29.000]  經文在第十三節說到,耶穌批准這些污鬼進入豬群裡面,那群豬就怎樣呢?
[00:12:29.000 --> 00:12:37.000]  剛才大家讀過經文,那些豬怎樣呢?全都沖下海,然後怎樣呢?全死了。
[00:12:37.000 --> 00:12:46.000]  我們就要看看,那群豬浸死之後,數目大約有多少?經文記載有二千。
[00:12:46.000 --> 00:12:56.000]  可能我們會覺得很奇怪,剛才你不是說群是三千至六千,為什麼現在是二千?為什麼有些出入呢?
[00:12:56.000 --> 00:13:05.000]  有些《釋經》學者解釋,軍團的人數多少,是會看那個地方的大小去決定的。
[00:13:05.000 --> 00:13:14.000]  不過這個不是重點,重點是什麼呢?無論是大軍團還是小軍團,數字都是怎樣呢?
[00:13:14.000 --> 00:13:21.000]  很多,很可怕。污鬼的動機是很明顯的,
[00:13:21.000 --> 00:13:28.000]  既然他的實力上不能夠鬥過耶穌,污鬼就利用這些鬼計,將豬群全沖下海,
[00:13:28.000 --> 00:13:41.000]  目的是利用那裡的居民對豬的損失,而阻止耶穌進入他們的地方,展開福音的事供。
[00:13:41.000 --> 00:13:53.000]  你們有沒有留意到跟耶穌一起去的門徒,有沒有人出聲?沒有。
[00:13:53.000 --> 00:14:02.000]  可能他和我們一樣,很懷疑為什麼耶穌要三次答應污鬼的懇求呢?
[00:14:02.000 --> 00:14:10.000]  我們細心留意,每一次懇求都顯示出耶穌基督的權能,
[00:14:10.000 --> 00:14:17.000]  是善惡之間的角力,一次比一次更加清晰,
[00:14:17.000 --> 00:14:25.000]  告訴我們,無論在地上軍事的佔領,邪惡的力量和不潔的信仰,
[00:14:25.000 --> 00:14:38.000]  全部集合在一起,炒在一起,形成了一幅地上權勢和敵對神勢力的圖畫,
[00:14:38.000 --> 00:14:43.000]  多麼的震撼,耶穌只有一個人,
[00:14:43.000 --> 00:14:55.000]  更加令我震撼的是,這正正就是回應信徒或門徒剛才的疑惑,
[00:14:55.000 --> 00:14:57.000]  這到底是誰?
[00:14:57.000 --> 00:15:03.000]  耶穌基督不單止是猶太人的尼塞亞,
[00:15:03.000 --> 00:15:09.000]  同樣也是愛邦人的尼塞亞救贖主。
[00:15:09.000 --> 00:15:20.000]  今天在座的可能有新朋友或是崇拜了一段時間的朋友,
[00:15:20.000 --> 00:15:25.000]  如果你仍然未認識耶穌基督是神的兒子,
[00:15:25.000 --> 00:15:31.000]  是我們的尼塞亞救贖主,我鼓勵你回團契,
[00:15:31.000 --> 00:15:35.000]  認識這位改變人生命的主耶穌,
[00:15:35.000 --> 00:15:42.000]  賜予人永恆生命的主宰,生命得以更生改變。
[00:15:42.000 --> 00:15:47.000]  我們需要同行者,不是一個人就足夠。
[00:15:47.000 --> 00:15:54.000]  如果在我們當中已經看到或見證耶穌是神的兒子,
[00:15:54.000 --> 00:15:58.000]  並且已經是基督徒的弟兄姊妹,
[00:15:58.000 --> 00:16:06.000]  我們的生命有沒有因為見到耶穌而改變呢?
[00:16:06.000 --> 00:16:12.000]  我聽到不少弟兄姊妹經常說,
[00:16:12.000 --> 00:16:18.000]  「立志行善由得我,使事行出來由不得我。」
[00:16:18.000 --> 00:16:24.000]  這個會不會是我們的藉口?
[00:16:24.000 --> 00:16:33.000]  我們的內心深處是否仍然以自己為王為主呢?
[00:16:33.000 --> 00:16:43.000]  我想問,和那些見到耶穌而拒絕耶穌福音的人有何分別呢?
[00:16:43.000 --> 00:16:46.000]  都是一樣拒絕神。
[00:16:46.000 --> 00:16:53.000]  究竟我們是福音的傳揚者,還是福音的阻攔者呢?
[00:16:53.000 --> 00:16:56.000]  親愛的弟兄姊妹,
[00:16:56.000 --> 00:17:03.000]  基督徒的生命改變是見證耶穌基督最有力的證據。
[00:17:03.000 --> 00:17:08.000]  我想告訴你們,現在的人不單要聽福音,
[00:17:08.000 --> 00:17:14.000]  他們是要看到福音在人身上改變的見證。
[00:17:14.000 --> 00:17:17.000]  我們再看經文,
[00:17:17.000 --> 00:17:21.000]  剛才我提及過有二千隻豬掉進水裡,
[00:17:21.000 --> 00:17:24.000]  全部死了。
[00:17:24.000 --> 00:17:27.000]  負責放豬的人會怎樣做呢?
[00:17:27.000 --> 00:17:29.000]  第十四節提及到,
[00:17:29.000 --> 00:17:35.000]  很快地跑到城內通知城內的鄉下人,
[00:17:35.000 --> 00:17:41.000]  眾人指導住在格拉森城的人和附近鄉鎮的人,
[00:17:41.000 --> 00:17:44.000]  他們都來看看發生了什麼事。
[00:17:44.000 --> 00:17:49.000]  城鎮的人來到後,他們看到什麼呢?
[00:17:49.000 --> 00:17:54.000]  他們看到從前被鬼附的這個人坐在那裡,
[00:17:54.000 --> 00:17:59.000]  穿上衣服,神智清醒。
[00:17:59.000 --> 00:18:04.000]  這個人之前被鬼附,和現在有什麼分別呢?
[00:18:04.000 --> 00:18:07.000]  經文第三至第六節告訴我們,
[00:18:07.000 --> 00:18:10.000]  描述這個人住在墳墓裡,
[00:18:10.000 --> 00:18:14.000]  我在想,有頭髮的誰想做勒納呢?
[00:18:14.000 --> 00:18:16.000]  有家庭的誰不想回家呢?
[00:18:16.000 --> 00:18:21.000]  如果可以選擇,他會不會住在墳墓裡呢?
[00:18:21.000 --> 00:18:24.000]  我相信只有無家可歸的人,
[00:18:24.000 --> 00:18:27.000]  才會選擇住在墳墓裡。
[00:18:27.000 --> 00:18:29.000]  而且對猶太人來說,
[00:18:29.000 --> 00:18:32.000]  墳墓是擺放死人骨頭的地方,
[00:18:32.000 --> 00:18:36.000]  通常都被認為是烏雲野鬼、流連的地方,
[00:18:36.000 --> 00:18:39.000]  所以都被視為不潔。
[00:18:39.000 --> 00:18:44.000]  也因為這樣,凡住在墳墓裡的人都被視為不潔。
[00:18:44.000 --> 00:18:47.000]  而在路加夫音更加描述,
[00:18:47.000 --> 00:18:50.000]  這個人是赤身露體,
[00:18:50.000 --> 00:18:52.000]  他是沒有穿衣服的。
[00:18:52.000 --> 00:18:57.000]  由此可見他已經被社會完全摒棄。
[00:18:57.000 --> 00:19:02.000]  不單止這樣,經文第三至第四節更加告訴我們,
[00:19:02.000 --> 00:19:05.000]  形容沒有人能夠困住他,
[00:19:05.000 --> 00:19:08.000]  總沒有人能夠制服他。
[00:19:08.000 --> 00:19:11.000]  我在想,為什麼要制服他呢?
[00:19:11.000 --> 00:19:15.000]  因為他被群鬼附著的時候,
[00:19:15.000 --> 00:19:17.000]  是力大無窮,
[00:19:17.000 --> 00:19:23.000]  甚至把被困住的鐵鏈、腳鐐弄斷、弄碎。
[00:19:23.000 --> 00:19:28.000]  我想大家想想,
[00:19:28.000 --> 00:19:32.000]  一個被人當作動物,
[00:19:32.000 --> 00:19:38.000]  用堅硬的金屬做的鐵鏈、腳鏈將他困住,
[00:19:38.000 --> 00:19:42.000]  住在墳墓山人密鄰。
[00:19:42.000 --> 00:19:47.000]  這個人多可憐!
[00:19:47.000 --> 00:19:53.000]  這個人真的很可憐!
[00:19:53.000 --> 00:19:56.000]  除了看到他可怕之外,
[00:19:56.000 --> 00:20:00.000]  連聽到他的聲音都感到不安。
[00:20:00.000 --> 00:20:07.000]  因為他不分晝夜都在墳墓裡和山裡,
[00:20:07.000 --> 00:20:10.000]  不斷尖叫、哭喊,
[00:20:10.000 --> 00:20:15.000]  又用石頭去打自己,去傷害自己。
[00:20:15.000 --> 00:20:18.000]  這些種種的行為都顯示出,
[00:20:18.000 --> 00:20:24.000]  這個人被鬼折磨到死去活來,
[00:20:24.000 --> 00:20:27.000]  甚至極之不清,
[00:20:27.000 --> 00:20:29.000]  大大受苦,
[00:20:29.000 --> 00:20:34.000]  甚至進入了瘋癲的狀態。
[00:20:34.000 --> 00:20:37.000]  和現在他穿著衣服,
[00:20:37.000 --> 00:20:40.000]  坐在那裡很安靜,
[00:20:40.000 --> 00:20:42.000]  恢復意識,
[00:20:42.000 --> 00:20:45.000]  真是天淵之別!
[00:20:45.000 --> 00:20:52.000]  所以,當烏鬼向耶穌懇求憐憫的時候,
[00:20:52.000 --> 00:20:55.000]  我真的咬牙切齒,
[00:20:55.000 --> 00:20:58.000]  因為這個被烏鬼附著的人,
[00:20:58.000 --> 00:21:02.000]  我們都看到未見者的失喪,
[00:21:02.000 --> 00:21:05.000]  他在未見到耶穌之前,
[00:21:05.000 --> 00:21:07.000]  他的境況十分無助,
[00:21:07.000 --> 00:21:10.000]  人生是沒有出路的,
[00:21:10.000 --> 00:21:14.000]  我們更加看到烏鬼的凶殘本性,
[00:21:14.000 --> 00:21:18.000]  他時常觸弄被鬼附的人,
[00:21:18.000 --> 00:21:23.000]  甚至他樂於將對方置諸於死地,
[00:21:23.000 --> 00:21:27.000]  烏鬼實在可恨!
[00:21:27.000 --> 00:21:30.000]  城裡的人看到又會怎樣呢?
[00:21:30.000 --> 00:21:33.000]  這個人恢復了意識之後,
[00:21:33.000 --> 00:21:36.000]  他們又會怎樣呢?
[00:21:36.000 --> 00:21:39.000]  高興?
[00:21:39.000 --> 00:21:43.000]  歡呼拍掌?
[00:21:43.000 --> 00:21:46.000]  都沒有出現。
[00:21:46.000 --> 00:21:48.000]  出現的是什麼呢?
[00:21:48.000 --> 00:21:51.000]  害怕!
[00:21:51.000 --> 00:21:54.000]  是的,你沒有聽錯,
[00:21:54.000 --> 00:21:57.000]  是害怕!
[00:21:57.000 --> 00:22:01.000]  害怕是有帶著驚恐、懼怕的意思,
[00:22:01.000 --> 00:22:04.000]  但懼怕同一時間,
[00:22:04.000 --> 00:22:08.000]  也可以帶出尊敬、深深的敬意,
[00:22:08.000 --> 00:22:13.000]  究竟他們是懼怕還是尊敬呢?
[00:22:13.000 --> 00:22:18.000]  他們沒有因為見證耶穌具有超自然的能力,
[00:22:18.000 --> 00:22:20.000]  彰顯上帝的權能,
[00:22:20.000 --> 00:22:24.000]  而產生對上帝的敬畏和信服,
[00:22:24.000 --> 00:22:29.000]  相反是大大的害怕、驚恐。
[00:22:29.000 --> 00:22:33.000]  而害怕最可怕的地方是什麼呢?
[00:22:33.000 --> 00:22:38.000]  是令人產生對上帝的疏離和拒絕,
[00:22:38.000 --> 00:22:47.000]  這就是人的軟弱和愚頑的地方。
[00:22:47.000 --> 00:22:49.000]  我們再看看,
[00:22:49.000 --> 00:22:52.000]  在場的目擊證人又是怎樣呢?
[00:22:52.000 --> 00:22:54.000]  在第十六、十七節,
[00:22:54.000 --> 00:22:59.000]  目擊者將鬼父的人所遇見的和那群豬的事,
[00:22:59.000 --> 00:23:01.000]  告訴眾人,
[00:23:01.000 --> 00:23:06.000]  於是合乘的人哀求耶穌,
[00:23:06.000 --> 00:23:12.000]  馬上離開他們的地方和境界。
[00:23:12.000 --> 00:23:16.000]  這次的懇求和上文不一樣,
[00:23:16.000 --> 00:23:20.000]  這裡是說到他們見到耶穌的能力之後,
[00:23:20.000 --> 00:23:23.000]  出現拒絕耶穌的行動,
[00:23:23.000 --> 00:23:26.000]  甚至使用群眾的壓力,
[00:23:26.000 --> 00:23:31.000]  要求耶穌馬上離開。
[00:23:31.000 --> 00:23:34.000]  我不知道你有沒有覺得奇怪,
[00:23:34.000 --> 00:23:36.000]  我就覺得很奇怪,
[00:23:36.000 --> 00:23:40.000]  為什麼這個城裡面沒有一個人,
[00:23:40.000 --> 00:23:47.000]  為了這個脫離污鬼、折磨的人,
[00:23:47.000 --> 00:23:52.000]  完全康復的人感謝神,
[00:23:52.000 --> 00:24:00.000]  相反卻是無情地向拯救他的人耶穌下俗客令。
[00:24:00.000 --> 00:24:03.000]  我們可能要問一下,
[00:24:03.000 --> 00:24:09.000]  兩千隻豬究竟有多少財物上的損失呢?
[00:24:09.000 --> 00:24:11.000]  我在網上查過,
[00:24:11.000 --> 00:24:16.000]  原來一隻豬大約是1381元,
[00:24:16.000 --> 00:24:18.000]  如果兩千隻豬的話,
[00:24:18.000 --> 00:24:23.000]  總數是276萬。
[00:24:23.000 --> 00:24:26.000]  我們就明白,
[00:24:26.000 --> 00:24:28.000]  真的不可小說,
[00:24:28.000 --> 00:24:31.000]  真是一個天文數字,
[00:24:31.000 --> 00:24:35.000]  不是人人都能夠承受的。
[00:24:35.000 --> 00:24:39.000]  我相信城鎮的女人會這樣想,
[00:24:39.000 --> 00:24:41.000]  如果耶穌繼續留在這裡,
[00:24:41.000 --> 00:24:45.000]  會不會令我們傾家蕩產?
[00:24:45.000 --> 00:24:47.000]  這樣就不可以了,
[00:24:47.000 --> 00:24:50.000]  要趕走他才可以。
[00:24:50.000 --> 00:24:53.000]  這群人的眼光,
[00:24:53.000 --> 00:24:57.000]  只是專注在地上的財富,
[00:24:57.000 --> 00:25:00.000]  治癒別人的死活,
[00:25:00.000 --> 00:25:04.000]  對他們來說都不是那麼重要,
[00:25:04.000 --> 00:25:06.000]  都不關我的事。
[00:25:06.000 --> 00:25:11.000]  所以才會作出一個這麼不近人情的決定,
[00:25:11.000 --> 00:25:14.000]  他們寧願保住地上的財富,
[00:25:14.000 --> 00:25:21.000]  也不願意看到更多人的生命得著醫治和拯救。
[00:25:21.000 --> 00:25:24.000]  拒絕耶穌進入他們的城鎮,
[00:25:24.000 --> 00:25:29.000]  間接就是拒絕了福音進入他們的城鎮。
[00:25:29.000 --> 00:25:33.000]  同時我們好像看到污鬼的奸計,
[00:25:33.000 --> 00:25:37.000]  刺中了這個城鎮人的要害,
[00:25:37.000 --> 00:25:41.000]  他們看錢多一點。
[00:25:41.000 --> 00:25:46.000]  在美國每年至少超過4萬人死於槍擊案,
[00:25:46.000 --> 00:25:50.000]  今年3月又發生校園槍擊案,
[00:25:50.000 --> 00:25:52.000]  至少有7人死亡,
[00:25:52.000 --> 00:25:54.000]  其中有3名兒童。
[00:25:54.000 --> 00:25:56.000]  總統拜登表示,
[00:25:56.000 --> 00:25:59.000]  我們必須採取更多的行動,
[00:25:59.000 --> 00:26:01.000]  制止槍械的暴力,
[00:26:01.000 --> 00:26:05.000]  它正在撕裂我們國家的靈魂,
[00:26:05.000 --> 00:26:07.000]  我們必須保護我們的學校,
[00:26:07.000 --> 00:26:11.000]  不要讓它變成監獄。
[00:26:11.000 --> 00:26:15.000]  可惜,仍然有槍械的組織,
[00:26:15.000 --> 00:26:17.000]  反對背景的調查,
[00:26:17.000 --> 00:26:22.000]  只侵犯了擁有槍械的憲法權。
[00:26:22.000 --> 00:26:25.000]  我相信很多人都看到,
[00:26:25.000 --> 00:26:30.000]  槍械帶來的災害是氾濫成災,
[00:26:30.000 --> 00:26:32.000]  如果不加以管制,
[00:26:32.000 --> 00:26:36.000]  很多人都要活在無止境的威脅,
[00:26:36.000 --> 00:26:40.000]  生命無保障的環境下。
[00:26:40.000 --> 00:26:43.000]  根據美國司法部的公佈,
[00:26:43.000 --> 00:26:46.000]  2020年全國生產的槍械,
[00:26:46.000 --> 00:26:50.000]  數目達到1130枚,
[00:26:50.000 --> 00:26:52.000]  3年裡,
[00:26:52.000 --> 00:26:57.000]  近有3倍的增長。
[00:26:57.000 --> 00:26:59.000]  這麼龐大的數字,
[00:26:59.000 --> 00:27:01.000]  生意額,
[00:27:01.000 --> 00:27:03.000]  豐厚的利潤,
[00:27:03.000 --> 00:27:07.000]  誰想放棄?
[00:27:07.000 --> 00:27:09.000]  誰想放棄?
[00:27:09.000 --> 00:27:12.000]  是否寧願隻眼開,
[00:27:12.000 --> 00:27:14.000]  隻眼閉?
[00:27:14.000 --> 00:27:20.000]  甚至不顧人的性命?
[00:27:20.000 --> 00:27:21.000]  弟兄姊妹,
[00:27:21.000 --> 00:27:26.000]  人的性命不是比地上的物質更重要嗎?
[00:27:26.000 --> 00:27:28.000]  神話無知的人,
[00:27:28.000 --> 00:27:30.000]  今晚我要你的靈魂,
[00:27:30.000 --> 00:27:34.000]  你所預備的要歸誰呢?
[00:27:34.000 --> 00:27:38.000]  很多人都曾經見到耶穌,
[00:27:38.000 --> 00:27:41.000]  但他們仍然拒絕福音,
[00:27:41.000 --> 00:27:42.000]  當中可能是,
[00:27:42.000 --> 00:27:44.000]  懼怕失去自由,
[00:27:44.000 --> 00:27:47.000]  懼怕失去財富,
[00:27:47.000 --> 00:27:49.000]  懼怕失去地位。
[00:27:49.000 --> 00:27:52.000]  但他們看不到拒絕耶穌,
[00:27:52.000 --> 00:27:55.000]  就等同拒絕福音,
[00:27:55.000 --> 00:27:57.000]  拒絕永恆的生命。
[00:27:57.000 --> 00:28:01.000]  若果人的眼中只能看到,
[00:28:01.000 --> 00:28:04.000]  或顧念地上的財富物質,
[00:28:04.000 --> 00:28:07.000]  你說多可怕!
[00:28:07.000 --> 00:28:13.000]  因為這些東西不能將他們帶到永恆裡面,
[00:28:13.000 --> 00:28:17.000]  而信耶穌就可以了,弟兄姊妹。
[00:28:17.000 --> 00:28:20.000]  今天是甚麼令我們看到耶穌,
[00:28:20.000 --> 00:28:22.000]  仍然拒絕耶穌?
[00:28:22.000 --> 00:28:26.000]  是否因為懼怕呢?
[00:28:26.000 --> 00:28:29.000]  污鬼看到耶穌是懼怕,
[00:28:29.000 --> 00:28:33.000]  因為他們是勢不兩立的對立面,
[00:28:33.000 --> 00:28:35.000]  耶穌會消滅他們,
[00:28:35.000 --> 00:28:37.000]  但我們就不同了,
[00:28:37.000 --> 00:28:40.000]  信徒的懼怕是正面的,
[00:28:40.000 --> 00:28:42.000]  因為見證耶穌的能力,
[00:28:42.000 --> 00:28:44.000]  祂是勝過地上權勢,
[00:28:44.000 --> 00:28:47.000]  黑暗力量的主,
[00:28:47.000 --> 00:28:51.000]  令我們對耶穌帶出尊敬的敬意,
[00:28:51.000 --> 00:28:53.000]  最最最重要的,
[00:28:53.000 --> 00:28:58.000]  是耶穌基督是拯救我們脫離死亡的救主。
[00:28:58.000 --> 00:29:04.000]  既然耶穌不受歡迎了,
[00:29:04.000 --> 00:29:06.000]  經文十八節就說到,
[00:29:06.000 --> 00:29:09.000]  耶穌準備上船離開,
[00:29:09.000 --> 00:29:12.000]  可能我們都會替耶穌不值,
[00:29:12.000 --> 00:29:14.000]  「醫好人,趕了鬼,
[00:29:14.000 --> 00:29:17.000]  現在自己就被人趕走。」
[00:29:17.000 --> 00:29:19.000]  污鬼的奸計,
[00:29:19.000 --> 00:29:21.000]  好像成功,
[00:29:21.000 --> 00:29:25.000]  阻攔了耶穌向外邦人宣揚福音的事工,
[00:29:25.000 --> 00:29:27.000]  雖然如此,
[00:29:27.000 --> 00:29:29.000]  但耶穌卻是很謙卑的,
[00:29:29.000 --> 00:29:31.000]  一句責備的話都沒有,
[00:29:31.000 --> 00:29:35.000]  只是默默地準備上船離開,
[00:29:35.000 --> 00:29:37.000]  同一時間,
[00:29:37.000 --> 00:29:41.000]  從前那個被鬼附的人就向耶穌懇求,
[00:29:41.000 --> 00:29:43.000]  他求些什麼呢?
[00:29:43.000 --> 00:29:46.000]  原來他懇求和耶穌同在,
[00:29:46.000 --> 00:29:50.000]  他希望和耶穌離開這個地方,
[00:29:50.000 --> 00:29:53.000]  我們不難明白的,
[00:29:53.000 --> 00:29:57.000]  這個人從前被污鬼附著的時候,
[00:29:57.000 --> 00:29:59.000]  那些羞恥,
[00:29:59.000 --> 00:30:01.000]  卑賤的光景,
[00:30:01.000 --> 00:30:04.000]  要他回到城鎮裡面,
[00:30:04.000 --> 00:30:06.000]  他真的很難面對,
[00:30:06.000 --> 00:30:10.000]  但這個看來很合理的要求,
[00:30:10.000 --> 00:30:12.000]  卻被耶穌拒絕,
[00:30:12.000 --> 00:30:15.000]  整段的經文裡面,
[00:30:15.000 --> 00:30:18.000]  耶穌是第一次拒絕人的懇求,
[00:30:18.000 --> 00:30:20.000]  我們可能不明白,
[00:30:20.000 --> 00:30:22.000]  為什麼耶穌這麼做呢?
[00:30:22.000 --> 00:30:24.000]  這麼不近人情的?
[00:30:24.000 --> 00:30:26.000]  在第十九節,
[00:30:26.000 --> 00:30:27.000]  告訴我們,
[00:30:27.000 --> 00:30:31.000]  原來耶穌給了一個更大的使命他,
[00:30:31.000 --> 00:30:33.000]  命令他回到家裡,
[00:30:33.000 --> 00:30:35.000]  將所有的事情,
[00:30:35.000 --> 00:30:38.000]  發生的經過向家人報告,
[00:30:38.000 --> 00:30:41.000]  將耶穌在他身上所做的一切,
[00:30:41.000 --> 00:30:43.000]  如何對他施予憐憫,
[00:30:43.000 --> 00:30:46.000]  醫治,都說出來了。
[00:30:46.000 --> 00:30:50.000]  我們想想,
[00:30:50.000 --> 00:30:53.000]  有什麼推動力,
[00:30:53.000 --> 00:30:56.000]  令這個從前抬不起頭的人,
