
[00:00:00.000 --> 00:00:02.600]  不知道大家有沒有印象
[00:05:16.800 --> 00:05:19.800]  信徒的新生命是可以這樣
[00:05:19.800 --> 00:05:21.800]  是可以這麼絕對
[00:05:21.800 --> 00:05:23.800]  可以這麼大差異
[00:05:23.800 --> 00:05:25.800]  人要去作出選擇
[00:05:25.800 --> 00:05:28.800]  究竟你是選擇光還是選擇黑暗
[00:05:28.800 --> 00:05:29.800]  你選擇光的時候
[00:05:29.800 --> 00:05:32.800]  你就不一定會再黑暗
[00:05:32.800 --> 00:05:34.800]  你得救的時候
[00:05:34.800 --> 00:05:37.800]  你也一定會被定罪
[00:05:37.800 --> 00:05:40.800]  信徒或得救的人
[00:05:40.800 --> 00:05:45.800]  都應該經歷這樣的逆轉生命
[00:05:45.800 --> 00:05:49.800]  不單是得救能夠上天堂
[00:05:49.800 --> 00:05:52.800]  而是生命能夠從新開始
[00:05:52.800 --> 00:05:54.800]  一個新的生命開始
[00:05:54.800 --> 00:05:58.800]  能夠走出光明的線
[00:05:58.800 --> 00:06:00.800]  我們又會問
[00:06:00.800 --> 00:06:02.800]  為什麼我們有時信了主
[00:06:02.800 --> 00:06:04.800]  剛才也有問大家
[00:06:04.800 --> 00:06:05.800]  在我們生命裡
[00:06:05.800 --> 00:06:06.800]  或在我們生活裡
[00:06:06.800 --> 00:06:09.800]  我們也未必是這樣經歷
[00:06:09.800 --> 00:06:13.800]  也不覺得自己立即變成一粒光
[00:06:13.800 --> 00:06:14.800]  也不是立即
[00:06:14.800 --> 00:06:17.800]  好像人生也很光明
[00:06:17.800 --> 00:06:20.800]  我記得我小時候就看一個廣告
[00:06:20.800 --> 00:06:24.800]  直到現在還在看這個廣告
[00:06:24.800 --> 00:06:26.800]  你們也看過吧
[00:06:26.800 --> 00:06:27.800]  因為它沒有變過
[00:06:27.800 --> 00:06:30.800]  我小時候也是這樣看的
[00:06:30.800 --> 00:06:32.800]  美元發財
[00:06:32.800 --> 00:06:33.800]  立刻變黑了
[00:06:33.800 --> 00:06:35.800]  也成功了
[00:06:35.800 --> 00:06:36.800]  美元發財
[00:06:36.800 --> 00:06:38.800]  不能彈了
[00:06:38.800 --> 00:06:39.800]  為什麼呢
[00:06:39.800 --> 00:06:40.800]  我以為
[00:06:40.800 --> 00:06:42.800]  信耶穌聖經是這麼說的
[00:06:42.800 --> 00:06:44.800]  信了耶穌就不再在黑暗裡
[00:06:44.800 --> 00:06:45.800]  在光明裡了
[00:06:45.800 --> 00:06:47.800]  是不是應該信了耶穌
[00:06:47.800 --> 00:06:49.800]  我也是立即變光了
[00:06:49.800 --> 00:06:50.800]  耶穌基督救恩
[00:06:50.800 --> 00:06:52.800]  不能彈了
[00:06:52.800 --> 00:06:54.800]  是不是應該這樣呢
[00:06:54.800 --> 00:06:57.800]  但我發覺不是
[00:06:57.800 --> 00:06:58.800]  當然
[00:06:58.800 --> 00:07:01.800]  恩信稱義是即時的
[00:07:01.800 --> 00:07:03.800]  你求耶穌
[00:07:03.800 --> 00:07:04.800]  赦免你的罪
[00:07:04.800 --> 00:07:07.800]  接受了耶穌為你的生命的救主
[00:07:07.800 --> 00:07:09.800]  你的罪立即就赦免了
[00:07:09.800 --> 00:07:10.800]  是真的
[00:07:10.800 --> 00:07:11.800]  但是
[00:07:11.800 --> 00:07:13.800]  我們的屬靈生命
[00:07:13.800 --> 00:07:15.800]  有時要我們行出光明
[00:07:15.800 --> 00:07:19.800]  也未必即時做到
[00:07:19.800 --> 00:07:21.800]  我嘗試再看多一點
[00:07:21.800 --> 00:07:24.800]  我再看之前的一至十五節
[00:07:24.800 --> 00:07:27.800]  提到彌哥德母
[00:07:27.800 --> 00:07:28.800]  其實我怕我說錯了
[00:07:28.800 --> 00:07:31.800]  因為我小時候讀的是彌哥底母
[00:07:31.800 --> 00:07:33.800]  如果我一會兒說錯了彌哥底母
[00:07:33.800 --> 00:07:34.800]  大家不要怪我
[00:07:34.800 --> 00:07:38.800]  現在和合本修訂版
[00:07:38.800 --> 00:07:40.800]  就用彌哥德母這個字
[00:07:40.800 --> 00:07:42.800]  他是一個怎樣的人呢
[00:07:42.800 --> 00:07:43.800]  我們多了解一點
[00:07:43.800 --> 00:07:44.800]  他是一個法利賽人
[00:07:44.800 --> 00:07:46.800]  是一個猶太人的官
[00:07:46.800 --> 00:07:47.800]  也是一個教師
[00:07:47.800 --> 00:07:49.800]  就是一個猶太人的老師
[00:07:49.800 --> 00:07:52.800]  他知道耶穌是從神而來
[00:07:52.800 --> 00:07:54.800]  他就去找耶穌
[00:07:54.800 --> 00:07:57.800]  並且他用拉比去稱呼耶穌
[00:07:57.800 --> 00:08:00.800]  其實他對耶穌是非常尊重
[00:08:00.800 --> 00:08:03.800]  但他們的對話有多有趣
[00:08:03.800 --> 00:08:07.800]  第十三章第二節說
[00:08:07.800 --> 00:08:09.800]  「夜裡來見耶穌」
[00:08:09.800 --> 00:08:11.800]  「這人」即是彌哥德母
[00:08:11.800 --> 00:08:12.800]  他就和耶穌說
[00:08:12.800 --> 00:08:13.800]  拉比
[00:08:13.800 --> 00:08:18.800]  我知道你是從神來做老師
[00:08:18.800 --> 00:08:20.800]  因為你所行的神蹟
[00:08:20.800 --> 00:08:21.800]  如果沒有神的同在
[00:08:21.800 --> 00:08:23.800]  是沒有人能夠行得了的
[00:08:23.800 --> 00:08:25.800]  然後耶穌就回答他
[00:08:25.800 --> 00:08:27.800]  「我實實在在地告訴你」
[00:08:27.800 --> 00:08:31.800]  「人若不從生就不能見神的國」
[00:08:31.800 --> 00:08:32.800]  不知道大家看起來
[00:08:32.800 --> 00:08:35.800]  會不會有一點糾不搭八的感覺
[00:08:35.800 --> 00:08:38.800]  當然不是糾不搭八
[00:08:38.800 --> 00:08:41.800]  彌哥底母其實他想表達什麼呢
[00:08:41.800 --> 00:08:43.800]  他說其實神蹟
[00:08:43.800 --> 00:08:48.800]  不單單表明那個人是從神而來
[00:08:48.800 --> 00:08:51.800]  通常神蹟之後帶來的
[00:08:51.800 --> 00:08:54.800]  應該是神的啟示
[00:08:54.800 --> 00:08:56.800]  就像舊約的先知
[00:08:56.800 --> 00:08:58.800]  都行很多神蹟
[00:08:58.800 --> 00:09:02.800]  證明或表明他是從神而來的人
[00:09:02.800 --> 00:09:05.800]  但神蹟之後就是傳講神的話
[00:09:05.800 --> 00:09:08.800]  向人發出啟示
[00:09:08.800 --> 00:09:10.800]  所以彌哥德母她都很期待
[00:09:10.800 --> 00:09:12.800]  「神蹟我看了」
[00:09:12.800 --> 00:09:14.800]  啟示呢
[00:09:14.800 --> 00:09:16.800]  耶穌從神而來是什麼啟示呢
[00:09:16.800 --> 00:09:17.800]  他很想知道
[00:09:17.800 --> 00:09:19.800]  他不是想單單看神蹟
[00:09:19.800 --> 00:09:25.800]  他很想從耶穌裡面認識神的啟示
[00:09:25.800 --> 00:09:29.800]  而耶穌就將一個很重要的啟示
[00:09:29.800 --> 00:09:30.800]  跟他講明
[00:09:30.800 --> 00:09:33.800]  就是關於救恩
[00:09:33.800 --> 00:09:34.800]  因著救恩
[00:09:34.800 --> 00:09:37.800]  人可以得新的生命
[00:09:37.800 --> 00:09:40.800]  新的生命才可以進入天國
[00:09:40.800 --> 00:09:44.800]  而這個也是約翰福音一個很重要的主題
[00:09:44.800 --> 00:09:46.800]  就是約翰福音寫這些東西
[00:09:46.800 --> 00:09:47.800]  是很想人知道
[00:09:47.800 --> 00:09:50.800]  或相信耶穌基督是神的兒子
[00:09:50.800 --> 00:09:56.800]  並且可以因他得生命
[00:09:56.800 --> 00:10:00.800]  為什麼這個彌哥德母她這麼想要啟示呢
[00:10:00.800 --> 00:10:04.800]  她這麼想知道從神而來的啟示呢
[00:10:04.800 --> 00:10:08.800]  我又看了孫寶玲牧師的一本書
[00:10:08.800 --> 00:10:10.800]  是講約翰福音的
[00:10:10.800 --> 00:10:14.800]  她說到彌哥德母這個猶太人的官
[00:10:14.800 --> 00:10:16.800]  也是一個法利塞人
[00:10:16.800 --> 00:10:18.800]  猶太人的老師
[00:10:18.800 --> 00:10:20.800]  其實她已經有一套很傳統
[00:10:20.800 --> 00:10:22.800]  甚至是宗教的系統
[00:10:22.800 --> 00:10:25.800]  在幫助她生活
[00:10:25.800 --> 00:10:29.800]  甚至她已經做了合神選民的要求
[00:10:29.800 --> 00:10:31.800]  她有知識
[00:10:31.800 --> 00:10:32.800]  有地位
[00:10:32.800 --> 00:10:33.800]  有才有勢
[00:10:33.800 --> 00:10:36.800]  做齊律法上的要求
[00:10:36.800 --> 00:10:38.800]  在猶太人來說
[00:10:38.800 --> 00:10:40.800]  她已經是一個二人
[00:10:40.800 --> 00:10:42.800]  做足了要求
[00:10:42.800 --> 00:10:44.800]  而她為什麼要來找耶穌呢
[00:10:44.800 --> 00:10:48.800]  可能意味著她現在現有的生活方式
[00:10:48.800 --> 00:10:50.800]  有所缺陷
[00:10:50.800 --> 00:10:54.800]  未能滿足她心裡的渴求
[00:10:54.800 --> 00:10:57.800]  她需要更多的渴求
[00:10:57.800 --> 00:10:58.800]  她不甘心
[00:10:58.800 --> 00:11:00.800]  以至她來找耶穌
[00:11:00.800 --> 00:11:04.800]  很想了解從神而來還有什麼啟示
[00:11:04.800 --> 00:11:06.800]  因著彌哥德母的渴求
[00:11:06.800 --> 00:11:07.800]  她的不滿足
[00:11:07.800 --> 00:11:09.800]  她想要更多
[00:11:09.800 --> 00:11:11.800]  她去找耶穌
[00:11:11.800 --> 00:11:14.800]  耶穌向她啟示救恩
[00:11:14.800 --> 00:11:17.800]  如何可以生命重生
[00:11:17.800 --> 00:11:19.800]  帶來生命的逆轉
[00:11:19.800 --> 00:11:22.800]  如何可以從罪裡得到拯救
[00:11:22.800 --> 00:11:24.800]  從滅亡裡得到永生
[00:11:24.800 --> 00:11:27.800]  從黑暗中轉向光明
[00:11:27.800 --> 00:11:31.800]  甚至能夠有力量行出神的心意
[00:11:31.800 --> 00:11:34.800]  行出真理
[00:11:34.800 --> 00:11:36.800]  領子妹
[00:11:36.800 --> 00:11:38.800]  恩信清義
[00:11:38.800 --> 00:11:40.800]  我們是即時就清義
[00:11:40.800 --> 00:11:43.800]  即時就不會再被定罪
[00:11:43.800 --> 00:11:44.800]  但是
[00:11:44.800 --> 00:11:46.800]  行在光明裡
[00:11:46.800 --> 00:11:48.800]  要活出一個很不一樣的人生
[00:11:48.800 --> 00:11:50.800]  活出一個光明的人生
[00:11:50.800 --> 00:11:52.800]  從黑暗轉向光明
[00:11:52.800 --> 00:11:55.800]  我們要好好地去作出選擇
[00:11:55.800 --> 00:11:56.800]  不過
[00:11:56.800 --> 00:11:57.800]  很在乎一樣東西
[00:11:57.800 --> 00:12:00.800]  其實我們是不是也有這個渴求
[00:12:00.800 --> 00:12:03.800]  我們是不是也很渴望離開黑暗呢?
[00:12:03.800 --> 00:12:05.800]  我們是不是也很渴望
[00:12:05.800 --> 00:12:06.800]  很渴求
[00:12:06.800 --> 00:12:08.800]  很渴想進入光明呢?
[00:12:08.800 --> 00:12:11.800]  我是不是也帶著一個需要
[00:12:11.800 --> 00:12:15.800]  一份渴想去找耶穌呢?
[00:12:15.800 --> 00:12:16.800]  耶穌基督的救恩
[00:12:16.800 --> 00:12:20.800]  不單單是救我們脫離認罰
[00:12:20.800 --> 00:12:21.800]  脫離審判
[00:12:21.800 --> 00:12:23.800]  能夠上天堂
[00:12:23.800 --> 00:12:27.800]  這是很基本的東西
[00:12:27.800 --> 00:12:28.800]  耶穌基督的救恩
[00:12:28.800 --> 00:12:32.800]  最終的目的是能夠使人的生命不一樣
[00:12:32.800 --> 00:12:34.800]  能夠過一個豐盛的生命
[00:12:34.800 --> 00:12:36.800]  一個光明的生命
[00:12:36.800 --> 00:12:38.800]  這是不是我們想的呢?
[00:12:38.800 --> 00:12:43.800]  還是我們只想得夠就足夠呢?
[00:12:43.800 --> 00:12:45.800]  我們是不是也很想活出一個光明
[00:12:45.800 --> 00:12:47.800]  和豐盛的生命呢?
[00:12:47.800 --> 00:12:51.800]  是不是我們期望的呢?
[00:12:51.800 --> 00:12:52.800]  不過我相信
[00:12:52.800 --> 00:12:53.800]  大家坐在這裡
[00:12:53.800 --> 00:12:55.800]  你們也是想期望的
[00:12:55.800 --> 00:12:56.800]  是不是?
[00:12:56.800 --> 00:12:58.800]  我看了一本書
[00:12:58.800 --> 00:13:00.800]  歐長江博士的一本書
[00:13:00.800 --> 00:13:01.800]  叫《生命軌跡》
[00:13:01.800 --> 00:13:03.800]  我猜當中很多人也提過
[00:13:03.800 --> 00:13:07.800]  他引用了一個心理學家的理論
[00:13:07.800 --> 00:13:10.800]  他說一個人的成長
[00:13:10.800 --> 00:13:12.800]  他想改變的時候
[00:13:12.800 --> 00:13:15.800]  原來他有兩股力量會拉著他
[00:13:15.800 --> 00:13:18.800]  一股力量拉著他很想成長
[00:13:18.800 --> 00:13:20.800]  但會有另一股力量
[00:13:20.800 --> 00:13:23.800]  拉著他留在他的按書
[00:13:23.800 --> 00:13:26.800]  就是不要變
[00:13:26.800 --> 00:13:30.800]  他說人怎樣可以有力量改變
[00:13:30.800 --> 00:13:31.800]  有力量成長
[00:13:31.800 --> 00:13:34.800]  能夠去到成長區呢?
[00:13:34.800 --> 00:13:36.800]  他說人是需要看到
[00:13:36.800 --> 00:13:40.800]  其實那個按書區不是那麼按書
[00:13:40.800 --> 00:13:43.800]  其實那個按書區不是很滿足到你
[00:13:43.800 --> 00:13:46.800]  你才會有力量給自己去改變
[00:13:46.800 --> 00:13:49.800]  去到一個成長的裡面
[00:13:49.800 --> 00:13:53.800]  我相信生命的開始
[00:13:53.800 --> 00:13:54.800]  我們也很想改變
[00:13:54.800 --> 00:13:56.800]  很想轉變
[00:13:56.800 --> 00:13:58.800]  但會不會也有一股力量
[00:13:58.800 --> 00:14:00.800]  也在拉著我們
[00:14:00.800 --> 00:14:04.800]  仍然逗留在舊有的生命裡面呢?
[00:14:04.800 --> 00:14:05.800]  會不會在舊有的生命
[00:14:05.800 --> 00:14:08.800]  舊有的生活方式好像舒服一點
[00:14:08.800 --> 00:14:12.800]  我不是很想變呢?
[00:14:12.800 --> 00:14:13.800]  尼哥底目就是
[00:14:13.800 --> 00:14:15.800]  He wants more
[00:14:15.800 --> 00:14:19.800]  我就是I don't want
[00:14:19.800 --> 00:14:21.800]  我們React團體
[00:14:21.800 --> 00:14:23.800]  剛剛一月中
[00:14:23.800 --> 00:14:26.800]  我們去了印尼三寶龍的一個訪宣
[00:14:26.800 --> 00:14:28.800]  去了七天
[00:14:28.800 --> 00:14:33.800]  這個訪宣我們叫做Vision Trip
[00:14:33.800 --> 00:14:37.800]  我們很期望在這個旅程裡
[00:14:37.800 --> 00:14:40.800]  能夠認識上帝更多
[00:14:40.800 --> 00:14:41.800]  也可以找到
[00:14:41.800 --> 00:14:44.800]  上帝在我們人的生命裡面
[00:14:44.800 --> 00:14:45.800]  有什麼心意
[00:14:45.800 --> 00:14:48.800]  其實是一個成長的旅程
[00:14:48.800 --> 00:14:51.800]  我們主力不是做服事
[00:14:51.800 --> 00:14:53.800]  當然我們也有做服事
[00:14:53.800 --> 00:14:55.800]  我們不是只去尋求人生意義
[00:14:55.800 --> 00:14:56.800]  尋求神旨
[00:14:56.800 --> 00:14:57.800]  不是這樣的
[00:14:57.800 --> 00:14:59.800]  我們也有做服事
[00:14:59.800 --> 00:15:01.800]  我們也有協助當地的宣教士
[00:15:01.800 --> 00:15:02.800]  舉辦一些活動
[00:15:02.800 --> 00:15:04.800]  但我們也很著重
[00:15:04.800 --> 00:15:09.800]  最後那天能夠用整個時間一起去退休
[00:15:09.800 --> 00:15:12.800]  期望我們在整個服事的過程裡
[00:15:12.800 --> 00:15:15.800]  甚至和宣教士的交流裡
[00:15:15.800 --> 00:15:17.800]  甚至和當地的信徒
[00:15:17.800 --> 00:15:20.800]  分享生命的時候
[00:15:20.800 --> 00:15:22.800]  我們也被上帝提醒
[00:15:22.800 --> 00:15:25.800]  或者是被上帝
[00:15:25.800 --> 00:15:27.800]  在這個過程裡
[00:15:27.800 --> 00:15:29.800]  上帝讓我們看到這些人
[00:15:29.800 --> 00:15:31.800]  讓我們看到這些宣教士的生命
[00:15:31.800 --> 00:15:34.800]  讓我們看到這些本地的印尼的信徒
[00:15:34.800 --> 00:15:37.800]  其實想提醒我們什麼呢
[00:15:37.800 --> 00:15:39.800]  我們很想在這個旅程裡
[00:15:39.800 --> 00:15:43.800]  透過這些事情去反思我們的生命
[00:15:43.800 --> 00:15:46.800]  究竟上帝給我們這些東西看
[00:15:46.800 --> 00:15:48.800]  是做什麼的呢
[00:15:48.800 --> 00:15:49.800]  在出發的第一天
[00:15:49.800 --> 00:15:52.800]  我們在香港機場的時候
[00:15:52.800 --> 00:15:55.800]  目者就派了一張卡給大家
[00:15:55.800 --> 00:15:57.800]  邀請大家
[00:15:57.800 --> 00:15:59.800]  就是一班弟兄姊妹
[00:15:59.800 --> 00:16:01.800]  寫下一些渴望
[00:16:01.800 --> 00:16:03.800]  有兩條問題
[00:16:03.800 --> 00:16:05.800]  第一條問題是
[00:16:05.800 --> 00:16:09.800]  這一刻最渴望期待看到的是什麼
[00:16:09.800 --> 00:16:11.800]  還有這七天的旅程裡
[00:16:11.800 --> 00:16:14.800]  如果有機會去問上帝一個問題
[00:16:14.800 --> 00:16:18.800]  你會去問一個怎樣的問題
[00:16:18.800 --> 00:16:20.800]  我們在出發的那一天
[00:16:20.800 --> 00:16:22.800]  有一疊卡給弟兄姊妹抽
[00:16:22.800 --> 00:16:24.800]  抽了那疊卡
[00:16:24.800 --> 00:16:27.800]  就把這兩條問題的答案寫在卡上
[00:16:27.800 --> 00:16:29.800]  寫完就交給我們
[00:16:29.800 --> 00:16:32.800]  我們就儲著這疊卡
[00:16:32.800 --> 00:16:34.800]  直到第六天之後
[00:16:34.800 --> 00:16:36.800]  退休那天才還給他們
[00:16:36.800 --> 00:16:38.800]  不只是組員寫的
[00:16:38.800 --> 00:16:39.800]  我們目者
[00:16:39.800 --> 00:16:42.800]  我們三位目者都一起寫的
[00:16:42.800 --> 00:16:44.800]  到退休那天
[00:16:44.800 --> 00:16:46.800]  我們又再給另一疊卡
[00:16:46.800 --> 00:16:48.800]  給弟兄姊妹再抽
[00:16:48.800 --> 00:16:50.800]  再抽的時候
[00:16:50.800 --> 00:16:52.800]  又寫下你退休的體會
[00:16:52.800 --> 00:16:53.800]  很有趣的
[00:16:53.800 --> 00:16:55.800]  有些人抽兩次卡
[00:16:55.800 --> 00:16:57.800]  都抽到同一張卡
[00:16:57.800 --> 00:17:01.800]  相信上帝也有意思跟他們說
[00:17:01.800 --> 00:17:02.800]  到退休那天
[00:17:02.800 --> 00:17:04.800]  結束了
[00:17:04.800 --> 00:17:06.800]  最後那天我們分享
[00:17:06.800 --> 00:17:08.800]  通常都很多眼淚
[00:17:08.800 --> 00:17:10.800]  真的很多眼淚
[00:17:10.800 --> 00:17:12.800]  但很感動
[00:17:12.800 --> 00:17:14.800]  我記得有位弟兄的分享
[00:17:14.800 --> 00:17:20.800]  他說他常常都覺得自己是一個很差的人
[00:17:20.800 --> 00:17:24.800]  他甚至用罪人來形容自己
[00:17:24.800 --> 00:17:25.800]  我很差
[00:17:25.800 --> 00:17:27.800]  我做了很多不好的事
[00:17:27.800 --> 00:17:30.800]  他覺得很難相信
[00:17:30.800 --> 00:17:32.800]  他會覺得天父是否接納我
[00:17:32.800 --> 00:17:37.800]  或者我這個人是否值得天父去閱立
[00:17:37.800 --> 00:17:39.800]  他抽到其中一張卡
[00:17:39.800 --> 00:17:43.800]  寫著你要歸在我的名下
[00:17:43.800 --> 00:17:45.800]  他說最初覺得這句話
[00:17:45.800 --> 00:17:47.800]  跟他沒有甚麼關係
[00:17:47.800 --> 00:17:49.800]  跟他這個人生的主題沒有甚麼關係
[00:17:49.800 --> 00:17:52.800]  但有一位目者回應他
[00:17:52.800 --> 00:17:55.800]  其實天父就是跟你說
[00:17:55.800 --> 00:17:57.800]  縱然你覺得自己很差
[00:17:57.800 --> 00:18:00.800]  縱然你覺得自己很多東西都不配
[00:18:00.800 --> 00:18:04.800]  但你永遠都歸在天父的名下
[00:18:04.800 --> 00:18:06.800]  天父對你的愛
[00:18:06.800 --> 00:18:09.800]  天父對你的接納從來都沒有變過
