
[00:00:00.000 --> 00:00:02.720]  不如我們給掌聲我們的侍奉團隊
[00:01:34.880 --> 00:01:38.920]  我們清少的群體當中不容易的地方
[00:01:38.920 --> 00:01:40.960]  他們也帶領,也讓我們體會到
[00:01:40.960 --> 00:01:42.960]  神的話語如何光照我們
[00:01:42.960 --> 00:01:45.120]  帶領我們,讓我們可以回應
[00:01:45.120 --> 00:01:46.600]  他們幫助我們
[00:01:46.600 --> 00:01:49.480]  祈禱交托,奉主耶穌基督的名而祈求
[00:01:49.480 --> 00:01:50.440]  阿門
[00:01:50.440 --> 00:01:55.200]  好,不知道大家是否想起
[00:01:55.280 --> 00:01:57.440]  你過去年輕的時代
[00:01:57.440 --> 00:01:59.360]  清少的時代是怎樣的
[00:01:59.360 --> 00:02:02.240]  今天是清少主日
[00:02:02.240 --> 00:02:04.600]  我在想,對,清少主日
[00:02:04.600 --> 00:02:08.680]  由清少來到成人崇拜中大敬拜
[00:02:08.680 --> 00:02:10.720]  但其實我眼見的大家
[00:02:10.720 --> 00:02:13.400]  很多都是我過去沒有見過的清少
[00:02:13.400 --> 00:02:15.680]  其實是…所以我很難不明白這件事
[00:02:15.680 --> 00:02:17.840]  其實大家都是我的清少
[00:02:17.840 --> 00:02:19.040]  有這種感覺
[00:02:19.040 --> 00:02:21.640]  你們以前爭小椅子,滾到地上
[00:02:21.640 --> 00:02:23.680]  那些畫面仍然在我腦海中
[00:02:23.760 --> 00:02:27.080]  所以其實很大的一種感覺
[00:02:27.080 --> 00:02:30.880]  就是一代一代在清少的路上
[00:02:30.880 --> 00:02:33.320]  經歷著…在信仰的路上
[00:02:33.320 --> 00:02:36.160]  繼續堅持一件很美好的事
[00:02:36.160 --> 00:02:38.160]  但同樣提醒我一樣東西
[00:02:38.160 --> 00:02:40.720]  就是你們都長大了
[00:02:40.720 --> 00:02:41.960]  不如你拍拍你旁邊的人
[00:02:41.960 --> 00:02:42.760]  跟他說一聲
[00:02:42.760 --> 00:02:44.880]  「你也不小」
[00:02:44.880 --> 00:02:48.880]  馬上人身攻擊
[00:02:53.640 --> 00:02:55.680]  不知道過去的你
[00:02:55.680 --> 00:02:58.200]  青少年的你是怎樣的
[00:02:58.200 --> 00:02:59.200]  有人說過
[00:02:59.200 --> 00:03:02.200]  青少年的時期是一個暴風期
[00:03:02.200 --> 00:03:04.000]  很多事情很迷惘
[00:03:04.000 --> 00:03:06.880]  很多事情…你很想理解生命
[00:03:06.880 --> 00:03:08.960]  你很想理解自己究竟是怎樣
[00:03:08.960 --> 00:03:12.720]  或者你很想理解將來的路是怎樣走
[00:03:12.720 --> 00:03:14.280]  人際關係是怎樣處理
[00:03:14.280 --> 00:03:16.880]  其實很多事情都是一個迷惘的階段
[00:03:16.880 --> 00:03:20.600]  甚至現在很流行的潮語
[00:03:20.680 --> 00:03:25.680]  由高級的小朋友升職成為初級大人
[00:03:25.680 --> 00:03:27.080]  你有聽過嗎
[00:03:27.080 --> 00:03:28.400]  成為一個初級大人
[00:03:28.400 --> 00:03:30.400]  你要學會理解怎樣做一個大人
[00:03:30.400 --> 00:03:32.480]  其實是很不容易的一件事
[00:03:32.480 --> 00:03:36.280]  甚至其實我有一個很深的體會
[00:03:36.280 --> 00:03:40.640]  這幾年其實青少年的群體很不同
[00:03:40.640 --> 00:03:44.000]  他們面對的困難和壓力
[00:03:44.000 --> 00:03:48.320]  其實比我們以前過去不容易得多
[00:03:48.400 --> 00:03:51.040]  我在社交平台看過一段片段
[00:03:51.040 --> 00:03:53.320]  有一個青少年的獨白
[00:03:53.320 --> 00:03:57.840]  他說很辛苦一直熬過Zoom的時期
[00:03:57.840 --> 00:03:58.840]  即是中學的時期
[00:03:58.840 --> 00:04:00.440]  然後終於去到大學
[00:04:00.440 --> 00:04:03.640]  打算讀好書,然後就可以出人頭地
[00:04:03.640 --> 00:04:05.160]  怎料出了一個人工智能
[00:04:05.160 --> 00:04:07.560]  然後你讀完中學也不知道出來做甚麼
[00:04:07.560 --> 00:04:10.000]  被人工智能取代了,那怎麼辦
[00:04:10.000 --> 00:04:12.680]  可能其實讓我們看到的就是
[00:04:12.680 --> 00:04:14.040]  現在的年輕人
[00:04:14.040 --> 00:04:17.080]  其實正在活在很多未知之中
[00:04:17.160 --> 00:04:18.640]  世界不斷動盪
[00:04:18.640 --> 00:04:20.920]  也不知道打仗打成怎樣
[00:04:20.920 --> 00:04:23.400]  或者他們將來的前路是怎樣
[00:04:23.400 --> 00:04:24.760]  世界會怎樣變
[00:04:24.760 --> 00:04:28.720]  很多事情都在迷茫、不理解之中
[00:04:28.720 --> 00:04:30.240]  以發展心理學來說
[00:04:30.240 --> 00:04:32.000]  即是青少年的時期
[00:04:32.000 --> 00:04:34.760]  不斷學習去理解自己的價值
[00:04:34.760 --> 00:04:38.600]  人與人之間的關係可以怎樣結連
[00:04:38.600 --> 00:04:41.480]  但當他們面對一個這麼動盪
[00:04:41.480 --> 00:04:43.080]  這麼不安的世界
[00:04:43.160 --> 00:04:47.520]  他們究竟在信仰中如何堅持
[00:04:47.520 --> 00:04:49.280]  不知道大家在生命中
[00:04:49.280 --> 00:04:52.560]  有否經歷過被扶持、被鼓勵
[00:04:52.560 --> 00:04:58.200]  讓你在信仰中可以捉緊、抓緊
[00:04:58.200 --> 00:05:00.280]  不知道我們這一代的青少年
[00:05:00.280 --> 00:05:02.920]  其實究竟他們真正需要的是甚麼
[00:05:02.920 --> 00:05:04.000]  今天的經文中
[00:05:04.000 --> 00:05:06.160]  正正告訴我們一樣東西
[00:05:06.160 --> 00:05:09.840]  就是當我們面對信仰的困難和挑戰時
[00:05:09.840 --> 00:05:12.000]  究竟我們可以怎樣去面對
[00:05:12.080 --> 00:05:14.360]  怎樣以致我們可以在信仰中堅持
[00:05:14.360 --> 00:05:16.720]  好像青少部有一個口號
[00:05:16.720 --> 00:05:17.600]  經常都會說
[00:05:17.600 --> 00:05:19.600]  「Stand firm in Christ」
[00:05:19.600 --> 00:05:21.080]  亦都在告訴我們
[00:05:21.080 --> 00:05:23.000]  信仰要堅持並不容易
[00:05:23.000 --> 00:05:29.240]  但這是我們心中認定要堅持做的事
[00:05:29.240 --> 00:05:30.480]  盼望我們可以在當中
[00:05:30.480 --> 00:05:33.240]  在經文中帶出提醒
[00:05:33.240 --> 00:05:36.960]  讓我們可以抓緊上帝,好嗎
[00:05:36.960 --> 00:05:40.160]  我們看的經文是在希伯來書中
[00:05:40.240 --> 00:05:43.320]  我們不太清楚希伯來書的作者
[00:05:43.320 --> 00:05:46.000]  但我們當中很清楚的就是
[00:05:46.000 --> 00:05:48.920]  作者寫這封信給的讀者
[00:05:48.920 --> 00:05:52.840]  是希伯來血統的人
[00:05:52.840 --> 00:05:54.880]  亦是當時的猶太人
[00:05:54.880 --> 00:06:00.640]  當時的猶太人面對著很多不同角度的壓力
[00:06:00.640 --> 00:06:02.080]  譬如他們在政治上
[00:06:02.080 --> 00:06:04.600]  他們活在羅馬政權之下
[00:06:04.600 --> 00:06:07.880]  所以有很多羅馬文化的壓迫
[00:06:07.960 --> 00:06:10.880]  並且另一方面,他們在宗教上
[00:06:10.880 --> 00:06:13.760]  傳統的猶太教其實是主流
[00:06:13.760 --> 00:06:17.600]  亦會對他們有很多社會張力
[00:06:17.600 --> 00:06:19.760]  所以當時的猶太人
[00:06:19.760 --> 00:06:21.960]  他們要做一個基督徒
[00:06:21.960 --> 00:06:24.480]  其實是一件很不容易的事
[00:06:24.480 --> 00:06:27.720]  他們如何在當中仍然堅持
[00:06:27.720 --> 00:06:30.000]  「我所相信的這件事是真的」
[00:06:30.000 --> 00:06:31.160]  很不容易
[00:06:31.160 --> 00:06:33.400]  以至在書中提到
[00:06:33.400 --> 00:06:34.920]  他們有些弟兄姊妹
[00:06:35.000 --> 00:06:40.160]  其實在信信下好像回到當時的猶太教一樣
[00:06:40.160 --> 00:06:42.320]  很想放棄,很累了
[00:06:42.320 --> 00:06:45.320]  堅持得很累,很想回到當時
[00:06:45.320 --> 00:06:46.760]  但在經文中
[00:06:46.760 --> 00:06:52.120]  作者其實不斷提醒和鼓勵當時的讀者
[00:06:52.120 --> 00:06:56.120]  告訴他們這個信仰是值得堅持的
[00:06:56.120 --> 00:06:58.680]  主耶穌真的很好,主耶穌是最重要的
[00:06:58.680 --> 00:07:00.920]  你一定要找跟著主耶穌
[00:07:00.920 --> 00:07:02.720]  以至在我們當中攀望
[00:07:02.800 --> 00:07:07.080]  我們看完之後,面對信仰的衝擊時
[00:07:07.080 --> 00:07:09.400]  我們可以來得定,可以堅持
[00:07:09.400 --> 00:07:12.120]  並且我們可以為著年輕的群體
[00:07:12.120 --> 00:07:13.080]  去禱告、攀望
[00:07:13.080 --> 00:07:16.560]  他們在信仰面對衝擊、挑戰時
[00:07:16.560 --> 00:07:18.600]  他們都可以堅持得到
[00:07:18.600 --> 00:07:20.000]  當中我們今天看的經文
[00:07:20.000 --> 00:07:23.040]  是希伯來書的四章,8至16節
[00:07:23.040 --> 00:07:26.200]  當中會告訴我們一個信念
[00:07:26.200 --> 00:07:29.640]  就是當我們面對困難、挑戰時
[00:07:29.640 --> 00:07:31.280]  信仰中有困難、挑戰時
[00:07:31.360 --> 00:07:33.200]  我們需要的信念
[00:07:33.200 --> 00:07:37.760]  第二,我們當中需要一個關鍵
[00:07:37.760 --> 00:07:41.720]  我們如何突破、堅持到這個關鍵
[00:07:41.720 --> 00:07:44.360]  最後,當我們處理不了
[00:07:44.360 --> 00:07:46.160]  我們有的出路
[00:07:46.160 --> 00:07:48.600]  在我們當中可以理解得到
[00:07:48.600 --> 00:07:50.480]  我們看第一部分的經文,好嗎
[00:07:50.480 --> 00:07:52.640]  第一部分的經文告訴我們
[00:07:52.640 --> 00:07:56.160]  我們當中在生命中需要一個信念
[00:07:56.160 --> 00:07:59.280]  以至我們可以面對信仰的挑戰
[00:07:59.360 --> 00:08:01.440]  那個信念就是我們要知道
[00:08:01.440 --> 00:08:03.880]  我們的生命是為了甚麼而活
[00:08:03.880 --> 00:08:07.920]  我們的生命不是為了滿足這個世界
[00:08:07.920 --> 00:08:09.760]  不是為了滿足你的老闆
[00:08:09.760 --> 00:08:11.840]  不是為了滿足學校的老師
[00:08:11.840 --> 00:08:14.240]  我們的生命是為了承擔主的使命
[00:08:14.240 --> 00:08:18.240]  以至將來我們可以得到上帝的安息
[00:08:18.240 --> 00:08:21.480]  我在後面會解釋到甚麼是安息
[00:08:21.480 --> 00:08:22.760]  但我們要理解到一件事
[00:08:22.760 --> 00:08:24.240]  原來我們的生命
[00:08:24.240 --> 00:08:27.000]  活著在一個使命當中
[00:08:27.080 --> 00:08:29.360]  帕莫拉讓我們一起讀這段經文
[00:08:29.360 --> 00:08:31.520]  經文在《希伯來書》第四章
[00:08:31.520 --> 00:08:34.200]  我們由八至十一節讀起,好嗎
[00:08:34.200 --> 00:08:35.760]  一起讀,請
[00:08:35.760 --> 00:08:39.160]  「若是若書也,以示貪玩」
[00:08:39.160 --> 00:08:41.720]  作者在第四章第十一節中
[00:08:41.720 --> 00:08:44.400]  給了一個呼籲信徒
[00:08:44.400 --> 00:08:47.360]  當中說我們要竭力進入安息
[00:08:47.360 --> 00:08:48.840]  但聽起來很迷茫
[00:08:48.840 --> 00:08:51.160]  究竟甚麼是努力,然後休息
[00:08:51.160 --> 00:08:53.360]  究竟我是努力還是休息
[00:08:53.360 --> 00:08:55.000]  這句經文,我們要理解
[00:08:55.000 --> 00:08:56.880]  其實安息是甚麼意思
[00:08:56.960 --> 00:08:58.960]  以及潔力是甚麼意思
[00:08:58.960 --> 00:09:01.920]  安息這個字是紫色的意思
[00:09:01.920 --> 00:09:06.040]  即是他用上帝創造天地作為解釋
[00:09:06.040 --> 00:09:08.000]  上帝六天創造天地
[00:09:08.000 --> 00:09:09.600]  第七天就紫色了
[00:09:09.600 --> 00:09:12.160]  因為甚麼?因為完成了那個工作
[00:09:12.160 --> 00:09:14.400]  完成了創造世界的工作
[00:09:14.400 --> 00:09:17.320]  所以同樣地,他在第三章說到
[00:09:17.320 --> 00:09:19.200]  摩西的時候說到
[00:09:19.200 --> 00:09:21.120]  摩西其實帶著以色列人
[00:09:21.120 --> 00:09:22.960]  他們有一個使命在內
[00:09:22.960 --> 00:09:24.120]  他們要做這件事
[00:09:24.120 --> 00:09:26.360]  就是出埃及,進入英許之地
[00:09:26.440 --> 00:09:27.440]  這是要做的
[00:09:27.440 --> 00:09:30.240]  以致他們可以得著安息
[00:09:30.240 --> 00:09:31.560]  不過他當中說到
[00:09:31.560 --> 00:09:34.920]  以色列人不願意聽,以致安息不了
[00:09:34.920 --> 00:09:38.000]  同樣,去到史詩記說約書亞
[00:09:38.000 --> 00:09:40.800]  帶領以色列人要打聖戰
[00:09:40.800 --> 00:09:45.160]  要打當時英許之地的迦南人
[00:09:45.160 --> 00:09:47.560]  他們同樣有一個使命在當中
[00:09:47.560 --> 00:09:50.040]  他們要打,並且進入安息
[00:09:50.040 --> 00:09:52.600]  不過同樣,約書亞時代的以色列人
[00:09:52.600 --> 00:09:55.720]  看見巨人、馬車又害怕
[00:09:55.800 --> 00:09:57.960]  「攝啲攝啲,當唔好見事」
[00:09:57.960 --> 00:10:02.240]  結果到最後,他們都無法完成這個使命
[00:10:02.240 --> 00:10:04.640]  無法進入安息
[00:10:04.640 --> 00:10:07.960]  究竟對於我們來說,我們的安息是怎樣
[00:10:07.960 --> 00:10:10.640]  其實正正就是在我們這個世代中
[00:10:10.640 --> 00:10:12.640]  我們承擔上帝給我們的使命
[00:10:12.640 --> 00:10:15.360]  我們去回應,我們去為主而活
[00:10:15.360 --> 00:10:18.040]  我們在生命中堅持我們的信仰
[00:10:18.040 --> 00:10:19.480]  去跟隨上帝
[00:10:19.480 --> 00:10:20.840]  這是我們的使命
[00:10:20.840 --> 00:10:24.520]  並且我們將來回到交帳的時候
[00:10:24.600 --> 00:10:26.680]  我們就可以得著上帝的產業
[00:10:26.680 --> 00:10:29.760]  正如後面的經文同樣提到
[00:10:29.760 --> 00:10:32.680]  我們將來要向上帝交帳
[00:10:32.680 --> 00:10:35.080]  所以如果我們集中在前面的部分
[00:10:35.080 --> 00:10:38.800]  就是說我們生命中有一個目標
[00:10:38.800 --> 00:10:42.840]  就是要在生命中承擔上帝給我們的使命
[00:10:42.840 --> 00:10:45.320]  我們的目標不是為了我們的老闆而活
[00:10:45.320 --> 00:10:47.520]  不是為了我們的老師而活
[00:10:47.520 --> 00:10:50.720]  不是為了發大達
[00:10:50.720 --> 00:10:53.480]  跟別人爭,跟別人鬥很多東西
[00:10:53.560 --> 00:10:55.720]  我們生命中是為主而活的
[00:10:55.720 --> 00:10:57.800]  為上帝而活的
[00:10:57.800 --> 00:11:02.200]  但的確我們面對生命中有很多困難
[00:11:02.200 --> 00:11:04.600]  很多時候你很想堅持你的信仰
[00:11:04.600 --> 00:11:07.000]  很想為主而活
[00:11:07.000 --> 00:11:09.080]  但當中其實有很多困難
[00:11:09.080 --> 00:11:12.680]  假設你上班也很辛苦
[00:11:12.680 --> 00:11:15.000]  還要堅持回教會
[00:11:15.000 --> 00:11:17.440]  其實這件事可能已經很不容易
[00:11:17.440 --> 00:11:21.080]  究竟生命中我們怎樣可以面對
[00:11:21.160 --> 00:11:23.840]  我們生命中的困難和挑戰
[00:11:23.840 --> 00:11:27.080]  當中就會告訴我們一個關鍵
[00:11:27.080 --> 00:11:29.000]  而那個關鍵就是告訴我們
[00:11:29.000 --> 00:11:31.120]  原來我們要從心而發
[00:11:31.120 --> 00:11:34.120]  我們真的要相信上帝是好的那個
[00:11:34.120 --> 00:11:37.400]  我們真的要相信上帝是我們值得祝福的
[00:11:37.400 --> 00:11:40.760]  以致我們會信靠祂,並且去馴服祂
[00:11:40.760 --> 00:11:43.360]  從心而發,去信靠、去馴服
[00:11:43.360 --> 00:11:45.360]  我們一起讀讀部分的經文,好嗎
[00:11:45.360 --> 00:11:48.360]  第四章11至13節
[00:11:48.360 --> 00:11:50.880]  我們會再讀11節,一起讀吧
[00:11:50.960 --> 00:11:52.560]  經文中,我們首先繼續
[00:11:52.560 --> 00:11:55.560]  我們去理解第二個字,就是潔力
[00:11:55.560 --> 00:11:57.280]  究竟潔力是甚麼意思
[00:11:57.280 --> 00:11:58.280]  我們要理解這個字
[00:11:58.280 --> 00:12:00.200]  其實看後面甚麼是不潔力
[00:12:00.200 --> 00:12:01.280]  我們就會明白
[00:12:01.280 --> 00:12:03.240]  後面說不潔力的是甚麼
[00:12:03.240 --> 00:12:05.280]  就是不順從而跌倒
[00:12:05.280 --> 00:12:07.600]  所以倒過來,如果潔力是甚麼
[00:12:07.600 --> 00:12:09.040]  就是你順從上帝
[00:12:09.040 --> 00:12:10.960]  你在信心中不跌倒,對吧
[00:12:10.960 --> 00:12:12.280]  所以其實說的這句話
[00:12:12.280 --> 00:12:14.240]  就是信靠和馴服
[00:12:14.240 --> 00:12:15.920]  當你相信上帝是好的
[00:12:15.920 --> 00:12:17.600]  我們願意去跟隨祂
[00:12:17.600 --> 00:12:19.080]  我們去馴服祂的旨意
[00:12:19.160 --> 00:12:21.440]  這就是我們的潔力
[00:12:21.440 --> 00:12:24.080]  所以上帝給我們生命中的一個使命
[00:12:24.080 --> 00:12:25.760]  我們要相信祂、信靠祂
[00:12:25.760 --> 00:12:28.200]  並且跟隨著祂
[00:12:28.200 --> 00:12:31.200]  以致我們將來可以得到安息
[00:12:31.200 --> 00:12:33.120]  可以去完成這個使命
[00:12:33.120 --> 00:12:36.760]  經文中告訴我們,這就是潔力
[00:12:36.760 --> 00:12:38.360]  同時亦告訴我們
[00:12:38.360 --> 00:12:41.480]  第三章提到摩西他們做不到
[00:12:41.480 --> 00:12:43.520]  因為摩西當時的以色列人
[00:12:43.520 --> 00:12:45.680]  因為不願意相信上帝
[00:12:45.680 --> 00:12:47.960]  所以他們無法跟隨
[00:12:48.040 --> 00:12:50.240]  同時,到了史詩紀的時間
[00:12:50.240 --> 00:12:51.640]  約書亞時代的以色列人
[00:12:51.640 --> 00:12:53.200]  不願意相信上帝
[00:12:53.200 --> 00:12:55.560]  所以他們到了打長勝戰的時間
[00:12:55.560 --> 00:12:57.560]  都不願意跟隨
[00:12:57.560 --> 00:12:59.560]  所以來到我們的時代
[00:12:59.560 --> 00:13:00.880]  其實都在告訴我們
[00:13:00.880 --> 00:13:03.120]  究竟我們是否願意相信上帝
[00:13:03.120 --> 00:13:04.440]  才是好的
[00:13:04.440 --> 00:13:07.320]  以致我們生命中願意跟隨
[00:13:07.320 --> 00:13:10.560]  但其實你會說一件事
[00:13:10.560 --> 00:13:13.600]  但其實真的辛苦,對吧
[00:13:13.600 --> 00:13:16.040]  有時候我們在信仰中堅持
[00:13:16.120 --> 00:13:18.520]  如果老闆不斷指責我
[00:13:18.520 --> 00:13:20.280]  我也沒有辦法,對吧
[00:13:20.280 --> 00:13:21.360]  這是苦難
[00:13:21.360 --> 00:13:24.000]  我如何可以跟隨上帝
[00:13:24.000 --> 00:13:28.360]  面對苦難時,他離開其實很合理
[00:13:28.360 --> 00:13:32.000]  為何你要迫我面對苦難、擁抱苦難
[00:13:32.000 --> 00:13:35.840]  人會逃避苦難,是很合理的一件事
[00:13:35.840 --> 00:13:38.880]  沒理由你要迫我面對苦難
[00:13:38.880 --> 00:13:41.280]  但我很想探討這個問題
[00:13:41.280 --> 00:13:45.160]  其實人逃避苦難是否一件必然的事
[00:13:45.240 --> 00:13:47.240]  我問大家一個問題
[00:13:47.240 --> 00:13:49.560]  DSE…你們有考過,對吧
[00:13:49.560 --> 00:13:52.160]  或許你們考會考,不知道,對吧
[00:13:52.160 --> 00:13:56.080]  考過DSE,你會否覺得是苦難
[00:13:56.080 --> 00:13:57.280]  如果我現在是青少年
[00:13:57.280 --> 00:13:58.920]  會告訴你一定是苦難
[00:13:58.920 --> 00:14:01.480]  現在他們讀到天昏地暗,對吧
[00:14:01.480 --> 00:14:03.840]  所以DSE是一個苦難
[00:14:03.840 --> 00:14:06.840]  但每個考生都會擁抱這件事
[00:14:06.840 --> 00:14:09.640]  都會拼命去讀,做10年試卷
[00:14:09.640 --> 00:14:12.400]  為甚麼?因為他覺得值得
[00:14:12.400 --> 00:14:13.840]  這是值得他會做的
[00:14:13.920 --> 00:14:16.600]  所以他會願意去擁抱這個苦難
[00:14:16.600 --> 00:14:20.040]  他知道考完DSE,如果他的成績好
[00:14:20.040 --> 00:14:22.360]  他將來的前路會更明朗
[00:14:22.360 --> 00:14:24.040]  他可以有選擇
[00:14:24.040 --> 00:14:25.960]  可以選擇自己喜歡的科目
[00:14:25.960 --> 00:14:28.280]  所以當這件事是值得的時候
[00:14:28.280 --> 00:14:30.360]  他就會願意去擁抱苦難
[00:14:30.360 --> 00:14:32.920]  同樣的,一個不喜歡讀書的人
[00:14:32.920 --> 00:14:34.080]  他喜歡玩遊戲機,對吧
[00:14:34.080 --> 00:14:35.600]  玩遊戲機是否苦難
[00:14:35.600 --> 00:14:37.360]  不是,其實也可以是
[00:14:37.360 --> 00:14:38.880]  你想想一個人玩遊戲機
[00:14:38.880 --> 00:14:41.600]  可以連續幾天通宵去玩
[00:14:41.600 --> 00:14:43.280]  其實很辛苦的
[00:14:43.360 --> 00:14:44.960]  為甚麼他都會擁抱呢
[00:14:44.960 --> 00:14:47.200]  有人笑了,是否有人這樣
[00:14:47.200 --> 00:14:48.200]  努力加油
[00:14:48.200 --> 00:14:50.960]  為甚麼玩遊戲機這麼辛苦
[00:14:50.960 --> 00:14:52.000]  他都會去玩呢
[00:14:52.000 --> 00:14:54.240]  其實是因為他覺得當中是值得的
[00:14:54.240 --> 00:14:56.960]  「我玩完之後,世界第一」
[00:14:56.960 --> 00:14:58.720]  或者「我玩完之後」
[00:14:58.720 --> 00:15:03.640]  「就可以得到這些道具、物資」
[00:15:03.640 --> 00:15:05.120]  很厲害,對吧
[00:15:05.120 --> 00:15:07.360]  他心裡有那種滿足感
[00:15:07.360 --> 00:15:09.640]  他覺得這一切都是值得的
[00:15:09.720 --> 00:15:13.440]  或者現在,甚至韓國的女團
[00:15:13.440 --> 00:15:15.720]  拚命地練習
[00:15:15.720 --> 00:15:19.280]  為何他們這麼辛苦都願意去做
[00:15:19.280 --> 00:15:20.560]  就是因為他們體會到
[00:15:20.560 --> 00:15:22.360]  如果我成為下一個Blackpink
[00:15:22.360 --> 00:15:24.280]  那就好了,那就棒了
[00:15:24.280 --> 00:15:27.200]  他們心裡都會覺得這一切是值得的
[00:15:27.200 --> 00:15:30.280]  所以人不是一定會逃避苦難
[00:15:30.280 --> 00:15:33.000]  人會擁抱苦難是當甚麼
[00:15:33.000 --> 00:15:35.600]  當他覺得那件事是值得的時候
[00:15:35.600 --> 00:15:39.280]  所以其實當中告訴我們
[00:15:39.360 --> 00:15:43.160]  究竟我們的心是否覺得上帝是值得的
[00:15:43.160 --> 00:15:47.080]  上帝是否我們覺得很珍貴、很重視的
[00:15:47.080 --> 00:15:50.400]  亦因為這樣,所以經文特意帶路下去
[00:15:50.400 --> 00:15:53.680]  就是神的話語進入我們的內心
[00:15:53.680 --> 00:15:55.000]  去做一個辯明
[00:15:55.000 --> 00:15:57.360]  他用了這個形容
[00:15:57.360 --> 00:16:00.160]  兩刃劍原文是說一個去骨刀
[00:16:00.160 --> 00:16:04.000]  去進入、穿插,進入到人的內心
[00:16:04.000 --> 00:16:07.320]  並且他好像當時羅馬的法官
[00:16:07.400 --> 00:16:09.800]  用兩刃的審判之劍
[00:16:09.800 --> 00:16:14.120]  去辯明到人的內心究竟在想甚麼
[00:16:14.120 --> 00:16:17.960]  很多時候,可能我們正在做的事
[00:16:17.960 --> 00:16:20.120]  其實我們心裡很清楚知道
[00:16:20.120 --> 00:16:22.200]  甚麼是應該做、甚麼不應該做
[00:16:22.200 --> 00:16:23.760]  但有時我們選擇
[00:16:23.760 --> 00:16:27.320]  最後選擇不願意去做對的事
[00:16:27.320 --> 00:16:30.280]  是因為我們內心已經選擇了
[00:16:30.280 --> 00:16:34.280]  究竟哪件事是值得、哪件事是重要
[00:16:34.360 --> 00:16:37.880]  亦因為這樣,有一個作者叫James K. Smith
[00:16:37.880 --> 00:16:40.000]  他寫了一本書
[00:16:40.000 --> 00:16:42.760]  這本書叫《慾望的門婚》
[00:16:42.760 --> 00:16:43.920]  當中提到一件事
[00:16:43.920 --> 00:16:47.880]  就是他很哲學地相信這本書所說的話
[00:16:47.880 --> 00:16:51.080]  他說人做選擇和抉擇
[00:16:51.080 --> 00:16:54.240]  重點不是在你的理性分析之中
[00:16:54.240 --> 00:16:56.160]  亦有人這樣說
[00:16:56.160 --> 00:17:01.200]  你的腦和你的心當中是最長的距離
[00:17:01.200 --> 00:17:04.120]  你的腦裡明白一件事不代表你會做
[00:17:04.200 --> 00:17:07.680]  因為你的心裡才是決定的
[00:17:07.680 --> 00:17:12.360]  他亦說每個人心裡都會有一個天國
[00:17:12.360 --> 00:17:14.640]  即是你覺得理想的生活是怎樣
[00:17:14.640 --> 00:17:16.400]  理想的生命是怎樣
[00:17:16.400 --> 00:17:19.800]  每個人都會向著那個天國去追求
[00:17:19.800 --> 00:17:23.600]  有時理性是知道的
[00:17:23.600 --> 00:17:28.520]  但最後你的心會帶動你去做第二個選擇
[00:17:28.520 --> 00:17:30.160]  可能例如是怎樣
[00:17:30.240 --> 00:17:34.200]  例如你心裡會擔心生活是怎樣
[00:17:34.200 --> 00:17:36.680]  很想去追求安書的生活
[00:17:36.680 --> 00:17:38.480]  你很想要多點錢
[00:17:38.480 --> 00:17:41.880]  但理性上…教會不斷說
