
[00:00:00.000 --> 00:00:03.520]  我們的敬拜生活不但限於會堂
[00:10:31.320 --> 00:10:33.320]  有什麼特徵?
[00:10:33.320 --> 00:10:35.320]  你講得這麼好、這麼精彩的時候
[00:10:35.320 --> 00:10:36.320]  究竟是怎麼回事?
[00:10:36.320 --> 00:10:39.320]  於是耶穌就去解釋這段經文
[00:10:39.320 --> 00:10:40.320]  第一件事是
[00:10:40.320 --> 00:10:46.320]  耶穌強調這個好木人是為羊舍命的
[00:10:46.320 --> 00:10:47.320]  留意
[00:10:47.320 --> 00:10:49.320]  「好木人為羊舍命」這個字眼
[00:10:49.320 --> 00:10:51.320]  在這段經文中出現了好幾次
[00:10:51.320 --> 00:10:52.320]  留意這件事
[00:10:52.320 --> 00:10:54.320]  他強調為羊舍命之外
[00:10:54.320 --> 00:10:58.320]  他以甘心樂意為羊去放在上面
[00:10:58.320 --> 00:11:00.320]  「舍命」這個「舍」字
[00:11:00.320 --> 00:11:02.320]  在原文希臘文
[00:11:02.320 --> 00:11:06.320]  Tiphimi
[00:11:06.320 --> 00:11:08.320]  在約翰福音這個字眼出現
[00:11:08.320 --> 00:11:10.320]  是比較少見的
[00:11:10.320 --> 00:11:13.320]  但在這裡特別出現的時候
[00:11:13.320 --> 00:11:17.320]  主要是講到分了兩方面的解釋
[00:11:17.320 --> 00:11:18.320]  第一方面是什麼?
[00:11:18.320 --> 00:11:21.320]  就是放下一些東西
[00:11:21.320 --> 00:11:23.320]  例如放下一個屬價
[00:11:23.320 --> 00:11:25.320]  放下一個價錢、一個工價
[00:11:25.320 --> 00:11:27.320]  這方面這個字眼有意思
[00:11:27.320 --> 00:11:28.320]  第二個意思是什麼?
[00:11:28.320 --> 00:11:33.320]  就是將這些東西脫下放在一旁
[00:11:33.320 --> 00:11:37.320]  記不記得耶穌基督在第十三章約翰福音
[00:11:37.320 --> 00:11:38.320]  是為門徒洗腳的時候
[00:11:38.320 --> 00:11:39.320]  第一件事是什麼?
[00:11:39.320 --> 00:11:40.320]  脫下他的衣服
[00:11:40.320 --> 00:11:41.320]  放在一旁
[00:11:41.320 --> 00:11:43.320]  然後為門徒洗腳
[00:11:43.320 --> 00:11:44.320]  洗完之後才穿上
[00:11:44.320 --> 00:11:47.320]  當時脫下這件衣服放在一旁
[00:11:47.320 --> 00:11:50.320]  這個動作叫做Tiphimi
[00:11:50.320 --> 00:11:53.320]  就是「慰養」「舍命」
[00:11:53.320 --> 00:11:54.320]  「舍」這個意思
[00:11:54.320 --> 00:11:56.320]  留意,在理解上來說
[00:11:56.320 --> 00:12:00.320]  後者這個字的解釋比較合理
[00:12:00.320 --> 00:12:02.320]  所以在音感元的時候
[00:12:02.320 --> 00:12:07.320]  這個解釋跟後面十七和十八節的解釋較為吻合
[00:12:07.320 --> 00:12:10.320]  如果按上下文的理解
[00:12:10.320 --> 00:12:13.320]  這個「舍命」的意思似乎不是單說
[00:12:13.320 --> 00:12:15.320]  是一種真正的慰養
[00:12:15.320 --> 00:12:17.320]  沒有了一條命
[00:12:17.320 --> 00:12:20.320]  當危險逼近的時候
[00:12:20.320 --> 00:12:23.320]  有一種不惜一切
[00:12:23.320 --> 00:12:25.320]  甚至孤注一擲
[00:12:25.320 --> 00:12:26.320]  冒生命危險的時候
[00:12:26.320 --> 00:12:28.320]  犧牲自己
[00:12:28.320 --> 00:12:29.320]  因為感元的時候
[00:12:29.320 --> 00:12:34.320]  可以理解為一種甘願冒生命的危險
[00:12:34.320 --> 00:12:35.320]  甚至到了一個地步
[00:12:35.320 --> 00:12:37.320]  不要命
[00:12:37.320 --> 00:12:39.320]  如何理解這個字眼?
[00:12:39.320 --> 00:12:41.320]  有沒有圖畫可以看得到?
[00:12:41.320 --> 00:12:45.320]  原來「慰養」「舍命」這個例子
[00:12:45.320 --> 00:12:48.320]  在舊約曾經出現過
[00:12:48.320 --> 00:12:49.320]  在哪裡?
[00:12:49.320 --> 00:12:52.320]  《撒慕爾記》上十七章
[00:12:52.320 --> 00:12:54.320]  三十四、三十五節
[00:12:54.320 --> 00:12:56.320]  其實大衛當時出征的時候
[00:12:56.320 --> 00:12:57.320]  幫忙出征
[00:12:57.320 --> 00:12:58.320]  打敗哥利亞之前
[00:12:58.320 --> 00:13:00.320]  他說「我當時」
[00:13:00.320 --> 00:13:01.320]  以素羅一看見他
[00:13:01.320 --> 00:13:02.320]  「嘩,你這麼小」
[00:13:02.320 --> 00:13:04.320]  「小孩是小孩子」
[00:13:04.320 --> 00:13:06.320]  於是他就說自己的經歷
[00:13:06.320 --> 00:13:07.320]  他怎麼說呢?
[00:13:07.320 --> 00:13:09.320]  他說「我為父親放養的時候」
[00:13:09.320 --> 00:13:10.320]  「有時是來一獅子」
[00:13:10.320 --> 00:13:11.320]  「有時是來一雄」
[00:13:11.320 --> 00:13:13.320]  「從群羊帶一隻羊羔去」
[00:13:13.320 --> 00:13:15.320]  「我就追趕他」
[00:13:15.320 --> 00:13:16.320]  「擊打他」
[00:13:16.320 --> 00:13:19.320]  「將羊羔從他的口中救出來」
[00:13:19.320 --> 00:13:21.320]  「他要害我的時候」
[00:13:21.320 --> 00:13:22.320]  「我就抽著他的鬍子」
[00:13:22.320 --> 00:13:24.320]  「將他打死」
[00:13:24.320 --> 00:13:26.320]  「一個十多歲」
[00:13:26.320 --> 00:13:28.320]  「可能還未到的小孩」
[00:13:28.320 --> 00:13:30.320]  「勇不勇敢?」
[00:13:30.320 --> 00:13:32.320]  「要不要命?」
[00:13:32.320 --> 00:13:35.320]  我想我們沒有多少人有這樣的經歷
[00:13:35.320 --> 00:13:37.320]  這裏面是很危險的
[00:13:37.320 --> 00:13:38.320]  論師之老虎
[00:13:38.320 --> 00:13:39.320]  你知不知道
[00:13:39.320 --> 00:13:40.320]  我看過一些影片
[00:13:40.320 --> 00:13:46.320]  一隻獅子的重量大概是三、四百公斤
[00:13:46.320 --> 00:13:49.320]  那一刻掌力打過來
[00:13:49.320 --> 00:13:50.320]  是很厲害的
[00:13:50.320 --> 00:13:52.320]  是大概有四、五百公斤重
[00:13:52.320 --> 00:13:54.320]  一刻打過來
[00:13:54.320 --> 00:13:57.320]  「嘩,你隨時沒命」
[00:13:57.320 --> 00:13:59.320]  大衛經可以用到這個地步
[00:13:59.320 --> 00:14:01.320]  這是一個很具體的例子
[00:14:01.320 --> 00:14:04.320]  一個牧羊人可以怎樣餵養牠
[00:14:04.320 --> 00:14:06.320]  珍惜牠的羊
[00:14:06.320 --> 00:14:08.320]  比自己的命更重要
[00:14:08.320 --> 00:14:12.320]  因此我們會問
[00:14:12.320 --> 00:14:17.320]  羊為自己的命沒有什麼特別
[00:14:17.320 --> 00:14:18.320]  但在對比之下
[00:14:18.320 --> 00:14:22.320]  原來昔日牧羊人有兩類
[00:14:22.320 --> 00:14:24.320]  一類是真正屬於自己的羊群
[00:14:24.320 --> 00:14:25.320]  牧養中
[00:14:25.320 --> 00:14:28.320]  可能有時群羊太大
[00:14:28.320 --> 00:14:29.320]  不能自己一個人看守
[00:14:29.320 --> 00:14:31.320]  牧羊會請故宮
[00:14:31.320 --> 00:14:34.320]  請故宮時身份有別
[00:14:34.320 --> 00:14:36.320]  於是這段經文的背景是甚麼呢
[00:14:36.320 --> 00:14:38.320]  當時有些牧羊人
[00:14:38.320 --> 00:14:41.320]  因為要帶羊到較遠的地方
[00:14:41.320 --> 00:14:43.320]  去放草、去牧養
[00:14:43.320 --> 00:14:50.320]  於是有時未必在晚上趕得及回來
[00:14:50.320 --> 00:14:51.320]  到羊圈裏面
[00:14:51.320 --> 00:14:52.320]  於是怎樣做呢?
[00:14:52.320 --> 00:14:57.320]  在野外用草、木、石頭圍一個羊圈
[00:14:57.320 --> 00:14:59.320]  看守羊群
[00:14:59.320 --> 00:15:04.320]  不過當你把職責交給故宮的時候
[00:15:04.320 --> 00:15:06.320]  就大事不妙了
[00:15:06.320 --> 00:15:07.320]  為甚麼呢?
[00:15:07.320 --> 00:15:10.320]  因為遇到危險的時候
[00:15:10.320 --> 00:15:12.320]  按猶太人的說法
[00:15:12.320 --> 00:15:14.320]  「受顧看管羊群的牧羊」
[00:15:14.320 --> 00:15:18.320]  如果遇到羊群被猛獸、狼吞噬
[00:15:18.320 --> 00:15:21.320]  當然如果被請回來
[00:15:21.320 --> 00:15:23.320]  有證據證明
[00:15:23.320 --> 00:15:27.320]  真的被野獸攻擊
[00:15:27.320 --> 00:15:29.320]  即是把牠們吃了、咬死了
[00:15:29.320 --> 00:15:31.320]  如果有證據的時候
[00:15:31.320 --> 00:15:33.320]  拿回去給主人看
[00:15:33.320 --> 00:15:35.320]  就不關你的事了
[00:15:35.320 --> 00:15:37.320]  這個你不需要賠償
[00:15:37.320 --> 00:15:39.320]  如果你看《川丐集記》22章13節
[00:15:39.320 --> 00:15:40.320]  你會看到這件事
[00:15:40.320 --> 00:15:43.320]  即使沒有遺留證據
[00:15:43.320 --> 00:15:47.320]  告訴你被野外動物、狩獸咬死之後
[00:15:47.320 --> 00:15:49.320]  一般來說
[00:15:49.320 --> 00:15:51.320]  你也只是生命危險
[00:15:51.320 --> 00:15:53.320]  有狼來,你先跟牠搏鬥
[00:15:53.320 --> 00:15:55.320]  可能馬上成群來
[00:15:55.320 --> 00:15:57.320]  我還不走,不休息嗎?
[00:15:57.320 --> 00:15:59.320]  要保命的
[00:15:59.320 --> 00:16:01.320]  所以合理也不合理
[00:16:01.320 --> 00:16:04.320]  所以在這情況下
[00:16:04.320 --> 00:16:07.320]  一般的故宮會逃走
[00:16:07.320 --> 00:16:08.320]  即是請回來
[00:16:08.320 --> 00:16:10.320]  但牧羊又不同
[00:16:10.320 --> 00:16:11.320]  那些是羊
[00:16:11.320 --> 00:16:13.320]  牠還會建立感情和關係
[00:16:13.320 --> 00:16:15.320]  所以在這情況下
[00:16:15.320 --> 00:16:17.320]  牠不會放下不理會
[00:16:17.320 --> 00:16:20.320]  你想想耶穌說的另一個比喻
[00:16:20.320 --> 00:16:22.320]  有一百隻羊
[00:16:22.320 --> 00:16:23.320]  有一隻羊不見了
[00:16:23.320 --> 00:16:25.320]  牠也撇下九十九隻羊去找
[00:16:25.320 --> 00:16:29.320]  所以這是一個很重要的關係
[00:16:29.320 --> 00:16:32.320]  當你說的第二點是認識羊的時候
[00:16:32.320 --> 00:16:34.320]  我會更加進一步解釋為何
[00:16:34.320 --> 00:16:36.320]  所以在這情況下
[00:16:36.320 --> 00:16:37.320]  留下這東西
[00:16:37.320 --> 00:16:39.320]  並不是愛牠愛到地步
[00:16:39.320 --> 00:16:41.320]  而是為牠搏命
[00:16:41.320 --> 00:16:43.320]  在人生中
[00:16:43.320 --> 00:16:44.320]  你有沒有試過
[00:16:44.320 --> 00:16:46.320]  一些人
[00:16:46.320 --> 00:16:48.320]  關愛到你的地步
[00:16:48.320 --> 00:16:50.320]  願意犧牲自己
[00:16:50.320 --> 00:16:52.320]  沒有多少個吧
[00:16:52.320 --> 00:16:54.320]  有的話,你會受感動
[00:16:54.320 --> 00:16:56.320]  但你不要做一個忘恩負義的人
[00:16:56.320 --> 00:16:58.320]  很多時候我們忘記了
[00:16:58.320 --> 00:16:59.320]  因為感怨的時候
[00:16:59.320 --> 00:17:01.320]  這個牧羊人愛我們的地步
