
[00:00:00.000 --> 00:00:05.280]  今天我們要看的經文是《雅各書》
[00:02:56.880 --> 00:02:58.880]  血脂高
[00:02:58.880 --> 00:03:00.880]  還有一件事
[00:03:00.880 --> 00:03:02.880]  我很怕自己脂肪肝
[00:03:02.880 --> 00:03:04.880]  很坦白的說
[00:03:04.880 --> 00:03:08.480]  因為我吃東西吃得快又吃得多
[00:03:08.480 --> 00:03:10.480]  這些東西很容易有
[00:03:10.480 --> 00:03:12.480]  我跟我太太一起去驗身
[00:03:12.480 --> 00:03:14.480]  一起去看報告
[00:03:14.480 --> 00:03:17.480]  一起進入醫務所
[00:03:17.480 --> 00:03:19.480]  醫生就打開報告
[00:03:19.480 --> 00:03:23.480]  就跟我們說報告是怎樣
[00:03:23.480 --> 00:03:25.480]  其實你知道
[00:03:25.480 --> 00:03:27.480]  好像見老師一樣
[00:03:27.480 --> 00:03:29.480]  見校長一樣
[00:03:29.480 --> 00:03:33.480]  進去醫生其實我身體有沒有什麼問題
[00:03:33.480 --> 00:03:34.480]  我很擔心
[00:03:34.480 --> 00:03:36.480]  我知道血脂
[00:03:36.480 --> 00:03:39.480]  我怕我有些不太健康的指數出現
[00:03:39.480 --> 00:03:42.480]  醫生一打開報告
[00:03:42.480 --> 00:03:46.480]  就有些很突然的反應給我
[00:03:46.480 --> 00:03:48.480]  他也皺了眉頭
[00:03:48.480 --> 00:03:50.480]  但你知道他跟我說什麼嗎?
[00:03:50.480 --> 00:03:53.480]  他說你竟然沒事
[00:03:53.480 --> 00:03:59.480]  你的指數很健康很正常
[00:03:59.480 --> 00:04:01.480]  其實你想想
[00:04:01.480 --> 00:04:03.480]  我這麼擔心
[00:04:03.480 --> 00:04:07.480]  其實我那一刻面對他的反應和數字
[00:04:07.480 --> 00:04:09.480]  我真的有一點點懷疑
[00:04:09.480 --> 00:04:11.480]  我第一懷疑是
[00:04:11.480 --> 00:04:13.480]  我跟太太是不是相反了
[00:04:13.480 --> 00:04:16.480]  我真的有這樣的想法
[00:04:16.480 --> 00:04:18.480]  所以做醫護的你
[00:04:18.480 --> 00:04:20.480]  你的反應對病人很重要
[00:04:20.480 --> 00:04:24.480]  不過我覺得
[00:04:24.480 --> 00:04:26.480]  我自己知道自己的事
[00:04:26.480 --> 00:04:27.480]  你看看我的身形
[00:04:27.480 --> 00:04:30.480]  縱然指數很健康也好
[00:04:30.480 --> 00:04:33.480]  我自己也覺得
[00:04:33.480 --> 00:04:36.480]  有一點點也要保持
[00:04:36.480 --> 00:04:38.480]  保持健康的水平
[00:04:38.480 --> 00:04:40.480]  更重要的是
[00:04:40.480 --> 00:04:43.480]  我太太就更加不相信指數
[00:04:43.480 --> 00:04:47.480]  所以我對於我現在的指數
[00:04:47.480 --> 00:04:48.480]  就算很健康也好
[00:04:48.480 --> 00:04:51.480]  那些炸雞腿、雪糕
[00:04:51.480 --> 00:04:53.480]  仍然與我無關
[00:04:53.480 --> 00:04:57.480]  那些我太太仍然很關注我的健康
[00:04:57.480 --> 00:04:59.480]  我想說什麼呢?
[00:04:59.480 --> 00:05:04.480]  原來我們經常很關注指標、指數
[00:05:04.480 --> 00:05:08.480]  我們衡量自己的外在條件也好
[00:05:08.480 --> 00:05:11.480]  原來那些指數、準則
[00:05:11.480 --> 00:05:13.480]  可能也未必真的反映到
[00:05:13.480 --> 00:05:16.480]  我們自己的狀況是怎樣
[00:05:16.480 --> 00:05:19.480]  最實際的例子就是
[00:05:19.480 --> 00:05:22.480]  我自己對於指數很健康也好
[00:05:22.480 --> 00:05:24.480]  其實我也沒有信心
[00:05:24.480 --> 00:05:26.480]  甚至對我來說
[00:05:26.480 --> 00:05:29.480]  我還需要保持
[00:05:29.480 --> 00:05:33.480]  我覺得那些指數都是外在的東西
[00:05:33.480 --> 00:05:37.480]  說到亞國書當然沒有那些指數
[00:05:37.480 --> 00:05:39.480]  聖經裡面
[00:05:39.480 --> 00:05:41.480]  究竟它告訴我們
[00:05:41.480 --> 00:05:43.480]  究竟我們生命裡面
[00:05:43.480 --> 00:05:45.480]  用我們做什麼來做指標呢?
[00:05:45.480 --> 00:05:48.480]  究竟我們生命裡面所追求的目標
[00:05:48.480 --> 00:05:51.480]  我們一般人所追求的目標
[00:05:51.480 --> 00:05:54.480]  或者數字對我們有什麼意義呢?
[00:05:54.480 --> 00:05:57.480]  今天我們要進入去看亞國書
[00:05:57.480 --> 00:05:59.480]  一章九至十一節的經文
[00:05:59.480 --> 00:06:06.480]  我們一起讀出一章九至十一節的經文
[00:06:06.480 --> 00:06:07.480]  好,一二三
[00:06:07.480 --> 00:06:35.480]  (廣東話)
[00:06:35.480 --> 00:06:37.480]  好,我們一起祈禱
[00:06:37.480 --> 00:06:40.480]  賜給人類的天賦感謝你
[00:06:40.480 --> 00:06:43.480]  感謝你讓我們能夠回到教會裡面
[00:06:43.480 --> 00:06:45.480]  一起去敬拜主你
[00:06:45.480 --> 00:06:48.480]  求主你也讓聖靈帶領我們
[00:06:48.480 --> 00:06:51.480]  在一世間的講道裡面
[00:06:51.480 --> 00:06:53.480]  能夠聽到你的說話
[00:06:53.480 --> 00:06:55.480]  祝福孩子,帶領孩子
[00:06:55.480 --> 00:06:58.480]  在一世間裡面宣講你的信息
[00:06:58.480 --> 00:07:00.480]  能夠讓弟兄姊妹一同去
[00:07:00.480 --> 00:07:02.480]  生命有所造就,有所反思
[00:07:02.480 --> 00:07:03.480]  求聖靈去帶領
[00:07:03.480 --> 00:07:05.480]  感謝你,奉主命求,阿們
[00:07:05.480 --> 00:07:08.480]  好,我們進入經文
[00:07:08.480 --> 00:07:11.480]  亞國書的作者很名正言順
[00:07:11.480 --> 00:07:12.480]  就是亞國
[00:07:12.480 --> 00:07:14.480]  不過在新約聖經裡面
[00:07:14.480 --> 00:07:16.480]  有出現過幾位亞國
[00:07:16.480 --> 00:07:18.480]  不過按照教會傳統
[00:07:18.480 --> 00:07:20.480]  我們相信這位亞國
[00:07:20.480 --> 00:07:24.480]  就是主耶穌基督同父異母的兄弟亞國
[00:07:24.480 --> 00:07:27.480]  亞國書的寫作對象
[00:07:27.480 --> 00:07:30.480]  在一章一節已經很清楚寫明
[00:07:30.480 --> 00:07:33.480]  是寫給散住外地的十二支派的人
[00:07:33.480 --> 00:07:34.480]  就是說什麼呢?
[00:07:34.480 --> 00:07:39.480]  他們同樣都帶著猶太背景的基督徒
[00:07:39.480 --> 00:07:42.480]  可能他們當初是因著
[00:07:42.480 --> 00:07:45.480]  信了耶穌,甚至被逼迫
[00:07:45.480 --> 00:07:48.480]  去到散居在巴勒斯坦一帶的地方
[00:07:48.480 --> 00:07:51.480]  他們信了耶穌成為基督徒
[00:07:51.480 --> 00:07:53.480]  但是在當中裡面
[00:07:53.480 --> 00:07:55.480]  他們面對著很多不同的逼迫
[00:07:55.480 --> 00:07:58.480]  不公平的對待出現在他們的生活裡面
[00:07:58.480 --> 00:08:02.480]  造成他們不單止面對著不公義的事
[00:08:02.480 --> 00:08:08.480]  甚至生活裡面都很多的貧窮和限制
[00:08:08.480 --> 00:08:12.480]  令到他們對信仰都有很多的懷疑
[00:08:12.480 --> 00:08:14.480]  今天我們會進去裡面
[00:08:14.480 --> 00:08:17.480]  去看看我們究竟怎樣跟他們
[00:08:17.480 --> 00:08:20.480]  身處同一個環境裡面呢?
[00:08:20.480 --> 00:08:22.480]  一章九至十一節裡面
[00:08:22.480 --> 00:08:26.480]  其實可以說是之前第一章二至八節裡面
[00:08:26.480 --> 00:08:31.480]  是智慧和信心之下帶出來的一個結果
[00:08:31.480 --> 00:08:34.480]  就是說你可以透過智慧
[00:08:34.480 --> 00:08:35.480]  耶穌基督的智慧
[00:08:35.480 --> 00:08:38.480]  可以明白到什麼是重要
[00:08:38.480 --> 00:08:41.480]  什麼才是你追求的目標
[00:08:41.480 --> 00:08:43.480]  甚至你可以明白到
[00:08:43.480 --> 00:08:47.480]  你所經歷的事年究竟是怎樣的一回事
[00:08:47.480 --> 00:08:49.480]  不過在今天第九節裡面開始
[00:08:49.480 --> 00:08:53.480]  雅各就帶出了一個人性裡面
[00:08:53.480 --> 00:08:55.480]  最實際的一個情況
[00:08:55.480 --> 00:09:00.480]  也是在說上帝帶給我們
[00:09:00.480 --> 00:09:03.480]  生命裡面其中一個很實際的事年
[00:09:03.480 --> 00:09:09.480]  就是我們很關注的卑微和富足
[00:09:09.480 --> 00:09:12.480]  卑微其實在經文裡面
[00:09:12.480 --> 00:09:17.480]  真的是在說一個實際在社會上高的地位
[00:09:17.480 --> 00:09:19.480]  可能在經濟上高的條件
[00:09:19.480 --> 00:09:22.480]  收入比較低微的一班人
[00:09:22.480 --> 00:09:25.480]  而相對起來富足
[00:09:25.480 --> 00:09:26.480]  第十節裡面的富足
[00:09:26.480 --> 00:09:30.480]  就很明顯是一個很強烈的對比
[00:09:30.480 --> 00:09:32.480]  卑微的意思剛才也說了
[00:09:32.480 --> 00:09:35.480]  是因為條件裡面很多的不足
[00:09:35.480 --> 00:09:37.480]  甚至貧窮
[00:09:37.480 --> 00:09:40.480]  因為一些條件裡面
[00:09:40.480 --> 00:09:43.480]  令到卑微的人垂頭喪氣
[00:09:43.480 --> 00:09:45.480]  充滿著沮喪
[00:09:45.480 --> 00:09:49.480]  更加重要的是因為自身的條件限制
[00:09:49.480 --> 00:09:53.480]  帶來在感受上很多的痛苦
[00:09:53.480 --> 00:09:55.480]  甚至是困惑裡面
[00:09:55.480 --> 00:09:57.480]  在這兩句經文
[00:09:57.480 --> 00:10:01.480]  卑微的弟兄要因高升而誇耀
[00:10:01.480 --> 00:10:06.480]  富足的確要因被降卑而誇耀
[00:10:06.480 --> 00:10:08.480]  這兩句經文
[00:10:08.480 --> 00:10:12.480]  不單只帶出了一個對比這麼簡單
[00:10:12.480 --> 00:10:14.480]  它最重要的是
[00:10:14.480 --> 00:10:16.480]  可以讓我們帶出到
[00:10:16.480 --> 00:10:20.480]  原來上帝看的卑微和富足
[00:10:20.480 --> 00:10:24.480]  是跟我們在世界裡面看的完全不一樣
[00:10:24.480 --> 00:10:27.480]  我們可以怎樣去看呢
[00:10:27.480 --> 00:10:29.480]  我們可能在說
[00:10:29.480 --> 00:10:32.480]  卑微的弟兄我們怎樣去升高呢
[00:10:32.480 --> 00:10:35.480]  富足的又怎樣去降卑呢
[00:10:35.480 --> 00:10:39.480]  我想說特別在經文裡面的讀者
[00:10:39.480 --> 00:10:42.480]  他帶著猶太人的背景
[00:10:42.480 --> 00:10:44.480]  猶太人的背景
[00:10:44.480 --> 00:10:45.480]  他很熟讀舊約
[00:10:45.480 --> 00:10:49.480]  而且充滿著傳統的文藥神學在裡面
[00:10:49.480 --> 00:10:51.480]  特別是摩西五經
[00:10:51.480 --> 00:10:55.480]  他們帶著了祝福和詛咒的文藥傳統
[00:10:55.480 --> 00:10:59.480]  在他們的聖經的生活當中
[00:10:59.480 --> 00:11:01.480]  信仰的生活當中
[00:11:01.480 --> 00:11:06.480]  所以一旦他們遇到很多不同的困難
[00:11:06.480 --> 00:11:08.480]  他們都在懷疑
[00:11:08.480 --> 00:11:10.480]  究竟我是不是得罪了上帝呢
[00:11:10.480 --> 00:11:13.480]  我是不是因為犯罪
[00:11:13.480 --> 00:11:15.480]  上帝離開了我呢
[00:11:15.480 --> 00:11:18.480]  我是不是被上帝去懲罰呢
[00:11:18.480 --> 00:11:23.480]  上帝這一刻是不是不看我呢
[00:11:23.480 --> 00:11:25.480]  但是這句話
[00:11:25.480 --> 00:11:29.480]  卑微的弟兄要因高升而誇耀這句話
[00:11:29.480 --> 00:11:34.480]  不單只帶出了祝福與詛咒的傳統文藥
[00:11:34.480 --> 00:11:38.480]  而且還帶著猶太背景的基督徒
[00:11:38.480 --> 00:11:40.480]  帶到約伯記裡面
[00:11:40.480 --> 00:11:42.480]  同樣去看到
[00:11:42.480 --> 00:11:45.480]  原來上帝同樣是提拔卑微的人
[00:11:45.480 --> 00:11:48.480]  他是賜歡樂給憂傷的人
[00:11:48.480 --> 00:11:50.480]  這個約伯記的經文
[00:11:50.480 --> 00:11:53.480]  不單只表示安慰這麼簡單
[00:11:53.480 --> 00:11:55.480]  他最重要的是帶出了
[00:11:55.480 --> 00:11:58.480]  上帝從來沒有離開過他們
[00:11:58.480 --> 00:12:00.480]  而且還會賜歡樂給他們
[00:12:00.480 --> 00:12:02.480]  可能不是這一刻
[00:12:02.480 --> 00:12:08.480]  因為他的確正正正正正面對著困難的情況
[00:12:08.480 --> 00:12:13.480]  但是當時那班猶太背景的信徒
[00:12:13.480 --> 00:12:14.480]  他們都會問
[00:12:14.480 --> 00:12:15.480]  如果是這樣
[00:12:15.480 --> 00:12:18.480]  上帝究竟去了哪裡呢
[00:12:18.480 --> 00:12:22.480]  他們跟我們現在差不多
[00:12:22.480 --> 00:12:26.480]  我們都帶著了很多不同的經驗
[00:12:26.480 --> 00:12:30.480]  我們過往可能有一些失敗的經驗
[00:12:30.480 --> 00:12:32.480]  可能我們覺得卑微的經驗
[00:12:32.480 --> 00:12:35.480]  我們同樣很害怕面對失敗
[00:12:35.480 --> 00:12:41.480]  很害怕面對著別人因為我卑微而得到的眼光
[00:12:41.480 --> 00:12:45.480]  自己心裡面對自己卑微的身份
[00:12:45.480 --> 00:12:47.480]  有很多不同的評價
[00:12:47.480 --> 00:12:51.480]  那種令人失望、沮喪的感受
[00:12:51.480 --> 00:12:56.480]  我相信跟我們現在面對困境都不相伯仲
[00:12:56.480 --> 00:12:58.480]  都很難去接受
[00:12:58.480 --> 00:13:01.480]  不過我們可以看回經文前一點
[00:13:01.480 --> 00:13:04.480]  究竟這些困境裡面
[00:13:04.480 --> 00:13:07.480]  究竟在我們生命裡面有什麼意義呢
[00:13:07.480 --> 00:13:10.480]  在《雅各書》一章二節裡面
[00:13:10.480 --> 00:13:14.480]  同樣有帶出你們遭受各樣的試煉時
[00:13:14.480 --> 00:13:15.480]  都要認為大喜樂
[00:13:15.480 --> 00:13:16.480]  嘩不是吧
[00:13:16.480 --> 00:13:19.480]  試煉都要認為是大喜樂
[00:13:19.480 --> 00:13:21.480]  是怎麼做到的呢
[00:13:21.480 --> 00:13:25.480]  試煉的確是在表達考驗
[00:13:25.480 --> 00:13:28.480]  同時間剛才都說
[00:13:28.480 --> 00:13:30.480]  但一班猶太背景的基督徒
[00:13:30.480 --> 00:13:34.480]  同樣都帶到約伯記再看一個經文
[00:13:34.480 --> 00:13:36.480]  就是在說他試煉我
[00:13:36.480 --> 00:13:38.480]  我就如純金一樣
[00:13:38.480 --> 00:13:41.480]  原來上帝藉著這些試煉
[00:13:41.480 --> 00:13:48.480]  同樣都讓我們對信仰能夠更加珍惜
[00:13:48.480 --> 00:13:52.480]  我們生命都很值得去寶貴
[00:13:52.480 --> 00:13:54.480]  但經文的試煉
[00:13:54.480 --> 00:13:57.480]  他不是在說對我們
[00:13:57.480 --> 00:13:58.480]  究竟是不是一個標準
[00:13:58.480 --> 00:14:00.480]  是不是一個評價
[00:14:00.480 --> 00:14:02.480]  反而是上帝藉著經文
[00:14:02.480 --> 00:14:08.480]  去對我們說要對我們的信心更加堅定
[00:14:08.480 --> 00:14:10.480]  我們要繼續走下去
[00:14:10.480 --> 00:14:12.480]  我們要靠上帝繼續走下去
[00:14:12.480 --> 00:14:15.480]  因為同樣在彼得前書裡面
[00:14:15.480 --> 00:14:19.480]  都會帶出我們信心被考驗
[00:14:19.480 --> 00:14:23.480]  在耶穌基督裡面顯得稱讚和榮耀
[00:14:23.480 --> 00:14:27.480]  原來我們都可以同樣靠著耶穌基督
[00:14:27.480 --> 00:14:30.480]  去跨越這些考驗
[00:14:30.480 --> 00:14:33.480]  我們又會想
[00:14:33.480 --> 00:14:36.480]  這些卑微的困境裡面
[00:14:36.480 --> 00:14:39.480]  可能我們遭遇到很多不同的困難
[00:14:39.480 --> 00:14:43.480]  或者正正處於困難的你
[00:14:43.480 --> 00:14:46.480]  會不會想其實這些事
[00:14:46.480 --> 00:14:48.480]  對我信仰有什麼考驗
[00:14:48.480 --> 00:14:51.480]  有什麼提醒呢
[00:14:51.480 --> 00:14:53.480]  甚至乎我再進一步
[00:14:53.480 --> 00:14:57.480]  這些卑微的困境
[00:14:57.480 --> 00:15:04.480]  會不會令我生命和信仰成長的機會呢
[00:15:04.480 --> 00:15:07.480]  我最近開始在讀一本書
[00:15:07.480 --> 00:15:13.480]  是關於苦難快樂的書籍
[00:15:13.480 --> 00:15:16.480]  其中這本書的作者很厲害
[00:15:16.480 --> 00:15:18.480]  他是一個舊約的學者
[00:15:18.480 --> 00:15:22.480]  六七個PhD的舊約學者
[00:15:22.480 --> 00:15:25.480]  他在書裡面經歷了苦難
[00:15:25.480 --> 00:15:28.480]  同樣在苦難過後
[00:15:28.480 --> 00:15:31.480]  他用他的信仰去理解
[00:15:31.480 --> 00:15:37.480]  再一次理解他的上帝和他的關係
[00:15:37.480 --> 00:15:39.480]  這本書的作者裡面
[00:15:39.480 --> 00:15:43.480]  他遇到生命裡面最困難的事
[00:15:43.480 --> 00:15:46.480]  就是不是他自己有事
[00:15:46.480 --> 00:15:49.480]  一個人最困難的事
[00:15:49.480 --> 00:15:52.480]  可能都是兒子有事
[00:15:52.480 --> 00:15:55.480]  他的兒子在他三歲的時候
[00:15:55.480 --> 00:15:58.480]  發現了一個罕有的疾病
[00:15:58.480 --> 00:16:02.480]  當時醫生診斷這個病
[00:16:02.480 --> 00:16:05.480]  其實可能都過不了十歲
[00:16:05.480 --> 00:16:13.480]  當時作者正在面對兒子有病的事
[00:16:13.480 --> 00:16:17.480]  他感受到上帝去了哪裡
[00:16:17.480 --> 00:16:20.480]  他的過程非常困難
[00:16:20.480 --> 00:16:23.480]  在過程裡面他經歷了很多傷痛
[00:16:23.480 --> 00:16:27.480]  不斷和上帝爭拗和對話
[00:16:27.480 --> 00:16:30.480]  甚至他會被一群信徒
[00:16:30.480 --> 00:16:34.480]  用一些安慰的話去傷害他
[00:16:34.480 --> 00:16:36.480]  最後他的兒子
[00:16:36.480 --> 00:16:40.480]  在他兒子十四歲的生日之後兩天
[00:16:40.480 --> 00:16:43.480]  就離開了這個世界
[00:16:43.480 --> 00:16:45.480]  作者在書裡面
[00:16:45.480 --> 00:16:53.480]  用大量的經文去嘗試去揣釋他的心路歷程
[00:16:53.480 --> 00:16:56.480]  同樣在書裡面去分享
[00:16:56.480 --> 00:17:00.480]  他在兒子的病患裡面
[00:17:00.480 --> 00:17:03.480]  他怎樣去經歷、怎樣去渡過
[00:17:03.480 --> 00:17:07.480]  作者在總結他自己的經歷裡面
[00:17:07.480 --> 00:17:12.480]  他在禱告裡面和上帝的互動是怎樣
[00:17:12.480 --> 00:17:20.480]  其中一句我覺得很令我深刻的一個總結的說話
[00:17:20.480 --> 00:17:22.480]  他是這樣說
[00:17:22.480 --> 00:17:27.480]  苦難會有正面和負面的意義
[00:17:27.480 --> 00:17:31.480]  全歸因我們怎樣去回應
[00:17:31.480 --> 00:17:35.480]  疾病意外悲劇使人喪命
[00:17:35.480 --> 00:17:45.480]  但是這些不幸不一定會抹殺了人的生命素質和信仰
[00:17:45.480 --> 00:17:50.480]  我想作者在說我們忠言面對苦難
[00:17:50.480 --> 00:17:56.480]  很看我們怎樣去對這個苦難作出怎樣的回應
[00:17:56.480 --> 00:18:02.480]  我覺得非常困難、非常不容易
[00:18:02.480 --> 00:18:07.480]  另外有一個作家同樣這樣說
[00:18:07.480 --> 00:18:25.480]  痛是無可避免,但是痛苦是可以選擇
[00:18:25.480 --> 00:18:28.480]  這句說話帶給我們
[00:18:28.480 --> 00:18:32.480]  我們作為基督徒、作為一個信徒
[00:18:32.480 --> 00:18:39.480]  我們的選擇一定多過不是基督徒的選擇
[00:18:39.480 --> 00:18:43.480]  我們同樣可以選擇靠著耶穌基督
[00:18:43.480 --> 00:18:50.480]  選擇我們怎樣去回應、怎樣去面對我們的苦難
[00:18:50.480 --> 00:18:56.480]  那本書作者重新在定義自己和上帝之間的關係
[00:18:56.480 --> 00:19:00.480]  上帝在自己苦難裡面的角色是怎樣
[00:19:00.480 --> 00:19:03.480]  他認為上帝不是一個懲罰者
[00:19:03.480 --> 00:19:08.480]  而且是一直和他同在的上帝
[00:19:08.480 --> 00:19:16.480]  即使上帝不會即時甚至未必會消除我們生命裡面的痛苦
[00:19:16.480 --> 00:19:19.480]  但是同時間作者提醒我們
[00:19:19.480 --> 00:19:26.480]  這種卑微的痛苦可能是上帝給我們一個成長的機會
[00:19:26.480 --> 00:19:31.480]  我們可以回到上帝面前去體會他的大能
[00:19:31.480 --> 00:19:35.480]  去依靠著他繼續走我們生命的路
[00:19:35.480 --> 00:19:41.480]  我們沒有辦法去解釋生命裡面任何的苦難
[00:19:41.480 --> 00:19:47.480]  當中的確感到很多的失落和沮喪
[00:19:47.480 --> 00:19:56.480]  但是在時間上,同樣上帝給了我們希望和力量
[00:19:56.480 --> 00:20:02.480]  當我繼續看這本書最後的總結的時候
[00:20:02.480 --> 00:20:10.480]  作者由當初知道兒子的病況回到他和上帝的關係裡面
[00:20:10.480 --> 00:20:15.480]  他讓我看到不單止他生命得到改變
[00:20:15.480 --> 00:20:20.480]  而且他對世界的喘息都有著不同的改變
[00:20:20.480 --> 00:20:24.480]  他由世界捍衛不好的經歷
[00:20:24.480 --> 00:20:33.480]  去靠著上帝轉變為令生命轉為好的動力
[00:20:33.480 --> 00:20:39.480]  如果我會這樣說,怎樣可以勝過世界的好呢?
[00:20:39.480 --> 00:20:46.480]  世界告訴我們的好,不同上帝的好,我們怎樣可以勝過呢?
[00:20:46.480 --> 00:20:50.480]  可能就在這些卑微困境的時間裡面
[00:20:50.480 --> 00:20:55.480]  我們可以捍衛上帝給我們成長的一個機會
[00:20:55.480 --> 00:21:02.480]  上帝給我們看到成長的機會可能就在這些時間裡
[00:21:02.480 --> 00:21:06.480]  卑微的困境的確帶來很多不同的痛苦
[00:21:06.480 --> 00:21:12.480]  但是我們可以看到那些感受和挑戰一直一定會出現
[00:21:12.480 --> 00:21:16.480]  但同時間可以逼使我們走出我們的安殊區
[00:21:16.480 --> 00:21:21.480]  同樣去衍生成長的機會
[00:21:21.480 --> 00:21:26.480]  在卑微的時候,能夠在困境裡面看到成長
[00:21:26.480 --> 00:21:29.480]  這個作者的確不是小事
[00:21:29.480 --> 00:21:33.480]  我相信你和我都不是那麼容易做到
[00:21:33.480 --> 00:21:36.480]  但我相信是會做到
[00:21:36.480 --> 00:21:40.480]  這些時間很人性,很不容易
[00:21:40.480 --> 00:21:43.480]  因為我們人很自然地去想
[00:21:43.480 --> 00:21:48.480]  作者也希望自己的兒子能夠康復
[00:21:48.480 --> 00:21:54.480]  希望世界的事跟著自己的心意去走
[00:21:54.480 --> 00:21:57.480]  甚至剛才說的實際上的條件
[00:21:57.480 --> 00:22:01.480]  我們有很多不容易的時間
[00:22:01.480 --> 00:22:03.480]  但實際上我們都經常在想
[00:22:03.480 --> 00:22:05.480]  究竟我欠缺什麼呢?
[00:22:05.480 --> 00:22:07.480]  究竟我學上了什麼?
[00:22:07.480 --> 00:22:09.480]  我還需要什麼呢?
[00:22:09.480 --> 00:22:11.480]  再問深一點
[00:22:11.480 --> 00:22:17.480]  究竟有什麼才是我滿足的呢?
[00:22:17.480 --> 00:22:25.480]  甚至我們需要依靠什麼去證明自己和肯定自己呢?
[00:22:25.480 --> 00:22:32.480]  可能那些證明自己和肯定自己的東西
[00:22:32.480 --> 00:22:35.480]  都是一些很實際、很密切的東西
[00:22:35.480 --> 00:22:39.480]  我不知道你會不會因著自己的職業
[00:22:39.480 --> 00:22:42.480]  因著自己的收入
[00:22:42.480 --> 00:22:47.480]  去覺得不如人而感到困惑、感到沮喪呢?
[00:22:47.480 --> 00:22:54.480]  或者你會不會因為自己有份多好的職業
[00:22:54.480 --> 00:22:59.480]  多好的收入而感到安穩、自滿
[00:22:59.480 --> 00:23:03.480]  甚至覺得滿足呢?
[00:23:03.480 --> 00:23:08.480]  可能這些都是我們日常生活所面對的東西
