
[00:00:00.000 --> 00:00:06.400]  我今天講到的經文是《約翰福音》六章
[00:18:16.400 --> 00:18:18.400]  其實彼得他抓住了
[00:18:18.400 --> 00:18:20.400]  耶穌在第六十三節的時候
[00:18:20.400 --> 00:18:22.400]  那個教導的關鍵
[00:18:22.400 --> 00:18:24.400]  耶穌在裡面說
[00:18:24.400 --> 00:18:26.400]  我對你們所說的話
[00:18:26.400 --> 00:18:28.400]  就是靈,就是生命
[00:18:28.400 --> 00:18:32.400]  彼得就因為看重這份生命之道
[00:18:32.400 --> 00:18:34.400]  他選擇相信
[00:18:34.400 --> 00:18:36.400]  門徒也開始明白
[00:18:36.400 --> 00:18:40.400]  要將焦點放在屬靈永恆的價值上
[00:18:40.400 --> 00:18:44.400]  而不是屬世的眼前利益
[00:18:44.400 --> 00:18:47.400]  而英文我們可以看到
[00:18:47.400 --> 00:18:49.400]  我們已經相信
[00:18:49.400 --> 00:18:51.400]  並且已經知道
[00:18:51.400 --> 00:18:53.400]  這裡的相信
[00:18:53.400 --> 00:18:56.400]  不是我們頭腦的認知
[00:18:56.400 --> 00:18:59.400]  而是我們完全的信任
[00:18:59.400 --> 00:19:04.400]  將自己毫無保留地交給耶穌
[00:19:04.400 --> 00:19:08.400]  而就因著這份相信
[00:19:08.400 --> 00:19:11.400]  就帶來了深度的知道
[00:19:11.400 --> 00:19:13.400]  他們真切知道
[00:19:13.400 --> 00:19:18.400]  耶穌就是神的聖者
[00:19:18.400 --> 00:19:19.400]  各位兄弟姐妹
[00:19:19.400 --> 00:19:23.400]  聽到彼得這麼堅定的回應
[00:19:23.400 --> 00:19:25.400]  你們心裡會不會也在想
[00:19:25.400 --> 00:19:27.400]  一聽就相信
[00:19:27.400 --> 00:19:30.400]  我好像完全聽不到他說什麼
[00:19:30.400 --> 00:19:32.400]  真的這麼容易?
