
[00:00:00.000 --> 00:00:05.320]  (主持人: 喂喂,好,導演姊妹早晨啊,早晨啊,早晨啊)
[00:07:38.180 --> 00:07:40.340]  (Forence: 但他們沒有遵守舊約的律法)
[00:07:40.340 --> 00:07:42.300]  (Forence: 他們沒有遵守舊約講的)
[00:07:42.300 --> 00:07:45.420]  (Forence: 潔淨律法或是國禮)
[00:07:45.420 --> 00:07:49.900]  (Forence: 雖然他們很敬虔上帝)
[00:07:49.900 --> 00:07:53.660]  (Forence: 但一些保守派的猶太基督徒)
[00:07:53.660 --> 00:07:57.220]  (Forence: 都會視他們為不潔淨的外邦人)
[00:07:57.220 --> 00:08:00.180]  (Forence: 但哥利劉是一個敬畏上帝的人)
[00:08:00.180 --> 00:08:02.540]  (Forence: 他立即回應上帝的吩咐)
[00:08:02.540 --> 00:08:05.140]  (Forence: 立即派下屬)
[00:08:05.140 --> 00:08:07.580]  (Forence: 由在他屬於的地方)
[00:08:07.580 --> 00:08:08.580]  (Forence: 去所在的地方)
[00:08:08.580 --> 00:08:10.820]  (Forence: 去到彼得所在的地方)
[00:08:10.820 --> 00:08:15.220]  (Forence: 由蓋薩利亞去到約伯去找彼得)
[00:08:15.220 --> 00:08:17.220]  (Forence: 正當他們這班下屬)
[00:08:17.220 --> 00:08:18.860]  (Forence: 啟程去找彼得的時候)
[00:08:18.860 --> 00:08:22.020]  (Forence: 另一邊廂彼得就有一個經歷)
[00:08:22.020 --> 00:08:24.420]  (Forence: 在經文之後)
[00:08:24.420 --> 00:08:26.020]  (Forence: 有幾節經文讓我們知道)
[00:08:26.020 --> 00:08:28.900]  (Forence: 原來上帝派哥利劉去找彼得)
[00:08:28.900 --> 00:08:31.580]  (Forence: 是想彼得向他們傳福音)
[00:08:31.580 --> 00:08:33.740]  (Forence: 所以彼得的經歷)
[00:08:33.740 --> 00:08:36.740]  (Forence: 其實是一個上帝去幫助他)
[00:08:36.740 --> 00:08:39.060]  (Forence: 去預備他去傳福音的經歷)
[00:08:39.060 --> 00:08:42.020]  (Forence: 因為這班外邦人雖然是敬畏上帝)
[00:08:42.020 --> 00:08:44.580]  (Forence: 不過他們未認識耶穌)
[00:08:44.580 --> 00:08:46.180]  (Forence: 所以他們需要聽福音)
[00:08:46.180 --> 00:08:47.380]  (Forence: 需要認識耶穌)
[00:08:47.380 --> 00:08:49.380]  (Forence: 他們才能得救)
[00:08:49.380 --> 00:08:52.580]  (Forence: 現在上帝就是預備彼得)
[00:08:52.580 --> 00:08:55.140]  (Forence: 去傳福音給哥利劉聽)
[00:08:55.140 --> 00:08:57.740]  (Forence: 我們一起讀十章九到十六節)
[00:08:57.740 --> 00:08:59.740]  (Forence: 一起來看看)
[00:08:59.740 --> 00:09:01.660]  (Forence: 上帝如何預備彼得)
[00:09:01.660 --> 00:09:02.860]  (Forence: 彼得對上帝的預備)
[00:09:02.860 --> 00:09:04.620]  (Forence: 又有什麼反應呢)
[00:09:04.620 --> 00:09:06.100]  (Forence: 我們一起讀吧)
[00:09:06.100 --> 00:09:06.980]  (Forence: 第九節)
[00:09:06.980 --> 00:09:09.180]  (Forence: 第二天大約正午)
[00:09:09.180 --> 00:09:11.860]  (Forence: 他們走近那座城的時候)
[00:09:11.860 --> 00:09:14.700]  (Forence: 彼得上了房頂去祈禱)
[00:09:14.700 --> 00:09:17.700]  (Forence: 那家人正在預備飯的時候)
[00:09:17.700 --> 00:09:20.820]  (Forence: 彼得覺得餓了 肯想吃飯)
[00:09:20.820 --> 00:09:23.220]  (Forence: 這時候他游魂在外)
[00:09:23.220 --> 00:09:24.900]  (Forence: 看見天開了)
[00:09:24.900 --> 00:09:26.300]  (Forence: 有一件東西)
[00:09:26.300 --> 00:09:28.020]  (Forence: 好像一塊大布)
[00:09:28.020 --> 00:09:30.820]  (Forence: 綁著四角 鋼在地上)
[00:09:30.820 --> 00:09:34.500]  (Forence: 裡面有地上的各種四足新畜)
[00:09:34.500 --> 00:09:37.420]  (Forence: 還有昆蟲和天空的飛鳥)
[00:09:37.420 --> 00:09:39.060]  (Forence: 有聲音對他說)
[00:09:39.060 --> 00:09:41.340]  (Forence: 彼得起來宰了吃)
[00:09:41.340 --> 00:09:42.140]  (Forence: 彼得說)
[00:09:42.140 --> 00:09:43.940]  (Forence: 主啊 千萬不可)
[00:09:43.940 --> 00:09:45.180]  (Forence: 我從來不吃)
[00:09:45.180 --> 00:09:47.660]  (Forence: 植物和不潔淨的東西)
[00:09:47.660 --> 00:09:51.500]  (Forence: 第二次又有聲音對他說)
[00:09:51.500 --> 00:09:52.780]  (Forence: 神所潔淨的)
[00:09:52.780 --> 00:09:54.860]  (Forence: 你不可當作植物)
[00:09:54.860 --> 00:09:56.860]  (Forence: 這樣一連三次)
[00:09:56.860 --> 00:10:01.180]  (Forence: 這件東西就立即收回天上去了)
[00:10:01.180 --> 00:10:05.220]  經文記載了彼得見到一個異象
[00:10:05.220 --> 00:10:09.700]  在異象中他見到一袋東西
[00:10:09.700 --> 00:10:13.820]  裡面有各種四腳動物
[00:10:13.820 --> 00:10:17.620]  我今次在想有哪些動物不是四腳的呢
[00:10:17.620 --> 00:10:18.940]  三腳?沒有吧?
[00:10:18.940 --> 00:10:19.660]  兩腳?不知道
[00:10:19.660 --> 00:10:22.980]  總之就是不可以有四腳的動物
[00:10:22.980 --> 00:10:24.220]  裡面有昆蟲
[00:10:24.220 --> 00:10:26.500]  裡面也有天空的飛鳥
[00:10:26.500 --> 00:10:27.860]  然後就有聲音
[00:10:27.860 --> 00:10:29.580]  即是上帝的聲音叫他說
[00:10:29.580 --> 00:10:31.860]  彼得起來宰了吃
[00:10:31.860 --> 00:10:36.180]  宰這字不只是宰豬、宰羊這麼簡單
[00:10:36.180 --> 00:10:41.500]  是一個咎約宰殺動物作獻祭的意思
[00:10:41.500 --> 00:10:46.780]  即是上帝叫彼得進行咎約獻祭的儀式
[00:10:46.780 --> 00:10:48.940]  而他要獻祭的動物
[00:10:48.940 --> 00:10:54.180]  全部都是咎約說明是不潔淨的食物
[00:10:54.180 --> 00:10:59.860]  即是上帝現在叫彼得去宰殺一些
[00:10:59.860 --> 00:11:05.380]  他自己說不潔淨的東西去奉獻給自己
[00:11:05.380 --> 00:11:07.420]  情形就好像這樣
[00:11:07.420 --> 00:11:11.300]  假如上帝叫你去買六合彩
[00:11:11.300 --> 00:11:17.860]  然後說中了錢你去做奉獻
[00:11:17.860 --> 00:11:21.100]  你們覺得如何?
[00:11:21.100 --> 00:11:22.220]  好像很無聊
[00:11:22.220 --> 00:11:24.380]  我就會很震驚
[00:11:24.380 --> 00:11:26.540]  又例如
[00:11:26.580 --> 00:11:30.860]  例如上帝說你去和一個未信的拍拖
[00:11:30.860 --> 00:11:33.900]  為了叫他信耶穌
[00:11:33.900 --> 00:11:38.100]  你們又覺得如何?
[00:11:38.100 --> 00:11:39.900]  都幾好
[00:11:39.900 --> 00:11:41.060]  例如
[00:11:41.060 --> 00:11:44.100]  給我會覺得怎樣?
[00:11:44.100 --> 00:11:45.380]  接受不了
[00:11:45.380 --> 00:11:46.780]  我就會很震撼
[00:11:46.780 --> 00:11:49.580]  所以彼得的反應我是體會到的
[00:11:49.580 --> 00:11:51.980]  彼得和上帝說
[00:11:51.980 --> 00:11:53.580]  主啊千萬不可
[00:11:53.580 --> 00:11:55.100]  我從來不吃動物
[00:11:55.100 --> 00:11:57.660]  我是不吃不潔淨的東西
[00:11:57.660 --> 00:11:58.860]  我就會和上帝說
[00:11:58.860 --> 00:12:00.780]  我從來不買六合彩
[00:12:00.780 --> 00:12:02.020]  你叫我現在買六合彩
[00:12:02.020 --> 00:12:04.420]  怎樣買?
[00:12:04.420 --> 00:12:05.980]  然後我和上帝說
[00:12:05.980 --> 00:12:08.260]  上帝我真的立了願
[00:12:08.260 --> 00:12:11.020]  不和未信的拍拖結婚
[00:12:11.020 --> 00:12:11.980]  你現在要我去
[00:12:11.980 --> 00:12:14.420]  很難接受
[00:12:14.420 --> 00:12:17.100]  彼得的回答是強烈
[00:12:17.100 --> 00:12:18.100]  未他們譴責
[00:12:18.100 --> 00:12:20.020]  不過一定是堅決反對的
[00:12:20.020 --> 00:12:22.340]  他說主啊千萬不可
[00:12:22.340 --> 00:12:23.420]  萬萬不可
[00:12:23.420 --> 00:12:25.660]  上帝不行
[00:12:25.660 --> 00:12:27.180]  彼得的拒絕
[00:12:27.180 --> 00:12:28.260]  上帝的回應是
[00:12:28.260 --> 00:12:29.540]  神所潔淨的
[00:12:29.540 --> 00:12:31.700]  你不可當作俗物
[00:12:31.700 --> 00:12:33.140]  一年發生了三次
[00:12:33.140 --> 00:12:34.100]  即是說
[00:12:34.100 --> 00:12:35.940]  彼得拒絕了上帝三次
[00:12:35.940 --> 00:12:37.620]  上帝就叫了他三次
[00:12:37.620 --> 00:12:39.740]  他也是拒絕的
[00:12:39.740 --> 00:12:42.460]  彼得就是被他舊有的想法
[00:12:42.460 --> 00:12:44.060]  他的隧道視野
[00:12:44.060 --> 00:12:46.100]  去拒絕了上帝
[00:12:46.100 --> 00:12:47.580]  他認為自己這一刻
[00:12:47.580 --> 00:12:50.220]  是在遵守上帝的規矩
[00:12:50.220 --> 00:12:52.300]  他認為他拒絕上帝
[00:12:52.300 --> 00:12:55.860]  就是去馴服上帝
[00:12:55.860 --> 00:12:57.060]  是難的
[00:12:57.060 --> 00:12:59.180]  因為舊約確實是有說
[00:12:59.180 --> 00:13:02.380]  食物是有分潔淨和不潔淨
[00:13:02.380 --> 00:13:03.420]  亦都有說
[00:13:03.420 --> 00:13:06.900]  人類是有分猶太人和外邦人
[00:13:06.900 --> 00:13:08.020]  對於猶太人來說
[00:13:08.020 --> 00:13:09.660]  當時只有兩種人
[00:13:09.660 --> 00:13:11.220]  就是猶太人
[00:13:11.220 --> 00:13:13.500]  其他都是外邦人
[00:13:13.500 --> 00:13:14.220]  不過
[00:13:14.220 --> 00:13:14.860]  而他們覺得
[00:13:14.860 --> 00:13:17.300]  因為他們是特別被上帝揀選的人
[00:13:17.300 --> 00:13:20.500]  他們是真的要跟外邦人分別為性的
[00:13:20.500 --> 00:13:22.820]  他們要跟外邦人分開
[00:13:22.820 --> 00:13:24.180]  因為上帝是性潔的
[00:13:24.180 --> 00:13:26.020]  他們也要性潔
[00:13:26.020 --> 00:13:28.300]  不過當耶穌來了之後
[00:13:28.300 --> 00:13:32.300]  耶穌就帶人進入了新約的新世代
[00:13:32.300 --> 00:13:34.860]  現在上帝就是要彼得知道
[00:13:34.860 --> 00:13:36.140]  福音來了
[00:13:36.140 --> 00:13:38.620]  拆掉了這一切的分隔
[00:13:38.620 --> 00:13:41.700]  正如《迦拉太書》三章二十八節說
[00:13:41.700 --> 00:13:42.780]  在耶穌裏面
[00:13:42.780 --> 00:13:45.500]  不再分猶太人或希臘人
[00:13:45.500 --> 00:13:46.700]  即是外邦人
[00:13:46.700 --> 00:13:47.820]  在耶穌裏面
[00:13:47.820 --> 00:13:50.620]  其實每一個人都已經成為一體了
[00:13:50.620 --> 00:13:52.620]  都已經是一個群體
[00:13:52.620 --> 00:13:53.700]  是不會分開
[00:13:53.700 --> 00:13:54.900]  沒有分彼此
[00:13:54.900 --> 00:13:56.700]  所以彼得的問題就是
[00:13:56.700 --> 00:13:59.020]  他在福音新世代裏面
[00:13:59.020 --> 00:14:01.020]  在上帝已經宣告了
[00:14:01.020 --> 00:14:01.820]  他潔淨的東西
[00:14:01.820 --> 00:14:03.500]  不應該當作俗物
[00:14:03.500 --> 00:14:09.620]  他仍然在死守舊約已經過時的潔淨的規條
[00:14:09.620 --> 00:14:10.820]  諷刺的就是
[00:14:10.820 --> 00:14:12.820]  他直接拒絕上帝
[00:14:12.820 --> 00:14:16.020]  以為自己在馴服上帝
[00:14:16.020 --> 00:14:18.420]  他的隧道視野令他覺得
[00:14:18.420 --> 00:14:20.420]  死守舊約的律法
[00:14:20.420 --> 00:14:22.820]  是比周邊已經發生的事更重要
[00:14:22.820 --> 00:14:25.820]  就是新約帶來顛覆性的改變
[00:14:25.820 --> 00:14:27.820]  他的堅決拒絕
[00:14:27.820 --> 00:14:30.820]  就是他的隧道視野
[00:14:30.820 --> 00:14:35.820]  我不知道你們有沒有隧道視野
[00:14:35.820 --> 00:14:38.420]  我不知道何時開始
[00:14:38.420 --> 00:14:40.420]  有一個壞心腸的想法
[00:14:40.420 --> 00:14:42.020]  甚至是做法
[00:14:42.020 --> 00:14:43.220]  是怎樣的呢?
[00:14:43.220 --> 00:14:44.820]  就是我在街上
[00:14:44.820 --> 00:14:46.220]  以前我在街上
[00:14:46.220 --> 00:14:48.620]  見到對面迎面而來的人
[00:14:48.620 --> 00:14:50.820]  如果他們很專注看他們的手機
[00:14:50.820 --> 00:14:52.220]  回覆訊息也好
[00:14:52.220 --> 00:14:53.420]  打機也好
[00:14:53.420 --> 00:14:55.020]  看韓片也好
[00:14:55.020 --> 00:14:56.820]  他很專注在手機裏面
[00:14:56.820 --> 00:14:57.820]  我就會避開他
[00:14:57.820 --> 00:14:59.020]  因為我不想被他碰到
[00:14:59.020 --> 00:15:00.820]  我不想被他撞到
[00:15:00.820 --> 00:15:02.820]  不過避開了一段時間之後
