
[00:00:00.000 --> 00:00:02.000]  主我們活在一個世代
[00:04:03.000 --> 00:04:08.000]  或者甚至他自己人的一個歷史人物
[00:04:08.000 --> 00:04:09.000]  他的墳墓被移離
[00:04:09.000 --> 00:04:11.000]  八寶山公墓的時候
[00:04:11.000 --> 00:04:13.000]  中國人也是非常開心
[00:04:13.000 --> 00:04:15.000]  所以當政權和公民的關係緊張的時候
[00:04:15.000 --> 00:04:17.000]  會引起市民很大的焦慮
[00:04:17.000 --> 00:04:19.000]  又或者經歷過香港過去幾年的變化
[00:04:19.000 --> 00:04:23.000]  市民和香港的政府和市民的關係
[00:04:23.000 --> 00:04:25.000]  也都會引起很多不同市民的焦慮
[00:04:25.000 --> 00:04:28.000]  以至移居的數字是不斷上升
[00:04:28.000 --> 00:04:29.000]  今年的暑假
[00:04:29.000 --> 00:04:32.000]  可能又有一些朋友
[00:04:32.000 --> 00:04:35.000]  或者一些弟兄姊妹會離開香港
[00:04:35.000 --> 00:04:38.000]  即使在教會裡面
[00:04:38.000 --> 00:04:40.000]  我們在福祥
[00:04:40.000 --> 00:04:42.000]  我們都是面對著這些的情況
[00:04:42.000 --> 00:04:44.000]  但是我很想
[00:04:44.000 --> 00:04:46.000]  我們如何復常
[00:04:46.000 --> 00:04:48.000]  回到香港也不簡單
[00:04:48.000 --> 00:04:50.000]  能夠再一次出席崇拜
[00:04:50.000 --> 00:04:53.000]  對於很多人來說是一件很困難的事
[00:04:53.000 --> 00:04:54.000]  因為已經習慣了
[00:04:54.000 --> 00:04:56.000]  幾年在家中
[00:04:56.000 --> 00:04:57.000]  回到福祥
[00:04:57.000 --> 00:04:58.000]  我們就面對要復和
[00:04:58.000 --> 00:05:01.000]  我們如何能夠彼此再去聆聽
[00:05:01.000 --> 00:05:03.000]  不再猜疑
[00:05:03.000 --> 00:05:05.000]  重建人與人之間的信任
[00:05:05.000 --> 00:05:07.000]  不會因不同的看法而焦慮
[00:05:07.000 --> 00:05:09.000]  反而能夠同心敬拜
[00:05:09.000 --> 00:05:10.000]  也都不簡單
[00:05:10.000 --> 00:05:12.000]  再如何復興
[00:05:12.000 --> 00:05:14.000]  就是我們下一步要走的路
[00:05:14.000 --> 00:05:15.000]  所以今天來到聖經裡面
[00:05:15.000 --> 00:05:17.000]  有一個很重要的教導
[00:05:17.000 --> 00:05:18.000]  期望藉著這個教導
[00:05:18.000 --> 00:05:19.000]  幫助我們中國人走出
[00:05:19.000 --> 00:05:21.000]  很多年很多年
[00:05:21.000 --> 00:05:23.000]  我們在政權下的焦慮
[00:05:23.000 --> 00:05:25.000]  以致聖靈的能力
[00:05:25.000 --> 00:05:26.000]  能夠幫我們過一個豐盛
[00:05:26.000 --> 00:05:29.000]  和沒有恐懼的生命和人生
[00:05:29.000 --> 00:05:31.000]  我們一起讀提多書第三章
[00:05:31.000 --> 00:05:34.000]  我不知道大家有多少人有聖經在手
[00:05:34.000 --> 00:05:36.000]  舉手吧
[00:05:36.000 --> 00:05:37.000]  有多少人有聖經在手
[00:05:37.000 --> 00:05:38.000]  真是好
[00:05:38.000 --> 00:05:39.000]  有兩位姊妹有聖經在手
[00:05:39.000 --> 00:05:41.000]  給他們掌聲
[00:05:42.000 --> 00:05:44.000]  你是說電子聖經嗎
[00:05:44.000 --> 00:05:45.000]  實體聖經
[00:05:45.000 --> 00:05:47.000]  有沒有人有實體聖經在手
[00:05:47.000 --> 00:05:49.000]  我們已經沒有人有實體聖經在手
[00:05:49.000 --> 00:05:51.000]  過了一代人多快
[00:05:51.000 --> 00:05:53.000]  我鼓勵大家回來聽講道
[00:05:53.000 --> 00:05:54.000]  特別是六祖
[00:05:54.000 --> 00:05:55.000]  位置鬆動一點
[00:05:55.000 --> 00:05:56.000]  帶一本實體聖經
[00:05:56.000 --> 00:05:57.000]  不會阻礙到旁邊的
[00:05:57.000 --> 00:05:59.000]  拿一本實體聖經回來崇拜
[00:05:59.000 --> 00:06:01.000]  沒有實體聖經
[00:06:01.000 --> 00:06:03.000]  你可以用電子聖經
[00:06:03.000 --> 00:06:04.000]  如果沒有電子聖經
[00:06:04.000 --> 00:06:06.000]  也有我們的崇拜周刊
[00:06:06.000 --> 00:06:08.000]  裡面都有聖經
[00:06:08.000 --> 00:06:09.000]  我鼓勵大家拿聖經
[00:06:09.000 --> 00:06:11.000]  一起看著聽講道
[00:06:11.000 --> 00:06:14.000]  將更有得著的信託
[00:06:14.000 --> 00:06:15.000]  拿回本聖經
[00:06:15.000 --> 00:06:16.000]  我們一起讀吧
[00:06:16.000 --> 00:06:18.000]  好,一二三
[00:06:18.000 --> 00:06:20.000]  你要提醒眾人
[00:06:20.000 --> 00:06:24.000]  叫他們馴服執政的掌權的
[00:06:24.000 --> 00:06:28.000]  要順從預備行各樣的善事
[00:06:28.000 --> 00:06:29.000]  不要毀謗
[00:06:29.000 --> 00:06:31.000]  只要爭吵
[00:06:31.000 --> 00:06:32.000]  要和氣
[00:06:32.000 --> 00:06:35.000]  對眾人總要顯出溫柔
[00:06:35.000 --> 00:06:38.000]  我們從前也是無知
[00:06:38.000 --> 00:06:40.000]  活逆受迷惑
[00:06:40.000 --> 00:06:44.000]  作各樣私慾和厭惡的奴隸
[00:06:44.000 --> 00:06:47.000]  在惡毒實道中度日
[00:06:47.000 --> 00:06:49.000]  是可恨的
[00:06:49.000 --> 00:06:51.000]  而且彼此相恨
[00:06:51.000 --> 00:06:55.000]  但到了我們救主神的恩慈
[00:06:55.000 --> 00:06:58.000]  和慈愛顯明的時候
[00:06:58.000 --> 00:07:00.000]  祂救了我們
[00:07:00.000 --> 00:07:04.000]  並不是因我們自己所行的義
[00:07:04.000 --> 00:07:06.000]  而是照祂的憐憫
[00:07:06.000 --> 00:07:10.000]  藉著重生的洗和聖靈的更新
[00:07:10.000 --> 00:07:12.000]  聖靈就是神
[00:07:12.000 --> 00:07:16.000]  藉著我們的救主耶穌基督
[00:07:16.000 --> 00:07:20.000]  厚厚地囂冠在我們身上的
[00:07:20.000 --> 00:07:24.000]  好讓我們因祂的恩得稱為義
[00:07:24.000 --> 00:07:29.000]  可以憑著永生的盼望成為後製
[00:07:29.000 --> 00:07:32.000]  這話是可信的
[00:07:32.000 --> 00:07:35.000]  我願以堅持這些事
[00:07:35.000 --> 00:07:39.000]  使那些以信神的人留心行善
[00:07:39.000 --> 00:07:43.000]  這都是美好且對人有益的
[00:07:43.000 --> 00:07:46.000]  要遠避愚拙的辯論
[00:07:46.000 --> 00:07:52.000]  家譜紛爭和因律法而起的爭辯
[00:07:52.000 --> 00:07:56.000]  因為這些都是虛妄無益的
[00:07:56.000 --> 00:07:58.000]  分門結黨的人
[00:07:58.000 --> 00:08:01.000]  警戒過一兩次後
[00:08:01.000 --> 00:08:04.000]  就要拒絕與客來往
[00:08:04.000 --> 00:08:07.000]  因為你知道這樣的人
[00:08:07.000 --> 00:08:11.000]  已經背道上上犯罪
[00:08:11.000 --> 00:08:14.000]  自己定自己的罪了
[00:08:14.000 --> 00:08:17.000]  我打發亞提瑪或推基古
[00:08:17.000 --> 00:08:20.000]  到你那裡去的時候
[00:08:20.000 --> 00:08:24.000]  你要趕緊往尼哥波尼來見我
[00:08:24.000 --> 00:08:28.000]  因為我已經決定在那裡過冬
[00:08:28.000 --> 00:08:34.000]  你要趕緊給西納律師和阿波羅送行
[00:08:34.000 --> 00:08:37.000]  讓他們沒有缺乏
[00:08:37.000 --> 00:08:41.000]  我們的人也該學習行善
[00:08:41.000 --> 00:08:44.000]  何在有迫切需要的人
[00:08:44.000 --> 00:08:48.000]  這樣才不會不結果止
[00:08:48.000 --> 00:08:52.000]  跟我同在一起的人都向你問安
[00:08:52.000 --> 00:08:57.000]  請待向在信仰上愛我們的人問安
[00:08:57.000 --> 00:09:01.000]  願因為與你們眾人同在
[00:09:01.000 --> 00:09:03.000]  所以帶聖經的帽子
[00:09:03.000 --> 00:09:04.000]  有時候我們按不及PowerPoint
[00:09:04.000 --> 00:09:07.000]  大家可以讀下去
[00:09:07.000 --> 00:09:11.000]  再一次期望大家可以買本實體聖經
[00:09:11.000 --> 00:09:12.000]  我們正在用的和修本
[00:09:12.000 --> 00:09:14.000]  在下面書室可以買到
[00:09:14.000 --> 00:09:17.000]  信徒與社會與政權的關係
[00:09:17.000 --> 00:09:19.000]  是教會成立之初
[00:09:19.000 --> 00:09:22.000]  就需要認真面對的關係
[00:09:22.000 --> 00:09:24.000]  面對新約聖經不同的教導
[00:09:24.000 --> 00:09:26.000]  試圖在不同的地方
[00:09:26.000 --> 00:09:28.000]  都有一致性的教導
[00:09:28.000 --> 00:09:30.000]  上師讀一卷
[00:09:30.000 --> 00:09:33.000]  保羅在他人生較早前寫的經文
[00:09:33.000 --> 00:09:36.000]  大家看到他在他提多書
[00:09:36.000 --> 00:09:38.000]  在他人生晚年寫的經文
[00:09:38.000 --> 00:09:39.000]  和羅馬書是一致的
[00:09:39.000 --> 00:09:41.000]  在羅馬書13章1-7節
[00:09:41.000 --> 00:09:43.000]  「在上有權柄的人人要馴服
[00:09:43.000 --> 00:09:46.000]  因為沒有權柄不是來自神的
[00:09:46.000 --> 00:09:48.000]  權柄都是神所立的
[00:09:48.000 --> 00:09:52.000]  所以掌權的就是抗拒神所立的
[00:09:52.000 --> 00:09:54.000]  抗拒的人必自招審判
[00:09:54.000 --> 00:09:57.000]  作官的原不是要使行善的懼怕
[00:09:57.000 --> 00:09:59.000]  而是要使作惡的懼怕
[00:09:59.000 --> 00:10:01.000]  你願意不懼怕掌權的嗎?
[00:10:01.000 --> 00:10:05.000]  只要行善你就可得他的稱讚
[00:10:05.000 --> 00:10:06.000]  因為他是神的用人
[00:10:06.000 --> 00:10:08.000]  是與你有益的
[00:10:08.000 --> 00:10:10.000]  你若作惡就該懼怕
[00:10:10.000 --> 00:10:12.000]  因為他不是徒然配見
[00:10:12.000 --> 00:10:13.000]  他是神的用人
[00:10:13.000 --> 00:10:16.000]  為神的憤怒報應作惡的
[00:10:16.000 --> 00:10:18.000]  所以你們必須馴服
[00:10:18.000 --> 00:10:20.000]  不但是因神的憤怒
[00:10:20.000 --> 00:10:21.000]  也是因著良心
[00:10:21.000 --> 00:10:23.000]  你們立良也為這個緣故
[00:10:23.000 --> 00:10:25.000]  因他們是神的僕役
[00:10:25.000 --> 00:10:26.000]  專管這事
[00:10:26.000 --> 00:10:28.000]  凡人所當得的就給他
[00:10:28.000 --> 00:10:29.000]  當得良的給他立良
[00:10:29.000 --> 00:10:31.000]  當得遂的給他上遂
[00:10:31.000 --> 00:10:32.000]  當懼怕的懼怕他
[00:10:32.000 --> 00:10:35.000]  當恭敬的恭敬他
[00:10:35.000 --> 00:10:39.000]  《羅馬書》裡提到我們與政權的第一個原則
[00:10:39.000 --> 00:10:42.000]  就是試圖承傳舊約的教導
[00:10:42.000 --> 00:10:44.000]  舊約裡的神的指紋
[00:10:44.000 --> 00:10:45.000]  有記錄以來
[00:10:45.000 --> 00:10:47.000]  我看到大部分的成書作者
[00:10:47.000 --> 00:10:51.000]  都是活在外邦政權的管治下
[00:10:51.000 --> 00:10:55.000]  但他們馴服政權基於一個很重要的聖經神學
[00:10:55.000 --> 00:10:59.000]  就是無論地上的政權用任何形式出現
[00:10:59.000 --> 00:11:01.000]  神才是最終的掌權者
[00:11:01.000 --> 00:11:04.000]  這是《羅馬書》第一句開篇所說的
[00:11:04.000 --> 00:11:07.000]  政權是神所設立的
[00:11:07.000 --> 00:11:09.000]  神是最終的掌權者
[00:11:09.000 --> 00:11:11.000]  無論政權用何種形式出現
[00:11:11.000 --> 00:11:14.000]  神仍然在天上作王
[00:11:14.000 --> 00:11:15.000]  殘酷無情
[00:11:15.000 --> 00:11:17.000]  剿殺以色列人的巴比倫王
[00:11:17.000 --> 00:11:19.000]  或是愚蠢想救但爾利
[00:11:19.000 --> 00:11:21.000]  又不敢出手的波斯王
[00:11:21.000 --> 00:11:23.000]  無論他們是一個什麼光景
[00:11:23.000 --> 00:11:24.000]  什麼民族
[00:11:24.000 --> 00:11:26.000]  他們都要知道
[00:11:26.000 --> 00:11:28.000]  有一個神在天上作王
[00:11:28.000 --> 00:11:31.000]  政權不是本身就有他的權柄
[00:11:31.000 --> 00:11:33.000]  所以我們在以色列的書中看到
[00:11:33.000 --> 00:11:36.000]  政權只是神手中的工具
[00:11:36.000 --> 00:11:39.000]  成就神當時要成就的心意
[00:11:39.000 --> 00:11:41.000]  就是這份巨大的信心
[00:11:41.000 --> 00:11:43.000]  使以色列人在絕境
[00:11:43.000 --> 00:11:44.000]  在流離
[00:11:44.000 --> 00:11:46.000]  在喪失家園的時候
[00:11:46.000 --> 00:11:48.000]  仍然選擇仰望神
[00:11:48.000 --> 00:11:49.000]  相信神
[00:11:49.000 --> 00:11:50.000]  因為才知道
[00:11:50.000 --> 00:11:52.000]  相信神在歷史上有他的作為
[00:11:52.000 --> 00:11:54.000]  這份信心使以色列民族
[00:11:54.000 --> 00:11:55.000]  能夠坦然面對過
[00:11:55.000 --> 00:11:57.000]  管治他們的不同制度
[00:11:57.000 --> 00:11:59.000]  不同管治能力的政權
[00:11:59.000 --> 00:12:01.000]  和不同安全感的政權
[00:12:01.000 --> 00:12:03.000]  他們都能夠一一面對
[00:12:03.000 --> 00:12:04.000]  這是第一點
[00:12:04.000 --> 00:12:06.000]  我們今天信徒要有的
[00:12:06.000 --> 00:12:09.000]  我們知道神仍然在天上最終掌權
[00:12:09.000 --> 00:12:11.000]  我們能夠坦然面對
[00:12:11.000 --> 00:12:14.000]  任何不同安全感的政權
[00:12:14.000 --> 00:12:16.000]  同時第二點
[00:12:16.000 --> 00:12:18.000]  政權也要求掌權的
[00:12:18.000 --> 00:12:20.000]  用他的權柄聖經說
[00:12:20.000 --> 00:12:22.000]  用他合法配備的武器
[00:12:22.000 --> 00:12:24.000]  用來施行公義
[00:12:24.000 --> 00:12:29.000]  無論國家用什麼形式
[00:12:29.000 --> 00:12:30.000]  政權用什麼形式出現
[00:12:30.000 --> 00:12:32.000]  《針研書》十六章十二節都這樣說
[00:12:32.000 --> 00:12:35.000]  「國為是靠公義而建立的」
[00:12:35.000 --> 00:12:39.000]  無論是日本的神道王權
[00:12:39.000 --> 00:12:43.000]  或者是伊斯蘭教的教法
[00:12:43.000 --> 00:12:45.000]  去掌管他們整個國家
[00:12:45.000 --> 00:12:47.000]  好像印尼的一個地方
[00:12:47.000 --> 00:12:49.000]  無論政權或者民主自由
[00:12:49.000 --> 00:12:51.000]  世俗的政權
[00:12:51.000 --> 00:12:53.000]  無論任何的國為
[00:12:53.000 --> 00:12:54.000]  他的本質
[00:12:54.000 --> 00:12:56.000]  聖經說都要秉行公義
[00:12:56.000 --> 00:12:59.000]  如果一個政權長久偏離秉行公義
[00:12:59.000 --> 00:13:02.000]  將會在神面前不得建立
[00:13:02.000 --> 00:13:03.000]  這是聖經所寫
[00:13:03.000 --> 00:13:05.000]  也是我們在歷史上所見到的
[00:13:05.000 --> 00:13:07.000]  聖經說
[00:13:07.000 --> 00:13:09.000]  不按公義而行的邦國
[00:13:09.000 --> 00:13:10.000]  無論是迦南人
[00:13:10.000 --> 00:13:12.000]  甚或是以色列人
[00:13:12.000 --> 00:13:16.000]  神最終都會在歷史上施行審判
[00:13:16.000 --> 00:13:21.000]  這是我們當年為何懷念胡耀邦
[00:13:21.000 --> 00:13:27.000]  就是因為公義能夠在紮冤假錯案時得到彰顯
[00:13:27.000 --> 00:13:31.000]  所以政權無論用任何形式出現
[00:13:31.000 --> 00:13:33.000]  他在聖經裡的一個本質
[00:13:33.000 --> 00:13:34.000]  就是要施行公義
[00:13:34.000 --> 00:13:36.000]  長久偏離這個本質的
[00:13:36.000 --> 00:13:38.000]  都會受到審判
[00:13:38.000 --> 00:13:40.000]  詩篇146篇三至四節
[00:13:40.000 --> 00:13:41.000]  直接了當地教導
[00:13:41.000 --> 00:13:43.000]  我們說你們不要倚靠君王
[00:13:43.000 --> 00:13:44.000]  不要倚靠世人
[00:13:44.000 --> 00:13:45.000]  他一點也不能幫助
[00:13:45.000 --> 00:13:47.000]  他的氣一斷就歸回塵土
[00:13:47.000 --> 00:13:50.000]  他所打算的當日就消滅了
[00:13:50.000 --> 00:13:53.000]  這也是我們在公司見到的景況
[00:13:53.000 --> 00:13:55.000]  也是在世界上見到的景況
[00:13:55.000 --> 00:13:57.000]  在這個前提下
[00:13:57.000 --> 00:13:58.000]  我們回到羅馬書
[00:13:58.000 --> 00:14:00.000]  一切的權柄都在神的掌管之下
[00:14:00.000 --> 00:14:02.000]  而神對所有權柄
[00:14:02.000 --> 00:14:05.000]  是有終極要求他們施行公義的要求
[00:14:05.000 --> 00:14:06.000]  無論他用任何的形式
[00:14:06.000 --> 00:14:08.000]  任何的形態出現在他們面前
[00:14:08.000 --> 00:14:09.000]  而第三
[00:14:09.000 --> 00:14:10.000]  我有七點的
[00:14:10.000 --> 00:14:12.000]  這裡說到第三點
[00:14:12.000 --> 00:14:14.000]  這七點將會在最後的投影片裡
[00:14:14.000 --> 00:14:15.000]  去跟大家分享
[00:14:15.000 --> 00:14:16.000]  我現在說到第三點
[00:14:16.000 --> 00:14:18.000]  經文裡也說到一個首要的教導
[00:14:18.000 --> 00:14:21.000]  所以信徒要馴服權柄
[00:14:21.000 --> 00:14:24.000]  這是我們當中最難去領受
[00:14:24.000 --> 00:14:25.000]  或者接受的一個的警方
[00:14:25.000 --> 00:14:27.000]  可能我們當中有些人
[00:14:27.000 --> 00:14:28.000]  羅馬書裡說到馴服
[00:14:28.000 --> 00:14:31.000]  包括納良賞歲懼怕恭敬
[00:14:31.000 --> 00:14:32.000]  包括你所做的
[00:14:32.000 --> 00:14:34.000]  也包括你的態度
[00:14:34.000 --> 00:14:35.000]  納歲
[00:14:35.000 --> 00:14:36.000]  可能大家剛剛做了不久
[00:14:36.000 --> 00:14:39.000]  也收到新的一份提醒
[00:14:39.000 --> 00:14:41.000]  這個大家可能周而復始
[00:14:41.000 --> 00:14:42.000]  在做的事情
[00:14:42.000 --> 00:14:44.000]  我們看到耶穌基督
[00:14:44.000 --> 00:14:47.000]  電歲他覺得不需要納
[00:14:47.000 --> 00:14:49.000]  因為他說他是神的兒子
[00:14:49.000 --> 00:14:50.000]  不需要納
[00:14:50.000 --> 00:14:51.000]  但他仍然叫納電歲
[00:14:51.000 --> 00:14:52.000]  有人問他
[00:14:52.000 --> 00:14:54.000]  凱撒的歲是不是應該納
[00:14:54.000 --> 00:14:56.000]  他也說凱撒的也要歸給凱撒
[00:14:56.000 --> 00:14:58.000]  有時候我在街上
[00:14:58.000 --> 00:15:01.000]  看到很多店鋪開始只收現金
[00:15:01.000 --> 00:15:02.000]  我有一點擔心
[00:15:02.000 --> 00:15:03.000]  是不是很多人
[00:15:03.000 --> 00:15:04.000]  我估計
[00:15:04.000 --> 00:15:05.000]  這個可能想多了
[00:15:05.000 --> 00:15:07.000]  不想納歲
[00:15:07.000 --> 00:15:09.000]  但我們基督徒不是這樣做
[00:15:09.000 --> 00:15:11.000]  我們要納每一份的歲
[00:15:11.000 --> 00:15:14.000]  同樣除了要賞歲
[00:15:14.000 --> 00:15:15.000]  懼怕和恭敬
[00:15:15.000 --> 00:15:17.000]  也是我教導我的孩子
[00:15:17.000 --> 00:15:18.000]  我的孩子
[00:15:18.000 --> 00:15:20.000]  有些朋友他們很喜歡染頭髮
[00:15:20.000 --> 00:15:22.000]  也染得極其色彩
[00:15:22.000 --> 00:15:24.000]  他們除了喜歡染頭髮
[00:15:24.000 --> 00:15:25.000]  也喜歡踢夜球
[00:15:25.000 --> 00:15:27.000]  在街上踢到大概熄燈為止
[00:15:27.000 --> 00:15:28.000]  當他回家的路上
[00:15:28.000 --> 00:15:29.000]  往往遇到什麼呢?
[00:15:29.000 --> 00:15:33.000]  就是警察截查他們身份證的絕佳對象
[00:15:33.000 --> 00:15:34.000]  我教導我的孩子
[00:15:34.000 --> 00:15:36.000]  在當時的警方裏面
[00:15:36.000 --> 00:15:37.000]  他要恭敬
[00:15:37.000 --> 00:15:38.000]  往往他分享
[00:15:38.000 --> 00:15:39.000]  因為他的態度
[00:15:39.000 --> 00:15:41.000]  一個可以很緊張的場面
[00:15:41.000 --> 00:15:44.000]  變成了和警察有說有笑的對話
[00:15:44.000 --> 00:15:47.000]  這個也是我想我的孩子學會
[00:15:47.000 --> 00:15:50.000]  一個在歷代世代裏面
[00:15:50.000 --> 00:15:52.000]  也對信徒說
[00:15:52.000 --> 00:15:54.000]  我們要納娘賞歲
[00:15:54.000 --> 00:15:55.000]  要懼怕恭敬
