
[00:00:00.000 --> 00:00:05.520]  今日很高興一同來到神的殿中聽神的訊息
[00:07:32.000 --> 00:07:36.000]  必要得著百倍並且承受永生
[00:07:36.000 --> 00:07:40.000]  這裡其實耶穌隨即就馬上說
[00:07:40.000 --> 00:07:45.000]  在前的將要在後的將要在前的警告
[00:07:45.000 --> 00:07:49.000]  就落到經文當中
[00:07:49.000 --> 00:07:52.000]  我們也一同去讀
[00:07:52.000 --> 00:07:55.000]  可能有些字有些小
[00:07:55.000 --> 00:07:57.000]  我們也嘗試去讀
[00:07:57.000 --> 00:07:59.000]  預備起
[00:07:59.000 --> 00:08:03.000]  因為天國好比一家的主人
[00:08:03.000 --> 00:08:08.000]  清早去僱人進他的葡萄園做工
[00:08:08.000 --> 00:08:12.000]  他和工人講定一天一個銀幣
[00:08:12.000 --> 00:08:16.000]  就打發他們進葡萄園去
[00:08:16.000 --> 00:08:20.000]  約在上午九點鐘出去
[00:08:20.000 --> 00:08:24.000]  看見市場上還有閒暫的人
[00:08:24.000 --> 00:08:26.000]  就對那些人說
[00:08:26.000 --> 00:08:30.000]  你們也進葡萄園去
[00:08:30.000 --> 00:08:33.000]  我會給你們合理的工錢
[00:08:33.000 --> 00:08:36.000]  他們也進去了
[00:08:36.000 --> 00:08:41.000]  約在正午和下午三點鐘又出去
[00:08:41.000 --> 00:08:44.000]  他也是這樣做
[00:08:44.000 --> 00:08:47.000]  約在下午五點鐘出去
[00:08:47.000 --> 00:08:51.000]  他看見還有站在那裡
[00:08:51.000 --> 00:08:53.000]  就問他們
[00:08:53.000 --> 00:08:58.000]  你們為什麼整天在這裡行站呢
[00:08:58.000 --> 00:09:03.000]  他們說因為沒有人僱我們
[00:09:03.000 --> 00:09:07.000]  他說你們也進葡萄園去
[00:09:07.000 --> 00:09:10.000]  讀到這裡
[00:09:10.000 --> 00:09:13.000]  第一點想和大家分享
[00:09:13.000 --> 00:09:15.000]  認定主因
[00:09:15.000 --> 00:09:17.000]  重回初心
[00:09:17.000 --> 00:09:20.000]  驟眼看來這個比喻
[00:09:20.000 --> 00:09:23.000]  重點好像放在
[00:09:23.000 --> 00:09:25.000]  關於勞資關係
[00:09:25.000 --> 00:09:29.000]  雙方不對等不公平的待遇裡
[00:09:29.000 --> 00:09:32.000]  這個比喻究竟說什麼呢
[00:09:32.000 --> 00:09:35.000]  是不是單單信主就行了
[00:09:35.000 --> 00:09:39.000]  首先我們要先了解這個比喻的背景
[00:09:39.000 --> 00:09:41.000]  其實耶穌藉著這裡
[00:09:41.000 --> 00:09:45.000]  和大家說的相當熟悉的情況
[00:09:45.000 --> 00:09:48.000]  剛才敬拜隊領唱的
[00:09:48.000 --> 00:09:53.000]  也說初秋是一個收割的季節
[00:09:53.000 --> 00:09:58.000]  其實當時耶穌有一個很熟悉的情景
[00:09:58.000 --> 00:10:01.000]  就是一個園主在葡萄園裡
[00:10:01.000 --> 00:10:03.000]  準備收割的一個季節
[00:10:03.000 --> 00:10:08.000]  他請臨時工替他做一個收割的警察
[00:10:08.000 --> 00:10:11.000]  當時是很普遍的
[00:10:11.000 --> 00:10:14.000]  他清早就出去市集那裡
[00:10:14.000 --> 00:10:17.000]  有工人就聚集在那裡
[00:10:17.000 --> 00:10:21.000]  他就等候一個園主去請他
[00:10:21.000 --> 00:10:24.000]  以前的工作時間
[00:10:24.000 --> 00:10:29.000]  就是由早上六點到傍晚六點
[00:10:29.000 --> 00:10:31.000]  他們就收工了
[00:10:31.000 --> 00:10:33.000]  他們很特別的地方
[00:10:33.000 --> 00:10:37.000]  就是每三節就去請人
[00:10:37.000 --> 00:10:39.000]  所以我們會留意到
[00:10:39.000 --> 00:10:42.000]  園主是每隔三個小時
[00:10:42.000 --> 00:10:45.000]  就是說九點鐘、十二點鐘
[00:10:45.000 --> 00:10:49.000]  和下午的三點鐘就會出去請人
[00:10:49.000 --> 00:10:53.000]  所以園主所給的工價是一個銀幣
[00:10:53.000 --> 00:10:57.000]  是當時一般人一天的工資
[00:10:57.000 --> 00:11:00.000]  而且當時普遍的家庭
[00:11:00.000 --> 00:11:01.000]  都是過得一天第一天
[00:11:01.000 --> 00:11:03.000]  他們沒有什麼積蓄
[00:11:03.000 --> 00:11:07.000]  所以就找完一天就花一天
[00:11:07.000 --> 00:11:11.000]  園主為了得到當時的園主
[00:11:11.000 --> 00:11:13.000]  為了得到最大的利益
[00:11:13.000 --> 00:11:18.000]  他會按著葡萄園裡邊收割的進度
[00:11:18.000 --> 00:11:21.000]  每三個小時就去決定
[00:11:21.000 --> 00:11:24.000]  是不是增聘人手去幫忙
[00:11:24.000 --> 00:11:26.000]  當時的人就是這樣做
[00:11:26.000 --> 00:11:29.000]  按常理後來增聘的工人
[00:11:29.000 --> 00:11:32.000]  應該就是按著那個時數
[00:11:32.000 --> 00:11:34.000]  他很少做
[00:11:34.000 --> 00:11:35.000]  少了時間做
[00:11:35.000 --> 00:11:37.000]  應該是會扣減他的工資
[00:11:37.000 --> 00:11:39.000]  當時就是這樣
[00:11:39.000 --> 00:11:42.000]  不過這個這麼尋常的比喻
[00:11:42.000 --> 00:11:45.000]  他有兩個很不尋常的地方
[00:11:45.000 --> 00:11:46.000]  第一
[00:11:46.000 --> 00:11:49.000]  就算每一個工人的時數不相同
[00:11:49.000 --> 00:11:52.000]  但是他們得到的工價都是相同
[00:11:52.000 --> 00:11:54.000]  大家都是留意到的
[00:11:54.000 --> 00:11:57.000]  第二個就是園主每隔三個小時
[00:11:57.000 --> 00:12:00.000]  他就去增聘那些人來幫忙
[00:12:00.000 --> 00:12:06.000]  但英文並不是記載他趕不及去收割去增聘人
[00:12:06.000 --> 00:12:07.000]  大家有沒有留意
[00:12:07.000 --> 00:12:08.000]  他不是趕不及
[00:12:08.000 --> 00:12:11.000]  他反而是因為園主
[00:12:11.000 --> 00:12:16.000]  他看見市場上還有閒暫的人
[00:12:16.000 --> 00:12:19.000]  看見還有人站在那裡的緣故
[00:12:19.000 --> 00:12:21.000]  就叫他們做什麼
[00:12:21.000 --> 00:12:23.000]  進去他的葡萄園
[00:12:23.000 --> 00:12:26.000]  所以主耶穌在這個比喻的重點
[00:12:26.000 --> 00:12:33.000]  就不是在於工資的不成正比這個投訴來做重點
[00:12:33.000 --> 00:12:39.000]  而是園主持有工人一視同仁的那個恩典
[00:12:39.000 --> 00:12:42.000]  反而這個就是重點
[00:12:42.000 --> 00:12:44.000]  原來能夠進入天國
[00:12:44.000 --> 00:12:47.000]  本身已經是神給我們很大的恩典
[00:12:47.000 --> 00:12:50.000]  就正如《耳窟所書》二章八至九節
[00:12:50.000 --> 00:12:53.000]  他提到你們得救是本乎恩
[00:12:53.000 --> 00:12:55.000]  也都因著信
[00:12:55.000 --> 00:12:57.000]  並不是出於你們自己的禍
[00:12:57.000 --> 00:12:59.000]  乃是神所賜的
[00:12:59.000 --> 00:13:01.000]  也都不是你們出於行為的
[00:13:01.000 --> 00:13:04.000]  免得有人自誇
[00:13:04.000 --> 00:13:06.000]  所以這個看來
[00:13:06.000 --> 00:13:08.000]  好像是每個人都明白
[00:13:08.000 --> 00:13:10.000]  媽媽是女人的道理
[00:13:10.000 --> 00:13:13.000]  但是每每我們去到信主的年日
[00:13:13.000 --> 00:13:15.000]  漸漸增長的時候
[00:13:15.000 --> 00:13:17.000]  你會有所忽視
[00:13:17.000 --> 00:13:19.000]  你會有所輕忽
[00:13:19.000 --> 00:13:21.000]  你會有所淡忘
[00:13:21.000 --> 00:13:28.000]  有時候我們會將得救的恩典視為理所當然
[00:13:28.000 --> 00:13:32.000]  甚至會因為我們的熱心侍奉
[00:13:32.000 --> 00:13:35.000]  敬虔的靈命
[00:13:35.000 --> 00:13:37.000]  也都變得很理直氣壯
[00:13:37.000 --> 00:13:41.000]  於是原本是心存感恩
[00:13:41.000 --> 00:13:43.000]  報答主恩的回應
[00:13:43.000 --> 00:13:47.000]  就變得根根計較起來
[00:13:47.000 --> 00:13:50.000]  所以今天我們看看我們的侍奉心態
[00:13:50.000 --> 00:13:55.000]  會不會已經起了一些變化
[00:13:55.000 --> 00:13:59.000]  而離棄了原本的初心呢?
[00:13:59.000 --> 00:14:04.000]  以致我們的侍奉失去了對神的感恩熱情
[00:14:04.000 --> 00:14:09.000]  視侍奉為一份工作
[00:14:09.000 --> 00:14:12.000]  甚至是一個重擔
[00:14:12.000 --> 00:14:15.000]  會不會有時候有些人
[00:14:15.000 --> 00:14:17.000]  會因為自己的表現
[00:14:17.000 --> 00:14:22.000]  而作為高高在上的一個指標呢?
[00:14:22.000 --> 00:14:26.000]  因為為基督徒我有責任去崇拜
[00:14:26.000 --> 00:14:29.000]  我每個月都要有責任去奉獻
[00:14:29.000 --> 00:14:32.000]  每一年我都要找一個侍奉的崗位
[00:14:32.000 --> 00:14:37.000]  能夠表現我自己是一個良好的基督徒
[00:14:37.000 --> 00:14:39.000]  其實這個過程
[00:14:39.000 --> 00:14:46.000]  你有沒有完全失去了對神的那份恩典的心存感恩呢?
[00:14:46.000 --> 00:14:50.000]  其實奉獻是很特別的
[00:14:50.000 --> 00:14:55.000]  以前我奉獻是很不甘心、不樂意
[00:14:55.000 --> 00:14:57.000]  結果都是一樣的
[00:14:57.000 --> 00:14:58.000]  你又十一奉獻
[00:14:58.000 --> 00:15:01.000]  沒有人看得出你是甘心樂意
[00:15:01.000 --> 00:15:03.000]  還是你為了那份責任而奉獻
[00:15:03.000 --> 00:15:04.000]  沒有人看得出的
[00:15:04.000 --> 00:15:06.000]  只有你自己和神知
[00:15:06.000 --> 00:15:09.000]  所以結果是一樣的
[00:15:09.000 --> 00:15:13.000]  但是差之毫釐謀之千里
[00:15:13.000 --> 00:15:19.000]  這個園主最後對那些心存不滿的工人的回應
[00:15:19.000 --> 00:15:24.000]  今天我們有機會能夠回應主恩典的時候
[00:15:24.000 --> 00:15:29.000]  我們又會不會選擇用什麼心態去回應呢?
[00:15:29.000 --> 00:15:35.000]  在這裡主耶穌終於讓我們有機會去回應主恩典的時候
[00:15:35.000 --> 00:15:36.000]  有些人邀請你
[00:15:36.000 --> 00:15:39.000]  不如你起來侍奉吧
[00:15:39.000 --> 00:15:41.000]  有時候我們就會說
[00:15:41.000 --> 00:15:43.000]  喂,我很忙,我沒空
[00:15:43.000 --> 00:15:45.000]  或者明年吧
[00:15:45.000 --> 00:15:48.000]  或者我五年後再回來吧
[00:15:48.000 --> 00:15:50.000]  為什麼要找我啊?
[00:15:50.000 --> 00:15:54.000]  無論如何都會有些藉口去推搪的
[00:15:54.000 --> 00:15:57.000]  這個PowerPoint已經打出來了
[00:15:57.000 --> 00:16:00.000]  曾經有一個故事
[00:16:00.000 --> 00:16:01.000]  我不知道你們有沒有聽過
[00:16:01.000 --> 00:16:04.000]  或者都是耳熟能詳
[00:16:04.000 --> 00:16:06.000]  如果聽過的話
[00:16:06.000 --> 00:16:08.000]  也可以繼續作為一個提醒
[00:16:08.000 --> 00:16:13.000]  有一天他說這個媽媽正在廚房裡煮飯
[00:16:13.000 --> 00:16:14.000]  煮飯煮飯
[00:16:14.000 --> 00:16:19.000]  一如既往就叫兒子進來幫忙拿東西
[00:16:19.000 --> 00:16:22.000]  小孩子就怎麼樣呢?
[00:16:22.000 --> 00:16:25.000]  住托退堂了
[00:16:25.000 --> 00:16:30.000]  然後就說他兒子很正經地拿了一張紙
[00:16:30.000 --> 00:16:32.000]  寫了一些東西
[00:16:32.000 --> 00:16:34.000]  就放進媽媽的廚房裡
[00:16:34.000 --> 00:16:36.000]  就跟他說什麼呢?
[00:16:36.000 --> 00:16:37.000]  聽著吧
[00:16:37.000 --> 00:16:39.000]  如果將來你兒子這樣的話
[00:16:39.000 --> 00:16:40.000]  會不會很生氣呢?
[00:16:40.000 --> 00:16:42.000]  他說如果我幫你放一塊紙
[00:16:42.000 --> 00:16:45.000]  收五塊錢
[00:16:45.000 --> 00:16:48.000]  他說如果我吃完飯幫你收桌子
[00:16:48.000 --> 00:16:50.000]  我收十塊錢
[00:16:50.000 --> 00:16:52.000]  然後他說洗碗很有難度
[00:16:52.000 --> 00:16:54.000]  我收二十塊錢
[00:16:54.000 --> 00:16:57.000]  倒垃圾小小的五塊錢
[00:16:57.000 --> 00:17:00.000]  掃地拖地都是大事
[00:17:00.000 --> 00:17:02.000]  一樣收十塊錢
[00:17:02.000 --> 00:17:06.000]  不知道你的小朋友這樣跟你說的時候
[00:17:06.000 --> 00:17:08.000]  你有什麼回應呢?
[00:17:08.000 --> 00:17:11.000]  這小朋友心裡想的時候
[00:17:11.000 --> 00:17:12.000]  我這麼辛苦工作
[00:17:12.000 --> 00:17:14.000]  我不拿錢嗎?
[00:17:14.000 --> 00:17:16.000]  我這麼辛苦工作
[00:17:16.000 --> 00:17:18.000]  當時這個媽媽
[00:17:18.000 --> 00:17:20.000]  先不要去得這麼快
[00:17:20.000 --> 00:17:23.000]  先回到前面那張powerpoint
[00:17:23.000 --> 00:17:25.000]  當時這個媽媽
[00:17:25.000 --> 00:17:28.000]  其實她沒有很生氣
[00:17:28.000 --> 00:17:31.000]  她靜靜地在紙的背後寫著
[00:17:31.000 --> 00:17:33.000]  我覺得都挺感動的
[00:17:33.000 --> 00:17:34.000]  大家聽著吧
[00:17:34.000 --> 00:17:36.000]  作為子女的我們
[00:17:36.000 --> 00:17:39.000]  十月懷胎無價
[00:17:39.000 --> 00:17:42.000]  挨奸底野餵奶無價
[00:17:42.000 --> 00:17:44.000]  洗衣煮飯無價
[00:17:44.000 --> 00:17:45.000]  供書教學無價
[00:17:45.000 --> 00:17:47.000]  伴你成長無價
[00:17:47.000 --> 00:17:49.000]  跟你聊天無價
[00:17:49.000 --> 00:17:52.000]  結果這個小朋友怎麼樣呢?
[00:17:52.000 --> 00:17:55.000]  哭一不成聲
[00:17:55.000 --> 00:17:56.000]  就是不停地哭
[00:17:56.000 --> 00:17:57.000]  抱著媽媽
[00:17:57.000 --> 00:17:59.000]  就連忙說什麼呢?
[00:17:59.000 --> 00:18:00.000]  謝謝你啊
[00:18:00.000 --> 00:18:02.000]  我覺得很慚愧
[00:18:02.000 --> 00:18:04.000]  這個會不會是我們
[00:18:04.000 --> 00:18:05.000]  這個故事的
[00:18:05.000 --> 00:18:08.000]  《屬靈生命》的一個縮影呢?
[00:18:08.000 --> 00:18:10.000]  我們會不會像小孩一樣
[00:18:10.000 --> 00:18:12.000]  以前我媽媽說
[00:18:12.000 --> 00:18:15.000]  六歲以下做什麼
[00:18:15.000 --> 00:18:18.000]  都會聽媽媽的
[00:18:18.000 --> 00:18:20.000]  六歲以上就叫她做什麼
[00:18:20.000 --> 00:18:22.000]  都跟你斤斤計較
[00:18:22.000 --> 00:18:24.000]  這裡會不會是
[00:18:24.000 --> 00:18:26.000]  《屬靈生命》的一個縮影呢?
[00:18:26.000 --> 00:18:28.000]  當我們剛剛初訊的時候
[00:18:28.000 --> 00:18:30.000]  我們是很熱心的
[00:18:30.000 --> 00:18:32.000]  滿有熱情的
[00:18:32.000 --> 00:18:34.000]  都是聽神的
[00:18:34.000 --> 00:18:39.000]  但是當你開始日漸長大
[00:18:39.000 --> 00:18:41.000]  你就開始
[00:18:41.000 --> 00:18:43.000]  會不會有離棄了
[00:18:43.000 --> 00:18:46.000]  起初的初心
[00:18:46.000 --> 00:18:48.000]  以致我們對神的恩典
[00:18:48.000 --> 00:18:50.000]  失去了本身的熱情和回應
[00:18:50.000 --> 00:18:53.000]  甚至這個熱情和回應
[00:18:53.000 --> 00:18:56.000]  都視為一個額外的重擔
[00:18:56.000 --> 00:18:58.000]  又會不會因為
[00:18:58.000 --> 00:19:00.000]  我們侍奉的機會
[00:19:00.000 --> 00:19:03.000]  來表現我們自己是一個基督徒
[00:19:03.000 --> 00:19:06.000]  而為做而做呢?
[00:19:06.000 --> 00:19:09.000]  那個沒有心存半點
[00:19:09.000 --> 00:19:11.000]  對神的那份感恩的心
[00:19:11.000 --> 00:19:13.000]  我們值得去思想
[00:19:13.000 --> 00:19:15.000]  當我們願意重回初心
[00:19:15.000 --> 00:19:17.000]  認定恩典的時候
[00:19:17.000 --> 00:19:19.000]  我們就能夠心存感謝
[00:19:19.000 --> 00:19:21.000]  並且重拾信仰那份
[00:19:21.000 --> 00:19:23.000]  單純喜樂的心
[00:19:23.000 --> 00:19:26.000]  也不再斤斤計較了
[00:19:26.000 --> 00:19:30.000]  我們去到經文
[00:19:30.000 --> 00:19:31.000]  下一個部分
[00:19:31.000 --> 00:19:33.000]  八至十六節
[00:19:33.000 --> 00:19:34.000]  我們一同去讀吧
[00:19:34.000 --> 00:19:35.000]  預備起
[00:19:35.000 --> 00:19:37.000]  「到了晚上
[00:19:37.000 --> 00:19:39.000]  玄主對公頭說
[00:19:39.000 --> 00:19:41.000]  叫工人都來
[00:19:41.000 --> 00:19:43.000]  給他們工錢
[00:19:43.000 --> 00:19:45.000]  從後來的起
[00:19:45.000 --> 00:19:48.000]  到先前來的為止
[00:19:48.000 --> 00:19:51.000]  約在下午五點鐘
[00:19:51.000 --> 00:19:53.000]  最先顧的人來了
[00:19:53.000 --> 00:19:56.000]  各人領了一個銀幣
[00:19:56.000 --> 00:19:59.000]  那些最先顧的來了
[00:19:59.000 --> 00:20:01.000]  以為可以多領
[00:20:01.000 --> 00:20:05.000]  誰知也是各領一個銀幣
[00:20:05.000 --> 00:20:08.000]  他們領了工錢
[00:20:08.000 --> 00:20:12.000]  就埋怨那家的主人說
[00:20:12.000 --> 00:20:15.000]  我們整天勞苦受熱」
[00:20:15.000 --> 00:20:19.000]  (大聲說)
[00:20:19.000 --> 00:20:23.000]  「你竟對他們和我們一樣嗎
[00:20:23.000 --> 00:20:26.000]  主人回答其中的一人說
[00:20:26.000 --> 00:20:30.000]  朋友,我沒虧待你
[00:20:30.000 --> 00:20:34.000]  你與我說定的不是一個銀幣嗎
[00:20:34.000 --> 00:20:37.000]  拿你的錢走吧
[00:20:37.000 --> 00:20:42.000]  我樂意給那後來的和給你的一樣
[00:20:42.000 --> 00:20:47.000]  難道我的東西不可取我的意思嗎
[00:20:47.000 --> 00:20:50.000]  因為我作好人
[00:20:50.000 --> 00:20:52.000]  你就眼紅了嗎
[00:20:52.000 --> 00:20:57.000]  這樣在後的將要在前
[00:20:57.000 --> 00:21:01.000]  在前的將要在後了」
[00:21:01.000 --> 00:21:02.000]  第二點想說的是
