
[00:00:00.000 --> 00:00:04.000]  今天講題是智者話
[00:03:11.000 --> 00:03:14.000]  一開始的時候
[00:03:14.000 --> 00:03:16.000]  雅各所說的話
[00:03:16.000 --> 00:03:19.000]  跟我們平時在教會報告中所聽的
[00:03:19.000 --> 00:03:21.000]  有少少不同
[00:03:21.000 --> 00:03:23.000]  因為我們在報告中經常聽到
[00:03:23.000 --> 00:03:25.000]  要招募導師 要招募教師
[00:03:25.000 --> 00:03:28.000]  無論兒童 青少 各方面的導師都很需要
[00:03:28.000 --> 00:03:31.000]  為什麼雅各一開始的時候
[00:03:31.000 --> 00:03:36.000]  叫大家不許不要許多人來做教師
[00:03:36.000 --> 00:03:40.000]  而且還要受更嚴厲的審判呢
[00:03:40.000 --> 00:03:45.000]  接著雅各馬上就給出一個解釋
[00:03:45.000 --> 00:03:47.000]  第二節
[00:03:47.000 --> 00:03:51.000]  原來我們在許多事上都有過失
[00:03:51.000 --> 00:03:53.000]  原來是因為的意思
[00:03:53.000 --> 00:03:56.000]  因為我們每個人
[00:03:56.000 --> 00:03:59.000]  在許多事上都會有過失
[00:03:59.000 --> 00:04:01.000]  什麼過失呢
[00:04:01.000 --> 00:04:04.000]  就是做錯事 犯錯跌倒
[00:04:04.000 --> 00:04:07.000]  叛倒自己 或者叛倒其他人
[00:04:07.000 --> 00:04:11.000]  而且我們最容易錯在哪裡呢
[00:04:11.000 --> 00:04:12.000]  雅各說的
[00:04:12.000 --> 00:04:15.000]  最容易就是在言語上有過失
[00:04:15.000 --> 00:04:17.000]  例如說話說得不好
[00:04:17.000 --> 00:04:21.000]  說錯話 開口夾著舌頭
[00:04:21.000 --> 00:04:26.000]  到底我們多不多情況會在言語上有過失呢
[00:04:26.000 --> 00:04:28.000]  根據第二節說
[00:04:28.000 --> 00:04:29.000]  多啊
[00:04:29.000 --> 00:04:31.000]  因為只有完全的人
[00:04:31.000 --> 00:04:34.000]  意思是只有屬靈上成熟的人
[00:04:34.000 --> 00:04:37.000]  才能夠控制他的言語
[00:04:37.000 --> 00:04:40.000]  在言語上沒有過失
[00:04:40.000 --> 00:04:41.000]  所以雅各指出
[00:04:41.000 --> 00:04:43.000]  其實成熟的人
[00:04:43.000 --> 00:04:47.000]  在屬靈生命裏面成長了的成熟的人
[00:04:47.000 --> 00:04:50.000]  如果他能夠控制自己的舌頭
[00:04:50.000 --> 00:04:52.000]  不在言語上犯罪跌倒
[00:04:52.000 --> 00:04:58.000]  他就能夠勒住他的全身
[00:04:58.000 --> 00:05:01.000]  接著雅各用了兩個比喻
[00:05:01.000 --> 00:05:04.000]  解釋控制少許的部份
[00:05:04.000 --> 00:05:07.000]  就能夠控制全身
[00:05:07.000 --> 00:05:11.000]  在第三節用了馬和雀環的比喻
[00:05:11.000 --> 00:05:14.000]  將一個很小的雀環放在馬嘴裏
[00:05:14.000 --> 00:05:17.000]  就可以控制住他的嘴
[00:05:17.000 --> 00:05:20.000]  然後也可以控制到他的全身
[00:05:20.000 --> 00:05:26.000]  第四節進一步用了船和駝來做比喻
[00:05:26.000 --> 00:05:28.000]  駝是很小的
[00:05:28.000 --> 00:05:29.000]  相比就是船
[00:05:29.000 --> 00:05:32.000]  但是船雖然很大
[00:05:32.000 --> 00:05:34.000]  也會遇上強風
[00:05:34.000 --> 00:05:35.000]  被風吹
[00:05:35.000 --> 00:05:37.000]  會逆轉他的方向
[00:05:37.000 --> 00:05:41.000]  但是只要控制少許的駝
[00:05:41.000 --> 00:05:45.000]  掌舵的人就可以控制船的方向
[00:05:45.000 --> 00:05:47.000]  甚至能夠逆風而行
[00:05:47.000 --> 00:05:50.000]  我也有一次試過
[00:05:50.000 --> 00:05:53.000]  控制少許的嘴
[00:05:53.000 --> 00:05:55.000]  就能夠控制全身
[00:05:55.000 --> 00:05:58.000]  一個驚險的經驗
[00:05:58.000 --> 00:06:01.000]  那天大家看到這幅圖
[00:06:01.000 --> 00:06:04.000]  我們一家趕著乘搭早機
[00:06:04.000 --> 00:06:05.000]  真的很早
[00:06:05.000 --> 00:06:07.000]  一起床就要出門
[00:06:07.000 --> 00:06:10.000]  通常大家坐飛機
[00:06:10.000 --> 00:06:12.000]  預早多少個小時去機場
[00:06:12.000 --> 00:06:14.000]  最少兩三個小時
[00:06:14.000 --> 00:06:15.000]  我聽到很多
[00:06:15.000 --> 00:06:17.000]  我那天就很害怕
[00:06:17.000 --> 00:06:20.000]  因為那天的鬧鐘
[00:06:20.000 --> 00:06:25.000]  不知為何遲了一個小時才響
[00:06:25.000 --> 00:06:27.000]  即是說我們遲了一個小時起床
[00:06:27.000 --> 00:06:30.000]  飛機快到時間了
[00:06:30.000 --> 00:06:31.000]  我很害怕
[00:06:31.000 --> 00:06:33.000]  叫醒全家人
[00:06:33.000 --> 00:06:36.000]  然後強裝冷靜
[00:06:36.000 --> 00:06:40.000]  我當時只有六歲的兒子就說
[00:06:40.000 --> 00:06:43.000]  我們遲了很多
[00:06:43.000 --> 00:06:45.000]  現在要立即上飛機
[00:06:45.000 --> 00:06:47.000]  所以你不准說話
[00:06:47.000 --> 00:06:48.000]  不准問問題
[00:06:48.000 --> 00:06:51.000]  我們要立即出門
[00:06:51.000 --> 00:06:54.000]  當時兒子平日是不會試問的
[00:06:54.000 --> 00:06:58.000]  但可能他也看見我細色不對
[00:06:58.000 --> 00:07:01.000]  所以他真的一句話都沒有說
[00:07:01.000 --> 00:07:03.000]  也沒有問任何問題
[00:07:03.000 --> 00:07:05.000]  在我的控制下
[00:07:05.000 --> 00:07:07.000]  我們盡快的
[00:07:07.000 --> 00:07:12.000]  以最快速度趕得及去到機場
[00:07:12.000 --> 00:07:15.000]  一個最小的雀環
[00:07:15.000 --> 00:07:17.000]  一個很小的船塘
[00:07:17.000 --> 00:07:21.000]  它是能夠控制一個整體
[00:07:21.000 --> 00:07:24.000]  控制我們小時候的口
[00:07:24.000 --> 00:07:28.000]  甚至是我們裡頭一個很小的舌頭
[00:07:28.000 --> 00:07:30.000]  所能夠控制的
[00:07:30.000 --> 00:07:32.000]  不只是你所說的那句話
[00:07:32.000 --> 00:07:34.000]  而是你的全身
[00:07:34.000 --> 00:07:37.000]  身有兩重意思
[00:07:37.000 --> 00:07:40.000]  第一就是指到我們的肉身
[00:07:40.000 --> 00:07:42.000]  透過勒住我們的舌頭
[00:07:42.000 --> 00:07:45.000]  勒住我們肉身裏面的絲肉
[00:07:45.000 --> 00:07:47.000]  我們的罪
[00:07:47.000 --> 00:07:48.000]  控制自己
[00:07:48.000 --> 00:07:50.000]  不要亂說話
[00:07:50.000 --> 00:07:54.000]  這是每一個屬靈生命成熟的信徒
[00:07:54.000 --> 00:07:57.000]  應有的表達和反應
[00:07:57.000 --> 00:08:00.000]  而第二個意思就是指到
[00:08:00.000 --> 00:08:02.000]  在教會裏面
[00:08:02.000 --> 00:08:05.000]  剛才在第一節提及的教師
[00:08:05.000 --> 00:08:08.000]  或者其他侍奉主的領袖
[00:08:08.000 --> 00:08:12.000]  雖然他們只是佔了教會少少的部分
[00:08:12.000 --> 00:08:15.000]  但由於教師和服侍神的人
[00:08:15.000 --> 00:08:19.000]  很多時候都是透過說話來教導人
[00:08:19.000 --> 00:08:21.000]  少少的教師
[00:08:21.000 --> 00:08:22.000]  少少的部分
[00:08:22.000 --> 00:08:24.000]  他們的說話是足以影響教會
[00:08:24.000 --> 00:08:25.000]  整個群體
[00:08:25.000 --> 00:08:27.000]  整個全身
[00:08:27.000 --> 00:08:28.000]  所以亞覺就說
[00:08:28.000 --> 00:08:31.000]  教師和想成為教師的人
[00:08:31.000 --> 00:08:34.000]  固然是需要留心自己的舌頭
[00:08:34.000 --> 00:08:36.000]  並要為自己的教導
[00:08:36.000 --> 00:08:38.000]  去負上責任
[00:08:38.000 --> 00:08:41.000]  和接受審判
[00:08:41.000 --> 00:08:43.000]  各位弟兄姊妹
[00:08:43.000 --> 00:08:44.000]  我們每一個人
[00:08:44.000 --> 00:08:48.000]  都需要勒住我們舌頭所說的言語
[00:08:48.000 --> 00:08:51.000]  因為第五節
[00:08:51.000 --> 00:08:54.000]  舌頭是小的肢體
[00:08:54.000 --> 00:08:56.000]  卻能說大話
[00:08:56.000 --> 00:08:59.000]  這個大話不是說謊話
[00:08:59.000 --> 00:09:01.000]  即是說謊話的意思
[00:09:01.000 --> 00:09:02.000]  這裡說的意思是
[00:09:02.000 --> 00:09:04.000]  舌頭雖然這麼小
[00:09:04.000 --> 00:09:06.000]  但說的話很誇口
[00:09:06.000 --> 00:09:07.000]  誇大
[00:09:07.000 --> 00:09:08.000]  誇耀
[00:09:08.000 --> 00:09:11.000]  以致到舌頭所說的話
[00:09:11.000 --> 00:09:12.000]  所帶來的影響
[00:09:12.000 --> 00:09:13.000]  可以是很大
[00:09:13.000 --> 00:09:14.000]  很深
[00:09:14.000 --> 00:09:15.000]  和很遠
[00:09:16.000 --> 00:09:20.000]  到底舌頭會說什麼話呢
[00:09:20.000 --> 00:09:23.000]  其實舌頭本身是用來辨別味道的
[00:09:23.000 --> 00:09:26.000]  我們舌頭所說的話
[00:09:26.000 --> 00:09:28.000]  如果用味覺去分辨
[00:09:28.000 --> 00:09:29.000]  你會發現
[00:09:29.000 --> 00:09:30.000]  原來我們說話
[00:09:30.000 --> 00:09:33.000]  很多時候都很有味道
[00:09:33.000 --> 00:09:35.000]  我們看看
[00:09:35.000 --> 00:09:37.000]  甜味的說話有哪些
[00:09:37.000 --> 00:09:39.000]  讚人的
[00:09:39.000 --> 00:09:40.000]  感激的
[00:09:40.000 --> 00:09:41.000]  多謝的
[00:09:41.000 --> 00:09:42.000]  肯定的
[00:09:42.000 --> 00:09:43.000]  表達愛的
[00:09:43.000 --> 00:09:45.000]  例如什麼最好聽
[00:09:45.000 --> 00:09:47.000]  我愛你
[00:09:47.000 --> 00:09:48.000]  麻煩你
[00:09:48.000 --> 00:09:49.000]  多謝你
[00:09:49.000 --> 00:09:51.000]  有你真是好了
[00:09:51.000 --> 00:09:53.000]  是不是很甜
[00:09:53.000 --> 00:09:55.000]  酸呢
[00:09:55.000 --> 00:09:59.000]  正所謂吃不到的葡萄是酸的
[00:09:59.000 --> 00:10:05.000]  酸味可能是表達我們人和人之間的關係和張力
[00:10:05.000 --> 00:10:07.000]  例如一些批評
[00:10:07.000 --> 00:10:08.000]  增勁
[00:10:08.000 --> 00:10:09.000]  質度
[00:10:09.000 --> 00:10:10.000]  自大
[00:10:10.000 --> 00:10:12.000]  認為自己比你好
[00:10:12.000 --> 00:10:14.000]  或者埋怨自憐
[00:10:14.000 --> 00:10:16.000]  覺得自己比你慘
[00:10:16.000 --> 00:10:18.000]  苦味呢
[00:10:18.000 --> 00:10:25.000]  這個苦是說我們不想對方得到這麼好的結果
[00:10:25.000 --> 00:10:26.000]  或者換句話說
[00:10:26.000 --> 00:10:29.000]  我們想對方得到一些不好的結果
[00:10:29.000 --> 00:10:31.000]  他應得的懲罰
[00:10:31.000 --> 00:10:32.000]  例如
[00:10:32.000 --> 00:10:33.000]  一些苦毒
[00:10:33.000 --> 00:10:34.000]  咒作
[00:10:34.000 --> 00:10:35.000]  中傷
[00:10:35.000 --> 00:10:36.000]  誣衊
[00:10:36.000 --> 00:10:37.000]  毀旁
[00:10:37.000 --> 00:10:39.000]  辣味呢
[00:10:40.000 --> 00:10:42.000]  有些說話很辣的
[00:10:42.000 --> 00:10:45.000]  不只是粗言穢語
[00:10:45.000 --> 00:10:47.000]  而是罵人
[00:10:47.000 --> 00:10:48.000]  謾罵
[00:10:48.000 --> 00:10:49.000]  辱罵
[00:10:49.000 --> 00:10:50.000]  怒斥
[00:10:50.000 --> 00:10:51.000]  踐踏
[00:10:51.000 --> 00:10:52.000]  攻擊
[00:10:52.000 --> 00:10:53.000]  辣不辣
[00:10:53.000 --> 00:10:55.000]  還有一種味道
[00:10:55.000 --> 00:10:56.000]  鹹味
[00:10:56.000 --> 00:11:00.000]  這裡不是單單說色情方面
[00:11:00.000 --> 00:11:03.000]  我們的說話很多時候都帶有鹹味
[00:11:03.000 --> 00:11:04.000]  例如
[00:11:04.000 --> 00:11:05.000]  說是非
[00:11:05.000 --> 00:11:06.000]  說閒話
[00:11:06.000 --> 00:11:07.000]  論斷人
[00:11:07.000 --> 00:11:09.000]  背後說一些謠言
[00:11:09.000 --> 00:11:11.000]  各位電視姐妹
[00:11:11.000 --> 00:11:14.000]  不知道你們平時說哪種味道
[00:11:14.000 --> 00:11:17.000]  什麼味道都有
[00:11:17.000 --> 00:11:21.000]  有一個小朋友
[00:11:21.000 --> 00:11:23.000]  他的身體
[00:11:23.000 --> 00:11:25.000]  右下角的圖
[00:11:25.000 --> 00:11:28.000]  他的身體先天在結構上有缺陷
[00:11:28.000 --> 00:11:32.000]  以致他的外觀受到很大的影響
[00:11:32.000 --> 00:11:37.000]  但是他的爸爸媽媽經常跟他說
[00:11:37.000 --> 00:11:40.000]  你是最可愛的
[00:11:40.000 --> 00:11:43.000]  幸好爸爸媽媽生了你出來
[00:11:43.000 --> 00:11:46.000]  這個小朋友長大之後
[00:11:46.000 --> 00:11:48.000]  他是一個積極正向的人
[00:11:48.000 --> 00:11:50.000]  他的身體的確有缺陷
[00:11:50.000 --> 00:11:53.000]  但是他的心靈很強壯
[00:11:53.000 --> 00:11:54.000]  相反
[00:11:54.000 --> 00:11:56.000]  我最近看了一套電影
[00:11:56.000 --> 00:11:57.000]  不知道大家有沒有看過
[00:11:57.000 --> 00:11:58.000]  叫做《怪物》
[00:11:58.000 --> 00:11:59.000]  這套電影
[00:11:59.000 --> 00:12:01.000]  戲中的一個小朋友
[00:12:01.000 --> 00:12:06.000]  因為從小經常聽到他父親說一句話
[00:12:06.000 --> 00:12:08.000]  你都說他
[00:12:08.000 --> 00:12:11.000]  你的腦是植物腦
[00:12:11.000 --> 00:12:14.000]  大家可能不明白什麼意思
[00:12:14.000 --> 00:12:17.000]  你的腦是植物腦
[00:12:17.000 --> 00:12:20.000]  這個小朋友怎麼能接收一句這樣的說話呢
[00:12:20.000 --> 00:12:23.000]  他的成長有很大的缺失
[00:12:23.000 --> 00:12:25.000]  他就像這個電影一樣
[00:12:25.000 --> 00:12:27.000]  覺得自己是一個怪物
[00:12:27.000 --> 00:12:30.000]  各位電視姐妹
[00:12:30.000 --> 00:12:33.000]  別人對我們的評價
[00:12:33.000 --> 00:12:35.000]  對我們的自我形象
[00:12:35.000 --> 00:12:37.000]  是有很大的影響
[00:12:37.000 --> 00:12:39.000]  尤其是如果這些評價
[00:12:39.000 --> 00:12:42.000]  是在童年或成長的時候所聽到的
[00:12:42.000 --> 00:12:44.000]  影響更加深遠
[00:12:44.000 --> 00:12:47.000]  一句拆毀性的話
[00:12:47.000 --> 00:12:49.000]  如果落印在你心中
[00:12:49.000 --> 00:12:53.000]  往往可能一生都揮之不去
[00:12:53.000 --> 00:12:56.000]  甚至成為我們內在的一些聲音
[00:12:56.000 --> 00:12:58.000]  影響我們做人處事
[00:12:58.000 --> 00:13:02.000]  影響我們怎麼看自己的人生
[00:13:02.000 --> 00:13:05.000]  說話的影響力很大
[00:13:05.000 --> 00:13:09.000]  這個影響可以是很正面的建立
[00:13:09.000 --> 00:13:13.000]  也可以是極端負面和拆毀性
[00:13:13.000 --> 00:13:15.000]  聽到這裡可能你說
[00:13:15.000 --> 00:13:17.000]  有沒有這麼嚴重啊
[00:13:17.000 --> 00:13:20.000]  我只是說一句話而已
[00:13:20.000 --> 00:13:22.000]  我有沒有實際做什麼
[00:13:22.000 --> 00:13:25.000]  說話都不行嗎
[00:13:25.000 --> 00:13:27.000]  去到第五節下半節
[00:13:27.000 --> 00:13:29.000]  聖經這樣說
[00:13:29.000 --> 00:13:33.000]  最小的火能點燃最大的樹林
[00:13:33.000 --> 00:13:36.000]  舌頭就是火
[00:13:36.000 --> 00:13:37.000]  各位頂姐妹
[00:13:37.000 --> 00:13:41.000]  原來你和我都帶了武器在身
[00:13:41.000 --> 00:13:44.000]  是什麼武器
[00:13:44.000 --> 00:13:45.000]  我們的舌頭
[00:13:45.000 --> 00:13:48.000]  我們原來帶著一把火在身
[00:13:48.000 --> 00:13:50.000]  我們的舌頭的能力
[00:13:50.000 --> 00:13:52.000]  威力是好像火一樣
[00:13:52.000 --> 00:13:55.000]  能夠有很驚人的破壞力
[00:13:55.000 --> 00:13:58.000]  好像你在職場上
[00:13:58.000 --> 00:14:00.000]  如果我們說錯話
[00:14:00.000 --> 00:14:03.000]  可能我們會失去生意
[00:14:03.000 --> 00:14:06.000]  失去合作的關係
[00:14:06.000 --> 00:14:08.000]  但如果到婚姻
[00:14:08.000 --> 00:14:11.000]  家庭的關係又會怎樣
[00:14:11.000 --> 00:14:14.000]  言語之間的火會破壞關係
[00:14:14.000 --> 00:14:18.000]  所謂贏了一場架輸了一個家
[00:14:18.000 --> 00:14:21.000]  肉身的傷口隨著時間
[00:14:21.000 --> 00:14:24.000]  都一定會埋口康復
[00:14:24.000 --> 00:14:27.000]  但言語的傷害卻不一定能夠修補
[00:14:27.000 --> 00:14:29.000]  如果是言語的暴力
[00:14:29.000 --> 00:14:33.000]  殺傷力比我們想像的更大
[00:14:33.000 --> 00:14:35.000]  我想你有一對認識的夫婦
[00:14:35.000 --> 00:14:40.000]  他們之間並沒有存在婚姻一些嚴重的問題
[00:14:40.000 --> 00:14:42.000]  例如沒有婚外情
[00:14:42.000 --> 00:14:44.000]  沒有家庭的暴力
[00:14:44.000 --> 00:14:46.000]  不過他們每天的相處
[00:14:46.000 --> 00:14:47.000]  多年的相處
[00:14:47.000 --> 00:14:50.000]  都是在言語上互不讓步
[00:14:50.000 --> 00:14:52.000]  在衝突的時候
[00:14:52.000 --> 00:14:55.000]  會拿出這把鋒利的舌劍
[00:14:55.000 --> 00:14:58.000]  來攻擊對方
[00:14:58.000 --> 00:15:01.000]  所以最終他們的婚姻都是很艱難
[00:15:01.000 --> 00:15:05.000]  要走到離婚的一步
[00:15:05.000 --> 00:15:08.000]  在教會在團契裏又怎樣呢
[00:15:08.000 --> 00:15:11.000]  講是非講閒話
[00:15:11.000 --> 00:15:13.000]  好像沒什麼
[00:15:13.000 --> 00:15:14.000]  講一下而已
[00:15:14.000 --> 00:15:17.000]  但是帶來嚴規
[00:15:17.000 --> 00:15:19.000]  指責和爭拗
[00:15:19.000 --> 00:15:22.000]  更加會帶來肢體之間的紛爭
[00:15:22.000 --> 00:15:24.000]  甚至分裂
[00:15:24.000 --> 00:15:26.000]  說話一旦出口
[00:15:26.000 --> 00:15:28.000]  是沒辦法undo的
[00:15:28.000 --> 00:15:29.000]  不可以取消
[00:15:29.000 --> 00:15:31.000]  不可以刪除
[00:15:31.000 --> 00:15:34.000]  也不是道歉就能解決的
[00:15:34.000 --> 00:15:36.000]  即使你去道歉
[00:15:36.000 --> 00:15:39.000]  但傷痕也不一定能夠消除
[00:15:39.000 --> 00:15:41.000]  一段關係
[00:15:41.000 --> 00:15:43.000]  不知道要經過多少對話
[00:15:43.000 --> 00:15:45.000]  才能建立起來
[00:15:45.000 --> 00:15:47.000]  但是一句說話
[00:15:47.000 --> 00:15:49.000]  可以令一段關係
[00:15:49.000 --> 00:15:52.000]  一刻之間粉碎
[00:15:52.000 --> 00:15:56.000]  到底為什麼舌頭會有這麼大的破壞力呢
[00:15:56.000 --> 00:16:00.000]  經文第六節開始這樣說
[00:16:00.000 --> 00:16:03.000]  舌頭是一個不義的世界
[00:16:03.000 --> 00:16:07.000]  充滿一切不合神心意的事的意思
[00:16:07.000 --> 00:16:09.000]  舌頭在我們身裏
[00:16:09.000 --> 00:16:13.000]  所以就成為了我們犯罪的器皿
[00:16:13.000 --> 00:16:16.000]  罪藉著我們的舌頭
[00:16:16.000 --> 00:16:18.000]  我們的說話來到蔓延出去
[00:16:18.000 --> 00:16:20.000]  能夠玷污我們全身
[00:16:20.000 --> 00:16:23.000]  能夠銷毀生命的輪子
[00:16:23.000 --> 00:16:26.000]  影響的是我們生命各個層面
[00:16:26.000 --> 00:16:29.000]  就算時日已經過去
[00:16:29.000 --> 00:16:32.000]  但是壞的影響仍然可以存留在這裏
[00:16:32.000 --> 00:16:36.000]  舌頭是地獄的火所點燃的
[00:16:36.000 --> 00:16:39.000]  即是說被什麼燒著
[00:16:39.000 --> 00:16:41.000]  地獄的火
[00:16:41.000 --> 00:16:43.000]  即是被罪
[00:16:43.000 --> 00:16:45.000]  罪是難以制服
[00:16:45.000 --> 00:16:47.000]  我們作為罪人
[00:16:47.000 --> 00:16:49.000]  我們根本是無力自救
[00:16:49.000 --> 00:16:51.000]  不能制服自己的罪性
[00:16:51.000 --> 00:16:53.000]  所以聖經這樣說
[00:16:53.000 --> 00:16:56.000]  第七節各類的走獸飛禽
[00:16:56.000 --> 00:16:57.000]  各樣的生物
[00:16:57.000 --> 00:16:58.000]  怕蟲水族
[00:16:58.000 --> 00:17:00.000]  都可以被人制服
[00:17:00.000 --> 00:17:03.000]  反而什麼不能被制服
[00:17:03.000 --> 00:17:07.000]  就是我們的舌頭
[00:17:07.000 --> 00:17:10.000]  我們不可以說
[00:17:10.000 --> 00:17:12.000]  是別人說話
[00:17:12.000 --> 00:17:14.000]  他們的言行挑釁我
[00:17:14.000 --> 00:17:17.000]  我才制服不了自己的舌頭
[00:17:17.000 --> 00:17:20.000]  都是他們搞成這樣
[00:17:20.000 --> 00:17:22.000]  聖經這樣說
[00:17:22.000 --> 00:17:24.000]  在亞哥書一章十四節
[00:17:24.000 --> 00:17:26.000]  一個人被誘惑
[00:17:26.000 --> 00:17:31.000]  是因為自己的私慾被牽引而被誘惑
[00:17:31.000 --> 00:17:37.000]  人的情慾可以挑起我們的嫉妒憤恨
[00:17:37.000 --> 00:17:39.000]  挑起驕傲狂妄
[00:17:39.000 --> 00:17:41.000]  引發我們在言語裏面
[00:17:41.000 --> 00:17:43.000]  毀旁中傷
[00:17:43.000 --> 00:17:46.000]  說閒話說奏座的說話
[00:17:46.000 --> 00:17:51.000]  如果我們以為可以隨時用舌頭說閒話
[00:17:51.000 --> 00:17:53.000]  作為宣洩對當事人
[00:17:53.000 --> 00:17:55.000]  對事對人的不滿
[00:17:55.000 --> 00:17:58.000]  又或者我們用舌頭
[00:17:58.000 --> 00:18:00.000]  當我們被感到
[00:18:00.000 --> 00:18:03.000]  覺得被人冒犯的時候
[00:18:03.000 --> 00:18:05.000]  我們就用我們的說話
[00:18:05.000 --> 00:18:07.000]  向人還以顏色
[00:18:07.000 --> 00:18:10.000]  以一說心頭之恨
[00:18:10.000 --> 00:18:13.000]  表面看來是沒有什麼實際的結果
[00:18:13.000 --> 00:18:15.000]  只是說了句說話
[00:18:15.000 --> 00:18:19.000]  但是其實這樣我們已經被自己的情慾所剩
[00:18:19.000 --> 00:18:22.000]  不能夠制服自己的舌頭
[00:18:22.000 --> 00:18:26.000]  落在永不靜止的邪惡裏面
[00:18:26.000 --> 00:18:29.000]  對說的對聽的
[00:18:29.000 --> 00:18:33.000]  都充滿經文所說害死人的毒氣
[00:18:33.000 --> 00:18:37.000]  一個人能夠控制自己的說話
[00:18:37.000 --> 00:18:39.000]  其實是我們屬靈生命成熟
[00:18:39.000 --> 00:18:44.000]  能夠克制自己的一個重要的名證
[00:18:44.000 --> 00:18:47.000]  所以亞各書一章
[00:18:47.000 --> 00:18:48.000]  剛才讀出
[00:18:48.000 --> 00:18:53.000]  若有人自以為虔誠卻不勒住自己的舌頭
[00:18:53.000 --> 00:18:55.000]  反欺控自己的心
[00:18:55.000 --> 00:18:59.000]  這人的虔誠是徒然的
[00:18:59.000 --> 00:19:01.000]  親愛的影子妹
[00:19:01.000 --> 00:19:05.000]  請大家伸條舌頭出來看看
[00:19:05.000 --> 00:19:08.000]  讓我們一起反思我們的說話
[00:19:08.000 --> 00:19:10.000]  在平日裏面我們有沒有容讓
[00:19:10.000 --> 00:19:14.000]  我們肉身的絲肉控制了我們的舌頭
[00:19:14.000 --> 00:19:18.000]  以致我們說了不合神心意的話
[00:19:18.000 --> 00:19:22.000]  你願不願意學習勒住自己的舌頭
[00:19:22.000 --> 00:19:28.000]  從而能夠勒住我們自己的全身
[00:19:28.000 --> 00:19:33.000]  來到亞各書第九至十二節
[00:19:33.000 --> 00:19:36.000]  我們請一起讀出
[00:19:36.000 --> 00:19:39.000]  預備起
[00:19:39.000 --> 00:19:41.000]  我們的天父
