
[00:00:00.000 --> 00:00:01.000]  (鐘聲響起)
[00:01:40.040 --> 00:01:42.640]  因為我今天都會看很多經文,處理很多經文
[00:01:42.640 --> 00:01:45.560]  當然我未下聖經,未下經文之前
[00:01:45.560 --> 00:01:47.300]  先和大家講一下
[00:01:47.300 --> 00:01:49.300]  或者想讓大家理解一下
[00:01:49.300 --> 00:01:50.900]  或者帶大家一起去思考一下
[00:01:50.900 --> 00:01:54.740]  我們如何去預備心去聽這篇講道
[00:01:54.740 --> 00:01:58.540]  或者希望從這個引言裡面帶我們去思考
[00:01:58.540 --> 00:02:00.340]  或者待會坐在這裡聽這篇經文的時候
[00:02:00.340 --> 00:02:01.140]  再去思考一下
[00:02:01.140 --> 00:02:04.340]  我們應該如何去理解今晚神透過祂自己的說話
[00:02:04.340 --> 00:02:06.040]  對我們的生命,特別是對你
[00:02:06.040 --> 00:02:09.140]  有什麼提醒,對你有什麼鼓勵呢?
[00:02:09.140 --> 00:02:11.140]  作為一個傳道人
[00:02:11.140 --> 00:02:14.340]  作為一個信了耶穌一段很長的時間的我
[00:02:14.340 --> 00:02:16.940]  我相信耶穌都差不多接近三十年了
[00:02:16.940 --> 00:02:20.340]  如果我沒有約略計算,差幾年吧
[00:02:20.340 --> 00:02:22.940]  我1996年在教育所信耶穌,認識神
[00:02:23.740 --> 00:02:26.740]  環顧這三十年裡面,我見過很多不同的
[00:02:26.740 --> 00:02:29.340]  或者弟兄姊妹成長的路
[00:02:29.340 --> 00:02:31.540]  甚至我在牧養的過程裡面
[00:02:31.540 --> 00:02:32.740]  因福十幾年
[00:02:32.740 --> 00:02:34.940]  我在因福前,我自己沒有後悔有幾年
[00:02:34.940 --> 00:02:36.540]  讀神學有好幾年
[00:02:36.540 --> 00:02:38.540]  我想在這三十年的路上
[00:02:38.540 --> 00:02:40.940]  我都遇過很多不同的弟兄姊妹
[00:02:40.940 --> 00:02:42.940]  在他自己人生的路
[00:02:42.940 --> 00:02:45.540]  或者在自己的成長裡面有很多的艱難
[00:02:45.540 --> 00:02:46.940]  或者這麼說
[00:02:46.940 --> 00:02:47.940]  其實三十年的路
[00:02:47.940 --> 00:02:51.340]  怎麼會沒有見過很多弟兄姊妹信了耶穌就離開了教會呢?
[00:02:51.340 --> 00:02:53.940]  當然我想在你身邊你都會遇見到
[00:02:53.940 --> 00:02:56.140]  都會有發生
[00:02:56.140 --> 00:02:59.140]  回想起來,他們為什麼離開教會
[00:02:59.140 --> 00:03:00.140]  可以這麼說
[00:03:00.140 --> 00:03:01.540]  可能是因為他們的生命
[00:03:01.540 --> 00:03:03.740]  在那個階段裡面遇到一些困難
[00:03:03.740 --> 00:03:05.540]  可能工作不濟
[00:03:05.540 --> 00:03:07.940]  可能感情的問題
[00:03:07.940 --> 00:03:11.340]  甚至可能在關係上遇到很多的挫折
[00:03:11.340 --> 00:03:14.940]  有時候可能在人生不同的波折裡面
[00:03:14.940 --> 00:03:18.340]  他們本身都在教會裡面很穩定
[00:03:18.340 --> 00:03:19.740]  但是我環顧那三十年
[00:03:19.740 --> 00:03:21.940]  有很多因為這些人生不同的際遇
[00:03:21.940 --> 00:03:23.540]  他們就離開了
[00:03:23.540 --> 00:03:24.540]  當然
[00:03:24.540 --> 00:03:27.340]  這些的際遇都會帶來給他們很多人生的打擊
[00:03:27.340 --> 00:03:32.140]  我就明白為什麼當年蘇牧師寫了一本《價值觀重整》
[00:03:32.140 --> 00:03:33.540]  因為我覺得
[00:03:33.540 --> 00:03:36.340]  如果一個人的價值觀能夠建立在真理上面
[00:03:36.340 --> 00:03:37.740]  或許這麼說
[00:03:37.740 --> 00:03:40.340]  可能遇到一些不同的風浪的時候
[00:03:40.340 --> 00:03:41.940]  他會容易一點度過
[00:03:41.940 --> 00:03:44.940]  當然今天你坐在這裡
[00:03:44.940 --> 00:03:46.540]  可能你都會說
[00:03:46.540 --> 00:03:48.140]  牧師,我也有經歷過
[00:03:48.540 --> 00:03:49.940]  雖然我坐在這裡
[00:03:49.940 --> 00:03:53.340]  不等於我沒有經歷過剛才我所說的人生不同的際遇
[00:03:53.340 --> 00:03:55.140]  我又鼓勵你想一下
[00:03:55.140 --> 00:03:57.540]  你經歷過,但你今天坐在這裡
[00:03:57.540 --> 00:03:58.740]  為什麼做得到呢?
[00:03:58.740 --> 00:04:01.340]  我在想,或許是不是你過去
[00:04:01.340 --> 00:04:03.740]  可能你內心裡面都有一些價值觀
[00:04:03.740 --> 00:04:06.740]  是聖經或信仰上面所建立的
[00:04:06.740 --> 00:04:08.740]  可能你遇到過這些事情
[00:04:08.740 --> 00:04:11.140]  當刻很多的衝擊下
[00:04:11.140 --> 00:04:14.140]  你仍然堅持去選擇走信仰的路
[00:04:14.140 --> 00:04:16.340]  或者依從聖經繼續走下去
[00:04:16.340 --> 00:04:18.140]  所以今天你坐在這裡
[00:04:18.740 --> 00:04:19.940]  我想你想一下
[00:04:19.940 --> 00:04:21.740]  是什麼原因你能夠在這裡
[00:04:21.740 --> 00:04:25.540]  是不是過去就是因為一些信仰上面
[00:04:25.540 --> 00:04:27.740]  我在神面前所領受
[00:04:27.740 --> 00:04:31.140]  或者在我信仰上面我認為重要的一些真理
[00:04:31.140 --> 00:04:32.540]  我抓緊住
[00:04:32.540 --> 00:04:34.140]  我就走過呢?
[00:04:34.140 --> 00:04:35.940]  當然你坐在這裡
[00:04:35.940 --> 00:04:38.940]  不等於你將來不會再面對一些人生的起起跌跌
[00:04:38.940 --> 00:04:40.940]  我們是比較年輕的群體
[00:04:40.940 --> 00:04:42.140]  你見我就知道了,是吧?
[00:04:42.140 --> 00:04:42.940]  年輕的
[00:04:42.940 --> 00:04:45.540]  你們信耶穌的路很長
[00:04:45.940 --> 00:04:50.140]  我知道中間有些人的頭髮都是一段路
[00:04:50.140 --> 00:04:51.940]  不過因為我做過青年工作
[00:04:51.940 --> 00:04:54.140]  我知道青年人信主比起我這些
[00:04:54.140 --> 00:04:55.340]  其實我也是青年信主的
[00:04:55.340 --> 00:04:56.540]  我19歲信耶穌的
[00:04:56.540 --> 00:04:57.540]  也算是年輕
[00:04:57.540 --> 00:04:59.140]  在我目中我知道有些人
[00:04:59.140 --> 00:05:01.140]  可能已經在小學、幼稚園、教會裡面
[00:05:01.140 --> 00:05:03.340]  真的認識信仰可能是中學階段
[00:05:03.340 --> 00:05:05.940]  我經常覺得中學生或者青年人
[00:05:05.940 --> 00:05:08.540]  去信耶穌你要走信仰的路是更加難的
[00:05:08.540 --> 00:05:09.140]  為什麼?
[00:05:09.140 --> 00:05:10.340]  你試想一下
[00:05:10.340 --> 00:05:11.340]  加上數字
[00:05:11.340 --> 00:05:13.740]  你還有六七十年的路你要走
[00:05:14.540 --> 00:05:16.540]  往後可能還有六七十年的信仰路
[00:05:16.540 --> 00:05:17.740]  你要繼續走下去
[00:05:17.740 --> 00:05:19.940]  可能今天你坐在這裡
[00:05:19.940 --> 00:05:21.540]  剛才我第一段說
[00:05:21.540 --> 00:05:23.140]  他不在這裡的已經聽不到我說了
[00:05:23.140 --> 00:05:24.940]  但是今天你仍然坐在這裡
[00:05:24.940 --> 00:05:26.140]  我仍然鼓勵你今晚
[00:05:26.140 --> 00:05:28.340]  神可能透過祂自己的說話
[00:05:28.340 --> 00:05:30.340]  去讓你的信心繼續增加
[00:05:30.340 --> 00:05:33.940]  在往後的五十年、六十年、七十年路上
[00:05:33.940 --> 00:05:36.940]  仍然繼續走在祂自己的真理下
[00:05:36.940 --> 00:05:38.340]  持守這個信仰
[00:05:38.340 --> 00:05:40.940]  又或者可能你中間坐在這裡
[00:05:40.940 --> 00:05:42.340]  你剛剛回來教會
[00:05:42.940 --> 00:05:45.740]  可能你只是對於信仰只是慢慢的認識
[00:05:45.740 --> 00:05:47.740]  神話可能來多一點、聽多一點
[00:05:47.740 --> 00:05:49.340]  希望知道基督教是什麼
[00:05:49.340 --> 00:05:50.140]  都不要緊
[00:05:50.140 --> 00:05:52.740]  盼望今晚透過這篇講道
[00:05:52.740 --> 00:05:54.540]  讓你真正知道
[00:05:54.540 --> 00:05:56.540]  我們眼見不到這個上帝
[00:05:56.540 --> 00:05:58.540]  其實祂是掌管著一切
[00:05:58.540 --> 00:06:00.340]  祂能夠在你生命裡面
[00:06:00.340 --> 00:06:01.940]  讓你看到祂的真實
[00:06:01.940 --> 00:06:04.140]  讓你在這個時間
[00:06:04.140 --> 00:06:04.940]  就在今晚
[00:06:04.940 --> 00:06:06.540]  藉著聖靈的幫助
[00:06:06.540 --> 00:06:08.540]  當你去呼求祂的時候
[00:06:08.540 --> 00:06:11.140]  我也盼望祂能夠回應你的需要
[00:06:11.740 --> 00:06:14.740]  讓你能夠見到祂是真的
[00:06:14.740 --> 00:06:16.940]  祂不是我們一班基督徒
[00:06:16.940 --> 00:06:18.340]  癡人說夢話
[00:06:18.340 --> 00:06:19.740]  說一些很虛很浮的東西
[00:06:19.740 --> 00:06:21.740]  希望你今晚能夠看見
[00:06:21.740 --> 00:06:23.340]  這個真實的上帝
[00:06:23.340 --> 00:06:25.940]  在我們生命裡面一起
[00:06:25.940 --> 00:06:27.540]  這個非常重要
[00:06:27.540 --> 00:06:29.540]  今晚有很多經文我不讀了
[00:06:29.540 --> 00:06:31.140]  因為我一會兒會一邊講道一邊讀
[00:06:31.140 --> 00:06:32.940]  不如我們一起去祈禱吧
[00:06:32.940 --> 00:06:33.740]  我們禱告
[00:06:33.740 --> 00:06:35.740]  參加聖靈幫助我們明白真理
[00:06:35.740 --> 00:06:37.140]  求祢今晚在我們中間
[00:06:37.140 --> 00:06:37.740]  我知道
[00:06:37.740 --> 00:06:39.540]  由敬拜開始的時候
[00:06:39.540 --> 00:06:41.540]  我就很體會你今晚很想跟我們說話
[00:06:41.940 --> 00:06:43.540]  你很想透過你自己的說話
[00:06:43.540 --> 00:06:45.140]  提醒我們、鼓勵我們
[00:06:45.140 --> 00:06:47.140]  讓我們將我們的生命
[00:06:47.140 --> 00:06:48.540]  放在你手上
[00:06:48.540 --> 00:06:49.540]  讓你去掌管
[00:06:49.540 --> 00:06:50.740]  禱告奉主命求
[00:06:50.740 --> 00:06:53.140]  如果大家心水清
[00:06:53.140 --> 00:06:53.940]  你就知道了
[00:06:53.940 --> 00:06:55.940]  今天我會講以色列書
[00:06:55.940 --> 00:06:57.140]  因福堂
[00:06:57.140 --> 00:06:58.340]  過去那一年
[00:06:58.340 --> 00:07:00.140]  我們都會用以色列書
[00:07:00.140 --> 00:07:01.340]  成為我們的教會主題
[00:07:01.340 --> 00:07:03.140]  每個月就會講一篇
[00:07:03.140 --> 00:07:05.540]  以色列書今年差不多講完了
[00:07:05.540 --> 00:07:07.540]  因為去到四月就是最後一篇
[00:07:07.540 --> 00:07:08.740]  就是隔一個月之後
[00:07:08.740 --> 00:07:10.540]  所以今天是尾二這篇
[00:07:10.540 --> 00:07:11.540]  整個系列裏面
[00:07:11.540 --> 00:07:12.740]  如果整個系列
[00:07:12.740 --> 00:07:14.340]  我們理解就是
[00:07:14.340 --> 00:07:15.740]  我們很想透過以色列書
[00:07:15.740 --> 00:07:17.140]  去帶來給我們活在
[00:07:17.140 --> 00:07:19.340]  因為開始的時候還在疫情底下
[00:07:19.340 --> 00:07:21.140]  還在香港很多艱難的位置
[00:07:21.140 --> 00:07:22.740]  我們很想透過以色列書
[00:07:22.740 --> 00:07:23.740]  帶出盼望
[00:07:23.740 --> 00:07:25.740]  帶出疫情裏面的盼望
[00:07:25.740 --> 00:07:27.340]  今天差不多去到尾
[00:07:27.340 --> 00:07:29.940]  你會見到整篇的以色列書
[00:07:29.940 --> 00:07:31.940]  當我們仔細看的時候
[00:07:31.940 --> 00:07:33.340]  你就會分辨到
[00:07:33.340 --> 00:07:36.140]  原來以色列書是分了上下兩部分
[00:07:36.140 --> 00:07:38.940]  第一部分講33章之前
[00:07:39.140 --> 00:07:42.340]  其實是講很多審判的信息
[00:07:42.340 --> 00:07:43.340]  什麼審判?
[00:07:43.340 --> 00:07:44.540]  因為以色列家
[00:07:44.540 --> 00:07:45.540]  神的指紋
[00:07:45.540 --> 00:07:46.740]  違背了神的命令
[00:07:46.740 --> 00:07:48.340]  神就去審判他們
[00:07:48.340 --> 00:07:50.540]  當然神差派以色列先知
[00:07:50.540 --> 00:07:51.540]  去對著他們說
[00:07:51.540 --> 00:07:52.740]  當時以色列活在
[00:07:52.740 --> 00:07:54.740]  巴比倫一個地方裏面
[00:07:54.740 --> 00:07:55.940]  聖經講出
[00:07:55.940 --> 00:07:57.140]  神差遣他
[00:07:57.140 --> 00:07:59.540]  讓他將神的說話和以色列人說
[00:07:59.540 --> 00:08:00.740]  他們以色列
[00:08:00.740 --> 00:08:02.140]  他們的耶路撒冷
[00:08:02.140 --> 00:08:03.340]  他們自己的家園
[00:08:03.340 --> 00:08:05.940]  有一天他們會國破家亡
[00:08:05.940 --> 00:08:08.740]  這篇書去到33章很明顯
[00:08:09.140 --> 00:08:10.540]  是有另一個逆轉的
[00:08:10.540 --> 00:08:12.340]  33章開始
[00:08:12.340 --> 00:08:14.940]  有很多盼望的信息就在那裏出現
[00:08:14.940 --> 00:08:18.140]  甚至去到35、36、37章
[00:08:18.140 --> 00:08:20.140]  大夫骨復活
[00:08:20.140 --> 00:08:23.740]  整個民族再次被神興起
[00:08:23.740 --> 00:08:26.340]  這個是整個以色列書的背景
[00:08:26.340 --> 00:08:27.940]  當然
[00:08:27.940 --> 00:08:30.340]  神按著他自己的心意
[00:08:30.340 --> 00:08:31.740]  去拯救這班人
[00:08:31.740 --> 00:08:34.340]  不只是在以色列時代裏面出現
[00:08:34.340 --> 00:08:36.140]  按著人的想法
[00:08:36.140 --> 00:08:37.740]  其實以色列人
[00:08:37.940 --> 00:08:39.740]  整個以色列應該該死
[00:08:39.740 --> 00:08:42.740]  因為他一而再再而三不聽神的吩咐
[00:08:42.740 --> 00:08:44.140]  神每一次
[00:08:44.140 --> 00:08:45.940]  幾百年給一次憐憫
[00:08:45.940 --> 00:08:48.140]  幾百年之後又再給一次憐憫
[00:08:48.140 --> 00:08:50.540]  但他們仍然不聽神的話
[00:08:50.540 --> 00:08:52.740]  但神仍然顧念他們
[00:08:52.740 --> 00:08:53.540]  為什麼?
[00:08:53.540 --> 00:08:55.540]  神顧念他們不是因為他們好
[00:08:55.540 --> 00:08:59.140]  神顧念他們是因為神和阿伯拉罕立了約
[00:08:59.140 --> 00:09:01.940]  如果按照我們所理解整篇書
[00:09:01.940 --> 00:09:03.940]  我們必須從阿伯拉罕講起
[00:09:03.940 --> 00:09:04.940]  為什麼?
[00:09:04.940 --> 00:09:05.740]  因為當日
[00:09:05.740 --> 00:09:06.740]  神和阿伯拉罕
[00:09:06.740 --> 00:09:07.540]  即是阿伯蘭
[00:09:07.740 --> 00:09:08.540]  立了約
[00:09:08.540 --> 00:09:10.340]  告訴他
[00:09:10.340 --> 00:09:13.940]  你的子孫一定住在我所應許的迦南地裏面
[00:09:13.940 --> 00:09:16.140]  當日這個應許
[00:09:16.140 --> 00:09:18.740]  神就和阿伯拉罕立約
[00:09:18.740 --> 00:09:20.540]  每一次以色列人犯罪
[00:09:20.540 --> 00:09:22.740]  神不是因為看見那班人好
[00:09:22.740 --> 00:09:23.940]  他會轉
[00:09:23.940 --> 00:09:27.140]  是因為他顧念他自己和阿伯拉罕立約
[00:09:27.140 --> 00:09:28.940]  他顧念著他自己的約
[00:09:28.940 --> 00:09:30.540]  這班人不聽話
[00:09:30.540 --> 00:09:33.740]  這件事結果去到幾百年之後
[00:09:33.740 --> 00:09:34.940]  都已經一千年了
[00:09:34.940 --> 00:09:36.140]  去到昌埃及
[00:09:36.140 --> 00:09:37.340]  記得這件事嗎?
[00:09:37.740 --> 00:09:40.740]  神同樣地帶他們離開埃及
[00:09:40.740 --> 00:09:43.140]  直摩西、呼朝摩西
[00:09:43.140 --> 00:09:44.740]  帶他們離開埃及進入抗野
[00:09:44.740 --> 00:09:45.540]  預備入迦南
[00:09:45.540 --> 00:09:47.940]  大神離開的時候跟他們說
[00:09:47.940 --> 00:09:49.140]  今天我顧念的
[00:09:49.140 --> 00:09:50.540]  聽到你們的哀聲的
[00:09:50.540 --> 00:09:51.740]  不是因為你好
[00:09:51.740 --> 00:09:52.740]  是因為什麼?
[00:09:52.740 --> 00:09:54.340]  是因為我和你列祖
[00:09:54.340 --> 00:09:56.540]  和你的祖先立了這個約
[00:09:56.540 --> 00:09:59.940]  當上帝繼續拯救這個民族的時候
[00:09:59.940 --> 00:10:03.540]  這個民族確實也很死衰
[00:10:03.540 --> 00:10:05.540]  結果他們進入耶路撒冷
[00:10:05.540 --> 00:10:07.140]  有了自己的國家
[00:10:07.340 --> 00:10:08.140]  大衛之後
[00:10:08.140 --> 00:10:09.740]  每況愈下
[00:10:09.740 --> 00:10:12.540]  結果整個猶大國亡了
[00:10:12.540 --> 00:10:16.740]  當時以西傑書的背景正正就是在說
[00:10:16.740 --> 00:10:20.540]  巴比倫帝國將整個以色列國亡了
[00:10:20.540 --> 00:10:24.740]  並且將以西傑帶到巴比倫國去生活
[00:10:24.740 --> 00:10:26.140]  這個書的背景是這樣
[00:10:26.140 --> 00:10:28.540]  但是神仍然看顧著
[00:10:28.540 --> 00:10:29.140]  金銀島經
[00:10:29.140 --> 00:10:29.740]  聖經
[00:10:29.740 --> 00:10:30.540]  有些人很努力
[00:10:30.540 --> 00:10:31.740]  現在忙於聖經一直追
[00:10:31.740 --> 00:10:32.540]  真是好
[00:10:32.540 --> 00:10:35.540]  神仍然顧念著這班民族
[00:10:35.740 --> 00:10:37.340]  結果到了以西傑書
[00:10:37.340 --> 00:10:40.140]  同樣地跟他們說同一番說話
[00:10:40.140 --> 00:10:43.140]  神顧念他們不是因為他們好
[00:10:43.140 --> 00:10:44.540]  神顧念他們
[00:10:44.540 --> 00:10:47.940]  因為上帝曾經和阿伯拉罕他們的祖先
[00:10:47.940 --> 00:10:49.140]  立了這個約
[00:10:49.140 --> 00:10:50.740]  某程度上
[00:10:50.740 --> 00:10:52.340]  神因為這個約
[00:10:52.340 --> 00:10:53.740]  他要守這個約
[00:10:53.740 --> 00:10:54.940]  他就一而再
[00:10:54.940 --> 00:10:57.140]  再而三繼續拯救這個民族
[00:10:57.140 --> 00:10:59.140]  因為神的揀選
[00:10:59.140 --> 00:11:00.540]  他沒有放棄他們
[00:11:00.540 --> 00:11:02.140]  或許這麼說
[00:11:02.140 --> 00:11:02.940]  今天
[00:11:02.940 --> 00:11:04.540]  我今天講到這篇經文
[00:11:04.740 --> 00:11:06.140]  正正就告訴我們知道
[00:11:06.140 --> 00:11:07.940]  縱然他們多麼的活躍
[00:11:07.940 --> 00:11:11.340]  但是神仍然透過不同的人
[00:11:11.340 --> 00:11:12.940]  特別當時以西傑先知
[00:11:12.940 --> 00:11:14.940]  去將這個盼望的訊息
[00:11:14.940 --> 00:11:16.540]  告訴他們
[00:11:16.540 --> 00:11:18.340]  讓他們明白
[00:11:18.340 --> 00:11:19.340]  讓他們知道
[00:11:19.340 --> 00:11:21.540]  神從沒有離開過他們
[00:11:21.540 --> 00:11:23.140]  這個是非常重要
[00:11:23.140 --> 00:11:24.740]  剛才我說
[00:11:24.740 --> 00:11:27.340]  以西傑書三十三章是整卷書的
[00:11:27.340 --> 00:11:28.940]  一個很重要的轉捩點
[00:11:28.940 --> 00:11:31.140]  如果按照我們所理解
[00:11:31.140 --> 00:11:32.940]  其實頭那部分是講
[00:11:32.940 --> 00:11:34.140]  審判的訊息
[00:11:34.540 --> 00:11:36.540]  後部分是講盼望的訊息
[00:11:36.540 --> 00:11:38.340]  如果你再仔細些看
[00:11:38.340 --> 00:11:40.740]  由三十三章到四十八章
[00:11:40.740 --> 00:11:43.740]  你更加會發現其中有三部分
[00:11:43.740 --> 00:11:45.940]  我們今天會講到的其中一部分
[00:11:45.940 --> 00:11:48.340]  三十三至四十八裡面
[00:11:48.340 --> 00:11:51.540]  三至三十七是講一個偉大復興的路
[00:11:51.540 --> 00:11:53.340]  簡單講神再一次興起大軍
[00:11:53.340 --> 00:11:54.940]  然後整個民族再一次被復興
[00:11:54.940 --> 00:11:56.540]  然後去到四十章
[00:11:56.540 --> 00:11:57.540]  再去到四十八章
[00:11:57.540 --> 00:11:59.340]  神就藉著以西傑
[00:11:59.340 --> 00:12:01.140]  去講了一個美好的景象
[00:12:01.140 --> 00:12:02.740]  將來他們回歸
[00:12:02.940 --> 00:12:06.140]  整個民族會在一個美好的環境下
[00:12:06.140 --> 00:12:08.140]  不過今天我講這兩章經文
[00:12:08.140 --> 00:12:09.340]  其實我可以講引言
[00:12:09.340 --> 00:12:11.540]  這兩章經文很特別
[00:12:11.540 --> 00:12:16.740]  放在這段活在盼望的訊息中間
[00:12:16.740 --> 00:12:19.740]  有不少人研究這兩章聖經
[00:12:19.740 --> 00:12:23.740]  他說如果將三十八、三十九兩章抽起
[00:12:23.740 --> 00:12:27.540]  由三十七直接連接到四十
[00:12:27.540 --> 00:12:28.540]  其實是沒有問題的
[00:12:28.540 --> 00:12:30.140]  很多研究都告訴你
[00:12:30.140 --> 00:12:31.940]  究竟這兩章是不是後加下去的呢?
[00:12:32.340 --> 00:12:33.540]  沒有了更好
[00:12:33.540 --> 00:12:34.940]  整個訊息一氣呵成
[00:12:34.940 --> 00:12:37.140]  正面正面正面到結束
[00:12:37.140 --> 00:12:42.340]  但為什麼今天他放了這段比較古怪的經文
[00:12:42.340 --> 00:12:45.940]  這段古怪的經文更加很多人解不通
[00:12:45.940 --> 00:12:47.740]  究竟那個歌甲是哪一個
[00:12:47.740 --> 00:12:50.140]  當然我稍後會多講一點給你們知道
[00:12:50.140 --> 00:12:51.740]  但我想告訴你
[00:12:51.740 --> 00:12:53.340]  今天我想帶出這篇講道
[00:12:53.340 --> 00:12:54.740]  讓大家知道
[00:12:54.740 --> 00:12:57.340]  原來神透過祂自己的說話
[00:12:57.340 --> 00:13:00.940]  確實真的有很豐富祂自己想跟我們說的話
[00:13:01.340 --> 00:13:03.540]  蘊含在聖經裏面
[00:13:03.540 --> 00:13:05.740]  讓我們知道、讓我們明白
[00:13:05.740 --> 00:13:06.940]  這個很重要
[00:13:06.940 --> 00:13:10.740]  所以今天我特別透過一個文學的方式
[00:13:10.740 --> 00:13:12.140]  讓大家知道
[00:13:12.140 --> 00:13:15.340]  究竟神除了透過字面讓我們知道祂自己的信息
[00:13:15.340 --> 00:13:16.540]  逐字逐句之外
[00:13:16.540 --> 00:13:18.940]  究竟神透過聖經作者
[00:13:18.940 --> 00:13:20.340]  按這些信息
[00:13:20.340 --> 00:13:22.540]  一路寫作上有不同的編排
[00:13:22.540 --> 00:13:24.140]  有不同的格式
[00:13:24.140 --> 00:13:28.540]  去呈現或凸顯了祂自己的心意是什麼
[00:13:28.540 --> 00:13:30.340]  想讓我們看聖經的人
[00:13:30.540 --> 00:13:31.940]  不單是昔日的以色列人
[00:13:31.940 --> 00:13:34.540]  甚至我們今天坐在這裏的每一個
[00:13:34.540 --> 00:13:36.540]  透過這兩張聖經
[00:13:36.540 --> 00:13:38.140]  我們去認識一下
[00:13:38.140 --> 00:13:40.140]  究竟神對著他的指紋
[00:13:40.140 --> 00:13:41.940]  想跟我們說什麼
[00:13:41.940 --> 00:13:44.340]  或者要讓我們知道什麼
[00:13:44.340 --> 00:13:46.740]  這個是非常非常重要
[00:13:46.740 --> 00:13:49.340]  盼望今天你坐在這裏聽到的時候
[00:13:49.340 --> 00:13:51.740]  除了聽我慢慢解釋這段聖經之外
[00:13:51.740 --> 00:13:53.740]  同時我也希望你記得
[00:13:53.740 --> 00:13:56.740]  神不是要你知識去知道祂在說什麼
[00:13:56.740 --> 00:13:58.740]  神很想透過祂自己的說話
[00:13:58.740 --> 00:14:00.340]  讓你的生命被改變
[00:14:00.540 --> 00:14:01.740]  這個是更重要
[00:14:01.740 --> 00:14:03.340]  所以我鼓勵你一路聽到的時候
[00:14:03.340 --> 00:14:04.540]  一路去明白和理解
[00:14:04.540 --> 00:14:06.540]  今天我講了兩個題目
[00:14:06.540 --> 00:14:07.340]  第一個
[00:14:07.340 --> 00:14:09.340]  解讀生命的成敗得失
[00:14:09.340 --> 00:14:10.940]  給你一個答案
[00:14:10.940 --> 00:14:12.540]  上帝掌管一切
[00:14:12.540 --> 00:14:13.940]  為什麼會這樣說呢
[00:14:13.940 --> 00:14:16.140]  為什麼去理解這件事情呢
[00:14:16.140 --> 00:14:17.340]  人生
[00:14:17.340 --> 00:14:19.540]  甚或剛才我開場的時候所說
[00:14:19.540 --> 00:14:21.940]  人總會要面對高低起跌
