
[00:00:00.000 --> 00:00:03.800]  很感恩上星期我太太在這裡分享訊息
[00:01:39.800 --> 00:01:41.800]  順服自己的丈夫
[00:01:41.800 --> 00:01:45.800]  免得神的道被毀謗
[00:01:45.800 --> 00:01:49.800]  同樣要勸年輕人凡事克己
[00:01:49.800 --> 00:01:54.800]  你要顯出自己是好行為的榜樣
[00:01:54.800 --> 00:01:59.800]  在教導上要正直、莊重、言語健全
[00:01:59.800 --> 00:02:03.800]  無可指責、使那反對的人
[00:02:03.800 --> 00:02:09.800]  因說不出我們有什麼不好而自覺羞愧
[00:02:09.800 --> 00:02:13.800]  要勸僕人順服自己的主人
[00:02:13.800 --> 00:02:15.800]  凡事討他的喜悅
[00:02:15.800 --> 00:02:19.800]  不可頂撞他、不可施蝕財物
[00:02:19.800 --> 00:02:23.800]  要凡事顯出完美的忠誠
[00:02:23.800 --> 00:02:28.800]  好事事都能榮耀我們救主神的教導
[00:02:28.800 --> 00:02:34.800]  因為神救眾人的恩典已經顯明出來
[00:02:34.800 --> 00:02:40.800]  訓練我們除去不敬虔的心和世俗的情慾
[00:02:40.800 --> 00:02:45.800]  在今逝過克己、正直、敬虔的生活
[00:02:45.800 --> 00:02:48.800]  等候福樂的盼望
[00:02:48.800 --> 00:02:55.800]  並等候至大的神和我們的救主耶穌基督的榮耀顯現
[00:02:55.800 --> 00:02:58.800]  祂為我們的緣故捨己
[00:02:58.800 --> 00:03:02.800]  為了要贖我們脫離一切罪惡
[00:03:02.800 --> 00:03:06.800]  又潔淨我們作祂自己的子民
[00:03:06.800 --> 00:03:08.800]  以心為善
[00:03:08.800 --> 00:03:11.800]  這些事你要講明
[00:03:11.800 --> 00:03:14.800]  要充分運用你的職權
[00:03:14.800 --> 00:03:16.800]  勸勉人、責備人
[00:03:16.800 --> 00:03:20.800]  不要讓任何人輕看你
[00:03:20.800 --> 00:03:23.800]  在疫症期間我們都開始
[00:03:23.800 --> 00:03:28.800]  非常注重個人和家中的衛生
[00:03:28.800 --> 00:03:30.800]  和很多家庭一樣
[00:03:30.800 --> 00:03:34.800]  我和我太太對衛生的要求有些不同
[00:03:34.800 --> 00:03:37.800]  我比較隨意
[00:03:37.800 --> 00:03:41.800]  很怕查那些結手液
[00:03:41.800 --> 00:03:43.800]  我覺得衣褲可以穿多一天
[00:03:43.800 --> 00:03:44.800]  在疫症期間
[00:03:44.800 --> 00:03:48.800]  我太太覺得不是很認同的事情
[00:03:48.800 --> 00:03:51.800]  但我們比較隨意
[00:03:51.800 --> 00:03:54.800]  是因為我們沒有經歷過嚴重的疾病
[00:03:54.800 --> 00:03:57.800]  如果任何人經歷過嚴重的情況
[00:03:57.800 --> 00:04:00.800]  我想他家中一定保持得很乾淨
[00:04:00.800 --> 00:04:02.800]  特別在疫症之後
[00:04:02.800 --> 00:04:04.800]  我們發覺很多社會設施都改變
[00:04:04.800 --> 00:04:06.800]  我們看到有些電梯可以遙控
[00:04:06.800 --> 00:04:08.800]  就可以按
[00:04:08.800 --> 00:04:10.800]  我們看到教會很好
[00:04:10.800 --> 00:04:14.800]  幫助我們管理的弟兄
[00:04:14.800 --> 00:04:16.800]  幫我們洗手間的水龍頭
[00:04:16.800 --> 00:04:19.800]  換一些棉足式的水龍頭
[00:04:19.800 --> 00:04:21.800]  這些都是我們越來越注重
[00:04:21.800 --> 00:04:23.800]  我們的衛生健康
[00:04:23.800 --> 00:04:24.800]  特別在疫症期間
[00:04:24.800 --> 00:04:26.800]  我們不單管理衛生
[00:04:26.800 --> 00:04:28.800]  也管理自己的健康
[00:04:28.800 --> 00:04:30.800]  因為外出的機會又少了
[00:04:30.800 --> 00:04:32.800]  運動又少了
[00:04:32.800 --> 00:04:33.800]  所以過去幾年
[00:04:33.800 --> 00:04:37.800]  我們很多人都在家自製自己的健身室
[00:04:37.800 --> 00:04:40.800]  我想問我們當中有沒有人買了健身器材
[00:04:40.800 --> 00:04:42.800]  過去幾年在家中
[00:04:42.800 --> 00:04:43.800]  都有一些
[00:04:43.800 --> 00:04:47.800]  統計說健身器材平均用六天就沒有人用
[00:04:47.800 --> 00:04:51.800]  希望大家多用六天就已經賺了
[00:04:51.800 --> 00:04:55.800]  我們不單止有健身器材
[00:04:55.800 --> 00:04:57.800]  我們的智能電話
[00:04:57.800 --> 00:05:00.800]  又幫助我們記載健身的歷程
[00:05:00.800 --> 00:05:02.800]  甚至有些網上健身的教練
[00:05:02.800 --> 00:05:05.800]  雖然看到很多健身室很慘淡的經營
[00:05:05.800 --> 00:05:08.800]  我們發覺很多人都花很多的資金
[00:05:08.800 --> 00:05:10.800]  在家中做好健身
[00:05:10.800 --> 00:05:13.800]  健身器材在北美
[00:05:13.800 --> 00:05:14.800]  在疫症之前
[00:05:14.800 --> 00:05:20.800]  每年都已經在賣28億美元的銷售額
[00:05:20.800 --> 00:05:21.800]  到了疫症之後
[00:05:21.800 --> 00:05:23.800]  差不多的增幅多了40%
[00:05:23.800 --> 00:05:25.800]  去到40億的銷售額
[00:05:25.800 --> 00:05:28.800]  很多人對健康是特別的關注
[00:05:28.800 --> 00:05:32.800]  人病了固然可以重新去管理自己的健康
[00:05:32.800 --> 00:05:33.800]  衛生
[00:05:33.800 --> 00:05:35.800]  重拾一個健全
[00:05:35.800 --> 00:05:36.800]  但是如果一個城市
[00:05:36.800 --> 00:05:37.800]  一個社會
[00:05:37.800 --> 00:05:38.800]  一個社區
[00:05:38.800 --> 00:05:39.800]  生了病
[00:05:39.800 --> 00:05:41.800]  又怎樣去恢復呢?
[00:05:41.800 --> 00:05:43.800]  又怎樣去診治呢?
[00:05:43.800 --> 00:05:47.800]  這正是提多在克里特島面對的挑戰
[00:05:47.800 --> 00:05:49.800]  因為克里特島我們聽到
[00:05:49.800 --> 00:05:51.800]  保羅所寫的
[00:05:51.800 --> 00:05:53.800]  他們當中很多人說他們又殘又懶
[00:05:53.800 --> 00:05:55.800]  貪吃懶做
[00:05:55.800 --> 00:05:57.800]  又常常爭辯
[00:05:57.800 --> 00:05:59.800]  這段經文是充滿著這個島上
[00:05:59.800 --> 00:06:01.800]  一些社會風氣
[00:06:01.800 --> 00:06:03.800]  一個針對性的教導
[00:06:03.800 --> 00:06:05.800]  但是正正這些針對性的教導
[00:06:05.800 --> 00:06:07.800]  永遠是針對性的教導
[00:06:07.800 --> 00:06:09.800]  保羅帶領我們看到
[00:06:09.800 --> 00:06:12.800]  永生的真理和永恆的福音
[00:06:12.800 --> 00:06:14.800]  所以兩者是互相針對
[00:06:14.800 --> 00:06:16.800]  但是同樣是輝映
[00:06:16.800 --> 00:06:18.800]  真理是在轉化生命
[00:06:18.800 --> 00:06:23.800]  這也是我們今年的年提一個很重要的教導
[00:06:23.800 --> 00:06:25.800]  也是我們五年計劃裡
[00:06:25.800 --> 00:06:29.800]  首先的一個講真理怎樣去轉化生命
[00:06:29.800 --> 00:06:31.800]  相比起身體的操練
[00:06:31.800 --> 00:06:33.800]  健全的操練益處更加多
[00:06:33.800 --> 00:06:35.800]  今天的經文有一個很重要的字
[00:06:35.800 --> 00:06:36.800]  就是健全這個字
[00:06:36.800 --> 00:06:39.800]  如果大家看經文有幾次提到健全
[00:06:39.800 --> 00:06:40.800]  首先保羅提多說
[00:06:40.800 --> 00:06:44.800]  「至於你,你所說的總要合乎那健全的教導」
[00:06:44.800 --> 00:06:46.800]  提多自己要健全
[00:06:46.800 --> 00:06:47.800]  作為年輕人
[00:06:47.800 --> 00:06:48.800]  然後二章二節說
[00:06:48.800 --> 00:06:51.800]  「勸老年人要節制端正黑己
[00:06:51.800 --> 00:06:55.800]  在信心、愛心、內心上都要健全」
[00:06:55.800 --> 00:06:57.800]  然後在二章八節
[00:06:57.800 --> 00:07:00.800]  他再提提多做年輕人的榜樣的時候
[00:07:00.800 --> 00:07:02.800]  要言語健全
[00:07:02.800 --> 00:07:04.800]  「無可指責,史那反對的人
[00:07:04.800 --> 00:07:08.800]  因說不出我們有什麼不好而自覺羞愧」
[00:07:08.800 --> 00:07:10.800]  我們的講論要健全
[00:07:10.800 --> 00:07:12.800]  真理要健全
[00:07:12.800 --> 00:07:16.800]  我們的內心、信心、愛心、內心都要健全
[00:07:16.800 --> 00:07:18.800]  然後我們的行為也要健全
[00:07:18.800 --> 00:07:19.800]  言語要健全
[00:07:19.800 --> 00:07:21.800]  每一次都要講到健全
[00:07:21.800 --> 00:07:22.800]  健全這個字
[00:07:22.800 --> 00:07:25.800]  在希臘文後來英語借用了這個字
[00:07:25.800 --> 00:07:26.800]  就是hygiene這個字
[00:07:26.800 --> 00:07:27.800]  hygienic這個字
[00:07:27.800 --> 00:07:29.800]  就是衛生這個字
[00:07:29.800 --> 00:07:32.800]  這個字有著全然潔淨的意思
[00:07:32.800 --> 00:07:35.800]  正如我們在疫症裡很多家居所追求
[00:07:35.800 --> 00:07:38.800]  同時這個字也有著全然平安的意思
[00:07:38.800 --> 00:07:41.800]  在路加福音浪子回頭的比喻裡
[00:07:41.800 --> 00:07:44.800]  浪子回來的時候用了無災無病
[00:07:44.800 --> 00:07:45.800]  就是hygiene這個字
[00:07:45.800 --> 00:07:47.800]  去形容回頭的浪子
[00:07:47.800 --> 00:07:50.800]  他無災無病、完全健康
[00:07:50.800 --> 00:07:52.800]  我們可以想
[00:07:52.800 --> 00:07:57.800]  原來聖經期望、要求、體恤我們信徒是怎樣呢?
[00:07:57.800 --> 00:08:01.800]  是希望我們完全健康、完全健全
[00:08:01.800 --> 00:08:03.800]  特別在真理上
[00:08:03.800 --> 00:08:05.800]  在我們內在的生命上
[00:08:05.800 --> 00:08:08.800]  在我們外在言語的表達上
[00:08:08.800 --> 00:08:10.800]  所有內裡連同真理
[00:08:10.800 --> 00:08:12.800]  都是要乾乾淨淨
[00:08:12.800 --> 00:08:14.800]  都是要hygiene的
[00:08:14.800 --> 00:08:17.800]  有時候我們覺得這個要求會不會太高呢?
[00:08:17.800 --> 00:08:19.800]  但是其實想想
[00:08:19.800 --> 00:08:21.800]  相比起我們對我們自己身體的要求
[00:08:21.800 --> 00:08:23.800]  其實這個要求一點都不高
[00:08:23.800 --> 00:08:25.800]  如果我們有了病
[00:08:25.800 --> 00:08:26.800]  無論是很簡單的病
[00:08:26.800 --> 00:08:28.800]  傷風、感冒
[00:08:28.800 --> 00:08:29.800]  我們都會想怎樣?
[00:08:29.800 --> 00:08:30.800]  都想它快點好回來
[00:08:30.800 --> 00:08:32.800]  如果更嚴重的疾病
[00:08:32.800 --> 00:08:34.800]  如果去到腫瘤
[00:08:34.800 --> 00:08:35.800]  有辦法的
[00:08:35.800 --> 00:08:38.800]  我們都是很盡力去將它移除
[00:08:38.800 --> 00:08:41.800]  以至我們能夠重新過一個健康的生活
[00:08:41.800 --> 00:08:42.800]  即使移除不了
[00:08:42.800 --> 00:08:47.800]  我們都盡力的令自己可以過得有質素
[00:08:47.800 --> 00:08:50.800]  所以對身體我們都很想盡快康復
[00:08:50.800 --> 00:08:52.800]  如果衛生更加不用說
[00:08:52.800 --> 00:08:56.800]  如果你看到家裡有不乾淨的東西
[00:08:56.800 --> 00:08:57.800]  你當然馬上去抹掉
[00:08:57.800 --> 00:08:58.800]  不會等
[00:08:58.800 --> 00:09:01.800]  你見到身體上有不潔淨的東西
[00:09:01.800 --> 00:09:02.800]  更加不用說
[00:09:02.800 --> 00:09:04.800]  馬上想抹走
[00:09:04.800 --> 00:09:07.800]  所以神的心意是想我們的靈命
[00:09:07.800 --> 00:09:08.800]  和我們保養身體一樣
[00:09:08.800 --> 00:09:10.800]  都是完全的健康
[00:09:10.800 --> 00:09:11.800]  無災無病
[00:09:11.800 --> 00:09:12.800]  心靈健康好不好?
[00:09:12.800 --> 00:09:14.800]  這是很好的事情
[00:09:14.800 --> 00:09:17.800]  所以聖經寫下來的書卷
[00:09:17.800 --> 00:09:19.800]  有永恆性的教導
[00:09:19.800 --> 00:09:21.800]  同時也是針對性
[00:09:21.800 --> 00:09:23.800]  在說克里特道的問題
[00:09:23.800 --> 00:09:25.800]  聖經要求信徒
[00:09:25.800 --> 00:09:29.800]  有真理、生命和生活的完全結證
[00:09:29.800 --> 00:09:31.800]  同時這個結證
[00:09:31.800 --> 00:09:33.800]  它有一個外向的指導性
[00:09:33.800 --> 00:09:36.800]  就是它很想我們每一個人
[00:09:36.800 --> 00:09:37.800]  每一個恩福人的結證
[00:09:37.800 --> 00:09:40.800]  是更新到整個社群
[00:09:40.800 --> 00:09:42.800]  特別是說克里特道
[00:09:42.800 --> 00:09:43.800]  它教會的結證
[00:09:43.800 --> 00:09:46.800]  是更新到整個克里特道的社區
[00:09:46.800 --> 00:09:50.800]  因為他們的社區是常常說方貪吃懶做
[00:09:50.800 --> 00:09:51.800]  他們有很多城市的疾病
[00:09:51.800 --> 00:09:52.800]  很多放蕩的生活
[00:09:52.800 --> 00:09:55.800]  保羅要求信徒所說的
[00:09:55.800 --> 00:09:57.800]  要合乎那健全的教導
[00:09:57.800 --> 00:09:59.800]  要將健全的真理和健全的生命
[00:09:59.800 --> 00:10:04.800]  是具體活在神現今的創造和社會環境裏
[00:10:04.800 --> 00:10:06.800]  這個對我們做香港的基督徒很重要
[00:10:06.800 --> 00:10:09.800]  過去幾年是社會的環境
[00:10:09.800 --> 00:10:11.800]  令到我們很不健康
[00:10:11.800 --> 00:10:15.800]  社會的環境令到我們很多草木皆兵
[00:10:15.800 --> 00:10:16.800]  驚風鶴淚
[00:10:16.800 --> 00:10:19.800]  我們小小的事情已經震驚到不得了
[00:10:19.800 --> 00:10:21.800]  但原來聖經是反過來的
[00:10:21.800 --> 00:10:24.800]  聖經是教會引領社會怎樣走
[00:10:24.800 --> 00:10:27.800]  不是社會控制教會怎樣走
[00:10:27.800 --> 00:10:30.800]  所以有健全的真理和健全的生命
[00:10:30.800 --> 00:10:34.800]  是期望體現在現今社會的環境和神的創造裏
[00:10:34.800 --> 00:10:39.800]  所以你去看提多書的二章第二到第五節
[00:10:39.800 --> 00:10:41.800]  聖經是要求健全的真理
[00:10:41.800 --> 00:10:43.800]  在一個經緯度上
[00:10:43.800 --> 00:10:45.800]  在人生每一個經緯度上
[00:10:45.800 --> 00:10:47.800]  都能夠有所表達
[00:10:47.800 --> 00:10:48.800]  活到出來
[00:10:48.800 --> 00:10:51.800]  是活在神創造的世界裏面
[00:10:51.800 --> 00:10:53.800]  真理是活在這個世界
[00:10:53.800 --> 00:10:54.800]  然後改變這個世界
[00:10:54.800 --> 00:10:59.800]  保羅在《蕭信》裏面幾次引用了神所創造的經緯度
[00:10:59.800 --> 00:11:00.800]  我講這個經緯度是甚麼意思呢
[00:11:00.800 --> 00:11:03.800]  經度打橫來說就是年
[00:11:03.800 --> 00:11:06.800]  經度打動來說就是年齡
[00:11:06.800 --> 00:11:08.800]  緯度打橫來說就是性別
[00:11:08.800 --> 00:11:12.800]  所以每一個群體都可以在自己的經緯度上
[00:11:12.800 --> 00:11:17.800]  年齡和性別在神眼中是實質而且具有生活意義的
[00:11:17.800 --> 00:11:19.800]  所以年齡是需要尊重的
[00:11:19.800 --> 00:11:21.800]  性別是需要持守的
[00:11:21.800 --> 00:11:23.800]  我們看第一個講的經緯度是甚麼呢
[00:11:23.800 --> 00:11:25.800]  第一個經緯度就是高的經緯度
[00:11:25.800 --> 00:11:28.800]  就是老年人
[00:11:28.800 --> 00:11:33.800]  如果老年人可能在座當中大部分都覺得我都不是老年人
[00:11:33.800 --> 00:11:34.800]  年紀是相比的
[00:11:34.800 --> 00:11:39.800]  如果用另一個字大家就可以更加看到這段經文對大家的教導
[00:11:39.800 --> 00:11:42.800]  是年長而成熟的男人
[00:11:42.800 --> 00:11:44.800]  我們當中大部分都是
[00:11:44.800 --> 00:11:46.800]  當我們離開了清少的時候
[00:11:46.800 --> 00:11:49.800]  我們已經是年長和成熟的男人
[00:11:49.800 --> 00:11:51.800]  我們這個年齡的男人
[00:11:51.800 --> 00:11:54.800]  我們聖經對他們有甚麼要求呢
[00:11:54.800 --> 00:11:59.800]  聖經要求這個年齡層的男人要節制端正刻己
[00:11:59.800 --> 00:12:01.800]  就這樣我們去想
[00:12:01.800 --> 00:12:03.800]  覺得老年人或者年長的男人
[00:12:03.800 --> 00:12:06.800]  當然是節制端正刻己
[00:12:06.800 --> 00:12:09.800]  但是在新聞裏面我們偶爾聽到甚麼呢
[00:12:09.800 --> 00:12:11.800]  公園有兩個老翁
[00:12:11.800 --> 00:12:13.800]  一言不合打起來
[00:12:13.800 --> 00:12:15.800]  甚至錯手打死人都有
[00:12:15.800 --> 00:12:17.800]  我經常都在公園
[00:12:17.800 --> 00:12:20.800]  我那時候在頌安邨在孟晚山侍奉的時候
[00:12:20.800 --> 00:12:21.800]  樓下有個公園
[00:12:21.800 --> 00:12:25.800]  總是看到一群老伯圍著賭錢
[00:12:25.800 --> 00:12:27.800]  有兩個人放哨
[00:12:27.800 --> 00:12:29.800]  我看見的時候
[00:12:29.800 --> 00:12:32.800]  想想為甚麼他不上來我們的長者團呢
[00:12:32.800 --> 00:12:33.800]  經常都想想
[00:12:33.800 --> 00:12:40.800]  可見節制、刻己並不是隨著年齡成長而自然而然而有的
[00:12:40.800 --> 00:12:42.800]  有時反其道而行
[00:12:42.800 --> 00:12:44.800]  可能越老就越火爆
[00:12:44.800 --> 00:12:46.800]  越老出手越狠
[00:12:46.800 --> 00:12:48.800]  越老就越容易錯手打死人
[00:12:48.800 --> 00:12:50.800]  我們經常看見新聞
[00:12:50.800 --> 00:12:52.800]  所以聖經對成熟弟兄的要求
[00:12:52.800 --> 00:12:54.800]  第一個就是節制
[00:12:54.800 --> 00:12:56.800]  節制這個字跟聖靈的果子
[00:12:56.800 --> 00:12:58.800]  自制這個字是有不同的
[00:12:58.800 --> 00:13:00.800]  在這裏講到
[00:13:00.800 --> 00:13:02.800]  特別是克里特道這個群體裏面講到節制
[00:13:02.800 --> 00:13:04.800]  這個字是有講到
[00:13:04.800 --> 00:13:07.800]  是完全不要碰酒這個字
[00:13:07.800 --> 00:13:12.800]  完全不碰酒背後所含包的意思就是
[00:13:12.800 --> 00:13:14.800]  你的頭腦要完全清醒
[00:13:14.800 --> 00:13:18.800]  不要被任何麻醉品影響你思維的清晰
[00:13:18.800 --> 00:13:20.800]  所以聖經對男人的要求
[00:13:20.800 --> 00:13:22.800]  就是你思維要清晰
[00:13:22.800 --> 00:13:24.800]  有時我們未必很聰明
[00:13:24.800 --> 00:13:26.800]  但我們思維不可以混亂
[00:13:26.800 --> 00:13:27.800]  我們思維要清晰
[00:13:27.800 --> 00:13:29.800]  這是對成熟弟兄的要求
[00:13:29.800 --> 00:13:32.800]  完全屬靈的一個見傳
[00:13:32.800 --> 00:13:34.800]  要求成熟的弟兄
[00:13:34.800 --> 00:13:36.800]  心思意念要清醒
[00:13:36.800 --> 00:13:39.800]  不要被任何麻醉品影響
[00:13:39.800 --> 00:13:42.800]  你說酒精是其中一種麻醉品
[00:13:42.800 --> 00:13:44.800]  我自己也試過喝醉酒
[00:13:44.800 --> 00:13:47.800]  分享一個喝醉酒的經歷給大家聽
[00:13:47.800 --> 00:13:50.800]  有一晚我和太太兩個人
[00:13:50.800 --> 00:13:51.800]  不如倒杯酒喝
[00:13:51.800 --> 00:13:52.800]  我很少喝的
[00:13:52.800 --> 00:13:53.800]  倒杯酒喝
[00:13:53.800 --> 00:13:54.800]  喝完之後我太太喝不完
[00:13:54.800 --> 00:13:56.800]  我本著不要浪費的心
[00:13:56.800 --> 00:13:58.800]  就是喝完它
[00:13:58.800 --> 00:13:59.800]  喝完它之後一走進洗手間
[00:13:59.800 --> 00:14:01.800]  為什麼髮架在轉動
[00:14:01.800 --> 00:14:03.800]  這個立刻去睡覺
[00:14:03.800 --> 00:14:06.800]  原來真的會影響你的判斷力
[00:14:06.800 --> 00:14:08.800]  除了酒精
[00:14:08.800 --> 00:14:10.800]  很多事物都影響我們的判斷力
[00:14:10.800 --> 00:14:11.800]  色情的訊息
[00:14:11.800 --> 00:14:13.800]  影響我們怎樣和人的關係
[00:14:13.800 --> 00:14:16.800]  這是很多男人要留意的地方
[00:14:16.800 --> 00:14:17.800]  婚外情
[00:14:17.800 --> 00:14:19.800]  毒品
[00:14:19.800 --> 00:14:20.800]  賭博
[00:14:20.800 --> 00:14:22.800]  權力
[00:14:22.800 --> 00:14:24.800]  這些都是世上的麻醉品
[00:14:24.800 --> 00:14:26.800]  當我們投身在裡面的時候
[00:14:26.800 --> 00:14:28.800]  會令男人的頭腦變得很迷糊
[00:14:28.800 --> 00:14:31.800]  影響我們做清晰的決定
[00:14:31.800 --> 00:14:34.800]  當我們的身份地位
[00:14:34.800 --> 00:14:36.800]  被這些東西控制住的時候
[00:14:36.800 --> 00:14:39.800]  我們做的決定往往變得很迷惘
[00:14:39.800 --> 00:14:41.800]  以致傷害到自己
[00:14:41.800 --> 00:14:42.800]  傷害到人
[00:14:42.800 --> 00:14:44.800]  所以這裡的節制是說
[00:14:44.800 --> 00:14:46.800]  不要受細密的影響
[00:14:46.800 --> 00:14:48.800]  不要受這些麻醉品的影響
[00:14:48.800 --> 00:14:50.800]  而在主面前作為健全
[00:14:50.800 --> 00:14:52.800]  這是第一個對我們弟兄的教導
[00:14:52.800 --> 00:14:54.800]  第二個對弟兄的教導就是端正
[00:14:54.800 --> 00:14:56.800]  端正、端莊是同一個字
[00:14:56.800 --> 00:14:59.800]  往往是和言語有關的
[00:14:59.800 --> 00:15:01.800]  提摩太前書每次說到端莊
[00:15:01.800 --> 00:15:04.800]  就跟著說不要一口兩舌
[00:15:04.800 --> 00:15:07.800]  說端莊又說不要說控告人的話
[00:15:07.800 --> 00:15:09.800]  不要經常貶低別人
[00:15:09.800 --> 00:15:11.800]  所以成熟、弟兄
[00:15:11.800 --> 00:15:14.800]  在頭腦和言語上都要健全
[00:15:14.800 --> 00:15:17.800]  言語上健全對於我來說是一個挑戰
[00:15:17.800 --> 00:15:19.800]  我自幼都很喜歡說話
[00:15:19.800 --> 00:15:21.800]  甚至我們這一代人
[00:15:21.800 --> 00:15:24.800]  看著周星馳先生的戲長大的話
[00:15:24.800 --> 00:15:27.800]  說笑好像是香港人的本性一樣
[00:15:27.800 --> 00:15:28.800]  但是有時候說笑
[00:15:28.800 --> 00:15:31.800]  很多笑話是將別人貶低
[00:15:31.800 --> 00:15:33.800]  特別在《耳筆所書》五章四節
[00:15:33.800 --> 00:15:37.800]  他說到淫詞、妄語和粗俗的俏皮話
[00:15:37.800 --> 00:15:41.800]  都不合而總要說感謝的話
[00:15:41.800 --> 00:15:42.800]  我想我們
[00:15:42.800 --> 00:15:44.800]  我經常在想我們是不是不能說笑
[00:15:44.800 --> 00:15:47.800]  不過我想我們是可以幽默
[00:15:47.800 --> 00:15:50.800]  但是我們的幽默是要有感謝的心
[00:15:50.800 --> 00:15:52.800]  正如剛才那段《耳筆所書》說的
[00:15:52.800 --> 00:15:53.800]  妄語是什麼呢?
[00:15:53.800 --> 00:15:56.800]  妄語就是將人貶低的語言
[00:15:56.800 --> 00:15:59.800]  說弟兄是魔理
[00:15:59.800 --> 00:16:01.800]  魔理就是說他們是蠢
[00:16:01.800 --> 00:16:02.800]  我們有時候說笑
[00:16:02.800 --> 00:16:03.800]  或者在我們的語言裡面
[00:16:03.800 --> 00:16:05.800]  是將人貶低、壓低
[00:16:05.800 --> 00:16:07.800]  我們怎樣才能夠這樣呢?
[00:16:07.800 --> 00:16:09.800]  我們說的話一定要想
[00:16:09.800 --> 00:16:12.800]  我們是不是要帶著感謝的話
[00:16:12.800 --> 00:16:14.800]  在《針研書》說了一句話
[00:16:14.800 --> 00:16:15.800]  他說生死
[00:16:15.800 --> 00:16:18.800]  知不知道在什麼權下?
[00:16:18.800 --> 00:16:21.800]  生死是在舌頭的權下
[00:16:21.800 --> 00:16:24.800]  你說一句話可以令人的心生
[00:16:24.800 --> 00:16:26.800]  可以令人的心死了
[00:16:26.800 --> 00:16:29.800]  生死在舌頭的權下
[00:16:29.800 --> 00:16:30.800]  所以聖經叫我們說話的時候
[00:16:30.800 --> 00:16:32.800]  要慢慢地說
[00:16:32.800 --> 00:16:34.800]  快快地聽
[00:16:34.800 --> 00:16:35.800]  慢慢地說
[00:16:35.800 --> 00:16:40.800]  這也是我們弟兄一個很重要的黑己學習
[00:16:40.800 --> 00:16:41.800]  《針研》又說
[00:16:41.800 --> 00:16:44.800]  「說話浮躁猶如刺刀」
[00:16:44.800 --> 00:16:46.800]  傷了人我們都不覺
[00:16:46.800 --> 00:16:50.800]  「智慧人的言語卻能醫治」
[00:16:50.800 --> 00:16:52.800]  智慧人帶來的說話
[00:16:52.800 --> 00:16:53.800]  是醫治人的心
[00:16:53.800 --> 00:16:56.800]  是造就人的好話
[00:16:56.800 --> 00:16:57.800]  所以在這裡
[00:16:57.800 --> 00:16:59.800]  成熟的弟兄
[00:16:59.800 --> 00:17:01.800]  我們的健身
[00:17:01.800 --> 00:17:02.800]  我們的自制
[00:17:02.800 --> 00:17:04.800]  就是我們不要被任何麻醉品影響
[00:17:04.800 --> 00:17:05.800]  我們的說話
[00:17:05.800 --> 00:17:07.800]  想想是不是造就人
[00:17:07.800 --> 00:17:08.800]  是不是感謝神
[00:17:08.800 --> 00:17:11.800]  以致我們慢慢地說的時候
[00:17:11.800 --> 00:17:14.800]  我們的生命成為別人的祝福
