
[00:00:00.000 --> 00:00:04.500]  各位議員早安,主內平安
[00:03:10.300 --> 00:03:15.300]  好叫我們在紛亂、艱難、政見不一的時代
[00:03:15.300 --> 00:03:18.300]  仍然能夠在教會、家庭、工作、生活裏
[00:03:18.300 --> 00:03:21.300]  再見證基督的好門徒
[00:03:21.300 --> 00:03:24.300]  第一點
[00:03:24.300 --> 00:03:26.300]  真愛主內的肢體
[00:03:26.300 --> 00:03:31.300]  請大家一起讀出彼得前書三章八節
[00:03:31.300 --> 00:03:32.300]  請
[00:03:32.300 --> 00:03:43.300]  好,謝謝
[00:03:45.300 --> 00:03:46.300]  總而言之
[00:03:46.300 --> 00:03:49.300]  在原文是最後返落的意思
[00:03:49.300 --> 00:03:52.300]  表明三章八至十二節這一段
[00:03:52.300 --> 00:03:56.300]  是二章十一至三章十二整個大段落的結語
[00:03:56.300 --> 00:03:58.300]  在二章十一節開始
[00:03:58.300 --> 00:04:00.300]  彼得詳細的講述
[00:04:00.300 --> 00:04:01.300]  神子問
[00:04:01.300 --> 00:04:04.300]  在世上作客裡寄居生活的時候
[00:04:04.300 --> 00:04:05.300]  當盡什麼責任
[00:04:05.300 --> 00:04:09.300]  如何做一個好公民、好僕人和好夫妻
[00:04:09.300 --> 00:04:11.300]  要過一個品行端正的生活
[00:04:11.300 --> 00:04:13.300]  活出基督徒應有的好行為
[00:04:13.300 --> 00:04:17.300]  不要讓當時的人找到把柄去誣衊他們
[00:04:17.300 --> 00:04:19.300]  以致可以向世界作見證
[00:04:19.300 --> 00:04:22.300]  使不信的人能夠看到神的榮耀
[00:04:22.300 --> 00:04:24.300]  而今天選讀的經文就是
[00:04:24.300 --> 00:04:28.300]  講述信徒如何對待主內的肢體以及不信的人
[00:04:28.300 --> 00:04:31.300]  彼得在此勸勉教導
[00:04:31.300 --> 00:04:37.300]  無論什麼身份、角色、公民、主人、僕人、丈夫、妻子都好
[00:04:37.300 --> 00:04:40.300]  所有的信徒都要什麼
[00:04:40.300 --> 00:04:43.300]  同心彼此體恤
[00:04:43.300 --> 00:04:45.300]  相愛如弟兄
[00:04:45.300 --> 00:04:47.300]  全馳念謙卑的心
[00:04:47.300 --> 00:04:52.300]  全馳念謙卑的心原文是兩個形容詞
[00:04:52.300 --> 00:04:54.300]  馳念的、謙卑的
[00:04:54.300 --> 00:04:57.300]  連續五個大命令語氣的形容詞
[00:04:57.300 --> 00:05:01.300]  道出信徒之間五個相交之道
[00:05:01.300 --> 00:05:03.300]  也是很重要的質素
[00:05:03.300 --> 00:05:06.300]  去維繫門徒之間的屬靈關係
[00:05:07.300 --> 00:05:12.300]  彼得對信徒的第一個勉勵就是同心
[00:05:12.300 --> 00:05:15.300]  意思是將我們的心、將你們的心放在同一個地方
[00:05:15.300 --> 00:05:18.300]  也是like-minded 共同的想法、看法
[00:05:18.300 --> 00:05:20.300]  弟兄姊妹
[00:05:20.300 --> 00:05:23.300]  你認為信徒會不會有共同的看法?
[00:05:23.300 --> 00:05:26.300]  你有沒有經歷過
[00:05:26.300 --> 00:05:30.300]  信徒因為沒有共同的看法而引起內恐甚至分裂?
[00:05:30.300 --> 00:05:35.300]  有一位牧師他做了全道四十年
[00:05:35.300 --> 00:05:39.300]  他曾經說過全世界最難的一件事就是使人合一
[00:05:39.300 --> 00:05:42.300]  人不能夠合一最大原因是什麼?
[00:05:42.300 --> 00:05:44.300]  不能夠同心
[00:05:44.300 --> 00:05:48.300]  二人同心才能同行
[00:05:48.300 --> 00:05:50.300]  家庭婚姻的和諧是這樣
[00:05:50.300 --> 00:05:52.300]  教會的侍奉也是這樣
[00:05:52.300 --> 00:05:54.300]  每個兒子都可以唱
[00:05:54.300 --> 00:05:56.300]  一枝竹仔什麼?
[00:05:56.300 --> 00:05:58.300]  玩兒子灣,是嗎?
[00:05:58.300 --> 00:06:01.300]  幾枝竹一紮就斷節難
[00:06:01.300 --> 00:06:04.300]  我想唱,不過女兒說我每個字都走音
[00:06:05.300 --> 00:06:07.300]  大家能不能夠同心
[00:06:07.300 --> 00:06:10.300]  往往是成敗的關鍵
[00:06:10.300 --> 00:06:13.300]  弟兄姊妹
[00:06:13.300 --> 00:06:14.300]  神做人不是做
[00:06:14.300 --> 00:06:16.300]  只是做一種人、一類人
[00:06:16.300 --> 00:06:20.300]  同心不只是可以有一種聲音、一個意見
[00:06:20.300 --> 00:06:22.300]  一座山峰
[00:06:22.300 --> 00:06:24.300]  幻體成嶺,側成風
[00:06:24.300 --> 00:06:27.300]  遠近高低,各不同
[00:06:27.300 --> 00:06:29.300]  換言之
[00:06:29.300 --> 00:06:30.300]  一件事情
[00:06:30.300 --> 00:06:32.300]  站在不同的角度
[00:06:32.300 --> 00:06:33.300]  也有不同的看法
[00:06:33.300 --> 00:06:36.300]  神將我們放在不同的人當中
[00:06:36.300 --> 00:06:39.300]  讓我們可以學習怎樣相處
[00:06:39.300 --> 00:06:43.300]  在遵從基要絕對真理的大前提下
[00:06:43.300 --> 00:06:48.300]  我們可以發揮彼此不同的恩賜
[00:06:48.300 --> 00:06:50.300]  分享不同的領受
[00:06:50.300 --> 00:06:53.300]  彼此尊重、求同存異
[00:06:53.300 --> 00:06:55.300]  才是真正的同心
[00:06:55.300 --> 00:06:57.300]  以前我也有說過
[00:06:57.300 --> 00:06:59.300]  我猜思汀說什麼?
[00:06:59.300 --> 00:07:01.300]  在基要的事上要合一
[00:07:01.300 --> 00:07:04.300]  在非基要的事上要有自由
[00:07:04.300 --> 00:07:06.300]  在一切的事上要有愛
[00:07:06.300 --> 00:07:09.300]  而經文八字
[00:07:09.300 --> 00:07:11.300]  總而言之都要
[00:07:11.300 --> 00:07:14.300]  提醒信徒都要盡力放下
[00:07:14.300 --> 00:07:15.300]  排除一切的難阻
[00:07:15.300 --> 00:07:18.300]  追求和其他知識的同心
[00:07:18.300 --> 00:07:22.300]  早期教會最令人深意的一件事
[00:07:22.300 --> 00:07:26.300]  是論傳所記載信徒共同生活的情景
[00:07:26.300 --> 00:07:29.300]  就是大家同心合意相聚在教會
[00:07:29.300 --> 00:07:33.300]  活出親如兄弟姐妹一樣的大家庭樣式
[00:07:33.300 --> 00:07:37.300]  也因為這樣流傳到今天的基督教會
[00:07:37.300 --> 00:07:40.300]  大家的教會都彼此以什麼相稱?
[00:07:40.300 --> 00:07:42.300]  等於姐妹去相稱
[00:07:42.300 --> 00:07:46.300]  特別是在迫不可及的環境
[00:07:46.300 --> 00:07:48.300]  在撕裂的社會裏面
[00:07:48.300 --> 00:07:50.300]  信徒同心是很重要的
[00:07:50.300 --> 00:07:53.300]  如果不能夠同心合一
[00:07:53.300 --> 00:07:54.300]  鬧起內訌
[00:07:54.300 --> 00:07:56.300]  又怎樣為主作見證
[00:07:56.300 --> 00:07:58.300]  榮耀主名?
[00:07:58.300 --> 00:08:02.300]  教會不同心是福音的伴腳石
[00:08:02.300 --> 00:08:07.300]  第二,彼此提出
[00:08:07.300 --> 00:08:09.300]  對人有同情心
[00:08:09.300 --> 00:08:13.300]  能夠對人的處境感同身受
[00:08:13.300 --> 00:08:15.300]  Fill for you and with you
[00:08:15.300 --> 00:08:19.300]  《羅馬書》十二章十五節
[00:08:19.300 --> 00:08:21.300]  我們一起讀出來好不好?
[00:08:21.300 --> 00:08:26.300]  語氣要同和
[00:08:26.300 --> 00:08:30.300]  肢體就是彼此提出具體的表現
[00:08:30.300 --> 00:08:33.300]  又想問問大家
[00:08:33.300 --> 00:08:37.300]  當你看到其他肢體一帆風順
[00:08:37.300 --> 00:08:39.300]  事事如意的時候
[00:08:39.300 --> 00:08:41.300]  你做不做到不比較不妒忌
[00:08:41.300 --> 00:08:44.300]  真心為對方喝彩開心?
[00:08:44.300 --> 00:08:48.300]  當肢體失意
[00:08:48.300 --> 00:08:50.300]  失業,家中有事
[00:08:50.300 --> 00:08:52.300]  你又願不願意將心比心
[00:08:52.300 --> 00:08:53.300]  生同感受
[00:08:53.300 --> 00:08:56.300]  陪著對方一起走過情緒的低谷?
[00:08:56.300 --> 00:09:00.300]  又或者當有肢體軟弱冷淡
[00:09:00.300 --> 00:09:02.300]  犯錯的時候
[00:09:02.300 --> 00:09:04.300]  你可不可以體恤他們
[00:09:04.300 --> 00:09:05.300]  接納他們
[00:09:05.300 --> 00:09:06.300]  而不是隨便批評
[00:09:06.300 --> 00:09:08.300]  Judge都說了
[00:09:08.300 --> 00:09:12.300]  批評容易,體諒難
[00:09:12.300 --> 00:09:14.300]  這是人的通病
[00:09:14.300 --> 00:09:16.300]  自問醒目的人
[00:09:16.300 --> 00:09:18.300]  較難體恤甚麼人?
[00:09:18.300 --> 00:09:21.300]  轉數慢的人?
[00:09:21.300 --> 00:09:24.300]  跟他們聊天很容易不耐煩
[00:09:24.300 --> 00:09:26.300]  說了多久都不明白
[00:09:26.300 --> 00:09:29.300]  同樣輕鬆慢活的人
[00:09:29.300 --> 00:09:31.300]  對處事緊張的人
[00:09:31.300 --> 00:09:33.300]  都會覺得很難忍受
[00:09:33.300 --> 00:09:38.300]  要說我們身體體恤人的典範
[00:09:38.300 --> 00:09:39.300]  雖然完美
[00:09:39.300 --> 00:09:42.300]  但從未要求我們做到十全十美
[00:09:42.300 --> 00:09:45.300]  因為他深知我們的本質
[00:09:45.300 --> 00:09:47.300]  記得我們不過是塵土
[00:09:47.300 --> 00:09:50.300]  他知道有些事我們根本應付不來
[00:09:50.300 --> 00:09:52.300]  所以不會讓我們受引誘
[00:09:52.300 --> 00:09:55.300]  超過我們所能承受
[00:09:55.300 --> 00:09:58.300]  而在希伯來書4章15節
[00:09:58.300 --> 00:10:01.300]  講到大無人耶穌體恤我們的軟弱
[00:10:01.300 --> 00:10:03.300]  無論我們所遇的是鄙視
[00:10:03.300 --> 00:10:04.300]  是遺棄
[00:10:04.300 --> 00:10:05.300]  是旁愛
[00:10:05.300 --> 00:10:06.300]  招金
[00:10:06.300 --> 00:10:07.300]  是危險無助等等
[00:10:07.300 --> 00:10:09.300]  他都完全明白
[00:10:09.300 --> 00:10:11.300]  願意幫助我們
[00:10:11.300 --> 00:10:13.300]  主他計劃我們一生的路程
[00:10:13.300 --> 00:10:15.300]  也引領我們走過
[00:10:15.300 --> 00:10:17.300]  所以我們可以坦然無懼的
[00:10:17.300 --> 00:10:19.300]  去到他面前求助
[00:10:20.300 --> 00:10:22.300]  弟兄姊妹
[00:10:22.300 --> 00:10:24.300]  在困難受苦軟弱的裏面
[00:10:24.300 --> 00:10:26.300]  願意我們彼此體恤
[00:10:26.300 --> 00:10:28.300]  同哭同樂
[00:10:28.300 --> 00:10:30.300]  同堅同膽
[00:10:30.300 --> 00:10:33.300]  這樣的話我相信沒有人不想回團的
[00:10:33.300 --> 00:10:36.300]  第三
[00:10:36.300 --> 00:10:38.300]  相愛如弟兄
[00:10:38.300 --> 00:10:41.300]  彼得在第一章已經勸勉信徒
[00:10:41.300 --> 00:10:43.300]  愛弟兄要真誠
[00:10:43.300 --> 00:10:46.300]  要從心裏彼此切實相愛
[00:10:46.300 --> 00:10:47.300]  來到第三章
[00:10:47.300 --> 00:10:50.300]  彼得再次強調要相愛如弟兄
[00:10:50.300 --> 00:10:52.300]  而之後四章八字彼得再說
[00:10:52.300 --> 00:10:54.300]  最重要的是彼此切實相愛
[00:10:54.300 --> 00:10:56.300]  因為愛能遮掩許多的罪
[00:10:56.300 --> 00:11:00.300]  為何彼得這麼沉氣要重重複複說呢
[00:11:00.300 --> 00:11:03.300]  因為他深知道
[00:11:03.300 --> 00:11:04.300]  一切信徒間的美德
[00:11:04.300 --> 00:11:06.300]  體恤包容憐憫寬恕等等
[00:11:06.300 --> 00:11:09.300]  都必須在愛的原則上運作
[00:11:09.300 --> 00:11:12.300]  弟兄姊妹
[00:11:12.300 --> 00:11:13.300]  對你愛的人
[00:11:13.300 --> 00:11:15.300]  你願意赴湯蹈火
[00:11:16.300 --> 00:11:18.300]  父母幫兒女換尿片
[00:11:18.300 --> 00:11:19.300]  是否因為他們有空
[00:11:19.300 --> 00:11:21.300]  睡不著沒有事做
[00:11:21.300 --> 00:11:22.300]  如果不是
[00:11:22.300 --> 00:11:24.300]  為何他們甘心去做呢
[00:11:24.300 --> 00:11:26.300]  甚麼驅使他們搬東西
[00:11:26.300 --> 00:11:27.300]  起床去換尿片
[00:11:27.300 --> 00:11:29.300]  其實都很辛苦
[00:11:29.300 --> 00:11:31.300]  當然因為甚麼
[00:11:31.300 --> 00:11:33.300]  愛
[00:11:33.300 --> 00:11:35.300]  保羅提醒我們
[00:11:35.300 --> 00:11:37.300]  我們所做的每件事
[00:11:37.300 --> 00:11:39.300]  如果沒有愛的話
[00:11:39.300 --> 00:11:41.300]  一切都是甚麼
[00:11:41.300 --> 00:11:43.300]  徒然沒有益處
[00:11:43.300 --> 00:11:45.300]  沒有愛的基礎和動力
[00:11:45.300 --> 00:11:48.300]  我們對弟兄姊妹的關愛行動
[00:11:48.300 --> 00:11:49.300]  服侍
[00:11:49.300 --> 00:11:51.300]  或者會使我們的重擔
[00:11:51.300 --> 00:11:53.300]  壓力成為苦差
[00:11:53.300 --> 00:11:58.300]  相愛是基督徒的標誌
[00:11:58.300 --> 00:12:00.300]  是教會的本質
[00:12:00.300 --> 00:12:03.300]  特別在風雨飄搖
[00:12:03.300 --> 00:12:05.300]  世事動盪的時間
[00:12:05.300 --> 00:12:07.300]  彼此相愛不單能使我們合而為一
[00:12:07.300 --> 00:12:10.300]  也是教會在未信的人面前
[00:12:10.300 --> 00:12:13.300]  為主所作的最好的見證
[00:12:14.300 --> 00:12:17.300]  《著數系羊夫音13章》
[00:12:17.300 --> 00:12:19.300]  請大家讀出來
[00:12:19.300 --> 00:12:33.300]  第四個
[00:12:33.300 --> 00:12:35.300]  全磁連的心
[00:12:35.300 --> 00:12:37.300]  《新日聖經》解作溫柔心腸
[00:12:37.300 --> 00:12:39.300]  Tender heart
[00:12:39.300 --> 00:12:41.300]  即是有憐憫的心腸
[00:12:41.300 --> 00:12:44.300]  對人的感覺和需要是敏銳
[00:12:44.300 --> 00:12:45.300]  往往是訴諸行動
[00:12:45.300 --> 00:12:47.300]  不是只談話
[00:12:47.300 --> 00:12:49.300]  去年疫情初期
[00:12:49.300 --> 00:12:51.300]  放棄物資很短缺
[00:12:51.300 --> 00:12:52.300]  人心惶惶
[00:12:52.300 --> 00:12:54.300]  大家還記得打蛇餅排隊
[00:12:54.300 --> 00:12:56.300]  買口罩、消毒用品
[00:12:56.300 --> 00:12:58.300]  設置日誌
[00:12:58.300 --> 00:13:00.300]  新聞看到有長者
[00:13:00.300 --> 00:13:02.300]  在很冷的天氣下通宵排隊
[00:13:02.300 --> 00:13:05.300]  排隊到他的時候人都哭了
[00:13:05.300 --> 00:13:08.300]  有長者很失望還哭了出來
[00:13:08.300 --> 00:13:09.300]  因為這樣
[00:13:09.300 --> 00:13:11.300]  有些姐妹很擔心教會
[00:13:11.300 --> 00:13:14.300]  會不會有長者不夠口罩和廁紙用
[00:13:14.300 --> 00:13:16.300]  特意兩次拿了幾盒口罩
[00:13:16.300 --> 00:13:19.300]  和兩三排廁紙送來教會
[00:13:19.300 --> 00:13:22.300]  想轉送給教會的長者
[00:13:22.300 --> 00:13:23.300]  其實大家知道那時候
[00:13:23.300 --> 00:13:26.300]  一盒口罩都價值不菲
[00:13:26.300 --> 00:13:29.300]  姐妹對長者那份纏綿的心
[00:13:29.300 --> 00:13:30.300]  我還記得那時候
[00:13:30.300 --> 00:13:31.300]  拿著兩條口罩
[00:13:31.300 --> 00:13:32.300]  大家相約在那裡等的時候
[00:13:32.300 --> 00:13:35.300]  那是很美麗的畫面
[00:13:35.300 --> 00:13:39.300]  現在疫情持續嚴峻之下
[00:13:39.300 --> 00:13:41.300]  社會經濟民生大受影響
[00:13:41.300 --> 00:13:43.300]  教會在上年五月開始
[00:13:43.300 --> 00:13:45.300]  主要是因情的行動
[00:13:45.300 --> 00:13:46.300]  希望透過行動
[00:13:46.300 --> 00:13:48.300]  可以和教會內外有需要
[00:13:48.300 --> 00:13:51.300]  有困難的家庭共度時間
[00:13:51.300 --> 00:13:52.300]  同樣在團體裡面
[00:13:52.300 --> 00:13:53.300]  知道有弟兄姊妹
[00:13:53.300 --> 00:13:56.300]  有能力的幫助缺乏
[00:13:56.300 --> 00:13:57.300]  大家互相扶持
[00:13:57.300 --> 00:14:00.300]  禱告同行
[00:14:00.300 --> 00:14:04.300]  一場疫情拉開人和人的距離
[00:14:04.300 --> 00:14:07.300]  但它沒有阻隔人和人之間的連繫
[00:14:07.300 --> 00:14:08.300]  肢體的心也沒有因此
[00:14:08.300 --> 00:14:13.300]  因距離而拉遠
[00:14:13.300 --> 00:14:16.300]  最後傳謙卑的心
[00:14:16.300 --> 00:14:20.300]  意思是謙和自視卑微
[00:14:20.300 --> 00:14:21.300]  在當時希臘文化裡面
[00:14:21.300 --> 00:14:25.300]  很強調榮譽和羞辱的對比
[00:14:25.300 --> 00:14:27.300]  當時的人認為謙卑是
[00:14:27.300 --> 00:14:29.300]  懦弱的表現
[00:14:29.300 --> 00:14:31.300]  等同逃避挑戰
[00:14:31.300 --> 00:14:36.300]  讓信徒繼續受到侮辱和排斥
[00:14:36.300 --> 00:14:38.300]  但彼得提醒信徒
[00:14:38.300 --> 00:14:42.300]  我們要傳謙卑的心
[00:14:42.300 --> 00:14:44.300]  聖經揚言摩西是怎樣
[00:14:44.300 --> 00:14:45.300]  極其謙和
[00:14:45.300 --> 00:14:47.300]  勝過世上眾人
[00:14:47.300 --> 00:14:50.300]  但他卻是很剛強的領袖
[00:14:50.300 --> 00:14:52.300]  主耶穌的生命也很實在
[00:14:52.300 --> 00:14:54.300]  讓我們看到什麼是
[00:14:54.300 --> 00:14:56.300]  持憐謙卑
[00:14:56.300 --> 00:14:57.300]  他看門徒洗腳
[00:14:57.300 --> 00:14:59.300]  饒恕傷害他的人
[00:14:59.300 --> 00:15:01.300]  不記仇
[00:15:01.300 --> 00:15:02.300]  自己卑微
[00:15:02.300 --> 00:15:03.300]  全心信服
[00:15:03.300 --> 00:15:04.300]  以至於死
[00:15:04.300 --> 00:15:07.300]  死在十字架上
[00:15:07.300 --> 00:15:08.300]  這不是軟弱
[00:15:08.300 --> 00:15:12.300]  而是德性的表現
[00:15:12.300 --> 00:15:14.300]  從歷史的場合來看
[00:15:14.300 --> 00:15:15.300]  無論我們擁有什麼
[00:15:15.300 --> 00:15:16.300]  擁有多少
[00:15:16.300 --> 00:15:17.300]  擁有多久
[00:15:17.300 --> 00:15:21.300]  都只是擁有極其渺小的瞬間
[00:15:21.300 --> 00:15:22.300]  何況今天我們的主
[00:15:22.300 --> 00:15:24.300]  坐在最高之處
[00:15:24.300 --> 00:15:25.300]  自己謙卑
[00:15:25.300 --> 00:15:28.300]  俯首瑞古天上地下的事
[00:15:28.300 --> 00:15:32.300]  我們還有什麼驕傲呢
[00:15:32.300 --> 00:15:33.300]  弟兄姊妹
[00:15:33.300 --> 00:15:35.300]  彼得所說的五個方面
[00:15:35.300 --> 00:15:38.300]  信徒之間應有的相交之道
[00:15:38.300 --> 00:15:40.300]  對你來說容易嗎
[00:15:40.300 --> 00:15:41.300]  容易嗎
[00:15:41.300 --> 00:15:42.300]  不容易
[00:15:42.300 --> 00:15:44.300]  我想要說到彼得所說的
[00:15:44.300 --> 00:15:47.300]  要真正發自內心的同心
[00:15:47.300 --> 00:15:48.300]  彼此體諒
[00:15:48.300 --> 00:15:50.300]  相愛憐憫謙卑
[00:15:50.300 --> 00:15:53.300]  實在不是容易的事
[00:15:53.300 --> 00:15:55.300]  求主憐憫幫助我們
[00:15:55.300 --> 00:15:56.300]  我們要常常記得
[00:15:56.300 --> 00:15:58.300]  我們是主的好門徒
[00:15:58.300 --> 00:16:01.300]  學習主的柔和謙卑
[00:16:01.300 --> 00:16:03.300]  彼此相愛同心合一
[00:16:03.300 --> 00:16:05.300]  提醒自己要放下
[00:16:05.300 --> 00:16:06.300]  要放下自己
[00:16:06.300 --> 00:16:10.300]  並將生命的主權交給主
[00:16:10.300 --> 00:16:12.300]  第二點
[00:16:12.300 --> 00:16:14.300]  言行以善勝惡
[00:16:14.300 --> 00:16:16.300]  我想請一班媽媽
[00:16:16.300 --> 00:16:19.300]  幫我讀出九至十二字
[00:16:19.300 --> 00:16:23.300]  請媽媽們
[00:16:23.300 --> 00:16:25.300]  以辱罵還辱罵
[00:16:25.300 --> 00:16:27.300]  都要祝福
[00:16:27.300 --> 00:16:29.300]  因你們是為此蒙召
[00:16:29.300 --> 00:16:32.300]  好叫你們承受福氣
[00:16:32.300 --> 00:16:34.300]  因為經上說
[00:16:34.300 --> 00:16:36.300]  人若愛生命
[00:16:36.300 --> 00:16:37.300]  願享美福
[00:16:37.300 --> 00:16:41.300]  需要禁止舌頭不出惡言
[00:16:41.300 --> 00:16:44.300]  嘴唇不說詭詐的話
[00:16:44.300 --> 00:16:46.300]  也要離惡行善
[00:16:46.300 --> 00:16:47.300]  尋求和睦
[00:16:47.300 --> 00:16:49.300]  一心追趕
[00:16:49.300 --> 00:16:51.300]  因為主的眼目
[00:16:51.300 --> 00:16:52.300]  看顧二人
[00:16:52.300 --> 00:16:55.300]  主的耳聽他們的禱告
[00:16:55.300 --> 00:16:57.300]  惟有行惡的人
[00:16:57.300 --> 00:16:59.300]  主向他們辯面
[00:16:59.300 --> 00:17:01.300]  請媽媽們
[00:17:01.300 --> 00:17:03.300]  說完第八節
[00:17:03.300 --> 00:17:05.300]  接著彼得將焦點放在
[00:17:05.300 --> 00:17:06.300]  信徒應該怎樣回應呢
[00:17:06.300 --> 00:17:07.300]  那些不信的人
[00:17:07.300 --> 00:17:10.300]  既不友善對待
[00:17:10.300 --> 00:17:12.300]  這些原則
[00:17:12.300 --> 00:17:14.300]  都適用於
[00:17:14.300 --> 00:17:17.300]  放容弟兄姊妹之間的相處之上
[00:17:17.300 --> 00:17:21.300]  在九節上
[00:17:21.300 --> 00:17:23.300]  彼得暗示當時的信徒
[00:17:23.300 --> 00:17:26.300]  正面對惡待和辱罵
[00:17:26.300 --> 00:17:29.300]  特別是不信的人的攻擊
[00:17:29.300 --> 00:17:31.300]  信徒因為信耶穌
[00:17:31.300 --> 00:17:32.300]  不敬拜羅馬君王
[00:17:32.300 --> 00:17:36.300]  拒絕當時流行的淫邪惡行
[00:17:36.300 --> 00:17:37.300]  不同流合污
[00:17:37.300 --> 00:17:38.300]  不隨波逐流
[00:17:38.300 --> 00:17:41.300]  受到非信徒的藐視
[00:17:41.300 --> 00:17:42.300]  攻擊
[00:17:42.300 --> 00:17:44.300]  毀謗 辱罵
[00:17:44.300 --> 00:17:47.300]  面對四周不信的人的毀謗 辱罵
[00:17:47.300 --> 00:17:50.300]  信徒會怎樣回應
[00:17:50.300 --> 00:17:52.300]  可以做些什麼
[00:17:52.300 --> 00:17:54.300]  你說可以做些什麼
[00:17:54.300 --> 00:17:56.300]  人之常情就是
