
[00:00:00.000 --> 00:00:07.200]  說到食物,最近香港美食博覽人頭湧湧
[00:04:10.000 --> 00:04:17.000]  第十屆所禁止的是不正當的慾望,不正當的渴求
[00:04:17.000 --> 00:04:19.000]  所以第十屆的重點是什麼呢?
[00:04:19.000 --> 00:04:22.000]  就是尊重所有
[00:04:22.000 --> 00:04:25.000]  尊重其他人的所有
[00:04:25.000 --> 00:04:29.000]  不可以對其他人的東西有非分之想
[00:04:29.000 --> 00:04:31.000]  這是第一點
[00:04:31.000 --> 00:04:34.000]  第二點我們要注意的是貪戀
[00:04:34.000 --> 00:04:41.000]  是說人的一個內心的慾望渴想
[00:04:41.000 --> 00:04:45.000]  前幾屆處理了人的外在行為表現
[00:04:45.000 --> 00:04:50.000]  但到第十屆是直接指我們人心裡面的慾望
[00:04:50.000 --> 00:04:55.000]  所以有人說第十屆是總結之前的九屆
[00:04:55.000 --> 00:05:00.000]  又或者是至少總結了第六至第九屆
[00:05:00.000 --> 00:05:02.000]  這個說法我基本上是認同的
[00:05:02.000 --> 00:05:07.000]  因為人的慾望而產生出來的很多惡念
[00:05:07.000 --> 00:05:09.000]  首先就是不敬畏神
[00:05:09.000 --> 00:05:14.000]  以至我們犯上陷害淪捨、偷渡、姦淫甚至殺人等等
[00:05:14.000 --> 00:05:20.000]  聖經裡面也充滿了相類的例子
[00:05:20.000 --> 00:05:25.000]  而且很多時候發生在那個人身在高位
[00:05:25.000 --> 00:05:26.000]  而且受盡恩典
[00:05:26.000 --> 00:05:29.000]  但內心充滿了慾望
[00:05:29.000 --> 00:05:31.000]  以至犯上一個又一個罪
[00:05:31.000 --> 00:05:34.000]  其中最明顯的就是大衛
[00:05:34.000 --> 00:05:35.000]  他貪戀人妻
[00:05:35.000 --> 00:05:37.000]  結果強行拉人入宮
[00:05:37.000 --> 00:05:40.000]  發生淫亂然後謀殺
[00:05:40.000 --> 00:05:44.000]  犯了第十、第八、第七、第九、第六屆
[00:05:44.000 --> 00:05:46.000]  接著也有另一個例子
[00:05:46.000 --> 00:05:49.000]  阿哈王貪戀人家的葡萄園
[00:05:49.000 --> 00:05:51.000]  然後謀財害命作假見證
[00:05:51.000 --> 00:05:57.000]  由第十屆以至產生破了第八、第六和第九屆
[00:05:57.000 --> 00:06:02.000]  所以有人說貪念是萬惡的根源
[00:06:02.000 --> 00:06:05.000]  這一點我就不多認同
[00:06:05.000 --> 00:06:09.000]  就好像中國人所說的萬惡淫為首
[00:06:09.000 --> 00:06:11.000]  聽起來好像很有道理
[00:06:11.000 --> 00:06:14.000]  但其實這樣的說法只是
[00:06:14.000 --> 00:06:18.000]  只見樹木不見樹林
[00:06:18.000 --> 00:06:21.000]  未觸及到最根本的問題
[00:06:21.000 --> 00:06:25.000]  貪心其實只是一個表面的現象
[00:06:25.000 --> 00:06:30.000]  貪念下面其實是隱藏著一個很深的根
[00:06:30.000 --> 00:06:32.000]  這是甚麼呢?
[00:06:32.000 --> 00:06:38.000]  又或者中世紀教會的教導可以給我們一點涼光
[00:06:38.000 --> 00:06:43.000]  大家有沒有看過電影很多年前的七宗罪?
[00:06:43.000 --> 00:06:50.000]  七宗罪,所謂七宗罪就是傲慢、妒忌、暴怒、懶惰、貪婪、貪食、色慾
[00:06:50.000 --> 00:06:53.000]  我都犯了貪食
[00:06:53.000 --> 00:07:00.000]  其中擺在最頭的就是傲慢
[00:07:00.000 --> 00:07:05.000]  驕傲被視為七宗罪最嚴重的那個
[00:07:05.000 --> 00:07:07.000]  為甚麼呢?
[00:07:07.000 --> 00:07:12.000]  因為人如果過於看自己、注視自己、愛自己
[00:07:12.000 --> 00:07:18.000]  就總覺得自己比人甚至比神更加優越
[00:07:18.000 --> 00:07:23.000]  自然就會很傲慢地去看身邊的一切人、一切事
[00:07:23.000 --> 00:07:26.000]  認為自己有特權去任意妄為
[00:07:26.000 --> 00:07:32.000]  做出很多妒忌、暴怒、懶惰、貪婪等等的罪行
[00:07:32.000 --> 00:07:37.000]  舉個自助餐的例子,為甚麼我要吃自助餐呢?
[00:07:37.000 --> 00:07:41.000]  我不是說你,是說我,因為我貪
[00:07:41.000 --> 00:07:48.000]  貪它很多東西吃,為甚麼吃不完也要吃呢?
[00:07:48.000 --> 00:07:52.000]  因為我給了錢,我有權這樣做
[00:07:52.000 --> 00:07:57.000]  那為甚麼吃不完還要拿這麼多去浪費呢?
[00:07:57.000 --> 00:07:58.000]  你問這麼多幹甚麼?
[00:07:58.000 --> 00:08:01.000]  我給得起,你給得起我,我喜歡嘛
[00:08:01.000 --> 00:08:06.000]  總之我想怎樣就怎樣,沒有人有權說我
[00:08:06.000 --> 00:08:10.000]  我貪、我浪費、我給得起、我喜歡
[00:08:10.000 --> 00:08:17.000]  一切根源都在於我,這個自我中心
[00:08:17.000 --> 00:08:24.000]  其實每一種罪行的根源都是這個自我
[00:08:24.000 --> 00:08:31.000]  都是因為存在我比人、比神更重要的一個心態
[00:08:31.000 --> 00:08:34.000]  十誡以貪欲作為最後一誡
[00:08:34.000 --> 00:08:37.000]  是對貪念這個真正根源提出警告
[00:08:37.000 --> 00:08:44.000]  這個根源、自我是產生其他罪行的一個原因
[00:08:44.000 --> 00:08:47.000]  以色列的祖先雅各
[00:08:47.000 --> 00:08:51.000]  就是一個很典型的自我和貪婪的人
[00:08:51.000 --> 00:08:57.000]  今年港九培靈研經會陳霆鍾牧師曾經提過
[00:08:57.000 --> 00:08:59.000]  曾經提過雅各這個角色
[00:08:59.000 --> 00:09:03.000]  他指出雅各的貪婪是源於他的恐懼
[00:09:03.000 --> 00:09:05.000]  作為小孩他怕沒有將來
[00:09:05.000 --> 00:09:08.000]  所以要保護自己盡力去抓住
[00:09:08.000 --> 00:09:10.000]  這一點我認同的
[00:09:10.000 --> 00:09:13.000]  但因為恐懼而自我防衛
[00:09:13.000 --> 00:09:17.000]  可以看到的就是因為雅各想得自己太多
[00:09:17.000 --> 00:09:21.000]  我們看看雅各的經文
[00:09:21.000 --> 00:09:23.000]  雅各出世的警方
[00:09:23.000 --> 00:09:26.000]  《創世紀》二十五章二十一至二十六節
[00:09:26.000 --> 00:09:30.000]  以撒因他妻子不能生育就為他祈求耶和華
[00:09:30.000 --> 00:09:32.000]  耶和華應允他的祈求
[00:09:32.000 --> 00:09:34.000]  他的妻子李伯嘉就是華人
[00:09:34.000 --> 00:09:37.000]  託兒在他福中彼此相爭
[00:09:37.000 --> 00:09:41.000]  他就說若是如此我為什麼會這樣呢?
[00:09:41.000 --> 00:09:44.000]  他就去求問耶和華
[00:09:44.000 --> 00:09:45.000]  很好的態度
[00:09:45.000 --> 00:09:48.000]  耶和華對他說兩國在你福中
[00:09:48.000 --> 00:09:52.000]  兩族要從你身上分立
[00:09:52.000 --> 00:09:57.000]  這族必強於那族將來大的要服侍小的
[00:09:57.000 --> 00:09:59.000]  到了生產的日期
[00:09:59.000 --> 00:10:02.000]  看啊福中是對雙胞胎
[00:10:02.000 --> 00:10:03.000]  真的說對了
[00:10:03.000 --> 00:10:06.000]  先出生的身體大雄
[00:10:06.000 --> 00:10:07.000]  渾身是霧
[00:10:07.000 --> 00:10:09.000]  好像皮衣
[00:10:09.000 --> 00:10:12.000]  他們就給他起名叫耳掃
[00:10:12.000 --> 00:10:15.000]  隨後耳掃的弟弟也出生
[00:10:15.000 --> 00:10:19.000]  他的手是抓住耳掃的腳筋
[00:10:19.000 --> 00:10:22.000]  因此給他起名牙角
[00:10:22.000 --> 00:10:27.000]  牙角在未出生已經在母親的肚子裡
[00:10:27.000 --> 00:10:30.000]  與哥哥彼此相爭
[00:10:30.000 --> 00:10:32.000]  到了出生那一刻
[00:10:32.000 --> 00:10:35.000]  他又抓住牙哥的腳
[00:10:35.000 --> 00:10:38.000]  經文說抓住耳掃的腳筋
[00:10:38.000 --> 00:10:41.000]  因此給他起名叫牙角
[00:10:41.000 --> 00:10:45.000]  這句經文很容易令人產生誤解
[00:10:45.000 --> 00:10:48.000]  究竟牙角的名字是什麼意思
[00:10:48.000 --> 00:10:52.000]  牙角本身的名字是沒有抓住的意思
[00:10:52.000 --> 00:10:56.000]  而他的發音是與腳筋相近
[00:10:56.000 --> 00:11:02.000]  所以很明顯就是他抓住牙哥的腳筋這件事
[00:11:02.000 --> 00:11:08.000]  所以起了名來保留這個BB這麼不尋常的舉動
[00:11:08.000 --> 00:11:11.000]  這純粹是一個兒時記憶
[00:11:11.000 --> 00:11:16.000]  只不過是因為牙角抓住牙哥腳筋的舉動
[00:11:16.000 --> 00:11:19.000]  以及後來他欺騙哥哥的行為
[00:11:19.000 --> 00:11:24.000]  所以後來牙角這個名字漸漸就有了其他意思
[00:11:24.000 --> 00:11:30.000]  抓住腳筋、抓住、失足叛倒、欺騙等等的意思
[00:11:30.000 --> 00:11:34.000]  牙角一輩子都是想抓住
[00:11:34.000 --> 00:11:40.000]  從出生那一刻就盡自己的力氣去抓住哥哥的腳筋
[00:11:40.000 --> 00:11:45.000]  到長大後就不斷抓住自己所渴望的
[00:11:45.000 --> 00:11:48.000]  要擁有的任何東西
[00:11:48.000 --> 00:11:54.000]  是的,人為了自己的慾望不斷去抓
[00:11:54.000 --> 00:12:01.000]  但是沒有留意到經文說誰才是最終的話事人
[00:12:01.000 --> 00:12:04.000]  耶和華說
[00:12:04.000 --> 00:12:08.000]  誰大誰小,誰能夠最終抓住
[00:12:08.000 --> 00:12:14.000]  最終是由耶和華上帝說了算數,不是人
[00:12:14.000 --> 00:12:18.000]  只是我們人很多時候我們不會明白
[00:12:18.000 --> 00:12:21.000]  更加不想明白
[00:12:21.000 --> 00:12:25.000]  年輕的牙角是不會也不願意去明白
[00:12:25.000 --> 00:12:31.000]  所以他一生都盡自己的力量去抓住
[00:12:31.000 --> 00:12:33.000]  從抓住哥哥的腳
[00:12:33.000 --> 00:12:38.000]  我們看到牙角這個人是不甘做勢的
[00:12:38.000 --> 00:12:41.000]  只是出來遲了
[00:12:41.000 --> 00:12:43.000]  名分已經
[00:12:43.000 --> 00:12:46.000]  長子名分已經不屬於他了
[00:12:46.000 --> 00:12:48.000]  於是就用詭計
[00:12:48.000 --> 00:12:50.000]  在哥哥口渴到死的時候
[00:12:50.000 --> 00:12:56.000]  用紅豆湯去騙取哥哥的長子名分
[00:12:56.000 --> 00:12:59.000]  之後他又和媽媽合謀
[00:12:59.000 --> 00:13:03.000]  騙取爸爸給哥哥的祝福
[00:13:03.000 --> 00:13:06.000]  結果大家熟悉經文都知道
[00:13:06.000 --> 00:13:08.000]  哥哥生氣到要殺他
[00:13:08.000 --> 00:13:11.000]  牙角這個貪念令他人生第一次撞板
[00:13:11.000 --> 00:13:16.000]  要逃跑去舅父拉班那裡
[00:13:16.000 --> 00:13:21.000]  途中牙角第一次在夢中和神相遇
[00:13:21.000 --> 00:13:27.000]  然後牙角始終是牙角抓住的牙角
[00:13:27.000 --> 00:13:29.000]  沒有太大變化
[00:13:29.000 --> 00:13:31.000]  他與神相遇之後
[00:13:31.000 --> 00:13:33.000]  向神許願
[00:13:33.000 --> 00:13:38.000]  如果留意《創世紀》28章20至22節
[00:13:38.000 --> 00:13:42.000]  這個許願有點像是講數
[00:13:42.000 --> 00:13:45.000]  神啊,你若果與我同在
[00:13:45.000 --> 00:13:50.000]  我就什麼我就什麼
[00:13:50.000 --> 00:13:58.000]  這個盡顯牙角以自我為中心那種抓住的本色
[00:13:58.000 --> 00:14:02.000]  很多個「我」字去行頭
[00:14:02.000 --> 00:14:06.000]  但這個不斷要抓住的牙角
[00:14:06.000 --> 00:14:09.000]  去到舅父那裡
[00:14:09.000 --> 00:14:13.000]  他不夠舅父奸
[00:14:13.000 --> 00:14:15.000]  詳細情況不說了
[00:14:15.000 --> 00:14:19.000]  總之他被舅父拉班騙了做了很多年苦工
[00:14:19.000 --> 00:14:22.000]  還要騙他娶了兩個表妹
[00:14:22.000 --> 00:14:25.000]  最終完全是因為上帝的保守
[00:14:25.000 --> 00:14:28.000]  牙角才能夠贏得舅父
[00:14:28.000 --> 00:14:30.000]  建立了自己的家庭,自己的事業
[00:14:30.000 --> 00:14:33.000]  然後衣錦還鄉
[00:14:33.000 --> 00:14:37.000]  在世人眼中,牙角是成功的
[00:14:37.000 --> 00:14:41.000]  但成功的代價是沉重的
[00:14:41.000 --> 00:14:45.000]  當他回到家,接近家的時候
[00:14:45.000 --> 00:14:48.000]  他的心情就越重
[00:14:48.000 --> 00:14:54.000]  以前與哥哥的恩怨情仇還沒有處理好
[00:14:54.000 --> 00:14:58.000]  這個時候忽然間聽到哥哥的耳掃帶著四百個人
[00:14:58.000 --> 00:15:01.000]  向他走過來,究竟是為了什麼呢?
[00:15:01.000 --> 00:15:03.000]  不知道
[00:15:03.000 --> 00:15:06.000]  來歡迎他?不多次
[00:15:06.000 --> 00:15:10.000]  來殺他?很有可能
[00:15:10.000 --> 00:15:13.000]  牙角開始害怕了
[00:15:13.000 --> 00:15:17.000]  發覺他過去用盡方法去抓住的東西
[00:15:17.000 --> 00:15:20.000]  長子名分、爸爸的祝福
[00:15:20.000 --> 00:15:23.000]  和他之後一切的財富
[00:15:23.000 --> 00:15:26.000]  這一刻都幫不了他
[00:15:26.000 --> 00:15:29.000]  反而好像將他推到絕境
[00:15:29.000 --> 00:15:32.000]  於是他在驚恐當中
[00:15:32.000 --> 00:15:34.000]  他向神再一次祈禱
[00:15:34.000 --> 00:15:39.000]  求神讓他能夠脫離哥哥耳掃的手
[00:15:39.000 --> 00:15:42.000]  再一次許願
[00:15:42.000 --> 00:15:47.000]  這一次其實也跟上次沒什麼分別
[00:15:47.000 --> 00:15:50.000]  兩次都是在提醒神
[00:15:50.000 --> 00:15:53.000]  祢說過祢要照著我的
[00:15:53.000 --> 00:15:56.000]  祢要厚待我的,不要反口
[00:15:56.000 --> 00:16:00.000]  語氣仍然是以講數為重
[00:16:00.000 --> 00:16:04.000]  但是有一點點不同了
[00:16:04.000 --> 00:16:07.000]  這一次是將我放在一旁
[00:16:07.000 --> 00:16:13.000]  讓你,也就是你走在前面
[00:16:13.000 --> 00:16:16.000]  有一點點不同了
[00:16:16.000 --> 00:16:21.000]  接下來的經文很有趣
[00:16:21.000 --> 00:16:23.000]  22至31節
[00:16:23.000 --> 00:16:25.000]  他在夜間起來
[00:16:25.000 --> 00:16:29.000]  帶著兩個妻子、兩個婢女和十一個孩子
[00:16:29.000 --> 00:16:32.000]  過了博道口
[00:16:32.000 --> 00:16:34.000]  他帶著他們送他們過河
[00:16:34.000 --> 00:16:38.000]  他將所有的人、所有的東西都送了過去
[00:16:38.000 --> 00:16:40.000]  只剩下雅各一人
[00:16:40.000 --> 00:16:43.000]  有一個人來和他出交直到黎明
[00:16:43.000 --> 00:16:46.000]  請大家一起讀以下經文25至31節
[00:16:46.000 --> 00:16:47.000]  起
[00:16:47.000 --> 00:17:16.000]  (法文)
[00:17:16.000 --> 00:17:45.000]  (法文)
[00:17:45.000 --> 00:17:47.000]  (法文)
[00:17:47.000 --> 00:17:48.000]  (法文)
[00:17:48.000 --> 00:17:49.000]  在22節
[00:17:49.000 --> 00:17:51.000]  雅各夜間起來
[00:17:51.000 --> 00:17:55.000]  將家人送了過雅各道口
[00:17:55.000 --> 00:17:58.000]  之前他已經將他的僕人
[00:17:58.000 --> 00:17:59.000]  全部送了過河
[00:17:59.000 --> 00:18:01.000]  走在他前面
[00:18:01.000 --> 00:18:04.000]  現在又將他老婆子女送了過河
[00:18:04.000 --> 00:18:07.000]  只剩下自己還沒過河
[00:18:07.000 --> 00:18:09.000]  雅各這個字原文
[00:18:09.000 --> 00:18:12.000]  和雅各的音很相似
[00:18:12.000 --> 00:18:16.000]  但雅各這個字的意思是倒空
[00:18:16.000 --> 00:18:20.000]  和雅各本身的本質
[00:18:20.000 --> 00:18:23.000]  抓住是完全相反的
[00:18:23.000 --> 00:18:27.000]  聖經作者在這裡暗示了雅各
[00:18:27.000 --> 00:18:31.000]  過了雅各道口之後去見雅各
[00:18:31.000 --> 00:18:36.000]  這個會是他生命當中的一個分水嶺
[00:18:36.000 --> 00:18:41.000]  生命也會從此有所改變
[00:18:41.000 --> 00:18:43.000]  這個時候
[00:18:43.000 --> 00:18:46.000]  有趣的地方是夜闌人靜
[00:18:46.000 --> 00:18:47.000]  雅各將家人送了過河
[00:18:47.000 --> 00:18:49.000]  一個人面對恐懼
[00:18:49.000 --> 00:18:53.000]  在這一刻他再一次與神相遇
[00:18:53.000 --> 00:18:59.000]  聖經是以摔跤來形容這次的神人相遇
[00:18:59.000 --> 00:19:02.000]  這一段經文很有趣
[00:19:02.000 --> 00:19:04.000]  但也很隱晦
[00:19:04.000 --> 00:19:07.000]  那個神秘人是誰呢?
[00:19:07.000 --> 00:19:09.000]  沒有解釋
[00:19:09.000 --> 00:19:11.000]  夜闌人靜
[00:19:11.000 --> 00:19:15.000]  怎麼會忽然間有個人出來與雅各摔跤呢?
[00:19:15.000 --> 00:19:17.000]  什麼事要摔跤呢?
[00:19:17.000 --> 00:19:19.000]  沒有解釋
[00:19:19.000 --> 00:19:20.000]  也什麼事
[00:19:20.000 --> 00:19:24.000]  因為什麼事雅各堅持神秘人祝福他呢?
[00:19:24.000 --> 00:19:26.000]  也沒有解釋
[00:19:26.000 --> 00:19:29.000]  一個很奇怪的故事
[00:19:29.000 --> 00:19:31.000]  但有時我們想想
[00:19:31.000 --> 00:19:33.000]  可能就像神的作為一樣
[00:19:33.000 --> 00:19:35.000]  是人難以測度
[00:19:35.000 --> 00:19:37.000]  無從解釋的
[00:19:37.000 --> 00:19:44.000]  我們不妨將這個故事看為一個隱喻
[00:19:44.000 --> 00:19:52.000]  摔跤可以視為雅各內心的一場靈與肉的爭戰角力
[00:19:52.000 --> 00:19:55.000]  象徵了雅各遇到神的時候
[00:19:55.000 --> 00:19:59.000]  自己內心的矛盾和掙扎
[00:19:59.000 --> 00:20:02.000]  本性是抓住的雅各
[00:20:02.000 --> 00:20:06.000]  過了倒空的雅博渡口
[00:20:06.000 --> 00:20:09.000]  獨自一個人去面對神的時候
[00:20:09.000 --> 00:20:14.000]  他應該要繼續抓住還是倒空自己呢?
[00:20:14.000 --> 00:20:16.000]  他自己也不知道
[00:20:16.000 --> 00:20:19.000]  他知道要倒空要放手
[00:20:19.000 --> 00:20:21.000]  但是又捨不得
[00:20:21.000 --> 00:20:25.000]  仍然順著本性去抓住
[00:20:25.000 --> 00:20:31.000]  並且憑自己的力量一直搏鬥到天明
[00:20:31.000 --> 00:20:37.000]  《沙爾章》裡面其實存在著很多夜間和天明的對比
[00:20:37.000 --> 00:20:41.000]  你見《沙爾章》十三節和二十一節
[00:20:41.000 --> 00:20:44.000]  雅各都是晚上起來行事
[00:20:44.000 --> 00:20:46.000]  都是晚上出動
[00:20:46.000 --> 00:20:51.000]  到二十二節他晚上起來送老婆子女過河
[00:20:51.000 --> 00:20:55.000]  然後開始和神秘人摔跤
[00:20:55.000 --> 00:20:59.000]  直到天明直到黎明
[00:20:59.000 --> 00:21:03.000]  雅各一直對神秘人糾纏不休
[00:21:03.000 --> 00:21:07.000]  直到天明得到祝福為止
[00:21:07.000 --> 00:21:09.000]  由晚間到天明
[00:21:09.000 --> 00:21:15.000]  可以預表了雅各的改變和更生
[00:21:15.000 --> 00:21:19.000]  經文當中說到雅各和神秘人較力
[00:21:19.000 --> 00:21:24.000]  並且說是得勝
[00:21:24.000 --> 00:21:29.000]  那麼雅各是否真的贏了?
[00:21:29.000 --> 00:21:31.000]  當然了,每個人都有一場
[00:21:31.000 --> 00:21:35.000]  贏到祝福,換了名字
[00:21:35.000 --> 00:21:38.000]  還要改名叫以色列
[00:21:38.000 --> 00:21:42.000]  以色列這個名字的意思不是與神角力嗎?
[00:21:42.000 --> 00:21:44.000]  還不是他贏?
[00:21:44.000 --> 00:21:46.000]  但是大家看清楚
[00:21:46.000 --> 00:21:48.000]  經文其實清楚指出
[00:21:48.000 --> 00:21:51.000]  這是雅各表面的勝利
[00:21:51.000 --> 00:21:54.000]  神秘人其實是在揚菜
[00:21:54.000 --> 00:21:59.000]  因為他只是輕輕摸一下雅各的大腿窩
[00:21:59.000 --> 00:22:01.000]  雅各就扭傷了
[00:22:01.000 --> 00:22:03.000]  所以盲的都看得出
[00:22:03.000 --> 00:22:06.000]  誰會贏到最後
[00:22:06.000 --> 00:22:09.000]  是的,以色列這個字是兩個字
[00:22:09.000 --> 00:22:14.000]  神和角力搏鬥這兩個字是加起來的
[00:22:14.000 --> 00:22:18.000]  但是這個字也可以解釋
[00:22:18.000 --> 00:22:20.000]  以色列是神
[00:22:20.000 --> 00:22:22.000]  裡面的部分也可以解釋為
[00:22:22.000 --> 00:22:26.000]  強大、管治、管理
[00:22:26.000 --> 00:22:28.000]  雅各贏到祝福
[00:22:28.000 --> 00:22:31.000]  不在於他是真正的打贏
[00:22:31.000 --> 00:22:33.000]  而在於他的堅持
[00:22:33.000 --> 00:22:35.000]  他的舍而不捨
[00:22:35.000 --> 00:22:37.000]  他堅持甚麼?
[00:22:37.000 --> 00:22:41.000]  堅持抓住神
[00:22:41.000 --> 00:22:45.000]  神刻意讓人贏到祝福
[00:22:45.000 --> 00:22:48.000]  我們仍然可以有所渴求
[00:22:48.000 --> 00:22:50.000]  我們不用完全無欲無求
[00:22:50.000 --> 00:22:51.000]  這不是上帝想的
[00:22:51.000 --> 00:22:53.000]  仍然可以抓住
[00:22:53.000 --> 00:22:55.000]  但是人必須學習去倒空
[00:22:55.000 --> 00:22:57.000]  放下那個自己
[00:22:57.000 --> 00:23:00.000]  學習承認自己有限
[00:23:00.000 --> 00:23:02.000]  學習謙卑下來
[00:23:02.000 --> 00:23:04.000]  然後去抓住
[00:23:04.000 --> 00:23:06.000]  但不是抓住這個世界
[00:23:06.000 --> 00:23:07.000]  是抓住神
[00:23:07.000 --> 00:23:10.000]  然後被神抓住
[00:23:10.000 --> 00:23:13.000]  再被神管治
[00:23:13.000 --> 00:23:14.000]  具體一點來看
[00:23:14.000 --> 00:23:16.000]  就好像一個嬰兒
[00:23:16.000 --> 00:23:19.000]  嬰兒抓住就沒甚麼安全感
[00:23:19.000 --> 00:23:21.000]  抓住大人的手
[00:23:21.000 --> 00:23:23.000]  嬰兒這樣抓住
[00:23:23.000 --> 00:23:25.000]  很多人見過
[00:23:25.000 --> 00:23:29.000]  尤其像我這樣做過爸爸
[00:23:29.000 --> 00:23:33.000]  我以前經常被女兒抓住
[00:23:33.000 --> 00:23:36.000]  嬰兒抓得住大人的手嗎?
[00:23:36.000 --> 00:23:38.000]  抓不住的
[00:23:38.000 --> 00:23:42.000]  但是大人仍然容許嬰兒抓住
[00:23:42.000 --> 00:23:44.000]  給嬰兒安全感
[00:23:44.000 --> 00:23:46.000]  但是不是真的安全?
[00:23:46.000 --> 00:23:48.000]  不會的
[00:23:48.000 --> 00:23:51.000]  只有當我們大人出手
[00:23:51.000 --> 00:23:58.000]  把嬰兒的手握住
[00:23:58.000 --> 00:24:00.000]  嬰兒才會真正有安全感
[00:24:00.000 --> 00:24:03.000]  你看嬰兒抓住大人的手指
[00:24:03.000 --> 00:24:05.000]  沒有放下
[00:24:05.000 --> 00:24:07.000]  然後大人的手
[00:24:07.000 --> 00:24:12.000]  包住握住抓住嬰兒
[00:24:12.000 --> 00:24:17.000]  嬰兒才真正有安全感
[00:24:17.000 --> 00:24:19.000]  人要真正安全
[00:24:19.000 --> 00:24:22.000]  必須要先抓住神
[00:24:22.000 --> 00:24:25.000]  然後讓神出手
[00:24:25.000 --> 00:24:31.000]  把軟弱的你和我完全抓住
[00:24:31.000 --> 00:24:34.000]  不過說就容易
[00:24:34.000 --> 00:24:36.000]  當時的亞國
