
[00:00:00.000 --> 00:00:10.000]  多謝敬拜隊的帶領,我知他們的訊息是甚麼,所以他們的預備我都知道他們很用心,
[00:04:21.000 --> 00:04:29.000]  講到基督徒的得救是靠著恩典藉著信心,即是說救恩是上帝送給人的禮物,
[00:04:29.000 --> 00:04:36.000]  人藉著信心,藉著相信耶穌就可以接受到這份救恩禮物。
[00:04:36.000 --> 00:04:43.000]  拯救的福音令人成為新造的人,因此,很重要,中間的因此。
[00:04:43.000 --> 00:04:53.000]  在第二部分,四到六章,保羅開始探討新造的人應該怎樣有新的生活,有新的生命。
[00:04:53.000 --> 00:05:03.000]  相信福音讓人擁有一個新的生命,有新的身份,就要有相對新的行事為人。
[00:05:03.000 --> 00:05:12.000]  很多年前,有一部電影叫做《走路俏佳人》,這是香港的譯法,《The Princess Diary》。
[00:05:12.000 --> 00:05:23.000]  是一部浪漫喜劇電影,故事講述女主角來自一個平民的單身家庭,
[00:05:23.000 --> 00:05:27.000]  她本身是一個平凡不起眼的青年人,
[00:05:27.000 --> 00:05:36.000]  但有一天,她居然被通知是某個歐洲小國的皇位繼承人。
[00:05:36.000 --> 00:05:46.000]  原來她的父親是某個歐洲小國的國王,認識了她的母親,他們結婚,生下了她,
[00:05:46.000 --> 00:05:51.000]  不過後來離婚,母親就帶著她回美國做一屆平民。
[00:05:51.000 --> 00:06:01.000]  不過皇帝剛剛過世,她的母親,即皇太后,也就是女主角的母親,就成為了現任的女皇。
[00:06:01.000 --> 00:06:06.000]  女皇知道她需要繼承人,不能做太久,也需要繼承,
[00:06:06.000 --> 00:06:13.000]  所以她就去找女主角,希望她能夠成為繼承人,繼續皇朝。
[00:06:13.000 --> 00:06:18.000]  皇太后就建議,不如你一邊想想你會不會做,
[00:06:18.000 --> 00:06:27.000]  另一邊想想,不如訓練一下你去成為一個皇室的成員,
[00:06:27.000 --> 00:06:33.000]  也要學習一些東西,以致感受一下做一個皇室成員是怎麼一回事。
[00:06:33.000 --> 00:06:40.000]  而事實上,她現在又真的有了一個新的身份,成為一個皇室成員。
[00:06:40.000 --> 00:06:50.000]  這套是喜劇,喜劇情節就出現在她受訓,被翻身大改造的過程當中。
[00:06:50.000 --> 00:06:55.000]  她的外貌要被大修改,她的衣著要被徹底翻身,
[00:06:55.000 --> 00:07:02.000]  特別是她的儀態要完全被改造,學習有公主的氣質。
[00:07:02.000 --> 00:07:06.000]  她現在的一舉手一投足都要有儀態,
[00:07:06.000 --> 00:07:11.000]  身為公主就當然不能像她以前那樣,粗粗魯魯,
[00:07:11.000 --> 00:07:14.000]  走路要細步,要斯文,要挺直,
[00:07:14.000 --> 00:07:20.000]  吃東西要小口,沒有聲音,揮手要怎樣?要這樣揮手。
[00:07:20.000 --> 00:07:27.000]  身為公主就當然要做一些配得起公主身份的行事為人。
[00:07:27.000 --> 00:07:31.000]  而這就是四章一節所說的。
[00:07:31.000 --> 00:07:39.000]  因此,保羅勸我們,行事為人要配得起你們所夢的枯燥,
[00:07:39.000 --> 00:07:42.000]  也就是所夢舊恩的枯燥。
[00:07:42.000 --> 00:07:48.000]  被上帝拯救了的人,就要有被拯救了的行事為人。
[00:07:48.000 --> 00:07:52.000]  而《已忽所須》就用了很多從前信主前,
[00:07:52.000 --> 00:07:58.000]  和現今信主後的改變去帶出這一點,帶出人要的改變。
[00:07:58.000 --> 00:08:02.000]  從前我們是死的,現在是活的。
[00:08:02.000 --> 00:08:07.000]  從前我們在基督以外,現在我們在基督裏面。
[00:08:07.000 --> 00:08:12.000]  從前我們是遠離的人,現在是親近的。
[00:08:12.000 --> 00:08:17.000]  從前我們是外人,客女,現在我們是一同作國民,
[00:08:17.000 --> 00:08:23.000]  是神家裏面的人,同作後至,同為一體,同蒙應許。
[00:08:23.000 --> 00:08:27.000]  以前我們是活逆的人,可怒的兒女,
[00:08:27.000 --> 00:08:32.000]  現在我們擁有神兒女的名分,是蒙愛的兒女。
[00:08:32.000 --> 00:08:36.000]  從前我們是黑暗,現在我們是光明。
[00:08:36.000 --> 00:08:42.000]  而我們光明的,我們行事為人,就應當像光明的兒女。
[00:08:42.000 --> 00:08:47.000]  什麼身份就要做什麼行事為人。
[00:08:47.000 --> 00:08:53.000]  我們蒙照得救的,行事為人就配得上所蒙的呼召。
[00:08:53.000 --> 00:08:58.000]  我們行事為人就不能再像教愛人。
[00:08:58.000 --> 00:09:04.000]  蒙愛的兒女就要效法神,要憑著愛心行事。
[00:09:04.000 --> 00:09:08.000]  以前黑暗,現在光明,就應當像光明的兒女。
[00:09:08.000 --> 00:09:14.000]  我們從前是睡著的,現在醒來,從死人中醒來。
[00:09:14.000 --> 00:09:19.000]  我們就要行事為人,就要警醒。
[00:09:19.000 --> 00:09:23.000]  而行為警醒就有三個表現,
[00:09:23.000 --> 00:09:26.000]  其中一個表現就是要讓聖靈充滿,
[00:09:26.000 --> 00:09:30.000]  而讓聖靈充滿又有三個表現,
[00:09:30.000 --> 00:09:33.000]  其中一個就是要彼此馴服。
[00:09:33.000 --> 00:09:38.000]  換言之,彼此馴服就是讓聖靈充滿,
[00:09:38.000 --> 00:09:43.000]  就是行事為人要謹慎,就是憑愛心行事,
[00:09:43.000 --> 00:09:47.000]  就是配得上蒙救恩呼召的行事為人。
[00:09:47.000 --> 00:09:51.000]  也就是說,彼此馴服的行事為人,
[00:09:51.000 --> 00:09:55.000]  就是配得上新的身份的行事為人。
[00:09:55.000 --> 00:10:01.000]  今天的經文保羅就是解釋彼此馴服是什麼意思。
[00:10:01.000 --> 00:10:08.000]  到底馴服是什麼回事?彼此馴服又是什麼回事?
[00:10:08.000 --> 00:10:12.000]  保羅吩咐我們,要憑著愛心行事,
[00:10:12.000 --> 00:10:16.000]  行事為人要警醒,是要被聖靈充滿的。
[00:10:16.000 --> 00:10:20.000]  而聖靈充滿的人,就是五章21節說,
[00:10:20.000 --> 00:10:24.000]  還要全敬畏基督的心彼此馴服。
[00:10:24.000 --> 00:10:30.000]  接著他就有三組人說,應該怎樣彼此馴服。
[00:10:30.000 --> 00:10:33.000]  我們先說說馴服是什麼回事。
[00:10:33.000 --> 00:10:38.000]  其實馴服的關係,就是有秩序的關係。
[00:10:38.000 --> 00:10:41.000]  馴服這一個字,在新約,
[00:10:41.000 --> 00:10:46.000]  就只是用在有秩序和層級的關係。
[00:10:46.000 --> 00:10:49.000]  有上級,有下級的關係。
[00:10:49.000 --> 00:10:53.000]  上級的責任角色,就是做帶領下級的。
[00:10:53.000 --> 00:10:59.000]  下級的角色和責任,就是去馴服上級的帶領。
[00:10:59.000 --> 00:11:01.000]  所以馴服這一個字,
[00:11:01.000 --> 00:11:06.000]  不是說互相互惟,有來有往的相對關係。
[00:11:06.000 --> 00:11:11.000]  例如,這一個字,用在路加二章51節,
[00:11:11.000 --> 00:11:16.000]  形容耶穌自己,也是馴服祂的父母。
[00:11:16.000 --> 00:11:22.000]  路加記載,污鬼因為耶穌的名字,因為耶穌的權柄,
[00:11:22.000 --> 00:11:26.000]  污鬼也要因為這樣去馴服門徒,
[00:11:26.000 --> 00:11:29.000]  門徒其實就是馴服耶穌。
[00:11:29.000 --> 00:11:31.000]  而哥倫多前書15章28節,
[00:11:31.000 --> 00:11:35.000]  又說萬物都要服了馴服耶穌,
[00:11:35.000 --> 00:11:38.000]  耶穌又要馴服上帝。
[00:11:38.000 --> 00:11:41.000]  同樣以忽所需一章12節,
[00:11:41.000 --> 00:11:44.000]  神又使萬有都歸在耶穌的腳下,
[00:11:44.000 --> 00:11:49.000]  並且賜耶穌給教會,作萬有的元首。
[00:11:49.000 --> 00:11:55.000]  亞各就說,基督徒是應當馴服神的。
[00:11:55.000 --> 00:11:58.000]  這些經文全部都是帶出,表達出,
[00:11:58.000 --> 00:12:01.000]  是要有最層次的關係。
[00:12:01.000 --> 00:12:05.000]  因為唯有耶穌是馴服天父上帝的,
[00:12:05.000 --> 00:12:08.000]  天父上帝是不會馴服耶穌的。
[00:12:08.000 --> 00:12:13.000]  唯有耶穌,祂會馴服祂的父母,約瑟瑪利亞。
[00:12:13.000 --> 00:12:16.000]  約瑟瑪利亞是不會馴服耶穌的。
[00:12:16.000 --> 00:12:19.000]  唯有污鬼去馴服耶穌,
[00:12:19.000 --> 00:12:21.000]  耶穌是不會馴服污鬼的。
[00:12:21.000 --> 00:12:24.000]  唯有基督徒,我們去馴服上帝,
[00:12:24.000 --> 00:12:27.000]  上帝是不會馴服我們的。
[00:12:27.000 --> 00:12:32.000]  所以馴服這字在聖經不是說互相互惟,
[00:12:32.000 --> 00:12:35.000]  有來有往的對稱關係,
[00:12:35.000 --> 00:12:40.000]  而是說有上級下級的層級關係。
[00:12:40.000 --> 00:12:42.000]  如果是這樣的話,
[00:12:42.000 --> 00:12:45.000]  那麼彼此馴服又是什麼意思呢?
[00:12:45.000 --> 00:12:48.000]  我們要知道,彼此馴服這字,
[00:12:48.000 --> 00:12:54.000]  並不是整天說互相互惟的關係。
[00:12:54.000 --> 00:12:59.000]  例如在路加十二章一節記錄,
[00:12:59.000 --> 00:13:12.000]  那時有成千上萬的人聚集在一起,
[00:13:12.000 --> 00:13:16.000]  要見耶穌,甚至彼此踐踏。
[00:13:16.000 --> 00:13:18.000]  在這裡彼此踐踏,
[00:13:18.000 --> 00:13:22.000]  其實是說人是爭先恐後要見耶穌。
[00:13:22.000 --> 00:13:25.000]  就算真的有人踩人的事件,
[00:13:25.000 --> 00:13:29.000]  都很難只是按字面去解讀,
[00:13:29.000 --> 00:13:31.000]  你踩我一腳,我又踩你一腳,
[00:13:31.000 --> 00:13:33.000]  然後我又踩你,你又踩我一腳,
[00:13:33.000 --> 00:13:36.000]  那就像跳Tango多一點。
[00:13:36.000 --> 00:13:40.000]  又例如哥林多前書十一章三十三節,
[00:13:40.000 --> 00:13:45.000]  就教門徒聚餐時要彼此等候。
[00:13:45.000 --> 00:13:49.000]  如果真的按字面去解讀彼此等候,
[00:13:49.000 --> 00:13:52.000]  互相互等,那就不用吃了,
[00:13:52.000 --> 00:13:56.000]  你等我,我等你,那何時吃呢?
[00:13:56.000 --> 00:14:00.000]  經文其實是教我們要互相禮讓,
[00:14:00.000 --> 00:14:05.000]  不要爭先恐後,彼此等候禮讓,
[00:14:05.000 --> 00:14:08.000]  總有一個人要先吃的。
[00:14:08.000 --> 00:14:10.000]  又例如,
[00:14:10.000 --> 00:14:13.000]  《解泰書》六章二節,
[00:14:13.000 --> 00:14:17.000]  很難說個人的重擔要互相擔當,
[00:14:17.000 --> 00:14:21.000]  互相擔當又很難純粹按字面解釋,
[00:14:21.000 --> 00:14:23.000]  就說交換擔當,
[00:14:23.000 --> 00:14:26.000]  如果是這樣,不如我揹我自己那個,
[00:14:26.000 --> 00:14:28.000]  為何要互相擔當呢?
[00:14:28.000 --> 00:14:30.000]  為何要交換重擔呢?
[00:14:30.000 --> 00:14:32.000]  互相擔當的意思就是,
[00:14:32.000 --> 00:14:35.000]  一個比較強壯有力的人,
[00:14:35.000 --> 00:14:39.000]  去分擔一個比較弱的人的重擔。
[00:14:39.000 --> 00:14:41.000]  互相擔當可以是,
[00:14:41.000 --> 00:14:43.000]  今天你幫我揹,
[00:14:43.000 --> 00:14:45.000]  明天我幫你揹,
[00:14:45.000 --> 00:14:46.000]  可以是,
[00:14:46.000 --> 00:14:49.000]  不過就難一點是同時。
[00:14:49.000 --> 00:14:51.000]  所以彼此這字,
[00:14:51.000 --> 00:14:55.000]  就不是表達互相互惟的關係,
[00:14:55.000 --> 00:14:57.000]  彼此馴服,
[00:14:57.000 --> 00:14:59.000]  也不是說沒有了層級,
[00:14:59.000 --> 00:15:03.000]  沒有了上司下屬的那種互惟關係。
[00:15:03.000 --> 00:15:06.000]  當然我們是要互相相愛的,
[00:15:06.000 --> 00:15:08.000]  我們是要彼此尊重的,
[00:15:08.000 --> 00:15:11.000]  但是彼此尊重,
[00:15:11.000 --> 00:15:14.000]  不等同彼此馴服。
[00:15:14.000 --> 00:15:17.000]  彼此尊重,
[00:15:17.000 --> 00:15:20.000]  不是等同彼此馴服。
[00:15:20.000 --> 00:15:22.000]  保羅在這裡說的是,
[00:15:22.000 --> 00:15:27.000]  基督徒要馴服那些在他們上面的權威,
[00:15:27.000 --> 00:15:31.000]  而每一個人都必定有一個權威在他上面的。
[00:15:31.000 --> 00:15:33.000]  待會我們會說多一點,
[00:15:33.000 --> 00:15:36.000]  每個人都有一個權威在他上面,
[00:15:36.000 --> 00:15:39.000]  我們又怎樣彼此馴服呢?
[00:15:39.000 --> 00:15:41.000]  待會就會說了。
[00:15:41.000 --> 00:15:44.000]  不過另一點想說的是,
[00:15:44.000 --> 00:15:50.000]  層級關係不代表上級和下級有價值的不同,
[00:15:50.000 --> 00:15:53.000]  這是世界的想法。
[00:15:53.000 --> 00:15:55.000]  相反聖經的教導就是,
[00:15:55.000 --> 00:15:57.000]  每一個人都是上帝創造,
[00:15:57.000 --> 00:15:59.000]  都是上帝體重的,
[00:15:59.000 --> 00:16:04.000]  不過每一個人都被賜予不同的角色和責任。
[00:16:04.000 --> 00:16:06.000]  在上帝眼中,
[00:16:06.000 --> 00:16:17.000]  角色、責任和價值是不掛鉤的。
[00:16:17.000 --> 00:16:20.000]  正如黎家喬牧師,
[00:16:20.000 --> 00:16:25.000]  是身為恩福堂最高的堂主任,
[00:16:25.000 --> 00:16:28.000]  在教會架構上比我高,
[00:16:28.000 --> 00:16:30.000]  我還要高很多,
[00:16:30.000 --> 00:16:32.000]  我還要經過很多人才能去到他那裡。
[00:16:32.000 --> 00:16:36.000]  不過這樣不代表他的價值比我高,
[00:16:36.000 --> 00:16:39.000]  我身為下屬不單要尊重他,
[00:16:39.000 --> 00:16:41.000]  我還要馴服他的帶領,
[00:16:41.000 --> 00:16:45.000]  不過這樣不代表我的價值比他低。
[00:16:45.000 --> 00:16:51.000]  我馴服堂主任也不代表他是一個一言堂、獨裁、專政的人。
[00:16:51.000 --> 00:16:52.000]  事實就是,
[00:16:52.000 --> 00:16:54.000]  家喬會和我們有談有講,
[00:16:54.000 --> 00:16:56.000]  有商有量,
[00:16:56.000 --> 00:16:58.000]  尊重我們的看法,
[00:16:58.000 --> 00:17:00.000]  聆聽我們的意見。
[00:17:00.000 --> 00:17:01.000]  事實就是,
[00:17:01.000 --> 00:17:03.000]  在我的經驗中,
[00:17:03.000 --> 00:17:07.000]  我所有的上師都願意聆聽、尊重,
[00:17:07.000 --> 00:17:11.000]  甚至愛護、保護我。
[00:17:11.000 --> 00:17:15.000]  其實上帝設立有層級關係,
[00:17:15.000 --> 00:17:18.000]  因為是他的本質,
[00:17:18.000 --> 00:17:21.000]  因為他不是一個混亂,
[00:17:21.000 --> 00:17:26.000]  而是一個有秩序和諧的上帝。
[00:17:26.000 --> 00:17:28.000]  有秩序、有層級的關係,
[00:17:28.000 --> 00:17:33.000]  上級、下級各人有不同的責任角色,
[00:17:33.000 --> 00:17:35.000]  當各人各盡其職,
[00:17:35.000 --> 00:17:40.000]  做帶領的、做馴服的都馴服,
[00:17:40.000 --> 00:17:45.000]  其實就是馴服在上帝創造的規律之下。
[00:17:45.000 --> 00:17:51.000]  所以我們要全心敬畏基督的心去馴服,
[00:17:51.000 --> 00:17:53.000]  因為雖然我們是馴服人,
[00:17:53.000 --> 00:17:57.000]  但其實最終我們是馴服神。
[00:17:57.000 --> 00:17:58.000]  請姐妹們,
[00:17:58.000 --> 00:18:01.000]  以下講關於馴服的教導,
[00:18:01.000 --> 00:18:03.000]  將會不容易接受,
[00:18:03.000 --> 00:18:06.000]  更加不容易做。
[00:18:06.000 --> 00:18:10.000]  願意我們會因為體在基督份上,
[00:18:10.000 --> 00:18:13.000]  因為敬畏基督的緣故,
[00:18:13.000 --> 00:18:15.000]  我們去學習馴服。
[00:18:15.000 --> 00:18:18.000]  保羅教導,
[00:18:18.000 --> 00:18:20.000]  憑著愛心行事,
[00:18:20.000 --> 00:18:22.000]  行事為人要謹慎,
[00:18:22.000 --> 00:18:24.000]  聖靈充滿的基督徒,
[00:18:24.000 --> 00:18:27.000]  我們就要去敬畏基督的心,
[00:18:27.000 --> 00:18:29.000]  彼此馴服。
[00:18:29.000 --> 00:18:34.000]  保羅接著就帶出在家中當中有三組人,
[00:18:34.000 --> 00:18:35.000]  有六個成員,
[00:18:35.000 --> 00:18:39.000]  各有各馴服的角色和責任。
[00:18:39.000 --> 00:18:41.000]  第一組就是妻子和丈夫,
[00:18:41.000 --> 00:18:44.000]  第二組就是兒女和父母,
[00:18:44.000 --> 00:18:48.000]  接著就是僕人和主人。
[00:18:48.000 --> 00:18:51.000]  一堂講道就真的不會有空間
[00:18:51.000 --> 00:18:55.000]  逐一去講解每一個角色的責任,
[00:18:55.000 --> 00:18:57.000]  其實每一組的關係
[00:18:57.000 --> 00:19:02.000]  都可以用幾個講座去講解和討論。
[00:19:02.000 --> 00:19:04.000]  所以今天我就選擇只講
[00:19:04.000 --> 00:19:08.000]  保羅教導的基礎和原因,
[00:19:08.000 --> 00:19:11.000]  希望當我們明白了基礎和原因
[00:19:11.000 --> 00:19:14.000]  會幫助我們,會吸引我們,
[00:19:14.000 --> 00:19:17.000]  在我們今天離開這個會堂的時候,
[00:19:17.000 --> 00:19:19.000]  我們自己去鑽研,
[00:19:19.000 --> 00:19:24.000]  我們自己去思考究竟實踐和應用可以是怎樣。
[00:19:24.000 --> 00:19:27.000]  讓我先講容易講的,
[00:19:27.000 --> 00:19:29.000]  容易講不是容易做,
[00:19:29.000 --> 00:19:30.000]  先講容易講的,
[00:19:30.000 --> 00:19:32.000]  就是兒女和父母,
[00:19:32.000 --> 00:19:36.000]  讓我們一起來讀出六章一到三節。
[00:19:37.000 --> 00:19:41.000]  「要在主裡聽從父母,
[00:19:41.000 --> 00:19:44.000]  因為這是而所當然的,
[00:19:44.000 --> 00:19:49.000]  要孝敬父母使你得福在世長壽,
[00:19:49.000 --> 00:19:53.000]  這是第一條帶著應許的誡明,
[00:19:53.000 --> 00:19:57.000]  你們作父親的不要激勞兒女,
[00:19:57.000 --> 00:20:03.000]  卻要照著主的教訓和勸誡教育他們。」
[00:20:03.000 --> 00:20:08.000]  保羅吩咐兒女要在主裡聽從父母,
[00:20:08.000 --> 00:20:14.000]  而父親要照著主的教導勸誡養育兒女,
[00:20:14.000 --> 00:20:22.000]  要被養育的兒女表示他們仍在需要被供養的孩童階段,
[00:20:22.000 --> 00:20:26.000]  表示這段經文不適用於成年人的子女,
[00:20:26.000 --> 00:20:31.000]  成年人的子女不再需要去馴服和聽從父母,
[00:20:31.000 --> 00:20:38.000]  不過他們終生需要繼續孝敬父母,這是必定的。
[00:20:38.000 --> 00:20:42.000]  孩子需要去馴服父母,
[00:20:42.000 --> 00:20:49.000]  父親的責任就要教育孩子去馴服父母。
[00:20:49.000 --> 00:20:51.000]  我的經驗告訴我,
[00:20:51.000 --> 00:20:57.000]  高額專制是不會養育出甘願馴服的子女的。
[00:20:57.000 --> 00:21:05.000]  另外,父親需要照著主的教導勸誡養育兒女,
[00:21:05.000 --> 00:21:10.000]  也就是說,父親有責任按著聖經去帶領,
[00:21:10.000 --> 00:21:14.000]  也就是說要在家庭裡做門婚。
[00:21:14.000 --> 00:21:18.000]  也就是說,如果父親沒有按著聖經去帶領,
[00:21:18.000 --> 00:21:21.000]  子女是不需要聽的,
[00:21:21.000 --> 00:21:27.000]  因為他們都只需要在主裡面聽從父母。
[00:21:27.000 --> 00:21:36.000]  不過問題是,需要被養育的孩子有多有能力不聽呢?
[00:21:36.000 --> 00:21:45.000]  他們有多有智力能夠分辨到父親的教導是否合乎聖經呢?
[00:21:45.000 --> 00:21:48.000]  如果分辨到,我就為你感恩,
[00:21:48.000 --> 00:21:51.000]  因為代表你教得好。
[00:21:51.000 --> 00:21:59.000]  在座有沒有父親的子女在兒童或青少年?
[00:21:59.000 --> 00:22:07.000]  父親們,你們有沒有按著聖經去教導子女呢?
[00:22:07.000 --> 00:22:17.000]  你們有沒有用恆久忍耐及新教去帶領他們去馴服你呢?
[00:22:17.000 --> 00:22:26.000]  如果子女長大了,能夠分辨到我們的教導有機會不是按著主的意思,
[00:22:26.000 --> 00:22:31.000]  你又能不能夠接受他們因為主的緣故,
[00:22:31.000 --> 00:22:39.000]  因為他們明白聖經而去逆你意呢?
[00:22:39.000 --> 00:22:41.000]  容易說,不容易做。
[00:22:41.000 --> 00:22:44.000]  接著,我們來第二組。
[00:22:44.000 --> 00:22:47.000]  第二組的人,我們一起來讀,
[00:22:47.000 --> 00:22:49.000]  六章五到九節。
[00:22:49.000 --> 00:22:56.000]  你們作僕人的,要存著敬畏、賤敬和真誠的心。
[00:22:56.000 --> 00:23:01.000]  聽從世上的主人,好像聽從基督一樣。
[00:23:01.000 --> 00:23:07.000]  作事不要只作給人看,像那些好人歡心的一樣。
[00:23:07.000 --> 00:23:12.000]  卻要像基督的僕人,從心裡遵行神的旨意,
[00:23:12.000 --> 00:23:17.000]  甘心服務,像是服事主,不是服事人。
[00:23:17.000 --> 00:23:22.000]  你們知道,無論是自由的人,
[00:23:22.000 --> 00:23:28.000]  如果作了什麼善事,都必從主那裡得到賞賜。
[00:23:28.000 --> 00:23:35.000]  你們作主人的,也要照樣對待,不要威嚇他們。
[00:23:35.000 --> 00:23:40.000]  你們知道,他們和你們在天上同有一位主,
[00:23:40.000 --> 00:23:43.000]  他並不偏待人。
[00:23:43.000 --> 00:23:49.000]  這所書寫在第一世紀,當時仍然有奴隸制。
[00:23:49.000 --> 00:23:53.000]  主人完全擁有奴隸的權利,
[00:23:53.000 --> 00:23:56.000]  而奴隸也是完全屬於主人,
[00:23:56.000 --> 00:23:59.000]  他們無法選擇,他們不是自由人。
[00:23:59.000 --> 00:24:06.000]  當時奴隸和主人是兩個完全來自不同階級的人,
[00:24:06.000 --> 00:24:10.000]  他們現在兩者都因為相信福音,
[00:24:10.000 --> 00:24:13.000]  而同屬一個基督的身體。
[00:24:13.000 --> 00:24:18.000]  從社會階級和文化傳統,這兩個很不同的人,
[00:24:18.000 --> 00:24:21.000]  現在因為福音的緣故能夠走在一起,
[00:24:21.000 --> 00:24:26.000]  回到同一間教會,坐在旁邊,其實是很不可思議。
[00:24:26.000 --> 00:24:29.000]  這也是福音的顛倒性。
[00:24:29.000 --> 00:24:31.000]  不過,保羅就要教導他們,
[00:24:31.000 --> 00:24:36.000]  現在是一個新的群體,他們應該怎樣去相處呢?
[00:24:36.000 --> 00:24:41.000]  保羅首先就吩咐奴隸要聽從主人,
[00:24:41.000 --> 00:24:44.000]  而他們需要有兩個心態去馴服,
[00:24:44.000 --> 00:24:48.000]  首先他們要傳敬畏,薦經去聽從。
[00:24:48.000 --> 00:24:52.000]  敬畏這字其實就是五章二十一節,
[00:24:52.000 --> 00:24:56.000]  剛才說敬畏基督的敬畏,是同一個字。
[00:24:56.000 --> 00:25:01.000]  所以在這裡說,敬畏至經的對象是基督,
[00:25:01.000 --> 00:25:04.000]  他們敬畏薦經的對象是基督,
[00:25:04.000 --> 00:25:08.000]  也就是說,僕人是出於敬畏基督的心,
[00:25:08.000 --> 00:25:12.000]  看在基督的份上去馴服主人。
[00:25:12.000 --> 00:25:16.000]  而又因為他們是基於基督去馴服的話,
[00:25:16.000 --> 00:25:20.000]  他們的馴服就要好像聽從基督一樣,第五節,
[00:25:20.000 --> 00:25:24.000]  他們就要好像基督的僕人,
[00:25:24.000 --> 00:25:28.000]  他們就要好像服侍主一樣。
[00:25:28.000 --> 00:25:32.000]  當時奴隸是完全沒有他們的選擇,
[00:25:32.000 --> 00:25:35.000]  他們不可以選擇他們的主人,
[00:25:35.000 --> 00:25:39.000]  好壞他們都要去聽從。
[00:25:39.000 --> 00:25:42.000]  所以保羅三番四次地肯定他們,
[00:25:42.000 --> 00:25:45.000]  他們馴服地上暫時的主人,
[00:25:45.000 --> 00:25:50.000]  其實就是在馴服在天上永恆的主基督。
[00:25:50.000 --> 00:25:53.000]  藉而希望鼓勵他們堅持去馴服,
[00:25:53.000 --> 00:25:58.000]  特別是當面對很差、不公平的主人。
[00:25:58.000 --> 00:26:03.000]  他們買帕的不是主人,
[00:26:03.000 --> 00:26:09.000]  他們買帕的是耶穌自己。
[00:26:09.000 --> 00:26:12.000]  僕人要有的第一個心態,
[00:26:12.000 --> 00:26:18.000]  他們是基於敬畏馴服耶穌而去馴服主人。
