
[00:00:00.000 --> 00:00:03.000]  頂姐妹 今日宣講的講題是
[00:01:35.000 --> 00:01:38.000]  無論在任何真實的處境
[00:01:38.000 --> 00:01:40.000]  可能一點也不會感到陌生
[00:01:40.000 --> 00:01:42.000]  在日常生活中
[00:01:42.000 --> 00:01:44.000]  更不知不覺地去淺行
[00:01:44.000 --> 00:01:47.000]  潛移默化 萬不驚心地
[00:01:47.000 --> 00:01:50.000]  高舉為處世的金科玉律
[00:01:50.000 --> 00:01:52.000]  以致我們安心立命
[00:01:52.000 --> 00:01:54.000]  景世的格言
[00:01:54.000 --> 00:01:56.000]  有時更被人誤會了
[00:01:56.000 --> 00:01:59.000]  不知道還以為我們有新的技能解鎖
[00:01:59.000 --> 00:02:03.000]  成為了各種足可忠福集的內卷
[00:02:03.000 --> 00:02:06.000]  千絲萬縷人脈匯集的插播
[00:02:06.000 --> 00:02:08.000]  食入式的廣告
[00:02:08.000 --> 00:02:10.000]  以致台面台底
[00:02:10.000 --> 00:02:12.000]  利益輸送的中轉站
[00:02:12.000 --> 00:02:14.000]  習運錯
[00:02:14.000 --> 00:02:16.000]  頂姐妹 久而久之
[00:02:16.000 --> 00:02:18.000]  真是逐漸形成
[00:02:18.000 --> 00:02:20.000]  識人多過識神
[00:02:20.000 --> 00:02:23.000]  一種時尚流行的風潮
[00:02:23.000 --> 00:02:24.000]  久而久之
[00:02:24.000 --> 00:02:26.000]  我們只會去走精面
[00:02:26.000 --> 00:02:28.000]  耍手段
[00:02:28.000 --> 00:02:30.000]  賣弄我們的小聰明
[00:02:30.000 --> 00:02:33.000]  多過我們認真去研讀神的話語
[00:02:33.000 --> 00:02:35.000]  以瀑人敬聽的心
[00:02:35.000 --> 00:02:37.000]  以生命踏踏實實
[00:02:37.000 --> 00:02:40.000]  謹言慎行地去跟從
[00:02:40.000 --> 00:02:43.000]  掌管生命的主耶穌基督
[00:02:43.000 --> 00:02:47.000]  將本該專心一意侍奉神的初心
[00:02:47.000 --> 00:02:49.000]  逐漸淡忘
[00:02:49.000 --> 00:02:53.000]  繼而將一切心思意念都走歪了
[00:02:53.000 --> 00:02:56.000]  更逐漸被蠶食殆盡
[00:02:56.000 --> 00:02:59.000]  匯集內在的一己私慾
[00:02:59.000 --> 00:03:01.000]  不要說去認識神
[00:03:01.000 --> 00:03:04.000]  就連最基本敬畏神的心
[00:03:04.000 --> 00:03:07.000]  都變得蕩然無存
[00:03:07.000 --> 00:03:09.000]  頂姐妹今天嘗試
[00:03:09.000 --> 00:03:12.000]  透過彌加書六章一至八節
[00:03:12.000 --> 00:03:15.000]  重拾我們身為神所揀選
[00:03:15.000 --> 00:03:17.000]  本該被分別為性
[00:03:17.000 --> 00:03:21.000]  曾幾何時我們立志以一生
[00:03:21.000 --> 00:03:23.000]  去跟隨主的門徒
[00:03:23.000 --> 00:03:26.000]  盼望我們好好安靜去想清楚
[00:03:26.000 --> 00:03:29.000]  撫摸一下我們自己的良知
[00:03:29.000 --> 00:03:32.000]  聆聽神感動你的良心
[00:03:32.000 --> 00:03:34.000]  內在微小的聲音
[00:03:34.000 --> 00:03:37.000]  識神好過識字這個命題
[00:03:37.000 --> 00:03:40.000]  對你生命有什麼意義
[00:03:40.000 --> 00:03:44.000]  對你信仰的生命有什麼提醒
[00:03:44.000 --> 00:03:46.000]  頂姐妹
[00:03:46.000 --> 00:03:49.000]  正所謂往者不可間
[00:03:49.000 --> 00:03:51.000]  來者猶可追
[00:03:51.000 --> 00:03:54.000]  千萬不要繼續去做一些
[00:03:54.000 --> 00:03:56.000]  令你追悔莫及的事
[00:03:56.000 --> 00:03:57.000]  愧對神
[00:03:57.000 --> 00:03:59.000]  愧對人
[00:03:59.000 --> 00:04:01.000]  愧對你自己
[00:04:01.000 --> 00:04:04.000]  究竟我們又如何去面對昔日
[00:04:04.000 --> 00:04:05.000]  今日
[00:04:05.000 --> 00:04:06.000]  以至來日
[00:04:06.000 --> 00:04:10.000]  仍然持續不斷對我們施恩典
[00:04:10.000 --> 00:04:12.000]  行拯救的神
[00:04:12.000 --> 00:04:15.000]  我們究竟又如何警醒去自處
[00:04:15.000 --> 00:04:17.000]  得救贖蒙連問
[00:04:17.000 --> 00:04:20.000]  去對得起我們身為基督門徒
[00:04:20.000 --> 00:04:23.000]  見證人的身份呢
[00:04:23.000 --> 00:04:25.000]  頂姐妹今天所宣講的
[00:04:25.000 --> 00:04:28.000]  經文尼加書六章的一至八節
[00:04:28.000 --> 00:04:32.000]  是整卷尼加書最後總結的部分
[00:04:32.000 --> 00:04:36.000]  其中一個有關於審判節錄的片段
[00:04:36.000 --> 00:04:38.000]  就經文所提及
[00:04:38.000 --> 00:04:41.000]  尼加先知是出生於南國
[00:04:41.000 --> 00:04:44.000]  大概是和以賽亞先知同期
[00:04:44.000 --> 00:04:46.000]  不過不同的是
[00:04:46.000 --> 00:04:49.000]  尼加先知不同於是出名門
[00:04:49.000 --> 00:04:50.000]  根正苗紅
[00:04:50.000 --> 00:04:51.000]  面向權貴
[00:04:51.000 --> 00:04:55.000]  上流頂層的以賽亞先知
[00:04:55.000 --> 00:04:58.000]  尼加先知是出生於平民草根
[00:04:58.000 --> 00:05:03.000]  更專注於揭露有關社會性不公義的現象
[00:05:03.000 --> 00:05:05.000]  以至對普羅百姓
[00:05:05.000 --> 00:05:08.000]  民生疾苦不公平的影響
[00:05:08.000 --> 00:05:14.000]  引用狄更斯在《雙城記》的一段文字的描述
[00:05:14.000 --> 00:05:16.000]  這是最好的時代
[00:05:16.000 --> 00:05:19.000]  也是最壞的時代
[00:05:19.000 --> 00:05:21.000]  這是智慧的時代
[00:05:21.000 --> 00:05:24.000]  也是愚蠢的時代
[00:05:24.000 --> 00:05:26.000]  這是信仰的時代
[00:05:26.000 --> 00:05:29.000]  也是懷疑的時代
[00:05:29.000 --> 00:05:32.000]  描述中合如其分去形容尼加先知
[00:05:32.000 --> 00:05:38.000]  正正是身處於一個扭曲荒誕的時代
[00:05:38.000 --> 00:05:40.000]  實在一點也不為過
[00:05:40.000 --> 00:05:44.000]  尼加先知首先譴責以色列的過犯
[00:05:44.000 --> 00:05:46.000]  對神一直的背叛
[00:05:46.000 --> 00:05:52.000]  以至對以色列領袖先知們帶頭行不公義的警告
[00:05:52.000 --> 00:05:57.000]  而且更進一步災難性的審判的即將臨到
[00:05:57.000 --> 00:06:01.000]  然後再以但另一邊廂亦重新審判
[00:06:01.000 --> 00:06:05.000]  避諱只是短暫和暫時性
[00:06:05.000 --> 00:06:10.000]  最終都會得到牧羊人的拯救和安慰
[00:06:10.000 --> 00:06:13.000]  以至神同在避老的歸回
[00:06:13.000 --> 00:06:15.000]  漁民的回歸
[00:06:15.000 --> 00:06:18.000]  最後更預表帶出尼塞亞的救贖
[00:06:18.000 --> 00:06:21.000]  恢復復興的盼望
[00:06:21.000 --> 00:06:27.000]  頂姐妹今天盼望嘗試透過尼加書六章一到八節的宣講
[00:06:27.000 --> 00:06:30.000]  再次讓我們安靜細心去思想
[00:06:30.000 --> 00:06:34.000]  領受神話與親自的督澤教導
[00:06:34.000 --> 00:06:37.000]  去領受在基督的救贖因典當中
[00:06:37.000 --> 00:06:42.000]  作為我們基督裡在整個個人生命
[00:06:42.000 --> 00:06:45.000]  以至整個群體信仰的反思
[00:06:45.000 --> 00:06:49.000]  展現出我們本屬基督應有生命流露的彰顯
[00:06:49.000 --> 00:06:52.000]  聽命勝於獻祭
[00:06:52.000 --> 00:06:56.000]  時刻警醒於我們有關係的神同行
[00:06:56.000 --> 00:06:59.000]  一生緊緊跟隨耶穌基督
[00:06:59.000 --> 00:07:01.000]  以整全的生命
[00:07:01.000 --> 00:07:04.000]  內心等候主的在來
[00:07:04.000 --> 00:07:08.000]  在神聖路上無愧地迎見主面
[00:07:08.000 --> 00:07:09.000]  頂姐妹
[00:07:09.000 --> 00:07:12.000]  我今天想和大家去宣講的第一點是
[00:07:12.000 --> 00:07:15.000]  願盼聽君一席話
[00:07:15.000 --> 00:07:18.000]  尼加書的六章一到二節
[00:07:18.000 --> 00:07:21.000]  我們選用的是和合本的版本
[00:07:21.000 --> 00:07:23.000]  請聽神的話語
[00:07:23.000 --> 00:07:25.000]  以色列人啊
[00:07:25.000 --> 00:07:27.000]  當聽耶和華的話
[00:07:27.000 --> 00:07:30.000]  要起來向山嶺爭辯
[00:07:30.000 --> 00:07:32.000]  使綱領聽你的話
[00:07:32.000 --> 00:07:35.000]  山嶺和地永久的根基啊
[00:07:35.000 --> 00:07:39.000]  要聽耶和華爭辯的話
[00:07:39.000 --> 00:07:43.000]  因為耶和華要與他的百姓爭辯
[00:07:43.000 --> 00:07:45.000]  與以色列爭論
[00:07:45.000 --> 00:07:47.000]  頂姐妹
[00:07:47.000 --> 00:07:48.000]  進入經文之先
[00:07:48.000 --> 00:07:51.000]  首先想去考一考大家的觀察力
[00:07:51.000 --> 00:07:53.000]  剛才在讀這兩段經文當中
[00:07:53.000 --> 00:07:56.000]  有沒有留意到什麼字眼
[00:07:56.000 --> 00:07:59.000]  是重重複複地出現的呢
[00:07:59.000 --> 00:08:02.000]  我也猜到難不倒大家
[00:08:02.000 --> 00:08:04.000]  聰明的大家
[00:08:04.000 --> 00:08:08.000]  就是聽和爭辯這兩組字眼
[00:08:08.000 --> 00:08:11.000]  正所謂重要的東西是怎樣
[00:08:11.000 --> 00:08:13.000]  一定要說三次
[00:08:13.000 --> 00:08:16.000]  這兩組相同的原文無獨有偶
[00:08:16.000 --> 00:08:19.000]  一而再再而三地出現在我們眼前
[00:08:19.000 --> 00:08:21.000]  閃過我們的腦海
[00:08:21.000 --> 00:08:23.000]  一看就知道怎樣
[00:08:23.000 --> 00:08:25.000]  當然是重要
[00:08:25.000 --> 00:08:27.000]  經文一開始聖經這樣說
[00:08:27.000 --> 00:08:29.000]  以色列人啊
[00:08:29.000 --> 00:08:31.000]  當聽耶和華的話
[00:08:31.000 --> 00:08:34.000]  不單使我們清楚明白知道
[00:08:34.000 --> 00:08:36.000]  不是說其他人
[00:08:36.000 --> 00:08:39.000]  還是明確指向受眾
[00:08:39.000 --> 00:08:42.000]  是整個選民以色列的本身
[00:08:42.000 --> 00:08:44.000]  更不禁讓我們聯想到
[00:08:44.000 --> 00:08:47.000]  前文兩段平行對照的經文
[00:08:47.000 --> 00:08:50.000]  一段是尼加書的一章二節
[00:08:50.000 --> 00:08:52.000]  聖經這樣說
[00:08:52.000 --> 00:08:55.000]  「媽們啊,你們都要聽
[00:08:55.000 --> 00:08:57.000]  地和其上所有的
[00:08:57.000 --> 00:09:00.000]  也都要擇耳而聽
[00:09:00.000 --> 00:09:03.000]  主耶和華從他的聖殿
[00:09:03.000 --> 00:09:06.000]  要見證你們的不是」
[00:09:06.000 --> 00:09:08.000]  而另一段經文就是
[00:09:08.000 --> 00:09:11.000]  在尼加書的三章一節
[00:09:11.000 --> 00:09:13.000]  聖經這樣說
[00:09:13.000 --> 00:09:17.000]  「雅各的首領,以色列家的官長啊
[00:09:17.000 --> 00:09:19.000]  你們要聽
[00:09:19.000 --> 00:09:22.000]  你們不當知道公平嗎?」
[00:09:22.000 --> 00:09:25.000]  經文還不單清晰地讓我們知道
[00:09:25.000 --> 00:09:29.000]  整個以色列多了對神的背叛
[00:09:29.000 --> 00:09:32.000]  一再違反納約律法的精神
[00:09:32.000 --> 00:09:35.000]  更進一步無奈地揭示出
[00:09:35.000 --> 00:09:38.000]  身為以色列頂樓的領袖們
[00:09:38.000 --> 00:09:40.000]  還帶頭去做出
[00:09:40.000 --> 00:09:43.000]  種種不公義、不公平
[00:09:43.000 --> 00:09:45.000]  犯罪活逆臣的行徑
[00:09:45.000 --> 00:09:48.000]  胡作非為在罪中作樂
[00:09:48.000 --> 00:09:51.000]  頂姐妹,而更重要的是
[00:09:51.000 --> 00:09:53.000]  上述這個「聽」的主題
[00:09:53.000 --> 00:09:56.000]  並不是可以聽完就算
[00:09:56.000 --> 00:09:58.000]  當沒事發生過一樣
[00:09:58.000 --> 00:10:00.000]  更加不是悉隨尊便
[00:10:00.000 --> 00:10:02.000]  有得選擇才是老闆
[00:10:02.000 --> 00:10:04.000]  自己走去說事
[00:10:04.000 --> 00:10:06.000]  可以選擇去聽
[00:10:06.000 --> 00:10:08.000]  又或者可以選擇不去聽
[00:10:08.000 --> 00:10:10.000]  當它可有可無
[00:10:10.000 --> 00:10:13.000]  大家要知道這是神絕對的命令
[00:10:13.000 --> 00:10:16.000]  就算你喜不喜歡聽也好
[00:10:16.000 --> 00:10:18.000]  你都一定要去聽
[00:10:18.000 --> 00:10:20.000]  以至進一步要起來
[00:10:20.000 --> 00:10:23.000]  在行動上作出合神心意
[00:10:23.000 --> 00:10:26.000]  正確的選擇和回應
[00:10:26.000 --> 00:10:30.000]  頂姐妹,說到「聽命」這個課題
[00:10:30.000 --> 00:10:33.000]  其實又不是一些橫空畫出的新鮮事
[00:10:33.000 --> 00:10:36.000]  而事實上要聽這個主軸
[00:10:36.000 --> 00:10:39.000]  不單止貫穿了整卷的離家書
[00:10:39.000 --> 00:10:45.000]  更是貫穿了整個舊約舊恩的歷史裡的宏大敘事
[00:10:45.000 --> 00:10:48.000]  大家可以安靜去想一想
[00:10:48.000 --> 00:10:50.000]  神所揀選的選民
[00:10:50.000 --> 00:10:52.000]  由始至終
[00:10:52.000 --> 00:10:56.000]  徹頭徹尾都只是壞了一樣東西
[00:10:56.000 --> 00:10:58.000]  是什麼?
[00:10:58.000 --> 00:11:00.000]  我猜大家都知道
[00:11:00.000 --> 00:11:03.000]  又或者我們都親身經歷過
[00:11:03.000 --> 00:11:05.000]  或者感同身受過
[00:11:05.000 --> 00:11:07.000]  就是不聽話
[00:11:07.000 --> 00:11:09.000]  走去搏逆神
[00:11:09.000 --> 00:11:13.000]  以至被神親自去管教和執法
[00:11:13.000 --> 00:11:15.000]  正一是好做不做
[00:11:15.000 --> 00:11:17.000]  應該做的不走去做
[00:11:17.000 --> 00:11:21.000]  不應該做的我們樣樣就走去做
[00:11:21.000 --> 00:11:23.000]  唯恐天下不亂
[00:11:23.000 --> 00:11:26.000]  頂姐妹,我想在這裡和大家做個調查
[00:11:26.000 --> 00:11:28.000]  大家要誠實
[00:11:28.000 --> 00:11:33.000]  自覺自己都頗聽人說話的
[00:11:33.000 --> 00:11:36.000]  請舉一舉手
[00:11:36.000 --> 00:11:38.000]  好,看到
[00:11:38.000 --> 00:11:40.000]  覺得自己不太聽人說話的
[00:11:40.000 --> 00:11:43.000]  又請舉一舉手
[00:11:43.000 --> 00:11:45.000]  好,為你去感恩
[00:11:45.000 --> 00:11:47.000]  起碼你還誠實
[00:11:47.000 --> 00:11:48.000]  勇敢去舉手
[00:11:48.000 --> 00:11:51.000]  去面對你自己現實的狀況
[00:11:51.000 --> 00:11:55.000]  那其他沒有舉手又代表什麼呢?
[00:11:55.000 --> 00:11:59.000]  是不是就代表有時聽,有時不聽呢?
[00:11:59.000 --> 00:12:02.000]  聽就聽,不聽就不聽
[00:12:02.000 --> 00:12:04.000]  但聽不聽又如何呢?
[00:12:04.000 --> 00:12:07.000]  由我自己去決定
[00:12:07.000 --> 00:12:09.000]  可能更多的是在心想
[00:12:09.000 --> 00:12:13.000]  有時間,心情好,有耐性
[00:12:13.000 --> 00:12:16.000]  就去聽聽你犯什麼一風
[00:12:16.000 --> 00:12:18.000]  有什麼空談的偉論
[00:12:18.000 --> 00:12:22.000]  我心情差,沒耐性,有事忙
[00:12:22.000 --> 00:12:24.000]  就理你也傻了
[00:12:24.000 --> 00:12:26.000]  沒你這麼好戲
[00:12:26.000 --> 00:12:28.000]  你不要在這裡浪費我的時間
[00:12:28.000 --> 00:12:32.000]  又在這裡想和大家做一個簡單的實驗
[00:12:32.000 --> 00:12:34.000]  想問大家一個常識題
[00:12:34.000 --> 00:12:36.000]  大家準備好了嗎?
[00:12:36.000 --> 00:12:38.000]  好,聽好了
[00:12:38.000 --> 00:12:40.000]  是這樣的
[00:12:40.000 --> 00:12:45.000]  有一天,當你正常的主日回來禮堂崇拜
[00:12:45.000 --> 00:12:48.000]  當你踏入這個燈火通明的禮堂的時候
[00:12:48.000 --> 00:12:51.000]  周圍著著十一盞燈
[00:12:51.000 --> 00:12:53.000]  但突然之間,滴答一聲
[00:12:53.000 --> 00:12:55.000]  關了四盞燈
[00:12:55.000 --> 00:12:58.000]  我想問大家到底還剩下多少盞燈呢?
[00:12:58.000 --> 00:13:01.000]  剩下七盞燈的請舉手
[00:13:01.000 --> 00:13:05.000]  好,一盞燈都沒有的請舉手
[00:13:05.000 --> 00:13:09.000]  剩下十一盞燈的請舉手
[00:13:09.000 --> 00:13:12.000]  哦,大家原來都真的
[00:13:12.000 --> 00:13:14.000]  猜一下有多少盞燈呢?
[00:13:14.000 --> 00:13:16.000]  大家猜到嗎?
[00:13:16.000 --> 00:13:19.000]  答案就是十一盞燈
[00:13:19.000 --> 00:13:22.000]  大家是不是覺得很奇怪呢?
[00:13:22.000 --> 00:13:24.000]  知道大家一定會這樣問的
[00:13:24.000 --> 00:13:27.000]  第一,就算關了眼燈
[00:13:27.000 --> 00:13:29.000]  盞燈都還在的
[00:13:29.000 --> 00:13:33.000]  第二,我一開始跟大家說的是什麼呢?
[00:13:33.000 --> 00:13:36.000]  我是問大家一個常識題
[00:13:36.000 --> 00:13:39.000]  我不是問大家一個數學題
[00:13:39.000 --> 00:13:42.000]  弟兄姊妹,看到嗎?
[00:13:42.000 --> 00:13:43.000]  感受到嗎?
[00:13:43.000 --> 00:13:47.000]  有時眼見未為實,耳聽未為真
[00:13:47.000 --> 00:13:50.000]  在局中要清心地去看透
[00:13:50.000 --> 00:13:53.000]  聽到言外之音,其實都很難
[00:13:53.000 --> 00:13:56.000]  正所謂當局者迷
[00:13:56.000 --> 00:13:59.000]  我們有時都很有局限,很有限制
[00:13:59.000 --> 00:14:03.000]  我們經常被內在不同的心思意念去阻隔
[00:14:03.000 --> 00:14:08.000]  我們經常被外在四方八面的雜音意見去窒礙
[00:14:08.000 --> 00:14:11.000]  使得我們以為自己聽了
[00:14:11.000 --> 00:14:13.000]  其實從來都沒有聽過
[00:14:13.000 --> 00:14:16.000]  以為自己聽了入耳
[00:14:16.000 --> 00:14:19.000]  其實是左耳入,右耳出
[00:14:19.000 --> 00:14:22.000]  從來一點都沒有聽進心裏
[00:14:22.000 --> 00:14:25.000]  大家以為我們真的很想去聽
[00:14:25.000 --> 00:14:27.000]  No,No,No
[00:14:27.000 --> 00:14:31.000]  其實我們真心只是想去說
[00:14:31.000 --> 00:14:34.000]  一心只是想去裝聽
[00:14:34.000 --> 00:14:39.000]  又或者先入為主,帶著偏見,以偏概全地去偏聽
[00:14:39.000 --> 00:14:45.000]  實情是我們只一心想去表達我們自己獨有的真知灼見
[00:14:45.000 --> 00:14:49.000]  就好像昔日被神所揀選的意識命運一樣
[00:14:49.000 --> 00:14:52.000]  要自己說事,自己為事
[00:14:52.000 --> 00:14:57.000]  這樣去反叛,不聽神的話而偏行己路
[00:14:57.000 --> 00:15:02.000]  接著經文更進一步指引出另一個重要的課題
[00:15:02.000 --> 00:15:04.000]  就是爭辯
[00:15:04.000 --> 00:15:05.000]  聖經這樣說
[00:15:05.000 --> 00:15:09.000]  「要起來向山嶺爭辯,使綱嶺聽你的話
[00:15:09.000 --> 00:15:14.000]  山嶺和地永久的根基,要聽耶和華爭辯的話
[00:15:14.000 --> 00:15:19.000]  因為耶和華要與他百姓爭辯,與以色列爭論」
[00:15:19.000 --> 00:15:22.000]  弟兄姊妹,值得我們去留意的是
[00:15:22.000 --> 00:15:25.000]  這些並不是我們要去街市買菜
[00:15:25.000 --> 00:15:29.000]  正所謂你不要嫌我囉嗦,我又不要嫌你米粹
[00:15:29.000 --> 00:15:34.000]  開天殺價,落地還錢式的土掛橫架的市井吵架
[00:15:34.000 --> 00:15:36.000]  我想問問大家
[00:15:36.000 --> 00:15:41.000]  到現在大家猜不猜得到這兩節經文所展現的是什麼場景呢?
[00:15:41.000 --> 00:15:43.000]  大家猜不猜得到?
[00:15:44.000 --> 00:15:46.000]  聽到一點點
[00:15:46.000 --> 00:15:52.000]  原來這個爭辯的原文並不是一個普通場合的普遍性的用字
[00:15:52.000 --> 00:15:55.000]  原來它是一個專業語法的用字
[00:15:55.000 --> 00:15:59.000]  通常都是出現在法律、法庭的語境裏面
[00:15:59.000 --> 00:16:03.000]  通常都是指向法庭處理案件的訴訟
[00:16:03.000 --> 00:16:08.000]  以致被受屈者去伸冤平反
[00:16:08.000 --> 00:16:11.000]  弟兄姊妹,先停一停
[00:16:11.000 --> 00:16:16.000]  既然所展現的是法庭伸冤訴訟的場景
[00:16:16.000 --> 00:16:22.000]  又因什麼要去大山小山、山嶺、江嶺去爭辯呢?
[00:16:22.000 --> 00:16:28.000]  究竟經文裏面引用大山小山以至地永久的根基
[00:16:28.000 --> 00:16:31.000]  其實又在說什麼呢?
[00:16:31.000 --> 00:16:33.000]  我想問問大家
[00:16:33.000 --> 00:16:36.000]  套用現今我們認知的法庭場景
[00:16:36.000 --> 00:16:40.000]  這個案件的被告就是整個以色列
[00:16:40.000 --> 00:16:45.000]  控罪就是他違反摩西律法欺壓自己人
[00:16:45.000 --> 00:16:49.000]  主控官當然是代表神的尼加仙之
[00:16:49.000 --> 00:16:53.000]  而法官或者原告當然是神自己
[00:16:53.000 --> 00:16:55.000]  我想問問大家
[00:16:55.000 --> 00:16:58.000]  法庭上還欠缺什麼人呢?
[00:16:58.000 --> 00:17:03.000]  我猜大家都知道吧
[00:17:03.000 --> 00:17:06.000]  就是證人和陪審員
[00:17:06.000 --> 00:17:10.000]  原來經文中的大山和小山
[00:17:10.000 --> 00:17:17.000]  以至在前一卷書約拿書曾經出現過沉下地永久的根基
[00:17:17.000 --> 00:17:21.000]  是想以創世以屹立地的最高
[00:17:21.000 --> 00:17:23.000]  以至海的最深
[00:17:23.000 --> 00:17:25.000]  直至終末地要消去之時
[00:17:25.000 --> 00:17:30.000]  仍然存在去作永久的見證人
[00:17:30.000 --> 00:17:32.000]  哦,原來是這樣
[00:17:32.000 --> 00:17:34.000]  弟兄姊妹,這樣就明白了
[00:17:34.000 --> 00:17:36.000]  原來神設好台
[00:17:36.000 --> 00:17:38.000]  叫齊所有人
[00:17:38.000 --> 00:17:40.000]  做這場大龍鳳
[00:17:40.000 --> 00:17:41.000]  並不是要一言堂
[00:17:41.000 --> 00:17:43.000]  要大石砸死
[00:17:43.000 --> 00:17:45.000]  要去屈以色列
[00:17:45.000 --> 00:17:47.000]  他是要遂之以理
[00:17:47.000 --> 00:17:49.000]  以理去說服人
[00:17:49.000 --> 00:17:50.000]  神更要致正
[00:17:50.000 --> 00:17:55.000]  引證自己去自己公義的屬性和作為
[00:17:55.000 --> 00:17:57.000]  為要令以色列知罪
[00:17:57.000 --> 00:17:59.000]  須得心服口服
[00:17:59.000 --> 00:18:01.000]  死得硬幣
[00:18:01.000 --> 00:18:02.000]  弟兄姊妹
[00:18:02.000 --> 00:18:05.000]  誠意邀請你去想一想
[00:18:05.000 --> 00:18:09.000]  原來我們面對神的指控審判
[00:18:09.000 --> 00:18:12.000]  我們還可以不去聽嗎?
[00:18:12.000 --> 00:18:14.000]  我們原來還可以有思
[00:18:14.000 --> 00:18:16.000]  還可以去耍手段
[00:18:16.000 --> 00:18:17.000]  走精面
[00:18:17.000 --> 00:18:21.000]  理屈詞窮地去狡辯脫身嗎?
[00:18:21.000 --> 00:18:23.000]  以至為求自保嗎?
[00:18:23.000 --> 00:18:25.000]  弟兄姊妹
[00:18:25.000 --> 00:18:27.000]  誠意邀請你去安靜
[00:18:27.000 --> 00:18:30.000]  撫摸一下你自己的內心
[00:18:30.000 --> 00:18:31.000]  天知地知
[00:18:31.000 --> 00:18:33.000]  理知神知
[00:18:33.000 --> 00:18:35.000]  你有沒有一些隱而未見的罪
[00:18:35.000 --> 00:18:39.000]  正在面對神對你內心的指控
[00:18:39.000 --> 00:18:42.000]  使你良心有愧
[00:18:42.000 --> 00:18:46.000]  甚至你自己正在得罪神
[00:18:46.000 --> 00:18:49.000]  你是願意選擇去聽
[00:18:49.000 --> 00:18:53.000]  還是仍然氣喘不服氣地
[00:18:53.000 --> 00:18:55.000]  選擇去爭辯
[00:18:55.000 --> 00:18:58.000]  一意孤行地去偏行幾路呢?
[00:18:58.000 --> 00:19:01.000]  聖靈提醒你現在唯一誠實
[00:19:01.000 --> 00:19:04.000]  勇敢去面對神的出路
[00:19:04.000 --> 00:19:06.000]  又是甚麼呢?
[00:19:06.000 --> 00:19:09.000]  弟兄姊妹
[00:19:09.000 --> 00:19:12.000]  我今天想向大家宣講的第二點是
[00:19:12.000 --> 00:19:15.000]  此情只待誠追憶
[00:19:15.000 --> 00:19:19.000]  是尼加書的六章三到七節
[00:19:19.000 --> 00:19:21.000]  請聽神的話語
[00:19:21.000 --> 00:19:23.000]  我的百姓啊
[00:19:23.000 --> 00:19:25.000]  我向你作了甚麼呢?
[00:19:25.000 --> 00:19:28.000]  我在甚麼事上使你煩厭
[00:19:28.000 --> 00:19:31.000]  你可以對我證明
[00:19:31.000 --> 00:19:34.000]  我曾將你從埃及地領出來
[00:19:34.000 --> 00:19:37.000]  從作奴僕之家救贖你
[00:19:37.000 --> 00:19:43.000]  我也差遣摩西、亞倫和米利恩在你前面行
[00:19:43.000 --> 00:19:45.000]  我的百姓啊
[00:19:45.000 --> 00:19:49.000]  你們當追念摩訶王巴勒所設的謬
[00:19:49.000 --> 00:19:52.000]  和比爾的兒子巴蘭回答他的話
