
[00:00:00.000 --> 00:00:03.480]  我們一起在當中祈禱
[00:01:52.400 --> 00:01:56.600]  決定派人叫Ryan
[00:01:56.600 --> 00:01:59.120]  將Ryan帶回家
[00:01:59.120 --> 00:02:02.160]  參謀長派出了八位小隊
[00:02:02.160 --> 00:02:05.000]  去承擔一個很重要的使命
[00:02:05.000 --> 00:02:07.720]  今天我們基督徒同樣在裡面
[00:02:07.720 --> 00:02:10.600]  被神差擺去參與一個使命
[00:02:10.600 --> 00:02:12.800]  我相信每位基督徒都很清楚
[00:02:12.800 --> 00:02:15.720]  我們都要在當中去傳福音
[00:02:15.720 --> 00:02:18.840]  要去為神在當中去作見證
[00:02:18.840 --> 00:02:22.600]  可惜並不是每位信徒都能夠明白
[00:02:22.600 --> 00:02:25.280]  神給我們這份使命的目的
[00:02:25.280 --> 00:02:26.920]  和這份職份
[00:02:26.920 --> 00:02:29.200]  可能有人對這份使命
[00:02:29.200 --> 00:02:32.600]  或這份職份都有些錯誤的看法
[00:02:32.600 --> 00:02:35.280]  今天很想能夠透過已忽所書
[00:02:35.280 --> 00:02:37.600]  三章一到十三節的內容
[00:02:37.600 --> 00:02:39.720]  跟大家一起去看看
[00:02:39.720 --> 00:02:43.880]  保羅如何去看待這份職份和這份使命
[00:02:43.880 --> 00:02:45.680]  今天我會透過三方面
[00:02:45.680 --> 00:02:48.640]  跟大家一起在當中去思想
[00:02:48.640 --> 00:02:51.480]  第一是領受這份使命的職份
[00:02:51.480 --> 00:02:54.640]  第二是認識使命的目的
[00:02:54.640 --> 00:02:58.040]  第三是付上使命的代價
[00:02:58.040 --> 00:03:01.240]  首先我們一起讀這段經文
[00:03:01.240 --> 00:03:03.320]  我們一起讀
[00:03:03.320 --> 00:03:04.520]  一二三
[00:03:04.520 --> 00:03:07.840]  因此我保羅為你們愛邦人
[00:03:07.840 --> 00:03:10.720]  撞了基督耶穌浩的
[00:03:10.720 --> 00:03:12.840]  替你們禱告
[00:03:12.840 --> 00:03:16.240]  必你們曾聽見神賜恩給我
[00:03:16.240 --> 00:03:19.440]  把關切你們的職份託付我
[00:03:19.440 --> 00:03:23.160]  用啟示讓我知道福音的奧秘
[00:03:23.160 --> 00:03:26.320]  如我以前略略寫過的
[00:03:26.320 --> 00:03:28.600]  你們讀了就會知道
[00:03:28.600 --> 00:03:31.520]  我深深了解基督的奧秘
[00:03:31.520 --> 00:03:35.840]  這奧秘在以前的世代沒有讓人知道
[00:03:35.840 --> 00:03:37.720]  向如今藉著聖靈
[00:03:37.720 --> 00:03:39.600]  向他的聖事徒和
[00:03:39.600 --> 00:03:41.520]  先知啟示一樣
[00:03:41.520 --> 00:03:45.720]  就是愛邦人在基督耶穌裡藉著福音
[00:03:45.720 --> 00:03:47.520]  得以同為後持
[00:03:47.520 --> 00:03:48.920]  同為一體
[00:03:48.920 --> 00:03:51.520]  同為應許的人
[00:03:51.520 --> 00:03:53.720]  我進了這福音的瀑頁
[00:03:53.720 --> 00:03:56.000]  是照著神的恩賜
[00:03:56.000 --> 00:03:59.280]  是照祂運行的大能賜給我的
[00:03:59.280 --> 00:04:03.160]  雖然我比眾聖徒中最少的還少
[00:04:03.160 --> 00:04:05.480]  祂還賜我這恩典
[00:04:05.480 --> 00:04:10.800]  讓我把基督那測不透的豐富傳給愛邦人
[00:04:10.800 --> 00:04:12.480]  由此眾人都明白
[00:04:12.480 --> 00:04:18.280]  什麼是歷代以來隱藏在蒼世萬物之神的女的奧秘
[00:04:18.280 --> 00:04:20.880]  為要在現今藉著教會
[00:04:20.880 --> 00:04:23.680]  是天上執政的權的
[00:04:23.680 --> 00:04:26.080]  知道神百般的智慧
[00:04:26.080 --> 00:04:29.880]  這是照神在我們主基督耶穌裡
[00:04:29.880 --> 00:04:33.200]  所完成的運行計劃
[00:04:33.200 --> 00:04:35.400]  我們因信耶穌
[00:04:35.400 --> 00:04:38.360]  就在祂裡面放膽無懼
[00:04:38.360 --> 00:04:41.160]  有自信地進到神面前
[00:04:41.160 --> 00:04:42.880]  所以我求你們
[00:04:42.880 --> 00:04:47.000]  不要因我們所受的患難喪膽
[00:04:47.000 --> 00:04:49.640]  這原是你們的光榮
[00:04:49.640 --> 00:04:52.200]  大家剛才所讀的經文裡
[00:04:52.200 --> 00:04:55.440]  保羅要在當中告訴我們
[00:04:55.440 --> 00:04:57.040]  奧秘的事情
[00:04:57.040 --> 00:05:01.400]  究竟保羅要在裡面說什麼奧秘呢?
[00:05:01.400 --> 00:05:02.640]  在第五節裡
[00:05:02.640 --> 00:05:03.800]  他很清楚地說
[00:05:03.800 --> 00:05:08.040]  原來這個奧秘就在以前的世代沒有人知道
[00:05:08.040 --> 00:05:13.440]  像如今要藉著聖靈啟示給他的聖徒和先知一樣
[00:05:13.440 --> 00:05:16.440]  就是外邦人能夠基督裡藉著福音
[00:05:16.440 --> 00:05:18.040]  得以同為後子
[00:05:18.040 --> 00:05:19.000]  同為一體
[00:05:19.000 --> 00:05:20.800]  同為應許的人
[00:05:20.800 --> 00:05:22.880]  今天這個奧秘我們很清楚
[00:05:22.880 --> 00:05:25.320]  就是因為我們能夠在裡面
[00:05:25.320 --> 00:05:27.680]  我們作為外邦人
[00:05:27.680 --> 00:05:29.520]  都能夠在奧秘裡面
[00:05:29.520 --> 00:05:32.360]  在當中有份認識神
[00:05:32.360 --> 00:05:35.120]  更加在神的角度裡面有份
[00:05:35.120 --> 00:05:37.840]  這個奧秘不像今天我們所想的
[00:05:37.840 --> 00:05:39.840]  很難以理解的事情
[00:05:39.840 --> 00:05:41.440]  就是為之奧秘
[00:05:41.440 --> 00:05:43.600]  保羅所使的奧秘是創世以來
[00:05:43.600 --> 00:05:46.800]  他略略在當中有提過
[00:05:46.800 --> 00:05:48.320]  但不是很明顯的
[00:05:48.320 --> 00:05:50.240]  現在因著聖靈的啟示
[00:05:50.240 --> 00:05:53.040]  保羅要明白這個奧秘的計劃
[00:05:53.040 --> 00:05:56.240]  就是外邦人在基督的身體裡面有份
[00:05:56.240 --> 00:05:58.400]  神要將這個永生的應許
[00:05:58.400 --> 00:05:59.440]  和救恩
[00:05:59.440 --> 00:06:01.760]  白白地賜給外邦人
[00:06:01.760 --> 00:06:03.840]  保羅不單只得到他的啟示
[00:06:03.840 --> 00:06:05.640]  並且神差派他
[00:06:05.640 --> 00:06:07.680]  去傳揚這個奧秘
[00:06:07.680 --> 00:06:09.480]  向外邦人傳福音
[00:06:09.480 --> 00:06:13.160]  成為初期教會的宣教士
[00:06:13.160 --> 00:06:15.200]  首先我們看看
[00:06:15.200 --> 00:06:17.360]  保羅究竟如何看待
[00:06:17.360 --> 00:06:20.560]  神給他這份使命的積分
[00:06:20.560 --> 00:06:23.200]  在第二節的時候
[00:06:23.200 --> 00:06:24.080]  他這麼說
[00:06:24.080 --> 00:06:27.920]  「量必你們曾聽見神賜恩給我
[00:06:27.920 --> 00:06:31.200]  將關切你們的積分託付我」
[00:06:31.200 --> 00:06:33.000]  而第七節裡面這麼說
[00:06:33.000 --> 00:06:34.880]  「我作了這福音的執事
[00:06:34.880 --> 00:06:36.680]  是要照神的恩賜
[00:06:36.680 --> 00:06:41.240]  因此要照祂運行的大能賜給我」
[00:06:41.240 --> 00:06:42.520]  所以保羅指出
[00:06:42.520 --> 00:06:45.000]  他領受這個使命
[00:06:45.000 --> 00:06:46.680]  他看為這個積分
[00:06:46.680 --> 00:06:50.480]  和看為這是一個福音的執事
[00:06:50.480 --> 00:06:51.760]  在第二節裡面
[00:06:51.760 --> 00:06:52.880]  說到這個積分
[00:06:52.880 --> 00:06:53.920]  是一個「stewardship」
[00:06:53.920 --> 00:06:57.120]  原文的意思是說到一個管家的職責
[00:06:57.120 --> 00:06:59.320]  而第七節說到是一個「執事」
[00:06:59.320 --> 00:07:00.800]  是一個「servant」的意思
[00:07:00.800 --> 00:07:02.080]  就是一個僕人
[00:07:02.080 --> 00:07:04.560]  他當中去服侍主人
[00:07:04.560 --> 00:07:05.400]  不單這樣
[00:07:05.400 --> 00:07:08.080]  第八節他更加提及
[00:07:08.080 --> 00:07:10.320]  在當中是「聖徒」
[00:07:10.320 --> 00:07:11.520]  由此可見
[00:07:11.520 --> 00:07:14.520]  保羅看自己有三個身份
[00:07:14.520 --> 00:07:15.800]  是管家
[00:07:15.800 --> 00:07:16.960]  是執事
[00:07:16.960 --> 00:07:18.360]  是聖徒
[00:07:18.360 --> 00:07:20.480]  這三個積分裡面
[00:07:20.480 --> 00:07:22.680]  保羅特別提出自己
[00:07:22.680 --> 00:07:28.160]  本來是被眾聖徒中最少的還小
[00:07:28.160 --> 00:07:30.560]  為什麼保羅這麼說呢?
[00:07:30.560 --> 00:07:32.040]  會不會是聖徒裡面
[00:07:32.040 --> 00:07:35.040]  真的有大小之分呢?
[00:07:35.040 --> 00:07:37.360]  保羅大概不是這個意思
[00:07:37.360 --> 00:07:40.280]  其實他所表達的是
[00:07:40.280 --> 00:07:42.120]  他自己不配
[00:07:42.120 --> 00:07:45.080]  因為他曾經迫不及待教會
[00:07:45.080 --> 00:07:47.360]  但神仍然拯救他
[00:07:47.360 --> 00:07:49.160]  讓他成為聖徒
[00:07:49.160 --> 00:07:53.520]  並且委派他成為愛邦福音的大使
[00:07:53.520 --> 00:07:55.000]  對保羅來說
[00:07:55.000 --> 00:07:58.640]  是一個不可能得到這個名分
[00:07:58.640 --> 00:08:03.120]  今天信徒怎麼看神給我們的積分呢?
[00:08:03.120 --> 00:08:04.960]  會不會有人覺得自己
[00:08:04.960 --> 00:08:09.680]  只是教會裡面一個義工
[00:08:09.680 --> 00:08:12.400]  有空才回來幫忙呢?
[00:08:12.400 --> 00:08:16.560]  還是你覺得自己只是一個初信主的信徒
[00:08:16.560 --> 00:08:18.600]  未有資格或能力
[00:08:18.600 --> 00:08:21.320]  去為主作見證
[00:08:21.320 --> 00:08:25.600]  又或者會不會現在只是教會的友誼會友呢?
[00:08:25.600 --> 00:08:26.520]  「未轉會」
[00:08:26.520 --> 00:08:28.920]  「讓我先加入教會」
[00:08:28.920 --> 00:08:32.000]  還是你覺得傳福音的責任
[00:08:32.000 --> 00:08:37.440]  都是參不參覆弟子妹的責任
[00:08:37.440 --> 00:08:38.720]  我又不是
[00:08:38.720 --> 00:08:41.960]  不如留給其他人在當中去傳吧
[00:08:41.960 --> 00:08:44.080]  保羅看這份積分
[00:08:44.080 --> 00:08:47.680]  並非看自己信主有多久
[00:08:47.680 --> 00:08:49.880]  反而保羅看這份積分
[00:08:49.880 --> 00:08:54.320]  在當中提及的是一份恩典
[00:08:54.320 --> 00:08:57.040]  在第二節和第七節
[00:08:57.040 --> 00:09:00.280]  都提及這是神賜恩
[00:09:00.280 --> 00:09:02.560]  這是神的恩賜
[00:09:02.560 --> 00:09:04.800]  第八節更加說
[00:09:04.800 --> 00:09:07.840]  我還賜我這個恩典
[00:09:07.840 --> 00:09:11.120]  英文翻譯為God's Grace
[00:09:11.120 --> 00:09:12.640]  即是一個恩典
[00:09:12.640 --> 00:09:13.880]  換句話說
[00:09:13.880 --> 00:09:15.920]  福音這個使命
[00:09:15.920 --> 00:09:18.040]  是一個恩典的積分
[00:09:18.040 --> 00:09:21.120]  參與傳福音是一份恩典
[00:09:21.120 --> 00:09:24.000]  即是說原本我們沒有份的
[00:09:24.000 --> 00:09:27.040]  但恩著神給我這份恩典的時候
[00:09:27.040 --> 00:09:28.280]  現在有份了
[00:09:28.280 --> 00:09:31.280]  就好像原本我沒有份
[00:09:31.280 --> 00:09:33.800]  可以入球場看香港隊
[00:09:33.800 --> 00:09:38.080]  對印度打一場賽事
[00:09:38.080 --> 00:09:40.320]  但有恩典的緣故
[00:09:40.320 --> 00:09:43.480]  我有一張門票可以入場
[00:09:43.480 --> 00:09:45.160]  為香港隊打氣
[00:09:45.160 --> 00:09:47.000]  實在很興奮
[00:09:47.000 --> 00:09:51.080]  你不會覺得入去打氣是一份責任
[00:09:51.080 --> 00:09:53.320]  更加不會覺得很大壓力
[00:09:53.320 --> 00:09:56.040]  反而你覺得是一份甚麼
[00:09:56.040 --> 00:09:57.920]  你覺得會是甚麼
[00:09:57.920 --> 00:09:59.880]  會是一份光榮
[00:09:59.880 --> 00:10:01.400]  能夠一起打氣
[00:10:01.400 --> 00:10:03.720]  支持前面的人在當中
[00:10:03.720 --> 00:10:07.360]  自己在香港打場這場賽
[00:10:07.360 --> 00:10:10.320]  你會很享受在其中
[00:10:10.320 --> 00:10:13.480]  可惜今天基督徒上上將這個恩典
[00:10:13.480 --> 00:10:15.160]  掛在口邊的時候
[00:10:15.160 --> 00:10:16.800]  很少人想想
[00:10:16.800 --> 00:10:20.480]  這份恩典究竟是一件甚麼事情
[00:10:20.480 --> 00:10:21.480]  久而久之
[00:10:21.480 --> 00:10:25.600]  恩典只會成為我們的一個口頭禪
[00:10:25.600 --> 00:10:28.480]  忘記了背後真正的意思
[00:10:28.480 --> 00:10:31.200]  另一個對恩典有誤解的是
[00:10:31.200 --> 00:10:34.640]  基督徒往往很容易將這份恩典
[00:10:34.640 --> 00:10:38.600]  看為人為神很努力的結果
[00:10:38.600 --> 00:10:42.600]  以為神之所以施下恩典和賜福
[00:10:42.600 --> 00:10:45.920]  是因為自己對神的委身和盡力
[00:10:45.920 --> 00:10:48.160]  神給人的回報
[00:10:48.160 --> 00:10:49.640]  親愛的弟妹
[00:10:49.640 --> 00:10:51.760]  神給我們這份積分
[00:10:51.760 --> 00:10:53.640]  是一份恩典的時候
[00:10:53.640 --> 00:10:57.240]  是完完全全不是我們有甚麼好處
[00:10:57.240 --> 00:11:00.960]  亦都完完全全是神白白的施予
[00:11:00.960 --> 00:11:03.560]  神很想我們將這份經歷
[00:11:03.560 --> 00:11:07.200]  神的恩典在當中的豐富
[00:11:07.200 --> 00:11:08.760]  我們如何在生命裏
[00:11:08.760 --> 00:11:12.840]  如何在當中經歷神那份大能的改變
[00:11:12.840 --> 00:11:14.840]  能夠跟別人分享
[00:11:14.840 --> 00:11:17.320]  很叫神得著榮耀
[00:11:17.320 --> 00:11:21.720]  正如在《爾夫人所書》二章七節裏所說
[00:11:21.720 --> 00:11:25.200]  要將擺放極豐富的恩典
[00:11:25.200 --> 00:11:26.880]  就是在他基督耶穌裏
[00:11:26.880 --> 00:11:28.880]  向我們所施的恩慈
[00:11:28.880 --> 00:11:33.160]  要顯及後來的世代
[00:11:33.160 --> 00:11:36.000]  我們要向未信的人傳福音
[00:11:36.000 --> 00:11:37.400]  這份使命
[00:11:37.400 --> 00:11:40.520]  神母將這份積分交給天使
[00:11:40.520 --> 00:11:43.920]  反而交給一班經歷過
[00:11:43.920 --> 00:11:46.520]  跟神恩典的信徒
[00:11:46.520 --> 00:11:48.520]  他們才能夠有這個資格
[00:11:48.520 --> 00:11:50.520]  在當中去見證神
[00:11:50.520 --> 00:11:54.520]  因為他們經歷過神豐豐富富的經歷
[00:11:54.520 --> 00:11:56.520]  神給他們的恩慈
[00:11:56.520 --> 00:11:59.320]  亦都嘗過主恩的滋味
[00:11:59.320 --> 00:12:02.120]  所以這份積分並不沉重
[00:12:02.120 --> 00:12:04.520]  反而是能夠在裏面分享
[00:12:04.520 --> 00:12:06.520]  我們過去怎樣經歷
[00:12:06.520 --> 00:12:09.120]  主得救的經歷
[00:12:09.120 --> 00:12:13.720]  願意我們每一位頂姐妹都能夠記得
[00:12:13.720 --> 00:12:16.120]  神給我們的積分
[00:12:16.120 --> 00:12:17.720]  是一個管家
[00:12:17.720 --> 00:12:19.120]  是一個僕人
[00:12:19.120 --> 00:12:22.120]  亦都是一個聖徒的身份
[00:12:22.120 --> 00:12:25.320]  這份恩典的積分是很寶貴的
[00:12:25.320 --> 00:12:26.520]  是神所賜
[00:12:26.520 --> 00:12:29.520]  亦是大家能夠經歷神的恩賜
[00:12:29.520 --> 00:12:32.920]  以及與神同工的機會
[00:12:32.920 --> 00:12:37.120]  保羅除了領受使命這份積分之外
[00:12:37.120 --> 00:12:40.720]  第二方面我們更加要看清楚的就是
[00:12:40.720 --> 00:12:43.920]  這個使命的目的是甚麼呢?
[00:12:43.920 --> 00:12:46.520]  我們一起再讀第六節
[00:12:46.520 --> 00:12:51.920]  「這奧秘就是愛邦人在基督耶穌裡
[00:12:51.920 --> 00:12:54.720]  藉著福音得以同為後至
[00:12:54.720 --> 00:12:56.120]  同為一體
[00:12:56.120 --> 00:12:58.720]  同為蒙英許的人」
[00:12:58.720 --> 00:13:02.120]  保羅得到神寶貴的啟示
[00:13:02.120 --> 00:13:06.520]  而且有份在當中去履行神給他的使命的時候
[00:13:06.520 --> 00:13:10.720]  他現在還要去揭開神的奧秘
[00:13:10.720 --> 00:13:13.920]  就是歷世歷代隱藏神的計劃
[00:13:13.920 --> 00:13:18.120]  原來不是猶太人去獨享神這份賜福
[00:13:18.120 --> 00:13:22.320]  愛邦人同樣有份去享受神這份恩典
[00:13:22.320 --> 00:13:25.520]  神要透過教會去成就
[00:13:25.520 --> 00:13:30.120]  將這三個榮耀計劃在當中去成就出來
[00:13:30.120 --> 00:13:33.720]  第一個「同」就是要同為後至
[00:13:33.720 --> 00:13:36.520]  如果你是當時猶太人的時候
[00:13:36.520 --> 00:13:38.320]  聽見保羅這樣說
[00:13:38.320 --> 00:13:41.120]  「愛邦人可以得著同為後至
[00:13:41.120 --> 00:13:45.320]  整個猶太人的民族會很震驚」
[00:13:45.320 --> 00:13:46.320]  為什麼?
[00:13:46.320 --> 00:13:49.920]  因為猶太人對自己的民族是有優越感的
[00:13:49.920 --> 00:13:53.720]  因為他們覺得自己是亞伯拉罕的後裔
[00:13:53.720 --> 00:13:55.320]  是神的選民
[00:13:55.320 --> 00:13:57.120]  是神呼召他們
[00:13:57.120 --> 00:14:00.520]  也都視愛邦人為不潔
[00:14:00.520 --> 00:14:03.120]  他們不要跟愛邦人來往
[00:14:03.120 --> 00:14:05.920]  為要的是保持自己的聖潔
[00:14:05.920 --> 00:14:10.320]  所以猶太人覺得只有他們有神給他們的律法
[00:14:10.320 --> 00:14:11.920]  才能夠得救
[00:14:11.920 --> 00:14:14.920]  而愛邦人沒有神給他們的律法的時候
[00:14:14.920 --> 00:14:16.920]  他們就不能夠得救
[00:14:16.920 --> 00:14:21.120]  除非愛邦人歸入猶太教裏面
[00:14:21.120 --> 00:14:23.320]  否則猶太人不相信
[00:14:23.320 --> 00:14:27.720]  愛邦人可以分享神給亞伯拉罕的應許
[00:14:27.720 --> 00:14:32.320]  可惜猶太人誤解了神賜律法的本意
[00:14:32.320 --> 00:14:35.520]  按照自己對律法的理解
[00:14:35.520 --> 00:14:39.520]  製作出一套他們以為得救的方法
[00:14:39.520 --> 00:14:42.520]  卻不明白神稱義救恩的計劃
[00:14:42.520 --> 00:14:47.120]  現在保羅要在裏面揭露這個奧秘
[00:14:47.120 --> 00:14:50.720]  愛邦人就可以因著基督的補血
[00:14:50.720 --> 00:14:53.120]  成為亞伯拉罕的後裔
[00:14:53.120 --> 00:14:55.120]  同享產業
[00:14:55.120 --> 00:14:59.320]  這份恩典其實是打破了一個種族
[00:14:59.320 --> 00:15:01.320]  階層的優越感
[00:15:01.320 --> 00:15:07.120]  在神眼中世上一切人同樣都可以成為神的兒女
[00:15:07.120 --> 00:15:11.120]  只要你能夠在基督裏面得著
[00:15:11.120 --> 00:15:12.720]  相信基督
[00:15:12.720 --> 00:15:14.920]  得著基督的補血
[00:15:14.920 --> 00:15:18.120]  能夠在當中成為神的兒女
[00:15:18.120 --> 00:15:20.720]  過去恩福給人的感覺
[00:15:20.720 --> 00:15:24.520]  不知道對大家來說是一個什麼樣的感覺
[00:15:24.520 --> 00:15:28.120]  我們很多時候都會在當中提及
[00:15:28.120 --> 00:15:30.920]  我們是一個中產的教會
[00:15:30.920 --> 00:15:32.920]  過去可能在疫情之前
[00:15:32.920 --> 00:15:34.120]  更加給人的感覺是
[00:15:34.120 --> 00:15:36.320]  我們是一個萬人的教會
[00:15:36.320 --> 00:15:38.120]  現在就不是了
[00:15:38.120 --> 00:15:40.920]  疫情、移民潮之後
[00:15:40.920 --> 00:15:42.920]  我們人數少了很多
[00:15:42.920 --> 00:15:44.920]  所以有時候在過往的
[00:15:44.920 --> 00:15:47.120]  台上的目者或者會友
[00:15:47.120 --> 00:15:50.720]  不自覺地都會將這些東西掛在後面
[00:15:50.720 --> 00:15:52.720]  我不知道你們有沒有試過
[00:15:52.720 --> 00:15:54.920]  會不會我們都有一份
[00:15:54.920 --> 00:15:57.720]  我們覺得自己很優越的感覺呢?
[00:15:57.720 --> 00:15:59.320]  這份優越的感覺
[00:15:59.320 --> 00:16:01.320]  可能無意中
[00:16:01.320 --> 00:16:06.120]  將教會建了一道牆出來
[00:16:06.120 --> 00:16:08.920]  令到社會其他階層的人士
[00:16:08.920 --> 00:16:12.920]  都不敢走進來教會當中
[00:16:12.920 --> 00:16:14.920]  又或者我們有沒有
[00:16:14.920 --> 00:16:19.320]  無意之間也帶著這份優越感去侍奉呢?
[00:16:19.320 --> 00:16:21.520]  去接觸社區的人士
[00:16:21.520 --> 00:16:24.920]  令到其他人有不舒服的感覺呢?
[00:16:24.920 --> 00:16:27.920]  這個都值得我們在當中去思想
[00:16:27.920 --> 00:16:30.720]  所以我們看到第二個「同」
[00:16:30.720 --> 00:16:32.520]  就是同為一體
[00:16:32.520 --> 00:16:34.120]  同為一體所指的就是
[00:16:34.120 --> 00:16:36.120]  猶太和外邦的信徒
[00:16:36.120 --> 00:16:38.920]  在基督裡面要組成一個身體
[00:16:38.920 --> 00:16:40.520]  就是教會
[00:16:40.520 --> 00:16:41.520]  在舊約裡面
[00:16:41.520 --> 00:16:44.920]  神預言萬民都要食著基督的德究
[00:16:44.920 --> 00:16:47.320]  但是群被屬的人
[00:16:47.320 --> 00:16:50.720]  組成一個共同體
[00:16:50.720 --> 00:16:52.720]  一直是一個迷離
[00:16:52.720 --> 00:16:54.120]  到新約時代
[00:16:54.120 --> 00:16:55.520]  教會的名詞
[00:16:55.520 --> 00:16:58.120]  才首次被披露
[00:16:58.120 --> 00:17:00.520]  以身體作為一個比喻
[00:17:00.520 --> 00:17:03.720]  說明教會是一個多元而合一
[00:17:03.720 --> 00:17:05.720]  雖然教會提倡
[00:17:05.720 --> 00:17:11.120]  雖然今天世界提倡多元和共融的社會
[00:17:11.120 --> 00:17:16.920]  但始終因著民族、文化、階級、資源、地理環境
[00:17:16.920 --> 00:17:18.720]  和人的罪性
[00:17:18.720 --> 00:17:20.920]  不能夠在當中去實現
[00:17:20.920 --> 00:17:24.120]  反而產生了很多的保護主義
[00:17:24.120 --> 00:17:27.920]  優先的政策、資源的爭奪等等
[00:17:27.920 --> 00:17:29.520]  不斷的抬頭
[00:17:29.520 --> 00:17:33.320]  人與人之間無法達到真正的共融
[00:17:33.320 --> 00:17:35.920]  唯有在基督裡面的信徒
[00:17:35.920 --> 00:17:38.920]  能夠可以在當中去合一
[00:17:38.920 --> 00:17:42.920]  只要大家不是看見自己有多麼重要
[00:17:42.920 --> 00:17:47.120]  又或者不是看見自己有多少能力
[00:17:47.120 --> 00:17:48.920]  而是大家要看見
[00:17:48.920 --> 00:17:50.920]  原來我們一切所有的
[00:17:50.920 --> 00:17:53.720]  都是來自耶穌基督
[00:17:53.720 --> 00:17:55.920]  當我們願意在當中去
[00:17:55.920 --> 00:17:58.120]  單單仰望耶穌的時候
[00:17:58.120 --> 00:18:01.120]  我們才能夠謙卑下來
[00:18:01.120 --> 00:18:03.920]  與其他的信徒成為一體
[00:18:03.920 --> 00:18:06.120]  在耶穌基督十字架之下
[00:18:06.120 --> 00:18:09.120]  這個奧秘就是要將各族、各民
[00:18:09.120 --> 00:18:11.320]  一起團結起來
[00:18:11.320 --> 00:18:15.720]  正如《加勒太書》三章二十八節裡面
[00:18:15.720 --> 00:18:16.720]  再這樣說
[00:18:16.720 --> 00:18:19.520]  「不再分猶太人或希臘人
[00:18:19.520 --> 00:18:22.320]  不再分遺老的自主
[00:18:22.320 --> 00:18:24.320]  不再分男的女的
[00:18:24.320 --> 00:18:28.320]  因為你們在基督耶穌裡都成為一了」
[00:18:28.320 --> 00:18:30.720]  保羅指出神的計劃
[00:18:30.720 --> 00:18:33.920]  是教會與神在裡面同工
[00:18:33.920 --> 00:18:36.520]  是要帶領人進入天國
[00:18:36.520 --> 00:18:40.920]  而神的恩典就是要透過福音和教會
[00:18:40.920 --> 00:18:45.920]  得以彰顯這個寶貴的計劃
[00:18:45.920 --> 00:18:49.320]  第三個「同」就是我們要「同蒙英許」
[00:18:49.320 --> 00:18:51.920]  過去只有亞伯拉罕的子孫
[00:18:51.920 --> 00:18:54.720]  才能夠得著神的「英許」
[00:18:54.720 --> 00:18:56.720]  如今的猶太人和外邦人
[00:18:56.720 --> 00:18:58.320]  一起在基督裡面
[00:18:58.320 --> 00:19:00.920]  都能夠得著聖經裡面提及
[00:19:00.920 --> 00:19:03.520]  一切的「英許」和「祝福」
[00:19:03.520 --> 00:19:05.720]  實在是一個很寶貴
[00:19:05.720 --> 00:19:10.320]  神給外邦人能夠得著這份福分
[00:19:10.320 --> 00:19:11.720]  所以不單是這樣
[00:19:11.720 --> 00:19:13.120]  第二個使命的目的
[00:19:13.120 --> 00:19:14.520]  要認清的就是
[00:19:14.520 --> 00:19:17.320]  我們一起看看第九和第十節
