
[00:00:00.000 --> 00:00:05.680]  將我們的心交給神
[00:03:51.840 --> 00:03:56.680]  我現在因基督的緣故而當作是有損的
[00:03:56.680 --> 00:03:58.200]  不但如此
[00:03:58.200 --> 00:04:01.600]  我已把萬事當作是有損的
[00:04:01.600 --> 00:04:06.120]  因我已認識我主基督耶穌為至寶
[00:04:06.120 --> 00:04:08.880]  我為他已經凋棄萬事
[00:04:08.880 --> 00:04:10.440]  看作糞土
[00:04:10.440 --> 00:04:12.560]  為要贏得基督
[00:04:12.560 --> 00:04:15.120]  並且得以在他裡面
[00:04:15.120 --> 00:04:18.480]  不是有自己因律法而得的義
[00:04:18.480 --> 00:04:20.920]  而是有信基督的義
[00:04:20.920 --> 00:04:25.160]  就是基於信從神而來的義」
[00:04:25.160 --> 00:04:26.880]  謝謝
[00:04:26.880 --> 00:04:29.360]  第一個P字就是「鋪」
[00:04:29.360 --> 00:04:30.920]  就是標竿
[00:04:30.920 --> 00:04:32.840]  我們一定要認識到
[00:04:32.840 --> 00:04:35.800]  其實從主而來的標竿是什麼呢?
[00:04:35.800 --> 00:04:38.680]  其實無論要完成什麼賽事
[00:04:38.680 --> 00:04:42.880]  最終都一定要跑到大會設定的標竿
[00:04:42.880 --> 00:04:45.040]  才算是完成的
[00:04:45.040 --> 00:04:47.600]  其實我們跑這條天國的賽道
[00:04:47.600 --> 00:04:51.440]  都有主為我們設定的標竿
[00:04:51.440 --> 00:04:55.680]  如果我們的人生是向著世界設定的標竿
[00:04:55.680 --> 00:04:57.680]  不斷地跑
[00:04:57.680 --> 00:05:00.800]  最終只會跑了很多冤枉路
[00:05:00.800 --> 00:05:04.680]  又或者有時候我們跑到差不多近終點的時候
[00:05:04.680 --> 00:05:07.760]  才知道原來標竿錯了
[00:05:07.760 --> 00:05:12.320]  結果感覺到又撲空又虛空
[00:05:12.320 --> 00:05:14.400]  在剛剛讀這幾節的經文裡面
[00:05:14.400 --> 00:05:17.280]  保羅分享了他在大馬色路上
[00:05:17.280 --> 00:05:20.200]  遇見復活的主耶穌之前
[00:05:20.200 --> 00:05:24.720]  和之後他人生的標竿一個很大的轉變
[00:05:24.720 --> 00:05:26.960]  首先我們看看先前
[00:05:26.960 --> 00:05:29.480]  就是他遇上主耶穌基督之前
[00:05:29.480 --> 00:05:31.960]  保羅的人生標竿的設定
[00:05:31.960 --> 00:05:36.320]  就是以為與自己有益的東西
[00:05:36.320 --> 00:05:37.760]  換句話說
[00:05:37.760 --> 00:05:41.120]  就是對自己的地位、身份
[00:05:41.120 --> 00:05:43.400]  或者可以提升的東西
[00:05:43.400 --> 00:05:47.360]  他都會全力以赴地去追逐
[00:05:47.360 --> 00:05:51.040]  這些標竿就好像在這段經文前兩節
[00:05:51.040 --> 00:05:52.800]  保羅自己分享到的
[00:05:52.800 --> 00:05:54.720]  在第五和第六節
[00:05:54.720 --> 00:05:56.520]  值得他自誇的東西
[00:05:56.520 --> 00:05:59.200]  包括他贏在起跑線
[00:05:59.200 --> 00:06:02.080]  他有純正的優良的猶太人血統
[00:06:02.080 --> 00:06:05.040]  而後天他還是繫出名門
[00:06:05.040 --> 00:06:08.840]  對嚴謹的律法他不僅說滾瓜爛熟
[00:06:08.840 --> 00:06:11.960]  更加是遵守到無可指責
[00:06:11.960 --> 00:06:14.320]  為了他所效忠的猶太教
[00:06:14.320 --> 00:06:17.920]  他甚至迫不得已地迫教會、捉拿基督徒等等
[00:06:17.920 --> 00:06:19.920]  這就是之前的
[00:06:19.920 --> 00:06:25.200]  但之後保羅就用了很強烈、遞進和很詳盡的描述
[00:06:25.200 --> 00:06:29.320]  來形容當他從遇上到認識
[00:06:29.320 --> 00:06:31.320]  到得著主耶穌之後
[00:06:31.320 --> 00:06:34.680]  他人生標竿的重設
[00:06:34.680 --> 00:06:37.640]  昔日他引以為傲的背景
[00:06:37.640 --> 00:06:39.640]  以及無敵的履歷
[00:06:39.640 --> 00:06:43.280]  這堆世人看來很好的東西
[00:06:43.280 --> 00:06:45.760]  但保羅現在他覺得是甚麼?
[00:06:45.760 --> 00:06:47.760]  有損是嗎?
[00:06:47.760 --> 00:06:49.600]  其實有損的意思是
[00:06:49.600 --> 00:06:53.000]  好像做生意的虧損的數目
[00:06:53.000 --> 00:06:55.000]  接著在第八節
[00:06:55.000 --> 00:06:57.000]  他說不單止是這樣
[00:06:57.000 --> 00:06:58.680]  意思是甚麼?
[00:06:58.680 --> 00:07:02.600]  即是那堆好東西當作是有損也不夠
[00:07:02.600 --> 00:07:04.600]  他現在當甚麼是有損?
[00:07:04.600 --> 00:07:06.600]  大家,弟兄姊妹
[00:07:06.600 --> 00:07:08.120]  萬事
[00:07:08.120 --> 00:07:10.120]  萬事就是所有東西
[00:07:10.120 --> 00:07:13.600]  全部都當作是有損
[00:07:13.600 --> 00:07:17.000]  為甚麼保羅會有這麼大的轉變?
[00:07:17.000 --> 00:07:18.440]  原因其實很簡單
[00:07:18.440 --> 00:07:19.960]  在經文裏面我們看到
[00:07:19.960 --> 00:07:21.080]  在第八節
[00:07:21.080 --> 00:07:22.000]  那裏說
[00:07:22.000 --> 00:07:27.720]  因我以認識我主基督耶穌為自保
[00:07:27.720 --> 00:07:31.920]  是保羅發現了生命裏面最寶貴的東西
[00:07:31.920 --> 00:07:34.920]  最值得他窮畢生去追求的東西
[00:07:34.920 --> 00:07:36.920]  就是認識主耶穌基督
[00:07:36.920 --> 00:07:38.440]  原文第八節這個
[00:07:38.440 --> 00:07:41.440]  認識我主基督耶穌為自保
[00:07:41.440 --> 00:07:46.440]  其實是說認識主基督耶穌是我的主
[00:07:46.440 --> 00:07:49.240]  認識耶穌基督是我的主
[00:07:49.240 --> 00:07:51.240]  就是他生命的主
[00:07:51.240 --> 00:07:52.520]  所以在這時候
[00:07:52.520 --> 00:07:55.720]  其他東西放上去比較起來
[00:07:55.720 --> 00:07:59.000]  就變得毫無價值
[00:07:59.000 --> 00:08:01.160]  其實這份認識
[00:08:01.160 --> 00:08:02.600]  不單止是說
[00:08:02.600 --> 00:08:05.720]  決志得救的時候初步的經歷
[00:08:05.720 --> 00:08:08.720]  還是一個透過時間關係
[00:08:08.720 --> 00:08:12.120]  慢慢浸出來一個關係的建立
[00:08:12.120 --> 00:08:13.920]  當我們如果真的
[00:08:13.920 --> 00:08:17.120]  說給神在我們生命裏面做主的時候
[00:08:17.120 --> 00:08:20.200]  意思就是我們願意將我們的生命的主權
[00:08:20.200 --> 00:08:22.920]  降服給神
[00:08:22.920 --> 00:08:24.800]  我們如果是這樣做的時候
[00:08:24.800 --> 00:08:27.080]  我們的生命其實會變得很輕鬆
[00:08:27.080 --> 00:08:28.120]  很輕散
[00:08:28.120 --> 00:08:29.400]  因為我們很多東西
[00:08:29.400 --> 00:08:31.520]  都可以交託給我們的神
[00:08:31.520 --> 00:08:33.000]  全部卸給祂
[00:08:33.000 --> 00:08:36.000]  另外就是當我們認識神的時候
[00:08:36.000 --> 00:08:37.320]  越認識祂
[00:08:37.320 --> 00:08:39.600]  我們就越曉得越明白
[00:08:39.600 --> 00:08:41.400]  神究竟在我生命裏面
[00:08:41.400 --> 00:08:42.520]  不同的範疇
[00:08:42.520 --> 00:08:44.120]  不同的層面上
[00:08:44.120 --> 00:08:46.520]  究竟有什麼心意呢
[00:08:46.520 --> 00:08:47.520]  就好像是
[00:08:47.520 --> 00:08:49.800]  當我們越認識神的時候
[00:08:49.800 --> 00:08:52.720]  我們在夫婦關係的相處裏面
[00:08:52.720 --> 00:08:54.000]  我們再不是說
[00:08:54.000 --> 00:08:55.000]  我想怎樣
[00:08:55.000 --> 00:08:56.200]  我要怎樣
[00:08:56.200 --> 00:08:57.400]  你聽我說
[00:08:57.400 --> 00:09:01.120]  而是我們學習主耶穌基督的位身
[00:09:01.120 --> 00:09:02.600]  那個信服
[00:09:02.600 --> 00:09:04.200]  那份愛
[00:09:04.200 --> 00:09:06.120]  在教養子女方面
[00:09:06.120 --> 00:09:07.920]  我們不是說
[00:09:07.920 --> 00:09:09.120]  要學世界的
[00:09:09.120 --> 00:09:10.720]  贏在起跑時
[00:09:10.720 --> 00:09:13.520]  而是要明白神的心意是
[00:09:13.520 --> 00:09:14.520]  究竟做父母
[00:09:14.520 --> 00:09:15.920]  神想我們做父母的
[00:09:15.920 --> 00:09:18.200]  是將什麼最好的承傳
[00:09:18.200 --> 00:09:19.720]  給我們的下一代呢
[00:09:19.720 --> 00:09:23.000]  我們怎樣來教養祂呢
[00:09:23.000 --> 00:09:24.000]  在工作方面
[00:09:24.000 --> 00:09:27.600]  佔了我們差不多多過三分一時間的工作地方
[00:09:27.600 --> 00:09:29.200]  如果我們越認識神
[00:09:29.200 --> 00:09:31.200]  我們就會明白到原來這個地方
[00:09:31.200 --> 00:09:33.200]  都是我們可以見證神
[00:09:33.200 --> 00:09:35.000]  可以榮耀神的地方
[00:09:35.000 --> 00:09:37.600]  不要浪費了它
[00:09:37.600 --> 00:09:39.800]  因著這份認識
[00:09:39.800 --> 00:09:42.600]  我們才可以去享受到
[00:09:42.600 --> 00:09:45.000]  其實生命是很棒的
[00:09:45.000 --> 00:09:46.200]  是很美好
[00:09:46.200 --> 00:09:48.600]  而且是很滿足的
[00:09:48.600 --> 00:09:51.600]  保羅有這個屬靈的洞見
[00:09:51.600 --> 00:09:54.200]  所以他很樂意為主做什麼呢
[00:09:54.200 --> 00:09:55.600]  凋棄萬事
[00:09:55.600 --> 00:09:58.200]  即是什麼都丟掉
[00:09:58.200 --> 00:10:00.200]  保羅繼而再進一步解釋
[00:10:00.200 --> 00:10:03.600]  為什麼他那麼容易凋棄萬事
[00:10:03.600 --> 00:10:05.800]  因為他眼中這些東西
[00:10:05.800 --> 00:10:08.000]  不單只是一個虧損
[00:10:08.000 --> 00:10:09.800]  甚至乎是什麼
[00:10:09.800 --> 00:10:11.400]  糞土
[00:10:11.400 --> 00:10:16.200]  即是那些又臭又骯髒的米田穀
[00:10:16.200 --> 00:10:18.600]  保羅之所以能夠事一直
[00:10:18.600 --> 00:10:20.400]  他在猶太人社會裏面
[00:10:20.400 --> 00:10:23.800]  其實他已經建立了很優越的地位
[00:10:23.800 --> 00:10:26.400]  他自己是很有特權
[00:10:26.400 --> 00:10:28.200]  以及很安穩的生活
[00:10:28.200 --> 00:10:30.400]  但他通通都可以凋棄
[00:10:30.400 --> 00:10:34.800]  甚至覺得這些東西都是糞土
[00:10:34.800 --> 00:10:37.400]  其實他的目的只是一個
[00:10:37.400 --> 00:10:40.200]  就是要得著主耶穌基督
[00:10:40.200 --> 00:10:42.200]  得意在他裏面
[00:10:42.200 --> 00:10:44.200]  其實得著就是贏得
[00:10:44.200 --> 00:10:47.800]  得意在他裏面就是在主裏面被抓到
[00:10:47.800 --> 00:10:49.000]  就是他把這些東西都丟掉
[00:10:49.000 --> 00:10:51.800]  因為這一切都會阻礙他
[00:10:51.800 --> 00:10:53.400]  更加得著基督
[00:10:53.400 --> 00:10:54.800]  更加去認識神
[00:10:54.800 --> 00:10:57.600]  所以他丟都丟不及
[00:10:57.600 --> 00:10:59.400]  親愛的弟兄姊妹
[00:10:59.400 --> 00:11:02.600]  不知道如果你投資上有虧損
[00:11:02.600 --> 00:11:05.400]  你第一時間會怎樣做
[00:11:05.400 --> 00:11:07.600]  當然是立即丟棄它
[00:11:07.600 --> 00:11:10.200]  斬濫止蝕離場
[00:11:10.200 --> 00:11:12.600]  同樣我想都沒有什麼人
[00:11:12.600 --> 00:11:16.800]  會緊握著那些糞土不放手
[00:11:16.800 --> 00:11:18.200]  每一個人都盡快
[00:11:18.200 --> 00:11:21.200]  這麼骯髒當然盡快丟掉它
[00:11:21.200 --> 00:11:23.400]  其實在邏輯道理上
[00:11:23.400 --> 00:11:25.400]  我們每一個人都很明白
[00:11:25.400 --> 00:11:27.800]  但為什麼我們信了主這麼多年
[00:11:27.800 --> 00:11:30.600]  都未能夠為主凋棄萬事
[00:11:30.600 --> 00:11:35.000]  甚至乎是體為糞土呢?
[00:11:35.000 --> 00:11:37.200]  為什麼我們還未能夠將
[00:11:37.200 --> 00:11:38.600]  人生的標竿
[00:11:38.600 --> 00:11:42.400]  是設在更深去認識主耶穌上面呢?
[00:11:42.400 --> 00:11:45.600]  原因其實我們自己都很明白
[00:11:45.600 --> 00:11:49.200]  因為其實我們都不覺得那些東西是虧損
[00:11:49.200 --> 00:11:52.000]  我們都不覺得那些東西是糞土
[00:11:52.000 --> 00:11:55.000]  反而覺得我們一直生命追求的東西
[00:11:55.000 --> 00:11:57.400]  嘩!很得人喜歡
[00:11:57.400 --> 00:11:59.800]  甚至乎沒有這些東西
[00:11:59.800 --> 00:12:02.800]  嘩!不行的
[00:12:02.800 --> 00:12:05.000]  我也分享一下我自己的
[00:12:05.000 --> 00:12:07.600]  生命的經驗、經歷
[00:12:07.600 --> 00:12:09.800]  其實我早在高中時期
[00:12:09.800 --> 00:12:11.800]  我就信耶穌的
[00:12:11.800 --> 00:12:15.200]  信主之後一直都是怪怪的
[00:12:15.200 --> 00:12:18.600]  很熱心參與教會的侍奉、追求
[00:12:18.600 --> 00:12:20.600]  施班、祈禱會
[00:12:20.600 --> 00:12:24.000]  總之什麼都好像全都參加了
[00:12:24.000 --> 00:12:26.200]  直至後來讀完書
[00:12:26.200 --> 00:12:27.800]  出來社會工作
[00:12:27.800 --> 00:12:30.000]  開始有了自己的公司
[00:12:30.000 --> 00:12:32.000]  有了自己的工廠
[00:12:32.000 --> 00:12:33.400]  有了自己的事業
[00:12:33.400 --> 00:12:35.800]  還有剛剛建立自己的家庭之後
[00:12:35.800 --> 00:12:39.000]  嘩!覺得人生很圓滿
[00:12:39.000 --> 00:12:40.800]  人生的標竿
[00:12:40.800 --> 00:12:43.000]  我自己掛在後面的
[00:12:43.000 --> 00:12:45.200]  當然仍然是追求主
[00:12:45.200 --> 00:12:48.400]  繼續參與教會的聚會
[00:12:48.400 --> 00:12:51.600]  但其實真正拼搏的標竿
[00:12:51.600 --> 00:12:54.000]  自己知道是金錢
[00:12:54.000 --> 00:12:57.200]  是一些很優質的生活享受
[00:12:57.200 --> 00:12:57.800]  弟兄姊妹
[00:12:57.800 --> 00:13:00.400]  其實這一切都不是壞事
[00:13:00.400 --> 00:13:03.200]  因為在《傳道書》三章十一節都說
[00:13:03.200 --> 00:13:05.600]  其實人在牢籠裏面享福
[00:13:05.600 --> 00:13:07.600]  都是神的恩賜
[00:13:07.600 --> 00:13:08.600]  但我自己知道
[00:13:08.600 --> 00:13:10.400]  當我一直去追
[00:13:10.400 --> 00:13:13.000]  是一種無止境的滿足的時候
[00:13:13.000 --> 00:13:15.400]  其實神在自己心裏面的位置
[00:13:15.400 --> 00:13:17.600]  就越來越少
[00:13:17.600 --> 00:13:20.200]  內心裏面經常想著的就是
[00:13:20.200 --> 00:13:23.600]  怎樣賺錢更多
[00:13:23.600 --> 00:13:26.200]  戶口的數字可以增加
[00:13:26.200 --> 00:13:28.600]  多於我認識神的增加
[00:13:28.600 --> 00:13:31.600]  多於周圍有沒有人信主的增加
[00:13:31.600 --> 00:13:34.800]  好像都不是我自己那麼關心的事情
[00:13:34.800 --> 00:13:35.600]  這樣
[00:13:35.600 --> 00:13:36.600]  這一堆東西
[00:13:36.600 --> 00:13:38.400]  本來是很好的東西
[00:13:38.400 --> 00:13:39.400]  對我來說
[00:13:39.400 --> 00:13:43.000]  就好像保羅極講有虧損
[00:13:43.000 --> 00:13:44.600]  因為是不知不覺間
[00:13:44.600 --> 00:13:47.200]  這些外表包裝得那麼漂亮的東西
[00:13:47.200 --> 00:13:51.200]  其實慢慢蠶食我愛主的關係
[00:13:51.200 --> 00:13:53.200]  我自己都不知道
[00:13:53.200 --> 00:13:59.000]  直至當這一切逐一的失去的時候
[00:13:59.000 --> 00:14:01.400]  我才醒覺明白
[00:14:01.400 --> 00:14:02.800]  保羅所說
[00:14:02.800 --> 00:14:05.400]  為什麼認識耶穌基督
[00:14:05.400 --> 00:14:07.600]  是我生命的主
[00:14:07.600 --> 00:14:09.800]  是那麼寶貴呢
[00:14:09.800 --> 00:14:12.000]  意思究竟是什麼呢
[00:14:12.000 --> 00:14:16.200]  就是原來在人生的風暴、狂徒裏面
[00:14:16.200 --> 00:14:19.800]  唯有和主耶穌這份那麼緊密的關係
[00:14:19.800 --> 00:14:22.600]  才可以繼續笑著過
[00:14:22.600 --> 00:14:26.000]  有信心、有盼望地過每一天
[00:14:26.000 --> 00:14:29.600]  所以經歷過這些經歷之後
[00:14:29.600 --> 00:14:32.000]  我就立志要向著神
[00:14:32.000 --> 00:14:33.600]  要我追求的標竿
[00:14:33.600 --> 00:14:36.200]  繼續地重新出發
[00:14:36.200 --> 00:14:37.600]  我很感恩
[00:14:37.600 --> 00:14:40.600]  現在我每天向著這個標竿的時候
[00:14:40.600 --> 00:14:43.400]  每天好像上班回來恩福的時候
[00:14:43.400 --> 00:14:45.200]  看著這個十字架的時候
[00:14:45.200 --> 00:14:47.400]  我就感覺到這份滿足
[00:14:47.400 --> 00:14:48.600]  這份喜樂
[00:14:48.600 --> 00:14:50.400]  這份平安
[00:14:50.400 --> 00:14:53.800]  是沒有東西可以代替的
[00:14:53.800 --> 00:14:55.400]  所以第一個P字
[00:14:55.400 --> 00:14:56.600]  Po 標竿
[00:14:56.600 --> 00:14:58.800]  認定從主而來的標竿
[00:14:58.800 --> 00:15:01.600]  就是認識主耶穌的心意
[00:15:01.600 --> 00:15:04.400]  知道祂的心意在我們生命裏面
[00:15:04.400 --> 00:15:07.000]  每一個範圍的方向的時候
[00:15:07.000 --> 00:15:10.000]  這個是非常重要的
[00:15:10.000 --> 00:15:12.000]  第二個P字就是
[00:15:12.000 --> 00:15:15.600]  我們要認識從主而來的力量
[00:15:15.600 --> 00:15:16.600]  Power
[00:15:16.600 --> 00:15:21.400]  讓我們一起讀《肥那比書》三章十到十一節
[00:15:21.400 --> 00:15:22.800]  一、二、三
[00:15:22.800 --> 00:15:24.800]  使我認識基督
[00:15:24.800 --> 00:15:27.000]  知道祂復活的大能
[00:15:27.000 --> 00:15:30.000]  並且知道和祂一同受苦
[00:15:30.000 --> 00:15:31.600]  效法祂的死
[00:15:31.600 --> 00:15:35.200]  或許我也得以從死人中復活
[00:15:35.200 --> 00:15:36.800]  謝謝
[00:15:36.800 --> 00:15:38.200]  第二個P字是
[00:15:38.200 --> 00:15:39.800]  Power 力量
[00:15:39.800 --> 00:15:41.200]  我們一定要認定
[00:15:41.200 --> 00:15:44.800]  從主而來是我們的力量來源
[00:15:44.800 --> 00:15:47.400]  當保羅為主丟棄了萬事
[00:15:47.400 --> 00:15:49.400]  又看作糞土之後
[00:15:49.400 --> 00:15:50.600]  他得著的
[00:15:50.600 --> 00:15:53.400]  就是一份和主耶穌很緊密的關係
[00:15:53.400 --> 00:15:55.200]  因著這份的認識
[00:15:55.200 --> 00:15:56.800]  他不單止知道
[00:15:56.800 --> 00:15:59.000]  主耶穌從死裏面復活
[00:15:59.000 --> 00:16:00.600]  這是一個事實
[00:16:00.600 --> 00:16:04.200]  他更加在生命的挑戰和艱難裏面
[00:16:04.200 --> 00:16:06.000]  他親身經歷到
[00:16:06.000 --> 00:16:08.200]  見證到主耶穌的復活大能
[00:16:08.200 --> 00:16:10.600]  是有多厲害
[00:16:10.600 --> 00:16:14.400]  在哥林多後書十一章裏
[00:16:14.400 --> 00:16:16.600]  保羅他否白了一段
[00:16:16.600 --> 00:16:19.200]  他自己覺得很令他自誇
[00:16:19.200 --> 00:16:20.200]  驕傲的經歷
[00:16:20.200 --> 00:16:21.600]  究竟是甚麼經歷呢
[00:16:21.600 --> 00:16:24.000]  就是他為了主耶穌的緣故
[00:16:24.000 --> 00:16:26.000]  被自己的同胞
[00:16:26.000 --> 00:16:28.800]  猶太人鞭打、棍打
[00:16:28.800 --> 00:16:30.200]  又用石頭打
[00:16:30.200 --> 00:16:33.200]  每次都是要撿回一條命
[00:16:33.200 --> 00:16:36.000]  他還為主耶穌坐過很多次牢
[00:16:36.000 --> 00:16:39.000]  又有各式各樣的凶險
[00:16:39.000 --> 00:16:42.400]  有機、有殼、赤身奴體
[00:16:42.400 --> 00:16:46.600]  不單止這些外在的艱難
[00:16:46.600 --> 00:16:48.800]  最辛苦的是
[00:16:48.800 --> 00:16:52.000]  他說他的內心很沉重
[00:16:52.000 --> 00:16:53.200]  為甚麼呢
[00:16:53.200 --> 00:16:55.800]  因為保羅建立了很多間教會
[00:16:55.800 --> 00:16:58.200]  每一間教會發生的事
[00:16:58.200 --> 00:17:00.600]  都壓在他的心上
[00:17:00.600 --> 00:17:03.600]  大家可以想像多厲害
[00:17:03.600 --> 00:17:05.400]  弟兄姊妹,我相信我們
[00:17:05.400 --> 00:17:08.000]  沒有保羅十分之一的經歷
[00:17:08.000 --> 00:17:12.200]  我們都已經喊救命、舉手投降
[00:17:12.200 --> 00:17:15.200]  但保羅為甚麼可以這麼打不死
[00:17:15.200 --> 00:17:19.200]  還經常流露著這麼喜樂的生命呢
[00:17:19.200 --> 00:17:21.800]  答案就是保羅他深深認識到
[00:17:21.800 --> 00:17:25.200]  主耶穌復活的大能是多麼強大
[00:17:25.200 --> 00:17:27.600]  以致他知道不用靠自己的力
[00:17:27.600 --> 00:17:29.800]  靠主耶穌復活的大能
[00:17:29.800 --> 00:17:32.400]  只要緊緊跟隨著他的腳踵
[00:17:32.400 --> 00:17:34.600]  去跑這條天路的時候
[00:17:34.600 --> 00:17:38.200]  他就可以笑著為主受苦
[00:17:38.200 --> 00:17:41.000]  甚至效法主向世界死
[00:17:41.000 --> 00:17:44.400]  不讓世界的事佔據了他內心
[00:17:44.400 --> 00:17:48.400]  直至跑到他將來有復活的身體
[00:17:48.400 --> 00:17:51.400]  見主耶穌的面為止
[00:17:51.400 --> 00:17:53.000]  親愛的弟兄姊妹
[00:17:53.000 --> 00:17:54.200]  既然我們都知道
[00:17:54.200 --> 00:17:56.400]  主復活的大能是這麼厲害
[00:17:56.400 --> 00:17:58.200]  但為甚麼我們很多基督徒
[00:17:58.200 --> 00:18:02.200]  都好像活不出這份喜樂和生命力呢
[00:18:02.200 --> 00:18:03.800]  大家有沒有覺得
[00:18:03.800 --> 00:18:08.200]  我們好像比世界上的阿德笑容少了一點
[00:18:08.200 --> 00:18:10.400]  甚至我們到處看的時候
[00:18:10.400 --> 00:18:12.000]  我們回到教會
[00:18:12.000 --> 00:18:13.800]  有時我們身邊的弟兄姊妹
[00:18:13.800 --> 00:18:15.000]  不好說一句
[00:18:15.000 --> 00:18:17.600]  有時都好像脫皮脫骨
[00:18:17.600 --> 00:18:20.800]  甚至愁眉心鎖
[00:18:20.800 --> 00:18:24.000]  完全未能夠吸引到身邊
