
[00:00:00.000 --> 00:00:01.740]  突然間會早晨
[00:06:14.300 --> 00:06:17.500]  連夫子的說話都沒有記載
[00:06:17.500 --> 00:06:18.900]  不過不同的是
[00:06:18.900 --> 00:06:20.500]  不過相同的是
[00:06:20.500 --> 00:06:23.300]  耶穌都是主動地走過去
[00:06:23.300 --> 00:06:26.500]  他們都立即跟從了耶穌
[00:06:26.500 --> 00:06:28.300]  都是耶穌走過去
[00:06:28.300 --> 00:06:31.300]  看到他們就對他們說
[00:06:31.300 --> 00:06:33.100]  來跟從我
[00:06:33.100 --> 00:06:36.700]  耶穌同樣都看到我們每一個人的心
[00:06:36.700 --> 00:06:38.300]  他都走過來
[00:06:38.300 --> 00:06:39.900]  跟大家說
[00:06:39.900 --> 00:06:43.500]  來跟從我吧
[00:06:43.500 --> 00:06:47.100]  而耶穌呼召的對象
[00:06:47.100 --> 00:06:49.100]  不再是漁夫
[00:06:49.100 --> 00:06:50.500]  而是稅吏
[00:06:50.500 --> 00:06:54.100]  稅吏就像我們今天的稅務局
[00:06:54.100 --> 00:06:55.700]  在耶穌的年代
[00:06:55.700 --> 00:06:58.700]  稅收的制度不是像現在這樣
[00:06:58.700 --> 00:07:00.700]  負責收稅的人
[00:07:00.700 --> 00:07:03.100]  那時候每個人都很討厭
[00:07:03.100 --> 00:07:04.900]  因為那時候做稅吏
[00:07:04.900 --> 00:07:06.900]  其實是幫羅馬政府
[00:07:06.900 --> 00:07:10.900]  去跟猶太同胞徵收稅項
[00:07:10.900 --> 00:07:12.900]  大家記得
[00:07:12.900 --> 00:07:15.900]  耶穌和馬太都是猶太人
[00:07:15.900 --> 00:07:19.700]  而他們的民族是被羅馬政府的人統治了
[00:07:19.700 --> 00:07:22.500]  所以馬太作為猶太人
[00:07:22.500 --> 00:07:24.500]  跟自己族人收錢
[00:07:24.500 --> 00:07:28.900]  就作為羅馬政府的經費
[00:07:28.900 --> 00:07:30.300]  在當時來說
[00:07:30.300 --> 00:07:32.300]  稅吏在百姓的眼中
[00:07:32.300 --> 00:07:34.700]  是好像罪人一樣
[00:07:34.700 --> 00:07:36.700]  因為大部分人的稅吏
[00:07:36.700 --> 00:07:39.500]  都是因為有羅馬政府撐腰
[00:07:39.500 --> 00:07:41.500]  我就欺負平民
[00:07:41.500 --> 00:07:44.700]  拿的錢比應該拿的多
[00:07:44.700 --> 00:07:46.700]  稅吏就會把一些錢
[00:07:46.700 --> 00:07:48.100]  分給羅馬政府
[00:07:48.100 --> 00:07:52.100]  一些錢就自己收了
[00:07:52.100 --> 00:07:53.500]  看到這樣的情況
[00:07:53.500 --> 00:07:56.300]  其他猶太人當然會怎樣
[00:07:56.300 --> 00:07:59.300]  看不起他
[00:07:59.300 --> 00:08:01.700]  就好像A同學做了科長
[00:08:01.700 --> 00:08:03.700]  幫老師收功課
[00:08:03.700 --> 00:08:07.700]  明明老師叫你收每一週
[00:08:07.700 --> 00:08:09.300]  一篇的週記
[00:08:09.300 --> 00:08:12.300]  但科長突然跟所有同學說
[00:08:12.300 --> 00:08:16.700]  老師叫我們每週寫多三篇
[00:08:16.700 --> 00:08:19.100]  然後說是老師說的
[00:08:19.100 --> 00:08:23.700]  然後他就把多了的文章
[00:08:23.700 --> 00:08:26.300]  全部改了自己的名字
[00:08:26.300 --> 00:08:28.100]  用自己的名字去教
[00:08:28.100 --> 00:08:31.300]  其他同學會覺得怎樣
[00:08:31.300 --> 00:08:33.300]  可能會覺得很生氣
[00:08:33.300 --> 00:08:34.700]  為何拿了自己的功課
[00:08:34.700 --> 00:08:35.700]  很辛苦的
[00:08:35.700 --> 00:08:37.700]  雖然是週記而已
[00:08:37.700 --> 00:08:40.300]  以為做了科長就大了
[00:08:40.300 --> 00:08:43.900]  馬太當時正正是猶太人所討厭的對象
[00:08:43.900 --> 00:08:45.500]  在猶太人的眼中
[00:08:45.500 --> 00:08:47.500]  她也是一個叛國者
[00:08:47.500 --> 00:08:49.900]  因為她也是幫羅馬政府收錢
[00:08:49.900 --> 00:08:51.900]  大家看不起她
[00:08:51.900 --> 00:08:54.700]  一個被大部分人看不起
[00:08:54.700 --> 00:08:55.900]  被人討厭的人
[00:08:55.900 --> 00:08:58.700]  耶穌主動走過去邀請她
[00:08:58.700 --> 00:09:00.700]  如果讓我去耶穌
[00:09:00.700 --> 00:09:03.100]  你會否呼召馬太
[00:09:03.100 --> 00:09:07.100]  遲些也要找她傳福音
[00:09:07.100 --> 00:09:08.700]  每個人都討厭她
[00:09:08.700 --> 00:09:10.700]  走過去也會走
[00:09:10.700 --> 00:09:12.300]  但不是的
[00:09:12.300 --> 00:09:16.700]  耶穌仍然是叫她
[00:09:16.700 --> 00:09:18.500]  一個被人輕視
[00:09:18.500 --> 00:09:20.700]  被人討厭的人
[00:09:20.700 --> 00:09:22.700]  就像我們曾幾何時
[00:09:22.700 --> 00:09:24.500]  也可能被人輕視過
[00:09:24.500 --> 00:09:26.100]  被人討厭過
[00:09:26.100 --> 00:09:28.700]  或者做過一些傷害人的事
[00:09:28.700 --> 00:09:32.900]  但耶穌仍然主動呼召我們
[00:09:32.900 --> 00:09:36.300]  相信在德教會這裡的人
[00:09:36.300 --> 00:09:39.100]  我們本身就知道自己
[00:09:39.100 --> 00:09:41.700]  就像馬太一樣是罪人
[00:09:41.700 --> 00:09:44.300]  因為耶穌基督透過其他人
[00:09:44.300 --> 00:09:46.700]  透過導師來愛我們
[00:09:46.700 --> 00:09:47.900]  帶我們回教會
[00:09:47.900 --> 00:09:50.500]  我們才在這裡
[00:09:50.500 --> 00:09:55.300]  耶穌不單單邀請馬太跟從自己
[00:09:55.300 --> 00:09:56.900]  還要跟她吃飯
[00:09:56.900 --> 00:10:01.100]  耶穌特意走去跟被人杯葛的人一起
[00:10:01.100 --> 00:10:03.500]  我們一起讀第十節
[00:10:03.500 --> 00:10:07.100]  「耶穌在屋內坐直的時候
[00:10:07.100 --> 00:10:10.500]  有好些遂利和罪人來
[00:10:10.500 --> 00:10:15.100]  與耶穌和他的門徒一同坐直」
[00:10:15.100 --> 00:10:18.100]  跟耶穌和門徒一起吃飯
[00:10:18.100 --> 00:10:19.300]  不只馬太一個
[00:10:19.300 --> 00:10:22.500]  她還有她的同行和一些罪人
[00:10:22.500 --> 00:10:25.300]  那些罪人沒有遵守到一直以來
[00:10:25.300 --> 00:10:27.700]  流傳下來的摩西五經
[00:10:27.700 --> 00:10:30.900]  沒有跟從法利塞人家的口傳律法
[00:10:30.900 --> 00:10:33.900]  都是一些明星不是那麼好的人
[00:10:33.900 --> 00:10:37.300]  當時法利塞人就像眾人的老師一樣
[00:10:37.300 --> 00:10:39.300]  在宗教上的領袖
[00:10:39.300 --> 00:10:41.100]  都認為跟了人吃飯
[00:10:41.100 --> 00:10:43.100]  會令自己不乾淨
[00:10:43.100 --> 00:10:46.500]  就像感染了COVID或是嚴重了
[00:10:46.500 --> 00:10:50.300]  當你知道你身旁的朋友感染了
[00:10:50.300 --> 00:10:51.900]  你會怎樣呢
[00:10:51.900 --> 00:10:54.300]  是不是也會避開一點
[00:10:54.300 --> 00:10:56.500]  不過可能大家很有義氣
[00:10:56.500 --> 00:11:00.700]  「不行,你感染了,我和你一起感染」
[00:11:00.700 --> 00:11:03.300]  可能他們也不想感染到群體
[00:11:03.300 --> 00:11:04.700]  法利塞人
[00:11:04.700 --> 00:11:07.300]  但耶穌不是
[00:11:07.300 --> 00:11:10.500]  耶穌連同門徒和他們一起吃飯
[00:11:10.500 --> 00:11:13.300]  花時間和他們相處
[00:11:13.300 --> 00:11:16.300]  其實耶穌大可以叫門徒
[00:11:16.300 --> 00:11:20.100]  「你負責一堆人,你就負責另一堆人」
[00:11:20.100 --> 00:11:23.900]  「跟他們說,勸他們不要再做壞事」
[00:11:23.900 --> 00:11:25.900]  「跟隨摩西五經」
[00:11:25.900 --> 00:11:28.500]  或是叫門徒說說他們的事蹟
[00:11:28.500 --> 00:11:31.900]  「治病講鬼」等等,全部都要說
[00:11:31.900 --> 00:11:32.900]  又或者
[00:11:32.900 --> 00:11:35.900]  「一次過餵他們其他人肚子」
[00:11:35.900 --> 00:11:37.900]  「我現在就赦免你們的罪」
[00:11:37.900 --> 00:11:39.500]  這樣就可以走了
[00:11:39.500 --> 00:11:41.500]  但不是的,耶穌真的
[00:11:41.500 --> 00:11:45.900]  花時間和他們相處,吃飯
[00:11:45.900 --> 00:11:48.300]  還有
[00:11:48.300 --> 00:11:52.300]  猶太人不是隨便去其他人家裡吃飯
[00:11:52.300 --> 00:11:55.300]  他們的家裡代表著接納
[00:11:55.300 --> 00:11:59.300]  也不是用外貌或行為來判斷那些人
[00:11:59.300 --> 00:12:03.300]  而是真心地接納他們每一個人
[00:12:03.300 --> 00:12:07.300]  雖然人有時候會不可愛
[00:12:07.300 --> 00:12:12.300]  但耶穌是真誠地接納每一個罪人
[00:12:12.300 --> 00:12:17.300]  我們一起讀第十一至十三節吧
[00:12:17.300 --> 00:12:22.300]  「發利塞人看見,就對耶穌的門徒說」
[00:12:22.300 --> 00:12:28.300]  「你們的先生為什麼和誰理病罪人一同吃飯呢?」
[00:12:28.300 --> 00:12:30.300]  「耶穌聽見就說」
[00:12:30.300 --> 00:12:33.300]  「看見的人用不著醫生」
[00:12:33.300 --> 00:12:36.300]  「有病的人才用得著」
[00:12:36.300 --> 00:12:41.300]  「經上說:有喜愛連戳,不起愛祭祀」
[00:12:41.300 --> 00:12:45.300]  「這句話的意思,你們且去揣摩」
[00:12:45.300 --> 00:12:50.300]  「我來本不是召義人,乃是召罪人」
[00:12:50.300 --> 00:12:55.300]  「發利塞人看見,就不客氣地當著耶穌的臉說」
[00:12:55.300 --> 00:13:00.300]  「你們的老師為什麼和誰理病罪人一同吃飯呢?」
[00:13:00.300 --> 00:13:03.300]  「很有丹丹打打的意味」
[00:13:03.300 --> 00:13:09.300]  在五節經文裡,可以看見耶穌看見的東西和發利塞人很不同
[00:13:09.300 --> 00:13:11.300]  發利塞人看見一件事
[00:13:11.300 --> 00:13:15.300]  是那些人很不守規矩,很不守法律
[00:13:15.300 --> 00:13:19.300]  但其實他在問他們,問那些門徒
[00:13:19.300 --> 00:13:22.300]  「為什麼你的老師和不乾淨的人一起吃飯呢?」
[00:13:22.300 --> 00:13:27.300]  「指責耶穌不應該和罪人一起吃飯」
[00:13:27.300 --> 00:13:30.300]  「他們應該被人嫌棄」
[00:13:30.300 --> 00:13:34.300]  「他們做的事都不對,經常欺負人」
[00:13:34.300 --> 00:13:40.300]  「為什麼和那麼受不了的人一起吃飯呢?」
[00:13:41.300 --> 00:13:46.300]  發利塞人很專注地看著他們做的不對的事
[00:13:46.300 --> 00:13:48.300]  他們只差一句
[00:13:48.300 --> 00:13:53.300]  「應該當他們沒有才對,他們不乾淨」
[00:13:53.300 --> 00:14:00.300]  不過耶穌聽到,他沒有看或回應發利塞人的丹丹打打
[00:14:00.300 --> 00:14:04.300]  他沒有迴避,他直接地回應發利塞人
[00:14:04.300 --> 00:14:08.300]  耶穌看見人的心,也重申一次他呼召的是什麼
[00:14:08.300 --> 00:14:10.300]  「看見的人不用醫生」
[00:14:10.300 --> 00:14:14.300]  耶穌給予他自己是醫生,他需要的是病人
[00:14:14.300 --> 00:14:18.300]  而根據前文後理,他說病人即是罪人
[00:14:18.300 --> 00:14:21.300]  耶穌深知罪人需要他
[00:14:21.300 --> 00:14:26.300]  耶穌看見罪人,就好像看見病人沒有醫生一樣
[00:14:26.300 --> 00:14:31.300]  大家通常病的時候,何時才看醫生呢?
[00:14:31.300 --> 00:14:35.300]  會知道自己病,馬上看醫生的請舉手
[00:14:35.300 --> 00:14:41.300]  知道自己病,兩天看醫生的請舉手
[00:14:41.300 --> 00:14:46.300]  哦,第二天請舉手,做得好
[00:14:46.300 --> 00:14:51.300]  誰知道自己病,一個星期後才看醫生的請舉手
[00:14:51.300 --> 00:14:55.300]  我舉了手,因為我試過
[00:14:55.300 --> 00:15:00.300]  我病了一個星期,我本來由感冒變成了支氣管炎
[00:15:00.300 --> 00:15:04.300]  所以如果套入罪去看
[00:15:04.300 --> 00:15:08.300]  如果我們覺得犯了一點罪就覺得沒問題
[00:15:08.300 --> 00:15:11.300]  譬如說人是非,好像覺得沒問題
[00:15:11.300 --> 00:15:14.300]  或者發一點脾氣,覺得沒問題
[00:15:14.300 --> 00:15:16.300]  或者打人,說回就行了
[00:15:16.300 --> 00:15:20.300]  還是我們要大罪到好像忍不住了,要偷東西了
[00:15:20.300 --> 00:15:24.300]  或者去打人了,我們才懂得去找耶穌呢?
[00:15:24.300 --> 00:15:28.300]  耶穌沒有說過小病的人不需要看醫生
[00:15:28.300 --> 00:15:31.300]  耶穌說有病的人是要看醫生
[00:15:31.300 --> 00:15:36.300]  無論大病小病,無論大罪小罪都需要耶穌
[00:15:36.300 --> 00:15:40.300]  我們意識到自己心裡病了的地方嗎?
[00:15:40.300 --> 00:15:45.300]  我們意識到我們需要耶穌這位醫生嗎?
[00:15:45.300 --> 00:15:49.300]  有時我們可能不知道自己原來病了
[00:15:49.300 --> 00:15:51.300]  就好像法理賽人一樣
[00:15:51.300 --> 00:15:53.300]  他也要去到耶穌面前
[00:15:53.300 --> 00:16:01.300]  他才會反映到原來法理賽人看的東西和耶穌真的很不同
[00:16:01.300 --> 00:16:05.300]  法理賽人誤會了
[00:16:05.300 --> 00:16:08.300]  他們以為很守律法,神就喜歡
[00:16:08.300 --> 00:16:10.300]  或者神就很開心
[00:16:10.300 --> 00:16:13.300]  他們喜悅他們所獻上的
[00:16:13.300 --> 00:16:18.300]  但是馬太福音已經兩次對法理賽人表達到
[00:16:18.300 --> 00:16:22.300]  耶穌在第十三節想表達
[00:16:22.300 --> 00:16:26.300]  我喜愛連率,不喜愛祭祀
[00:16:26.300 --> 00:16:31.300]  其實最先這句說話是在《河西雅書》六章六節記載
[00:16:31.300 --> 00:16:35.300]  這句說話的整句說話是
[00:16:35.300 --> 00:16:38.300]  我喜愛連率,不喜愛祭祀
[00:16:38.300 --> 00:16:41.300]  喜愛認識神,勝過凡濟
[00:16:41.300 --> 00:16:46.300]  連率的原文更貼切是說忠誠或者良善
[00:16:46.300 --> 00:16:51.300]  主要說的是他寧可對屬他的人
[00:16:51.300 --> 00:16:55.300]  活出忠誠,喜愛上帝的心
[00:16:55.300 --> 00:16:57.300]  更加多認識神
[00:16:57.300 --> 00:17:01.300]  人可以按著神的心意去走
[00:17:01.300 --> 00:17:05.300]  多過著重於向耶穌獻上多少
[00:17:05.300 --> 00:17:10.300]  甚至可以說是神不太喜歡表面的敬拜
[00:17:10.300 --> 00:17:13.300]  或者表面的拜祭儀式
[00:17:13.300 --> 00:17:15.300]  在新約的馬太福音裡
[00:17:15.300 --> 00:17:18.300]  耶穌就兩次用了這句說話
[00:17:18.300 --> 00:17:21.300]  第一次是九章十三節
[00:17:21.300 --> 00:17:25.300]  第二次是馬太福音十二章七節
[00:17:25.300 --> 00:17:27.300]  在十二章所說的是安息日
[00:17:27.300 --> 00:17:30.300]  耶穌在麥田經過
[00:17:30.300 --> 00:17:32.300]  然後他的門徒就肚子餓了
[00:17:32.300 --> 00:17:34.300]  他就摘了些麥來吃
[00:17:34.300 --> 00:17:37.300]  法利賽人看到又對耶穌說
[00:17:37.300 --> 00:17:40.300]  你們做些安息日不能做的事
[00:17:40.300 --> 00:17:43.300]  吃的只是祭祀才可以吃的陳設餅
[00:17:43.300 --> 00:17:45.300]  然後耶穌就回答
[00:17:45.300 --> 00:17:49.300]  大衛和他一起的人肚子餓的時候
[00:17:49.300 --> 00:17:52.300]  他吃的都是祭祀才可以吃的陳設餅
[00:17:52.300 --> 00:17:54.300]  大衛都沒有罪
[00:17:54.300 --> 00:17:56.300]  耶穌就同樣跟他說
[00:17:56.300 --> 00:17:59.300]  我喜愛連戌不喜愛祭祀
[00:17:59.300 --> 00:18:01.300]  去跟法利賽人說
[00:18:01.300 --> 00:18:05.300]  因為顧念滿足人的需要
[00:18:05.300 --> 00:18:10.300]  神寧願連戌人關愛人
[00:18:10.300 --> 00:18:13.300]  多過關注有沒有守律法
[00:18:13.300 --> 00:18:16.300]  耶穌糾正了法利賽人的價值觀
[00:18:16.300 --> 00:18:19.300]  不是用獻上多少祭物或禮儀
[00:18:19.300 --> 00:18:21.300]  去衡量多勁虔
[00:18:21.300 --> 00:18:26.300]  神更願意去連戌人關愛人
[00:18:26.300 --> 00:18:30.300]  神給我們的愛比我們想的更大
[00:18:30.300 --> 00:18:32.300]  法利賽人可能在想
[00:18:32.300 --> 00:18:33.300]  我守律法
[00:18:33.300 --> 00:18:36.300]  我守整個禮儀就代表我很愛主
[00:18:36.300 --> 00:18:39.300]  有很合神的心意
[00:18:39.300 --> 00:18:42.300]  那神就愛我多些
[00:18:42.300 --> 00:18:43.300]  就像我們這樣
[00:18:43.300 --> 00:18:45.300]  我們去教會
[00:18:45.300 --> 00:18:48.300]  我去了 神會不會愛我多些呢
[00:18:48.300 --> 00:18:51.300]  遵守守律法是好的
[00:18:51.300 --> 00:18:54.300]  不過神更多
[00:18:54.300 --> 00:18:57.300]  更喜悅人去提出罪人
[00:18:57.300 --> 00:18:59.300]  神是良善
[00:18:59.300 --> 00:19:00.300]  神有很多愛
[00:19:00.300 --> 00:19:02.300]  祂很想給關愛人
[00:19:02.300 --> 00:19:04.300]  祂看見誰來罪人的需要
[00:19:04.300 --> 00:19:06.300]  祂看見沒有人肯接納他們
[00:19:06.300 --> 00:19:08.300]  祂看見沒有人肯關心他們
[00:19:08.300 --> 00:19:13.300]  耶穌願意去愛他們每一個
[00:19:13.300 --> 00:19:16.300]  耶穌願意去呼召他們
[00:19:16.300 --> 00:19:24.300]  也願意呼召我們去愛他們
[00:19:24.300 --> 00:19:27.300]  譬如我們又說
[00:19:27.300 --> 00:19:29.300]  什麼 你這麼自私
[00:19:29.300 --> 00:19:32.300]  也不想想別人的處境
[00:19:32.300 --> 00:19:34.300]  會不會因為耶穌的愛
[00:19:34.300 --> 00:19:35.300]  我們轉而說
[00:19:35.300 --> 00:19:38.300]  耶穌曾經連續過我
[00:19:38.300 --> 00:19:40.300]  你也找人教過我
[00:19:40.300 --> 00:19:44.300]  讓我陪你一起去做吧
[00:19:44.300 --> 00:19:46.300]  或者我們本身
[00:19:46.300 --> 00:19:48.300]  可能根據自己的性情
[00:19:48.300 --> 00:19:49.300]  可能就會說
[00:19:49.300 --> 00:19:52.300]  你的性格很古怪
[00:19:52.300 --> 00:19:54.300]  我不想跟你做朋友
[00:19:54.300 --> 00:19:56.300]  然後就離開了
[00:19:56.300 --> 00:19:58.300]  還是我們因為耶穌的愛
[00:19:58.300 --> 00:20:00.300]  真心地跟祂說
[00:20:00.300 --> 00:20:02.300]  教會歡迎你
[00:20:02.300 --> 00:20:04.300]  坐在祂旁邊
[00:20:04.300 --> 00:20:05.300]  跟祂說
[00:20:05.300 --> 00:20:08.300]  讓祂覺得被接納
[00:20:08.300 --> 00:20:10.300]  被體恤
[00:20:10.300 --> 00:20:12.300]  神就是這樣向我們每一個人
[00:20:12.300 --> 00:20:17.300]  發出挑戰
[00:20:17.300 --> 00:20:20.300]  當日耶穌呼召我們
[00:20:20.300 --> 00:20:24.300]  今天神同樣
[00:20:24.300 --> 00:20:26.300]  就是這樣呼召我們
[00:20:26.300 --> 00:20:29.300]  向其他人去施願祂的連續
[00:20:29.300 --> 00:20:30.300]  去表達
[00:20:30.300 --> 00:20:32.300]  耶穌先愛我
[00:20:32.300 --> 00:20:33.300]  耶穌也愛你
