
[00:00:00.000 --> 00:00:03.740]  我們今天分享的講題是
[00:01:07.640 --> 00:01:09.520]  輪到我們的組
[00:01:09.520 --> 00:01:10.880]  我負責做代表
[00:01:10.880 --> 00:01:13.040]  我上去祈禱
[00:01:13.040 --> 00:01:15.760]  於是就祈禱
[00:01:15.760 --> 00:01:19.400]  結果又是祈禱到掉下來
[00:01:19.400 --> 00:01:21.840]  覺得自己很醜
[00:01:21.840 --> 00:01:26.760]  不流暢又不優雅
[00:01:26.760 --> 00:01:27.920]  於是結束後
[00:01:27.920 --> 00:01:29.280]  我就問我先生
[00:01:29.280 --> 00:01:30.640]  我就說
[00:01:30.640 --> 00:01:33.000]  剛才我祈禱是不是很差
[00:01:33.000 --> 00:01:34.720]  好像祈禱到掉下來
[00:01:34.720 --> 00:01:37.640]  很醜的樣子被人看到
[00:01:37.640 --> 00:01:40.920]  我先生怎麼回答我呢?
[00:01:40.920 --> 00:01:42.080]  他就說
[00:01:42.080 --> 00:01:44.040]  你祈禱到掉下來
[00:01:44.040 --> 00:01:45.640]  就等於很差
[00:01:45.640 --> 00:01:49.080]  你祈禱是祈禱給別人看的嗎?
[00:01:49.080 --> 00:01:51.640]  我覺得我先生真的說得很好
[00:01:51.640 --> 00:01:53.200]  當頭棒喝
[00:01:53.200 --> 00:01:54.960]  令我自己想起
[00:01:54.960 --> 00:01:56.960]  其實當時我緊張祈禱
[00:01:56.960 --> 00:01:58.640]  不是祈禱的內容
[00:01:58.640 --> 00:01:59.400]  而是祈禱
[00:01:59.400 --> 00:02:01.400]  我祈禱得好不好
[00:02:01.400 --> 00:02:05.040]  能否滿足到別人的期望
[00:02:05.040 --> 00:02:06.880]  原來我根本不明白
[00:02:06.880 --> 00:02:09.400]  什麼叫做祈禱
[00:02:09.400 --> 00:02:10.040]  頂姐妹
[00:02:10.040 --> 00:02:11.400]  如果今天問你
[00:02:11.400 --> 00:02:14.200]  什麼叫祈禱?
[00:02:14.200 --> 00:02:15.720]  繼續很正
[00:02:15.720 --> 00:02:17.200]  誰才適合你
[00:02:17.200 --> 00:02:18.720]  我聊天的時候
[00:02:18.720 --> 00:02:21.240]  很多頂姐妹都答得很對
[00:02:21.240 --> 00:02:21.880]  她就說
[00:02:21.880 --> 00:02:26.480]  祈禱就是跟神聊天
[00:02:26.480 --> 00:02:29.800]  我們都有共同的理解
[00:02:29.800 --> 00:02:32.120]  我覺得也是
[00:02:32.120 --> 00:02:34.720]  但我覺得這樣說
[00:02:34.720 --> 00:02:36.360]  又有點奇怪
[00:02:36.360 --> 00:02:38.360]  因為當我們祈禱的時候
[00:02:38.360 --> 00:02:40.400]  那種聊天其實很特別
[00:02:40.400 --> 00:02:43.640]  不像我們平時跟別人聊天
[00:02:43.640 --> 00:02:44.800]  當我們祈禱的時候
[00:02:44.800 --> 00:02:46.200]  當我們用話
[00:02:46.200 --> 00:02:47.600]  跟神聊天
[00:02:47.600 --> 00:02:50.680]  我們特別聊得聞晝晝
[00:02:50.680 --> 00:02:51.760]  特別客氣
[00:02:51.760 --> 00:02:53.680]  特別有禮貌
[00:02:53.680 --> 00:02:56.720]  當我們透過祈禱跟神聊天的時候
[00:02:56.720 --> 00:02:57.760]  我們很多時候
[00:02:57.760 --> 00:02:58.880]  「主啊」
[00:02:58.880 --> 00:03:00.200]  說說說
[00:03:00.200 --> 00:03:01.600]  說完一堆之後
[00:03:01.600 --> 00:03:02.720]  奉主耶穌的名求
[00:03:02.720 --> 00:03:03.360]  「阿們」
[00:03:03.360 --> 00:03:04.760]  就走了
[00:03:04.760 --> 00:03:06.480]  我們不會這樣跟別人聊天
[00:03:06.480 --> 00:03:07.040]  通常是
[00:03:07.040 --> 00:03:07.880]  我又說一下
[00:03:07.880 --> 00:03:08.680]  你又說一下
[00:03:08.680 --> 00:03:09.200]  你說一下
[00:03:09.200 --> 00:03:09.880]  我又聽一下
[00:03:09.880 --> 00:03:11.160]  我又說一下
[00:03:11.160 --> 00:03:12.480]  好像祈禱變得
[00:03:12.480 --> 00:03:15.200]  很自說自話的聊天
[00:03:15.200 --> 00:03:17.640]  而祈禱這種聊天
[00:03:17.640 --> 00:03:20.000]  有時候聊得特別正面
[00:03:20.000 --> 00:03:22.200]  有時候明明我們在說一些不開心的事
[00:03:22.200 --> 00:03:24.520]  一些難過的事
[00:03:24.520 --> 00:03:25.840]  但往往去到祈禱
[00:03:25.840 --> 00:03:26.960]  去到最後
[00:03:26.960 --> 00:03:29.600]  我們總是要正面描述的
[00:03:29.600 --> 00:03:32.080]  好像這樣才是信仰正確的
[00:03:32.080 --> 00:03:33.840]  好像要把自己好的
[00:03:33.840 --> 00:03:36.320]  或者應該要說的那一面
[00:03:36.320 --> 00:03:38.000]  去跟神說
[00:03:38.000 --> 00:03:41.040]  這樣才合乎聖徒的體統
[00:03:41.040 --> 00:03:44.160]  我不知道大家會不會這樣呢?
[00:03:44.160 --> 00:03:46.320]  好像只有我是這樣
[00:03:46.320 --> 00:03:47.680]  你們是不是這樣?
[00:03:47.680 --> 00:03:49.360]  有些是吧
[00:03:49.360 --> 00:03:51.080]  多謝你點頭
[00:03:51.080 --> 00:03:53.000]  成為我的一個連結
[00:03:53.000 --> 00:03:56.000]  今天我們就進入到詩篇裡面
[00:03:56.000 --> 00:03:57.840]  《正正濟思》想禱告
[00:03:57.840 --> 00:03:59.680]  其實是一回什麼事
[00:03:59.680 --> 00:04:02.120]  詩篇是在聖經裡面
[00:04:02.120 --> 00:04:05.400]  一卷跟其他書卷很不同的一卷書
[00:04:05.400 --> 00:04:07.280]  它的內容只有一樣
[00:04:07.280 --> 00:04:08.720]  就是禱告
[00:04:08.720 --> 00:04:11.720]  總共有150篇的禱文
[00:04:11.720 --> 00:04:14.080]  是詩人在他們當時的處境
[00:04:14.080 --> 00:04:15.360]  去跟神聊天
[00:04:15.360 --> 00:04:18.560]  跟神相遇的一些記錄
[00:04:18.560 --> 00:04:21.920]  今天我們會進入到詩篇63篇
[00:04:21.920 --> 00:04:24.480]  看看詩人如何在禱告中
[00:04:24.480 --> 00:04:25.720]  去跟神聊天
[00:04:25.720 --> 00:04:27.000]  跟神相遇
[00:04:27.000 --> 00:04:29.160]  也都在他們的相遇當中
[00:04:29.160 --> 00:04:30.680]  今天如何引領我們
[00:04:30.680 --> 00:04:34.480]  進入一個更豐富的禱告生活
[00:04:34.480 --> 00:04:37.840]  我們進入到詩篇的63篇的時候
[00:04:37.840 --> 00:04:40.280]  我們看看經文的背景
[00:04:40.280 --> 00:04:42.440]  這首詩的題目就是
[00:04:42.440 --> 00:04:44.160]  《大衛的詩》
[00:04:44.160 --> 00:04:48.400]  是他在猶大曠野時作的
[00:04:48.400 --> 00:04:50.640]  原來根據記載
[00:04:50.640 --> 00:04:54.880]  大衛有兩次逃亡到猶大曠野的經歷
[00:04:54.880 --> 00:04:56.600]  第一次是為了逃避
[00:04:56.600 --> 00:04:58.560]  索羅王的追殺
[00:04:58.560 --> 00:05:01.840]  第二次是為了逃避自己的兒子阿沙隆
[00:05:01.840 --> 00:05:05.040]  他散為他背叛自己
[00:05:05.040 --> 00:05:08.040]  甚至追殺這個父親
[00:05:08.040 --> 00:05:11.160]  當時被追殺的經歷
[00:05:11.160 --> 00:05:13.760]  大衛非常淒涼
[00:05:13.760 --> 00:05:15.640]  就是這樣的背景下
[00:05:15.640 --> 00:05:16.880]  大衛落難
[00:05:16.880 --> 00:05:19.160]  去到逃亡去到曠野
[00:05:19.160 --> 00:05:21.600]  他就是這樣去禱告
[00:05:21.600 --> 00:05:22.720]  在這篇禱文裡面
[00:05:22.720 --> 00:05:25.600]  我將它分成為三個段落
[00:05:25.600 --> 00:05:27.280]  我們今天就會進入
[00:05:27.280 --> 00:05:29.560]  首先我們會進入第一個段落
[00:05:29.560 --> 00:05:31.760]  就是切勿予疲憊
[00:05:31.760 --> 00:05:33.640]  真摯的情感
[00:05:33.640 --> 00:05:36.080]  是記載在第一節的
[00:05:36.080 --> 00:05:38.720]  我們下一個的powerpoint
[00:05:38.720 --> 00:05:40.040]  我邀請
[00:05:40.040 --> 00:05:41.400]  再下一個
[00:05:41.400 --> 00:05:43.480]  我邀請弟兄姊妹跟我一起
[00:05:43.480 --> 00:05:46.920]  慢慢去讀出第一節
[00:05:46.920 --> 00:05:48.240]  神啊
[00:05:48.240 --> 00:05:50.120]  祢是我的神
[00:05:50.120 --> 00:05:52.880]  我要切切尋求祢
[00:05:52.880 --> 00:05:54.920]  在江巷疲乏
[00:05:54.920 --> 00:05:56.520]  無水之地
[00:05:56.520 --> 00:05:58.520]  我的心我的心
[00:05:58.520 --> 00:06:00.120]  都渴想祢
[00:06:00.120 --> 00:06:02.520]  切勿離
[00:06:02.520 --> 00:06:05.320]  在這裡大衛劈頭第一句就跟神說
[00:06:05.320 --> 00:06:06.000]  神啊
[00:06:06.000 --> 00:06:06.960]  祢是我的神
[00:06:06.960 --> 00:06:09.680]  我要切切尋求祢
[00:06:09.680 --> 00:06:11.800]  大衛表達得很直接
[00:06:11.800 --> 00:06:12.640]  他就在這裡
[00:06:12.640 --> 00:06:14.640]  神啊 我好需要祢
[00:06:14.640 --> 00:06:16.320]  我好需要祢
[00:06:16.320 --> 00:06:17.840]  然後他就寫到
[00:06:17.840 --> 00:06:20.320]  我的心我的心
[00:06:20.320 --> 00:06:23.280]  大衛整個人都好需要神
[00:06:23.280 --> 00:06:24.760]  渴想神
[00:06:24.760 --> 00:06:27.360]  大衛他的情感非常豐富
[00:06:27.360 --> 00:06:29.560]  他就很直接地將自己的需要
[00:06:29.560 --> 00:06:30.520]  他的渴求
[00:06:30.520 --> 00:06:32.440]  直接向神表達
[00:06:32.440 --> 00:06:33.360]  沒有什麼保留
[00:06:33.360 --> 00:06:35.280]  沒有什麼漏漏零零
[00:06:35.280 --> 00:06:36.480]  對神
[00:06:36.480 --> 00:06:37.800]  大衛就很直接表達
[00:06:37.800 --> 00:06:39.480]  他好需要神
[00:06:39.480 --> 00:06:41.160]  對自己呢
[00:06:41.160 --> 00:06:43.160]  對自己他怎麼描述呢
[00:06:43.160 --> 00:06:44.240]  他就寫到
[00:06:44.240 --> 00:06:47.760]  在江巷疲乏無水之地
[00:06:47.760 --> 00:06:51.520]  這個既是大衛當時身處的地方
[00:06:51.520 --> 00:06:52.480]  在曠野裡面
[00:06:52.480 --> 00:06:54.720]  就是江巷疲乏無水的了
[00:06:54.720 --> 00:06:57.800]  但亦都是大衛的心靈的狀態
[00:06:57.800 --> 00:06:59.760]  大衛正在經歷自己那種的
[00:06:59.760 --> 00:07:01.320]  江巷疲乏
[00:07:01.320 --> 00:07:03.200]  他知道自己很不濟
[00:07:03.200 --> 00:07:05.120]  死得死緊
[00:07:05.120 --> 00:07:07.080]  因為被追殺
[00:07:07.080 --> 00:07:08.920]  單單是這一節
[00:07:08.920 --> 00:07:12.080]  詩篇帶領我們進入一個場景
[00:07:12.080 --> 00:07:13.760]  大衛快要死了
[00:07:13.760 --> 00:07:14.680]  很累
[00:07:14.680 --> 00:07:16.720]  躺在地上
[00:07:16.720 --> 00:07:18.120]  身上什麼都沒有
[00:07:18.120 --> 00:07:19.560]  奄奄一息
[00:07:19.560 --> 00:07:22.040]  接著他就望向神
[00:07:22.040 --> 00:07:23.160]  神啊
[00:07:23.160 --> 00:07:24.560]  祢是我的神
[00:07:24.560 --> 00:07:26.480]  我好需要祢
[00:07:26.480 --> 00:07:27.680]  我的心
[00:07:27.680 --> 00:07:28.320]  我的身
[00:07:28.320 --> 00:07:29.800]  我整個人
[00:07:29.800 --> 00:07:31.520]  我好不濟
[00:07:31.520 --> 00:07:33.120]  我好需要祢
[00:07:33.120 --> 00:07:34.480]  好需要祢
[00:07:34.480 --> 00:07:36.120]  就是這樣在那裡
[00:07:36.120 --> 00:07:39.080]  略略地抓住神
[00:07:39.080 --> 00:07:42.800]  大衛就是這樣很誠實地表達他的情感
[00:07:42.800 --> 00:07:44.640]  表露他最真實的自己
[00:07:44.640 --> 00:07:46.120]  還有他自己的困境
[00:07:46.120 --> 00:07:48.520]  自己的渴望
[00:07:48.520 --> 00:07:51.480]  能夠很清楚地知道自己是誰
[00:07:51.480 --> 00:07:53.160]  清楚自己的情感
[00:07:53.160 --> 00:07:55.360]  知道自己的需要和渴望
[00:07:55.360 --> 00:07:56.600]  這種的察覺
[00:07:56.600 --> 00:07:57.640]  這種的留意
[00:07:57.640 --> 00:07:59.480]  這種的承認和表達
[00:07:59.480 --> 00:08:02.120]  容易嗎?
[00:08:02.120 --> 00:08:03.800]  人什麼時候是最誠實
[00:08:03.800 --> 00:08:08.080]  最毫無保留地表露自己的狀況
[00:08:08.080 --> 00:08:10.320]  自己的需要和渴望呢?
[00:08:10.320 --> 00:08:12.040]  可能是我們剛出生
[00:08:12.040 --> 00:08:13.480]  當嬰兒的時候
[00:08:13.480 --> 00:08:14.840]  嬰兒一出生
[00:08:14.840 --> 00:08:16.360]  餓了就哭了
[00:08:16.360 --> 00:08:17.960]  不舒服就哭了
[00:08:17.960 --> 00:08:19.560]  沒有面子給他
[00:08:19.560 --> 00:08:21.920]  沒有說要乖就不會哭
[00:08:21.920 --> 00:08:23.000]  吃飽了
[00:08:23.000 --> 00:08:23.920]  被人抱了
[00:08:23.920 --> 00:08:24.840]  很滿足
[00:08:24.840 --> 00:08:25.720]  就笑了
[00:08:25.720 --> 00:08:27.480]  就很開心了
[00:08:27.480 --> 00:08:28.200]  很直接
[00:08:28.200 --> 00:08:29.680]  沒有假裝
[00:08:29.680 --> 00:08:30.840]  不過
[00:08:30.840 --> 00:08:31.960]  很快就
[00:08:31.960 --> 00:08:34.680]  原來我們會發覺
[00:08:34.680 --> 00:08:38.040]  表露真我是會碰釘的
[00:08:38.040 --> 00:08:40.960]  我們的父母對我們有期望的
[00:08:40.960 --> 00:08:42.400]  啊 那你就乖了
[00:08:42.400 --> 00:08:43.880]  啊 不哭就乖了
[00:08:43.880 --> 00:08:45.200]  那就疼媽媽了
[00:08:45.200 --> 00:08:46.320]  啊 那就頑皮了
[00:08:46.320 --> 00:08:48.280]  那就不乖了
[00:08:48.280 --> 00:08:49.360]  為了討好人
[00:08:49.360 --> 00:08:50.280]  為了生存
[00:08:50.280 --> 00:08:51.680]  為了保護自己
[00:08:51.680 --> 00:08:53.040]  唯有表現得來
[00:08:53.040 --> 00:08:54.880]  是按著父母的期望
[00:08:54.880 --> 00:08:56.720]  社會的規矩
[00:08:56.720 --> 00:09:00.080]  漸漸我們就戴著面具做好人
[00:09:00.080 --> 00:09:01.760]  做這個虛假的自己
[00:09:01.760 --> 00:09:03.800]  理想化的自己
[00:09:03.800 --> 00:09:05.800]  至於我們裡面真實的感受
[00:09:05.800 --> 00:09:07.000]  我們脆弱的部分
[00:09:07.000 --> 00:09:08.520]  不體面的部分
[00:09:08.520 --> 00:09:11.040]  都被我們壓抑下去了
[00:09:11.040 --> 00:09:12.240]  而可悲的是
[00:09:12.240 --> 00:09:15.360]  當我們禱告面向我們的神的時候
[00:09:15.360 --> 00:09:17.320]  我們都不能夠誠實
[00:09:17.320 --> 00:09:19.960]  或者我們都不知道怎樣去誠實
[00:09:19.960 --> 00:09:21.400]  我們仍然是說一些
[00:09:21.400 --> 00:09:25.400]  我們以為神會喜歡聽的說話
[00:09:25.400 --> 00:09:26.480]  Eugene Peterson
[00:09:26.480 --> 00:09:30.320]  畢得生就是這樣去理解禱告的
[00:09:30.320 --> 00:09:33.280]  禱告是要求我們坦誠面對自己
[00:09:33.280 --> 00:09:35.080]  真實人性
[00:09:35.080 --> 00:09:37.000]  在每字每句
[00:09:37.000 --> 00:09:40.480]  都透穿了外表的虛假和假裝
[00:09:40.480 --> 00:09:43.440]  直指要害和核心
[00:09:43.440 --> 00:09:46.920]  同時詩篇是要求我們坦誠面對上帝
[00:09:46.920 --> 00:09:50.800]  這位上帝是要徹底更新我們的生命
[00:09:50.800 --> 00:09:51.720]  沒錯
[00:09:51.720 --> 00:09:55.080]  禱告或者是信仰的本質
[00:09:55.080 --> 00:09:57.000]  最基本對我們要求
[00:09:57.000 --> 00:10:00.280]  就是真就是坦誠
[00:10:00.280 --> 00:10:01.960]  坦誠是有兩個向度
[00:10:01.960 --> 00:10:05.680]  第一方面的坦誠就是面對自己真實的人性
[00:10:05.680 --> 00:10:09.520]  究竟這一刻我正在感受的是什麼感受呢?
[00:10:09.520 --> 00:10:11.720]  當我們說應該要感恩的
[00:10:11.720 --> 00:10:13.320]  應該要知足的
[00:10:13.320 --> 00:10:15.160]  可能我們隱藏著的
[00:10:15.160 --> 00:10:16.800]  是我們真實的情感
[00:10:16.800 --> 00:10:18.880]  我們失望我們不滿足
[00:10:18.880 --> 00:10:19.720]  我們疾到
[00:10:19.720 --> 00:10:20.680]  為什麼他可以這樣
[00:10:20.680 --> 00:10:23.000]  我沒有這樣的
[00:10:23.000 --> 00:10:26.640]  我們有沒有這份勇氣去察覺和承認
[00:10:26.640 --> 00:10:28.960]  我們這一部分呢?
[00:10:28.960 --> 00:10:31.680]  而坦誠面對自己真實的人性
[00:10:31.680 --> 00:10:34.440]  我們有沒有留意到我們自己真實的需要
[00:10:34.440 --> 00:10:37.360]  和我們真正的渴求呢?
[00:10:37.360 --> 00:10:38.360]  第二方面
[00:10:38.360 --> 00:10:39.920]  坦誠面對上帝
[00:10:39.920 --> 00:10:43.440]  就是說我們總是很想在上帝面前
[00:10:43.440 --> 00:10:45.400]  表現自己最好的一面
[00:10:45.400 --> 00:10:47.120]  在禱告裡面也如是
[00:10:47.120 --> 00:10:48.640]  我們很想好好表現自己
[00:10:48.640 --> 00:10:50.880]  用一些很美麗的詞彙
[00:10:50.880 --> 00:10:51.920]  很好的包裝
[00:10:51.920 --> 00:10:53.040]  應該有的表現
[00:10:53.040 --> 00:10:55.040]  我們很想去取悅上帝
[00:10:55.040 --> 00:10:56.480]  不過若然是這樣的時候
[00:10:56.480 --> 00:10:57.760]  我們就沒有辦法
[00:10:57.760 --> 00:10:59.520]  沒有能力去經歷到
[00:10:59.520 --> 00:11:00.880]  和明白到
[00:11:00.880 --> 00:11:02.440]  我們跟從的這位神
[00:11:02.440 --> 00:11:04.200]  其實祂很愛我們
[00:11:04.200 --> 00:11:06.040]  祂已經按著我們的本相
[00:11:06.040 --> 00:11:07.280]  去接納我們
[00:11:07.280 --> 00:11:10.080]  去愛我們
[00:11:10.080 --> 00:11:12.200]  坦誠面對自己和面對神
[00:11:12.200 --> 00:11:13.880]  其實難度很高
[00:11:13.880 --> 00:11:17.160]  要我們察覺到我們自己裡面的自欺
[00:11:17.160 --> 00:11:18.960]  自己的防衛機制
[00:11:18.960 --> 00:11:20.520]  我們裡面的脆弱
[00:11:20.520 --> 00:11:22.200]  我們裡面那種害怕
[00:11:22.200 --> 00:11:24.600]  害怕被拒絕
[00:11:24.600 --> 00:11:26.640]  而坦誠面對自己和面對神
[00:11:26.640 --> 00:11:29.280]  其實也不是說我們要再努力多一點
[00:11:29.280 --> 00:11:31.680]  我們要再坦誠多一點
[00:11:31.680 --> 00:11:33.680]  其實是要知道的
[00:11:33.680 --> 00:11:34.400]  知道的
[00:11:34.400 --> 00:11:35.560]  還有經驗的是
[00:11:35.560 --> 00:11:37.440]  是神很愛我們
[00:11:37.440 --> 00:11:40.080]  神是無條件地去接納我們
[00:11:40.080 --> 00:11:42.520]  接納這個不完美的我們
[00:11:42.520 --> 00:11:43.480]  引著祂的愛
[00:11:43.480 --> 00:11:45.600]  我們才有能力
[00:11:45.600 --> 00:11:46.720]  才經驗到
[00:11:46.720 --> 00:11:48.520]  可以有多一點的勇氣
[00:11:48.520 --> 00:11:50.480]  去坦誠面對自己
[00:11:50.480 --> 00:11:52.360]  面對神
[00:11:52.360 --> 00:11:55.240]  在這裡大衛就很坦誠地面對自己
[00:11:55.240 --> 00:11:57.240]  知道自己死定了
[00:11:57.240 --> 00:11:57.960]  很不妥
[00:11:57.960 --> 00:11:59.720]  很肝寒疲乏
[00:11:59.720 --> 00:12:01.280]  主求你幫我
[00:12:01.280 --> 00:12:03.440]  我抓住神
[00:12:03.440 --> 00:12:04.520]  弟子妹
[00:12:04.520 --> 00:12:07.560]  今天我們的光景是怎樣呢?
[00:12:07.560 --> 00:12:09.520]  今天我們有沒有看到
[00:12:09.520 --> 00:12:13.040]  其實我們裡面都有很多很不妥的地方
[00:12:13.040 --> 00:12:14.040]  我們都在經歷
[00:12:14.040 --> 00:12:15.960]  我們自己的肝寒疲乏
[00:12:15.960 --> 00:12:18.080]  無水之地呢?
[00:12:18.080 --> 00:12:20.040]  可能是什麼呢?
[00:12:20.040 --> 00:12:22.000]  可能是你的家庭問題
[00:12:22.000 --> 00:12:23.320]  經濟問題
[00:12:23.320 --> 00:12:26.160]  你工作經歷的困難
[00:12:26.160 --> 00:12:27.000]  或者你會覺得
[00:12:27.000 --> 00:12:27.600]  沒有
[00:12:27.600 --> 00:12:28.640]  我前陣子差一點
[00:12:28.640 --> 00:12:29.600]  這陣子還可以的
[00:12:29.600 --> 00:12:31.480]  沒什麼特別的
[00:12:31.480 --> 00:12:34.480]  不過我想你慢下來
[00:12:34.480 --> 00:12:37.200]  我邀請你慢下來
[00:12:37.200 --> 00:12:40.400]  再進入你自己裡面多一點
[00:12:40.400 --> 00:12:44.280]  在我們表面OK的外表裡面
[00:12:44.280 --> 00:12:47.760]  會不會我們都有一些的難處
[00:12:47.760 --> 00:12:50.280]  或者一些難受的地方
[00:12:50.280 --> 00:12:51.760]  可能是一些的沮喪
[00:12:51.760 --> 00:12:53.400]  一些的無奈
[00:12:53.400 --> 00:12:55.080]  一些我們的害怕
[00:12:55.080 --> 00:12:57.360]  一些我們的不安
[00:12:57.360 --> 00:12:58.760]  是要我們慢下來
[00:12:58.760 --> 00:13:01.680]  有一個空間慢慢去接觸我們裡面
[00:13:01.680 --> 00:13:03.000]  我們才看到我們裡面
[00:13:03.000 --> 00:13:06.680]  有一些我們仍然不滿足的地方
[00:13:06.680 --> 00:13:09.800]  可能是一些我們很用心去建立的關係
[00:13:09.800 --> 00:13:12.920]  但仍然得不著那一份的愛
[00:13:12.920 --> 00:13:14.520]  又或者我們已經很努力
[00:13:14.520 --> 00:13:17.960]  但仍然都未能夠得著應有的肯定
[00:13:17.960 --> 00:13:20.840]  又或者是我們裡面的一些的懼怕
[00:13:20.840 --> 00:13:23.880]  甚或是一些的創傷
[00:13:23.880 --> 00:13:26.440]  又或者我們其實已經很累
[00:13:26.440 --> 00:13:29.120]  也都覺得沒有人真正去明白自己
[00:13:29.120 --> 00:13:32.000]  去關心自己
[00:13:32.000 --> 00:13:33.960]  在我們裡面往往都有不少
[00:13:33.960 --> 00:13:36.640]  未能夠滿足的渴望
[00:13:36.640 --> 00:13:39.320]  奧古斯丁就曾經這樣說
[00:13:39.320 --> 00:13:42.280]  我們是為你而做的
[00:13:42.280 --> 00:13:44.240]  除非安息於你
[00:13:44.240 --> 00:13:46.960]  我們的心永無寧日
[00:13:46.960 --> 00:13:48.160]  這個「你」就是神
[00:13:48.160 --> 00:13:50.440]  我們是為著神而做的
[00:13:50.440 --> 00:13:52.440]  我們只有安息於神那裡
[00:13:52.440 --> 00:13:55.280]  否則我們就不得安寧
[00:13:55.280 --> 00:13:57.120]  原來我們最深的渴望
[00:13:57.120 --> 00:14:00.400]  好像我們很需要那種被愛、被肯定
[00:14:00.400 --> 00:14:02.000]  安穩的需要
[00:14:02.000 --> 00:14:05.680]  這些都只是能夠在神裡面得著、滿足
[00:14:05.680 --> 00:14:07.160]  實在我們沒有辦法靠自己
[00:14:07.160 --> 00:14:09.160]  再努力多一點可以得著
[00:14:09.160 --> 00:14:10.840]  也都沒有得去靠人
[00:14:10.840 --> 00:14:13.560]  人實在有太多太多的限制
[00:14:13.560 --> 00:14:14.600]  唯有神
[00:14:14.600 --> 00:14:18.520]  唯有神才能夠給我們真正的滿足
[00:14:18.520 --> 00:14:19.920]  弟兄姊妹
[00:14:19.920 --> 00:14:21.920]  這一刻你能否看到你自己
[00:14:21.920 --> 00:14:23.400]  乾旱疲乏
[00:14:23.400 --> 00:14:25.480]  無水之地呢?
[00:14:25.480 --> 00:14:27.440]  你願不願意歸向神
[00:14:27.440 --> 00:14:28.920]  在祂裡面得著
[00:14:28.920 --> 00:14:33.120]  得到這一份真正的滿足呢?
[00:14:33.120 --> 00:14:35.640]  接著我們去到第二個段落
[00:14:35.640 --> 00:14:36.520]  我給一個標題
[00:14:36.520 --> 00:14:41.480]  就是「聖所和床上我、你」的關係
[00:14:41.480 --> 00:14:43.240]  我們一起去到經文那裡
[00:14:43.240 --> 00:14:46.080]  我們就會一起讀出第二節
[00:14:46.080 --> 00:14:47.240]  去到第八節
[00:14:47.240 --> 00:14:49.240]  我就想中間的
[00:14:49.240 --> 00:14:51.480]  右邊的弟兄姊妹
[00:14:51.480 --> 00:14:55.600]  幫我讀出二至四節
[00:14:55.600 --> 00:14:58.360]  右邊的
[00:14:58.360 --> 00:15:02.880]  五至八節就由右邊的弟兄姊妹讀出
[00:15:02.880 --> 00:15:04.400]  我們就打出經文
[00:15:04.400 --> 00:15:07.560]  我們慢慢右邊的弟兄姊妹先開始讀
[00:15:07.560 --> 00:15:11.720]  因此我在聖所中瞻仰你
[00:15:11.720 --> 00:15:15.040]  為要見你的能力和榮耀
[00:15:15.040 --> 00:15:18.440]  因你的慈愛比生命更好
[00:15:18.440 --> 00:15:21.320]  我的嘴唇要重讚你
[00:15:21.320 --> 00:15:23.720]  我要一生稱頌你
[00:15:23.720 --> 00:15:27.240]  我要奉你的名舉手禱告
[00:15:27.240 --> 00:15:32.600]  我的心滿足
[00:15:32.600 --> 00:15:36.360]  我要用歡樂的嘴唇讚美你
[00:15:36.360 --> 00:15:38.160]  我再
