
[00:00:00.000 --> 00:00:03.600]  很感恩敬拜隊帶領我們唱那幾首
[00:05:46.560 --> 00:05:48.200]  神就馬上批准
[00:05:48.200 --> 00:05:50.360]  批核的速度之快
[00:05:50.360 --> 00:05:53.640]  所有借貸的財務公司都比不上
[00:05:53.640 --> 00:05:56.280]  以前某一間財務公司有個廣告
[00:05:56.280 --> 00:05:59.240]  就是說批核的速度
[00:05:59.240 --> 00:06:01.560]  批過生過都沒那麼快
[00:06:01.560 --> 00:06:05.400]  所以很多人就說決志信主是一個簡單的決定
[00:06:05.400 --> 00:06:07.560]  當然手續上很簡單
[00:06:07.560 --> 00:06:11.960]  但是你知不知道你自己做了一個甚麼決定呢
[00:06:11.960 --> 00:06:14.440]  等於有人問財務公司借錢
[00:06:14.440 --> 00:06:15.560]  手續很簡單
[00:06:15.560 --> 00:06:16.560]  快速批核
[00:06:16.560 --> 00:06:18.640]  如果你家人跟你說
[00:06:18.640 --> 00:06:21.640]  我上個月借了財務公司50萬
[00:06:21.640 --> 00:06:24.040]  原來很簡單
[00:06:24.040 --> 00:06:25.560]  又不用給甚麼資料
[00:06:25.560 --> 00:06:27.560]  批過生過都沒那麼容易
[00:06:27.560 --> 00:06:30.840]  你猜你會有甚麼反應
[00:06:30.840 --> 00:06:33.400]  或者會很生氣
[00:06:33.400 --> 00:06:34.680]  很簡單
[00:06:34.680 --> 00:06:37.160]  你當初有沒有想清楚
[00:06:37.160 --> 00:06:40.840]  這個決定是很嚴重的決定
[00:06:40.840 --> 00:06:42.520]  50萬上扯
[00:06:42.520 --> 00:06:44.360]  覺得影響嚴重
[00:06:44.360 --> 00:06:46.680]  更何況信耶穌呢
[00:06:46.680 --> 00:06:49.880]  你知不知道當日你做了一個甚麼決定呢
[00:06:49.880 --> 00:06:51.800]  是事關重大的
[00:06:51.800 --> 00:06:54.760]  是一生背負著的身份
[00:06:54.760 --> 00:06:57.560]  跟隨主耶穌去到永恆
[00:06:57.560 --> 00:06:59.800]  你當初信主的時候
[00:06:59.800 --> 00:07:04.280]  究竟是輕率還是審慎呢
[00:07:04.280 --> 00:07:05.880]  看似簡單
[00:07:05.880 --> 00:07:08.040]  想深一層又不簡單
[00:07:08.040 --> 00:07:09.400]  手續簡單
[00:07:09.400 --> 00:07:12.920]  做這個決定的影響卻是一點都不簡單
[00:07:12.920 --> 00:07:15.160]  其實這個決定呢
[00:07:15.160 --> 00:07:17.960]  是來自耶穌不簡單的要求
[00:07:17.960 --> 00:07:22.840]  今天的經文就帶給我們看見耶穌這個要求
[00:07:22.840 --> 00:07:27.080]  耶穌在34節那裏說
[00:07:27.080 --> 00:07:30.440]  於是祂叫眾人和門徒來對他們說
[00:07:30.440 --> 00:07:32.840]  若有人要跟從我
[00:07:32.840 --> 00:07:34.520]  就當寫己
[00:07:34.520 --> 00:07:37.960]  背起自己的十字架來跟從我
[00:07:37.960 --> 00:07:40.200]  當你去決志的時候
[00:07:40.200 --> 00:07:42.440]  有沒有這段經文跟你說的
[00:07:42.440 --> 00:07:45.640]  你要做這幾個動作的
[00:07:45.640 --> 00:07:47.240]  有人要跟我
[00:07:47.240 --> 00:07:48.840]  耶穌這三個字
[00:07:48.840 --> 00:07:50.600]  即是跟隨我這三個字
[00:07:50.600 --> 00:07:54.120]  其實就是帶出了基督徒的定義
[00:07:54.120 --> 00:07:57.320]  基督徒就是基督的跟隨者
[00:07:57.320 --> 00:07:59.880]  跟耶穌的人就是基督徒
[00:07:59.880 --> 00:08:01.880]  在這句話當中
[00:08:01.880 --> 00:08:04.760]  耶穌不只是對十二門徒說
[00:08:04.760 --> 00:08:07.080]  你做十二門徒才要
[00:08:07.080 --> 00:08:09.480]  其他那些就小一點就不用了
[00:08:09.480 --> 00:08:10.760]  不是的
[00:08:10.760 --> 00:08:15.320]  是叫眾人和門徒來對他們說
[00:08:15.320 --> 00:08:17.080]  是對所有人
[00:08:17.080 --> 00:08:18.920]  用蘇牧師的說法就是
[00:08:18.920 --> 00:08:20.440]  真的很厲害
[00:08:20.440 --> 00:08:22.120]  全部都是冷的
[00:08:22.120 --> 00:08:25.000]  所有人士
[00:08:25.000 --> 00:08:27.400]  要跟從我
[00:08:27.400 --> 00:08:29.800]  即是要做基督徒的話
[00:08:29.800 --> 00:08:31.480]  要跟從我
[00:08:31.480 --> 00:08:33.320]  就當要怎樣怎樣
[00:08:33.320 --> 00:08:34.680]  這裡很明確
[00:08:34.680 --> 00:08:36.200]  耶穌出一個期望
[00:08:36.200 --> 00:08:38.680]  讓每個人聽完之後去做決定
[00:08:38.680 --> 00:08:40.680]  期望簡單嗎
[00:08:40.680 --> 00:08:42.760]  經文裏有三個簡單動作
[00:08:42.760 --> 00:08:44.440]  寫起背起跟從
[00:08:44.440 --> 00:08:49.000]  但是寫什麼背什麼跟誰
[00:08:49.000 --> 00:08:50.440]  就一點都不簡單
[00:08:50.440 --> 00:08:51.800]  寫的是自己
[00:08:51.800 --> 00:08:53.800]  背的是自己的十字架
[00:08:53.800 --> 00:08:55.560]  跟的是基督
[00:08:55.560 --> 00:08:57.960]  寫起自己一點都不能說笑
[00:08:57.960 --> 00:08:59.960]  而背起十字架是什麼意思
[00:08:59.960 --> 00:09:01.560]  在古時背十字架
[00:09:01.560 --> 00:09:03.560]  是背著去哪裡的
[00:09:03.560 --> 00:09:06.360]  是去死的去刑場的
[00:09:06.360 --> 00:09:07.880]  去刑場做什麼的
[00:09:07.880 --> 00:09:09.320]  是被處決的
[00:09:09.320 --> 00:09:11.160]  背著自己的十字架走
[00:09:11.160 --> 00:09:12.840]  即是去送死
[00:09:12.840 --> 00:09:14.840]  耶穌的要求
[00:09:14.840 --> 00:09:15.800]  不簡單
[00:09:15.800 --> 00:09:18.920]  在於這個決定是要你命的決定
[00:09:19.000 --> 00:09:21.480]  周星馳有一套
[00:09:21.480 --> 00:09:24.920]  《國產007》裏面有一套戲裏面有武器
[00:09:24.920 --> 00:09:26.440]  叫做什麼
[00:09:26.440 --> 00:09:28.440]  嘩 大家這麼厲害
[00:09:28.440 --> 00:09:30.440]  果然是大家差不多年代
[00:09:30.440 --> 00:09:32.440]  拿你命三千
[00:09:32.440 --> 00:09:36.120]  這個就是耶穌拿你命一個的要求
[00:09:36.120 --> 00:09:38.120]  可能你會想
[00:09:38.120 --> 00:09:41.320]  你會不服氣
[00:09:41.320 --> 00:09:42.440]  耶穌
[00:09:42.440 --> 00:09:45.000]  我工作就可以拿我命
[00:09:45.000 --> 00:09:47.160]  我老婆才可以拿我命
[00:09:47.160 --> 00:09:49.720]  我的子女才可以拿我命
[00:09:49.720 --> 00:09:52.280]  耶穌你有什麼資格拿我命
[00:09:52.280 --> 00:09:57.160]  當時的門徒沒有這樣問這些有沒有資格的問題
[00:09:57.160 --> 00:09:59.640]  《皆因》在8章27至30節
[00:09:59.640 --> 00:10:02.520]  耶穌和門徒在路上有一段很重要的對話
[00:10:02.520 --> 00:10:04.520]  在29節他被門徒
[00:10:04.520 --> 00:10:07.000]  給出他的身份
[00:10:07.000 --> 00:10:08.200]  他是基督的身份
[00:10:08.200 --> 00:10:09.000]  基督是什麼意思
[00:10:09.000 --> 00:10:11.000]  基督是君王的意思
[00:10:11.000 --> 00:10:13.000]  耶穌不只是以色列的君王
[00:10:13.000 --> 00:10:15.000]  還是普世的君王
[00:10:15.000 --> 00:10:18.840]  古代的君王有權主宰人的生命
[00:10:18.840 --> 00:10:20.840]  正所謂君要臣死
[00:10:20.840 --> 00:10:23.960]  臣豈能不死
[00:10:23.960 --> 00:10:25.960]  此刻這位君王
[00:10:25.960 --> 00:10:27.960]  就被人選擇
[00:10:27.960 --> 00:10:29.960]  怎樣用自己的生命
[00:10:29.960 --> 00:10:31.960]  你想跟著我
[00:10:31.960 --> 00:10:33.960]  跟著我這個王
[00:10:33.960 --> 00:10:35.960]  你就要寫記跟著
[00:10:35.960 --> 00:10:39.960]  背著刑具去刑場跟著
[00:10:39.960 --> 00:10:41.960]  所以要不你就不要認識他
[00:10:41.960 --> 00:10:45.960]  當你知道他是萬世君王
[00:10:45.960 --> 00:10:47.960]  萬有的主宰的時候
[00:10:47.960 --> 00:10:49.960]  你要做一個抉擇
[00:10:49.960 --> 00:10:51.960]  一個要你命的抉擇
[00:10:51.960 --> 00:10:53.960]  跟他還是不跟他
[00:10:53.960 --> 00:10:55.960]  可能你會說
[00:10:55.960 --> 00:10:57.960]  雖然耶穌是君王
[00:10:57.960 --> 00:10:59.960]  君王又所謂的明君
[00:10:59.960 --> 00:11:01.960]  又或者是分君
[00:11:01.960 --> 00:11:03.960]  我們問一條問題
[00:11:03.960 --> 00:11:05.960]  耶穌是否分君呢
[00:11:05.960 --> 00:11:07.960]  在這段經文裏
[00:11:07.960 --> 00:11:09.960]  我們又看見
[00:11:09.960 --> 00:11:11.960]  我們又看見
[00:11:11.960 --> 00:11:13.960]  譬如古代的皇帝
[00:11:13.960 --> 00:11:17.960]  我們見到一些很不合理的要求
[00:11:17.960 --> 00:11:19.960]  神宰都會進諫
[00:11:19.960 --> 00:11:21.960]  皇上你要三思
[00:11:21.960 --> 00:11:23.960]  在這裏
[00:11:23.960 --> 00:11:27.960]  耶穌是否一個苛刻的君王
[00:11:27.960 --> 00:11:29.960]  他的要求合不合理
[00:11:29.960 --> 00:11:31.960]  怎樣為之跟隨主
[00:11:31.960 --> 00:11:34.960]  耶穌被認出他是基督
[00:11:34.960 --> 00:11:35.960]  是王之後
[00:11:35.960 --> 00:11:37.960]  他就開始透露給門徒
[00:11:37.960 --> 00:11:40.960]  聽一件他將要發生在他自己身上的事
[00:11:40.960 --> 00:11:42.960]  在8章31節裏說
[00:11:42.960 --> 00:11:44.960]  從此教訓他們說
[00:11:44.960 --> 00:11:46.960]  人子必須受許多的苦
[00:11:46.960 --> 00:11:49.960]  被長老祭司長王文氏氣絕
[00:11:49.960 --> 00:11:50.960]  並且被殺
[00:11:50.960 --> 00:11:52.960]  過三天復活
[00:11:52.960 --> 00:11:54.960]  耶穌在這裏預告自己將要死
[00:11:54.960 --> 00:11:57.960]  然後在第9章第10章
[00:11:57.960 --> 00:11:59.960]  都再預告多兩次
[00:11:59.960 --> 00:12:01.960]  他是怎樣死的
[00:12:01.960 --> 00:12:03.960]  他是被釘十字架死的
[00:12:03.960 --> 00:12:07.960]  耶穌先說他將要死
[00:12:07.960 --> 00:12:10.960]  然後就叫人跟著他
[00:12:10.960 --> 00:12:12.960]  跟他做甚麼呢
[00:12:12.960 --> 00:12:14.960]  跟他走同一條路
[00:12:14.960 --> 00:12:17.960]  他叫我們寫記
[00:12:17.960 --> 00:12:19.960]  他是首先寫記那個
[00:12:19.960 --> 00:12:21.960]  他叫我們背十字架
[00:12:21.960 --> 00:12:25.960]  而他是第一個拿著十字架去刑場那個
[00:12:25.960 --> 00:12:28.960]  就好像我們用來提醒自己
[00:12:28.960 --> 00:12:29.960]  去跟隨耶穌的時候
[00:12:29.960 --> 00:12:31.960]  有四個文字母
[00:12:31.960 --> 00:12:33.960]  WWJD
[00:12:33.960 --> 00:12:35.960]  有沒有聽過
[00:12:35.960 --> 00:12:36.960]  是甚麼
[00:12:36.960 --> 00:12:38.960]  What would Jesus do
[00:12:38.960 --> 00:12:40.960]  做任何事之前
[00:12:40.960 --> 00:12:41.960]  先問自己一條問題
[00:12:41.960 --> 00:12:42.960]  What would Jesus do
[00:12:42.960 --> 00:12:44.960]  換成是耶穌
[00:12:44.960 --> 00:12:45.960]  他會怎樣做
[00:12:45.960 --> 00:12:46.960]  你就跟著做
[00:12:46.960 --> 00:12:49.960]  然後就有人會批評
[00:12:49.960 --> 00:12:51.960]  耶穌都沒有這樣說
[00:12:51.960 --> 00:12:53.960]  你怎知道呢
[00:12:53.960 --> 00:12:54.960]  你自己猜而已
[00:12:54.960 --> 00:12:57.960]  耶穌又沒有說一定要娶這個女孩
[00:12:57.960 --> 00:12:59.960]  你自己猜而已
[00:12:59.960 --> 00:13:02.960]  耶穌這裡就親自說
[00:13:02.960 --> 00:13:04.960]  WWJD
[00:13:04.960 --> 00:13:07.960]  只不過分別在於
[00:13:07.960 --> 00:13:10.960]  我們都猜不到耶穌
[00:13:10.960 --> 00:13:14.960]  在場的門徒都猜不到
[00:13:14.960 --> 00:13:15.960]  耶穌說
[00:13:15.960 --> 00:13:17.960]  我將要寫記
[00:13:17.960 --> 00:13:19.960]  將要背十字架
[00:13:19.960 --> 00:13:21.960]  而接著我們要問自己
[00:13:21.960 --> 00:13:24.960]  我會不會跟著他呢
[00:13:24.960 --> 00:13:27.960]  這個要求邏輯上很合理
[00:13:27.960 --> 00:13:29.960]  我會做一件事
[00:13:29.960 --> 00:13:30.960]  如果要跟著我
[00:13:30.960 --> 00:13:31.960]  就跟著做吧
[00:13:31.960 --> 00:13:33.960]  現在我們終於明白
[00:13:33.960 --> 00:13:35.960]  甚麼是跟耶穌
[00:13:35.960 --> 00:13:39.960]  原來真的要跟得足
[00:13:39.960 --> 00:13:42.960]  你為甚麼會跟一個人
[00:13:42.960 --> 00:13:43.960]  因為你當他是榜樣
[00:13:43.960 --> 00:13:45.960]  你會有樣學樣
[00:13:45.960 --> 00:13:47.960]  但現在耶穌將要做的事
[00:13:47.960 --> 00:13:49.960]  是很難學
[00:13:49.960 --> 00:13:51.960]  耶穌的要求
[00:13:51.960 --> 00:13:53.960]  道理上可以說得過
[00:13:53.960 --> 00:13:55.960]  但運作上很困難
[00:13:55.960 --> 00:13:58.960]  我不知道你看到這裡
[00:13:58.960 --> 00:13:59.960]  你有甚麼感覺
[00:13:59.960 --> 00:14:02.960]  究竟耶穌想不想我跟著他呢
[00:14:02.960 --> 00:14:03.960]  他想的話
[00:14:03.960 --> 00:14:05.960]  為甚麼要這麼難
[00:14:05.960 --> 00:14:08.960]  就好像有一位武林高手
[00:14:08.960 --> 00:14:11.960]  他向徒弟不斷表演
[00:14:11.960 --> 00:14:13.960]  自己的一些武功招式
[00:14:13.960 --> 00:14:14.960]  我會這樣耍的
[00:14:14.960 --> 00:14:15.960]  你看著
[00:14:15.960 --> 00:14:16.960]  我只是做一次
[00:14:16.960 --> 00:14:19.960]  然後表演很多高難度動作
[00:14:19.960 --> 00:14:21.960]  耍完之後就叫徒弟
[00:14:21.960 --> 00:14:22.960]  你跟著做吧
[00:14:22.960 --> 00:14:25.960]  但徒弟根本跟不到
[00:14:25.960 --> 00:14:26.960]  太難了
[00:14:26.960 --> 00:14:28.960]  學不到
[00:14:28.960 --> 00:14:29.960]  要知道
[00:14:29.960 --> 00:14:31.960]  耶穌是否想留難我們
[00:14:31.960 --> 00:14:33.960]  就要了解一下
[00:14:33.960 --> 00:14:37.960]  寫幾倍十字架的意思
[00:14:37.960 --> 00:14:39.960]  我們看看寫幾倍十字架
[00:14:39.960 --> 00:14:40.960]  對錯的觀念
[00:14:40.960 --> 00:14:41.960]  在剛才的影片上
[00:14:41.960 --> 00:14:44.960]  首先有甚麼錯的觀念
[00:14:44.960 --> 00:14:46.960]  第一個錯的觀念就是
[00:14:46.960 --> 00:14:51.960]  寫幾倍十字架不是開玩笑的
[00:14:51.960 --> 00:14:55.960]  耶穌這位師父的態度相當認真
[00:14:55.960 --> 00:14:58.960]  他沒有說不用這麼害怕
[00:14:58.960 --> 00:15:00.960]  只是嚇嚇你
[00:15:00.960 --> 00:15:01.960]  然後大笑一輪
[00:15:01.960 --> 00:15:04.960]  緩和氣氛就說不用跟得這麼足
[00:15:04.960 --> 00:15:05.960]  不是的
[00:15:05.960 --> 00:15:07.960]  一點都不簡單
[00:15:07.960 --> 00:15:10.960]  這位師父是很認真的
[00:15:10.960 --> 00:15:11.960]  所以跟隨耶穌
[00:15:11.960 --> 00:15:17.960]  不是晚上多選一個課程這麼簡單
[00:15:17.960 --> 00:15:18.960]  就像回團契
[00:15:18.960 --> 00:15:20.960]  我們多選一個課程
[00:15:20.960 --> 00:15:21.960]  多讀一件事
[00:15:21.960 --> 00:15:23.960]  不是這麼簡單
[00:15:23.960 --> 00:15:26.960]  我們每個星期都要放心
[00:15:26.960 --> 00:15:28.960]  要回來團契
[00:15:28.960 --> 00:15:31.960]  甚至有時候會冒著風雨回來團契
[00:15:31.960 --> 00:15:34.960]  都是會負上的
[00:15:34.960 --> 00:15:35.960]  但不止這樣
[00:15:35.960 --> 00:15:37.960]  是生死問題
[00:15:37.960 --> 00:15:41.960]  接下來的人生將會怎樣走的問題
[00:15:41.960 --> 00:15:42.960]  而另一方面
[00:15:42.960 --> 00:15:48.960]  寫幾倍十字架也不是宣揚血腥暴力的被釘十架的行為
[00:15:48.960 --> 00:15:51.960]  就像一個恐怖組織的章則
[00:15:51.960 --> 00:15:52.960]  看回新約聖經
[00:15:52.960 --> 00:15:53.960]  信耶穌後
[00:15:53.960 --> 00:15:56.960]  信徒沒有立刻自盡
[00:15:56.960 --> 00:15:58.960]  福音書或者是士堂傳
[00:15:58.960 --> 00:16:02.960]  除了和耶穌一起釘十字架的強度之外
[00:16:02.960 --> 00:16:06.960]  沒有記載基督徒被釘十字架而死
[00:16:06.960 --> 00:16:10.960]  況且強度也不是因為信耶穌而釘十字架
[00:16:10.960 --> 00:16:12.960]  是因為他們做錯事而釘十字架
[00:16:12.960 --> 00:16:14.960]  教會歷史當中
[00:16:14.960 --> 00:16:18.960]  彼得被提及他怎樣死的
[00:16:18.960 --> 00:16:21.960]  道調地釘十字架
[00:16:21.960 --> 00:16:24.960]  這個較為出名之外
[00:16:24.960 --> 00:16:28.960]  歷史中被釘死的基督徒相對地極少
[00:16:28.960 --> 00:16:30.960]  也有,但極少
[00:16:30.960 --> 00:16:32.960]  歷史也沒有標榜這件事
[00:16:32.960 --> 00:16:36.960]  所以要找歷史也不是那麼容易
[00:16:36.960 --> 00:16:40.960]  再加上路加福音第九章23節記載耶穌的吩咐是什麼呢
[00:16:40.960 --> 00:16:44.960]  耶穌對眾人說:若有人要跟從我,就當捨己
[00:16:44.960 --> 00:16:45.960]  什麼意思呢?
[00:16:45.960 --> 00:16:48.960]  就是天天背起自己的十字架來跟隨我
[00:16:48.960 --> 00:16:51.960]  如果指的是我們要死的話
[00:16:51.960 --> 00:16:53.960]  所謂的殉道的話
[00:16:53.960 --> 00:16:56.960]  那怎樣會天天呢?
[00:16:56.960 --> 00:16:58.960]  一下就死了
[00:16:58.960 --> 00:17:02.960]  看這段經文千萬不要有錯覺
[00:17:02.960 --> 00:17:05.960]  以為我們正在加入一個恐怖組織
[00:17:05.960 --> 00:17:07.960]  基督徒不是恐怖分子
[00:17:07.960 --> 00:17:09.960]  不是自殺式的行為
[00:17:09.960 --> 00:17:12.960]  當日耶穌被捉拿的時候
[00:17:12.960 --> 00:17:15.960]  彼得把刀拿出來
[00:17:15.960 --> 00:17:20.960]  耶穌也叫他收刀入肖
[00:17:20.960 --> 00:17:25.960]  所以聖經是譴責衝動、魯莽、傷害他人的行為
[00:17:25.960 --> 00:17:30.960]  我們極其量見到基督徒出來跟別人辯論信仰
[00:17:30.960 --> 00:17:34.960]  有機會會受到生命的危險
[00:17:34.960 --> 00:17:37.960]  但不是要求我們以暴力對待人
[00:17:37.960 --> 00:17:41.960]  甚至最近一位基督徒的遺孀
[00:17:41.960 --> 00:17:43.960]  這位姊妹
[00:17:43.960 --> 00:17:48.960]  她竟然說為了槍殺她的人
[00:17:48.960 --> 00:17:49.960]  她原諒他
[00:17:49.960 --> 00:17:51.960]  就因著主耶穌的愛
[00:17:51.960 --> 00:17:55.960]  耶穌要我們捨己背十字架
[00:17:55.960 --> 00:17:57.960]  第三件事
[00:17:57.960 --> 00:18:00.960]  會不會是主耶穌想懲罰我們呢?
