
[00:00:00.000 --> 00:00:06.000]  在我們開始今天講道之先,我們一起在神的面前安靜,我們禱告。
[00:06:01.000 --> 00:06:08.000]  他為了不傷害這三母子的那種尊尊心,
[00:06:08.000 --> 00:06:12.000]  所以他做一些關心愛心的表現,
[00:06:12.000 --> 00:06:14.000]  他完全沒有說一聲,
[00:06:14.000 --> 00:06:16.000]  沒有特別像施舍那樣,
[00:06:16.000 --> 00:06:17.000]  我給你三碗,
[00:06:17.000 --> 00:06:18.000]  我真的收你錢,
[00:06:18.000 --> 00:06:20.000]  甚至我不收你錢,
[00:06:20.000 --> 00:06:21.000]  他沒有,
[00:06:21.000 --> 00:06:26.000]  他只是覺得我這樣做是最好,
[00:06:26.000 --> 00:06:28.000]  從這個老闆的表現裡面,
[00:06:28.000 --> 00:06:33.000]  我們可以看到原來愛心的表現可以是這樣的,
[00:06:33.000 --> 00:06:34.000]  同樣今天,
[00:06:34.000 --> 00:06:37.000]  我們在我們的信仰裡面,
[00:06:37.000 --> 00:06:40.000]  我們怎樣去活出我們的信,
[00:06:40.000 --> 00:06:45.000]  這個也是一個很重要的環節,
[00:06:45.000 --> 00:06:48.000]  因為主耶穌曾經在登山補訓,
[00:06:48.000 --> 00:06:49.000]  他要結束的時候,
[00:06:49.000 --> 00:06:51.000]  他這樣跟門徒說,
[00:06:51.000 --> 00:06:54.000]  他說:凡稱呼我主下的主下的人,
[00:06:54.000 --> 00:06:56.000]  不能都進天國,
[00:06:56.000 --> 00:07:01.000]  唯獨遵行我天父旨意的人才能進去,
[00:07:01.000 --> 00:07:03.000]  這個是耶穌給我們看見,
[00:07:03.000 --> 00:07:05.000]  原來我們作為基督徒,
[00:07:05.000 --> 00:07:07.000]  我們不單單是守一些規條,
[00:07:07.000 --> 00:07:10.000]  我們去明白一些聖經的教導,
[00:07:10.000 --> 00:07:12.000]  我們就能夠進神的國,
[00:07:12.000 --> 00:07:16.000]  最重要的是我們要行神的道,
[00:07:16.000 --> 00:07:22.000]  讓神的說話在我們的生命裡面,
[00:07:22.000 --> 00:07:24.000]  今天我跟大家思想第一點就是說,
[00:07:24.000 --> 00:07:29.000]  基督來到是要活出一個全律法,
[00:07:29.000 --> 00:07:31.000]  開始的時候,經文第十七節,
[00:07:31.000 --> 00:07:33.000]  十八節那裡這樣說,
[00:07:33.000 --> 00:07:38.000]  他說:不要以為我來是要廢掉律法和先知,
[00:07:38.000 --> 00:07:40.000]  我來不是要廢掉,
[00:07:40.000 --> 00:07:42.000]  而是要成全,
[00:07:42.000 --> 00:07:43.000]  我實在告訴你們,
[00:07:43.000 --> 00:07:46.000]  就是天地都要廢去,
[00:07:46.000 --> 00:07:49.000]  律法的一點一脈也不能廢去,
[00:07:49.000 --> 00:07:53.000]  直到一切都實現。
[00:07:53.000 --> 00:07:56.000]  在耶穌出來傳道的時候,
[00:07:56.000 --> 00:07:59.000]  很多人覺得耶穌的教導很有權柄,
[00:07:59.000 --> 00:08:01.000]  很不一樣,
[00:08:01.000 --> 00:08:06.000]  所以有人以為耶穌來到是要傳另外一套的律法,
[00:08:06.000 --> 00:08:12.000]  於是,祭司、律法師、文士、法利賽人,
[00:08:12.000 --> 00:08:13.000]  就去指控耶穌,
[00:08:13.000 --> 00:08:18.000]  說祂破壞和廢掉神的律法,
[00:08:18.000 --> 00:08:22.000]  但是耶穌卻很清楚說明,
[00:08:22.000 --> 00:08:25.000]  祂說我來不是要廢掉律法,
[00:08:25.000 --> 00:08:28.000]  而是要成全律法。
[00:08:28.000 --> 00:08:39.000]  首先,我們要知道耶穌所指的律法和先知是指什麼。
[00:08:39.000 --> 00:08:43.000]  在傳統上來說,
[00:08:43.000 --> 00:08:49.000]  舊約聖經在耶穌的時代已經差不多形成了,
[00:08:49.000 --> 00:08:53.000]  舊約聖經可以分成幾部分,
[00:08:53.000 --> 00:08:55.000]  第一部分是摩西五經,
[00:08:55.000 --> 00:08:58.000]  就是頭五卷創出了民生,
[00:08:58.000 --> 00:09:03.000]  然後是有十二卷的歷史書,
[00:09:03.000 --> 00:09:07.000]  然後再有五卷的詩歌自慰書,
[00:09:07.000 --> 00:09:13.000]  然後有十七卷的大小先知書,
[00:09:13.000 --> 00:09:15.000]  加起來有三十九卷。
[00:09:15.000 --> 00:09:20.000]  而耶穌所說的律法和先知,
[00:09:20.000 --> 00:09:24.000]  就是對整個舊約的統稱。
[00:09:24.000 --> 00:09:26.000]  在耶穌的時代,
[00:09:26.000 --> 00:09:33.000]  其實聖經這個名字或者舊約聖經是還沒有出現的,
[00:09:33.000 --> 00:09:37.000]  是沒有人說什麼叫舊約聖經的,
[00:09:37.000 --> 00:09:41.000]  而舊約聖經的形成不像新約,
[00:09:41.000 --> 00:09:44.000]  新約的形成是經過大公會議,
[00:09:44.000 --> 00:09:47.000]  經過討論之後定了那二十七卷,
[00:09:47.000 --> 00:09:50.000]  成為新約的正典,
[00:09:50.000 --> 00:09:51.000]  但舊約不是的。
[00:09:51.000 --> 00:09:52.000]  在猶太人裡面,
[00:09:52.000 --> 00:09:54.000]  他們一直流傳下來的時候,
[00:09:54.000 --> 00:09:57.000]  他們就是這樣去教,這樣去讀,
[00:09:57.000 --> 00:10:01.000]  所以很多時候他們就會將摩西的律法書,
[00:10:01.000 --> 00:10:04.000]  和先知的教導,
[00:10:04.000 --> 00:10:09.000]  作為了對整個舊約聖經的統稱。
[00:10:09.000 --> 00:10:15.000]  當然耶穌所說的所謂律法和先知,
[00:10:15.000 --> 00:10:21.000]  是指當時他們那個時代所有的舊約聖經,
[00:10:21.000 --> 00:10:22.000]  但到今時今日,
[00:10:22.000 --> 00:10:25.000]  我們不單單有舊約聖經,
[00:10:25.000 --> 00:10:26.000]  我們還包括什麼呢?
[00:10:26.000 --> 00:10:28.000]  我們有新約的聖經。
[00:10:28.000 --> 00:10:32.000]  其實這種說法我們在聖經裡面看到很多的,
[00:10:32.000 --> 00:10:36.000]  就好像約翰福音一章四十五節那裡這樣記載,
[00:10:36.000 --> 00:10:39.000]  他說:「肥力找著拿達葉,對他說:
[00:10:39.000 --> 00:10:46.000]  摩西在律法上所寫的和眾先知所記的那一位,
[00:10:46.000 --> 00:10:51.000]  我們預見了,就是約瑟的兒子,拿撒勒人耶穌。」
[00:10:51.000 --> 00:10:55.000]  在這裡肥力跟拿達葉說,
[00:10:55.000 --> 00:11:01.000]  摩西律法上所寫和眾先知所記的那一位,
[00:11:01.000 --> 00:11:05.000]  這個說法已經是說到舊約聖經,
[00:11:05.000 --> 00:11:11.000]  另外保羅在《羅馬書》三章二十一節也這樣說,
[00:11:11.000 --> 00:11:14.000]  他說:「但如今神的義在律法以外,
[00:11:14.000 --> 00:11:19.000]  已經顯明出來,有律法和先知見證。」
[00:11:19.000 --> 00:11:21.000]  這個意義是什麼呢?
[00:11:21.000 --> 00:11:22.000]  是說到耶穌基督,
[00:11:22.000 --> 00:11:25.000]  他說有律法和先知來見證,
[00:11:25.000 --> 00:11:29.000]  就是指到舊約的聖經來見證耶穌基督,
[00:11:29.000 --> 00:11:35.000]  所以耶穌說祂來不是要廢掉律法和先知,
[00:11:35.000 --> 00:11:39.000]  就是祂來不是要改變神的話,
[00:11:39.000 --> 00:11:40.000]  或者舊約的聖經,
[00:11:40.000 --> 00:11:43.000]  而是要成就,
[00:11:43.000 --> 00:11:45.000]  耶穌說祂要成就律法,
[00:11:45.000 --> 00:11:47.000]  我們在讀舊約聖經,
[00:11:47.000 --> 00:11:53.000]  出埃及記讀到神命令摩西上西乃山,
[00:11:53.000 --> 00:11:56.000]  「於是神將十誡來頒給摩西,
[00:11:56.000 --> 00:11:59.000]  吩咐以色列人遵守,
[00:11:59.000 --> 00:12:03.000]  但以色列人在守十誡的時候,
[00:12:03.000 --> 00:12:08.000]  那些祭司、律法師和領袖,
[00:12:08.000 --> 00:12:12.000]  就將十誡加上他們的口傳,
[00:12:12.000 --> 00:12:17.000]  慢慢增加到613條所謂具體的誡命。」
[00:12:17.000 --> 00:12:19.000]  在猶太人來說,
[00:12:19.000 --> 00:12:22.000]  這613條的誡律是他們要遵守的,
[00:12:22.000 --> 00:12:24.000]  如果違反這些誡律的話,
[00:12:24.000 --> 00:12:28.000]  就是被視為他們對冒犯上帝,
[00:12:28.000 --> 00:12:31.000]  以及他們一定會受到懲罰。
[00:12:31.000 --> 00:12:34.000]  記得在聖經裡面記載,
[00:12:34.000 --> 00:12:37.000]  有一位律法師來試探耶穌,
[00:12:37.000 --> 00:12:41.000]  去問律法上的誡命,
[00:12:41.000 --> 00:12:43.000]  哪一條是最大的?
[00:12:43.000 --> 00:12:45.000]  耶穌當時的回答,
[00:12:45.000 --> 00:12:49.000]  就是你要盡心、盡性、盡義,
[00:12:49.000 --> 00:12:52.000]  愛主你的神。
[00:12:52.000 --> 00:12:54.000]  這是誡命裡面的第一,
[00:12:54.000 --> 00:12:55.000]  而且是最大的,
[00:12:55.000 --> 00:12:57.000]  「其次也相仿,
[00:12:57.000 --> 00:13:00.000]  就是愛人如己。」
[00:13:00.000 --> 00:13:01.000]  這兩條的誡命,
[00:13:01.000 --> 00:13:03.000]  是律法的先知,
[00:13:03.000 --> 00:13:06.000]  一切道理的總綱。
[00:13:06.000 --> 00:13:08.000]  從這裡我們看到,
[00:13:08.000 --> 00:13:13.000]  猶太人和耶穌對律法的看法很不一樣,
[00:13:13.000 --> 00:13:15.000]  猶太人自己覺得,
[00:13:15.000 --> 00:13:17.000]  怕自己做得不夠好,
[00:13:17.000 --> 00:13:18.000]  不夠完全,
[00:13:18.000 --> 00:13:22.000]  所以他們將十誡慢慢分得越來越細,
[00:13:22.000 --> 00:13:26.000]  以致他們能夠在各方面,
[00:13:26.000 --> 00:13:30.000]  都將這個在他們生活裡面都包含在裡面,
[00:13:30.000 --> 00:13:33.000]  免得他們落在做錯的裡面。
[00:13:33.000 --> 00:13:36.000]  所以他們在613條裡面,
[00:13:36.000 --> 00:13:37.000]  包括有什麼呢?
[00:13:37.000 --> 00:13:40.000]  神職人員的職責和特權,
[00:13:40.000 --> 00:13:42.000]  平民的法律地位,
[00:13:42.000 --> 00:13:45.000]  權利和義務,
[00:13:45.000 --> 00:13:47.000]  財產的所有權,
[00:13:47.000 --> 00:13:48.000]  債務的處理,
[00:13:48.000 --> 00:13:50.000]  婚姻和家庭,
[00:13:50.000 --> 00:13:51.000]  衛生風俗,
[00:13:51.000 --> 00:13:52.000]  起居飲食,
[00:13:52.000 --> 00:13:54.000]  犯罪和刑罰,
[00:13:54.000 --> 00:13:56.000]  審判和訴訟,
[00:13:56.000 --> 00:13:58.000]  人和神的關係,
[00:13:58.000 --> 00:14:00.000]  和人與人的關係,
[00:14:00.000 --> 00:14:05.000]  都在這613條裡面。
[00:14:05.000 --> 00:14:08.000]  但是我們看到耶穌,
[00:14:08.000 --> 00:14:11.000]  祂對神的十誡命,
[00:14:11.000 --> 00:14:15.000]  祂卻是能夠找到那個總義,
[00:14:15.000 --> 00:14:16.000]  因為我們看到,
[00:14:16.000 --> 00:14:18.000]  耶穌很清楚讓我們看到,
[00:14:18.000 --> 00:14:22.000]  祂很明白十誡的第一誡到第四誡,
[00:14:22.000 --> 00:14:24.000]  是指向神,
[00:14:24.000 --> 00:14:26.000]  而第五誡到第十誡,
[00:14:26.000 --> 00:14:28.000]  是指向人的,
[00:14:28.000 --> 00:14:31.000]  所以祂歸納為兩大方向,
[00:14:31.000 --> 00:14:32.000]  第一個就是什麼?
[00:14:32.000 --> 00:14:34.000]  第一個方向就是對神,
[00:14:34.000 --> 00:14:37.000]  當人去愛神的時候,
[00:14:37.000 --> 00:14:42.000]  人就要盡心盡性盡義去愛神,
[00:14:42.000 --> 00:14:45.000]  當人愛神為先的時候,
[00:14:45.000 --> 00:14:49.000]  人就可以做到去愛人如己,
[00:14:49.000 --> 00:14:51.000]  在上個星期,
[00:14:51.000 --> 00:14:54.000]  Vicky傳道都和我們分享了,
[00:14:54.000 --> 00:14:56.000]  那個分享裡面,
[00:14:56.000 --> 00:15:00.000]  就要很清楚將這個信息帶給我們,
[00:15:00.000 --> 00:15:02.000]  由於耶穌是神的兒子,
[00:15:02.000 --> 00:15:07.000]  祂很明白神當初定立十誡的心意,
[00:15:07.000 --> 00:15:11.000]  祂希望人能夠明白神的心意,
[00:15:11.000 --> 00:15:14.000]  就是愛神的緣故,
[00:15:14.000 --> 00:15:16.000]  去進行神的律法,
[00:15:16.000 --> 00:15:20.000]  而不是因為怕我們落在法網裡面,
[00:15:20.000 --> 00:15:24.000]  我們小心翼翼地去進行每一個細節,
[00:15:24.000 --> 00:15:27.000]  耶穌在這裡說「承傳」,
[00:15:27.000 --> 00:15:31.000]  祂的意思就是充滿實現的意思,
[00:15:31.000 --> 00:15:32.000]  也就是說,
[00:15:32.000 --> 00:15:38.000]  祂來到是要實現天父所定立的誡命的原意,
[00:15:38.000 --> 00:15:45.000]  祂來是要承傳和完成舊約聖經的教導和要求,
[00:15:45.000 --> 00:15:50.000]  並且要帶出神賜下舊約的真正的意義,
[00:15:50.000 --> 00:15:54.000]  其實神在西乃山向摩西頒下十誡,
[00:15:54.000 --> 00:15:59.000]  那個只是一些文字所記載的誡命,
[00:15:59.000 --> 00:16:04.000]  人就在裡面來揣摩神的心意,
[00:16:04.000 --> 00:16:08.000]  神早就知道人不知道祂的心意,
[00:16:08.000 --> 00:16:13.000]  所以祂應許猜探祂的獨生兒子耶穌基督,
[00:16:13.000 --> 00:16:15.000]  要來到這個世界上,
[00:16:15.000 --> 00:16:18.000]  祂是要活化出神的律法的意義,
[00:16:18.000 --> 00:16:23.000]  耶穌基督就是那位活的榜樣和模範,
[00:16:23.000 --> 00:16:32.000]  祂來到是要向世人顯明神怎樣希望世人去活出他們的人生,
[00:16:32.000 --> 00:16:38.000]  就好像在彼得前書2章21至23節那裡說,
[00:16:38.000 --> 00:16:44.000]  「你們夢照,原是為此,因基督也是為你們受過苦,
[00:16:44.000 --> 00:16:49.000]  給你們留下榜樣,叫你們跟隨他的腳蹤行,
[00:16:49.000 --> 00:16:54.000]  他並沒有犯罪,口裡也沒詭詐,
[00:16:54.000 --> 00:16:58.000]  他被罵不還口,受害不說威嚇的話,
[00:16:58.000 --> 00:17:03.000]  只將自己交託那按公義審判人的主。」
[00:17:03.000 --> 00:17:09.000]  耶穌就是那位活出律法的活榜樣,
[00:17:09.000 --> 00:17:14.000]  正如耶穌自己說,他們是要承傳律法,
[00:17:14.000 --> 00:17:19.000]  在耶穌基督以前,律法所要求的公義,
[00:17:19.000 --> 00:17:25.000]  完全的生命,人都做不到,無法去遵守,
[00:17:25.000 --> 00:17:30.000]  但是當耶穌基督來到承傳了律法,
[00:17:30.000 --> 00:17:35.000]  他遵守律法的每一個細節,
[00:17:35.000 --> 00:17:41.000]  以致律法的要求完全得到滿足,
[00:17:41.000 --> 00:17:48.000]  就好像保羅在羅馬書3章20至22節那裡說,
[00:17:48.000 --> 00:17:54.000]  「所以凡有血氣的,沒有一個人因律法能在神面前稱而,
[00:17:54.000 --> 00:17:57.000]  因為律法本是叫人知罪,
[00:17:57.000 --> 00:18:02.000]  但如今神的義在律法以外已經顯明出來,
[00:18:02.000 --> 00:18:05.000]  有律法和先知為證,
[00:18:05.000 --> 00:18:08.000]  就是神的義因信耶穌基督,
[00:18:08.000 --> 00:18:13.000]  加給一切相信的人,並沒有分別。」
[00:18:13.000 --> 00:18:17.000]  是的,我們在未信耶穌基督以前,
[00:18:17.000 --> 00:18:19.000]  我們是達不到神的要求,
[00:18:19.000 --> 00:18:24.000]  我們做多一件事,我們都會有時有心無力,
[00:18:24.000 --> 00:18:26.000]  但是藉著耶穌基督,
[00:18:26.000 --> 00:18:28.000]  神就算我們為義,
[00:18:28.000 --> 00:18:31.000]  叫我們不再在罪的裡面,
[00:18:31.000 --> 00:18:34.000]  因為耶穌道成肉身來到世上,
[00:18:34.000 --> 00:18:36.000]  為的是要為我們的罪,
[00:18:36.000 --> 00:18:41.000]  負上贖價,承傳了神在律法上的要求,
[00:18:41.000 --> 00:18:43.000]  然後耶穌在那裡說,
[00:18:43.000 --> 00:18:50.000]  「就算天地都要廢去,律法的一點一碼也不廢去,
[00:18:50.000 --> 00:18:53.000]  直到一切都實現。」
[00:18:53.000 --> 00:18:59.000]  耶穌這樣說,對現今的世代是一個當頭的棒喝,
[00:18:59.000 --> 00:19:05.000]  有些人會覺得聖經的教導已經過時落伍,
[00:19:05.000 --> 00:19:09.000]  說到聖經追不上時代,
[00:19:09.000 --> 00:19:16.000]  但是卻讓我看到是人的墮落,
[00:19:16.000 --> 00:19:19.000]  人越來越無視神的律法,
[00:19:19.000 --> 00:19:23.000]  神是一個信實不變的神,
[00:19:23.000 --> 00:19:28.000]  神對我們的要求從來都沒有搬龍門的,
[00:19:28.000 --> 00:19:31.000]  由聖經啟示開始到現在,
[00:19:31.000 --> 00:19:36.000]  神對我們的要求就很清晰寫在聖經裡面,
[00:19:36.000 --> 00:19:40.000]  但是今天變的是我們,
[00:19:40.000 --> 00:19:47.000]  我們變得越來越和神所希望的距離越來越遠,
[00:19:47.000 --> 00:19:54.000]  神的誡命最早在三千五百多年前已經清楚告訴我們,
[00:19:54.000 --> 00:19:56.000]  到二千年前耶穌基督來到,
[00:19:56.000 --> 00:19:58.000]  道成肉身在世上,
[00:19:58.000 --> 00:20:00.000]  住在我們中間,
[00:20:00.000 --> 00:20:07.000]  充充滿滿,為的是要彰顯神的榮光,
[00:20:07.000 --> 00:20:11.000]  正是賦獨生子的榮光,
[00:20:11.000 --> 00:20:15.000]  但是直到今天,這本聖經仍然在我們當中,
[00:20:15.000 --> 00:20:19.000]  而且我們有著更加完備的啟示,
[00:20:19.000 --> 00:20:24.000]  因為我們有一本有新約有舊約的聖經,
[00:20:24.000 --> 00:20:28.000]  我們更加清楚神對我們的要求,
[00:20:28.000 --> 00:20:32.000]  但是人就是這樣反叛,
[00:20:32.000 --> 00:20:35.000]  對神一直不變的要求,
[00:20:35.000 --> 00:20:40.000]  我們變得無視,甚至公然去抗拒,
[00:20:40.000 --> 00:20:41.000]  聖經告訴我們,
[00:20:41.000 --> 00:20:45.000]  我們的身體是神的電,是聖結的,
[00:20:45.000 --> 00:20:48.000]  但是人為了要放縱自己的情慾,
[00:20:48.000 --> 00:20:52.000]  在性關係上隨意放縱,
[00:20:52.000 --> 00:20:57.000]  同性戀越來越不再被視為一個問題,
[00:20:57.000 --> 00:21:05.000]  在近期電視台黃金時段播了一套有關同性戀題材的劇,
[00:21:05.000 --> 00:21:12.000]  成為了全個香港很多人的熱話,追隨去看,
[00:21:12.000 --> 00:21:16.000]  但是最大的問題,那些不信耶穌的人,
[00:21:16.000 --> 00:21:20.000]  他們認同這個世界的價值觀,不是一個問題,
[00:21:20.000 --> 00:21:23.000]  但是我發覺在我們基督徒的群體裡面,
[00:21:23.000 --> 00:21:28.000]  我們對這些事情完全沒有發聲,
[00:21:28.000 --> 00:21:32.000]  我還聽到很多人說很好看,很好笑,
[00:21:32.000 --> 00:21:33.000]  但是他們有沒有想過,
[00:21:33.000 --> 00:21:38.000]  當這套劇在播的時候,我們不發聲的時候,
[00:21:38.000 --> 00:21:42.000]  我們的下一代他們認為,沒問題,
[00:21:42.000 --> 00:21:44.000]  大家都不發聲,大家都在看,
[00:21:44.000 --> 00:21:48.000]  他們認為我們可能會接受,
[00:21:48.000 --> 00:21:51.000]  可能大家覺得我食古不化,
[00:21:51.000 --> 00:21:53.000]  但是我覺得這是我們今天作為基督徒,
[00:21:53.000 --> 00:21:56.000]  我們在一些真的不合理,
[00:21:56.000 --> 00:21:59.000]  或者不合神的教導的時候,
[00:21:59.000 --> 00:22:01.000]  我們要發聲,
[00:22:01.000 --> 00:22:05.000]  我們對同性戀合法化我們發聲,我們表示,
[00:22:05.000 --> 00:22:07.000]  但是這些我們不發聲的時候,
[00:22:07.000 --> 00:22:10.000]  就會給人有機會入圍,
[00:22:10.000 --> 00:22:13.000]  就會造成一些不良的意識在我們當中,
[00:22:13.000 --> 00:22:17.000]  以致我們下一代受到影響,
[00:22:17.000 --> 00:22:19.000]  耶穌告訴我們,
[00:22:19.000 --> 00:22:22.000]  他說天地都廢去,
