
[00:00:00.000 --> 00:00:04.000]  各位弟兄姊妹,早安,平安
[00:02:16.000 --> 00:02:21.000]  就是提醒我停下來休息調節一下情緒和壓力
[00:02:21.000 --> 00:02:26.000]  既然皮膚不騙人,皮膚不會說謊
[00:02:26.000 --> 00:02:31.000]  看完之後,我真的認真想想正是自己承受的壓力
[00:02:31.000 --> 00:02:33.000]  大家近來呢?
[00:02:33.000 --> 00:02:36.000]  大家身體有沒有發出訊號?
[00:02:36.000 --> 00:02:42.000]  有沒有浮出一些你看不到的壓力和焦慮呢?
[00:02:42.000 --> 00:02:46.000]  你的情緒又有沒有警號呢?
[00:02:46.000 --> 00:02:47.000]  早幾個月新聞說
[00:02:47.000 --> 00:02:53.000]  每七個香港人就有一個有不同程度的精神健康問題
[00:02:53.000 --> 00:02:57.000]  例如情緒病、焦慮症、抑鬱症、失眠
[00:02:57.000 --> 00:03:00.000]  都可以是受到受壓的紅燈
[00:03:00.000 --> 00:03:03.000]  其實香港本來已經是一個高壓的城市
[00:03:03.000 --> 00:03:08.000]  這三年受到疫情和社會急速的轉變的衝擊
[00:03:08.000 --> 00:03:11.000]  加上我們等了很久復上
[00:03:11.000 --> 00:03:15.000]  疫後經濟的復甦又不是我們預期的快
[00:03:15.000 --> 00:03:18.000]  情緒的警號實在是響過不停的
[00:03:18.000 --> 00:03:21.000]  其實沒有大環境的加壓
[00:03:21.000 --> 00:03:27.000]  你和我每天在工作上所受的煩惱、挑戰、冤屈
[00:03:27.000 --> 00:03:28.000]  或者在關係裡
[00:03:28.000 --> 00:03:31.000]  我們夫妻間的關係、男女朋友間的關係
[00:03:31.000 --> 00:03:36.000]  父母子女、婆媳之間、朋友之間帶來的千絲萬縷的問題
[00:03:36.000 --> 00:03:38.000]  困擾、傷害
[00:03:38.000 --> 00:03:42.000]  加上自己或家人健康上的問題
[00:03:42.000 --> 00:03:46.000]  那份擔心、憂慮、軟弱、疼痛
[00:03:46.000 --> 00:03:51.000]  甚至我們當中有至親的親人最近離世的沉重
[00:03:51.000 --> 00:03:53.000]  其實就已經很高壓
[00:03:53.000 --> 00:03:56.000]  再加上經濟家庭的負擔
[00:03:56.000 --> 00:04:00.000]  有時那份無力感、徬徨迷茫
[00:04:00.000 --> 00:04:03.000]  真的會感到絕望
[00:04:03.000 --> 00:04:06.000]  而且這些壓力不是一個接一個來的
[00:04:06.000 --> 00:04:10.000]  很多時候就像打風、下雨那樣四面八方湧過來
[00:04:10.000 --> 00:04:13.000]  要在我們內、外都被壓住
[00:04:13.000 --> 00:04:15.000]  就好像哥倫多後書形容的
[00:04:15.000 --> 00:04:18.000]  四面受壓、心裡作難
[00:04:18.000 --> 00:04:21.000]  那份巨大的沉重
[00:04:21.000 --> 00:04:25.000]  在這些人生的黑雨、十號風球和挑戰裡
[00:04:25.000 --> 00:04:28.000]  我想你和我都試過向神祈禱
[00:04:28.000 --> 00:04:29.000]  我們呼求神
[00:04:29.000 --> 00:04:30.000]  大聲的求
[00:04:30.000 --> 00:04:32.000]  我們流著眼淚的求
[00:04:32.000 --> 00:04:34.000]  我們無聲的求
[00:04:34.000 --> 00:04:37.000]  我們在寂靜裡去求
[00:04:37.000 --> 00:04:42.000]  我們可以在憤怒、懷疑、怨虐裡去求
[00:04:42.000 --> 00:04:44.000]  甚至還有一點點的信心
[00:04:44.000 --> 00:04:45.000]  我最後一次祈禱
[00:04:45.000 --> 00:04:47.000]  一點點的信心裡去求
[00:04:47.000 --> 00:04:49.000]  很多時候我們求什麼呢?
[00:04:49.000 --> 00:04:51.000]  就是求神現在出手
[00:04:51.000 --> 00:04:52.000]  為什麼聽不到你說話
[00:04:52.000 --> 00:04:55.000]  你出聲告訴我現在應該是怎樣
[00:04:55.000 --> 00:04:58.000]  今天我們要打開的詩篇83篇
[00:04:58.000 --> 00:05:00.000]  就是一首不止四面
[00:05:00.000 --> 00:05:06.000]  而是十面受壓、心裡作難的向神呼求的詩篇
[00:05:06.000 --> 00:05:09.000]  這首詩歌是亞薩的詩歌
[00:05:09.000 --> 00:05:13.000]  整個詩篇裡一共記載了亞薩
[00:05:13.000 --> 00:05:16.000]  這個聖殿的詩班長12篇的詩篇
[00:05:16.000 --> 00:05:20.000]  就是詩篇50篇、73至83篇
[00:05:20.000 --> 00:05:23.000]  而其中我們今天看的83篇就是最後的一篇
[00:05:23.000 --> 00:05:26.000]  我想請大家聽我讀出詩篇83篇
[00:05:26.000 --> 00:05:29.000]  因為我想大家專心的去感受
[00:05:29.000 --> 00:05:31.000]  當中裡面的詩詞
[00:05:31.000 --> 00:05:34.000]  詩篇83篇
[00:05:34.000 --> 00:05:36.000]  亞薩的詩歌
[00:05:36.000 --> 00:05:40.000]  神啊求你不要靜默
[00:05:40.000 --> 00:05:43.000]  神啊求你不要閉口不要不作聲
[00:05:43.000 --> 00:05:46.000]  因為你的仇敵軒讓恨你的台起頭來
[00:05:46.000 --> 00:05:50.000]  他們同謀姦詐要害你的百姓
[00:05:50.000 --> 00:05:53.000]  彼此相疑要害你保護的人
[00:05:53.000 --> 00:05:56.000]  他們說:來吧!我們將他們除滅
[00:05:56.000 --> 00:05:58.000]  使他們不再成國
[00:05:58.000 --> 00:06:01.000]  使這些色厲的名不再被人紀念
[00:06:01.000 --> 00:06:06.000]  他們同心相義彼此結盟要敵黨你
[00:06:06.000 --> 00:06:09.000]  他們就是著將彭德爾東和以撒瑪利人
[00:06:09.000 --> 00:06:11.000]  摩亞和夏格人
[00:06:11.000 --> 00:06:15.000]  加巴勒、阿滿、阿瑪力、菲利士和推羅的居民
[00:06:15.000 --> 00:06:20.000]  亞述也與他們聯合作羅德子孫的幫手
[00:06:20.000 --> 00:06:22.000]  求你待他們如待米顛
[00:06:22.000 --> 00:06:25.000]  如在基遜河待西塞拉和耶賓一樣
[00:06:25.000 --> 00:06:29.000]  他們在忍多爾滅亡成了地上的糞土
[00:06:29.000 --> 00:06:32.000]  求你使他們的貴族將俄勒和西伊伯
[00:06:32.000 --> 00:06:36.000]  使他們的王子都將西巴和薩姆勒
[00:06:36.000 --> 00:06:41.000]  因為他們說:我們要得神的住處作自己的產業
[00:06:41.000 --> 00:06:45.000]  我的神啊求你使他們像旋風中的塵土
[00:06:45.000 --> 00:06:46.000]  如風前的碎吉
[00:06:46.000 --> 00:06:48.000]  火怎樣焚燒樹林
[00:06:48.000 --> 00:06:50.000]  火焰怎樣焚燒著山嶺
[00:06:50.000 --> 00:06:52.000]  求你也照樣用狂風追趕他們
[00:06:52.000 --> 00:06:54.000]  用暴雨恐嚇他們
[00:06:54.000 --> 00:06:58.000]  耶和華求你使他們滿面羞恥
[00:06:58.000 --> 00:07:00.000]  好叫他們尋求你的名
[00:07:00.000 --> 00:07:03.000]  願他們永遠羞愧驚惶
[00:07:03.000 --> 00:07:05.000]  願他們慚愧滅亡
[00:07:05.000 --> 00:07:09.000]  願他們認識你的名是耶和華
[00:07:09.000 --> 00:07:13.000]  唯獨你是掌管全地的至高者
[00:07:13.000 --> 00:07:15.000]  我們一起禱告吧
[00:07:15.000 --> 00:07:22.000]  父啊求你不要靜默
[00:07:22.000 --> 00:07:24.000]  現在就以你的話
[00:07:24.000 --> 00:07:27.000]  詩篇83篇向我們每一個親自的說話
[00:07:27.000 --> 00:07:30.000]  叫我們認識你的名是耶和華
[00:07:30.000 --> 00:07:34.000]  今日無論是藍天白雲還是黑雨水浸
[00:07:34.000 --> 00:07:37.000]  唯獨你是掌管全地的至高者
[00:07:37.000 --> 00:07:39.000]  保護我們的高台
[00:07:39.000 --> 00:07:41.000]  我們的安穩安慰
[00:07:41.000 --> 00:07:43.000]  禱告奉耶穌基督的名祈求
[00:07:43.000 --> 00:07:44.000]  阿們
[00:07:44.000 --> 00:07:48.000]  詩篇是83篇
[00:07:48.000 --> 00:07:49.000]  是一首十面受壓
[00:07:49.000 --> 00:07:53.000]  心裡作難向神呼求的詩歌
[00:07:53.000 --> 00:07:56.000]  詩人一開口就連續發出了三個不要
[00:07:56.000 --> 00:07:57.000]  神啊求你不要靜默
[00:07:57.000 --> 00:07:58.000]  神啊求你不要閉口
[00:07:58.000 --> 00:08:00.000]  不要不作聲
[00:08:00.000 --> 00:08:02.000]  相信我們很容易
[00:08:02.000 --> 00:08:03.000]  理解或認同
[00:08:03.000 --> 00:08:06.000]  詩人在急難面前的那種呼求
[00:08:06.000 --> 00:08:07.000]  神啊求你打破沉默
[00:08:07.000 --> 00:08:08.000]  不要沒聲音
[00:08:08.000 --> 00:08:09.000]  回應一下
[00:08:09.000 --> 00:08:11.000]  神啊你看不看到
[00:08:11.000 --> 00:08:13.000]  聽不聽到
[00:08:13.000 --> 00:08:15.000]  我求你不要靜默
[00:08:15.000 --> 00:08:16.000]  不要不開口
[00:08:16.000 --> 00:08:18.000]  不要不說話
[00:08:18.000 --> 00:08:19.000]  為什麼要這樣求
[00:08:19.000 --> 00:08:20.000]  第二節
[00:08:20.000 --> 00:08:23.000]  因為你的仇敵在喧鬧
[00:08:23.000 --> 00:08:26.000]  他們好像野熊一樣咆哮
[00:08:26.000 --> 00:08:28.000]  好像野狗一樣大叫
[00:08:28.000 --> 00:08:30.000]  第四節他們大聲說
[00:08:30.000 --> 00:08:31.000]  來吧起來
[00:08:31.000 --> 00:08:34.000]  我們一起將他們除滅
[00:08:34.000 --> 00:08:35.000]  殺光
[00:08:35.000 --> 00:08:36.000]  使他們不再成國
[00:08:36.000 --> 00:08:40.000]  使以色列的民的名不再被人紀念
[00:08:40.000 --> 00:08:41.000]  記得
[00:08:41.000 --> 00:08:43.000]  神啊你聽不聽到他們這樣說
[00:08:43.000 --> 00:08:46.000]  聽不聽到他們用奸詐的話
[00:08:46.000 --> 00:08:48.000]  彼此相異的內容
[00:08:48.000 --> 00:08:50.000]  他們一條心這樣相異
[00:08:50.000 --> 00:08:52.000]  是要害你的百姓
[00:08:52.000 --> 00:08:53.000]  你的子民
[00:08:53.000 --> 00:08:55.000]  要害屬於你的人
[00:08:55.000 --> 00:08:56.000]  第三第五節
[00:08:56.000 --> 00:08:58.000]  不單這樣
[00:08:58.000 --> 00:09:01.000]  他們還要謀取搶奪神你自己的住處
[00:09:01.000 --> 00:09:03.000]  作為他們自己的產業
[00:09:03.000 --> 00:09:04.000]  第十二節
[00:09:04.000 --> 00:09:07.000]  因為他說我們要得到神的住處
[00:09:07.000 --> 00:09:08.000]  作為自己的產業
[00:09:08.000 --> 00:09:10.000]  神啊你看不看到
[00:09:10.000 --> 00:09:13.000]  他們的眼睛長在頭上
[00:09:13.000 --> 00:09:14.000]  第二節
[00:09:14.000 --> 00:09:15.000]  恨你的抬起頭來
[00:09:15.000 --> 00:09:18.000]  這班驕傲的人抬起了他的頭
[00:09:18.000 --> 00:09:20.000]  而且他不只是恨我
[00:09:20.000 --> 00:09:21.000]  還恨你
[00:09:21.000 --> 00:09:24.000]  神啊你看到他們彼此結盟
[00:09:24.000 --> 00:09:26.000]  不只要害我屬於你的百姓
[00:09:26.000 --> 00:09:28.000]  你保護的人
[00:09:28.000 --> 00:09:29.000]  他們彼此聯盟
[00:09:29.000 --> 00:09:30.000]  相異計劃
[00:09:30.000 --> 00:09:32.000]  設計的是要抵擋你
[00:09:32.000 --> 00:09:33.000]  耶和華
[00:09:33.000 --> 00:09:35.000]  抵擋神你自己
[00:09:35.000 --> 00:09:36.000]  第五節
[00:09:36.000 --> 00:09:38.000]  詩篇83篇
[00:09:38.000 --> 00:09:40.000]  不單是訴說一個人
[00:09:40.000 --> 00:09:42.000]  阿薩他自己的困苦
[00:09:42.000 --> 00:09:46.000]  他還訴說整個民族的危險處境
[00:09:46.000 --> 00:09:48.000]  整個國家
[00:09:48.000 --> 00:09:51.000]  每一個人的生命都受到威脅
[00:09:51.000 --> 00:09:53.000]  我們從他迫切的歌詞
[00:09:53.000 --> 00:09:55.000]  讓大家聽到
[00:09:55.000 --> 00:09:57.000]  他見到敵人昂起頭
[00:09:57.000 --> 00:09:58.000]  揸緊拳頭
[00:09:58.000 --> 00:10:00.000]  勝券在握的驕傲
[00:10:00.000 --> 00:10:02.000]  他見到他藐視的眼神
[00:10:02.000 --> 00:10:05.000]  又聽到他辱罵的聲音
[00:10:05.000 --> 00:10:06.000]  言語
[00:10:06.000 --> 00:10:07.000]  嘲笑的聲音
[00:10:07.000 --> 00:10:10.000]  夾雜著馬蹄聲的戰車聲音
[00:10:10.000 --> 00:10:12.000]  英文不斷重複又重複說
[00:10:12.000 --> 00:10:14.000]  同謀彼此相異
[00:10:14.000 --> 00:10:15.000]  同心相異
[00:10:15.000 --> 00:10:16.000]  彼此結盟
[00:10:16.000 --> 00:10:17.000]  那份嘈吵
[00:10:17.000 --> 00:10:20.000]  就好像一群冷血的野狗一樣
[00:10:20.000 --> 00:10:21.000]  齒起鼻落
[00:10:21.000 --> 00:10:22.000]  在吠來吠去
[00:10:22.000 --> 00:10:26.000]  隨時預備好吞吃整個以色列家
[00:10:26.000 --> 00:10:29.000]  被整個以色列入了肚子裡
[00:10:29.000 --> 00:10:31.000]  雖然我們不知道這個戰役
[00:10:31.000 --> 00:10:33.000]  究竟是在說哪一個戰役
[00:10:33.000 --> 00:10:35.000]  但就好像法老追趕以色列人
[00:10:35.000 --> 00:10:37.000]  好像哈曼要除滅所有的猶太人
[00:10:37.000 --> 00:10:40.000]  好像德國希特拉要屠殺所有的猶太人
[00:10:40.000 --> 00:10:42.000]  我們肯定這群聯軍
[00:10:42.000 --> 00:10:45.000]  是要完全除滅所有的以色列人
[00:10:45.000 --> 00:10:47.000]  他們的目標是一致的
[00:10:47.000 --> 00:10:50.000]  就是將神的指紋和神的名字
[00:10:50.000 --> 00:10:52.000]  在歷史裡面除去
[00:10:52.000 --> 00:10:55.000]  究竟這群聯軍有多厲害呢
[00:10:55.000 --> 00:10:57.000]  大家可以看一下六節八節
[00:10:57.000 --> 00:10:59.000]  其實看起來真的有點害怕
[00:10:59.000 --> 00:11:01.000]  一連十個名字
[00:11:01.000 --> 00:11:02.000]  十個國家民族
[00:11:02.000 --> 00:11:04.000]  聯手一起對付以色列
[00:11:04.000 --> 00:11:06.000]  他們就是住在帳棚的
[00:11:06.000 --> 00:11:08.000]  以東和以實馬利人
[00:11:08.000 --> 00:11:09.000]  摩亞和夏格人
[00:11:09.000 --> 00:11:11.000]  加巴勒阿滿阿瑪力
[00:11:11.000 --> 00:11:13.000]  菲利斯和推羅的居民
[00:11:13.000 --> 00:11:16.000]  亞述也與他們聯合作羅德子孫的幫手
[00:11:16.000 --> 00:11:19.000]  我看過歷史就知道
[00:11:19.000 --> 00:11:20.000]  有八國聯軍的
[00:11:20.000 --> 00:11:21.000]  大家知道
[00:11:21.000 --> 00:11:23.000]  打中國
[00:11:23.000 --> 00:11:25.000]  但即使兩次大戰我查過
[00:11:25.000 --> 00:11:28.000]  都沒有一個戰役是十個國家
[00:11:28.000 --> 00:11:29.000]  一起打一個國家
[00:11:29.000 --> 00:11:31.000]  試想一下
[00:11:31.000 --> 00:11:32.000]  如果現在有十個敵人
[00:11:32.000 --> 00:11:35.000]  即是十個和你很不和的人
[00:11:35.000 --> 00:11:37.000]  一起攻擊你
[00:11:37.000 --> 00:11:39.000]  你會有多艱難呢
[00:11:39.000 --> 00:11:43.000]  不知道你有沒有十個不和的人
[00:11:43.000 --> 00:11:45.000]  如果在十個裡面
[00:11:45.000 --> 00:11:47.000]  有六個還是你的親戚
[00:11:47.000 --> 00:11:49.000]  那份傷有多深呢
[00:11:49.000 --> 00:11:52.000]  第六節攻擊以色列人的聯軍
[00:11:52.000 --> 00:11:54.000]  包括了他的親戚
[00:11:54.000 --> 00:11:56.000]  我用綠色和大家描述了
[00:11:56.000 --> 00:12:00.000]  以東、以實馬利、摩亞、夏格、阿滿、阿瑪力
[00:12:00.000 --> 00:12:02.000]  我們溫習一下書
[00:12:02.000 --> 00:12:04.000]  以東人是以色列先祖
[00:12:04.000 --> 00:12:06.000]  以色列亞國哥哥
[00:12:06.000 --> 00:12:07.000]  以素的後裔
[00:12:07.000 --> 00:12:10.000]  阿瑪力是以素的孫的後裔
[00:12:10.000 --> 00:12:14.000]  阿巴拉罕與妾士夏格生了以實馬利
[00:12:14.000 --> 00:12:17.000]  阿巴拉罕的姪兒羅德
[00:12:17.000 --> 00:12:20.000]  與兩個女兒生了阿滿
[00:12:20.000 --> 00:12:22.000]  約亞和阿滿
[00:12:22.000 --> 00:12:24.000]  這六個親戚
[00:12:24.000 --> 00:12:27.000]  加上附近鄰居加巴勒
[00:12:27.000 --> 00:12:30.000]  還有長期的敵人菲利士
[00:12:30.000 --> 00:12:32.000]  還有曾經與他們有友好關係
[00:12:32.000 --> 00:12:35.000]  給他們木材建聖殿的推來人
[00:12:35.000 --> 00:12:37.000]  現在都聯合起來
[00:12:37.000 --> 00:12:41.000]  與現在最大的勢力亞述結盟
[00:12:41.000 --> 00:12:45.000]  十面去攻擊以色列人
[00:12:45.000 --> 00:12:47.000]  頂尖我想像當時的圖畫
[00:12:47.000 --> 00:12:49.000]  的情景就像巨人
[00:12:49.000 --> 00:12:51.000]  大家記得巨人哥利亞
[00:12:51.000 --> 00:12:53.000]  很多時候在主日學讀上來都聽過
[00:12:53.000 --> 00:12:56.000]  巨人哥利亞對著以色列人在罵戰的情景
[00:12:56.000 --> 00:12:58.000]  敵人對著以色列軍
[00:12:58.000 --> 00:13:00.000]  彼此對峙
[00:13:00.000 --> 00:13:02.000]  敵方就在吵吵鬧鬧
[00:13:02.000 --> 00:13:04.000]  高聲高傲的喧嚷
[00:13:04.000 --> 00:13:06.000]  但以色列那邊
[00:13:06.000 --> 00:13:08.000]  鴉雀無聲
[00:13:08.000 --> 00:13:10.000]  現在不是一面
[00:13:10.000 --> 00:13:12.000]  是十面都有軍隊
[00:13:12.000 --> 00:13:14.000]  圈圈圍住他們
[00:13:14.000 --> 00:13:16.000]  大聲呼叫
[00:13:16.000 --> 00:13:18.000]  十個勢力
[00:13:18.000 --> 00:13:20.000]  可能有十種八種不同的語言
[00:13:20.000 --> 00:13:22.000]  但他們的圈內只聽到一把聲音
[00:13:22.000 --> 00:13:25.000]  就是他們要除滅以色列人
[00:13:25.000 --> 00:13:28.000]  他們同盟一口一心
[00:13:28.000 --> 00:13:32.000]  將神的子民要屠殺滅絕
[00:13:32.000 --> 00:13:34.000]  弟兄姊妹
[00:13:34.000 --> 00:13:36.000]  十面受敵
[00:13:36.000 --> 00:13:38.000]  全無出路
[00:13:38.000 --> 00:13:40.000]  那份絕望和無助
[00:13:40.000 --> 00:13:42.000]  不知你
[00:13:42.000 --> 00:13:44.000]  我聽到這個聲音
[00:13:44.000 --> 00:13:46.000]  都已經覺得喪膽
[00:13:46.000 --> 00:13:48.000]  十噪
[00:13:48.000 --> 00:13:50.000]  一個跳不過的難關
[00:13:50.000 --> 00:13:52.000]  困境
[00:13:52.000 --> 00:13:54.000]  一個看不穿的黑暗
[00:13:54.000 --> 00:13:56.000]  恐懼
[00:13:56.000 --> 00:13:59.000]  一個無法站起來的挫折
[00:13:59.000 --> 00:14:01.000]  處境
[00:14:01.000 --> 00:14:03.000]  一個又一個只聽到
[00:14:03.000 --> 00:14:05.000]  神靜默的晚上
[00:14:05.000 --> 00:14:08.000]  見到祂閉口的早晨
[00:14:08.000 --> 00:14:11.000]  眾伴親離的孤立
[00:14:11.000 --> 00:14:13.000]  無援
[00:14:13.000 --> 00:14:15.000]  如果你是神的其中一個子民
[00:14:15.000 --> 00:14:17.000]  你會怎樣?
[00:14:17.000 --> 00:14:19.000]  你會怎樣?
[00:14:19.000 --> 00:14:21.000]  你可以怎樣?
[00:14:21.000 --> 00:14:24.740]  你那班圍著的軍隊裡面的其中一個
[00:14:24.740 --> 00:14:27.740]  你會祈禱嗎?會不會祈禱?
[00:14:27.740 --> 00:14:31.480]  你可以怎樣祈禱,被你祈禱,你會怎樣祈禱?
[00:14:31.480 --> 00:14:37.940]  不會說,是嗎?神救我之類,是嗎?
[00:14:37.940 --> 00:14:40.360]  神救我吧,神憐憫我們吧
[00:14:40.360 --> 00:14:42.440]  你會不會質問神,你去了哪裡?
[00:14:42.440 --> 00:14:47.280]  為什麼現在圍著這樣那種人,圍得這樣,快要殺光我們,你都不出手?
[00:14:47.280 --> 00:14:49.520]  為什麼神你現在不做事呢?
[00:14:50.380 --> 00:14:54.160]  如果你看回第九至十八節,我們看到亞瑟他真的向神祈禱
[00:14:54.160 --> 00:14:58.500]  雖然他被困住,但他不是祈禱神救我之類
[00:14:58.500 --> 00:15:00.500]  大家剛才聽到他祈什麼嗎?
[00:15:00.500 --> 00:15:05.320]  他祈報仇,他經文裡面呼求神要報復
[00:15:05.320 --> 00:15:07.320]  以其人之道還治其人之身
[00:15:07.320 --> 00:15:11.320]  他想除滅我們,我們就將他殺光,跟他們算帳
[00:15:11.320 --> 00:15:14.920]  斯人向神盡訴他的心中情之後
[00:15:14.920 --> 00:15:17.520]  他講出他受苦之後,他首先想起的
[00:15:17.520 --> 00:15:20.240]  就是神是掌管歷史的神
[00:15:20.240 --> 00:15:22.240]  神是掌管歷史的神
[00:15:22.240 --> 00:15:28.240]  他回想從前神在以色列面對米顛和迦南兩次大危難的時候
[00:15:28.240 --> 00:15:32.240]  神彰顯他大能殺滅敵人,大大的德性
[00:15:32.240 --> 00:15:35.240]  他求神在今天對著這十國的聯軍裡面
[00:15:35.240 --> 00:15:40.240]  就好像當日基顛對米顛,底波拉對迦南一樣
[00:15:40.240 --> 00:15:44.240]  九至十一節,給大家看回這段經文的時候
[00:15:44.240 --> 00:15:46.240]  其實是講兩件戰事的
[00:15:46.240 --> 00:15:50.240]  黃色是講米顛的戰事,藍色是講迦南的戰事
[00:15:50.240 --> 00:15:52.240]  但是他是疊著來講的
[00:15:52.240 --> 00:15:55.240]  第九節,求你待他們如待米顛
[00:15:55.240 --> 00:15:58.240]  如在基遜河待西西拉和耶賓一樣
[00:15:58.240 --> 00:16:01.240]  他們在忍多義滅亡成了地上的糞土
[00:16:01.240 --> 00:16:04.240]  求你使他們的貴族像俄勒和西伊伯
[00:16:04.240 --> 00:16:07.240]  使他們的王子都像西巴和薩姆蘭
[00:16:07.240 --> 00:16:10.240]  這兩場戰事都記載在《史詩記》
[00:16:10.240 --> 00:16:14.240]  大家可以回家看《史詩記》四章八章
[00:16:15.240 --> 00:16:19.240]  簡單來說,當日米顛人壓制以色列人七年
[00:16:19.240 --> 00:16:22.240]  攻打他們,搶他們的東西
[00:16:22.240 --> 00:16:24.240]  但是連食物都不給他們,留給他們
[00:16:24.240 --> 00:16:26.240]  以色列人就呼求神
[00:16:26.240 --> 00:16:28.240]  神就派了基顛,很容易記住
[00:16:28.240 --> 00:16:31.240]  神就派了基顛去對付米顛,去拯救以色列人
[00:16:31.240 --> 00:16:34.240]  基顛本來帶著三萬二千人
[00:16:34.240 --> 00:16:36.240]  但是耶和華人實在太多了
[00:16:36.240 --> 00:16:39.240]  所以基顛就說,誰怕了就可以走了
[00:16:39.240 --> 00:16:41.240]  你猜走了多少?
[00:16:41.240 --> 00:16:45.240]  走了,不是,走了二萬二千,剩下一萬
[00:16:45.240 --> 00:16:49.240]  但是神說太多了,神仍然
[00:16:49.240 --> 00:16:52.240]  於是他用士兵飲水的方法,大家還記不記得
[00:16:52.240 --> 00:16:55.240]  用士兵飲水的方法,挑選了三百個
[00:16:55.240 --> 00:16:58.240]  用手舔著水的人就可以去
[00:16:58.240 --> 00:16:59.240]  大家可以有圖畫看
[00:16:59.240 --> 00:17:03.240]  其他跪下的,喝水就可以回家
[00:17:03.240 --> 00:17:05.240]  大家記不記得
[00:17:05.240 --> 00:17:07.240]  跪下喝水的,原來很多
[00:17:07.240 --> 00:17:10.240]  用手捧,喝水只有三百個
[00:17:10.240 --> 00:17:13.240]  但只有這三百個人
[00:17:13.240 --> 00:17:17.240]  然後經文說,他們一手拿著可以打破空瓶的火把
[00:17:17.240 --> 00:17:20.240]  一手拿著一個號角,大家看到圖
[00:17:20.240 --> 00:17:22.240]  一手拿著火把,一手拿著號角
[00:17:22.240 --> 00:17:24.240]  就叫耶和華和基顛的刀
[00:17:24.240 --> 00:17:27.240]  一手拿著火把,一手拿著號角
[00:17:27.240 --> 00:17:29.240]  那誰的手拿刀?
[00:17:29.240 --> 00:17:30.240]  有沒有?
[00:17:30.240 --> 00:17:33.240]  沒有刀,其實他們沒有刀,連一把都沒有
[00:17:33.240 --> 00:17:36.240]  但是經文說,全軍的敵人互相廝殺
[00:17:36.240 --> 00:17:39.240]  最後好像蝗蟲那麼多的敵軍
[00:17:39.240 --> 00:17:41.240]  在《史詩記》七章十二節,全部滅亡
[00:17:41.240 --> 00:17:44.240]  多到好像蝗蟲那麼多的滅兵
[00:17:44.240 --> 00:17:48.240]  是一把刀都沒有,但神將他們全部殺了
[00:17:48.240 --> 00:17:51.240]  因為神的手打成了這場仗
