
[00:00:00.000 --> 00:00:03.000]  不知你剛才在敬拜中如何經歷上帝
[00:03:39.080 --> 00:03:41.040]  在他信心軟弱的時候,他掉進水裡了
[00:03:41.080 --> 00:03:45.000]  但他仍然能夠在那一刻去呼求主的幫助
[00:03:45.000 --> 00:03:47.360]  「主啊,救我」
[00:03:47.360 --> 00:03:48.920]  上一次我們有提及
[00:03:48.920 --> 00:03:52.840]  記得嗎?三次不認主的彼得
[00:03:52.840 --> 00:03:54.240]  他說他是怎樣的
[00:03:54.240 --> 00:03:57.640]  他誇口,在耶穌去十字架之前
[00:03:57.640 --> 00:03:59.920]  他說「我就算死也不會不認祢」
[00:03:59.920 --> 00:04:01.320]  然後幾個小時之後
[00:04:01.320 --> 00:04:04.440]  他就很輕易地三次不認主了
[00:04:04.440 --> 00:04:06.680]  對於他自己所犯的錯
[00:04:06.680 --> 00:04:08.280]  其實他沒有逃避
[00:04:08.280 --> 00:04:10.840]  於是就出現上次吃早餐的那一幕
[00:04:10.880 --> 00:04:13.160]  他充滿內疚,難以面對
[00:04:13.160 --> 00:04:15.400]  不過我們看到彼得的特質是
[00:04:15.400 --> 00:04:16.760]  他堅持沒有走開
[00:04:16.760 --> 00:04:19.080]  他堅持和一群門徒守在一起
[00:04:19.080 --> 00:04:20.480]  等到耶穌復活
[00:04:20.480 --> 00:04:23.080]  等到耶穌和他一起面對這件陷事
[00:04:23.080 --> 00:04:24.840]  重新出發
[00:04:24.840 --> 00:04:26.080]  我們可以看到
[00:04:26.080 --> 00:04:28.760]  原來福音書裡的彼得是怎樣的
[00:04:28.760 --> 00:04:30.480]  他有正面的一面
[00:04:30.480 --> 00:04:35.000]  他真誠、熱切、有自信、有主見
[00:04:35.000 --> 00:04:38.480]  不過同樣伴隨著他也有負面的一面
[00:04:38.480 --> 00:04:40.080]  他怎樣?他衝動
[00:04:40.120 --> 00:04:42.600]  他經常衝動,是魯莽
[00:04:42.600 --> 00:04:44.080]  他軟弱
[00:04:44.080 --> 00:04:47.040]  他經常重複犯錯
[00:04:47.040 --> 00:04:50.600]  我想彼得不僅是門徒之首
[00:04:50.600 --> 00:04:52.560]  彼得不僅代表了門徒
[00:04:52.560 --> 00:04:54.560]  他經常代表門徒說話
[00:04:54.560 --> 00:04:56.760]  他其實也代表我們每一個人
[00:04:56.760 --> 00:04:58.480]  每一個凡人
[00:04:58.480 --> 00:05:01.800]  因為他充滿了人性的不完美
[00:05:01.800 --> 00:05:06.120]  他很完美地呈現了人的不完美
[00:05:06.120 --> 00:05:07.160]  人是會怎樣的?
[00:05:07.160 --> 00:05:08.360]  人是會追求主
[00:05:08.360 --> 00:05:09.440]  我們渴望神
[00:05:09.480 --> 00:05:10.600]  我們敬拜神
[00:05:10.600 --> 00:05:12.920]  但同時我們也會很軟弱
[00:05:12.920 --> 00:05:15.000]  有時我們會很自大
[00:05:15.000 --> 00:05:16.880]  有時我們會很害怕
[00:05:16.880 --> 00:05:18.560]  有時我們很蠢
[00:05:18.560 --> 00:05:20.400]  我們經常重複犯錯
[00:05:20.400 --> 00:05:22.840]  我們不停地犯罪
[00:05:22.840 --> 00:05:26.000]  不過彼得的故事同樣告訴我們
[00:05:26.000 --> 00:05:30.200]  原來這麼差的人也可以跟從神
[00:05:30.200 --> 00:05:34.720]  原來人不需要變得很完美才可以跟從神
[00:05:34.760 --> 00:05:39.160]  而是在過程中不斷經歷神給我們的根生
[00:05:39.160 --> 00:05:42.200]  今次我們繼續會去看彼得
[00:05:42.200 --> 00:05:44.440]  而今天我們會跳出福音書
[00:05:44.440 --> 00:05:46.600]  進入《使徒行傳》
[00:05:46.600 --> 00:05:52.760]  《使徒行傳》和福音書的最大分別是甚麼?
[00:05:52.760 --> 00:05:55.800]  是耶穌升天離開了門徒
[00:05:55.800 --> 00:05:57.160]  進入《使徒行傳》的時候
[00:05:57.160 --> 00:06:00.880]  門徒接續耶穌的工作,帶領教會
[00:06:00.920 --> 00:06:05.000]  對於門徒來說,這是一個很大的挑戰
[00:06:05.000 --> 00:06:05.720]  為甚麼?
[00:06:05.720 --> 00:06:08.080]  門徒過去是跟隨著耶穌
[00:06:08.080 --> 00:06:10.200]  「你做甚麼,我就跟著做甚麼」
[00:06:10.200 --> 00:06:12.680]  有甚麼事,就由耶穌去負責
[00:06:12.680 --> 00:06:16.200]  但門徒現在要成為一個帶領者
[00:06:16.200 --> 00:06:18.080]  特別是彼得
[00:06:18.080 --> 00:06:21.920]  為甚麼?因為彼得就是被耶穌點名指派
[00:06:21.920 --> 00:06:23.880]  要成為教會的盤石
[00:06:23.880 --> 00:06:25.760]  要牧養耶穌的羊
[00:06:25.760 --> 00:06:29.440]  你想想,這個不完美,又錯漏百出的彼得
[00:06:29.480 --> 00:06:33.880]  要接棒那個完美的神,耶穌的位置
[00:06:33.880 --> 00:06:35.880]  要成為教會的領袖
[00:06:35.880 --> 00:06:37.920]  聽起來似乎很難
[00:06:37.920 --> 00:06:41.040]  但事實上,彼得是能夠勝任的
[00:06:41.040 --> 00:06:44.200]  為甚麼?因為耶穌不是一走了之
[00:06:44.200 --> 00:06:49.120]  耶穌在第一章,在祂升天之前說到
[00:06:49.120 --> 00:06:52.480]  「聖靈會降臨」
[00:06:52.480 --> 00:06:56.960]  耶穌離開了,但父會賜下聖靈跟我們同在
[00:06:56.960 --> 00:06:58.280]  跟門徒同在
[00:06:58.320 --> 00:07:01.600]  聖靈降臨在門徒身上時
[00:07:01.600 --> 00:07:05.240]  門徒就得到能力在地上作見證
[00:07:05.240 --> 00:07:07.480]  進入第二章時
[00:07:07.480 --> 00:07:12.080]  彼得和門徒在五旬節中一同領受聖靈降臨時
[00:07:12.080 --> 00:07:14.240]  他們的確進化了一樣
[00:07:14.240 --> 00:07:16.400]  好像門徒2.0一樣
[00:07:16.400 --> 00:07:17.920]  大有能力
[00:07:17.920 --> 00:07:20.240]  在第二章描述
[00:07:20.240 --> 00:07:23.520]  彼得和門徒一起說了一篇道
[00:07:23.560 --> 00:07:27.960]  那一天,門徒增添了三千人
[00:07:27.960 --> 00:07:31.560]  一場道,三千人相信了耶穌
[00:07:31.560 --> 00:07:35.080]  我們看到彼得從聖靈而來的能力
[00:07:35.080 --> 00:07:38.240]  將這個能力發揮得淋漓盡致
[00:07:38.240 --> 00:07:42.640]  今天我們會看《士徒行傳》第三章1至12節
[00:07:42.640 --> 00:07:45.960]  一個由彼得去施行神蹟的故事
[00:07:45.960 --> 00:07:48.760]  讓我們一起繼續向彼得學習
[00:07:48.760 --> 00:07:50.760]  其實我們一群這麼差勁的人
[00:07:50.800 --> 00:07:53.680]  怎可以為這個原理的神
[00:07:53.680 --> 00:07:55.600]  去做功的兩個秘訣
[00:07:55.600 --> 00:07:58.520]  這樣,這個很困難
[00:07:58.520 --> 00:08:00.880]  好,我們一起進入經文
[00:08:00.880 --> 00:08:03.040]  《士徒行傳》三章1至12節
[00:08:03.040 --> 00:08:05.160]  請你幫我讀一讀,1、2、3
[00:08:05.160 --> 00:08:07.160]  「新初禱告的時候」
[00:08:07.160 --> 00:08:21.160]  (廣東話)
[00:08:21.160 --> 00:08:25.280]  「若看將要進殿,就求他們周祭」
[00:08:25.280 --> 00:08:27.920]  「彼得若看定睛,看著他」
[00:08:27.920 --> 00:08:32.480]  「彼得說:你看我滿,那人就留意他們」
[00:08:32.480 --> 00:08:34.480]  「指望得著甚麼」
[00:08:34.520 --> 00:08:37.040]  「彼得說:金銀我都沒有」
[00:08:37.040 --> 00:08:39.280]  「只把我所有的給你」
[00:08:39.280 --> 00:08:41.880]  「我奉那撒勒人耶穌的名」
[00:08:41.880 --> 00:08:44.040]  「叫你起來行走」
[00:08:44.040 --> 00:08:48.640]  「於是拉著他的右手扶他起來」
[00:08:48.640 --> 00:08:52.440]  「他的腳和裹子骨立刻見撞了」
[00:08:52.440 --> 00:08:55.680]  「就跳起來站著又行走」
[00:08:55.680 --> 00:09:00.240]  「同他們進了殿走著跳著讚美神」
[00:09:00.240 --> 00:09:03.560]  「百姓都看見他行走讚美神」
[00:09:03.600 --> 00:09:08.880]  「認得他是那素上坐在殿的尾門口求周祭的」
[00:09:08.880 --> 00:09:13.320]  「就因他所遇見的事滿心稀奇驚訝」
[00:09:13.320 --> 00:09:16.760]  「那人正在稱為所羅門的郎客」
[00:09:16.760 --> 00:09:21.720]  「拉著彼得若看眾百姓一起跑到他那裡」
[00:09:21.720 --> 00:09:26.160]  「就在彼得看見就對百姓說」
[00:09:26.160 --> 00:09:30.400]  「以色列人啊,為甚麼把這事當作稀奇呢」
[00:09:30.400 --> 00:09:32.640]  「為甚麼定睛看我們」
[00:09:32.680 --> 00:09:37.280]  「以為我們憑自己的能力和虔誠使這人行走呢」
[00:09:37.280 --> 00:09:38.880]  讓我們禱告,一起禱告
[00:09:38.880 --> 00:09:41.960]  親愛的聖靈,願祢幫助我們
[00:09:41.960 --> 00:09:48.120]  拿走一切打擾我們腦袋心裡的事情、思緒
[00:09:48.120 --> 00:09:52.320]  讓我們此刻的焦點專注在上帝的話語裡
[00:09:52.320 --> 00:09:54.880]  因為祢確實是我們唯一的依靠
[00:09:54.880 --> 00:09:57.320]  禱告奉主耶穌名求,阿們
[00:09:57.320 --> 00:10:01.040]  今天我分兩點說今天的訊息
[00:10:01.080 --> 00:10:03.440]  第一點是「眼光對準供應者」
[00:10:03.440 --> 00:10:06.320]  荷經文在第一節至第六節上
[00:10:06.320 --> 00:10:12.080]  在第一節中,故事發生在甚麼時候呢?
[00:10:12.080 --> 00:10:14.760]  原來是在新初禱告的時候
[00:10:14.760 --> 00:10:16.600]  地點是在聖殿裡
[00:10:16.600 --> 00:10:20.360]  新初是在下午三時
[00:10:20.360 --> 00:10:22.160]  其實下午三時是甚麼時候呢?
[00:10:22.160 --> 00:10:28.960]  經前的猶太人每天早、午、晚三次到聖殿禱告
[00:10:29.000 --> 00:10:32.840]  而且聖殿裡最主要的活動有兩次
[00:10:32.840 --> 00:10:36.040]  每天都會有兩次的獻祭
[00:10:36.040 --> 00:10:39.600]  新初是其中一次,下午三時是其中一次
[00:10:39.600 --> 00:10:43.360]  所以我們知道下午三時的前後
[00:10:43.360 --> 00:10:47.160]  其實是聖殿每天人流最多、最旺的時候
[00:10:47.160 --> 00:10:48.520]  故事的主角有誰呢?
[00:10:48.520 --> 00:10:52.800]  有彼得和將會被醫治的這個瘸腿人
[00:10:52.800 --> 00:10:58.080]  彼得和約翰陪伴一起上到聖殿
[00:10:58.120 --> 00:11:02.320]  「上」這個字在原文是一個登高的意思
[00:11:02.320 --> 00:11:07.000]  不過這裡不是指他們要上山到聖殿
[00:11:07.000 --> 00:11:11.640]  「上聖殿」這個字是指去聖殿敬拜的意思
[00:11:11.640 --> 00:11:14.560]  這裡我們可以留意一點
[00:11:14.560 --> 00:11:18.560]  剛才我們說在上一章中
[00:11:18.560 --> 00:11:23.080]  彼得說一次道,信了的人有三千人
[00:11:23.080 --> 00:11:27.440]  原來當時信耶穌的群體數以千計地加增
[00:11:27.480 --> 00:11:30.240]  不過彼得和約翰
[00:11:30.240 --> 00:11:34.040]  其實已經是數千人群體的領袖
[00:11:34.040 --> 00:11:38.560]  差不多像蘇牧師、麗嘉喬牧師
[00:11:38.560 --> 00:11:41.720]  他是數千人教會的領袖
[00:11:41.720 --> 00:11:45.160]  不過原來他們不是仍然聚在一起
[00:11:45.160 --> 00:11:48.480]  我們自己在祈禱,我講道給你聽便可以
[00:11:48.480 --> 00:11:52.400]  他們繼續按照聖經的吩咐
[00:11:52.400 --> 00:11:55.240]  每天到聖殿去敬拜和禱告
[00:11:55.280 --> 00:12:00.240]  這是當時他們遵守的聖經教導
[00:12:00.240 --> 00:12:04.240]  到第二節,我們看到另一位主角
[00:12:04.240 --> 00:12:08.080]  另一位主角是生來瘸腿的人
[00:12:08.080 --> 00:12:11.560]  生來是用原文直譯的
[00:12:11.560 --> 00:12:15.720]  即是在母親的肚子裡已經是
[00:12:15.720 --> 00:12:17.680]  其實這樣形容是在形容甚麼呢?
[00:12:17.680 --> 00:12:22.640]  這樣描述顯示這個人對自己存如的可能性
[00:12:22.640 --> 00:12:24.040]  其實已經是絕望
[00:12:24.080 --> 00:12:27.440]  他不是走過一會,然後瘸了三十年
[00:12:27.440 --> 00:12:28.880]  可能也想好起來
[00:12:28.880 --> 00:12:31.920]  這個人差不多生出來已經是這樣
[00:12:31.920 --> 00:12:36.440]  他對存如的可能性,其實差不多是絕望
[00:12:36.440 --> 00:12:38.240]  原來這個人是怎樣的呢?
[00:12:38.240 --> 00:12:43.600]  每天三時,他都會被抬到聖殿其中一個門
[00:12:43.600 --> 00:12:46.720]  這個門的門口叫美門
[00:12:46.720 --> 00:12:50.160]  我會問,這個人抬他去那裡做甚麼呢?
[00:12:50.160 --> 00:12:51.600]  我想大家都知道
[00:12:51.640 --> 00:12:54.960]  這個人不像我們記得的另一個故事
[00:12:54.960 --> 00:12:58.920]  叫「不事大辭」的旁邊有個生了三十八年的人
[00:12:58.920 --> 00:12:59.880]  他在等甚麼呢?
[00:12:59.880 --> 00:13:02.960]  他說水冷的時候,我跳下去就會康復
[00:13:02.960 --> 00:13:04.800]  那個人是想康復的
[00:13:04.800 --> 00:13:07.400]  不過這個人不是,這個瘸腿的人
[00:13:07.400 --> 00:13:10.480]  他被抬到這裡的目的其實是很清晰的
[00:13:10.480 --> 00:13:12.960]  第二節他直接說
[00:13:12.960 --> 00:13:16.400]  第二節尾說要求進殿的人周濟
[00:13:16.400 --> 00:13:19.760]  他來這裡,被抬到這裡,其實要的是錢
[00:13:19.800 --> 00:13:24.240]  其實這個瘸腿的人在美門口求周濟是非常合適的
[00:13:24.240 --> 00:13:24.880]  為甚麼呢?
[00:13:24.880 --> 00:13:27.240]  因為第一,按當時的規定
[00:13:27.240 --> 00:13:31.640]  其實殘疾的人是不能進入聖殿去參與獻祭的
[00:13:31.640 --> 00:13:33.680]  他不能去聖殿的內院
[00:13:33.680 --> 00:13:36.760]  美門自然是他最好的地方
[00:13:36.760 --> 00:13:40.280]  又最接近那些去敬拜的人的地方
[00:13:40.280 --> 00:13:44.920]  第二,原來猶太教有三大之處是信仰
[00:13:44.920 --> 00:13:47.600]  第一是律法,第二是敬拜
[00:13:47.640 --> 00:13:49.840]  第三是仁慈的心
[00:13:49.840 --> 00:13:53.280]  即是周濟別人都是他們信仰的要求
[00:13:53.280 --> 00:13:55.440]  即是每一個去敬拜的人
[00:13:55.440 --> 00:13:57.680]  其實他們都要去周濟別人
[00:13:57.680 --> 00:14:01.000]  即是說,我當然是發達了,坐在這裡
[00:14:01.000 --> 00:14:06.120]  敬虔的猶太人在獻祭前後自然都會有捐獻的行為
[00:14:06.120 --> 00:14:08.880]  可以理解這個求周濟的人
[00:14:08.880 --> 00:14:12.160]  其實是最旺的時候
[00:14:12.160 --> 00:14:17.040]  原來求周濟這件事是瘸腿者的工作
[00:14:17.080 --> 00:14:19.600]  其實每天抬他來的那班是甚麼?
[00:14:19.600 --> 00:14:21.600]  是他的同事,他放他過來
[00:14:21.600 --> 00:14:23.520]  放下來,然後就來開工
[00:14:23.520 --> 00:14:24.520]  他的職責是甚麼?
[00:14:24.520 --> 00:14:27.680]  他的職責是展示自己殘疾的身體
[00:14:27.680 --> 00:14:30.960]  然後向那些來獻祭的人拿錢
[00:14:30.960 --> 00:14:34.200]  然後進入到第三至第五節
[00:14:34.200 --> 00:14:36.800]  兩個主角的互動就開始了
[00:14:36.800 --> 00:14:38.920]  你留意這幾節的經文
[00:14:38.920 --> 00:14:41.000]  其實有一個很有趣的表達
[00:14:41.000 --> 00:14:43.400]  短短的三句句子中
[00:14:43.400 --> 00:14:45.800]  我們正在用和合本
[00:14:45.840 --> 00:14:47.960]  和合本翻譯了四個漢字
[00:14:47.960 --> 00:14:50.240]  漢見,定睛漢,漢漢漢
[00:14:50.240 --> 00:14:51.640]  看來看去
[00:14:51.640 --> 00:14:56.720]  原來在原文中用了四個不同的字來表達
[00:14:56.720 --> 00:14:59.320]  其實它是四個不同的字
[00:14:59.320 --> 00:15:03.040]  我這裏的括弧是原文的直譯表達是甚麼
[00:15:03.040 --> 00:15:04.800]  其實都是四個不同的字
[00:15:04.800 --> 00:15:08.360]  雖然是四個不同的字眼、四個不同的動詞
[00:15:08.360 --> 00:15:10.960]  不過為何翻譯也會變成漢呢?
[00:15:10.960 --> 00:15:14.640]  因為它也與視線和眼光有關
[00:15:14.680 --> 00:15:18.000]  其中第四節的比特叫拳擊者
[00:15:18.000 --> 00:15:20.560]  「你看著我們,看著我們」
[00:15:20.560 --> 00:15:22.560]  是用一個命令式的語氣
[00:15:22.560 --> 00:15:25.680]  他吩咐拳擊者認真地看著我們
[00:15:25.680 --> 00:15:28.560]  「看著,看著,看著」
[00:15:28.560 --> 00:15:30.000]  拳擊者在說甚麼呢?
[00:15:30.000 --> 00:15:31.920]  拳擊者看到比特
[00:15:31.920 --> 00:15:34.040]  比特又看到他
[00:15:34.040 --> 00:15:36.640]  他又看著拳擊者
[00:15:36.640 --> 00:15:38.560]  然後他就很重的語氣地說
[00:15:38.560 --> 00:15:40.440]  「看著我」
[00:15:40.440 --> 00:15:42.280]  然後拳擊者會怎樣?
[00:15:42.320 --> 00:15:45.960]  被他嚇一嚇,被他控制,睡一睡也醒一醒
[00:15:45.960 --> 00:15:48.400]  然後很專注地看著他們兩個
[00:15:48.400 --> 00:15:51.040]  「發生甚麼事?無緣無故叫我看著你」
[00:15:51.040 --> 00:15:53.160]  這套描述就是看來看去
[00:15:53.160 --> 00:15:54.800]  所以這就是我所說的有趣之處
[00:15:54.800 --> 00:15:58.120]  其實可以這樣理解
[00:15:58.120 --> 00:16:02.480]  比特正在調教拳擊者的焦點
[00:16:02.480 --> 00:16:08.240]  我會問其實他的焦點出現了甚麼問題呢?
[00:16:08.240 --> 00:16:11.400]  我給大家看一幅圖
[00:16:11.440 --> 00:16:14.400]  一幅藝術家畫的
[00:16:14.400 --> 00:16:17.800]  當時可能是美門時期出現的狀況
[00:16:17.800 --> 00:16:22.920]  美門前有個腿軟的人伸手求救
[00:16:22.920 --> 00:16:26.360]  我想你試試代入那個腿軟者的角度
[00:16:26.360 --> 00:16:28.240]  試試想想
[00:16:28.240 --> 00:16:31.720]  每天都被放在這個地方
[00:16:31.720 --> 00:16:35.160]  在美門前工作、拿錢
[00:16:35.160 --> 00:16:37.840]  坐在地上上班的態度
[00:16:37.840 --> 00:16:39.720]  看著人們走來走去
[00:16:39.760 --> 00:16:42.520]  你去敬拜,你去獻祭
[00:16:42.520 --> 00:16:44.960]  這個人其實是甚麼心情呢?
[00:16:44.960 --> 00:16:46.240]  他每天看著
[00:16:46.240 --> 00:16:48.120]  「給我錢,幫幫忙」
[00:16:48.120 --> 00:16:50.520]  「給我一個餅來吃也好」
[00:16:50.520 --> 00:16:55.120]  「拜託有好報,施捨一下」
[00:16:55.120 --> 00:16:58.120]  他看到的比特和約翰
[00:16:58.120 --> 00:17:02.560]  其實他眼中的比特和約翰是怎樣的呢?
[00:17:02.560 --> 00:17:06.280]  我想大概他眼光中應該是這樣
[00:17:06.280 --> 00:17:08.880]  他看到的人來人往
[00:17:08.920 --> 00:17:11.720]  其實只不過是一個一個金幣走來走去
[00:17:11.720 --> 00:17:13.880]  一個一個銀幣走來走去
[00:17:13.880 --> 00:17:16.160]  最多可以看到的可能是餅
[00:17:16.160 --> 00:17:18.280]  「你給我一個來吃」
[00:17:18.280 --> 00:17:19.520]  看到的是魚
[00:17:19.520 --> 00:17:22.200]  可能他看到雞腿,我不知道他看到甚麼
[00:17:22.200 --> 00:17:24.800]  但大概他看到這些東西走來走去
[00:17:24.800 --> 00:17:29.760]  為甚麼?因為要求周濟是這個人坐在這裡的目的
[00:17:29.760 --> 00:17:32.400]  他不需要看到那個是甚麼名字
[00:17:32.400 --> 00:17:35.920]  比特、約翰、查理、王子
[00:17:35.920 --> 00:17:36.760]  甚麼都不理
[00:17:36.800 --> 00:17:40.000]  那個人是高矮、男還是女、肥還是瘦
[00:17:40.000 --> 00:17:41.480]  其實他都不在乎
[00:17:41.480 --> 00:17:43.400]  他眼中看到的是
[00:17:43.400 --> 00:17:46.960]  這個人會否施捨給我呢?
[00:17:46.960 --> 00:17:50.880]  比特正正要調整這個「瘸腿者」的焦點
[00:17:50.880 --> 00:17:52.880]  要他看得清清楚楚
[00:17:52.880 --> 00:17:57.080]  他所求的比特和約翰是兩個人
[00:17:57.080 --> 00:17:58.800]  這兩個人在他面前
[00:17:58.800 --> 00:18:00.720]  而且在第六節剛才說
[00:18:00.720 --> 00:18:03.520]  比特要「瘸腿者」看到的是
[00:18:03.560 --> 00:18:09.000]  比特和約翰只是一個沒有金也沒有銀的兩個人
[00:18:09.000 --> 00:18:10.880]  其實我和你都一樣
[00:18:10.880 --> 00:18:13.560]  我們都是充滿缺乏的人
[00:18:13.560 --> 00:18:16.720]  我今天來,只是求神幫助我而已
[00:18:16.720 --> 00:18:18.480]  我怎樣幫你呢?
[00:18:18.480 --> 00:18:20.720]  比特要「瘸腿者」看到
[00:18:20.720 --> 00:18:23.160]  真正幫助和供應者
[00:18:23.160 --> 00:18:27.240]  只不過是他們要進去敬拜店內的神
[00:18:27.240 --> 00:18:30.240]  經文提醒我們第一件事
[00:18:30.240 --> 00:18:31.640]  是我們今天說的第一點
[00:18:31.680 --> 00:18:34.080]  眼光要對準供應者
[00:18:34.080 --> 00:18:37.760]  丁子妹,有一句說話不知道你是否認同
[00:18:37.760 --> 00:18:40.840]  你的心想著甚麼
[00:18:40.840 --> 00:18:42.480]  你的眼就會看著甚麼
[00:18:42.480 --> 00:18:43.480]  或者反過來說
[00:18:43.480 --> 00:18:44.800]  其實你的眼看著甚麼
[00:18:44.800 --> 00:18:47.200]  你的心就想著甚麼
[00:18:47.200 --> 00:18:50.240]  不如和你做一個心理測驗
[00:18:50.240 --> 00:18:54.240]  這個心理測驗是由一個姓張的非心理學家設計出來的
[00:18:54.240 --> 00:18:56.360]  很準確的
[00:18:56.360 --> 00:18:59.600]  待會我會顯示一張圖片
[00:18:59.640 --> 00:19:01.800]  我想你留意一下
[00:19:01.800 --> 00:19:04.040]  第一眼你的焦點會看向哪裏
