
[00:00:00.000 --> 00:00:05.000]  昨天和今天崇拜35週年
[00:02:20.000 --> 00:02:22.000]  PowerPoint應該有的經文
[00:02:22.000 --> 00:02:25.000]  我們一起重讀,請讀
[00:02:25.000 --> 00:02:28.000]  耶和華的話又臨到我說
[00:02:28.000 --> 00:02:34.000]  人子啊,你要使耶路撒冷知道他那些可憎的事
[00:02:34.000 --> 00:02:38.000]  說主耶和華對耶路撒冷如此說
[00:02:38.000 --> 00:02:42.000]  你根本你出世是在迦南地
[00:02:42.000 --> 00:02:46.000]  你父親是阿摩利人,你母親是客人
[00:02:46.000 --> 00:02:49.000]  論到你出世的情況
[00:02:49.000 --> 00:02:53.000]  在你初生的日子沒有為你斷池帶
[00:02:53.000 --> 00:02:57.000]  也沒有用水洗你,使你潔淨
[00:02:57.000 --> 00:03:00.000]  絲毫沒有紮在你身上
[00:03:00.000 --> 00:03:02.000]  也沒有用布裹你
[00:03:02.000 --> 00:03:08.000]  為你做一件這樣的事連恤你
[00:03:08.000 --> 00:03:12.000]  但你初生日子,泯在田野
[00:03:12.000 --> 00:03:14.000]  是因你被厭惡
[00:03:14.000 --> 00:03:19.000]  我從你旁邊經過,見你滾在血中
[00:03:19.000 --> 00:03:23.000]  就對你說,你雖在血中,仍可存活
[00:03:23.000 --> 00:03:26.000]  你雖在血中,仍可存活
[00:03:26.000 --> 00:03:30.000]  我使你生長好像田間所長的
[00:03:30.000 --> 00:03:34.000]  你就漸漸長大,以至極其俊美
[00:03:34.000 --> 00:03:37.000]  兩乳成型,頭髮長成
[00:03:37.000 --> 00:03:40.000]  你卻仍然赤身露體
[00:03:40.000 --> 00:03:45.000]  我從你旁邊經過,看見你的時候靜動愛情
[00:03:45.000 --> 00:03:48.000]  便用衣襟搭在你身上
[00:03:48.000 --> 00:03:52.000]  一窺你的赤體,又向你起誓
[00:03:52.000 --> 00:03:55.000]  與你結盟,你就將屈於我
[00:03:55.000 --> 00:03:57.000]  這是主耶和華說的
[00:03:57.000 --> 00:04:02.000]  那時我用水洗你,洗淨你身上的血
[00:04:02.000 --> 00:04:07.000]  又用油抹你所有身上的花衣服
[00:04:07.000 --> 00:04:10.000]  腳穿海狗皮鞋
[00:04:10.000 --> 00:04:13.000]  並用細麻布給你束上
[00:04:13.000 --> 00:04:16.000]  用絲綢圍衣披在你身上
[00:04:16.000 --> 00:04:18.000]  又用裝飾打發你
[00:04:18.000 --> 00:04:21.000]  將竹子戴在你手上
[00:04:21.000 --> 00:04:24.000]  將金鏈戴在你項上
[00:04:24.000 --> 00:04:28.000]  我也將環紙戴在你鼻子上
[00:04:28.000 --> 00:04:31.000]  將耳環戴在你耳朵上
[00:04:31.000 --> 00:04:34.000]  將華冠戴在你頭上
[00:04:34.000 --> 00:04:37.000]  你就有金銀的裝飾
[00:04:37.000 --> 00:04:40.000]  穿的是細麻衣和絲綢
[00:04:40.000 --> 00:04:42.000]  並繡花葉
[00:04:42.000 --> 00:04:45.000]  繫的是細蜂蜜並油
[00:04:45.000 --> 00:04:47.000]  你也極其美貌
[00:04:47.000 --> 00:04:50.000]  發達到皇后的尊榮
[00:04:50.000 --> 00:04:52.000]  你美貌的名稱
[00:04:52.000 --> 00:04:55.000]  你十分美貌
[00:04:55.000 --> 00:04:59.000]  是因我身上的威儀
[00:04:59.000 --> 00:05:01.000]  這是主耶和華說的
[00:05:01.000 --> 00:05:05.000]  這裡有一個表
[00:05:05.000 --> 00:05:08.000]  裡面有幾個不同的向導
[00:05:08.000 --> 00:05:12.000]  從63節的經文很長
[00:05:12.000 --> 00:05:16.000]  將一些字眼點出來
[00:05:16.000 --> 00:05:18.000]  盼望你可以看回
[00:05:18.000 --> 00:05:20.000]  好像第三行
[00:05:20.000 --> 00:05:25.000]  整個耶路撒冷女孩子的棄嬰
[00:05:25.000 --> 00:05:27.000]  她一路成長的過程
[00:05:27.000 --> 00:05:30.000]  在她人生裡有什麼特別的情況
[00:05:30.000 --> 00:05:33.000]  包括她一開始被遺棄
[00:05:33.000 --> 00:05:35.000]  但她的人生有一個轉捩
[00:05:35.000 --> 00:05:37.000]  就是被收養
[00:05:37.000 --> 00:05:40.000]  然後我們看到有一個愛情的發生
[00:05:40.000 --> 00:05:44.000]  其實這個愛情也是對女子的肯定
[00:05:44.000 --> 00:05:45.000]  然後很可惜
[00:05:45.000 --> 00:05:50.000]  她就走到另一個失落的階段
[00:05:50.000 --> 00:05:53.000]  姦淫迴避了上帝
[00:05:53.000 --> 00:05:56.000]  在逆境裡帶來一個逆境
[00:05:56.000 --> 00:05:58.000]  和她要面對的懲罰
[00:05:58.000 --> 00:06:03.000]  但最後這位恩主給她一個肯定
[00:06:03.000 --> 00:06:05.000]  讓她能夠重新醒悟
[00:06:05.000 --> 00:06:08.000]  以至她重回上帝的懷中
[00:06:08.000 --> 00:06:13.000]  這是神對每一個人生命的期盼
[00:06:13.000 --> 00:06:15.000]  所以今天我會透過幾方面
[00:06:15.000 --> 00:06:17.000]  和大家思想一下
[00:06:17.000 --> 00:06:21.000]  在棄嬰的歷程
[00:06:21.000 --> 00:06:23.000]  和我們思想的時候
[00:06:23.000 --> 00:06:24.000]  我們可以想想
[00:06:24.000 --> 00:06:28.000]  我們整個成長的過程又是如何呢
[00:06:28.000 --> 00:06:29.000]  首先我們看第一方面
[00:06:29.000 --> 00:06:31.000]  就是耶路撒冷的出生
[00:06:31.000 --> 00:06:34.000]  在第十六章一至到第六節
[00:06:34.000 --> 00:06:39.000]  特別在第三節就提到棄嬰父母的背景
[00:06:39.000 --> 00:06:41.000]  耶路撒冷的背景
[00:06:41.000 --> 00:06:43.000]  在第三節那裡說
[00:06:43.000 --> 00:06:45.000]  主耶和華對耶路撒冷如此說
[00:06:45.000 --> 00:06:49.000]  你根本你的出世是在迦南地
[00:06:49.000 --> 00:06:51.000]  你父親是阿摩利人
[00:06:51.000 --> 00:06:54.000]  你母親是赫人
[00:06:54.000 --> 00:07:01.000]  這裡提到所說的是耶路撒冷這個城市
[00:07:01.000 --> 00:07:07.000]  當然其實也是暗喻到以色列
[00:07:07.000 --> 00:07:10.000]  耶路撒冷在這個城市的背景
[00:07:10.000 --> 00:07:12.000]  它是位於迦南地
[00:07:12.000 --> 00:07:14.000]  遠屬於耶布斯人
[00:07:14.000 --> 00:07:17.000]  而阿摩利人和赫人
[00:07:17.000 --> 00:07:20.000]  在當時來說都是迦南受奏助之民
[00:07:20.000 --> 00:07:25.000]  所以對於以色列時代的那些神的選民
[00:07:25.000 --> 00:07:29.000]  聽起來真的是一個很大的諷刺
[00:07:29.000 --> 00:07:35.000]  神沒有用列祖來追溯以色列人
[00:07:35.000 --> 00:07:38.000]  他們過去如何輝煌的歷史
[00:07:38.000 --> 00:07:40.000]  如果說列祖就是說阿伯拉罕
[00:07:40.000 --> 00:07:42.000]  說摩西 說大衛等等
[00:07:42.000 --> 00:07:44.000]  一路追溯去的時候
[00:07:44.000 --> 00:07:46.000]  我們就覺得真是好
[00:07:46.000 --> 00:07:47.000]  根正苗紅
[00:07:47.000 --> 00:07:52.000]  相反 它是用耶路撒冷的過去的歷史
[00:07:52.000 --> 00:07:57.000]  這個背景來看待以色列人
[00:07:57.000 --> 00:08:00.000]  似乎是一個很不光彩的一面
[00:08:00.000 --> 00:08:02.000]  這是他的出生
[00:08:02.000 --> 00:08:06.000]  然後我們又看到描述到他被忽視
[00:08:06.000 --> 00:08:08.000]  在第四到第五節
[00:08:08.000 --> 00:08:10.000]  特別這裡提到第五節
[00:08:10.000 --> 00:08:13.000]  說到他有五個無
[00:08:13.000 --> 00:08:15.000]  什麼都沒有的意思
[00:08:15.000 --> 00:08:21.000]  耶路撒冷就好像被遺棄的一個嬰孩一樣
[00:08:21.000 --> 00:08:24.000]  他說這裡沒有人為他斷臍帶
[00:08:24.000 --> 00:08:27.000]  沒有人用水來清洗他
[00:08:27.000 --> 00:08:29.000]  這些都是嬰孩一出生的時候
[00:08:29.000 --> 00:08:33.000]  好像是很自然應有的一些服事
[00:08:33.000 --> 00:08:36.000]  也沒有人殺驗在你的身上
[00:08:36.000 --> 00:08:40.000]  這是古代一種消毒的程序
[00:08:40.000 --> 00:08:44.000]  然後沒有人用布來包裹你
[00:08:44.000 --> 00:08:47.000]  沒有人可憐你
[00:08:47.000 --> 00:08:49.000]  他就好像出生的時候
[00:08:49.000 --> 00:08:52.000]  給人一種感覺好像是多餘的
[00:08:52.000 --> 00:08:55.000]  是完全沒有人去理會
[00:08:55.000 --> 00:08:57.000]  No body care
[00:08:57.000 --> 00:09:00.000]  這個也讓我們聯想到
[00:09:00.000 --> 00:09:05.000]  在聖經的已忽所書第二章第十二節
[00:09:05.000 --> 00:09:07.000]  說到我們這些外邦人
[00:09:07.000 --> 00:09:09.000]  我們未信耶穌之前
[00:09:09.000 --> 00:09:12.000]  我們同樣都是在基督裡面
[00:09:12.000 --> 00:09:14.000]  我們一無所有
[00:09:14.000 --> 00:09:15.000]  聖經這樣說
[00:09:15.000 --> 00:09:17.000]  那時你們與基督無關
[00:09:17.000 --> 00:09:19.000]  在以色列國民以外
[00:09:19.000 --> 00:09:22.000]  在所應許的諸約上是局外人
[00:09:22.000 --> 00:09:26.000]  並且活在這個世上沒有指望沒有神
[00:09:26.000 --> 00:09:28.000]  同樣是說五無
[00:09:28.000 --> 00:09:30.000]  有哪五個
[00:09:30.000 --> 00:09:32.000]  就是在以色列民以外
[00:09:32.000 --> 00:09:35.000]  在應許的諸約上是局外人
[00:09:35.000 --> 00:09:39.000]  是沒有指望沒有神等等
[00:09:39.000 --> 00:09:42.000]  而索瓦剌冷的出生
[00:09:42.000 --> 00:09:44.000]  與我們這些所謂的外邦人
[00:09:44.000 --> 00:09:46.000]  未信耶穌之前的光景
[00:09:46.000 --> 00:09:49.000]  其實都是不遑多讓
[00:09:49.000 --> 00:09:50.000]  彼此彼此
[00:09:50.000 --> 00:09:54.000]  一些可誇的地方都沒有
[00:09:54.000 --> 00:09:57.000]  他的出生的成長背景
[00:09:57.000 --> 00:09:58.000]  他被人遺棄
[00:09:58.000 --> 00:10:00.000]  然後去到這裡第五節更加說
[00:10:00.000 --> 00:10:03.000]  他是被丟棄
[00:10:03.000 --> 00:10:05.000]  第五節說
[00:10:05.000 --> 00:10:08.000]  誰的眼睛不可憐你
[00:10:08.000 --> 00:10:12.000]  做一件這樣的事情來連恤你
[00:10:12.000 --> 00:10:14.000]  但你初生的日子
[00:10:14.000 --> 00:10:17.000]  就被困在田野裡
[00:10:17.000 --> 00:10:20.000]  是因你被厭惡
[00:10:20.000 --> 00:10:23.000]  有時聽起來都很不舒服
[00:10:23.000 --> 00:10:25.000]  我不知道你回想你自己成長
[00:10:25.000 --> 00:10:26.000]  或者你出生
[00:10:26.000 --> 00:10:29.000]  在家庭裡你的回顧是怎樣呢
[00:10:29.000 --> 00:10:31.000]  我太太就告訴我
[00:10:31.000 --> 00:10:34.000]  她出生的時候八磅多
[00:10:34.000 --> 00:10:35.000]  捲頭髮的
[00:10:35.000 --> 00:10:37.000]  是不是應該很可愛
[00:10:37.000 --> 00:10:40.000]  但她說我岳父去到醫院的時候
[00:10:40.000 --> 00:10:41.000]  問了一句話
[00:10:41.000 --> 00:10:43.000]  男還是女
[00:10:43.000 --> 00:10:44.000]  接著說女
[00:10:44.000 --> 00:10:48.000]  然後她就掉頭走了
[00:10:48.000 --> 00:10:50.000]  你想想這些歷史
[00:10:50.000 --> 00:10:52.000]  這些創傷
[00:10:52.000 --> 00:10:57.000]  你怎樣回顧你自己成長的歷史呢
[00:10:57.000 --> 00:10:59.000]  這個狀況可以告訴我們
[00:10:59.000 --> 00:11:03.000]  耶路撒冷其實他的下場
[00:11:03.000 --> 00:11:05.000]  就等於好像被扔掉
[00:11:05.000 --> 00:11:11.000]  連可以生存的機會和權利
[00:11:11.000 --> 00:11:13.000]  都被人奪走了
[00:11:13.000 --> 00:11:19.000]  這個就是耶路撒冷的出生
[00:11:19.000 --> 00:11:21.000]  不過我們感謝神
[00:11:21.000 --> 00:11:23.000]  在這裡讓我們看到
[00:11:23.000 --> 00:11:27.000]  他出現了生命裡第一個轉機
[00:11:27.000 --> 00:11:28.000]  就在第六節
[00:11:28.000 --> 00:11:31.000]  他說我從你旁邊經過
[00:11:31.000 --> 00:11:33.000]  見你滾在血中
[00:11:33.000 --> 00:11:36.000]  就對你說你衰在血中
[00:11:36.000 --> 00:11:42.000]  仍可存活
[00:11:42.000 --> 00:11:45.000]  第五節這裡說
[00:11:45.000 --> 00:11:48.000]  那裡剛才提誰的眼都不看你
[00:11:48.000 --> 00:11:49.000]  看都不看你
[00:11:49.000 --> 00:11:52.000]  沒有人為你做一件事去憐恤你
[00:11:52.000 --> 00:11:55.000]  但第六節這裡就告訴我們
[00:11:55.000 --> 00:11:59.000]  他從你旁邊經過就看見你
[00:11:59.000 --> 00:12:02.000]  一個很強烈的對比
[00:12:02.000 --> 00:12:05.000]  是另眼相看的
[00:12:05.000 --> 00:12:07.000]  然後兩次出現就說
[00:12:07.000 --> 00:12:10.000]  你衰在血中仍可存活
[00:12:10.000 --> 00:12:14.000]  原文就說在你的血中要活
[00:12:14.000 --> 00:12:16.000]  這是一個命令的句式
[00:12:16.000 --> 00:12:20.000]  很清楚說在血中你要活
[00:12:20.000 --> 00:12:22.000]  雖然你的光景你的背景是這樣
[00:12:22.000 --> 00:12:24.000]  不過你要活
[00:12:24.000 --> 00:12:27.000]  這裡就讓我們看到
[00:12:27.000 --> 00:12:28.000]  意思是什麼呢
[00:12:28.000 --> 00:12:35.000]  就是神賦起了這個棄嬰的生命
[00:12:35.000 --> 00:12:37.000]  這是耶路撒冷的背景
[00:12:37.000 --> 00:12:39.000]  他出生時候的狀況
[00:12:39.000 --> 00:12:43.000]  他從被遺棄至被收養
[00:12:43.000 --> 00:12:45.000]  得存活
[00:12:45.000 --> 00:12:48.000]  這是第一方面在聖經給我們看見的
[00:12:48.000 --> 00:12:49.000]  第二方面也看到
[00:12:49.000 --> 00:12:51.000]  他不單止可以活下來
[00:12:51.000 --> 00:12:56.000]  然後他在因典當中繼續成長
[00:12:56.000 --> 00:12:59.000]  從第七節到第十四節
[00:12:59.000 --> 00:13:01.000]  在第七節就告訴我們
[00:13:01.000 --> 00:13:04.000]  他被這位主來撫養
[00:13:04.000 --> 00:13:08.000]  他說我使你生長好像田間所長的
[00:13:08.000 --> 00:13:10.000]  你就漸漸長大
[00:13:10.000 --> 00:13:12.000]  以至極其的俊美
[00:13:12.000 --> 00:13:15.000]  兩乳成形頭髮長成
[00:13:15.000 --> 00:13:19.000]  他說你卻仍然赤身露體
[00:13:19.000 --> 00:13:25.000]  這裡進一步來描述這個被棄的嬰孩
[00:13:25.000 --> 00:13:27.000]  在田間成長
[00:13:27.000 --> 00:13:28.000]  意思是什麼呢
[00:13:28.000 --> 00:13:30.000]  就是他得到供應
[00:13:30.000 --> 00:13:33.000]  得到培植
[00:13:33.000 --> 00:13:36.000]  他不再是天生天養
[00:13:36.000 --> 00:13:38.000]  又或者自生自滅
[00:13:38.000 --> 00:13:41.000]  這裡提到兩乳成形和頭髮成長
[00:13:41.000 --> 00:13:47.000]  是一個女性成長身體的特徵
[00:13:47.000 --> 00:13:49.000]  不過在這裡附註一句
[00:13:49.000 --> 00:13:51.000]  他說他仍然赤身
[00:13:51.000 --> 00:13:53.000]  表示了他沒錯
[00:13:53.000 --> 00:13:56.000]  在環境裡面可以存活下來
[00:13:56.000 --> 00:14:00.000]  但是按照他整個人
[00:14:00.000 --> 00:14:04.000]  仍然是一無所有
[00:14:04.000 --> 00:14:09.000]  赤身也讓我想到以色列人
[00:14:09.000 --> 00:14:12.000]  當他們出埃及的時候
[00:14:12.000 --> 00:14:13.000]  聖經告訴我們
[00:14:13.000 --> 00:14:17.000]  他們的人數、資源、力量
[00:14:17.000 --> 00:14:19.000]  相比周圍的大國
[00:14:19.000 --> 00:14:21.000]  可以這麼說
[00:14:21.000 --> 00:14:23.000]  仍然是勢孤力弱
[00:14:23.000 --> 00:14:25.000]  苟延殘喘
[00:14:25.000 --> 00:14:27.000]  我不知道我們音福堂開始的時候
[00:14:27.000 --> 00:14:29.000]  硬件有沒有什麼都沒有
[00:14:29.000 --> 00:14:31.000]  我們都是很弱的
[00:14:31.000 --> 00:14:34.000]  但是神就一直帶領他
[00:14:34.000 --> 00:14:35.000]  我們很感恩
[00:14:35.000 --> 00:14:37.000]  在這個時候耶路撒冷
[00:14:37.000 --> 00:14:39.000]  在這樣的狀況下
[00:14:39.000 --> 00:14:42.000]  他又出現了另一次的轉機
[00:14:42.000 --> 00:14:45.000]  這是生命第二次的轉機
[00:14:45.000 --> 00:14:47.000]  在第八節
[00:14:47.000 --> 00:14:50.000]  他說我從你旁邊經過
[00:14:50.000 --> 00:14:52.000]  看見你的時候
[00:14:52.000 --> 00:14:54.000]  靜動愛情
[00:14:54.000 --> 00:14:56.000]  便用衣襟搭在你的身上
[00:14:56.000 --> 00:14:59.000]  遮蓋你的赤體
[00:14:59.000 --> 00:15:01.000]  又向你起誓
[00:15:01.000 --> 00:15:02.000]  與你結盟
[00:15:02.000 --> 00:15:04.000]  你就歸於我
[00:15:04.000 --> 00:15:07.000]  這是主耶和華說的
[00:15:07.000 --> 00:15:09.000]  這個女子
[00:15:09.000 --> 00:15:14.000]  她生命裡面得到第二次的轉捩點
[00:15:14.000 --> 00:15:17.000]  這裡特別提到耶和華神
[00:15:17.000 --> 00:15:19.000]  他是用第一身
[00:15:19.000 --> 00:15:20.000]  不同前面
[00:15:20.000 --> 00:15:21.000]  第三身
[00:15:21.000 --> 00:15:22.000]  現在是用第一身
[00:15:22.000 --> 00:15:27.000]  來表達出他對這個女子的恩情
[00:15:27.000 --> 00:15:30.000]  他說我從你旁邊經過
[00:15:30.000 --> 00:15:32.000]  這裡又呼應第六節
[00:15:32.000 --> 00:15:34.000]  同樣都是經過
[00:15:34.000 --> 00:15:36.000]  只是經過
[00:15:36.000 --> 00:15:41.000]  然後他的眼目放在女子的身上
[00:15:41.000 --> 00:15:44.000]  他們的生命有一個相遇
[00:15:44.000 --> 00:15:46.000]  使赤身的女子
[00:15:46.000 --> 00:15:51.000]  生命得到一個很大的改變
[00:15:51.000 --> 00:15:52.000]  所以弟兄姊妹
[00:15:52.000 --> 00:15:54.000]  我們又回想一下
[00:15:54.000 --> 00:15:55.000]  有沒有想到
[00:15:55.000 --> 00:15:57.000]  正是因為上帝
[00:15:57.000 --> 00:16:00.000]  祂來尋找你尋找我
[00:16:00.000 --> 00:16:03.000]  以致讓我們能夠和這位主
[00:16:03.000 --> 00:16:05.000]  有生命的相遇
[00:16:05.000 --> 00:16:09.000]  我們的人生才可以有一個回轉
[00:16:09.000 --> 00:16:12.000]  重新的一個起步
[00:16:12.000 --> 00:16:14.000]  不單止這樣
[00:16:14.000 --> 00:16:15.000]  這裡說
[00:16:15.000 --> 00:16:16.000]  這個主
[00:16:16.000 --> 00:16:20.000]  他用衣襟搭在女子的身上
[00:16:20.000 --> 00:16:24.000]  原文就好像生命記三十二章十一節所說
[00:16:24.000 --> 00:16:27.000]  好像母嬰展開他的翅膀
[00:16:27.000 --> 00:16:30.000]  來去孕辟在一個小嬰的身上
[00:16:30.000 --> 00:16:34.000]  也好像路德記第三章第九節
[00:16:34.000 --> 00:16:37.000]  路德說請求波亞斯
[00:16:37.000 --> 00:16:41.000]  來用你的衣襟遮蓋我
[00:16:41.000 --> 00:16:44.000]  因為我是你一個至近的親屬
[00:16:44.000 --> 00:16:45.000]  所以這裡說到
[00:16:45.000 --> 00:16:46.000]  讓我們看到
[00:16:46.000 --> 00:16:51.000]  這位主來到再一次帶給女子
[00:16:51.000 --> 00:16:53.000]  生命的轉捩點
[00:16:53.000 --> 00:16:54.000]  不單止這樣
[00:16:54.000 --> 00:16:55.000]  被她轉機
[00:16:55.000 --> 00:16:57.000]  還是遮蓋著她
[00:16:57.000 --> 00:17:00.000]  然後這裡用了三個詞彙
[00:17:00.000 --> 00:17:04.000]  就是喜誓 結盟 歸我
[00:17:04.000 --> 00:17:07.000]  很明顯就是在說一種納約的關係
[00:17:07.000 --> 00:17:11.000]  是這位主親自與女子納約
[00:17:11.000 --> 00:17:13.000]  也可以這麼說
[00:17:13.000 --> 00:17:18.000]  是神親自與每一個屬神的子民納約
[00:17:18.000 --> 00:17:24.000]  所以這是女子出生一個轉機
[00:17:24.000 --> 00:17:26.000]  第二她成長的裡面
[00:17:26.000 --> 00:17:28.000]  另一個轉機
[00:17:28.000 --> 00:17:30.000]  到了第九至十四節
[00:17:30.000 --> 00:17:31.000]  我們看到
[00:17:31.000 --> 00:17:33.000]  由第三個階段
[00:17:33.000 --> 00:17:37.000]  她在至愛當中受到加冕
[00:17:37.000 --> 00:17:39.000]  經文比較長比較簡短
[00:17:39.000 --> 00:17:41.000]  在第九至十二節
[00:17:41.000 --> 00:17:44.000]  我們一起讀一讀
[00:17:44.000 --> 00:17:46.000]  那時我用水洗你
[00:17:46.000 --> 00:17:48.000]  洗淨你身上的血
[00:17:48.000 --> 00:17:50.000]  又用油抹你
[00:17:50.000 --> 00:17:53.000]  我也穿你身穿瘦衣服
[00:17:53.000 --> 00:17:55.000]  腳穿海狗皮鞋
[00:17:55.000 --> 00:17:58.000]  並用細麻布給你蓄腰
[00:17:58.000 --> 00:18:01.000]  用絲綢為你披在你身上
[00:18:01.000 --> 00:18:03.000]  又用裝飾打扮你
[00:18:03.000 --> 00:18:05.000]  將竹子戴在你身上
[00:18:05.000 --> 00:18:08.000]  將金鏈戴在你的項上
[00:18:08.000 --> 00:18:11.000]  我也將竹子戴在你的鼻上
[00:18:11.000 --> 00:18:14.000]  將耳環戴在你的耳朵上
[00:18:14.000 --> 00:18:17.000]  將畫棺戴在你身上
[00:18:17.000 --> 00:18:19.000]  你讀的時候的表達就是
[00:18:19.000 --> 00:18:21.000]  我將什麼加在你身上
[00:18:21.000 --> 00:18:23.000]  將什麼加在你身上
[00:18:23.000 --> 00:18:25.000]  原本對於這個女子
[00:18:25.000 --> 00:18:26.000]  好像什麼都沒有
[00:18:26.000 --> 00:18:28.000]  但在這裏我們可以看到
[00:18:28.000 --> 00:18:31.000]  是這位主完全一而再
[00:18:31.000 --> 00:18:33.000]  一件一件地加在她身上
[00:18:33.000 --> 00:18:35.000]  九至十二節描述她
[00:18:35.000 --> 00:18:39.000]  有如昔日的貴族或公主
[00:18:39.000 --> 00:18:41.000]  沐浴、更衣、裝飾
[00:18:41.000 --> 00:18:43.000]  戴上了畫棺
[00:18:43.000 --> 00:18:46.000]  使這個女子煥然一新
[00:18:46.000 --> 00:18:49.000]  然後第十三至十四節
[00:18:49.000 --> 00:18:51.000]  更提到這個女子
[00:18:51.000 --> 00:18:53.000]  因此她聲名遠播
[00:18:53.000 --> 00:18:56.000]  十三節的這個女子
[00:18:56.000 --> 00:18:58.000]  有金銀的裝飾
[00:18:58.000 --> 00:19:01.000]  穿的是細麻衣和絲綢
[00:19:01.000 --> 00:19:03.000]  並繡花的衣服
[00:19:03.000 --> 00:19:07.000]  戴的是細棉、蜂蜜和油
[00:19:07.000 --> 00:19:09.000]  你極其美貌
[00:19:09.000 --> 00:19:11.000]  發達到皇后的尊榮
[00:19:11.000 --> 00:19:13.000]  十四節你說
[00:19:13.000 --> 00:19:16.000]  你的名聲得到列邦宗
[00:19:16.000 --> 00:19:18.000]  你十分美貌
[00:19:18.000 --> 00:19:21.000]  是因為我加在你身上的威榮
[00:19:21.000 --> 00:19:24.000]  十三節說到這個女子
[00:19:24.000 --> 00:19:26.000]  自從此之後
[00:19:26.000 --> 00:19:28.000]  她衣食得到供應
[00:19:28.000 --> 00:19:31.000]  生活大大改善
[00:19:31.000 --> 00:19:33.000]  不單是外貌的美麗
[00:19:33.000 --> 00:19:35.000]  而且得到皇后的尊榮
[00:19:35.000 --> 00:19:38.000]  十四節說到這個女子的名聲
[00:19:38.000 --> 00:19:41.000]  傳到列邦受人羨慕
[00:19:41.000 --> 00:19:46.000]  但這一切都是這位腳主所授予的
[00:19:46.000 --> 00:19:51.000]  十三節說到這個女子的恩福
[00:19:51.000 --> 00:19:53.000]  我們在整個成長的歷史
[00:19:53.000 --> 00:19:55.000]  三十五週年
[00:19:55.000 --> 00:19:57.000]  我們都很感謝神
[00:19:57.000 --> 00:19:59.000]  祂一路幫助我們
[00:19:59.000 --> 00:20:01.000]  一路一路的成長
[00:20:01.000 --> 00:20:03.000]  讓我們不知是直攀高峰
[00:20:03.000 --> 00:20:05.000]  還是再創高峰
[00:20:05.000 --> 00:20:07.000]  一浪一浪的
[00:20:07.000 --> 00:20:10.000]  我們看見上帝的恩典
[00:20:10.000 --> 00:20:12.000]  不過很可惜
[00:20:12.000 --> 00:20:14.000]  去到第四個階段
[00:20:14.000 --> 00:20:18.000]  這也是這個女子人生另一個轉捩點
