
[00:00:00.000 --> 00:00:04.560]  給予掌聲敬拜隊
[00:02:10.320 --> 00:02:12.800]  應該跟我差不多的
[00:02:12.800 --> 00:02:15.760]  寫日記的習慣
[00:02:15.760 --> 00:02:18.320]  週記有沒有寫過?
[00:02:18.320 --> 00:02:20.320]  週記就有了
[00:02:20.320 --> 00:02:22.320]  一個星期一次有
[00:02:22.320 --> 00:02:27.120]  我記得我還在中一的時候
[00:02:27.120 --> 00:02:28.600]  很久以前
[00:02:28.600 --> 00:02:34.280]  班主任要我們每個星期交一篇五百字的週記
[00:02:34.280 --> 00:02:38.320]  學生時代都是交功課
[00:02:38.320 --> 00:02:42.920]  所以週記不知道有什麼好寫的
[00:02:42.920 --> 00:02:45.120]  因為每個星期都要交
[00:02:45.120 --> 00:02:48.240]  一開始,這個星期有很多功課要做
[00:02:48.240 --> 00:02:50.240]  不懂得做,很難做
[00:02:50.240 --> 00:02:51.760]  就如此
[00:02:51.760 --> 00:02:54.080]  由星期一數到星期六
[00:02:54.080 --> 00:02:56.280]  就說有什麼功課要做
[00:02:56.280 --> 00:02:58.280]  有什麼科目要測驗
[00:02:58.280 --> 00:03:03.240]  來來去去都是這類的功課和測驗
[00:03:03.240 --> 00:03:07.600]  最多有時候,就會加一兩句
[00:03:07.600 --> 00:03:10.680]  同學相處的困難很大
[00:03:10.680 --> 00:03:12.120]  很有問題
[00:03:12.120 --> 00:03:16.560]  某某同學不敢開名,擔心復仇
[00:03:16.560 --> 00:03:19.960]  有時候想,做班主任都挺辛苦的
[00:03:19.960 --> 00:03:21.600]  一班三十個同學
[00:03:21.600 --> 00:03:25.720]  每位同學所說的週記內容大同小異
[00:03:25.720 --> 00:03:29.640]  每個星期重覆看三十份差不多的內容的週記
[00:03:29.640 --> 00:03:31.640]  都很辛苦
[00:03:31.640 --> 00:03:37.680]  由中一看到中三的班主任
[00:03:37.680 --> 00:03:39.680]  從來都沒有放棄過我們
[00:03:39.680 --> 00:03:43.920]  三年來堅持要我們每個星期寫週記
[00:03:43.920 --> 00:03:45.920]  因為班主任說
[00:03:45.920 --> 00:03:48.160]  不要恃著你們年輕
[00:03:48.160 --> 00:03:50.160]  其實人是很善忘
[00:03:50.160 --> 00:03:53.640]  所以要趁著還記得的時候
[00:03:53.640 --> 00:03:56.880]  留下一些回憶
[00:03:56.880 --> 00:04:01.880]  將會成為你們往後的重要資產
[00:04:01.880 --> 00:04:05.160]  升上中四後,換上班主任
[00:04:05.160 --> 00:04:08.760]  沒有要同學寫週記
[00:04:08.760 --> 00:04:11.960]  但我仍然保持寫週記的習慣
[00:04:11.960 --> 00:04:16.360]  直到現在,回看中學時代的週記
[00:04:16.360 --> 00:04:17.960]  有時候都很搞笑
[00:04:17.960 --> 00:04:19.960]  不知道你有沒有保留你的週記
[00:04:19.960 --> 00:04:23.960]  中四時的週記,會因為臉上長了一顆暗瘡
[00:04:23.960 --> 00:04:26.960]  就說:要三月四,很不想上學
[00:04:26.960 --> 00:04:28.960]  怎樣壓榨病好呢?
[00:04:28.960 --> 00:04:31.960]  就問:天怎麼這樣對我教會?
[00:04:31.960 --> 00:04:34.960]  一顆暗瘡,因為要整個星期才能康復
[00:04:34.960 --> 00:04:37.960]  又或者中五預備會考的時候
[00:04:37.960 --> 00:04:42.960]  因為某一科的分數高於同學五分那麼多
[00:04:42.960 --> 00:04:44.960]  就會尖尖字起
[00:04:44.960 --> 00:04:48.960]  寫下:我高於那個同學五分那麼多
[00:04:48.960 --> 00:04:50.960]  因為給自己看,可以開名字
[00:04:50.960 --> 00:04:56.960]  又或者中六的時候,同學多看我幾眼
[00:04:56.960 --> 00:04:59.960]  多問一兩句,我以為別人喜歡我
[00:04:59.960 --> 00:05:03.960]  於是就會煩惱了幾個月
[00:05:03.960 --> 00:05:05.960]  後來發現原來他已經有女朋友
[00:05:05.960 --> 00:05:07.960]  是我想多了
[00:05:07.960 --> 00:05:10.960]  諸如此類,是很搞笑和幼稚的
[00:05:10.960 --> 00:05:12.960]  不過又很可愛
[00:05:12.960 --> 00:05:15.960]  由於你記下了在日記裡
[00:05:15.960 --> 00:05:21.960]  所以即使到今時今日打開這本《周記簿》
[00:05:21.960 --> 00:05:26.960]  都覺得人事多翻新
[00:05:26.960 --> 00:05:31.960]  大英姐妹,如果你有寫《詩記》
[00:05:31.960 --> 00:05:33.960]  《詩記》有沒有人寫過?
[00:05:33.960 --> 00:05:35.960]  有,很好,非常好
[00:05:35.960 --> 00:05:41.960]  無論是紙本的,或者現在很流行的網上日誌
[00:05:41.960 --> 00:05:49.960]  你會否發現這些內容正在見證自己的成長過程
[00:05:49.960 --> 00:05:53.960]  例如過往一起面對各樣考試的同學
[00:05:53.960 --> 00:05:56.960]  或者是公司一起打拼的同事
[00:05:56.960 --> 00:06:01.960]  又或者在教會裡很多年的同心是逢的肢體
[00:06:01.960 --> 00:06:03.960]  又或者在你人生重要的階段
[00:06:03.960 --> 00:06:07.960]  例如受針、拍拖、結婚、生孩子、升職
[00:06:07.960 --> 00:06:09.960]  這些美好的回憶
[00:06:09.960 --> 00:06:12.960]  都成為我們往前走的一個推動力
[00:06:12.960 --> 00:06:14.960]  與此同時,在這些日誌裡
[00:06:14.960 --> 00:06:17.960]  我們可能會發現原來我們人生裡
[00:06:17.960 --> 00:06:20.960]  都經歷了很多大大小小的困難
[00:06:20.960 --> 00:06:23.960]  例如失戀、公司遇到的人事問題
[00:06:23.960 --> 00:06:26.960]  家裡出現經濟困難
[00:06:26.960 --> 00:06:29.960]  甚至有些時候大英姐妹的婚姻出現危機
[00:06:29.960 --> 00:06:33.960]  甚至自己的信仰可能跌入一個非常低谷
[00:06:33.960 --> 00:06:36.960]  甚至想離開這個信仰
[00:06:36.960 --> 00:06:39.960]  其實大英姐妹過往人生裡
[00:06:39.960 --> 00:06:41.960]  各種的順境、逆境
[00:06:41.960 --> 00:06:45.960]  都在塑造今天我們是一個怎樣的人
[00:06:45.960 --> 00:06:50.960]  正如今天我們要看的文素記三十三章的行程記錄
[00:06:50.960 --> 00:06:56.960]  正好記下以色列人他們在過往四十年的人生回顧
[00:06:56.960 --> 00:06:59.960]  事實上四十年的確不是一個短的日子
[00:06:59.960 --> 00:07:03.960]  當人一路向前走、一路拼搏
[00:07:03.960 --> 00:07:05.960]  有時候走著走著都會有一些迷茫
[00:07:05.960 --> 00:07:08.960]  對於新一代的以色列人來說
[00:07:08.960 --> 00:07:12.960]  經過了那麼多人和事的轉變之後
[00:07:12.960 --> 00:07:14.960]  接下來會發生什麼事
[00:07:14.960 --> 00:07:18.960]  我們這一班第二代的以色列人是否應付得來呢?
[00:07:18.960 --> 00:07:21.960]  就在以色列正在思考這個問題的時候
[00:07:21.960 --> 00:07:24.960]  或者讓他們可以停下來
[00:07:24.960 --> 00:07:26.960]  反思一下從前走過的路
[00:07:26.960 --> 00:07:29.960]  其中幾點都很值得我們今天
[00:07:29.960 --> 00:07:32.960]  作為跟隨主的人去學習和反思
[00:07:32.960 --> 00:07:38.960]  稟姐妹邀請大家去讀一讀文素記的三十三章
[00:07:38.960 --> 00:07:45.960]  我們會分成三個段落去讀
[00:07:45.960 --> 00:07:48.960]  第一個段落會交給弟兄
[00:07:48.960 --> 00:07:52.960]  三十三章一至四節是弟兄讀
[00:07:52.960 --> 00:07:56.960]  接著的五至十五節是姐妹讀
[00:07:56.960 --> 00:07:58.960]  餘下的部分由我來讀
[00:07:58.960 --> 00:08:02.960]  PowerPoint的左上角有顏色的提示輪到誰去讀
[00:08:02.960 --> 00:08:06.960]  請大家讀的時候不單止讀文字
[00:08:06.960 --> 00:08:12.960]  也留意一下重複了什麼字眼
[00:08:12.960 --> 00:08:15.960]  而那些字眼又代表什麼意思呢?
[00:08:15.960 --> 00:08:17.960]  我們先請弟兄讀吧
[00:08:17.960 --> 00:08:18.960]  預備起
[00:08:18.960 --> 00:08:24.960]  「這是以色列人按著對伍在摩西亞倫的手下
[00:08:24.960 --> 00:08:26.960]  出埃及地的行程
[00:08:26.960 --> 00:08:29.960]  摩西遵照耶和華的指示
[00:08:29.960 --> 00:08:32.960]  記錄他們每段行程的起點
[00:08:32.960 --> 00:08:35.960]  這些行程的起點如下
[00:08:35.960 --> 00:08:39.960]  第一個月就是正月十五日
[00:08:39.960 --> 00:08:40.960]  如月的第二天
[00:08:40.960 --> 00:08:43.960]  他們從蘭塞起行
[00:08:43.960 --> 00:08:48.960]  在所有埃及人的眼前抬起頭來出去了
[00:08:48.960 --> 00:08:52.960]  那時埃及人正埋葬他們的長子
[00:08:52.960 --> 00:08:56.960]  就是耶和華在他們中間所擊殺的
[00:08:56.960 --> 00:09:00.960]  耶和華也懲治了他們的眾神明
[00:09:00.960 --> 00:09:01.960]  姐妹
[00:09:01.960 --> 00:09:04.960]  以色列人從蘭塞起行
[00:09:04.960 --> 00:09:06.960]  安營在疏國
[00:09:06.960 --> 00:09:08.960]  從疏國起行
[00:09:08.960 --> 00:09:11.960]  安營在抗野邊上的以上
[00:09:11.960 --> 00:09:14.960]  在以唐起行
[00:09:14.960 --> 00:09:19.960]  轉向巴力洗分對面的比哈希路
[00:09:19.960 --> 00:09:21.960]  安營在麥奪
[00:09:21.960 --> 00:09:24.960]  從比哈希路起行
[00:09:24.960 --> 00:09:27.960]  經過海進入抗野
[00:09:27.960 --> 00:09:32.960]  在以上的抗野走了三天的路程
[00:09:32.960 --> 00:09:34.960]  就安營在馬拉
[00:09:34.960 --> 00:09:37.960]  從馬拉起行來到以林
[00:09:37.960 --> 00:09:40.960]  以林有十二管水泉
[00:09:40.960 --> 00:09:42.960]  七十棵棕樹
[00:09:42.960 --> 00:09:44.960]  就安營在那裡
[00:09:44.960 --> 00:09:46.960]  從以林起行
[00:09:46.960 --> 00:09:48.960]  安營在紅海邊
[00:09:48.960 --> 00:09:51.960]  從紅海邊起行
[00:09:51.960 --> 00:09:53.960]  安營在遜的抗野
[00:09:53.960 --> 00:09:55.960]  從遜的抗野
[00:09:55.960 --> 00:09:58.960]  安營在脫迦
[00:09:58.960 --> 00:10:00.960]  從脫迦起行
[00:10:00.960 --> 00:10:02.960]  安營在阿祿
[00:10:02.960 --> 00:10:04.960]  從阿祿起行
[00:10:04.960 --> 00:10:06.960]  安營在菲利定
[00:10:06.960 --> 00:10:09.960]  在那裡百姓沒有水喝
[00:10:09.960 --> 00:10:11.960]  從利菲定起行
[00:10:11.960 --> 00:10:14.960]  安營在西內的抗野
[00:10:14.960 --> 00:10:17.960]  從迦底斯起行
[00:10:17.960 --> 00:10:21.960]  安營在以東地邊界的荷爾山
[00:10:21.960 --> 00:10:24.960]  以色列人出埃及地後四十年
[00:10:24.960 --> 00:10:25.960]  五月初一
[00:10:25.960 --> 00:10:28.960]  亞倫濟斯遵照耶和華的指示
[00:10:28.960 --> 00:10:31.960]  上荷爾山死在那裡
[00:10:31.960 --> 00:10:34.960]  亞倫死在荷爾山的時候
[00:10:34.960 --> 00:10:36.960]  一百二十三歲
[00:10:36.960 --> 00:10:40.960]  住在迦南地尼加夫的迦南人
[00:10:40.960 --> 00:10:43.960]  阿拉德王聽說以色列人來了
[00:10:43.960 --> 00:10:45.960]  以色列人從荷爾山起行
[00:10:45.960 --> 00:10:47.960]  安營在薩摩那
[00:10:47.960 --> 00:10:49.960]  從薩摩那起行
[00:10:49.960 --> 00:10:50.960]  安營在普亂
[00:10:50.960 --> 00:10:52.960]  從普亂起行
[00:10:52.960 --> 00:10:53.960]  安營在阿伯
[00:10:53.960 --> 00:10:55.960]  從阿伯起行
[00:10:55.960 --> 00:10:59.960]  安營在摩亞境內的以耶阿巴林
[00:10:59.960 --> 00:11:01.960]  從以耶阿巴林起行
[00:11:01.960 --> 00:11:03.960]  安營在底本迦德
[00:11:03.960 --> 00:11:07.960]  從以耶阿巴林起行
[00:11:07.960 --> 00:11:09.960]  安營在底本迦德
[00:11:09.960 --> 00:11:11.960]  從底本迦德起行
[00:11:11.960 --> 00:11:14.960]  安營在阿滿底比拉泰欽
[00:11:14.960 --> 00:11:17.960]  從阿滿底比拉泰欽起行
[00:11:17.960 --> 00:11:21.960]  安營在尼泊爾前的阿巴林山脈
[00:11:21.960 --> 00:11:23.960]  從阿巴林山脈起行
[00:11:23.960 --> 00:11:25.960]  安營在約旦河邊
[00:11:25.960 --> 00:11:28.960]  耶利哥對面的摩亞平原
[00:11:28.960 --> 00:11:30.960]  他們在摩亞平原
[00:11:30.960 --> 00:11:32.960]  沿著約旦河安營
[00:11:32.960 --> 00:11:36.960]  從伯耶斯末直到阿伯什廷
[00:11:36.960 --> 00:11:38.960]  我們一起祈禱吧
[00:11:38.960 --> 00:11:40.960]  親愛的天父
[00:11:40.960 --> 00:11:43.960]  我們今天早上聚集在你的面前
[00:11:43.960 --> 00:11:46.960]  求真理的聖靈引導我們
[00:11:46.960 --> 00:11:49.960]  讓我們有柔軟的心聽到你的說話
[00:11:49.960 --> 00:11:52.960]  我們踴躍樂意地進行
[00:11:52.960 --> 00:11:55.960]  奉耶穌基督得勝的名字祈求
[00:11:55.960 --> 00:11:56.960]  阿們
[00:11:56.960 --> 00:11:59.960]  33章1至49節
[00:11:59.960 --> 00:12:02.960]  這段經文回顧了
[00:12:02.960 --> 00:12:08.960]  以色列人從埃及地的蘭塞出發
[00:12:08.960 --> 00:12:10.960]  到摩亞平原為止
[00:12:10.960 --> 00:12:13.960]  所走過的路程經歷
[00:12:13.960 --> 00:12:15.960]  讓姐妹先問問大家
[00:12:15.960 --> 00:12:17.960]  剛才所讀的聖經
[00:12:17.960 --> 00:12:20.960]  有沒有留意哪個字詞是不斷重複的?
[00:12:20.960 --> 00:12:23.960]  是的,很厲害
[00:12:23.960 --> 00:12:26.960]  大家不斷重複的
[00:12:26.960 --> 00:12:28.960]  就是從某一個地方起行
[00:12:28.960 --> 00:12:30.960]  然後安營去
[00:12:30.960 --> 00:12:32.960]  不斷地重複
[00:12:32.960 --> 00:12:35.960]  單單是我們今天選讀的篇章裡
[00:12:35.960 --> 00:12:37.960]  已經超過20次之多
[00:12:37.960 --> 00:12:40.960]  這個重複的字眼
[00:12:40.960 --> 00:12:43.960]  是為了讓以色列人回顧
[00:12:43.960 --> 00:12:46.960]  過去他們從前要走的路
[00:12:46.960 --> 00:12:51.960]  除了33章1至4節的引言之外
[00:12:51.960 --> 00:12:54.960]  其餘5至49節
[00:12:54.960 --> 00:12:57.960]  都是以色列人過去的行程記錄
[00:12:57.960 --> 00:12:59.960]  而整個行程記錄
[00:12:59.960 --> 00:13:01.960]  總共分開三個階段
[00:13:01.960 --> 00:13:05.960]  第一個階段是由埃及走到西奈山
[00:13:05.960 --> 00:13:07.960]  起初第一代以色列人
[00:13:07.960 --> 00:13:11.960]  仍然很忠心地跟隨上帝
[00:13:11.960 --> 00:13:13.960]  無論是人口普查
[00:13:13.960 --> 00:13:15.960]  還是會幕的獻祭
[00:13:15.960 --> 00:13:19.960]  都是按照耶和華的吩咐去做
[00:13:19.960 --> 00:13:23.960]  第二個階段就是由西奈曠野到迦底斯
[00:13:23.960 --> 00:13:25.960]  這裡指出第一代的以色列人
[00:13:25.960 --> 00:13:28.960]  在曠野裡不斷埋怨上帝
[00:13:28.960 --> 00:13:30.960]  做什麼好好的
[00:13:30.960 --> 00:13:33.960]  強行要拉他們出來埃及
[00:13:33.960 --> 00:13:35.960]  看到他們這麼辛苦
[00:13:35.960 --> 00:13:39.960]  最後一個階段就是從迦底斯到摩亞平原
[00:13:39.960 --> 00:13:43.960]  這裡提到以色列人因為叛逆40年
[00:13:43.960 --> 00:13:47.960]  直到他們的第一代全部離開
[00:13:47.960 --> 00:13:49.960]  第二代的以色列人就起來
[00:13:49.960 --> 00:13:51.960]  跟米地人爭戰
[00:13:51.960 --> 00:13:53.960]  並且開始得地
[00:13:53.960 --> 00:13:56.960]  正正沿著約達河邊安營
[00:13:56.960 --> 00:13:58.960]  準備進入迦南
[00:13:59.960 --> 00:14:04.960]  丁子妹,如果你留心去經文
[00:14:04.960 --> 00:14:10.960]  會發現剛才或整篇33章的經文裡
[00:14:10.960 --> 00:14:13.960]  不斷提及很多地方名
[00:14:13.960 --> 00:14:15.960]  而絕大部分的地方名
[00:14:15.960 --> 00:14:19.960]  在這裡沒有仔細詳述
[00:14:19.960 --> 00:14:21.960]  究竟發生過什麼事
[00:14:21.960 --> 00:14:23.960]  不過有一些地方名
[00:14:23.960 --> 00:14:25.960]  一提到納什
[00:14:25.960 --> 00:14:29.960]  就會令以色列人回想起一些傷痛的過去
[00:14:29.960 --> 00:14:35.960]  就像33章16節提到的基博羅哈他雅
[00:14:35.960 --> 00:14:38.960]  這個地方正正是第一代以色列人
[00:14:38.960 --> 00:14:40.960]  在那裡放聲大哭
[00:14:40.960 --> 00:14:42.960]  不斷埋怨
[00:14:42.960 --> 00:14:43.960]  埋怨什麼?
[00:14:43.960 --> 00:14:44.960]  埋怨沒有肉吃
[00:14:44.960 --> 00:14:47.960]  沒有黃瓜、西瓜、韭菜、蒜
[00:14:47.960 --> 00:14:50.960]  吃來吃去都是只有麻辣
[00:14:50.960 --> 00:14:55.960]  要埋怨為什麼上帝無端端要強行把他們拉出來
[00:14:55.960 --> 00:14:57.960]  捱苦
[00:14:57.960 --> 00:15:02.960]  這就是基博羅哈他雅的地方
[00:15:02.960 --> 00:15:08.960]  以至上帝在這個時候去審判他們
[00:15:08.960 --> 00:15:12.960]  我們今天看的33章的行程記錄
[00:15:12.960 --> 00:15:16.960]  有三點很值得我們一起反思
[00:15:16.960 --> 00:15:18.960]  第一點很想跟大家分享
[00:15:18.960 --> 00:15:21.960]  就是遵命和違命的人生
[00:15:21.960 --> 00:15:24.960]  從以色列人過去40年跟隨上帝的經歷
[00:15:24.960 --> 00:15:31.960]  讓我們看到一種遵命、遵行命令和違背命令的人生
[00:15:31.960 --> 00:15:36.960]  文述記33章3到4節的引言
[00:15:36.960 --> 00:15:39.960]  他說:第一個月就是正月的十五日
[00:15:39.960 --> 00:15:41.960]  如月的第二天
[00:15:41.960 --> 00:15:43.960]  他們從蘭塞起行
[00:15:43.960 --> 00:15:47.960]  在所有埃及人的眼前抬起頭來出去了
[00:15:47.960 --> 00:15:50.960]  那時埃及人正埋葬他們的長子
[00:15:50.960 --> 00:15:54.960]  就是耶和華在他們中間所擊殺的
[00:15:54.960 --> 00:15:57.960]  耶和華也懲治他們的眾神明
[00:15:57.960 --> 00:16:00.960]  引言提到大約40年前
[00:16:00.960 --> 00:16:03.960]  行程剛剛開始的時候
[00:16:03.960 --> 00:16:07.960]  以色列人出發的日期是正月十五日
[00:16:07.960 --> 00:16:11.960]  《出拉及記》提到如月節就在正月十四日
[00:16:11.960 --> 00:16:15.960]  換句話說,十四日就是如月節的第二天
[00:16:15.960 --> 00:16:19.960]  十五日以色列人就在漫夜離開埃及
[00:16:19.960 --> 00:16:25.960]  《出埃及記》和《文述記》同樣記載到
[00:16:25.960 --> 00:16:31.960]  以色列人出發的地點是埃及的蘭塞
[00:16:31.960 --> 00:16:36.960]  並且在《文述記》和《出埃及記》的兩本書
[00:16:36.960 --> 00:16:40.960]  提到當時以色列人出埃及的時候
[00:16:40.960 --> 00:16:45.960]  他們整體的身體姿態是怎樣的?
[00:16:45.960 --> 00:16:48.960]  「抬起頭」
[00:16:48.960 --> 00:16:51.960]  弟兄姊妹,面對敵人的追趕
[00:16:51.960 --> 00:16:55.960]  「人能夠抬起頭」代表什麼意思?
[00:16:55.960 --> 00:17:04.960]  「抬起頭」的原文意思是「舉起手」
[00:17:04.960 --> 00:17:11.960]  《和合本》的聖經將此字翻譯為「昂然無懼」
[00:17:11.960 --> 00:17:14.960]  《出埃及記》第十四章第八節
[00:17:14.960 --> 00:17:16.960]  《和合本》是這樣說的
[00:17:16.960 --> 00:17:22.960]  「任憑埃及王法老的心剛硬,他就追趕以色列人」
[00:17:22.960 --> 00:17:27.960]  「以色列人在一切埃及眼前昂然無懼地出去」
[00:17:27.960 --> 00:17:30.960]  這裡提到這群以色列人
[00:17:30.960 --> 00:17:34.960]  雖然被埃及法老窮追猛打
[00:17:34.960 --> 00:17:36.960]  但他們的命都凍過水
[00:17:36.960 --> 00:17:38.960]  聖經說他們在這樣的情況下
[00:17:38.960 --> 00:17:43.960]  仍然昂首闊步,完全不害怕地出埃及
[00:17:43.960 --> 00:17:47.960]  因為當時他們全心全意信靠上帝
[00:17:47.960 --> 00:17:52.960]  因為除了上帝之外,他們沒有任何東西可以倚靠
[00:17:52.960 --> 00:17:56.960]  不過這種遵命、聽上帝話的人生
[00:17:56.960 --> 00:17:59.960]  因為在曠野裡種種困難
[00:17:59.960 --> 00:18:06.960]  隨著時間的過去,不知不覺間慢慢地成為一種遺命的人生
[00:18:06.960 --> 00:18:09.960]  這群以色列人出埃及的旅程
[00:18:09.960 --> 00:18:11.960]  說到要伴翼上帝的例子
[00:18:11.960 --> 00:18:15.960]  最為人熟悉莫過於在十三章裡
[00:18:15.960 --> 00:18:19.960]  提到以色列人十個探子窺探加拿大
[00:18:19.960 --> 00:18:25.960]  眼見加拿大的阿納族人身高很高,恐怖有力
[00:18:25.960 --> 00:18:28.960]  其他人一見到他們就覺得很害怕
[00:18:28.960 --> 00:18:30.960]  就馬上埋怨上帝
[00:18:30.960 --> 00:18:33.960]  為什麼要強行把他們拉出來
[00:18:33.960 --> 00:18:37.960]  不在埃及,強行逼他們來到這裡
[00:18:37.960 --> 00:18:40.960]  可能連老婆子女都會死掉
[00:18:40.960 --> 00:18:43.960]  他們並且說我們不要摩西
[00:18:43.960 --> 00:18:48.960]  我們要另立新領袖,回頭路,回到埃及
[00:18:48.960 --> 00:18:50.960]  同一批的以色列人
[00:18:50.960 --> 00:18:54.960]  從前可以凡事都聽從上帝的吩咐
[00:18:54.960 --> 00:18:58.960]  但隨著時間,眼前一見到困難
[00:18:58.960 --> 00:19:00.960]  他們就開始埋怨上帝
[00:19:00.960 --> 00:19:03.960]  甚至要走回頭路回埃及
[00:19:03.960 --> 00:19:08.960]  不知道你們聽到聖經這樣說
[00:19:08.960 --> 00:19:12.960]  我們會否覺得他們很差勁
[00:19:12.960 --> 00:19:14.960]  為什麼不相信上帝呢?
[00:19:14.960 --> 00:19:18.960]  不過當我們苦心自問的時候
[00:19:18.960 --> 00:19:23.960]  當人面對接二連三的困難、挑戰
[00:19:23.960 --> 00:19:29.960]  我們是否能夠比這些以色列人好呢?
[00:19:29.960 --> 00:19:33.960]  他們這樣回應上帝
[00:19:33.960 --> 00:19:36.960]  會否有時候在我們信仰路上
[00:19:36.960 --> 00:19:39.960]  都會有些部份很相似呢?
[00:19:39.960 --> 00:19:41.960]  我相信每一個信耶穌的人
[00:19:41.960 --> 00:19:44.960]  認真決志,總是期望自己能夠
[00:19:44.960 --> 00:19:47.960]  全心全意跟隨上帝
[00:19:47.960 --> 00:19:49.960]  就像我們唱詩歌的時候
[00:19:49.960 --> 00:19:51.960]  我們很激憤
[00:19:51.960 --> 00:19:56.960]  但當生活面對很多艱難的時候
[00:19:56.960 --> 00:20:01.960]  我們是否也像唱詩歌那樣氣概
[00:20:01.960 --> 00:20:03.960]  那種堅定的心呢?
[00:20:03.960 --> 00:20:05.960]  特別是當很多事情
[00:20:05.960 --> 00:20:08.960]  很多現實環境衝擊我們
[00:20:08.960 --> 00:20:13.960]  有時候我們明知上帝不喜歡我們這樣做
[00:20:13.960 --> 00:20:16.960]  我們仍然容許自己這樣做
[00:20:16.960 --> 00:20:21.960]  例如我們明知上帝不喜歡我們說人是非
[00:20:21.960 --> 00:20:26.960]  但公司裡不說是非就不能賣樽
[00:20:26.960 --> 00:20:30.960]  最多我們不說,但也會黏在一起
[00:20:30.960 --> 00:20:35.960]  假裝說是非,以免被人覺得我們是外國人
[00:20:35.960 --> 00:20:37.960]  久而久之,我們的信仰
[00:20:37.960 --> 00:20:42.960]  就會變成一個星期日的定時定點信仰
[00:20:42.960 --> 00:20:43.960]  什麼意思呢?
[00:20:43.960 --> 00:20:48.960]  就是我們早上十點半到下午十二點半
[00:20:48.960 --> 00:20:49.960]  即是主日的時候
[00:20:49.960 --> 00:20:51.960]  在特定的場地,就是教會這裡
[00:20:51.960 --> 00:20:55.960]  才能夠行得通,才能夠聽上帝的吩咐
[00:20:55.960 --> 00:20:58.960]  頂姐妹,如果我們真誠地去檢視自己
[00:20:58.960 --> 00:21:00.960]  我們有時候也會發現
[00:21:00.960 --> 00:21:04.960]  我們處於一種同時很想遵命
[00:21:04.960 --> 00:21:07.960]  但又同時為命的張力下
[00:21:07.960 --> 00:21:09.960]  正如我剛才所說
[00:21:09.960 --> 00:21:11.960]  做基督徒一段時間
[00:21:11.960 --> 00:21:13.960]  我們也很輕易地跟自己說
[00:21:13.960 --> 00:21:19.960]  聽神話是好,跟隨上帝怎會不好呢?
[00:21:19.960 --> 00:21:23.960]  不過就要視乎情況,視乎情況
[00:21:23.960 --> 00:21:25.960]  有些人會這樣說,視乎處境
[00:21:25.960 --> 00:21:31.960]  很多人聽神話,回教會的時候也很聽話
[00:21:31.960 --> 00:21:34.960]  星期日上崇拜,要按事做奉獻
[00:21:34.960 --> 00:21:37.960]  有侍奉,也做齊了
[00:21:37.960 --> 00:21:42.960]  但在工作裡,用什麼態度
[00:21:42.960 --> 00:21:46.960]  跟未信的同事相處
[00:21:46.960 --> 00:21:49.960]  或是難受的上司相處呢?
[00:21:49.960 --> 00:21:51.960]  又或者回到家的時候
[00:21:51.960 --> 00:21:53.960]  我們在教會的樣子
