
[00:00:00.000 --> 00:00:03.000]  第二節沒完,晚安
[00:04:37.000 --> 00:04:41.000]  更加成為我們每個人更加明白你的心意
[00:04:41.000 --> 00:04:45.000]  以致我們更加懂得如何在當中去參與
[00:04:45.000 --> 00:04:49.000]  和去認識你自己一個偉大的使命
[00:04:49.000 --> 00:04:51.000]  好讓更加多人能夠去得救
[00:04:51.000 --> 00:04:53.000]  求你幫助我們
[00:04:53.000 --> 00:04:54.000]  多謝你聽我們禱告
[00:04:54.000 --> 00:04:55.000]  以上禱告奉主明求
[00:04:55.000 --> 00:04:57.000]  阿門
[00:04:57.000 --> 00:04:59.000]  今天我講題就是
[00:04:59.000 --> 00:05:01.000]  傳教會動起來
[00:05:01.000 --> 00:05:03.000]  擴展神的角度
[00:05:03.000 --> 00:05:07.000]  我盼望大家離開禮堂的時候
[00:05:07.000 --> 00:05:09.000]  我們每一個都能夠知道
[00:05:09.000 --> 00:05:11.000]  為什麼要宣教
[00:05:11.000 --> 00:05:14.000]  為什麼宣教我是有份
[00:05:14.000 --> 00:05:16.000]  也都為什麼宣教
[00:05:16.000 --> 00:05:18.000]  其實我們每一個人都參與
[00:05:18.000 --> 00:05:21.000]  不只是宣教士他的工作
[00:05:21.000 --> 00:05:25.000]  而是我們每一個人都可以在裡面去參與
[00:05:25.000 --> 00:05:27.000]  我選了一段經文
[00:05:27.000 --> 00:05:29.000]  就是講到《馬可福音》
[00:05:29.000 --> 00:05:33.000]  九章35到38節
[00:05:33.000 --> 00:05:35.000]  如果大家看到我拋光的時候
[00:05:35.000 --> 00:05:37.000]  我們一起讀這段經文
[00:05:37.000 --> 00:05:39.000]  我們一起讀
[00:05:39.000 --> 00:05:40.000]  1 2 3
[00:05:40.000 --> 00:05:42.000]  耶穌走遍各城各鄉
[00:05:42.000 --> 00:05:45.000]  在他們的會堂裡教導人
[00:05:45.000 --> 00:05:47.000]  宣講天國的福音
[00:05:47.000 --> 00:05:49.000]  又醫治各樣的病症
[00:05:49.000 --> 00:05:52.000]  他看見一大群人就憐憫他們
[00:05:52.000 --> 00:05:55.000]  因為他們困苦無助
[00:05:55.000 --> 00:05:57.000]  如同楊末友牧人一樣
[00:05:57.000 --> 00:05:59.000]  於是他們對門徒說
[00:05:59.000 --> 00:06:01.000]  要收的莊稼多
[00:06:01.000 --> 00:06:03.000]  做工的人少
[00:06:03.000 --> 00:06:05.000]  所以你們要求莊稼的主
[00:06:05.000 --> 00:06:09.000]  差遣做工的人出去收他的莊稼
[00:06:09.000 --> 00:06:11.000]  首先我們要回答第一個問題
[00:06:11.000 --> 00:06:13.000]  為什麼要宣教呢
[00:06:13.000 --> 00:06:15.000]  由《創世紀》到《啟示錄》
[00:06:15.000 --> 00:06:17.000]  大家應該都看過一次
[00:06:17.000 --> 00:06:19.000]  我相信
[00:06:19.000 --> 00:06:24.000]  最少都看過《創世紀》有很多故事
[00:06:24.000 --> 00:06:28.000]  正經在當中不斷揭示一個真理
[00:06:28.000 --> 00:06:32.000]  就是神要主動尋找一些人
[00:06:32.000 --> 00:06:35.000]  要去拯救萬民的心意
[00:06:35.000 --> 00:06:37.000]  並且呼嘯他的子民
[00:06:37.000 --> 00:06:40.000]  要參與這個偉大的使命
[00:06:40.000 --> 00:06:44.000]  因為宣教是神對萬民的心意
[00:06:44.000 --> 00:06:47.000]  而且神本身是宣教的神
[00:06:47.000 --> 00:06:54.000]  神的目的其實是很想萬民能夠組成一個教會
[00:06:54.000 --> 00:06:56.000]  以至能夠在這個教會裏面
[00:06:56.000 --> 00:06:58.000]  一起去敬拜神
[00:06:58.000 --> 00:07:00.000]  一起去領受神的祝福
[00:07:00.000 --> 00:07:02.000]  所以耶穌本身就是被天父
[00:07:02.000 --> 00:07:05.000]  差遣到世上去做宣教
[00:07:05.000 --> 00:07:07.000]  當耶穌升天之後
[00:07:07.000 --> 00:07:13.000]  教會也都被耶穌差遣出去做宣教的工作
[00:07:13.000 --> 00:07:15.000]  正如《馬太福音》裏面提到
[00:07:15.000 --> 00:07:17.000]  耶穌對門徒說
[00:07:17.000 --> 00:07:20.000]  你們要使萬民作我的門徒
[00:07:20.000 --> 00:07:23.000]  當我們接受了主耶穌的救恩的時候
[00:07:23.000 --> 00:07:28.000]  同時我們每一個都接受了耶穌的差遣
[00:07:28.000 --> 00:07:31.000]  為的是要回應這個大使命
[00:07:31.000 --> 00:07:35.000]  所以宣教誰有份呢?
[00:07:35.000 --> 00:07:38.000]  今天教會其實已經承擔了
[00:07:38.000 --> 00:07:41.000]  這個福音宣教的使命
[00:07:41.000 --> 00:07:46.000]  所以我們要作為教會的一份子的時候
[00:07:46.000 --> 00:07:49.000]  其實是每一個信徒都有份的
[00:07:49.000 --> 00:07:52.000]  只不過我們扮演著不同的角色
[00:07:52.000 --> 00:07:55.000]  彼此在這個配合之下
[00:07:55.000 --> 00:08:00.000]  配搭當中我們能夠一起去承受神給我們的託付
[00:08:00.000 --> 00:08:04.000]  宣教從來不單單只是宣教士的工作
[00:08:04.000 --> 00:08:06.000]  而是整個基督的身體
[00:08:06.000 --> 00:08:08.000]  整個耶穌基督的身體
[00:08:08.000 --> 00:08:12.000]  教會是必須要參與在其中
[00:08:12.000 --> 00:08:15.000]  究竟我們怎樣可以在裏面參與呢?
[00:08:15.000 --> 00:08:18.000]  剛才大家所讀的經文
[00:08:18.000 --> 00:08:19.000]  特別是耶穌提及
[00:08:19.000 --> 00:08:25.000]  祂在地上燙剪神的角度的侍奉的時候
[00:08:25.000 --> 00:08:28.000]  祂教了我們應該怎樣去參與
[00:08:28.000 --> 00:08:31.000]  以及祂成為我們一個很效法的榜樣
[00:08:31.000 --> 00:08:33.000]  第一方面我們看到
[00:08:33.000 --> 00:08:37.000]  我們要走進人群當中
[00:08:37.000 --> 00:08:40.000]  關懷人的需要
[00:08:40.000 --> 00:08:42.000]  在第35節的時候
[00:08:42.000 --> 00:08:43.000]  作者指出
[00:08:43.000 --> 00:08:45.000]  耶穌走遍各城各鄉
[00:08:45.000 --> 00:08:48.000]  在他們的會堂裡教導人
[00:08:48.000 --> 00:08:50.000]  宣講天國的福音
[00:08:50.000 --> 00:08:53.000]  有醫治各樣的病症
[00:08:53.000 --> 00:08:55.000]  當我們細讀福音書的時候
[00:08:55.000 --> 00:08:57.000]  我們不難發現
[00:08:57.000 --> 00:09:00.000]  耶穌基督主要服侍的地區
[00:09:00.000 --> 00:09:01.000]  在加利利
[00:09:01.000 --> 00:09:04.000]  也到鄰近愛邦人的地區
[00:09:04.000 --> 00:09:07.000]  我們從這張地圖可以看到
[00:09:07.000 --> 00:09:11.000]  耶穌的足跡遍佈這些地方
[00:09:11.000 --> 00:09:13.000]  範圍是相當之大的
[00:09:13.000 --> 00:09:16.000]  有不同大大小小的城鄉在裏面
[00:09:16.000 --> 00:09:20.000]  特別是在馬太福音4章35節
[00:09:20.000 --> 00:09:21.000]  提及到
[00:09:21.000 --> 00:09:25.000]  祂的名聲卻傳遍了敘利亞
[00:09:25.000 --> 00:09:27.000]  甚至有一群人從加利利
[00:09:27.000 --> 00:09:28.000]  底加坡尼
[00:09:28.000 --> 00:09:29.000]  耶路撒冷
[00:09:29.000 --> 00:09:30.000]  猶大
[00:09:30.000 --> 00:09:31.000]  約旦河的東邊
[00:09:31.000 --> 00:09:34.000]  都來跟從祂
[00:09:34.000 --> 00:09:36.000]  我們看到這裡的時候
[00:09:36.000 --> 00:09:37.000]  我們要問的是
[00:09:37.000 --> 00:09:40.000]  既然這麼多人來跟隨耶穌
[00:09:40.000 --> 00:09:43.000]  耶穌毋須要走這麼遠的路
[00:09:43.000 --> 00:09:44.000]  不如坐下來
[00:09:44.000 --> 00:09:46.000]  等人來就好了
[00:09:46.000 --> 00:09:47.000]  他們可以來聽我
[00:09:47.000 --> 00:09:50.000]  在當中分享天國的福音
[00:09:50.000 --> 00:09:53.000]  為什麼耶穌還要這麼辛苦
[00:09:53.000 --> 00:09:55.000]  走這麼遠的路程呢
[00:09:55.000 --> 00:09:57.000]  為了什麼呢
[00:09:57.000 --> 00:09:59.000]  經文指出
[00:09:59.000 --> 00:10:02.000]  耶穌要走到他們的中間
[00:10:02.000 --> 00:10:04.000]  有三方面的工作
[00:10:04.000 --> 00:10:05.000]  第一
[00:10:05.000 --> 00:10:09.000]  就是在會堂裏面教導人認識神的律法
[00:10:09.000 --> 00:10:13.000]  當時猶太人的會堂除了去敬拜神之外
[00:10:13.000 --> 00:10:15.000]  在會堂裏面禱告
[00:10:15.000 --> 00:10:20.000]  去聽一些經訓和學習神的律法
[00:10:20.000 --> 00:10:22.000]  第二方面我們看到
[00:10:22.000 --> 00:10:25.000]  耶穌要去宣講天國的福音
[00:10:25.000 --> 00:10:28.000]  天國的福音是講什麼呢
[00:10:28.000 --> 00:10:30.000]  記得法利塞人曾經問耶穌
[00:10:30.000 --> 00:10:32.000]  天國何時來到
[00:10:32.000 --> 00:10:34.000]  耶穌回答是
[00:10:34.000 --> 00:10:36.000]  天國來到的時候
[00:10:36.000 --> 00:10:38.000]  不是眼能夠去看見
[00:10:38.000 --> 00:10:40.000]  人也不能夠去說
[00:10:40.000 --> 00:10:43.000]  看看在這裡或在那裡
[00:10:43.000 --> 00:10:47.000]  因為神的國就在你們心裏
[00:10:47.000 --> 00:10:50.000]  即是說天國不是一些物質
[00:10:50.000 --> 00:10:52.000]  不是眼能夠去看見
[00:10:52.000 --> 00:10:57.000]  而是神的權柄能力在當中去彰顯
[00:10:57.000 --> 00:10:59.000]  當天國來的時候
[00:10:59.000 --> 00:11:02.000]  就是要在人身上做工作
[00:11:02.000 --> 00:11:05.000]  正如施洗約翰是耶穌的先驅
[00:11:05.000 --> 00:11:08.000]  他在猶太的抗野傳道說
[00:11:08.000 --> 00:11:12.000]  天國近了,你們當悔改
[00:11:12.000 --> 00:11:14.000]  故此宣講天國的福音
[00:11:14.000 --> 00:11:18.000]  是講到我們屬靈生命一個悔改的工作
[00:11:18.000 --> 00:11:20.000]  用現代的說話說
[00:11:20.000 --> 00:11:22.000]  我們要做傳道的工作
[00:11:22.000 --> 00:11:24.000]  即是做報道
[00:11:24.000 --> 00:11:26.000]  第三方面我們看到耶穌
[00:11:26.000 --> 00:11:28.000]  不單止在當中教導
[00:11:28.000 --> 00:11:30.000]  不單止在當中做報道
[00:11:30.000 --> 00:11:33.000]  更加是做關懷
[00:11:33.000 --> 00:11:36.000]  去醫治各樣的病症
[00:11:36.000 --> 00:11:39.000]  耶穌的醫治不單止肉體的醫治
[00:11:39.000 --> 00:11:42.000]  更加包括心靈的軟弱
[00:11:42.000 --> 00:11:44.000]  甚至一些被鬼附的人
[00:11:44.000 --> 00:11:48.000]  他都能夠在當中讓這些人得到釋放
[00:11:48.000 --> 00:11:51.000]  所以從今天的角度來看的時候
[00:11:51.000 --> 00:11:53.000]  耶穌的事供有教導
[00:11:53.000 --> 00:11:54.000]  有報道
[00:11:54.000 --> 00:11:56.000]  有關懷人的工作
[00:11:56.000 --> 00:11:58.000]  想問問大家
[00:11:58.000 --> 00:12:02.000]  在35字最重要的是哪一個字呢?
[00:12:02.000 --> 00:12:06.000]  有沒有人猜到?
[00:12:06.000 --> 00:12:08.000]  是哪一個字呢?
[00:12:08.000 --> 00:12:10.000]  可能有些人都猜到
[00:12:10.000 --> 00:12:12.000]  原來不是教導
[00:12:12.000 --> 00:12:14.000]  不是宣講
[00:12:14.000 --> 00:12:16.000]  也不是醫治
[00:12:16.000 --> 00:12:18.000]  因為這幾個字在原文裡
[00:12:18.000 --> 00:12:20.000]  只不過是一個分詞
[00:12:20.000 --> 00:12:24.000]  反而是35字裡唯一一個動詞
[00:12:24.000 --> 00:12:26.000]  就是要走
[00:12:26.000 --> 00:12:27.000]  GO
[00:12:27.000 --> 00:12:31.000]  如果我們耶穌不走出去的時候
[00:12:31.000 --> 00:12:35.000]  後面的事供就不會在當中發生
[00:12:35.000 --> 00:12:37.000]  正如耶穌基督吩咐門徒
[00:12:37.000 --> 00:12:38.000]  去大使命一樣
[00:12:38.000 --> 00:12:42.000]  所以你們要去使萬民作惡的門徒
[00:12:42.000 --> 00:12:45.000]  同樣的都是要去GO
[00:12:45.000 --> 00:12:46.000]  走出去
[00:12:46.000 --> 00:12:48.000]  走出去並不是沒有目的
[00:12:48.000 --> 00:12:50.000]  走出去是有方向的
[00:12:50.000 --> 00:12:55.000]  走出去是要接觸一些破碎心靈的群體
[00:12:55.000 --> 00:12:57.000]  認識他們的需要
[00:12:57.000 --> 00:12:58.000]  關心他們
[00:12:58.000 --> 00:13:02.000]  走出去要帶著神的使命
[00:13:02.000 --> 00:13:05.000]  是要尋找拯救失喪的人
[00:13:05.000 --> 00:13:08.000]  以神的話帶給他們能夠有安慰
[00:13:08.000 --> 00:13:10.000]  有盼望
[00:13:10.000 --> 00:13:12.000]  讓人的破碎心靈
[00:13:12.000 --> 00:13:14.000]  被神的話重新建立
[00:13:14.000 --> 00:13:17.000]  找到人生的方向和目標
[00:13:17.000 --> 00:13:21.000]  所以無論是猶太人還是外邦人
[00:13:21.000 --> 00:13:23.000]  耶穌沒有因為他們的國籍
[00:13:23.000 --> 00:13:27.000]  或者他們來自哪個社會階層
[00:13:27.000 --> 00:13:30.000]  甚至他們是年長年幼
[00:13:30.000 --> 00:13:33.000]  耶穌都去到他們的中間
[00:13:33.000 --> 00:13:35.000]  靠近接觸他們
[00:13:35.000 --> 00:13:36.000]  服侍他們
[00:13:36.000 --> 00:13:40.000]  因為耶穌很清楚他自己的使命
[00:13:40.000 --> 00:13:43.000]  就是在馬太福音20章28之說
[00:13:43.000 --> 00:13:47.000]  人子來不是要受人的服侍
[00:13:47.000 --> 00:13:49.000]  乃是要服侍人
[00:13:49.000 --> 00:13:52.000]  並且要寫命作多人的屬鑒
[00:13:52.000 --> 00:13:54.000]  耶穌不單走
[00:13:54.000 --> 00:13:57.000]  還要去到一個地方
[00:13:57.000 --> 00:13:59.000]  再去到另一個地方
[00:13:59.000 --> 00:14:03.000]  看到耶穌很辛勞的就是進入人群裡
[00:14:03.000 --> 00:14:05.000]  主動去認識他們
[00:14:05.000 --> 00:14:07.000]  關心他們的需要
[00:14:07.000 --> 00:14:10.000]  今天宣教我們同樣都要走出去
[00:14:10.000 --> 00:14:13.000]  否則人就不能夠去認識神
[00:14:13.000 --> 00:14:18.000]  人也不能夠有辦法在當中去相信主
[00:14:18.000 --> 00:14:20.000]  因此我們看到保羅
[00:14:20.000 --> 00:14:26.000]  他蒙召去到外邦人的地方去傳福音
[00:14:26.000 --> 00:14:29.000]  他同樣都是效法耶穌這個榜樣
[00:14:29.000 --> 00:14:33.000]  走到各大城市裡面去傳福音
[00:14:33.000 --> 00:14:35.000]  建立教會
[00:14:35.000 --> 00:14:38.000]  幾乎走遍以色列地中海
[00:14:38.000 --> 00:14:40.000]  以當時為中心
[00:14:40.000 --> 00:14:43.000]  去到歐洲各地的地方
[00:14:43.000 --> 00:14:48.000]  單單要在當地建立教會去傳福音工作
[00:14:48.000 --> 00:14:52.000]  所以保羅要去到這麼多不同的地方
[00:14:52.000 --> 00:14:55.000]  其實他付上了很多代價
[00:14:55.000 --> 00:14:58.000]  甚至他面對很多不同的危險
[00:14:58.000 --> 00:15:01.000]  除了在不同地方去講傳福音之外
[00:15:01.000 --> 00:15:04.000]  保羅也都探訪門徒
[00:15:04.000 --> 00:15:07.000]  以神的話去兼顧信徒的信心
[00:15:07.000 --> 00:15:09.000]  保羅在十二使徒裡面
[00:15:09.000 --> 00:15:13.000]  他不是單單為一個踏上外邦宣教的使徒
[00:15:13.000 --> 00:15:18.000]  多瑪和巴多羅馬也是去宣教
[00:15:18.000 --> 00:15:20.000]  去到一些地方裡面
[00:15:20.000 --> 00:15:22.000]  去到南亞的大陸
[00:15:22.000 --> 00:15:25.000]  多瑪在南印度的地方落腳
[00:15:25.000 --> 00:15:27.000]  將福音傳到波斯
[00:15:27.000 --> 00:15:29.000]  即是今天的伊朗
[00:15:29.000 --> 00:15:32.000]  在最後52年他會再傳到印度
[00:15:32.000 --> 00:15:35.000]  在印度南部建立了七間教會
[00:15:35.000 --> 00:15:40.000]  直到最後72年在印度的曼拉普爾的地方
[00:15:40.000 --> 00:15:42.000]  為主殉道
[00:15:42.000 --> 00:15:45.000]  取得一個印度使徒的尊稱
[00:15:45.000 --> 00:15:49.000]  印度的福音的工作是從南部的開始
[00:15:49.000 --> 00:15:51.000]  若果有一天
[00:15:51.000 --> 00:15:56.000]  神父召你或者你家人去宣教的時候
[00:15:56.000 --> 00:15:59.000]  不知道你願不願意為主走出去呢
[00:15:59.000 --> 00:16:01.000]  有多少人願意的
[00:16:01.000 --> 00:16:03.000]  有啊,感謝主啊
[00:16:03.000 --> 00:16:05.000]  雖然不多,但也感謝主
[00:16:05.000 --> 00:16:07.000]  有人願意
[00:16:07.000 --> 00:16:09.000]  可能再多一點,不要舉手
[00:16:09.000 --> 00:16:11.000]  可能有很多的考慮
[00:16:11.000 --> 00:16:13.000]  我不知道大家在想什麼
[00:16:13.000 --> 00:16:15.000]  可能想想我還沒結婚
[00:16:15.000 --> 00:16:17.000]  又或者我還沒畢業
[00:16:17.000 --> 00:16:19.000]  可能有很多事情在想
[00:16:19.000 --> 00:16:22.000]  但我想說說一個見證給你聽
[00:16:22.000 --> 00:16:26.000]  一位老人家叫做江伊
[00:16:26.000 --> 00:16:29.000]  暫時是我認識最年長的
[00:16:29.000 --> 00:16:33.000]  被拆出去做宣教工作的一位宣教士
[00:16:33.000 --> 00:16:35.000]  他93歲
[00:16:35.000 --> 00:16:41.000]  他被神呼召離開一個加拿大很安舒的地區
[00:16:41.000 --> 00:16:45.000]  他放下他自己的家人和孫兒
[00:16:45.000 --> 00:16:50.000]  被拆去一個創啟的地區老人院居住
[00:16:50.000 --> 00:16:53.000]  他忠心地去做宣教的工作
[00:16:53.000 --> 00:16:57.000]  他每天在院舍裡向老人家傳福音
[00:16:57.000 --> 00:16:59.000]  2022年的時候
[00:16:59.000 --> 00:17:01.000]  他97歲
[00:17:01.000 --> 00:17:04.000]  當時他中了風
[00:17:04.000 --> 00:17:09.000]  他感謝主仍然有能力扶著小車
[00:17:09.000 --> 00:17:13.000]  到遍縣舍不同的樓層繼續傳福音
[00:17:13.000 --> 00:17:16.000]  他的生命帶領了很多人認識主
[00:17:16.000 --> 00:17:19.000]  兼顧了很多初信的弟姐妹
[00:17:19.000 --> 00:17:23.000]  並且他的生命也激勵了很多年青人
[00:17:23.000 --> 00:17:26.000]  以至他們投入在宣教當中
[00:17:26.000 --> 00:17:29.000]  直至2022年11月
[00:17:29.000 --> 00:17:31.000]  江伊安息在主懷
[00:17:31.000 --> 00:17:35.000]  一位很忠心良善的僕人
[00:17:35.000 --> 00:17:37.000]  成為很多人的榜樣
[00:17:37.000 --> 00:17:41.000]  他的足跡留下很多街尾的腳踭
[00:17:41.000 --> 00:17:43.000]  親愛的弟姐妹
[00:17:43.000 --> 00:17:45.000]  我們從江伊的身上
[00:17:45.000 --> 00:17:47.000]  我們有誰說自己是老的
[00:17:47.000 --> 00:17:51.000]  又或者有誰說自己不能去宣教
[00:17:51.000 --> 00:17:54.000]  我們要重申今天
[00:17:54.000 --> 00:17:56.000]  這是神給我們的吩咐
[00:17:56.000 --> 00:17:59.000]  若果神真的呼召我們的時候
[00:17:59.000 --> 00:18:01.000]  我們仍然要去學習
[00:18:01.000 --> 00:18:03.000]  願意憑信心走出去
[00:18:03.000 --> 00:18:06.000]  今天可能神未呼召你
[00:18:06.000 --> 00:18:07.000]  但不要緊
[00:18:07.000 --> 00:18:10.000]  我們仍然可以在本地社區裡
[00:18:10.000 --> 00:18:12.000]  去做福音的工作
[00:18:12.000 --> 00:18:13.000]  去見證神
[00:18:13.000 --> 00:18:18.000]  或者每年參加不同的海外文化交流活動
[00:18:18.000 --> 00:18:20.000]  去認識世界
[00:18:20.000 --> 00:18:23.000]  去認識當地的工作
[00:18:23.000 --> 00:18:24.000]  去認識宣教士
[00:18:24.000 --> 00:18:26.000]  去面對什麼挑戰
[00:18:26.000 --> 00:18:29.000]  又或者在當中去見證神
[00:18:29.000 --> 00:18:31.000]  在土地裡做什麼
[00:18:31.000 --> 00:18:33.000]  我相信這些對我們來說
[00:18:33.000 --> 00:18:35.000]  生命很寶貴
[00:18:35.000 --> 00:18:36.000]  第二方面
[00:18:36.000 --> 00:18:37.000]  我們要看見
[00:18:37.000 --> 00:18:39.000]  全教會要動起來
[00:18:39.000 --> 00:18:41.000]  我們要看見人的需要
[00:18:41.000 --> 00:18:43.000]  憐憫失喪的人
[00:18:43.000 --> 00:18:45.000]  在經文36節裡說到
[00:18:45.000 --> 00:18:48.000]  他看見一大群人就憐憫他們
[00:18:48.000 --> 00:18:51.000]  因為他們困苦無助
[00:18:51.000 --> 00:18:54.000]  如同楊末友目人一樣
[00:18:54.000 --> 00:18:56.000]  耶穌走遍各城各鄉
[00:18:56.000 --> 00:18:59.000]  主要在加利利一帶地區
[00:18:59.000 --> 00:19:02.000]  他看重的是人的需要
[00:19:02.000 --> 00:19:03.000]  經文指出
[00:19:03.000 --> 00:19:05.000]  大家如果有留意的話
[00:19:05.000 --> 00:19:09.000]  他看見人就憐憫他們
[00:19:09.000 --> 00:19:11.000]  憐憫這個字是什麼意思呢
[00:19:11.000 --> 00:19:16.000]  憐憫這個字是說到原文的意思是
[00:19:16.000 --> 00:19:19.000]  我們心腸肺腑被攪動
[00:19:19.000 --> 00:19:20.000]  不適
[00:19:20.000 --> 00:19:22.000]  即是不斷被攪動
[00:19:22.000 --> 00:19:23.000]  很不安樂
[00:19:23.000 --> 00:19:25.000]  耶穌就看見什麼呢
[00:19:25.000 --> 00:19:28.000]  這個心腸肺腑被攪動
[00:19:28.000 --> 00:19:30.000]  在經文告訴我們
[00:19:30.000 --> 00:19:34.000]  耶穌看見一大群人困苦無助
[00:19:34.000 --> 00:19:37.000]  困苦原文是有疲開慾難
[00:19:37.000 --> 00:19:41.000]  疲倦喪膽灰心困惑的意思
[00:19:41.000 --> 00:19:43.000]  而無助也說到
