
[00:00:00.000 --> 00:00:05.000]  今天的講題是外表背後的真相
[00:07:58.000 --> 00:08:00.000]  選讀了某些經文
[00:08:00.000 --> 00:08:04.000]  我們首先願意以一個追劇的心
[00:08:04.000 --> 00:08:06.000]  來讀
[00:08:06.000 --> 00:08:08.000]  來看這章的經文
[00:08:08.000 --> 00:08:11.000]  有畫面的
[00:08:11.000 --> 00:08:13.000]  聖經所寫的經文
[00:08:13.000 --> 00:08:15.000]  是有聲音有畫面的
[00:08:15.000 --> 00:08:18.000]  我們先看一到十二節
[00:08:18.000 --> 00:08:20.000]  請聽我讀
[00:08:20.000 --> 00:08:23.000]  此後阿沙隆為自己預備車馬
[00:08:23.000 --> 00:08:26.000]  又派五十人在他前頭奔跑
[00:08:26.000 --> 00:08:28.000]  想像下這個情景
[00:08:28.000 --> 00:08:33.000]  阿沙隆為自己打造一個皇者氣派的形象
[00:08:33.000 --> 00:08:36.000]  他要成為眾人矚目的焦點
[00:08:36.000 --> 00:08:39.000]  阿沙隆又很早起身
[00:08:39.000 --> 00:08:41.000]  很勤力
[00:08:41.000 --> 00:08:42.000]  做什麼呢
[00:08:42.000 --> 00:08:44.000]  他就站在城門的路旁
[00:08:44.000 --> 00:08:47.000]  這個城門的路旁就是審案的地方
[00:08:47.000 --> 00:08:51.000]  任何人有爭眾的事要求大衛王
[00:08:51.000 --> 00:08:54.000]  阿沙隆就叫他過來
[00:08:54.000 --> 00:08:56.000]  你是哪裏來的
[00:08:56.000 --> 00:08:57.000]  你是哪個城的人
[00:08:57.000 --> 00:09:00.000]  他說僕人是以色列某支派的人
[00:09:00.000 --> 00:09:01.000]  阿沙隆就跟他說
[00:09:01.000 --> 00:09:05.000]  看你的案子合情合理
[00:09:05.000 --> 00:09:10.000]  不過無奈皇舟沒有派人去聽你申訴
[00:09:10.000 --> 00:09:14.000]  看到這裏就開始覺得阿沙隆有點不對勁
[00:09:14.000 --> 00:09:17.000]  作者要讓我們看到
[00:09:17.000 --> 00:09:21.000]  原來他表面上好像很有同理心
[00:09:21.000 --> 00:09:26.000]  不過他每個人任何人都說
[00:09:26.000 --> 00:09:28.000]  你的案子合情合理
[00:09:28.000 --> 00:09:30.000]  那就是不合情合理
[00:09:30.000 --> 00:09:33.000]  所有人的案件都合情合理
[00:09:33.000 --> 00:09:38.000]  他還說無奈皇沒有派人聽你申訴
[00:09:38.000 --> 00:09:42.000]  即是踩低爸爸 抬高自己
[00:09:42.000 --> 00:09:46.000]  不知道我們會不會不小心做這些事
[00:09:46.000 --> 00:09:48.000]  盼望我們不會
[00:09:48.000 --> 00:09:49.000]  阿沙隆又說
[00:09:49.000 --> 00:09:52.000]  恨不得我作者地的審判官
[00:09:52.000 --> 00:09:55.000]  凡有爭眾的人都可以到我這裏
[00:09:55.000 --> 00:09:58.000]  我必秉公判斷
[00:09:58.000 --> 00:10:01.000]  你看到這個皇子他這麼有氣勢
[00:10:01.000 --> 00:10:04.000]  又親民 又有同理心
[00:10:04.000 --> 00:10:06.000]  他還這麼公正
[00:10:06.000 --> 00:10:08.000]  不過雖然暫時只有一張嘴
[00:10:08.000 --> 00:10:11.000]  不過你信不信他
[00:10:11.000 --> 00:10:13.000]  信不信
[00:10:13.000 --> 00:10:14.000]  信
[00:10:14.000 --> 00:10:16.000]  真是你們很投入
[00:10:16.000 --> 00:10:18.000]  百姓信不信呢
[00:10:18.000 --> 00:10:20.000]  我們看看百姓怎樣說
[00:10:20.000 --> 00:10:22.000]  我們再看下一節
[00:10:22.000 --> 00:10:26.000]  有人跟前來要拜阿沙隆
[00:10:26.000 --> 00:10:29.000]  阿沙隆就伸手拉住他親吻他
[00:10:29.000 --> 00:10:35.000]  這位皇子已經所有人迷暈顛倒到一個地步
[00:10:35.000 --> 00:10:37.000]  要拜他
[00:10:37.000 --> 00:10:40.000]  不過他立即伸手說不用不用
[00:10:40.000 --> 00:10:42.000]  不過他就說不用不用
[00:10:42.000 --> 00:10:45.000]  接著他親吻他
[00:10:45.000 --> 00:10:48.000]  這個皇子這麼親民
[00:10:48.000 --> 00:10:50.000]  真是好到出汁
[00:10:50.000 --> 00:10:53.000]  每個人都忍不住要拜他
[00:10:53.000 --> 00:10:57.000]  阿沙隆就是一個這麼好形象的皇子
[00:10:57.000 --> 00:11:01.000]  不過作者就怕我們讀者都迷暈了
[00:11:01.000 --> 00:11:05.000]  立即在第六節就提醒我們外表背後的真相是什麼
[00:11:05.000 --> 00:11:08.000]  我們一起讀
[00:11:08.000 --> 00:11:12.000]  以色列中凡道和那裡求判決的
[00:11:12.000 --> 00:11:14.000]  阿沙隆都這麼做
[00:11:14.000 --> 00:11:19.000]  這樣阿沙隆暗中贏得了以色列人的心
[00:11:19.000 --> 00:11:23.000]  贏得這個字原文是偷走
[00:11:23.000 --> 00:11:28.000]  原來阿沙隆是暗中和偷走以色列人的心
[00:11:28.000 --> 00:11:30.000]  他是小偷
[00:11:30.000 --> 00:11:34.000]  聖經作者要我們看到原來阿沙隆是奸的
[00:11:34.000 --> 00:11:38.000]  他的內心是要偷別人的心
[00:11:38.000 --> 00:11:39.000]  我們再看下去
[00:11:39.000 --> 00:11:41.000]  過了四年
[00:11:41.000 --> 00:11:43.000]  阿沙隆對王說
[00:11:43.000 --> 00:11:46.000]  求你准我往希伯倫去
[00:11:46.000 --> 00:11:48.000]  還我向耶和華所去的怨
[00:11:48.000 --> 00:11:50.000]  我必侍奉他
[00:11:50.000 --> 00:11:54.000]  大家覺得他是否說真的
[00:11:54.000 --> 00:11:56.000]  他很淑靈
[00:11:56.000 --> 00:11:58.000]  要來還怨
[00:11:58.000 --> 00:12:01.000]  又要來侍奉神
[00:12:01.000 --> 00:12:03.000]  是否真的
[00:12:03.000 --> 00:12:06.000]  他已經回耶路撒冷六年
[00:12:06.000 --> 00:12:08.000]  為什麼突然間說要還怨
[00:12:08.000 --> 00:12:11.000]  突然間要去侍奉神
[00:12:11.000 --> 00:12:13.000]  當然不是真的
[00:12:13.000 --> 00:12:15.000]  大衛有沒有答應他
[00:12:15.000 --> 00:12:17.000]  第九節
[00:12:17.000 --> 00:12:19.000]  王對他說
[00:12:19.000 --> 00:12:22.000]  你平安地去吧
[00:12:22.000 --> 00:12:25.000]  看到這裡我們真的有些不明白
[00:12:25.000 --> 00:12:28.000]  為什麼大衛王不知道
[00:12:28.000 --> 00:12:31.000]  他在城門口四年的時間
[00:12:31.000 --> 00:12:33.000]  都在偷人的心
[00:12:33.000 --> 00:12:35.000]  大衛王竟然不知道
[00:12:35.000 --> 00:12:39.000]  竟然還批准他去希伯倫
[00:12:39.000 --> 00:12:41.000]  還說平安
[00:12:41.000 --> 00:12:44.000]  其實平安這個字是很諷刺的
[00:12:44.000 --> 00:12:47.000]  因為平安這個字在希伯來文是什麼
[00:12:47.000 --> 00:12:48.000]  Shalom
[00:12:48.000 --> 00:12:51.000]  阿沙隆的名字就是Absalom
[00:12:51.000 --> 00:12:54.000]  即是爸爸平安的意思
[00:12:54.000 --> 00:12:57.000]  耶路撒冷就是耶路Shalom
[00:12:57.000 --> 00:13:00.000]  不停地說Shalom
[00:13:00.000 --> 00:13:02.000]  就是在諷刺
[00:13:02.000 --> 00:13:04.000]  戰爭即將要開始
[00:13:04.000 --> 00:13:06.000]  爸爸即將沒有平安
[00:13:06.000 --> 00:13:08.000]  耶路撒冷即將沒有平安
[00:13:08.000 --> 00:13:12.000]  所有的平安都是表面的
[00:13:12.000 --> 00:13:18.000]  阿沙隆在大衛當初被高為王的地方
[00:13:18.000 --> 00:13:22.000]  希伯倫那裡自立為王
[00:13:22.000 --> 00:13:24.000]  他擺明搶奪王位
[00:13:24.000 --> 00:13:27.000]  在第十二節我們一起讀
[00:13:27.000 --> 00:13:30.000]  於是叛亂越發強大
[00:13:30.000 --> 00:13:34.000]  因為隨從阿沙隆的百姓日漸增多
[00:13:34.000 --> 00:13:36.000]  我們在這裡都停一停
[00:13:36.000 --> 00:13:37.000]  想一想
[00:13:37.000 --> 00:13:40.000]  從阿沙隆的外表看
[00:13:40.000 --> 00:13:42.000]  他是非常成功
[00:13:42.000 --> 00:13:45.000]  有很多人來跟他
[00:13:45.000 --> 00:13:47.000]  現代一點來說
[00:13:47.000 --> 00:13:49.000]  他如果是網紅
[00:13:49.000 --> 00:13:52.000]  他的點擊率一定非常高
[00:13:52.000 --> 00:13:54.000]  如果他是上司
[00:13:54.000 --> 00:13:55.000]  人人都追捧他
[00:13:55.000 --> 00:13:57.000]  如果他是組長
[00:13:57.000 --> 00:13:59.000]  人人都說要加入他的組
[00:13:59.000 --> 00:14:02.000]  非常有魅力的一個領袖
[00:14:02.000 --> 00:14:06.000]  大家現在不要大衛了
[00:14:06.000 --> 00:14:09.000]  你會不會跟阿沙隆
[00:14:09.000 --> 00:14:10.000]  我想問一下
[00:14:10.000 --> 00:14:12.000]  你見到有人會跟他嗎
[00:14:12.000 --> 00:14:14.000]  沒有啊
[00:14:14.000 --> 00:14:17.000]  因為你們都知道他的內心是奸的
[00:14:17.000 --> 00:14:19.000]  你們都認同
[00:14:19.000 --> 00:14:22.000]  內心比外表更重要
[00:14:22.000 --> 00:14:24.000]  所以你沒有舉手
[00:14:24.000 --> 00:14:25.000]  我們又分析一下
[00:14:25.000 --> 00:14:30.000]  為什麼阿沙隆的內心這麼腐敗
[00:14:30.000 --> 00:14:32.000]  為什麼
[00:14:32.000 --> 00:14:34.000]  就像這幅圖
[00:14:34.000 --> 00:14:36.000]  連爸爸的王位都搶
[00:14:36.000 --> 00:14:38.000]  甚至要追殺爸爸
[00:14:38.000 --> 00:14:39.000]  這麼不孝
[00:14:39.000 --> 00:14:42.000]  可以說是這麼禽獸
[00:14:42.000 --> 00:14:44.000]  是不是純粹因為權力
[00:14:44.000 --> 00:14:48.000]  你喜歡權力你會不會殺爸爸
[00:14:48.000 --> 00:14:49.000]  作者給我們看到
[00:14:49.000 --> 00:14:52.000]  冰封三尺非一日之寒
[00:14:52.000 --> 00:14:53.000]  有學者分析
[00:14:53.000 --> 00:14:58.000]  其實阿沙隆內心是長期積聚了很多憤怒
[00:14:58.000 --> 00:15:00.000]  他沒有處理
[00:15:00.000 --> 00:15:03.000]  演變成憎恨仇恨怨恨
[00:15:03.000 --> 00:15:07.000]  最後報復和背叛
[00:15:07.000 --> 00:15:10.000]  即是越來越深層的憤怒
[00:15:10.000 --> 00:15:15.000]  以忽所書四章26至27節說得真好
[00:15:15.000 --> 00:15:17.000]  我們一起讀
[00:15:17.000 --> 00:15:20.000]  即使生氣也不要犯罪
[00:15:20.000 --> 00:15:22.000]  不可含怒到日落
[00:15:22.000 --> 00:15:25.000]  不可給魔鬼留地步
[00:15:25.000 --> 00:15:28.000]  基督徒可不可以發怒
[00:15:28.000 --> 00:15:30.000]  絕對可以
[00:15:30.000 --> 00:15:32.000]  只不可以
[00:15:32.000 --> 00:15:34.000]  含怒到日落
[00:15:34.000 --> 00:15:38.000]  其實怒氣本來不是不好的東西
[00:15:38.000 --> 00:15:40.000]  不過放得太久
[00:15:40.000 --> 00:15:42.000]  放得太久就會發霉
[00:15:42.000 --> 00:15:44.000]  好像家裡的垃圾
[00:15:44.000 --> 00:15:46.000]  你們家裡多久倒一次垃圾
[00:15:46.000 --> 00:15:48.000]  每天倒的
[00:15:48.000 --> 00:15:52.000]  有沒有人五年才倒一次垃圾
[00:15:52.000 --> 00:15:54.000]  好像阿沙隆一樣
[00:15:54.000 --> 00:15:57.000]  他的垃圾桶雖然很漂亮
[00:15:57.000 --> 00:16:01.000]  但最終令到全家都會臭
[00:16:01.000 --> 00:16:07.000]  不知道我們有沒有處理內心積聚的憤怒
[00:16:07.000 --> 00:16:13.000]  寫《我錯了》這本書的金貝克牧師Jim Baker
[00:16:13.000 --> 00:16:15.000]  不知道大家有沒有聽過
[00:16:15.000 --> 00:16:20.000]  他曾經是美國一個收視率很高的電視台的總裁
[00:16:20.000 --> 00:16:23.000]  他後來懷疑太太被他大陸冒
[00:16:23.000 --> 00:16:25.000]  所以他要報復自己
[00:16:25.000 --> 00:16:28.000]  也要有份愛情去報復太太
[00:16:28.000 --> 00:16:33.000]  最後他還因為欺詐罪被判坐18年監
[00:16:33.000 --> 00:16:39.000]  金貝克牧師在書中承認他犯的錯誤之一
[00:16:39.000 --> 00:16:42.000]  就是迷戀那些有恩賜有才幹的人
[00:16:42.000 --> 00:16:47.000]  他說我知道有些受邀上電視節目來的來賓
[00:16:47.000 --> 00:16:49.000]  和我自己的同事
[00:16:49.000 --> 00:16:53.000]  他知道他們常常都任由自己犯罪
[00:16:53.000 --> 00:16:56.000]  但他說他卻假裝看不到
[00:16:56.000 --> 00:16:58.000]  為什麼
[00:16:58.000 --> 00:17:02.000]  因為他們有才華有恩賜
[00:17:02.000 --> 00:17:05.000]  一個只是看外表才華
[00:17:05.000 --> 00:17:10.000]  恩賜內心卻充滿著仇恨報復的牧師
[00:17:10.000 --> 00:17:12.000]  令他前途盡失
[00:17:12.000 --> 00:17:14.000]  弟子妹
[00:17:14.000 --> 00:17:18.000]  所有的罪都是由心發出的
[00:17:18.000 --> 00:17:21.000]  無論外表多麼冠冕堂皇
[00:17:21.000 --> 00:17:23.000]  多麼多人尊重
[00:17:23.000 --> 00:17:26.000]  最終都會是身敗名裂
[00:17:26.000 --> 00:17:28.000]  不知道你有沒有用你的外表
[00:17:28.000 --> 00:17:31.000]  美貌身份才華
[00:17:31.000 --> 00:17:37.000]  甚至你的侍奉來掩蓋你內心發霉的角落呢
[00:17:37.000 --> 00:17:41.000]  以下高明軒提出了偽善者
[00:17:41.000 --> 00:17:46.000]  也就是只看外表的人的七大指標
[00:17:46.000 --> 00:17:48.000]  給我們一些提醒
[00:17:48.000 --> 00:17:49.000]  也給我們檢視一下
[00:17:49.000 --> 00:17:51.000]  對我也有很大的提醒
[00:17:51.000 --> 00:17:53.000]  我們看看有哪七大點
[00:17:53.000 --> 00:17:55.000]  我們也檢視一下
[00:17:55.000 --> 00:17:58.000]  第一就是喜歡功德和回報
[00:17:58.000 --> 00:18:01.000]  多於恩典和不配
[00:18:01.000 --> 00:18:03.000]  喜歡世俗的名銜
[00:18:03.000 --> 00:18:06.000]  多於神兒女的身份
[00:18:06.000 --> 00:18:08.000]  喜歡別人的紀念善行
[00:18:08.000 --> 00:18:10.000]  多於神的紀念
[00:18:10.000 --> 00:18:12.000]  喜歡服侍之後
[00:18:12.000 --> 00:18:14.000]  很多的功績
[00:18:14.000 --> 00:18:16.000]  炫耀自己的功績
[00:18:16.000 --> 00:18:18.000]  多於榮耀神
[00:18:18.000 --> 00:18:20.000]  下一張
[00:18:20.000 --> 00:18:22.000]  喜歡外表的華美
[00:18:22.000 --> 00:18:24.000]  多於裡面的敬虔
[00:18:24.000 --> 00:18:26.000]  喜歡賣弄知識
[00:18:26.000 --> 00:18:28.000]  多於看見生命改變
[00:18:28.000 --> 00:18:30.000]  喜歡批評別人
[00:18:30.000 --> 00:18:33.000]  多於虛心學習受教
[00:18:33.000 --> 00:18:37.000]  這幾點我們都盼望可以繼續思想
[00:18:37.000 --> 00:18:39.000]  檢視一下我們的內心
[00:18:39.000 --> 00:18:44.000]  阿沙隆就是因為他沒有檢視他的內心
[00:18:44.000 --> 00:18:46.000]  雖然他外表很成功
[00:18:46.000 --> 00:18:47.000]  很有成就
[00:18:47.000 --> 00:18:50.000]  但是最終大家知不知道
[00:18:50.000 --> 00:18:53.000]  他是敗在他的外表
[00:18:53.000 --> 00:18:55.000]  他的頭髮
[00:18:55.000 --> 00:18:57.000]  他最終死在什麼呢?
[00:18:57.000 --> 00:19:02.000]  他的心被刺破了
[00:19:02.000 --> 00:19:04.000]  是不是很諷刺呢?
[00:19:04.000 --> 00:19:05.000]  欲知詳情
[00:19:05.000 --> 00:19:06.000]  繼續看中堂
[00:19:06.000 --> 00:19:10.000]  繼續回來中堂的國度故事
[00:19:10.000 --> 00:19:15.000]  這張第二個的主角是大衛
[00:19:15.000 --> 00:19:18.000]  作者在這一張
