
[00:00:00.000 --> 00:00:07.280]  今天跟大家分享的講題是「記得忘記」
[00:02:42.600 --> 00:02:46.600]  都是關於忘記這個主題
[00:02:46.600 --> 00:02:50.600]  今天同樣地
[00:02:50.600 --> 00:02:53.600]  都是關於記得和忘記
[00:02:53.600 --> 00:02:57.600]  在我們章林奇的裡面
[00:02:57.600 --> 00:03:02.600]  其實我們準備耶穌基督降世為人的時候
[00:03:02.600 --> 00:03:06.600]  我們紀念這個重要時刻的時候
[00:03:06.600 --> 00:03:08.600]  透過這段經文
[00:03:08.600 --> 00:03:11.600]  讓我們去檢視一下自己
[00:03:11.600 --> 00:03:15.600]  我們現在的淑女的光景如何
[00:03:15.600 --> 00:03:18.600]  以致我們真的去迎接
[00:03:18.600 --> 00:03:22.600]  我們救贖的主降臨的時候
[00:03:22.600 --> 00:03:26.600]  我們以一個怎樣的心去迎接祂
[00:03:26.600 --> 00:03:31.600]  我們一同先讀出這段經文
[00:03:31.600 --> 00:03:34.600]  43章22到28節
[00:03:34.600 --> 00:03:36.600]  和44章22到23節
[00:03:36.600 --> 00:03:39.600]  「亞國,你並沒有求告我,
[00:03:39.600 --> 00:03:42.600]  以色列,你倒厭煩我,
[00:03:42.600 --> 00:03:46.600]  你並沒有將你的羊帶來獻給我做飯祭,
[00:03:46.600 --> 00:03:49.600]  也沒有用銀紙為我買菜園舖,
[00:03:49.600 --> 00:03:53.600]  我未曾因掃祭使你操勞,
[00:03:53.600 --> 00:03:57.600]  也沒有因魚香使你厭煩,
[00:03:57.600 --> 00:04:01.600]  你沒有用銀紙為我買菜園舖,
[00:04:01.600 --> 00:04:05.600]  也沒有用祭物的油脂使我飽足,
[00:04:05.600 --> 00:04:09.600]  倒使我因你的罪惡操勞,
[00:04:09.600 --> 00:04:12.600]  使我因你的罪孽煩厭,
[00:04:12.600 --> 00:04:16.600]  我唯有我為自己的緣故
[00:04:16.600 --> 00:04:18.600]  逃去你的過法,
[00:04:18.600 --> 00:04:21.600]  我也不再記得你的罪惡,
[00:04:21.600 --> 00:04:23.600]  你儘管提醒我,
[00:04:23.600 --> 00:04:25.600]  讓我們來辯論,
[00:04:25.600 --> 00:04:27.600]  儘管陳述,
[00:04:27.600 --> 00:04:29.600]  自顯為義,
[00:04:29.600 --> 00:04:31.600]  你的始祖犯罪,
[00:04:31.600 --> 00:04:33.600]  你的師父違背我,
[00:04:33.600 --> 00:04:37.600]  因此我要凌辱聖所的領袖,
[00:04:37.600 --> 00:04:39.600]  使雅各遭毀滅,
[00:04:39.600 --> 00:04:42.600]  使以色列受辱罵,
[00:04:42.600 --> 00:04:44.600]  雅各啊,
[00:04:44.600 --> 00:04:45.600]  雅各啊,
[00:04:45.600 --> 00:04:47.600]  要思念這些事,
[00:04:47.600 --> 00:04:48.600]  以色列啊,
[00:04:48.600 --> 00:04:49.600]  你是我的僕人,
[00:04:49.600 --> 00:04:51.600]  我做了你,
[00:04:51.600 --> 00:04:52.600]  你是我的僕人,
[00:04:52.600 --> 00:04:53.600]  以色列啊,
[00:04:53.600 --> 00:04:55.600]  我必不忘記你,
[00:04:55.600 --> 00:04:57.600]  我逃去你的過法,
[00:04:57.600 --> 00:04:59.600]  將口鸚消散,
[00:04:59.600 --> 00:05:01.600]  逃去你的罪惡,
[00:05:01.600 --> 00:05:03.600]  如薄霧消失,
[00:05:03.600 --> 00:05:05.600]  你當歸向我,
[00:05:05.600 --> 00:05:07.600]  因我救贖了你。
[00:05:08.600 --> 00:05:11.600]  今天我們看這段經文的時候,
[00:05:11.600 --> 00:05:15.600]  一開始在這段落裡面,
[00:05:15.600 --> 00:05:17.600]  其實你一看,
[00:05:17.600 --> 00:05:22.600]  其實是一個憲制的場景裡面,
[00:05:22.600 --> 00:05:24.600]  當你一邊讀的時候,
[00:05:24.600 --> 00:05:26.600]  我們先看22到24節,
[00:05:26.600 --> 00:05:34.600]  你會發覺耶和華不斷地說以色列的問題,
[00:05:34.600 --> 00:05:38.600]  好像在抱怨以色列的問題一樣,
[00:05:38.600 --> 00:05:41.600]  但是其實當我們去看的時候,
[00:05:41.600 --> 00:05:43.600]  自出很多問題,
[00:05:43.600 --> 00:05:49.600]  但其實在之前的40章27節的地方,
[00:05:49.600 --> 00:05:55.600]  其實是以色列人自己也在抱怨神,
[00:05:55.600 --> 00:05:58.600]  以色列人自己也在抱怨神,
[00:05:58.600 --> 00:05:59.600]  這裡這樣說,
[00:05:59.600 --> 00:06:00.600]  我的道路向耶和華隱藏,
[00:06:00.600 --> 00:06:03.600]  我的冤屈神並不查問。
[00:06:03.600 --> 00:06:05.600]  這裡說的一個問題,
[00:06:05.600 --> 00:06:07.600]  或者是他面對的一個光景,
[00:06:07.600 --> 00:06:09.600]  就是覺得神沒有理會我們,
[00:06:09.600 --> 00:06:12.600]  他現在是一個怎樣的光景呢?
[00:06:12.600 --> 00:06:14.600]  就是他們知道了,
[00:06:14.600 --> 00:06:18.600]  接下來他們要面對著秘魯這個警方,
[00:06:18.600 --> 00:06:24.600]  這個滅國他們沒有辦法去接受的一個狀況下的時候,
[00:06:24.600 --> 00:06:26.600]  如果讓你去想,
[00:06:26.600 --> 00:06:28.600]  或者你去代入的時候,
[00:06:28.600 --> 00:06:29.600]  可能你也會覺得,
[00:06:29.600 --> 00:06:32.600]  其實神有沒有顧念我們?
[00:06:32.600 --> 00:06:35.600]  為什麼要讓這樣的事情發生呢?
[00:06:35.600 --> 00:06:42.600]  為什麼神要讓我們這個國滅絕呢?
[00:06:42.600 --> 00:06:44.600]  在這裡的裡面,
[00:06:44.600 --> 00:06:45.600]  其實在這個段落,
[00:06:45.600 --> 00:06:50.600]  其實是神在回應著以色列人,
[00:06:50.600 --> 00:06:53.600]  這裡說出以色列人的問題的時候,
[00:06:53.600 --> 00:06:56.600]  其實正正就是他們抱怨著,
[00:06:56.600 --> 00:07:00.600]  現在將要面對這個秘魯的日子的時候,
[00:07:00.600 --> 00:07:02.600]  他們的恩,
[00:07:02.600 --> 00:07:07.600]  是因為以色列在這個狀況的裡面。
[00:07:07.600 --> 00:07:09.600]  在這裡的裡面,
[00:07:09.600 --> 00:07:11.600]  其實也是在說這個憲制,
[00:07:11.600 --> 00:07:14.600]  憲制其中一個很重要的重點,
[00:07:14.600 --> 00:07:18.600]  就是在這個紀念和親近神的裡面,
[00:07:18.600 --> 00:07:21.600]  是關乎子民去到神的面前,
[00:07:21.600 --> 00:07:23.600]  去經歷他的同在,
[00:07:23.600 --> 00:07:26.600]  去建立和維繫一個親密的關係。
[00:07:26.600 --> 00:07:28.600]  在這個段落裡面,
[00:07:28.600 --> 00:07:29.600]  一開始的時候,
[00:07:29.600 --> 00:07:34.600]  其實就用了雅各和以色列來作開始,
[00:07:34.600 --> 00:07:36.600]  而在段落28節的時候,
[00:07:36.600 --> 00:07:40.600]  其實也用了雅各和以色列作結束。
[00:07:40.600 --> 00:07:41.600]  在這裡裡面,
[00:07:41.600 --> 00:07:43.600]  就好像有人跟我聊天的時候,
[00:07:43.600 --> 00:07:45.600]  跟我說,
[00:07:45.600 --> 00:07:46.600]  「阿拉斯,你」,
[00:07:46.600 --> 00:07:48.600]  其實是認識的,
[00:07:48.600 --> 00:07:50.600]  就是說其實在這裡,
[00:07:50.600 --> 00:07:51.600]  他特意要說出,
[00:07:51.600 --> 00:07:55.600]  「我和你是有這個緊密的關係。」
[00:07:55.600 --> 00:08:00.600]  以色列是由維亞各去改的名字。
[00:08:00.600 --> 00:08:02.600]  在這裡的裡面,
[00:08:02.600 --> 00:08:04.600]  不是一個陌生的對話,
[00:08:04.600 --> 00:08:06.600]  而是一個親密的關係的裡面。
[00:08:06.600 --> 00:08:09.600]  在這裡要強調這個關係的時候,
[00:08:09.600 --> 00:08:13.600]  其實就開始要去說這裡的狀況。
[00:08:13.600 --> 00:08:15.600]  在這裡22節裡面,
[00:08:15.600 --> 00:08:17.600]  其實將一個問題,
[00:08:17.600 --> 00:08:20.600]  用一個對比的方式去展現出來。
[00:08:20.600 --> 00:08:23.600]  第一個就是在說這個「求告」,
[00:08:23.600 --> 00:08:25.600]  你沒有求告我,
[00:08:25.600 --> 00:08:27.600]  但是你卻是怎樣?
[00:08:27.600 --> 00:08:29.600]  厭煩我。
[00:08:29.600 --> 00:08:31.600]  在這裡其實,
[00:08:31.600 --> 00:08:36.600]  如果用一個原文的文法去翻譯的時候,
[00:08:36.600 --> 00:08:39.600]  其實這裡可以這樣去說,
[00:08:39.600 --> 00:08:42.600]  「你求告的不是我。」
[00:08:42.600 --> 00:08:45.600]  這裡的意思就是,
[00:08:45.600 --> 00:08:47.600]  你有求告,
[00:08:47.600 --> 00:08:49.600]  但是那個對象不是我。
[00:08:49.600 --> 00:08:50.600]  那就是哪裡?
[00:08:50.600 --> 00:08:52.600]  是不是別的神?
[00:08:52.600 --> 00:08:57.600]  或者是他投靠了其他的事情的裡面。
[00:08:57.600 --> 00:08:59.600]  在這裡的裡面,
[00:08:59.600 --> 00:09:02.600]  其實在說你沒有去求告我,
[00:09:02.600 --> 00:09:06.600]  就是沒有去到你求告的對象不是我的時候,
[00:09:06.600 --> 00:09:09.600]  其實就是在說他們往昔的日子裡面。
[00:09:09.600 --> 00:09:11.600]  但是到了今時今日,
[00:09:11.600 --> 00:09:13.600]  面對著災難來臨的時候,
[00:09:13.600 --> 00:09:16.600]  或者是面對著這個艱苦的日子的時候,
[00:09:16.600 --> 00:09:20.600]  卻又來向神埋怨。
[00:09:20.600 --> 00:09:24.600]  這裡指出一個他們平常的日子,
[00:09:24.600 --> 00:09:27.600]  究竟跟神的關係是如何的呢?
[00:09:27.600 --> 00:09:29.600]  在我們平常的日子裡面,
[00:09:29.600 --> 00:09:31.600]  其實我們都要思考,
[00:09:31.600 --> 00:09:37.600]  我們跟神的關係究竟是怎樣的情況。
[00:09:37.600 --> 00:09:39.600]  剛才Charlie去分享的時候,
[00:09:39.600 --> 00:09:40.600]  其實都說到,
[00:09:40.600 --> 00:09:42.600]  我去教會,
[00:09:42.600 --> 00:09:44.600]  其實我覺得虛無飄渺,
[00:09:44.600 --> 00:09:46.600]  只是一個行為上面,
[00:09:46.600 --> 00:09:49.600]  但其實內在又是怎樣的呢?
[00:09:49.600 --> 00:09:50.600]  這裡的裡面,
[00:09:50.600 --> 00:09:53.600]  其實同樣地都是在說這件事情。
[00:09:53.600 --> 00:09:57.600]  在這個23到24節裡面的時候,
[00:09:57.600 --> 00:10:02.600]  用了四個沒有來說以色列人的問題。
[00:10:02.600 --> 00:10:06.600]  你沒有將你的羊帶來獻給我做繁祭,
[00:10:06.600 --> 00:10:11.600]  也沒有用新祭來尊敬我,
[00:10:11.600 --> 00:10:15.600]  你沒有用銀紙為我買香槍袍,
[00:10:15.600 --> 00:10:18.600]  也沒有用祭物的油脂使我飽足。
[00:10:18.600 --> 00:10:23.600]  這裡其實是在說整個獻祭裡面,
[00:10:23.600 --> 00:10:27.600]  裡面會包含的一些內容。
[00:10:27.600 --> 00:10:30.600]  在這裡其實說出兩個祭詞,
[00:10:30.600 --> 00:10:33.600]  一個是繁祭,一個是掃祭。
[00:10:33.600 --> 00:10:37.600]  繁祭其實都是一個人對神的呈獻,
[00:10:37.600 --> 00:10:40.600]  是一個敬拜,
[00:10:40.600 --> 00:10:45.600]  自願地向神獻上繁祭。
[00:10:45.600 --> 00:10:51.600]  而這個掃祭其實是在神的面前表達紀念,
[00:10:51.600 --> 00:10:56.600]  也是表達出神所喜悅的生活。
[00:10:56.600 --> 00:10:59.600]  所以其實在一個獻祭裡面,
[00:10:59.600 --> 00:11:02.600]  可能神說了很多的要求,
[00:11:02.600 --> 00:11:07.600]  或者獻祭裡面會有的步驟,
[00:11:07.600 --> 00:11:09.600]  需要怎樣去預備。
[00:11:09.600 --> 00:11:14.600]  可能覺得為什麼這麼多的步驟,
[00:11:14.600 --> 00:11:16.600]  這麼多的要求,
[00:11:16.600 --> 00:11:21.600]  但是其實背後是有祂的理念和原因,
[00:11:21.600 --> 00:11:25.600]  讓以色列人在這個獻祭裡面的時候,
[00:11:25.600 --> 00:11:30.600]  來跟神有這個關係,
[00:11:30.600 --> 00:11:32.600]  去紀念這個關係。
[00:11:32.600 --> 00:11:35.600]  在這裡說,你沒有,
[00:11:35.600 --> 00:11:37.600]  那是不是沒有做到?
[00:11:37.600 --> 00:11:40.600]  其實如果你去看《歷代之下》,
[00:11:40.600 --> 00:11:46.600]  在同一個時期裡面,記錄王當時的境況的時候,
[00:11:46.600 --> 00:11:49.600]  其實他們都是有做的,
[00:11:49.600 --> 00:11:51.600]  有去獻祭的。
[00:11:51.600 --> 00:11:54.600]  但是這裡為什麼說沒有呢?
[00:11:54.600 --> 00:11:58.600]  這裡說的沒有,不是你的行為上有沒有,
[00:11:58.600 --> 00:12:01.600]  而是你的獻祭,
[00:12:01.600 --> 00:12:04.600]  究竟你的心是不是也是在這裡,
[00:12:04.600 --> 00:12:07.600]  來去同樣的呈獻的呢?
[00:12:07.600 --> 00:12:12.600]  在這裡提醒我們一樣很重要的事情,
[00:12:12.600 --> 00:12:14.600]  在這段經文裡面,
[00:12:14.600 --> 00:12:16.600]  神的八聖母求告他,
[00:12:16.600 --> 00:12:21.600]  也不再用一個真誠的心來獻上這個祭物。
[00:12:21.600 --> 00:12:25.600]  這個敬拜或者獻祭,
[00:12:25.600 --> 00:12:31.600]  已經變成一個到時候要做了,
[00:12:31.600 --> 00:12:33.600]  是時候要做了,
[00:12:33.600 --> 00:12:37.600]  在這裡裡面其實是一個空洞的儀式,
[00:12:37.600 --> 00:12:41.600]  在我們信仰的生活裡面,
[00:12:41.600 --> 00:12:43.600]  我們當然也會有一些禮儀,
[00:12:43.600 --> 00:12:45.600]  或者我們會參與崇拜,
[00:12:45.600 --> 00:12:48.600]  可能參與團契,或者我們去祈禱會,
[00:12:48.600 --> 00:12:51.600]  其實我們也會有不同的禮儀,
[00:12:51.600 --> 00:12:53.600]  或者步驟在當中,
[00:12:53.600 --> 00:12:56.600]  或者我們是定時定候就會去做某些事情,
[00:12:56.600 --> 00:12:59.600]  但是當我們定時定候去做某些事情的時候,
[00:12:59.600 --> 00:13:08.600]  其實我們的內心有沒有同樣地對準上帝呢?
[00:13:08.600 --> 00:13:11.600]  究竟我們在這些聚會,
[00:13:11.600 --> 00:13:14.600]  或者在這些活動裡面的時候,
[00:13:14.600 --> 00:13:18.600]  究竟有沒有去到發揮當中的意義,
[00:13:18.600 --> 00:13:21.600]  又或者是人道、心無道,
[00:13:21.600 --> 00:13:29.600]  我們整個儀式只是流露於一個行為當中呢?
[00:13:29.600 --> 00:13:31.600]  我們想像一下,
[00:13:31.600 --> 00:13:35.600]  我們接下來有聖誕節,
[00:13:35.600 --> 00:13:40.600]  我們約了一大群朋友去吃聖誕大餐,
[00:13:40.600 --> 00:13:42.600]  去吃聖誕大餐的時候,
[00:13:42.600 --> 00:13:45.600]  預備很豐富,找一個很好的地方,
[00:13:45.600 --> 00:13:47.600]  然後坐在一起吃,
[00:13:47.600 --> 00:13:50.600]  但是整群人沒有說話,
[00:13:50.600 --> 00:13:52.600]  只是在那裡吃,
[00:13:52.600 --> 00:13:55.600]  地方又漂亮,食物又好吃,
[00:13:55.600 --> 00:13:58.600]  但是全部都沒有溝通,
[00:13:58.600 --> 00:14:00.600]  吃完就走了,
[00:14:00.600 --> 00:14:03.600]  你覺得怎麼樣呢?
[00:14:03.600 --> 00:14:07.600]  其實就類似是這樣,
[00:14:07.600 --> 00:14:09.600]  坐在一起吃東西,
[00:14:09.600 --> 00:14:13.600]  但是其實展現到心在哪裡嗎?
[00:14:13.600 --> 00:14:15.600]  其實他們究竟是來吃東西,
[00:14:15.600 --> 00:14:20.600]  還是跟朋友在一起呢?
[00:14:20.600 --> 00:14:24.600]  如果這樣說的話,真的不知道,
[00:14:24.600 --> 00:14:26.600]  又或者是如果這樣的情況,
[00:14:26.600 --> 00:14:28.600]  在情人節裡面吃情人節晚餐的時候,
[00:14:28.600 --> 00:14:29.600]  這樣發生,
[00:14:29.600 --> 00:14:31.600]  我想應該會怎麼樣呢?
[00:14:31.600 --> 00:14:34.600]  應該可以結束這個,
[00:14:34.600 --> 00:14:36.600]  應該不會有下次去一起吃,
[00:14:36.600 --> 00:14:38.600]  這個誇張一點去說,
[00:14:38.600 --> 00:14:40.600]  但是問題就在這裡,
[00:14:40.600 --> 00:14:41.600]  我們做這件事的時候,
[00:14:41.600 --> 00:14:43.600]  其實所謂何事呢?
[00:14:43.600 --> 00:14:45.600]  我們做這件事的時候,
[00:14:45.600 --> 00:14:49.600]  我們是不是只是在做那個行為上,
[00:14:49.600 --> 00:14:55.600]  但是卻又會有這個意義呢?
[00:14:55.600 --> 00:14:59.600]  又說回這個在神學院裡面的學習,
[00:14:59.600 --> 00:15:01.600]  其實都有很多的提醒,
[00:15:01.600 --> 00:15:04.600]  我記得在神學院裡面,
[00:15:04.600 --> 00:15:06.600]  最初入學的時候,
[00:15:06.600 --> 00:15:09.600]  講很多神學院的生活,
[00:15:09.600 --> 00:15:11.600]  有很多事情要去做,
[00:15:11.600 --> 00:15:14.600]  又覺得真的很忙,
[00:15:14.600 --> 00:15:17.600]  當然要上課,
[00:15:17.600 --> 00:15:19.600]  上課要做功課,
[00:15:19.600 --> 00:15:21.600]  又有組會,
[00:15:21.600 --> 00:15:23.600]  又有報道團,
[00:15:23.600 --> 00:15:25.600]  又要去實習,
[00:15:25.600 --> 00:15:27.600]  然後你會發覺,
[00:15:27.600 --> 00:15:29.600]  一到五就是神學院生活,
[00:15:29.600 --> 00:15:33.600]  六天就會在實習教會裡面生活,
[00:15:33.600 --> 00:15:37.600]  其實什麼時候可以見到我自己的家人和朋友呢?
[00:15:37.600 --> 00:15:40.600]  就算不見也不要緊,
[00:15:40.600 --> 00:15:43.600]  但是最大的問題是什麼呢?
[00:15:43.600 --> 00:15:44.600]  神學院的老師就說,
[00:15:44.600 --> 00:15:47.600]  當你在一個最繁忙的日子裡面,
[00:15:47.600 --> 00:15:49.600]  你以為你在神學院裡面,
[00:15:49.600 --> 00:15:51.600]  你的靈性特別好的時候,
[00:15:51.600 --> 00:15:53.600]  你錯了,
[00:15:53.600 --> 00:15:54.600]  在神學院應該是,
[00:15:54.600 --> 00:16:01.600]  可能是你靈性裡面最低潮的日子,
[00:16:01.600 --> 00:16:03.600]  這裡說的是什麼呢?
[00:16:03.600 --> 00:16:08.600]  就算好像是一個讀神學,
[00:16:08.600 --> 00:16:11.600]  與神好像很親近的時候,
[00:16:11.600 --> 00:16:15.600]  但是你還是可以遠離神,
[00:16:15.600 --> 00:16:19.600]  在這些忙碌的時空裡面,
[00:16:19.600 --> 00:16:24.600]  其實會不會只是在做不同的事情,
[00:16:24.600 --> 00:16:27.600]  但是我們有沒有去看看,
[00:16:27.600 --> 00:16:28.600]  其實我們有一個心,
[00:16:28.600 --> 00:16:30.600]  究竟是在應付什麼,
[00:16:30.600 --> 00:16:32.600]  很忙,一會兒不知道該怎麼辦,
[00:16:32.600 --> 00:16:39.600]  其實神不知道去了哪裡,
[00:16:39.600 --> 00:16:42.600]  我們也問神學院老師,
[00:16:42.600 --> 00:16:44.600]  既然你知道我們這麼忙,
[00:16:44.600 --> 00:16:46.600]  不如不要做那麼多事情,
[00:16:46.600 --> 00:16:48.600]  排少一點,
[00:16:48.600 --> 00:16:50.600]  他說,不行,
[00:16:50.600 --> 00:16:52.600]  你只有三年,
[00:16:52.600 --> 00:16:53.600]  也讀不完,
[00:16:53.600 --> 00:16:55.600]  另外就是,
[00:16:55.600 --> 00:16:57.600]  其實你去教會更忙,
[00:16:57.600 --> 00:16:59.600]  現在很空閒,
[00:16:59.600 --> 00:17:02.600]  其實就是要訓練你,
[00:17:02.600 --> 00:17:04.600]  在這麼忙的日子裡面,
[00:17:04.600 --> 00:17:08.600]  其實你怎樣去與神親近,
[00:17:08.600 --> 00:17:10.600]  你怎樣在這些忙碌,
[00:17:10.600 --> 00:17:14.600]  甚至有時候是忙亂的時候,
[00:17:14.600 --> 00:17:20.600]  你與神的關係其實又是如何的呢?
[00:17:20.600 --> 00:17:23.600]  今天我們在說張臨期,
[00:17:23.600 --> 00:17:24.600]  耶穌基督,
[00:17:24.600 --> 00:17:27.600]  即將到聖誕節,
[00:17:27.600 --> 00:17:30.600]  我們說要迎接耶穌基督降臨,
[00:17:30.600 --> 00:17:32.600]  我們要紀念的時候,
[00:17:32.600 --> 00:17:34.600]  其實我們第一件事,
[00:17:34.600 --> 00:17:35.600]  我們要去做的,
[00:17:35.600 --> 00:17:39.600]  就是我們要反思我們現在的信仰歷程,
[00:17:39.600 --> 00:17:41.600]  我們現在與神的關係,
[00:17:41.600 --> 00:17:44.600]  究竟是如何的呢?
[00:17:44.600 --> 00:17:46.600]  你是忙碌,
[00:17:46.600 --> 00:17:48.600]  所以忘記了,
[00:17:48.600 --> 00:17:50.600]  還是你習慣了,
[00:17:50.600 --> 00:17:52.600]  所以忘記了呢?
[00:17:52.600 --> 00:17:53.600]  什麼叫習慣了,
[00:17:53.600 --> 00:17:56.600]  就是定時定候就做這件事了,
[00:17:56.600 --> 00:17:58.600]  然後突然間發覺,
[00:17:58.600 --> 00:18:02.600]  我只是來這裡而已,
[00:18:02.600 --> 00:18:06.600]  究竟神在我們的生命當中,
[00:18:06.600 --> 00:18:10.600]  是在哪一個位置呢?
[00:18:10.600 --> 00:18:12.600]  有時候我們的侍奉,
[00:18:12.600 --> 00:18:15.600]  可能其實反而是所謂的侍奉,
[00:18:15.600 --> 00:18:17.600]  在侍奉神的時候,
[00:18:17.600 --> 00:18:23.600]  反而原來是與神最有距離的時候,
[00:18:23.600 --> 00:18:27.600]  所以值得我們每一個弟兄姊妹侍奉的,
[00:18:27.600 --> 00:18:28.600]  同宮的,
[00:18:28.600 --> 00:18:29.600]  執事的,
[00:18:29.600 --> 00:18:30.600]  任何的人,
[00:18:30.600 --> 00:18:32.600]  其實我們都要去思考,
[00:18:32.600 --> 00:18:34.600]  或者我們要去警惕,
[00:18:34.600 --> 00:18:38.600]  警醒這個狀況,
[00:18:38.600 --> 00:18:40.600]  今天我去說不是我特別好,
[00:18:40.600 --> 00:18:43.600]  我也是這樣提醒我自己,
[00:18:43.600 --> 00:18:48.600]  有時候可能我自己都會是第一個遠離神的那位,
[00:18:48.600 --> 00:18:51.600]  但是這裡其實就是正正,
[00:18:51.600 --> 00:18:58.600]  我們要很坦誠地去面對我們現在這個狀況。
[00:18:58.600 --> 00:19:01.600]  我們再看下去,
[00:19:01.600 --> 00:19:03.600]  這裡說完我們的問題,
[00:19:03.600 --> 00:19:07.600]  或者是神去指出以色人的問題的時候,
[00:19:07.600 --> 00:19:09.600]  其實一轉,
[00:19:09.600 --> 00:19:13.600]  就說一個很沒有道理的,
[00:19:13.600 --> 00:19:16.600]  其實上面就是等於有個人罵我,
[00:19:16.600 --> 00:19:18.600]  或者是在說我很多的問題,
[00:19:18.600 --> 00:19:20.600]  然後下一句就說,
[00:19:20.600 --> 00:19:22.600]  沒事的,
[00:19:22.600 --> 00:19:24.600]  沒有問題,
[00:19:24.600 --> 00:19:26.600]  或者是會饒恕你,
[00:19:26.600 --> 00:19:27.600]  還是怎樣都好,
[00:19:27.600 --> 00:19:28.600]  就在這個二十五節,
[00:19:28.600 --> 00:19:29.600]  這裡其實就是這樣去說,
[00:19:29.600 --> 00:19:33.600]  神宣告一個令我們覺得這麼不同的,
[00:19:33.600 --> 00:19:37.600]  就是神將要去淘沒以色人的過犯,
[00:19:37.600 --> 00:19:39.600]  這個不是因為我們的佩德,
[00:19:39.600 --> 00:19:40.600]  他這裡怎麼去說的,
[00:19:40.600 --> 00:19:43.600]  這個是因為他自己的緣故,
[00:19:43.600 --> 00:19:44.600]  這裡這樣去說,
[00:19:44.600 --> 00:19:47.600]  就是唯有我為自己的緣故,
[00:19:47.600 --> 00:19:49.600]  就是說我不是因為你,
