
[00:00:00.000 --> 00:00:04.000]  好,感謝競拜隊帶領我們競拜
[00:04:23.000 --> 00:04:25.000]  逆境超硬、凌遙底
[00:04:25.000 --> 00:04:27.000]  我也是Google抄的
[00:04:27.000 --> 00:04:29.000]  很多的詞語我自己都不太懂
[00:04:29.000 --> 00:04:31.000]  或者都是問你們聽回來
[00:04:31.000 --> 00:04:35.000]  今天講的這個題目
[00:04:35.000 --> 00:04:36.000]  其實講完
[00:04:36.000 --> 00:04:39.000]  不是希望大家立刻變成超人
[00:04:39.000 --> 00:04:41.000]  真的超硬、凌遙底
[00:04:41.000 --> 00:04:42.000]  我自己都做不到
[00:04:42.000 --> 00:04:44.000]  其實是坦白講的一句
[00:04:44.000 --> 00:04:45.000]  但其實
[00:04:45.000 --> 00:04:49.000]  很希望這篇信息裡面
[00:04:49.000 --> 00:04:50.000]  大家聽完之後
[00:04:50.000 --> 00:04:53.000]  其實你心裡面會有一點
[00:04:53.000 --> 00:04:55.000]  好像說話去提醒
[00:04:55.000 --> 00:04:57.000]  讓你可以多一份堅持
[00:04:57.000 --> 00:04:59.000]  過去跟一個青少去聊天
[00:04:59.000 --> 00:05:00.000]  一邊聊天
[00:05:00.000 --> 00:05:02.000]  我看到他面對生命裡面
[00:05:02.000 --> 00:05:03.000]  有一個很大的困難
[00:05:03.000 --> 00:05:04.000]  我就問他
[00:05:04.000 --> 00:05:06.000]  你究竟怎樣去渡過這個困難
[00:05:06.000 --> 00:05:08.000]  以至到你可以衝破
[00:05:08.000 --> 00:05:09.000]  他就說
[00:05:09.000 --> 00:05:10.000]  不知為什麼
[00:05:10.000 --> 00:05:13.000]  突然間有些金句在我心裡面浮出來
[00:05:13.000 --> 00:05:15.000]  以至到我可以衝破到
[00:05:15.000 --> 00:05:17.000]  可以過到那個時間
[00:05:17.000 --> 00:05:19.000]  原來我們心裡面
[00:05:19.000 --> 00:05:20.000]  可以儲著神的懷疑
[00:05:20.000 --> 00:05:22.000]  真是一個祝福
[00:05:22.000 --> 00:05:25.000]  以至到我們有時候面對逆境的時候
[00:05:25.000 --> 00:05:27.000]  我們未必可以去做到
[00:05:27.000 --> 00:05:29.000]  好像宣教士一樣
[00:05:29.000 --> 00:05:32.000]  面對食人族都不害怕
[00:05:32.000 --> 00:05:33.000]  但其實
[00:05:33.000 --> 00:05:35.000]  如果我們在生命裡面面對逆境
[00:05:35.000 --> 00:05:38.000]  我們多一點的信心
[00:05:38.000 --> 00:05:39.000]  那份的盼望
[00:05:39.000 --> 00:05:42.000]  其實都可以幫助我們渡過
[00:05:42.000 --> 00:05:44.000]  但我希望今天的經文
[00:05:44.000 --> 00:05:46.000]  希望我們可以讓我們內心裡面
[00:05:46.000 --> 00:05:48.000]  有多一份的盼望
[00:05:48.000 --> 00:05:50.000]  以至到我們面對逆境的時候
[00:05:50.000 --> 00:05:52.000]  我們不會那麼奧底
[00:05:52.000 --> 00:05:53.000]  不要說另奧底
[00:05:53.000 --> 00:05:54.000]  不要那麼奧底
[00:05:54.000 --> 00:05:56.000]  我們看的經文
[00:05:56.000 --> 00:05:57.000]  在薩姆爾記上
[00:05:57.000 --> 00:05:59.000]  13張照14張
[00:05:59.000 --> 00:06:00.000]  我不會讀完
[00:06:00.000 --> 00:06:02.000]  只是讀完頭的一部分
[00:06:02.000 --> 00:06:03.000]  每邊都是
[00:06:03.000 --> 00:06:04.000]  薩姆爾記上
[00:06:04.000 --> 00:06:05.000]  大家都可能知道
[00:06:05.000 --> 00:06:06.000]  過去都有說過
[00:06:06.000 --> 00:06:08.000]  緊接著士斯記
[00:06:08.000 --> 00:06:10.000]  士斯記是以色列人來說
[00:06:10.000 --> 00:06:12.000]  是一個很黑暗的時期
[00:06:12.000 --> 00:06:15.000]  當裡面有一句很重要的句子就是
[00:06:15.000 --> 00:06:18.000]  國中沒有王國人任意而行
[00:06:18.000 --> 00:06:19.000]  沒有王管的
[00:06:19.000 --> 00:06:22.000]  大家想要什麼就做什麼
[00:06:22.000 --> 00:06:24.000]  就要拿什麼就拿什麼
[00:06:24.000 --> 00:06:25.000]  根本這個世界
[00:06:25.000 --> 00:06:28.000]  好像完全徹底地黑暗的時候
[00:06:28.000 --> 00:06:30.000]  上帝沒有放棄他的子民
[00:06:30.000 --> 00:06:31.000]  所以就差遣士斯
[00:06:31.000 --> 00:06:33.000]  一個一個提醒著他們
[00:06:33.000 --> 00:06:34.000]  挽回他們
[00:06:34.000 --> 00:06:37.000]  及至最後差遣了薩姆爾
[00:06:37.000 --> 00:06:38.000]  最後一個士斯
[00:06:38.000 --> 00:06:42.000]  薩姆爾其實一直都很忠心跟隨著主
[00:06:42.000 --> 00:06:44.000]  但以色列人真的不太爭氣
[00:06:44.000 --> 00:06:46.000]  一個這麼好的士斯來到
[00:06:46.000 --> 00:06:48.000]  但他們最後當薩姆爾老的時候
[00:06:48.000 --> 00:06:49.000]  年紀老邁了
[00:06:49.000 --> 00:06:51.000]  他們卻是跟神說
[00:06:51.000 --> 00:06:52.000]  我們不要士斯
[00:06:52.000 --> 00:06:54.000]  我們要好像其他列國一樣
[00:06:54.000 --> 00:06:56.000]  我們想有個王
[00:06:56.000 --> 00:06:58.000]  我們要王是做什麼
[00:06:58.000 --> 00:06:59.000]  幫我們打仗
[00:06:59.000 --> 00:07:00.000]  我們想贏
[00:07:00.000 --> 00:07:01.000]  我們想強壯
[00:07:01.000 --> 00:07:02.000]  我們想威
[00:07:02.000 --> 00:07:04.000]  所以其實他們到最後
[00:07:04.000 --> 00:07:06.000]  心裡面都不太想跟隨著神
[00:07:06.000 --> 00:07:08.000]  本身神才是他們的王
[00:07:08.000 --> 00:07:10.000]  但他們卻不太願意跟隨神
[00:07:10.000 --> 00:07:12.000]  上帝那時候
[00:07:12.000 --> 00:07:15.000]  讓他們有一個王
[00:07:15.000 --> 00:07:18.000]  讓他們有一個好像列國一樣的王
[00:07:18.000 --> 00:07:19.000]  以至於讓他們看看
[00:07:19.000 --> 00:07:22.000]  究竟得了一個列國一樣的王的時候
[00:07:22.000 --> 00:07:24.000]  他們又會有什麼結局
[00:07:24.000 --> 00:07:27.000]  那時候第一個王的興起就是蘇羅
[00:07:27.000 --> 00:07:30.000]  我們會看兩個故事
[00:07:30.000 --> 00:07:31.000]  兩個故事的對比
[00:07:31.000 --> 00:07:34.000]  蘇羅和他的親生兒子約拿丹
[00:07:34.000 --> 00:07:36.000]  兩個故事就會告訴我們
[00:07:36.000 --> 00:07:38.000]  究竟面對逆境的時候
[00:07:38.000 --> 00:07:41.000]  究竟我們應該如何回應蘇羅的故事
[00:07:41.000 --> 00:07:44.000]  會告訴我們面對逆境的時候
[00:07:44.000 --> 00:07:46.000]  我們有一個錯誤的回應方法
[00:07:46.000 --> 00:07:49.000]  會帶給我們一些很沉重的後果
[00:07:49.000 --> 00:07:51.000]  而約拿丹那裡
[00:07:51.000 --> 00:07:53.000]  他會告訴我們面對逆境的時候
[00:07:53.000 --> 00:07:56.000]  有一個正確的回應方法
[00:07:56.000 --> 00:07:57.000]  《盼望》今天的經文
[00:07:57.000 --> 00:07:59.000]  可以成為我們生命裡面的提醒
[00:07:59.000 --> 00:08:02.000]  他讓我們在面對逆境的時候
[00:08:02.000 --> 00:08:05.000]  可以做一個正確的決定
[00:08:05.000 --> 00:08:06.000]  以至於我們生命裡面
[00:08:06.000 --> 00:08:09.000]  可以對神的信心增強
[00:08:09.000 --> 00:08:12.000]  頭一部分的經文就會告訴我們
[00:08:12.000 --> 00:08:13.000]  當你面對逆境的時候
[00:08:13.000 --> 00:08:14.000]  我們不應該做什麼
[00:08:14.000 --> 00:08:17.000]  我們不應該做的下一個power point
[00:08:17.000 --> 00:08:21.000]  就是讓恐懼去佔據我們內心
[00:08:21.000 --> 00:08:22.000]  成為我們王
[00:08:22.000 --> 00:08:25.000]  有時候面對逆境沒有辦法
[00:08:25.000 --> 00:08:27.000]  有時候會害怕會咬底
[00:08:27.000 --> 00:08:29.000]  但當你面對逆境的時候
[00:08:29.000 --> 00:08:33.000]  如果你覺得恐懼不斷佔據自己的心
[00:08:33.000 --> 00:08:35.000]  不斷好像在服侍恐懼
[00:08:35.000 --> 00:08:40.000]  甚至會覺得恐懼令你完全無法function
[00:08:40.000 --> 00:08:43.000]  完全好像憶屈沉沉
[00:08:43.000 --> 00:08:44.000]  沒有心機絕望
[00:08:44.000 --> 00:08:49.000]  其實這不是我們應該要做的事情
[00:08:49.000 --> 00:08:50.000]  面對恐懼的時間
[00:08:50.000 --> 00:08:53.000]  我們不應該讓恐懼拖著我們
[00:08:53.000 --> 00:08:55.000]  就好像我們變了他的奴隸
[00:08:55.000 --> 00:08:58.000]  因為這件事不單會影響到我們
[00:08:58.000 --> 00:09:00.000]  生命裡面我們沒有盼望
[00:09:00.000 --> 00:09:04.000]  甚至更加一件事可以扭曲了我們自己
[00:09:04.000 --> 00:09:06.000]  跟人的關係、跟神的關係
[00:09:06.000 --> 00:09:08.000]  甚至跟自己的關係
[00:09:08.000 --> 00:09:10.000]  我們一起看今天的經文
[00:09:10.000 --> 00:09:13.000]  《薩姆爾記》13章1-15節
[00:09:13.000 --> 00:09:14.000]  我們一起讀
[00:09:14.000 --> 00:09:16.000]  下一個power point
[00:09:16.000 --> 00:09:18.000]  我們一起讀
[00:09:18.000 --> 00:09:21.000]  《數羅登基的時候年三十歲
[00:09:21.000 --> 00:09:23.000]  作以色列王二年
[00:09:23.000 --> 00:09:26.000]  數羅從以色列中選出三千人
[00:09:26.000 --> 00:09:31.000]  二千跟隨數羅在密末和伯特里山區
[00:09:31.000 --> 00:09:35.000]  一千跟隨約拿丹在變亞敏的基比亞
[00:09:35.000 --> 00:09:41.000]  其餘的百姓數羅打發他們各自回自己的帳篷去
[00:09:41.000 --> 00:09:45.000]  約拿丹攻擊非利士人在加巴的駐軍
[00:09:45.000 --> 00:09:47.000]  非利士人聽見這事
[00:09:47.000 --> 00:09:50.000]  數羅就在遍地吹國說
[00:09:50.000 --> 00:09:52.000]  讓希伯來人都聽見
[00:09:52.000 --> 00:09:55.000]  以色列眾人聽見數羅攻擊
[00:09:55.000 --> 00:09:57.000]  非利士的駐軍
[00:09:57.000 --> 00:10:01.000]  又聽見以色列為非利士人所憎惡
[00:10:01.000 --> 00:10:05.000]  百姓就跟隨數羅再割甲集合
[00:10:05.000 --> 00:10:07.000]  非利士人集合
[00:10:07.000 --> 00:10:09.000]  要與以色列人作戰
[00:10:09.000 --> 00:10:11.000]  他們有戰車三萬兩
[00:10:11.000 --> 00:10:13.000]  騎兵六千
[00:10:13.000 --> 00:10:15.000]  士兵在海邊的沙那樣多
[00:10:15.000 --> 00:10:20.000]  他們上來在伯亞敏東邊的密末安營
[00:10:20.000 --> 00:10:22.000]  以色列人見自己危急
[00:10:22.000 --> 00:10:24.000]  軍隊被圍攻
[00:10:24.000 --> 00:10:31.000]  百姓就藏在山洞叢林嚴峻地窖和深坑中
[00:10:31.000 --> 00:10:34.000]  有些希伯來人過了約旦河
[00:10:34.000 --> 00:10:37.000]  逃到加德和基列地
[00:10:37.000 --> 00:10:39.000]  數羅還在割甲
[00:10:39.000 --> 00:10:42.000]  所有的人都戰戰兢兢地跟隨他
[00:10:42.000 --> 00:10:47.000]  數羅朝著薩姆爾所定的日期等了七日
[00:10:47.000 --> 00:10:50.000]  但是薩姆爾還沒有來到割甲
[00:10:50.000 --> 00:10:53.000]  百姓就離開數羅散去了
[00:10:53.000 --> 00:10:58.000]  於是數羅說把梵濟和平安濟帶到我這裡來
[00:10:58.000 --> 00:11:00.000]  數羅就獻上梵濟
[00:11:00.000 --> 00:11:02.000]  他剛獻完梵濟
[00:11:02.000 --> 00:11:04.000]  漢娜薩姆爾就到了
[00:11:04.000 --> 00:11:08.000]  數羅出去迎接他向他問安
[00:11:08.000 --> 00:11:11.000]  薩姆爾說你做了什麼事呀
[00:11:11.000 --> 00:11:15.000]  數羅說因為我見百姓離開我散去
[00:11:15.000 --> 00:11:18.000]  你又不照所定的日期來到
[00:11:18.000 --> 00:11:21.000]  而且非利士人已在密末集合
[00:11:21.000 --> 00:11:26.000]  我說現在非利士人已經嚇到割甲來攻擊我
[00:11:26.000 --> 00:11:29.000]  可是我還沒有向耶和華討告
[00:11:29.000 --> 00:11:32.000]  所以我就勉強獻上梵濟
[00:11:32.000 --> 00:11:36.000]  薩姆爾對數羅說你做了糊塗事了
[00:11:36.000 --> 00:11:40.000]  沒有遵守耶和華李神吩咐你的命令
[00:11:40.000 --> 00:11:46.000]  不然耶和華會在以色列中堅立你的國度直到永遠
[00:11:46.000 --> 00:11:49.000]  現在你的國度必不長久
[00:11:49.000 --> 00:11:52.000]  耶和華已經尋著一個合他心意的人
[00:11:52.000 --> 00:11:55.000]  立他作百姓的君王
[00:11:55.000 --> 00:11:58.000]  因為你沒有遵守耶和華所吩咐你的
[00:11:58.000 --> 00:12:03.000]  薩姆爾就起來從割甲上到變亞敏的基比亞
[00:12:03.000 --> 00:12:06.000]  經文一開始究竟發生什麼事呢
[00:12:06.000 --> 00:12:10.000]  其實在裡面就是說數羅做王的時候
[00:12:10.000 --> 00:12:12.000]  他做王的時候一開始招兵
[00:12:12.000 --> 00:12:14.000]  招兵就說我足夠就已經可以了
[00:12:14.000 --> 00:12:16.000]  我就拿二千我兒子拿一千
[00:12:16.000 --> 00:12:18.000]  沒問題OK其他人可以回家了
[00:12:18.000 --> 00:12:22.000]  但是誰知道他的兒子就帶隊兵攻擊菲律師人
[00:12:22.000 --> 00:12:24.000]  就把他們全部拿走
[00:12:24.000 --> 00:12:27.000]  全部拿走之後全部人圍攻以色列
[00:12:27.000 --> 00:12:29.000]  然後就開始爭執了
[00:12:29.000 --> 00:12:31.000]  數羅第一個開始爭執了
[00:12:31.000 --> 00:12:36.000]  所以一開始就吹號叫所有以色列人來幫他
[00:12:36.000 --> 00:12:39.000]  當時他爭執的時候他就很擔心
[00:12:39.000 --> 00:12:41.000]  很希望可以多些人來幫他
[00:12:41.000 --> 00:12:43.000]  但是他做這個行動
[00:12:43.000 --> 00:12:45.000]  他是在散播一個信息
[00:12:45.000 --> 00:12:49.000]  這個信息就是說人多才夠打的
[00:12:49.000 --> 00:12:53.000]  戰場裡面一定要士兵數目夠多才夠打
[00:12:53.000 --> 00:12:55.000]  還有你的王開始在爭執
[00:12:55.000 --> 00:12:58.000]  他在裡面其實散播了一個這樣的信息
[00:12:58.000 --> 00:13:01.000]  所以以至到以色列人一起來多了人
[00:13:01.000 --> 00:13:02.000]  夠不夠打啊
[00:13:02.000 --> 00:13:04.000]  一看到菲律士人
[00:13:04.000 --> 00:13:06.000]  哇大件事了
[00:13:06.000 --> 00:13:08.000]  那些人好像海邊的沙那麼多
[00:13:08.000 --> 00:13:10.000]  剛剛散播了一個信息
[00:13:10.000 --> 00:13:11.000]  人多才夠打
[00:13:11.000 --> 00:13:14.000]  所以大家一起看到一陣子集體爭執
[00:13:14.000 --> 00:13:16.000]  一起集體爭執
[00:13:16.000 --> 00:13:20.000]  結果人人都躲在山洞、地窖
[00:13:20.000 --> 00:13:22.000]  很多地方
[00:13:22.000 --> 00:13:24.000]  甚至在第十三章也有說到
[00:13:24.000 --> 00:13:28.000]  當時以色列人其實沒有人有武器
[00:13:28.000 --> 00:13:32.000]  以色列人是拿著泥、斧頭、鏟子去的
[00:13:32.000 --> 00:13:35.000]  武器只有菲律士人才有
[00:13:35.000 --> 00:13:38.000]  所以當時數羅做的這個決定
[00:13:38.000 --> 00:13:43.000]  是讓整個以色列所有人都陷入了一個恐懼裡面
[00:13:43.000 --> 00:13:47.000]  而數羅到最後自己的恐懼就更多
[00:13:47.000 --> 00:13:51.000]  數羅的恐懼不單止影響了整個以色列的軍心
[00:13:51.000 --> 00:13:54.000]  更加影響了他跟神的關係
[00:13:54.000 --> 00:13:58.000]  那時候他就開始不聽上帝的話
[00:13:58.000 --> 00:13:59.000]  他做了一件事
[00:13:59.000 --> 00:14:04.000]  就是其實薩姆爾作為他的一個屬靈領
[00:14:04.000 --> 00:14:05.000]  就告訴他一件事
[00:14:05.000 --> 00:14:07.000]  他只要做一件事
[00:14:07.000 --> 00:14:08.000]  做一件事就是等
[00:14:08.000 --> 00:14:11.000]  等薩姆爾來到憲制就會打仗
[00:14:11.000 --> 00:14:12.000]  他們就會贏
[00:14:12.000 --> 00:14:14.000]  但是數羅他是忍不住的
[00:14:14.000 --> 00:14:17.000]  因為他真的很心急、很擔心
[00:14:17.000 --> 00:14:19.000]  他恐懼佔據了他們的內心
[00:14:19.000 --> 00:14:21.000]  直到他不願意再聽上帝的話
[00:14:21.000 --> 00:14:23.000]  他就自己獻祭了
[00:14:23.000 --> 00:14:24.000]  不過你會問
[00:14:24.000 --> 00:14:26.000]  那獻祭有什麼問題?
[00:14:26.000 --> 00:14:28.000]  就是尋求神
[00:14:28.000 --> 00:14:30.000]  一起去獻祭祈禱
[00:14:30.000 --> 00:14:31.000]  這樣就做了一件事
[00:14:31.000 --> 00:14:33.000]  為什麼不行呢?
[00:14:33.000 --> 00:14:35.000]  薩姆爾在那裡罵他
[00:14:35.000 --> 00:14:36.000]  其實那句是很清晰的
[00:14:36.000 --> 00:14:39.000]  就是說他沒有遵守到耶和華
[00:14:39.000 --> 00:14:41.000]  你神吩咐你的命令
[00:14:41.000 --> 00:14:42.000]  也就是說
[00:14:42.000 --> 00:14:43.000]  其實他本質上
[00:14:43.000 --> 00:14:46.000]  已經是違背上帝的命令
[00:14:46.000 --> 00:14:47.000]  是犯罪了
[00:14:47.000 --> 00:14:49.000]  並且十三節
[00:14:49.000 --> 00:14:51.000]  薩姆爾告訴他
[00:14:51.000 --> 00:14:52.000]  為什麼他會犯罪呢?
[00:14:52.000 --> 00:14:54.000]  他要自己檢查自己的內心
[00:14:54.000 --> 00:14:58.000]  是因為依靠自己而做了胡圖士
[00:14:58.000 --> 00:14:59.000]  這個字
[00:14:59.000 --> 00:15:00.000]  你做了胡圖士
[00:15:00.000 --> 00:15:02.000]  其實原本原文是說
[00:15:02.000 --> 00:15:03.000]  他太靠自己了
[00:15:03.000 --> 00:15:06.000]  當你面對你眼前的逆境
[00:15:06.000 --> 00:15:09.000]  當你面對眼前的困難的時間
[00:15:09.000 --> 00:15:11.000]  他就選擇了一個方法
[00:15:11.000 --> 00:15:13.000]  就是靠自己的努力
[00:15:13.000 --> 00:15:15.000]  但靠自己他發覺不夠打陣
[00:15:15.000 --> 00:15:17.000]  他就做了胡圖士
[00:15:17.000 --> 00:15:18.000]  甚至得罪了神
[00:15:18.000 --> 00:15:20.000]  他也不知道
[00:15:20.000 --> 00:15:21.000]  最諷刺的一件事
[00:15:21.000 --> 00:15:23.000]  當時薩姆爾不是獻祭的
[00:15:23.000 --> 00:15:25.000]  他獻祭
[00:15:25.000 --> 00:15:27.000]  在尋求神
[00:15:27.000 --> 00:15:29.000]  但其實他在獻的是凡祭
[00:15:29.000 --> 00:15:31.000]  在獻的是平安祭
[00:15:31.000 --> 00:15:32.000]  凡祭是用來什麼的?
[00:15:32.000 --> 00:15:34.000]  是用來認罪的
[00:15:34.000 --> 00:15:35.000]  平安祭是用來感恩的
[00:15:35.000 --> 00:15:37.000]  所以他是犯罪去認罪
[00:15:37.000 --> 00:15:39.000]  這是什麼玩法?
[00:15:39.000 --> 00:15:41.000]  這是很諷刺的一件事
[00:15:41.000 --> 00:15:43.000]  蘇羅其實他在尋求神
[00:15:43.000 --> 00:15:45.000]  也是用自己的方法
[00:15:45.000 --> 00:15:47.000]  就好像外邦人一樣
[00:15:47.000 --> 00:15:48.000]  獻了祭給神
[00:15:48.000 --> 00:15:49.000]  給了一些甜頭神
[00:15:49.000 --> 00:15:51.000]  神就有責任幫助我
[00:15:51.000 --> 00:15:52.000]  這樣的一個心態
[00:15:52.000 --> 00:15:54.000]  所以其實蘇羅
[00:15:54.000 --> 00:15:56.000]  還沒有弄清楚
[00:15:56.000 --> 00:15:58.000]  自己和神的關係
[00:15:58.000 --> 00:16:01.000]  本身是上帝帶領著他們去打仗
