
[00:00:00.000 --> 00:00:02.800]  施哥說到我們不知道明天如何
[00:03:16.600 --> 00:03:18.000]  而這個聖經人物
[00:03:18.000 --> 00:03:19.800]  也是和夢有關
[00:03:19.800 --> 00:03:23.000]  甚至乎他的人生經歷也很風雲流轉
[00:03:23.000 --> 00:03:25.200]  他由最低一個階下囚
[00:03:25.200 --> 00:03:28.600]  居然成為了一個國家的宰相
[00:03:28.600 --> 00:03:30.600]  今天要說的人物是誰呢
[00:03:30.600 --> 00:03:33.000]  他是被堪稱為法夢王
[00:03:33.000 --> 00:03:34.600]  是誰呢
[00:03:34.600 --> 00:03:36.200]  就是約瑟
[00:03:36.200 --> 00:03:38.200]  他是法夢王的秘組
[00:03:38.200 --> 00:03:40.600]  簡單說一下約瑟的背景
[00:03:40.600 --> 00:03:43.800]  其實他出生於一個富有的大家族
[00:03:43.800 --> 00:03:45.400]  他父親叫雅各
[00:03:45.400 --> 00:03:46.800]  也叫以色列
[00:03:46.800 --> 00:03:49.400]  可謂是以色列國的之父
[00:03:49.400 --> 00:03:52.600]  他本來是一個無憂無慮的少爺
[00:03:52.600 --> 00:03:55.000]  但後來被兄弟出賣了
[00:03:55.000 --> 00:03:56.200]  成為了奴隸
[00:03:56.200 --> 00:03:59.200]  甚至乎被人冤枉要坐牢
[00:03:59.200 --> 00:04:01.200]  但最後他由一個監等
[00:04:01.200 --> 00:04:03.600]  居然成為了高高在上
[00:04:03.600 --> 00:04:05.400]  埃及的宰相
[00:04:05.400 --> 00:04:06.400]  如果要拍劇
[00:04:06.400 --> 00:04:08.800]  其實可以分三個季去拍
[00:04:08.800 --> 00:04:10.800]  每一季都會拍不同的經歷
[00:04:10.800 --> 00:04:15.800]  今天的題目就是《逆境裡與神相遇》
[00:04:15.800 --> 00:04:20.400]  我希望透過約瑟這個艱難的經歷
[00:04:20.400 --> 00:04:21.400]  這個逆境當中
[00:04:21.400 --> 00:04:23.400]  看看他如何與神相遇
[00:04:23.400 --> 00:04:26.800]  以至我們今天有弟兄姊妹的朋友
[00:04:26.800 --> 00:04:28.400]  都在逆境當中
[00:04:28.400 --> 00:04:30.200]  對我們來說有什麼啟示
[00:04:30.200 --> 00:04:31.800]  或者有什麼教導呢?
[00:04:31.800 --> 00:04:34.400]  今天的主題主義分為三部分
[00:04:34.400 --> 00:04:37.400]  第一部分就是逆境非偶然
[00:04:37.400 --> 00:04:41.200]  第二部分就是逆境裡有神的同在
[00:04:41.200 --> 00:04:44.600]  第三部分就是逆境裡有神的帶領
[00:04:44.600 --> 00:04:45.400]  在講道之前
[00:04:45.400 --> 00:04:48.200]  讓我們一起低頭去禱告
[00:04:48.200 --> 00:04:49.000]  親愛的天父上帝
[00:04:49.000 --> 00:04:50.400]  我們滿心的感謝祢
[00:04:50.400 --> 00:04:53.400]  感謝祢今天帶領我們來到祢的禮堂當中
[00:04:53.400 --> 00:04:54.800]  祢的聖殿當中
[00:04:54.800 --> 00:04:56.600]  一起去聽神的話語
[00:04:56.600 --> 00:04:59.000]  主耶穌求祢的靈與我們眾人同在
[00:04:59.000 --> 00:05:00.800]  求祢去指教我們眾人
[00:05:00.800 --> 00:05:02.800]  也許我們都有艱難的當中
[00:05:02.800 --> 00:05:04.400]  主就求祢開啟我們的眼
[00:05:04.400 --> 00:05:07.800]  看到神在當中真的有什麼帶領
[00:05:07.800 --> 00:05:09.400]  我們以上的祈禱交託
[00:05:09.400 --> 00:05:12.400]  是奉主耶穌基督得勝的名義祈求
[00:05:12.400 --> 00:05:13.400]  阿們
[00:05:13.400 --> 00:05:16.000]  我們首先看一看經文
[00:05:16.000 --> 00:05:18.400]  今天經文是記載在《創世紀》37章
[00:05:18.400 --> 00:05:20.400]  和39-41章的
[00:05:20.400 --> 00:05:21.800]  都是節錄部分
[00:05:21.800 --> 00:05:26.000]  很想邀請大家一起讀這幾節經文
[00:05:26.000 --> 00:05:28.800]  第一個段落就是《逆境非偶然》
[00:05:28.800 --> 00:05:30.800]  好 預備起
[00:05:30.800 --> 00:05:33.200]  「雅各住在迦南地
[00:05:33.200 --> 00:05:36.200]  就是他父親寄居的地
[00:05:36.200 --> 00:05:38.400]  這是雅各的事跡
[00:05:38.400 --> 00:05:42.800]  若失十七歲與他哥哥們一同牧羊
[00:05:42.800 --> 00:05:44.600]  他是個少年
[00:05:44.600 --> 00:05:51.200]  與他父親切丕拉和息帕的兒子們常在一起
[00:05:51.200 --> 00:05:55.000]  若失把他們的惡行報告給父親
[00:05:55.000 --> 00:05:59.400]  以色列愛若失過於其他的兒子
[00:05:59.400 --> 00:06:02.600]  因為若失是他年老三的
[00:06:02.600 --> 00:06:05.800]  他給若失做了一件長袍
[00:06:05.800 --> 00:06:10.000]  哥哥們見父親愛若失過於他們
[00:06:10.000 --> 00:06:14.400]  就恨若失不與他說友善的話
[00:06:14.400 --> 00:06:16.400]  若失做了一個夢
[00:06:16.400 --> 00:06:18.400]  告訴他哥哥們
[00:06:18.400 --> 00:06:21.400]  他們就更加恨他」
[00:06:21.400 --> 00:06:24.400]  經文就讀到這裡
[00:06:24.400 --> 00:06:26.400]  講到這裡
[00:06:26.400 --> 00:06:28.400]  其實若失是一個新的大家庭
[00:06:28.400 --> 00:06:30.400]  這個家庭很複雜
[00:06:30.400 --> 00:06:31.400]  為什麼複雜呢?
[00:06:31.400 --> 00:06:32.400]  因為他有父親
[00:06:32.400 --> 00:06:35.000]  有兩個太太和兩個妾侍
[00:06:35.000 --> 00:06:36.400]  如果我們看完這殘片
[00:06:36.400 --> 00:06:38.000]  他有四個母親
[00:06:38.000 --> 00:06:40.400]  這四個母親生了12個兒子
[00:06:40.400 --> 00:06:43.400]  這12個兒子就是以色列的十二支派
[00:06:43.400 --> 00:06:47.400]  大家覺得大家庭最容易有什麼事情發生?
[00:06:47.400 --> 00:06:50.400]  勾心鬥角的事情
[00:06:50.400 --> 00:06:53.400]  若失被賣成為奴隸
[00:06:53.400 --> 00:06:57.400]  這件事情的確並非偶然發生
[00:06:57.400 --> 00:06:59.400]  經文一開始就說
[00:06:59.400 --> 00:07:01.400]  若失是一個17歲的少年
[00:07:01.400 --> 00:07:03.400]  他和他哥哥一起去放羊
[00:07:03.400 --> 00:07:08.400]  有一次放羊期間
[00:07:08.400 --> 00:07:10.400]  若失還跟他爸爸說
[00:07:10.400 --> 00:07:12.400]  他哥哥做了什麼惡事
[00:07:12.400 --> 00:07:14.400]  如果你是哥哥
[00:07:14.400 --> 00:07:16.400]  你會覺得若失是怎樣的呢?
[00:07:16.400 --> 00:07:19.400]  壞小子,插我背
[00:07:19.400 --> 00:07:21.400]  所以其實也不太喜歡他
[00:07:21.400 --> 00:07:22.400]  但有另一件事
[00:07:22.400 --> 00:07:25.400]  更加令弟兄不喜歡若失的
[00:07:25.400 --> 00:07:26.400]  就是他爸爸
[00:07:26.400 --> 00:07:28.400]  經文裡說到
[00:07:28.400 --> 00:07:32.400]  他爸爸愛若失多於其他兄弟
[00:07:32.400 --> 00:07:34.400]  甚至他爸爸做了一件事
[00:07:34.400 --> 00:07:36.400]  令兄弟更加不喜歡他
[00:07:36.400 --> 00:07:37.400]  是什麼事呢?
[00:07:37.400 --> 00:07:39.400]  就是送了一件長袍給他
[00:07:39.400 --> 00:07:41.400]  如果根據希臘文去解釋
[00:07:41.400 --> 00:07:44.400]  其實這長袍是一件彩色的衣服
[00:07:44.400 --> 00:07:45.400]  一件彩色的長袍
[00:07:45.400 --> 00:07:48.400]  在當時的古代年代
[00:07:48.400 --> 00:07:49.400]  一件彩色的衣服
[00:07:49.400 --> 00:07:52.400]  漂染技術沒有那麼發達
[00:07:52.400 --> 00:07:53.400]  所以有一件彩色的衣服
[00:07:53.400 --> 00:07:55.400]  是一件很矜貴的事
[00:07:55.400 --> 00:07:56.400]  甚至有聖經學者說
[00:07:56.400 --> 00:07:59.400]  其實這件長袍是族長的袍
[00:07:59.400 --> 00:08:02.400]  所以當他爸爸給這件衣服若失的時候
[00:08:02.400 --> 00:08:04.400]  可能代表把族長的位置
[00:08:04.400 --> 00:08:06.400]  給了若失
[00:08:06.400 --> 00:08:08.400]  所以為什麼他的兄弟
[00:08:08.400 --> 00:08:10.400]  這麼不喜歡若失呢?
[00:08:10.400 --> 00:08:13.400]  甚至最後兄弟想殺他
[00:08:13.400 --> 00:08:15.400]  其中一個原因可能就是要奪取
[00:08:15.400 --> 00:08:17.400]  這個族長的位置
[00:08:17.400 --> 00:08:21.400]  接著經文說到
[00:08:21.400 --> 00:08:23.400]  其實這班兄弟更加不喜歡若失
[00:08:23.400 --> 00:08:25.400]  有一件事發生了
[00:08:25.400 --> 00:08:26.400]  這件事是什麼呢?
[00:08:26.400 --> 00:08:29.400]  就是話說若失發生了一個夢
[00:08:29.400 --> 00:08:31.400]  在夢裡面
[00:08:31.400 --> 00:08:32.400]  若失看到
[00:08:32.400 --> 00:08:35.400]  他圍了一些和廣草
[00:08:35.400 --> 00:08:37.400]  另外他十一個兄弟
[00:08:37.400 --> 00:08:39.400]  都圍了十一棵和廣草
[00:08:39.400 --> 00:08:41.400]  但是這些和廣草
[00:08:41.400 --> 00:08:43.400]  全部都向若失的和廣草
[00:08:43.400 --> 00:08:45.400]  去敬拜、去跪拜
[00:08:45.400 --> 00:08:48.400]  若失就把這件事告訴了兄弟
[00:08:48.400 --> 00:08:50.400]  那兄弟聽了有什麼反應呢?
[00:08:50.400 --> 00:08:53.400]  他的反應就說
[00:08:53.400 --> 00:08:56.400]  難道你真的要做我們的王嗎?
[00:08:56.400 --> 00:08:58.400]  難道你真的要統治我們嗎?
[00:08:58.400 --> 00:09:00.400]  那他們的兄弟就很不滿
[00:09:00.400 --> 00:09:02.400]  覺得你要做我們的王
[00:09:02.400 --> 00:09:03.400]  那他發完這個夢之後
[00:09:03.400 --> 00:09:05.400]  說他發夢王
[00:09:05.400 --> 00:09:07.400]  接著就發了第二個夢
[00:09:07.400 --> 00:09:09.400]  這個夢就更加大了
[00:09:09.400 --> 00:09:11.400]  這個夢是發生了什麼事呢?
[00:09:11.400 --> 00:09:14.400]  話說他就跟他哥哥說
[00:09:14.400 --> 00:09:17.400]  他說哥哥你看我發了一個夢
[00:09:17.400 --> 00:09:20.400]  我夢到有太陽和月亮
[00:09:20.400 --> 00:09:22.400]  和有十一個火的星星
[00:09:22.400 --> 00:09:24.400]  都向我跪拜
[00:09:24.400 --> 00:09:26.400]  那他就告訴了哥哥
[00:09:26.400 --> 00:09:27.400]  他不止告訴哥哥
[00:09:27.400 --> 00:09:29.400]  還告訴了爸爸
[00:09:29.400 --> 00:09:30.400]  那爸爸有什麼回應呢?
[00:09:30.400 --> 00:09:32.400]  他就跟爸爸說
[00:09:32.400 --> 00:09:34.400]  你這個臭小子你發了什麼夢?
[00:09:34.400 --> 00:09:36.400]  難道我跟你媽媽
[00:09:36.400 --> 00:09:38.400]  兄弟全部都要服服你
[00:09:38.400 --> 00:09:39.400]  去敬拜你嗎?
[00:09:39.400 --> 00:09:41.400]  其實他爸爸為什麼這樣說呢?
[00:09:41.400 --> 00:09:43.400]  因為當中他爸爸會認為
[00:09:43.400 --> 00:09:46.400]  太陽和月亮就是代表了他和媽媽
[00:09:46.400 --> 00:09:48.400]  而十一顆星星就代表了
[00:09:48.400 --> 00:09:50.400]  十一位的兄弟
[00:09:50.400 --> 00:09:51.400]  那大家想一下
[00:09:51.400 --> 00:09:52.400]  你是他哥哥
[00:09:52.400 --> 00:09:54.400]  你會覺得怎麼樣呢?
[00:09:54.400 --> 00:09:56.400]  更加火上加油
[00:09:56.400 --> 00:09:59.400]  簡直連爸爸媽媽都要跪拜你
[00:09:59.400 --> 00:10:01.400]  因為失節而連三
[00:10:01.400 --> 00:10:02.400]  發了這兩個夢
[00:10:02.400 --> 00:10:05.400]  的確是加深了弟兄對他的仇恨
[00:10:05.400 --> 00:10:06.400]  甚至是嫉妒的
[00:10:06.400 --> 00:10:08.400]  那在遠古的時候
[00:10:08.400 --> 00:10:10.400]  其實發夢都是一種神的啟示
[00:10:10.400 --> 00:10:13.400]  神的確透過這兩個夢
[00:10:13.400 --> 00:10:15.400]  去預言著約瑟的地位
[00:10:15.400 --> 00:10:17.400]  他的爸爸媽媽和他的兄弟
[00:10:17.400 --> 00:10:20.400]  將來的確要向他跪拜
[00:10:20.400 --> 00:10:22.400]  因為他的地位是不同了
[00:10:22.400 --> 00:10:23.400]  不知道大家信不信
[00:10:23.400 --> 00:10:25.400]  今天神依然都會透過夢
[00:10:25.400 --> 00:10:27.400]  跟我們說話呢?
[00:10:27.400 --> 00:10:29.400]  那我聽過
[00:10:29.400 --> 00:10:31.400]  有些臨終的老人家
[00:10:31.400 --> 00:10:33.400]  他原本不信神的
[00:10:33.400 --> 00:10:35.400]  但在夢中見到神
[00:10:35.400 --> 00:10:37.400]  於是他就信了耶穌
[00:10:37.400 --> 00:10:40.400]  那我又認識了一個人
[00:10:40.400 --> 00:10:44.400]  神的確是透過夢向他啟示一些東西
[00:10:44.400 --> 00:10:46.400]  其實這個人和我們都很熟悉
[00:10:46.400 --> 00:10:48.400]  大家都很認識他
[00:10:48.400 --> 00:10:50.400]  甚至和恩福堂是很有關係的
[00:10:50.400 --> 00:10:52.400]  知不知道我說的是誰呢?
[00:10:52.400 --> 00:10:55.400]  就是我們的創堂主任
[00:10:55.400 --> 00:10:56.400]  素木斯
[00:10:56.400 --> 00:10:58.400]  他在這個恩福中心之前
[00:10:58.400 --> 00:10:59.400]  他發了一個夢
[00:10:59.400 --> 00:11:00.400]  他發了一個什麼夢呢?
[00:11:00.400 --> 00:11:02.400]  話說他戴了一個工人頭盔
[00:11:02.400 --> 00:11:04.400]  和一群執事和童工
[00:11:04.400 --> 00:11:07.400]  拿著鏟子在空地裡鏟東西
[00:11:07.400 --> 00:11:09.400]  有人問素木斯你鏟什麼東西呢?
[00:11:09.400 --> 00:11:11.400]  然後素木斯說我在建堂
[00:11:11.400 --> 00:11:13.400]  在夢中有些人笑素木斯
[00:11:13.400 --> 00:11:15.400]  說你在建堂?不是吧?
[00:11:15.400 --> 00:11:17.400]  但是因為素木斯發了這個夢
[00:11:17.400 --> 00:11:20.400]  今天我們坐在這個地方
[00:11:20.400 --> 00:11:23.400]  我嘗試找一張照片去看看
[00:11:23.400 --> 00:11:25.400]  我找了一張這樣的照片
[00:11:25.400 --> 00:11:27.400]  就是當日動土禮
[00:11:27.400 --> 00:11:29.400]  素木斯和一群執事
[00:11:29.400 --> 00:11:31.400]  戴著頭盔去鏟東西
[00:11:31.400 --> 00:11:33.400]  大家看到素木斯在哪裡嗎?
[00:11:33.400 --> 00:11:35.400]  素木斯在這裡
[00:11:35.400 --> 00:11:40.400]  看到他笑得見牙不見眼
[00:11:40.400 --> 00:11:42.400]  因為素木斯發這個夢
[00:11:42.400 --> 00:11:44.400]  我們今天就在這個禮堂去敬拜神
[00:11:44.400 --> 00:11:48.400]  事實上素木斯的確為神發了很多夢
[00:11:48.400 --> 00:11:50.400]  甚至素木斯所發的夢
[00:11:50.400 --> 00:11:52.400]  的確很多都成真了
[00:11:52.400 --> 00:11:55.400]  曾經有一套周星馳的電影
[00:11:55.400 --> 00:11:57.400]  很有名的有一個金句
[00:11:57.400 --> 00:11:58.400]  他的金句說的是什麼呢?
[00:11:58.400 --> 00:12:00.400]  和鹹魚有關
[00:12:00.400 --> 00:12:04.400]  他說如果人沒有夢想的話
[00:12:04.400 --> 00:12:06.400]  和什麼沒有分別呢?
[00:12:06.400 --> 00:12:08.400]  和鹹魚沒有分別
[00:12:08.400 --> 00:12:10.400]  其實人的確很需要夢想
[00:12:10.400 --> 00:12:13.400]  甚至夢想是一個推動人的動力
[00:12:13.400 --> 00:12:15.400]  素木斯為了神覺
[00:12:15.400 --> 00:12:17.400]  抗戰發了很多夢
[00:12:17.400 --> 00:12:19.400]  我想問一下子母
[00:12:19.400 --> 00:12:21.400]  其實你有什麼夢想呢?
[00:12:21.400 --> 00:12:23.400]  你追求一個什麼夢呢?
[00:12:23.400 --> 00:12:26.400]  甚至你有沒有為神去發夢?
[00:12:26.400 --> 00:12:28.400]  為神去追夢呢?
[00:12:28.400 --> 00:12:31.400]  還是你預備參加第二次的中年好聲音呢?
[00:12:31.400 --> 00:12:33.400]  去追夢呢?
[00:12:33.400 --> 00:12:35.400]  最近在我團契
[00:12:35.400 --> 00:12:37.400]  有四位的姐妹
[00:12:37.400 --> 00:12:39.400]  他們為神真的發了一個夢
[00:12:39.400 --> 00:12:40.400]  他們也去追夢
[00:12:40.400 --> 00:12:42.400]  這個夢是什麼呢?
[00:12:42.400 --> 00:12:44.400]  他們很想去組織一個義工
[00:12:44.400 --> 00:12:46.400]  剪髮
[00:12:46.400 --> 00:12:49.400]  去幫一些街坊幫一些長者去剪頭髮
[00:12:49.400 --> 00:12:52.400]  很感恩這個夢已經開始成真了
[00:12:52.400 --> 00:12:54.400]  在上個星期
[00:12:54.400 --> 00:12:56.400]  甚至已經開始
[00:12:56.400 --> 00:12:59.400]  剪髮的學習了
[00:12:59.400 --> 00:13:01.400]  之前的四堂都是用假髮剪的
[00:13:01.400 --> 00:13:04.400]  去到上個星期就用真人來剪頭髮
[00:13:04.400 --> 00:13:07.400]  上個星期也有機會被剪的
[00:13:07.400 --> 00:13:09.400]  但我就是被一個很有經驗的師傅做示範
[00:13:09.400 --> 00:13:11.400]  剪了一些頭髮
[00:13:11.400 --> 00:13:15.400]  其實這班弟兄姐妹為神去追夢
[00:13:15.400 --> 00:13:17.400]  希望將來學成之後
[00:13:17.400 --> 00:13:20.400]  就和街坊或長者去剪頭髮
[00:13:20.400 --> 00:13:22.400]  有機會希望可以傳到福音
[00:13:22.400 --> 00:13:25.400]  今天又很想問弟兄姐妹
[00:13:25.400 --> 00:13:27.400]  你們想不想參加這個追夢計劃呢?
[00:13:27.400 --> 00:13:29.400]  怎樣去追夢呢?
[00:13:29.400 --> 00:13:30.400]  不是剪頭髮
[00:13:30.400 --> 00:13:31.400]  而是拿你的頭出來
[00:13:31.400 --> 00:13:34.400]  讓他們去練習一下剪頭髮
[00:13:34.400 --> 00:13:36.400]  拋你的頭顱
[00:13:36.400 --> 00:13:37.400]  然後去剪髮
[00:13:37.400 --> 00:13:39.400]  如果大家也想一起去追夢的話
[00:13:39.400 --> 00:13:40.400]  完成崇拜之後
[00:13:40.400 --> 00:13:41.400]  你可以找我聊聊
[00:13:41.400 --> 00:13:43.400]  我可以安排一下
[00:13:43.400 --> 00:13:44.400]  大家放心
[00:13:44.400 --> 00:13:45.400]  其實如果他們剪得不太好的話
[00:13:45.400 --> 00:13:47.400]  有一個剪了三十年
[00:13:47.400 --> 00:13:49.400]  很有經驗的弟兄師傅
[00:13:49.400 --> 00:13:51.400]  他也會幫我們修好
[00:13:51.400 --> 00:13:53.400]  所以放心
[00:13:53.400 --> 00:13:55.400]  他會保證沒有失誤
[00:13:55.400 --> 00:13:57.400]  逆境非偶然
[00:13:57.400 --> 00:13:59.400]  若瑟發了這兩個夢
[00:13:59.400 --> 00:14:02.400]  引致他進入人生一個很大的逆境
[00:14:02.400 --> 00:14:04.400]  甚至有殺身之禍
[00:14:04.400 --> 00:14:06.400]  事件發展下去
[00:14:06.400 --> 00:14:07.400]  有一天
[00:14:07.400 --> 00:14:08.400]  若瑟的父親以色列
[00:14:08.400 --> 00:14:10.400]  就叫他去事件的地方
[00:14:10.400 --> 00:14:12.400]  去看看你哥哥
[00:14:12.400 --> 00:14:14.400]  看他們放羊放得怎樣
[00:14:14.400 --> 00:14:16.400]  若瑟聽到爸爸這樣吩咐
[00:14:16.400 --> 00:14:17.400]  可能很開心
[00:14:17.400 --> 00:14:18.400]  想著去郊遊
[00:14:18.400 --> 00:14:19.400]  想著去玩
[00:14:19.400 --> 00:14:20.400]  但怎知道
[00:14:20.400 --> 00:14:24.400]  其實他已經面臨被殺的機會
[00:14:24.400 --> 00:14:25.400]  話說
[00:14:25.400 --> 00:14:28.400]  當他哥哥見到若瑟正走過來的時候
[00:14:28.400 --> 00:14:30.400]  他們這樣說
[00:14:30.400 --> 00:14:31.400]  他說
[00:14:31.400 --> 00:14:33.400]  看看夢那個正在來
[00:14:33.400 --> 00:14:35.400]  好現在來吧
[00:14:35.400 --> 00:14:36.400]  我們將他殺了
[00:14:36.400 --> 00:14:37.400]  然後扔進坑裡
[00:14:37.400 --> 00:14:40.400]  然後就說他被惡獸吃了
[00:14:40.400 --> 00:14:43.400]  看看夢怎樣成真
[00:14:43.400 --> 00:14:45.400]  他哥哥見到他來的時候
[00:14:45.400 --> 00:14:46.400]  想著去殺他
[00:14:46.400 --> 00:14:47.400]  但很感恩
[00:14:47.400 --> 00:14:49.400]  其中有一個哥哥也有點良知
[00:14:49.400 --> 00:14:50.400]  叫做呂便
[00:14:50.400 --> 00:14:51.400]  就跟弟兄說
[00:14:51.400 --> 00:14:53.400]  我們不要殺他
[00:14:53.400 --> 00:14:56.400]  扔進坑裡就好了
[00:14:56.400 --> 00:14:57.400]  很感恩
[00:14:57.400 --> 00:15:00.400]  其餘的哥哥都聽呂便兄弟說
[00:15:00.400 --> 00:15:03.400]  於是若瑟就逃過這一劫
[00:15:03.400 --> 00:15:07.400]  但不過這班哥哥都很沒人性
[00:15:07.400 --> 00:15:09.400]  照樣將若瑟扔進坑裡
[00:15:09.400 --> 00:15:11.400]  甚至若無其事的吃飯
[00:15:11.400 --> 00:15:13.400]  吃完飯之後
[00:15:13.400 --> 00:15:14.400]  他們到處看
[00:15:14.400 --> 00:15:15.400]  看著看著
[00:15:15.400 --> 00:15:16.400]  他見到有一班
[00:15:16.400 --> 00:15:18.400]  以十馬里的商人
[00:15:18.400 --> 00:15:20.400]  他們騎著駱駝
[00:15:20.400 --> 00:15:22.400]  駱駝裝著一些香料
[00:15:22.400 --> 00:15:23.400]  抹香
[00:15:23.400 --> 00:15:24.400]  還有乳香
[00:15:24.400 --> 00:15:26.400]  準備運去埃及
[00:15:26.400 --> 00:15:29.400]  當中有一個哥哥突然想到
[00:15:29.400 --> 00:15:30.400]  一個主意
[00:15:30.400 --> 00:15:32.400]  他就跟這班兄弟說
[00:15:32.400 --> 00:15:36.400]  我們不要殺弟弟
[00:15:36.400 --> 00:15:39.400]  其實他也是我們親生的骨肉
[00:15:39.400 --> 00:15:40.400]  不如我們賣給
[00:15:40.400 --> 00:15:42.400]  以十馬里這班商人
[00:15:42.400 --> 00:15:45.400]  不如賺點錢更好
