
[00:00:00.000 --> 00:00:03.000]  鼎姐妹主內平安
[00:04:25.000 --> 00:04:27.000]  與殿的闊度一樣
[00:04:27.000 --> 00:04:29.000]  殿前闊十爪
[00:04:29.000 --> 00:04:34.000]  他為殿造了有框填壁式的窗
[00:04:34.000 --> 00:04:36.000]  靠著殿牆
[00:04:36.000 --> 00:04:39.000]  圍著外殿和內殿的牆
[00:04:39.000 --> 00:04:42.000]  周圍建造了廂房
[00:04:42.000 --> 00:04:44.000]  下層闊五爪
[00:04:44.000 --> 00:04:46.000]  中層闊六爪
[00:04:46.000 --> 00:04:48.000]  第三層闊七爪
[00:04:48.000 --> 00:04:51.000]  他在殿牆的周圍造陷
[00:04:51.000 --> 00:04:55.000]  免得樑木插入殿牆裡
[00:04:55.000 --> 00:04:59.000]  殿是用山中嵌成的石頭建的
[00:04:59.000 --> 00:05:01.000]  所以建定時候
[00:05:01.000 --> 00:05:06.000]  錘子、釜子和別樣鐵器的聲音
[00:05:06.000 --> 00:05:08.000]  都沒有聽見
[00:05:08.000 --> 00:05:12.000]  在殿右邊當中的廂房有門
[00:05:12.000 --> 00:05:15.000]  可以從螺旋梯上到中層
[00:05:15.000 --> 00:05:19.000]  再從中層上到第三層
[00:05:19.000 --> 00:05:22.000]  所羅門王
[00:05:22.000 --> 00:05:26.000]  他用香帕木作樑木和環板
[00:05:26.000 --> 00:05:28.000]  遮蓋殿頂
[00:05:28.000 --> 00:05:31.000]  靠著整個殿所造的廂房
[00:05:31.000 --> 00:05:33.000]  每層高五爪
[00:05:33.000 --> 00:05:39.000]  香帕木的樑板各在牆嵌上
[00:05:39.000 --> 00:05:42.000]  我們先讀到這裡
[00:05:42.000 --> 00:05:44.000]  《獵王記》第六章
[00:05:44.000 --> 00:05:46.000]  有時候我都會覺得
[00:05:46.000 --> 00:05:49.000]  其實讀起來是一章幾滿的經文
[00:05:49.000 --> 00:05:51.000]  不知道大家有沒有同感呢
[00:05:51.000 --> 00:05:54.000]  裡面沒有說過什麼神蹟
[00:05:54.000 --> 00:05:55.000]  沒有衝突
[00:05:55.000 --> 00:05:57.000]  沒有戲劇性的轉折
[00:05:57.000 --> 00:06:01.000]  只是有大量的尺寸
[00:06:01.000 --> 00:06:03.000]  大量的材料
[00:06:03.000 --> 00:06:05.000]  說的是結構和設計
[00:06:05.000 --> 00:06:09.000]  聖經用了差不多一整章的篇幅
[00:06:09.000 --> 00:06:13.000]  詳細記載所羅門為神所造的聖殿
[00:06:13.000 --> 00:06:15.000]  但正正是這一章
[00:06:15.000 --> 00:06:18.000]  可能對我們提出一個好心
[00:06:18.000 --> 00:06:22.000]  也可以讓我們更深入反思的問題
[00:06:22.000 --> 00:06:25.000]  人可以為神付出到極致
[00:06:25.000 --> 00:06:32.000]  但內心可能不是和神能夠接近
[00:06:32.000 --> 00:06:34.000]  從第六章一至十節裡
[00:06:34.000 --> 00:06:36.000]  記載給我們知道
[00:06:36.000 --> 00:06:39.000]  這是一座極其用心的聖殿
[00:06:39.000 --> 00:06:41.000]  經文一開始
[00:06:41.000 --> 00:06:46.000]  說的是以色列出埃及地後四百八十年
[00:06:46.000 --> 00:06:49.000]  不單是交代一個年份
[00:06:49.000 --> 00:06:57.000]  而是把聖殿建在整個救贖歷史裡
[00:06:57.000 --> 00:07:02.000]  四百八十年代表了一個很漫長的等候時間
[00:07:02.000 --> 00:07:07.000]  也代表著神逐步逐步實現了救恩的過程
[00:07:07.000 --> 00:07:09.000]  換句話來說
[00:07:09.000 --> 00:07:14.000]  這座殿不是所羅門王突然有感而發
[00:07:14.000 --> 00:07:17.000]  很想做出來的建築物
[00:07:17.000 --> 00:07:20.000]  而是他們整個民族
[00:07:20.000 --> 00:07:25.000]  一個很重要的期待等待的事情
[00:07:25.000 --> 00:07:28.000]  經文很詳細記載
[00:07:28.000 --> 00:07:32.000]  聖殿的尺寸 方式 結構
[00:07:32.000 --> 00:07:36.000]  長六十爪 闊二十爪 高三十爪
[00:07:36.000 --> 00:07:42.000]  有外面的長廊 有窗 有內殿 有致聖所
[00:07:42.000 --> 00:07:45.000]  一切坊間都很有秩序
[00:07:45.000 --> 00:07:47.000]  有設計也有比例
[00:07:47.000 --> 00:07:49.000]  這顯示一件事
[00:07:49.000 --> 00:07:54.000]  所羅門王不是隨便對待敬拜神的地方
[00:07:54.000 --> 00:07:58.000]  他不是抱著差不多就算了
[00:07:58.000 --> 00:08:00.000]  被人看見做好了就算了
[00:08:00.000 --> 00:08:03.000]  而是他用了很多心思
[00:08:03.000 --> 00:08:06.000]  最嚴謹的態度來安排
[00:08:06.000 --> 00:08:12.000]  願意擺上獻給神
[00:08:12.000 --> 00:08:13.000]  請大家留意
[00:08:13.000 --> 00:08:15.000]  特別是第七節
[00:08:15.000 --> 00:08:17.000]  建殿的過程當中
[00:08:17.000 --> 00:08:19.000]  沒有鐵器的聲音
[00:08:19.000 --> 00:08:21.000]  這是一個非常特別
[00:08:21.000 --> 00:08:25.000]  也很容易被忽略的細節
[00:08:25.000 --> 00:08:28.000]  這隻經文不是說工程的技術
[00:08:28.000 --> 00:08:33.000]  而是提到建殿的態度
[00:08:33.000 --> 00:08:37.000]  石頭在山上已經預備好了
[00:08:37.000 --> 00:08:40.000]  到現場只是拼合
[00:08:40.000 --> 00:08:42.000]  當中沒有敲打的聲音
[00:08:42.000 --> 00:08:44.000]  沒有躁動 沒有混亂
[00:08:44.000 --> 00:08:46.000]  在古代的時候
[00:08:46.000 --> 00:08:52.000]  鐵器通常都和什麼有關呢
[00:08:52.000 --> 00:08:56.000]  通常都和戰爭 暴力有關
[00:08:56.000 --> 00:08:58.000]  而聖殿在這一刻的建造
[00:08:58.000 --> 00:09:02.000]  刻意好像和這些聲音要去割斷一樣
[00:09:02.000 --> 00:09:04.000]  這裡表達一樣東西
[00:09:04.000 --> 00:09:11.000]  神的居所不是靠吵吵 強迫 或血氣去完成
[00:09:11.000 --> 00:09:15.000]  所羅門的付出不單止是勞力
[00:09:15.000 --> 00:09:17.000]  在當中我們還看到
[00:09:17.000 --> 00:09:23.000]  實在包括了一份敬虔 敬畏 和節制
[00:09:23.000 --> 00:09:27.000]  當我們再讀第十四至三十六節
[00:09:27.000 --> 00:09:29.000]  因為經文太長了
[00:09:29.000 --> 00:09:34.000]  我不會跟大家讀這段長二十多節的經文
[00:09:34.000 --> 00:09:37.000]  但在當中的技術作者進一步描述了
[00:09:37.000 --> 00:09:39.000]  在裡面的裝飾
[00:09:39.000 --> 00:09:42.000]  裡面包括了雕刻的基路柏
[00:09:42.000 --> 00:09:44.000]  種樹 花 內殿
[00:09:44.000 --> 00:09:47.000]  所有都是由精金包著
[00:09:47.000 --> 00:09:50.000]  裡面有金釘 金牆
[00:09:50.000 --> 00:09:53.000]  甚至整個聖殿裡面
[00:09:53.000 --> 00:09:56.000]  幾乎全部都被包圍
[00:09:56.000 --> 00:10:00.000]  除了金之外
[00:10:00.000 --> 00:10:02.000]  還有香帕木和雕刻
[00:10:02.000 --> 00:10:06.000]  這些形容帶給我們能夠從經文裡面
[00:10:06.000 --> 00:10:08.000]  可以想像 視覺 感官
[00:10:08.000 --> 00:10:10.000]  這些描述
[00:10:10.000 --> 00:10:12.000]  我們都能夠想像
[00:10:12.000 --> 00:10:17.000]  其實這個聖殿真的做得很漂亮
[00:10:17.000 --> 00:10:20.000]  但是請留意
[00:10:20.000 --> 00:10:24.000]  除了我們一會兒所說的第十一至十三節
[00:10:24.000 --> 00:10:27.000]  耶和華的臨到之外
[00:10:27.000 --> 00:10:32.000]  其他都沒有記載神對這些細節有什麼評價
[00:10:32.000 --> 00:10:34.000]  神沒有說祂很喜悅
[00:10:34.000 --> 00:10:36.000]  沒有說祂非常感動
[00:10:36.000 --> 00:10:39.000]  經文沒有說神臨在 神充滿
[00:10:39.000 --> 00:10:46.000]  甚至沒有說神稱讚所羅門
[00:10:46.000 --> 00:10:48.000]  在第十四節
[00:10:48.000 --> 00:10:52.000]  一個很理性 很冷靜的記載
[00:10:52.000 --> 00:10:58.000]  所羅門完成了殿的建築
[00:10:58.000 --> 00:11:03.000]  完成就等於完工 結束 告一段落
[00:11:03.000 --> 00:11:06.000]  應該是值得高興快樂
[00:11:06.000 --> 00:11:10.000]  聖經仍然沒有接著一句
[00:11:10.000 --> 00:11:15.000]  耶和華上帝很喜悅所羅門的建築
[00:11:15.000 --> 00:11:18.000]  沒有情感或者關係上的描述
[00:11:18.000 --> 00:11:20.000]  不知道大家會不會覺得
[00:11:20.000 --> 00:11:24.000]  這種寫法其實就是帶給我們想一想
[00:11:24.000 --> 00:11:26.000]  一座宏偉聖殿園宮
[00:11:26.000 --> 00:11:28.000]  從人的角度來說
[00:11:28.000 --> 00:11:33.000]  人的付出是值得被肯定被欣賞的
[00:11:33.000 --> 00:11:37.000]  你應該甚至可以帶動整個以色列人
[00:11:37.000 --> 00:11:40.000]  更加親近神
[00:11:40.000 --> 00:11:48.000]  不過聖經好像很刻意地沒有給這些評語
[00:11:48.000 --> 00:11:55.000]  神為什麼好像靜了?
[00:11:55.000 --> 00:11:57.000]  所羅門的付出那麼多
[00:11:57.000 --> 00:12:01.000]  用心思 用時間 用資源
[00:12:01.000 --> 00:12:04.000]  但是神沒有即時的回應
[00:12:04.000 --> 00:12:10.000]  神的沉默是不是代表了神的缺席?
[00:12:10.000 --> 00:12:13.000]  神的沉默其實可以提醒
[00:12:13.000 --> 00:12:20.000]  付出本身並不等於關係就可以建立得親近
[00:12:20.000 --> 00:12:24.000]  人可以很忙碌地投入很多很多的時間
[00:12:24.000 --> 00:12:25.000]  很多很多的犧牲
[00:12:25.000 --> 00:12:29.000]  但是內心有機會 有可能
[00:12:29.000 --> 00:12:32.000]  仍然和神保持一段距離
[00:12:32.000 --> 00:12:35.000]  甚至很遠的距離
[00:12:35.000 --> 00:12:37.000]  弟兄姊妹
[00:12:37.000 --> 00:12:40.000]  這一點對我們帶來一個提醒
[00:12:40.000 --> 00:12:43.000]  或者在教會裏面
[00:12:43.000 --> 00:12:48.000]  我們很多時候會遇到很多很多付出型的信徒
[00:12:48.000 --> 00:12:50.000]  為了侍奉付出
[00:12:50.000 --> 00:12:52.000]  為了家庭付出
[00:12:52.000 --> 00:12:54.000]  為了關係撐住
[00:12:54.000 --> 00:12:57.000]  但是在內心裏面
[00:12:57.000 --> 00:13:02.000]  慢慢有機會會出一句說話
[00:13:02.000 --> 00:13:05.000]  什麼說話?
[00:13:05.000 --> 00:13:09.000]  我其實很累了
[00:13:09.000 --> 00:13:16.000]  而且好像沒有什麼人真的明白我
[00:13:16.000 --> 00:13:19.000]  所有我們見的聖殿告訴我們
[00:13:19.000 --> 00:13:23.000]  付出若果只是單方面
[00:13:23.000 --> 00:13:27.000]  而根本不知道對方需要什麼的時候
[00:13:27.000 --> 00:13:31.000]  有機會這些付出就變成徒然
[00:13:31.000 --> 00:13:38.000]  甚至帶來付出者一份孤單的感覺
[00:13:38.000 --> 00:13:40.000]  有一位媽媽
[00:13:40.000 --> 00:13:42.000]  很愛她的家庭
[00:13:42.000 --> 00:13:46.000]  甚至乎一結婚一有了小朋友
[00:13:46.000 --> 00:13:49.000]  就立願要做一個好媽媽
[00:13:49.000 --> 00:13:50.000]  家裡的事情
[00:13:50.000 --> 00:13:53.000]  她幾乎每件事都親力親為
[00:13:53.000 --> 00:13:56.000]  煮飯 清潔 接送 安排時間表
[00:13:56.000 --> 00:14:00.000]  小朋友的功課 活動 睡眠時間
[00:14:00.000 --> 00:14:04.000]  她所有的事情都預備得很周全
[00:14:04.000 --> 00:14:06.000]  預備得很好
[00:14:06.000 --> 00:14:10.000]  她心裏面經常有句說話在自己裏面
[00:14:10.000 --> 00:14:12.000]  只要我辛苦一點
[00:14:12.000 --> 00:14:15.000]  家裡就會好了
[00:14:15.000 --> 00:14:17.000]  只要我辛苦一點
[00:14:17.000 --> 00:14:21.000]  家裡就會好了
[00:14:21.000 --> 00:14:23.000]  慢慢這樣
[00:14:23.000 --> 00:14:24.000]  慢慢付出
[00:14:24.000 --> 00:14:27.000]  令到家裡運作很順很順
[00:14:27.000 --> 00:14:29.000]  但不知不覺這樣
[00:14:29.000 --> 00:14:32.000]  出現了一個狀況
[00:14:32.000 --> 00:14:37.000]  她回到家就乖乖地做應該做的事
[00:14:37.000 --> 00:14:43.000]  但在裏面很少主動地跟媽媽說她們的心事
[00:14:43.000 --> 00:14:46.000]  她們在學校的生活
[00:14:46.000 --> 00:14:48.000]  老公見到老婆那麼忙
[00:14:48.000 --> 00:14:54.000]  就不敢說太多的事
[00:14:54.000 --> 00:14:57.000]  為什麼
[00:14:57.000 --> 00:15:02.000]  可能就怕加多了老婆的負擔
[00:15:02.000 --> 00:15:05.000]  加多了做母親的負擔
[00:15:05.000 --> 00:15:09.000]  有一晚媽媽終於忍不住去說一句
[00:15:09.000 --> 00:15:12.000]  我為了你們做了那麼多事
[00:15:12.000 --> 00:15:16.000]  為什麼好像你們沒有回應
[00:15:16.000 --> 00:15:18.000]  我為你們做了那麼多事
[00:15:18.000 --> 00:15:22.000]  為什麼你們好像沒有回應
[00:15:22.000 --> 00:15:24.000]  在那一刻
[00:15:24.000 --> 00:15:28.000]  你猜家裡有沒有人回應
[00:15:28.000 --> 00:15:30.000]  仍然很安靜
[00:15:30.000 --> 00:15:32.000]  沒有人懂得回應
[00:15:32.000 --> 00:15:35.000]  媽媽一直很努力地照顧家裡
[00:15:35.000 --> 00:15:40.000]  很多時候她的付出變成了安排
[00:15:40.000 --> 00:15:42.000]  安排變成了要求
[00:15:42.000 --> 00:15:45.000]  要求慢慢變成了一份距離
[00:15:45.000 --> 00:15:47.000]  媽媽真的很努力
[00:15:47.000 --> 00:15:55.000]  但出來的現象未必是她想要的現象
[00:15:55.000 --> 00:15:59.000]  當讀到所羅門為神去見聖殿這份記載
[00:15:59.000 --> 00:16:03.000]  讓我們可以帶出一份明白
[00:16:03.000 --> 00:16:08.000]  原來付出不一定是令關係更加近
[00:16:08.000 --> 00:16:11.000]  有時候反而要停下
[00:16:11.000 --> 00:16:13.000]  讓心走得近
[00:16:13.000 --> 00:16:16.000]  所以今天想跟大家分享的第一點
[00:16:16.000 --> 00:16:19.000]  不是說要否定付出
[00:16:19.000 --> 00:16:21.000]  而是說一件事
[00:16:21.000 --> 00:16:23.000]  付出是重要
[00:16:23.000 --> 00:16:24.000]  是重要
[00:16:24.000 --> 00:16:25.000]  是很重要
[00:16:25.000 --> 00:16:30.000]  但付出本身不等於能夠親近
[00:16:30.000 --> 00:16:33.000]  如果當付出取代了聆聽
[00:16:33.000 --> 00:16:35.000]  取代了同行
[00:16:35.000 --> 00:16:38.000]  取代了關係的時候
[00:16:38.000 --> 00:16:40.000]  即使付出更加多
[00:16:40.000 --> 00:16:42.000]  自己認為做得更加好
[00:16:42.000 --> 00:16:46.000]  心未必可以走得近
[00:17:13.000 --> 00:17:15.000]  (念法)
[00:17:15.000 --> 00:17:22.000]  所羅門為自己建造宮殿
[00:17:22.000 --> 00:17:26.000]  十三年方才建成整座宮殿
[00:17:26.000 --> 00:17:28.000]  他建造黎巴嫩臨宮
[00:17:28.000 --> 00:17:30.000]  長一百爪
[00:17:30.000 --> 00:17:31.000]  闊五十爪
[00:17:31.000 --> 00:17:33.000]  高三十爪
[00:17:33.000 --> 00:17:36.000]  有四行香帕木柱
[00:17:36.000 --> 00:17:39.000]  柱上有香帕木還樑
[00:17:39.000 --> 00:17:42.000]  雙房以上覆蓋著香帕木
[00:17:42.000 --> 00:17:45.000]  在四十五根柱子之上
[00:17:45.000 --> 00:17:47.000]  每行十五根
[00:17:47.000 --> 00:17:49.000]  窗戶有三排
[00:17:49.000 --> 00:17:52.000]  三排的窗與窗相對
[00:17:52.000 --> 00:17:57.000]  所有的門和門柱都有四方形的框
[00:17:57.000 --> 00:17:58.000]  共有三行
[00:17:58.000 --> 00:18:00.000]  彼此相對
[00:18:00.000 --> 00:18:03.000]  他建造有柱子的廳
[00:18:03.000 --> 00:18:04.000]  長五十爪
[00:18:04.000 --> 00:18:06.000]  闊三十爪
[00:18:06.000 --> 00:18:08.000]  在這前面有走廊
[00:18:08.000 --> 00:18:11.000]  前面有柱子和頂蓋
[00:18:11.000 --> 00:18:15.000]  他又建造一個有座位的廳
[00:18:15.000 --> 00:18:17.000]  就是審判廳
[00:18:17.000 --> 00:18:19.000]  他在那裏審判
[00:18:19.000 --> 00:18:21.000]  這廳的地板
[00:18:21.000 --> 00:18:24.000]  從這邊到那邊都破
[00:18:24.000 --> 00:18:27.000]  廳後面的園內
[00:18:27.000 --> 00:18:30.000]  有所羅門自己造的宮殿
[00:18:30.000 --> 00:18:33.000]  都用同樣的建築方式
[00:18:33.000 --> 00:18:37.000]  所羅門又為了娶婦的女兒
[00:18:37.000 --> 00:18:39.000]  建造一座宮
[00:18:39.000 --> 00:18:42.000]  建造方式與這廳一樣
[00:18:42.000 --> 00:18:45.000]  建造者一切所用的石頭
[00:18:45.000 --> 00:18:47.000]  都是貴重的
[00:18:47.000 --> 00:18:50.000]  按著尺寸作成
[00:18:50.000 --> 00:18:52.000]  用鋸子裏外鋸齊
[00:18:52.000 --> 00:18:55.000]  從根基直到房台
[00:18:55.000 --> 00:18:58.000]  從外頭直到大院
[00:18:58.000 --> 00:19:00.000]  都是如此
[00:19:00.000 --> 00:19:03.000]  根基是貴重的大石頭
[00:19:03.000 --> 00:19:05.000]  有長十爪的
[00:19:05.000 --> 00:19:06.000]  有長八爪的
[00:19:06.000 --> 00:19:08.000]  上面有香帕木
[00:19:08.000 --> 00:19:10.000]  和按著尺寸
[00:19:10.000 --> 00:19:12.000]  作成的貴重石頭
[00:19:12.000 --> 00:19:14.000]  大院周圍有
[00:19:14.000 --> 00:19:16.000]  作成的石頭三層
[00:19:16.000 --> 00:19:18.000]  香帕木板一層
[00:19:18.000 --> 00:19:20.000]  都按著
[00:19:20.000 --> 00:19:23.000]  內院和殿的酒量揚升
[00:19:23.000 --> 00:19:25.000]  我們先讀到這裏
[00:19:25.000 --> 00:19:31.000]  如果第六章讓我們看到
[00:19:31.000 --> 00:19:34.000]  所羅門為神付出了多少
[00:19:34.000 --> 00:19:39.000]  第七章就正正的問一個更深的問題
[00:19:39.000 --> 00:19:43.000]  人真正住在哪裏呢?
[00:19:43.000 --> 00:19:45.000]  聖殿完成了
[00:19:45.000 --> 00:19:48.000]  但是記載沒有停下來
[00:19:48.000 --> 00:19:49.000]  經文記載
[00:19:49.000 --> 00:19:53.000]  所羅門在位第四年西忽月
[00:19:53.000 --> 00:19:57.000]  立了耶和華殿的根基
[00:19:57.000 --> 00:19:59.000]  到十一年布辣月
[00:19:59.000 --> 00:20:01.000]  就是八月
[00:20:01.000 --> 00:20:05.000]  殿和一切屬殿的都按著樣式造成
[00:20:05.000 --> 00:20:09.000]  他建殿共用了七年
[00:20:09.000 --> 00:20:15.000]  七年是一段完整和不短的時間
[00:20:15.000 --> 00:20:21.000]  作者刻意交代了開始和完成
[00:20:21.000 --> 00:20:26.000]  讓讀者知道這座聖殿真的做好了
[00:20:26.000 --> 00:20:29.000]  如果故事只是簡單停在這裏
[00:20:29.000 --> 00:20:33.000]  很自然會覺得是一個很美好的句號
[00:20:33.000 --> 00:20:38.000]  但是聶王記的序士沒有在這裏停不下來
[00:20:38.000 --> 00:20:40.000]  而是將重心一轉
[00:20:40.000 --> 00:20:43.000]  轉移到第七章第一節
[00:20:43.000 --> 00:20:46.000]  第七章第一節
[00:20:46.000 --> 00:20:49.000]  所羅門為自己建造宮殿
[00:20:49.000 --> 00:20:54.000]  十三年方才建成整座的宮殿
[00:20:59.000 --> 00:21:04.000]  在這一刻經文沒有過長沒有評價
[00:21:04.000 --> 00:21:10.000]  在這一刻聖建宗未有機會成為以色列整個民族的中心
[00:21:10.000 --> 00:21:13.000]  故事就轉向了皇宮
[00:21:13.000 --> 00:21:17.000]  就好像這個故事未曾帶我們去敬拜神
[00:21:17.000 --> 00:21:23.000]  就已經帶我們去觀賞另一個美麗的地方
[00:21:23.000 --> 00:21:27.000]  當我們用這個角度去看經文的時候
[00:21:27.000 --> 00:21:40.000]  那會問人心有多少時間可以停留在和神的相處和向神的敬拜裏面呢?
[00:21:40.000 --> 00:21:46.000]  這個敘述是很令人可以反思
[00:21:46.000 --> 00:21:51.000]  上一節的七年和這一節的十三年
[00:21:51.000 --> 00:21:54.000]  兩個數字就這樣放在一起
[00:21:54.000 --> 00:21:59.000]  沒有用任何的過渡語沒有評價沒有解釋
[00:21:59.000 --> 00:22:05.000]  就直接由耶和華一殿轉到所羅門的宮
[00:22:05.000 --> 00:22:08.000]  聖殿七年皇宮十三年
[00:22:08.000 --> 00:22:10.000]  聖經沒有說對和錯
[00:22:10.000 --> 00:22:13.000]  但將兩個數字放在你眼前的時候
[00:22:13.000 --> 00:22:17.000]  這種寫法不是責備
[00:22:17.000 --> 00:22:27.000]  而是讓我們一起去感受一下
[00:22:27.000 --> 00:22:31.000]  第七章接著下來
[00:22:31.000 --> 00:22:33.000]  第二節到十七節
[00:22:33.000 --> 00:22:38.000]  同樣用一個相當的篇幅去描述了皇宮的結構
[00:22:38.000 --> 00:22:43.000]  黎巴嫩臨宮審判廳
[00:22:43.000 --> 00:22:45.000]  皇的住處皇后的居所
[00:22:45.000 --> 00:22:51.000]  這些全部都不是普通的家居住宅
[00:22:51.000 --> 00:22:57.000]  而是說一整套權力身份和生活的中心
[00:22:57.000 --> 00:23:00.000]  第二節特別提到他建造這個宮
[00:23:00.000 --> 00:23:04.000]  長一百爪闊五十爪高三十爪
[00:23:04.000 --> 00:23:07.000]  有四行的香柏木
[00:23:07.000 --> 00:23:10.000]  大家可以對比一下
[00:23:10.000 --> 00:23:15.000]  這個尺寸對比聖殿
[00:23:15.000 --> 00:23:18.000]  誰比較大?
[00:23:18.000 --> 00:23:22.000]  大聲一點
[00:23:22.000 --> 00:23:27.000]  其實比聖殿的主體更大
[00:23:27.000 --> 00:23:29.000]  而且所用的材料
[00:23:29.000 --> 00:23:32.000]  同樣是用香柏木石頭精工
[00:23:32.000 --> 00:23:33.000]  換句話說
[00:23:33.000 --> 00:23:37.000]  所羅門對皇宮一點都不馬虎
[00:23:37.000 --> 00:23:40.000]  同樣是最好的
[00:23:40.000 --> 00:23:42.000]  不僅獻給神
[00:23:42.000 --> 00:23:50.000]  也給自己用
[00:23:50.000 --> 00:23:53.000]  第三節到第六節
[00:23:53.000 --> 00:23:57.000]  繼續用相當的篇幅去形容他的皇宮
[00:23:57.000 --> 00:24:00.000]  經文一路提到處子
[00:24:00.000 --> 00:24:02.000]  一些寒烈
[00:24:02.000 --> 00:24:04.000]  廊、走廊、窗戶
[00:24:04.000 --> 00:24:06.000]  一行一行一層一層
[00:24:06.000 --> 00:24:08.000]  描述到井井有條
[00:24:08.000 --> 00:24:10.000]  甚至我們可以感受到
[00:24:10.000 --> 00:24:14.000]  當中的氣勢有多大
[00:24:14.000 --> 00:24:16.000]  這些詞語
[00:24:16.000 --> 00:24:21.000]  其實是代表古代皇權的言語
[00:24:21.000 --> 00:24:24.000]  強調要有穩定
[00:24:24.000 --> 00:24:25.000]  有結構
[00:24:25.000 --> 00:24:27.000]  有功能性
[00:24:27.000 --> 00:24:29.000]  和有智利
[00:24:29.000 --> 00:24:30.000]  換句話說
[00:24:30.000 --> 00:24:32.000]  這段經文所描述的
[00:24:32.000 --> 00:24:36.000]  是一個人每日生活行駛他的權力
[00:24:36.000 --> 00:24:38.000]  安放自己身份的地方
