
[00:00:00.000 --> 00:00:02.000]  我們也給點掌聲我們敬拜隊
[00:02:01.000 --> 00:02:04.000]  性解放已經很可怕
[00:02:04.000 --> 00:02:08.000]  如果我們堅持沒有分散性行為
[00:02:08.000 --> 00:02:10.000]  不要同居
[00:02:10.000 --> 00:02:12.000]  我想幾乎差不多絕種
[00:02:12.000 --> 00:02:15.000]  2022年嘉計會也研究
[00:02:15.000 --> 00:02:18.000]  第一次首次性交的平均年齡
[00:02:18.000 --> 00:02:20.000]  大家知不知道多少歲
[00:02:20.000 --> 00:02:23.000]  女生是15.1歲
[00:02:23.000 --> 00:02:27.000]  男生是14.2歲
[00:02:27.000 --> 00:02:29.000]  第一次性交
[00:02:29.000 --> 00:02:31.000]  是未成年
[00:02:31.000 --> 00:02:33.000]  除了性開放
[00:02:33.000 --> 00:02:37.000]  還有世界各地停不了的戰爭
[00:02:37.000 --> 00:02:41.000]  國與國之間的領袖的言論衝突
[00:02:41.000 --> 00:02:45.000]  所謂的誰大誰惡誰正確
[00:02:47.000 --> 00:02:51.000]  還有世界各地的詐騙案
[00:02:51.000 --> 00:02:53.000]  只說香港
[00:02:53.000 --> 00:02:55.000]  平均一年
[00:02:55.000 --> 00:02:59.000]  原來我們有202次被欺騙的風險
[00:02:59.000 --> 00:03:01.000]  很危險
[00:03:01.000 --> 00:03:05.000]  還有AI帶給我們很多道德議題的爭議
[00:03:05.000 --> 00:03:07.000]  例如剛才那張
[00:03:07.000 --> 00:03:09.000]  有孕育機器人
[00:03:09.000 --> 00:03:11.000]  大家聽過吧
[00:03:11.000 --> 00:03:14.000]  機械人幫你生孩子
[00:03:14.000 --> 00:03:18.000]  這些都令我們很沒眼看
[00:03:18.000 --> 00:03:20.000]  還有教會裡外面
[00:03:20.000 --> 00:03:22.000]  很多人際關係
[00:03:22.000 --> 00:03:24.000]  家庭婚姻等等的問題
[00:03:24.000 --> 00:03:26.000]  不知道你會不會和我一樣
[00:03:26.000 --> 00:03:28.000]  真的沒眼看
[00:03:28.000 --> 00:03:31.000]  只要活好今天就算了
[00:03:31.000 --> 00:03:34.000]  不過今天和大家看教會的講道系列
[00:03:34.000 --> 00:03:36.000]  尼加書
[00:03:36.000 --> 00:03:38.000]  它是要求我們今天
[00:03:38.000 --> 00:03:40.000]  我們要知道明天的事
[00:03:40.000 --> 00:03:42.000]  或者未來的事
[00:03:42.000 --> 00:03:44.000]  尼加書全本書全卷書
[00:03:44.000 --> 00:03:47.000]  基本上都是講未來的
[00:03:47.000 --> 00:03:51.000]  全書我們看看有三輪的訊息
[00:03:51.000 --> 00:03:55.000]  每一輪一開始都是聽啊聽啊聽啊
[00:03:55.000 --> 00:03:58.000]  先要聽什麼?聽近一點的將來
[00:03:58.000 --> 00:04:00.000]  近一點的將來
[00:04:00.000 --> 00:04:02.000]  就是審判的訊息
[00:04:02.000 --> 00:04:04.000]  都是一個預言
[00:04:04.000 --> 00:04:08.000]  因為當時的社會狀況都是很黑暗
[00:04:08.000 --> 00:04:10.000]  包括有什麼?
[00:04:10.000 --> 00:04:13.000]  有太偶像淫亂貪罷欺壓虛假
[00:04:13.000 --> 00:04:15.000]  剝削貧弱
[00:04:15.000 --> 00:04:17.000]  殘害百姓
[00:04:17.000 --> 00:04:19.000]  為利是圖等等
[00:04:19.000 --> 00:04:21.000]  然後
[00:04:21.000 --> 00:04:23.000]  它叫我們再聽遠一點的將來
[00:04:23.000 --> 00:04:25.000]  就是一個盼望的訊息
[00:04:25.000 --> 00:04:28.000]  所以世界原來越黑暗
[00:04:28.000 --> 00:04:30.000]  我們越要知道未來
[00:04:30.000 --> 00:04:34.000]  整卷的尼加書就是要我們看未來
[00:04:34.000 --> 00:04:36.000]  今天和大家看的第四章
[00:04:36.000 --> 00:04:38.000]  就是緊接第三章
[00:04:38.000 --> 00:04:43.000]  第三章是預言整個猶大國將要被擄
[00:04:43.000 --> 00:04:44.000]  要亡國
[00:04:44.000 --> 00:04:45.000]  要被毀
[00:04:45.000 --> 00:04:47.000]  聖殿要被毀
[00:04:47.000 --> 00:04:49.000]  這樣的審判的訊息
[00:04:49.000 --> 00:04:51.000]  但是今天和大家看的第四章
[00:04:51.000 --> 00:04:56.000]  突然間就是一幅非常光明的圖畫
[00:04:56.000 --> 00:04:58.000]  讓我們看到
[00:04:58.000 --> 00:05:01.000]  我們看看每講完光明的將來
[00:05:01.000 --> 00:05:04.000]  這個大綱我們看到第四章的大綱
[00:05:04.000 --> 00:05:06.000]  他講完光明的將來
[00:05:06.000 --> 00:05:08.000]  就是末後在哪一天
[00:05:08.000 --> 00:05:11.000]  就會回到現在的黑暗
[00:05:11.000 --> 00:05:15.000]  現在的黑暗也包括了將來的成份
[00:05:15.000 --> 00:05:16.000]  我講的是什麼呢
[00:05:16.000 --> 00:05:22.000]  原來現在是在講亡國和聖殿被毀的黑暗
[00:05:22.000 --> 00:05:24.000]  當時他們是正在面對
[00:05:24.000 --> 00:05:25.000]  向著這個方向
[00:05:25.000 --> 00:05:27.000]  但是還沒到
[00:05:27.000 --> 00:05:28.000]  神真的很好
[00:05:28.000 --> 00:05:31.000]  祂預先給了以色列人和給了我們
[00:05:31.000 --> 00:05:36.000]  在面對災難之前給了我們一個面對苦難的力量
[00:05:36.000 --> 00:05:37.000]  就是什麼呢
[00:05:37.000 --> 00:05:39.000]  這個力量就是未來曙光
[00:05:39.000 --> 00:05:41.000]  照亮現在
[00:05:41.000 --> 00:05:43.000]  我們現在就坐時光機
[00:05:43.000 --> 00:05:45.000]  一起去到未來
[00:05:45.000 --> 00:05:49.000]  看看末後國道復興的曙光
[00:05:49.000 --> 00:05:52.000]  如何照亮現在的信念
[00:05:52.000 --> 00:05:56.000]  請大家聽我讀一朝四節
[00:05:56.000 --> 00:05:58.000]  因為很想大家聽
[00:05:58.000 --> 00:06:00.000]  現在叫我們聽
[00:06:00.000 --> 00:06:03.000]  想大家聽的時候用你的五官去聽
[00:06:03.000 --> 00:06:04.000]  去想像一下這幅
[00:06:04.000 --> 00:06:06.000]  因為這幅是一幅圖畫
[00:06:06.000 --> 00:06:08.000]  請聽我讀出
[00:06:08.000 --> 00:06:11.000]  末後的日子
[00:06:11.000 --> 00:06:14.000]  耶和華殿的山必建立
[00:06:14.000 --> 00:06:16.000]  超乎珠山
[00:06:16.000 --> 00:06:18.000]  高舉過於萬靈
[00:06:18.000 --> 00:06:21.000]  萬民都要留歸這山
[00:06:21.000 --> 00:06:23.000]  必有許多民族前往
[00:06:23.000 --> 00:06:26.000]  說:來吧!我們登耶和華的山
[00:06:26.000 --> 00:06:28.000]  到雅各臣的殿
[00:06:28.000 --> 00:06:31.000]  他必將他的道指教我們
[00:06:31.000 --> 00:06:34.000]  我們也要走他的路
[00:06:34.000 --> 00:06:37.000]  因為教誨必出於錫安
[00:06:37.000 --> 00:06:40.000]  耶和華的言語必出於耶路撒冷
[00:06:40.000 --> 00:06:44.000]  他必在許多民族中施行審判
[00:06:44.000 --> 00:06:47.000]  為遠方強盛的國斷定是非
[00:06:47.000 --> 00:06:50.000]  他們要將刀打成泥頭
[00:06:50.000 --> 00:06:52.000]  將槍打成鐮刀
[00:06:52.000 --> 00:06:55.000]  這國不舉刀攻擊雅各
[00:06:55.000 --> 00:06:57.000]  他們也不再學習戰事
[00:06:57.000 --> 00:07:01.000]  人人都要坐在自己的葡萄樹和無花果樹下
[00:07:01.000 --> 00:07:03.000]  無人使他們驚嚇
[00:07:03.000 --> 00:07:08.000]  這是萬軍之耶和華親口說的
[00:07:08.000 --> 00:07:13.000]  大家覺得這個未來好不好?
[00:07:13.000 --> 00:07:15.000]  有沒有留心聽到這個狀況?
[00:07:15.000 --> 00:07:20.000]  末後的日子是指到尼塞亞國度的實現
[00:07:20.000 --> 00:07:23.000]  我們看到耶和華殿的山
[00:07:23.000 --> 00:07:25.000]  超乎珠山
[00:07:25.000 --> 00:07:26.000]  高舉過於萬靈
[00:07:26.000 --> 00:07:29.000]  這與第三章說
[00:07:29.000 --> 00:07:33.000]  這個殿的山變成叢林的高處
[00:07:33.000 --> 00:07:35.000]  沒有人住很荒涼
[00:07:35.000 --> 00:07:38.000]  成為了一個很大的對比
[00:07:38.000 --> 00:07:41.000]  山其實是指到神明居住的所在
[00:07:41.000 --> 00:07:44.000]  這座山其實有多高呢?
[00:07:44.000 --> 00:07:47.000]  是海拔的743公尺
[00:07:47.000 --> 00:07:49.000]  在耶路撒冷周圍群山當中
[00:07:49.000 --> 00:07:51.000]  其實不算高
[00:07:51.000 --> 00:07:54.000]  其實它不是很高在其他山當中
[00:07:54.000 --> 00:07:57.000]  所以這不是指實際的高度
[00:07:57.000 --> 00:08:00.000]  而是象徵著耶和華的居所
[00:08:00.000 --> 00:08:02.000]  他的權柄和榮耀
[00:08:02.000 --> 00:08:06.000]  是超乎所有異教神明之上
[00:08:06.000 --> 00:08:08.000]  是全地至高
[00:08:08.000 --> 00:08:11.000]  萬民都要留歸這個山
[00:08:11.000 --> 00:08:14.000]  留歸其實是指河水
[00:08:14.000 --> 00:08:17.000]  由高處流向低處
[00:08:17.000 --> 00:08:19.000]  意思是很自然的
[00:08:19.000 --> 00:08:24.000]  萬民都要來到這個很自然的山上
[00:08:24.000 --> 00:08:28.000]  顯示耶和華才是我們的主
[00:08:28.000 --> 00:08:29.000]  我們的王
[00:08:29.000 --> 00:08:31.000]  萬國萬民的王
[00:08:31.000 --> 00:08:34.000]  是一幅很榮耀的圖畫
[00:08:34.000 --> 00:08:37.000]  你們又聽到什麼呢?
[00:08:37.000 --> 00:08:39.000]  很多人說
[00:08:39.000 --> 00:08:41.000]  來吧!我們登耶和華的山
[00:08:41.000 --> 00:08:43.000]  去雅各臣的殿
[00:08:43.000 --> 00:08:47.000]  他必將他的道指教我們
[00:08:47.000 --> 00:08:49.000]  我們也要走他的路
[00:08:49.000 --> 00:08:52.000]  萬國萬民都很渴求神的話
[00:08:52.000 --> 00:08:55.000]  我不知道你今天有多渴求神
[00:08:55.000 --> 00:08:57.000]  他們的思維是珍寶
[00:08:57.000 --> 00:08:59.000]  並且不單渴求
[00:08:59.000 --> 00:09:01.000]  還要走他的路
[00:09:01.000 --> 00:09:04.000]  我們看原來原本
[00:09:04.000 --> 00:09:06.000]  石安和耶路撒冷在第三章
[00:09:06.000 --> 00:09:08.000]  很恐怖的
[00:09:08.000 --> 00:09:10.000]  是用血去做的
[00:09:10.000 --> 00:09:12.000]  因為他們的罪惡很大
[00:09:12.000 --> 00:09:16.000]  他們用罪孽去建造耶路撒冷和石安
[00:09:16.000 --> 00:09:19.000]  不過將來
[00:09:19.000 --> 00:09:22.000]  就會變成教會和耶和華的出處
[00:09:22.000 --> 00:09:24.000]  是代表著聖潔
[00:09:24.000 --> 00:09:28.000]  是全部人心裏所渴求的
[00:09:28.000 --> 00:09:30.000]  我們去到第三第四節
[00:09:30.000 --> 00:09:31.000]  我們又看看
[00:09:31.000 --> 00:09:35.000]  這裡說到尼采亞的審判是公平的
[00:09:35.000 --> 00:09:37.000]  是會成為很多民族
[00:09:37.000 --> 00:09:41.000]  甚至是遠方強盛的國的仲裁者
[00:09:41.000 --> 00:09:43.000]  任何任何的爭議
[00:09:43.000 --> 00:09:45.000]  都會得到和平的解決
[00:09:45.000 --> 00:09:48.000]  所有人際關係的衝突都會和解
[00:09:48.000 --> 00:09:52.000]  不再需要戰爭了
[00:09:52.000 --> 00:09:55.000]  甚至國家將最珍貴的
[00:09:55.000 --> 00:09:59.000]  刀、武器、軍備、槍
[00:09:59.000 --> 00:10:00.000]  全部放下
[00:10:00.000 --> 00:10:06.000]  變成培育生命的泥頭和鐮刀
[00:10:06.000 --> 00:10:08.000]  我們的尼采亞耶穌基督
[00:10:08.000 --> 00:10:11.000]  是一位公平和和平之君
[00:10:11.000 --> 00:10:15.000]  人人都要坐在葡萄樹和無花果樹
[00:10:15.000 --> 00:10:18.000]  的意思就是和平
[00:10:18.000 --> 00:10:19.000]  很繁榮
[00:10:19.000 --> 00:10:21.000]  沒有人再害怕
[00:10:21.000 --> 00:10:23.000]  不會再害怕
[00:10:23.000 --> 00:10:25.000]  好不好啊大英姐妹
[00:10:25.000 --> 00:10:28.000]  世界和平想不想
[00:10:28.000 --> 00:10:32.000]  我們將來就是有這個
[00:10:32.000 --> 00:10:34.000]  我們渴求的烏托邦
[00:10:34.000 --> 00:10:36.000]  不過誰帶給我們
[00:10:36.000 --> 00:10:38.000]  聯合國的花園裏面
[00:10:38.000 --> 00:10:42.000]  有一個著名的鑄劍為泥的花園
[00:10:42.000 --> 00:10:45.000]  就是用了這段經文
[00:10:45.000 --> 00:10:48.000]  他們一手舉著鎚
[00:10:48.000 --> 00:10:50.000]  一手拿著劍
[00:10:50.000 --> 00:10:53.000]  將劍打成泥頭
[00:10:53.000 --> 00:10:54.000]  就是這段經文所說
[00:10:54.000 --> 00:10:56.000]  但是聯合國
[00:10:56.000 --> 00:10:58.000]  可不可以給我們世界和平
[00:10:58.000 --> 00:11:00.000]  不行啊
[00:11:00.000 --> 00:11:03.000]  唯有尼采亞作王的時候
[00:11:03.000 --> 00:11:05.000]  我們就有世界和平
[00:11:05.000 --> 00:11:09.000]  神到時要更新我們這個黑暗的世界
[00:11:09.000 --> 00:11:13.000]  因為神是那位可以將黑暗
[00:11:13.000 --> 00:11:15.000]  頓時就變為光明
[00:11:15.000 --> 00:11:17.000]  就好像他創造這個世界的時候
[00:11:17.000 --> 00:11:19.000]  使這個死城
[00:11:19.000 --> 00:11:21.000]  真的變成死城復活
[00:11:21.000 --> 00:11:26.000]  使我們能夠驚訝出人意外
[00:11:26.000 --> 00:11:28.000]  剛剛過去的夫妻節
[00:11:28.000 --> 00:11:29.000]  我們請了一群朋友
[00:11:29.000 --> 00:11:31.000]  大家有沒有來過
[00:11:31.000 --> 00:11:33.000]  我們見到他的見證
[00:11:33.000 --> 00:11:37.000]  他太太真的死而復活
[00:11:37.000 --> 00:11:40.000]  你們有沒有聽到
[00:11:40.000 --> 00:11:42.000]  神就是一位這麼厲害的神
[00:11:42.000 --> 00:11:43.000]  為什麼
[00:11:43.000 --> 00:11:44.000]  我們第四節說
[00:11:44.000 --> 00:11:48.000]  這是萬軍的耶和華親口說的
[00:11:48.000 --> 00:11:51.000]  來保證我們的將來
[00:11:51.000 --> 00:11:54.000]  就是這麼美好
[00:11:54.000 --> 00:11:57.000]  尼迦先知帶我們看完這個將來
[00:11:57.000 --> 00:11:59.000]  就帶回我們現在
[00:11:59.000 --> 00:12:00.000]  我們看看第五節
[00:12:00.000 --> 00:12:02.000]  我們一起讀出
[00:12:02.000 --> 00:12:06.000]  萬民都奉自己神明的名行事
[00:12:06.000 --> 00:12:13.000]  我們卻要奉耶和華我們神的名而行
[00:12:13.000 --> 00:12:17.000]  這節經文是告訴我們
[00:12:17.000 --> 00:12:20.000]  是現在
[00:12:20.000 --> 00:12:22.000]  不是將來
[00:12:22.000 --> 00:12:24.000]  他回到現在
[00:12:24.000 --> 00:12:26.000]  你看萬民
[00:12:26.000 --> 00:12:29.000]  萬民現在不是在耶和華的山
[00:12:29.000 --> 00:12:30.000]  沒有登到耶和華的山
[00:12:30.000 --> 00:12:35.000]  而是奉自己神明的名行事
[00:12:35.000 --> 00:12:37.000]  我們看看周圍
[00:12:37.000 --> 00:12:39.000]  世人在拜偶像
[00:12:39.000 --> 00:12:40.000]  有人拜金
[00:12:40.000 --> 00:12:42.000]  有人拜聖解放
[00:12:42.000 --> 00:12:44.000]  有人拜自己
[00:12:44.000 --> 00:12:45.000]  拜權力
[00:12:45.000 --> 00:12:46.000]  拜武器
[00:12:46.000 --> 00:12:47.000]  拜手機
[00:12:47.000 --> 00:12:51.000]  拜名利名牌名人等等
[00:12:51.000 --> 00:12:52.000]  我們呢
[00:12:52.000 --> 00:12:55.000]  我們在這個環境裡
[00:12:55.000 --> 00:12:57.000]  當我們見到幕後的曙光的時候
[00:12:57.000 --> 00:12:59.000]  我們回到現在的時候
[00:12:59.000 --> 00:13:02.000]  我們見到這個未來的時候
[00:13:02.000 --> 00:13:05.000]  我們就好像看電影一樣
[00:13:05.000 --> 00:13:07.000]  有沒有人看電影先看結局
[00:13:07.000 --> 00:13:09.000]  或者現在全運會
[00:13:09.000 --> 00:13:11.000]  先看結局
[00:13:11.000 --> 00:13:13.000]  再看回頭
[00:13:13.000 --> 00:13:15.000]  你的心情會有什麼不同呢
[00:13:15.000 --> 00:13:17.000]  不要那麼緊張
[00:13:17.000 --> 00:13:19.000]  也知道誰贏了
[00:13:19.000 --> 00:13:21.000]  知道誰贏的時候
[00:13:21.000 --> 00:13:23.000]  我們就能夠有一個信念
[00:13:23.000 --> 00:13:25.000]  這裡說
[00:13:25.000 --> 00:13:27.000]  所以他有一個信仰的宣告
[00:13:27.000 --> 00:13:29.000]  就是我們要靠
[00:13:29.000 --> 00:13:32.000]  奉的意思就是靠耶和華
[00:13:32.000 --> 00:13:34.000]  我們神的名行
[00:13:34.000 --> 00:13:37.000]  直到永遠
[00:13:37.000 --> 00:13:40.000]  神讓我們見到這個未來
[00:13:40.000 --> 00:13:43.000]  我們怎樣才能去到這個未來
[00:13:43.000 --> 00:13:46.000]  靠什麼
[00:13:46.000 --> 00:13:48.000]  靠金
[00:13:48.000 --> 00:13:50.000]  靠名牌
[00:13:50.000 --> 00:13:52.000]  靠什麼
[00:13:52.000 --> 00:13:55.000]  靠耶和華才能去到這個未來
[00:13:55.000 --> 00:13:57.000]  所以
[00:13:57.000 --> 00:13:59.000]  雷家仙子宣告
[00:13:59.000 --> 00:14:02.000]  我們要奉耶和華的名而行
[00:14:02.000 --> 00:14:05.000]  直到永遠
[00:14:05.000 --> 00:14:07.000]  以賽亞
[00:14:07.000 --> 00:14:09.000]  在《以賽亞書》二章二兆四節
[00:14:09.000 --> 00:14:12.000]  見到一模一樣的異象
[00:14:12.000 --> 00:14:14.000]  他的回應是什麼呢
[00:14:14.000 --> 00:14:16.000]  我們來看看
[00:14:16.000 --> 00:14:21.000]  他說他要在耶和華的光明中行走
[00:14:21.000 --> 00:14:24.000]  當我們見到人的惡
[00:14:24.000 --> 00:14:27.000]  我們在這個世界很黑暗的時候
[00:14:27.000 --> 00:14:31.000]  我們當然要勇敢去指出人的惡
[00:14:31.000 --> 00:14:33.000]  但大家有沒有試過
[00:14:33.000 --> 00:14:36.000]  我們對我們的孩子 配偶經常指出
[00:14:36.000 --> 00:14:38.000]  或者世界指出了
[00:14:38.000 --> 00:14:41.000]  是不是指出了人家就會改
[00:14:41.000 --> 00:14:43.000]  會不會的
[00:14:43.000 --> 00:14:45.000]  不一定的
[00:14:45.000 --> 00:14:49.000]  不知道大家有沒有聽過這句話
[00:14:49.000 --> 00:14:51.000]  我們來看看
[00:14:51.000 --> 00:14:54.000]  「與其就著黑暗 不如燃燒自己」
[00:14:54.000 --> 00:14:58.000]  是突破創辦人修恩佩女士所說的
[00:14:58.000 --> 00:15:03.000]  我有一個靠主的發光的經歷
[00:15:03.000 --> 00:15:05.000]  我第一份工作
[00:15:05.000 --> 00:15:07.000]  我老闆有一個習慣
[00:15:07.000 --> 00:15:10.000]  他經常叫下屬幫他
[00:15:10.000 --> 00:15:12.000]  有電話來就幫他說
[00:15:12.000 --> 00:15:14.000]  「我不在」
[00:15:14.000 --> 00:15:16.000]  就幫他說這個謊話
[00:15:16.000 --> 00:15:18.000]  所有的下屬都會幫他說
[00:15:18.000 --> 00:15:20.000]  當時我也有些掙扎
[00:15:20.000 --> 00:15:22.000]  怎樣好呢
[00:15:22.000 --> 00:15:24.000]  如果我這麼小事都不幫老闆做
[00:15:24.000 --> 00:15:26.000]  他會不會不喜歡我呢
[00:15:26.000 --> 00:15:28.000]  同事也會不喜歡我
[00:15:28.000 --> 00:15:31.000]  我不說又要麻煩他們
[00:15:31.000 --> 00:15:33.000]  不過很感恩
[00:15:33.000 --> 00:15:36.000]  當時聖靈好像開了我的眼睛
[00:15:36.000 --> 00:15:39.000]  彷彿看到幕後的景象
[00:15:39.000 --> 00:15:41.000]  就是神先是最大的
[00:15:41.000 --> 00:15:43.000]  祂坐在寶座上
[00:15:43.000 --> 00:15:44.000]  祂是我的老闆
[00:15:44.000 --> 00:15:46.000]  祂才是我真正的大老闆
[00:15:46.000 --> 00:15:48.000]  我不可以得罪祂
[00:15:48.000 --> 00:15:50.000]  即使被人開除
[00:15:50.000 --> 00:15:53.000]  神也一定會為我預備另一份工作
[00:15:53.000 --> 00:15:55.000]  我就是靠著神
[00:15:55.000 --> 00:15:57.000]  死就死吧
[00:15:57.000 --> 00:15:59.000]  就跟老闆說
[00:15:59.000 --> 00:16:00.000]  我是基督徒
[00:16:00.000 --> 00:16:02.000]  我不說謊話
[00:16:02.000 --> 00:16:05.000]  大家猜猜老闆的回應是怎樣
[00:16:05.000 --> 00:16:10.000]  我也猜不到
[00:16:10.000 --> 00:16:13.000]  他就立刻離開辦公室
[00:16:13.000 --> 00:16:16.000]  下樓買飲料
[00:16:16.000 --> 00:16:19.000]  我就可以名正言順地說他不在了
[00:16:19.000 --> 00:16:24.000]  他真的每一次都是這樣離開
[00:16:24.000 --> 00:16:28.000]  最後老闆沒有不喜歡我
[00:16:28.000 --> 00:16:30.000]  他也沒有解僱我
[00:16:30.000 --> 00:16:32.000]  當我離開了這間公司後
[00:16:32.000 --> 00:16:34.000]  他還找我
[00:16:34.000 --> 00:16:36.000]  因為他跟我說
[00:16:36.000 --> 00:16:37.000]  你不說謊
[00:16:37.000 --> 00:16:39.000]  你真是一個很值得信賴的人
[00:16:39.000 --> 00:16:40.000]  很誠實
[00:16:40.000 --> 00:16:42.000]  讓姐妹們知道
[00:16:42.000 --> 00:16:45.000]  你正面對著甚麼黑暗
[00:16:45.000 --> 00:16:48.000]  我們有時候真的無法改變這個世界
[00:16:48.000 --> 00:16:49.000]  我們的孩子
[00:16:49.000 --> 00:16:50.000]  我們的配偶
[00:16:50.000 --> 00:16:54.000]  我們仍然覺得他們在黑暗當中
[00:16:54.000 --> 00:16:56.000]  我們很灰心
[00:16:56.000 --> 00:17:01.000]  菲利普·耶恩斯在《盼望的線索》這本書說
[00:17:01.000 --> 00:17:03.000]  對付環繞身邊的邪惡
[00:17:03.000 --> 00:17:06.000]  唯一有效的解決之道就是
[00:17:06.000 --> 00:17:08.000]  活得不一樣
[00:17:08.000 --> 00:17:11.000]  從今以後活得不一樣
[00:17:11.000 --> 00:17:14.000]  願意我們在性解放當中
[00:17:14.000 --> 00:17:17.000]  我們要怎樣活出性結
[00:17:17.000 --> 00:17:21.000]  我們要持守一夫一妻一生一世的婚姻
[00:17:21.000 --> 00:17:23.000]  不要被世界污染了我們
[00:17:23.000 --> 00:17:27.000]  《家公報》搞了18年的夫妻節
[00:17:27.000 --> 00:17:29.000]  我們就是要維繫夫婦的關係
[00:17:29.000 --> 00:17:31.000]  我們要向這個世界宣告
[00:17:31.000 --> 00:17:32.000]  一男一女
[00:17:32.000 --> 00:17:35.000]  一夫一妻的婚姻是美好的
[00:17:35.000 --> 00:17:38.000]  我們是行得通的
[00:17:38.000 --> 00:17:39.000]  是有效的
[00:17:39.000 --> 00:17:43.000]  我們要堅持在憎恨之處播放
[00:17:43.000 --> 00:17:44.000]  饒恕
[00:17:44.000 --> 00:17:47.000]  在講是非的環境播放
[00:17:47.000 --> 00:17:48.000]  緘默
[00:17:48.000 --> 00:17:50.000]  我們要保持緘默
[00:17:50.000 --> 00:17:52.000]  在欺壓員工
[00:17:52.000 --> 00:17:54.000]  沒有休息的狀態中
[00:17:54.000 --> 00:17:56.000]  如果你是老闆
[00:17:56.000 --> 00:17:58.000]  你要堅持讓員工休息
[00:17:58.000 --> 00:18:01.000]  讓你的工人休息
[00:18:01.000 --> 00:18:03.000]  在催谷孩子的世代中
[00:18:03.000 --> 00:18:05.000]  我們要讓孩子休息
[00:18:05.000 --> 00:18:08.000]  不要跟其他人一樣催谷他
[00:18:08.000 --> 00:18:12.000]  我們要善用神給我們的權力去愛人
[00:18:12.000 --> 00:18:13.000]  我們要抗衡
[00:18:13.000 --> 00:18:15.000]  歷史上一直告訴我們
[00:18:15.000 --> 00:18:17.000]  權力使人腐敗這句話
[00:18:17.000 --> 00:18:19.000]  我們要抗衡它
[00:18:19.000 --> 00:18:22.000]  因為我們要活出愛人
[00:18:22.000 --> 00:18:24.000]  因為我們看到
[00:18:24.000 --> 00:18:27.000]  永世的君王和平之君
[00:18:27.000 --> 00:18:29.000]  在寶座上有一天
[00:18:29.000 --> 00:18:31.000]  他要向我們審問
[00:18:31.000 --> 00:18:33.000]  我們要交帳
[00:18:33.000 --> 00:18:35.000]  我們看到我們的神
