
[00:00:00.000 --> 00:00:04.000]  謝敏姐姐帶我們去敬拜
[00:07:46.000 --> 00:07:50.000]  自由和牢獨這兩個字是對立的
[00:07:50.000 --> 00:07:53.000]  不過寶羅將這兩個字放在一起
[00:07:53.000 --> 00:07:54.000]  他很想帶出的是
[00:07:54.000 --> 00:07:58.000]  原來他的使命是為福音的緣故去做
[00:07:58.000 --> 00:08:03.000]  所以他就用他的自由去甘心做主的牢獨
[00:08:03.000 --> 00:08:05.000]  為福音的緣故去做
[00:08:05.000 --> 00:08:06.000]  我們會看到的是
[00:08:06.000 --> 00:08:09.000]  原來寶羅的生命很著重一件事
[00:08:09.000 --> 00:08:11.000]  就是他將他人生的眼光
[00:08:11.000 --> 00:08:15.000]  放在為主為福音的緣故去做不同的事情
[00:08:15.000 --> 00:08:18.000]  所以去到第20到第22節
[00:08:18.000 --> 00:08:21.000]  他說他對著四種人
[00:08:21.000 --> 00:08:25.000]  都同樣去展現那種自由牢獨的方式去服侍
[00:08:25.000 --> 00:08:26.000]  說到哪一批人呢
[00:08:26.000 --> 00:08:27.000]  有四種人的
[00:08:27.000 --> 00:08:30.000]  猶太人 律法以下的人
[00:08:30.000 --> 00:08:33.000]  沒有律法以下的人和軟弱的人
[00:08:33.000 --> 00:08:35.000]  先說一下猶太人
[00:08:35.000 --> 00:08:37.000]  這裡打錯了字 是猶太人
[00:08:37.000 --> 00:08:38.000]  猶太人
[00:08:38.000 --> 00:08:41.000]  當我們看《史圖行傳》或者看寶羅的《宣教》裡面
[00:08:41.000 --> 00:08:42.000]  我們都會看到的是
[00:08:42.000 --> 00:08:45.000]  寶羅很常在去到一個地方的時候
[00:08:45.000 --> 00:08:48.000]  都會進入一些猶太的會堂去傳道
[00:08:48.000 --> 00:08:51.000]  所以這個也是寶羅在宣教的過程中
[00:08:51.000 --> 00:08:54.000]  一群他很重視的群體
[00:08:54.000 --> 00:08:57.000]  寶羅說他為了這群猶太人
[00:08:57.000 --> 00:09:00.000]  他不去吃濟毆將的食物
[00:09:00.000 --> 00:09:03.000]  他不吃是為了得罪這群猶太人
[00:09:03.000 --> 00:09:05.000]  不過我們會看到
[00:09:05.000 --> 00:09:07.000]  當我們看第20節的時候
[00:09:07.000 --> 00:09:10.000]  我們會看到整個節是連著的
[00:09:10.000 --> 00:09:12.000]  猶太人和律法以下的人
[00:09:12.000 --> 00:09:14.000]  是放在同一節裏
[00:09:14.000 --> 00:09:16.000]  所以我猜寶羅想帶出的
[00:09:16.000 --> 00:09:18.000]  不單單只是一個族群
[00:09:18.000 --> 00:09:20.000]  而是說原來這群人
[00:09:20.000 --> 00:09:23.000]  在一些文化和習俗的傳統上
[00:09:23.000 --> 00:09:25.000]  他有一些律法要守
[00:09:25.000 --> 00:09:27.000]  其實是在說什麼呢
[00:09:27.000 --> 00:09:30.000]  其實原來前兩節寶羅已經處理了一些問題
[00:09:30.000 --> 00:09:33.000]  就是在說守國禮的問題
[00:09:33.000 --> 00:09:35.000]  就是在說第八章裏面
[00:09:35.000 --> 00:09:40.000]  吃一些食物節期禁忌的問題
[00:09:40.000 --> 00:09:42.000]  所以寶羅說什麼呢
[00:09:42.000 --> 00:09:45.000]  其實是在說原來他成為了基督徒
[00:09:45.000 --> 00:09:48.000]  其實他大可以不需要守猶太的律法
[00:09:48.000 --> 00:09:50.000]  不過他也同樣去守
[00:09:50.000 --> 00:09:54.000]  原故不是因為要藉律法去討神起源
[00:09:54.000 --> 00:09:56.000]  而是他很想的是
[00:09:56.000 --> 00:09:59.000]  在沒有違反福音的真理下
[00:09:59.000 --> 00:10:02.000]  他很想得著這群律法以下的人
[00:10:02.000 --> 00:10:06.000]  同樣之後寶羅說到沒有律法的人
[00:10:06.000 --> 00:10:08.000]  即是在說什麼呢
[00:10:08.000 --> 00:10:10.000]  即是在說那群外邦人
[00:10:10.000 --> 00:10:12.000]  這群外邦人不需要守摩西的律法
[00:10:12.000 --> 00:10:16.000]  他們也沒有以摩西的律法為他們生命裏的核心
[00:10:16.000 --> 00:10:18.000]  寶羅說對著這群人
[00:10:18.000 --> 00:10:21.000]  他就做沒有律法的人
[00:10:21.000 --> 00:10:23.000]  不過同樣很特別的是
[00:10:23.000 --> 00:10:25.000]  他強調的是什麼呢
[00:10:25.000 --> 00:10:27.000]  原來他也有一些原則和立場
[00:10:27.000 --> 00:10:29.000]  因為在後半句他說
[00:10:29.000 --> 00:10:32.000]  其實我在神面前不是沒有律法
[00:10:32.000 --> 00:10:35.000]  在基督面前正是在律法以下
[00:10:35.000 --> 00:10:37.000]  所以寶羅說的是什麼呢
[00:10:37.000 --> 00:10:41.000]  他說他在過程中也照守那些律法
[00:10:41.000 --> 00:10:43.000]  不過那些律法是基督的真理
[00:10:43.000 --> 00:10:46.000]  他守的是他和基督的關係
[00:10:46.000 --> 00:10:48.000]  他信服聖靈的引領
[00:10:48.000 --> 00:10:50.000]  到了第22節
[00:10:50.000 --> 00:10:52.000]  我們會看到突然出現另一個類型的人
[00:10:52.000 --> 00:10:54.000]  就是軟弱的人
[00:10:54.000 --> 00:10:56.000]  其實這一句有另一個譯法是說什麼呢
[00:10:56.000 --> 00:10:58.000]  向軟弱的人
[00:10:58.000 --> 00:11:00.000]  我就成了軟弱的人
[00:11:00.000 --> 00:11:03.000]  我們回顧第八章的內容的時候
[00:11:03.000 --> 00:11:05.000]  我們會看到的是
[00:11:05.000 --> 00:11:07.000]  寶羅為了一群軟弱的人
[00:11:07.000 --> 00:11:09.000]  他不去吃那些製偶像之物
[00:11:09.000 --> 00:11:11.000]  為了得獎他們
[00:11:11.000 --> 00:11:14.000]  不過當我們看整個20至22節的時候
[00:11:14.000 --> 00:11:15.000]  我們覺得很特別
[00:11:15.000 --> 00:11:18.000]  寶羅一開始說了一群有律法以下的人
[00:11:18.000 --> 00:11:21.000]  和說了一群沒有律法以下的人
[00:11:21.000 --> 00:11:23.000]  不過當說軟弱的人的時候
[00:11:23.000 --> 00:11:26.000]  他又不是說這個平衡
[00:11:26.000 --> 00:11:28.000]  他不會說完軟弱的人
[00:11:28.000 --> 00:11:29.000]  就為了得獎軟弱的人
[00:11:29.000 --> 00:11:31.000]  之後再說為堅強的人
[00:11:31.000 --> 00:11:33.000]  就為了得獎堅強的人
[00:11:33.000 --> 00:11:34.000]  寶羅很想
[00:11:34.000 --> 00:11:37.000]  如何專注在軟弱上呢
[00:11:37.000 --> 00:11:39.000]  其實他很想帶出的是
[00:11:39.000 --> 00:11:41.000]  原來我們教會群體
[00:11:41.000 --> 00:11:44.000]  我們為了那些信心軟弱的人著想的時候
[00:11:44.000 --> 00:11:46.000]  為免他們跌倒的時候
[00:11:46.000 --> 00:11:49.000]  為免福音能夠自由流動的時候
[00:11:49.000 --> 00:11:53.000]  原來我們信徒在行駛一些自由上
[00:11:53.000 --> 00:11:56.000]  原來我們都需要一些調整
[00:11:56.000 --> 00:12:00.000]  所以在第22節的後半段
[00:12:00.000 --> 00:12:03.000]  我們會看到寶羅帶出一個
[00:12:03.000 --> 00:12:06.000]  結束了之前幾個句子的模式是什麼呢
[00:12:06.000 --> 00:12:08.000]  他說為了什麼人
[00:12:08.000 --> 00:12:10.000]  他要做什麼人
[00:12:10.000 --> 00:12:12.000]  就是為了得獎什麼人
[00:12:12.000 --> 00:12:14.000]  寶羅很想帶出的是
[00:12:14.000 --> 00:12:17.000]  原來他都會這樣貼近不同的人
[00:12:17.000 --> 00:12:19.000]  不過寶羅同時帶出的就是
[00:12:19.000 --> 00:12:21.000]  他不是沒有立場
[00:12:21.000 --> 00:12:23.000]  不是為了迎合人
[00:12:23.000 --> 00:12:25.000]  為了取得群體的喜悅
[00:12:25.000 --> 00:12:27.000]  他就去做很多不同的事情
[00:12:27.000 --> 00:12:29.000]  寶羅並不是說
[00:12:29.000 --> 00:12:31.000]  當我們和一群淫亂的人的時候
[00:12:31.000 --> 00:12:33.000]  我們就要做淫亂的人
[00:12:33.000 --> 00:12:35.000]  為了得獎淫亂的人
[00:12:35.000 --> 00:12:37.000]  寶羅也不是說我們和一些說髒話的人
[00:12:37.000 --> 00:12:39.000]  我們就要做說髒話的人
[00:12:39.000 --> 00:12:41.000]  為了得獎說髒話的人
[00:12:41.000 --> 00:12:43.000]  寶羅很想說的是
[00:12:43.000 --> 00:12:45.000]  其實他很有立場
[00:12:45.000 --> 00:12:46.000]  很有原則
[00:12:46.000 --> 00:12:48.000]  他知道的是什麼呢
[00:12:48.000 --> 00:12:50.000]  他要守基督的律法
[00:12:50.000 --> 00:12:52.000]  但同一時間他要知道的是
[00:12:52.000 --> 00:12:54.000]  無論如何總要救些人
[00:12:54.000 --> 00:12:56.000]  即是什麼呢
[00:12:56.000 --> 00:12:58.000]  其實是說原來我們和
[00:12:58.000 --> 00:13:00.000]  生活中很多不同背景的人
[00:13:00.000 --> 00:13:02.000]  一起生活
[00:13:02.000 --> 00:13:04.000]  我們要和他們相處和接觸
[00:13:04.000 --> 00:13:06.000]  同一時間我們在相處中
[00:13:06.000 --> 00:13:08.000]  我們了解他們在生活上
[00:13:08.000 --> 00:13:10.000]  有什麼掙扎和困難
[00:13:10.000 --> 00:13:12.000]  同一時間我們用最適切的方法
[00:13:12.000 --> 00:13:14.000]  希望他有機會得到福音
[00:13:14.000 --> 00:13:16.000]  甚至他能夠被關顧
[00:13:16.000 --> 00:13:18.000]  其實
[00:13:18.000 --> 00:13:20.000]  這個行動
[00:13:20.000 --> 00:13:22.000]  我們在耶穌基督的身上
[00:13:22.000 --> 00:13:24.000]  同樣都這樣去見到
[00:13:24.000 --> 00:13:26.000]  因為耶穌基督都是這樣
[00:13:26.000 --> 00:13:28.000]  道成肉身去到人群當中
[00:13:28.000 --> 00:13:30.000]  不過耶穌基督也不是沒有原則
[00:13:30.000 --> 00:13:32.000]  耶穌基督也有不同的要求
[00:13:32.000 --> 00:13:34.000]  也有他的堅持
[00:13:34.000 --> 00:13:36.000]  寶羅同樣都是這樣效法
[00:13:36.000 --> 00:13:38.000]  所以寶羅在第23節
[00:13:38.000 --> 00:13:40.000]  他說了一樣東西
[00:13:40.000 --> 00:13:42.000]  凡我所行的都是為福音的緣故
[00:13:42.000 --> 00:13:44.000]  為要與人同得福音的好處
[00:13:44.000 --> 00:13:46.000]  我們見到的是
[00:13:46.000 --> 00:13:48.000]  寶羅的生命
[00:13:48.000 --> 00:13:50.000]  他只專注一件事
[00:13:50.000 --> 00:13:52.000]  就是福音得而拓展
[00:13:52.000 --> 00:13:54.000]  同一時間這個目標
[00:13:54.000 --> 00:13:56.000]  都影響他如何去做行事為人
[00:13:56.000 --> 00:13:58.000]  他做的事是什麼呢
[00:13:58.000 --> 00:14:00.000]  他甘願去做那些人
[00:14:00.000 --> 00:14:02.000]  希望那些人能夠認識福音
[00:14:02.000 --> 00:14:04.000]  同一時間
[00:14:04.000 --> 00:14:06.000]  他都願意為這班人
[00:14:06.000 --> 00:14:08.000]  付出一些代價
[00:14:08.000 --> 00:14:10.000]  我們會見到的是
[00:14:10.000 --> 00:14:12.000]  在第19至23節
[00:14:12.000 --> 00:14:14.000]  其實有一個字在結尾都出現
[00:14:14.000 --> 00:14:16.000]  這個字是什麼呢
[00:14:16.000 --> 00:14:18.000]  就是得字
[00:14:18.000 --> 00:14:20.000]  特別的是在第22節的得字
[00:14:20.000 --> 00:14:22.000]  其實在經文裏
[00:14:22.000 --> 00:14:24.000]  在原文裏都是他專注的字眼
[00:14:24.000 --> 00:14:26.000]  寶羅很想帶出的是什麼呢
[00:14:26.000 --> 00:14:28.000]  就是他如何去用
[00:14:28.000 --> 00:14:30.000]  那些自由也好
[00:14:30.000 --> 00:14:32.000]  我們信徒如何有自由也好
[00:14:32.000 --> 00:14:34.000]  不要忘記的是什麼呢
[00:14:34.000 --> 00:14:36.000]  我們所做的事
[00:14:36.000 --> 00:14:38.000]  我們都可以維護福音自由流動
[00:14:38.000 --> 00:14:40.000]  我們都要讓更多人
[00:14:40.000 --> 00:14:42.000]  去認識福音
[00:14:42.000 --> 00:14:44.000]  我們會見到的是
[00:14:44.000 --> 00:14:46.000]  寶羅看自由是一件什麼事情呢
[00:14:46.000 --> 00:14:48.000]  寶羅看自由
[00:14:48.000 --> 00:14:50.000]  其實不是想怎樣就怎樣
[00:14:50.000 --> 00:14:52.000]  不是我們的人生完全沒有規範
[00:14:52.000 --> 00:14:54.000]  而是建基於一個
[00:14:54.000 --> 00:14:56.000]  很重要的基礎
[00:14:56.000 --> 00:14:58.000]  就是為福音的自由流動的緣故
[00:14:58.000 --> 00:15:00.000]  我們這樣去行使那些自由
[00:15:00.000 --> 00:15:02.000]  當我們去做任何事的時候
[00:15:02.000 --> 00:15:04.000]  我們知道福音原來對人的生命
[00:15:04.000 --> 00:15:06.000]  是多麼重要的時候
[00:15:06.000 --> 00:15:08.000]  我們行使我們人生上
[00:15:08.000 --> 00:15:10.000]  很多不同的自由的時候
[00:15:10.000 --> 00:15:12.000]  我們是要讓人去看見
[00:15:12.000 --> 00:15:14.000]  信仰是一件什麼事情
[00:15:14.000 --> 00:15:16.000]  不過弟兄姊妹
[00:15:16.000 --> 00:15:18.000]  我們通常定義的自由是什麼呢
[00:15:18.000 --> 00:15:20.000]  專注在自己先行
[00:15:20.000 --> 00:15:22.000]  我想怎樣就怎樣
[00:15:22.000 --> 00:15:24.000]  這些是我的慾望
[00:15:24.000 --> 00:15:26.000]  是我的私慾
[00:15:26.000 --> 00:15:28.000]  我就是想要那些東西
[00:15:28.000 --> 00:15:30.000]  就好像哥林多信和他之前說的
[00:15:30.000 --> 00:15:32.000]  吃一些製偶像之物一樣
[00:15:32.000 --> 00:15:34.000]  我想這樣做就這樣做
[00:15:34.000 --> 00:15:36.000]  我問的是這些自由帶來的是什麼呢
[00:15:36.000 --> 00:15:38.000]  可能我們只是想
[00:15:38.000 --> 00:15:40.000]  繼續要多一點
[00:15:40.000 --> 00:15:42.000]  我們會不滿足
[00:15:42.000 --> 00:15:44.000]  我們會覺得永遠都不夠
[00:15:44.000 --> 00:15:46.000]  不過保羅帶給我們看的是
[00:15:46.000 --> 00:15:48.000]  原來我們作為基督徒
[00:15:48.000 --> 00:15:50.000]  自由是一件什麼事情呢
[00:15:50.000 --> 00:15:52.000]  我們要自由,我們不要忘記
[00:15:52.000 --> 00:15:54.000]  我們所做,我們可以做很多不同的事
[00:15:54.000 --> 00:15:56.000]  但在我們做很多不同的事的時候
[00:15:56.000 --> 00:15:58.000]  我們所做的事
[00:15:58.000 --> 00:16:00.000]  有沒有成為了福音的阻隔呢
[00:16:00.000 --> 00:16:02.000]  我們做的事
[00:16:02.000 --> 00:16:04.000]  人們怎樣去看信仰呢
[00:16:04.000 --> 00:16:06.000]  我們做的事
[00:16:06.000 --> 00:16:08.000]  目標是不是為了要得人
[00:16:08.000 --> 00:16:10.000]  讓那些人去認識福音呢
[00:16:10.000 --> 00:16:12.000]  當我去想
[00:16:12.000 --> 00:16:14.000]  這篇講章的時候
[00:16:14.000 --> 00:16:16.000]  我想起一個片段
[00:16:16.000 --> 00:16:18.000]  這個片段是源自青少部一班足球隊的成員
[00:16:18.000 --> 00:16:20.000]  如果大家聽我之前
[00:16:20.000 --> 00:16:22.000]  有分享過,其實這一班足球隊的成員
[00:16:22.000 --> 00:16:24.000]  很特別的
[00:16:24.000 --> 00:16:26.000]  我們有一班是去翻開教會的
[00:16:26.000 --> 00:16:28.000]  而這一班其實是有一些
[00:16:28.000 --> 00:16:30.000]  弟兄姊妹
[00:16:30.000 --> 00:16:34.000]  他們帶一些很久沒有回來教會的弟兄一起去踢球
[00:16:34.000 --> 00:16:36.000]  甚至有一些是他們的新朋友
[00:16:36.000 --> 00:16:38.000]  可能是一起踢球的一些球友
[00:16:38.000 --> 00:16:40.000]  這些球隊
[00:16:40.000 --> 00:16:42.000]  踢外面的
[00:16:42.000 --> 00:16:44.000]  教會的聯賽都踢了差不多兩年
[00:16:44.000 --> 00:16:46.000]  在過程中
[00:16:46.000 --> 00:16:48.000]  一開始都覺得他們很冷酷
[00:16:48.000 --> 00:16:50.000]  不知道怎樣跟他們合作
[00:16:50.000 --> 00:16:52.000]  但慢慢踢球的時候
[00:16:52.000 --> 00:16:54.000]  有機會一起吃飯
[00:16:54.000 --> 00:16:56.000]  相處
[00:16:56.000 --> 00:16:58.000]  在過程中彼此認識
[00:16:58.000 --> 00:17:00.000]  但這隊球隊
[00:17:00.000 --> 00:17:02.000]  我堅持一件事
[00:17:02.000 --> 00:17:04.000]  在過程中
[00:17:04.000 --> 00:17:06.000]  我都很想讓他們認識教會球是一件怎樣的事情
[00:17:06.000 --> 00:17:08.000]  所以
[00:17:08.000 --> 00:17:10.000]  我都很希望
[00:17:10.000 --> 00:17:12.000]  在比賽之後我們會一起分享
[00:17:12.000 --> 00:17:14.000]  一起去祈禱的時候
[00:17:14.000 --> 00:17:16.000]  這個片段是什麼呢
[00:17:16.000 --> 00:17:18.000]  就是上個星期
[00:17:18.000 --> 00:17:20.000]  我們跟另一間教會踢了一場聯賽
[00:17:20.000 --> 00:17:22.000]  當時去到
[00:17:22.000 --> 00:17:24.000]  下半場完場的時候
[00:17:24.000 --> 00:17:26.000]  比數是2比1
[00:17:26.000 --> 00:17:28.000]  我們正在輸
[00:17:28.000 --> 00:17:30.000]  之後
[00:17:30.000 --> 00:17:32.000]  對方就出了一個戰術
[00:17:32.000 --> 00:17:34.000]  如果大家有看過運動就知道
[00:17:34.000 --> 00:17:36.000]  通常去到那些時候
[00:17:36.000 --> 00:17:38.000]  臨完場就用拖延戰術
[00:17:38.000 --> 00:17:40.000]  推球到
[00:17:40.000 --> 00:17:42.000]  角球旗那裡
[00:17:42.000 --> 00:17:44.000]  然後等完場
[00:17:44.000 --> 00:17:46.000]  在過程中
[00:17:46.000 --> 00:17:48.000]  最後
[00:17:48.000 --> 00:17:50.000]  比數就是我們追回一球
[00:17:50.000 --> 00:17:52.000]  不過我覺得比數不重要
[00:17:52.000 --> 00:17:54.000]  重要的是賽後的
[00:17:54.000 --> 00:17:56.000]  一個debriefing
[00:17:56.000 --> 00:17:58.000]  有一個新朋友
[00:17:58.000 --> 00:18:00.000]  他沒有去過教會
