
[00:00:00.000 --> 00:00:05.680]  今天跟大家分享一個宣教福音的行動
[00:10:10.160 --> 00:10:12.280]  原來附近是有街邊攤檔的
[00:10:12.280 --> 00:10:14.200]  那些街邊攤檔是買鞋膠的
[00:10:14.200 --> 00:10:17.200]  原來脫底是這麼常見的
[00:10:17.200 --> 00:10:18.680]  我不是想說聖地遊
[00:10:18.680 --> 00:10:19.520]  不是想說脫底
[00:10:19.520 --> 00:10:21.600]  我想說耶穌走遍哪裡啊?
[00:10:21.600 --> 00:10:23.240]  各城各鄉
[00:10:23.240 --> 00:10:24.840]  耶穌有沒有vibrant底啊?
[00:10:24.840 --> 00:10:26.160]  沒有啊
[00:10:26.160 --> 00:10:27.800]  耶穌厲害
[00:10:27.800 --> 00:10:29.360]  走遍各城各鄉
[00:10:29.360 --> 00:10:31.240]  我們明白不明白什麼叫地理啊?
[00:10:31.240 --> 00:10:35.200]  死海是水平線以上還是以下?
[00:10:36.160 --> 00:10:37.960]  水平線以下很多啊
[00:10:37.960 --> 00:10:40.440]  耶路撒冷在水平線以上還是以下?
[00:10:40.440 --> 00:10:41.840]  以上
[00:10:41.840 --> 00:10:42.920]  有很多啊
[00:10:42.920 --> 00:10:45.320]  耶穌走遍各城各鄉
[00:10:45.320 --> 00:10:46.600]  好像怎樣呢?
[00:10:46.600 --> 00:10:47.360]  像而已
[00:10:47.360 --> 00:10:48.520]  超越過
[00:10:48.520 --> 00:10:49.960]  我們在西環
[00:10:49.960 --> 00:10:52.600]  走上去山頂
[00:10:52.600 --> 00:10:54.080]  明白了吧?
[00:10:54.080 --> 00:10:55.080]  西環
[00:10:55.080 --> 00:10:57.640]  傳福音傳上山頂的感覺會是怎樣呢?
[00:10:57.640 --> 00:11:00.960]  由山頂又傳福音傳到調景嶺
[00:11:00.960 --> 00:11:02.040]  你明白嗎?
[00:11:02.440 --> 00:11:05.320]  耶穌走遍各城各鄉
[00:11:05.320 --> 00:11:07.320]  為什麼要這麼辛苦呢?
[00:11:07.320 --> 00:11:09.840]  就是要去宣講天國的福音
[00:11:09.840 --> 00:11:11.640]  醫治各樣的病症
[00:11:11.640 --> 00:11:13.800]  在會堂裡面教訓人
[00:11:13.800 --> 00:11:16.040]  今天我們教會呢
[00:11:16.040 --> 00:11:16.640]  我們呢
[00:11:16.640 --> 00:11:17.960]  挺好的
[00:11:17.960 --> 00:11:19.760]  恩福堂有一個很好的地方
[00:11:19.760 --> 00:11:20.720]  就是冷氣夠
[00:11:20.720 --> 00:11:22.920]  夠過頭了
[00:11:22.920 --> 00:11:23.880]  雖然我們有披肩
[00:11:23.880 --> 00:11:26.600]  恩福堂不僅冷氣夠
[00:11:26.600 --> 00:11:28.040]  還有人情味
[00:11:28.040 --> 00:11:30.200]  人多不代表不溫暖
[00:11:30.200 --> 00:11:31.400]  我們也很有人情味
[00:11:31.400 --> 00:11:32.040]  很溫暖
[00:11:32.040 --> 00:11:34.200]  所以我們有很多人招集
[00:11:34.200 --> 00:11:37.800]  但是教會不僅是招集人一起敬拜的
[00:11:37.800 --> 00:11:39.120]  我們敬拜完之後
[00:11:39.120 --> 00:11:40.680]  我們要出去傳道的
[00:11:40.680 --> 00:11:44.120]  耶穌不僅是在會堂裡面教訓人的
[00:11:44.120 --> 00:11:46.760]  耶穌在會堂裡面教訓人之後
[00:11:46.760 --> 00:11:48.680]  就是出去傳道
[00:11:48.680 --> 00:11:50.760]  去醫治各樣的病症
[00:11:50.760 --> 00:11:52.760]  去關懷不同的人
[00:11:52.760 --> 00:11:54.720]  今天我們要說
[00:11:54.720 --> 00:11:57.280]  跟隨耶穌基督的腳踵
[00:11:57.280 --> 00:11:59.720]  我們要跟隨耶穌基督的榜樣
[00:12:00.240 --> 00:12:01.880]  待會母親節
[00:12:01.880 --> 00:12:02.760]  通常我們
[00:12:02.760 --> 00:12:03.480]  要不下午
[00:12:03.480 --> 00:12:04.160]  要不晚上
[00:12:04.160 --> 00:12:04.960]  下午比較便宜
[00:12:04.960 --> 00:12:07.080]  我們就會出去吃飯
[00:12:07.080 --> 00:12:09.720]  有沒有一些母親還沒相信主呢?
[00:12:09.720 --> 00:12:12.200]  你有沒有一些母親還沒相信主呢?
[00:12:12.200 --> 00:12:14.000]  我用了很多年
[00:12:14.000 --> 00:12:14.840]  也不是很多年
[00:12:14.840 --> 00:12:16.400]  五年的時間
[00:12:16.400 --> 00:12:17.840]  母親節
[00:12:17.840 --> 00:12:19.560]  帶著我媽媽去信耶穌
[00:12:19.560 --> 00:12:22.560]  待會我們也可以走遍各茶樓
[00:12:22.560 --> 00:12:25.440]  我們不僅如此
[00:12:25.440 --> 00:12:26.320]  會不會有些母親
[00:12:26.320 --> 00:12:27.600]  你的兒女還沒信主呢?
[00:12:28.760 --> 00:12:29.960]  不要確定
[00:12:29.960 --> 00:12:30.760]  不知道他們是否相信主呢?
[00:12:30.760 --> 00:12:32.960]  信了又好像不相信
[00:12:32.960 --> 00:12:36.160]  我們可以把握這個機會
[00:12:36.160 --> 00:12:37.680]  在不同的地方裡面
[00:12:37.680 --> 00:12:38.560]  吃飯的時候
[00:12:38.560 --> 00:12:39.640]  跟子女說
[00:12:39.640 --> 00:12:40.760]  今天母親節
[00:12:40.760 --> 00:12:41.840]  謝謝你們的禮物
[00:12:41.840 --> 00:12:42.760]  不過
[00:12:42.760 --> 00:12:44.920]  讓我說一點點好不好?
[00:12:44.920 --> 00:12:45.800]  是不是?
[00:12:45.800 --> 00:12:47.520]  他會不會讓你說?
[00:12:47.520 --> 00:12:49.640]  說什麼都可以
[00:12:49.640 --> 00:12:50.560]  然後說你
[00:12:50.560 --> 00:12:51.200]  不是說
[00:12:51.200 --> 00:12:52.440]  信耶穌
[00:12:52.440 --> 00:12:53.000]  嘮叨他
[00:12:53.000 --> 00:12:54.120]  你相信吧
[00:12:54.120 --> 00:12:54.680]  不是這樣
[00:12:54.680 --> 00:12:56.200]  說你的見證
[00:12:56.200 --> 00:12:57.680]  說你的見證
[00:12:58.080 --> 00:13:00.480]  神怎樣來到你裡面
[00:13:00.480 --> 00:13:01.680]  醫治你
[00:13:01.680 --> 00:13:03.080]  關懷你
[00:13:03.080 --> 00:13:03.920]  待會會說
[00:13:03.920 --> 00:13:04.960]  耶穌關懷你
[00:13:04.960 --> 00:13:05.880]  耶穌醫治你
[00:13:05.880 --> 00:13:07.600]  然後你問問你的子女
[00:13:07.600 --> 00:13:09.240]  問問同台吃飯的人
[00:13:09.240 --> 00:13:11.480]  你有什麼祈禱事項
[00:13:11.480 --> 00:13:13.520]  我可以關心你
[00:13:13.520 --> 00:13:15.360]  這個是不是福音?
[00:13:15.360 --> 00:13:16.840]  這個是福音
[00:13:16.840 --> 00:13:17.960]  然後下個主日
[00:13:17.960 --> 00:13:18.960]  不如這樣吧
[00:13:18.960 --> 00:13:19.800]  我們一起
[00:13:19.800 --> 00:13:22.080]  回到教會去崇拜
[00:13:22.080 --> 00:13:23.760]  回到各團契裡面
[00:13:23.760 --> 00:13:25.240]  來認識神
[00:13:25.240 --> 00:13:26.640]  恩福堂有很多茶經
[00:13:26.880 --> 00:13:28.720]  有很多恩福三寶
[00:13:28.720 --> 00:13:29.080]  是不是?
