
[00:00:00.000 --> 00:00:05.240]  好,五安弟兄姊妹,多謝敬拜隊
[00:04:47.320 --> 00:04:50.320]  原來在教會這條村裡面
[00:04:50.320 --> 00:04:53.320]  也有一個差不多的盒子在這裡流傳過
[00:04:53.320 --> 00:04:54.920]  那個盒子是什麼來的?
[00:04:54.920 --> 00:04:59.920]  是一個有很多很多恩典在裡面的福音盒子
[00:04:59.920 --> 00:05:03.720]  耶穌基督在十字架上為我們的罪死
[00:05:03.720 --> 00:05:04.920]  祂拯救我們
[00:05:04.920 --> 00:05:08.520]  然後祂吩咐我們要將這個福音傳出去
[00:05:08.520 --> 00:05:11.120]  原來這個盒子在我們裡面
[00:05:11.120 --> 00:05:14.520]  這個祝福的循環早已經開始了
[00:05:14.520 --> 00:05:17.920]  不過這個盒子現在的狀態是怎樣的?
[00:05:17.920 --> 00:05:25.520]  是因為每個人都按著他的本份傳出去
[00:05:25.520 --> 00:05:28.320]  然後這個盒子一直都是滿滿的
[00:05:28.320 --> 00:05:30.920]  還是去到某個人的身上
[00:05:30.920 --> 00:05:33.720]  這個盒子就停止了沒有傳出去?
[00:05:33.720 --> 00:05:37.120]  這個盒子現在藏在哪裡了?
[00:05:37.120 --> 00:05:40.520]  會不會在你的背囊裡?
[00:05:40.520 --> 00:05:43.920]  你拿了裡面的那份恩典沒有?
[00:05:43.920 --> 00:05:46.520]  我又問你傳了出去沒有?
[00:05:46.520 --> 00:05:47.720]  你的父母
[00:05:47.720 --> 00:05:49.520]  你的福音是誰給你的?
[00:05:49.520 --> 00:05:52.520]  可能是你的父母、你的家人、你的朋友
[00:05:52.520 --> 00:05:53.720]  給了你福音
[00:05:53.720 --> 00:05:56.920]  這個盒子現在放在哪裡了?
[00:05:56.920 --> 00:05:59.920]  可能偶然回來教會的時候
[00:05:59.920 --> 00:06:01.520]  你會打開盒子來看看
[00:06:01.520 --> 00:06:02.320]  那些是什麼?
[00:06:02.320 --> 00:06:06.120]  唱詩、聽道、和組員一起玩、很開心
[00:06:06.120 --> 00:06:08.920]  然後你回到家又將它關起來
[00:06:08.920 --> 00:06:10.720]  藏在床下
[00:06:10.720 --> 00:06:12.520]  我今天要問的問題是
[00:06:12.520 --> 00:06:16.920]  你打算讓這個盒子還留在你的手裡嗎?
[00:06:16.920 --> 00:06:18.920]  今天想和你仔細去看看
[00:06:18.920 --> 00:06:20.720]  這個福音的盒子裡面
[00:06:20.720 --> 00:06:23.320]  寫著一張字條是寫著什麼
[00:06:23.320 --> 00:06:27.920]  裡面寫著《馬太福音》28章18至20節
[00:06:27.920 --> 00:06:29.520]  這段經文一般來說
[00:06:29.520 --> 00:06:31.720]  我們稱它為大使命
[00:06:31.720 --> 00:06:34.520]  是耶穌去服務升天離開地上之前
[00:06:34.520 --> 00:06:36.320]  留下的最後一句話
[00:06:36.320 --> 00:06:37.520]  讓我們一起讀
[00:06:37.520 --> 00:06:39.320]  我們準備,1、2、3
[00:06:39.320 --> 00:06:42.120]  「耶穌進前來,對他們說:
[00:06:42.120 --> 00:06:45.720]  天上地下所有的權柄都伺給我了
[00:06:45.720 --> 00:06:49.520]  所以,只萬民作我的門徒
[00:06:49.520 --> 00:06:52.920]  奉父子聖靈的名給他們施洗
[00:06:52.920 --> 00:06:56.920]  凡我所吩咐你們的,都教訓他們遵守
[00:06:56.920 --> 00:07:00.920]  我就常與你們同在,直到世界的末年」
[00:07:00.920 --> 00:07:02.520]  今天我想和你一起去看看
[00:07:02.520 --> 00:07:04.520]  為什麼這個祝福的循環
[00:07:04.520 --> 00:07:06.320]  有時候好像看來不太順利
[00:07:06.320 --> 00:07:08.320]  甚至有時候會停滯
[00:07:08.320 --> 00:07:10.920]  它放慢的原因究竟是什麼
[00:07:10.920 --> 00:07:13.120]  我會分兩個分題去看
[00:07:13.120 --> 00:07:16.120]  第一個分題叫做「虛,延續愛循環」
[00:07:16.120 --> 00:07:17.320]  這個愛循環
[00:07:17.320 --> 00:07:18.520]  我們有外有內
[00:07:18.520 --> 00:07:21.120]  不是說一個什麼經濟學的名詞
[00:07:21.120 --> 00:07:22.120]  我也不懂
[00:07:22.120 --> 00:07:24.120]  這個愛循環是我自己編的
[00:07:24.120 --> 00:07:24.920]  我編了一個名字
[00:07:24.920 --> 00:07:26.320]  愛循環說的是什麼呢?
[00:07:26.320 --> 00:07:30.920]  原來是說群體和微信者外面的人的關係
[00:07:30.920 --> 00:07:32.720]  一會兒我們看的內循環
[00:07:32.720 --> 00:07:36.320]  是說我們的屬靈生命和全方位的關係
[00:07:36.320 --> 00:07:37.320]  是什麼來的呢?
[00:07:37.320 --> 00:07:38.320]  我們一起去看看
[00:07:38.320 --> 00:07:40.120]  先看外面的循環
[00:07:40.120 --> 00:07:41.320]  第19節說
[00:07:41.320 --> 00:07:44.920]  「所以你們要去,使萬民作我的門徒」
[00:07:44.920 --> 00:07:49.120]  留意,這裡耶穌吩咐我們去做
[00:07:49.120 --> 00:07:51.920]  祂的動詞不是說「你們要來」
[00:07:51.920 --> 00:07:53.920]  而是「你們要去」
[00:07:53.920 --> 00:07:56.720]  耶穌吩咐我們要走出去
[00:07:56.720 --> 00:07:58.920]  而不是聚在一起
[00:07:58.920 --> 00:08:01.120]  為什麼盒子會不傳出去?
[00:08:01.120 --> 00:08:02.920]  斷纜的地方在哪裡?
[00:08:02.920 --> 00:08:04.720]  原來斷就是斷在
[00:08:04.720 --> 00:08:08.720]  我們是內聚而不是外展
[00:08:08.720 --> 00:08:13.720]  我想我們這裡應該有大概八成都是信義代
[00:08:13.720 --> 00:08:15.520]  我想對我們這群信義代
[00:08:15.520 --> 00:08:17.720]  在教會長大的信義代來說
[00:08:17.720 --> 00:08:21.120]  我們有一個難處讓我們很難走出去
[00:08:21.120 --> 00:08:22.120]  那是什麼呢?
[00:08:22.120 --> 00:08:24.720]  因為我們很習慣回教會
[00:08:24.720 --> 00:08:28.320]  我們很習慣來到教會
[00:08:28.320 --> 00:08:31.120]  我們從小就被父母帶來
[00:08:31.120 --> 00:08:33.520]  我們習慣了坐在這裡聽
[00:08:33.520 --> 00:08:35.720]  我們習慣了在這裡享受詩歌
[00:08:35.720 --> 00:08:37.520]  哇,敬拜隊唱得很好
[00:08:37.520 --> 00:08:38.920]  音樂很棒
[00:08:38.920 --> 00:08:42.520]  我們習慣了被導師、牧者關心
[00:08:42.520 --> 00:08:43.720]  不知不覺間
[00:08:43.720 --> 00:08:47.520]  我們將基督徒的生活等同於「返教會」
[00:08:47.520 --> 00:08:50.520]  基督徒「返教會」就是基督徒的生活
[00:08:50.520 --> 00:08:53.120]  我們以為回來就是終點
[00:08:53.120 --> 00:08:54.720]  不過耶穌也會說
[00:08:54.720 --> 00:08:57.920]  祂說「去」才是起點
[00:08:57.920 --> 00:09:02.520]  其實福音就像那盒食物
[00:09:02.520 --> 00:09:05.720]  上帝將舊音白白地給了你
[00:09:05.720 --> 00:09:07.720]  不是要你收起來
[00:09:07.720 --> 00:09:10.520]  而是要你過一手
[00:09:10.520 --> 00:09:13.120]  我所說的外面的循環是什麼?
[00:09:13.120 --> 00:09:17.120]  就是神給了你一份禮物
[00:09:17.120 --> 00:09:19.920]  然後你去給人家一份禮物
[00:09:19.920 --> 00:09:20.920]  不,等一下
[00:09:20.920 --> 00:09:22.320]  神給你一份禮物
[00:09:22.320 --> 00:09:23.320]  然後你給祂
[00:09:23.320 --> 00:09:24.120]  然後祂給我
[00:09:24.120 --> 00:09:25.720]  我又給祂
[00:09:25.720 --> 00:09:28.120]  然後神去到某個位置,祂又補充回去
[00:09:28.120 --> 00:09:28.920]  又這樣給
[00:09:28.920 --> 00:09:30.520]  這樣才是
[00:09:30.520 --> 00:09:32.720]  如果你停在這裡的話
[00:09:32.720 --> 00:09:34.720]  不向你的同學、朋友
[00:09:34.720 --> 00:09:38.320]  或者未信的親人分享耶穌的話
[00:09:38.320 --> 00:09:41.120]  福音的流動就斷了
[00:09:41.120 --> 00:09:43.520]  很多信義代我們覺得
[00:09:43.520 --> 00:09:44.520]  經常都會想
[00:09:44.520 --> 00:09:46.720]  我們信仰是父母的
[00:09:46.720 --> 00:09:49.720]  父母經歷的神蹟不關我的事
[00:09:49.720 --> 00:09:51.320]  為什麼你會這樣覺得?
[00:09:51.320 --> 00:09:55.520]  我想就是因為你從來沒有親自傳過
[00:09:55.520 --> 00:09:57.520]  當你沒有傳出去的時候
[00:09:57.520 --> 00:09:59.720]  你永遠都是一個消費者
[00:09:59.720 --> 00:10:01.920]  而不會是一個參與者
[00:10:01.920 --> 00:10:03.720]  你拿到的永遠都是二手的
[00:10:03.720 --> 00:10:04.920]  因為別人用完給你
[00:10:04.920 --> 00:10:06.920]  你拿著,然後不知道做什麼
[00:10:06.920 --> 00:10:11.120]  你從來都沒有經歷過一手的祝福
[00:10:11.120 --> 00:10:15.920]  所以,原來傳出去真的很重要
[00:10:15.920 --> 00:10:17.320]  說到這裡
[00:10:17.320 --> 00:10:18.920]  不知道你心裡有沒有想過
[00:10:18.920 --> 00:10:19.920]  你這樣回答我
[00:10:19.920 --> 00:10:22.320]  「阿君,我當然知道要傳」
[00:10:22.320 --> 00:10:24.520]  「但是我不敢」
[00:10:24.520 --> 00:10:26.920]  為什麼不敢?我又會問
[00:10:26.920 --> 00:10:33.320]  我發覺原來裡面是一個權柄和恐懼的對決
[00:10:33.320 --> 00:10:36.120]  如果我們回到我剛才的故事裡面
[00:10:36.120 --> 00:10:40.320]  你猜猜那家人為什麼會收了所有的食物?
[00:10:40.320 --> 00:10:42.120]  可能是貪心
[00:10:42.120 --> 00:10:44.720]  不過更深層的可能是什麼?
[00:10:44.720 --> 00:10:46.120]  可能是恐懼
[00:10:46.120 --> 00:10:49.120]  因為他怕我又傳出去的話
[00:10:49.120 --> 00:10:51.520]  我明天就沒有了
[00:10:51.520 --> 00:10:53.720]  不如先收起來吧
[00:10:53.720 --> 00:10:55.920]  可能今天我們不減傳福音
[00:10:55.920 --> 00:10:58.920]  往往背後都是有這兩個原因
[00:10:58.920 --> 00:11:00.520]  第一個就是自私
[00:11:00.520 --> 00:11:02.520]  內罪,收起來
[00:11:02.520 --> 00:11:04.720]  我只是想享受神的愛
[00:11:04.720 --> 00:11:06.320]  我不想惹麻煩
[00:11:06.320 --> 00:11:08.720]  上教會我再這裡真好
[00:11:08.720 --> 00:11:11.520]  搞這麼多事幹什麼?
[00:11:11.520 --> 00:11:13.120]  可能第二個原因是
[00:11:13.120 --> 00:11:14.520]  不是,你不是自私
[00:11:14.520 --> 00:11:16.120]  不過我害怕
[00:11:16.120 --> 00:11:18.520]  我裡面很怕被人取笑
[00:11:18.520 --> 00:11:20.920]  我不懂回答那些問題
[00:11:20.920 --> 00:11:22.120]  那些信仰問題
[00:11:22.120 --> 00:11:23.720]  哎呀,我很害怕,害怕什麼?
[00:11:23.720 --> 00:11:24.920]  害怕破壞關係
[00:11:24.920 --> 00:11:26.320]  哎呀,我很害怕
[00:11:26.320 --> 00:11:29.120]  我這麼差勁的說話,我不行的
[00:11:29.120 --> 00:11:33.320]  不過,請你看看第十八節經文那一部講
[00:11:33.320 --> 00:11:35.720]  耶穌說在你要去之前
[00:11:35.720 --> 00:11:36.920]  祂說了一句話
[00:11:36.920 --> 00:11:41.720]  祂說天上地下所有的權柄都次給耶穌
[00:11:41.720 --> 00:11:43.320]  這裡說的是什麼?
[00:11:43.320 --> 00:11:48.120]  這裡說的是整個大使命的基礎,地基
[00:11:48.120 --> 00:11:50.320]  這個整個大使命的地基
[00:11:50.320 --> 00:11:53.920]  耶穌不是先要你去開始
[00:11:53.920 --> 00:11:57.920]  而是先告訴你,我有權柄,我有資料
[00:11:57.920 --> 00:11:59.120]  這句話是什麼意思?
[00:11:59.120 --> 00:12:00.520]  這句話說的是
[00:12:00.520 --> 00:12:04.320]  其實傳福音的結果不是在你身上
[00:12:04.320 --> 00:12:06.720]  不是在你身上,是在於耶穌
[00:12:06.720 --> 00:12:10.120]  你只是負責傳盒那個
[00:12:10.120 --> 00:12:13.720]  你不需要管盒裡面還有多少食物
[00:12:13.720 --> 00:12:15.720]  這個是耶穌自己負責的
[00:12:15.720 --> 00:12:16.520]  就是什麼?
[00:12:16.520 --> 00:12:18.920]  對方信不信?會不會笑你?
[00:12:18.920 --> 00:12:20.120]  反應好不好?
[00:12:20.120 --> 00:12:22.520]  這些全部都不是你負責的範圍
[00:12:22.520 --> 00:12:24.520]  你傳了就可以了
[00:12:24.520 --> 00:12:25.720]  你怕什麼?
[00:12:25.720 --> 00:12:26.920]  你怕被拒絕?
[00:12:26.920 --> 00:12:28.720]  耶穌也被拒絕
[00:12:28.720 --> 00:12:30.120]  你怕怕錯?
[00:12:30.120 --> 00:12:33.720]  你信不信聖靈會帶領你?
[00:12:33.720 --> 00:12:38.120]  很多時候我們因為害怕而導致斷纜
[00:12:38.120 --> 00:12:39.720]  其實是在說什麼?
[00:12:39.720 --> 00:12:41.720]  在說你裡面相信什麼?
[00:12:41.720 --> 00:12:44.720]  你相信你的恐懼比耶穌的能力大
[00:12:44.720 --> 00:12:49.120]  你裡面的恐懼比耶穌的權柄更有力量
[00:12:49.120 --> 00:12:53.320]  不過耶穌今天提到的是天上地下所有的權柄
[00:12:53.320 --> 00:12:54.120]  包括什麼?
[00:12:54.120 --> 00:12:56.720]  包括你面對同學的壓力
[00:12:56.720 --> 00:13:00.120]  那份羞恥感都在耶穌的腳下
[00:13:00.120 --> 00:13:04.120]  靈姐妹,你有沒有試過在學校
[00:13:04.120 --> 00:13:06.120]  或者朋友問你
[00:13:06.120 --> 00:13:10.120]  為什麼你星期六經常都沒空?
[00:13:10.120 --> 00:13:11.720]  你怎麼回答?
[00:13:11.720 --> 00:13:13.720]  你有沒有害怕?不敢說
[00:13:13.720 --> 00:13:15.720]  我約了誰誰誰
[00:13:15.720 --> 00:13:17.120]  不過我想跟你說的是
[00:13:17.120 --> 00:13:20.120]  其實害怕、膽怯是正常的
[00:13:20.120 --> 00:13:22.120]  不過只要你開口
[00:13:22.120 --> 00:13:24.120]  原來神就會做事
[00:13:24.120 --> 00:13:26.520]  我為什麼說正常?
[00:13:26.520 --> 00:13:27.520]  因為我也是
[00:13:27.520 --> 00:13:29.520]  當我還年輕的時候
[00:13:29.520 --> 00:13:31.520]  我也經歷過這樣被人問
[00:13:31.520 --> 00:13:32.920]  而我不敢回答
[00:13:32.920 --> 00:13:35.520]  不過耶穌今天真的很想告訴我們
[00:13:35.520 --> 00:13:36.720]  祂有權柄
[00:13:36.720 --> 00:13:38.720]  就算你害怕
[00:13:38.720 --> 00:13:39.720]  只要你說
[00:13:39.720 --> 00:13:41.120]  神就肯做事
[00:13:41.120 --> 00:13:42.120]  好像我一樣
[00:13:42.120 --> 00:13:44.720]  長大後的今天我發現
[00:13:44.720 --> 00:13:46.720]  原來問題的背後就是
[00:13:46.720 --> 00:13:48.720]  如果那些不是朋友
[00:13:48.720 --> 00:13:50.720]  不是好人
[00:13:50.720 --> 00:13:52.720]  你回不來,他也會找東西挑剔你
[00:13:52.720 --> 00:13:55.520]  不過如果他是朋友的話
[00:13:55.520 --> 00:13:58.720]  他不會因為你信耶穌而不喜歡你
[00:13:58.720 --> 00:14:00.720]  反而他可以在你身上看到
[00:14:00.720 --> 00:14:03.720]  為什麼你每個星期都上教會
[00:14:03.720 --> 00:14:05.720]  犧牲這麼多
[00:14:05.720 --> 00:14:07.720]  他看到的是因為耶穌好
[00:14:07.720 --> 00:14:10.720]  福音就這樣被看見
[00:14:10.720 --> 00:14:12.720]  所以鼓勵你,大英姐妹
[00:14:12.720 --> 00:14:13.720]  大膽地走出去
[00:14:13.720 --> 00:14:15.720]  這是今天的第一點
[00:14:15.720 --> 00:14:16.720]  進入第二點
[00:14:16.720 --> 00:14:18.720]  第二點的題目叫「全」
[00:14:18.720 --> 00:14:20.720]  延續裏面的循環
[00:14:20.720 --> 00:14:21.720]  內循環
[00:14:21.720 --> 00:14:24.720]  經文20節說
[00:14:24.720 --> 00:14:26.720]  「凡我所吩咐你們的
[00:14:26.720 --> 00:14:28.720]  都教訓他們遵守
[00:14:28.720 --> 00:14:30.720]  我就常與你們同在
[00:14:30.720 --> 00:14:31.720]  直到世界的末了」
[00:14:31.720 --> 00:14:34.720]  這句裏面有一個很重要的應許
[00:14:34.720 --> 00:14:35.720]  在說什麼?
[00:14:35.720 --> 00:14:37.720]  當我們去使行作門徒
[00:14:37.720 --> 00:14:38.720]  教訓人遵守的時候
[00:14:38.720 --> 00:14:41.720]  耶穌的同在會和我們一起
[00:14:41.720 --> 00:14:43.720]  祂常與我們同在
[00:14:43.720 --> 00:14:45.720]  直到世界的末了
[00:14:45.720 --> 00:14:47.720]  又到我們信二代了
[00:14:47.720 --> 00:14:48.720]  有時我們會說
[00:14:48.720 --> 00:14:49.720]  不知道你有沒有說過
[00:14:49.720 --> 00:14:51.720]  「我感受不到神」
[00:14:51.720 --> 00:14:55.720]  「我覺得神不在,很遠」
[00:14:55.720 --> 00:14:57.720]  「我覺得祈禱很悶」
[00:14:57.720 --> 00:14:59.720]  「我覺得讀經沒有得著」
[00:14:59.720 --> 00:15:01.720]  「我覺得很遠,我真的看不到神」
[00:15:01.720 --> 00:15:03.720]  今日我讀經文的時候
[00:15:03.720 --> 00:15:05.720]  我很想大膽地告訴你
[00:15:05.720 --> 00:15:08.720]  原來有時候我們感覺不到神
[00:15:08.720 --> 00:15:10.720]  不是因為祂走了
[00:15:10.720 --> 00:15:13.720]  而是因為我們打破了祂的祝福循環
[00:15:13.720 --> 00:15:15.720]  那個內循環斷了
[00:15:15.720 --> 00:15:18.720]  所以明明祂常與我們同在
[00:15:18.720 --> 00:15:19.720]  你感受不到祂
[00:15:19.720 --> 00:15:21.720]  就是你沒有做
[00:15:21.720 --> 00:15:22.720]  什麼是內循環?
[00:15:22.720 --> 00:15:23.720]  裏面的循環就是
[00:15:23.720 --> 00:15:25.720]  當你願意去信服神
[00:15:25.720 --> 00:15:26.720]  去傳福音的時候
[00:15:26.720 --> 00:15:29.720]  你的生命會被挑戰
[00:15:29.720 --> 00:15:31.720]  你見到很多困難的時候
[00:15:31.720 --> 00:15:33.720]  你不能夠不去依靠神
[00:15:33.720 --> 00:15:35.720]  而當你去依靠神的時候
[00:15:35.720 --> 00:15:37.720]  你就會經歷神
[00:15:37.720 --> 00:15:38.720]  當你經歷神
[00:15:38.720 --> 00:15:39.720]  你信心就成長
[00:15:39.720 --> 00:15:41.720]  信心成長就越想去傳
[00:15:41.720 --> 00:15:43.720]  這個就是生命裏面
[00:15:43.720 --> 00:15:45.720]  一個豐盛生命的循環
[00:15:45.720 --> 00:15:47.720]  但是如果你不去傳的話
[00:15:47.720 --> 00:15:49.720]  這個循環就停了
[00:15:49.720 --> 00:15:51.720]  當你不去傳的時候
[00:15:51.720 --> 00:15:53.720]  你不需要為別人禱告
[00:15:53.720 --> 00:15:55.720]  什麼得救靈魂
[00:15:55.720 --> 00:15:56.720]  都不用被拒絕
[00:15:56.720 --> 00:15:58.720]  「我沒有事」
[00:15:58.720 --> 00:16:00.720]  你不需要再為別人靈魂禱告
[00:16:00.720 --> 00:16:02.720]  你不需要靠著聖靈的同在
[00:16:02.720 --> 00:16:04.720]  叫你去開口
[00:16:04.720 --> 00:16:06.720]  你只要靠著自己的感覺
[00:16:06.720 --> 00:16:08.720]  去維持自己的信仰
[00:16:08.720 --> 00:16:10.720]  然後你的信仰
[00:16:10.720 --> 00:16:12.720]  就會變成守住那些規矩
[00:16:12.720 --> 00:16:14.720]  而不是同神同功
[00:16:14.720 --> 00:16:17.720]  你當然會覺得你的生命很枯乾
[00:16:17.720 --> 00:16:19.720]  這個好像什麼呢
[00:16:19.720 --> 00:16:21.720]  我形容它好像
[00:16:21.720 --> 00:16:24.720]  你去學外語
[00:16:24.720 --> 00:16:26.720]  有時候我們去上那些
[00:16:26.720 --> 00:16:28.720]  其他語言的課
[00:16:28.720 --> 00:16:30.720]  上課學文法
[00:16:30.720 --> 00:16:32.720]  學那些字母
[00:16:32.720 --> 00:16:34.720]  學那些字型
[00:16:34.720 --> 00:16:39.720]  但是你從來都不和別人開口說話
[00:16:39.720 --> 00:16:41.720]  你永遠覺得很悶
[00:16:41.720 --> 00:16:43.720]  但是當你被迫
[00:16:43.720 --> 00:16:45.720]  要去幫助一個
[00:16:45.720 --> 00:16:48.720]  你正在學語言的外國人的時候
[00:16:48.720 --> 00:16:50.720]  你又能說
[00:16:50.720 --> 00:16:52.720]  然後你學
