
[00:00:00.000 --> 00:00:03.000]  我不知道經歷了復活節
[00:02:33.000 --> 00:02:35.000]  要幾個小時
[00:02:35.000 --> 00:02:39.000]  他們到二馬坎斯的時候已經傍晚
[00:02:39.000 --> 00:02:45.000]  今天的講題是由皺眉頭到火熱再滲透
[00:02:45.000 --> 00:02:48.000]  為什麼皺眉頭會火熱再滲透呢?
[00:02:48.000 --> 00:02:50.000]  事不宜遲
[00:02:50.000 --> 00:02:53.000]  我們首先讀出今天頭一段經文
[00:02:53.000 --> 00:02:55.000]  就是13至24節
[00:02:55.000 --> 00:02:57.000]  我很想邀請弟兄
[00:02:57.000 --> 00:03:01.000]  因為弟兄有氣有力
[00:03:01.000 --> 00:03:04.000]  我請你們首先讀第一章的powerpoint
[00:03:04.000 --> 00:03:08.000]  就是13至18節
[00:03:08.000 --> 00:03:13.000]  然後姐妹一起讀19至24節
[00:03:13.000 --> 00:03:15.000]  請弟兄
[00:03:15.000 --> 00:03:16.000]  姐妹
[00:03:16.000 --> 00:03:18.000]  耶穌對他們說
[00:03:18.000 --> 00:03:19.000]  什麼事呢?
[00:03:19.000 --> 00:03:21.000]  他們對他說
[00:03:21.000 --> 00:03:23.000]  就是那撒勒人耶穌的事
[00:03:23.000 --> 00:03:27.000]  他試過先知在上帝和眾百姓面前
[00:03:27.000 --> 00:03:30.000]  說話行事大有能力
[00:03:30.000 --> 00:03:32.000]  祭司掌門和我們的官長
[00:03:32.000 --> 00:03:35.000]  竟把他解去定了死罪
[00:03:35.000 --> 00:03:37.000]  釘在十字架上
[00:03:37.000 --> 00:03:40.000]  但我們素來所盼望要救贖
[00:03:40.000 --> 00:03:42.000]  以色民的就是他
[00:03:42.000 --> 00:03:43.000]  不但如此
[00:03:43.000 --> 00:03:47.000]  這些事發生在現在已經三天了
[00:03:47.000 --> 00:03:50.000]  還有我們中間的幾個婦女
[00:03:50.000 --> 00:03:52.000]  使我們驚奇
[00:03:52.000 --> 00:03:53.000]  她們清早去墳墓
[00:03:53.000 --> 00:03:55.000]  不見她的身體
[00:03:55.000 --> 00:03:57.000]  就湖內高騷我們
[00:03:57.000 --> 00:04:00.000]  說她們看見了天使顯現
[00:04:00.000 --> 00:04:01.000]  說她活了
[00:04:01.000 --> 00:04:05.000]  又有我們的幾個人往墳墓那裡去
[00:04:05.000 --> 00:04:08.000]  所發現的正如婦女所說的
[00:04:08.000 --> 00:04:11.000]  只是沒有見到她
[00:04:11.000 --> 00:04:16.000]  耶穌和兩個門徒在二萬五師路上遇上
[00:04:16.000 --> 00:04:22.000]  這是復活節後很生動的耶穌的顯現
[00:04:22.000 --> 00:04:25.000]  這段經文記載在路加福音是獨有的
[00:04:25.000 --> 00:04:28.000]  唯有在四卷福音書裡
[00:04:28.000 --> 00:04:32.000]  只在這張路加福音記載了
[00:04:32.000 --> 00:04:36.000]  這兩位門徒在二萬五師路上遇見耶穌
[00:04:36.000 --> 00:04:40.000]  這卷福音書的其中一個關鍵字
[00:04:40.000 --> 00:04:43.000]  就是神話語的應許的重要性
[00:04:43.000 --> 00:04:45.000]  今天我們讀的時候
[00:04:45.000 --> 00:04:47.000]  也有神的應許出現了
[00:04:47.000 --> 00:04:49.000]  耶穌作為先知的身份
[00:04:49.000 --> 00:04:51.000]  他是尼塞亞的角色
[00:04:51.000 --> 00:04:53.000]  經文也令
[00:04:53.000 --> 00:04:54.000]  一會兒我們會再看
[00:04:54.000 --> 00:04:57.000]  就是一同坐直吃飯
[00:04:57.000 --> 00:05:00.000]  耶穌和這兩位門徒的親密處境
[00:05:00.000 --> 00:05:03.000]  呈現在我們眼前
[00:05:03.000 --> 00:05:05.000]  其實路加福音沒有交代
[00:05:05.000 --> 00:05:10.000]  為什麼這兩個門徒要去二萬五師路上
[00:05:10.000 --> 00:05:13.000]  但是他們是從耶路撒冷出發
[00:05:13.000 --> 00:05:16.000]  在整個路加福音的敘事文體來說
[00:05:16.000 --> 00:05:19.000]  耶路撒冷這個地方
[00:05:19.000 --> 00:05:22.000]  一直都是一個重要的主題
[00:05:22.000 --> 00:05:25.000]  無論耶穌孩童的成長
[00:05:25.000 --> 00:05:27.000]  和耶路撒冷有密切的關係
[00:05:27.000 --> 00:05:31.000]  耶穌公開即使出來行道
[00:05:31.000 --> 00:05:35.000]  他也在耶路撒冷中終結
[00:05:35.000 --> 00:05:36.000]  所以這兩個門徒
[00:05:36.000 --> 00:05:39.000]  從耶路撒冷到二萬五師路上
[00:05:39.000 --> 00:05:43.000]  應該不是怎樣雀躍和興奮
[00:05:43.000 --> 00:05:44.000]  我為什麼這樣說呢
[00:05:44.000 --> 00:05:45.000]  如果我們看到十七節
[00:05:45.000 --> 00:05:47.000]  他們兩個是怎樣的
[00:05:47.000 --> 00:05:51.000]  滿面愁容
[00:05:51.000 --> 00:05:53.000]  滿面愁容通常是怎樣的
[00:05:53.000 --> 00:05:56.000]  眉頭像夾死了一隻蒼蠅
[00:05:56.000 --> 00:05:57.000]  不知道你們有沒有聽過
[00:05:57.000 --> 00:05:58.000]  樣子很愁
[00:05:58.000 --> 00:06:00.000]  似乎他們的滿面愁容
[00:06:00.000 --> 00:06:02.000]  解釋了他們心情
[00:06:02.000 --> 00:06:07.000]  一定是有一些疑惑或不明白
[00:06:07.000 --> 00:06:08.000]  為什麼呢
[00:06:08.000 --> 00:06:11.000]  因為他們很清楚地說了他們的處境
[00:06:11.000 --> 00:06:13.000]  他們兩個在第十四節
[00:06:13.000 --> 00:06:16.000]  不斷地談論一些事情
[00:06:16.000 --> 00:06:17.000]  談論什麼呢
[00:06:17.000 --> 00:06:19.000]  連耶穌也問他們
[00:06:19.000 --> 00:06:22.000]  你們在談論什麼
[00:06:22.000 --> 00:06:24.000]  第十九節說
[00:06:24.000 --> 00:06:29.000]  就是拿撒勒人耶穌的事
[00:06:29.000 --> 00:06:31.000]  其中有兩個門徒
[00:06:31.000 --> 00:06:34.000]  有一個有名字記載
[00:06:34.000 --> 00:06:35.000]  他叫什麼名字
[00:06:35.000 --> 00:06:37.000]  就是格劉巴
[00:06:37.000 --> 00:06:38.000]  他回答說
[00:06:38.000 --> 00:06:40.000]  耶路撒冷的旅客當中
[00:06:40.000 --> 00:06:43.000]  唯一還不知道這幾天
[00:06:43.000 --> 00:06:46.000]  發生了什麼事的人嗎
[00:06:46.000 --> 00:06:48.000]  即是說旅客
[00:06:48.000 --> 00:06:50.000]  即是住在那裡
[00:06:50.000 --> 00:06:51.000]  住在那裡的人
[00:06:51.000 --> 00:06:53.000]  應該也知道發生什麼事
[00:06:53.000 --> 00:06:54.000]  他的意思是
[00:06:54.000 --> 00:06:55.000]  全世界都知道
[00:06:55.000 --> 00:06:58.000]  好像只有你一個人不知道
[00:06:58.000 --> 00:07:00.000]  我也試過去旅行
[00:07:00.000 --> 00:07:01.000]  有人說
[00:07:01.000 --> 00:07:04.000]  有一個地方很猖獗地偷東西
[00:07:04.000 --> 00:07:10.000]  有一個人被一個賊中了目標
[00:07:10.000 --> 00:07:13.000]  全世界的人都知道他在偷這個人的東西
[00:07:13.000 --> 00:07:14.000]  唯有誰不知道
[00:07:14.000 --> 00:07:17.000]  就是他自己不知道
[00:07:17.000 --> 00:07:18.000]  很有趣
[00:07:18.000 --> 00:07:21.000]  問這個問題的是誰
[00:07:21.000 --> 00:07:23.000]  主耶穌基督
[00:07:23.000 --> 00:07:28.000]  主耶穌基督就是他們在談論內容的主角
[00:07:28.000 --> 00:07:30.000]  那麼耶穌基督是不是真的不知道呢
[00:07:30.000 --> 00:07:31.000]  當然不是
[00:07:31.000 --> 00:07:34.000]  祂第一身發生在祂身上
[00:07:34.000 --> 00:07:37.000]  我們看看十九到二十四節
[00:07:37.000 --> 00:07:40.000]  那兩個門徒後來慢慢地說出
[00:07:40.000 --> 00:07:43.000]  耶穌基督所有的資料
[00:07:43.000 --> 00:07:45.000]  我們看十九到二十四節
[00:07:45.000 --> 00:07:47.000]  我把紅色的部分給大家看
[00:07:47.000 --> 00:07:50.000]  資料完全正確
[00:07:50.000 --> 00:07:52.000]  他們說了耶穌的身份
[00:07:52.000 --> 00:07:53.000]  耶穌的即時
[00:07:53.000 --> 00:07:54.000]  祂做過什麼
[00:07:54.000 --> 00:07:56.000]  例如大有能力
[00:07:56.000 --> 00:07:57.000]  被釘
[00:07:57.000 --> 00:08:01.000]  並且他們的盼望就在祂身上
[00:08:01.000 --> 00:08:03.000]  並且現在祂的身體不見了
[00:08:03.000 --> 00:08:06.000]  但是祂又復活了
[00:08:06.000 --> 00:08:08.000]  復活了
[00:08:08.000 --> 00:08:09.000]  明明應該很開心
[00:08:09.000 --> 00:08:14.000]  但是為什麼這兩個門徒仍然愁眉心鎖呢
[00:08:14.000 --> 00:08:16.000]  滿面愁容呢
[00:08:16.000 --> 00:08:21.000]  他們已經很清楚交代了一切
[00:08:21.000 --> 00:08:23.000]  就好像知識
[00:08:23.000 --> 00:08:25.000]  他們知道的東西
[00:08:25.000 --> 00:08:28.000]  無法建立他們的信心
[00:08:28.000 --> 00:08:31.000]  他們知道的知識
[00:08:31.000 --> 00:08:32.000]  知道的東西
[00:08:32.000 --> 00:08:35.000]  無法建立他們的信心
[00:08:35.000 --> 00:08:36.000]  你是不是覺得很奇怪
[00:08:36.000 --> 00:08:39.000]  知道不是應該有信心嗎
[00:08:39.000 --> 00:08:42.000]  剛剛我們聽到Cherry的故事
[00:08:42.000 --> 00:08:45.000]  她從小學就讀小學
[00:08:45.000 --> 00:08:47.000]  她知道耶穌基督是誰
[00:08:47.000 --> 00:08:49.000]  她知道神很偉大
[00:08:49.000 --> 00:08:51.000]  神是慈愛的
[00:08:51.000 --> 00:08:52.000]  神很愛我們
[00:08:52.000 --> 00:08:56.000]  並且她小學就知道耶穌基督的救贖計劃
[00:08:56.000 --> 00:08:58.000]  她說為我們的罪
[00:08:58.000 --> 00:09:02.000]  贖罪而犧牲自己
[00:09:02.000 --> 00:09:04.000]  但是為什麼知識知道
[00:09:04.000 --> 00:09:08.000]  不等於我們建立到信心呢
[00:09:08.000 --> 00:09:10.000]  第17節當耶穌問他們
[00:09:10.000 --> 00:09:12.000]  談論什麼事的時候
[00:09:12.000 --> 00:09:15.000]  他們雖然知道很多東西
[00:09:15.000 --> 00:09:19.000]  但是面帶愁容
[00:09:19.000 --> 00:09:22.000]  就好像Cherry一樣
[00:09:22.000 --> 00:09:24.000]  她初中已經回教會
[00:09:24.000 --> 00:09:26.000]  但她年少無知
[00:09:26.000 --> 00:09:28.000]  漸漸就沒有回教會
[00:09:28.000 --> 00:09:30.000]  她怎樣做人呢
[00:09:30.000 --> 00:09:32.000]  她剛剛說到落淚的時候
[00:09:32.000 --> 00:09:33.000]  因為家人的傷害
[00:09:33.000 --> 00:09:36.000]  可能她就唯有戴著假面具
[00:09:36.000 --> 00:09:38.000]  明明認識耶穌
[00:09:38.000 --> 00:09:39.000]  為什麼仍然會戴假面具
[00:09:39.000 --> 00:09:41.000]  或者面帶愁容呢
[00:09:41.000 --> 00:09:42.000]  剛剛我說過
[00:09:42.000 --> 00:09:46.000]  單單知道是無法認出
[00:09:46.000 --> 00:09:48.000]  復活了耶穌
[00:09:48.000 --> 00:09:50.000]  耶穌是怎樣出現的呢
[00:09:50.000 --> 00:09:51.000]  在他們談論的時候
[00:09:51.000 --> 00:09:53.000]  走在他們身邊
[00:09:53.000 --> 00:09:54.000]  與他們同行
[00:09:54.000 --> 00:09:57.000]  他們的眼睛昏迷了
[00:09:57.000 --> 00:09:59.000]  眼睛模糊了
[00:09:59.000 --> 00:10:01.000]  認不出耶穌
[00:10:01.000 --> 00:10:03.000]  模糊這個字
[00:10:03.000 --> 00:10:05.000]  聖經有解釋是扯開
[00:10:05.000 --> 00:10:06.000]  阻止的意思
[00:10:06.000 --> 00:10:09.000]  如果原文看是有
[00:10:09.000 --> 00:10:11.000]  抑制、蒙蔽的意思
[00:10:11.000 --> 00:10:14.000]  他們是被蒙蔽、被抑壓的意思
[00:10:14.000 --> 00:10:16.000]  所以耶穌見到他們身邊
[00:10:16.000 --> 00:10:18.000]  他們都認不出
[00:10:18.000 --> 00:10:23.000]  這兩位跟耶穌相處了三年
[00:10:23.000 --> 00:10:26.000]  出現眼前見不到
[00:10:26.000 --> 00:10:28.000]  因為他們的眼睛模糊了
[00:10:28.000 --> 00:10:31.000]  被抑制了
[00:10:31.000 --> 00:10:34.000]  有可能到時他們從耶路撒冷
[00:10:34.000 --> 00:10:36.000]  去到二萬五師徒
[00:10:36.000 --> 00:10:38.000]  路已經黑了
[00:10:38.000 --> 00:10:41.000]  所以可能看不清楚
[00:10:41.000 --> 00:10:43.000]  其實不奇怪
[00:10:43.000 --> 00:10:46.000]  如果我們認不出主
[00:10:46.000 --> 00:10:47.000]  認不出主不奇怪
[00:10:47.000 --> 00:10:49.000]  這也是很普遍的形象
[00:10:49.000 --> 00:10:51.000]  就像我們平時
[00:10:51.000 --> 00:10:53.000]  發生在我們身上一樣
[00:10:53.000 --> 00:10:56.000]  我們何時認不出主
[00:10:56.000 --> 00:10:59.000]  我們因為單單得頭腦知識
[00:10:59.000 --> 00:11:04.000]  是沒有辦法認出這位復活的耶穌
[00:11:04.000 --> 00:11:06.000]  有什麼阻礙我們
[00:11:06.000 --> 00:11:09.000]  抑壓著我們眼睛模糊呢
[00:11:09.000 --> 00:11:12.000]  Cherry剛剛說到她的生命也發生了一些事
[00:11:12.000 --> 00:11:15.000]  可能是苦難、疾病
[00:11:15.000 --> 00:11:19.000]  或者是世上形形異異的事
[00:11:19.000 --> 00:11:20.000]  金錢工作
[00:11:20.000 --> 00:11:21.000]  很努力的
[00:11:21.000 --> 00:11:22.000]  贏得全世界
[00:11:22.000 --> 00:11:23.000]  有名有利
[00:11:23.000 --> 00:11:25.000]  有事業有家又如何呢
[00:11:25.000 --> 00:11:27.000]  心裡仍然不安
[00:11:27.000 --> 00:11:29.000]  沒有安全感
[00:11:29.000 --> 00:11:31.000]  就像眼睛模糊
[00:11:31.000 --> 00:11:33.000]  認不出耶穌一樣
[00:11:35.000 --> 00:11:38.000]  有時我們也聽過一個故事
[00:11:38.000 --> 00:11:40.000]  叫做《觸印》
[00:11:40.000 --> 00:11:42.000]  《觸印》的故事
[00:11:42.000 --> 00:11:44.000]  在教會常常流通
[00:11:44.000 --> 00:11:46.000]  故事是怎樣呢
[00:11:46.000 --> 00:11:49.000]  就是有一個人夢見耶穌
[00:11:49.000 --> 00:11:52.000]  和耶穌在沙灘上走
[00:11:52.000 --> 00:11:54.000]  當他回顧他生平的時候
[00:11:54.000 --> 00:11:56.000]  他只見到沙灘
[00:11:56.000 --> 00:11:58.000]  只有一雙觸印
[00:11:58.000 --> 00:12:00.000]  主耶穌在他人生裡
[00:12:00.000 --> 00:12:02.000]  他發現在他最艱難
[00:12:02.000 --> 00:12:03.000]  在最痛苦
[00:12:03.000 --> 00:12:04.000]  最軟弱的時候
[00:12:04.000 --> 00:12:07.000]  沙灘只剩下一對觸印
[00:12:07.000 --> 00:12:09.000]  他就不敢問耶穌
[00:12:09.000 --> 00:12:10.000]  主啊
[00:12:10.000 --> 00:12:12.000]  在我最艱難的歲月裡
[00:12:12.000 --> 00:12:15.000]  祢竟然離開我而去
[00:12:15.000 --> 00:12:18.000]  耶穌在《觸印》這個故事
[00:12:18.000 --> 00:12:19.000]  就回答他
[00:12:19.000 --> 00:12:20.000]  親愛的孩子
[00:12:20.000 --> 00:12:21.000]  你看看這雙觸印
[00:12:21.000 --> 00:12:23.000]  其實是我的
[00:12:23.000 --> 00:12:25.000]  因為在你最痛苦的時候
[00:12:25.000 --> 00:12:27.000]  我將你抱起
[00:12:27.000 --> 00:12:29.000]  我將你背起
[00:12:29.000 --> 00:12:31.000]  我帶你走前面的路
[00:12:31.000 --> 00:12:35.000]  但真正的若果在人生實驗版本是怎樣
[00:12:35.000 --> 00:12:36.000]  我們問主啊
[00:12:36.000 --> 00:12:39.000]  為什麼在我最艱難的歲月裡
[00:12:39.000 --> 00:12:41.000]  祢竟然離開我而去
[00:12:41.000 --> 00:12:43.000]  耶穌基督說
[00:12:43.000 --> 00:12:45.000]  你看看
[00:12:45.000 --> 00:12:48.000]  那雙觸印在你最痛苦的時候
[00:12:48.000 --> 00:12:51.000]  在你最辛苦的時候
[00:12:51.000 --> 00:12:53.000]  你撇下了我
[00:12:53.000 --> 00:12:56.000]  那雙觸印是你自己的
[00:12:56.000 --> 00:12:59.000]  有時候我們為什麼信心不足呢
[00:12:59.000 --> 00:13:02.000]  我們明明知道耶穌基督是怎樣
[00:13:02.000 --> 00:13:04.000]  但是我們認不出耶穌
[00:13:04.000 --> 00:13:06.000]  或者撇下了耶穌呢
[00:13:06.000 --> 00:13:08.000]  就好像Cherry的故事
[00:13:08.000 --> 00:13:09.000]  可能是痛苦
[00:13:09.000 --> 00:13:10.000]  可能是苦難
[00:13:10.000 --> 00:13:13.000]  可能是世界上仍然有的東西
[00:13:13.000 --> 00:13:15.000]  或者是一些病痛
[00:13:15.000 --> 00:13:19.000]  當我們感到前面路迷惑的時候
[00:13:19.000 --> 00:13:20.000]  不知道該怎麼辦
[00:13:20.000 --> 00:13:22.000]  或者情緒低落的時候
[00:13:22.000 --> 00:13:25.000]  我們心裡一定會出現很多疑問
[00:13:25.000 --> 00:13:28.000]  但是不要忘記一件事
[00:13:28.000 --> 00:13:32.000]  當我們人生就算高就算低的時候
[00:13:32.000 --> 00:13:35.000]  在二萬五師路上
[00:13:35.000 --> 00:13:40.000]  耶穌主動與這兩位門徒同行
[00:13:40.000 --> 00:13:43.000]  正如Cherry的生命一樣
[00:13:43.000 --> 00:13:46.000]  在她人生雖然發生很多事的時候
[00:13:46.000 --> 00:13:49.000]  神從來沒有撇下她
[00:13:49.000 --> 00:13:52.000]  初中的時候有她的師兄
[00:13:52.000 --> 00:13:55.000]  在她女兒讀書的時候
[00:13:55.000 --> 00:14:00.000]  有她幼稚園信主的父母同學
[00:14:00.000 --> 00:14:02.000]  回來教會
[00:14:02.000 --> 00:14:05.000]  她有耶穌基督讓她聽到
[00:14:05.000 --> 00:14:07.000]  她的說話 她的道
[00:14:07.000 --> 00:14:10.000]  還有三福姐妹向Cherry說
[00:14:10.000 --> 00:14:12.000]  這三福滋潤了她
[00:14:12.000 --> 00:14:14.000]  她說很吸引
[00:14:14.000 --> 00:14:16.000]  可能我們有時候人生
[00:14:16.000 --> 00:14:18.000]  為什麼會眼睛模糊呢
[00:14:18.000 --> 00:14:22.000]  但是神從來沒有撇下我們
[00:14:22.000 --> 00:14:25.000]  有很多時候可能是擦身而過
[00:14:25.000 --> 00:14:30.000]  但是神從來沒有撇下我們不顧
[00:14:30.000 --> 00:14:33.000]  即使有時候我們看不到
[00:14:33.000 --> 00:14:35.000]  但不等於神不在
[00:14:35.000 --> 00:14:38.000]  有時候我們眼睛模糊看不到主
[00:14:38.000 --> 00:14:43.000]  但不代表神不在
[00:14:43.000 --> 00:14:48.000]  今天我們的生命又是怎樣呢
[00:14:48.000 --> 00:14:51.000]  當我們可能知道神是誰
[00:14:51.000 --> 00:14:55.000]  但我們看不到復活的主怎麼辦呢
[00:14:55.000 --> 00:14:57.000]  我們一起讀
[00:14:57.000 --> 00:14:59.000]  今天的第二部分經文
[00:14:59.000 --> 00:15:02.000]  就是《路加福音》24章25至27節
[00:15:02.000 --> 00:15:03.000]  不如讓我讀
[00:15:03.000 --> 00:15:05.000]  耶穌對他們說
[00:15:05.000 --> 00:15:08.000]  無知的人先知所說的一切話
[00:15:08.000 --> 00:15:11.000]  你們的信心太遲鈍了
[00:15:11.000 --> 00:15:14.000]  基督不是必須受這些苦難
[00:15:14.000 --> 00:15:16.000]  然後進入他的榮耀嗎
[00:15:16.000 --> 00:15:21.000]  於是主耶穌從摩西和眾仙之起
[00:15:21.000 --> 00:15:24.000]  凡經上所指著自己的說話
[00:15:24.000 --> 00:15:28.000]  都給他們作了解釋
[00:15:28.000 --> 00:15:30.000]  在今天的第二點
[00:15:30.000 --> 00:15:33.000]  信不足有主引導
[00:15:33.000 --> 00:15:35.000]  25節的路上
[00:15:35.000 --> 00:15:37.000]  兩個門徒在裡面
[00:15:37.000 --> 00:15:39.000]  耶穌繼續跟他們同行
[00:15:39.000 --> 00:15:43.000]  但很出奇地耶穌怎樣說他們
[00:15:43.000 --> 00:15:45.000]  你們有沒有被耶穌這樣說過呢
[00:15:45.000 --> 00:15:47.000]  無知的人先知一切話
[00:15:47.000 --> 00:15:53.000]  你們的信心太遲鈍了
[00:15:53.000 --> 00:15:56.000]  為什麼耶穌基督這樣說呢
[00:15:56.000 --> 00:16:00.000]  因為這兩個人以為耶穌的死就是終結
[00:16:00.000 --> 00:16:03.000]  一切無奈的完結
[00:16:03.000 --> 00:16:05.000]  剛剛詩歌也有唱
[00:16:05.000 --> 00:16:06.000]  其實不是
[00:16:06.000 --> 00:16:09.000]  當這兩個人遇見耶穌
[00:16:09.000 --> 00:16:11.000]  耶穌為什麼會說他們無知呢
[00:16:11.000 --> 00:16:14.000]  說他們的信心太遲鈍了
[00:16:14.000 --> 00:16:19.000]  因為他們以為耶穌基督的死就是無奈的終結
[00:16:19.000 --> 00:16:20.000]  完結了
[00:16:20.000 --> 00:16:22.000]  一切都沒有了
[00:16:22.000 --> 00:16:24.000]  這次不知道怎麼辦
[00:16:24.000 --> 00:16:26.000]  如果我們看英文聖經
[00:16:26.000 --> 00:16:28.000]  How foolish you are
[00:16:28.000 --> 00:16:32.000]  And how slow of heart to believe
[00:16:32.000 --> 00:16:35.000]  即是說你們是何等愚昧
[00:16:35.000 --> 00:16:38.000]  心實在太遲鈍了
[00:16:38.000 --> 00:16:41.000]  即是又蠢又鈍
[00:16:41.000 --> 00:16:44.000]  耶穌是不是真的這樣說人呢
[00:16:44.000 --> 00:16:49.000]  是不是耶穌基督要人身攻擊呢
[00:16:49.000 --> 00:16:52.000]  你試試跟隔壁的人說
[00:16:52.000 --> 00:16:54.000]  你又蠢又鈍
[00:16:54.000 --> 00:16:58.000]  你都不敢說我又蠢又鈍
[00:16:58.000 --> 00:17:01.000]  主當然不會這樣說人
[00:17:01.000 --> 00:17:03.000]  可能我會
[00:17:03.000 --> 00:17:06.000]  耶穌基督不是說他們這兩個人
[00:17:06.000 --> 00:17:08.000]  這兩個人又蠢又鈍
[00:17:08.000 --> 00:17:10.000]  只是說他們的信
[00:17:10.000 --> 00:17:13.000]  他們的信實在太不明白
[00:17:13.000 --> 00:17:16.000]  太緩慢了
[00:17:16.000 --> 00:17:17.000]  剛剛我說過
[00:17:17.000 --> 00:17:19.000]  單單投老知識
[00:17:19.000 --> 00:17:24.000]  不令他們足以認出這位復活的耶穌
[00:17:24.000 --> 00:17:25.000]  不單止知識
[00:17:25.000 --> 00:17:27.000]  應該有什麼呢
[00:17:27.000 --> 00:17:30.000]  就是信和心
[00:17:30.000 --> 00:17:31.000]  有知識以外
[00:17:31.000 --> 00:17:34.000]  如何認出復活的主
[00:17:34.000 --> 00:17:38.000]  就是有信和心
[00:17:38.000 --> 00:17:40.000]  耶穌基督在26節說
[00:17:40.000 --> 00:17:43.000]  基督不是必須受者奢苦難
[00:17:43.000 --> 00:17:48.000]  然後進入他的榮耀嗎
[00:17:48.000 --> 00:17:49.000]  NIV譯本是
[00:17:49.000 --> 00:17:52.000]  Did not the Christ have to suffer this thing
[00:17:52.000 --> 00:17:55.000]  and then enter his glory
[00:17:55.000 --> 00:17:57.000]  是有and then的
[00:17:57.000 --> 00:17:59.000]  神要進入他的榮耀裡
[00:17:59.000 --> 00:18:02.000]  之前是要受苦的
[00:18:02.000 --> 00:18:03.000]  當代譯本是
[00:18:03.000 --> 00:18:05.000]  不是清楚預言
[00:18:05.000 --> 00:18:09.000]  救世主進入他的榮耀的國之前
[00:18:09.000 --> 00:18:12.000]  必須這樣受害嗎
[00:18:12.000 --> 00:18:13.000]  你們忘記了
[00:18:13.000 --> 00:18:15.000]  耶穌基督被釘十字架
[00:18:15.000 --> 00:18:16.000]  三天復活
[00:18:16.000 --> 00:18:19.000]  是因為耶穌基督受苦
[00:18:19.000 --> 00:18:22.000]  是因為要得享榮耀嗎
[00:18:22.000 --> 00:18:25.000]  他們的眼睛是專注在耶穌的死
[00:18:25.000 --> 00:18:28.000]  和整件事已經終結了
[00:18:28.000 --> 00:18:30.000]  但是在耶穌救世的計劃
