
[00:00:00.000 --> 00:00:02.000]  在我們開始聽到之前
[00:05:01.000 --> 00:05:07.000]  保羅教導信徒有關教會裡的牧養和處理
[00:05:07.000 --> 00:05:10.000]  首先我們看第一點
[00:05:10.000 --> 00:05:14.000]  認識主的再來究竟是什麼
[00:05:14.000 --> 00:05:17.000]  經文一開始的時候
[00:05:17.000 --> 00:05:24.000]  保羅講到有關主的再來和日期
[00:05:24.000 --> 00:05:30.000]  保羅說他們早就明確知道這件事
[00:05:30.000 --> 00:05:34.000]  主的再來其實沒有一個特定的日子
[00:05:34.000 --> 00:05:38.000]  所以在經文裡保羅用了兩個比喻
[00:05:38.000 --> 00:05:41.000]  去講解有關主的再來
[00:05:41.000 --> 00:05:43.000]  第一個比喻說到
[00:05:43.000 --> 00:05:48.000]  好像那些賊人在晚上走進來
[00:05:48.000 --> 00:05:52.000]  就是趁著屋內的人在睡覺的時候
[00:05:52.000 --> 00:05:56.000]  毫無戒備之下走進來
[00:05:56.000 --> 00:05:58.000]  另外一個比喻是
[00:05:58.000 --> 00:06:01.000]  用了一個懷胎陣痛的婦人
[00:06:01.000 --> 00:06:03.000]  做一個比喻
[00:06:03.000 --> 00:06:07.000]  連這個婦人她自己都不知道
[00:06:07.000 --> 00:06:12.000]  哪一天哪一個時間她會開始痛
[00:06:12.000 --> 00:06:16.000]  這兩個比喻都讓我們知道
[00:06:16.000 --> 00:06:19.000]  主的再來的時候
[00:06:19.000 --> 00:06:24.000]  是不會預早告訴我們什麼時候會發生
[00:06:24.000 --> 00:06:27.000]  保羅在這裡只是說到主的再來的時候
[00:06:27.000 --> 00:06:33.000]  他回來的時候是很突然
[00:06:33.000 --> 00:06:35.000]  是忽然間來到
[00:06:35.000 --> 00:06:40.000]  就是說我們根本不能夠預計
[00:06:40.000 --> 00:06:47.000]  或者我們去掌握確實的日期和時間
[00:06:47.000 --> 00:06:52.000]  正如在《馬可福音》13章32節裡也說到
[00:06:52.000 --> 00:06:57.000]  哪日子哪時辰是沒有人會知道的
[00:06:57.000 --> 00:07:00.000]  連天上的天使都不知道
[00:07:00.000 --> 00:07:02.000]  指的是耶穌
[00:07:02.000 --> 00:07:04.000]  自己都不知道
[00:07:04.000 --> 00:07:10.000]  唯有天父才知道那個日子
[00:07:10.000 --> 00:07:13.000]  在第三節裡也說到
[00:07:13.000 --> 00:07:16.000]  當時的人正在說
[00:07:16.000 --> 00:07:19.000]  還是很平安穩定的時候
[00:07:19.000 --> 00:07:21.000]  災禍是怎麼樣呢?
[00:07:21.000 --> 00:07:25.000]  災禍是忽然間來臨他們
[00:07:25.000 --> 00:07:30.000]  正如在羅亞時代的時候
[00:07:30.000 --> 00:07:33.000]  洪水來臨之前
[00:07:33.000 --> 00:07:35.000]  當時的人是怎麼樣呢?
[00:07:35.000 --> 00:07:39.000]  照常是吃喝嫁娶一樣
[00:07:39.000 --> 00:07:44.000]  保羅強調主的再來不能夠預測
[00:07:44.000 --> 00:07:48.000]  同時也是不可以避免的
[00:07:48.000 --> 00:07:51.000]  是必定會發生的
[00:07:51.000 --> 00:07:54.000]  經文第三節提到
[00:07:54.000 --> 00:07:59.000]  災禍是忽然臨到他們
[00:07:59.000 --> 00:08:05.000]  這個災禍不是一個普通的災禍
[00:08:05.000 --> 00:08:07.000]  這個字的原文
[00:08:07.000 --> 00:08:11.000]  和在《帖薩羅尼加後書》一章九節裡所說的
[00:08:11.000 --> 00:08:15.000]  「沉淪」這個字是同一個字
[00:08:15.000 --> 00:08:17.000]  意思是指什麼呢?
[00:08:17.000 --> 00:08:19.000]  是一個刑罰
[00:08:19.000 --> 00:08:22.000]  這個刑罰是什麼呢?
[00:08:22.000 --> 00:08:25.000]  就是永遠離開主的面
[00:08:25.000 --> 00:08:28.000]  和祂的權能的榮光
[00:08:28.000 --> 00:08:31.000]  他們在這裡指的是什麼呢?
[00:08:31.000 --> 00:08:34.000]  是指那些不信的人
[00:08:34.000 --> 00:08:37.000]  就是說將來這個災禍
[00:08:37.000 --> 00:08:42.000]  一定會臨到那些不信者的身上
[00:08:42.000 --> 00:08:46.000]  而且他們是不能夠逃脫的
[00:08:46.000 --> 00:08:49.000]  他們的滅亡是因為什麼呢?
[00:08:49.000 --> 00:08:51.000]  因為他們屬於黑暗
[00:08:51.000 --> 00:08:55.000]  而這個黑暗就是罪的權勢
[00:08:55.000 --> 00:08:57.000]  所以耶穌來的時候
[00:08:57.000 --> 00:09:01.000]  就是要消滅這些黑暗的權勢
[00:09:01.000 --> 00:09:04.000]  和那些屬於黑暗的人
[00:09:04.000 --> 00:09:09.000]  至於我們信了主的人又會怎樣呢?
[00:09:09.000 --> 00:09:12.000]  經文第四節告訴我們
[00:09:12.000 --> 00:09:17.000]  那個日子是不會臨到我們身上
[00:09:17.000 --> 00:09:19.000]  因為在經文裡說到
[00:09:19.000 --> 00:09:23.000]  「你們並不在黑暗裡」
[00:09:23.000 --> 00:09:25.000]  主耶穌的再來
[00:09:25.000 --> 00:09:30.000]  其實對於我們信的人是一個福氣
[00:09:30.000 --> 00:09:34.000]  因為這一天就是那個得贖的日子
[00:09:34.000 --> 00:09:40.000]  就好像洪水淹沒一些不信的人的時候
[00:09:40.000 --> 00:09:43.000]  他卻拯救了羅亞的一家
[00:09:43.000 --> 00:09:46.000]  但相反對於那些不信的人
[00:09:46.000 --> 00:09:50.000]  其實是一個災禍的開始
[00:09:50.000 --> 00:09:54.000]  他們要面對一個空前的大的災難
[00:09:54.000 --> 00:09:58.000]  而且他們絕對是不能夠逃脫的
[00:09:58.000 --> 00:10:00.000]  保羅告訴我們
[00:10:00.000 --> 00:10:05.000]  主的再來是沒有人能夠預測
[00:10:05.000 --> 00:10:09.000]  而且也是很突然會發生的
[00:10:09.000 --> 00:10:12.000]  另外我們留意在第五章裡
[00:10:12.000 --> 00:10:16.000]  保羅只是用了很少的篇幅
[00:10:16.000 --> 00:10:19.000]  去說到有關主再來的日期
[00:10:19.000 --> 00:10:23.000]  他反而用了比較長一點的經文
[00:10:23.000 --> 00:10:25.000]  去提醒我們信徒
[00:10:25.000 --> 00:10:29.000]  我們怎樣去預備我們自己去迎見主
[00:10:29.000 --> 00:10:35.000]  以致我們不需要花太多的時間和精力
[00:10:35.000 --> 00:10:40.000]  去計算究竟哪一天主會再回來
[00:10:40.000 --> 00:10:44.000]  因為這個並不是最重要的一個日子
[00:10:44.000 --> 00:10:47.000]  究竟什麼是保羅最想我們信徒
[00:10:47.000 --> 00:10:51.000]  要留意和預備的呢?
[00:10:51.000 --> 00:10:52.000]  第二點就是說到
[00:10:52.000 --> 00:10:56.000]  活出一個光明之子的美德
[00:10:56.000 --> 00:11:00.000]  在第五節和第六節我們一起讀
[00:11:00.000 --> 00:11:05.000]  你們都是光明之子,都是白壽之子
[00:11:05.000 --> 00:11:09.000]  我們不屬黑夜,也不屬幽暗
[00:11:09.000 --> 00:11:14.000]  所以我們不要沉睡像別人一樣
[00:11:14.000 --> 00:11:17.000]  總要警醒謹守
[00:11:17.000 --> 00:11:20.000]  其實在第四第五節裡
[00:11:20.000 --> 00:11:24.000]  保羅說到信徒和非信徒
[00:11:24.000 --> 00:11:28.000]  是屬於兩個完全不同的範疇
[00:11:28.000 --> 00:11:30.000]  我們看這個圖表
[00:11:30.000 --> 00:11:36.000]  信主的人形容他們是光明的
[00:11:36.000 --> 00:11:38.000]  是屬於白晝的
[00:11:38.000 --> 00:11:40.000]  他對比那些不信的人
[00:11:40.000 --> 00:11:44.000]  是屬於黑夜和幽暗
[00:11:44.000 --> 00:11:49.000]  保羅又提醒信主的人不要沉睡
[00:11:49.000 --> 00:11:53.000]  因為不信的人是沉睡的
[00:11:53.000 --> 00:11:56.000]  信主的人我們需要警醒
[00:11:56.000 --> 00:11:58.000]  他對比不信的人
[00:11:58.000 --> 00:12:03.000]  他用了喝醉酒的醉去形容他們
[00:12:03.000 --> 00:12:11.000]  保羅在這裡多次提醒他們的身份
[00:12:11.000 --> 00:12:13.000]  他們已經是信了主的
[00:12:13.000 --> 00:12:16.000]  他們是屬於神的子民
[00:12:16.000 --> 00:12:19.000]  不再是屬於黑暗
[00:12:19.000 --> 00:12:21.000]  所以無論在他們的生活
[00:12:21.000 --> 00:12:24.000]  在他們的行事為人裡
[00:12:24.000 --> 00:12:30.000]  都要活出一個光明之子的美德
[00:12:30.000 --> 00:12:33.000]  既然我們每一個都信了耶穌
[00:12:33.000 --> 00:12:35.000]  我們都是光明之子的時候
[00:12:35.000 --> 00:12:38.000]  我們就不要再沉睡了
[00:12:38.000 --> 00:12:43.000]  沉睡在這裡是指在道德上
[00:12:43.000 --> 00:12:46.000]  或者在屬靈上的沉睡
[00:12:46.000 --> 00:12:52.000]  對神的話可能好像麻木了一樣
[00:12:52.000 --> 00:12:56.000]  保羅也用了睡了的人
[00:12:56.000 --> 00:13:00.000]  醉了的人也是在描述那些不信的人
[00:13:00.000 --> 00:13:04.000]  當時在生活裡的態度
[00:13:04.000 --> 00:13:06.000]  睡了覺在這裡
[00:13:06.000 --> 00:13:10.000]  聖經很多時候是在表示一些沒有反應
[00:13:10.000 --> 00:13:12.000]  沒有醒覺
[00:13:12.000 --> 00:13:15.000]  另外也提到醉了的人
[00:13:15.000 --> 00:13:19.000]  是失去理智和意志力的
[00:13:19.000 --> 00:13:23.000]  很容易會掉進醉的網羅裡
[00:13:23.000 --> 00:13:27.000]  究竟人在什麼情況下
[00:13:27.000 --> 00:13:31.000]  我們很容易會掉進醉的網羅裡
[00:13:31.000 --> 00:13:37.000]  其實我們人本身都是很軟弱的人
[00:13:37.000 --> 00:13:41.000]  特別當我們在一個沒有守望
[00:13:41.000 --> 00:13:44.000]  沒有人的地方的時候
[00:13:44.000 --> 00:13:46.000]  我們更加容易出事
[00:13:46.000 --> 00:13:48.000]  特別是今天很多時候
[00:13:48.000 --> 00:13:52.000]  我們知道電信科技很發達
[00:13:52.000 --> 00:13:57.000]  我相信每個人都會有一部手機
[00:13:57.000 --> 00:13:59.000]  我們可以很自由
[00:13:59.000 --> 00:14:02.000]  我們可以隨時上網
[00:14:02.000 --> 00:14:07.000]  去看很多不同的資訊
[00:14:07.000 --> 00:14:13.000]  今天我們的眼睛其實比以前更加忙碌
[00:14:13.000 --> 00:14:16.000]  無論我們去到哪裡都會怎樣
[00:14:16.000 --> 00:14:19.000]  很多時候我們都會拿起手機
[00:14:19.000 --> 00:14:23.000]  不停地接收很多資訊
[00:14:23.000 --> 00:14:25.000]  看很多東西
[00:14:25.000 --> 00:14:29.000]  身為信徒的我們其實都要很小心
[00:14:29.000 --> 00:14:35.000]  因為魔鬼都會利用很多互聯網絡裡的畫面
[00:14:35.000 --> 00:14:38.000]  很多東西去吸引我們
[00:14:38.000 --> 00:14:42.000]  以致我們在不為意之下
[00:14:42.000 --> 00:14:47.000]  很容易掉進這些試探裡
[00:14:47.000 --> 00:14:52.000]  使我們陷入很多沉溺性的罪
[00:14:52.000 --> 00:14:59.000]  又或者有些人會跟異性單獨外遊
[00:14:59.000 --> 00:15:03.000]  又或者經常一個人要出外公幹
[00:15:03.000 --> 00:15:07.000]  其實這些位置都要很小心
[00:15:07.000 --> 00:15:13.000]  因為我們很容易會掉進一些罪的試探裡
[00:15:13.000 --> 00:15:18.000]  保羅在這裡叫我們除了不要沉睡之外
[00:15:18.000 --> 00:15:20.000]  保羅還提醒我們要什麼
[00:15:20.000 --> 00:15:25.000]  要我們要去警醒和去謹慎
[00:15:25.000 --> 00:15:28.000]  什麼叫做警醒和謹慎呢
[00:15:28.000 --> 00:15:34.000]  警醒的意思是叫我們要提高警覺和戒備
[00:15:34.000 --> 00:15:39.000]  是指在靈性和道德上的警醒
[00:15:39.000 --> 00:15:43.000]  謹慎是指一個有節制的
[00:15:43.000 --> 00:15:46.000]  其實在福音書裡
[00:15:46.000 --> 00:15:49.000]  提到有關主的在來的時候
[00:15:49.000 --> 00:15:52.000]  也是多次提醒我們信徒
[00:15:52.000 --> 00:15:57.000]  我們要去警醒和謹守
[00:15:57.000 --> 00:16:00.000]  好像在路加福音裡
[00:16:00.000 --> 00:16:03.000]  21章34到36節
[00:16:03.000 --> 00:16:06.000]  你會留意到他也會提到我們
[00:16:06.000 --> 00:16:09.000]  叫我們要謹慎
[00:16:09.000 --> 00:16:14.000]  免得我們被貪吃、醉酒和今生很多的憂慮
[00:16:14.000 --> 00:16:17.000]  壓住你們的心
[00:16:17.000 --> 00:16:19.000]  另外又提到我們
[00:16:19.000 --> 00:16:21.000]  你們要時時要警醒
[00:16:21.000 --> 00:16:24.000]  上上去祈求
[00:16:24.000 --> 00:16:26.000]  接著在另外一段的經文
[00:16:26.000 --> 00:16:31.000]  馬克福音13章32到33節又提到
[00:16:31.000 --> 00:16:35.000]  有關耶穌基督在來的日子的時候
[00:16:35.000 --> 00:16:39.000]  他說你們要謹慎、要警醒
[00:16:39.000 --> 00:16:42.000]  因為你們不知道哪一個時刻
[00:16:42.000 --> 00:16:44.000]  何時會來到
[00:16:44.000 --> 00:16:47.000]  所以讓我們去見到
[00:16:47.000 --> 00:16:49.000]  有關主在來之前
[00:16:49.000 --> 00:16:53.000]  其實在聖經裡也多次提醒我們信徒
[00:16:53.000 --> 00:16:57.000]  要警醒、謹守、謹慎
[00:16:57.000 --> 00:17:00.000]  是一個非常之重要的
[00:17:00.000 --> 00:17:04.000]  我記得以前我在神學院讀書的時候
[00:17:04.000 --> 00:17:06.000]  有一位聖經科的老師
[00:17:06.000 --> 00:17:11.000]  他在上課的第一課裡跟同學說
[00:17:11.000 --> 00:17:14.000]  他說每一次上課的時候
[00:17:14.000 --> 00:17:17.000]  我可能都會給你們一個小的測驗
[00:17:17.000 --> 00:17:20.000]  而這個小的測驗是會計分的
[00:17:20.000 --> 00:17:25.000]  但是老師又不告訴我們那些同學知道
[00:17:25.000 --> 00:17:29.000]  哪一天、哪一課會有測驗
[00:17:29.000 --> 00:17:32.000]  大家會想像得到
[00:17:32.000 --> 00:17:35.000]  究竟老師的目的是什麼
[00:17:35.000 --> 00:17:38.000]  當然是叫我們常作準備
[00:17:38.000 --> 00:17:39.000]  我自己會想
[00:17:39.000 --> 00:17:42.000]  如果讓我知道哪一天會有測驗
[00:17:42.000 --> 00:17:44.000]  我會怎樣
[00:17:44.000 --> 00:17:48.000]  我當然是那天之前才會準備
[00:17:48.000 --> 00:17:50.000]  不會一早去預備
[00:17:50.000 --> 00:17:53.000]  如果在我不知道的情況下又會怎樣
[00:17:53.000 --> 00:17:55.000]  如果不知道的情況就緊張一點
[00:17:55.000 --> 00:17:58.000]  誰知道我第二天上課的時候
[00:17:58.000 --> 00:18:00.000]  會不會馬上給一個測驗
[00:18:00.000 --> 00:18:03.000]  你會特別緊張
[00:18:03.000 --> 00:18:05.000]  所以我回想這件事的時候
[00:18:05.000 --> 00:18:08.000]  我就會覺得這個老師真的很聰明
[00:18:08.000 --> 00:18:13.000]  他知道我們人的惰性和軟弱
[00:18:13.000 --> 00:18:15.000]  同樣我也猜
[00:18:15.000 --> 00:18:20.000]  主為什麼不會告訴我們有關祂的災累
[00:18:20.000 --> 00:18:25.000]  就是很想我們信徒時刻都要警醒
[00:18:25.000 --> 00:18:29.000]  作好準備怎樣去迎見主
[00:18:29.000 --> 00:18:32.000]  如果信徒不警醒
[00:18:32.000 --> 00:18:37.000]  你猜有什麼問題呢
[00:18:37.000 --> 00:18:39.000]  我們看一節經文
[00:18:39.000 --> 00:18:41.000]  彼得前書五章八節
[00:18:41.000 --> 00:18:43.000]  這裡說到什麼
[00:18:43.000 --> 00:18:47.000]  他說魔鬼好像咆哮的獅子
[00:18:47.000 --> 00:18:53.000]  去遍地尋找可以吞吃的人
[00:18:53.000 --> 00:18:57.000]  所以彼得前書說你們不要謹慎
[00:18:57.000 --> 00:18:59.000]  要警醒
[00:18:59.000 --> 00:19:03.000]  什麼人最容易被魔鬼吞吃呢
[00:19:03.000 --> 00:19:05.000]  我相信這裡很清楚
[00:19:05.000 --> 00:19:07.000]  都告訴我們
[00:19:07.000 --> 00:19:09.000]  當然是那些不警醒的人
[00:19:09.000 --> 00:19:12.000]  又或者那些在屬靈士上
[00:19:12.000 --> 00:19:15.000]  真是沉睡的人
[00:19:15.000 --> 00:19:18.000]  事實上其實我們每一個人
[00:19:18.000 --> 00:19:21.000]  我們自己都有我們的軟弱
[00:19:21.000 --> 00:19:23.000]  有我們的黑暗面
[00:19:23.000 --> 00:19:26.000]  只不過我們自己沒有去正視
[00:19:26.000 --> 00:19:29.000]  我們自己生命的這些問題
[00:19:29.000 --> 00:19:32.000]  還是我們容讓這些試探
[00:19:32.000 --> 00:19:37.000]  繼續在我們裡面繼續去生長呢
[00:19:37.000 --> 00:19:39.000]  在聖經裡面
[00:19:39.000 --> 00:19:43.000]  相信大家都很認識大衛
[00:19:43.000 --> 00:19:46.000]  大衛就是因為有一次偶然
[00:19:46.000 --> 00:19:47.000]  在平台裡面
[00:19:47.000 --> 00:19:50.000]  看到一位容貌甚美的婦人
[00:19:50.000 --> 00:19:52.000]  在洗澡
[00:19:52.000 --> 00:19:54.000]  她沒有節制
[00:19:54.000 --> 00:19:56.000]  沒有限制
[00:19:56.000 --> 00:19:58.000]  沒有制止自己繼續去看
[00:19:58.000 --> 00:20:00.000]  反而容讓這些試探
[00:20:00.000 --> 00:20:04.000]  在她心裡面繼續工作
[00:20:04.000 --> 00:20:06.000]  結果是怎麼樣呢
[00:20:06.000 --> 00:20:09.000]  她有再進一步的行動
[00:20:09.000 --> 00:20:12.000]  就是怎樣去陷害烏莉亞
[00:20:12.000 --> 00:20:15.000]  去搶奪別人的妻子
[00:20:15.000 --> 00:20:17.000]  我們會看到
[00:20:17.000 --> 00:20:22.000]  試探那種恐怖
[00:20:22.000 --> 00:20:25.000]  當我們不去警醒的時候
[00:20:25.000 --> 00:20:30.000]  我們就很容易跌入這些網絡裡面
[00:20:30.000 --> 00:20:34.000]  保羅提醒信徒在等候主載來的時候
[00:20:34.000 --> 00:20:37.000]  除了我們要警醒之外
[00:20:37.000 --> 00:20:43.000]  我們還有什麼可以幫我們去防備呢
[00:20:43.000 --> 00:20:45.000]  我講一點背景
[00:20:45.000 --> 00:20:49.000]  在貼薩羅尼加的信徒時代
[00:20:49.000 --> 00:20:52.000]  當時他們面對一個很大的迫害
[00:20:52.000 --> 00:20:55.000]  他們的處境也是非常艱難
[00:20:55.000 --> 00:20:58.000]  他們就好像活在一個黑暗的裡面
[00:20:58.000 --> 00:21:02.000]  所以保羅在這本書裡面
[00:21:02.000 --> 00:21:04.000]  就是要去釘負他們
[00:21:04.000 --> 00:21:08.000]  叫他們不要放棄他們的信仰
[00:21:08.000 --> 00:21:12.000]  其實前兩天我聽到有同工去說
[00:21:12.000 --> 00:21:15.000]  原來在剛果這個地方
[00:21:15.000 --> 00:21:19.000]  有七十多位的信徒被殺
[00:21:19.000 --> 00:21:21.000]  當時我聽完之後
[00:21:21.000 --> 00:21:23.000]  我們都會覺得很驚訝
[00:21:23.000 --> 00:21:28.000]  在今時今日這個時代裡面
[00:21:28.000 --> 00:21:31.000]  仍然有信徒被殺
[00:21:31.000 --> 00:21:33.000]  我們可以想像得到
[00:21:33.000 --> 00:21:35.000]  在剛果裡面的信徒
[00:21:35.000 --> 00:21:39.000]  又或者生活在極權統治之下的信徒
[00:21:39.000 --> 00:21:44.000]  他們為了這個信仰所面對的迫害
[00:21:44.000 --> 00:21:47.000]  是非常艱難的
[00:21:47.000 --> 00:21:49.000]  但是究竟是什麼原因
[00:21:49.000 --> 00:21:55.000]  能夠使這些信徒仍然能夠堅持下去呢
[00:21:55.000 --> 00:21:58.000]  保羅在第八節裡面
[00:21:58.000 --> 00:22:00.000]  他告訴信徒
[00:22:00.000 --> 00:22:05.000]  就是要叫他們把信和愛
[00:22:05.000 --> 00:22:08.000]  當作一個護心鏡去遮空
[00:22:08.000 --> 00:22:10.000]  把得救的盼望
[00:22:10.000 --> 00:22:13.000]  當作一個頭盔去戴上
[00:22:13.000 --> 00:22:15.000]  為什麼保羅會這樣說呢
[00:22:15.000 --> 00:22:18.000]  心臟和頭
[00:22:18.000 --> 00:22:23.000]  其實是我們人體裡面一個很重要的部位
[00:22:23.000 --> 00:22:25.000]  如果當我們去打仗的時候
[00:22:25.000 --> 00:22:26.000]  作戰的時候
[00:22:26.000 --> 00:22:30.000]  這兩個部位如果受到襲擊的時候
[00:22:30.000 --> 00:22:31.000]  受傷
[00:22:31.000 --> 00:22:35.000]  其實是很容易會引致死亡
[00:22:35.000 --> 00:22:37.000]  頭盔和這個護心鏡
[00:22:37.000 --> 00:22:40.000]  可能就是一套盔甲裡面
[00:22:40.000 --> 00:22:45.000]  最重要的兩件物品
[00:22:45.000 --> 00:22:50.000]  是在象徵基督徒一個主要的美德
[00:22:50.000 --> 00:22:55.000]  信和愛是我們屬靈裝備裡面
[00:22:55.000 --> 00:22:58.000]  一個很重要的元素
[00:22:58.000 --> 00:23:02.000]  信徒如果我們常常存有這些美德的時候
[00:23:02.000 --> 00:23:08.000]  我們就能夠抵擋魔鬼一個最好的武器
[00:23:08.000 --> 00:23:11.000]  同樣這三件寶貝
[00:23:11.000 --> 00:23:13.000]  對於我們每一個信徒
[00:23:13.000 --> 00:23:16.000]  其實同樣都是很重要的
[00:23:16.000 --> 00:23:20.000]  特別當信徒面對艱難的處境
[00:23:20.000 --> 00:23:24.000]  又或者我們的生命受到威脅的時候
[00:23:24.000 --> 00:23:32.000]  當我們如何去認定我們所相信的神的時候
[00:23:32.000 --> 00:23:38.000]  其實都會很影響到我們如何去作出回應
[00:23:38.000 --> 00:23:41.000]  既然我們已經信了主的時候
[00:23:41.000 --> 00:23:45.000]  我們就一定要去相信得過神
[00:23:45.000 --> 00:23:48.000]  因為神祂自己是信實
[00:23:48.000 --> 00:23:54.000]  祂所說的話是必定會實現的
[00:23:54.000 --> 00:23:57.000]  我們會相信神是愛我們
[00:23:57.000 --> 00:24:00.000]  所以祂猜耶穌基督為我們死
[00:24:00.000 --> 00:24:04.000]  我們知道神在第九節經文也說到
[00:24:04.000 --> 00:24:07.000]  神不是預定我們去受刑罰
[00:24:07.000 --> 00:24:11.000]  祂預定我們是藉著耶穌得救的
